location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,new_confirmed_male,new_confirmed_female,cumulative_confirmed_male,cumulative_confirmed_female,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,elevation_m,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_common_cold,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_IN_18073,2020-08-08,ChIJBaILgf82EogRd3MlR4FWrvg,Q506768,geoId/18073,US,United States of America,IN,Indiana,18073,Jasper County,US,USA,2,1,0,264,2,,,0,0,0,0,0,0,0,0,0,1,0,2,11,22,11,39,50,39,26,39,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,1,111,151,33424,16603,16821,4027,4850,4083,3781,4085,4737,4047,2507,1307,1802081,41.03,-87.12,696,1454,77.1625,1,23,43,0,,3.5,6.75,13.25,10.25,,4.25,6.5,4.5,6.0,,,6.5,4.75,3.75,,4.25,,3.75,,21.5,7.75,12.0,3.5,3.5,,35.76,4.0,11.0,5.0,,5.0,20.796296,13.314815,28.228395,0.0,15.493827,71.753777
US_IN_18073,2020-08-09,ChIJBaILgf82EogRd3MlR4FWrvg,Q506768,geoId/18073,US,United States of America,IN,Indiana,18073,Jasper County,US,USA,2,2,0,266,2,,,0,0,0,0,0,0,0,2,0,0,0,2,11,22,11,39,50,41,26,39,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,2,111,153,33424,16603,16821,4027,4850,4083,3781,4085,4737,4047,2507,1307,1802081,41.03,-87.12,696,1454,77.1625,11,34,45,-4,,3.95,6.74,4.18,15.81,8.6,,3.25,3.95,6.28,3.72,3.72,6.28,4.18,5.35,4.42,4.88,4.18,3.49,6.04,20.0,3.25,12.32,,,4.65,30.92,3.72,11.16,4.65,,3.25,24.222222,17.598765,30.45679,0.0,19.691358,75.935475
US_IN_18073,2020-08-10,ChIJBaILgf82EogRd3MlR4FWrvg,Q506768,geoId/18073,US,United States of America,IN,Indiana,18073,Jasper County,US,USA,2,5,0,271,2,,,0,0,1,0,0,1,0,1,0,1,0,2,12,22,11,40,50,42,26,40,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,3,2,114,155,33424,16603,16821,4027,4850,4083,3781,4085,4737,4047,2507,1307,1802081,41.03,-87.12,696,1454,77.1625,1,5,24,-25,5,4.87,4.2,,16.36,8.4,4.42,6.19,5.53,7.08,3.98,4.2,9.29,3.1,3.76,,4.64,3.76,4.64,3.76,19.46,5.31,7.08,,5.09,,33.17,,9.51,,5.09,5.97,25.228395,20.333333,30.820988,1.27,22.160494,83.163388
US_IN_18073,2020-08-11,ChIJBaILgf82EogRd3MlR4FWrvg,Q506768,geoId/18073,US,United States of America,IN,Indiana,18073,Jasper County,US,USA,2,2,0,273,2,,,0,0,0,0,0,0,1,1,0,0,0,2,12,22,11,40,51,43,26,40,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,1,115,156,33424,16603,16821,4027,4850,4083,3781,4085,4737,4047,2507,1307,1802081,41.03,-87.12,696,1454,77.1625,2,18,20,-25,4,4.33,5.93,4.56,12.77,7.98,5.7,5.93,,7.07,,5.25,,,6.16,5.02,6.16,3.88,4.11,5.02,23.5,5.93,8.67,3.65,3.65,,29.88,4.79,9.81,5.7,,5.47,21.444444,17.793651,27.007937,3.302,18.142857,81.537498
US_IN_18073,2020-08-12,ChIJBaILgf82EogRd3MlR4FWrvg,Q506768,geoId/18073,US,United States of America,IN,Indiana,18073,Jasper County,US,USA,2,9,0,282,2,,,0,0,0,0,0,1,1,2,2,0,0,2,12,22,11,41,52,45,28,40,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,3,6,118,162,33424,16603,16821,4027,4850,4083,3781,4085,4737,4047,2507,1307,1802081,41.03,-87.12,696,1454,77.1625,7,14,22,-25,4,3.02,5.83,,9.49,3.02,5.83,4.96,4.1,,4.53,,10.57,3.45,3.24,,,4.75,3.45,5.83,16.4,3.02,8.63,,6.91,4.75,35.39,4.53,12.51,4.75,4.32,4.32,20.506944,13.138889,27.881944,0.0,15.590278,73.495734
US_IN_18073,2020-08-13,ChIJBaILgf82EogRd3MlR4FWrvg,Q506768,geoId/18073,US,United States of America,IN,Indiana,18073,Jasper County,US,USA,2,2,0,284,2,,,0,0,0,0,0,0,0,0,0,2,0,2,12,22,11,41,52,45,28,42,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,1,119,163,33424,16603,16821,4027,4850,4083,3781,4085,4737,4047,2507,1307,1802081,41.03,-87.12,696,1454,77.1625,6,19,20,-25,3,4.38,7.92,2.92,10.0,9.79,6.46,5.42,2.92,8.96,,4.38,8.33,2.92,7.08,4.38,3.33,4.79,3.75,7.29,19.79,5.21,7.5,,3.96,5.83,35.42,3.54,10.0,7.5,4.17,3.75,22.660494,16.123457,28.469136,0.0,16.703704,69.577009
US_IN_18073,2020-08-14,ChIJBaILgf82EogRd3MlR4FWrvg,Q506768,geoId/18073,US,United States of America,IN,Indiana,18073,Jasper County,US,USA,2,5,0,289,2,,,0,0,0,0,0,2,0,1,1,1,0,2,12,22,11,43,52,46,29,43,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,3,2,122,165,33424,16603,16821,4027,4850,4083,3781,4085,4737,4047,2507,1307,1802081,41.03,-87.12,696,1454,77.1625,-3,9,20,-24,3,2.9,6.43,,10.58,6.43,3.74,6.85,3.32,3.94,3.32,,4.36,5.4,3.94,5.4,2.9,,2.9,7.26,16.6,,8.92,2.9,,3.53,28.85,3.94,8.92,3.32,,4.98,23.092593,16.141975,29.567901,0.0,17.537037,71.092726
US_IN_18073,2020-08-15,ChIJBaILgf82EogRd3MlR4FWrvg,Q506768,geoId/18073,US,United States of America,IN,Indiana,18073,Jasper County,US,USA,2,1,0,290,2,,,0,0,0,0,0,0,0,0,0,0,0,2,12,22,11,43,52,46,29,43,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,,123,165,33424,16603,16821,4027,4850,4083,3781,4085,4737,4047,2507,1307,1802081,41.03,-87.12,696,1454,77.1625,6,29,48,-9,,4.98,9.47,6.98,11.46,7.72,4.49,9.47,5.98,7.72,3.49,,6.23,,3.99,,,,,5.48,20.18,4.98,7.47,4.98,,4.49,38.12,3.49,10.46,7.22,,4.98,23.240741,16.919753,30.104938,0.0,19.024691,77.311226
US_IN_18073,2020-08-16,ChIJBaILgf82EogRd3MlR4FWrvg,Q506768,geoId/18073,US,United States of America,IN,Indiana,18073,Jasper County,US,USA,2,1,0,291,2,,,0,0,0,0,0,1,0,0,0,0,0,2,12,22,11,44,52,46,29,43,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,1,123,166,33424,16603,16821,4027,4850,4083,3781,4085,4737,4047,2507,1307,1802081,41.03,-87.12,696,1454,77.1625,16,29,41,-6,,3.26,6.76,9.32,11.42,6.52,6.52,6.29,4.66,4.43,5.59,3.73,7.46,4.66,3.5,,,4.19,,4.43,22.14,4.43,12.58,,4.66,,30.52,,10.49,7.22,,,23.253086,18.382716,27.790123,0.0,17.395062,69.734492
US_IN_18073,2020-08-17,ChIJBaILgf82EogRd3MlR4FWrvg,Q506768,geoId/18073,US,United States of America,IN,Indiana,18073,Jasper County,US,USA,2,2,0,293,2,,,0,0,0,0,1,0,1,0,0,0,0,2,12,22,12,44,53,46,29,43,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,,125,166,33424,16603,16821,4027,4850,4083,3781,4085,4737,4047,2507,1307,1802081,41.03,-87.12,696,1454,77.1625,,,,,3,3.22,3.42,3.83,15.31,7.86,5.44,4.63,4.83,6.04,5.24,3.63,8.66,5.24,5.24,4.43,,,3.42,6.65,19.54,6.45,12.89,3.63,4.43,5.24,32.03,3.22,9.27,8.66,,4.43,21.166667,15.740741,26.808642,0.0,15.907407,72.394933
US_IN_18073,2020-08-18,ChIJBaILgf82EogRd3MlR4FWrvg,Q506768,geoId/18073,US,United States of America,IN,Indiana,18073,Jasper County,US,USA,2,3,0,296,2,,,0,0,0,0,0,1,0,0,1,0,0,2,12,22,12,45,53,46,30,43,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,1,127,167,33424,16603,16821,4027,4850,4083,3781,4085,4737,4047,2507,1307,1802081,41.03,-87.12,696,1454,77.1625,,,,,3,2.83,8.09,,10.52,7.08,3.44,3.44,3.64,10.92,4.05,,8.09,4.05,4.86,4.65,3.04,,4.86,4.05,20.84,4.65,9.51,5.06,4.65,4.45,31.36,3.84,7.69,7.69,,5.67,20.216049,14.969136,25.154321,0.1905,14.098765,68.119631
US_IN_18073,2020-08-19,ChIJBaILgf82EogRd3MlR4FWrvg,Q506768,geoId/18073,US,United States of America,IN,Indiana,18073,Jasper County,US,USA,2,10,0,306,2,,,0,0,0,0,0,3,0,2,2,3,0,2,12,22,12,48,53,48,32,46,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,5,5,132,172,33424,16603,16821,4027,4850,4083,3781,4085,4737,4047,2507,1307,1802081,41.03,-87.12,696,1454,77.1625,,,,,3,5.55,7.19,,12.12,7.81,4.52,5.75,,6.37,3.49,2.88,4.32,5.34,3.49,4.93,,,4.32,9.66,21.78,5.75,8.84,2.88,,6.58,34.93,4.11,10.69,4.32,4.52,5.55,18.513889,10.152778,25.736111,0.15875,10.979167,61.649315
US_IN_18073,2020-08-20,ChIJBaILgf82EogRd3MlR4FWrvg,Q506768,geoId/18073,US,United States of America,IN,Indiana,18073,Jasper County,US,USA,2,2,0,308,2,,,0,0,0,1,0,0,0,1,0,0,0,2,12,23,12,48,53,49,32,46,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,2,132,174,33424,16603,16821,4027,4850,4083,3781,4085,4737,4047,2507,1307,1802081,41.03,-87.12,696,1454,77.1625,,,,,2,4.98,4.35,3.73,14.31,7.46,6.43,3.32,2.9,6.01,3.11,6.01,8.71,3.73,3.94,2.9,3.52,,,7.46,19.49,6.63,9.33,4.35,3.52,,35.45,5.39,11.82,4.56,3.11,,19.1875,10.930556,27.770833,0.0,12.534722,65.416774
US_IN_18073,2020-08-21,ChIJBaILgf82EogRd3MlR4FWrvg,Q506768,geoId/18073,US,United States of America,IN,Indiana,18073,Jasper County,US,USA,2,3,0,311,2,,,0,0,0,0,0,0,0,1,0,0,0,2,12,23,12,48,53,50,32,46,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,1,134,175,33424,16603,16821,4027,4850,4083,3781,4085,4737,4047,2507,1307,1802081,41.03,-87.12,696,1454,77.1625,,,,,1,,6.38,4.94,9.27,6.18,3.91,5.15,,7.62,,4.32,8.85,3.29,,5.15,4.32,,3.71,7.62,20.59,5.35,9.06,,3.71,5.15,29.44,,9.47,5.76,3.5,,20.5,12.180556,28.479167,0.0,14.472222,68.460469
US_IN_18073,2020-08-22,ChIJBaILgf82EogRd3MlR4FWrvg,Q506768,geoId/18073,US,United States of America,IN,Indiana,18073,Jasper County,US,USA,2,9,0,296,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33424,16603,16821,4027,4850,4083,3781,4085,4737,4047,2507,1307,1802081,41.03,-87.12,696,1454,77.1625,,,,,,4.71,5.45,,14.88,7.93,5.95,4.71,3.47,7.69,4.71,,6.69,4.21,,4.96,4.46,,5.95,,21.07,4.96,12.4,4.71,3.47,4.21,36.94,4.21,11.4,5.45,,,21.291667,12.75,29.159722,0.0,15.763889,70.852276
US_IN_18073,2020-08-23,ChIJBaILgf82EogRd3MlR4FWrvg,Q506768,geoId/18073,US,United States of America,IN,Indiana,18073,Jasper County,US,USA,2,1,0,312,2,,,0,0,0,0,0,1,0,0,0,0,0,2,12,23,12,49,53,50,32,46,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,1,134,176,33424,16603,16821,4027,4850,4083,3781,4085,4737,4047,2507,1307,1802081,41.03,-87.12,696,1454,77.1625,,,,,,7.09,6.41,,11.21,4.58,4.12,7.32,,8.69,,,7.55,,5.26,4.35,,3.43,4.35,3.2,23.33,5.72,11.44,4.35,3.89,5.49,34.09,6.63,9.61,4.12,,,22.486111,15.236111,30.340278,0.0,17.194444,72.130503
US_IN_18073,2020-08-24,ChIJBaILgf82EogRd3MlR4FWrvg,Q506768,geoId/18073,US,United States of America,IN,Indiana,18073,Jasper County,US,USA,2,6,0,318,2,,,0,0,0,0,1,0,0,2,2,1,0,2,12,23,13,49,53,52,34,47,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,3,3,137,179,33424,16603,16821,4027,4850,4083,3781,4085,4737,4047,2507,1307,1802081,41.03,-87.12,696,1454,77.1625,,,,,2,3.43,8.46,,12.9,5.84,7.26,4.03,4.43,13.1,4.23,4.23,7.86,5.44,3.83,4.64,2.82,3.23,,7.46,22.57,5.44,13.71,3.43,,3.83,34.87,6.65,10.08,5.04,,5.64,25.381944,18.493056,32.923611,0.211667,20.145833,72.967381
US_IN_18073,2020-08-25,ChIJBaILgf82EogRd3MlR4FWrvg,Q506768,geoId/18073,US,United States of America,IN,Indiana,18073,Jasper County,US,USA,2,5,0,323,2,,,0,1,2,0,0,0,1,1,0,0,0,3,14,23,13,49,54,53,34,47,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,2,139,181,33424,16603,16821,4027,4850,4083,3781,4085,4737,4047,2507,1307,1802081,41.03,-87.12,696,1454,77.1625,,,,,3,,6.66,,14.54,18.18,3.03,5.25,,8.68,4.24,3.84,8.68,5.86,5.05,4.85,4.04,,4.44,7.07,19.18,3.84,8.28,3.03,,3.84,30.9,5.25,10.1,8.48,3.84,5.65,26.152778,21.506944,31.222222,0.0,20.256944,70.117771
US_IN_18073,2020-08-26,ChIJBaILgf82EogRd3MlR4FWrvg,Q506768,geoId/18073,US,United States of America,IN,Indiana,18073,Jasper County,US,USA,2,3,0,326,2,,,0,0,0,0,0,1,0,0,2,0,0,3,14,23,13,50,54,53,36,47,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,3,,142,181,33424,16603,16821,4027,4850,4083,3781,4085,4737,4047,2507,1307,1802081,41.03,-87.12,696,1454,77.1625,,,,,2,5.3,5.5,4.49,10.6,5.1,6.12,6.12,4.08,8.77,4.69,,13.45,4.69,6.93,4.08,,,3.26,6.93,23.65,5.91,7.95,,4.28,5.1,32.82,5.91,9.17,3.87,4.49,6.73,26.265432,20.580247,32.401235,0.0,20.197531,69.921098
US_IN_18073,2020-08-27,ChIJBaILgf82EogRd3MlR4FWrvg,Q506768,geoId/18073,US,United States of America,IN,Indiana,18073,Jasper County,US,USA,2,2,0,328,2,,,0,0,0,0,0,1,0,0,1,0,0,3,14,23,13,51,54,53,37,47,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,1,143,182,33424,16603,16821,4027,4850,4083,3781,4085,4737,4047,2507,1307,1802081,41.03,-87.12,696,1454,77.1625,,,,,2,4.89,6.73,2.85,12.43,7.75,4.69,4.08,3.67,6.32,3.67,,11.62,3.26,4.69,3.46,5.91,,3.06,5.71,19.57,4.89,9.78,3.26,3.06,4.69,33.22,3.26,7.54,5.3,5.71,3.87,26.753086,22.388889,32.567901,0.0,22.024691,75.507519
US_IN_18073,2020-08-28,ChIJBaILgf82EogRd3MlR4FWrvg,Q506768,geoId/18073,US,United States of America,IN,Indiana,18073,Jasper County,US,USA,2,6,0,334,2,,,0,0,3,1,0,0,0,1,1,0,0,3,17,24,13,51,54,54,38,47,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,3,3,146,185,33424,16603,16821,4027,4850,4083,3781,4085,4737,4047,2507,1307,1802081,41.03,-87.12,696,1454,77.1625,,,,,2,4.14,4.97,3.31,13.04,4.14,,4.14,,7.66,4.55,4.97,6.0,3.31,4.55,,2.9,,3.52,4.76,22.78,6.63,7.66,2.9,,5.59,31.06,4.14,7.04,4.35,6.63,,26.388889,21.808642,31.907407,0.1016,22.376543,78.754574
US_IN_18073,2020-08-29,ChIJBaILgf82EogRd3MlR4FWrvg,Q506768,geoId/18073,US,United States of America,IN,Indiana,18073,Jasper County,US,USA,2,1,0,335,2,,,0,0,0,0,1,0,0,0,0,0,0,3,17,24,14,51,54,54,38,47,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,1,146,186,33424,16603,16821,4027,4850,4083,3781,4085,4737,4047,2507,1307,1802081,41.03,-87.12,696,1454,77.1625,,,,,,4.12,8.25,,14.56,7.04,4.12,6.31,5.1,9.46,6.07,,5.58,4.12,,,4.37,,3.88,5.58,20.14,5.34,9.71,,4.37,,30.57,4.12,7.76,6.55,,3.64,23.981481,20.388889,28.240741,1.4605,18.740741,72.652281
US_IN_18073,2020-08-30,ChIJBaILgf82EogRd3MlR4FWrvg,Q506768,geoId/18073,US,United States of America,IN,Indiana,18073,Jasper County,US,USA,2,2,0,321,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33424,16603,16821,4027,4850,4083,3781,4085,4737,4047,2507,1307,1802081,41.03,-87.12,696,1454,77.1625,,,,,,5.12,6.28,5.82,12.33,8.84,4.19,4.89,,9.54,4.89,3.49,8.61,5.12,,4.19,,,,6.05,19.77,7.45,11.63,,,4.42,31.64,4.42,13.49,3.49,,5.35,18.919753,11.820988,25.58642,0.0,12.882716,68.157619
US_IN_18073,2020-08-31,ChIJBaILgf82EogRd3MlR4FWrvg,Q506768,geoId/18073,US,United States of America,IN,Indiana,18073,Jasper County,US,USA,2,3,0,338,2,,,0,0,0,0,0,0,0,1,0,2,0,3,17,24,14,51,54,55,38,49,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,2,147,188,33424,16603,16821,4027,4850,4083,3781,4085,4737,4047,2507,1307,1802081,41.03,-87.12,696,1454,77.1625,,,,,2,5.48,7.51,,11.57,8.12,3.65,4.67,3.86,10.76,3.45,4.06,8.52,8.32,3.45,3.65,,,3.86,6.29,21.92,4.67,8.12,5.07,5.07,3.25,33.49,4.26,7.51,5.89,3.04,4.46,19.944444,12.685185,28.376543,0.0,14.037037,68.889386
US_IN_18073,2020-09-01,ChIJBaILgf82EogRd3MlR4FWrvg,Q506768,geoId/18073,US,United States of America,IN,Indiana,18073,Jasper County,US,USA,2,3,0,341,2,,,0,0,1,0,0,1,0,0,0,1,0,3,18,24,14,52,54,55,38,50,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,3,,150,188,33424,16603,16821,4027,4850,4083,3781,4085,4737,4047,2507,1307,1802081,41.03,-87.12,696,1454,77.1625,,,,,4,4.75,5.93,3.56,11.87,12.66,5.93,3.16,3.16,9.89,3.56,4.35,9.89,4.75,3.96,5.54,4.35,,3.36,7.71,24.12,5.14,7.91,3.56,2.77,8.11,35.59,4.35,7.32,5.54,3.56,4.55,21.820988,18.104938,26.197531,3.4544,19.549383,86.967612
US_IN_18073,2020-09-02,ChIJBaILgf82EogRd3MlR4FWrvg,Q506768,geoId/18073,US,United States of America,IN,Indiana,18073,Jasper County,US,USA,2,4,0,345,2,,,0,0,0,0,1,0,0,2,1,0,0,3,18,24,15,52,54,57,39,50,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,2,152,190,33424,16603,16821,4027,4850,4083,3781,4085,4737,4047,2507,1307,1802081,41.03,-87.12,696,1454,77.1625,,,,,2,3.65,4.46,4.67,11.97,6.29,5.48,4.87,4.87,8.93,4.46,,5.88,4.87,4.06,7.3,4.67,3.25,5.48,7.3,24.76,4.87,10.15,,3.86,5.68,34.9,4.26,8.93,5.88,,5.88,22.62963,19.419753,27.240741,2.455333,19.160494,80.840413
US_IN_18073,2020-09-03,ChIJBaILgf82EogRd3MlR4FWrvg,Q506768,geoId/18073,US,United States of America,IN,Indiana,18073,Jasper County,US,USA,2,5,0,350,2,,,0,0,0,0,2,0,0,2,0,0,0,3,18,24,17,52,54,59,39,50,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,3,154,193,33424,16603,16821,4027,4850,4083,3781,4085,4737,4047,2507,1307,1802081,41.03,-87.12,696,1454,77.1625,,,,,0,3.86,5.08,4.87,12.39,6.7,3.86,3.45,3.65,7.51,3.25,6.7,6.9,4.47,4.47,5.08,4.26,3.86,5.48,6.7,19.9,7.92,8.93,3.65,3.65,4.47,31.88,5.28,12.99,5.28,5.08,4.47,22.469136,15.783951,30.098765,0.15875,16.54321,69.421301
US_IN_18073,2020-09-04,ChIJBaILgf82EogRd3MlR4FWrvg,Q506768,geoId/18073,US,United States of America,IN,Indiana,18073,Jasper County,US,USA,2,7,0,357,2,,,0,0,0,1,0,2,0,0,0,4,0,3,18,25,17,54,54,59,39,54,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,6,155,199,33424,16603,16821,4027,4850,4083,3781,4085,4737,4047,2507,1307,1802081,41.03,-87.12,696,1454,77.1625,,,,,1,,5.91,4.64,12.65,6.96,,3.8,,6.75,6.12,7.17,7.8,4.01,4.85,2.95,6.54,,3.58,6.12,20.25,5.06,10.76,4.64,4.22,5.48,30.16,3.16,7.38,3.8,4.22,3.16,18.660494,10.746914,25.401235,0.0,8.62963,52.264509
US_IN_18073,2020-09-05,ChIJBaILgf82EogRd3MlR4FWrvg,Q506768,geoId/18073,US,United States of America,IN,Indiana,18073,Jasper County,US,USA,2,3,0,340,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33424,16603,16821,4027,4850,4083,3781,4085,4737,4047,2507,1307,1802081,41.03,-87.12,696,1454,77.1625,,,,,,3.79,5.81,3.54,9.6,7.58,4.8,5.05,,6.32,4.8,3.79,7.07,,5.56,,,5.31,,7.07,15.92,6.06,10.86,,4.29,5.05,27.03,,10.61,5.31,3.79,,19.487654,12.098765,28.802469,0.0,10.950617,57.868362
US_IN_18073,2020-09-06,ChIJBaILgf82EogRd3MlR4FWrvg,Q506768,geoId/18073,US,United States of America,IN,Indiana,18073,Jasper County,US,USA,2,2,0,342,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33424,16603,16821,4027,4850,4083,3781,4085,4737,4047,2507,1307,1802081,41.03,-87.12,696,1454,77.1625,,,,,,,7.21,,14.19,7.46,6.49,3.37,6.01,6.73,4.09,5.05,6.49,,4.57,5.05,,,3.61,6.73,19.0,5.29,9.86,3.37,4.81,5.05,32.71,,9.14,7.21,,6.49,17.432099,11.074074,27.148148,0.6604,13.5,77.775015
US_IN_18073,2020-09-07,ChIJBaILgf82EogRd3MlR4FWrvg,Q506768,geoId/18073,US,United States of America,IN,Indiana,18073,Jasper County,US,USA,2,1,0,358,2,,,0,0,0,0,0,0,0,1,0,0,0,3,18,25,17,54,54,60,39,54,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,,156,199,33424,16603,16821,4027,4850,4083,3781,4085,4737,4047,2507,1307,1802081,41.03,-87.12,696,1454,77.1625,,,,-72,,3.9,5.73,,13.06,5.73,,7.33,,10.77,3.9,,7.1,,4.81,,3.44,5.04,,4.81,17.18,4.58,11.91,,3.44,4.12,34.37,5.5,10.31,6.87,,,22.969136,19.277778,25.049383,3.979333,18.141975,74.347941
US_IN_18073,2020-09-08,ChIJBaILgf82EogRd3MlR4FWrvg,Q506768,geoId/18073,US,United States of America,IN,Indiana,18073,Jasper County,US,USA,2,9,0,367,2,,,0,0,1,1,0,0,0,1,3,1,0,3,19,26,17,54,54,61,42,55,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,5,4,161,203,33424,16603,16821,4027,4850,4083,3781,4085,4737,4047,2507,1307,1802081,41.03,-87.12,696,1454,77.1625,,,,,4,,5.59,,12.98,7.99,6.19,5.19,4.39,7.19,6.19,3.99,11.98,4.39,3.59,3.0,3.0,,4.19,6.99,20.77,6.39,7.59,3.0,4.39,3.39,36.74,,7.79,4.79,3.79,5.19,19.283951,15.919753,24.197531,9.8044,16.62963,84.6753
US_IN_18073,2020-09-09,ChIJBaILgf82EogRd3MlR4FWrvg,Q506768,geoId/18073,US,United States of America,IN,Indiana,18073,Jasper County,US,USA,2,6,0,373,2,,,0,0,0,0,0,1,1,1,1,2,0,3,19,26,17,55,55,62,43,57,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,4,163,207,33424,16603,16821,4027,4850,4083,3781,4085,4737,4047,2507,1307,1802081,41.03,-87.12,696,1454,77.1625,,,,,1,4.8,4.2,3.0,11.41,8.81,5.8,6.8,,7.8,6.2,5.2,8.81,3.8,4.0,,3.4,,,6.2,22.61,6.6,7.41,3.8,3.0,4.6,34.22,4.0,7.41,7.21,4.6,4.0,19.024691,15.919753,23.660494,7.662333,17.092593,88.806864
US_IN_18073,2020-09-10,ChIJBaILgf82EogRd3MlR4FWrvg,Q506768,geoId/18073,US,United States of America,IN,Indiana,18073,Jasper County,US,USA,2,3,0,376,2,,,0,0,0,0,0,0,0,2,0,1,0,3,19,26,17,55,55,64,43,58,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,3,,166,207,33424,16603,16821,4027,4850,4083,3781,4085,4737,4047,2507,1307,1802081,41.03,-87.12,696,1454,77.1625,,,,,-1,3.25,3.65,,10.56,7.31,4.26,3.86,4.06,5.69,4.67,3.86,7.72,4.67,5.48,,3.86,,3.86,8.73,20.51,8.53,9.54,5.69,6.5,4.26,30.26,3.05,5.48,3.86,3.86,3.86,18.382716,16.555556,21.703704,0.0,16.246914,87.414214
