location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_workplaces,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_common_cold,search_trends_diabetes,search_trends_infection,search_trends_itch,search_trends_pain,search_trends_skin_rash,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_CA_06043,2020-03-06,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,,,,,,,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,13,9,17,1,10.05,13.59,,31.32,,57.92,10.64,37.83,11.23,12.988889,4.022222,22.572222,0.0,4.123457,54.51348
US_CA_06043,2020-03-07,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,,,,,,,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,-2,-4,-23,-4,,18.34,15.07,35.38,10.48,58.96,10.48,55.69,11.79,10.222222,5.788889,19.5,0.0,3.604938,61.967839
US_CA_06043,2020-03-08,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,,,,,,,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,1,14,26,2,,14.29,11.8,24.85,,51.56,,50.94,11.8,7.516667,1.922222,13.016667,0.635,2.555556,67.941589
US_CA_06043,2020-03-09,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,,,,,,,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,-11,13,34,-3,,10.3,12.01,36.04,12.01,66.94,12.59,41.19,8.58,9.2,2.016667,15.938889,0.0254,1.950617,57.452366
US_CA_06043,2020-03-10,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,,,,,,,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,9,14,24,2,,9.6,14.11,34.43,,71.11,,31.04,,10.227778,3.95,17.138889,0.0,2.604938,56.885538
US_CA_06043,2020-03-11,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,,,,,,,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,0,16,18,-1,9.54,8.48,9.01,37.11,7.95,91.19,7.95,38.17,8.48,11.522222,4.744444,18.461111,0.790222,6.54321,67.95904
US_CA_06043,2020-03-12,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,,,,,,,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,23,40,45,2,8.15,13.04,,53.26,14.67,97.83,,26.09,,12.272222,4.177778,20.561111,0.6858,5.141975,59.4106
US_CA_06043,2020-03-13,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,,,,,,,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,5,18,23,1,,16.76,,61.45,,100.0,8.94,30.73,,12.727778,4.344444,20.233333,0.0,4.567901,56.030227
US_CA_06043,2020-03-14,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,,,,,,,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,-21,-4,-36,-14,9.88,11.04,8.72,38.35,,87.74,8.72,48.81,12.2,10.461111,7.155556,16.266667,0.0,4.395062,63.124454
US_CA_06043,2020-03-15,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,,,,,,,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,-21,14,-37,-13,,13.56,11.2,43.62,,93.73,,34.78,,7.444444,5.155556,12.544444,3.866444,4.179012,75.981979
US_CA_06043,2020-03-16,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,,,,,,,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,-40,-1,-39,-22,8.66,11.55,11.55,45.63,,90.1,,38.7,,5.011111,1.705556,9.377778,6.632222,3.45679,85.458431
US_CA_06043,2020-03-17,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,,,,,,,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,-35,14,-22,-24,11.59,15.24,,35.37,,62.81,,34.76,,3.305556,-1.622222,9.127778,13.744222,0.759259,78.23356
US_CA_06043,2020-03-18,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,,,,,,,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,-32,4,-19,-29,,9.7,,40.6,,64.84,15.76,44.84,,4.15,-2.1,10.533333,0.254,-0.111111,68.919555
US_CA_06043,2020-03-19,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,,,,,,,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,-31,5,-35,-28,,8.39,13.98,38.59,,67.12,,30.76,,5.911111,-0.75,11.411111,0.310444,1.814815,69.662112
US_CA_06043,2020-03-20,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,,,,,,,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,-50,-2,-47,-33,,,13.54,44.17,,58.89,10.01,28.27,,5.394444,-0.888889,13.311111,2.116667,0.95679,68.724825
US_CA_06043,2020-03-21,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,,,,,,,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,-67,-44,-83,-35,,14.61,,42.6,,57.21,12.17,32.26,11.56,7.311111,0.483333,13.55,0.169333,2.740741,68.577381
US_CA_06043,2020-03-22,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,,,,,,,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,-78,-21,-69,-43,11.7,18.48,,35.72,,64.67,,33.26,14.78,7.883333,2.455556,15.505556,0.762,3.901235,72.247338
US_CA_06043,2020-03-23,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,,,,,,,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,-60,-31,-69,-38,16.19,12.28,14.51,29.03,,64.75,,41.31,12.84,8.955556,3.572222,15.127778,2.455333,5.654321,75.227505
US_CA_06043,2020-03-24,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,,,,,,,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,-57,-13,-67,-38,9.17,10.31,,34.38,16.62,61.31,,46.41,9.17,8.222222,4.627778,13.416667,1.9304,4.037037,71.277139
US_CA_06043,2020-03-25,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,,,,,,,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,-63,-24,-65,-41,,13.64,10.8,21.6,8.53,55.71,11.94,37.52,9.1,6.511111,3.9,11.272222,2.709333,2.944444,73.562873
US_CA_06043,2020-03-26,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,,,,,,,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,-57,-22,-62,-40,10.97,16.16,13.86,28.86,,73.9,8.66,32.33,9.81,3.827778,-1.211111,10.127778,2.229556,0.0,71.495082
US_CA_06043,2020-03-27,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,,,,,,,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,-54,-28,-64,-40,,10.89,10.28,29.64,,49.6,12.1,44.76,11.49,4.227778,-2.444444,12.488889,0.254,-0.91358,65.14177
US_CA_06043,2020-03-28,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,,,,,,,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,-66,-60,-84,-39,11.16,15.5,9.92,28.52,,52.69,9.3,53.31,13.02,6.216667,-1.038889,12.322222,0.0,1.277778,66.536863
US_CA_06043,2020-03-29,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,,,,,,,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,-75,-23,-72,-45,,11.46,,21.11,,41.0,9.65,35.58,15.68,8.15,2.155556,13.866667,1.072444,4.567901,73.387331
US_CA_06043,2020-03-30,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,,,,,,,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,-59,-43,-65,-40,12.52,15.94,10.25,24.48,,50.1,9.68,37.0,14.23,8.927778,2.444444,16.905556,0.6096,3.209877,64.603086
US_CA_06043,2020-03-31,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,,,,,,,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,-51,-34,-54,-41,13.64,8.89,,27.27,,45.06,,37.35,13.04,11.561111,5.105556,19.072222,0.0,5.462963,64.115206
US_CA_06043,2020-04-01,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,,,,,,,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,-55,-16,-64,-42,,,,21.78,,44.67,10.61,29.04,11.17,11.727778,5.577778,18.872222,0.0,3.981481,59.078235
US_CA_06043,2020-04-02,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,,,,,,,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,-47,-24,-54,-43,,15.48,11.31,24.41,,48.21,,41.07,17.26,8.044444,0.566667,16.405556,0.0,-2.864198,44.8978
US_CA_06043,2020-04-03,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,,,,,,,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,-56,-23,-66,-48,9.64,21.09,,24.11,,39.77,,38.57,14.46,8.222222,0.755556,16.5,0.0,-2.598765,46.272122
US_CA_06043,2020-04-04,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,,,,,,,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,-80,-42,-82,-43,,16.71,,24.14,,35.29,13.0,40.86,,8.444444,1.25,16.4,0.0,0.524691,55.481739
US_CA_06043,2020-04-05,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,,,,,,,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,-86,-54,-87,-53,16.03,8.91,8.91,22.57,12.47,39.19,,34.44,,8.627778,3.1,13.222222,1.947333,5.197531,74.800607
US_CA_06043,2020-04-06,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,,,,,,,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,,,-76,-49,10.1,14.58,11.22,16.83,,37.58,,40.95,,5.488889,1.816667,10.672222,17.864667,4.055556,85.669651
US_CA_06043,2020-04-07,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,,,,,,,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,,,-67,-44,12.01,13.73,11.44,20.6,,33.75,,35.47,,6.505556,1.3,14.3,4.318,3.401235,75.919579
US_CA_06043,2020-04-08,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,,,,,,,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,,,-71,-47,11.24,23.04,,18.55,10.12,28.1,,42.15,8.43,10.25,3.594444,15.844444,0.536222,5.598765,69.06694
US_CA_06043,2020-04-09,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,,,,,,,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,,,-68,-48,11.12,14.63,15.22,16.98,10.54,36.88,11.71,41.56,13.46,8.911111,5.938889,13.988889,2.342444,6.617284,80.605664
US_CA_06043,2020-04-10,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,,,,,,,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,,,-71,-46,,16.86,,12.64,,39.13,9.03,42.14,12.04,8.866667,3.733333,15.411111,0.9906,5.623457,75.166227
US_CA_06043,2020-04-11,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,,,,,,,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,,,-83,-51,13.39,15.3,10.84,15.94,,36.98,,45.91,,12.104938,4.432099,20.117284,0.028222,6.290123,68.03079
US_CA_06043,2020-04-12,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,,,,,,,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,,,-77,-51,,15.75,,16.38,9.45,32.12,,44.09,13.23,12.950617,6.154321,20.54321,0.0,7.901235,72.150449
US_CA_06043,2020-04-13,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,,,,,,,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,,,-63,-46,13.3,19.34,,12.09,,33.85,19.95,37.47,12.69,12.253086,5.820988,20.04321,0.03175,6.654321,68.935976
US_CA_06043,2020-04-14,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,,,,,,,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,,,-60,-42,,11.68,9.93,8.76,,28.61,16.35,41.45,15.18,12.5,3.345679,21.907407,0.0,0.802469,47.0465
US_CA_06043,2020-04-15,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,,,,,,,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,,,-59,-46,10.67,16.29,,9.55,10.11,21.9,,38.19,,13.765432,3.604938,24.253086,0.0,2.222222,47.293307
US_CA_06043,2020-04-16,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,,,,,,,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,,,-63,-38,,16.37,,9.36,9.94,29.24,16.37,32.16,19.3,16.277778,5.975309,24.148148,0.0,5.654321,49.752549
US_CA_06043,2020-04-17,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,,,,,,,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,,,-70,-46,,12.47,,10.6,,34.92,12.47,41.78,11.22,14.240741,8.055556,22.54321,0.0635,7.425926,63.79556
US_CA_06043,2020-04-18,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,,,,,,,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,,,-80,-38,,16.55,13.24,,,27.81,13.9,39.06,17.88,12.296296,8.617284,19.592593,0.79375,7.444444,72.550058
US_CA_06043,2020-04-19,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,,,,,,,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,,,-67,-43,13.76,17.2,,,,35.09,11.7,30.27,13.07,12.549383,6.574074,20.123457,0.225778,5.944444,65.266335
US_CA_06043,2020-04-20,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,,,,,,,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,,,-72,-46,12.1,19.01,11.52,11.52,,33.98,11.52,29.37,10.37,12.104938,7.197531,19.932099,0.0,5.91358,66.367623
US_CA_06043,2020-04-21,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,,,,,,,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,,,-56,-44,,16.6,10.67,13.63,,32.6,,38.53,,12.679012,5.808642,21.654321,0.5715,5.851852,63.446644
US_CA_06043,2020-04-22,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,,,,,,,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,,,-58,-42,,18.71,11.47,13.28,,33.8,10.26,38.63,13.28,15.271605,5.728395,25.820988,0.0,6.179012,55.345857
US_CA_06043,2020-04-23,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,,,,,,,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,,,-58,-40,,22.93,10.83,,,33.75,12.1,33.75,11.46,18.320988,7.814815,26.907407,0.0,7.987654,51.888497
US_CA_06043,2020-04-24,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,,,,,,,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,,,-61,-42,,28.91,,,10.09,37.65,18.15,41.01,10.09,18.759259,9.111111,28.91358,0.0,5.407407,42.276659
US_CA_06043,2020-04-25,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,,,,,,,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,,,-76,-37,12.13,14.99,,11.42,,32.83,,39.26,14.99,19.567901,9.111111,28.555556,0.0,6.888889,44.754742
US_CA_06043,2020-04-26,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,,,,,,,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,,,-67,-50,11.28,33.85,,,,21.16,19.04,41.61,16.22,19.432099,9.475309,27.740741,0.0,6.938272,46.189086
US_CA_06043,2020-04-27,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,,,,,,,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,,,-58,-39,,16.02,,10.26,,29.48,14.74,35.25,11.54,17.716049,7.876543,27.382716,0.0,3.975309,41.274812
US_CA_06043,2020-04-28,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,,,1,0,,,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,,,-56,-44,,20.91,,10.77,9.5,34.21,13.3,34.84,15.84,19.864198,9.320988,29.351852,0.0,8.351852,48.399982
US_CA_06043,2020-04-29,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,0,0,1,0,,,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,,,-50,-41,,24.28,14.7,12.78,,46.01,9.59,37.06,12.14,20.882716,11.271605,29.314815,0.0,10.808642,54.350038
US_CA_06043,2020-04-30,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,2,0,3,0,,,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,,,-49,-36,,12.91,10.87,16.99,,36.69,15.63,34.65,16.31,18.888889,10.197531,27.493827,0.0,6.975309,47.157625
US_CA_06043,2020-05-01,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,10,0,13,0,,,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,,,-61,-38,,20.37,12.9,20.37,10.19,42.1,,31.24,14.94,16.925926,7.783951,25.95679,0.0,0.012346,32.381762
US_CA_06043,2020-05-02,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,0,0,13,0,,,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,,,-65,-34,,20.83,,11.9,13.39,44.63,14.88,58.02,16.36,16.358025,7.302469,24.425926,0.0,4.808642,47.131983
US_CA_06043,2020-05-03,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,0,0,13,0,,,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,,,-52,-36,,24.73,,17.98,,31.47,11.99,35.97,14.24,16.382716,9.561728,23.037037,0.0,5.641975,52.000921
US_CA_06043,2020-05-04,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,1,0,14,0,,,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,,,-53,-43,10.7,25.4,10.7,,10.03,28.08,13.37,40.11,,14.58642,4.179012,25.364198,0.0,-0.290123,37.351331
US_CA_06043,2020-05-05,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,0,0,14,0,,,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,,,-55,-35,,19.8,,,10.56,31.01,13.2,44.87,11.88,17.203704,5.314815,26.796296,0.0,-0.166667,31.572099
US_CA_06043,2020-05-06,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,1,0,15,0,,,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,,,-51,-40,,20.11,,12.97,12.33,22.7,,41.52,11.03,18.154321,8.709877,27.283951,0.0,1.549383,36.805052
US_CA_06043,2020-05-07,ChIJey7XBpaFloARsZQNIKqDzZo,Q156191,geoId/06043,US,United States of America,CA,California,06043,Mariposa County,US,USA,2,0,0,15,0,,,17414,8874,8540,1531,1569,1803,1751,1661,2714,3211,2122,1052,396465,37.58,-119.91,3789,78.4,,,-44,-42,,22.31,,14.2,12.17,34.48,12.17,33.12,11.49,18.037037,7.438272,28.32716,0.0,0.382716,31.76845
