location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_workplaces,mobility_residential,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_diabetes,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_pain,search_trends_skin_rash,search_trends_swelling,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_NM_35017,2021-04-25,ChIJ678Pt4a72IYR5q6ufQjAkf0,Q426262,geoId/35017,US,United States of America,NM,New Mexico,35017,Grant County,US,USA,2,0,0,1681,36,,,27642,13605,14037,3045,3272,2822,2806,2635,3474,4600,3250,1738,1832192,32.73,-108.38,10276,80.25,-1,-9,,-11,,6.62,12.58,7.95,8.94,,4.97,8.94,6.62,17.55,4.97,7.95,33.77,,7.62,20.277778,8.574074,30.882716,0.0,-9.729167,12.33745
US_NM_35017,2021-04-26,ChIJ678Pt4a72IYR5q6ufQjAkf0,Q426262,geoId/35017,US,United States of America,NM,New Mexico,35017,Grant County,US,USA,2,5,0,1686,36,,8604,27642,13605,14037,3045,3272,2822,2806,2635,3474,4600,3250,1738,1832192,32.73,-108.38,10276,80.25,-10,-9,,-16,5,5.13,9.44,6.21,4.86,,7.28,7.55,10.25,17.0,4.05,4.05,33.18,4.86,5.67,22.018519,13.783951,29.740741,0.0,-13.194444,8.493307
US_NM_35017,2021-04-27,ChIJ678Pt4a72IYR5q6ufQjAkf0,Q426262,geoId/35017,US,United States of America,NM,New Mexico,35017,Grant County,US,USA,2,2,0,1688,36,21,8625,27642,13605,14037,3045,3272,2822,2806,2635,3474,4600,3250,1738,1832192,32.73,-108.38,10276,80.25,-8,-5,,-17,5,5.48,7.95,6.3,4.66,6.3,5.75,7.67,7.4,17.54,,4.93,34.8,5.21,5.48,19.555556,13.925926,27.376543,0.0,-6.555556,16.904229
US_NM_35017,2021-04-28,ChIJ678Pt4a72IYR5q6ufQjAkf0,Q426262,geoId/35017,US,United States of America,NM,New Mexico,35017,Grant County,US,USA,2,2,0,1690,36,75,8700,27642,13605,14037,3045,3272,2822,2806,2635,3474,4600,3250,1738,1832192,32.73,-108.38,10276,80.25,-15,-14,,-20,7,3.76,10.2,4.57,,4.3,5.1,6.18,7.52,18.8,6.44,6.44,31.95,,6.44,13.567901,8.703704,22.012346,0.036286,-0.715278,37.932178
US_NM_35017,2021-04-29,ChIJ678Pt4a72IYR5q6ufQjAkf0,Q426262,geoId/35017,US,United States of America,NM,New Mexico,35017,Grant County,US,USA,2,2,0,1692,36,15,8715,27642,13605,14037,3045,3272,2822,2806,2635,3474,4600,3250,1738,1832192,32.73,-108.38,10276,80.25,-7,-8,,-18,9,6.15,12.83,6.68,4.81,6.15,5.35,8.82,9.89,19.25,,5.08,30.21,3.74,5.62,11.32716,5.259259,19.944444,1.36525,2.083333,52.663397
US_NM_35017,2021-04-30,ChIJ678Pt4a72IYR5q6ufQjAkf0,Q426262,geoId/35017,US,United States of America,NM,New Mexico,35017,Grant County,US,USA,2,4,0,1696,36,445,9160,27642,13605,14037,3045,3272,2822,2806,2635,3474,4600,3250,1738,1832192,32.73,-108.38,10276,80.25,-4,2,,-14,6,6.71,9.91,8.16,,,5.54,4.37,11.08,19.54,,4.08,27.41,6.12,5.83,14.277778,5.679012,23.438272,1.016,2.256944,44.496021
US_NM_35017,2021-05-01,ChIJ678Pt4a72IYR5q6ufQjAkf0,Q426262,geoId/35017,US,United States of America,NM,New Mexico,35017,Grant County,US,USA,2,0,0,1696,36,91,9251,27642,13605,14037,3045,3272,2822,2806,2635,3474,4600,3250,1738,1832192,32.73,-108.38,10276,80.25,-4,3,,-17,,,9.84,7.73,,5.27,8.44,8.09,10.9,15.47,,,32.34,,8.44,17.450617,6.41358,29.796296,0.0,2.069444,35.784477
US_NM_35017,2021-05-02,ChIJ678Pt4a72IYR5q6ufQjAkf0,Q426262,geoId/35017,US,United States of America,NM,New Mexico,35017,Grant County,US,USA,2,0,0,1696,36,0,9251,27642,13605,14037,3045,3272,2822,2806,2635,3474,4600,3250,1738,1832192,32.73,-108.38,10276,80.25,4,-3,,-15,,6.82,11.04,4.87,5.52,,4.55,8.12,5.52,18.51,,5.84,37.02,5.2,5.84,23.981481,14.5,30.938272,0.0,-6.694444,12.426232
US_NM_35017,2021-05-03,ChIJ678Pt4a72IYR5q6ufQjAkf0,Q426262,geoId/35017,US,United States of America,NM,New Mexico,35017,Grant County,US,USA,2,5,0,1701,36,83,9334,27642,13605,14037,3045,3272,2822,2806,2635,3474,4600,3250,1738,1832192,32.73,-108.38,10276,80.25,-10,-2,,-17,4,4.79,8.78,4.79,,4.52,5.06,8.78,5.06,23.68,4.79,7.18,36.99,5.06,5.06,21.098765,11.722222,30.580247,0.0,-9.541667,12.016689
US_NM_35017,2021-05-04,ChIJ678Pt4a72IYR5q6ufQjAkf0,Q426262,geoId/35017,US,United States of America,NM,New Mexico,35017,Grant County,US,USA,2,1,0,1702,36,9,9343,27642,13605,14037,3045,3272,2822,2806,2635,3474,4600,3250,1738,1832192,32.73,-108.38,10276,80.25,0,0,,-17,3,4.05,9.73,5.13,6.21,4.59,6.75,8.38,7.57,20.27,,5.13,32.97,3.78,5.67,17.265432,7.432099,26.246914,0.0,-1.652778,27.834893
US_NM_35017,2021-05-05,ChIJ678Pt4a72IYR5q6ufQjAkf0,Q426262,geoId/35017,US,United States of America,NM,New Mexico,35017,Grant County,US,USA,2,2,0,1704,36,27,9370,27642,13605,14037,3045,3272,2822,2806,2635,3474,4600,3250,1738,1832192,32.73,-108.38,10276,80.25,-4,-1,,-19,4,4.36,11.17,7.63,3.81,4.63,5.45,5.72,,14.17,,4.36,29.7,8.72,4.63,20.561728,8.185185,30.907407,0.0,-3.576389,19.350079
US_NM_35017,2021-05-06,ChIJ678Pt4a72IYR5q6ufQjAkf0,Q426262,geoId/35017,US,United States of America,NM,New Mexico,35017,Grant County,US,USA,2,0,0,1704,36,50,9420,27642,13605,14037,3045,3272,2822,2806,2635,3474,4600,3250,1738,1832192,32.73,-108.38,10276,80.25,-4,0,,-14,4,4.89,9.51,8.97,4.89,,8.97,10.06,4.89,20.39,4.62,3.81,28.81,,9.79,22.703704,11.049383,33.259259,0.0,-3.930556,16.657236
US_NM_35017,2021-05-07,ChIJ678Pt4a72IYR5q6ufQjAkf0,Q426262,geoId/35017,US,United States of America,NM,New Mexico,35017,Grant County,US,USA,2,2,1,1706,37,517,9937,27642,13605,14037,3045,3272,2822,2806,2635,3474,4600,3250,1738,1832192,32.73,-108.38,10276,80.25,3,7,,-14,4,,6.64,7.25,4.83,,6.64,10.87,8.76,12.38,,,22.05,4.53,7.25,24.881944,12.729167,33.791667,0.0,3.142857,24.698306
US_NM_35017,2021-05-08,ChIJ678Pt4a72IYR5q6ufQjAkf0,Q426262,geoId/35017,US,United States of America,NM,New Mexico,35017,Grant County,US,USA,2,0,0,1706,37,116,10053,27642,13605,14037,3045,3272,2822,2806,2635,3474,4600,3250,1738,1832192,32.73,-108.38,10276,80.25,5,29,,-18,,4.98,11.38,6.75,6.04,,9.24,8.53,,15.64,,4.98,29.86,7.11,,23.090278,11.208333,33.402778,0.0,-9.619048,10.813676
US_NM_35017,2021-05-09,ChIJ678Pt4a72IYR5q6ufQjAkf0,Q426262,geoId/35017,US,United States of America,NM,New Mexico,35017,Grant County,US,USA,2,0,0,1706,37,15,10068,27642,13605,14037,3045,3272,2822,2806,2635,3474,4600,3250,1738,1832192,32.73,-108.38,10276,80.25,11,20,,-4,,5.53,10.02,5.53,6.22,,10.71,7.6,7.26,18.66,5.18,5.88,28.34,4.84,4.84,21.305556,10.631944,29.9375,0.0,-9.857143,11.600994
US_NM_35017,2021-05-10,ChIJ678Pt4a72IYR5q6ufQjAkf0,Q426262,geoId/35017,US,United States of America,NM,New Mexico,35017,Grant County,US,USA,2,2,0,1708,37,20,10088,27642,13605,14037,3045,3272,2822,2806,2635,3474,4600,3250,1738,1832192,32.73,-108.38,10276,80.25,-11,-3,,-19,4,3.88,7.76,6.37,3.88,5.26,,7.76,8.03,16.34,4.16,,32.69,,5.54,22.808642,11.641975,30.691358,0.0,-10.583333,9.866859
US_NM_35017,2021-05-11,ChIJ678Pt4a72IYR5q6ufQjAkf0,Q426262,geoId/35017,US,United States of America,NM,New Mexico,35017,Grant County,US,USA,2,-1,0,1707,37,43,10131,27642,13605,14037,3045,3272,2822,2806,2635,3474,4600,3250,1738,1832192,32.73,-108.38,10276,80.25,-3,5,,-14,4,,12.3,6.71,6.43,6.71,,6.43,6.43,19.56,4.47,6.15,29.9,6.99,,23.308642,13.04321,30.314815,0.0,-7.361111,12.420844
US_NM_35017,2021-05-12,ChIJ678Pt4a72IYR5q6ufQjAkf0,Q426262,geoId/35017,US,United States of America,NM,New Mexico,35017,Grant County,US,USA,2,1,0,1708,37,5,10136,27642,13605,14037,3045,3272,2822,2806,2635,3474,4600,3250,1738,1832192,32.73,-108.38,10276,80.25,-2,-6,,-15,4,,12.47,6.1,6.37,4.16,6.37,8.59,4.43,26.6,6.93,5.26,29.09,6.93,4.43,19.851852,10.32716,29.938272,0.0,-3.069444,22.743809
US_NM_35017,2021-05-13,ChIJ678Pt4a72IYR5q6ufQjAkf0,Q426262,geoId/35017,US,United States of America,NM,New Mexico,35017,Grant County,US,USA,2,2,0,1710,37,24,10160,27642,13605,14037,3045,3272,2822,2806,2635,3474,4600,3250,1738,1832192,32.73,-108.38,10276,80.25,-6,3,,-15,5,6.76,12.39,6.76,,6.19,5.07,6.76,6.19,24.21,6.19,5.07,30.4,,4.79,21.709877,10.691358,31.320988,0.0,2.083333,28.776237
US_NM_35017,2021-05-14,ChIJ678Pt4a72IYR5q6ufQjAkf0,Q426262,geoId/35017,US,United States of America,NM,New Mexico,35017,Grant County,US,USA,2,-1,0,1709,37,461,10621,27642,13605,14037,3045,3272,2822,2806,2635,3474,4600,3250,1738,1832192,32.73,-108.38,10276,80.25,-3,-3,,-14,4,4.18,11.05,6.57,6.57,,4.18,8.06,6.87,15.83,5.38,,30.16,5.08,5.08,23.037037,12.351852,32.08642,0.0,3.458333,28.699993
US_NM_35017,2021-05-15,ChIJ678Pt4a72IYR5q6ufQjAkf0,Q426262,geoId/35017,US,United States of America,NM,New Mexico,35017,Grant County,US,USA,2,0,0,1709,37,27,10648,27642,13605,14037,3045,3272,2822,2806,2635,3474,4600,3250,1738,1832192,32.73,-108.38,10276,80.25,6,14,,-16,,,8.76,5.96,5.96,,8.41,9.81,7.71,19.27,,7.36,28.73,,9.11,23.234568,14.197531,31.759259,0.181429,3.277778,27.54681
US_NM_35017,2021-05-16,ChIJ678Pt4a72IYR5q6ufQjAkf0,Q426262,geoId/35017,US,United States of America,NM,New Mexico,35017,Grant County,US,USA,2,0,0,1709,37,43,10691,27642,13605,14037,3045,3272,2822,2806,2635,3474,4600,3250,1738,1832192,32.73,-108.38,10276,80.25,9,9,,-12,,6.87,11.34,8.25,,5.16,,6.53,5.84,14.44,,7.22,32.31,6.53,,23.493827,13.561728,31.58642,0.084667,-4.222222,15.941655
US_NM_35017,2021-05-17,ChIJ678Pt4a72IYR5q6ufQjAkf0,Q426262,geoId/35017,US,United States of America,NM,New Mexico,35017,Grant County,US,USA,2,6,0,1715,37,-2,10689,27642,13605,14037,3045,3272,2822,2806,2635,3474,4600,3250,1738,1832192,32.73,-108.38,10276,80.25,-10,3,,-15,4,6.16,10.63,7.0,5.88,5.6,4.48,4.76,5.04,11.75,6.16,5.04,31.62,,3.92,22.308642,12.537037,30.753086,0.0,-8.951389,11.788044
US_NM_35017,2021-05-18,ChIJ678Pt4a72IYR5q6ufQjAkf0,Q426262,geoId/35017,US,United States of America,NM,New Mexico,35017,Grant County,US,USA,2,0,0,1715,37,33,10722,27642,13605,14037,3045,3272,2822,2806,2635,3474,4600,3250,1738,1832192,32.73,-108.38,10276,80.25,-7,4,,-15,4,5.88,11.47,6.16,5.32,6.44,4.48,8.68,7.28,18.75,3.92,7.28,30.79,,4.2,20.407407,11.407407,28.123457,0.0,-5.354167,17.095187
US_NM_35017,2021-05-19,ChIJ678Pt4a72IYR5q6ufQjAkf0,Q426262,geoId/35017,US,United States of America,NM,New Mexico,35017,Grant County,US,USA,2,2,0,1717,37,53,10775,27642,13605,14037,3045,3272,2822,2806,2635,3474,4600,3250,1738,1832192,32.73,-108.38,10276,80.25,-5,3,,-13,4,,8.23,6.04,4.66,4.39,4.12,6.86,8.23,15.09,6.04,5.21,28.26,,6.58,22.024691,12.654321,31.364198,0.03175,-0.027778,23.753535
US_NM_35017,2021-05-20,ChIJ678Pt4a72IYR5q6ufQjAkf0,Q426262,geoId/35017,US,United States of America,NM,New Mexico,35017,Grant County,US,USA,2,0,0,1717,37,56,10831,27642,13605,14037,3045,3272,2822,2806,2635,3474,4600,3250,1738,1832192,32.73,-108.38,10276,80.25,-8,2,,-19,5,5.81,12.19,5.81,5.81,6.1,,7.84,5.51,15.68,5.81,5.81,31.35,4.64,5.51,23.604938,13.203704,33.160494,0.310444,-0.972222,19.893783
US_NM_35017,2021-05-21,ChIJ678Pt4a72IYR5q6ufQjAkf0,Q426262,geoId/35017,US,United States of America,NM,New Mexico,35017,Grant County,US,USA,2,0,0,1717,37,0,10831,27642,13605,14037,3045,3272,2822,2806,2635,3474,4600,3250,1738,1832192,32.73,-108.38,10276,80.25,-5,1,,-13,5,7.09,9.86,5.86,5.24,6.16,5.24,6.78,6.47,20.65,4.31,4.62,29.58,4.31,5.86,24.444444,14.191358,32.919753,0.0,-2.597222,16.832361
US_NM_35017,2021-05-22,ChIJ678Pt4a72IYR5q6ufQjAkf0,Q426262,geoId/35017,US,United States of America,NM,New Mexico,35017,Grant County,US,USA,2,0,0,1717,37,183,11014,27642,13605,14037,3045,3272,2822,2806,2635,3474,4600,3250,1738,1832192,32.73,-108.38,10276,80.25,0,10,,-19,,,12.94,,,,5.39,6.11,6.83,8.98,,,29.46,,,23.117284,12.709877,33.179012,0.0,-0.409722,21.328268
US_NM_35017,2021-05-23,ChIJ678Pt4a72IYR5q6ufQjAkf0,Q426262,geoId/35017,US,United States of America,NM,New Mexico,35017,Grant County,US,USA,2,0,0,1717,37,49,11063,27642,13605,14037,3045,3272,2822,2806,2635,3474,4600,3250,1738,1832192,32.73,-108.38,10276,80.25,-1,-1,,-10,,7.5,10.91,,,5.11,5.79,11.59,,18.41,9.2,,31.7,9.2,8.18,23.395062,12.376543,32.746914,0.0,-5.291667,14.74113
US_NM_35017,2021-05-24,ChIJ678Pt4a72IYR5q6ufQjAkf0,Q426262,geoId/35017,US,United States of America,NM,New Mexico,35017,Grant County,US,USA,2,0,3,1717,40,9,11072,27642,13605,14037,3045,3272,2822,2806,2635,3474,4600,3250,1738,1832192,32.73,-108.38,10276,80.25,-7,0,,-13,3,5.75,8.34,6.9,6.32,4.02,4.89,9.49,7.47,18.97,8.62,5.46,35.36,4.6,4.6,21.703704,9.444444,32.024691,0.0,-12.9375,8.904026
US_NM_35017,2021-05-25,ChIJ678Pt4a72IYR5q6ufQjAkf0,Q426262,geoId/35017,US,United States of America,NM,New Mexico,35017,Grant County,US,USA,2,1,0,1718,40,3,11075,27642,13605,14037,3045,3272,2822,2806,2635,3474,4600,3250,1738,1832192,32.73,-108.38,10276,80.25,-1,7,,-15,3,7.63,8.8,7.04,5.87,,,8.22,9.98,15.85,6.16,5.28,29.64,,4.4,23.549383,9.537037,32.493827,0.0,-15.465278,6.288832
US_NM_35017,2021-05-26,ChIJ678Pt4a72IYR5q6ufQjAkf0,Q426262,geoId/35017,US,United States of America,NM,New Mexico,35017,Grant County,US,USA,2,0,0,1718,40,28,11103,27642,13605,14037,3045,3272,2822,2806,2635,3474,4600,3250,1738,1832192,32.73,-108.38,10276,80.25,-2,-3,,-15,4,6.38,9.28,6.09,,8.99,6.09,10.73,9.28,20.87,4.93,4.64,31.31,5.22,,23.438272,10.962963,33.12963,0.0,-13.819444,7.276136
US_NM_35017,2021-05-27,ChIJ678Pt4a72IYR5q6ufQjAkf0,Q426262,geoId/35017,US,United States of America,NM,New Mexico,35017,Grant County,US,USA,2,2,0,1720,40,60,11163,27642,13605,14037,3045,3272,2822,2806,2635,3474,4600,3250,1738,1832192,32.73,-108.38,10276,80.25,-4,7,,-15,5,5.21,10.12,6.74,,,4.29,5.52,7.36,17.47,5.21,5.21,30.04,4.6,5.52,25.814815,16.401235,33.123457,0.0,-9.541667,8.866126
US_NM_35017,2021-05-28,ChIJ678Pt4a72IYR5q6ufQjAkf0,Q426262,geoId/35017,US,United States of America,NM,New Mexico,35017,Grant County,US,USA,2,0,1,1720,41,134,11297,27642,13605,14037,3045,3272,2822,2806,2635,3474,4600,3250,1738,1832192,32.73,-108.38,10276,80.25,-1,1,,-18,5,,7.83,5.55,5.22,,,7.18,9.79,14.03,5.22,7.51,25.45,,5.22,24.845679,13.469136,33.932099,0.0,-9.625,9.30826
US_NM_35017,2021-05-29,ChIJ678Pt4a72IYR5q6ufQjAkf0,Q426262,geoId/35017,US,United States of America,NM,New Mexico,35017,Grant County,US,USA,2,0,0,1720,41,24,11321,27642,13605,14037,3045,3272,2822,2806,2635,3474,4600,3250,1738,1832192,32.73,-108.38,10276,80.25,4,14,,-22,,6.24,5.51,8.81,,,,6.98,7.71,17.26,6.24,8.45,35.26,,5.88,25.080247,13.438272,34.845679,0.0,-8.118056,10.772453
US_NM_35017,2021-05-30,ChIJ678Pt4a72IYR5q6ufQjAkf0,Q426262,geoId/35017,US,United States of America,NM,New Mexico,35017,Grant County,US,USA,2,0,0,1720,41,11,11332,27642,13605,14037,3045,3272,2822,2806,2635,3474,4600,3250,1738,1832192,32.73,-108.38,10276,80.25,21,12,,-22,,,5.33,8.89,6.04,5.33,,9.96,5.33,12.45,,7.82,31.29,,5.69,26.117284,15.771605,34.333333,0.0,-4.555556,13.534455
US_NM_35017,2021-05-31,ChIJ678Pt4a72IYR5q6ufQjAkf0,Q426262,geoId/35017,US,United States of America,NM,New Mexico,35017,Grant County,US,USA,2,0,0,1720,41,0,11332,27642,13605,14037,3045,3272,2822,2806,2635,3474,4600,3250,1738,1832192,32.73,-108.38,10276,80.25,-19,-12,,-56,11,5.55,9.79,7.51,5.88,5.55,7.18,9.46,5.88,17.62,5.88,8.81,35.9,7.18,4.57,25.660494,15.975309,33.203704,0.197556,0.034722,20.219283
US_NM_35017,2021-06-01,ChIJ678Pt4a72IYR5q6ufQjAkf0,Q426262,geoId/35017,US,United States of America,NM,New Mexico,35017,Grant County,US,USA,2,6,0,1726,41,23,11355,27642,13605,14037,3045,3272,2822,2806,2635,3474,4600,3250,1738,1832192,32.73,-108.38,10276,80.25,0,8,,-20,5,7.59,11.54,6.68,4.25,,5.77,6.99,10.33,23.7,6.68,5.16,36.45,6.08,4.25,22.635802,14.185185,32.148148,0.0,5.611111,33.873348
US_NM_35017,2021-06-02,ChIJ678Pt4a72IYR5q6ufQjAkf0,Q426262,geoId/35017,US,United States of America,NM,New Mexico,35017,Grant County,US,USA,2,5,0,1731,41,1,11356,27642,13605,14037,3045,3272,2822,2806,2635,3474,4600,3250,1738,1832192,32.73,-108.38,10276,80.25,3,-1,,-18,5,7.71,8.02,6.17,4.62,6.17,4.62,8.94,6.47,18.19,4.32,5.86,34.53,8.32,5.55,23.111111,13.87037,32.981481,0.169333,3.826389,28.594875
US_NM_35017,2021-06-03,ChIJ678Pt4a72IYR5q6ufQjAkf0,Q426262,geoId/35017,US,United States of America,NM,New Mexico,35017,Grant County,US,USA,2,4,0,1735,41,39,11395,27642,13605,14037,3045,3272,2822,2806,2635,3474,4600,3250,1738,1832192,32.73,-108.38,10276,80.25,2,3,,-19,6,8.39,9.01,8.39,6.21,6.52,4.66,8.08,7.46,12.74,5.59,5.9,33.24,,4.66,24.722222,16.160494,32.623457,0.0,2.909722,24.941417
US_NM_35017,2021-06-04,ChIJ678Pt4a72IYR5q6ufQjAkf0,Q426262,geoId/35017,US,United States of America,NM,New Mexico,35017,Grant County,US,USA,2,3,0,1738,41,95,11490,27642,13605,14037,3045,3272,2822,2806,2635,3474,4600,3250,1738,1832192,32.73,-108.38,10276,80.25,-2,0,,-15,5,4.93,4.93,,4.93,,5.26,11.5,9.53,17.09,4.93,5.92,36.8,7.89,8.87,24.45679,16.697531,32.04321,0.036286,2.444444,24.335103
US_NM_35017,2021-06-05,ChIJ678Pt4a72IYR5q6ufQjAkf0,Q426262,geoId/35017,US,United States of America,NM,New Mexico,35017,Grant County,US,USA,2,0,0,1738,41,0,11490,27642,13605,14037,3045,3272,2822,2806,2635,3474,4600,3250,1738,1832192,32.73,-108.38,10276,80.25,-1,7,,-19,,7.8,10.29,8.87,,5.32,6.38,9.93,8.87,13.12,7.09,11.0,34.76,,6.38,26.339506,15.709877,36.148148,0.0,1.0625,19.529085
US_NM_35017,2021-06-06,ChIJ678Pt4a72IYR5q6ufQjAkf0,Q426262,geoId/35017,US,United States of America,NM,New Mexico,35017,Grant County,US,USA,2,0,0,1738,41,30,11520,27642,13605,14037,3045,3272,2822,2806,2635,3474,4600,3250,1738,1832192,32.73,-108.38,10276,80.25,12,0,,-10,,6.97,11.96,,,,5.31,10.3,5.98,16.27,,5.31,30.23,,5.98,28.981481,19.567901,36.839506,0.03175,-1.104167,14.419185
US_NM_35017,2021-06-07,ChIJ678Pt4a72IYR5q6ufQjAkf0,Q426262,geoId/35017,US,United States of America,NM,New Mexico,35017,Grant County,US,USA,2,-3,0,1735,41,26,11546,27642,13605,14037,3045,3272,2822,2806,2635,3474,4600,3250,1738,1832192,32.73,-108.38,10276,80.25,-4,0,,-19,4,6.82,8.99,5.27,4.34,8.68,8.06,8.99,4.96,16.12,7.13,5.27,29.14,8.37,5.27,28.401235,18.697531,36.314815,0.0,-3.645833,12.179414
US_NM_35017,2021-06-08,ChIJ678Pt4a72IYR5q6ufQjAkf0,Q426262,geoId/35017,US,United States of America,NM,New Mexico,35017,Grant County,US,USA,2,0,0,1735,41,41,11587,27642,13605,14037,3045,3272,2822,2806,2635,3474,4600,3250,1738,1832192,32.73,-108.38,10276,80.25,2,-1,,-15,4,,8.8,8.17,6.6,7.23,6.91,7.85,10.68,19.79,,5.03,38.96,,,27.537037,17.024691,35.450617,0.0,-4.8125,11.687901
US_NM_35017,2021-06-09,ChIJ678Pt4a72IYR5q6ufQjAkf0,Q426262,geoId/35017,US,United States of America,NM,New Mexico,35017,Grant County,US,USA,2,0,0,1735,41,2,11589,27642,13605,14037,3045,3272,2822,2806,2635,3474,4600,3250,1738,1832192,32.73,-108.38,10276,80.25,2,-5,,-17,5,9.18,11.07,4.43,8.54,4.75,4.75,11.39,8.23,18.35,7.91,6.64,33.22,6.64,,27.024691,15.222222,36.820988,0.0,-8.034722,9.264451
US_NM_35017,2021-06-10,ChIJ678Pt4a72IYR5q6ufQjAkf0,Q426262,geoId/35017,US,United States of America,NM,New Mexico,35017,Grant County,US,USA,2,3,0,1738,41,8,11597,27642,13605,14037,3045,3272,2822,2806,2635,3474,4600,3250,1738,1832192,32.73,-108.38,10276,80.25,3,1,,-18,6,6.21,9.63,4.97,6.52,6.83,,8.08,9.32,18.95,,6.21,32.93,5.28,5.28,28.395062,15.969136,38.592593,0.0,-6.986111,9.308525
US_NM_35017,2021-06-11,ChIJ678Pt4a72IYR5q6ufQjAkf0,Q426262,geoId/35017,US,United States of America,NM,New Mexico,35017,Grant County,US,USA,2,1,0,1739,41,11,11608,27642,13605,14037,3045,3272,2822,2806,2635,3474,4600,3250,1738,1832192,32.73,-108.38,10276,80.25,1,1,,-15,5,5.91,9.52,,,,4.92,8.53,9.19,15.75,5.58,6.24,34.46,5.58,4.92,28.975309,16.450617,39.326389,0.0,-7.944444,8.428074
US_NM_35017,2021-06-12,ChIJ678Pt4a72IYR5q6ufQjAkf0,Q426262,geoId/35017,US,United States of America,NM,New Mexico,35017,Grant County,US,USA,2,0,0,1739,41,22,11630,27642,13605,14037,3045,3272,2822,2806,2635,3474,4600,3250,1738,1832192,32.73,-108.38,10276,80.25,6,9,,-18,,6.79,8.93,6.43,,,,6.07,5.36,15.71,,6.07,32.49,,,29.944444,17.141975,40.901235,0.0,-6.041667,9.296055
US_NM_35017,2021-06-13,ChIJ678Pt4a72IYR5q6ufQjAkf0,Q426262,geoId/35017,US,United States of America,NM,New Mexico,35017,Grant County,US,USA,2,0,0,1739,41,201,11831,27642,13605,14037,3045,3272,2822,2806,2635,3474,4600,3250,1738,1832192,32.73,-108.38,10276,80.25,10,-1,,-12,,,6.63,8.02,5.58,,5.58,8.02,6.63,23.02,9.07,4.88,30.69,5.58,5.93,31.709877,21.611111,40.635802,0.0,1.354167,14.957081
US_NM_35017,2021-06-14,ChIJ678Pt4a72IYR5q6ufQjAkf0,Q426262,geoId/35017,US,United States of America,NM,New Mexico,35017,Grant County,US,USA,2,2,0,1741,41,23,11854,27642,13605,14037,3045,3272,2822,2806,2635,3474,4600,3250,1738,1832192,32.73,-108.38,10276,80.25,-3,-2,,-21,4,6.43,10.72,7.65,6.43,4.59,,8.88,9.49,15.31,,8.57,36.74,8.27,7.96,32.185185,22.074074,40.475309,0.0,1.125,14.129101
US_NM_35017,2021-06-15,ChIJ678Pt4a72IYR5q6ufQjAkf0,Q426262,geoId/35017,US,United States of America,NM,New Mexico,35017,Grant County,US,USA,2,0,0,1741,41,34,11888,27642,13605,14037,3045,3272,2822,2806,2635,3474,4600,3250,1738,1832192,32.73,-108.38,10276,80.25,-4,2,,-18,5,8.07,11.48,6.83,4.65,5.58,6.21,4.96,7.14,17.99,,6.21,29.16,9.93,8.07,31.351852,22.228395,39.858025,0.0,5.034722,19.540058
US_NM_35017,2021-06-16,ChIJ678Pt4a72IYR5q6ufQjAkf0,Q426262,geoId/35017,US,United States of America,NM,New Mexico,35017,Grant County,US,USA,2,2,0,1743,41,127,12015,27642,13605,14037,3045,3272,2822,2806,2635,3474,4600,3250,1738,1832192,32.73,-108.38,10276,80.25,-5,0,,-17,4,,10.85,7.13,4.96,4.96,5.27,10.54,8.99,13.32,,5.27,32.22,4.34,8.06,30.074074,20.203704,37.95679,0.0,3.152778,17.988518
US_NM_35017,2021-06-17,ChIJ678Pt4a72IYR5q6ufQjAkf0,Q426262,geoId/35017,US,United States of America,NM,New Mexico,35017,Grant County,US,USA,2,3,0,1746,41,74,12089,27642,13605,14037,3045,3272,2822,2806,2635,3474,4600,3250,1738,1832192,32.73,-108.38,10276,80.25,-1,1,,-18,7,7.05,9.5,6.13,7.05,,8.89,10.11,9.19,19.61,7.05,4.29,32.79,5.52,5.82,30.098765,20.796296,37.654321,0.0,1.819444,16.415252
US_NM_35017,2021-06-18,ChIJ678Pt4a72IYR5q6ufQjAkf0,Q426262,geoId/35017,US,United States of America,NM,New Mexico,35017,Grant County,US,USA,2,0,0,1746,41,112,12201,27642,13605,14037,3045,3272,2822,2806,2635,3474,4600,3250,1738,1832192,32.73,-108.38,10276,80.25,-4,1,,-15,4,7.46,9.41,7.79,,,,9.09,9.09,15.25,4.54,14.6,29.2,8.76,,28.993827,18.938272,37.549383,0.0,-0.763889,14.406617
