location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_parks,mobility_workplaces,mobility_residential,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_cough,search_trends_diabetes,search_trends_fatigue,search_trends_fever,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_obesity,search_trends_pain,search_trends_skin_rash,search_trends_swelling,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_NE_31025,2022-05-01,ChIJQUxLZEAOlIcRfHBCP2mWL-w,Q484239,geoId/31025,US,United States of America,NE,Nebraska,31025,Cass County,US,USA,2,0,0,6057,42,2,16211,25935,13059,12876,3343,3519,2552,3084,3220,3957,3433,1786,1041,1425442,40.91,-96.14,1466,78.8,,,-8,,5.18,12.79,4.26,4.26,7.0,8.22,5.18,7.61,,,,14.92,,7.31,4.87,29.84,12.79,7.31,10.594444,6.844444,17.455556,0.4318,,3.950617,63.99159
US_NE_31025,2022-05-02,ChIJQUxLZEAOlIcRfHBCP2mWL-w,Q484239,geoId/31025,US,United States of America,NE,Nebraska,31025,Cass County,US,USA,2,6,0,6063,42,0,16211,25935,13059,12876,3343,3519,2552,3084,3220,3957,3433,1786,1041,1425442,40.91,-96.14,1466,78.8,,,-1,4,5.04,10.92,14.56,,7.0,5.6,5.6,8.96,4.2,3.92,4.2,19.6,4.48,3.92,5.04,41.16,4.76,,7.233333,4.522222,16.311111,2.878667,,4.135802,80.865759
US_NE_31025,2022-05-03,ChIJQUxLZEAOlIcRfHBCP2mWL-w,Q484239,geoId/31025,US,United States of America,NE,Nebraska,31025,Cass County,US,USA,2,-9,0,6054,42,0,16211,25935,13059,12876,3343,3519,2552,3084,3220,3957,3433,1786,1041,1425442,40.91,-96.14,1466,78.8,,,-1,4,,9.28,15.37,,6.67,6.67,,11.6,,,6.96,16.53,4.35,6.67,6.96,39.16,6.67,6.09,6.677778,4.033333,11.405556,23.480889,,3.962963,82.837632
US_NE_31025,2022-05-04,ChIJQUxLZEAOlIcRfHBCP2mWL-w,Q484239,geoId/31025,US,United States of America,NE,Nebraska,31025,Cass County,US,USA,2,2,0,6056,42,12,16223,25935,13059,12876,3343,3519,2552,3084,3220,3957,3433,1786,1041,1425442,40.91,-96.14,1466,78.8,,,-1,4,6.03,10.33,11.48,,,5.17,5.17,8.32,4.59,,8.04,16.36,4.59,6.89,,28.42,6.03,6.32,9.605556,7.472222,11.444444,0.0762,,5.901235,77.686494
US_NE_31025,2022-05-05,ChIJQUxLZEAOlIcRfHBCP2mWL-w,Q484239,geoId/31025,US,United States of America,NE,Nebraska,31025,Cass County,US,USA,2,7,0,6063,42,0,16223,25935,13059,12876,3343,3519,2552,3084,3220,3957,3433,1786,1041,1425442,40.91,-96.14,1466,78.8,28,,-1,4,,12.07,13.47,4.49,,10.95,5.89,8.14,,,9.82,18.53,5.89,6.46,5.61,34.25,5.05,4.77,10.927778,9.527778,13.233333,2.1336,,9.425926,90.135345
US_NE_31025,2022-05-06,ChIJQUxLZEAOlIcRfHBCP2mWL-w,Q484239,geoId/31025,US,United States of America,NE,Nebraska,31025,Cass County,US,USA,2,0,0,6063,42,4,16227,25935,13059,12876,3343,3519,2552,3084,3220,3957,3433,1786,1041,1425442,40.91,-96.14,1466,78.8,,,-6,0,5.89,8.54,11.49,4.42,5.3,10.61,8.54,10.61,4.42,,7.37,27.1,4.12,5.3,4.12,35.65,6.19,,13.716667,10.883333,18.827778,4.205111,,10.617284,81.509463
US_NE_31025,2022-05-07,ChIJQUxLZEAOlIcRfHBCP2mWL-w,Q484239,geoId/31025,US,United States of America,NE,Nebraska,31025,Cass County,US,USA,2,0,0,6063,42,0,16227,25935,13059,12876,3343,3519,2552,3084,3220,3957,3433,1786,1041,1425442,40.91,-96.14,1466,78.8,47,,-3,,,11.22,5.61,5.61,,5.28,6.27,9.57,,,5.61,18.82,4.62,8.25,,35.98,6.93,6.6,16.083333,9.927778,23.955556,0.0254,,9.438272,65.071067
US_NE_31025,2022-05-08,ChIJQUxLZEAOlIcRfHBCP2mWL-w,Q484239,geoId/31025,US,United States of America,NE,Nebraska,31025,Cass County,US,USA,2,0,0,6063,42,0,16227,25935,13059,12876,3343,3519,2552,3084,3220,3957,3433,1786,1041,1425442,40.91,-96.14,1466,78.8,,,-16,,,14.19,4.83,,5.74,8.15,,8.15,,,4.23,15.7,6.34,5.74,9.66,34.72,10.26,,17.255556,12.811111,22.561111,0.508,,10.679012,65.397269
US_NE_31025,2022-05-09,ChIJQUxLZEAOlIcRfHBCP2mWL-w,Q484239,geoId/31025,US,United States of America,NE,Nebraska,31025,Cass County,US,USA,2,0,0,6063,42,11,16238,25935,13059,12876,3343,3519,2552,3084,3220,3957,3433,1786,1041,1425442,40.91,-96.14,1466,78.8,,,-4,1,5.52,14.54,16.28,5.52,6.98,11.63,,5.52,4.36,4.36,5.82,22.97,,6.98,5.82,38.67,9.89,6.69,24.505556,18.033333,34.038889,0.762,,15.475309,57.396356
US_NE_31025,2022-05-10,ChIJQUxLZEAOlIcRfHBCP2mWL-w,Q484239,geoId/31025,US,United States of America,NE,Nebraska,31025,Cass County,US,USA,2,0,0,6063,42,0,16238,25935,13059,12876,3343,3519,2552,3084,3220,3957,3433,1786,1041,1425442,40.91,-96.14,1466,78.8,,,-3,2,,16.41,14.18,,4.73,8.62,5.01,8.9,,5.56,9.18,23.08,5.28,7.79,5.56,29.48,8.34,4.17,24.172222,19.122222,31.961111,0.084667,,12.481481,48.113786
US_NE_31025,2022-05-11,ChIJQUxLZEAOlIcRfHBCP2mWL-w,Q484239,geoId/31025,US,United States of America,NE,Nebraska,31025,Cass County,US,USA,2,62,0,6125,42,7,16245,25935,13059,12876,3343,3519,2552,3084,3220,3957,3433,1786,1041,1425442,40.91,-96.14,1466,78.8,,,-4,3,9.33,13.0,12.72,,9.33,7.35,6.22,10.74,5.09,,5.94,27.99,5.37,7.07,5.37,34.21,9.89,4.81,26.811111,20.794444,34.4,0.0,,19.197531,62.701392
US_NE_31025,2022-05-12,ChIJQUxLZEAOlIcRfHBCP2mWL-w,Q484239,geoId/31025,US,United States of America,NE,Nebraska,31025,Cass County,US,USA,2,0,0,6125,42,3,16248,25935,13059,12876,3343,3519,2552,3084,3220,3957,3433,1786,1041,1425442,40.91,-96.14,1466,78.8,28,,-6,3,5.75,13.79,10.06,6.03,5.17,6.9,4.6,6.9,,,4.31,19.54,4.6,7.47,4.31,33.33,12.93,6.9,28.077778,20.761111,35.15,0.479778,,18.537037,56.2171
US_NE_31025,2022-05-13,ChIJQUxLZEAOlIcRfHBCP2mWL-w,Q484239,geoId/31025,US,United States of America,NE,Nebraska,31025,Cass County,US,USA,2,11,0,6136,42,1,16249,25935,13059,12876,3343,3519,2552,3084,3220,3957,3433,1786,1041,1425442,40.91,-96.14,1466,78.8,,,-6,-1,4.49,12.27,14.96,7.18,4.19,5.68,4.49,5.68,4.79,,5.09,21.54,4.79,8.38,,33.21,8.68,5.68,21.377778,14.294444,32.733333,4.854222,,10.771605,50.573927
US_NE_31025,2022-05-14,ChIJQUxLZEAOlIcRfHBCP2mWL-w,Q484239,geoId/31025,US,United States of America,NE,Nebraska,31025,Cass County,US,USA,2,,,,,0,16249,25935,13059,12876,3343,3519,2552,3084,3220,3957,3433,1786,1041,1425442,40.91,-96.14,1466,78.8,47,,-4,,,13.74,5.36,,4.69,6.37,5.7,11.73,6.03,,,20.78,,11.06,,31.17,14.08,7.37,21.588889,11.888889,30.422222,0.0762,,9.104938,44.579957
US_NE_31025,2022-05-15,ChIJQUxLZEAOlIcRfHBCP2mWL-w,Q484239,geoId/31025,US,United States of America,NE,Nebraska,31025,Cass County,US,USA,2,,,,,0,16249,25935,13059,12876,3343,3519,2552,3084,3220,3957,3433,1786,1041,1425442,40.91,-96.14,1466,78.8,,,-11,,6.34,16.59,6.94,5.43,,8.45,6.34,8.75,6.64,,5.43,16.59,5.43,11.46,,34.09,12.07,5.73,17.972222,12.605556,26.577778,2.229556,,8.975309,55.892246
US_NE_31025,2022-05-16,ChIJQUxLZEAOlIcRfHBCP2mWL-w,Q484239,geoId/31025,US,United States of America,NE,Nebraska,31025,Cass County,US,USA,2,,,,,0,16249,25935,13059,12876,3343,3519,2552,3084,3220,3957,3433,1786,1041,1425442,40.91,-96.14,1466,78.8,,,-3,0,4.39,14.65,6.45,4.39,6.45,5.86,4.39,6.74,5.86,5.57,7.03,19.34,5.27,8.79,,42.77,11.13,7.91,18.877778,10.166667,28.1,0.0508,,7.888889,48.528438
US_NE_31025,2022-05-17,ChIJQUxLZEAOlIcRfHBCP2mWL-w,Q484239,geoId/31025,US,United States of America,NE,Nebraska,31025,Cass County,US,USA,2,,,,,0,16249,25935,13059,12876,3343,3519,2552,3084,3220,3957,3433,1786,1041,1425442,40.91,-96.14,1466,78.8,,,0,4,5.36,14.11,14.39,9.31,,9.59,4.8,11.85,3.95,,6.21,22.01,4.8,7.34,5.08,33.86,9.59,5.36,20.977778,15.044444,27.661111,3.104444,,11.197531,53.843271
US_NE_31025,2022-05-18,ChIJQUxLZEAOlIcRfHBCP2mWL-w,Q484239,geoId/31025,US,United States of America,NE,Nebraska,31025,Cass County,US,USA,2,,,,,0,16249,25935,13059,12876,3343,3519,2552,3084,3220,3957,3433,1786,1041,1425442,40.91,-96.14,1466,78.8,,,-3,2,6.1,11.62,9.3,,5.23,5.81,,10.17,4.07,,8.43,23.24,4.65,,6.97,35.44,9.3,7.84,21.0,15.883333,28.655556,11.881556,,15.574074,71.720354
US_NE_31025,2022-05-19,ChIJQUxLZEAOlIcRfHBCP2mWL-w,Q484239,geoId/31025,US,United States of America,NE,Nebraska,31025,Cass County,US,USA,2,,,,,0,16249,25935,13059,12876,3343,3519,2552,3084,3220,3957,3433,1786,1041,1425442,40.91,-96.14,1466,78.8,30,,-8,2,,16.29,14.51,6.51,,7.4,7.4,9.18,4.15,,6.22,20.43,7.7,5.33,6.51,33.76,12.14,5.33,24.194444,16.911111,33.105556,0.9906,,14.648148,55.293466
US_NE_31025,2022-05-20,ChIJQUxLZEAOlIcRfHBCP2mWL-w,Q484239,geoId/31025,US,United States of America,NE,Nebraska,31025,Cass County,US,USA,2,,,,,0,16249,25935,13059,12876,3343,3519,2552,3084,3220,3957,3433,1786,1041,1425442,40.91,-96.14,1466,78.8,,,-13,1,4.6,12.56,7.66,6.74,,8.88,5.21,9.8,5.21,,6.13,19.61,14.09,12.26,6.13,37.69,10.11,9.5,18.683333,13.133333,31.0,0.0,,7.493827,48.312942
US_NE_31025,2022-05-21,ChIJQUxLZEAOlIcRfHBCP2mWL-w,Q484239,geoId/31025,US,United States of America,NE,Nebraska,31025,Cass County,US,USA,2,,,,,0,16249,25935,13059,12876,3343,3519,2552,3084,3220,3957,3433,1786,1041,1425442,40.91,-96.14,1466,78.8,48,,-11,,5.5,15.22,5.18,7.77,,9.06,5.18,6.47,5.83,5.18,5.83,22.01,,9.06,4.53,32.7,9.39,6.15,11.955556,8.488889,19.494444,0.0,,2.228395,51.388821
US_NE_31025,2022-05-22,ChIJQUxLZEAOlIcRfHBCP2mWL-w,Q484239,geoId/31025,US,United States of America,NE,Nebraska,31025,Cass County,US,USA,2,,,,,0,16249,25935,13059,12876,3343,3519,2552,3084,3220,3957,3433,1786,1041,1425442,40.91,-96.14,1466,78.8,,,-15,,7.67,16.3,5.43,5.43,,8.31,6.07,5.43,4.79,,,26.84,5.11,8.95,,42.18,8.63,5.43,11.288889,2.344444,20.266667,0.0,,0.04321,45.665641
US_NE_31025,2022-05-23,ChIJQUxLZEAOlIcRfHBCP2mWL-w,Q484239,geoId/31025,US,United States of America,NE,Nebraska,31025,Cass County,US,USA,2,,,,,0,16249,25935,13059,12876,3343,3519,2552,3084,3220,3957,3433,1786,1041,1425442,40.91,-96.14,1466,78.8,,,-11,2,,16.56,10.43,5.21,4.29,9.81,,7.05,6.13,4.29,8.28,27.59,5.21,5.52,,42.01,7.05,6.13,14.761111,9.733333,19.127778,0.0,,2.098765,42.549862
US_NE_31025,2022-05-24,ChIJQUxLZEAOlIcRfHBCP2mWL-w,Q484239,geoId/31025,US,United States of America,NE,Nebraska,31025,Cass County,US,USA,2,,,,,25,16274,25935,13059,12876,3343,3519,2552,3084,3220,3957,3433,1786,1041,1425442,40.91,-96.14,1466,78.8,,,-9,7,5.53,8.73,7.28,4.95,,8.15,,9.6,5.53,4.37,7.57,26.48,6.69,7.57,4.95,33.75,9.02,7.57,13.088889,10.433333,16.688889,7.253111,,5.067901,58.196703
US_NE_31025,2022-05-25,ChIJQUxLZEAOlIcRfHBCP2mWL-w,Q484239,geoId/31025,US,United States of America,NE,Nebraska,31025,Cass County,US,USA,2,,,,,0,16274,25935,13059,12876,3343,3519,2552,3084,3220,3957,3433,1786,1041,1425442,40.91,-96.14,1466,78.8,,,-13,7,4.76,15.77,5.36,5.06,4.76,5.95,,8.93,4.17,,6.25,16.96,6.84,5.65,,34.22,9.82,,10.783333,9.683333,12.588889,21.364222,,9.987654,94.751705
US_NE_31025,2022-05-26,ChIJQUxLZEAOlIcRfHBCP2mWL-w,Q484239,geoId/31025,US,United States of America,NE,Nebraska,31025,Cass County,US,USA,2,,,,,0,16274,25935,13059,12876,3343,3519,2552,3084,3220,3957,3433,1786,1041,1425442,40.91,-96.14,1466,78.8,31,,-17,6,,13.53,7.09,,4.51,9.99,5.16,,,,5.8,22.55,5.48,7.09,5.8,34.8,7.09,,11.266667,9.833333,17.777778,17.356667,,9.5,89.055783
US_NE_31025,2022-05-27,ChIJQUxLZEAOlIcRfHBCP2mWL-w,Q484239,geoId/31025,US,United States of America,NE,Nebraska,31025,Cass County,US,USA,2,,,,,0,16274,25935,13059,12876,3343,3519,2552,3084,3220,3957,3433,1786,1041,1425442,40.91,-96.14,1466,78.8,,,-26,2,,14.04,7.35,4.68,5.35,5.68,,8.35,,4.68,5.01,16.71,4.68,6.68,,27.07,8.02,,15.816667,7.094444,27.033333,1.4732,,10.697531,71.65323
US_NE_31025,2022-05-28,ChIJQUxLZEAOlIcRfHBCP2mWL-w,Q484239,geoId/31025,US,United States of America,NE,Nebraska,31025,Cass County,US,USA,2,,,,,0,16274,25935,13059,12876,3343,3519,2552,3084,3220,3957,3433,1786,1041,1425442,40.91,-96.14,1466,78.8,35,,-22,,,24.18,7.6,,,11.05,5.87,5.53,,,5.53,18.65,5.53,17.96,,33.51,17.96,5.18,22.961111,17.161111,30.988889,0.7366,,14.462963,58.841025
US_NE_31025,2022-05-29,ChIJQUxLZEAOlIcRfHBCP2mWL-w,Q484239,geoId/31025,US,United States of America,NE,Nebraska,31025,Cass County,US,USA,2,,,,,0,16274,25935,13059,12876,3343,3519,2552,3084,3220,3957,3433,1786,1041,1425442,40.91,-96.14,1466,78.8,,,-26,,,15.98,7.5,,5.87,8.48,5.22,6.2,,,6.2,20.87,5.87,10.44,,41.41,14.02,6.85,25.677778,20.038889,31.65,0.225778,,17.111111,59.064809
US_NE_31025,2022-05-30,ChIJQUxLZEAOlIcRfHBCP2mWL-w,Q484239,geoId/31025,US,United States of America,NE,Nebraska,31025,Cass County,US,USA,2,,,,,0,16274,25935,13059,12876,3343,3519,2552,3084,3220,3957,3433,1786,1041,1425442,40.91,-96.14,1466,78.8,,,-78,17,4.53,20.38,6.23,5.94,7.08,10.19,5.38,8.21,6.51,5.09,,19.53,5.66,12.17,6.23,36.51,14.15,7.08,26.566667,22.216667,30.972222,1.665111,,17.41358,57.296832
US_NE_31025,2022-05-31,ChIJQUxLZEAOlIcRfHBCP2mWL-w,Q484239,geoId/31025,US,United States of America,NE,Nebraska,31025,Cass County,US,USA,2,,,,,1,16275,25935,13059,12876,3343,3519,2552,3084,3220,3957,3433,1786,1041,1425442,40.91,-96.14,1466,78.8,,,-16,4,5.3,20.9,,6.24,4.68,10.61,,9.67,6.24,,5.3,22.15,7.49,14.04,,40.86,14.66,9.67,20.633333,14.644444,30.022222,1.890889,,10.104938,51.020701
US_NE_31025,2022-06-01,ChIJQUxLZEAOlIcRfHBCP2mWL-w,Q484239,geoId/31025,US,United States of America,NE,Nebraska,31025,Cass County,US,USA,2,,,,,2,16277,25935,13059,12876,3343,3519,2552,3084,3220,3957,3433,1786,1041,1425442,40.91,-96.14,1466,78.8,,,-19,4,6.82,12.98,6.17,5.52,8.44,9.41,,6.82,6.17,,4.87,22.07,7.14,9.74,5.19,43.49,13.31,7.14,17.594444,10.727778,25.011111,0.1016,,9.061728,57.355427
US_NE_31025,2022-06-02,ChIJQUxLZEAOlIcRfHBCP2mWL-w,Q484239,geoId/31025,US,United States of America,NE,Nebraska,31025,Cass County,US,USA,2,,,,,0,16277,25935,13059,12876,3343,3519,2552,3084,3220,3957,3433,1786,1041,1425442,40.91,-96.14,1466,78.8,,,-19,4,9.36,13.24,,6.13,6.46,9.04,8.07,8.72,,7.1,8.72,18.73,5.17,8.72,,38.74,13.24,9.36,17.227778,7.577778,26.827778,0.0,,4.024691,41.200345
US_NE_31025,2022-06-03,ChIJQUxLZEAOlIcRfHBCP2mWL-w,Q484239,geoId/31025,US,United States of America,NE,Nebraska,31025,Cass County,US,USA,2,,,,,2,16279,25935,13059,12876,3343,3519,2552,3084,3220,3957,3433,1786,1041,1425442,40.91,-96.14,1466,78.8,,,-22,1,,12.23,,7.28,,7.94,,10.58,,4.63,8.6,23.15,8.27,9.92,,38.69,13.89,9.26,21.205556,13.016667,28.533333,0.0,,7.611111,41.549449
US_NE_31025,2022-06-04,ChIJQUxLZEAOlIcRfHBCP2mWL-w,Q484239,geoId/31025,US,United States of America,NE,Nebraska,31025,Cass County,US,USA,2,,,,,0,16279,25935,13059,12876,3343,3519,2552,3084,3220,3957,3433,1786,1041,1425442,40.91,-96.14,1466,78.8,30,,-16,,5.76,12.15,6.08,,,8.32,7.04,8.0,,,6.72,21.43,6.4,12.47,6.72,28.47,8.96,,21.211111,15.522222,27.15,0.508,,11.858025,55.171232
US_NE_31025,2022-06-05,ChIJQUxLZEAOlIcRfHBCP2mWL-w,Q484239,geoId/31025,US,United States of America,NE,Nebraska,31025,Cass County,US,USA,2,,,,,0,16279,25935,13059,12876,3343,3519,2552,3084,3220,3957,3433,1786,1041,1425442,40.91,-96.14,1466,78.8,,,-16,,6.48,12.96,,,,4.94,,8.02,5.86,,4.94,22.21,9.26,12.65,,40.73,13.58,8.02,20.983333,15.444444,27.944444,6.223,,15.518519,70.972581
US_NE_31025,2022-06-06,ChIJQUxLZEAOlIcRfHBCP2mWL-w,Q484239,geoId/31025,US,United States of America,NE,Nebraska,31025,Cass County,US,USA,2,,,,,2,16281,25935,13059,12876,3343,3519,2552,3084,3220,3957,3433,1786,1041,1425442,40.91,-96.14,1466,78.8,,,-16,3,4.36,17.12,5.6,,8.72,6.85,,10.58,,,6.54,23.35,8.4,9.96,5.6,42.02,7.16,7.16,20.688889,16.227778,26.888889,3.3655,,18.12963,85.429305
US_NE_31025,2022-06-07,ChIJQUxLZEAOlIcRfHBCP2mWL-w,Q484239,geoId/31025,US,United States of America,NE,Nebraska,31025,Cass County,US,USA,2,,,,,24,16305,25935,13059,12876,3343,3519,2552,3084,3220,3957,3433,1786,1041,1425442,40.91,-96.14,1466,78.8,,,-16,5,7.22,15.39,6.91,,5.97,7.54,6.28,10.99,4.4,,5.65,25.44,7.54,10.68,10.68,38.95,14.13,7.54,21.511111,15.755556,28.038889,0.0,,16.438272,72.915262
US_NE_31025,2022-06-08,ChIJQUxLZEAOlIcRfHBCP2mWL-w,Q484239,geoId/31025,US,United States of America,NE,Nebraska,31025,Cass County,US,USA,2,,,,,-1,16304,25935,13059,12876,3343,3519,2552,3084,3220,3957,3433,1786,1041,1425442,40.91,-96.14,1466,78.8,,,-16,4,8.15,19.43,8.46,4.39,6.27,,,13.79,,,7.84,22.88,,11.91,5.01,36.68,11.6,5.33,20.038889,15.438889,26.572222,18.203333,,14.62963,71.147262
US_NE_31025,2022-06-09,ChIJQUxLZEAOlIcRfHBCP2mWL-w,Q484239,geoId/31025,US,United States of America,NE,Nebraska,31025,Cass County,US,USA,2,,,,,0,16304,25935,13059,12876,3343,3519,2552,3084,3220,3957,3433,1786,1041,1425442,40.91,-96.14,1466,78.8,26,,-17,5,5.09,14.95,6.68,5.73,7.63,6.36,,7.95,,,5.73,14.31,4.77,9.54,5.41,37.53,9.22,6.04,20.083333,13.105556,26.577778,1.890889,,12.450617,61.113931
US_NE_31025,2022-06-10,ChIJQUxLZEAOlIcRfHBCP2mWL-w,Q484239,geoId/31025,US,United States of America,NE,Nebraska,31025,Cass County,US,USA,2,,,,,1,16305,25935,13059,12876,3343,3519,2552,3084,3220,3957,3433,1786,1041,1425442,40.91,-96.14,1466,78.8,,,-22,3,4.94,19.74,5.92,,6.25,7.57,,6.58,5.26,5.92,5.59,16.12,,10.86,5.26,38.5,16.78,6.25,20.744444,15.283333,27.311111,1.36525,,16.58642,77.093229
US_NE_31025,2022-06-11,ChIJQUxLZEAOlIcRfHBCP2mWL-w,Q484239,geoId/31025,US,United States of America,NE,Nebraska,31025,Cass County,US,USA,2,,,,,0,16305,25935,13059,12876,3343,3519,2552,3084,3220,3957,3433,1786,1041,1425442,40.91,-96.14,1466,78.8,43,,-15,,,10.91,,6.74,,6.42,6.74,7.38,4.49,,,24.06,5.78,7.7,5.13,34.65,8.66,,23.466667,16.85,31.672222,1.636889,,18.641975,74.408844
US_NE_31025,2022-06-12,ChIJQUxLZEAOlIcRfHBCP2mWL-w,Q484239,geoId/31025,US,United States of America,NE,Nebraska,31025,Cass County,US,USA,2,,,,,0,16305,25935,13059,12876,3343,3519,2552,3084,3220,3957,3433,1786,1041,1425442,40.91,-96.14,1466,78.8,,,-23,,,12.88,4.71,9.11,5.97,6.6,5.34,10.05,4.4,,5.03,15.08,5.34,13.19,5.03,35.81,11.94,7.85,24.294444,18.694444,32.327778,7.112,,20.753086,80.372203
US_NE_31025,2022-06-13,ChIJQUxLZEAOlIcRfHBCP2mWL-w,Q484239,geoId/31025,US,United States of America,NE,Nebraska,31025,Cass County,US,USA,2,,,,,0,16305,25935,13059,12876,3343,3519,2552,3084,3220,3957,3433,1786,1041,1425442,40.91,-96.14,1466,78.8,,,-15,3,,13.41,6.71,6.4,,6.4,,4.57,5.49,,10.06,21.03,7.62,11.89,6.4,40.24,11.89,9.14,29.577778,24.127778,38.083333,0.1905,,21.932099,63.400243
US_NE_31025,2022-06-14,ChIJQUxLZEAOlIcRfHBCP2mWL-w,Q484239,geoId/31025,US,United States of America,NE,Nebraska,31025,Cass County,US,USA,2,,,,,0,16305,25935,13059,12876,3343,3519,2552,3084,3220,3957,3433,1786,1041,1425442,40.91,-96.14,1466,78.8,,,-15,4,,17.34,8.67,7.47,5.68,5.68,,11.66,8.67,,8.67,19.43,6.58,11.96,4.78,35.28,9.87,,30.583333,26.605556,35.861111,0.1016,,18.938272,49.866175
US_NE_31025,2022-06-15,ChIJQUxLZEAOlIcRfHBCP2mWL-w,Q484239,geoId/31025,US,United States of America,NE,Nebraska,31025,Cass County,US,USA,2,,,,,15,16320,25935,13059,12876,3343,3519,2552,3084,3220,3957,3433,1786,1041,1425442,40.91,-96.14,1466,78.8,,,-22,5,4.67,14.01,5.0,6.0,5.0,5.0,5.34,11.68,,,,17.68,6.67,7.67,10.01,38.03,12.34,5.67,22.572222,17.283333,33.205556,27.813,,17.962963,75.081097
US_NE_31025,2022-06-16,ChIJQUxLZEAOlIcRfHBCP2mWL-w,Q484239,geoId/31025,US,United States of America,NE,Nebraska,31025,Cass County,US,USA,2,,,,,0,16320,25935,13059,12876,3343,3519,2552,3084,3220,3957,3433,1786,1041,1425442,40.91,-96.14,1466,78.8,37,,-19,3,5.36,13.88,,5.36,,7.26,,9.15,,,6.94,21.77,,6.31,6.94,37.86,6.0,5.68,23.033333,15.85,30.361111,0.3302,,15.067901,60.804645
US_NE_31025,2022-06-17,ChIJQUxLZEAOlIcRfHBCP2mWL-w,Q484239,geoId/31025,US,United States of America,NE,Nebraska,31025,Cass County,US,USA,2,,,,,0,16320,25935,13059,12876,3343,3519,2552,3084,3220,3957,3433,1786,1041,1425442,40.91,-96.14,1466,78.8,,,-23,3,6.2,12.4,8.48,4.89,4.57,9.14,,9.14,,,8.81,19.25,,8.81,,33.28,14.36,7.5,25.25,18.605556,32.227778,9.7028,,17.895062,63.786866
US_NE_31025,2022-06-18,ChIJQUxLZEAOlIcRfHBCP2mWL-w,Q484239,geoId/31025,US,United States of America,NE,Nebraska,31025,Cass County,US,USA,2,,,,,0,16320,25935,13059,12876,3343,3519,2552,3084,3220,3957,3433,1786,1041,1425442,40.91,-96.14,1466,78.8,64,,-18,,5.08,18.42,,5.72,6.35,9.21,5.08,10.16,,,,18.1,,12.07,5.72,34.3,12.38,9.53,27.977778,22.222222,33.777778,6.6802,,21.320988,67.31966
US_NE_31025,2022-06-19,ChIJQUxLZEAOlIcRfHBCP2mWL-w,Q484239,geoId/31025,US,United States of America,NE,Nebraska,31025,Cass County,US,USA,2,,,,,0,16320,25935,13059,12876,3343,3519,2552,3084,3220,3957,3433,1786,1041,1425442,40.91,-96.14,1466,78.8,,,-18,,,16.46,7.0,,,5.43,,6.48,5.09,,7.75,16.45,,13.52,5.27,39.65,10.88,7.43,28.411111,22.927778,34.183333,0.0,,21.450617,66.117218
US_NE_31025,2022-06-20,ChIJQUxLZEAOlIcRfHBCP2mWL-w,Q484239,geoId/31025,US,United States of America,NE,Nebraska,31025,Cass County,US,USA,2,,,,,0,16320,25935,13059,12876,3343,3519,2552,3084,3220,3957,3433,1786,1041,1425442,40.91,-96.14,1466,78.8,,,-27,5,5.75,17.07,7.37,,7.62,8.64,4.93,7.57,7.9,,5.85,19.53,9.07,15.9,7.49,40.69,15.01,8.24,29.311111,24.111111,34.772222,0.0,,21.351852,62.374962
US_NE_31025,2022-06-21,ChIJQUxLZEAOlIcRfHBCP2mWL-w,Q484239,geoId/31025,US,United States of America,NE,Nebraska,31025,Cass County,US,USA,2,,,,,0,16320,25935,13059,12876,3343,3519,2552,3084,3220,3957,3433,1786,1041,1425442,40.91,-96.14,1466,78.8,,,-16,3,5.74,12.04,4.98,5.04,,7.94,6.11,10.58,,6.42,4.45,17.79,7.92,9.73,8.6,37.54,9.92,6.23,28.833333,24.561111,33.683333,0.0,,19.648148,57.915694
US_NE_31025,2022-06-22,ChIJQUxLZEAOlIcRfHBCP2mWL-w,Q484239,geoId/31025,US,United States of America,NE,Nebraska,31025,Cass County,US,USA,2,,,,,0,16320,25935,13059,12876,3343,3519,2552,3084,3220,3957,3433,1786,1041,1425442,40.91,-96.14,1466,78.8,,,-20,3,4.92,10.98,6.37,,6.11,5.35,,8.82,5.25,,8.0,18.81,,13.25,6.31,36.06,14.15,7.27,24.538889,18.127778,31.244444,0.0,,13.592593,49.955465
