location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_abdominal_obesity,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anemia,search_trends_anxiety,search_trends_arthritis,search_trends_asthma,search_trends_attention_deficit_hyperactivity_disorder,search_trends_autoimmune_disease,search_trends_back_pain,search_trends_bleeding,search_trends_bloating,search_trends_bone_fracture,search_trends_bruise,search_trends_burn,search_trends_candidiasis,search_trends_chest_pain,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_dementia,search_trends_depression,search_trends_dermatitis,search_trends_diabetes,search_trends_diarrhea,search_trends_dizziness,search_trends_epilepsy,search_trends_erectile_dysfunction,search_trends_fatigue,search_trends_fever,search_trends_flatulence,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_hay_fever,search_trends_headache,search_trends_heart_arrhythmia,search_trends_heartburn,search_trends_hypertension,search_trends_hypothyroidism,search_trends_infection,search_trends_inflammation,search_trends_insomnia,search_trends_itch,search_trends_low_back_pain,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_myocardial_infarction,search_trends_nausea,search_trends_obesity,search_trends_pain,search_trends_paresthesia,search_trends_perspiration,search_trends_psychosis,search_trends_scar,search_trends_sinusitis,search_trends_skin_condition,search_trends_skin_rash,search_trends_skin_ulcer,search_trends_sleep_disorder,search_trends_sore_throat,search_trends_stroke,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,search_trends_vaginal_discharge,search_trends_vomiting,search_trends_weight_gain,search_trends_xeroderma,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_NY_36051,2022-03-28,ChIJ6yynZsJk0YkR63qYbR_jxtU,Q487578,geoId/36051,US,United States of America,NY,New York,36051,Livingston County,US,USA,2,2,1,11579,115,0,37363,63483,31916,31567,5852,8674,9978,6734,7195,9600,8144,4568,2738,1837992,42.73,-77.77,1659,81.161538,-15,-7,-16,-19,5,3.12,3.95,6.42,4.5,11.66,2.29,8.72,4.04,1.28,4.96,24.42,5.6,2.75,3.03,3.12,1.65,2.02,3.95,,12.02,5.32,5.97,2.48,2.29,3.03,1.93,6.88,5.78,2.48,2.94,2.57,4.68,3.76,3.03,4.13,31.94,1.74,5.05,1.93,2.94,6.15,1.65,24.78,5.88,3.12,6.42,2.02,5.6,4.5,2.75,,4.96,33.59,2.29,1.93,1.65,2.11,2.94,3.12,4.5,2.11,2.66,2.57,2.11,5.88,3.4,4.31,2.85,2.75,2.85,2.2,-7.811111,-9.388889,-2.911111,0.169333,30.48,-14.069444,62.569169
US_NY_36051,2022-03-29,ChIJ6yynZsJk0YkR63qYbR_jxtU,Q487578,geoId/36051,US,United States of America,NY,New York,36051,Livingston County,US,USA,2,2,0,11581,115,3,37366,63483,31916,31567,5852,8674,9978,6734,7195,9600,8144,4568,2738,1837992,42.73,-77.77,1659,81.161538,-6,-8,-10,-15,5,2.48,6.39,6.77,3.15,13.06,3.34,7.34,4.19,2.1,6.48,6.48,5.15,3.62,3.05,3.24,2.0,2.1,2.96,,10.68,4.29,8.48,2.48,1.52,3.43,2.96,9.72,6.01,1.81,3.24,1.91,6.1,4.58,2.1,3.24,12.77,2.38,4.96,4.1,2.67,8.1,1.72,22.31,5.82,3.53,6.2,3.15,5.62,5.05,2.67,3.05,4.77,36.22,1.72,1.33,1.43,1.33,2.48,3.43,5.82,1.52,2.38,3.43,2.48,4.67,4.38,5.24,3.15,2.76,3.05,2.1,-4.566667,-8.516667,0.183333,0.225778,30.48,-11.756944,58.787909
US_NY_36051,2022-03-30,ChIJ6yynZsJk0YkR63qYbR_jxtU,Q487578,geoId/36051,US,United States of America,NY,New York,36051,Livingston County,US,USA,2,2,0,11583,115,5,37371,63483,31916,31567,5852,8674,9978,6734,7195,9600,8144,4568,2738,1837992,42.73,-77.77,1659,81.161538,-9,-12,-25,-16,5,1.89,5.87,7.57,4.45,10.69,3.69,8.99,4.73,2.08,4.54,3.31,5.68,3.5,,2.18,,2.18,2.74,1.32,11.54,2.93,6.62,2.46,2.65,5.2,2.18,6.81,4.26,1.61,2.37,3.5,4.64,4.83,,3.97,8.52,,3.22,2.18,2.74,8.8,,21.67,6.34,3.12,4.35,2.93,4.54,4.26,2.37,1.99,4.16,37.38,1.32,,2.18,,3.22,3.41,4.16,1.7,3.22,2.93,108.44,6.15,3.79,3.88,2.65,3.41,2.84,2.37,-1.005556,-6.605556,7.616667,0.084667,30.48,-8.076389,59.310892
US_NY_36051,2022-03-31,ChIJ6yynZsJk0YkR63qYbR_jxtU,Q487578,geoId/36051,US,United States of America,NY,New York,36051,Livingston County,US,USA,2,1,0,11584,115,3,37374,63483,31916,31567,5852,8674,9978,6734,7195,9600,8144,4568,2738,1837992,42.73,-77.77,1659,81.161538,-2,-1,-32,-19,3,1.35,4.24,5.98,3.38,11.96,3.09,8.01,3.76,1.74,6.27,2.6,5.98,3.86,2.8,3.38,1.45,,2.41,1.83,13.31,2.89,7.23,4.05,1.64,4.44,1.45,7.33,4.15,,2.7,1.54,4.05,3.67,2.51,5.21,5.88,1.45,2.8,2.41,3.95,6.56,1.83,19.48,3.95,3.47,6.37,3.57,4.34,4.05,,2.41,5.88,35.69,2.02,1.35,1.93,1.74,2.7,3.95,5.21,1.35,2.22,3.38,28.74,5.3,3.18,3.47,1.83,4.44,3.57,2.22,11.433333,5.288889,18.583333,0.197556,,5.041667,64.859276
US_NY_36051,2022-04-01,ChIJ6yynZsJk0YkR63qYbR_jxtU,Q487578,geoId/36051,US,United States of America,NY,New York,36051,Livingston County,US,USA,2,9,0,11593,115,9,37383,63483,31916,31567,5852,8674,9978,6734,7195,9600,8144,4568,2738,1837992,42.73,-77.77,1659,81.161538,-9,-10,-29,-17,5,2.48,2.78,5.76,5.46,9.83,2.09,7.45,4.57,2.48,5.76,2.98,5.46,3.58,,2.28,1.39,,2.19,,12.91,3.38,5.66,2.38,2.38,4.47,1.49,8.24,5.07,1.89,2.38,1.49,4.47,4.47,2.98,4.57,5.46,,3.28,1.89,3.28,5.76,1.79,21.65,5.76,1.89,5.17,3.67,3.97,3.58,2.28,2.19,3.18,34.16,2.19,2.09,1.69,1.79,2.28,3.38,4.57,2.19,,2.88,13.01,4.87,4.67,4.77,1.89,2.28,2.19,2.88,3.672222,1.0,7.733333,2.794,,-0.416667,75.876491
US_NY_36051,2022-04-02,ChIJ6yynZsJk0YkR63qYbR_jxtU,Q487578,geoId/36051,US,United States of America,NY,New York,36051,Livingston County,US,USA,2,3,0,11596,115,10,37393,63483,31916,31567,5852,8674,9978,6734,7195,9600,8144,4568,2738,1837992,42.73,-77.77,1659,81.161538,-5,-2,,-17,0,2.23,4.47,6.81,3.8,10.5,2.79,9.94,3.91,2.57,2.79,2.12,4.36,3.91,2.57,2.57,3.02,2.46,3.57,1.56,12.06,3.91,7.82,2.9,,4.8,2.12,7.37,4.24,2.23,2.12,2.35,4.69,3.13,1.79,3.8,5.92,2.46,4.24,,3.46,5.25,2.01,20.1,5.36,3.02,6.03,3.69,4.36,3.02,,2.68,4.36,34.06,2.46,,,2.12,2.57,4.58,5.92,,,1.56,8.04,5.14,3.57,5.25,1.68,4.02,3.69,,1.572222,-1.105556,6.305556,0.381,,-5.8125,57.966794
US_NY_36051,2022-04-03,ChIJ6yynZsJk0YkR63qYbR_jxtU,Q487578,geoId/36051,US,United States of America,NY,New York,36051,Livingston County,US,USA,2,9,0,11605,115,4,37397,63483,31916,31567,5852,8674,9978,6734,7195,9600,8144,4568,2738,1837992,42.73,-77.77,1659,81.161538,-3,-4,,-21,1,2.98,3.8,5.03,6.26,12.94,2.88,8.73,3.8,3.6,4.0,,5.96,3.9,1.85,3.7,1.54,2.36,4.21,,15.51,3.9,8.94,3.39,2.67,5.13,3.08,7.19,4.42,1.85,,2.57,4.21,4.62,2.46,3.8,4.83,,3.9,,2.05,4.11,,21.77,4.93,3.8,5.55,2.77,4.0,2.67,1.95,2.67,4.83,36.56,3.29,1.95,1.44,2.57,3.7,3.49,6.37,,2.57,2.67,4.0,5.75,3.6,1.75,,4.21,2.98,1.85,2.327778,-0.511111,6.411111,0.141111,,-2.208333,71.988489
US_NY_36051,2022-04-04,ChIJ6yynZsJk0YkR63qYbR_jxtU,Q487578,geoId/36051,US,United States of America,NY,New York,36051,Livingston County,US,USA,2,12,0,11617,115,6,37403,63483,31916,31567,5852,8674,9978,6734,7195,9600,8144,4568,2738,1837992,42.73,-77.77,1659,81.161538,-2,-1,-13,-19,2,2.09,3.23,5.32,4.08,11.97,2.75,9.59,4.37,2.47,6.46,1.99,3.99,2.66,2.56,2.94,1.9,1.8,1.61,1.71,14.25,2.28,10.35,2.56,2.28,5.03,2.18,9.5,5.32,1.8,1.9,1.61,4.94,5.51,1.61,4.27,3.89,2.28,4.08,2.75,,7.31,2.28,23.55,5.32,3.13,6.08,2.66,6.17,4.27,2.09,1.52,5.7,32.38,2.56,1.9,1.52,1.9,3.23,4.08,4.18,2.85,2.85,3.42,3.32,5.03,4.27,5.6,2.47,3.99,3.42,,2.9,-0.022222,6.933333,0.733778,,-1.583333,72.189962
US_NY_36051,2022-04-05,ChIJ6yynZsJk0YkR63qYbR_jxtU,Q487578,geoId/36051,US,United States of America,NY,New York,36051,Livingston County,US,USA,2,6,0,11623,115,2,37405,63483,31916,31567,5852,8674,9978,6734,7195,9600,8144,4568,2738,1837992,42.73,-77.77,1659,81.161538,2,-1,-20,-16,2,2.19,3.87,4.77,4.57,10.13,3.77,9.83,4.27,,4.47,1.79,5.17,4.37,2.88,4.37,1.39,,2.38,2.29,14.4,3.58,8.14,2.09,1.39,4.97,1.79,7.05,4.77,,3.48,1.89,5.66,3.97,,5.17,5.17,1.99,4.37,1.79,2.58,7.55,2.38,25.03,5.07,2.68,4.77,3.67,5.36,4.07,2.78,2.78,5.96,37.84,2.88,1.69,1.79,2.29,2.88,3.08,4.87,2.09,3.28,4.07,3.28,6.66,5.66,4.87,2.78,3.58,5.26,1.59,7.261111,0.694444,14.538889,0.0,,-0.541667,55.044407
US_NY_36051,2022-04-06,ChIJ6yynZsJk0YkR63qYbR_jxtU,Q487578,geoId/36051,US,United States of America,NY,New York,36051,Livingston County,US,USA,2,10,0,11633,115,7,37412,63483,31916,31567,5852,8674,9978,6734,7195,9600,8144,4568,2738,1837992,42.73,-77.77,1659,81.161538,-3,-2,-24,-18,3,1.37,4.41,7.64,4.02,13.12,1.76,8.72,4.7,2.06,5.58,1.37,5.29,3.72,1.96,3.53,1.57,2.55,2.45,,15.18,3.33,8.62,3.33,1.76,5.58,2.84,6.27,4.11,,2.35,3.13,3.92,3.82,2.25,4.9,4.21,2.84,3.92,1.96,2.45,7.93,2.45,24.88,4.51,3.53,4.6,1.76,5.58,4.11,1.76,2.35,6.17,36.14,1.76,2.55,,1.57,3.92,5.09,6.76,,3.04,3.82,5.0,6.86,4.21,3.62,3.13,3.53,3.13,,10.4,5.111111,15.916667,0.536222,,5.208333,64.978081
US_NY_36051,2022-04-07,ChIJ6yynZsJk0YkR63qYbR_jxtU,Q487578,geoId/36051,US,United States of America,NY,New York,36051,Livingston County,US,USA,2,13,0,11646,115,10,37422,63483,31916,31567,5852,8674,9978,6734,7195,9600,8144,4568,2738,1837992,42.73,-77.77,1659,81.161538,0,-3,-21,-20,5,2.75,4.55,5.88,3.6,11.84,4.07,7.49,6.35,1.99,5.02,1.8,4.83,3.22,1.42,4.55,2.56,2.27,,2.75,13.83,3.41,8.15,2.18,2.65,4.93,2.94,7.67,4.64,2.37,2.18,2.75,7.3,3.22,1.61,3.13,5.21,2.27,3.32,1.42,2.27,6.16,1.99,25.68,5.97,3.13,5.12,3.03,5.12,3.88,3.22,2.18,5.31,38.09,2.56,1.61,1.52,1.33,1.99,3.6,5.31,,1.99,3.03,4.07,7.3,3.79,5.21,1.52,4.07,3.03,1.8,9.566667,6.111111,16.144444,4.092222,,7.013889,85.738311
US_NY_36051,2022-04-08,ChIJ6yynZsJk0YkR63qYbR_jxtU,Q487578,geoId/36051,US,United States of America,NY,New York,36051,Livingston County,US,USA,2,19,0,11665,115,4,37426,63483,31916,31567,5852,8674,9978,6734,7195,9600,8144,4568,2738,1837992,42.73,-77.77,1659,81.161538,-8,-5,-26,-19,4,2.06,3.71,4.54,4.44,10.73,2.79,10.73,4.85,1.86,4.33,2.17,4.95,3.4,2.48,3.3,,2.48,2.68,,12.38,2.27,8.15,3.1,,3.4,1.65,10.01,4.95,1.44,1.86,1.65,3.2,4.44,2.27,3.4,3.1,1.44,4.75,2.48,,7.33,1.55,25.79,4.85,2.79,5.57,3.2,3.51,3.71,2.58,1.75,5.67,38.17,2.68,1.55,,2.06,2.89,2.48,6.19,1.44,2.79,3.3,3.4,5.57,5.05,3.71,3.3,3.61,1.86,2.06,6.588889,3.611111,10.8,4.713111,,1.590278,72.125411
US_NY_36051,2022-04-09,ChIJ6yynZsJk0YkR63qYbR_jxtU,Q487578,geoId/36051,US,United States of America,NY,New York,36051,Livingston County,US,USA,2,22,0,11687,115,6,37432,63483,31916,31567,5852,8674,9978,6734,7195,9600,8144,4568,2738,1837992,42.73,-77.77,1659,81.161538,-6,-5,,-18,1,3.46,6.12,6.69,5.66,11.89,,8.31,5.08,,3.12,,5.08,3.0,2.42,3.23,2.42,,1.73,,12.81,3.35,8.31,1.62,2.08,4.62,2.54,7.73,4.62,1.96,2.31,2.08,5.54,4.85,2.08,3.81,4.5,2.19,5.08,,2.19,4.16,,22.04,5.66,2.42,5.77,2.77,3.35,5.66,1.96,2.42,4.5,33.82,1.96,,1.73,2.88,3.58,4.27,6.81,,2.88,,3.81,4.85,3.92,5.19,2.19,4.5,3.12,2.08,4.833333,1.794444,9.355556,0.084667,,0.5625,75.492223
US_NY_36051,2022-04-10,ChIJ6yynZsJk0YkR63qYbR_jxtU,Q487578,geoId/36051,US,United States of America,NY,New York,36051,Livingston County,US,USA,2,9,0,11696,115,1,37433,63483,31916,31567,5852,8674,9978,6734,7195,9600,8144,4568,2738,1837992,42.73,-77.77,1659,81.161538,-2,-2,,-22,1,2.6,4.45,5.86,4.99,11.61,1.95,8.57,4.88,2.71,4.56,2.06,5.64,3.8,,2.06,2.71,2.06,2.71,1.63,16.16,3.58,9.11,2.93,,3.04,,8.57,4.56,2.06,,2.39,3.8,4.01,1.52,2.71,5.97,1.84,4.34,2.93,1.95,4.67,1.52,23.22,4.56,3.91,5.53,2.5,2.5,3.91,2.39,2.39,2.39,36.67,1.63,,,1.74,4.23,3.25,7.27,,1.84,2.93,3.36,5.42,4.01,4.12,2.39,3.04,3.25,2.82,2.588889,0.588889,6.627778,0.254,,-2.722222,69.578198
US_NY_36051,2022-04-11,ChIJ6yynZsJk0YkR63qYbR_jxtU,Q487578,geoId/36051,US,United States of America,NY,New York,36051,Livingston County,US,USA,2,9,0,11705,115,1,37434,63483,31916,31567,5852,8674,9978,6734,7195,9600,8144,4568,2738,1837992,42.73,-77.77,1659,81.161538,5,3,-8,-31,4,1.58,4.73,8.72,3.47,12.82,2.1,9.03,5.25,2.63,6.09,2.42,4.94,3.36,1.79,3.47,1.58,2.31,2.63,2.31,16.6,3.15,9.24,2.31,1.89,5.04,2.1,9.24,4.2,1.47,1.79,2.94,5.78,3.89,2.84,5.46,4.52,2.73,3.78,2.52,3.47,6.41,,27.84,4.94,5.78,5.57,3.05,4.41,3.99,1.58,,5.67,37.61,2.0,1.89,2.42,,4.94,4.83,8.3,1.79,2.94,3.26,2.31,6.51,4.62,4.31,3.36,2.84,3.68,1.68,6.361111,-1.583333,17.45,0.028222,,-0.9375,59.641346
US_NY_36051,2022-04-12,ChIJ6yynZsJk0YkR63qYbR_jxtU,Q487578,geoId/36051,US,United States of America,NY,New York,36051,Livingston County,US,USA,2,6,0,11711,115,5,37439,63483,31916,31567,5852,8674,9978,6734,7195,9600,8144,4568,2738,1837992,42.73,-77.77,1659,81.161538,3,-4,,-29,3,2.89,5.35,6.1,4.28,13.06,3.21,7.39,3.75,2.14,4.28,1.61,3.1,3.85,2.35,3.96,2.46,2.25,2.57,1.5,15.2,1.5,7.6,2.89,2.25,4.92,,8.24,4.28,1.61,2.46,1.5,7.07,4.92,2.25,3.64,3.64,3.75,3.1,4.92,2.89,5.67,,26.98,6.96,3.21,6.32,1.93,4.07,3.53,2.46,1.61,4.39,36.83,,,2.03,2.25,3.43,4.17,7.6,1.71,2.35,3.21,2.14,6.0,4.28,3.96,3.0,3.64,3.21,1.93,11.177778,6.477778,17.011111,4.910667,,5.347222,67.019206
US_NY_36051,2022-04-13,ChIJ6yynZsJk0YkR63qYbR_jxtU,Q487578,geoId/36051,US,United States of America,NY,New York,36051,Livingston County,US,USA,2,12,0,11723,115,7,37446,63483,31916,31567,5852,8674,9978,6734,7195,9600,8144,4568,2738,1837992,42.73,-77.77,1659,81.161538,-5,-4,-15,-29,5,,3.5,7.21,5.2,12.83,1.8,6.68,3.82,1.91,4.35,,4.67,3.61,2.76,4.56,2.33,2.12,2.02,1.7,15.38,3.5,9.76,2.44,3.5,4.56,2.02,8.38,6.36,,2.76,2.02,3.92,6.05,3.18,3.39,4.03,2.76,3.61,3.71,2.76,7.53,1.91,28.0,5.09,2.65,4.88,2.76,4.77,4.67,3.29,1.91,5.62,37.76,1.49,3.29,2.33,2.23,2.65,4.03,6.89,,3.08,2.86,4.24,6.05,4.67,2.23,2.86,2.97,3.71,2.02,13.65,6.138889,23.15,2.878667,,6.618056,61.973841
US_NY_36051,2022-04-14,ChIJ6yynZsJk0YkR63qYbR_jxtU,Q487578,geoId/36051,US,United States of America,NY,New York,36051,Livingston County,US,USA,2,16,0,11739,115,0,37446,63483,31916,31567,5852,8674,9978,6734,7195,9600,8144,4568,2738,1837992,42.73,-77.77,1659,81.161538,6,6,-24,-32,5,1.82,4.28,7.6,4.07,12.53,1.71,6.96,5.03,,3.75,,4.82,2.35,2.35,3.85,2.78,1.61,2.57,,14.88,3.75,7.92,2.14,2.35,3.96,2.46,8.24,5.35,1.61,3.32,1.71,5.14,5.14,1.5,4.39,3.53,3.96,3.43,4.82,2.78,7.17,2.03,26.77,5.89,2.03,5.78,2.25,4.6,3.43,2.14,2.35,5.03,36.3,1.61,1.61,,1.82,2.68,3.64,7.07,,2.14,2.57,1.93,5.89,4.6,4.6,3.1,2.57,3.53,2.14,13.394444,5.194444,22.077778,1.552222,,7.652778,65.834442
US_NY_36051,2022-04-15,ChIJ6yynZsJk0YkR63qYbR_jxtU,Q487578,geoId/36051,US,United States of America,NY,New York,36051,Livingston County,US,USA,2,14,0,11753,115,8,37454,63483,31916,31567,5852,8674,9978,6734,7195,9600,8144,4568,2738,1837992,42.73,-77.77,1659,81.161538,-1,5,-24,-44,9,2.9,5.13,7.47,4.68,14.82,3.57,8.02,4.23,2.67,3.68,1.78,3.57,3.01,2.01,2.67,2.56,,2.67,2.01,16.49,3.79,8.36,2.23,4.9,4.68,1.78,7.91,5.01,1.67,2.79,3.12,4.68,3.57,2.34,3.79,2.9,2.79,3.79,,2.67,5.35,1.56,23.18,6.46,2.23,7.58,3.34,4.79,3.9,3.01,1.89,5.13,32.43,,,1.67,3.12,3.68,1.78,7.35,2.34,2.01,1.78,1.67,7.24,4.35,3.57,2.34,4.35,3.23,2.56,8.805556,3.472222,17.894444,0.2794,,-2.673611,46.513341
US_NY_36051,2022-04-16,ChIJ6yynZsJk0YkR63qYbR_jxtU,Q487578,geoId/36051,US,United States of America,NY,New York,36051,Livingston County,US,USA,2,25,0,11778,115,4,37458,63483,31916,31567,5852,8674,9978,6734,7195,9600,8144,4568,2738,1837992,42.73,-77.77,1659,81.161538,-8,15,,-26,2,,4.91,5.03,5.61,12.15,3.27,6.31,4.67,,3.62,,5.84,4.56,2.45,3.97,2.45,1.75,1.87,1.75,12.04,3.74,7.25,3.51,2.57,4.56,3.74,5.84,4.56,2.1,2.57,2.22,3.27,4.09,2.92,2.45,1.87,2.22,4.56,1.64,2.57,6.19,1.87,20.1,6.66,2.45,7.01,1.64,3.04,5.49,1.99,3.51,4.79,35.52,2.45,1.64,,,2.22,3.27,7.36,,2.22,,2.92,6.54,2.69,4.09,4.32,4.56,2.8,,6.161111,1.233333,13.733333,1.552222,,1.826389,72.908335
US_NY_36051,2022-04-17,ChIJ6yynZsJk0YkR63qYbR_jxtU,Q487578,geoId/36051,US,United States of America,NY,New York,36051,Livingston County,US,USA,2,9,0,11787,115,2,37460,63483,31916,31567,5852,8674,9978,6734,7195,9600,8144,4568,2738,1837992,42.73,-77.77,1659,81.161538,-37,-22,,-36,0,2.4,4.8,7.66,6.98,12.47,2.86,6.52,4.0,1.6,4.58,2.17,4.69,3.32,2.06,2.29,,,3.54,,11.67,4.58,7.09,3.66,2.06,3.54,2.52,6.75,4.0,,2.52,2.4,4.46,2.63,2.63,3.09,4.69,2.06,2.97,,2.63,5.03,2.17,20.82,4.23,2.97,6.98,2.86,2.86,2.52,,3.43,3.77,34.31,2.17,,,2.17,2.06,4.35,8.69,1.72,2.4,2.4,2.75,4.35,4.92,3.54,1.83,4.92,3.09,2.52,1.872222,-1.183333,8.322222,2.511778,,-4.819444,62.315665
US_NY_36051,2022-04-18,ChIJ6yynZsJk0YkR63qYbR_jxtU,Q487578,geoId/36051,US,United States of America,NY,New York,36051,Livingston County,US,USA,2,11,0,11798,115,1,37461,63483,31916,31567,5852,8674,9978,6734,7195,9600,8144,4568,2738,1837992,42.73,-77.77,1659,81.161538,1,-2,-6,-27,6,,3.46,6.34,3.85,12.02,2.6,8.56,5.09,1.83,4.71,,5.0,3.56,2.12,3.56,,2.02,2.5,1.73,13.65,3.56,9.52,3.08,2.6,6.25,1.83,7.31,5.48,1.73,1.83,2.88,4.9,4.71,2.02,3.46,4.33,2.12,3.27,2.79,2.5,6.83,2.88,22.59,5.29,2.98,6.54,2.6,4.71,4.13,2.6,1.35,3.46,35.57,2.02,1.73,2.02,2.5,3.94,3.56,6.15,1.35,2.5,4.13,2.88,5.09,3.75,3.94,3.08,2.98,1.44,,2.283333,-2.838889,8.044444,0.423333,,-5.298611,59.243992
US_NY_36051,2022-04-19,ChIJ6yynZsJk0YkR63qYbR_jxtU,Q487578,geoId/36051,US,United States of America,NY,New York,36051,Livingston County,US,USA,2,4,1,11802,116,2,37463,63483,31916,31567,5852,8674,9978,6734,7195,9600,8144,4568,2738,1837992,42.73,-77.77,1659,81.161538,-7,-8,-8,-22,6,2.36,4.92,7.0,5.01,10.78,4.25,8.79,4.73,2.65,4.35,1.51,5.96,4.25,2.27,2.55,2.17,1.51,1.7,,14.09,3.31,9.46,3.59,2.08,4.92,2.46,7.85,5.77,2.36,2.65,2.84,6.24,3.88,1.61,4.54,4.16,,4.54,1.99,4.16,7.47,,24.87,5.67,3.21,5.29,4.07,3.59,3.03,2.36,1.32,6.24,39.62,2.08,1.8,,2.46,3.5,3.59,7.28,1.61,2.74,3.31,3.59,6.33,4.25,4.35,1.7,2.46,3.4,2.17,2.238889,-2.061111,6.605556,4.430889,,-0.881944,81.796667
US_NY_36051,2022-04-20,ChIJ6yynZsJk0YkR63qYbR_jxtU,Q487578,geoId/36051,US,United States of America,NY,New York,36051,Livingston County,US,USA,2,15,0,11817,116,2,37465,63483,31916,31567,5852,8674,9978,6734,7195,9600,8144,4568,2738,1837992,42.73,-77.77,1659,81.161538,-1,-1,-12,-19,3,,4.14,5.72,5.42,13.71,4.44,7.89,4.83,3.35,5.82,1.68,5.82,4.34,2.37,3.85,1.58,1.48,1.97,1.87,14.11,3.16,9.07,2.07,2.37,5.52,1.38,7.69,4.24,2.56,1.78,1.58,6.41,4.14,2.17,4.14,3.16,3.25,4.34,2.76,2.86,8.48,1.97,23.28,6.31,2.27,6.21,4.14,3.06,4.34,2.96,1.58,5.33,36.4,1.87,,1.48,1.68,3.65,4.34,7.4,1.87,1.87,2.66,4.34,6.51,4.83,4.04,2.76,3.85,1.97,3.16,4.388889,1.2,9.288889,1.411111,,-2.638889,60.743529
US_NY_36051,2022-04-21,ChIJ6yynZsJk0YkR63qYbR_jxtU,Q487578,geoId/36051,US,United States of America,NY,New York,36051,Livingston County,US,USA,2,33,0,11850,116,7,37472,63483,31916,31567,5852,8674,9978,6734,7195,9600,8144,4568,2738,1837992,42.73,-77.77,1659,81.161538,0,-3,-27,-23,4,2.08,5.66,5.76,4.76,12.31,3.97,7.34,4.57,1.99,6.25,,4.17,3.27,2.78,2.38,1.39,1.59,3.47,,13.79,3.37,7.05,2.48,4.57,4.76,2.18,9.23,4.37,1.39,1.39,2.08,3.18,3.47,1.99,3.67,2.18,2.08,3.77,1.89,1.99,7.24,1.99,22.63,5.86,2.88,6.65,2.18,4.66,3.77,2.68,3.18,4.66,35.83,2.18,1.49,1.49,,3.27,4.76,5.56,2.38,2.08,2.08,2.38,5.06,4.47,3.87,3.18,3.47,2.48,,9.166667,2.738889,13.555556,0.0,,1.173611,58.366857
US_NY_36051,2022-04-22,ChIJ6yynZsJk0YkR63qYbR_jxtU,Q487578,geoId/36051,US,United States of America,NY,New York,36051,Livingston County,US,USA,2,23,0,11873,116,4,37476,63483,31916,31567,5852,8674,9978,6734,7195,9600,8144,4568,2738,1837992,42.73,-77.77,1659,81.161538,-5,-7,-19,-22,4,2.27,4.33,4.33,5.25,9.58,3.6,7.11,3.19,,3.91,1.85,3.91,3.91,1.75,1.44,1.65,1.65,1.96,,11.12,2.57,6.59,2.99,2.06,5.25,2.27,7.93,2.68,2.16,2.37,1.54,3.29,4.22,1.75,3.19,3.5,,4.53,,1.85,7.11,1.85,21.21,3.4,3.91,5.35,3.09,3.71,4.84,2.37,2.47,3.81,34.39,2.57,,1.85,1.75,1.85,4.02,6.59,1.54,2.47,2.68,2.37,5.56,5.35,4.12,1.96,3.09,2.37,,8.544444,3.094444,14.077778,0.508,,1.673611,61.401667
US_NY_36051,2022-04-23,ChIJ6yynZsJk0YkR63qYbR_jxtU,Q487578,geoId/36051,US,United States of America,NY,New York,36051,Livingston County,US,USA,2,11,0,11884,116,6,37482,63483,31916,31567,5852,8674,9978,6734,7195,9600,8144,4568,2738,1837992,42.73,-77.77,1659,81.161538,-2,-1,,-18,0,,6.9,6.55,4.45,12.17,1.64,8.31,5.5,2.11,4.56,,5.03,4.21,1.75,2.81,1.75,1.75,2.93,,12.05,5.5,6.08,3.39,,3.16,,7.37,4.68,2.58,,,4.68,5.38,2.58,4.1,3.16,2.11,2.81,1.75,2.69,5.38,1.75,19.43,5.62,1.87,8.19,,2.69,3.16,,2.11,4.33,36.98,2.11,1.99,,2.22,1.99,2.93,5.97,,,3.86,2.69,7.84,3.98,3.98,2.46,3.75,1.75,1.75,10.038889,3.472222,16.972222,0.0,,1.729167,53.683979
