location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_fatigue,search_trends_fever,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_obesity,search_trends_pain,search_trends_skin_rash,search_trends_swelling,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_TX_48007,2021-06-27,ChIJJxJm5H5JaIYRwOZqhsJvLFU,Q107982,geoId/48007,US,United States of America,TX,Texas,48007,Aransas County,US,USA,2,6,0,1290,41,0,0,25392,12573,12819,2638,2591,2621,2473,2578,3620,4060,3271,1540,1828408,28.1,-96.99,1367,76.32,32,,43,-16,,5.17,5.75,12.07,8.91,,5.46,7.76,,4.31,4.31,,,4.6,4.88,18.67,7.18,9.48,,41.08,8.33,6.89,28.755556,26.65,30.833333,0.169333,24.588889,78.495624
US_TX_48007,2021-06-28,ChIJJxJm5H5JaIYRwOZqhsJvLFU,Q107982,geoId/48007,US,United States of America,TX,Texas,48007,Aransas County,US,USA,2,0,0,1290,41,0,0,25392,12573,12819,2638,2591,2621,2473,2578,3620,4060,3271,1540,1828408,28.1,-96.99,1367,76.32,7,15,-2,-20,1,,6.3,11.16,12.02,5.44,7.44,5.44,5.44,,10.59,5.15,5.15,,8.59,26.34,5.15,7.44,6.01,37.21,8.87,6.3,27.238889,23.744444,29.488889,2.201333,24.244444,83.546827
US_TX_48007,2021-06-29,ChIJJxJm5H5JaIYRwOZqhsJvLFU,Q107982,geoId/48007,US,United States of America,TX,Texas,48007,Aransas County,US,USA,2,2,0,1292,41,0,0,25392,12573,12819,2638,2591,2621,2473,2578,3620,4060,3271,1540,1828408,28.1,-96.99,1367,76.32,3,10,-5,-24,3,4.69,4.98,10.85,7.62,,4.4,8.5,4.11,4.11,11.14,5.86,4.4,7.92,7.04,27.85,6.45,7.62,8.21,45.74,8.21,7.62,27.716667,24.872222,30.127778,0.889,24.333333,81.030511
US_TX_48007,2021-06-30,ChIJJxJm5H5JaIYRwOZqhsJvLFU,Q107982,geoId/48007,US,United States of America,TX,Texas,48007,Aransas County,US,USA,2,2,0,1294,41,0,0,25392,12573,12819,2638,2591,2621,2473,2578,3620,4060,3271,1540,1828408,28.1,-96.99,1367,76.32,18,,9,-23,3,,5.26,10.53,8.19,4.68,5.85,6.72,,4.39,13.74,5.26,,4.68,9.06,26.9,9.36,9.65,5.26,41.22,9.36,8.77,28.777778,27.177778,30.516667,0.0254,24.911111,79.402931
US_TX_48007,2021-07-01,ChIJJxJm5H5JaIYRwOZqhsJvLFU,Q107982,geoId/48007,US,United States of America,TX,Texas,48007,Aransas County,US,USA,2,0,0,1294,41,0,0,25392,12573,12819,2638,2591,2621,2473,2578,3620,4060,3271,1540,1828408,28.1,-96.99,1367,76.32,17,29,,-19,2,,9.51,15.57,,7.5,7.21,6.92,,4.32,9.8,4.61,,8.36,5.76,19.89,,8.94,7.5,43.24,6.92,5.19,28.688889,26.2,30.972222,0.5842,24.611111,78.113457
US_TX_48007,2021-07-02,ChIJJxJm5H5JaIYRwOZqhsJvLFU,Q107982,geoId/48007,US,United States of America,TX,Texas,48007,Aransas County,US,USA,2,0,0,1294,41,0,0,25392,12573,12819,2638,2591,2621,2473,2578,3620,4060,3271,1540,1828408,28.1,-96.99,1367,76.32,24,36,55,-22,5,,5.6,13.43,7.28,5.04,5.32,7.28,5.88,4.2,8.12,4.2,,5.6,7.28,19.87,6.44,12.31,,38.34,7.0,7.84,28.738889,26.083333,31.483333,0.0,24.555556,78.075537
US_TX_48007,2021-07-03,ChIJJxJm5H5JaIYRwOZqhsJvLFU,Q107982,geoId/48007,US,United States of America,TX,Texas,48007,Aransas County,US,USA,2,2,0,1296,41,0,0,25392,12573,12819,2638,2591,2621,2473,2578,3620,4060,3271,1540,1828408,28.1,-96.99,1367,76.32,49,64,88,-14,1,,8.62,13.94,,4.56,4.82,7.1,4.56,,7.35,4.31,,,4.05,19.26,6.59,9.12,4.31,37.51,6.84,7.1,29.133333,26.777778,31.583333,0.0,24.9,77.875517
US_TX_48007,2021-07-04,ChIJJxJm5H5JaIYRwOZqhsJvLFU,Q107982,geoId/48007,US,United States of America,TX,Texas,48007,Aransas County,US,USA,2,1,0,1297,41,0,0,25392,12573,12819,2638,2591,2621,2473,2578,3620,4060,3271,1540,1828408,28.1,-96.99,1367,76.32,,,,-13,,4.88,8.29,10.73,5.37,5.12,6.83,7.07,,,9.02,3.66,4.15,3.42,5.61,23.66,6.1,13.9,,38.29,9.51,5.61,28.855556,27.205556,30.805556,0.0,25.088889,79.28025
US_TX_48007,2021-07-05,ChIJJxJm5H5JaIYRwOZqhsJvLFU,Q107982,geoId/48007,US,United States of America,TX,Texas,48007,Aransas County,US,USA,2,0,0,1297,41,0,0,25392,12573,12819,2638,2591,2621,2473,2578,3620,4060,3271,1540,1828408,28.1,-96.99,1367,76.32,18,28,16,-44,11,6.1,8.79,12.7,6.35,5.62,7.33,8.79,8.55,4.64,12.45,3.42,4.88,4.39,6.35,25.64,5.86,10.26,3.66,41.27,11.72,7.08,27.877778,25.272222,30.2,1.467556,25.055556,84.530937
US_TX_48007,2021-07-06,ChIJJxJm5H5JaIYRwOZqhsJvLFU,Q107982,geoId/48007,US,United States of America,TX,Texas,48007,Aransas County,US,USA,2,3,0,1300,41,0,0,25392,12573,12819,2638,2591,2621,2473,2578,3620,4060,3271,1540,1828408,28.1,-96.99,1367,76.32,-4,8,-27,-30,11,4.11,5.65,11.81,6.93,10.01,10.52,9.24,8.21,,9.5,4.11,,5.13,4.88,26.95,6.42,12.58,,38.76,13.35,8.47,26.5,23.561111,29.422222,17.074444,24.811111,89.954628
US_TX_48007,2021-07-07,ChIJJxJm5H5JaIYRwOZqhsJvLFU,Q107982,geoId/48007,US,United States of America,TX,Texas,48007,Aransas County,US,USA,2,4,0,1304,41,0,0,25392,12573,12819,2638,2591,2621,2473,2578,3620,4060,3271,1540,1828408,28.1,-96.99,1367,76.32,-49,-26,-64,-43,17,,5.49,7.41,4.39,5.49,7.96,8.79,4.39,,8.24,,,4.39,5.22,22.51,4.94,6.86,,33.22,6.04,5.49,25.266667,23.75,27.072222,16.9672,24.011111,92.927599
US_TX_48007,2021-07-08,ChIJJxJm5H5JaIYRwOZqhsJvLFU,Q107982,geoId/48007,US,United States of America,TX,Texas,48007,Aransas County,US,USA,2,3,0,1307,41,0,0,25392,12573,12819,2638,2591,2621,2473,2578,3620,4060,3271,1540,1828408,28.1,-96.99,1367,76.32,-53,-16,-54,-58,18,,5.73,10.89,7.45,6.02,5.73,6.3,8.6,4.01,7.74,,,,5.73,23.49,,10.89,4.3,32.66,7.74,6.02,25.933333,24.511111,28.411111,33.7312,24.755556,92.574739
US_TX_48007,2021-07-09,ChIJJxJm5H5JaIYRwOZqhsJvLFU,Q107982,geoId/48007,US,United States of America,TX,Texas,48007,Aransas County,US,USA,2,3,0,1310,41,0,0,25392,12573,12819,2638,2591,2621,2473,2578,3620,4060,3271,1540,1828408,28.1,-96.99,1367,76.32,-25,-7,-37,-38,14,7.01,6.72,8.76,6.72,4.97,5.26,12.56,6.43,5.26,6.72,,,,5.55,18.99,4.67,8.18,,36.51,10.81,,27.105556,24.788889,28.983333,11.684,25.122222,88.493187
US_TX_48007,2021-07-10,ChIJJxJm5H5JaIYRwOZqhsJvLFU,Q107982,geoId/48007,US,United States of America,TX,Texas,48007,Aransas County,US,USA,2,1,0,1311,41,0,0,25392,12573,12819,2638,2591,2621,2473,2578,3620,4060,3271,1540,1828408,28.1,-96.99,1367,76.32,-4,2,-26,-9,3,,5.85,13.55,,4.93,,9.86,6.16,,8.63,,,4.31,6.78,24.95,6.16,12.94,4.93,36.97,7.39,5.85,28.483333,27.005556,30.15,1.6002,26.711111,89.919341
US_TX_48007,2021-07-11,ChIJJxJm5H5JaIYRwOZqhsJvLFU,Q107982,geoId/48007,US,United States of America,TX,Texas,48007,Aransas County,US,USA,2,13,0,1324,41,0,0,25392,12573,12819,2638,2591,2621,2473,2578,3620,4060,3271,1540,1828408,28.1,-96.99,1367,76.32,11,,20,-15,,6.14,4.91,11.04,8.59,5.83,5.21,7.98,6.44,,9.2,,,,6.14,21.78,5.83,12.88,,39.27,8.28,7.36,28.527778,27.138889,30.238889,0.4064,25.777778,84.863674
US_TX_48007,2021-07-12,ChIJJxJm5H5JaIYRwOZqhsJvLFU,Q107982,geoId/48007,US,United States of America,TX,Texas,48007,Aransas County,US,USA,2,0,0,1324,41,0,0,25392,12573,12819,2638,2591,2621,2473,2578,3620,4060,3271,1540,1828408,28.1,-96.99,1367,76.32,10,18,12,-18,3,,6.9,16.8,11.7,6.9,8.1,11.7,6.9,,9.3,,,,10.8,31.51,9.0,8.1,6.9,44.41,9.6,10.5,28.883333,27.633333,30.983333,0.0,26.1,85.120276
US_TX_48007,2021-07-13,ChIJJxJm5H5JaIYRwOZqhsJvLFU,Q107982,geoId/48007,US,United States of America,TX,Texas,48007,Aransas County,US,USA,2,2,0,1326,41,0,0,25392,12573,12819,2638,2591,2621,2473,2578,3620,4060,3271,1540,1828408,28.1,-96.99,1367,76.32,13,17,19,-23,4,4.08,7.87,11.95,8.74,,4.37,11.07,8.74,,9.62,,,,11.36,25.06,6.41,11.95,4.95,45.46,7.58,8.16,28.688889,26.75,30.561111,0.0,24.944444,80.780624
US_TX_48007,2021-07-14,ChIJJxJm5H5JaIYRwOZqhsJvLFU,Q107982,geoId/48007,US,United States of America,TX,Texas,48007,Aransas County,US,USA,2,13,0,1339,41,0,0,25392,12573,12819,2638,2591,2621,2473,2578,3620,4060,3271,1540,1828408,28.1,-96.99,1367,76.32,17,14,13,-19,4,5.33,7.69,14.5,9.76,7.69,4.14,10.65,7.1,8.58,12.13,5.92,,6.21,12.72,25.74,,11.54,5.03,44.67,9.17,7.99,28.766667,26.65,30.833333,0.084667,24.877778,79.843086
US_TX_48007,2021-07-15,ChIJJxJm5H5JaIYRwOZqhsJvLFU,Q107982,geoId/48007,US,United States of America,TX,Texas,48007,Aransas County,US,USA,2,4,0,1343,41,0,0,25392,12573,12819,2638,2591,2621,2473,2578,3620,4060,3271,1540,1828408,28.1,-96.99,1367,76.32,15,15,,-17,2,5.61,9.74,17.42,11.22,5.61,4.43,10.33,7.09,6.2,10.33,4.72,4.72,,7.68,28.93,5.61,14.17,6.5,43.4,11.22,7.68,28.961111,27.405556,30.716667,0.2032,24.766667,77.929952
US_TX_48007,2021-07-16,ChIJJxJm5H5JaIYRwOZqhsJvLFU,Q107982,geoId/48007,US,United States of America,TX,Texas,48007,Aransas County,US,USA,2,7,0,1350,41,0,0,25392,12573,12819,2638,2591,2621,2473,2578,3620,4060,3271,1540,1828408,28.1,-96.99,1367,76.32,21,21,50,-18,5,4.04,,12.98,8.95,5.48,4.91,6.93,4.91,5.19,12.7,,,4.91,7.5,24.82,7.5,10.39,5.48,42.13,9.81,6.93,29.322222,28.233333,30.866667,0.0,25.344444,79.240674
US_TX_48007,2021-07-17,ChIJJxJm5H5JaIYRwOZqhsJvLFU,Q107982,geoId/48007,US,United States of America,TX,Texas,48007,Aransas County,US,USA,2,13,0,1363,41,0,0,25392,12573,12819,2638,2591,2621,2473,2578,3620,4060,3271,1540,1828408,28.1,-96.99,1367,76.32,39,34,92,-8,1,,6.25,10.51,6.82,7.1,3.98,7.96,4.83,,9.38,,6.25,,7.39,23.3,7.1,14.78,4.26,37.22,8.81,5.12,29.344444,27.938889,31.005556,0.0,25.077778,77.943625
US_TX_48007,2021-07-18,ChIJJxJm5H5JaIYRwOZqhsJvLFU,Q107982,geoId/48007,US,United States of America,TX,Texas,48007,Aransas County,US,USA,2,10,0,1373,41,0,0,25392,12573,12819,2638,2591,2621,2473,2578,3620,4060,3271,1540,1828408,28.1,-96.99,1367,76.32,46,,,-14,,5.21,6.66,13.03,8.69,4.92,5.21,9.27,5.21,4.92,8.97,,4.05,6.95,6.08,27.22,7.24,10.71,4.63,44.59,8.69,6.08,29.405556,27.755556,31.238889,0.1778,25.433333,79.374955
US_TX_48007,2021-07-19,ChIJJxJm5H5JaIYRwOZqhsJvLFU,Q107982,geoId/48007,US,United States of America,TX,Texas,48007,Aransas County,US,USA,2,0,0,1373,41,0,0,25392,12573,12819,2638,2591,2621,2473,2578,3620,4060,3271,1540,1828408,28.1,-96.99,1367,76.32,18,22,23,-19,2,6.39,9.01,15.41,7.56,6.39,8.43,9.59,5.52,,9.01,4.65,5.23,,8.43,28.2,,10.46,6.11,46.22,9.01,9.3,29.461111,27.3,31.566667,0.0,25.611111,79.826811
US_TX_48007,2021-07-20,ChIJJxJm5H5JaIYRwOZqhsJvLFU,Q107982,geoId/48007,US,United States of America,TX,Texas,48007,Aransas County,US,USA,2,3,0,1376,41,0,0,25392,12573,12819,2638,2591,2621,2473,2578,3620,4060,3271,1540,1828408,28.1,-96.99,1367,76.32,13,6,5,-24,5,,6.28,16.27,7.13,4.57,6.85,8.56,5.99,,12.55,4.28,5.42,,8.85,28.82,5.99,7.13,6.28,43.09,7.99,9.42,28.222222,23.811111,30.905556,0.141111,24.677778,81.08858
US_TX_48007,2021-07-21,ChIJJxJm5H5JaIYRwOZqhsJvLFU,Q107982,geoId/48007,US,United States of America,TX,Texas,48007,Aransas County,US,USA,2,3,0,1379,41,0,0,25392,12573,12819,2638,2591,2621,2473,2578,3620,4060,3271,1540,1828408,28.1,-96.99,1367,76.32,20,,,-19,3,4.34,,14.19,8.4,6.95,5.79,8.11,8.11,5.21,14.19,5.21,5.21,7.53,9.27,25.49,6.08,12.46,6.37,38.81,8.4,5.5,27.922222,25.388889,30.6,1.128889,24.166667,80.022974
US_TX_48007,2021-07-22,ChIJJxJm5H5JaIYRwOZqhsJvLFU,Q107982,geoId/48007,US,United States of America,TX,Texas,48007,Aransas County,US,USA,2,10,1,1389,42,0,0,25392,12573,12819,2638,2591,2621,2473,2578,3620,4060,3271,1540,1828408,28.1,-96.99,1367,76.32,15,16,,-16,4,5.16,6.31,17.21,8.89,6.31,5.74,11.19,5.74,,12.33,4.59,,,8.03,33.27,4.59,9.75,,39.87,9.47,9.75,27.783333,25.016667,30.772222,0.169333,24.511111,81.883322
US_TX_48007,2021-07-23,ChIJJxJm5H5JaIYRwOZqhsJvLFU,Q107982,geoId/48007,US,United States of America,TX,Texas,48007,Aransas County,US,USA,2,6,1,1395,43,0,0,25392,12573,12819,2638,2591,2621,2473,2578,3620,4060,3271,1540,1828408,28.1,-96.99,1367,76.32,19,28,50,-20,5,4.36,6.1,9.88,7.55,5.81,4.94,9.01,8.13,8.42,8.13,7.26,,4.07,9.59,30.5,,7.26,6.1,36.31,8.13,8.71,29.566667,28.161111,31.25,0.0,26.188889,81.832074
US_TX_48007,2021-07-24,ChIJJxJm5H5JaIYRwOZqhsJvLFU,Q107982,geoId/48007,US,United States of America,TX,Texas,48007,Aransas County,US,USA,2,5,0,1400,43,0,0,25392,12573,12819,2638,2591,2621,2473,2578,3620,4060,3271,1540,1828408,28.1,-96.99,1367,76.32,32,33,74,-11,2,4.22,7.03,16.02,5.9,4.5,,10.68,6.75,,13.21,,,4.78,6.18,25.3,,14.9,5.62,33.74,12.37,8.43,29.322222,28.111111,31.222222,0.0,25.711111,80.79734
US_TX_48007,2021-07-25,ChIJJxJm5H5JaIYRwOZqhsJvLFU,Q107982,geoId/48007,US,United States of America,TX,Texas,48007,Aransas County,US,USA,2,10,0,1410,43,0,0,25392,12573,12819,2638,2591,2621,2473,2578,3620,4060,3271,1540,1828408,28.1,-96.99,1367,76.32,35,,60,-19,,4.27,9.4,13.39,6.27,5.41,6.55,10.26,11.11,3.99,7.12,4.84,,4.84,5.13,26.5,11.97,10.83,5.13,42.17,8.55,4.84,28.855556,26.327778,31.072222,0.0,25.155556,80.424164
US_TX_48007,2021-07-26,ChIJJxJm5H5JaIYRwOZqhsJvLFU,Q107982,geoId/48007,US,United States of America,TX,Texas,48007,Aransas County,US,USA,2,0,0,1410,43,0,0,25392,12573,12819,2638,2591,2621,2473,2578,3620,4060,3271,1540,1828408,28.1,-96.99,1367,76.32,13,25,15,-18,3,4.06,6.08,11.59,6.95,8.11,6.66,13.04,6.66,,9.27,,,6.95,7.53,26.07,7.24,8.98,,39.4,5.5,7.53,28.883333,26.633333,31.444444,0.0,25.355556,81.156199
US_TX_48007,2021-07-27,ChIJJxJm5H5JaIYRwOZqhsJvLFU,Q107982,geoId/48007,US,United States of America,TX,Texas,48007,Aransas County,US,USA,2,13,0,1423,43,0,0,25392,12573,12819,2638,2591,2621,2473,2578,3620,4060,3271,1540,1828408,28.1,-96.99,1367,76.32,8,14,12,-19,3,7.45,4.77,13.41,6.85,4.47,4.17,11.92,7.45,,9.23,5.96,5.36,6.55,10.43,25.92,8.94,8.94,,42.6,7.75,5.36,28.633333,25.411111,31.977778,0.0,24.577778,78.955733
US_TX_48007,2021-07-28,ChIJJxJm5H5JaIYRwOZqhsJvLFU,Q107982,geoId/48007,US,United States of America,TX,Texas,48007,Aransas County,US,USA,2,4,0,1427,43,0,0,25392,12573,12819,2638,2591,2621,2473,2578,3620,4060,3271,1540,1828408,28.1,-96.99,1367,76.32,16,,,-21,3,6.42,6.42,15.77,7.59,6.13,7.01,8.76,5.84,5.55,9.93,4.96,8.47,,9.93,27.16,9.35,10.22,5.84,44.68,13.43,7.01,29.561111,27.094444,32.555556,0.0,25.155556,77.342658
US_TX_48007,2021-07-29,ChIJJxJm5H5JaIYRwOZqhsJvLFU,Q107982,geoId/48007,US,United States of America,TX,Texas,48007,Aransas County,US,USA,2,1,0,1428,43,0,0,25392,12573,12819,2638,2591,2621,2473,2578,3620,4060,3271,1540,1828408,28.1,-96.99,1367,76.32,10,30,,-17,3,6.15,7.62,15.24,6.15,5.27,6.45,6.74,7.03,4.69,8.5,4.98,5.27,,9.08,24.91,5.27,7.91,4.69,37.51,7.33,7.33,29.294444,26.622222,32.027778,0.0,25.066667,78.247439
US_TX_48007,2021-07-30,ChIJJxJm5H5JaIYRwOZqhsJvLFU,Q107982,geoId/48007,US,United States of America,TX,Texas,48007,Aransas County,US,USA,2,12,0,1440,43,0,0,25392,12573,12819,2638,2591,2621,2473,2578,3620,4060,3271,1540,1828408,28.1,-96.99,1367,76.32,16,37,43,-19,5,5.13,7.42,11.12,7.13,7.42,7.7,14.83,6.84,5.42,8.55,4.56,4.28,,7.42,21.39,4.28,8.55,4.56,49.05,11.12,4.85,28.894444,26.016667,31.822222,0.338667,25.366667,81.221436
US_TX_48007,2021-07-31,ChIJJxJm5H5JaIYRwOZqhsJvLFU,Q107982,geoId/48007,US,United States of America,TX,Texas,48007,Aransas County,US,USA,2,2,0,1442,43,0,0,25392,12573,12819,2638,2591,2621,2473,2578,3620,4060,3271,1540,1828408,28.1,-96.99,1367,76.32,28,44,55,-8,0,,8.62,11.2,8.04,4.31,5.74,13.79,7.47,4.88,4.31,,,,6.89,23.84,5.17,11.2,,40.21,10.34,9.19,29.766667,27.722222,32.055556,0.6858,25.822222,79.503089
US_TX_48007,2021-08-01,ChIJJxJm5H5JaIYRwOZqhsJvLFU,Q107982,geoId/48007,US,United States of America,TX,Texas,48007,Aransas County,US,USA,2,12,0,1454,43,0,0,25392,12573,12819,2638,2591,2621,2473,2578,3620,4060,3271,1540,1828408,28.1,-96.99,1367,76.32,26,,26,-13,,7.3,7.88,13.73,6.13,,,8.18,,,5.84,6.42,4.38,4.67,8.76,22.2,4.96,11.39,6.42,40.01,9.64,7.3,29.905556,28.166667,31.927778,0.0,25.911111,79.093938
US_TX_48007,2021-08-02,ChIJJxJm5H5JaIYRwOZqhsJvLFU,Q107982,geoId/48007,US,United States of America,TX,Texas,48007,Aransas County,US,USA,2,0,0,1454,43,0,0,25392,12573,12819,2638,2591,2621,2473,2578,3620,4060,3271,1540,1828408,28.1,-96.99,1367,76.32,10,34,-4,-20,3,5.31,8.26,12.68,5.9,7.08,6.49,15.63,7.67,,10.91,,6.78,5.01,10.62,27.42,7.37,9.14,,45.41,7.08,8.55,29.9,27.95,32.111111,0.0,25.911111,79.224212
US_TX_48007,2021-08-03,ChIJJxJm5H5JaIYRwOZqhsJvLFU,Q107982,geoId/48007,US,United States of America,TX,Texas,48007,Aransas County,US,USA,2,14,0,1468,43,0,0,25392,12573,12819,2638,2591,2621,2473,2578,3620,4060,3271,1540,1828408,28.1,-96.99,1367,76.32,5,28,-4,-23,3,,,17.36,10.35,8.22,6.39,13.4,6.39,4.57,7.0,5.48,4.26,,10.05,29.23,7.0,10.66,,41.71,7.0,7.31,28.777778,26.322222,31.438889,0.0,25.3,80.95323
US_TX_48007,2021-08-04,ChIJJxJm5H5JaIYRwOZqhsJvLFU,Q107982,geoId/48007,US,United States of America,TX,Texas,48007,Aransas County,US,USA,2,9,0,1477,43,0,0,25392,12573,12819,2638,2591,2621,2473,2578,3620,4060,3271,1540,1828408,28.1,-96.99,1367,76.32,7,,0,-20,5,,10.3,16.96,5.45,7.27,4.54,16.96,5.15,,7.27,5.15,6.06,,8.78,32.1,,8.18,6.66,43.62,9.99,7.27,28.677778,26.4,31.383333,0.60325,25.777778,83.504669
US_TX_48007,2021-08-05,ChIJJxJm5H5JaIYRwOZqhsJvLFU,Q107982,geoId/48007,US,United States of America,TX,Texas,48007,Aransas County,US,USA,2,26,2,1503,45,0,0,25392,12573,12819,2638,2591,2621,2473,2578,3620,4060,3271,1540,1828408,28.1,-96.99,1367,76.32,-2,24,-4,-19,5,6.12,6.99,14.28,6.41,5.83,6.12,20.1,6.7,,11.36,,7.28,5.25,11.36,26.51,5.25,9.03,4.08,49.53,9.62,5.54,28.133333,25.483333,30.055556,1.157111,25.422222,84.438234
US_TX_48007,2021-08-06,ChIJJxJm5H5JaIYRwOZqhsJvLFU,Q107982,geoId/48007,US,United States of America,TX,Texas,48007,Aransas County,US,USA,2,22,1,1525,46,0,0,25392,12573,12819,2638,2591,2621,2473,2578,3620,4060,3271,1540,1828408,28.1,-96.99,1367,76.32,7,31,26,-21,6,5.52,4.94,11.33,4.94,6.1,,13.37,6.39,,6.68,5.23,4.65,5.81,6.97,21.5,7.85,6.97,7.55,41.84,9.01,6.1,28.466667,25.077778,31.677778,1.749778,25.111111,81.621952
US_TX_48007,2021-08-07,ChIJJxJm5H5JaIYRwOZqhsJvLFU,Q107982,geoId/48007,US,United States of America,TX,Texas,48007,Aransas County,US,USA,2,20,0,1545,46,0,0,25392,12573,12819,2638,2591,2621,2473,2578,3620,4060,3271,1540,1828408,28.1,-96.99,1367,76.32,21,35,49,-9,1,,4.89,15.84,8.93,6.05,,14.11,9.21,,5.47,5.47,5.76,5.18,5.18,28.51,6.91,6.91,8.06,37.72,8.35,8.06,29.688889,27.338889,31.722222,0.5334,25.511111,77.838881
US_TX_48007,2021-08-08,ChIJJxJm5H5JaIYRwOZqhsJvLFU,Q107982,geoId/48007,US,United States of America,TX,Texas,48007,Aransas County,US,USA,2,21,0,1566,46,0,0,25392,12573,12819,2638,2591,2621,2473,2578,3620,4060,3271,1540,1828408,28.1,-96.99,1367,76.32,25,,31,-15,,5.72,6.01,11.45,5.44,6.29,5.15,14.88,6.01,4.87,9.16,5.44,6.01,5.15,7.73,26.9,6.58,11.45,6.58,44.35,9.73,8.3,30.05,28.705556,31.772222,0.0,25.844444,77.970715
US_TX_48007,2021-08-09,ChIJJxJm5H5JaIYRwOZqhsJvLFU,Q107982,geoId/48007,US,United States of America,TX,Texas,48007,Aransas County,US,USA,2,0,0,1566,46,0,0,25392,12573,12819,2638,2591,2621,2473,2578,3620,4060,3271,1540,1828408,28.1,-96.99,1367,76.32,0,25,-8,-19,4,,4.12,15.32,5.6,6.48,5.3,17.38,8.84,,9.72,,5.89,,5.3,28.88,4.71,9.72,,39.19,10.61,7.07,30.122222,28.872222,31.733333,0.0,26.266667,79.806877
US_TX_48007,2021-08-10,ChIJJxJm5H5JaIYRwOZqhsJvLFU,Q107982,geoId/48007,US,United States of America,TX,Texas,48007,Aransas County,US,USA,2,22,0,1588,46,0,0,25392,12573,12819,2638,2591,2621,2473,2578,3620,4060,3271,1540,1828408,28.1,-96.99,1367,76.32,-2,23,-10,-20,4,5.96,5.36,13.41,10.13,10.43,4.47,15.49,9.83,5.07,10.13,5.07,8.04,,12.22,31.29,8.64,10.43,,37.54,5.07,8.04,29.766667,28.572222,31.45,0.0,26.133333,80.371415
US_TX_48007,2021-08-11,ChIJJxJm5H5JaIYRwOZqhsJvLFU,Q107982,geoId/48007,US,United States of America,TX,Texas,48007,Aransas County,US,USA,2,36,0,1624,46,0,0,25392,12573,12819,2638,2591,2621,2473,2578,3620,4060,3271,1540,1828408,28.1,-96.99,1367,76.32,3,,0,-20,5,6.91,6.01,14.73,,5.71,5.71,11.72,6.61,4.51,12.33,7.21,,4.21,10.22,29.76,6.31,9.02,,38.78,7.52,5.41,30.405556,29.016667,31.933333,0.0,26.222222,80.08517
US_TX_48007,2021-08-12,ChIJJxJm5H5JaIYRwOZqhsJvLFU,Q107982,geoId/48007,US,United States of America,TX,Texas,48007,Aransas County,US,USA,2,24,0,1648,46,0,0,25392,12573,12819,2638,2591,2621,2473,2578,3620,4060,3271,1540,1828408,28.1,-96.99,1367,76.32,-3,20,7,-21,4,7.11,7.72,11.43,,4.33,8.65,9.58,9.27,,10.5,,7.11,6.8,16.99,25.95,7.72,11.12,5.25,42.94,6.49,5.25,29.872222,27.783333,31.861111,0.0,25.9,79.467748
US_TX_48007,2021-08-13,ChIJJxJm5H5JaIYRwOZqhsJvLFU,Q107982,geoId/48007,US,United States of America,TX,Texas,48007,Aransas County,US,USA,2,17,0,1665,46,0,0,25392,12573,12819,2638,2591,2621,2473,2578,3620,4060,3271,1540,1828408,28.1,-96.99,1367,76.32,2,23,11,-21,7,5.15,4.85,12.12,4.85,7.88,4.85,13.94,7.28,,8.18,,4.85,,10.91,25.46,6.37,9.09,6.67,34.25,5.76,6.06,29.794444,27.577778,31.933333,0.6858,25.466667,77.721278
US_TX_48007,2021-08-14,ChIJJxJm5H5JaIYRwOZqhsJvLFU,Q107982,geoId/48007,US,United States of America,TX,Texas,48007,Aransas County,US,USA,2,18,0,1683,46,0,0,25392,12573,12819,2638,2591,2621,2473,2578,3620,4060,3271,1540,1828408,28.1,-96.99,1367,76.32,19,37,34,-10,1,,7.28,11.53,6.07,6.07,5.76,14.86,6.98,,8.49,5.46,5.16,4.55,9.4,30.93,4.85,15.77,,39.73,9.4,5.46,29.45,27.283333,31.872222,0.0,25.211111,77.914332
