location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,new_deceased_age_0,new_deceased_age_1,new_deceased_age_2,new_deceased_age_3,new_deceased_age_4,new_deceased_age_5,new_deceased_age_6,new_deceased_age_7,new_deceased_age_8,new_deceased_age_9,cumulative_deceased_age_0,cumulative_deceased_age_1,cumulative_deceased_age_2,cumulative_deceased_age_3,cumulative_deceased_age_4,cumulative_deceased_age_5,cumulative_deceased_age_6,cumulative_deceased_age_7,cumulative_deceased_age_8,cumulative_deceased_age_9,new_hospitalized_patients_age_0,new_hospitalized_patients_age_1,new_hospitalized_patients_age_2,new_hospitalized_patients_age_3,new_hospitalized_patients_age_4,new_hospitalized_patients_age_5,new_hospitalized_patients_age_6,new_hospitalized_patients_age_7,new_hospitalized_patients_age_8,new_hospitalized_patients_age_9,cumulative_hospitalized_patients_age_0,cumulative_hospitalized_patients_age_1,cumulative_hospitalized_patients_age_2,cumulative_hospitalized_patients_age_3,cumulative_hospitalized_patients_age_4,cumulative_hospitalized_patients_age_5,cumulative_hospitalized_patients_age_6,cumulative_hospitalized_patients_age_7,cumulative_hospitalized_patients_age_8,cumulative_hospitalized_patients_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_bone_fracture,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_heartburn,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_insomnia,search_trends_itch,search_trends_low_back_pain,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,search_trends_weight_gain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_GA_13233,2022-03-27,ChIJDyJBVRO2iogRJeQ8QxtLUMw,Q498395,geoId/13233,US,United States of America,GA,Georgia,13233,Polk County,US,USA,2,0,0,11836,188,0,16441,0,0,0,0,0,0,0,0,0,0,301,296,930,1928,1434,1349,1294,872,574,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,27,35,50,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,41818,20621,21197,5779,5847,5382,5357,5059,5479,4530,2993,1392,1029452,34.0,-85.18,808,73.728571,4,5,-24,2,9.28,4.75,4.53,17.2,,7.7,5.66,3.4,4.53,11.32,4.98,7.24,4.53,4.53,7.24,6.56,4.98,3.4,4.98,13.58,4.75,,5.88,20.37,5.88,4.75,9.96,3.4,3.4,4.07,4.98,39.38,4.07,8.15,6.56,4.75,4.75,,10.466667,4.166667,16.205556,0.0,-7.37037,27.750842
US_GA_13233,2022-03-28,ChIJDyJBVRO2iogRJeQ8QxtLUMw,Q498395,geoId/13233,US,United States of America,GA,Georgia,13233,Polk County,US,USA,2,5,1,11841,189,0,16441,0,0,0,0,0,1,1,0,0,1,301,296,930,1928,1434,1350,1295,872,574,250,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,8,27,36,50,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,41818,20621,21197,5779,5847,5382,5357,5059,5479,4530,2993,1392,1029452,34.0,-85.18,808,73.728571,4,4,-21,3,7.16,7.79,,15.37,5.69,3.58,6.95,4.0,,8.85,4.42,6.53,5.05,4.21,9.27,3.37,7.79,3.79,5.69,41.07,4.21,3.37,9.27,24.85,4.63,4.63,8.0,3.58,,,6.53,40.65,7.16,8.0,6.74,3.37,5.05,,11.027778,4.911111,17.705556,0.0,-4.432099,33.679868
US_GA_13233,2022-03-29,ChIJDyJBVRO2iogRJeQ8QxtLUMw,Q498395,geoId/13233,US,United States of America,GA,Georgia,13233,Polk County,US,USA,2,0,0,11841,189,0,16441,0,0,0,0,0,0,0,0,0,0,301,296,930,1928,1434,1350,1295,872,574,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,27,36,50,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,41818,20621,21197,5779,5847,5382,5357,5059,5479,4530,2993,1392,1029452,34.0,-85.18,808,73.728571,10,15,-13,1,5.42,8.32,3.68,19.36,7.94,3.29,4.26,3.87,,12.58,2.71,4.65,4.65,3.48,10.26,4.45,6.78,4.84,5.42,13.55,4.65,4.45,9.68,23.62,5.81,2.9,9.87,2.71,4.84,3.68,5.61,41.42,5.03,6.97,8.52,6.58,3.29,3.87,13.594444,5.666667,23.922222,0.0,1.864198,44.625368
US_GA_13233,2022-03-30,ChIJDyJBVRO2iogRJeQ8QxtLUMw,Q498395,geoId/13233,US,United States of America,GA,Georgia,13233,Polk County,US,USA,2,6,0,11847,189,19,16460,-1,0,0,1,0,3,0,2,0,0,300,296,930,1929,1434,1353,1295,874,574,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,27,36,50,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,41818,20621,21197,5779,5847,5382,5357,5059,5479,4530,2993,1392,1029452,34.0,-85.18,808,73.728571,2,14,-15,1,4.72,5.48,3.97,21.92,9.83,4.54,4.72,,,10.96,3.78,6.43,3.78,4.72,10.39,4.35,5.67,4.72,3.97,9.07,6.43,2.83,5.48,20.22,6.8,3.4,8.69,3.59,4.35,3.4,4.35,43.66,5.48,3.78,8.13,5.86,6.05,,19.194444,11.05,27.65,0.0,8.524691,50.284356
US_GA_13233,2022-03-31,ChIJDyJBVRO2iogRJeQ8QxtLUMw,Q498395,geoId/13233,US,United States of America,GA,Georgia,13233,Polk County,US,USA,2,2,0,11849,189,6,16466,0,0,0,0,0,0,0,0,0,0,300,296,930,1929,1434,1353,1295,874,574,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,27,36,50,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,41818,20621,21197,5779,5847,5382,5357,5059,5479,4530,2993,1392,1029452,34.0,-85.18,808,73.728571,7,17,-14,2,4.71,6.41,,19.61,8.86,5.47,7.35,4.9,,7.73,5.66,3.39,4.9,4.9,12.07,5.66,4.9,3.96,3.58,7.54,2.83,,10.37,25.46,4.15,2.64,7.17,,3.58,3.96,8.3,40.54,,5.66,7.35,6.22,4.15,4.15,18.405556,12.716667,25.883333,15.113,11.407407,63.239997
US_GA_13233,2022-04-01,ChIJDyJBVRO2iogRJeQ8QxtLUMw,Q498395,geoId/13233,US,United States of America,GA,Georgia,13233,Polk County,US,USA,2,0,0,11849,189,8,16474,0,0,-1,-1,0,0,1,0,0,1,300,296,929,1928,1434,1353,1296,874,574,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,27,36,50,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,41818,20621,21197,5779,5847,5382,5357,5059,5479,4530,2993,1392,1029452,34.0,-85.18,808,73.728571,3,9,-14,1,7.27,3.64,3.64,17.98,8.28,4.65,6.87,5.46,4.04,6.87,,4.65,4.65,,12.12,3.23,6.06,4.24,5.46,6.67,,,7.88,18.59,6.26,,9.7,,3.44,3.23,4.24,36.98,,7.48,7.48,4.85,5.46,,11.3,5.794444,18.977778,3.2766,2.271605,53.001715
US_GA_13233,2022-04-02,ChIJDyJBVRO2iogRJeQ8QxtLUMw,Q498395,geoId/13233,US,United States of America,GA,Georgia,13233,Polk County,US,USA,2,0,0,11849,189,6,16480,0,0,0,0,0,0,0,0,0,0,300,296,929,1928,1434,1353,1296,874,574,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,27,36,50,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,41818,20621,21197,5779,5847,5382,5357,5059,5479,4530,2993,1392,1029452,34.0,-85.18,808,73.728571,3,8,-16,-1,7.56,,3.41,21.21,10.97,8.78,5.61,,3.41,9.75,4.63,3.66,3.9,,8.05,6.83,5.12,,5.12,7.32,3.66,,6.58,20.72,6.34,3.9,9.51,,,3.66,5.85,40.23,4.14,7.32,5.85,3.41,6.34,4.14,10.472222,2.683333,19.061111,0.0,1.876543,54.576696
US_GA_13233,2022-04-03,ChIJDyJBVRO2iogRJeQ8QxtLUMw,Q498395,geoId/13233,US,United States of America,GA,Georgia,13233,Polk County,US,USA,2,0,0,11849,189,0,16480,0,0,0,0,0,0,0,0,0,0,300,296,929,1928,1434,1353,1296,874,574,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,27,36,50,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,41818,20621,21197,5779,5847,5382,5357,5059,5479,4530,2993,1392,1029452,34.0,-85.18,808,73.728571,4,7,-27,1,5.12,9.75,4.87,18.03,7.55,5.12,4.63,5.61,3.65,9.02,7.55,5.36,4.39,,15.35,5.36,5.36,4.39,3.9,7.55,4.39,4.63,9.26,19.25,,,9.75,,,5.12,6.09,39.48,3.9,6.58,6.82,6.82,7.8,,12.588889,4.594444,19.722222,0.0,1.382716,45.744348
US_GA_13233,2022-04-04,ChIJDyJBVRO2iogRJeQ8QxtLUMw,Q498395,geoId/13233,US,United States of America,GA,Georgia,13233,Polk County,US,USA,2,6,1,11855,190,0,16480,0,0,0,1,1,0,0,1,0,0,300,296,929,1929,1435,1353,1296,875,574,251,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,8,27,36,50,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,41818,20621,21197,5779,5847,5382,5357,5059,5479,4530,2993,1392,1029452,34.0,-85.18,808,73.728571,6,3,-24,2,7.7,6.73,5.53,22.85,6.73,7.46,7.21,7.7,,12.75,6.25,3.37,4.33,4.09,13.47,6.25,6.25,4.09,4.57,4.09,5.29,,9.62,22.61,5.05,4.33,10.82,3.37,5.77,5.29,4.09,50.75,7.46,7.94,7.94,6.49,6.73,3.37,12.811111,3.316667,23.833333,0.0,0.271605,41.933231
US_GA_13233,2022-04-05,ChIJDyJBVRO2iogRJeQ8QxtLUMw,Q498395,geoId/13233,US,United States of America,GA,Georgia,13233,Polk County,US,USA,2,3,0,11858,190,10,16490,0,0,0,0,0,-1,0,2,0,0,300,296,929,1929,1435,1352,1296,877,574,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,27,36,50,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,41818,20621,21197,5779,5847,5382,5357,5059,5479,4530,2993,1392,1029452,34.0,-85.18,808,73.728571,-8,-4,-26,7,6.81,7.04,3.18,17.71,10.67,5.0,7.49,7.72,4.31,7.72,5.0,3.86,4.09,4.31,12.94,3.86,7.04,,6.36,4.31,3.63,3.86,9.99,24.29,6.13,,7.72,,6.13,4.31,4.31,48.81,,9.76,8.85,7.26,7.04,9.54,13.3,6.644444,21.694444,7.874,8.518519,73.249878
US_GA_13233,2022-04-06,ChIJDyJBVRO2iogRJeQ8QxtLUMw,Q498395,geoId/13233,US,United States of America,GA,Georgia,13233,Polk County,US,USA,2,0,0,11858,190,2,16492,0,0,0,0,0,0,0,0,0,0,300,296,929,1929,1435,1352,1296,877,574,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,27,36,50,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,41818,20621,21197,5779,5847,5382,5357,5059,5479,4530,2993,1392,1029452,34.0,-85.18,808,73.728571,-2,5,-27,5,8.4,6.3,,14.47,7.7,5.83,7.23,,3.5,10.5,5.37,3.97,,5.37,9.57,4.43,4.9,,6.53,5.13,4.9,6.07,9.57,27.54,8.17,4.2,10.73,3.97,,4.67,9.1,47.6,5.13,8.4,8.4,5.37,7.47,,18.1,11.905556,25.5,35.136667,16.290123,89.126354
US_GA_13233,2022-04-07,ChIJDyJBVRO2iogRJeQ8QxtLUMw,Q498395,geoId/13233,US,United States of America,GA,Georgia,13233,Polk County,US,USA,2,3,0,11861,190,0,16492,1,0,0,1,1,0,0,-1,0,0,301,296,929,1930,1436,1352,1296,876,574,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,27,36,50,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,41818,20621,21197,5779,5847,5382,5357,5059,5479,4530,2993,1392,1029452,34.0,-85.18,808,73.728571,6,12,-26,3,7.69,5.53,3.37,22.84,7.93,7.21,6.01,5.29,,8.41,5.29,7.93,4.09,,9.86,5.05,6.97,,6.97,7.69,,6.49,12.5,25.25,8.9,,10.1,6.49,4.33,3.37,7.21,41.35,4.09,9.62,7.93,5.77,6.73,5.05,15.638889,10.283333,21.761111,7.493,7.561728,58.095391
US_GA_13233,2022-04-08,ChIJDyJBVRO2iogRJeQ8QxtLUMw,Q498395,geoId/13233,US,United States of America,GA,Georgia,13233,Polk County,US,USA,2,3,0,11864,190,0,16492,0,0,0,0,0,0,1,-1,1,0,301,296,929,1930,1436,1352,1297,875,575,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,27,36,50,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,41818,20621,21197,5779,5847,5382,5357,5059,5479,4530,2993,1392,1029452,34.0,-85.18,808,73.728571,-7,-1,-26,5,7.44,6.96,,18.24,7.68,6.0,5.28,,3.36,12.96,5.04,9.12,4.08,4.8,12.24,5.76,4.8,,4.8,6.0,4.8,3.84,10.08,20.4,6.72,,11.28,,4.32,5.76,5.76,48.96,3.84,8.16,4.8,4.8,4.08,4.8,9.3,5.116667,16.711111,0.127,0.061728,51.722101
US_GA_13233,2022-04-09,ChIJDyJBVRO2iogRJeQ8QxtLUMw,Q498395,geoId/13233,US,United States of America,GA,Georgia,13233,Polk County,US,USA,2,0,0,11864,190,0,16492,0,0,0,0,0,0,0,0,0,0,301,296,929,1930,1436,1352,1297,875,575,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,27,36,50,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,41818,20621,21197,5779,5847,5382,5357,5059,5479,4530,2993,1392,1029452,34.0,-85.18,808,73.728571,5,8,-14,0,6.31,6.07,,19.17,10.43,4.85,6.07,6.07,3.4,8.25,,7.52,4.61,6.55,10.92,6.55,5.34,3.64,4.12,4.85,4.12,,8.01,20.62,6.55,,10.19,3.88,4.85,3.88,5.1,49.5,3.88,8.25,6.55,4.12,5.58,4.37,7.511111,4.2,14.088889,0.0,-1.876543,51.210166
US_GA_13233,2022-04-10,ChIJDyJBVRO2iogRJeQ8QxtLUMw,Q498395,geoId/13233,US,United States of America,GA,Georgia,13233,Polk County,US,USA,2,0,0,11864,190,0,16492,0,0,0,0,0,0,0,0,0,0,301,296,929,1930,1436,1352,1297,875,575,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,27,36,50,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,41818,20621,21197,5779,5847,5382,5357,5059,5479,4530,2993,1392,1029452,34.0,-85.18,808,73.728571,7,10,-20,0,7.72,6.76,4.1,17.13,8.2,4.1,8.45,6.03,,8.2,3.38,8.69,4.58,5.55,7.0,6.51,4.58,3.86,6.76,4.1,5.79,,8.69,22.92,5.79,,10.38,5.31,,4.58,5.31,48.02,,6.51,7.0,5.07,,,10.3,-0.172222,23.805556,0.0254,-0.253086,47.420366
US_GA_13233,2022-04-11,ChIJDyJBVRO2iogRJeQ8QxtLUMw,Q498395,geoId/13233,US,United States of America,GA,Georgia,13233,Polk County,US,USA,2,6,0,11870,190,0,16492,0,0,0,0,1,0,0,1,0,0,301,296,929,1930,1437,1352,1297,876,575,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,27,36,50,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,41818,20621,21197,5779,5847,5382,5357,5059,5479,4530,2993,1392,1029452,34.0,-85.18,808,73.728571,5,2,-19,2,5.65,9.12,4.13,16.07,7.17,3.69,5.21,6.08,,8.25,5.0,4.34,,4.13,13.47,3.91,8.25,3.04,5.21,6.08,3.69,,10.21,19.77,5.21,3.48,11.51,3.69,3.91,5.43,5.86,44.09,5.65,9.56,6.3,6.73,5.21,3.91,14.872222,5.855556,21.588889,0.0,7.697531,62.293542
US_GA_13233,2022-04-12,ChIJDyJBVRO2iogRJeQ8QxtLUMw,Q498395,geoId/13233,US,United States of America,GA,Georgia,13233,Polk County,US,USA,2,1,0,11871,190,21,16513,0,-2,2,0,-1,1,0,0,0,0,301,294,931,1930,1436,1353,1297,876,575,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,27,36,50,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,41818,20621,21197,5779,5847,5382,5357,5059,5479,4530,2993,1392,1029452,34.0,-85.18,808,73.728571,13,14,-13,1,7.61,6.05,5.07,16.78,9.17,4.88,5.86,5.07,2.93,5.66,3.9,6.05,3.32,2.73,10.34,6.05,6.83,3.9,5.86,5.86,3.9,3.51,6.83,26.35,6.83,3.12,9.76,4.49,4.1,3.71,6.25,45.47,4.49,7.61,8.2,4.1,5.27,5.27,18.522222,10.2,27.255556,0.0,11.839506,65.499998
US_GA_13233,2022-04-13,ChIJDyJBVRO2iogRJeQ8QxtLUMw,Q498395,geoId/13233,US,United States of America,GA,Georgia,13233,Polk County,US,USA,2,1,1,11872,191,3,16516,1,0,0,0,0,0,0,0,0,0,302,294,931,1930,1436,1353,1297,876,575,251,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,8,27,36,50,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,41818,20621,21197,5779,5847,5382,5357,5059,5479,4530,2993,1392,1029452,34.0,-85.18,808,73.728571,4,12,-14,1,5.05,8.35,3.11,20.58,11.45,6.79,6.21,4.85,3.3,6.79,4.46,5.24,3.69,6.41,11.65,4.27,7.76,3.11,6.41,3.3,4.46,4.46,9.51,19.22,5.24,,8.74,,6.6,4.85,7.18,41.54,5.05,9.32,6.41,6.6,5.24,3.3,21.216667,14.894444,27.272222,0.03175,13.654321,62.21094
US_GA_13233,2022-04-14,ChIJDyJBVRO2iogRJeQ8QxtLUMw,Q498395,geoId/13233,US,United States of America,GA,Georgia,13233,Polk County,US,USA,2,0,0,11872,191,4,16520,0,0,0,0,0,0,0,0,0,0,302,294,931,1930,1436,1353,1297,876,575,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,27,36,50,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,41818,20621,21197,5779,5847,5382,5357,5059,5479,4530,2993,1392,1029452,34.0,-85.18,808,73.728571,13,18,-14,1,5.39,7.31,5.2,13.08,8.66,6.73,6.93,5.0,5.0,8.47,4.62,5.39,3.08,5.39,10.39,3.46,5.58,,4.81,2.69,3.08,3.46,12.51,22.7,6.35,3.66,8.66,3.46,2.89,,4.62,37.9,3.66,9.81,6.35,5.0,4.23,4.23,18.6,14.55,24.0,6.561667,12.209877,65.880975
US_GA_13233,2022-04-15,ChIJDyJBVRO2iogRJeQ8QxtLUMw,Q498395,geoId/13233,US,United States of America,GA,Georgia,13233,Polk County,US,USA,2,2,0,11874,191,4,16524,1,0,-1,0,0,0,0,0,0,0,303,294,930,1930,1436,1353,1297,876,575,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,27,36,50,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,41818,20621,21197,5779,5847,5382,5357,5059,5479,4530,2993,1392,1029452,34.0,-85.18,808,73.728571,5,8,-23,3,5.4,7.2,4.8,16.21,8.8,5.0,5.4,4.4,,5.2,4.8,3.6,6.4,5.0,7.2,3.8,4.6,,4.4,4.4,3.8,5.4,9.2,24.21,7.8,,9.0,2.8,4.0,3.8,3.8,42.82,3.8,8.4,6.4,,,3.4,14.888889,4.3,24.972222,1.5748,1.833333,40.727844
US_GA_13233,2022-04-16,ChIJDyJBVRO2iogRJeQ8QxtLUMw,Q498395,geoId/13233,US,United States of America,GA,Georgia,13233,Polk County,US,USA,2,0,0,11874,191,0,16524,0,0,0,0,0,0,0,0,0,0,303,294,930,1930,1436,1353,1297,876,575,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,27,36,50,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,41818,20621,21197,5779,5847,5382,5357,5059,5479,4530,2993,1392,1029452,34.0,-85.18,808,73.728571,11,13,-25,1,9.13,8.19,3.28,14.75,8.19,3.98,6.55,5.62,,6.79,5.15,4.21,4.21,,7.73,4.92,4.45,,5.38,4.92,6.32,3.51,9.6,25.05,6.09,,9.83,3.28,5.15,7.73,,44.25,5.85,12.88,6.32,3.75,7.96,,17.872222,12.8,22.388889,16.383,11.740741,67.122608
US_GA_13233,2022-04-17,ChIJDyJBVRO2iogRJeQ8QxtLUMw,Q498395,geoId/13233,US,United States of America,GA,Georgia,13233,Polk County,US,USA,2,0,0,11874,191,0,16524,0,0,0,0,0,0,0,0,0,0,303,294,930,1930,1436,1353,1297,876,575,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,27,36,50,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,41818,20621,21197,5779,5847,5382,5357,5059,5479,4530,2993,1392,1029452,34.0,-85.18,808,73.728571,-18,3,-38,2,7.16,6.45,3.34,19.11,8.6,7.16,6.69,,4.3,7.88,5.73,6.69,5.25,6.21,8.12,5.25,6.45,,4.54,5.25,5.25,4.06,10.27,25.07,4.54,,9.55,,5.97,3.34,5.25,45.37,5.73,11.46,8.84,,4.06,5.73,16.583333,11.95,21.616667,7.704667,14.024691,83.701802
US_GA_13233,2022-04-18,ChIJDyJBVRO2iogRJeQ8QxtLUMw,Q498395,geoId/13233,US,United States of America,GA,Georgia,13233,Polk County,US,USA,2,0,0,11874,191,0,16524,0,0,0,0,0,0,0,0,0,0,303,294,930,1930,1436,1353,1297,876,575,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,27,36,50,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,41818,20621,21197,5779,5847,5382,5357,5059,5479,4530,2993,1392,1029452,34.0,-85.18,808,73.728571,6,3,-22,4,6.51,8.4,3.15,17.22,9.24,6.93,5.25,8.61,,10.92,5.88,2.94,5.04,5.46,12.39,5.88,5.88,3.99,5.88,5.04,5.46,3.57,11.34,26.47,9.87,,7.77,2.94,4.62,5.46,6.51,43.9,6.51,7.14,8.4,6.93,6.09,,15.888889,12.055556,19.8,1.058333,12.901235,81.201775
US_GA_13233,2022-04-19,ChIJDyJBVRO2iogRJeQ8QxtLUMw,Q498395,geoId/13233,US,United States of America,GA,Georgia,13233,Polk County,US,USA,2,0,0,11874,191,14,16538,0,0,0,0,0,0,0,0,0,0,303,294,930,1930,1436,1353,1297,876,575,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,27,36,50,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,41818,20621,21197,5779,5847,5382,5357,5059,5479,4530,2993,1392,1029452,34.0,-85.18,808,73.728571,9,9,-15,2,6.79,6.21,4.46,18.82,11.25,,5.63,4.46,3.3,7.76,,4.46,4.08,5.63,12.42,6.4,8.34,5.04,4.66,4.08,5.43,3.3,8.54,27.94,5.43,2.72,10.09,,5.43,7.18,8.73,43.08,5.04,11.06,5.24,6.01,5.04,3.69,9.65,3.488889,18.05,0.508,-0.141975,49.832918
