location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,new_deceased_age_0,new_deceased_age_1,new_deceased_age_2,new_deceased_age_3,new_deceased_age_4,new_deceased_age_5,new_deceased_age_6,new_deceased_age_7,new_deceased_age_8,new_deceased_age_9,cumulative_deceased_age_0,cumulative_deceased_age_1,cumulative_deceased_age_2,cumulative_deceased_age_3,cumulative_deceased_age_4,cumulative_deceased_age_5,cumulative_deceased_age_6,cumulative_deceased_age_7,cumulative_deceased_age_8,cumulative_deceased_age_9,new_hospitalized_patients_age_0,new_hospitalized_patients_age_1,new_hospitalized_patients_age_2,new_hospitalized_patients_age_3,new_hospitalized_patients_age_4,new_hospitalized_patients_age_5,new_hospitalized_patients_age_6,new_hospitalized_patients_age_7,new_hospitalized_patients_age_8,new_hospitalized_patients_age_9,cumulative_hospitalized_patients_age_0,cumulative_hospitalized_patients_age_1,cumulative_hospitalized_patients_age_2,cumulative_hospitalized_patients_age_3,cumulative_hospitalized_patients_age_4,cumulative_hospitalized_patients_age_5,cumulative_hospitalized_patients_age_6,cumulative_hospitalized_patients_age_7,cumulative_hospitalized_patients_age_8,cumulative_hospitalized_patients_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_GA_13227,2020-08-10,ChIJyWrjvzxk9YgRWbe85k9D2Y8,Q498675,geoId/13227,US,United States of America,GA,Georgia,13227,Pickens County,US,USA,2,10,0,390,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31541,15454,16087,3306,3789,3496,3336,3865,4662,4781,3132,1174,1020715,34.46,-84.46,603,77.266667,-8,-7,-26,,5.32,6.53,6.29,16.69,9.67,5.8,7.98,,10.64,,4.59,3.63,5.56,11.12,,6.05,6.77,5.8,5.8,5.08,9.92,27.09,7.26,14.03,3.87,5.8,6.77,49.1,3.87,11.37,6.29,5.8,6.29,25.294444,21.305556,33.022222,2.648857,21.161111,78.159322
US_GA_13227,2020-08-11,ChIJyWrjvzxk9YgRWbe85k9D2Y8,Q498675,geoId/13227,US,United States of America,GA,Georgia,13227,Pickens County,US,USA,2,20,0,410,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31541,15454,16087,3306,3789,3496,3336,3865,4662,4781,3132,1174,1020715,34.46,-84.46,603,77.266667,0,-4,-26,,,9.16,,12.06,6.03,8.2,7.24,4.34,10.61,3.38,6.51,3.86,5.07,12.3,4.1,3.86,5.55,4.82,,6.51,9.16,27.01,8.2,12.3,4.34,6.51,5.31,39.55,3.62,10.61,4.58,5.07,,25.466667,21.3,33.261111,7.90575,21.3,77.844786
US_GA_13227,2020-08-12,ChIJyWrjvzxk9YgRWbe85k9D2Y8,Q498675,geoId/13227,US,United States of America,GA,Georgia,13227,Pickens County,US,USA,2,10,0,420,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31541,15454,16087,3306,3789,3496,3336,3865,4662,4781,3132,1174,1020715,34.46,-84.46,603,77.266667,4,-4,-28,,5.2,8.16,,18.56,9.15,6.68,5.44,5.44,7.92,4.95,3.96,,4.7,9.4,5.2,6.43,6.68,4.21,,,9.4,23.01,8.91,9.15,4.7,3.71,4.21,34.14,4.7,9.4,8.41,4.21,5.69,26.905556,21.527778,33.683333,0.282222,21.738889,73.476662
US_GA_13227,2020-08-13,ChIJyWrjvzxk9YgRWbe85k9D2Y8,Q498675,geoId/13227,US,United States of America,GA,Georgia,13227,Pickens County,US,USA,2,10,0,430,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31541,15454,16087,3306,3789,3496,3336,3865,4662,4781,3132,1174,1020715,34.46,-84.46,603,77.266667,4,5,-25,,3.46,4.7,4.21,11.63,11.38,9.9,,,4.95,3.46,3.71,,3.96,9.16,4.95,3.46,3.71,3.96,4.95,5.2,9.9,25.49,8.17,7.67,7.18,6.68,4.46,40.1,4.21,5.45,8.17,5.2,3.46,26.483333,21.461111,33.877778,0.451556,21.105556,72.506592
US_GA_13227,2020-08-14,ChIJyWrjvzxk9YgRWbe85k9D2Y8,Q498675,geoId/13227,US,United States of America,GA,Georgia,13227,Pickens County,US,USA,2,4,1,434,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31541,15454,16087,3306,3789,3496,3336,3865,4662,4781,3132,1174,1020715,34.46,-84.46,603,77.266667,0,-10,-24,,4.67,8.85,7.62,9.83,7.62,5.65,6.14,5.41,7.13,,4.42,,3.93,9.83,4.67,,4.42,3.69,6.14,4.67,8.6,24.58,6.39,10.81,4.42,4.18,,38.34,4.92,8.11,7.13,,3.93,24.722222,21.161111,32.805556,13.462,21.616667,83.056218
US_GA_13227,2020-08-15,ChIJyWrjvzxk9YgRWbe85k9D2Y8,Q498675,geoId/13227,US,United States of America,GA,Georgia,13227,Pickens County,US,USA,2,8,0,442,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31541,15454,16087,3306,3789,3496,3336,3865,4662,4781,3132,1174,1020715,34.46,-84.46,603,77.266667,3,-4,-11,,5.75,8.11,8.37,14.12,5.49,7.06,5.75,,8.11,4.18,4.18,4.97,5.23,9.15,4.45,,4.18,8.37,5.23,,4.45,18.83,3.66,9.41,,,6.8,40.8,4.45,9.15,7.58,7.32,,24.755556,21.438889,30.283333,7.874,22.111111,85.423492
US_GA_13227,2020-08-16,ChIJyWrjvzxk9YgRWbe85k9D2Y8,Q498675,geoId/13227,US,United States of America,GA,Georgia,13227,Pickens County,US,USA,2,2,0,444,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31541,15454,16087,3306,3789,3496,3336,3865,4662,4781,3132,1174,1020715,34.46,-84.46,603,77.266667,4,-1,-8,,,8.01,13.43,13.43,8.53,5.17,5.94,,8.27,,6.72,3.88,5.42,15.24,6.46,7.23,5.68,4.65,5.68,6.46,6.46,25.06,7.75,10.59,,5.42,,41.59,4.91,12.4,7.23,4.65,,25.661111,20.444444,32.205556,4.2164,20.2,71.981822
US_GA_13227,2020-08-17,ChIJyWrjvzxk9YgRWbe85k9D2Y8,Q498675,geoId/13227,US,United States of America,GA,Georgia,13227,Pickens County,US,USA,2,2,0,446,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31541,15454,16087,3306,3789,3496,3336,3865,4662,4781,3132,1174,1020715,34.46,-84.46,603,77.266667,,,,,5.6,6.81,5.11,14.6,10.95,5.35,5.11,4.14,7.79,,,,6.33,15.09,4.62,3.89,4.87,4.62,3.65,5.6,9.0,26.28,10.46,9.25,6.57,4.87,8.27,39.9,5.6,9.25,6.33,7.3,7.54,25.661111,20.488889,31.922222,0.0,20.061111,71.461158
US_GA_13227,2020-08-18,ChIJyWrjvzxk9YgRWbe85k9D2Y8,Q498675,geoId/13227,US,United States of America,GA,Georgia,13227,Pickens County,US,USA,2,4,0,450,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31541,15454,16087,3306,3789,3496,3336,3865,4662,4781,3132,1174,1020715,34.46,-84.46,603,77.266667,,,,,7.01,11.12,7.25,20.07,8.22,6.29,4.83,3.87,6.04,,3.38,5.08,5.32,14.75,4.11,7.01,,,5.08,5.56,10.15,25.39,8.7,12.57,5.08,6.04,5.8,45.69,3.63,9.43,5.56,6.77,5.56,24.466667,17.538889,31.95,0.0,16.905556,62.999341
US_GA_13227,2020-08-19,ChIJyWrjvzxk9YgRWbe85k9D2Y8,Q498675,geoId/13227,US,United States of America,GA,Georgia,13227,Pickens County,US,USA,2,2,0,452,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31541,15454,16087,3306,3789,3496,3336,3865,4662,4781,3132,1174,1020715,34.46,-84.46,603,77.266667,,,,5,4.17,9.96,4.87,12.51,6.95,6.72,4.63,4.87,7.42,,3.24,,6.03,11.82,3.71,3.94,5.1,4.87,,5.33,8.57,22.25,3.24,9.96,3.48,3.48,6.95,40.32,,8.57,,,8.81,24.361111,18.355556,31.605556,6.06425,19.55,74.678018
US_GA_13227,2020-08-20,ChIJyWrjvzxk9YgRWbe85k9D2Y8,Q498675,geoId/13227,US,United States of America,GA,Georgia,13227,Pickens County,US,USA,2,11,0,463,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31541,15454,16087,3306,3789,3496,3336,3865,4662,4781,3132,1174,1020715,34.46,-84.46,603,77.266667,,,,5,3.14,6.95,4.26,10.09,9.19,5.61,5.16,,10.99,,3.59,3.36,5.38,6.5,4.26,4.26,4.26,3.81,3.36,4.04,8.07,22.42,5.83,7.17,3.14,4.71,10.09,46.19,,8.74,4.26,4.71,6.73,22.444444,18.944444,30.15,9.506857,19.661111,84.38306
US_GA_13227,2020-08-21,ChIJyWrjvzxk9YgRWbe85k9D2Y8,Q498675,geoId/13227,US,United States of America,GA,Georgia,13227,Pickens County,US,USA,2,1,0,464,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31541,15454,16087,3306,3789,3496,3336,3865,4662,4781,3132,1174,1020715,34.46,-84.46,603,77.266667,,,,,6.3,5.21,5.43,12.16,5.43,5.86,3.69,4.13,7.38,,4.13,,,7.38,4.78,5.43,4.78,5.65,3.26,5.0,9.55,21.28,4.34,9.99,,3.69,5.65,37.13,6.08,7.17,7.38,3.91,5.21,21.883333,19.422222,27.961111,13.0175,20.0,89.125718
US_GA_13227,2020-08-22,ChIJyWrjvzxk9YgRWbe85k9D2Y8,Q498675,geoId/13227,US,United States of America,GA,Georgia,13227,Pickens County,US,USA,2,11,0,475,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31541,15454,16087,3306,3789,3496,3336,3865,4662,4781,3132,1174,1020715,34.46,-84.46,603,77.266667,,,,,6.02,6.29,3.67,13.36,9.17,7.07,8.64,3.93,11.79,4.98,5.24,6.02,3.67,9.43,,4.71,9.43,,4.98,3.67,8.9,23.31,7.59,8.38,,6.02,,43.74,4.98,9.95,6.55,5.76,5.5,23.138889,19.205556,29.161111,13.97,19.816667,81.664956
US_GA_13227,2020-08-23,ChIJyWrjvzxk9YgRWbe85k9D2Y8,Q498675,geoId/13227,US,United States of America,GA,Georgia,13227,Pickens County,US,USA,2,1,0,476,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31541,15454,16087,3306,3789,3496,3336,3865,4662,4781,3132,1174,1020715,34.46,-84.46,603,77.266667,,,,,4.51,7.51,3.76,15.27,8.51,9.52,3.76,,9.52,,4.26,,4.26,12.27,4.01,5.51,5.76,,,6.76,7.01,23.79,7.01,6.26,,5.76,7.51,47.32,4.51,9.26,8.01,4.01,6.01,24.394444,19.766667,29.961111,2.25425,20.711111,80.034205
US_GA_13227,2020-08-24,ChIJyWrjvzxk9YgRWbe85k9D2Y8,Q498675,geoId/13227,US,United States of America,GA,Georgia,13227,Pickens County,US,USA,2,1,0,477,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31541,15454,16087,3306,3789,3496,3336,3865,4662,4781,3132,1174,1020715,34.46,-84.46,603,77.266667,,,,,4.9,5.75,3.62,13.84,9.37,5.96,8.73,,9.79,,5.11,4.26,4.04,13.2,4.9,5.75,5.96,5.54,4.04,3.83,9.58,31.93,6.17,8.3,5.11,4.68,,39.59,,7.45,5.11,6.17,8.73,24.516667,21.172222,29.938889,3.39725,21.644444,84.12617
US_GA_13227,2020-08-25,ChIJyWrjvzxk9YgRWbe85k9D2Y8,Q498675,geoId/13227,US,United States of America,GA,Georgia,13227,Pickens County,US,USA,2,13,0,490,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31541,15454,16087,3306,3789,3496,3336,3865,4662,4781,3132,1174,1020715,34.46,-84.46,603,77.266667,,,,,5.66,6.71,5.45,13.21,6.71,5.24,7.76,3.77,7.13,3.14,7.13,,,11.74,3.35,4.19,5.66,5.24,5.24,,9.43,22.85,7.34,9.43,3.56,3.98,3.35,39.2,4.82,9.22,6.29,4.4,4.19,23.605556,22.105556,27.511111,2.4765,22.194444,91.959398
US_GA_13227,2020-08-26,ChIJyWrjvzxk9YgRWbe85k9D2Y8,Q498675,geoId/13227,US,United States of America,GA,Georgia,13227,Pickens County,US,USA,2,2,0,492,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31541,15454,16087,3306,3789,3496,3336,3865,4662,4781,3132,1174,1020715,34.46,-84.46,603,77.266667,,,,4,5.6,6.89,3.02,10.77,7.97,6.46,4.31,,10.98,,,3.45,5.17,9.48,3.02,4.74,6.03,6.46,4.09,4.52,8.61,24.55,5.6,6.25,3.45,4.52,4.74,42.86,,10.12,7.11,3.88,5.38,25.172222,22.194444,30.777778,14.0335,22.8,86.802121
US_GA_13227,2020-08-27,ChIJyWrjvzxk9YgRWbe85k9D2Y8,Q498675,geoId/13227,US,United States of America,GA,Georgia,13227,Pickens County,US,USA,2,10,0,502,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31541,15454,16087,3306,3789,3496,3336,3865,4662,4781,3132,1174,1020715,34.46,-84.46,603,77.266667,,,,6,5.49,5.49,3.95,12.08,8.34,4.61,3.73,,9.88,,,4.39,,8.34,3.07,6.81,,,6.15,5.71,7.47,20.86,5.05,8.34,3.07,6.37,8.56,41.94,7.03,9.66,6.37,3.73,7.03,26.183333,21.488889,32.194444,3.81,22.116667,78.465123
US_GA_13227,2020-08-28,ChIJyWrjvzxk9YgRWbe85k9D2Y8,Q498675,geoId/13227,US,United States of America,GA,Georgia,13227,Pickens County,US,USA,2,4,0,506,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31541,15454,16087,3306,3789,3496,3336,3865,4662,4781,3132,1174,1020715,34.46,-84.46,603,77.266667,,,,,8.29,7.85,,15.26,5.23,5.67,5.89,3.27,9.59,,5.45,,4.36,7.85,,5.67,5.45,5.89,4.14,4.36,8.72,23.55,6.98,7.41,5.45,3.92,6.98,36.2,4.58,8.94,8.07,3.05,5.45,26.15,22.238889,31.533333,0.508,22.938889,82.584602
US_GA_13227,2020-08-29,ChIJyWrjvzxk9YgRWbe85k9D2Y8,Q498675,geoId/13227,US,United States of America,GA,Georgia,13227,Pickens County,US,USA,2,7,0,513,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31541,15454,16087,3306,3789,3496,3336,3865,4662,4781,3132,1174,1020715,34.46,-84.46,603,77.266667,,,,,6.15,6.67,5.9,13.84,8.46,,5.64,,12.05,5.13,4.36,,5.9,6.15,4.1,5.64,8.46,6.15,7.18,5.64,8.71,25.38,3.85,6.15,,6.15,4.1,41.78,4.36,10.0,6.67,,6.41,26.411111,23.511111,31.283333,4.1275,21.85,76.146321
US_GA_13227,2020-08-30,ChIJyWrjvzxk9YgRWbe85k9D2Y8,Q498675,geoId/13227,US,United States of America,GA,Georgia,13227,Pickens County,US,USA,2,4,0,517,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31541,15454,16087,3306,3789,3496,3336,3865,4662,4781,3132,1174,1020715,34.46,-84.46,603,77.266667,,,,,8.24,7.24,4.74,15.23,7.49,,6.74,,12.73,4.5,,,5.49,8.49,4.0,6.24,,,5.24,5.99,7.24,22.22,4.5,8.49,4.0,4.74,4.0,40.95,4.74,10.24,5.49,4.25,5.49,26.877778,23.172222,32.794444,0.338667,22.6,77.525352
US_GA_13227,2020-08-31,ChIJyWrjvzxk9YgRWbe85k9D2Y8,Q498675,geoId/13227,US,United States of America,GA,Georgia,13227,Pickens County,US,USA,2,4,0,521,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31541,15454,16087,3306,3789,3496,3336,3865,4662,4781,3132,1174,1020715,34.46,-84.46,603,77.266667,,,,,4.82,,5.48,14.24,7.01,5.04,3.5,3.72,10.52,3.94,3.5,3.72,8.32,8.32,3.5,4.16,4.82,3.5,5.48,3.94,7.23,28.26,5.26,10.52,4.6,5.26,6.35,41.19,4.6,9.42,6.79,4.38,5.7,24.788889,21.744444,31.183333,13.0175,21.933333,84.281578
US_GA_13227,2020-09-01,ChIJyWrjvzxk9YgRWbe85k9D2Y8,Q498675,geoId/13227,US,United States of America,GA,Georgia,13227,Pickens County,US,USA,2,4,0,525,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31541,15454,16087,3306,3789,3496,3336,3865,4662,4781,3132,1174,1020715,34.46,-84.46,603,77.266667,,,,5,7.99,8.68,3.88,13.7,11.64,5.71,6.85,4.79,6.17,,4.11,3.65,4.57,7.31,3.2,6.85,,5.94,3.65,4.34,6.85,23.52,6.85,12.33,3.65,3.2,4.34,50.01,4.57,10.96,5.25,5.02,,26.238889,21.661111,32.066667,0.5715,22.655556,80.76932
US_GA_13227,2020-09-02,ChIJyWrjvzxk9YgRWbe85k9D2Y8,Q498675,geoId/13227,US,United States of America,GA,Georgia,13227,Pickens County,US,USA,2,2,1,527,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31541,15454,16087,3306,3789,3496,3336,3865,4662,4781,3132,1174,1020715,34.46,-84.46,603,77.266667,,,,4,4.82,4.82,4.59,17.66,10.32,8.48,6.65,3.44,11.01,4.13,4.13,4.82,4.36,11.7,3.21,6.65,,3.44,3.21,7.34,6.88,25.23,8.48,9.63,6.65,5.5,3.9,41.74,7.34,10.55,7.57,5.5,8.48,26.733333,22.261111,32.083333,0.141111,22.433333,77.408232
US_GA_13227,2020-09-03,ChIJyWrjvzxk9YgRWbe85k9D2Y8,Q498675,geoId/13227,US,United States of America,GA,Georgia,13227,Pickens County,US,USA,2,4,0,531,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31541,15454,16087,3306,3789,3496,3336,3865,4662,4781,3132,1174,1020715,34.46,-84.46,603,77.266667,,,,4,6.2,7.12,,14.0,8.72,6.2,5.51,,10.56,,5.05,,3.44,11.25,5.05,3.9,6.2,6.2,3.21,6.2,9.18,23.64,10.33,12.17,3.44,4.13,6.2,42.7,4.82,9.87,3.9,5.97,4.13,26.5,21.105556,32.722222,0.0254,21.261111,73.0853
US_GA_13227,2020-09-04,ChIJyWrjvzxk9YgRWbe85k9D2Y8,Q498675,geoId/13227,US,United States of America,GA,Georgia,13227,Pickens County,US,USA,2,2,0,533,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31541,15454,16087,3306,3789,3496,3336,3865,4662,4781,3132,1174,1020715,34.46,-84.46,603,77.266667,,,,,4.13,9.96,,12.15,9.23,4.13,4.37,,5.59,,4.62,,3.89,14.09,4.37,,,4.37,,4.13,7.53,23.57,8.75,12.39,,3.4,5.35,40.09,4.37,9.23,5.35,4.37,3.65,26.672222,21.194444,32.911111,0.0,21.25,72.323514
US_GA_13227,2020-09-05,ChIJyWrjvzxk9YgRWbe85k9D2Y8,Q498675,geoId/13227,US,United States of America,GA,Georgia,13227,Pickens County,US,USA,2,5,1,538,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31541,15454,16087,3306,3789,3496,3336,3865,4662,4781,3132,1174,1020715,34.46,-84.46,603,77.266667,,,,,5.93,5.93,,10.25,9.71,5.67,6.47,5.67,8.9,,4.32,,6.2,10.52,,4.05,6.2,,8.09,4.86,6.47,26.43,4.32,10.52,,5.12,7.55,38.57,5.39,12.68,9.71,5.93,6.2,24.911111,18.327778,31.783333,0.1778,17.055556,62.072235
US_GA_13227,2020-09-06,ChIJyWrjvzxk9YgRWbe85k9D2Y8,Q498675,geoId/13227,US,United States of America,GA,Georgia,13227,Pickens County,US,USA,2,0,0,538,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31541,15454,16087,3306,3789,3496,3336,3865,4662,4781,3132,1174,1020715,34.46,-84.46,603,77.266667,,,,,4.71,10.48,,15.72,9.69,,5.24,3.93,9.17,,4.19,3.67,8.12,7.6,4.19,5.76,3.93,5.24,7.07,3.67,9.95,26.19,5.24,12.05,6.03,5.24,4.71,41.39,4.19,11.53,5.5,5.5,6.29,22.316667,15.944444,30.166667,0.0,14.872222,62.95894
US_GA_13227,2020-09-07,ChIJyWrjvzxk9YgRWbe85k9D2Y8,Q498675,geoId/13227,US,United States of America,GA,Georgia,13227,Pickens County,US,USA,2,4,0,542,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31541,15454,16087,3306,3789,3496,3336,3865,4662,4781,3132,1174,1020715,34.46,-84.46,603,77.266667,,,,,6.8,9.32,4.79,19.91,9.32,6.3,5.54,5.04,12.6,4.03,5.8,,4.79,9.58,5.29,4.03,,4.54,6.3,,8.06,19.4,6.55,9.07,4.28,4.03,,37.8,4.79,7.56,6.55,,6.05,22.016667,14.994444,29.544444,0.0,14.85,63.974863
US_GA_13227,2020-09-08,ChIJyWrjvzxk9YgRWbe85k9D2Y8,Q498675,geoId/13227,US,United States of America,GA,Georgia,13227,Pickens County,US,USA,2,9,0,551,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31541,15454,16087,3306,3789,3496,3336,3865,4662,4781,3132,1174,1020715,34.46,-84.46,603,77.266667,,,,4,7.49,8.62,4.31,14.07,7.04,8.62,6.58,4.31,7.72,3.86,6.81,,4.09,10.44,6.13,5.9,5.22,4.77,3.86,3.4,9.08,24.51,9.08,9.08,6.13,4.31,4.54,43.13,4.77,7.94,7.72,4.31,7.04,22.327778,15.461111,29.444444,0.0,15.955556,67.580584
US_GA_13227,2020-09-09,ChIJyWrjvzxk9YgRWbe85k9D2Y8,Q498675,geoId/13227,US,United States of America,GA,Georgia,13227,Pickens County,US,USA,2,7,0,558,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31541,15454,16087,3306,3789,3496,3336,3865,4662,4781,3132,1174,1020715,34.46,-84.46,603,77.266667,,,,3,5.54,9.23,5.54,16.85,9.0,9.47,6.0,5.08,7.62,4.85,3.92,6.0,3.92,10.16,6.23,5.08,4.85,3.92,,,8.77,29.78,7.39,10.85,5.31,5.54,7.85,44.1,3.92,10.39,6.7,4.39,5.08,22.977778,16.811111,29.966667,0.0,17.627778,72.001002
US_GA_13227,2020-09-10,ChIJyWrjvzxk9YgRWbe85k9D2Y8,Q498675,geoId/13227,US,United States of America,GA,Georgia,13227,Pickens County,US,USA,2,5,0,563,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31541,15454,16087,3306,3789,3496,3336,3865,4662,4781,3132,1174,1020715,34.46,-84.46,603,77.266667,,,,3,5.65,6.55,,14.68,8.81,10.16,5.42,3.39,8.81,3.39,5.19,4.29,4.52,10.16,4.29,4.07,3.61,3.39,6.1,7.68,9.48,25.74,7.23,10.39,5.19,6.1,5.42,47.65,5.65,9.48,6.78,3.61,9.48,25.344444,18.972222,30.611111,0.0,20.861111,76.387414
