location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_abdominal_obesity,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anemia,search_trends_anxiety,search_trends_arthritis,search_trends_asthma,search_trends_attention_deficit_hyperactivity_disorder,search_trends_autoimmune_disease,search_trends_back_pain,search_trends_bleeding,search_trends_bloating,search_trends_bone_fracture,search_trends_bruise,search_trends_burn,search_trends_candidiasis,search_trends_chest_pain,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_dementia,search_trends_depression,search_trends_dermatitis,search_trends_diabetes,search_trends_diarrhea,search_trends_dizziness,search_trends_epilepsy,search_trends_erectile_dysfunction,search_trends_fatigue,search_trends_fever,search_trends_flatulence,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_hay_fever,search_trends_headache,search_trends_heart_arrhythmia,search_trends_heartburn,search_trends_hypertension,search_trends_hypothyroidism,search_trends_infection,search_trends_inflammation,search_trends_insomnia,search_trends_itch,search_trends_low_back_pain,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_myocardial_infarction,search_trends_nausea,search_trends_obesity,search_trends_pain,search_trends_panic_attack,search_trends_paresthesia,search_trends_perspiration,search_trends_psychosis,search_trends_scar,search_trends_sinusitis,search_trends_skin_condition,search_trends_skin_rash,search_trends_skin_ulcer,search_trends_sleep_disorder,search_trends_sore_throat,search_trends_stroke,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,search_trends_vaginal_discharge,search_trends_vomiting,search_trends_weight_gain,search_trends_xeroderma,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_PA_42033,2020-01-21,ChIJjxFfEZA7zIkRJad31RHS2gI,Q494233,geoId/42033,US,United States of America,PA,Pennsylvania,42033,Clearfield County,US,USA,2,,,,,,,79799,41856,37943,7672,8484,9795,9298,10638,12163,10676,6777,4296,416663,41.0,-78.47,2988,78.12,,,,,,,1.84,3.79,7.79,4.0,9.62,4.33,9.19,5.62,1.73,4.76,1.73,5.52,5.41,2.27,2.27,,,2.27,1.51,17.09,3.57,8.0,2.27,,5.19,1.95,11.03,2.81,1.51,4.65,1.62,6.38,5.3,2.06,4.97,4.0,1.62,9.19,2.06,3.35,11.79,3.57,29.52,8.22,3.46,7.68,3.14,7.89,7.79,3.14,2.49,9.62,44.66,1.73,1.51,,2.6,1.73,2.49,5.73,8.98,1.84,3.35,2.06,3.68,5.08,5.62,6.81,3.03,2.7,3.46,3.14,-7.577778,-12.327778,-3.816667,0.0,-12.355556,68.934495
US_PA_42033,2020-01-22,ChIJjxFfEZA7zIkRJad31RHS2gI,Q494233,geoId/42033,US,United States of America,PA,Pennsylvania,42033,Clearfield County,US,USA,2,,,,,,,79799,41856,37943,7672,8484,9795,9298,10638,12163,10676,6777,4296,416663,41.0,-78.47,2988,78.12,,,,,,,1.84,5.41,7.46,2.92,9.62,2.6,7.35,4.76,2.06,3.03,,6.71,5.19,4.0,3.79,1.73,2.16,4.0,2.92,14.28,4.0,8.0,3.03,2.38,5.19,2.49,12.44,4.76,2.6,2.7,2.49,6.38,4.76,,5.3,3.03,1.62,6.27,2.27,2.6,7.03,3.24,27.68,7.35,3.68,5.73,3.03,6.92,6.71,3.89,1.51,9.52,40.12,1.84,3.03,1.62,2.06,2.7,4.0,4.43,7.03,2.38,3.79,2.7,3.57,6.38,6.38,5.95,2.27,3.03,4.0,2.27,-6.588889,-13.116667,1.255556,0.0,-11.944444,65.787109
US_PA_42033,2020-01-23,ChIJjxFfEZA7zIkRJad31RHS2gI,Q494233,geoId/42033,US,United States of America,PA,Pennsylvania,42033,Clearfield County,US,USA,2,,,,,,,79799,41856,37943,7672,8484,9795,9298,10638,12163,10676,6777,4296,416663,41.0,-78.47,2988,78.12,,,,,,,1.53,5.25,6.13,2.52,9.63,2.41,9.3,4.7,2.63,2.95,,5.03,4.92,1.75,3.28,1.64,,3.17,,15.64,3.06,8.64,2.41,2.3,4.49,2.73,11.38,5.36,,4.27,2.84,5.47,4.16,3.61,4.59,4.16,,5.8,1.97,2.84,6.78,3.61,26.8,7.88,2.63,7.55,,6.78,6.89,2.08,2.19,9.63,32.71,1.64,2.3,,3.39,1.86,2.41,4.59,7.88,2.19,2.73,1.97,3.17,5.36,4.7,4.49,3.39,3.06,3.83,2.19,-3.294444,-10.944444,4.016667,0.0,-9.683333,62.281874
US_PA_42033,2020-01-24,ChIJjxFfEZA7zIkRJad31RHS2gI,Q494233,geoId/42033,US,United States of America,PA,Pennsylvania,42033,Clearfield County,US,USA,2,,,,,,,79799,41856,37943,7672,8484,9795,9298,10638,12163,10676,6777,4296,416663,41.0,-78.47,2988,78.12,,,,,,,2.37,5.07,7.98,2.37,10.67,3.23,7.98,5.07,1.73,3.34,1.94,5.71,3.77,3.77,2.8,,,1.73,,19.73,4.2,7.98,3.02,2.16,3.45,2.69,10.35,5.17,2.48,2.37,2.69,5.39,5.17,2.8,4.74,3.02,1.73,3.77,2.26,3.45,8.19,3.56,27.7,5.07,3.02,6.47,,4.42,5.82,2.48,1.94,8.73,39.88,,2.05,,2.69,1.73,3.02,5.28,6.68,,1.51,2.37,3.13,5.39,3.88,4.74,2.26,4.42,2.91,2.48,1.161111,-4.677778,5.95,0.0,-4.727778,65.324024
US_PA_42033,2020-01-25,ChIJjxFfEZA7zIkRJad31RHS2gI,Q494233,geoId/42033,US,United States of America,PA,Pennsylvania,42033,Clearfield County,US,USA,2,,,,,,,79799,41856,37943,7672,8484,9795,9298,10638,12163,10676,6777,4296,416663,41.0,-78.47,2988,78.12,,,,,,,3.04,6.75,7.67,3.97,11.11,,7.28,7.94,,3.44,3.71,5.29,4.63,3.18,3.44,2.51,2.38,2.51,,22.89,3.57,8.73,3.97,,3.57,,9.66,4.1,,2.25,4.23,6.48,5.29,3.18,4.9,4.5,,3.57,2.38,3.97,6.22,,26.86,6.62,3.97,7.01,2.25,3.71,3.71,2.65,1.85,9.0,39.43,,2.51,,,2.51,2.38,4.37,5.82,2.12,2.12,3.71,2.25,6.09,6.22,5.29,,3.44,3.31,2.38,3.677778,-0.277778,6.233333,10.38225,1.983333,88.775008
US_PA_42033,2020-01-26,ChIJjxFfEZA7zIkRJad31RHS2gI,Q494233,geoId/42033,US,United States of America,PA,Pennsylvania,42033,Clearfield County,US,USA,2,,,,,,,79799,41856,37943,7672,8484,9795,9298,10638,12163,10676,6777,4296,416663,41.0,-78.47,2988,78.12,,,,,,,2.39,4.52,11.55,6.03,9.17,,9.04,4.9,,2.64,2.89,5.9,5.65,4.02,4.02,1.88,,2.13,,26.87,4.14,8.41,2.89,3.14,6.15,2.13,10.67,6.66,2.76,3.27,4.39,5.9,5.9,3.89,5.53,3.64,,5.27,,2.76,6.4,3.01,34.28,5.78,,6.4,2.89,4.65,3.27,2.51,2.51,7.53,40.68,,3.14,1.76,,3.27,2.51,4.52,8.29,2.39,,2.26,3.14,5.78,4.39,4.65,3.89,4.77,3.52,2.51,0.6,-0.177778,3.688889,1.30175,-1.683333,84.872707
US_PA_42033,2020-01-27,ChIJjxFfEZA7zIkRJad31RHS2gI,Q494233,geoId/42033,US,United States of America,PA,Pennsylvania,42033,Clearfield County,US,USA,2,,,,,,,79799,41856,37943,7672,8484,9795,9298,10638,12163,10676,6777,4296,416663,41.0,-78.47,2988,78.12,,,,,,,2.2,5.77,7.76,4.3,11.54,3.36,9.33,5.14,3.15,2.73,1.99,6.29,5.14,2.62,3.36,1.57,2.31,2.73,,19.72,2.94,8.71,3.36,3.15,5.35,3.36,12.59,6.29,1.78,4.62,3.57,4.72,5.66,2.62,5.56,3.98,,3.67,2.73,3.88,7.55,2.94,37.76,6.4,2.62,6.29,3.04,4.62,3.88,2.73,2.2,7.03,38.91,,2.2,,1.68,3.25,1.57,4.93,6.08,,2.1,3.57,3.57,7.45,5.87,4.72,3.04,3.04,2.2,,0.45,-0.311111,1.261111,0.254,-1.772222,85.315308
US_PA_42033,2020-01-28,ChIJjxFfEZA7zIkRJad31RHS2gI,Q494233,geoId/42033,US,United States of America,PA,Pennsylvania,42033,Clearfield County,US,USA,2,,,,,,,79799,41856,37943,7672,8484,9795,9298,10638,12163,10676,6777,4296,416663,41.0,-78.47,2988,78.12,,,,,,,1.6,7.27,6.84,3.63,11.23,3.96,9.09,6.09,2.78,3.42,1.82,5.35,4.49,2.67,3.31,,2.14,2.99,1.6,23.84,3.74,8.55,3.63,2.57,8.02,2.14,10.91,5.24,,3.96,3.1,7.16,4.81,3.21,4.71,4.38,3.63,6.09,3.31,2.25,6.74,1.6,36.14,7.38,4.38,6.2,2.03,6.42,5.03,2.99,3.96,5.67,39.45,,3.1,1.93,,2.89,1.93,4.06,8.23,2.67,2.99,2.99,3.21,6.09,5.13,6.31,2.14,4.06,4.38,1.71,0.311111,-0.361111,1.311111,0.381,-2.811111,80.070356
US_PA_42033,2020-01-29,ChIJjxFfEZA7zIkRJad31RHS2gI,Q494233,geoId/42033,US,United States of America,PA,Pennsylvania,42033,Clearfield County,US,USA,2,,,,,,,79799,41856,37943,7672,8484,9795,9298,10638,12163,10676,6777,4296,416663,41.0,-78.47,2988,78.12,,,,,,,2.46,3.96,6.31,4.39,8.77,3.74,8.34,5.13,2.03,3.1,1.82,5.35,5.78,3.1,3.21,1.82,,2.46,,21.07,3.74,8.24,3.53,2.03,4.6,1.82,9.09,4.39,2.35,4.07,2.57,5.13,5.78,2.89,5.03,2.46,1.71,5.03,3.0,2.78,9.52,2.89,34.98,6.85,3.64,7.27,2.46,5.56,4.07,3.1,3.0,8.02,31.45,1.6,1.82,1.71,2.25,2.03,2.35,4.71,11.13,1.5,2.46,3.64,2.89,6.1,5.03,3.85,3.1,3.42,3.1,1.71,-0.666667,-2.383333,1.794444,0.169333,-6.1,67.513318
US_PA_42033,2020-01-30,ChIJjxFfEZA7zIkRJad31RHS2gI,Q494233,geoId/42033,US,United States of America,PA,Pennsylvania,42033,Clearfield County,US,USA,2,,,,,,,79799,41856,37943,7672,8484,9795,9298,10638,12163,10676,6777,4296,416663,41.0,-78.47,2988,78.12,,,,,,,2.48,5.18,7.23,5.18,11.87,2.91,9.5,4.75,2.91,3.67,2.48,7.01,4.21,1.73,3.13,1.51,1.73,3.24,2.16,29.13,3.88,8.74,3.24,2.81,5.5,2.16,9.39,5.72,3.02,2.27,3.02,3.67,6.26,3.35,4.86,2.91,1.83,3.13,2.7,2.7,7.77,3.24,39.71,7.12,3.45,7.77,3.13,6.04,4.1,3.56,2.48,7.66,38.63,2.48,2.05,,3.67,,3.02,4.75,9.6,2.16,2.16,3.02,2.7,6.04,3.56,4.75,2.91,3.67,3.35,2.16,-3.738889,-8.461111,1.444444,0.028222,-8.544444,69.537308
US_PA_42033,2020-01-31,ChIJjxFfEZA7zIkRJad31RHS2gI,Q494233,geoId/42033,US,United States of America,PA,Pennsylvania,42033,Clearfield County,US,USA,2,,,,,,,79799,41856,37943,7672,8484,9795,9298,10638,12163,10676,6777,4296,416663,41.0,-78.47,2988,78.12,,,,,,,1.72,4.93,5.47,4.93,11.27,3.11,6.22,5.47,1.93,2.9,1.61,5.47,4.08,2.79,4.18,,,3.11,1.61,29.18,3.22,7.83,2.36,2.04,4.08,2.47,10.84,5.04,1.82,2.15,2.9,4.51,4.08,3.22,3.65,5.79,1.5,3.43,2.25,3.43,7.94,2.68,31.33,6.33,1.93,7.4,2.04,4.18,3.65,3.65,3.11,7.29,36.58,,,1.93,1.5,2.36,3.22,3.22,7.51,,2.04,2.79,2.9,4.93,5.69,5.26,2.68,3.86,2.9,,0.6,-3.205556,3.461111,0.0,-4.816667,67.532715
US_PA_42033,2020-02-01,ChIJjxFfEZA7zIkRJad31RHS2gI,Q494233,geoId/42033,US,United States of America,PA,Pennsylvania,42033,Clearfield County,US,USA,2,,,,,,,79799,41856,37943,7672,8484,9795,9298,10638,12163,10676,6777,4296,416663,41.0,-78.47,2988,78.12,,,,,,,,5.72,7.54,6.11,9.88,,7.54,5.07,2.21,2.73,2.34,6.37,3.25,2.6,3.64,,2.47,,,18.2,4.42,6.5,3.12,,5.07,,8.58,4.55,1.82,2.86,3.25,5.85,4.81,3.64,4.29,4.16,,5.72,1.82,2.99,6.63,2.73,30.16,7.15,3.25,7.54,3.25,4.03,5.07,2.73,2.6,6.63,38.87,,2.08,,,,1.95,5.2,8.32,,,2.6,3.25,3.51,3.9,4.29,2.21,4.16,2.47,2.6,0.855556,-1.227778,3.033333,0.3175,-1.077778,87.126579
US_PA_42033,2020-02-02,ChIJjxFfEZA7zIkRJad31RHS2gI,Q494233,geoId/42033,US,United States of America,PA,Pennsylvania,42033,Clearfield County,US,USA,2,,,,,,,79799,41856,37943,7672,8484,9795,9298,10638,12163,10676,6777,4296,416663,41.0,-78.47,2988,78.12,,,,,,,2.84,6.8,9.27,4.57,10.26,2.84,8.65,6.3,1.73,1.98,,4.33,3.34,4.33,3.58,,2.6,2.1,1.85,22.25,4.82,9.27,4.33,2.84,5.44,2.1,7.42,7.04,1.85,1.98,2.23,3.83,6.06,3.58,5.07,4.45,1.98,6.92,2.1,4.08,5.07,2.97,31.76,6.06,2.6,7.54,3.58,3.96,4.57,2.97,,8.4,41.65,,,2.23,,3.46,2.1,4.08,7.54,,2.97,3.34,2.23,6.3,2.84,5.44,2.47,3.83,3.09,3.09,1.283333,-0.711111,5.555556,1.088571,-1.35,82.812666
US_PA_42033,2020-02-03,ChIJjxFfEZA7zIkRJad31RHS2gI,Q494233,geoId/42033,US,United States of America,PA,Pennsylvania,42033,Clearfield County,US,USA,2,,,,,,,79799,41856,37943,7672,8484,9795,9298,10638,12163,10676,6777,4296,416663,41.0,-78.47,2988,78.12,,,,,,,2.8,6.25,7.65,5.71,10.66,2.58,8.18,5.71,2.91,5.06,2.48,5.6,4.74,2.15,4.31,2.48,2.26,3.23,1.51,18.09,3.12,8.62,4.63,2.37,4.95,3.12,11.2,5.17,2.37,4.85,2.37,5.38,5.92,2.48,5.38,4.85,2.58,6.03,,3.12,10.34,2.58,33.7,7.54,3.45,7.11,2.69,6.03,5.17,2.48,1.61,6.03,44.58,1.51,2.48,,3.12,,3.02,5.28,7.75,1.94,3.23,2.91,3.88,6.68,6.46,4.63,3.77,2.48,3.66,,8.166667,0.233333,15.155556,0.5588,0.7,59.600052
US_PA_42033,2020-02-04,ChIJjxFfEZA7zIkRJad31RHS2gI,Q494233,geoId/42033,US,United States of America,PA,Pennsylvania,42033,Clearfield County,US,USA,2,,,,,,,79799,41856,37943,7672,8484,9795,9298,10638,12163,10676,6777,4296,416663,41.0,-78.47,2988,78.12,,,,,,,2.37,5.37,6.88,3.87,9.67,1.83,7.85,4.73,2.37,4.73,1.94,6.77,3.76,2.15,6.56,1.5,2.04,3.01,,24.29,3.33,10.96,4.41,3.55,5.59,1.83,10.32,5.59,1.72,3.22,2.79,7.52,4.94,2.58,4.19,3.65,2.04,4.94,1.61,3.01,9.14,2.9,37.83,7.09,3.01,5.48,3.33,7.85,6.34,5.05,2.69,7.52,41.7,1.5,,2.58,2.58,1.5,3.01,4.41,6.23,1.72,1.83,2.37,4.94,7.2,5.27,5.48,1.5,4.94,2.58,1.83,10.605556,4.455556,14.616667,0.036286,5.283333,69.876251
US_PA_42033,2020-02-05,ChIJjxFfEZA7zIkRJad31RHS2gI,Q494233,geoId/42033,US,United States of America,PA,Pennsylvania,42033,Clearfield County,US,USA,2,,,,,,,79799,41856,37943,7672,8484,9795,9298,10638,12163,10676,6777,4296,416663,41.0,-78.47,2988,78.12,,,,,,,2.23,4.99,6.37,4.25,10.4,3.4,8.39,5.84,3.4,4.67,2.65,4.78,4.78,2.65,4.03,,2.33,4.46,,22.4,2.23,9.13,3.4,2.12,6.05,1.91,10.51,3.93,1.59,4.03,2.76,5.73,5.2,2.44,3.71,2.97,,5.09,2.23,2.33,10.93,3.4,31.63,7.11,3.82,7.32,2.33,7.54,4.35,3.19,,7.32,40.98,2.33,2.23,1.59,1.59,,2.55,4.35,7.64,,3.5,3.5,3.82,4.35,6.16,3.29,3.19,1.91,2.97,2.87,1.488889,-0.95,8.938889,2.140857,-2.15,76.890291
US_PA_42033,2020-02-06,ChIJjxFfEZA7zIkRJad31RHS2gI,Q494233,geoId/42033,US,United States of America,PA,Pennsylvania,42033,Clearfield County,US,USA,2,,,,,,,79799,41856,37943,7672,8484,9795,9298,10638,12163,10676,6777,4296,416663,41.0,-78.47,2988,78.12,,,,,,,1.55,5.6,5.6,3.73,11.3,2.49,6.53,5.7,2.49,4.67,3.32,7.57,3.63,,3.01,1.76,2.07,2.9,2.18,19.59,3.42,10.47,2.07,2.59,6.22,2.9,9.54,4.46,2.07,3.73,2.69,5.49,5.49,3.42,3.73,2.9,1.66,4.15,3.01,2.28,9.43,1.76,32.96,6.53,4.35,6.74,1.87,7.15,4.25,3.83,2.59,7.57,39.6,1.66,2.07,2.18,1.45,1.87,2.28,5.8,8.4,2.59,3.94,2.9,4.67,6.53,5.91,5.91,2.69,1.97,4.04,2.69,2.038889,-0.994444,5.461111,3.918857,0.666667,90.643711
US_PA_42033,2020-02-07,ChIJjxFfEZA7zIkRJad31RHS2gI,Q494233,geoId/42033,US,United States of America,PA,Pennsylvania,42033,Clearfield County,US,USA,2,,,,,,,79799,41856,37943,7672,8484,9795,9298,10638,12163,10676,6777,4296,416663,41.0,-78.47,2988,78.12,,,,,,,1.91,4.54,8.25,5.5,9.09,2.87,7.89,5.86,,3.83,,5.98,4.9,1.91,4.66,2.27,2.39,3.11,,22.0,2.87,9.21,2.63,1.79,5.26,2.51,9.21,5.62,,2.51,4.78,5.62,4.78,3.47,3.94,2.87,,4.42,2.15,4.3,11.48,2.99,31.2,8.13,2.51,7.05,3.23,6.81,5.5,,3.23,5.62,42.32,,2.75,1.79,1.79,2.15,4.07,3.83,5.74,2.15,1.79,2.39,3.94,5.62,4.18,4.9,2.87,3.83,3.71,2.15,0.638889,-3.422222,5.277778,8.599714,-0.805556,90.118911
US_PA_42033,2020-02-08,ChIJjxFfEZA7zIkRJad31RHS2gI,Q494233,geoId/42033,US,United States of America,PA,Pennsylvania,42033,Clearfield County,US,USA,2,,,,,,,79799,41856,37943,7672,8484,9795,9298,10638,12163,10676,6777,4296,416663,41.0,-78.47,2988,78.12,,,,,,,,5.56,10.04,4.34,9.36,2.98,6.51,6.92,2.98,3.53,2.71,5.02,5.83,,3.39,3.12,2.17,2.04,,19.68,3.66,8.55,4.21,2.85,2.71,2.31,10.72,4.48,,2.31,4.61,4.21,6.24,3.26,3.66,2.17,,5.56,,2.17,7.33,2.85,26.32,6.78,3.26,7.46,2.85,5.02,4.88,3.26,1.9,7.87,39.08,1.9,,2.04,,1.9,2.85,4.61,9.5,2.85,2.17,3.8,4.21,6.38,3.94,3.94,3.53,4.48,4.07,2.17,-2.744444,-4.716667,1.155556,2.394857,-6.266667,77.009961
US_PA_42033,2020-02-09,ChIJjxFfEZA7zIkRJad31RHS2gI,Q494233,geoId/42033,US,United States of America,PA,Pennsylvania,42033,Clearfield County,US,USA,2,,,,,,,79799,41856,37943,7672,8484,9795,9298,10638,12163,10676,6777,4296,416663,41.0,-78.47,2988,78.12,,,,,,,4.3,5.22,8.61,3.0,9.79,3.0,8.22,6.78,2.61,2.35,,5.22,4.57,,3.26,3.13,2.48,3.39,2.87,18.27,2.48,8.61,3.39,1.83,4.7,2.22,9.39,5.74,,2.09,4.17,5.48,5.35,2.74,3.65,,,5.48,3.52,,8.22,,30.92,6.65,2.48,8.35,4.04,4.3,5.35,4.57,2.09,6.78,41.88,2.35,,,2.48,3.26,2.87,3.39,6.92,2.09,3.0,3.13,3.0,5.22,3.13,5.74,3.65,3.26,4.04,2.22,-0.466667,-3.605556,2.927778,0.399143,-3.644444,79.257162
US_PA_42033,2020-02-10,ChIJjxFfEZA7zIkRJad31RHS2gI,Q494233,geoId/42033,US,United States of America,PA,Pennsylvania,42033,Clearfield County,US,USA,2,,,,,,,79799,41856,37943,7672,8484,9795,9298,10638,12163,10676,6777,4296,416663,41.0,-78.47,2988,78.12,,,,,,,2.28,4.98,7.36,4.36,9.13,3.94,9.64,8.61,1.56,3.63,2.18,5.6,4.87,2.59,4.36,2.7,,4.87,1.45,20.53,3.84,10.99,3.01,1.76,6.64,2.28,8.71,4.15,1.56,1.97,2.07,7.05,6.12,2.9,4.15,2.8,,5.08,2.38,3.11,9.54,,29.87,6.95,3.53,7.05,2.38,6.01,5.29,3.32,,7.47,38.27,1.56,1.66,2.07,2.07,,2.59,4.46,7.57,2.49,2.9,2.49,1.45,6.84,4.15,4.98,3.11,3.01,5.18,,4.411111,-1.177778,7.333333,7.474857,2.35,86.731835
US_PA_42033,2020-02-11,ChIJjxFfEZA7zIkRJad31RHS2gI,Q494233,geoId/42033,US,United States of America,PA,Pennsylvania,42033,Clearfield County,US,USA,2,,,,,,,79799,41856,37943,7672,8484,9795,9298,10638,12163,10676,6777,4296,416663,41.0,-78.47,2988,78.12,,,,,,,2.27,5.84,7.46,5.95,10.06,3.14,8.44,5.52,3.14,3.57,2.49,5.63,3.68,2.16,3.57,1.62,2.16,4.11,1.84,19.26,4.76,8.87,3.79,2.71,4.65,,11.36,6.17,1.84,2.92,2.71,5.41,5.95,2.06,5.41,3.03,,5.19,2.6,4.11,11.69,1.95,33.21,7.68,4.0,7.14,3.46,7.14,5.52,1.84,3.03,8.11,39.49,2.27,2.27,,2.38,2.06,2.6,4.22,7.46,1.95,1.51,2.16,4.0,6.49,5.95,4.22,2.71,3.46,3.03,1.84,3.894444,1.777778,6.538889,0.870857,2.666667,91.797835
US_PA_42033,2020-02-12,ChIJjxFfEZA7zIkRJad31RHS2gI,Q494233,geoId/42033,US,United States of America,PA,Pennsylvania,42033,Clearfield County,US,USA,2,,,,,,,79799,41856,37943,7672,8484,9795,9298,10638,12163,10676,6777,4296,416663,41.0,-78.47,2988,78.12,,,,,,,2.65,4.99,7.11,4.35,10.61,2.55,8.7,6.16,2.44,4.25,1.7,5.52,4.56,,3.61,1.49,2.12,2.76,2.44,14.65,3.82,8.28,2.97,2.55,5.52,,10.29,5.41,1.49,3.61,4.46,4.99,6.16,2.65,5.41,2.02,,5.52,3.29,2.76,9.45,2.33,31.52,6.26,2.33,7.11,4.46,5.52,5.2,3.29,,8.07,40.54,1.8,3.08,2.33,2.02,1.8,2.33,4.25,4.67,1.7,2.76,2.55,1.91,6.79,4.78,6.58,2.65,3.18,2.87,,0.833333,-2.622222,3.927778,0.181429,-4.494444,67.75584
US_PA_42033,2020-02-13,ChIJjxFfEZA7zIkRJad31RHS2gI,Q494233,geoId/42033,US,United States of America,PA,Pennsylvania,42033,Clearfield County,US,USA,2,,,,,,,79799,41856,37943,7672,8484,9795,9298,10638,12163,10676,6777,4296,416663,41.0,-78.47,2988,78.12,,,,,,,2.02,3.82,6.26,2.97,9.98,3.29,9.24,5.52,2.65,4.46,1.7,4.57,3.19,1.8,2.76,1.49,,4.14,2.97,18.69,3.5,7.43,3.82,1.7,4.46,1.7,11.68,3.08,2.02,3.4,3.08,6.48,5.73,2.65,4.78,3.82,1.7,4.99,2.02,2.02,10.72,2.34,30.47,6.05,2.97,5.63,1.7,4.46,4.88,2.87,2.44,8.28,35.57,2.12,2.02,,2.23,1.59,3.19,4.03,8.6,1.49,1.7,2.55,1.91,7.54,4.99,4.67,2.55,3.5,2.97,,1.833333,-1.555556,4.338889,8.055429,0.411111,90.385911
US_PA_42033,2020-02-14,ChIJjxFfEZA7zIkRJad31RHS2gI,Q494233,geoId/42033,US,United States of America,PA,Pennsylvania,42033,Clearfield County,US,USA,2,,,,,,,79799,41856,37943,7672,8484,9795,9298,10638,12163,10676,6777,4296,416663,41.0,-78.47,2988,78.12,,,,,,,,4.31,6.35,2.83,7.82,,7.71,5.33,4.19,3.06,,3.74,4.76,2.38,3.63,,1.93,3.51,1.93,14.28,3.85,8.16,2.95,2.27,4.53,,10.66,3.97,2.27,3.06,2.95,4.53,4.19,3.17,4.42,3.4,1.59,3.63,3.17,3.4,6.01,1.81,26.07,8.16,3.97,5.21,2.15,3.17,4.65,3.17,,5.67,34.69,,,,2.72,2.83,,2.72,6.8,1.59,1.81,1.93,3.4,5.55,5.67,3.74,,3.74,1.81,,-5.161111,-8.65,2.494444,0.399143,-10.894444,64.323547
US_PA_42033,2020-02-15,ChIJjxFfEZA7zIkRJad31RHS2gI,Q494233,geoId/42033,US,United States of America,PA,Pennsylvania,42033,Clearfield County,US,USA,2,,,,,,,79799,41856,37943,7672,8484,9795,9298,10638,12163,10676,6777,4296,416663,41.0,-78.47,2988,78.12,6,-3,,19,1,-1,3.12,6.1,7.45,4.74,10.71,2.58,8.0,6.37,3.52,2.44,,4.34,2.98,,3.39,,1.9,4.2,,17.62,2.98,6.91,3.52,,5.15,3.93,10.71,5.96,,3.25,4.34,4.47,5.96,5.29,5.29,3.52,1.9,5.69,2.98,3.79,6.78,3.12,23.04,3.66,,7.18,3.79,3.52,3.12,3.12,2.44,5.83,39.44,,,,,1.9,4.34,4.47,8.81,2.44,,2.03,2.98,6.23,5.69,5.29,3.93,3.79,2.3,2.3,-8.211111,-14.688889,0.177778,0.0,-14.322222,61.500823
US_PA_42033,2020-02-16,ChIJjxFfEZA7zIkRJad31RHS2gI,Q494233,geoId/42033,US,United States of America,PA,Pennsylvania,42033,Clearfield County,US,USA,2,,,,,,,79799,41856,37943,7672,8484,9795,9298,10638,12163,10676,6777,4296,416663,41.0,-78.47,2988,78.12,14,0,,3,0,0,2.86,5.99,8.2,4.95,9.63,,7.42,4.82,2.08,2.34,1.95,5.59,5.33,1.82,2.73,2.21,,2.86,1.82,18.09,6.25,9.11,3.38,1.95,4.82,,7.03,5.21,,3.77,3.12,6.38,4.95,3.38,5.08,3.51,,4.82,4.16,3.9,7.94,2.08,29.54,7.42,3.38,6.9,3.77,3.77,4.03,3.9,3.51,7.55,41.77,,2.34,2.34,2.08,3.51,2.34,5.72,8.85,3.25,2.73,3.38,3.38,8.33,3.51,5.46,2.86,5.33,3.12,,0.516667,-2.905556,4.333333,0.0,-6.805556,58.19033
US_PA_42033,2020-02-17,ChIJjxFfEZA7zIkRJad31RHS2gI,Q494233,geoId/42033,US,United States of America,PA,Pennsylvania,42033,Clearfield County,US,USA,2,,,,,,,79799,41856,37943,7672,8484,9795,9298,10638,12163,10676,6777,4296,416663,41.0,-78.47,2988,78.12,1,1,,24,-13,3,2.87,5.51,7.06,4.63,9.81,3.09,7.72,5.07,1.99,5.73,2.54,6.07,5.29,,4.52,1.99,3.97,4.19,2.32,17.2,3.42,7.83,2.87,2.54,5.84,3.31,10.59,2.32,3.09,3.64,3.42,6.51,2.65,3.2,3.75,4.08,,5.51,2.98,1.65,8.38,2.54,31.1,6.07,3.86,7.5,3.64,4.41,6.17,4.08,2.98,8.6,44.66,,2.43,,1.76,2.54,3.2,3.53,8.38,1.99,2.54,3.2,3.42,8.71,5.07,5.29,2.54,4.19,3.42,2.1,1.188889,-4.566667,7.816667,0.028222,-3.95,68.8381
