location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,new_deceased_age_0,new_deceased_age_1,new_deceased_age_2,new_deceased_age_3,new_deceased_age_4,new_deceased_age_5,new_deceased_age_6,new_deceased_age_7,new_deceased_age_8,new_deceased_age_9,cumulative_deceased_age_0,cumulative_deceased_age_1,cumulative_deceased_age_2,cumulative_deceased_age_3,cumulative_deceased_age_4,cumulative_deceased_age_5,cumulative_deceased_age_6,cumulative_deceased_age_7,cumulative_deceased_age_8,cumulative_deceased_age_9,new_hospitalized_patients_age_0,new_hospitalized_patients_age_1,new_hospitalized_patients_age_2,new_hospitalized_patients_age_3,new_hospitalized_patients_age_4,new_hospitalized_patients_age_5,new_hospitalized_patients_age_6,new_hospitalized_patients_age_7,new_hospitalized_patients_age_8,new_hospitalized_patients_age_9,cumulative_hospitalized_patients_age_0,cumulative_hospitalized_patients_age_1,cumulative_hospitalized_patients_age_2,cumulative_hospitalized_patients_age_3,cumulative_hospitalized_patients_age_4,cumulative_hospitalized_patients_age_5,cumulative_hospitalized_patients_age_6,cumulative_hospitalized_patients_age_7,cumulative_hospitalized_patients_age_8,cumulative_hospitalized_patients_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_cough,search_trends_diabetes,search_trends_fatigue,search_trends_fever,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_obesity,search_trends_pain,search_trends_skin_rash,search_trends_swelling,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_GA_13279,2020-02-09,ChIJKRuhUFWG8IgRyzhI7Jlm4l4,Q376822,geoId/13279,US,United States of America,GA,Georgia,13279,Toombs County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26859,12711,14148,3820,3946,3307,3262,3171,3346,2962,1969,1076,1074322,32.12,-82.34,955,74.366667,,,,,,6.86,13.71,,8.14,,20.99,10.71,7.71,,,8.57,29.56,8.14,10.28,7.28,35.13,9.85,,9.061111,1.477778,17.627778,0.0,2.794444,65.138292
US_GA_13279,2020-02-10,ChIJKRuhUFWG8IgRyzhI7Jlm4l4,Q376822,geoId/13279,US,United States of America,GA,Georgia,13279,Toombs County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26859,12711,14148,3820,3946,3307,3262,3171,3346,2962,1969,1076,1074322,32.12,-82.34,955,74.366667,,,,,,6.3,11.81,7.09,5.25,5.25,15.22,7.09,10.76,4.99,5.25,9.45,28.34,4.46,4.46,7.35,36.22,4.99,5.51,13.316667,5.283333,24.0,0.0,8.1,70.756187
US_GA_13279,2020-02-11,ChIJKRuhUFWG8IgRyzhI7Jlm4l4,Q376822,geoId/13279,US,United States of America,GA,Georgia,13279,Toombs County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26859,12711,14148,3820,3946,3307,3262,3171,3346,2962,1969,1076,1074322,32.12,-82.34,955,74.366667,,,,,,5.74,9.39,8.09,7.3,6.26,18.52,6.0,9.13,4.96,4.43,10.69,35.73,7.3,9.13,7.56,39.9,9.65,5.22,20.005556,16.25,26.305556,0.0,16.416667,79.945441
US_GA_13279,2020-02-12,ChIJKRuhUFWG8IgRyzhI7Jlm4l4,Q376822,geoId/13279,US,United States of America,GA,Georgia,13279,Toombs County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26859,12711,14148,3820,3946,3307,3262,3171,3346,2962,1969,1076,1074322,32.12,-82.34,955,74.366667,,,,,4.81,8.55,9.09,7.48,6.41,4.28,16.04,8.82,9.89,6.41,,9.89,24.59,8.02,6.41,9.89,40.09,8.55,,20.311111,14.194444,26.261111,0.0,17.061111,81.918166
US_GA_13279,2020-02-13,ChIJKRuhUFWG8IgRyzhI7Jlm4l4,Q376822,geoId/13279,US,United States of America,GA,Georgia,13279,Toombs County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26859,12711,14148,3820,3946,3307,3262,3171,3346,2962,1969,1076,1074322,32.12,-82.34,955,74.366667,,,,,6.28,6.81,8.9,6.54,6.54,5.24,15.18,6.81,10.99,,,8.12,28.01,5.76,7.07,7.07,37.17,8.64,3.93,21.077778,16.65,26.438889,3.81,18.144444,83.548112
US_GA_13279,2020-02-14,ChIJKRuhUFWG8IgRyzhI7Jlm4l4,Q376822,geoId/13279,US,United States of America,GA,Georgia,13279,Toombs County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26859,12711,14148,3820,3946,3307,3262,3171,3346,2962,1969,1076,1074322,32.12,-82.34,955,74.366667,,,,,5.41,,9.37,7.21,6.13,5.41,13.7,8.65,11.54,,,8.29,26.32,7.21,6.13,,37.85,10.46,7.57,13.088889,8.45,17.494444,1.2192,6.105556,62.66992
US_GA_13279,2020-02-15,ChIJKRuhUFWG8IgRyzhI7Jlm4l4,Q376822,geoId/13279,US,United States of America,GA,Georgia,13279,Toombs County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26859,12711,14148,3820,3946,3307,3262,3171,3346,2962,1969,1076,1074322,32.12,-82.34,955,74.366667,4,-3,-2,,,7.0,10.5,8.75,,,9.19,13.13,12.25,,,8.31,16.63,9.19,7.88,,32.82,7.88,,9.266667,2.961111,17.372222,0.0508,1.8,60.011525
US_GA_13279,2020-02-16,ChIJKRuhUFWG8IgRyzhI7Jlm4l4,Q376822,geoId/13279,US,United States of America,GA,Georgia,13279,Toombs County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26859,12711,14148,3820,3946,3307,3262,3171,3346,2962,1969,1076,1074322,32.12,-82.34,955,74.366667,-10,-3,1,,,12.13,10.46,7.11,,,14.64,10.46,11.71,9.62,,7.11,28.86,6.27,9.2,,42.66,7.53,,9.461111,5.516667,13.705556,5.969,6.522222,82.159499
US_GA_13279,2020-02-17,ChIJKRuhUFWG8IgRyzhI7Jlm4l4,Q376822,geoId/13279,US,United States of America,GA,Georgia,13279,Toombs County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26859,12711,14148,3820,3946,3307,3262,3171,3346,2962,1969,1076,1074322,32.12,-82.34,955,74.366667,2,-5,-20,,,8.4,12.25,5.95,10.15,12.95,18.91,7.0,11.9,6.65,,,32.56,6.3,7.7,,43.06,4.9,7.7,11.994444,9.211111,17.161111,8.636,10.366667,89.866792
US_GA_13279,2020-02-18,ChIJKRuhUFWG8IgRyzhI7Jlm4l4,Q376822,geoId/13279,US,United States of America,GA,Georgia,13279,Toombs County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26859,12711,14148,3820,3946,3307,3262,3171,3346,2962,1969,1076,1074322,32.12,-82.34,955,74.366667,2,1,-2,,5.2,6.24,13.78,6.24,5.72,4.94,14.56,5.72,9.88,5.98,4.16,6.5,31.46,7.28,7.28,4.94,39.52,5.2,6.76,16.266667,13.35,20.833333,1.397,14.333333,88.623463
US_GA_13279,2020-02-19,ChIJKRuhUFWG8IgRyzhI7Jlm4l4,Q376822,geoId/13279,US,United States of America,GA,Georgia,13279,Toombs County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26859,12711,14148,3820,3946,3307,3262,3171,3346,2962,1969,1076,1074322,32.12,-82.34,955,74.366667,-2,0,0,,,5.6,8.01,10.14,4.0,,15.21,5.87,7.2,4.27,,8.27,24.28,6.94,8.27,9.07,28.02,6.67,3.74,18.222222,14.883333,20.938889,0.254,16.277778,88.694429
US_GA_13279,2020-02-20,ChIJKRuhUFWG8IgRyzhI7Jlm4l4,Q376822,geoId/13279,US,United States of America,GA,Georgia,13279,Toombs County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26859,12711,14148,3820,3946,3307,3262,3171,3346,2962,1969,1076,1074322,32.12,-82.34,955,74.366667,-7,-10,1,,4.36,5.64,8.97,6.92,4.62,7.18,11.28,7.69,13.08,,4.1,8.21,25.64,4.62,5.13,7.44,34.87,5.64,5.13,10.166667,5.688889,16.938889,4.699,8.372222,88.78325
US_GA_13279,2020-02-21,ChIJKRuhUFWG8IgRyzhI7Jlm4l4,Q376822,geoId/13279,US,United States of America,GA,Georgia,13279,Toombs County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26859,12711,14148,3820,3946,3307,3262,3171,3346,2962,1969,1076,1074322,32.12,-82.34,955,74.366667,2,3,3,,,5.96,6.78,6.24,,,8.95,4.88,5.96,3.79,,10.03,22.77,5.15,7.32,5.42,30.36,7.59,5.15,5.911111,3.444444,10.611111,18.288,0.744444,69.528385
US_GA_13279,2020-02-22,ChIJKRuhUFWG8IgRyzhI7Jlm4l4,Q376822,geoId/13279,US,United States of America,GA,Georgia,13279,Toombs County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26859,12711,14148,3820,3946,3307,3262,3171,3346,2962,1969,1076,1074322,32.12,-82.34,955,74.366667,2,-8,0,,,8.63,15.97,,,6.47,14.24,,12.09,,,,34.53,,7.34,8.2,37.12,6.47,,4.366667,-2.45,13.311111,0.0,-4.455556,53.092683
US_GA_13279,2020-02-23,ChIJKRuhUFWG8IgRyzhI7Jlm4l4,Q376822,geoId/13279,US,United States of America,GA,Georgia,13279,Toombs County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26859,12711,14148,3820,3946,3307,3262,3171,3346,2962,1969,1076,1074322,32.12,-82.34,955,74.366667,-3,4,7,,7.4,15.23,,11.75,,,18.71,7.4,10.01,6.53,,10.01,18.71,,,7.4,42.65,6.96,8.7,6.866667,-1.05,19.061111,0.0,0.166667,62.518304
US_GA_13279,2020-02-24,ChIJKRuhUFWG8IgRyzhI7Jlm4l4,Q376822,geoId/13279,US,United States of America,GA,Georgia,13279,Toombs County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26859,12711,14148,3820,3946,3307,3262,3171,3346,2962,1969,1076,1074322,32.12,-82.34,955,74.366667,4,-4,1,,4.54,8.27,12.81,8.0,7.47,,12.81,6.67,9.87,,7.47,9.6,30.68,8.0,8.0,6.94,35.48,9.07,5.07,13.661111,10.394444,18.95,0.0,8.633333,72.14436
US_GA_13279,2020-02-25,ChIJKRuhUFWG8IgRyzhI7Jlm4l4,Q376822,geoId/13279,US,United States of America,GA,Georgia,13279,Toombs County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26859,12711,14148,3820,3946,3307,3262,3171,3346,2962,1969,1076,1074322,32.12,-82.34,955,74.366667,7,-2,0,,5.32,5.86,9.85,5.06,6.39,9.05,18.9,6.65,8.52,5.32,3.73,9.58,33.0,5.32,7.98,,38.59,7.72,5.86,16.85,12.633333,21.566667,27.432,15.05,89.308992
US_GA_13279,2020-02-26,ChIJKRuhUFWG8IgRyzhI7Jlm4l4,Q376822,geoId/13279,US,United States of America,GA,Georgia,13279,Toombs County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26859,12711,14148,3820,3946,3307,3262,3171,3346,2962,1969,1076,1074322,32.12,-82.34,955,74.366667,12,0,0,,5.8,9.07,12.35,7.31,7.06,,17.39,7.31,11.09,6.3,6.55,7.56,33.27,4.54,8.57,4.03,42.34,7.56,,17.094444,13.5,20.033333,0.254,15.538889,90.620922
US_GA_13279,2020-02-27,ChIJKRuhUFWG8IgRyzhI7Jlm4l4,Q376822,geoId/13279,US,United States of America,GA,Georgia,13279,Toombs County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26859,12711,14148,3820,3946,3307,3262,3171,3346,2962,1969,1076,1074322,32.12,-82.34,955,74.366667,18,4,4,,5.56,6.67,10.56,7.78,6.12,6.12,20.01,8.06,8.34,5.28,6.67,7.23,46.42,11.4,7.5,6.67,29.19,9.45,5.28,8.838889,3.377778,15.244444,0.5334,0.1,54.343411
US_GA_13279,2020-02-28,ChIJKRuhUFWG8IgRyzhI7Jlm4l4,Q376822,geoId/13279,US,United States of America,GA,Georgia,13279,Toombs County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26859,12711,14148,3820,3946,3307,3262,3171,3346,2962,1969,1076,1074322,32.12,-82.34,955,74.366667,13,4,4,,,,9.41,6.99,6.18,,17.48,4.03,7.26,4.3,5.11,7.53,30.38,5.38,5.65,,28.5,5.65,,6.188889,-0.705556,15.527778,0.0,-2.005556,55.989972
US_GA_13279,2020-02-29,ChIJKRuhUFWG8IgRyzhI7Jlm4l4,Q376822,geoId/13279,US,United States of America,GA,Georgia,13279,Toombs County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26859,12711,14148,3820,3946,3307,3262,3171,3346,2962,1969,1076,1074322,32.12,-82.34,955,74.366667,13,5,-1,,,6.3,16.81,6.3,,,28.58,12.19,,,,10.51,38.67,12.61,8.41,,37.41,8.83,,9.733333,1.805556,16.305556,0.0,-0.666667,48.555398
US_GA_13279,2020-03-01,ChIJKRuhUFWG8IgRyzhI7Jlm4l4,Q376822,geoId/13279,US,United States of America,GA,Georgia,13279,Toombs County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26859,12711,14148,3820,3946,3307,3262,3171,3346,2962,1969,1076,1074322,32.12,-82.34,955,74.366667,14,15,9,,,7.28,6.85,6.42,10.27,,21.83,8.56,11.56,,,,37.66,6.42,6.85,,45.37,8.56,,8.066667,-0.838889,19.116667,0.0,-1.361111,51.786884
US_GA_13279,2020-03-02,ChIJKRuhUFWG8IgRyzhI7Jlm4l4,Q376822,geoId/13279,US,United States of America,GA,Georgia,13279,Toombs County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26859,12711,14148,3820,3946,3307,3262,3171,3346,2962,1969,1076,1074322,32.12,-82.34,955,74.366667,18,2,6,,4.66,6.31,16.72,7.13,3.84,,20.29,7.95,12.06,,,7.68,43.32,4.93,,3.84,28.24,7.13,4.39,13.433333,3.694444,22.594444,0.0,5.361111,58.374151
US_GA_13279,2020-03-03,ChIJKRuhUFWG8IgRyzhI7Jlm4l4,Q376822,geoId/13279,US,United States of America,GA,Georgia,13279,Toombs County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26859,12711,14148,3820,3946,3307,3262,3171,3346,2962,1969,1076,1074322,32.12,-82.34,955,74.366667,23,7,2,,,9.68,13.87,3.66,,6.54,22.51,9.42,11.78,4.45,5.24,10.21,48.42,4.45,6.54,4.71,38.21,10.73,3.93,18.177778,13.8,23.305556,0.127,14.3,79.068047
US_GA_13279,2020-03-04,ChIJKRuhUFWG8IgRyzhI7Jlm4l4,Q376822,geoId/13279,US,United States of America,GA,Georgia,13279,Toombs County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26859,12711,14148,3820,3946,3307,3262,3171,3346,2962,1969,1076,1074322,32.12,-82.34,955,74.366667,-2,-7,-2,,6.24,4.25,12.48,5.24,7.99,4.5,17.48,6.24,6.49,3.5,4.0,9.74,34.21,,4.99,4.74,29.71,7.74,,16.877778,14.272222,21.527778,1.27,15.627778,92.494964
US_GA_13279,2020-03-05,ChIJKRuhUFWG8IgRyzhI7Jlm4l4,Q376822,geoId/13279,US,United States of America,GA,Georgia,13279,Toombs County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26859,12711,14148,3820,3946,3307,3262,3171,3346,2962,1969,1076,1074322,32.12,-82.34,955,74.366667,1,-9,-8,,,8.06,14.32,5.97,,5.07,20.89,12.53,11.94,,,7.76,36.41,7.16,7.16,6.86,31.63,4.18,5.37,13.411111,11.433333,16.061111,60.071,12.372222,93.536373
US_GA_13279,2020-03-06,ChIJKRuhUFWG8IgRyzhI7Jlm4l4,Q376822,geoId/13279,US,United States of America,GA,Georgia,13279,Toombs County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26859,12711,14148,3820,3946,3307,3262,3171,3346,2962,1969,1076,1074322,32.12,-82.34,955,74.366667,14,3,-3,,,6.63,7.89,,,,22.73,7.58,8.21,,5.37,6.0,37.25,6.31,6.0,,29.36,5.05,,13.016667,9.583333,18.761111,17.4244,6.005556,62.614846
US_GA_13279,2020-03-07,ChIJKRuhUFWG8IgRyzhI7Jlm4l4,Q376822,geoId/13279,US,United States of America,GA,Georgia,13279,Toombs County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26859,12711,14148,3820,3946,3307,3262,3171,3346,2962,1969,1076,1074322,32.12,-82.34,955,74.366667,14,-2,3,,,,17.64,8.17,,,22.8,8.6,8.6,,,9.03,39.15,7.31,9.03,,38.72,,12.05,9.54321,2.5,16.333333,0.0,-2.648148,42.645253
US_GA_13279,2020-03-08,ChIJKRuhUFWG8IgRyzhI7Jlm4l4,Q376822,geoId/13279,US,United States of America,GA,Georgia,13279,Toombs County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26859,12711,14148,3820,3946,3307,3262,3171,3346,2962,1969,1076,1074322,32.12,-82.34,955,74.366667,10,2,4,,,9.1,14.73,8.23,,7.37,22.1,6.93,8.23,,,,40.73,6.93,9.96,,38.56,9.1,,8.888889,1.790123,18.648148,0.0,1.925926,61.81484
US_GA_13279,2020-03-09,ChIJKRuhUFWG8IgRyzhI7Jlm4l4,Q376822,geoId/13279,US,United States of America,GA,Georgia,13279,Toombs County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26859,12711,14148,3820,3946,3307,3262,3171,3346,2962,1969,1076,1074322,32.12,-82.34,955,74.366667,15,1,1,,7.7,5.22,11.0,5.5,3.85,4.95,22.82,8.25,11.27,4.12,4.4,7.7,45.08,6.05,7.97,7.15,35.74,5.77,5.22,14.816667,6.5,23.411111,0.0,7.872222,63.5569
US_GA_13279,2020-03-10,ChIJKRuhUFWG8IgRyzhI7Jlm4l4,Q376822,geoId/13279,US,United States of America,GA,Georgia,13279,Toombs County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26859,12711,14148,3820,3946,3307,3262,3171,3346,2962,1969,1076,1074322,32.12,-82.34,955,74.366667,14,4,-1,,5.42,8.13,12.74,4.34,4.07,,24.68,6.51,8.13,8.68,,10.3,45.29,5.7,5.15,6.24,33.63,5.97,7.05,17.672222,11.827778,24.466667,0.0,12.183333,70.341989
US_GA_13279,2020-03-11,ChIJKRuhUFWG8IgRyzhI7Jlm4l4,Q376822,geoId/13279,US,United States of America,GA,Georgia,13279,Toombs County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26859,12711,14148,3820,3946,3307,3262,3171,3346,2962,1969,1076,1074322,32.12,-82.34,955,74.366667,14,0,1,-2,,5.28,13.99,7.39,,5.01,26.65,9.5,8.71,5.28,8.97,10.03,56.47,5.54,5.8,7.12,32.98,4.22,5.28,18.911111,12.688889,26.188889,0.0,13.761111,72.250717
US_GA_13279,2020-03-12,ChIJKRuhUFWG8IgRyzhI7Jlm4l4,Q376822,geoId/13279,US,United States of America,GA,Georgia,13279,Toombs County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26859,12711,14148,3820,3946,3307,3262,3171,3346,2962,1969,1076,1074322,32.12,-82.34,955,74.366667,10,1,0,,,6.14,13.16,4.09,6.14,,49.12,8.19,9.65,,7.89,10.82,100.0,5.26,7.31,4.39,30.7,6.43,6.43,19.866667,13.138889,27.788889,0.0,14.877778,73.346481
US_GA_13279,2020-03-13,ChIJKRuhUFWG8IgRyzhI7Jlm4l4,Q376822,geoId/13279,US,United States of America,GA,Georgia,13279,Toombs County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26859,12711,14148,3820,3946,3307,3262,3171,3346,2962,1969,1076,1074322,32.12,-82.34,955,74.366667,4,15,-4,,,5.21,14.71,5.21,4.9,,53.33,9.5,9.81,4.9,6.13,9.19,95.01,5.21,5.52,,29.11,6.74,,20.522222,14.677778,27.261111,0.0,15.3,72.148993
US_GA_13279,2020-03-14,ChIJKRuhUFWG8IgRyzhI7Jlm4l4,Q376822,geoId/13279,US,United States of America,GA,Georgia,13279,Toombs County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26859,12711,14148,3820,3946,3307,3262,3171,3346,2962,1969,1076,1074322,32.12,-82.34,955,74.366667,-5,4,-6,,,,14.67,,8.89,,37.79,10.23,7.11,8.89,9.78,,69.36,,8.45,,35.57,10.23,,21.422222,14.244444,29.5,0.0,15.572222,69.498283
US_GA_13279,2020-03-15,ChIJKRuhUFWG8IgRyzhI7Jlm4l4,Q376822,geoId/13279,US,United States of America,GA,Georgia,13279,Toombs County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26859,12711,14148,3820,3946,3307,3262,3171,3346,2962,1969,1076,1074322,32.12,-82.34,955,74.366667,-2,8,3,,9.14,7.48,9.14,7.48,,,31.58,12.88,,7.48,14.54,8.31,84.34,7.89,6.65,,35.31,10.8,9.14,20.472222,14.061111,27.844444,0.0,14.816667,70.267348
US_GA_13279,2020-03-16,ChIJKRuhUFWG8IgRyzhI7Jlm4l4,Q376822,geoId/13279,US,United States of America,GA,Georgia,13279,Toombs County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26859,12711,14148,3820,3946,3307,3262,3171,3346,2962,1969,1076,1074322,32.12,-82.34,955,74.366667,6,12,-8,,,6.61,21.23,5.57,,,36.89,18.45,9.05,,9.4,10.09,86.31,9.74,15.31,9.4,35.15,10.44,,17.294444,14.472222,22.911111,0.0,13.177778,77.014621
US_GA_13279,2020-03-17,ChIJKRuhUFWG8IgRyzhI7Jlm4l4,Q376822,geoId/13279,US,United States of America,GA,Georgia,13279,Toombs County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26859,12711,14148,3820,3946,3307,3262,3171,3346,2962,1969,1076,1074322,32.12,-82.34,955,74.366667,-5,2,-12,,,9.14,16.17,9.14,,5.27,34.1,13.01,10.19,,7.38,10.19,76.98,9.14,10.9,,32.34,7.03,,18.9,15.038889,26.083333,0.0,14.822222,77.375919
US_GA_13279,2020-03-18,ChIJKRuhUFWG8IgRyzhI7Jlm4l4,Q376822,geoId/13279,US,United States of America,GA,Georgia,13279,Toombs County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26859,12711,14148,3820,3946,3307,3262,3171,3346,2962,1969,1076,1074322,32.12,-82.34,955,74.366667,-10,4,-15,,,6.86,18.19,5.15,10.3,5.15,26.43,7.55,8.92,,14.07,9.27,58.69,,13.04,5.49,44.96,11.67,5.49,21.194444,14.683333,29.638889,0.0,16.827778,76.291167
