location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,new_deceased_age_0,new_deceased_age_1,new_deceased_age_2,new_deceased_age_3,new_deceased_age_4,new_deceased_age_5,new_deceased_age_6,new_deceased_age_7,new_deceased_age_8,new_deceased_age_9,cumulative_deceased_age_0,cumulative_deceased_age_1,cumulative_deceased_age_2,cumulative_deceased_age_3,cumulative_deceased_age_4,cumulative_deceased_age_5,cumulative_deceased_age_6,cumulative_deceased_age_7,cumulative_deceased_age_8,cumulative_deceased_age_9,new_hospitalized_patients_age_0,new_hospitalized_patients_age_1,new_hospitalized_patients_age_2,new_hospitalized_patients_age_3,new_hospitalized_patients_age_4,new_hospitalized_patients_age_5,new_hospitalized_patients_age_6,new_hospitalized_patients_age_7,new_hospitalized_patients_age_8,new_hospitalized_patients_age_9,cumulative_hospitalized_patients_age_0,cumulative_hospitalized_patients_age_1,cumulative_hospitalized_patients_age_2,cumulative_hospitalized_patients_age_3,cumulative_hospitalized_patients_age_4,cumulative_hospitalized_patients_age_5,cumulative_hospitalized_patients_age_6,cumulative_hospitalized_patients_age_7,cumulative_hospitalized_patients_age_8,cumulative_hospitalized_patients_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_cough,search_trends_diabetes,search_trends_fatigue,search_trends_fever,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_obesity,search_trends_pain,search_trends_skin_rash,search_trends_swelling,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_GA_13291,2022-04-29,ChIJj-xKCpsWX4gR-fTZW8lU2oY,Q491547,geoId/13291,US,United States of America,GA,Georgia,13291,Union County,US,USA,2,0,0,4877,158,2,11168,0,0,0,0,0,0,0,0,0,0,53,75,242,537,506,478,623,749,634,326,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,10,22,42,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,23376,11322,12054,1857,2334,1968,1900,2251,3383,4478,3536,1669,532213,34.83,-83.99,852,77.675,21,16,,11,1,,5.44,18.04,6.87,6.59,,9.16,,16.61,8.3,,10.31,18.9,7.73,6.01,5.73,42.09,8.3,5.73,16.638889,7.588889,25.266667,0.0,7.027778,53.227584
US_GA_13291,2022-04-30,ChIJj-xKCpsWX4gR-fTZW8lU2oY,Q491547,geoId/13291,US,United States of America,GA,Georgia,13291,Union County,US,USA,2,0,0,4877,158,0,11168,0,0,0,0,0,0,0,0,0,0,53,75,242,537,506,478,623,749,634,326,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,10,22,42,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,23376,11322,12054,1857,2334,1968,1900,2251,3383,4478,3536,1669,532213,34.83,-83.99,852,77.675,33,16,,4,,5.26,6.25,17.43,11.84,,5.26,5.26,,10.86,,,11.18,19.08,6.25,5.92,,44.08,11.51,5.59,18.494444,9.733333,26.333333,0.0,10.611111,60.201206
US_GA_13291,2022-05-01,ChIJj-xKCpsWX4gR-fTZW8lU2oY,Q491547,geoId/13291,US,United States of America,GA,Georgia,13291,Union County,US,USA,2,0,0,4877,158,0,11168,0,0,0,0,0,0,0,0,0,0,53,75,242,537,506,478,623,749,634,326,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,10,22,42,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,23376,11322,12054,1857,2334,1968,1900,2251,3383,4478,3536,1669,532213,34.83,-83.99,852,77.675,24,,,-3,,7.24,6.61,23.92,6.92,9.13,8.81,8.81,5.35,11.65,7.24,,13.22,24.87,5.04,11.65,8.18,53.51,11.65,5.35,21.138889,15.544444,26.438889,0.362857,14.594444,66.30335
US_GA_13291,2022-05-02,ChIJj-xKCpsWX4gR-fTZW8lU2oY,Q491547,geoId/13291,US,United States of America,GA,Georgia,13291,Union County,US,USA,2,0,0,4877,158,0,11168,0,0,0,0,0,0,0,0,0,0,53,75,242,537,506,478,623,749,634,326,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,10,22,42,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,23376,11322,12054,1857,2334,1968,1900,2251,3383,4478,3536,1669,532213,34.83,-83.99,852,77.675,21,18,,7,2,5.3,,17.31,8.65,4.75,5.86,8.65,4.19,15.91,6.14,4.47,10.33,26.25,7.26,11.73,7.26,41.88,11.73,7.82,21.433333,14.566667,29.422222,0.036286,14.605556,65.214068
US_GA_13291,2022-05-03,ChIJj-xKCpsWX4gR-fTZW8lU2oY,Q491547,geoId/13291,US,United States of America,GA,Georgia,13291,Union County,US,USA,2,0,0,4877,158,5,11173,0,0,0,0,0,0,0,0,0,0,53,75,242,537,506,478,623,749,634,326,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,10,22,42,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,23376,11322,12054,1857,2334,1968,1900,2251,3383,4478,3536,1669,532213,34.83,-83.99,852,77.675,22,17,,11,0,,8.17,20.97,8.71,5.72,5.99,5.99,4.08,13.61,4.63,,7.9,20.69,4.36,12.53,5.45,42.2,13.61,12.53,21.822222,14.483333,29.311111,0.0,14.716667,64.223538
US_GA_13291,2022-05-04,ChIJj-xKCpsWX4gR-fTZW8lU2oY,Q491547,geoId/13291,US,United States of America,GA,Georgia,13291,Union County,US,USA,2,8,1,4885,159,0,11173,0,0,0,2,2,0,1,2,13,0,53,75,242,539,508,478,624,751,647,326,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,2,10,23,42,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,23376,11322,12054,1857,2334,1968,1900,2251,3383,4478,3536,1669,532213,34.83,-83.99,852,77.675,22,22,,9,2,5.66,7.64,20.1,8.21,7.08,6.23,7.64,,13.31,13.59,,8.49,20.1,7.64,11.61,6.23,50.96,11.61,8.78,22.327778,16.594444,28.855556,3.7592,16.561111,70.015583
US_GA_13291,2022-05-05,ChIJj-xKCpsWX4gR-fTZW8lU2oY,Q491547,geoId/13291,US,United States of America,GA,Georgia,13291,Union County,US,USA,2,0,0,4885,159,0,11173,0,0,0,0,0,0,0,0,0,0,53,75,242,539,508,478,624,751,647,326,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,10,23,42,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,23376,11322,12054,1857,2334,1968,1900,2251,3383,4478,3536,1669,532213,34.83,-83.99,852,77.675,23,15,,9,0,,4.38,16.06,9.34,6.42,6.72,6.72,4.96,13.72,5.84,,13.72,21.61,7.3,8.47,4.96,46.42,9.05,9.05,21.361111,13.588889,29.427778,0.112889,14.944444,66.983835
US_GA_13291,2022-05-06,ChIJj-xKCpsWX4gR-fTZW8lU2oY,Q491547,geoId/13291,US,United States of America,GA,Georgia,13291,Union County,US,USA,2,0,0,4885,159,4,11177,0,0,0,0,0,0,0,0,0,0,53,75,242,539,508,478,624,751,647,326,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,10,23,42,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,23376,11322,12054,1857,2334,1968,1900,2251,3383,4478,3536,1669,532213,34.83,-83.99,852,77.675,14,9,,12,4,4.53,5.94,13.59,7.64,,4.53,9.62,3.96,10.76,7.92,3.96,17.55,21.79,5.09,8.77,5.38,39.91,11.6,5.66,21.677778,16.7,27.5,3.0988,16.761111,73.911242
US_GA_13291,2022-05-07,ChIJj-xKCpsWX4gR-fTZW8lU2oY,Q491547,geoId/13291,US,United States of America,GA,Georgia,13291,Union County,US,USA,2,0,0,4885,159,2,11179,0,0,0,0,0,0,0,0,0,0,53,75,242,539,508,478,624,751,647,326,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,10,23,42,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,23376,11322,12054,1857,2334,1968,1900,2251,3383,4478,3536,1669,532213,34.83,-83.99,852,77.675,29,25,,8,,6.57,6.57,12.15,7.88,6.9,6.57,5.91,,13.47,,4.6,14.78,20.36,4.6,5.58,,49.92,5.91,5.91,16.422222,13.75,21.672222,6.9215,11.633333,73.855212
US_GA_13291,2022-05-08,ChIJj-xKCpsWX4gR-fTZW8lU2oY,Q491547,geoId/13291,US,United States of America,GA,Georgia,13291,Union County,US,USA,2,0,0,4885,159,0,11179,0,0,0,0,0,0,0,0,0,0,53,75,242,539,508,478,624,751,647,326,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,10,23,42,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,23376,11322,12054,1857,2334,1968,1900,2251,3383,4478,3536,1669,532213,34.83,-83.99,852,77.675,26,,,-8,,,4.71,14.13,9.76,6.06,4.71,9.42,5.05,10.77,5.05,5.05,9.42,21.88,6.39,8.75,7.4,47.79,9.42,12.12,15.211111,10.783333,21.644444,0.084667,10.588889,74.025216
US_GA_13291,2022-05-09,ChIJj-xKCpsWX4gR-fTZW8lU2oY,Q491547,geoId/13291,US,United States of America,GA,Georgia,13291,Union County,US,USA,2,0,0,4885,159,0,11179,0,0,0,0,0,0,0,0,0,0,53,75,242,539,508,478,624,751,647,326,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,10,23,42,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,23376,11322,12054,1857,2334,1968,1900,2251,3383,4478,3536,1669,532213,34.83,-83.99,852,77.675,17,15,,7,1,7.52,5.21,20.82,6.36,8.39,7.23,11.57,6.07,10.99,4.05,4.63,10.7,25.74,9.83,8.96,5.21,49.45,13.3,8.1,16.511111,11.133333,23.505556,0.0,9.294444,62.444413
US_GA_13291,2022-05-10,ChIJj-xKCpsWX4gR-fTZW8lU2oY,Q491547,geoId/13291,US,United States of America,GA,Georgia,13291,Union County,US,USA,2,0,0,4885,159,5,11184,0,0,0,0,0,0,0,0,0,0,53,75,242,539,508,478,624,751,647,326,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,10,23,42,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,23376,11322,12054,1857,2334,1968,1900,2251,3383,4478,3536,1669,532213,34.83,-83.99,852,77.675,20,13,,6,0,,,19.74,9.87,7.84,6.39,9.0,5.81,14.81,6.1,4.36,7.84,20.9,8.42,11.03,7.84,47.32,12.19,8.13,17.727778,9.683333,27.372222,0.0,9.188889,57.636476
US_GA_13291,2022-05-11,ChIJj-xKCpsWX4gR-fTZW8lU2oY,Q491547,geoId/13291,US,United States of America,GA,Georgia,13291,Union County,US,USA,2,3,0,4888,159,0,11184,0,0,0,0,1,0,1,2,0,0,53,75,242,539,509,478,625,753,647,326,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,10,23,42,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,23376,11322,12054,1857,2334,1968,1900,2251,3383,4478,3536,1669,532213,34.83,-83.99,852,77.675,18,21,,8,1,,6.57,19.4,8.65,10.74,5.67,8.06,5.07,14.03,,4.18,11.34,22.68,10.15,13.13,8.65,40.59,10.15,6.57,19.4,11.222222,27.816667,0.0,11.377778,60.08357
US_GA_13291,2022-05-12,ChIJj-xKCpsWX4gR-fTZW8lU2oY,Q491547,geoId/13291,US,United States of America,GA,Georgia,13291,Union County,US,USA,2,0,0,4888,159,1,11185,0,0,0,0,0,0,0,0,0,0,53,75,242,539,509,478,625,753,647,326,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,10,23,42,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,23376,11322,12054,1857,2334,1968,1900,2251,3383,4478,3536,1669,532213,34.83,-83.99,852,77.675,19,21,,8,1,4.2,7.2,21.9,10.5,5.7,9.9,8.1,8.7,16.5,5.1,4.8,12.0,18.9,7.5,12.3,5.7,48.3,13.5,7.2,20.705556,12.25,28.644444,0.0,11.788889,56.854649
US_GA_13291,2022-05-13,ChIJj-xKCpsWX4gR-fTZW8lU2oY,Q491547,geoId/13291,US,United States of America,GA,Georgia,13291,Union County,US,USA,2,0,0,4888,159,4,11189,0,0,0,0,0,0,0,0,0,0,53,75,242,539,509,478,625,753,647,326,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,10,23,42,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,23376,11322,12054,1857,2334,1968,1900,2251,3383,4478,3536,1669,532213,34.83,-83.99,852,77.675,17,13,,7,2,6.29,7.86,22.01,9.75,6.92,4.72,,,11.63,,,10.69,20.44,4.72,12.89,6.29,43.07,13.52,7.55,20.622222,15.15,26.916667,5.9436,13.966667,65.90684
US_GA_13291,2022-05-14,ChIJj-xKCpsWX4gR-fTZW8lU2oY,Q491547,geoId/13291,US,United States of America,GA,Georgia,13291,Union County,US,USA,2,,,,,1,11190,0,0,0,0,0,0,0,0,0,0,53,75,242,539,509,478,625,753,647,326,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,10,23,42,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,23376,11322,12054,1857,2334,1968,1900,2251,3383,4478,3536,1669,532213,34.83,-83.99,852,77.675,26,15,,6,,7.64,4.98,23.59,7.31,9.97,,8.97,7.31,8.64,6.31,,8.31,14.95,8.31,10.63,4.98,49.84,13.29,4.98,19.694444,14.133333,27.288889,0.381,14.888889,74.032792
US_GA_13291,2022-05-15,ChIJj-xKCpsWX4gR-fTZW8lU2oY,Q491547,geoId/13291,US,United States of America,GA,Georgia,13291,Union County,US,USA,2,,,,,0,11190,0,0,0,0,0,0,0,0,0,0,53,75,242,539,509,478,625,753,647,326,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,10,23,42,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,23376,11322,12054,1857,2334,1968,1900,2251,3383,4478,3536,1669,532213,34.83,-83.99,852,77.675,18,,,-3,,5.51,8.11,19.13,9.08,6.48,7.46,8.43,5.19,10.7,,,10.05,19.45,5.19,12.64,7.46,47.01,16.53,8.43,21.088889,15.411111,27.85,0.762,16.066667,73.344966
US_GA_13291,2022-05-16,ChIJj-xKCpsWX4gR-fTZW8lU2oY,Q491547,geoId/13291,US,United States of America,GA,Georgia,13291,Union County,US,USA,2,,,,,0,11190,0,0,0,0,0,0,0,0,0,0,53,75,242,539,509,478,625,753,647,326,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,10,23,42,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,23376,11322,12054,1857,2334,1968,1900,2251,3383,4478,3536,1669,532213,34.83,-83.99,852,77.675,25,18,,7,2,6.08,5.47,22.2,8.21,6.08,6.08,10.95,5.47,18.25,9.12,,11.56,18.86,5.17,9.73,7.3,43.19,5.78,7.3,21.866667,15.222222,28.683333,0.0,15.261111,66.398613
US_GA_13291,2022-05-17,ChIJj-xKCpsWX4gR-fTZW8lU2oY,Q491547,geoId/13291,US,United States of America,GA,Georgia,13291,Union County,US,USA,2,,,,,4,11194,0,0,0,0,0,0,0,0,0,0,53,75,242,539,509,478,625,753,647,326,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,10,23,42,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,23376,11322,12054,1857,2334,1968,1900,2251,3383,4478,3536,1669,532213,34.83,-83.99,852,77.675,23,11,,4,0,5.41,4.78,15.28,8.91,10.51,10.19,7.64,4.46,16.87,6.37,,13.05,24.51,8.28,13.69,6.05,48.71,15.92,8.6,19.95,10.7,27.927778,0.0,9.3,50.588296
US_GA_13291,2022-05-18,ChIJj-xKCpsWX4gR-fTZW8lU2oY,Q491547,geoId/13291,US,United States of America,GA,Georgia,13291,Union County,US,USA,2,,,,,0,11194,1,0,1,0,2,3,1,21,3,1,54,75,243,539,511,481,626,774,650,327,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,10,23,42,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,23376,11322,12054,1857,2334,1968,1900,2251,3383,4478,3536,1669,532213,34.83,-83.99,852,77.675,19,19,,6,1,6.16,5.54,22.17,11.39,8.31,5.85,8.93,,15.71,7.7,,16.94,30.49,9.86,9.55,7.08,46.2,11.09,6.78,20.233333,10.811111,30.038889,0.0,10.605556,54.298642
US_GA_13291,2022-05-19,ChIJj-xKCpsWX4gR-fTZW8lU2oY,Q491547,geoId/13291,US,United States of America,GA,Georgia,13291,Union County,US,USA,2,,,,,5,11199,0,0,0,0,0,0,0,0,0,0,54,75,243,539,511,481,626,774,650,327,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,10,23,42,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,23376,11322,12054,1857,2334,1968,1900,2251,3383,4478,3536,1669,532213,34.83,-83.99,852,77.675,14,18,,4,2,7.84,7.21,24.77,6.9,9.09,5.33,7.84,,18.18,5.02,,15.67,20.69,7.52,13.48,10.03,39.81,15.67,8.15,24.116667,14.988889,32.172222,0.056444,15.527778,58.983724
US_GA_13291,2022-05-20,ChIJj-xKCpsWX4gR-fTZW8lU2oY,Q491547,geoId/13291,US,United States of America,GA,Georgia,13291,Union County,US,USA,2,,,,,0,11199,0,0,0,0,0,0,0,0,0,0,54,75,243,539,511,481,626,774,650,327,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,10,23,42,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,23376,11322,12054,1857,2334,1968,1900,2251,3383,4478,3536,1669,532213,34.83,-83.99,852,77.675,20,19,,3,2,,8.56,22.83,4.76,9.83,7.29,10.46,6.98,14.27,5.71,4.44,12.05,23.78,7.29,16.17,,49.15,16.8,6.34,24.822222,17.977778,31.616667,0.0,16.822222,61.274163
US_GA_13291,2022-05-21,ChIJj-xKCpsWX4gR-fTZW8lU2oY,Q491547,geoId/13291,US,United States of America,GA,Georgia,13291,Union County,US,USA,2,,,,,0,11199,0,0,0,0,0,0,0,0,0,0,54,75,243,539,511,481,626,774,650,327,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,10,23,42,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,23376,11322,12054,1857,2334,1968,1900,2251,3383,4478,3536,1669,532213,34.83,-83.99,852,77.675,22,19,,7,,5.7,5.03,20.79,7.71,7.38,10.73,9.05,,9.72,4.69,,11.4,27.16,6.04,14.08,10.06,52.3,14.42,7.38,24.227778,18.183333,30.594444,0.5588,17.305556,65.54271
US_GA_13291,2022-05-22,ChIJj-xKCpsWX4gR-fTZW8lU2oY,Q491547,geoId/13291,US,United States of America,GA,Georgia,13291,Union County,US,USA,2,,,,,0,11199,0,0,0,0,0,0,0,0,0,0,54,75,243,539,511,481,626,774,650,327,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,10,23,42,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,23376,11322,12054,1857,2334,1968,1900,2251,3383,4478,3536,1669,532213,34.83,-83.99,852,77.675,15,,,-4,,5.14,,17.34,4.5,8.99,5.78,5.14,6.74,14.77,6.1,4.5,8.99,23.45,7.39,14.13,6.74,48.17,10.6,8.03,23.972222,18.183333,30.638889,1.143,17.633333,67.957047
US_GA_13291,2022-05-23,ChIJj-xKCpsWX4gR-fTZW8lU2oY,Q491547,geoId/13291,US,United States of America,GA,Georgia,13291,Union County,US,USA,2,,,,,0,11199,0,0,0,0,0,0,0,0,0,0,54,75,243,539,511,481,626,774,650,327,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,10,23,42,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,23376,11322,12054,1857,2334,1968,1900,2251,3383,4478,3536,1669,532213,34.83,-83.99,852,77.675,6,5,,-10,8,5.03,5.91,14.48,7.09,7.98,,9.46,,13.89,7.98,5.62,9.16,25.72,6.5,9.16,5.03,39.61,11.53,8.28,20.805556,18.794444,25.972222,15.24,18.188889,85.372583
US_GA_13291,2022-05-24,ChIJj-xKCpsWX4gR-fTZW8lU2oY,Q491547,geoId/13291,US,United States of America,GA,Georgia,13291,Union County,US,USA,2,,,,,10,11209,0,0,0,0,0,0,0,0,0,0,54,75,243,539,511,481,626,774,650,327,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,10,23,42,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,23376,11322,12054,1857,2334,1968,1900,2251,3383,4478,3536,1669,532213,34.83,-83.99,852,77.675,21,11,,-5,1,,7.82,15.64,6.32,7.82,,8.42,,16.24,,4.21,11.43,24.66,8.72,10.53,4.81,43.62,13.84,5.11,20.894444,16.566667,27.65,9.11225,17.511111,81.222364
US_GA_13291,2022-05-25,ChIJj-xKCpsWX4gR-fTZW8lU2oY,Q491547,geoId/13291,US,United States of America,GA,Georgia,13291,Union County,US,USA,2,,,,,0,11209,0,0,0,0,0,0,0,0,0,0,54,75,243,539,511,481,626,774,650,327,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,10,23,42,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,23376,11322,12054,1857,2334,1968,1900,2251,3383,4478,3536,1669,532213,34.83,-83.99,852,77.675,13,5,,-9,2,5.13,4.83,17.21,7.85,6.04,6.95,9.06,6.64,14.8,6.04,,10.57,21.75,8.15,14.2,6.04,42.59,12.99,8.76,20.033333,16.938889,25.777778,1.7145,17.333333,84.518612
US_GA_13291,2022-05-26,ChIJj-xKCpsWX4gR-fTZW8lU2oY,Q491547,geoId/13291,US,United States of America,GA,Georgia,13291,Union County,US,USA,2,,,,,1,11210,0,1,1,6,4,2,2,3,9,3,54,76,244,545,515,483,628,777,659,330,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,10,23,42,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,23376,11322,12054,1857,2334,1968,1900,2251,3383,4478,3536,1669,532213,34.83,-83.99,852,77.675,8,1,,-9,6,6.26,7.75,16.69,6.86,8.05,8.94,7.15,5.66,10.73,,,14.01,23.55,6.56,9.24,7.75,35.17,12.52,5.37,20.522222,17.844444,24.366667,14.5796,18.683333,89.288694
US_GA_13291,2022-05-27,ChIJj-xKCpsWX4gR-fTZW8lU2oY,Q491547,geoId/13291,US,United States of America,GA,Georgia,13291,Union County,US,USA,2,,,,,4,11214,0,0,0,0,0,0,0,0,0,0,54,76,244,545,515,483,628,777,659,330,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,10,23,42,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,23376,11322,12054,1857,2334,1968,1900,2251,3383,4478,3536,1669,532213,34.83,-83.99,852,77.675,24,5,,-5,3,7.21,6.27,20.36,6.89,,6.27,8.14,6.58,11.9,,4.7,11.28,20.05,,11.9,4.7,35.4,13.16,4.39,20.866667,16.844444,25.805556,12.9032,16.205556,74.770747
US_GA_13291,2022-05-28,ChIJj-xKCpsWX4gR-fTZW8lU2oY,Q491547,geoId/13291,US,United States of America,GA,Georgia,13291,Union County,US,USA,2,,,,,0,11214,0,0,0,0,0,0,0,0,0,0,54,76,244,545,515,483,628,777,659,330,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,10,23,42,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,23376,11322,12054,1857,2334,1968,1900,2251,3383,4478,3536,1669,532213,34.83,-83.99,852,77.675,47,30,,6,,4.41,5.98,15.12,5.35,9.76,4.72,8.82,8.82,8.5,5.04,,8.19,17.01,10.39,11.97,,37.8,12.28,7.24,19.566667,12.477778,26.855556,0.2794,12.766667,65.086976
