location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_cough,search_trends_diabetes,search_trends_fatigue,search_trends_fever,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_obesity,search_trends_pain,search_trends_skin_rash,search_trends_swelling,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_CA_06051,2022-01-09,ChIJ2ZngE-r2lYARS4EQzITgoYg,Q156366,geoId/06051,US,United States of America,CA,California,06051,Mono County,US,USA,2,0,0,2273,4,0,0,14354,7614,6740,1441,1526,2067,2145,1779,2166,1950,906,374,396472,37.916667,-118.866667,8111,80.95,-25,,-26,,-13,7.48,7.25,6.8,3.4,5.89,14.5,6.34,4.53,3.85,6.57,4.08,19.71,,5.44,,39.65,5.67,6.8,0.35,-6.688889,9.372222,0.0,,-5.469136,67.449925
US_CA_06051,2022-01-10,ChIJ2ZngE-r2lYARS4EQzITgoYg,Q156366,geoId/06051,US,United States of America,CA,California,06051,Mono County,US,USA,2,150,0,2423,4,0,0,14354,7614,6740,1441,1526,2067,2145,1779,2166,1950,906,374,396472,37.916667,-118.866667,8111,80.95,-17,,,,-28,4.17,10.31,6.63,3.68,5.16,11.29,9.82,3.68,,4.91,5.16,18.9,4.66,4.42,5.4,30.93,3.68,4.17,0.605556,-5.738889,9.6,0.0,,-5.555556,66.415616
US_CA_06051,2022-01-11,ChIJ2ZngE-r2lYARS4EQzITgoYg,Q156366,geoId/06051,US,United States of America,CA,California,06051,Mono County,US,USA,2,25,0,2448,4,0,0,14354,7614,6740,1441,1526,2067,2145,1779,2166,1950,906,374,396472,37.916667,-118.866667,8111,80.95,0,-11,,,-33,,8.04,6.48,,5.19,12.96,9.07,3.63,3.89,5.7,,17.37,4.15,3.63,,32.67,,7.78,1.366667,-5.427778,11.022222,0.0,,-5.160494,66.256226
US_CA_06051,2022-01-12,ChIJ2ZngE-r2lYARS4EQzITgoYg,Q156366,geoId/06051,US,United States of America,CA,California,06051,Mono County,US,USA,2,10,0,2458,4,0,0,14354,7614,6740,1441,1526,2067,2145,1779,2166,1950,906,374,396472,37.916667,-118.866667,8111,80.95,3,,,,-29,7.87,9.22,5.16,7.33,4.07,12.48,5.16,,,,4.61,15.74,,4.61,,34.18,5.97,,3.538889,-3.927778,13.472222,0.0,,-3.04321,67.462059
US_CA_06051,2022-01-13,ChIJ2ZngE-r2lYARS4EQzITgoYg,Q156366,geoId/06051,US,United States of America,CA,California,06051,Mono County,US,USA,2,94,0,2552,4,0,0,14354,7614,6740,1441,1526,2067,2145,1779,2166,1950,906,374,396472,37.916667,-118.866667,8111,80.95,-7,,,,-25,4.21,6.85,6.06,5.53,,14.23,6.85,8.17,,6.06,5.53,22.39,5.27,,5.27,28.45,,5.01,6.183333,-1.494444,14.933333,0.0,,-2.611111,56.743494
US_CA_06051,2022-01-14,ChIJ2ZngE-r2lYARS4EQzITgoYg,Q156366,geoId/06051,US,United States of America,CA,California,06051,Mono County,US,USA,2,42,0,2594,4,0,0,14354,7614,6740,1441,1526,2067,2145,1779,2166,1950,906,374,396472,37.916667,-118.866667,8111,80.95,-29,-25,-44,,-32,5.3,4.09,5.78,,4.82,10.11,6.74,3.37,,6.02,4.09,14.93,8.19,,,30.09,5.3,4.57,4.538889,-2.038889,13.055556,0.0,,-2.962963,62.148817
US_CA_06051,2022-01-15,ChIJ2ZngE-r2lYARS4EQzITgoYg,Q156366,geoId/06051,US,United States of America,CA,California,06051,Mono County,US,USA,2,0,0,2594,4,0,0,14354,7614,6740,1441,1526,2067,2145,1779,2166,1950,906,374,396472,37.916667,-118.866667,8111,80.95,-27,,-4,,-21,4.94,6.26,3.04,4.37,3.99,9.11,3.04,3.61,3.23,2.66,2.66,16.71,4.75,5.51,,35.12,3.42,2.85,1.811111,-4.05,9.744444,0.0,,-3.351852,73.557923
US_CA_06051,2022-01-16,ChIJ2ZngE-r2lYARS4EQzITgoYg,Q156366,geoId/06051,US,United States of America,CA,California,06051,Mono County,US,USA,2,0,0,2594,4,0,0,14354,7614,6740,1441,1526,2067,2145,1779,2166,1950,906,374,396472,37.916667,-118.866667,8111,80.95,-11,,,,-5,6.82,6.45,6.82,4.42,4.05,11.05,5.71,3.13,2.58,,,14.92,2.95,3.69,,31.69,3.5,5.53,2.722222,-3.433333,10.955556,0.0,,-3.401235,68.564833
US_CA_06051,2022-01-17,ChIJ2ZngE-r2lYARS4EQzITgoYg,Q156366,geoId/06051,US,United States of America,CA,California,06051,Mono County,US,USA,2,106,0,2700,4,0,0,14354,7614,6740,1441,1526,2067,2145,1779,2166,1950,906,374,396472,37.916667,-118.866667,8111,80.95,-10,,,,-35,7.91,8.61,6.52,,4.89,10.47,6.52,5.82,5.58,5.58,5.58,16.75,3.96,6.98,,34.67,4.19,6.28,2.566667,-3.55,11.227778,0.0,,-3.623457,66.299588
US_CA_06051,2022-01-18,ChIJ2ZngE-r2lYARS4EQzITgoYg,Q156366,geoId/06051,US,United States of America,CA,California,06051,Mono County,US,USA,2,28,0,2728,4,0,0,14354,7614,6740,1441,1526,2067,2145,1779,2166,1950,906,374,396472,37.916667,-118.866667,8111,80.95,-9,-6,,,-23,4.22,5.34,8.72,,6.47,6.18,,5.62,,,5.34,19.12,,,,28.68,,4.22,3.366667,-3.388889,12.183333,0.0,,-1.981481,68.745123
US_CA_06051,2022-01-19,ChIJ2ZngE-r2lYARS4EQzITgoYg,Q156366,geoId/06051,US,United States of America,CA,California,06051,Mono County,US,USA,2,1,0,2729,4,0,0,14354,7614,6740,1441,1526,2067,2145,1779,2166,1950,906,374,396472,37.916667,-118.866667,8111,80.95,-13,,,,-22,3.98,6.54,,,4.27,8.25,6.83,5.12,,4.55,,17.07,4.55,,5.41,33.86,3.98,7.4,3.383333,-3.305556,11.783333,0.0,,-2.296296,67.774606
US_CA_06051,2022-01-20,ChIJ2ZngE-r2lYARS4EQzITgoYg,Q156366,geoId/06051,US,United States of America,CA,California,06051,Mono County,US,USA,2,51,0,2780,4,0,0,14354,7614,6740,1441,1526,2067,2145,1779,2166,1950,906,374,396472,37.916667,-118.866667,8111,80.95,-8,,,,-23,7.26,5.38,6.99,,6.18,8.6,4.84,5.11,,,5.11,12.36,,6.18,,29.3,4.57,6.72,3.611111,-2.944444,12.411111,0.0,,-2.617284,66.767106
US_CA_06051,2022-01-21,ChIJ2ZngE-r2lYARS4EQzITgoYg,Q156366,geoId/06051,US,United States of America,CA,California,06051,Mono County,US,USA,2,46,0,2826,4,0,0,14354,7614,6740,1441,1526,2067,2145,1779,2166,1950,906,374,396472,37.916667,-118.866667,8111,80.95,-14,-18,-40,-58,-25,4.68,8.94,4.26,3.62,2.98,7.88,4.26,,2.98,4.47,,15.54,3.41,5.11,,32.14,3.41,3.41,3.372222,-3.266667,12.411111,0.0,,-3.024691,65.459722
US_CA_06051,2022-01-22,ChIJ2ZngE-r2lYARS4EQzITgoYg,Q156366,geoId/06051,US,United States of America,CA,California,06051,Mono County,US,USA,2,0,0,2826,4,0,0,14354,7614,6740,1441,1526,2067,2145,1779,2166,1950,906,374,396472,37.916667,-118.866667,8111,80.95,-15,-19,-28,-64,-15,7.53,8.29,3.77,3.96,5.46,6.59,,2.64,3.39,,2.83,10.36,3.2,3.77,,35.03,3.58,6.4,2.205556,-4.222222,9.711111,0.0,,-5.012346,62.354886
US_CA_06051,2022-01-23,ChIJ2ZngE-r2lYARS4EQzITgoYg,Q156366,geoId/06051,US,United States of America,CA,California,06051,Mono County,US,USA,2,0,0,2826,4,0,0,14354,7614,6740,1441,1526,2067,2145,1779,2166,1950,906,374,396472,37.916667,-118.866667,8111,80.95,-4,,-16,,1,6.29,7.59,5.2,,4.33,7.8,4.77,3.25,,3.68,4.12,13.44,5.63,3.9,4.33,35.54,4.33,8.24,1.522222,-5.655556,11.288889,0.0,,-5.771605,61.173345
US_CA_06051,2022-01-24,ChIJ2ZngE-r2lYARS4EQzITgoYg,Q156366,geoId/06051,US,United States of America,CA,California,06051,Mono County,US,USA,2,65,0,2891,4,0,0,14354,7614,6740,1441,1526,2067,2145,1779,2166,1950,906,374,396472,37.916667,-118.866667,8111,80.95,-18,,,,-19,4.83,6.97,4.56,4.56,4.02,8.32,5.63,5.63,5.1,,5.37,16.9,4.29,5.9,,31.66,7.78,,2.722222,-5.255556,12.716667,0.0,,-5.006173,60.015035
US_CA_06051,2022-01-25,ChIJ2ZngE-r2lYARS4EQzITgoYg,Q156366,geoId/06051,US,United States of America,CA,California,06051,Mono County,US,USA,2,14,0,2905,4,0,0,14354,7614,6740,1441,1526,2067,2145,1779,2166,1950,906,374,396472,37.916667,-118.866667,8111,80.95,-6,-9,,,-23,8.88,7.22,8.05,5.27,6.94,8.33,,,5.0,5.0,,16.1,4.72,4.72,,34.7,5.0,,3.244444,-3.972222,12.35,0.0,,-4.932099,58.498957
US_CA_06051,2022-01-26,ChIJ2ZngE-r2lYARS4EQzITgoYg,Q156366,geoId/06051,US,United States of America,CA,California,06051,Mono County,US,USA,2,24,0,2929,4,0,0,14354,7614,6740,1441,1526,2067,2145,1779,2166,1950,906,374,396472,37.916667,-118.866667,8111,80.95,2,,,,-20,4.9,7.78,5.47,4.61,4.9,10.94,8.93,5.18,,4.61,4.32,10.37,,6.34,,34.56,,5.47,0.744444,-7.161111,10.661111,0.0,,-7.537037,56.347621
US_CA_06051,2022-01-27,ChIJ2ZngE-r2lYARS4EQzITgoYg,Q156366,geoId/06051,US,United States of America,CA,California,06051,Mono County,US,USA,2,38,0,2967,4,0,0,14354,7614,6740,1441,1526,2067,2145,1779,2166,1950,906,374,396472,37.916667,-118.866667,8111,80.95,-1,,,,-21,,4.95,,,,11.01,3.85,5.23,3.85,4.13,,14.58,4.95,4.68,3.85,33.57,,,1.2,-6.822222,11.588889,0.0,,-7.339506,55.494498
US_CA_06051,2022-01-28,ChIJ2ZngE-r2lYARS4EQzITgoYg,Q156366,geoId/06051,US,United States of America,CA,California,06051,Mono County,US,USA,2,8,1,2975,5,0,0,14354,7614,6740,1441,1526,2067,2145,1779,2166,1950,906,374,396472,37.916667,-118.866667,8111,80.95,-5,-19,-38,,-22,,5.13,6.02,,5.36,6.02,4.02,4.24,,,3.79,12.49,4.91,,,33.91,,5.58,1.666667,-6.344444,11.605556,0.0,,-7.185185,54.967638
US_CA_06051,2022-01-29,ChIJ2ZngE-r2lYARS4EQzITgoYg,Q156366,geoId/06051,US,United States of America,CA,California,06051,Mono County,US,USA,2,0,0,2975,5,0,0,14354,7614,6740,1441,1526,2067,2145,1779,2166,1950,906,374,396472,37.916667,-118.866667,8111,80.95,-13,-19,-31,,-18,4.43,5.2,6.74,4.24,5.58,5.2,3.66,3.47,,,5.58,13.48,4.04,2.7,,31.58,,7.32,1.105556,-6.727778,11.044444,0.0,,-8.197531,53.116713
US_CA_06051,2022-01-30,ChIJ2ZngE-r2lYARS4EQzITgoYg,Q156366,geoId/06051,US,United States of America,CA,California,06051,Mono County,US,USA,2,0,0,2975,5,0,0,14354,7614,6740,1441,1526,2067,2145,1779,2166,1950,906,374,396472,37.916667,-118.866667,8111,80.95,-16,,-20,,-1,5.43,10.2,4.78,4.12,5.86,7.6,3.47,6.51,3.91,3.04,4.99,12.59,3.04,5.21,3.26,36.03,5.43,4.12,0.872222,-7.372222,12.744444,0.0,,-8.012346,54.940648
US_CA_06051,2022-01-31,ChIJ2ZngE-r2lYARS4EQzITgoYg,Q156366,geoId/06051,US,United States of America,CA,California,06051,Mono County,US,USA,2,28,0,3003,5,0,0,14354,7614,6740,1441,1526,2067,2145,1779,2166,1950,906,374,396472,37.916667,-118.866667,8111,80.95,-27,,,,-22,5.68,12.78,5.96,5.11,,4.83,5.11,4.83,6.25,3.98,,18.46,6.82,6.53,5.68,40.9,6.53,6.25,3.472222,-4.894444,13.25,0.0,,-6.049383,52.500068
US_CA_06051,2022-02-01,ChIJ2ZngE-r2lYARS4EQzITgoYg,Q156366,geoId/06051,US,United States of America,CA,California,06051,Mono County,US,USA,2,1,0,3004,5,0,0,14354,7614,6740,1441,1526,2067,2145,1779,2166,1950,906,374,396472,37.916667,-118.866667,8111,80.95,-20,-17,,,-22,6.04,5.72,,,6.99,6.36,4.77,5.4,,,4.45,17.16,6.04,,4.77,30.82,,6.36,1.827778,-4.933333,11.6,0.0,,-6.703704,56.141944
US_CA_06051,2022-02-02,ChIJ2ZngE-r2lYARS4EQzITgoYg,Q156366,geoId/06051,US,United States of America,CA,California,06051,Mono County,US,USA,2,-1,0,3003,5,0,0,14354,7614,6740,1441,1526,2067,2145,1779,2166,1950,906,374,396472,37.916667,-118.866667,8111,80.95,-12,,,,-21,5.07,7.16,6.56,4.77,,9.54,4.77,6.86,4.77,,5.37,16.41,6.56,4.18,,29.53,,4.47,-0.566667,-6.455556,6.572222,0.0,,-11.685185,46.685855
US_CA_06051,2022-02-03,ChIJ2ZngE-r2lYARS4EQzITgoYg,Q156366,geoId/06051,US,United States of America,CA,California,06051,Mono County,US,USA,2,1,0,3004,5,0,0,14354,7614,6740,1441,1526,2067,2145,1779,2166,1950,906,374,396472,37.916667,-118.866667,8111,80.95,-11,,,,-23,4.49,6.59,7.19,4.79,6.59,5.99,4.49,6.29,,,5.39,14.97,,5.09,,29.35,,,0.75,-6.161111,9.872222,0.0,,-8.308642,53.150648
US_CA_06051,2022-02-04,ChIJ2ZngE-r2lYARS4EQzITgoYg,Q156366,geoId/06051,US,United States of America,CA,California,06051,Mono County,US,USA,2,15,0,3019,5,0,0,14354,7614,6740,1441,1526,2067,2145,1779,2166,1950,906,374,396472,37.916667,-118.866667,8111,80.95,-12,-20,-34,,-17,4.93,6.28,7.62,4.71,4.93,6.5,,6.28,4.26,5.16,,12.1,4.48,4.93,4.71,33.84,6.72,4.03,1.838889,-6.138889,10.833333,0.0,,-6.666667,54.027691
US_CA_06051,2022-02-05,ChIJ2ZngE-r2lYARS4EQzITgoYg,Q156366,geoId/06051,US,United States of America,CA,California,06051,Mono County,US,USA,2,0,0,3019,5,0,0,14354,7614,6740,1441,1526,2067,2145,1779,2166,1950,906,374,396472,37.916667,-118.866667,8111,80.95,-19,-17,-27,,-15,5.18,6.71,8.05,3.64,4.03,5.75,3.64,3.26,,3.26,3.26,12.66,4.79,5.18,,29.92,6.33,4.6,2.311111,-5.438889,13.577778,1.143,,-6.944444,52.028583
US_CA_06051,2022-02-06,ChIJ2ZngE-r2lYARS4EQzITgoYg,Q156366,geoId/06051,US,United States of America,CA,California,06051,Mono County,US,USA,2,0,0,3019,5,0,0,14354,7614,6740,1441,1526,2067,2145,1779,2166,1950,906,374,396472,37.916667,-118.866667,8111,80.95,-11,,-21,,5,4.51,8.59,6.22,4.51,4.08,5.79,4.51,3.43,3.43,3.22,3.22,13.31,6.44,4.72,3.65,39.71,6.01,4.29,3.872222,-4.688889,14.055556,0.0,,-6.925926,49.630937
US_CA_06051,2022-02-07,ChIJ2ZngE-r2lYARS4EQzITgoYg,Q156366,geoId/06051,US,United States of America,CA,California,06051,Mono County,US,USA,2,-3,0,3016,5,0,0,14354,7614,6740,1441,1526,2067,2145,1779,2166,1950,906,374,396472,37.916667,-118.866667,8111,80.95,-15,,,,-18,,9.07,4.8,,4.0,4.27,,5.07,4.27,,,16.54,,,,33.36,,5.34,4.366667,-4.605556,15.216667,0.0,,-5.481481,52.199126
US_CA_06051,2022-02-08,ChIJ2ZngE-r2lYARS4EQzITgoYg,Q156366,geoId/06051,US,United States of America,CA,California,06051,Mono County,US,USA,2,16,0,3032,5,0,0,14354,7614,6740,1441,1526,2067,2145,1779,2166,1950,906,374,396472,37.916667,-118.866667,8111,80.95,-5,-9,,,-22,5.25,7.01,,6.13,4.09,7.3,4.38,4.67,,,4.38,15.76,7.59,6.71,4.09,35.32,5.84,4.67,5.094444,-3.272222,16.261111,0.0,,-4.802469,51.333939
US_CA_06051,2022-02-09,ChIJ2ZngE-r2lYARS4EQzITgoYg,Q156366,geoId/06051,US,United States of America,CA,California,06051,Mono County,US,USA,2,15,0,3047,5,0,0,14354,7614,6740,1441,1526,2067,2145,1779,2166,1950,906,374,396472,37.916667,-118.866667,8111,80.95,8,,,,-22,,7.38,4.43,5.61,,7.38,,,,5.31,,14.46,8.27,4.43,6.2,36.31,5.02,6.2,6.083333,-2.394444,16.361111,0.0,,-4.802469,48.942602
US_CA_06051,2022-02-10,ChIJ2ZngE-r2lYARS4EQzITgoYg,Q156366,geoId/06051,US,United States of America,CA,California,06051,Mono County,US,USA,2,6,0,3053,5,0,0,14354,7614,6740,1441,1526,2067,2145,1779,2166,1950,906,374,396472,37.916667,-118.866667,8111,80.95,1,,,,-21,,7.25,4.64,,5.22,5.22,7.25,,,,5.51,12.17,,,,27.83,4.64,,7.266667,-1.566667,17.744444,0.0,,-2.364198,53.58439
US_CA_06051,2022-02-11,ChIJ2ZngE-r2lYARS4EQzITgoYg,Q156366,geoId/06051,US,United States of America,CA,California,06051,Mono County,US,USA,2,2,0,3055,5,0,0,14354,7614,6740,1441,1526,2067,2145,1779,2166,1950,906,374,396472,37.916667,-118.866667,8111,80.95,-6,-25,-32,,-22,5.03,7.67,5.51,,5.75,5.51,,4.08,,,3.6,11.51,5.51,5.75,6.95,32.84,4.79,5.51,7.761111,-0.8,18.55,0.0,,-1.882716,53.656731
US_CA_06051,2022-02-12,ChIJ2ZngE-r2lYARS4EQzITgoYg,Q156366,geoId/06051,US,United States of America,CA,California,06051,Mono County,US,USA,2,0,0,3055,5,0,0,14354,7614,6740,1441,1526,2067,2145,1779,2166,1950,906,374,396472,37.916667,-118.866667,8111,80.95,-10,-19,-29,-65,-2,4.23,4.23,4.63,3.63,4.03,5.04,6.04,4.23,3.63,3.42,4.43,14.51,5.04,3.63,,37.68,,8.26,7.688889,-1.066667,19.366667,0.0,,-2.685185,50.564711
US_CA_06051,2022-02-13,ChIJ2ZngE-r2lYARS4EQzITgoYg,Q156366,geoId/06051,US,United States of America,CA,California,06051,Mono County,US,USA,2,0,0,3055,5,0,0,14354,7614,6740,1441,1526,2067,2145,1779,2166,1950,906,374,396472,37.916667,-118.866667,8111,80.95,-14,,-32,,3,3.58,4.84,7.16,5.05,5.68,7.58,6.11,2.95,,3.37,4.42,10.53,3.79,4.63,,35.58,3.16,8.0,7.916667,-1.144444,19.261111,0.0,,-3.938272,45.06267
US_CA_06051,2022-02-14,ChIJ2ZngE-r2lYARS4EQzITgoYg,Q156366,geoId/06051,US,United States of America,CA,California,06051,Mono County,US,USA,2,10,0,3065,5,0,0,14354,7614,6740,1441,1526,2067,2145,1779,2166,1950,906,374,396472,37.916667,-118.866667,8111,80.95,-12,,,,-17,5.38,10.5,4.1,4.35,4.87,4.87,,5.89,,3.84,3.84,15.11,,4.87,3.84,32.77,5.12,8.45,8.077778,-1.038889,19.133333,0.0,,-4.444444,42.368372
US_CA_06051,2022-02-15,ChIJ2ZngE-r2lYARS4EQzITgoYg,Q156366,geoId/06051,US,United States of America,CA,California,06051,Mono County,US,USA,2,5,0,3070,5,0,0,14354,7614,6740,1441,1526,2067,2145,1779,2166,1950,906,374,396472,37.916667,-118.866667,8111,80.95,-21,-25,,,-27,,5.84,4.25,3.72,6.64,5.31,,3.72,5.04,6.9,3.98,15.93,6.37,,,33.18,,5.57,5.561111,-1.166667,16.3,0.056444,,-4.45679,48.441001
US_CA_06051,2022-02-16,ChIJ2ZngE-r2lYARS4EQzITgoYg,Q156366,geoId/06051,US,United States of America,CA,California,06051,Mono County,US,USA,2,-2,0,3068,5,0,0,14354,7614,6740,1441,1526,2067,2145,1779,2166,1950,906,374,396472,37.916667,-118.866667,8111,80.95,-7,,,,-15,,6.06,6.35,,6.06,5.77,,,4.33,,8.08,16.16,5.48,,4.04,31.74,,4.91,2.572222,-4.805556,10.527778,0.2794,,-6.074074,53.271637
US_CA_06051,2022-02-17,ChIJ2ZngE-r2lYARS4EQzITgoYg,Q156366,geoId/06051,US,United States of America,CA,California,06051,Mono County,US,USA,2,2,0,3070,5,0,0,14354,7614,6740,1441,1526,2067,2145,1779,2166,1950,906,374,396472,37.916667,-118.866667,8111,80.95,-11,,,,-17,4.0,7.72,7.43,,4.86,5.15,,4.0,4.58,,4.0,14.3,4.58,,,30.31,5.72,,3.394444,-4.827778,12.811111,0.0,,-5.728395,51.960534
US_CA_06051,2022-02-18,ChIJ2ZngE-r2lYARS4EQzITgoYg,Q156366,geoId/06051,US,United States of America,CA,California,06051,Mono County,US,USA,2,2,0,3072,5,0,0,14354,7614,6740,1441,1526,2067,2145,1779,2166,1950,906,374,396472,37.916667,-118.866667,8111,80.95,-20,-25,-33,,-21,4.64,4.18,5.57,3.48,3.94,,,,3.48,,4.41,12.53,3.94,4.64,4.18,26.45,3.94,3.48,4.177778,-3.972222,14.594444,0.0,,-6.12963,48.025914
US_CA_06051,2022-02-19,ChIJ2ZngE-r2lYARS4EQzITgoYg,Q156366,geoId/06051,US,United States of America,CA,California,06051,Mono County,US,USA,2,0,0,3072,5,0,0,14354,7614,6740,1441,1526,2067,2145,1779,2166,1950,906,374,396472,37.916667,-118.866667,8111,80.95,-17,-16,-16,,-14,5.99,7.26,5.26,3.27,3.81,6.72,4.17,2.9,2.72,2.54,4.54,6.72,3.45,3.63,3.63,27.59,3.63,4.17,5.038889,-3.7,16.416667,0.0,,-5.432099,48.301572
US_CA_06051,2022-02-20,ChIJ2ZngE-r2lYARS4EQzITgoYg,Q156366,geoId/06051,US,United States of America,CA,California,06051,Mono County,US,USA,2,0,0,3072,5,0,0,14354,7614,6740,1441,1526,2067,2145,1779,2166,1950,906,374,396472,37.916667,-118.866667,8111,80.95,4,,,,2,4.88,7.48,5.85,3.09,3.25,8.62,3.25,3.41,3.41,3.41,4.39,12.52,3.25,5.04,5.69,32.35,3.41,9.1,5.755556,-3.244444,16.0,0.0,,-5.753086,44.151854
US_CA_06051,2022-02-21,ChIJ2ZngE-r2lYARS4EQzITgoYg,Q156366,geoId/06051,US,United States of America,CA,California,06051,Mono County,US,USA,2,0,0,3072,5,0,0,14354,7614,6740,1441,1526,2067,2145,1779,2166,1950,906,374,396472,37.916667,-118.866667,8111,80.95,4,,,,-36,6.38,6.56,6.74,4.01,4.19,6.93,2.73,4.92,,4.92,4.37,14.22,,4.01,3.83,28.25,2.73,5.65,4.844444,-1.9,13.333333,0.028222,,-6.179012,45.150336
US_CA_06051,2022-02-22,ChIJ2ZngE-r2lYARS4EQzITgoYg,Q156366,geoId/06051,US,United States of America,CA,California,06051,Mono County,US,USA,2,4,0,3076,5,0,0,14354,7614,6740,1441,1526,2067,2145,1779,2166,1950,906,374,396472,37.916667,-118.866667,8111,80.95,-14,-17,,,-26,6.95,9.48,5.48,,3.79,5.48,,3.58,,3.37,3.79,14.54,3.79,4.64,,24.86,4.21,3.16,0.422222,-3.233333,5.555556,0.112889,,-7.209877,56.012081
US_CA_06051,2022-02-23,ChIJ2ZngE-r2lYARS4EQzITgoYg,Q156366,geoId/06051,US,United States of America,CA,California,06051,Mono County,US,USA,2,1,0,3077,5,0,0,14354,7614,6740,1441,1526,2067,2145,1779,2166,1950,906,374,396472,37.916667,-118.866667,8111,80.95,9,,,,-21,4.96,6.76,10.13,3.38,3.15,6.31,3.6,4.73,,,3.83,13.51,5.86,5.41,4.5,28.38,3.6,,-3.361111,-7.772222,2.9,1.919111,,-8.506173,66.698056
US_CA_06051,2022-02-24,ChIJ2ZngE-r2lYARS4EQzITgoYg,Q156366,geoId/06051,US,United States of America,CA,California,06051,Mono County,US,USA,2,1,0,3078,5,0,0,14354,7614,6740,1441,1526,2067,2145,1779,2166,1950,906,374,396472,37.916667,-118.866667,8111,80.95,18,,,,-20,6.72,5.83,5.15,6.27,5.15,6.27,,4.03,,,3.81,14.12,4.93,5.15,,32.72,4.93,3.58,-3.55,-11.272222,7.033333,0.0,,-12.351852,50.214191
US_CA_06051,2022-02-25,ChIJ2ZngE-r2lYARS4EQzITgoYg,Q156366,geoId/06051,US,United States of America,CA,California,06051,Mono County,US,USA,2,-1,0,3077,5,0,0,14354,7614,6740,1441,1526,2067,2145,1779,2166,1950,906,374,396472,37.916667,-118.866667,8111,80.95,-3,-25,-49,-58,-22,,9.44,7.55,,4.62,4.62,,6.5,3.15,3.15,3.57,11.96,4.41,4.62,3.99,31.89,5.04,4.83,-0.972222,-9.672222,8.211111,0.0,,-10.277778,49.587667
US_CA_06051,2022-02-26,ChIJ2ZngE-r2lYARS4EQzITgoYg,Q156366,geoId/06051,US,United States of America,CA,California,06051,Mono County,US,USA,2,0,0,3077,5,0,0,14354,7614,6740,1441,1526,2067,2145,1779,2166,1950,906,374,396472,37.916667,-118.866667,8111,80.95,-13,-22,-41,-57,-18,3.2,7.0,6.0,3.2,6.6,6.8,4.0,,,4.2,3.8,10.21,4.6,2.8,2.8,33.42,3.0,4.4,0.516667,-8.377778,11.127778,0.0,,-9.950617,46.182927
US_CA_06051,2022-02-27,ChIJ2ZngE-r2lYARS4EQzITgoYg,Q156366,geoId/06051,US,United States of America,CA,California,06051,Mono County,US,USA,2,0,0,3077,5,0,0,14354,7614,6740,1441,1526,2067,2145,1779,2166,1950,906,374,396472,37.916667,-118.866667,8111,80.95,-14,,-27,,-2,6.11,7.99,6.58,3.29,4.46,6.34,,,,4.23,3.76,17.15,,4.93,3.99,32.42,4.46,6.11,5.755556,-2.688889,15.283333,0.0,,-6.604938,41.502054
US_CA_06051,2022-02-28,ChIJ2ZngE-r2lYARS4EQzITgoYg,Q156366,geoId/06051,US,United States of America,CA,California,06051,Mono County,US,USA,2,1,0,3078,5,0,0,14354,7614,6740,1441,1526,2067,2145,1779,2166,1950,906,374,396472,37.916667,-118.866667,8111,80.95,-19,,,,-18,4.53,7.35,4.81,4.24,7.07,9.05,,4.81,4.53,5.66,5.09,16.12,5.37,5.09,4.24,41.01,4.81,8.77,6.8,-2.438889,18.288889,0.0,,-5.117284,44.235749
US_CA_06051,2022-03-01,ChIJ2ZngE-r2lYARS4EQzITgoYg,Q156366,geoId/06051,US,United States of America,CA,California,06051,Mono County,US,USA,2,1,0,3079,5,0,0,14354,7614,6740,1441,1526,2067,2145,1779,2166,1950,906,374,396472,37.916667,-118.866667,8111,80.95,-9,,,,-19,5.89,6.48,6.48,,5.89,8.83,,,,,,18.55,4.71,4.71,5.89,30.03,,5.01,8.633333,-1.372222,19.8,0.0,,-4.796296,41.110661
US_CA_06051,2022-03-02,ChIJ2ZngE-r2lYARS4EQzITgoYg,Q156366,geoId/06051,US,United States of America,CA,California,06051,Mono County,US,USA,2,-1,1,3078,6,0,0,14354,7614,6740,1441,1526,2067,2145,1779,2166,1950,906,374,396472,37.916667,-118.866667,8111,80.95,0,,,,-21,5.43,6.94,6.03,5.43,,8.45,,5.73,,,,11.46,5.73,,,29.57,9.96,,9.527778,-0.188889,20.194444,0.0,,-4.45679,39.833578
