location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_workplaces,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_common_cold,search_trends_diabetes,search_trends_hypertension,search_trends_infection,search_trends_itch,search_trends_pain,search_trends_skin_rash,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_SD_46027,2022-01-16,ChIJ-cDvQaiCj4cRgqayNnIF_SY,Q489273,geoId/46027,US,United States of America,SD,South Dakota,46027,Clay County,US,USA,2,0,0,2853,17,9,9214,14032,7007,7025,1452,2263,4310,1354,1123,1221,1248,646,415,1425464,42.92,-96.97,1079,78.866667,,,9.37,9.37,7.76,16.48,5.82,,23.59,5.82,37.49,5.49,-6.372222,-15.277778,5.383333,0.0254,64.77,-10.049383,75.188865
US_SD_46027,2022-01-17,ChIJ-cDvQaiCj4cRgqayNnIF_SY,Q489273,geoId/46027,US,United States of America,SD,South Dakota,46027,Clay County,US,USA,2,0,0,2853,17,0,9214,14032,7007,7025,1452,2263,4310,1354,1123,1221,1248,646,415,1425464,42.92,-96.97,1079,78.866667,,-39,7.89,10.98,9.29,9.29,7.89,7.04,20.28,6.2,33.23,3.94,-0.494444,-7.416667,6.916667,0.0,37.253333,-3.592593,79.761468
US_SD_46027,2022-01-18,ChIJ-cDvQaiCj4cRgqayNnIF_SY,Q489273,geoId/46027,US,United States of America,SD,South Dakota,46027,Clay County,US,USA,2,59,0,2912,17,1,9215,14032,7007,7025,1452,2263,4310,1354,1123,1221,1248,646,415,1425464,42.92,-96.97,1079,78.866667,,-16,5.27,9.17,9.17,14.45,8.48,5.5,28.66,5.73,28.66,4.59,0.416667,-6.027778,11.916667,0.0,30.48,-3.259259,76.577397
US_SD_46027,2022-01-19,ChIJ-cDvQaiCj4cRgqayNnIF_SY,Q489273,geoId/46027,US,United States of America,SD,South Dakota,46027,Clay County,US,USA,2,126,1,3038,18,51,9266,14032,7007,7025,1452,2263,4310,1354,1123,1221,1248,646,415,1425464,42.92,-96.97,1079,78.866667,,-17,8.7,8.03,6.92,18.08,4.46,6.03,24.99,6.7,30.8,5.13,-11.261111,-16.444444,1.794444,0.0,,-16.851852,62.334635
US_SD_46027,2022-01-20,ChIJ-cDvQaiCj4cRgqayNnIF_SY,Q489273,geoId/46027,US,United States of America,SD,South Dakota,46027,Clay County,US,USA,2,64,0,3102,18,20,9286,14032,7007,7025,1452,2263,4310,1354,1123,1221,1248,646,415,1425464,42.92,-96.97,1079,78.866667,,-19,4.14,10.59,8.98,15.19,5.99,5.53,29.93,5.75,26.48,6.45,-17.1,-22.261111,-10.083333,0.0,,-22.135802,64.455652
US_SD_46027,2022-01-21,ChIJ-cDvQaiCj4cRgqayNnIF_SY,Q489273,geoId/46027,US,United States of America,SD,South Dakota,46027,Clay County,US,USA,2,33,0,3135,18,7,9293,14032,7007,7025,1452,2263,4310,1354,1123,1221,1248,646,415,1425464,42.92,-96.97,1079,78.866667,,-6,7.29,6.53,6.53,10.05,4.52,3.77,22.11,3.77,31.41,6.53,-12.238889,-18.75,-2.555556,0.0,10.16,-18.154321,61.187779
US_SD_46027,2022-01-22,ChIJ-cDvQaiCj4cRgqayNnIF_SY,Q489273,geoId/46027,US,United States of America,SD,South Dakota,46027,Clay County,US,USA,2,0,0,3135,18,4,9297,14032,7007,7025,1452,2263,4310,1354,1123,1221,1248,646,415,1425464,42.92,-96.97,1079,78.866667,,,10.34,10.66,6.9,12.54,6.27,5.01,21.32,6.9,30.41,5.01,-4.633333,-12.422222,2.333333,0.141111,,-8.432099,73.358773
US_SD_46027,2022-01-23,ChIJ-cDvQaiCj4cRgqayNnIF_SY,Q489273,geoId/46027,US,United States of America,SD,South Dakota,46027,Clay County,US,USA,2,0,0,3135,18,0,9297,14032,7007,7025,1452,2263,4310,1354,1123,1221,1248,646,415,1425464,42.92,-96.97,1079,78.866667,,,4.97,11.32,8.0,13.8,10.49,,21.25,6.62,30.36,8.28,-7.033333,-15.477778,6.305556,0.042333,,-10.660494,73.04837
US_SD_46027,2022-01-24,ChIJ-cDvQaiCj4cRgqayNnIF_SY,Q489273,geoId/46027,US,United States of America,SD,South Dakota,46027,Clay County,US,USA,2,47,0,3182,18,0,9297,14032,7007,7025,1452,2263,4310,1354,1123,1221,1248,646,415,1425464,42.92,-96.97,1079,78.866667,,-15,5.76,7.61,7.15,13.37,9.45,5.53,20.52,,36.89,4.84,-3.994444,-12.772222,2.972222,0.036286,,-8.401235,69.995242
US_SD_46027,2022-01-25,ChIJ-cDvQaiCj4cRgqayNnIF_SY,Q489273,geoId/46027,US,United States of America,SD,South Dakota,46027,Clay County,US,USA,2,51,0,3233,18,27,9324,14032,7007,7025,1452,2263,4310,1354,1123,1221,1248,646,415,1425464,42.92,-96.97,1079,78.866667,,-11,6.09,10.15,10.38,13.99,9.48,5.87,23.92,4.74,32.95,6.09,-15.6,-20.527778,-9.677778,0.0254,,-20.54321,64.573666
US_SD_46027,2022-01-26,ChIJ-cDvQaiCj4cRgqayNnIF_SY,Q489273,geoId/46027,US,United States of America,SD,South Dakota,46027,Clay County,US,USA,2,46,1,3279,19,5,9329,14032,7007,7025,1452,2263,4310,1354,1123,1221,1248,646,415,1425464,42.92,-96.97,1079,78.866667,,-11,4.55,10.7,7.74,17.76,7.06,5.01,24.6,5.01,31.66,6.6,-11.422222,-21.6,4.761905,0.0,,-17.049383,62.321945
US_SD_46027,2022-01-27,ChIJ-cDvQaiCj4cRgqayNnIF_SY,Q489273,geoId/46027,US,United States of America,SD,South Dakota,46027,Clay County,US,USA,2,26,0,3305,19,11,9340,14032,7007,7025,1452,2263,4310,1354,1123,1221,1248,646,415,1425464,42.92,-96.97,1079,78.866667,,-9,4.0,8.47,8.0,13.65,5.65,4.71,25.66,7.77,27.54,4.94,-0.366667,-8.183333,3.527778,0.0,10.16,-6.17284,64.167226
US_SD_46027,2022-01-28,ChIJ-cDvQaiCj4cRgqayNnIF_SY,Q489273,geoId/46027,US,United States of America,SD,South Dakota,46027,Clay County,US,USA,2,37,0,3342,19,5,9345,14032,7007,7025,1452,2263,4310,1354,1123,1221,1248,646,415,1425464,42.92,-96.97,1079,78.866667,,1,,10.03,6.43,12.09,7.46,4.12,16.98,5.66,30.36,7.2,-11.477778,-19.722222,1.966667,0.0,,-17.530864,59.871
US_SD_46027,2022-01-29,ChIJ-cDvQaiCj4cRgqayNnIF_SY,Q489273,geoId/46027,US,United States of America,SD,South Dakota,46027,Clay County,US,USA,2,0,0,3342,19,1,9346,14032,7007,7025,1452,2263,4310,1354,1123,1221,1248,646,415,1425464,42.92,-96.97,1079,78.866667,,,,8.76,5.96,9.46,,8.06,13.31,,30.12,,-3.044444,-11.827778,9.294444,0.0,10.16,-10.216049,57.454861
US_SD_46027,2022-01-30,ChIJ-cDvQaiCj4cRgqayNnIF_SY,Q489273,geoId/46027,US,United States of America,SD,South Dakota,46027,Clay County,US,USA,2,0,0,3342,19,0,9346,14032,7007,7025,1452,2263,4310,1354,1123,1221,1248,646,415,1425464,42.92,-96.97,1079,78.866667,,,8.76,10.17,7.07,8.48,6.78,,23.17,4.52,25.15,5.65,-4.761111,-11.688889,6.127778,0.0,,-9.419753,68.957076
US_SD_46027,2022-01-31,ChIJ-cDvQaiCj4cRgqayNnIF_SY,Q489273,geoId/46027,US,United States of America,SD,South Dakota,46027,Clay County,US,USA,2,29,0,3371,19,0,9346,14032,7007,7025,1452,2263,4310,1354,1123,1221,1248,646,415,1425464,42.92,-96.97,1079,78.866667,,-12,5.72,5.72,7.78,9.38,9.15,7.55,16.02,4.12,30.89,6.63,-1.35,-8.561111,10.805556,0.0,10.16,-7.993827,60.594467
US_SD_46027,2022-02-01,ChIJ-cDvQaiCj4cRgqayNnIF_SY,Q489273,geoId/46027,US,United States of America,SD,South Dakota,46027,Clay County,US,USA,2,20,0,3391,19,18,9364,14032,7007,7025,1452,2263,4310,1354,1123,1221,1248,646,415,1425464,42.92,-96.97,1079,78.866667,,-9,7.17,9.08,7.41,10.28,8.6,6.93,19.11,5.5,28.91,5.74,-0.705556,-7.422222,8.794444,0.0,10.16,-9.024691,53.073343
US_SD_46027,2022-02-02,ChIJ-cDvQaiCj4cRgqayNnIF_SY,Q489273,geoId/46027,US,United States of America,SD,South Dakota,46027,Clay County,US,USA,2,16,0,3407,19,9,9373,14032,7007,7025,1452,2263,4310,1354,1123,1221,1248,646,415,1425464,42.92,-96.97,1079,78.866667,,-10,5.31,7.52,6.19,9.51,7.08,3.32,21.67,6.41,29.63,5.08,-13.155556,-17.561111,-6.927778,0.0,,-20.54321,53.111403
US_SD_46027,2022-02-03,ChIJ-cDvQaiCj4cRgqayNnIF_SY,Q489273,geoId/46027,US,United States of America,SD,South Dakota,46027,Clay County,US,USA,2,15,0,3422,19,0,9373,14032,7007,7025,1452,2263,4310,1354,1123,1221,1248,646,415,1425464,42.92,-96.97,1079,78.866667,,-12,7.75,7.04,8.92,9.86,9.16,4.93,23.24,,31.22,,-16.488889,-21.622222,-10.288889,0.0,,-24.592593,49.072757
US_SD_46027,2022-02-04,ChIJ-cDvQaiCj4cRgqayNnIF_SY,Q489273,geoId/46027,US,United States of America,SD,South Dakota,46027,Clay County,US,USA,2,4,0,3426,19,8,9381,14032,7007,7025,1452,2263,4310,1354,1123,1221,1248,646,415,1425464,42.92,-96.97,1079,78.866667,,5,6.44,5.7,11.89,9.91,7.68,3.96,18.33,5.95,30.96,4.71,-12.383333,-17.822222,-7.872222,0.0,10.16,-21.197531,47.440932
US_SD_46027,2022-02-05,ChIJ-cDvQaiCj4cRgqayNnIF_SY,Q489273,geoId/46027,US,United States of America,SD,South Dakota,46027,Clay County,US,USA,2,0,0,3426,19,4,9385,14032,7007,7025,1452,2263,4310,1354,1123,1221,1248,646,415,1425464,42.92,-96.97,1079,78.866667,,,7.29,7.29,10.6,7.62,5.3,5.3,18.88,,24.84,,-7.333333,-16.044444,6.0,0.028222,10.16,-17.092593,45.227637
US_SD_46027,2022-02-06,ChIJ-cDvQaiCj4cRgqayNnIF_SY,Q489273,geoId/46027,US,United States of America,SD,South Dakota,46027,Clay County,US,USA,2,0,0,3426,19,0,9385,14032,7007,7025,1452,2263,4310,1354,1123,1221,1248,646,415,1425464,42.92,-96.97,1079,78.866667,,,7.82,8.39,6.37,6.37,6.08,,17.08,,27.5,,-1.516667,-7.783333,7.083333,0.0,10.16,-7.91358,62.318044
US_SD_46027,2022-02-07,ChIJ-cDvQaiCj4cRgqayNnIF_SY,Q489273,geoId/46027,US,United States of America,SD,South Dakota,46027,Clay County,US,USA,2,10,1,3436,20,0,9385,14032,7007,7025,1452,2263,4310,1354,1123,1221,1248,646,415,1425464,42.92,-96.97,1079,78.866667,,-10,3.79,7.36,9.81,8.47,5.35,3.57,19.61,5.57,32.1,4.24,-2.494444,-10.138889,12.6,0.0,10.16,-10.148148,55.014628
US_SD_46027,2022-02-08,ChIJ-cDvQaiCj4cRgqayNnIF_SY,Q489273,geoId/46027,US,United States of America,SD,South Dakota,46027,Clay County,US,USA,2,5,0,3441,20,10,9395,14032,7007,7025,1452,2263,4310,1354,1123,1221,1248,646,415,1425464,42.92,-96.97,1079,78.866667,,-8,6.41,11.21,11.21,8.47,10.07,7.55,20.37,6.18,37.54,4.58,4.516667,-3.738889,13.877778,0.0,10.16,-6.839506,44.132318
US_SD_46027,2022-02-09,ChIJ-cDvQaiCj4cRgqayNnIF_SY,Q489273,geoId/46027,US,United States of America,SD,South Dakota,46027,Clay County,US,USA,2,5,0,3446,20,7,9402,14032,7007,7025,1452,2263,4310,1354,1123,1221,1248,646,415,1425464,42.92,-96.97,1079,78.866667,,-12,7.73,7.28,10.23,6.37,6.82,7.05,23.65,5.0,30.7,5.23,3.755556,-1.2,10.577778,0.0,10.16,-4.740741,54.677014
US_SD_46027,2022-02-10,ChIJ-cDvQaiCj4cRgqayNnIF_SY,Q489273,geoId/46027,US,United States of America,SD,South Dakota,46027,Clay County,US,USA,2,6,0,3452,20,1,9403,14032,7007,7025,1452,2263,4310,1354,1123,1221,1248,646,415,1425464,42.92,-96.97,1079,78.866667,,-13,5.56,8.34,9.73,6.49,9.03,5.33,22.47,,36.83,4.63,-1.427778,-10.283333,10.55,0.0,10.16,-6.148148,69.730417
US_SD_46027,2022-02-11,ChIJ-cDvQaiCj4cRgqayNnIF_SY,Q489273,geoId/46027,US,United States of America,SD,South Dakota,46027,Clay County,US,USA,2,11,0,3463,20,1,9404,14032,7007,7025,1452,2263,4310,1354,1123,1221,1248,646,415,1425464,42.92,-96.97,1079,78.866667,,2,6.5,7.0,9.0,4.0,6.75,5.25,23.51,4.5,30.26,4.5,1.561111,-9.961111,10.177778,2.068286,10.16,-3.333333,69.102829
US_SD_46027,2022-02-12,ChIJ-cDvQaiCj4cRgqayNnIF_SY,Q489273,geoId/46027,US,United States of America,SD,South Dakota,46027,Clay County,US,USA,2,0,0,3463,20,1,9405,14032,7007,7025,1452,2263,4310,1354,1123,1221,1248,646,415,1425464,42.92,-96.97,1079,78.866667,,,5.84,6.17,9.74,5.19,8.77,,16.56,4.87,23.05,8.12,-13.238889,-19.438889,-4.622222,0.2032,10.16,-19.135802,60.017047
US_SD_46027,2022-02-13,ChIJ-cDvQaiCj4cRgqayNnIF_SY,Q489273,geoId/46027,US,United States of America,SD,South Dakota,46027,Clay County,US,USA,2,0,0,3463,20,0,9405,14032,7007,7025,1452,2263,4310,1354,1123,1221,1248,646,415,1425464,42.92,-96.97,1079,78.866667,,,6.1,8.42,5.22,4.93,8.71,4.93,15.96,,28.45,4.35,-10.116667,-18.055556,-3.805556,0.0,10.16,-16.179012,60.151007
US_SD_46027,2022-02-14,ChIJ-cDvQaiCj4cRgqayNnIF_SY,Q489273,geoId/46027,US,United States of America,SD,South Dakota,46027,Clay County,US,USA,2,6,0,3469,20,0,9405,14032,7007,7025,1452,2263,4310,1354,1123,1221,1248,646,415,1425464,42.92,-96.97,1079,78.866667,,-9,9.3,5.96,10.01,5.72,4.29,5.96,20.02,3.34,34.08,4.53,-6.383333,-13.188889,-1.361111,0.0,,-13.450617,56.386907
US_SD_46027,2022-02-15,ChIJ-cDvQaiCj4cRgqayNnIF_SY,Q489273,geoId/46027,US,United States of America,SD,South Dakota,46027,Clay County,US,USA,2,1,0,3470,20,0,9405,14032,7007,7025,1452,2263,4310,1354,1123,1221,1248,646,415,1425464,42.92,-96.97,1079,78.866667,,-5,9.67,8.52,12.89,7.13,,5.52,25.09,3.68,28.77,5.29,-2.755556,-9.494444,10.25,0.0,,-9.030864,61.442196
US_SD_46027,2022-02-16,ChIJ-cDvQaiCj4cRgqayNnIF_SY,Q489273,geoId/46027,US,United States of America,SD,South Dakota,46027,Clay County,US,USA,2,4,0,3474,20,17,9422,14032,7007,7025,1452,2263,4310,1354,1123,1221,1248,646,415,1425464,42.92,-96.97,1079,78.866667,,-9,7.76,7.76,10.27,8.45,11.64,6.62,29.22,5.71,27.85,6.62,-1.455556,-6.788889,7.988889,0.0,10.16,-7.481481,63.233915
US_SD_46027,2022-02-17,ChIJ-cDvQaiCj4cRgqayNnIF_SY,Q489273,geoId/46027,US,United States of America,SD,South Dakota,46027,Clay County,US,USA,2,5,0,3479,20,10,9432,14032,7007,7025,1452,2263,4310,1354,1123,1221,1248,646,415,1425464,42.92,-96.97,1079,78.866667,,-11,7.93,8.86,10.73,7.0,10.49,6.76,26.82,,29.85,3.5,-9.583333,-15.844444,-2.027778,0.0,,-17.925926,50.126617
US_SD_46027,2022-02-18,ChIJ-cDvQaiCj4cRgqayNnIF_SY,Q489273,geoId/46027,US,United States of America,SD,South Dakota,46027,Clay County,US,USA,2,2,0,3481,20,4,9436,14032,7007,7025,1452,2263,4310,1354,1123,1221,1248,646,415,1425464,42.92,-96.97,1079,78.866667,,-2,5.21,11.51,6.85,11.51,5.76,6.85,20.01,6.03,28.78,4.11,-2.116667,-12.894444,11.066667,0.0,,-12.635802,44.069945
US_SD_46027,2022-02-19,ChIJ-cDvQaiCj4cRgqayNnIF_SY,Q489273,geoId/46027,US,United States of America,SD,South Dakota,46027,Clay County,US,USA,2,0,0,3481,20,2,9438,14032,7007,7025,1452,2263,4310,1354,1123,1221,1248,646,415,1425464,42.92,-96.97,1079,78.866667,,,8.82,10.93,6.0,5.64,8.46,,17.98,,30.33,,-8.444444,-16.961111,2.838889,0.0,,-17.697531,46.744358
US_SD_46027,2022-02-20,ChIJ-cDvQaiCj4cRgqayNnIF_SY,Q489273,geoId/46027,US,United States of America,SD,South Dakota,46027,Clay County,US,USA,2,0,0,3481,20,0,9438,14032,7007,7025,1452,2263,4310,1354,1123,1221,1248,646,415,1425464,42.92,-96.97,1079,78.866667,,,7.18,8.89,6.15,9.23,6.15,,15.72,9.91,30.08,,4.372222,-1.85,15.066667,0.0,,-8.407407,38.679169
US_SD_46027,2022-02-21,ChIJ-cDvQaiCj4cRgqayNnIF_SY,Q489273,geoId/46027,US,United States of America,SD,South Dakota,46027,Clay County,US,USA,2,0,0,3481,20,0,9438,14032,7007,7025,1452,2263,4310,1354,1123,1221,1248,646,415,1425464,42.92,-96.97,1079,78.866667,,-37,9.15,6.66,9.43,5.55,6.93,6.93,18.3,,33.28,4.99,-4.527778,-9.227778,3.477778,0.0,,-8.037037,74.636425
US_SD_46027,2022-02-22,ChIJ-cDvQaiCj4cRgqayNnIF_SY,Q489273,geoId/46027,US,United States of America,SD,South Dakota,46027,Clay County,US,USA,2,0,0,3481,20,0,9438,14032,7007,7025,1452,2263,4310,1354,1123,1221,1248,646,415,1425464,42.92,-96.97,1079,78.866667,,-11,6.94,8.06,6.49,8.96,6.94,5.37,20.6,5.6,29.55,3.13,-14.45,-18.116667,-8.683333,0.296333,,-17.654321,76.089939
US_SD_46027,2022-02-23,ChIJ-cDvQaiCj4cRgqayNnIF_SY,Q489273,geoId/46027,US,United States of America,SD,South Dakota,46027,Clay County,US,USA,2,0,0,3481,20,0,9438,14032,7007,7025,1452,2263,4310,1354,1123,1221,1248,646,415,1425464,42.92,-96.97,1079,78.866667,,-10,8.04,9.83,6.7,9.38,5.81,3.8,25.68,5.36,26.13,6.03,-18.816667,-22.305556,-12.883333,0.5715,30.48,-23.296296,67.100639
US_SD_46027,2022-02-24,ChIJ-cDvQaiCj4cRgqayNnIF_SY,Q489273,geoId/46027,US,United States of America,SD,South Dakota,46027,Clay County,US,USA,2,-1,0,3480,20,15,9453,14032,7007,7025,1452,2263,4310,1354,1123,1221,1248,646,415,1425464,42.92,-96.97,1079,78.866667,,-9,8.14,8.14,9.27,7.01,4.75,,29.16,6.78,31.2,7.69,-16.394444,-21.166667,-12.738889,0.381,40.64,-20.58642,69.134389
US_SD_46027,2022-02-25,ChIJ-cDvQaiCj4cRgqayNnIF_SY,Q489273,geoId/46027,US,United States of America,SD,South Dakota,46027,Clay County,US,USA,2,-2,0,3478,20,1,9454,14032,7007,7025,1452,2263,4310,1354,1123,1221,1248,646,415,1425464,42.92,-96.97,1079,78.866667,,3,4.57,,8.63,5.08,6.85,4.06,26.65,,26.65,,-16.588889,-23.755556,-7.877778,1.354667,30.48,-20.154321,73.292009
US_SD_46027,2022-02-26,ChIJ-cDvQaiCj4cRgqayNnIF_SY,Q489273,geoId/46027,US,United States of America,SD,South Dakota,46027,Clay County,US,USA,2,0,0,3478,20,1,9455,14032,7007,7025,1452,2263,4310,1354,1123,1221,1248,646,415,1425464,42.92,-96.97,1079,78.866667,,,7.13,8.11,6.81,6.81,6.81,,20.43,,31.13,5.84,-8.388889,-16.938889,4.092593,0.0,40.64,-14.679012,60.877249
US_SD_46027,2022-02-27,ChIJ-cDvQaiCj4cRgqayNnIF_SY,Q489273,geoId/46027,US,United States of America,SD,South Dakota,46027,Clay County,US,USA,2,0,0,3478,20,0,9455,14032,7007,7025,1452,2263,4310,1354,1123,1221,1248,646,415,1425464,42.92,-96.97,1079,78.866667,,,5.37,7.63,7.91,7.63,5.37,,21.75,3.95,27.68,3.95,-2.016667,-12.25,11.04321,0.0,23.706667,-9.938272,55.499294
US_SD_46027,2022-02-28,ChIJ-cDvQaiCj4cRgqayNnIF_SY,Q489273,geoId/46027,US,United States of America,SD,South Dakota,46027,Clay County,US,USA,2,-3,0,3475,20,0,9455,14032,7007,7025,1452,2263,4310,1354,1123,1221,1248,646,415,1425464,42.92,-96.97,1079,78.866667,,-8,4.11,5.93,10.72,6.84,9.35,4.56,23.95,3.88,29.88,4.56,3.933333,-6.805556,17.228395,0.0,30.48,-6.858025,46.965444
US_SD_46027,2022-03-01,ChIJ-cDvQaiCj4cRgqayNnIF_SY,Q489273,geoId/46027,US,United States of America,SD,South Dakota,46027,Clay County,US,USA,2,2,0,3477,20,6,9461,14032,7007,7025,1452,2263,4310,1354,1123,1221,1248,646,415,1425464,42.92,-96.97,1079,78.866667,,-4,6.29,7.86,8.98,6.96,7.86,6.51,21.78,4.71,24.25,3.59,6.55,-2.266667,17.344444,0.0,,-2.765432,52.742539
US_SD_46027,2022-03-02,ChIJ-cDvQaiCj4cRgqayNnIF_SY,Q489273,geoId/46027,US,United States of America,SD,South Dakota,46027,Clay County,US,USA,2,0,0,3477,20,0,9461,14032,7007,7025,1452,2263,4310,1354,1123,1221,1248,646,415,1425464,42.92,-96.97,1079,78.866667,,-10,6.62,8.45,8.45,9.59,7.31,4.8,26.5,5.94,26.5,7.31,4.838889,-2.888889,15.311111,0.0,,0.104938,71.622944
US_SD_46027,2022-03-03,ChIJ-cDvQaiCj4cRgqayNnIF_SY,Q489273,geoId/46027,US,United States of America,SD,South Dakota,46027,Clay County,US,USA,2,1,1,3478,21,11,9472,14032,7007,7025,1452,2263,4310,1354,1123,1221,1248,646,415,1425464,42.92,-96.97,1079,78.866667,,-10,6.22,9.91,10.83,9.68,6.68,6.45,21.2,3.46,31.58,3.92,-0.983333,-4.8,4.572222,0.036286,,-5.950617,67.729436
US_SD_46027,2022-03-04,ChIJ-cDvQaiCj4cRgqayNnIF_SY,Q489273,geoId/46027,US,United States of America,SD,South Dakota,46027,Clay County,US,USA,2,0,0,3478,21,1,9473,14032,7007,7025,1452,2263,4310,1354,1123,1221,1248,646,415,1425464,42.92,-96.97,1079,78.866667,,4,6.29,8.31,7.3,5.54,9.06,,21.9,3.78,31.97,5.29,1.161111,-3.738889,12.044444,0.0,,-6.17284,57.537795
US_SD_46027,2022-03-05,ChIJ-cDvQaiCj4cRgqayNnIF_SY,Q489273,geoId/46027,US,United States of America,SD,South Dakota,46027,Clay County,US,USA,2,0,0,3478,21,3,9476,14032,7007,7025,1452,2263,4310,1354,1123,1221,1248,646,415,1425464,42.92,-96.97,1079,78.866667,,,5.86,5.86,6.51,,6.18,,17.89,4.88,24.07,,2.905556,-2.183333,11.077778,0.471714,,-0.277778,78.427188
US_SD_46027,2022-03-06,ChIJ-cDvQaiCj4cRgqayNnIF_SY,Q489273,geoId/46027,US,United States of America,SD,South Dakota,46027,Clay County,US,USA,2,0,0,3478,21,0,9476,14032,7007,7025,1452,2263,4310,1354,1123,1221,1248,646,415,1425464,42.92,-96.97,1079,78.866667,,,5.52,10.75,6.1,6.39,9.01,6.97,19.75,8.13,29.92,,-4.472222,-6.794444,-0.566667,5.842,,-7.320988,79.807198
US_SD_46027,2022-03-07,ChIJ-cDvQaiCj4cRgqayNnIF_SY,Q489273,geoId/46027,US,United States of America,SD,South Dakota,46027,Clay County,US,USA,2,0,0,3478,21,0,9476,14032,7007,7025,1452,2263,4310,1354,1123,1221,1248,646,415,1425464,42.92,-96.97,1079,78.866667,,-10,7.17,5.79,9.72,7.41,5.32,10.41,19.44,3.47,38.41,3.93,-4.95,-9.988889,-0.316667,0.580571,50.8,-9.901235,67.498768
US_SD_46027,2022-03-08,ChIJ-cDvQaiCj4cRgqayNnIF_SY,Q489273,geoId/46027,US,United States of America,SD,South Dakota,46027,Clay County,US,USA,2,1,0,3479,21,6,9482,14032,7007,7025,1452,2263,4310,1354,1123,1221,1248,646,415,1425464,42.92,-96.97,1079,78.866667,,-8,4.43,7.31,9.97,9.08,7.09,8.64,20.82,5.98,31.45,3.77,-3.794444,-9.533333,3.855556,0.0,30.48,-8.598765,68.801941
US_SD_46027,2022-03-09,ChIJ-cDvQaiCj4cRgqayNnIF_SY,Q489273,geoId/46027,US,United States of America,SD,South Dakota,46027,Clay County,US,USA,2,1,0,3480,21,3,9485,14032,7007,7025,1452,2263,4310,1354,1123,1221,1248,646,415,1425464,42.92,-96.97,1079,78.866667,,-8,5.26,9.37,8.92,10.06,7.09,7.32,23.78,7.77,24.69,6.86,-6.511111,-10.655556,0.716667,0.042333,30.48,-11.666667,66.052821
US_SD_46027,2022-03-10,ChIJ-cDvQaiCj4cRgqayNnIF_SY,Q489273,geoId/46027,US,United States of America,SD,South Dakota,46027,Clay County,US,USA,2,-1,0,3479,21,3,9488,14032,7007,7025,1452,2263,4310,1354,1123,1221,1248,646,415,1425464,42.92,-96.97,1079,78.866667,,-7,6.55,10.92,10.43,9.46,9.46,7.52,27.41,4.85,24.5,7.04,-7.944444,-12.844444,-1.577778,0.0254,30.48,-14.981481,56.313988
US_SD_46027,2022-03-11,ChIJ-cDvQaiCj4cRgqayNnIF_SY,Q489273,geoId/46027,US,United States of America,SD,South Dakota,46027,Clay County,US,USA,2,0,0,3479,21,0,9488,14032,7007,7025,1452,2263,4310,1354,1123,1221,1248,646,415,1425464,42.92,-96.97,1079,78.866667,,5,8.38,7.51,12.43,7.51,4.33,5.78,23.41,,26.59,4.33,-9.327778,-14.333333,-2.488889,0.0,30.48,-17.185185,52.136268
US_SD_46027,2022-03-12,ChIJ-cDvQaiCj4cRgqayNnIF_SY,Q489273,geoId/46027,US,United States of America,SD,South Dakota,46027,Clay County,US,USA,2,0,0,3479,21,4,9492,14032,7007,7025,1452,2263,4310,1354,1123,1221,1248,646,415,1425464,42.92,-96.97,1079,78.866667,,,7.02,7.9,14.91,8.34,8.34,7.9,18.43,,26.32,,-10.766667,-19.45,3.305556,0.0,30.48,-19.382716,48.57489
US_SD_46027,2022-03-13,ChIJ-cDvQaiCj4cRgqayNnIF_SY,Q489273,geoId/46027,US,United States of America,SD,South Dakota,46027,Clay County,US,USA,2,0,0,3479,21,1,9493,14032,7007,7025,1452,2263,4310,1354,1123,1221,1248,646,415,1425464,42.92,-96.97,1079,78.866667,,,,10.16,9.72,,6.63,13.25,18.11,,24.74,,4.088889,-4.233333,14.166667,0.0,30.48,-4.938272,51.260046
US_SD_46027,2022-03-14,ChIJ-cDvQaiCj4cRgqayNnIF_SY,Q489273,geoId/46027,US,United States of America,SD,South Dakota,46027,Clay County,US,USA,2,0,0,3479,21,0,9493,14032,7007,7025,1452,2263,4310,1354,1123,1221,1248,646,415,1425464,42.92,-96.97,1079,78.866667,,-18,,8.19,11.76,,8.19,6.41,22.09,,23.87,5.7,4.45,-1.738889,12.216667,0.0,,-1.666667,64.258139
