location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_common_cold,search_trends_diabetes,search_trends_hypertension,search_trends_infection,search_trends_itch,search_trends_pain,search_trends_skin_rash,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_OK_40049,2021-07-11,ChIJI3XV_rDosocRu_N24QgZlN4,Q484616,geoId/40049,US,United States of America,OK,Oklahoma,40049,Garvin County,US,USA,2,0,0,3658,79,18,9527,27857,13745,14112,3858,3779,3227,3467,3279,3496,3345,2142,1264,1822208,34.71,-97.31,2107,73.9,12,,,36,-27,,7.58,18.96,8.06,7.11,9.95,,32.71,13.75,47.4,10.9,24.988889,19.422222,31.105556,16.383,,19.633333,72.223947
US_OK_40049,2021-07-12,ChIJI3XV_rDosocRu_N24QgZlN4,Q484616,geoId/40049,US,United States of America,OK,Oklahoma,40049,Garvin County,US,USA,2,0,0,3658,79,10,9537,27857,13745,14112,3858,3779,3227,3467,3279,3496,3345,2142,1264,1822208,34.71,-97.31,2107,73.9,3,,,6,-35,3,,15.67,,,11.01,7.62,30.07,14.4,44.05,11.01,23.861111,17.772222,29.822222,0.0,,17.2,66.42184
US_OK_40049,2021-07-13,ChIJI3XV_rDosocRu_N24QgZlN4,Q484616,geoId/40049,US,United States of America,OK,Oklahoma,40049,Garvin County,US,USA,2,0,0,3658,79,1,9538,27857,13745,14112,3858,3779,3227,3467,3279,3496,3345,2142,1264,1822208,34.71,-97.31,2107,73.9,3,,,9,-34,4,6.77,13.11,,,11.42,9.73,28.33,13.96,41.44,11.84,25.911111,19.666667,32.933333,0.0,,19.538889,68.072158
US_OK_40049,2021-07-14,ChIJI3XV_rDosocRu_N24QgZlN4,Q484616,geoId/40049,US,United States of America,OK,Oklahoma,40049,Garvin County,US,USA,2,27,0,3685,79,13,9551,27857,13745,14112,3858,3779,3227,3467,3279,3496,3345,2142,1264,1822208,34.71,-97.31,2107,73.9,14,,,16,-30,1,,20.34,7.36,12.98,16.44,,27.69,13.85,37.65,12.98,26.566667,20.777778,32.066667,0.0,,19.988889,67.255589
US_OK_40049,2021-07-15,ChIJI3XV_rDosocRu_N24QgZlN4,Q484616,geoId/40049,US,United States of America,OK,Oklahoma,40049,Garvin County,US,USA,2,0,0,3685,79,18,9569,27857,13745,14112,3858,3779,3227,3467,3279,3496,3345,2142,1264,1822208,34.71,-97.31,2107,73.9,19,,,9,-32,1,13.19,15.26,,9.48,11.96,9.07,27.21,10.31,48.24,12.78,26.638889,21.838889,31.822222,0.0,,20.772222,70.267482
US_OK_40049,2021-07-16,ChIJI3XV_rDosocRu_N24QgZlN4,Q484616,geoId/40049,US,United States of America,OK,Oklahoma,40049,Garvin County,US,USA,2,0,0,3685,79,15,9584,27857,13745,14112,3858,3779,3227,3467,3279,3496,3345,2142,1264,1822208,34.71,-97.31,2107,73.9,2,,,16,-29,2,,20.27,6.76,6.33,7.6,13.51,26.61,15.2,42.23,12.25,26.95,22.444444,32.266667,0.9652,,22.072222,74.738346
US_OK_40049,2021-07-17,ChIJI3XV_rDosocRu_N24QgZlN4,Q484616,geoId/40049,US,United States of America,OK,Oklahoma,40049,Garvin County,US,USA,2,0,0,3685,79,8,9592,27857,13745,14112,3858,3779,3227,3467,3279,3496,3345,2142,1264,1822208,34.71,-97.31,2107,73.9,37,,-22,16,-17,,9.35,15.43,8.88,9.35,8.42,10.76,25.25,21.98,43.02,18.71,26.877778,22.327778,33.094444,3.005667,,22.55,77.251471
US_OK_40049,2021-07-18,ChIJI3XV_rDosocRu_N24QgZlN4,Q484616,geoId/40049,US,United States of America,OK,Oklahoma,40049,Garvin County,US,USA,2,0,0,3685,79,17,9609,27857,13745,14112,3858,3779,3227,3467,3279,3496,3345,2142,1264,1822208,34.71,-97.31,2107,73.9,13,,,38,-26,,,18.67,8.4,7.93,,7.93,18.67,20.53,44.8,13.07,26.694444,21.883333,33.438889,0.8255,,22.305556,76.991036
US_OK_40049,2021-07-19,ChIJI3XV_rDosocRu_N24QgZlN4,Q484616,geoId/40049,US,United States of America,OK,Oklahoma,40049,Garvin County,US,USA,2,0,0,3685,79,5,9614,27857,13745,14112,3858,3779,3227,3467,3279,3496,3345,2142,1264,1822208,34.71,-97.31,2107,73.9,6,,-17,9,-33,5,10.89,14.66,7.96,11.31,16.34,10.05,35.19,11.73,44.83,10.47,25.555556,21.427778,31.338889,13.843,,21.25,77.221224
US_OK_40049,2021-07-20,ChIJI3XV_rDosocRu_N24QgZlN4,Q484616,geoId/40049,US,United States of America,OK,Oklahoma,40049,Garvin County,US,USA,2,0,0,3685,79,0,9614,27857,13745,14112,3858,3779,3227,3467,3279,3496,3345,2142,1264,1822208,34.71,-97.31,2107,73.9,5,,,10,-34,4,,16.98,11.75,13.93,17.41,9.58,32.21,13.06,47.44,13.06,24.811111,19.861111,30.461111,0.028222,,19.25,71.386953
US_OK_40049,2021-07-21,ChIJI3XV_rDosocRu_N24QgZlN4,Q484616,geoId/40049,US,United States of America,OK,Oklahoma,40049,Garvin County,US,USA,2,37,0,3722,79,14,9628,27857,13745,14112,3858,3779,3227,3467,3279,3496,3345,2142,1264,1822208,34.71,-97.31,2107,73.9,4,,,20,-31,1,8.53,19.63,,8.96,10.24,8.53,39.25,19.2,43.95,22.19,24.144444,18.316667,30.172222,0.0,,17.961111,68.502021
US_OK_40049,2021-07-22,ChIJI3XV_rDosocRu_N24QgZlN4,Q484616,geoId/40049,US,United States of America,OK,Oklahoma,40049,Garvin County,US,USA,2,0,0,3722,79,14,9642,27857,13745,14112,3858,3779,3227,3467,3279,3496,3345,2142,1264,1822208,34.71,-97.31,2107,73.9,4,,,4,-34,2,7.33,18.55,12.08,10.36,10.79,9.92,32.36,13.38,40.13,9.92,25.255556,18.805556,31.772222,0.0,,18.861111,67.829286
US_OK_40049,2021-07-23,ChIJI3XV_rDosocRu_N24QgZlN4,Q484616,geoId/40049,US,United States of America,OK,Oklahoma,40049,Garvin County,US,USA,2,0,0,3722,79,16,9658,27857,13745,14112,3858,3779,3227,3467,3279,3496,3345,2142,1264,1822208,34.71,-97.31,2107,73.9,-4,,,14,-32,3,11.79,13.98,,9.61,8.3,,32.76,16.6,38.87,9.17,26.994444,21.961111,32.655556,0.0,,21.072222,70.168159
US_OK_40049,2021-07-24,ChIJI3XV_rDosocRu_N24QgZlN4,Q484616,geoId/40049,US,United States of America,OK,Oklahoma,40049,Garvin County,US,USA,2,0,0,3722,79,10,9668,27857,13745,14112,3858,3779,3227,3467,3279,3496,3345,2142,1264,1822208,34.71,-97.31,2107,73.9,6,,-18,26,-22,,,14.55,8.73,,8.73,8.25,25.23,13.59,38.81,11.64,28.494444,23.194444,34.938889,0.0,,22.472222,69.973495
US_OK_40049,2021-07-25,ChIJI3XV_rDosocRu_N24QgZlN4,Q484616,geoId/40049,US,United States of America,OK,Oklahoma,40049,Garvin County,US,USA,2,0,0,3722,79,0,9668,27857,13745,14112,3858,3779,3227,3467,3279,3496,3345,2142,1264,1822208,34.71,-97.31,2107,73.9,13,,,40,-25,,7.45,15.84,6.99,8.38,,8.85,26.55,14.44,39.13,10.71,29.011111,22.672222,35.372222,0.0,,22.15,66.625442
US_OK_40049,2021-07-26,ChIJI3XV_rDosocRu_N24QgZlN4,Q484616,geoId/40049,US,United States of America,OK,Oklahoma,40049,Garvin County,US,USA,2,0,0,3722,79,0,9668,27857,13745,14112,3858,3779,3227,3467,3279,3496,3345,2142,1264,1822208,34.71,-97.31,2107,73.9,4,,,-1,-32,5,7.73,18.9,,,12.88,12.03,31.35,12.88,50.68,8.59,28.2,22.061111,35.194444,0.072571,,21.233333,66.006803
US_OK_40049,2021-07-27,ChIJI3XV_rDosocRu_N24QgZlN4,Q484616,geoId/40049,US,United States of America,OK,Oklahoma,40049,Garvin County,US,USA,2,0,0,3722,79,29,9697,27857,13745,14112,3858,3779,3227,3467,3279,3496,3345,2142,1264,1822208,34.71,-97.31,2107,73.9,1,,,2,-34,5,11.08,18.33,10.66,8.53,6.82,8.95,28.99,13.64,46.04,13.64,28.05,22.938889,35.822222,2.159,,21.938889,69.57282
US_OK_40049,2021-07-28,ChIJI3XV_rDosocRu_N24QgZlN4,Q484616,geoId/40049,US,United States of America,OK,Oklahoma,40049,Garvin County,US,USA,2,75,0,3797,79,11,9708,27857,13745,14112,3858,3779,3227,3467,3279,3496,3345,2142,1264,1822208,34.71,-97.31,2107,73.9,11,,,8,-34,2,10.24,14.51,7.26,7.68,11.95,9.82,38.84,17.07,52.07,12.8,28.261111,22.644444,35.05,0.0635,,21.922222,68.645022
US_OK_40049,2021-07-29,ChIJI3XV_rDosocRu_N24QgZlN4,Q484616,geoId/40049,US,United States of America,OK,Oklahoma,40049,Garvin County,US,USA,2,0,0,3797,79,15,9723,27857,13745,14112,3858,3779,3227,3467,3279,3496,3345,2142,1264,1822208,34.71,-97.31,2107,73.9,10,,,8,-35,2,11.29,12.97,7.11,7.53,9.62,7.95,33.47,8.37,43.93,10.46,29.522222,23.288889,35.022222,0.0,,22.238889,65.074255
US_OK_40049,2021-07-30,ChIJI3XV_rDosocRu_N24QgZlN4,Q484616,geoId/40049,US,United States of America,OK,Oklahoma,40049,Garvin County,US,USA,2,0,0,3797,79,39,9762,27857,13745,14112,3858,3779,3227,3467,3279,3496,3345,2142,1264,1822208,34.71,-97.31,2107,73.9,0,,-12,12,-33,3,8.22,18.61,,7.79,11.25,,32.88,17.31,32.45,14.28,29.572222,23.383333,35.394444,0.0,,22.211111,64.847541
US_OK_40049,2021-07-31,ChIJI3XV_rDosocRu_N24QgZlN4,Q484616,geoId/40049,US,United States of America,OK,Oklahoma,40049,Garvin County,US,USA,2,0,0,3797,79,10,9772,27857,13745,14112,3858,3779,3227,3467,3279,3496,3345,2142,1264,1822208,34.71,-97.31,2107,73.9,5,,-20,16,-21,,8.02,19.8,8.02,,7.07,8.49,27.82,9.43,36.77,9.43,29.627778,23.772222,36.244444,0.0,,21.844444,63.148006
US_OK_40049,2021-08-01,ChIJI3XV_rDosocRu_N24QgZlN4,Q484616,geoId/40049,US,United States of America,OK,Oklahoma,40049,Garvin County,US,USA,2,0,0,3797,79,0,9772,27857,13745,14112,3858,3779,3227,3467,3279,3496,3345,2142,1264,1822208,34.71,-97.31,2107,73.9,11,,,31,-26,,,17.42,8.0,7.53,7.53,,22.13,8.95,37.67,14.6,26.611111,22.211111,33.794444,2.685143,,21.238889,72.434951
US_OK_40049,2021-08-02,ChIJI3XV_rDosocRu_N24QgZlN4,Q484616,geoId/40049,US,United States of America,OK,Oklahoma,40049,Garvin County,US,USA,2,0,0,3797,79,0,9772,27857,13745,14112,3858,3779,3227,3467,3279,3496,3345,2142,1264,1822208,34.71,-97.31,2107,73.9,4,,,2,-33,4,7.6,16.47,8.45,,10.13,8.87,29.98,14.36,40.53,6.76,24.955556,20.25,29.961111,4.064,,17.522222,63.514238
US_OK_40049,2021-08-03,ChIJI3XV_rDosocRu_N24QgZlN4,Q484616,geoId/40049,US,United States of America,OK,Oklahoma,40049,Garvin County,US,USA,2,0,0,3797,79,24,9796,27857,13745,14112,3858,3779,3227,3467,3279,3496,3345,2142,1264,1822208,34.71,-97.31,2107,73.9,11,,,2,-31,3,,21.77,6.83,8.96,8.11,10.24,29.45,14.09,40.98,15.37,24.122222,17.888889,30.761111,0.0,,16.644444,63.152768
US_OK_40049,2021-08-04,ChIJI3XV_rDosocRu_N24QgZlN4,Q484616,geoId/40049,US,United States of America,OK,Oklahoma,40049,Garvin County,US,USA,2,77,0,3874,79,17,9813,27857,13745,14112,3858,3779,3227,3467,3279,3496,3345,2142,1264,1822208,34.71,-97.31,2107,73.9,8,,,11,-30,2,9.02,15.46,6.87,6.87,12.45,8.16,32.63,17.17,39.07,11.16,24.638889,18.072222,31.511111,0.0,,17.066667,62.977095
US_OK_40049,2021-08-05,ChIJI3XV_rDosocRu_N24QgZlN4,Q484616,geoId/40049,US,United States of America,OK,Oklahoma,40049,Garvin County,US,USA,2,0,0,3874,79,13,9826,27857,13745,14112,3858,3779,3227,3467,3279,3496,3345,2142,1264,1822208,34.71,-97.31,2107,73.9,7,,,7,-33,2,,16.03,8.22,9.87,6.99,8.63,21.79,13.57,37.82,12.33,23.811111,19.588889,30.327778,2.8956,,19.377778,76.379968
US_OK_40049,2021-08-06,ChIJI3XV_rDosocRu_N24QgZlN4,Q484616,geoId/40049,US,United States of America,OK,Oklahoma,40049,Garvin County,US,USA,2,0,0,3874,79,16,9842,27857,13745,14112,3858,3779,3227,3467,3279,3496,3345,2142,1264,1822208,34.71,-97.31,2107,73.9,-5,,,12,-32,1,10.73,15.2,,10.29,9.39,7.6,31.3,10.29,41.59,12.97,24.788889,19.277778,33.461111,0.4318,,20.305556,76.252685
US_OK_40049,2021-08-07,ChIJI3XV_rDosocRu_N24QgZlN4,Q484616,geoId/40049,US,United States of America,OK,Oklahoma,40049,Garvin County,US,USA,2,0,0,3874,79,14,9856,27857,13745,14112,3858,3779,3227,3467,3279,3496,3345,2142,1264,1822208,34.71,-97.31,2107,73.9,6,,-19,21,-23,,,14.06,9.21,10.66,7.27,8.72,21.81,8.24,38.29,14.54,27.777778,21.922222,33.972222,0.0,,21.061111,66.987329
US_OK_40049,2021-08-08,ChIJI3XV_rDosocRu_N24QgZlN4,Q484616,geoId/40049,US,United States of America,OK,Oklahoma,40049,Garvin County,US,USA,2,0,0,3874,79,0,9856,27857,13745,14112,3858,3779,3227,3467,3279,3496,3345,2142,1264,1822208,34.71,-97.31,2107,73.9,2,,,35,-27,,9.46,16.21,11.71,7.2,12.16,,23.41,14.86,43.22,9.0,28.027778,22.988889,34.094444,1.923143,,22.038889,70.010183
US_OK_40049,2021-08-09,ChIJI3XV_rDosocRu_N24QgZlN4,Q484616,geoId/40049,US,United States of America,OK,Oklahoma,40049,Garvin County,US,USA,2,0,0,3874,79,0,9856,27857,13745,14112,3858,3779,3227,3467,3279,3496,3345,2142,1264,1822208,34.71,-97.31,2107,73.9,-3,,,-1,-32,4,,14.49,7.83,10.18,7.05,9.01,26.63,15.27,49.34,14.1,29.333333,24.888889,35.177778,1.9812,,22.088889,65.117668
US_OK_40049,2021-08-10,ChIJI3XV_rDosocRu_N24QgZlN4,Q484616,geoId/40049,US,United States of America,OK,Oklahoma,40049,Garvin County,US,USA,2,0,0,3874,79,0,9856,27857,13745,14112,3858,3779,3227,3467,3279,3496,3345,2142,1264,1822208,34.71,-97.31,2107,73.9,0,,,4,-33,4,8.22,11.93,9.87,6.17,11.1,8.64,31.25,16.45,43.59,12.75,29.822222,25.066667,34.988889,0.0,,21.511111,61.106491
US_OK_40049,2021-08-11,ChIJI3XV_rDosocRu_N24QgZlN4,Q484616,geoId/40049,US,United States of America,OK,Oklahoma,40049,Garvin County,US,USA,2,55,1,3929,80,44,9900,27857,13745,14112,3858,3779,3227,3467,3279,3496,3345,2142,1264,1822208,34.71,-97.31,2107,73.9,9,,,3,-32,2,,19.51,7.89,10.38,7.47,8.72,26.57,17.44,39.44,16.19,29.383333,24.122222,35.461111,0.0,,19.977778,57.059659
US_OK_40049,2021-08-12,ChIJI3XV_rDosocRu_N24QgZlN4,Q484616,geoId/40049,US,United States of America,OK,Oklahoma,40049,Garvin County,US,USA,2,0,0,3929,80,0,9900,27857,13745,14112,3858,3779,3227,3467,3279,3496,3345,2142,1264,1822208,34.71,-97.31,2107,73.9,7,,,-2,-35,1,6.19,9.9,5.78,8.25,15.26,6.6,28.87,11.14,36.71,11.14,29.522222,24.361111,35.416667,0.0,,20.716667,59.218711
US_OK_40049,2021-08-13,ChIJI3XV_rDosocRu_N24QgZlN4,Q484616,geoId/40049,US,United States of America,OK,Oklahoma,40049,Garvin County,US,USA,2,0,0,3929,80,71,9971,27857,13745,14112,3858,3779,3227,3467,3279,3496,3345,2142,1264,1822208,34.71,-97.31,2107,73.9,-2,,-10,0,-26,3,6.9,14.9,10.17,5.45,7.99,8.72,26.52,7.99,33.06,7.99,28.427778,23.272222,34.905556,0.1905,,20.955556,64.027851
US_OK_40049,2021-08-14,ChIJI3XV_rDosocRu_N24QgZlN4,Q484616,geoId/40049,US,United States of America,OK,Oklahoma,40049,Garvin County,US,USA,2,0,0,3929,80,22,9993,27857,13745,14112,3858,3779,3227,3467,3279,3496,3345,2142,1264,1822208,34.71,-97.31,2107,73.9,-2,,-23,29,-18,,,16.69,14.37,12.05,9.27,6.95,34.77,9.27,32.45,9.27,24.666667,21.377778,31.266667,3.048,,20.527778,77.844712
US_OK_40049,2021-08-15,ChIJI3XV_rDosocRu_N24QgZlN4,Q484616,geoId/40049,US,United States of America,OK,Oklahoma,40049,Garvin County,US,USA,2,0,0,3929,80,26,10019,27857,13745,14112,3858,3779,3227,3467,3279,3496,3345,2142,1264,1822208,34.71,-97.31,2107,73.9,5,,,18,-22,,8.0,17.88,8.47,7.06,,10.35,31.99,16.47,43.75,10.35,25.611111,20.338889,32.227778,0.09525,,20.3,72.610251
US_OK_40049,2021-08-16,ChIJI3XV_rDosocRu_N24QgZlN4,Q484616,geoId/40049,US,United States of America,OK,Oklahoma,40049,Garvin County,US,USA,2,0,0,3929,80,17,10036,27857,13745,14112,3858,3779,3227,3467,3279,3496,3345,2142,1264,1822208,34.71,-97.31,2107,73.9,-3,,-20,-4,-31,2,6.16,17.4,,11.6,8.34,10.88,30.46,8.34,35.17,7.61,25.472222,20.572222,32.355556,0.0635,,20.5,74.166936
US_OK_40049,2021-08-17,ChIJI3XV_rDosocRu_N24QgZlN4,Q484616,geoId/40049,US,United States of America,OK,Oklahoma,40049,Garvin County,US,USA,2,0,0,3929,80,9,10045,27857,13745,14112,3858,3779,3227,3467,3279,3496,3345,2142,1264,1822208,34.71,-97.31,2107,73.9,-2,,,-3,-31,3,5.76,15.47,7.2,10.08,6.12,10.79,24.11,7.56,38.14,,23.983333,21.255556,29.038889,12.5095,,21.455556,85.957604
US_OK_40049,2021-08-18,ChIJI3XV_rDosocRu_N24QgZlN4,Q484616,geoId/40049,US,United States of America,OK,Oklahoma,40049,Garvin County,US,USA,2,62,1,3991,81,27,10072,27857,13745,14112,3858,3779,3227,3467,3279,3496,3345,2142,1264,1822208,34.71,-97.31,2107,73.9,5,,,0,-28,2,5.72,12.15,6.79,7.5,6.07,6.43,20.72,9.65,31.09,,23.566667,20.866667,28.777778,7.874,,21.438889,87.961188
US_OK_40049,2021-08-19,ChIJI3XV_rDosocRu_N24QgZlN4,Q484616,geoId/40049,US,United States of America,OK,Oklahoma,40049,Garvin County,US,USA,2,0,0,3991,81,32,10104,27857,13745,14112,3858,3779,3227,3467,3279,3496,3345,2142,1264,1822208,34.71,-97.31,2107,73.9,-6,,,-2,-32,2,8.11,16.21,7.09,10.81,7.43,8.78,28.7,8.11,37.82,8.11,24.811111,22.472222,29.438889,0.889,,22.966667,89.581054
US_OK_40049,2021-08-20,ChIJI3XV_rDosocRu_N24QgZlN4,Q484616,geoId/40049,US,United States of America,OK,Oklahoma,40049,Garvin County,US,USA,2,0,0,3991,81,24,10128,27857,13745,14112,3858,3779,3227,3467,3279,3496,3345,2142,1264,1822208,34.71,-97.31,2107,73.9,-5,,-9,-1,-29,1,5.3,11.93,7.29,7.29,9.61,6.3,28.83,8.95,32.14,6.3,28.15,23.988889,34.538889,1.3716,,23.344444,75.277877
US_OK_40049,2021-08-21,ChIJI3XV_rDosocRu_N24QgZlN4,Q484616,geoId/40049,US,United States of America,OK,Oklahoma,40049,Garvin County,US,USA,2,0,0,3991,81,23,10151,27857,13745,14112,3858,3779,3227,3467,3279,3496,3345,2142,1264,1822208,34.71,-97.31,2107,73.9,-5,,-17,1,-22,,,21.47,,13.54,,7.47,21.47,16.8,40.61,14.0,29.111111,23.861111,35.088889,0.0,,21.755556,64.70708
US_OK_40049,2021-08-22,ChIJI3XV_rDosocRu_N24QgZlN4,Q484616,geoId/40049,US,United States of America,OK,Oklahoma,40049,Garvin County,US,USA,2,0,0,3991,81,47,10198,27857,13745,14112,3858,3779,3227,3467,3279,3496,3345,2142,1264,1822208,34.71,-97.31,2107,73.9,1,,,13,-24,,9.62,18.77,,22.44,7.78,,25.18,13.28,49.91,7.78,28.522222,22.511111,35.516667,0.1016,,22.138889,68.50352
US_OK_40049,2021-08-23,ChIJI3XV_rDosocRu_N24QgZlN4,Q484616,geoId/40049,US,United States of America,OK,Oklahoma,40049,Garvin County,US,USA,2,0,0,3991,81,32,10230,27857,13745,14112,3858,3779,3227,3467,3279,3496,3345,2142,1264,1822208,34.71,-97.31,2107,73.9,-1,,,-8,-31,4,,16.68,6.98,12.8,7.37,10.86,42.66,7.37,42.66,12.41,28.861111,22.122222,35.616667,0.0,,20.427778,60.658059
US_OK_40049,2021-08-24,ChIJI3XV_rDosocRu_N24QgZlN4,Q484616,geoId/40049,US,United States of America,OK,Oklahoma,40049,Garvin County,US,USA,2,0,0,3991,81,6,10236,27857,13745,14112,3858,3779,3227,3467,3279,3496,3345,2142,1264,1822208,34.71,-97.31,2107,73.9,-1,,,-6,-31,3,9.15,17.25,7.04,11.27,6.69,7.75,30.98,7.75,35.21,5.28,28.483333,21.572222,35.666667,0.0,,19.988889,60.326023
US_OK_40049,2021-08-25,ChIJI3XV_rDosocRu_N24QgZlN4,Q484616,geoId/40049,US,United States of America,OK,Oklahoma,40049,Garvin County,US,USA,2,124,1,4115,82,22,10258,27857,13745,14112,3858,3779,3227,3467,3279,3496,3345,2142,1264,1822208,34.71,-97.31,2107,73.9,4,,,-1,-29,1,4.67,16.01,6.34,12.01,9.67,13.34,28.69,11.67,35.36,9.67,29.05,22.094444,36.244444,0.0,,20.816667,61.385379
US_OK_40049,2021-08-26,ChIJI3XV_rDosocRu_N24QgZlN4,Q484616,geoId/40049,US,United States of America,OK,Oklahoma,40049,Garvin County,US,USA,2,0,0,4115,82,47,10305,27857,13745,14112,3858,3779,3227,3467,3279,3496,3345,2142,1264,1822208,34.71,-97.31,2107,73.9,1,,,-6,-32,2,4.98,17.92,5.64,7.63,7.3,8.63,24.55,8.29,31.52,11.28,28.683333,21.727778,35.744444,0.0,,20.955556,63.269306
US_OK_40049,2021-08-27,ChIJI3XV_rDosocRu_N24QgZlN4,Q484616,geoId/40049,US,United States of America,OK,Oklahoma,40049,Garvin County,US,USA,2,0,0,4115,82,28,10333,27857,13745,14112,3858,3779,3227,3467,3279,3496,3345,2142,1264,1822208,34.71,-97.31,2107,73.9,-7,,-8,-8,-28,0,4.68,21.71,6.68,16.04,9.02,6.35,25.72,6.01,34.74,7.68,27.933333,21.944444,34.227778,0.0,,20.944444,66.002738
US_OK_40049,2021-08-28,ChIJI3XV_rDosocRu_N24QgZlN4,Q484616,geoId/40049,US,United States of America,OK,Oklahoma,40049,Garvin County,US,USA,2,0,0,4115,82,0,10333,27857,13745,14112,3858,3779,3227,3467,3279,3496,3345,2142,1264,1822208,34.71,-97.31,2107,73.9,0,,-14,1,-21,,7.38,14.75,,17.98,11.98,9.22,25.35,15.21,47.48,13.83,27.344444,21.75,33.45,0.0,,20.438889,66.196385
US_OK_40049,2021-08-29,ChIJI3XV_rDosocRu_N24QgZlN4,Q484616,geoId/40049,US,United States of America,OK,Oklahoma,40049,Garvin County,US,USA,2,0,0,4115,82,88,10421,27857,13745,14112,3858,3779,3227,3467,3279,3496,3345,2142,1264,1822208,34.71,-97.31,2107,73.9,-1,,,1,-31,,,23.03,6.77,15.35,7.68,,29.8,9.93,39.73,12.19,26.583333,21.094444,33.316667,0.0,,20.633333,70.03827
US_OK_40049,2021-08-30,ChIJI3XV_rDosocRu_N24QgZlN4,Q484616,geoId/40049,US,United States of America,OK,Oklahoma,40049,Garvin County,US,USA,2,0,0,4115,82,19,10440,27857,13745,14112,3858,3779,3227,3467,3279,3496,3345,2142,1264,1822208,34.71,-97.31,2107,73.9,-5,,-17,-2,-30,4,6.11,15.96,7.81,14.94,15.62,6.45,26.48,9.17,36.33,9.17,26.883333,21.4,34.088889,0.34925,,21.0,70.312372
US_OK_40049,2021-08-31,ChIJI3XV_rDosocRu_N24QgZlN4,Q484616,geoId/40049,US,United States of America,OK,Oklahoma,40049,Garvin County,US,USA,2,0,0,4115,82,13,10453,27857,13745,14112,3858,3779,3227,3467,3279,3496,3345,2142,1264,1822208,34.71,-97.31,2107,73.9,-2,,,-9,-30,4,,12.69,7.2,6.86,7.55,6.52,29.16,6.86,27.79,12.01,27.877778,21.544444,35.961111,0.127,,20.861111,65.767665
US_OK_40049,2021-09-01,ChIJI3XV_rDosocRu_N24QgZlN4,Q484616,geoId/40049,US,United States of America,OK,Oklahoma,40049,Garvin County,US,USA,2,121,1,4236,83,29,10482,27857,13745,14112,3858,3779,3227,3467,3279,3496,3345,2142,1264,1822208,34.71,-97.31,2107,73.9,10,,,2,-26,0,6.38,13.43,8.39,8.73,9.4,11.08,31.22,8.73,34.24,8.39,28.877778,22.122222,36.905556,0.0,,20.733333,61.666288
US_OK_40049,2021-09-02,ChIJI3XV_rDosocRu_N24QgZlN4,Q484616,geoId/40049,US,United States of America,OK,Oklahoma,40049,Garvin County,US,USA,2,0,0,4236,83,30,10512,27857,13745,14112,3858,3779,3227,3467,3279,3496,3345,2142,1264,1822208,34.71,-97.31,2107,73.9,2,,,-3,-28,0,5.64,16.27,4.98,15.27,7.63,10.29,23.24,8.63,33.2,9.29,28.983333,22.311111,35.722222,0.0,,21.444444,64.035362
US_OK_40049,2021-09-03,ChIJI3XV_rDosocRu_N24QgZlN4,Q484616,geoId/40049,US,United States of America,OK,Oklahoma,40049,Garvin County,US,USA,2,0,0,4236,83,40,10552,27857,13745,14112,3858,3779,3227,3467,3279,3496,3345,2142,1264,1822208,34.71,-97.31,2107,73.9,-3,,-21,9,-29,-1,5.17,18.41,5.49,6.78,9.04,4.52,17.76,6.14,32.3,6.78,29.327778,23.666667,36.122222,0.0,,21.488889,62.896062
US_OK_40049,2021-09-04,ChIJI3XV_rDosocRu_N24QgZlN4,Q484616,geoId/40049,US,United States of America,OK,Oklahoma,40049,Garvin County,US,USA,2,0,0,4236,83,27,10579,27857,13745,14112,3858,3779,3227,3467,3279,3496,3345,2142,1264,1822208,34.71,-97.31,2107,73.9,-1,,-14,9,-27,,,13.66,,14.1,6.61,,32.18,9.7,44.52,8.38,28.922222,22.572222,36.8,0.0,,20.727778,61.347109
US_OK_40049,2021-09-05,ChIJI3XV_rDosocRu_N24QgZlN4,Q484616,geoId/40049,US,United States of America,OK,Oklahoma,40049,Garvin County,US,USA,2,0,0,4236,83,0,10579,27857,13745,14112,3858,3779,3227,3467,3279,3496,3345,2142,1264,1822208,34.71,-97.31,2107,73.9,-2,,,16,-31,,,14.0,11.2,8.4,8.4,10.73,24.73,10.27,36.87,9.8,26.2,22.266667,33.144444,5.207,,20.994444,73.139083
