location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,search_trends_abdominal_pain,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_KY_21071,2020-02-15,ChIJg3oQoV0CRYgRT5pvfMJQ12E,Q500702,geoId/21071,US,United States of America,KY,Kentucky,21071,Floyd County,US,USA,2,,,,,,,36296,17737,18559,4422,4341,4219,4317,4732,5175,5017,2812,1261,1846521,37.56,-82.75,1024,73.03,12,19,4,7.74,9.15,12.31,11.26,6.68,7.04,15.48,10.55,,9.85,,5.28,,7.39,7.39,34.12,8.44,5.28,,7.39,50.65,4.92,4.92,7.39,10.9,-2.333333,-9.166667,7.987654,0.0,,-9.401235,58.456854
US_KY_21071,2020-02-16,ChIJg3oQoV0CRYgRT5pvfMJQ12E,Q500702,geoId/21071,US,United States of America,KY,Kentucky,21071,Floyd County,US,USA,2,,,,,,,36296,17737,18559,4422,4341,4219,4317,4732,5175,5017,2812,1261,1846521,37.56,-82.75,1024,73.03,13,-5,,12.85,6.92,11.53,12.85,6.92,7.58,14.49,11.2,6.92,15.48,,5.93,5.93,8.89,12.52,33.93,7.25,7.58,6.26,5.27,51.06,4.61,9.55,,4.61,6.222222,2.351852,11.950617,0.0,,-3.074074,51.896529
US_KY_21071,2020-02-17,ChIJg3oQoV0CRYgRT5pvfMJQ12E,Q500702,geoId/21071,US,United States of America,KY,Kentucky,21071,Floyd County,US,USA,2,,,,,,,36296,17737,18559,4422,4341,4219,4317,4732,5175,5017,2812,1261,1846521,37.56,-82.75,1024,73.03,-6,-2,-3,6.2,8.37,12.4,14.88,4.96,5.58,24.49,11.47,8.06,19.22,,8.68,9.61,5.27,15.19,34.72,9.3,6.51,8.06,7.44,44.64,4.96,4.96,9.61,6.2,7.376543,0.54321,15.12963,0.0,,0.740741,62.903601
US_KY_21071,2020-02-18,ChIJg3oQoV0CRYgRT5pvfMJQ12E,Q500702,geoId/21071,US,United States of America,KY,Kentucky,21071,Floyd County,US,USA,2,,,,,,,36296,17737,18559,4422,4341,4219,4317,4732,5175,5017,2812,1261,1846521,37.56,-82.75,1024,73.03,8,6,11,9.58,11.62,12.2,11.62,7.26,9.87,20.62,11.04,9.58,16.55,9.87,7.84,6.1,,13.07,33.69,10.74,9.58,7.84,6.68,58.66,5.23,6.97,12.78,6.39,10.259259,6.04321,13.117284,0.0,,5.67284,73.762111
US_KY_21071,2020-02-19,ChIJg3oQoV0CRYgRT5pvfMJQ12E,Q500702,geoId/21071,US,United States of America,KY,Kentucky,21071,Floyd County,US,USA,2,,,,,,,36296,17737,18559,4422,4341,4219,4317,4732,5175,5017,2812,1261,1846521,37.56,-82.75,1024,73.03,0,3,-1,6.82,11.57,11.87,11.57,10.98,5.34,21.66,11.27,8.31,13.94,5.04,6.82,4.75,4.75,12.76,31.15,7.71,6.23,4.75,10.68,50.43,6.23,6.53,10.68,8.9,4.783951,1.024691,11.222222,4.1275,,0.049383,72.069287
US_KY_21071,2020-02-20,ChIJg3oQoV0CRYgRT5pvfMJQ12E,Q500702,geoId/21071,US,United States of America,KY,Kentucky,21071,Floyd County,US,USA,2,,,,,,,36296,17737,18559,4422,4341,4219,4317,4732,5175,5017,2812,1261,1846521,37.56,-82.75,1024,73.03,1,4,11,5.6,8.1,12.45,12.45,6.54,10.59,21.79,14.01,4.36,16.19,,5.92,4.98,,12.14,32.07,8.72,4.67,,10.27,47.95,7.78,5.6,5.92,5.6,1.08642,-0.555556,4.876543,0.0,,-4.487654,67.229326
US_KY_21071,2020-02-21,ChIJg3oQoV0CRYgRT5pvfMJQ12E,Q500702,geoId/21071,US,United States of America,KY,Kentucky,21071,Floyd County,US,USA,2,,,,,,,36296,17737,18559,4422,4341,4219,4317,4732,5175,5017,2812,1261,1846521,37.56,-82.75,1024,73.03,2,-5,3,6.5,9.59,11.45,8.04,7.74,8.04,18.25,11.76,5.26,15.16,5.57,5.57,7.43,7.43,16.71,31.25,6.81,9.59,4.95,5.57,48.89,7.12,9.9,5.88,8.35,-2.37037,-7.604938,3.098765,0.0,,-10.567901,53.627782
US_KY_21071,2020-02-22,ChIJg3oQoV0CRYgRT5pvfMJQ12E,Q500702,geoId/21071,US,United States of America,KY,Kentucky,21071,Floyd County,US,USA,2,,,,,,,36296,17737,18559,4422,4341,4219,4317,4732,5175,5017,2812,1261,1846521,37.56,-82.75,1024,73.03,9,8,-4,5.45,13.77,8.33,8.33,6.73,5.45,17.3,9.29,,10.25,,6.73,,6.41,,31.07,,8.33,,5.45,41.64,6.41,9.29,6.41,6.08,0.08642,-7.728395,10.049383,0.0,,-11.666667,41.345574
US_KY_21071,2020-02-23,ChIJg3oQoV0CRYgRT5pvfMJQ12E,Q500702,geoId/21071,US,United States of America,KY,Kentucky,21071,Floyd County,US,USA,2,,,,,,,36296,17737,18559,4422,4341,4219,4317,4732,5175,5017,2812,1261,1846521,37.56,-82.75,1024,73.03,17,0,,7.59,10.89,15.18,10.23,6.27,7.26,18.15,10.23,7.92,7.92,,4.95,6.27,8.25,8.58,30.04,,7.26,5.28,11.55,38.62,,5.94,9.57,,4.04321,-4.685185,12.987654,0.0,,-7.858025,42.978097
US_KY_21071,2020-02-24,ChIJg3oQoV0CRYgRT5pvfMJQ12E,Q500702,geoId/21071,US,United States of America,KY,Kentucky,21071,Floyd County,US,USA,2,,,,,,,36296,17737,18559,4422,4341,4219,4317,4732,5175,5017,2812,1261,1846521,37.56,-82.75,1024,73.03,2,-3,-3,7.77,12.55,12.26,12.55,8.07,10.76,20.62,8.67,9.27,14.95,4.78,8.67,4.48,5.08,10.46,35.87,10.46,10.16,5.08,5.68,51.41,5.08,7.17,,6.58,5.802469,1.216049,10.395062,0.0,,-0.796296,63.737158
US_KY_21071,2020-02-25,ChIJg3oQoV0CRYgRT5pvfMJQ12E,Q500702,geoId/21071,US,United States of America,KY,Kentucky,21071,Floyd County,US,USA,2,,,,,,,36296,17737,18559,4422,4341,4219,4317,4732,5175,5017,2812,1261,1846521,37.56,-82.75,1024,73.03,17,-1,11,5.59,8.53,14.71,7.95,6.47,5.59,28.55,11.18,6.47,10.3,5.0,7.06,7.06,6.47,10.89,45.02,10.59,8.53,,7.06,45.61,5.0,8.53,6.77,9.71,9.919753,5.049383,15.709877,5.842,,7.592593,85.526102
US_KY_21071,2020-02-26,ChIJg3oQoV0CRYgRT5pvfMJQ12E,Q500702,geoId/21071,US,United States of America,KY,Kentucky,21071,Floyd County,US,USA,2,,,,,,,36296,17737,18559,4422,4341,4219,4317,4732,5175,5017,2812,1261,1846521,37.56,-82.75,1024,73.03,24,5,-3,4.24,7.35,13.57,10.46,6.5,9.05,41.84,11.87,9.61,12.16,8.2,6.5,7.63,5.37,6.5,55.41,10.46,7.92,6.22,9.61,47.78,4.52,7.35,12.16,4.52,8.790123,3.296296,14.203704,1.778,,5.740741,81.252066
US_KY_21071,2020-02-27,ChIJg3oQoV0CRYgRT5pvfMJQ12E,Q500702,geoId/21071,US,United States of America,KY,Kentucky,21071,Floyd County,US,USA,2,,,,,,,36296,17737,18559,4422,4341,4219,4317,4732,5175,5017,2812,1261,1846521,37.56,-82.75,1024,73.03,14,2,-7,5.96,11.06,14.75,13.89,9.07,6.52,35.45,12.19,5.67,13.04,4.54,6.24,7.66,4.25,9.93,54.45,,7.09,7.37,10.49,46.51,5.39,,8.22,6.52,-0.54321,-3.432099,6.648148,3.81,,-5.364198,70.063619
US_KY_21071,2020-02-28,ChIJg3oQoV0CRYgRT5pvfMJQ12E,Q500702,geoId/21071,US,United States of America,KY,Kentucky,21071,Floyd County,US,USA,2,,,,,,,36296,17737,18559,4422,4341,4219,4317,4732,5175,5017,2812,1261,1846521,37.56,-82.75,1024,73.03,24,3,-4,7.5,9.23,10.68,10.1,6.06,5.2,33.19,12.99,9.52,10.1,,5.2,7.5,4.04,9.81,37.52,5.48,6.93,,4.62,40.69,5.77,7.79,9.52,5.2,0.037037,-3.493827,3.888889,0.084667,,-5.234568,68.322091
US_KY_21071,2020-02-29,ChIJg3oQoV0CRYgRT5pvfMJQ12E,Q500702,geoId/21071,US,United States of America,KY,Kentucky,21071,Floyd County,US,USA,2,,,,,,,36296,17737,18559,4422,4341,4219,4317,4732,5175,5017,2812,1261,1846521,37.56,-82.75,1024,73.03,22,11,4,,7.6,12.03,,,8.86,32.29,11.4,,10.76,,,6.65,6.33,11.71,42.1,7.91,5.7,8.23,5.38,47.16,,7.91,7.91,5.38,-0.716049,-4.320988,3.351852,0.762,30.48,-6.197531,66.785042
US_KY_21071,2020-03-01,ChIJg3oQoV0CRYgRT5pvfMJQ12E,Q500702,geoId/21071,US,United States of America,KY,Kentucky,21071,Floyd County,US,USA,2,,,,,,,36296,17737,18559,4422,4341,4219,4317,4732,5175,5017,2812,1261,1846521,37.56,-82.75,1024,73.03,45,17,,10.37,7.13,15.87,7.45,,5.18,26.56,11.99,4.54,11.99,4.86,,9.07,6.8,7.78,45.03,8.42,6.8,7.45,6.8,42.44,4.86,11.66,9.72,,2.123457,-6.012346,14.580247,0.028222,,-7.407407,49.818946
US_KY_21071,2020-03-02,ChIJg3oQoV0CRYgRT5pvfMJQ12E,Q500702,geoId/21071,US,United States of America,KY,Kentucky,21071,Floyd County,US,USA,2,,,,,,,36296,17737,18559,4422,4341,4219,4317,4732,5175,5017,2812,1261,1846521,37.56,-82.75,1024,73.03,22,-7,-4,4.95,9.02,14.26,9.02,6.69,8.15,35.78,20.66,4.95,12.8,4.07,6.69,10.18,6.69,12.22,60.51,9.31,8.15,4.66,9.89,48.88,6.11,9.02,14.26,9.6,9.080247,6.654321,12.265432,0.0,,2.302469,63.866129
US_KY_21071,2020-03-03,ChIJg3oQoV0CRYgRT5pvfMJQ12E,Q500702,geoId/21071,US,United States of America,KY,Kentucky,21071,Floyd County,US,USA,2,,,,,,,36296,17737,18559,4422,4341,4219,4317,4732,5175,5017,2812,1261,1846521,37.56,-82.75,1024,73.03,43,23,6,8.49,10.83,10.24,10.83,7.02,,38.62,17.85,7.61,12.29,7.02,6.73,11.41,,4.68,56.47,9.36,8.49,5.56,9.07,48.57,6.14,12.58,,9.36,11.555556,8.648148,16.944444,14.732,,8.969136,84.281154
US_KY_21071,2020-03-04,ChIJg3oQoV0CRYgRT5pvfMJQ12E,Q500702,geoId/21071,US,United States of America,KY,Kentucky,21071,Floyd County,US,USA,2,,,,,,,36296,17737,18559,4422,4341,4219,4317,4732,5175,5017,2812,1261,1846521,37.56,-82.75,1024,73.03,29,9,2,5.71,7.51,15.02,11.72,6.31,4.21,35.15,15.92,,10.21,6.31,5.11,9.31,7.21,8.41,50.47,6.61,10.21,4.51,6.61,45.06,5.11,6.01,6.61,6.61,9.432099,2.148148,16.314815,0.254,,-1.345679,47.442893
US_KY_21071,2020-03-05,ChIJg3oQoV0CRYgRT5pvfMJQ12E,Q500702,geoId/21071,US,United States of America,KY,Kentucky,21071,Floyd County,US,USA,2,,,,,,,36296,17737,18559,4422,4341,4219,4317,4732,5175,5017,2812,1261,1846521,37.56,-82.75,1024,73.03,18,-5,12,7.32,10.99,12.51,10.68,6.41,7.93,34.79,15.26,6.71,11.6,5.8,4.88,5.49,,11.9,54.62,7.32,7.63,6.41,5.49,49.44,6.41,8.24,7.63,5.8,9.123457,2.135802,16.024691,0.0,,-0.919753,49.678293
US_KY_21071,2020-03-06,ChIJg3oQoV0CRYgRT5pvfMJQ12E,Q500702,geoId/21071,US,United States of America,KY,Kentucky,21071,Floyd County,US,USA,2,,,,,,,36296,17737,18559,4422,4341,4219,4317,4732,5175,5017,2812,1261,1846521,37.56,-82.75,1024,73.03,6,-16,8,5.86,7.62,18.76,12.6,8.79,5.28,48.95,12.02,5.57,14.95,6.16,7.04,9.38,,10.85,77.97,7.33,7.62,5.28,4.69,42.79,6.45,9.38,7.04,7.62,5.574074,0.679012,13.080247,0.0,,-1.222222,62.072533
US_KY_21071,2020-03-07,ChIJg3oQoV0CRYgRT5pvfMJQ12E,Q500702,geoId/21071,US,United States of America,KY,Kentucky,21071,Floyd County,US,USA,2,,,,,,,36296,17737,18559,4422,4341,4219,4317,4732,5175,5017,2812,1261,1846521,37.56,-82.75,1024,73.03,24,10,6,7.34,10.53,14.36,11.17,6.7,5.11,34.78,13.4,7.98,13.08,,6.7,6.06,,8.62,56.8,6.38,6.7,5.11,6.38,37.97,,11.81,9.25,5.74,1.975309,-0.555556,8.487654,0.254,,-4.209877,64.096782
US_KY_21071,2020-03-08,ChIJg3oQoV0CRYgRT5pvfMJQ12E,Q500702,geoId/21071,US,United States of America,KY,Kentucky,21071,Floyd County,US,USA,2,,,,,,,36296,17737,18559,4422,4341,4219,4317,4732,5175,5017,2812,1261,1846521,37.56,-82.75,1024,73.03,37,6,,7.17,9.56,13.32,12.98,,,33.46,13.66,6.49,8.88,,,7.85,6.83,11.61,48.15,6.49,6.83,7.51,7.85,40.63,4.78,8.2,6.49,6.49,5.709877,-2.37037,18.154321,0.0,,-5.481481,45.04799
US_KY_21071,2020-03-09,ChIJg3oQoV0CRYgRT5pvfMJQ12E,Q500702,geoId/21071,US,United States of America,KY,Kentucky,21071,Floyd County,US,USA,2,,,,,,,36296,17737,18559,4422,4341,4219,4317,4732,5175,5017,2812,1261,1846521,37.56,-82.75,1024,73.03,23,-10,-2,7.09,6.78,13.56,8.94,8.01,5.24,48.69,15.71,6.47,15.1,8.32,6.47,11.4,6.47,12.63,65.02,8.63,12.02,4.62,9.24,48.69,7.09,14.48,7.09,8.32,11.469136,2.796296,19.746914,0.0,,-2.944444,37.669721
US_KY_21071,2020-03-10,ChIJg3oQoV0CRYgRT5pvfMJQ12E,Q500702,geoId/21071,US,United States of America,KY,Kentucky,21071,Floyd County,US,USA,2,,,,,,,36296,17737,18559,4422,4341,4219,4317,4732,5175,5017,2812,1261,1846521,37.56,-82.75,1024,73.03,17,-2,4,8.96,7.76,14.63,8.66,5.67,9.56,42.11,19.41,6.27,11.35,6.57,7.17,7.47,5.97,11.05,74.96,7.17,10.15,11.35,7.47,51.07,5.08,9.26,7.17,8.06,13.561728,9.037037,17.765432,0.592667,,7.549383,67.280508
US_KY_21071,2020-03-11,ChIJg3oQoV0CRYgRT5pvfMJQ12E,Q500702,geoId/21071,US,United States of America,KY,Kentucky,21071,Floyd County,US,USA,2,,,,,,,36296,17737,18559,4422,4341,4219,4317,4732,5175,5017,2812,1261,1846521,37.56,-82.75,1024,73.03,17,13,-13,6.87,8.66,12.85,6.28,6.28,5.08,61.26,17.33,,16.43,5.68,9.56,11.36,4.48,13.15,95.62,7.47,6.28,8.96,8.07,43.03,5.98,6.87,5.38,7.77,12.839506,9.376543,17.864198,1.947333,,9.407407,79.696732
US_KY_21071,2020-03-12,ChIJg3oQoV0CRYgRT5pvfMJQ12E,Q500702,geoId/21071,US,United States of America,KY,Kentucky,21071,Floyd County,US,USA,2,,,,,,,36296,17737,18559,4422,4341,4219,4317,4732,5175,5017,2812,1261,1846521,37.56,-82.75,1024,73.03,16,14,-3,7.53,9.94,12.65,10.54,5.72,,53.01,18.98,5.12,10.84,6.33,6.93,12.35,,11.45,100.0,7.53,8.43,6.02,5.12,33.43,4.22,9.34,8.43,5.12,12.876543,6.388889,20.685185,0.0,,7.41358,69.887027
US_KY_21071,2020-03-13,ChIJg3oQoV0CRYgRT5pvfMJQ12E,Q500702,geoId/21071,US,United States of America,KY,Kentucky,21071,Floyd County,US,USA,2,,,,,,,36296,17737,18559,4422,4341,4219,4317,4732,5175,5017,2812,1261,1846521,37.56,-82.75,1024,73.03,5,3,-7,9.2,6.75,10.43,9.2,8.59,4.91,42.62,15.64,7.36,8.28,8.89,6.44,11.65,5.83,10.43,84.93,,10.43,,5.52,39.25,5.21,4.29,,6.13,15.203704,11.623457,18.018519,32.512,,9.432099,68.540875
US_KY_21071,2020-03-14,ChIJg3oQoV0CRYgRT5pvfMJQ12E,Q500702,geoId/21071,US,United States of America,KY,Kentucky,21071,Floyd County,US,USA,2,,,,,,,36296,17737,18559,4422,4341,4219,4317,4732,5175,5017,2812,1261,1846521,37.56,-82.75,1024,73.03,1,14,-2,5.96,7.21,17.86,7.52,5.64,,36.98,15.04,5.33,6.89,6.27,6.89,10.66,,,76.16,5.01,6.58,6.27,,41.69,4.39,4.7,7.52,5.01,7.617284,4.376543,13.660494,10.16,,-2.141975,50.247049
US_KY_21071,2020-03-15,ChIJg3oQoV0CRYgRT5pvfMJQ12E,Q500702,geoId/21071,US,United States of America,KY,Kentucky,21071,Floyd County,US,USA,2,,,,,,,36296,17737,18559,4422,4341,4219,4317,4732,5175,5017,2812,1261,1846521,37.56,-82.75,1024,73.03,3,16,-7,6.85,9.34,17.12,7.16,6.23,6.54,39.23,17.12,4.36,9.96,,8.1,11.21,,7.16,82.51,9.34,4.98,4.67,4.67,39.86,,8.1,8.1,6.23,4.364198,2.339506,9.228395,8.805333,,3.41358,93.715366
US_KY_21071,2020-03-16,ChIJg3oQoV0CRYgRT5pvfMJQ12E,Q500702,geoId/21071,US,United States of America,KY,Kentucky,21071,Floyd County,US,USA,2,,,,,,,36296,17737,18559,4422,4341,4219,4317,4732,5175,5017,2812,1261,1846521,37.56,-82.75,1024,73.03,-1,9,-15,,8.9,13.35,13.07,6.95,,39.77,15.85,5.56,7.51,,4.17,9.46,5.84,7.79,86.21,6.12,5.01,4.17,,36.43,,,6.67,5.28,5.882716,2.425926,11.5,0.169333,,4.166667,88.882306
US_KY_21071,2020-03-17,ChIJg3oQoV0CRYgRT5pvfMJQ12E,Q500702,geoId/21071,US,United States of America,KY,Kentucky,21071,Floyd County,US,USA,2,,,,,,,36296,17737,18559,4422,4341,4219,4317,4732,5175,5017,2812,1261,1846521,37.56,-82.75,1024,73.03,-14,15,-14,4.81,8.54,13.35,10.68,6.41,4.81,31.77,12.28,6.67,4.81,5.87,6.41,15.75,5.07,12.81,71.82,7.21,5.87,5.87,5.61,37.64,4.54,,6.94,3.74,9.783951,6.191358,11.419753,2.201333,,9.185185,96.103439
US_KY_21071,2020-03-18,ChIJg3oQoV0CRYgRT5pvfMJQ12E,Q500702,geoId/21071,US,United States of America,KY,Kentucky,21071,Floyd County,US,USA,2,,,,,,,36296,17737,18559,4422,4341,4219,4317,4732,5175,5017,2812,1261,1846521,37.56,-82.75,1024,73.03,-19,1,-23,4.86,9.72,17.01,9.18,6.21,3.78,29.16,11.61,5.13,7.02,4.32,,20.25,5.13,7.29,57.5,6.75,8.91,4.32,,45.08,,7.29,5.67,,11.339506,6.135802,19.648148,1.016,,9.061728,85.93231
US_KY_21071,2020-03-19,ChIJg3oQoV0CRYgRT5pvfMJQ12E,Q500702,geoId/21071,US,United States of America,KY,Kentucky,21071,Floyd County,US,USA,2,,,,,,,36296,17737,18559,4422,4341,4219,4317,4732,5175,5017,2812,1261,1846521,37.56,-82.75,1024,73.03,-25,4,-19,5.06,10.92,12.25,10.12,25.04,,32.49,12.78,,13.32,4.0,6.39,14.12,4.0,10.12,55.66,4.53,6.39,,,39.42,,6.39,5.06,5.59,15.574074,13.493056,22.680556,7.196667,,13.537037,87.707817
US_KY_21071,2020-03-20,ChIJg3oQoV0CRYgRT5pvfMJQ12E,Q500702,geoId/21071,US,United States of America,KY,Kentucky,21071,Floyd County,US,USA,2,,,,,,,36296,17737,18559,4422,4341,4219,4317,4732,5175,5017,2812,1261,1846521,37.56,-82.75,1024,73.03,-29,-24,-18,6.87,8.46,12.69,8.99,8.2,4.23,26.7,13.22,4.76,8.46,5.29,,10.57,3.7,7.14,57.9,3.97,10.05,,,35.69,3.97,8.2,4.23,6.34,19.024691,14.950617,21.740741,8.043333,,14.604938,75.904681
US_KY_21071,2020-03-21,ChIJg3oQoV0CRYgRT5pvfMJQ12E,Q500702,geoId/21071,US,United States of America,KY,Kentucky,21071,Floyd County,US,USA,2,,,,,,,36296,17737,18559,4422,4341,4219,4317,4732,5175,5017,2812,1261,1846521,37.56,-82.75,1024,73.03,-31,1,-13,4.66,6.99,18.05,14.26,15.43,,30.27,11.64,5.24,8.15,5.82,5.53,11.93,5.24,5.82,60.83,,8.73,,6.99,42.78,,7.28,5.53,5.82,8.790123,4.37037,17.851852,14.224,,7.493827,91.85925
US_KY_21071,2020-03-22,ChIJg3oQoV0CRYgRT5pvfMJQ12E,Q500702,geoId/21071,US,United States of America,KY,Kentucky,21071,Floyd County,US,USA,2,,,,,,,36296,17737,18559,4422,4341,4219,4317,4732,5175,5017,2812,1261,1846521,37.56,-82.75,1024,73.03,-30,-4,-23,,9.54,16.39,10.13,5.36,4.77,28.61,11.32,,8.94,5.36,9.24,10.73,,13.11,62.28,5.66,8.04,5.66,4.47,40.23,4.17,10.13,,5.66,5.925926,0.598765,13.209877,0.127,,2.432099,78.745958
US_KY_21071,2020-03-23,ChIJg3oQoV0CRYgRT5pvfMJQ12E,Q500702,geoId/21071,US,United States of America,KY,Kentucky,21071,Floyd County,US,USA,2,,,,,,,36296,17737,18559,4422,4341,4219,4317,4732,5175,5017,2812,1261,1846521,37.56,-82.75,1024,73.03,-31,-22,-30,7.22,10.05,10.82,6.96,10.82,7.22,36.08,15.46,,8.5,4.12,6.44,14.95,6.44,7.99,61.08,7.22,9.02,5.93,3.87,37.88,3.87,9.02,3.61,8.25,10.537037,5.382716,13.62963,1.016,,7.975309,84.384624
US_KY_21071,2020-03-24,ChIJg3oQoV0CRYgRT5pvfMJQ12E,Q500702,geoId/21071,US,United States of America,KY,Kentucky,21071,Floyd County,US,USA,2,,,,,,,36296,17737,18559,4422,4341,4219,4317,4732,5175,5017,2812,1261,1846521,37.56,-82.75,1024,73.03,-38,-30,-28,6.02,12.57,14.14,10.73,13.09,4.71,29.58,10.47,5.24,6.81,,4.19,9.95,6.02,6.28,57.6,5.76,6.02,8.9,,38.48,3.93,4.97,6.28,7.85,9.746914,5.950617,13.290123,0.677333,,7.759259,87.770819
US_KY_21071,2020-03-25,ChIJg3oQoV0CRYgRT5pvfMJQ12E,Q500702,geoId/21071,US,United States of America,KY,Kentucky,21071,Floyd County,US,USA,2,,,,,,,36296,17737,18559,4422,4341,4219,4317,4732,5175,5017,2812,1261,1846521,37.56,-82.75,1024,73.03,-31,-28,-33,5.43,,16.29,9.05,5.69,,25.85,7.24,3.62,6.2,3.88,3.88,10.34,9.05,8.53,52.22,9.56,4.91,8.01,4.91,38.52,,6.2,3.88,6.72,10.54321,6.820988,14.753086,6.858,,8.407407,86.837699
US_KY_21071,2020-03-26,ChIJg3oQoV0CRYgRT5pvfMJQ12E,Q500702,geoId/21071,US,United States of America,KY,Kentucky,21071,Floyd County,US,USA,2,,,,,,,36296,17737,18559,4422,4341,4219,4317,4732,5175,5017,2812,1261,1846521,37.56,-82.75,1024,73.03,-32,-21,-25,5.16,7.61,11.69,7.07,7.61,6.52,27.99,8.42,5.98,9.51,,5.43,8.7,6.52,10.6,44.3,5.71,9.78,9.51,5.71,39.95,,9.51,4.35,5.98,12.055556,4.0,23.981481,0.479778,,5.12963,62.71257
US_KY_21071,2020-03-27,ChIJg3oQoV0CRYgRT5pvfMJQ12E,Q500702,geoId/21071,US,United States of America,KY,Kentucky,21071,Floyd County,US,USA,2,,,,,,,36296,17737,18559,4422,4341,4219,4317,4732,5175,5017,2812,1261,1846521,37.56,-82.75,1024,73.03,-24,-26,-29,6.27,6.82,15.81,8.72,4.63,5.72,25.63,8.72,4.09,4.63,,6.27,6.27,,6.54,40.62,5.45,7.63,5.45,10.63,39.26,4.63,6.54,5.45,4.09,19.666667,14.697531,26.580247,0.0508,,10.37037,55.231295
US_KY_21071,2020-03-28,ChIJg3oQoV0CRYgRT5pvfMJQ12E,Q500702,geoId/21071,US,United States of America,KY,Kentucky,21071,Floyd County,US,USA,2,,,1,0,,,36296,17737,18559,4422,4341,4219,4317,4732,5175,5017,2812,1261,1846521,37.56,-82.75,1024,73.03,-17,3,-21,6.47,7.39,13.56,8.63,8.63,,22.8,8.63,,10.48,,,10.17,6.47,8.32,39.13,6.47,13.25,5.24,4.93,40.98,4.62,7.7,,4.62,22.104938,15.604938,28.277778,0.056444,,14.037037,60.396938
US_KY_21071,2020-03-29,ChIJg3oQoV0CRYgRT5pvfMJQ12E,Q500702,geoId/21071,US,United States of America,KY,Kentucky,21071,Floyd County,US,USA,2,0,0,1,0,,,36296,17737,18559,4422,4341,4219,4317,4732,5175,5017,2812,1261,1846521,37.56,-82.75,1024,73.03,-22,-6,-25,4.99,5.29,16.15,7.34,8.22,,25.26,8.22,5.29,9.4,5.58,4.41,10.28,5.87,7.93,43.18,5.29,5.58,6.46,4.41,38.18,,9.99,7.93,5.58,20.95679,16.345679,26.12963,6.604,,10.820988,52.548504
US_KY_21071,2020-03-30,ChIJg3oQoV0CRYgRT5pvfMJQ12E,Q500702,geoId/21071,US,United States of America,KY,Kentucky,21071,Floyd County,US,USA,2,0,0,1,0,,,36296,17737,18559,4422,4341,4219,4317,4732,5175,5017,2812,1261,1846521,37.56,-82.75,1024,73.03,-33,-29,-35,4.78,7.97,18.86,10.63,7.44,5.31,23.38,8.77,6.64,7.17,4.52,9.3,7.97,,9.3,40.65,4.78,10.63,5.31,3.72,38.52,6.91,11.16,11.16,5.31,15.376543,9.888889,21.932099,0.0,,0.203704,35.639008
US_KY_21071,2020-03-31,ChIJg3oQoV0CRYgRT5pvfMJQ12E,Q500702,geoId/21071,US,United States of America,KY,Kentucky,21071,Floyd County,US,USA,2,0,0,1,0,,,36296,17737,18559,4422,4341,4219,4317,4732,5175,5017,2812,1261,1846521,37.56,-82.75,1024,73.03,-28,-29,-32,4.86,8.96,13.82,7.42,4.35,6.14,34.29,10.49,7.93,7.93,5.63,4.61,8.96,6.4,11.26,48.36,6.91,6.65,4.09,5.63,38.89,5.37,7.16,7.16,7.68,8.17284,5.145833,16.493827,0.0,,1.901235,64.83231
US_KY_21071,2020-04-01,ChIJg3oQoV0CRYgRT5pvfMJQ12E,Q500702,geoId/21071,US,United States of America,KY,Kentucky,21071,Floyd County,US,USA,2,0,0,1,0,,,36296,17737,18559,4422,4341,4219,4317,4732,5175,5017,2812,1261,1846521,37.56,-82.75,1024,73.03,-16,-9,-40,8.23,8.75,12.35,7.72,3.6,4.89,30.62,10.29,,8.49,4.63,7.46,8.23,5.4,9.52,45.03,5.15,5.66,4.37,4.63,32.16,4.37,6.69,,5.92,5.049383,3.438272,8.648148,8.466667,,3.333333,88.881378
