location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_abdominal_obesity,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_asthma,search_trends_attention_deficit_hyperactivity_disorder,search_trends_back_pain,search_trends_bleeding,search_trends_bone_fracture,search_trends_burn,search_trends_candidiasis,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_depression,search_trends_dermatitis,search_trends_diabetes,search_trends_diarrhea,search_trends_epilepsy,search_trends_erectile_dysfunction,search_trends_fatigue,search_trends_fever,search_trends_flatulence,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_heartburn,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_insomnia,search_trends_itch,search_trends_low_back_pain,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_myocardial_infarction,search_trends_obesity,search_trends_pain,search_trends_scar,search_trends_skin_condition,search_trends_skin_rash,search_trends_sleep_disorder,search_trends_stroke,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,search_trends_vaginal_discharge,search_trends_vomiting,search_trends_weight_gain,search_trends_xeroderma,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_ID_16057,2022-05-29,ChIJu4UvpPP3n1QRjXaMHIRO7TI,Q284840,geoId/16057,US,United States of America,ID,Idaho,16057,Latah County,US,USA,2,,,,,0,24182,39741,20300,19441,4277,5775,10342,4528,3660,3904,3944,2125,1186,1742095,46.84,-116.676667,2789,80.3,-13,,-48,,,4.86,6.71,4.39,13.87,5.09,3.7,,5.78,5.32,,,,3.7,14.1,4.16,7.63,,6.47,3.24,9.71,5.09,,3.93,6.01,4.86,3.24,6.71,3.93,,4.62,6.24,23.81,5.55,3.93,8.55,4.39,,,,5.78,43.7,,3.93,10.63,3.24,,6.01,,4.62,,5.09,5.32,,10.666667,7.277778,15.322222,0.479778,,6.567901,76.584233
US_ID_16057,2022-05-30,ChIJu4UvpPP3n1QRjXaMHIRO7TI,Q284840,geoId/16057,US,United States of America,ID,Idaho,16057,Latah County,US,USA,2,,,,,0,24182,39741,20300,19441,4277,5775,10342,4528,3660,3904,3944,2125,1186,1742095,46.84,-116.676667,2789,80.3,-9,1,-76,12,,5.47,6.94,5.04,13.03,9.25,5.89,,4.42,6.73,4.2,,,,7.36,4.42,3.99,,6.1,3.36,5.68,5.47,,,5.68,6.52,,5.04,6.52,3.57,,5.47,29.43,5.89,2.94,7.36,5.89,5.26,3.78,,3.36,40.15,,,6.94,,,6.52,5.04,4.62,,4.83,3.78,,8.977778,6.061111,15.066667,4.515556,,6.203704,83.124069
US_ID_16057,2022-05-31,ChIJu4UvpPP3n1QRjXaMHIRO7TI,Q284840,geoId/16057,US,United States of America,ID,Idaho,16057,Latah County,US,USA,2,,,,,22,24204,39741,20300,19441,4277,5775,10342,4528,3660,3904,3944,2125,1186,1742095,46.84,-116.676667,2789,80.3,1,,-35,0,4.34,4.34,5.86,4.34,16.25,9.45,3.02,,6.24,7.37,2.83,,,,8.5,4.72,5.1,,5.1,,8.69,4.16,,3.02,5.48,3.78,,5.1,3.59,4.16,2.83,5.48,20.03,3.21,,8.12,6.42,,3.4,3.97,5.67,38.54,,4.72,6.24,,3.59,5.48,3.59,4.91,3.02,4.16,2.83,,11.522222,5.605556,20.938889,1.4732,,5.808642,68.249795
US_ID_16057,2022-06-01,ChIJu4UvpPP3n1QRjXaMHIRO7TI,Q284840,geoId/16057,US,United States of America,ID,Idaho,16057,Latah County,US,USA,2,,,,,6,24210,39741,20300,19441,4277,5775,10342,4528,3660,3904,3944,2125,1186,1742095,46.84,-116.676667,2789,80.3,5,,-35,0,3.27,3.27,6.73,5.58,14.42,8.85,6.34,2.69,4.04,5.0,2.88,3.08,,,10.77,,5.77,,4.42,3.46,6.34,7.69,3.85,,4.23,4.04,,2.69,4.04,5.96,3.65,,27.3,5.96,4.81,10.19,2.88,6.15,5.0,5.58,3.85,40.95,2.88,4.62,6.92,3.85,,7.5,2.88,3.27,2.69,2.88,2.88,,15.2,5.855556,22.527778,0.0,,6.117284,55.099167
US_ID_16057,2022-06-02,ChIJu4UvpPP3n1QRjXaMHIRO7TI,Q284840,geoId/16057,US,United States of America,ID,Idaho,16057,Latah County,US,USA,2,,,,,8,24218,39741,20300,19441,4277,5775,10342,4528,3660,3904,3944,2125,1186,1742095,46.84,-116.676667,2789,80.3,-2,15,-36,2,,5.06,5.06,5.06,16.35,10.31,5.45,,6.03,7.01,4.48,,,,11.48,5.84,5.25,2.92,6.62,,9.93,5.45,,,6.81,3.31,,4.48,,4.87,3.5,6.42,23.35,8.17,3.31,8.37,3.31,4.28,3.7,,5.64,33.67,,5.64,8.17,,,5.25,4.09,4.28,,,4.67,,17.066667,9.072222,25.644444,0.0254,,7.697531,54.155964
US_ID_16057,2022-06-03,ChIJu4UvpPP3n1QRjXaMHIRO7TI,Q284840,geoId/16057,US,United States of America,ID,Idaho,16057,Latah County,US,USA,2,,,,,11,24229,39741,20300,19441,4277,5775,10342,4528,3660,3904,3944,2125,1186,1742095,46.84,-116.676667,2789,80.3,-5,9,-35,3,,5.3,6.68,2.75,14.93,8.05,2.95,,4.32,7.07,5.89,3.34,4.12,,8.84,3.34,,2.95,5.89,,8.25,4.12,,2.95,4.12,2.95,,5.5,3.93,4.12,3.14,7.07,24.95,4.32,5.3,7.86,3.14,4.71,3.54,,6.09,40.66,,6.48,9.43,3.34,,5.89,4.71,2.75,3.73,,3.54,,16.916667,11.15,25.594444,2.906889,,11.12963,69.001008
US_ID_16057,2022-06-04,ChIJu4UvpPP3n1QRjXaMHIRO7TI,Q284840,geoId/16057,US,United States of America,ID,Idaho,16057,Latah County,US,USA,2,,,,,7,24236,39741,20300,19441,4277,5775,10342,4528,3660,3904,3944,2125,1186,1742095,46.84,-116.676667,2789,80.3,-9,,-32,,,4.14,6.31,6.75,11.75,11.75,5.66,,3.05,5.01,5.22,3.05,,,11.1,3.48,6.75,,4.35,,8.92,6.96,,,5.88,5.22,,6.09,3.92,3.27,,4.35,23.73,4.14,,9.36,,,4.35,,6.75,37.66,,,9.79,,3.27,6.09,3.48,,,5.01,,,12.211111,9.816667,20.627778,6.660444,,10.709877,90.567048
US_ID_16057,2022-06-05,ChIJu4UvpPP3n1QRjXaMHIRO7TI,Q284840,geoId/16057,US,United States of America,ID,Idaho,16057,Latah County,US,USA,2,,,,,3,24239,39741,20300,19441,4277,5775,10342,4528,3660,3904,3944,2125,1186,1742095,46.84,-116.676667,2789,80.3,-11,,-39,,4.75,,8.0,3.46,13.83,7.78,7.56,3.46,4.97,6.27,5.4,,,,13.62,3.46,7.35,4.97,4.75,3.46,8.86,4.32,3.02,3.02,6.48,5.83,3.67,,5.83,8.43,,4.32,21.61,6.27,,9.29,,,5.83,,4.32,38.03,,4.75,11.02,3.02,3.89,5.62,3.46,4.54,,,,,12.583333,8.4,19.405556,5.983111,,10.148148,85.150442
US_ID_16057,2022-06-06,ChIJu4UvpPP3n1QRjXaMHIRO7TI,Q284840,geoId/16057,US,United States of America,ID,Idaho,16057,Latah County,US,USA,2,,,,,0,24239,39741,20300,19441,4277,5775,10342,4528,3660,3904,3944,2125,1186,1742095,46.84,-116.676667,2789,80.3,7,13,-21,0,3.69,3.69,6.22,6.22,14.37,9.32,4.27,3.11,5.24,7.77,3.88,,2.72,,8.35,3.69,4.66,,4.08,,11.85,6.22,3.11,,4.27,3.3,,4.27,3.5,3.5,4.47,6.02,22.73,7.38,,7.19,4.27,4.86,3.69,,9.32,39.43,,4.86,6.41,,3.11,8.35,6.8,,,3.3,,,12.911111,8.488889,18.927778,8.579556,,8.382716,74.78201
US_ID_16057,2022-06-07,ChIJu4UvpPP3n1QRjXaMHIRO7TI,Q284840,geoId/16057,US,United States of America,ID,Idaho,16057,Latah County,US,USA,2,,,,,13,24252,39741,20300,19441,4277,5775,10342,4528,3660,3904,3944,2125,1186,1742095,46.84,-116.676667,2789,80.3,10,,-37,1,,4.54,8.49,4.94,18.18,8.89,5.93,,4.35,7.31,3.16,3.95,,,12.05,5.93,6.52,,6.72,,8.89,4.54,5.14,,4.74,3.75,,,3.56,4.54,2.96,8.3,26.27,6.91,4.54,9.88,3.16,5.33,3.95,2.77,5.73,45.44,4.54,3.56,8.3,,3.56,5.93,6.72,4.74,,3.75,2.77,3.36,13.416667,6.755556,21.855556,0.5334,,6.611111,63.518735
US_ID_16057,2022-06-08,ChIJu4UvpPP3n1QRjXaMHIRO7TI,Q284840,geoId/16057,US,United States of America,ID,Idaho,16057,Latah County,US,USA,2,,,,,3,24255,39741,20300,19441,4277,5775,10342,4528,3660,3904,3944,2125,1186,1742095,46.84,-116.676667,2789,80.3,11,,-37,1,,6.17,7.76,3.98,12.13,9.15,5.97,3.98,4.97,5.97,4.57,,2.98,,9.94,4.18,5.17,2.98,,2.78,11.34,4.57,,,4.77,4.97,,3.58,4.18,6.17,,6.76,23.66,7.36,,6.36,,4.97,6.17,,7.96,40.97,,4.77,6.56,,4.57,6.96,7.16,3.38,,3.18,,,16.783333,9.316667,22.622222,0.0,,8.314815,57.805648
US_ID_16057,2022-06-09,ChIJu4UvpPP3n1QRjXaMHIRO7TI,Q284840,geoId/16057,US,United States of America,ID,Idaho,16057,Latah County,US,USA,2,,,,,12,24267,39741,20300,19441,4277,5775,10342,4528,3660,3904,3944,2125,1186,1742095,46.84,-116.676667,2789,80.3,6,12,-39,2,,6.09,5.89,3.04,19.08,7.51,5.48,3.65,4.87,5.28,5.48,4.46,,,11.37,3.65,6.49,3.45,7.71,2.84,9.95,3.65,,3.45,6.29,5.48,3.45,,3.04,4.46,,10.96,25.98,6.09,3.86,10.76,3.86,6.9,4.26,3.65,6.7,32.88,,4.26,10.35,5.07,3.86,6.9,3.86,2.84,,,5.07,,16.227778,9.911111,23.638889,0.141111,,8.339506,59.743435
US_ID_16057,2022-06-10,ChIJu4UvpPP3n1QRjXaMHIRO7TI,Q284840,geoId/16057,US,United States of America,ID,Idaho,16057,Latah County,US,USA,2,,,,,10,24277,39741,20300,19441,4277,5775,10342,4528,3660,3904,3944,2125,1186,1742095,46.84,-116.676667,2789,80.3,4,13,-38,4,,5.11,5.72,4.9,16.76,10.01,3.06,,4.7,9.2,4.9,,,2.86,11.44,,4.9,3.68,6.33,3.68,8.38,5.52,3.06,6.95,5.31,4.7,,3.88,4.5,4.09,4.29,6.74,27.59,4.9,4.29,8.38,,5.11,3.88,,4.9,43.32,4.29,4.9,10.01,2.86,4.29,6.74,5.52,5.11,,3.06,5.52,,16.311111,11.172222,22.805556,1.326444,,12.407407,78.515956
US_ID_16057,2022-06-11,ChIJu4UvpPP3n1QRjXaMHIRO7TI,Q284840,geoId/16057,US,United States of America,ID,Idaho,16057,Latah County,US,USA,2,,,,,8,24285,39741,20300,19441,4277,5775,10342,4528,3660,3904,3944,2125,1186,1742095,46.84,-116.676667,2789,80.3,-13,,-31,,,5.89,8.84,4.53,14.73,6.8,7.02,,7.02,7.25,6.8,,,,9.29,6.12,,,5.44,3.4,9.52,3.85,,,4.76,3.4,,,4.08,4.08,4.53,4.53,19.71,7.02,,7.48,,3.63,4.99,,5.44,40.79,4.3,4.08,8.16,,3.85,3.63,5.44,3.4,3.17,3.63,4.53,,14.616667,12.227778,19.35,17.610667,,12.067901,85.236944
US_ID_16057,2022-06-12,ChIJu4UvpPP3n1QRjXaMHIRO7TI,Q284840,geoId/16057,US,United States of America,ID,Idaho,16057,Latah County,US,USA,2,,,,,4,24289,39741,20300,19441,4277,5775,10342,4528,3660,3904,3944,2125,1186,1742095,46.84,-116.676667,2789,80.3,-9,,-32,,,5.31,4.87,,11.07,6.64,3.1,,3.98,5.31,,,4.21,4.43,9.07,3.76,3.98,4.43,6.86,3.76,8.63,8.19,4.87,,3.54,4.65,3.98,4.87,4.87,5.75,5.09,3.76,18.81,5.09,,7.97,3.98,,4.65,3.1,4.87,37.19,3.54,4.43,8.85,,3.98,4.65,4.65,,,4.21,,,14.538889,10.261111,19.594444,5.785556,,10.320988,76.879891
US_ID_16057,2022-06-13,ChIJu4UvpPP3n1QRjXaMHIRO7TI,Q284840,geoId/16057,US,United States of America,ID,Idaho,16057,Latah County,US,USA,2,,,,,3,24292,39741,20300,19441,4277,5775,10342,4528,3660,3904,3944,2125,1186,1742095,46.84,-116.676667,2789,80.3,-1,0,-25,4,,5.5,7.86,5.7,13.96,6.68,4.33,,6.49,6.09,,8.06,,3.34,9.24,3.54,5.5,3.93,5.11,3.15,6.68,7.47,,,5.9,,4.52,4.13,4.72,3.73,2.75,6.88,23.79,8.06,,9.83,4.33,5.11,5.9,,5.5,39.91,4.13,2.95,13.17,2.95,,6.09,3.34,5.5,,3.54,,,8.911111,5.927778,18.677778,12.615333,,6.592593,85.669402
US_ID_16057,2022-06-14,ChIJu4UvpPP3n1QRjXaMHIRO7TI,Q284840,geoId/16057,US,United States of America,ID,Idaho,16057,Latah County,US,USA,2,,,,,2,24294,39741,20300,19441,4277,5775,10342,4528,3660,3904,3944,2125,1186,1742095,46.84,-116.676667,2789,80.3,5,,-39,3,,5.83,7.44,3.62,11.46,10.46,5.03,,5.63,5.63,3.02,3.82,,,9.05,5.03,3.02,5.63,6.23,3.42,10.66,5.03,,3.42,8.04,4.62,,6.63,7.24,4.83,3.42,7.64,24.93,5.83,,7.44,4.62,,4.62,3.42,5.63,39.41,,4.42,6.23,,4.02,6.84,3.62,5.23,4.02,4.42,,,8.266667,5.116667,13.233333,13.772444,,4.037037,75.675581
US_ID_16057,2022-06-15,ChIJu4UvpPP3n1QRjXaMHIRO7TI,Q284840,geoId/16057,US,United States of America,ID,Idaho,16057,Latah County,US,USA,2,,,,,0,24294,39741,20300,19441,4277,5775,10342,4528,3660,3904,3944,2125,1186,1742095,46.84,-116.676667,2789,80.3,4,,-40,2,,4.23,6.77,7.41,14.81,9.1,6.35,4.87,7.2,4.87,3.81,4.87,,,8.46,5.08,2.96,5.71,6.14,3.17,12.48,5.08,4.02,4.87,7.2,4.66,,2.96,4.02,,,7.2,25.39,7.62,2.96,9.52,,5.71,5.5,,8.04,39.78,3.81,4.87,7.41,,4.23,3.39,5.5,4.66,,3.81,,4.66,11.888889,4.905556,20.555556,0.9144,,4.919753,63.237978
US_ID_16057,2022-06-16,ChIJu4UvpPP3n1QRjXaMHIRO7TI,Q284840,geoId/16057,US,United States of America,ID,Idaho,16057,Latah County,US,USA,2,,,,,10,24304,39741,20300,19441,4277,5775,10342,4528,3660,3904,3944,2125,1186,1742095,46.84,-116.676667,2789,80.3,3,17,-39,2,,5.11,7.45,4.9,15.11,11.71,5.96,,7.02,7.66,2.98,,,2.98,7.02,3.41,,4.26,7.02,,9.15,4.47,2.98,3.19,,5.75,,5.53,6.39,5.32,,7.24,25.33,4.47,3.41,7.02,3.62,4.26,5.32,,5.53,41.08,,4.9,10.86,,2.98,7.45,6.6,2.98,,,,,15.944444,6.916667,23.038889,0.0762,,8.580247,61.278182
US_ID_16057,2022-06-17,ChIJu4UvpPP3n1QRjXaMHIRO7TI,Q284840,geoId/16057,US,United States of America,ID,Idaho,16057,Latah County,US,USA,2,,,,,0,24304,39741,20300,19441,4277,5775,10342,4528,3660,3904,3944,2125,1186,1742095,46.84,-116.676667,2789,80.3,-6,12,-43,2,,6.8,7.24,5.92,18.42,13.59,5.7,4.17,8.11,7.45,5.26,5.04,3.51,3.95,7.02,,4.17,3.95,6.14,3.95,13.37,4.6,,,4.38,5.26,,5.26,5.7,4.17,3.07,5.7,22.8,7.45,,9.87,5.04,3.51,3.95,,9.21,38.8,3.73,5.26,7.89,,3.29,8.33,6.14,,,,,,16.883333,10.7,22.9,0.0,,9.740741,62.835691
US_ID_16057,2022-06-18,ChIJu4UvpPP3n1QRjXaMHIRO7TI,Q284840,geoId/16057,US,United States of America,ID,Idaho,16057,Latah County,US,USA,2,,,,,0,24304,39741,20300,19441,4277,5775,10342,4528,3660,3904,3944,2125,1186,1742095,46.84,-116.676667,2789,80.3,-16,,-38,,,6.94,6.71,7.18,14.37,10.54,4.31,,4.79,6.46,,,3.35,,7.9,5.51,,5.03,,3.59,9.82,6.23,,5.27,9.58,,3.35,4.07,4.07,4.79,,6.23,17.24,4.07,3.83,8.62,3.35,,,,5.75,40.71,3.59,5.27,7.18,4.07,,4.07,3.59,,5.03,3.83,5.03,3.59,13.272222,9.655556,19.983333,0.762,,9.216049,76.802232
US_ID_16057,2022-06-19,ChIJu4UvpPP3n1QRjXaMHIRO7TI,Q284840,geoId/16057,US,United States of America,ID,Idaho,16057,Latah County,US,USA,2,,,,,0,24304,39741,20300,19441,4277,5775,10342,4528,3660,3904,3944,2125,1186,1742095,46.84,-116.676667,2789,80.3,-5,,-35,,,6.85,4.57,5.71,13.32,5.97,4.83,,,8.36,,,,3.69,10.61,4.02,6.73,,5.57,,7.06,7.75,,4.07,6.29,3.99,,,3.61,3.58,,7.11,20.54,7.48,4.54,7.24,3.39,,,,7.69,35.85,,3.4,7.37,,,6.18,5.13,3.35,,3.88,5.18,3.4,11.305556,7.783333,16.433333,2.342444,,7.87037,79.364823
US_ID_16057,2022-06-20,ChIJu4UvpPP3n1QRjXaMHIRO7TI,Q284840,geoId/16057,US,United States of America,ID,Idaho,16057,Latah County,US,USA,2,,,,,0,24304,39741,20300,19441,4277,5775,10342,4528,3660,3904,3944,2125,1186,1742095,46.84,-116.676667,2789,80.3,8,15,-48,7,,5.56,9.33,4.73,15.06,8.7,6.73,,4.22,5.25,6.99,4.3,,3.03,7.28,4.16,3.37,,3.59,,11.04,5.83,,,5.51,4.66,,6.85,4.7,3.36,3.66,9.04,17.61,3.88,2.95,8.14,5.37,3.81,3.86,3.08,5.07,39.53,,3.35,4.73,,,4.98,6.06,3.35,3.54,3.13,3.82,,12.283333,8.083333,17.944444,1.072444,,8.82716,80.202379
US_ID_16057,2022-06-21,ChIJu4UvpPP3n1QRjXaMHIRO7TI,Q284840,geoId/16057,US,United States of America,ID,Idaho,16057,Latah County,US,USA,2,,,,,0,24304,39741,20300,19441,4277,5775,10342,4528,3660,3904,3944,2125,1186,1742095,46.84,-116.676667,2789,80.3,6,,-40,0,,4.42,6.01,,13.47,5.29,5.16,,5.81,6.29,,3.79,2.98,,7.41,3.29,5.14,,4.99,,7.13,3.21,,,3.23,4.78,,,3.72,4.79,,7.25,22.69,7.97,3.4,5.64,4.92,6.36,4.27,,4.89,45.38,4.34,5.82,7.06,3.6,,7.85,6.68,4.47,,,5.44,,15.494444,8.616667,24.155556,1.3462,,9.17284,66.659794
US_ID_16057,2022-06-22,ChIJu4UvpPP3n1QRjXaMHIRO7TI,Q284840,geoId/16057,US,United States of America,ID,Idaho,16057,Latah County,US,USA,2,,,,,0,24304,39741,20300,19441,4277,5775,10342,4528,3660,3904,3944,2125,1186,1742095,46.84,-116.676667,2789,80.3,1,,-39,2,3.24,8.16,10.43,,14.04,9.88,,,8.63,8.65,5.32,3.71,3.51,3.22,7.21,4.26,3.2,3.75,5.81,3.8,9.91,4.06,,2.96,6.2,5.71,,4.52,3.75,5.3,,7.39,22.3,3.62,3.14,8.76,2.99,3.74,3.01,3.17,4.94,41.66,3.6,7.03,6.9,,3.05,6.89,4.76,,,2.98,,,18.283333,9.366667,26.694444,0.0254,,9.345679,55.631973
US_ID_16057,2022-06-23,ChIJu4UvpPP3n1QRjXaMHIRO7TI,Q284840,geoId/16057,US,United States of America,ID,Idaho,16057,Latah County,US,USA,2,,,,,25,24329,39741,20300,19441,4277,5775,10342,4528,3660,3904,3944,2125,1186,1742095,46.84,-116.676667,2789,80.3,3,17,-39,2,,,6.44,4.35,18.93,9.23,4.49,,7.07,5.01,6.75,4.9,,,8.65,,5.95,3.88,6.67,3.06,6.11,4.19,,3.21,5.99,3.96,,6.44,,5.55,4.43,5.52,18.08,11.37,3.75,10.23,,5.3,5.21,,4.79,39.46,,6.44,8.07,,,6.88,3.75,3.98,,,,,17.95,10.577778,26.555556,0.0,,5.728395,45.311391
US_ID_16057,2022-06-24,ChIJu4UvpPP3n1QRjXaMHIRO7TI,Q284840,geoId/16057,US,United States of America,ID,Idaho,16057,Latah County,US,USA,2,,,,,0,24329,39741,20300,19441,4277,5775,10342,4528,3660,3904,3944,2125,1186,1742095,46.84,-116.676667,2789,80.3,-2,15,-41,1,,4.55,4.16,4.67,16.94,7.53,6.21,3.99,5.34,6.78,6.68,,4.21,,7.81,2.97,6.21,3.92,5.59,,5.34,5.83,,,3.47,5.64,,3.83,4.0,5.85,,7.05,19.69,5.86,3.9,5.67,5.75,5.37,5.18,,4.09,40.06,,,6.79,,3.81,8.24,4.61,3.29,,4.05,6.64,,15.45,8.311111,22.2,0.0,,2.475309,42.90436
US_ID_16057,2022-06-25,ChIJu4UvpPP3n1QRjXaMHIRO7TI,Q284840,geoId/16057,US,United States of America,ID,Idaho,16057,Latah County,US,USA,2,,,,,0,24329,39741,20300,19441,4277,5775,10342,4528,3660,3904,3944,2125,1186,1742095,46.84,-116.676667,2789,80.3,-9,,-33,-5,,,7.9,6.38,18.9,6.34,5.33,,4.68,4.87,5.14,,6.16,,14.38,,8.43,,3.88,,8.47,4.14,5.08,,4.36,5.3,,,5.36,5.65,4.14,8.16,21.58,4.26,,10.81,,,4.71,,5.2,35.18,,4.03,11.7,,,5.08,4.24,,,,,,16.166667,7.094444,25.744444,0.0,,4.098765,44.697514
US_ID_16057,2022-06-26,ChIJu4UvpPP3n1QRjXaMHIRO7TI,Q284840,geoId/16057,US,United States of America,ID,Idaho,16057,Latah County,US,USA,2,,,,,0,24329,39741,20300,19441,4277,5775,10342,4528,3660,3904,3944,2125,1186,1742095,46.84,-116.676667,2789,80.3,-6,,-37,,3.72,4.72,4.25,4.89,21.02,10.55,6.39,,4.48,6.83,4.72,,,3.62,12.18,4.54,5.78,,5.34,,8.82,4.78,,,,5.69,,,,5.77,,7.04,26.58,9.16,3.59,11.84,6.65,5.73,5.85,,4.79,42.75,,4.99,7.96,,,8.96,3.4,4.39,3.86,,,3.35,18.966667,7.861111,29.494444,0.0,,4.709877,39.353978
US_ID_16057,2022-06-27,ChIJu4UvpPP3n1QRjXaMHIRO7TI,Q284840,geoId/16057,US,United States of America,ID,Idaho,16057,Latah County,US,USA,2,,,,,0,24329,39741,20300,19441,4277,5775,10342,4528,3660,3904,3944,2125,1186,1742095,46.84,-116.676667,2789,80.3,7,18,-29,0,5.26,3.9,6.37,,22.06,6.78,4.8,3.84,,3.41,,3.25,3.97,4.35,6.63,3.82,4.04,,6.46,4.9,6.9,5.56,,,4.97,,2.93,,3.44,3.77,4.27,8.45,22.46,7.92,,12.74,,,4.15,,4.57,41.47,3.74,7.76,11.28,,4.25,10.33,4.44,3.14,,,,2.94,21.611111,9.972222,32.983333,0.0,,7.203704,39.795449
US_ID_16057,2022-06-28,ChIJu4UvpPP3n1QRjXaMHIRO7TI,Q284840,geoId/16057,US,United States of America,ID,Idaho,16057,Latah County,US,USA,2,,,,,0,24329,39741,20300,19441,4277,5775,10342,4528,3660,3904,3944,2125,1186,1742095,46.84,-116.676667,2789,80.3,4,,-41,1,,2.91,7.25,7.38,21.95,6.29,5.45,3.1,4.44,4.45,4.57,4.54,3.53,,14.82,3.97,4.83,3.45,,,10.19,5.43,,4.38,4.9,6.64,3.91,4.31,4.05,4.74,,7.2,24.72,5.35,4.16,8.01,3.06,4.21,4.73,,7.07,36.4,3.26,5.31,10.64,,4.01,7.51,6.45,4.3,,,,2.96,23.211111,12.672222,33.005556,0.0,,9.17284,41.188701
US_ID_16057,2022-06-29,ChIJu4UvpPP3n1QRjXaMHIRO7TI,Q284840,geoId/16057,US,United States of America,ID,Idaho,16057,Latah County,US,USA,2,,,,,0,24329,39741,20300,19441,4277,5775,10342,4528,3660,3904,3944,2125,1186,1742095,46.84,-116.676667,2789,80.3,1,,-39,1,,7.32,7.79,7.78,23.0,6.15,6.61,,5.7,6.48,4.73,,3.27,,12.77,5.71,5.78,3.8,5.05,,12.0,6.09,3.33,2.92,5.49,3.93,3.83,4.45,2.96,4.3,,8.22,26.19,10.61,,10.61,2.94,3.45,6.43,,6.14,41.78,,6.63,11.02,,,7.83,5.7,3.5,,,3.24,,17.733333,10.061111,28.116667,0.0,,5.617284,45.388935
US_ID_16057,2022-06-30,ChIJu4UvpPP3n1QRjXaMHIRO7TI,Q284840,geoId/16057,US,United States of America,ID,Idaho,16057,Latah County,US,USA,2,,,,,33,24362,39741,20300,19441,4277,5775,10342,4528,3660,3904,3944,2125,1186,1742095,46.84,-116.676667,2789,80.3,4,21,-40,0,,8.72,6.79,5.66,19.01,8.76,,,8.39,3.69,5.16,,3.3,,7.42,,3.42,7.27,6.32,4.0,11.46,5.06,,4.6,4.32,6.95,,4.0,3.21,7.44,,5.4,26.71,7.95,3.66,11.71,,4.71,5.71,,4.66,43.88,,5.75,11.01,,4.16,9.51,4.83,5.3,,3.01,4.65,3.52,18.005556,9.238889,27.033333,0.0,,7.216049,49.137027
US_ID_16057,2022-07-01,ChIJu4UvpPP3n1QRjXaMHIRO7TI,Q284840,geoId/16057,US,United States of America,ID,Idaho,16057,Latah County,US,USA,2,,,,,0,24362,39741,20300,19441,4277,5775,10342,4528,3660,3904,3944,2125,1186,1742095,46.84,-116.676667,2789,80.3,-4,26,-44,0,,7.65,7.94,5.61,16.0,9.27,7.25,,5.58,4.98,4.02,3.42,,,8.62,4.02,5.02,,,,10.24,5.86,,4.75,,4.2,,4.97,3.89,,,7.71,26.38,7.17,,7.52,3.77,5.09,4.93,,3.37,34.05,3.22,6.29,9.92,,,7.63,3.3,3.83,3.66,4.0,,,19.622222,9.977778,28.444444,0.0,,7.222222,44.375745
US_ID_16057,2022-07-02,ChIJu4UvpPP3n1QRjXaMHIRO7TI,Q284840,geoId/16057,US,United States of America,ID,Idaho,16057,Latah County,US,USA,2,,,,,0,24362,39741,20300,19441,4277,5775,10342,4528,3660,3904,3944,2125,1186,1742095,46.84,-116.676667,2789,80.3,-20,,-42,,,6.08,4.04,8.67,16.22,9.14,,,4.32,6.14,4.63,3.64,,,9.54,5.35,3.9,3.68,5.49,,10.39,4.91,,,5.49,6.43,,3.95,3.74,4.35,,6.4,23.12,7.34,,5.97,,,,,,44.43,,,7.68,,,4.28,5.76,4.0,,5.83,,,20.711111,10.811111,29.683333,0.0,,8.080247,44.511597
US_ID_16057,2022-07-03,ChIJu4UvpPP3n1QRjXaMHIRO7TI,Q284840,geoId/16057,US,United States of America,ID,Idaho,16057,Latah County,US,USA,2,,,,,0,24362,39741,20300,19441,4277,5775,10342,4528,3660,3904,3944,2125,1186,1742095,46.84,-116.676667,2789,80.3,-14,,-44,,,5.31,4.24,,15.45,7.36,5.62,5.77,,3.88,4.08,3.62,3.65,,12.06,,9.62,,4.75,,8.21,,,,5.74,5.53,,3.71,,6.37,3.75,4.87,22.1,6.34,,10.08,5.21,4.7,4.99,,,41.18,,5.16,8.71,4.84,,9.37,4.18,,,,4.97,3.83,18.683333,12.061111,28.916667,1.919111,,11.518519,63.653923
