location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_attention_deficit_hyperactivity_disorder,search_trends_back_pain,search_trends_bleeding,search_trends_bone_fracture,search_trends_candidiasis,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_erectile_dysfunction,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_heartburn,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_insomnia,search_trends_itch,search_trends_low_back_pain,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,search_trends_vomiting,search_trends_weight_gain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_TN_47107,2022-04-14,ChIJT5Yu-eU_XogRQAnU3e8XUyM,Q494636,geoId/47107,US,United States of America,TN,Tennessee,47107,McMinn County,US,USA,2,0,0,16680,259,8,21574,52931,25861,27070,5869,6666,6295,5838,6689,7581,6959,4619,2415,1848190,35.42,-84.62,1119,74.822222,7,21,,11,-1,2,3.17,6.82,3.97,18.4,7.77,6.82,3.65,5.24,5.08,2.86,2.54,9.2,4.6,4.28,3.33,4.6,14.12,4.28,2.38,5.87,3.81,5.08,5.39,4.28,4.12,10.95,24.91,7.93,3.33,8.25,3.01,4.28,3.97,8.09,37.28,3.17,9.2,6.35,6.98,5.55,3.01,,16.505556,11.166667,24.305556,9.313333,,9.802469,63.418672
US_TN_47107,2022-04-15,ChIJT5Yu-eU_XogRQAnU3e8XUyM,Q494636,geoId/47107,US,United States of America,TN,Tennessee,47107,McMinn County,US,USA,2,0,0,16680,259,2,21576,52931,25861,27070,5869,6666,6295,5838,6689,7581,6959,4619,2415,1848190,35.42,-84.62,1119,74.822222,-4,13,,5,-36,9,5.38,6.09,4.12,16.3,9.32,3.23,4.12,4.48,5.73,4.66,3.4,8.42,3.4,5.55,2.51,3.94,9.14,6.09,3.76,3.94,3.94,5.02,2.69,3.76,3.05,8.96,21.5,5.91,3.4,9.68,3.05,3.58,3.76,4.84,39.06,5.02,10.75,5.38,3.76,5.73,3.4,,14.027778,4.311111,23.0,2.7432,,0.246914,38.394109
US_TN_47107,2022-04-16,ChIJT5Yu-eU_XogRQAnU3e8XUyM,Q494636,geoId/47107,US,United States of America,TN,Tennessee,47107,McMinn County,US,USA,2,0,0,16680,259,2,21578,52931,25861,27070,5869,6666,6295,5838,6689,7581,6959,4619,2415,1848190,35.42,-84.62,1119,74.822222,-8,31,,,-15,2,6.17,7.26,4.35,18.14,5.99,4.72,4.35,5.99,5.62,2.9,,9.43,,3.45,3.45,2.72,8.71,8.16,3.45,3.99,4.35,6.35,5.26,3.63,3.81,7.62,19.95,4.54,,9.8,3.08,2.9,4.9,3.27,41.0,4.35,9.8,6.35,4.54,3.45,3.81,2.9,16.238889,10.55,21.15,10.724444,,10.080247,66.494604
US_TN_47107,2022-04-17,ChIJT5Yu-eU_XogRQAnU3e8XUyM,Q494636,geoId/47107,US,United States of America,TN,Tennessee,47107,McMinn County,US,USA,2,0,0,16680,259,0,21578,52931,25861,27070,5869,6666,6295,5838,6689,7581,6959,4619,2415,1848190,35.42,-84.62,1119,74.822222,-27,6,,2,-14,2,3.9,4.64,3.71,14.47,6.31,4.08,2.78,5.75,2.6,3.15,,7.97,4.64,4.27,3.52,4.82,9.46,5.93,5.56,5.38,2.6,4.45,6.31,3.34,2.97,7.79,17.43,6.49,4.27,6.31,5.19,5.56,2.78,6.86,38.2,5.93,9.27,6.31,4.82,4.45,3.34,4.27,14.333333,9.104938,20.234568,3.07975,,8.270833,66.289641
US_TN_47107,2022-04-18,ChIJT5Yu-eU_XogRQAnU3e8XUyM,Q494636,geoId/47107,US,United States of America,TN,Tennessee,47107,McMinn County,US,USA,2,0,0,16680,259,0,21578,52931,25861,27070,5869,6666,6295,5838,6689,7581,6959,4619,2415,1848190,35.42,-84.62,1119,74.822222,-3,8,,18,2,6,5.01,7.82,5.01,16.11,9.07,7.2,4.22,6.73,6.26,2.82,5.79,11.42,3.75,7.04,4.38,4.22,11.89,5.48,3.6,5.48,4.85,5.63,5.16,5.95,4.22,10.01,21.28,6.26,5.16,10.79,3.13,4.07,5.01,7.04,43.34,4.85,7.82,6.42,5.95,4.54,4.85,4.07,12.361111,8.55,17.261111,4.459111,,8.703704,76.490742
US_TN_47107,2022-04-19,ChIJT5Yu-eU_XogRQAnU3e8XUyM,Q494636,geoId/47107,US,United States of America,TN,Tennessee,47107,McMinn County,US,USA,2,0,0,16680,259,41,21619,52931,25861,27070,5869,6666,6295,5838,6689,7581,6959,4619,2415,1848190,35.42,-84.62,1119,74.822222,-5,10,,19,7,2,6.43,5.02,5.33,13.95,7.84,9.25,3.61,6.58,4.55,5.33,3.13,9.72,3.92,2.35,3.76,4.86,9.25,8.15,3.45,4.39,3.61,6.43,7.68,3.92,4.08,9.56,25.08,6.43,3.61,7.53,3.92,6.11,5.96,7.53,45.77,3.45,9.56,6.74,4.23,4.23,3.92,3.13,7.911111,2.516667,14.927778,2.54,,-1.888889,49.196473
US_TN_47107,2022-04-20,ChIJT5Yu-eU_XogRQAnU3e8XUyM,Q494636,geoId/47107,US,United States of America,TN,Tennessee,47107,McMinn County,US,USA,2,0,1,16680,260,5,21624,52931,25861,27070,5869,6666,6295,5838,6689,7581,6959,4619,2415,1848190,35.42,-84.62,1119,74.822222,-2,11,,9,5,2,6.42,5.61,2.89,16.2,6.9,6.09,6.42,7.38,3.05,4.17,4.17,7.7,5.29,4.65,4.01,6.42,10.27,5.93,4.01,5.93,2.73,3.05,4.81,7.22,2.57,11.71,20.05,5.45,3.21,9.94,3.37,5.77,6.42,5.77,46.99,6.25,8.5,8.66,7.06,4.81,6.42,6.74,10.855556,1.588889,21.422222,0.0,,0.111111,46.967089
US_TN_47107,2022-04-21,ChIJT5Yu-eU_XogRQAnU3e8XUyM,Q494636,geoId/47107,US,United States of America,TN,Tennessee,47107,McMinn County,US,USA,2,0,0,16680,260,5,21629,52931,25861,27070,5869,6666,6295,5838,6689,7581,6959,4619,2415,1848190,35.42,-84.62,1119,74.822222,-3,16,,11,3,2,6.45,5.48,3.38,18.86,8.38,5.48,4.67,6.93,5.0,,3.55,8.06,4.03,5.32,4.83,6.12,12.25,6.12,3.38,5.48,2.58,3.55,4.51,4.19,,10.8,26.43,5.8,4.83,7.41,,7.74,4.83,7.41,42.39,3.55,10.8,6.29,5.32,5.0,5.8,4.03,17.740741,13.814815,23.654321,0.0,,8.034722,52.6115
US_TN_47107,2022-04-22,ChIJT5Yu-eU_XogRQAnU3e8XUyM,Q494636,geoId/47107,US,United States of America,TN,Tennessee,47107,McMinn County,US,USA,2,0,0,16680,260,4,21633,52931,25861,27070,5869,6666,6295,5838,6689,7581,6959,4619,2415,1848190,35.42,-84.62,1119,74.822222,-7,13,,12,2,2,4.85,5.18,2.43,20.54,8.9,4.21,4.37,5.01,5.66,5.34,2.59,10.51,3.72,5.5,2.43,3.23,9.22,5.98,2.59,5.34,2.91,3.4,2.26,4.85,3.4,9.22,23.29,5.34,3.07,11.32,3.4,4.85,4.69,5.5,39.3,6.31,11.16,7.28,5.34,6.15,2.91,2.91,18.55,10.388889,27.277778,0.0254,,11.925926,65.216022
US_TN_47107,2022-04-23,ChIJT5Yu-eU_XogRQAnU3e8XUyM,Q494636,geoId/47107,US,United States of America,TN,Tennessee,47107,McMinn County,US,USA,2,0,0,16680,260,3,21636,52931,25861,27070,5869,6666,6295,5838,6689,7581,6959,4619,2415,1848190,35.42,-84.62,1119,74.822222,-3,22,,,3,-1,4.71,6.03,4.52,17.34,9.05,3.77,,5.47,,,2.83,8.86,4.15,4.15,3.96,4.52,7.54,8.11,3.77,6.03,4.33,4.15,4.71,3.58,2.64,8.67,24.5,7.92,4.33,11.88,2.64,5.84,5.47,7.16,41.47,3.77,9.61,6.97,2.83,3.77,4.52,,20.905556,12.266667,27.816667,0.0,,12.302469,57.451802
US_TN_47107,2022-04-24,ChIJT5Yu-eU_XogRQAnU3e8XUyM,Q494636,geoId/47107,US,United States of America,TN,Tennessee,47107,McMinn County,US,USA,2,0,0,16680,260,0,21636,52931,25861,27070,5869,6666,6295,5838,6689,7581,6959,4619,2415,1848190,35.42,-84.62,1119,74.822222,1,20,,28,2,1,5.73,5.37,6.09,21.67,5.91,6.45,,5.73,3.58,2.87,3.58,9.49,4.66,4.84,3.4,3.76,8.42,5.55,2.51,7.16,5.01,4.48,2.51,4.84,2.87,7.52,25.25,5.55,3.94,10.75,3.22,3.94,4.48,10.21,48.72,7.34,14.51,6.63,,2.69,4.12,5.01,21.074074,13.950617,27.283951,0.0,,11.916667,55.543734
US_TN_47107,2022-04-25,ChIJT5Yu-eU_XogRQAnU3e8XUyM,Q494636,geoId/47107,US,United States of America,TN,Tennessee,47107,McMinn County,US,USA,2,0,0,16680,260,0,21636,52931,25861,27070,5869,6666,6295,5838,6689,7581,6959,4619,2415,1848190,35.42,-84.62,1119,74.822222,0,11,,13,5,3,6.37,5.44,5.13,20.04,9.01,7.46,4.97,8.54,5.44,2.8,4.66,6.53,4.97,3.73,4.04,4.2,14.76,6.53,2.8,6.21,4.5,5.44,5.13,3.57,2.49,11.5,24.08,7.15,2.8,12.27,3.88,3.11,3.26,5.28,41.95,5.13,16.0,8.39,6.21,2.17,4.2,2.64,21.027778,14.255556,27.644444,0.0,,13.061728,60.044614
US_TN_47107,2022-04-26,ChIJT5Yu-eU_XogRQAnU3e8XUyM,Q494636,geoId/47107,US,United States of America,TN,Tennessee,47107,McMinn County,US,USA,2,0,0,16680,260,6,21642,52931,25861,27070,5869,6666,6295,5838,6689,7581,6959,4619,2415,1848190,35.42,-84.62,1119,74.822222,-1,18,,-2,6,3,6.85,7.0,2.49,17.43,9.49,5.76,5.13,7.94,2.65,4.67,2.49,8.71,,6.69,2.8,5.13,11.05,4.67,4.36,5.91,4.2,5.13,4.05,4.36,3.58,11.98,30.5,5.91,2.65,11.2,,5.6,2.8,6.22,49.17,5.6,12.76,7.78,5.29,6.22,4.51,2.18,15.927778,11.155556,24.461111,10.950222,,11.580247,74.145335
US_TN_47107,2022-04-27,ChIJT5Yu-eU_XogRQAnU3e8XUyM,Q494636,geoId/47107,US,United States of America,TN,Tennessee,47107,McMinn County,US,USA,2,12,0,16692,260,1,21643,52931,25861,27070,5869,6666,6295,5838,6689,7581,6959,4619,2415,1848190,35.42,-84.62,1119,74.822222,5,23,,-1,3,1,6.44,5.96,4.35,18.04,11.11,6.92,4.35,5.8,4.19,4.35,3.06,8.05,5.31,3.7,2.58,5.47,13.04,3.87,2.74,4.51,4.19,5.8,4.51,2.74,4.19,12.88,26.25,6.28,2.9,8.54,2.9,4.99,5.47,6.6,38.16,3.87,10.47,3.87,5.96,6.12,3.22,2.42,12.444444,4.205556,20.966667,4.2164,,1.950617,48.056691
US_TN_47107,2022-04-28,ChIJT5Yu-eU_XogRQAnU3e8XUyM,Q494636,geoId/47107,US,United States of America,TN,Tennessee,47107,McMinn County,US,USA,2,0,0,16692,260,2,21645,52931,25861,27070,5869,6666,6295,5838,6689,7581,6959,4619,2415,1848190,35.42,-84.62,1119,74.822222,0,21,,6,-1,2,5.32,6.12,3.22,18.53,10.63,6.28,4.35,6.93,3.87,3.38,2.42,9.02,4.83,5.32,2.58,4.51,9.18,3.54,5.48,4.67,2.74,6.61,4.51,3.22,3.38,9.67,28.68,8.86,2.26,8.06,,5.16,3.54,6.28,43.02,4.35,12.73,6.45,6.12,3.87,2.42,4.83,14.011111,4.966667,23.338889,0.0,,4.216049,51.951089
US_TN_47107,2022-04-29,ChIJT5Yu-eU_XogRQAnU3e8XUyM,Q494636,geoId/47107,US,United States of America,TN,Tennessee,47107,McMinn County,US,USA,2,0,0,16692,260,5,21650,52931,25861,27070,5869,6666,6295,5838,6689,7581,6959,4619,2415,1848190,35.42,-84.62,1119,74.822222,-2,17,,16,1,1,3.09,7.8,,20.8,7.8,5.2,,5.53,3.25,3.25,3.58,10.24,2.93,5.53,2.93,4.39,8.78,6.34,5.53,8.45,4.71,3.58,4.71,3.58,,8.78,28.28,7.15,3.9,8.13,2.6,5.04,3.9,6.99,42.26,2.93,10.4,5.36,5.69,4.23,5.2,2.93,17.061111,8.922222,24.472222,0.0,,8.154321,55.356459
US_TN_47107,2022-04-30,ChIJT5Yu-eU_XogRQAnU3e8XUyM,Q494636,geoId/47107,US,United States of America,TN,Tennessee,47107,McMinn County,US,USA,2,0,0,16692,260,3,21653,52931,25861,27070,5869,6666,6295,5838,6689,7581,6959,4619,2415,1848190,35.42,-84.62,1119,74.822222,0,28,,,1,-1,5.77,3.91,3.54,17.31,7.63,5.96,,4.28,4.47,3.35,2.61,9.31,4.65,6.14,6.14,5.21,10.05,4.65,4.47,4.84,5.4,4.65,4.84,4.09,3.91,9.87,24.57,6.14,,9.12,,3.91,4.47,4.84,37.23,4.47,11.17,6.14,4.65,5.58,2.79,2.98,19.135802,11.104938,25.796296,0.0,,11.604167,61.197957
US_TN_47107,2022-05-01,ChIJT5Yu-eU_XogRQAnU3e8XUyM,Q494636,geoId/47107,US,United States of America,TN,Tennessee,47107,McMinn County,US,USA,2,0,0,16692,260,0,21653,52931,25861,27070,5869,6666,6295,5838,6689,7581,6959,4619,2415,1848190,35.42,-84.62,1119,74.822222,3,22,,20,11,2,7.54,5.92,3.77,17.06,7.36,5.75,3.77,5.03,,3.41,3.59,9.16,3.59,5.21,4.13,5.57,10.41,3.95,3.77,5.39,3.77,4.49,4.31,5.39,3.59,10.05,24.06,5.21,,13.64,3.41,4.31,5.21,6.1,47.94,5.21,18.85,7.36,5.57,5.92,,3.59,21.605556,16.333333,25.638889,0.536222,,15.265432,66.42547
US_TN_47107,2022-05-02,ChIJT5Yu-eU_XogRQAnU3e8XUyM,Q494636,geoId/47107,US,United States of America,TN,Tennessee,47107,McMinn County,US,USA,2,0,0,16692,260,0,21653,52931,25861,27070,5869,6666,6295,5838,6689,7581,6959,4619,2415,1848190,35.42,-84.62,1119,74.822222,2,16,,11,4,2,6.35,6.04,4.18,18.28,7.9,6.5,3.56,5.11,3.72,2.94,2.48,10.69,3.56,3.87,2.79,7.12,11.46,3.87,3.72,2.94,2.79,4.18,3.87,4.18,2.63,10.38,22.61,4.49,3.1,11.93,3.25,6.35,3.56,8.05,42.9,5.88,11.15,7.9,6.82,6.04,3.87,2.79,19.744444,11.883333,27.944444,2.455333,,12.833333,63.183709
US_TN_47107,2022-05-03,ChIJT5Yu-eU_XogRQAnU3e8XUyM,Q494636,geoId/47107,US,United States of America,TN,Tennessee,47107,McMinn County,US,USA,2,0,0,16692,260,4,21657,52931,25861,27070,5869,6666,6295,5838,6689,7581,6959,4619,2415,1848190,35.42,-84.62,1119,74.822222,3,22,,4,-1,1,6.41,7.4,3.12,20.71,8.22,7.4,4.77,8.06,5.26,4.77,4.44,9.37,3.78,6.41,3.62,3.95,11.18,4.6,,5.42,5.42,5.42,4.93,4.6,3.95,10.52,27.78,5.75,3.29,11.84,2.3,4.11,3.45,4.28,40.12,4.93,13.97,6.25,6.08,6.58,3.78,5.1,21.85,14.738889,28.227778,0.0,,14.833333,64.117149
US_TN_47107,2022-05-04,ChIJT5Yu-eU_XogRQAnU3e8XUyM,Q494636,geoId/47107,US,United States of America,TN,Tennessee,47107,McMinn County,US,USA,2,5,0,16697,260,2,21659,52931,25861,27070,5869,6666,6295,5838,6689,7581,6959,4619,2415,1848190,35.42,-84.62,1119,74.822222,3,21,,7,6,1,5.28,3.88,4.81,21.27,7.76,4.5,3.1,5.9,2.79,3.73,2.79,9.0,2.48,4.81,3.88,4.66,10.09,3.73,2.33,4.97,3.42,5.9,4.35,3.26,2.64,10.4,25.46,4.97,3.88,13.97,4.97,5.9,3.73,8.07,42.53,5.59,13.66,5.12,5.9,5.28,4.35,2.64,21.966667,16.511111,26.933333,1.382889,,15.925926,67.980783
US_TN_47107,2022-05-05,ChIJT5Yu-eU_XogRQAnU3e8XUyM,Q494636,geoId/47107,US,United States of America,TN,Tennessee,47107,McMinn County,US,USA,2,0,0,16697,260,0,21659,52931,25861,27070,5869,6666,6295,5838,6689,7581,6959,4619,2415,1848190,35.42,-84.62,1119,74.822222,4,21,,15,0,2,3.92,7.52,3.76,18.48,7.03,3.92,6.38,7.03,3.92,3.6,2.94,9.81,5.23,7.03,2.94,3.6,12.27,4.58,3.27,5.07,5.4,3.27,4.25,2.78,,14.56,24.53,5.72,2.45,14.39,3.76,5.23,5.23,6.05,41.87,4.74,12.59,6.38,7.36,5.56,3.76,2.78,19.191358,11.234568,28.228395,0.0635,,13.361111,67.730863
US_TN_47107,2022-05-06,ChIJT5Yu-eU_XogRQAnU3e8XUyM,Q494636,geoId/47107,US,United States of America,TN,Tennessee,47107,McMinn County,US,USA,2,0,0,16697,260,3,21662,52931,25861,27070,5869,6666,6295,5838,6689,7581,6959,4619,2415,1848190,35.42,-84.62,1119,74.822222,-8,9,,6,1,4,2.96,7.16,4.82,18.98,6.22,6.54,3.11,4.67,5.13,,3.11,11.67,4.2,6.54,3.27,4.51,11.05,2.96,4.36,3.58,4.2,3.27,4.82,3.42,2.65,12.76,24.27,4.51,,11.05,,4.36,2.96,5.6,37.65,4.82,12.91,4.98,6.38,4.51,2.49,,20.322222,14.861111,25.955556,9.990667,,17.283951,81.815861
US_TN_47107,2022-05-07,ChIJT5Yu-eU_XogRQAnU3e8XUyM,Q494636,geoId/47107,US,United States of America,TN,Tennessee,47107,McMinn County,US,USA,2,0,0,16697,260,1,21663,52931,25861,27070,5869,6666,6295,5838,6689,7581,6959,4619,2415,1848190,35.42,-84.62,1119,74.822222,4,28,,,1,-2,4.92,7.66,4.38,14.58,10.39,4.38,3.46,5.11,3.83,4.38,,9.84,5.83,6.2,3.46,5.47,9.48,4.19,3.1,6.38,3.46,3.28,4.56,,4.01,10.21,19.32,4.01,2.73,11.12,,3.46,,3.83,38.47,3.83,11.12,7.66,4.01,4.01,3.83,,14.364198,12.308642,19.993827,11.08075,,12.027778,84.568122
US_TN_47107,2022-05-08,ChIJT5Yu-eU_XogRQAnU3e8XUyM,Q494636,geoId/47107,US,United States of America,TN,Tennessee,47107,McMinn County,US,USA,2,0,0,16697,260,0,21663,52931,25861,27070,5869,6666,6295,5838,6689,7581,6959,4619,2415,1848190,35.42,-84.62,1119,74.822222,8,26,,23,7,0,6.11,6.48,2.96,18.71,6.86,5.74,4.08,5.56,5.74,3.33,,9.08,5.74,5.74,4.26,3.71,10.0,5.74,,5.19,3.71,6.67,5.74,4.26,3.33,6.86,22.42,5.56,4.26,12.23,,3.71,4.26,4.08,37.98,5.0,11.67,7.22,4.63,4.26,5.0,3.52,14.623457,10.450617,20.833333,0.8255,,10.541667,75.331018
US_TN_47107,2022-05-09,ChIJT5Yu-eU_XogRQAnU3e8XUyM,Q494636,geoId/47107,US,United States of America,TN,Tennessee,47107,McMinn County,US,USA,2,0,0,16697,260,0,21663,52931,25861,27070,5869,6666,6295,5838,6689,7581,6959,4619,2415,1848190,35.42,-84.62,1119,74.822222,-1,10,,19,5,2,5.46,6.11,3.86,21.38,6.75,4.82,4.66,5.14,3.86,4.5,4.5,8.52,3.38,4.98,3.7,4.66,12.86,4.66,3.7,4.82,5.14,5.14,2.25,8.2,3.21,7.55,24.59,4.02,3.54,11.25,2.73,4.5,6.91,6.91,38.74,6.11,12.06,8.68,6.43,7.88,4.5,4.02,17.061728,10.5,24.950617,0.0,,11.090278,67.036919
US_TN_47107,2022-05-10,ChIJT5Yu-eU_XogRQAnU3e8XUyM,Q494636,geoId/47107,US,United States of America,TN,Tennessee,47107,McMinn County,US,USA,2,0,0,16697,260,4,21667,52931,25861,27070,5869,6666,6295,5838,6689,7581,6959,4619,2415,1848190,35.42,-84.62,1119,74.822222,-1,20,,0,4,1,6.96,7.12,3.23,17.79,6.63,6.79,2.27,5.99,3.88,3.4,,8.57,3.88,7.76,4.85,4.53,13.75,5.34,4.04,7.28,3.88,3.23,5.34,,2.75,11.65,23.29,8.09,3.88,11.65,,3.4,3.88,8.9,43.84,5.82,11.97,5.99,7.6,6.31,2.59,4.85,19.006173,10.530864,27.518519,0.0,,11.9375,63.295966
US_TN_47107,2022-05-11,ChIJT5Yu-eU_XogRQAnU3e8XUyM,Q494636,geoId/47107,US,United States of America,TN,Tennessee,47107,McMinn County,US,USA,2,4,0,16701,260,0,21667,52931,25861,27070,5869,6666,6295,5838,6689,7581,6959,4619,2415,1848190,35.42,-84.62,1119,74.822222,4,22,,2,4,1,6.55,5.9,4.26,19.17,7.54,5.08,4.59,4.92,4.92,3.28,3.44,9.18,3.6,3.44,3.6,3.93,9.34,4.26,2.79,6.88,4.75,4.75,3.93,3.44,4.1,15.24,26.88,8.19,2.29,12.46,2.79,4.92,5.08,9.83,41.3,4.75,10.82,9.01,5.57,3.6,4.59,3.6,20.074074,12.024691,28.32716,0.0,,14.604167,70.621671
US_TN_47107,2022-05-12,ChIJT5Yu-eU_XogRQAnU3e8XUyM,Q494636,geoId/47107,US,United States of America,TN,Tennessee,47107,McMinn County,US,USA,2,0,0,16701,260,4,21671,52931,25861,27070,5869,6666,6295,5838,6689,7581,6959,4619,2415,1848190,35.42,-84.62,1119,74.822222,0,23,,5,0,1,6.96,5.96,3.48,22.02,6.62,4.97,3.15,4.3,4.14,4.14,,11.92,3.15,10.1,4.8,,13.08,5.8,2.81,6.13,4.3,4.8,3.81,5.8,2.32,10.27,25.67,4.14,2.48,13.91,,2.98,5.96,4.8,42.23,7.45,16.56,6.62,6.79,6.13,,4.97,21.154321,12.444444,28.969136,0.0,,13.736111,62.077094
US_TN_47107,2022-05-13,ChIJT5Yu-eU_XogRQAnU3e8XUyM,Q494636,geoId/47107,US,United States of America,TN,Tennessee,47107,McMinn County,US,USA,2,0,0,16701,260,1,21672,52931,25861,27070,5869,6666,6295,5838,6689,7581,6959,4619,2415,1848190,35.42,-84.62,1119,74.822222,-7,14,,4,0,1,3.15,6.31,3.15,18.25,7.3,6.14,4.32,6.64,2.99,3.65,,10.12,3.98,5.64,3.15,3.48,11.62,5.48,4.32,5.81,4.15,3.82,4.32,4.65,3.48,11.12,22.24,5.64,2.49,10.95,3.48,5.14,6.97,4.81,45.3,2.49,13.11,8.79,7.14,6.64,3.32,3.15,20.771605,13.796296,27.685185,3.71475,,13.895833,64.383061
US_TN_47107,2022-05-14,ChIJT5Yu-eU_XogRQAnU3e8XUyM,Q494636,geoId/47107,US,United States of America,TN,Tennessee,47107,McMinn County,US,USA,2,,,,,5,21677,52931,25861,27070,5869,6666,6295,5838,6689,7581,6959,4619,2415,1848190,35.42,-84.62,1119,74.822222,-1,27,,,-3,-2,6.45,6.26,4.36,25.98,7.4,5.12,4.36,4.55,3.04,2.85,3.04,8.54,3.04,5.88,5.12,6.26,8.16,4.36,,5.5,3.22,6.07,5.12,5.31,,7.78,23.71,4.17,3.41,14.98,3.22,,5.12,6.26,42.87,6.26,15.74,7.97,4.36,3.79,5.5,,19.876543,14.37037,27.253086,3.852333,,15.298611,74.052825
US_TN_47107,2022-05-15,ChIJT5Yu-eU_XogRQAnU3e8XUyM,Q494636,geoId/47107,US,United States of America,TN,Tennessee,47107,McMinn County,US,USA,2,,,,,0,21677,52931,25861,27070,5869,6666,6295,5838,6689,7581,6959,4619,2415,1848190,35.42,-84.62,1119,74.822222,0,19,,31,5,1,4.17,6.71,2.9,20.86,7.62,5.44,2.72,5.26,4.35,3.63,5.08,7.98,3.63,7.07,2.9,5.08,10.7,3.63,6.17,5.62,3.99,2.9,5.26,3.26,2.72,8.89,25.39,5.08,,16.14,,5.26,2.54,5.62,40.44,8.71,15.96,7.98,6.17,5.08,4.71,4.71,20.814815,15.148148,27.444444,2.3495,,16.347222,74.617655
US_TN_47107,2022-05-16,ChIJT5Yu-eU_XogRQAnU3e8XUyM,Q494636,geoId/47107,US,United States of America,TN,Tennessee,47107,McMinn County,US,USA,2,,,,,0,21677,52931,25861,27070,5869,6666,6295,5838,6689,7581,6959,4619,2415,1848190,35.42,-84.62,1119,74.822222,-2,13,,12,1,2,4.14,5.13,4.47,20.04,6.29,7.29,2.82,6.79,4.14,,3.98,7.62,4.14,7.79,4.64,5.8,13.75,5.96,5.13,6.79,2.98,4.97,6.63,4.64,3.81,10.77,25.68,5.63,3.98,14.25,2.82,4.14,4.31,7.29,43.9,5.63,17.56,8.45,5.63,4.97,3.98,3.15,21.183333,16.283333,26.627778,0.4318,,14.666667,65.661801
US_TN_47107,2022-05-17,ChIJT5Yu-eU_XogRQAnU3e8XUyM,Q494636,geoId/47107,US,United States of America,TN,Tennessee,47107,McMinn County,US,USA,2,,,,,4,21681,52931,25861,27070,5869,6666,6295,5838,6689,7581,6959,4619,2415,1848190,35.42,-84.62,1119,74.822222,-3,13,,10,2,1,5.14,7.36,4.96,22.43,8.05,7.7,4.79,7.7,4.79,4.28,2.91,10.96,4.11,5.65,2.4,5.99,13.7,3.77,2.74,5.99,3.94,3.08,4.45,5.48,3.42,12.33,25.16,6.5,3.77,11.81,5.14,4.28,4.79,5.48,45.19,3.94,15.41,6.68,4.62,7.02,3.25,3.25,18.644444,9.827778,27.116667,0.0,,9.598765,54.962608
US_TN_47107,2022-05-18,ChIJT5Yu-eU_XogRQAnU3e8XUyM,Q494636,geoId/47107,US,United States of America,TN,Tennessee,47107,McMinn County,US,USA,2,,,,,1,21682,52931,25861,27070,5869,6666,6295,5838,6689,7581,6959,4619,2415,1848190,35.42,-84.62,1119,74.822222,4,19,,3,0,1,6.02,6.19,4.99,21.31,6.7,6.19,3.78,6.36,4.47,4.3,4.12,7.39,4.47,4.12,4.47,4.64,11.52,4.47,2.58,4.81,4.99,6.53,8.08,3.95,3.61,8.59,26.98,7.39,3.61,14.44,2.75,5.33,4.64,5.33,44.69,4.64,13.58,5.16,9.45,5.67,4.47,3.09,19.544444,10.622222,28.838889,0.0,,11.858025,60.696191
US_TN_47107,2022-05-19,ChIJT5Yu-eU_XogRQAnU3e8XUyM,Q494636,geoId/47107,US,United States of America,TN,Tennessee,47107,McMinn County,US,USA,2,,,,,13,21695,52931,25861,27070,5869,6666,6295,5838,6689,7581,6959,4619,2415,1848190,35.42,-84.62,1119,74.822222,-3,22,,17,-2,2,6.14,7.16,3.92,23.88,8.53,7.5,5.29,6.48,6.31,3.58,,8.87,3.07,5.46,3.07,8.19,12.96,3.41,6.65,7.84,,3.75,5.46,4.95,3.41,9.04,24.9,6.82,3.41,14.15,,4.43,3.07,4.61,43.66,5.97,13.47,7.67,7.67,6.65,3.07,2.73,24.144444,16.061111,31.094444,0.0508,,16.777778,63.215328
