location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,new_confirmed_male,new_confirmed_female,cumulative_confirmed_male,cumulative_confirmed_female,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,elevation_m,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,search_trends_allergy,search_trends_infection,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_IN_18131,2022-04-22,ChIJWx1otEbDE4gRX7URurWdKE4,Q502640,geoId/18131,US,United States of America,IN,Indiana,18131,Pulaski County,US,USA,2,0,0,3074,86,2,5610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12529,6411,6118,1418,1673,1346,1420,1484,1868,1688,1065,567,1802086,41.04,-86.69,705,1126,77.05,,,3,,22.97,37.05,12.222222,6.522222,18.916667,0.1016,,5.816667,66.058087
US_IN_18131,2022-04-23,ChIJWx1otEbDE4gRX7URurWdKE4,Q502640,geoId/18131,US,United States of America,IN,Indiana,18131,Pulaski County,US,USA,2,0,0,3074,86,3,5613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12529,6411,6118,1418,1673,1346,1420,1484,1868,1688,1065,567,1802086,41.04,-86.69,705,1126,77.05,,,,16.06,23.61,37.78,17.65,8.611111,28.111111,0.4318,,8.827778,57.478748
US_IN_18131,2022-04-24,ChIJWx1otEbDE4gRX7URurWdKE4,Q502640,geoId/18131,US,United States of America,IN,Indiana,18131,Pulaski County,US,USA,2,1,0,3078,86,2,5615,0,0,0,0,0,0,0,0,1,0,23,45,113,211,85,439,425,448,473,376,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,,1435,1634,12529,6411,6118,1418,1673,1346,1420,1484,1868,1688,1065,567,1802086,41.04,-86.69,705,1126,77.05,,,,,19.9,35.66,21.438889,16.672222,26.027778,0.0508,,11.483333,54.907084
US_IN_18131,2022-04-25,ChIJWx1otEbDE4gRX7URurWdKE4,Q502640,geoId/18131,US,United States of America,IN,Indiana,18131,Pulaski County,US,USA,2,2,0,3076,86,0,5615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12529,6411,6118,1418,1673,1346,1420,1484,1868,1688,1065,567,1802086,41.04,-86.69,705,1126,77.05,,,7,,18.9,29.14,13.788889,9.127778,20.261111,5.503333,,7.744444,68.22985
US_IN_18131,2022-04-26,ChIJWx1otEbDE4gRX7URurWdKE4,Q502640,geoId/18131,US,United States of America,IN,Indiana,18131,Pulaski County,US,USA,2,1,0,3079,86,0,5615,0,0,0,0,0,0,0,0,0,1,23,45,113,211,85,439,425,448,473,377,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,,1436,1634,12529,6411,6118,1418,1673,1346,1420,1484,1868,1688,1065,567,1802086,41.04,-86.69,705,1126,77.05,,,3,11.93,15.66,41.76,5.65,2.911111,11.072222,0.056444,,-2.327778,58.59539
US_IN_18131,2022-04-27,ChIJWx1otEbDE4gRX7URurWdKE4,Q502640,geoId/18131,US,United States of America,IN,Indiana,18131,Pulaski County,US,USA,2,1,0,3080,86,0,5615,0,0,0,0,0,0,1,0,0,0,23,45,113,211,85,439,426,448,473,377,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,1,1436,1635,12529,6411,6118,1418,1673,1346,1420,1484,1868,1688,1065,567,1802086,41.04,-86.69,705,1126,77.05,,,1,,17.68,50.08,3.993827,-1.148148,8.845679,0.0,,-3.802469,60.136678
US_IN_18131,2022-04-28,ChIJWx1otEbDE4gRX7URurWdKE4,Q502640,geoId/18131,US,United States of America,IN,Indiana,18131,Pulaski County,US,USA,2,0,0,3079,86,1,5616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12529,6411,6118,1418,1673,1346,1420,1484,1868,1688,1065,567,1802086,41.04,-86.69,705,1126,77.05,,,4,,27.72,32.82,6.616667,2.038889,11.138889,0.0,,-1.172222,59.962247
US_IN_18131,2022-04-29,ChIJWx1otEbDE4gRX7URurWdKE4,Q502640,geoId/18131,US,United States of America,IN,Indiana,18131,Pulaski County,US,USA,2,1,0,3081,86,0,5616,0,0,0,0,0,0,0,1,0,0,23,45,113,211,85,439,426,449,473,377,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,1,1436,1636,12529,6411,6118,1418,1673,1346,1420,1484,1868,1688,1065,567,1802086,41.04,-86.69,705,1126,77.05,,,4,18.12,24.16,34.72,11.088889,6.311111,17.922222,0.0,,-0.377778,47.055019
US_IN_18131,2022-04-30,ChIJWx1otEbDE4gRX7URurWdKE4,Q502640,geoId/18131,US,United States of America,IN,Indiana,18131,Pulaski County,US,USA,2,0,0,3080,86,0,5616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12529,6411,6118,1418,1673,1346,1420,1484,1868,1688,1065,567,1802086,41.04,-86.69,705,1126,77.05,,,,,21.18,38.98,14.527778,8.816667,21.65,0.3556,,5.527778,56.440648
US_IN_18131,2022-05-01,ChIJWx1otEbDE4gRX7URurWdKE4,Q502640,geoId/18131,US,United States of America,IN,Indiana,18131,Pulaski County,US,USA,2,0,0,3080,86,0,5616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12529,6411,6118,1418,1673,1346,1420,1484,1868,1688,1065,567,1802086,41.04,-86.69,705,1126,77.05,,,,15.26,15.26,35.61,13.655556,10.572222,18.688889,9.144,,8.855556,74.0615
US_IN_18131,2022-05-02,ChIJWx1otEbDE4gRX7URurWdKE4,Q502640,geoId/18131,US,United States of America,IN,Indiana,18131,Pulaski County,US,USA,2,1,0,3081,86,0,5616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12529,6411,6118,1418,1673,1346,1420,1484,1868,1688,1065,567,1802086,41.04,-86.69,705,1126,77.05,,,8,15.92,19.71,32.61,10.688889,7.472222,14.877778,0.0,,4.777778,68.24169
US_IN_18131,2022-05-03,ChIJWx1otEbDE4gRX7URurWdKE4,Q502640,geoId/18131,US,United States of America,IN,Indiana,18131,Pulaski County,US,USA,2,0,0,3081,86,0,5616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12529,6411,6118,1418,1673,1346,1420,1484,1868,1688,1065,567,1802086,41.04,-86.69,705,1126,77.05,,,0,,17.99,38.14,12.183333,7.811111,17.183333,2.794,,9.005556,82.328041
US_IN_18131,2022-05-04,ChIJWx1otEbDE4gRX7URurWdKE4,Q502640,geoId/18131,US,United States of America,IN,Indiana,18131,Pulaski County,US,USA,2,0,0,3081,86,2,5618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12529,6411,6118,1418,1673,1346,1420,1484,1868,1688,1065,567,1802086,41.04,-86.69,705,1126,77.05,,,2,,28.48,32.86,9.644444,7.088889,15.15,7.08025,,6.566667,82.084383
US_IN_18131,2022-05-05,ChIJWx1otEbDE4gRX7URurWdKE4,Q502640,geoId/18131,US,United States of America,IN,Indiana,18131,Pulaski County,US,USA,2,2,0,3083,86,0,5618,0,0,0,0,0,0,0,2,0,0,23,45,113,211,85,439,426,451,473,377,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,1,1437,1637,12529,6411,6118,1418,1673,1346,1420,1484,1868,1688,1065,567,1802086,41.04,-86.69,705,1126,77.05,,,3,,14.89,31.91,10.688889,7.1,14.072222,0.0,,7.561111,82.311652
US_IN_18131,2022-05-06,ChIJWx1otEbDE4gRX7URurWdKE4,Q502640,geoId/18131,US,United States of America,IN,Indiana,18131,Pulaski County,US,USA,2,1,0,3084,86,1,5619,0,0,0,0,0,0,0,1,0,0,23,45,113,211,85,439,426,452,473,377,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,,1438,1637,12529,6411,6118,1418,1673,1346,1420,1484,1868,1688,1065,567,1802086,41.04,-86.69,705,1126,77.05,,,3,,14.92,31.25,11.188889,10.061111,12.355556,7.366,,9.644444,91.106159
US_IN_18131,2022-05-07,ChIJWx1otEbDE4gRX7URurWdKE4,Q502640,geoId/18131,US,United States of America,IN,Indiana,18131,Pulaski County,US,USA,2,0,0,3081,86,0,5619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12529,6411,6118,1418,1673,1346,1420,1484,1868,1688,1065,567,1802086,41.04,-86.69,705,1126,77.05,,,,14.72,19.62,37.29,12.604938,7.438272,19.135802,1.693333,,2.981481,53.520587
US_IN_18131,2022-05-08,ChIJWx1otEbDE4gRX7URurWdKE4,Q502640,geoId/18131,US,United States of America,IN,Indiana,18131,Pulaski County,US,USA,2,0,0,3081,86,1,5620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12529,6411,6118,1418,1673,1346,1420,1484,1868,1688,1065,567,1802086,41.04,-86.69,705,1126,77.05,,,,29.67,17.98,35.06,12.092593,4.753086,19.092593,0.0,,1.635802,51.510481
US_IN_18131,2022-05-09,ChIJWx1otEbDE4gRX7URurWdKE4,Q502640,geoId/18131,US,United States of America,IN,Indiana,18131,Pulaski County,US,USA,2,2,0,3086,86,0,5620,0,0,0,0,0,0,0,0,1,0,23,45,113,211,85,439,426,452,474,377,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,1,1439,1638,12529,6411,6118,1418,1673,1346,1420,1484,1868,1688,1065,567,1802086,41.04,-86.69,705,1126,77.05,,,10,12.78,25.56,40.59,16.95679,8.845679,25.993827,0.0,,7.037037,53.621526
US_IN_18131,2022-05-10,ChIJWx1otEbDE4gRX7URurWdKE4,Q502640,geoId/18131,US,United States of America,IN,Indiana,18131,Pulaski County,US,USA,2,1,0,3087,86,0,5620,0,0,0,0,0,0,0,0,1,0,23,45,113,211,85,439,426,452,475,377,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,,1440,1638,12529,6411,6118,1418,1673,1346,1420,1484,1868,1688,1065,567,1802086,41.04,-86.69,705,1126,77.05,,,3,23.83,29.04,42.44,22.783951,17.987654,29.981481,0.0,,14.444444,60.857769
US_IN_18131,2022-05-11,ChIJWx1otEbDE4gRX7URurWdKE4,Q502640,geoId/18131,US,United States of America,IN,Indiana,18131,Pulaski County,US,USA,2,1,0,3084,86,3,5623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12529,6411,6118,1418,1673,1346,1420,1484,1868,1688,1065,567,1802086,41.04,-86.69,705,1126,77.05,,,-1,14.69,19.33,37.88,26.154321,19.845679,31.691358,0.0,,18.87037,66.135174
US_IN_18131,2022-05-12,ChIJWx1otEbDE4gRX7URurWdKE4,Q502640,geoId/18131,US,United States of America,IN,Indiana,18131,Pulaski County,US,USA,2,2,0,3089,86,0,5623,0,0,0,0,1,0,1,0,0,0,23,45,113,211,86,439,427,452,475,377,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,1,1441,1639,12529,6411,6118,1418,1673,1346,1420,1484,1868,1688,1065,567,1802086,41.04,-86.69,705,1126,77.05,,,-4,15.24,22.1,36.58,24.54321,18.265432,30.37037,0.0,,12.030864,45.717856
US_IN_18131,2022-05-13,ChIJWx1otEbDE4gRX7URurWdKE4,Q502640,geoId/18131,US,United States of America,IN,Indiana,18131,Pulaski County,US,USA,2,2,0,3086,86,1,5624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12529,6411,6118,1418,1673,1346,1420,1484,1868,1688,1065,567,1802086,41.04,-86.69,705,1126,77.05,,,-4,16.83,16.83,45.69,22.623457,13.783951,30.111111,0.0,,8.635802,42.224839
US_IN_18131,2022-05-14,ChIJWx1otEbDE4gRX7URurWdKE4,Q502640,geoId/18131,US,United States of America,IN,Indiana,18131,Pulaski County,US,USA,2,,,,,0,5624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12529,6411,6118,1418,1673,1346,1420,1484,1868,1688,1065,567,1802086,41.04,-86.69,705,1126,77.05,,,,,,35.72,21.783951,15.0,29.123457,3.894667,,13.006173,59.7848
US_IN_18131,2022-05-15,ChIJWx1otEbDE4gRX7URurWdKE4,Q502640,geoId/18131,US,United States of America,IN,Indiana,18131,Pulaski County,US,USA,2,1,,3090,,1,5625,0,0,0,0,0,0,0,1,0,0,23,45,113,211,86,439,427,453,475,377,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,,1442,1639,12529,6411,6118,1418,1673,1346,1420,1484,1868,1688,1065,567,1802086,41.04,-86.69,705,1126,77.05,,,,21.78,19.17,43.56,18.839506,12.660494,26.654321,3.556,,12.302469,66.581532
US_IN_18131,2022-05-16,ChIJWx1otEbDE4gRX7URurWdKE4,Q502640,geoId/18131,US,United States of America,IN,Indiana,18131,Pulaski County,US,USA,2,1,,3091,,0,5625,0,0,0,0,0,0,1,0,0,0,23,45,113,211,86,439,428,453,475,377,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,,1443,1639,12529,6411,6118,1418,1673,1346,1420,1484,1868,1688,1065,567,1802086,41.04,-86.69,705,1126,77.05,,,3,22.77,27.33,47.82,16.530864,10.555556,24.833333,7.6708,,8.783951,60.664693
US_IN_18131,2022-05-17,ChIJWx1otEbDE4gRX7URurWdKE4,Q502640,geoId/18131,US,United States of America,IN,Indiana,18131,Pulaski County,US,USA,2,1,,3092,,0,5625,0,0,0,0,0,0,0,0,0,1,23,45,113,211,86,439,428,453,475,378,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,,1444,1639,12529,6411,6118,1418,1673,1346,1420,1484,1868,1688,1065,567,1802086,41.04,-86.69,705,1126,77.05,,,0,13.06,21.22,41.62,15.777778,9.376543,22.419753,0.0,,5.191358,50.785501
US_IN_18131,2022-05-18,ChIJWx1otEbDE4gRX7URurWdKE4,Q502640,geoId/18131,US,United States of America,IN,Indiana,18131,Pulaski County,US,USA,2,1,,3093,,0,5625,0,0,0,0,0,0,0,1,0,0,23,45,113,211,86,439,428,454,475,378,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,,1445,1639,12529,6411,6118,1418,1673,1346,1420,1484,1868,1688,1065,567,1802086,41.04,-86.69,705,1126,77.05,,,1,17.58,20.39,43.6,15.0,11.592593,19.030864,1.8796,,7.925926,64.595233
US_IN_18131,2022-05-19,ChIJWx1otEbDE4gRX7URurWdKE4,Q502640,geoId/18131,US,United States of America,IN,Indiana,18131,Pulaski County,US,USA,2,1,,3094,,1,5626,0,0,0,0,0,0,0,0,0,0,23,45,113,211,86,439,428,454,475,378,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,,1446,1639,12529,6411,6118,1418,1673,1346,1420,1484,1868,1688,1065,567,1802086,41.04,-86.69,705,1126,77.05,,,1,17.37,24.92,40.78,18.08642,11.246914,27.654321,2.286,,13.401235,75.564358
US_IN_18131,2022-05-20,ChIJWx1otEbDE4gRX7URurWdKE4,Q502640,geoId/18131,US,United States of America,IN,Indiana,18131,Pulaski County,US,USA,2,,,,,1,5627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12529,6411,6118,1418,1673,1346,1420,1484,1868,1688,1065,567,1802086,41.04,-86.69,705,1126,77.05,,,4,13.79,23.22,23.94,23.617284,17.080247,29.709877,0.0,,15.876543,63.686783
US_IN_18131,2022-05-21,ChIJWx1otEbDE4gRX7URurWdKE4,Q502640,geoId/18131,US,United States of America,IN,Indiana,18131,Pulaski County,US,USA,2,,,,,0,5627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12529,6411,6118,1418,1673,1346,1420,1484,1868,1688,1065,567,1802086,41.04,-86.69,705,1126,77.05,,,,,37.32,35.58,18.925926,14.364198,28.438272,4.8768,,13.290123,71.953534
US_IN_18131,2022-05-22,ChIJWx1otEbDE4gRX7URurWdKE4,Q502640,geoId/18131,US,United States of America,IN,Indiana,18131,Pulaski County,US,USA,2,1,,3095,,1,5628,0,0,0,0,0,0,0,0,1,0,23,45,113,211,86,439,428,454,476,378,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,,1447,1639,12529,6411,6118,1418,1673,1346,1420,1484,1868,1688,1065,567,1802086,41.04,-86.69,705,1126,77.05,,,,23.2,22.34,40.39,13.790123,11.432099,18.438272,2.1336,,6.580247,63.307532
US_IN_18131,2022-05-23,ChIJWx1otEbDE4gRX7URurWdKE4,Q502640,geoId/18131,US,United States of America,IN,Indiana,18131,Pulaski County,US,USA,2,1,,3096,,2,5630,0,0,0,0,0,0,0,0,0,1,23,45,113,211,86,439,428,454,476,379,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,1,1447,1640,12529,6411,6118,1418,1673,1346,1420,1484,1868,1688,1065,567,1802086,41.04,-86.69,705,1126,77.05,,,8,14.14,24.57,43.92,11.746914,6.080247,18.253086,0.0,,1.358025,53.062641
US_IN_18131,2022-05-24,ChIJWx1otEbDE4gRX7URurWdKE4,Q502640,geoId/18131,US,United States of America,IN,Indiana,18131,Pulaski County,US,USA,2,1,,3097,,0,5630,0,0,0,0,1,0,0,0,0,0,23,45,113,211,87,439,428,454,476,379,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,1,1447,1641,12529,6411,6118,1418,1673,1346,1420,1484,1868,1688,1065,567,1802086,41.04,-86.69,705,1126,77.05,,,3,,25.82,41.77,14.5,8.05,21.861111,0.1524,,4.661111,53.641366
US_IN_18131,2022-05-25,ChIJWx1otEbDE4gRX7URurWdKE4,Q502640,geoId/18131,US,United States of America,IN,Indiana,18131,Pulaski County,US,USA,2,1,,3098,,0,5630,0,0,0,0,0,0,0,0,0,0,23,45,113,211,87,439,428,454,476,379,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,1,1447,1642,12529,6411,6118,1418,1673,1346,1420,1484,1868,1688,1065,567,1802086,41.04,-86.69,705,1126,77.05,,,-1,13.54,21.81,45.87,18.744444,12.177778,27.566667,0.6096,,11.722222,65.485833
US_IN_18131,2022-05-26,ChIJWx1otEbDE4gRX7URurWdKE4,Q502640,geoId/18131,US,United States of America,IN,Indiana,18131,Pulaski County,US,USA,2,2,,3100,,12,5642,0,0,0,0,0,2,0,0,0,0,23,45,113,211,87,441,428,454,476,379,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,1,1448,1643,12529,6411,6118,1418,1673,1346,1420,1484,1868,1688,1065,567,1802086,41.04,-86.69,705,1126,77.05,,,-7,13.51,27.01,42.1,20.844444,18.333333,24.75,1.4732,,16.755556,78.365917
US_IN_18131,2022-05-27,ChIJWx1otEbDE4gRX7URurWdKE4,Q502640,geoId/18131,US,United States of America,IN,Indiana,18131,Pulaski County,US,USA,2,2,,3102,,2,5644,0,0,0,0,0,0,1,0,0,1,23,45,113,211,87,441,429,454,476,380,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,2,1448,1645,12529,6411,6118,1418,1673,1346,1420,1484,1868,1688,1065,567,1802086,41.04,-86.69,705,1126,77.05,,,-22,,18.0,35.14,16.055556,11.45,22.088889,7.1628,,13.105556,83.919204
US_IN_18131,2022-05-28,ChIJWx1otEbDE4gRX7URurWdKE4,Q502640,geoId/18131,US,United States of America,IN,Indiana,18131,Pulaski County,US,USA,2,1,,3103,,0,5644,0,0,0,0,0,0,0,0,1,0,23,45,113,211,87,441,429,454,477,380,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,1,1448,1646,12529,6411,6118,1418,1673,1346,1420,1484,1868,1688,1065,567,1802086,41.04,-86.69,705,1126,77.05,,,,14.04,24.34,23.4,14.544444,7.988889,22.977778,1.2192,,8.316667,67.528022
US_IN_18131,2022-05-29,ChIJWx1otEbDE4gRX7URurWdKE4,Q502640,geoId/18131,US,United States of America,IN,Indiana,18131,Pulaski County,US,USA,2,,,,,0,5644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12529,6411,6118,1418,1673,1346,1420,1484,1868,1688,1065,567,1802086,41.04,-86.69,705,1126,77.05,,,,22.42,22.42,47.54,20.577778,13.816667,28.244444,0.0,,12.0,59.792561
US_IN_18131,2022-05-30,ChIJWx1otEbDE4gRX7URurWdKE4,Q502640,geoId/18131,US,United States of America,IN,Indiana,18131,Pulaski County,US,USA,2,,,,,0,5644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12529,6411,6118,1418,1673,1346,1420,1484,1868,1688,1065,567,1802086,41.04,-86.69,705,1126,77.05,,,-75,12.49,21.65,34.98,24.372222,17.9,30.65,0.0,,12.655556,51.340668
US_IN_18131,2022-05-31,ChIJWx1otEbDE4gRX7URurWdKE4,Q502640,geoId/18131,US,United States of America,IN,Indiana,18131,Pulaski County,US,USA,2,3,,3106,,1,5645,0,0,0,0,0,1,1,0,1,0,23,45,113,211,87,442,430,454,478,380,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,2,1449,1648,12529,6411,6118,1418,1673,1346,1420,1484,1868,1688,1065,567,1802086,41.04,-86.69,705,1126,77.05,,,-7,26.44,20.22,46.66,26.344444,20.588889,31.133333,0.0,,15.105556,52.82916
US_IN_18131,2022-06-01,ChIJWx1otEbDE4gRX7URurWdKE4,Q502640,geoId/18131,US,United States of America,IN,Indiana,18131,Pulaski County,US,USA,2,1,,3107,,0,5645,0,0,0,0,0,0,0,0,0,0,23,45,113,211,87,442,430,454,478,380,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,,1450,1648,12529,6411,6118,1418,1673,1346,1420,1484,1868,1688,1065,567,1802086,41.04,-86.69,705,1126,77.05,,,-11,,24.03,42.05,22.716049,18.58642,29.358025,0.0,,15.351852,64.864658
US_IN_18131,2022-06-02,ChIJWx1otEbDE4gRX7URurWdKE4,Q502640,geoId/18131,US,United States of America,IN,Indiana,18131,Pulaski County,US,USA,2,2,,3109,,0,5645,0,0,0,0,0,0,0,0,2,0,23,45,113,211,87,442,430,454,480,380,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,1,1451,1649,12529,6411,6118,1418,1673,1346,1420,1484,1868,1688,1065,567,1802086,41.04,-86.69,705,1126,77.05,,,-12,24.24,21.0,45.24,18.314815,13.58642,24.469136,0.0635,,10.722222,61.384257
US_IN_18131,2022-06-03,ChIJWx1otEbDE4gRX7URurWdKE4,Q502640,geoId/18131,US,United States of America,IN,Indiana,18131,Pulaski County,US,USA,2,,,,,2,5647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12529,6411,6118,1418,1673,1346,1420,1484,1868,1688,1065,567,1802086,41.04,-86.69,705,1126,77.05,,,-9,26.03,22.87,28.4,19.074074,10.469136,26.950617,0.0,,6.604938,44.332016
US_IN_18131,2022-06-04,ChIJWx1otEbDE4gRX7URurWdKE4,Q502640,geoId/18131,US,United States of America,IN,Indiana,18131,Pulaski County,US,USA,2,3,,3112,,3,5650,0,0,0,0,0,1,1,1,0,0,23,45,113,211,87,443,431,455,480,380,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,3,1451,1652,12529,6411,6118,1418,1673,1346,1420,1484,1868,1688,1065,567,1802086,41.04,-86.69,705,1126,77.05,,,,,,33.67,17.395062,8.061728,25.240741,0.0,,4.981481,44.423433
US_IN_18131,2022-06-05,ChIJWx1otEbDE4gRX7URurWdKE4,Q502640,geoId/18131,US,United States of America,IN,Indiana,18131,Pulaski County,US,USA,2,,,,,1,5651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12529,6411,6118,1418,1673,1346,1420,1484,1868,1688,1065,567,1802086,41.04,-86.69,705,1126,77.05,,,,15.19,26.81,44.68,20.709877,13.740741,28.740741,0.0,,8.277778,45.028905
US_IN_18131,2022-06-06,ChIJWx1otEbDE4gRX7URurWdKE4,Q502640,geoId/18131,US,United States of America,IN,Indiana,18131,Pulaski County,US,USA,2,2,,3114,,0,5651,0,0,0,0,0,1,1,0,0,0,23,45,113,211,87,444,432,455,480,380,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,1,1452,1653,12529,6411,6118,1418,1673,1346,1420,1484,1868,1688,1065,567,1802086,41.04,-86.69,705,1126,77.05,,,-8,13.18,20.93,40.3,21.518519,15.895062,26.91358,0.3048,,13.419753,60.168722
US_IN_18131,2022-06-07,ChIJWx1otEbDE4gRX7URurWdKE4,Q502640,geoId/18131,US,United States of America,IN,Indiana,18131,Pulaski County,US,USA,2,4,,3118,,0,5651,0,0,0,0,0,2,1,0,0,1,23,45,113,211,87,446,433,455,480,381,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,2,1454,1655,12529,6411,6118,1418,1673,1346,1420,1484,1868,1688,1065,567,1802086,41.04,-86.69,705,1126,77.05,,,-9,23.43,17.96,47.64,17.925926,13.691358,22.969136,8.128,,15.04321,83.494941
US_IN_18131,2022-06-08,ChIJWx1otEbDE4gRX7URurWdKE4,Q502640,geoId/18131,US,United States of America,IN,Indiana,18131,Pulaski County,US,USA,2,,,,,1,5652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12529,6411,6118,1418,1673,1346,1420,1484,1868,1688,1065,567,1802086,41.04,-86.69,705,1126,77.05,,,-12,19.99,33.84,39.99,15.648148,10.833333,21.154321,2.2352,,11.487654,76.456729
US_IN_18131,2022-06-09,ChIJWx1otEbDE4gRX7URurWdKE4,Q502640,geoId/18131,US,United States of America,IN,Indiana,18131,Pulaski County,US,USA,2,2,,3120,,0,5652,0,0,0,0,0,0,0,0,1,0,23,45,113,211,87,446,433,455,481,381,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,,1456,1655,12529,6411,6118,1418,1673,1346,1420,1484,1868,1688,1065,567,1802086,41.04,-86.69,705,1126,77.05,,,-12,14.94,19.09,40.66,16.814815,11.537037,24.302469,3.302,,12.006173,73.369502
