location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_heartburn,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_insomnia,search_trends_itch,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,search_trends_weight_gain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_ME_23027,2022-02-10,ChIJcxZYhrBsrkwRLdf2fJzpyOk,Q507931,geoId/23027,US,United States of America,ME,Maine,23027,Waldo County,US,USA,2,38,0,4575,52,14,27707,39772,19640,20132,3931,4473,4123,4402,4816,5991,6542,3702,1792,2535190,44.474743,-69.117981,853,-4,,,-10,4,2.04,4.08,2.23,3.98,4.66,3.21,3.79,2.04,2.82,2.43,3.5,,3.01,6.6,2.14,3.11,1.84,,1.84,2.52,2.04,4.56,10.78,2.72,,3.5,2.33,3.11,2.52,19.81,1.75,3.01,3.4,2.72,2.33,,1.345679,-3.487654,6.623457,0.028222,299.72,-0.880952,86.328002
US_ME_23027,2022-02-11,ChIJcxZYhrBsrkwRLdf2fJzpyOk,Q507931,geoId/23027,US,United States of America,ME,Maine,23027,Waldo County,US,USA,2,29,0,4604,52,16,27723,39772,19640,20132,3931,4473,4123,4402,4816,5991,6542,3702,1792,2535190,44.474743,-69.117981,853,-6,17,,-15,4,1.9,1.79,1.4,2.79,5.19,3.19,3.29,,2.69,2.0,2.79,,2.99,5.09,,3.29,1.79,1.7,1.6,1.4,1.4,4.29,10.87,3.99,1.6,2.29,1.6,2.89,3.09,21.14,1.7,2.29,3.79,2.69,2.19,,2.905556,-2.294444,6.7,0.4572,231.14,-0.986111,75.522212
US_ME_23027,2022-02-12,ChIJcxZYhrBsrkwRLdf2fJzpyOk,Q507931,geoId/23027,US,United States of America,ME,Maine,23027,Waldo County,US,USA,2,48,0,4652,52,16,27739,39772,19640,20132,3931,4473,4123,4402,4816,5991,6542,3702,1792,2535190,44.474743,-69.117981,853,-1,17,,-9,,2.0,3.23,,5.79,3.34,5.45,4.01,1.56,4.9,3.12,1.56,2.34,2.0,3.56,1.67,3.34,1.78,1.67,,2.0,1.56,3.23,8.57,3.0,2.0,2.89,2.45,2.45,2.56,22.15,,2.56,2.78,2.12,1.89,2.45,7.316667,1.072222,10.355556,0.0,99.06,1.930556,69.73518
US_ME_23027,2022-02-13,ChIJcxZYhrBsrkwRLdf2fJzpyOk,Q507931,geoId/23027,US,United States of America,ME,Maine,23027,Waldo County,US,USA,2,0,0,4652,52,2,27741,39772,19640,20132,3931,4473,4123,4402,4816,5991,6542,3702,1792,2535190,44.474743,-69.117981,853,12,,,-13,,,2.92,3.02,4.38,3.54,3.23,3.75,2.5,3.33,2.4,2.71,2.19,,3.65,2.19,3.86,,2.4,1.88,2.5,,3.86,10.32,4.48,,3.13,,1.56,2.19,20.74,1.98,2.6,3.33,1.88,1.46,,-3.188889,-7.194444,9.0,0.0,99.06,-10.590278,56.41232
US_ME_23027,2022-02-14,ChIJcxZYhrBsrkwRLdf2fJzpyOk,Q507931,geoId/23027,US,United States of America,ME,Maine,23027,Waldo County,US,USA,2,0,0,4652,52,1,27742,39772,19640,20132,3931,4473,4123,4402,4816,5991,6542,3702,1792,2535190,44.474743,-69.117981,853,2,19,,-15,5,1.47,2.25,3.13,4.21,4.6,2.84,3.23,,2.84,2.84,1.47,,1.96,3.72,2.74,2.25,1.47,2.35,2.65,2.35,2.45,3.82,9.79,3.72,,1.96,2.45,1.47,3.43,18.02,1.67,3.23,4.51,2.45,2.74,1.37,-10.722222,-13.261111,-3.9,0.0254,99.06,-16.895833,60.277698
US_ME_23027,2022-02-15,ChIJcxZYhrBsrkwRLdf2fJzpyOk,Q507931,geoId/23027,US,United States of America,ME,Maine,23027,Waldo County,US,USA,2,318,0,4970,52,0,27742,39772,19640,20132,3931,4473,4123,4402,4816,5991,6542,3702,1792,2535190,44.474743,-69.117981,853,-13,15,,-15,5,4.23,2.85,3.25,4.82,5.9,3.05,3.15,2.06,3.74,2.56,3.05,,1.87,4.62,1.48,2.65,,2.95,2.46,2.95,2.06,4.23,10.33,3.15,1.48,3.15,2.26,3.54,3.44,20.06,1.87,2.65,1.97,2.56,2.16,1.38,-11.433333,-15.111111,-5.583333,0.0508,99.06,-19.506944,50.403511
US_ME_23027,2022-02-16,ChIJcxZYhrBsrkwRLdf2fJzpyOk,Q507931,geoId/23027,US,United States of America,ME,Maine,23027,Waldo County,US,USA,2,124,0,5094,52,34,27776,39772,19640,20132,3931,4473,4123,4402,4816,5991,6542,3702,1792,2535190,44.474743,-69.117981,853,1,9,,-10,5,2.8,1.93,2.42,5.9,4.45,2.8,2.13,1.74,3.38,2.8,2.51,1.93,2.71,5.51,2.8,2.22,,1.74,,2.71,,3.67,10.06,3.48,2.03,3.09,2.9,2.61,2.61,18.27,2.71,2.71,2.61,2.51,,1.64,-7.661111,-15.688889,2.994444,0.0,99.06,-13.347222,62.592216
US_ME_23027,2022-02-17,ChIJcxZYhrBsrkwRLdf2fJzpyOk,Q507931,geoId/23027,US,United States of America,ME,Maine,23027,Waldo County,US,USA,2,124,0,5218,52,31,27807,39772,19640,20132,3931,4473,4123,4402,4816,5991,6542,3702,1792,2535190,44.474743,-69.117981,853,-5,,,-10,4,,2.92,,3.8,2.83,3.22,2.54,1.46,3.71,,2.73,1.75,2.44,3.9,1.46,1.66,2.05,1.85,1.75,1.46,,4.39,10.72,2.15,1.46,2.44,3.31,2.44,2.54,17.16,2.05,2.83,2.54,2.92,2.15,2.83,7.477778,3.55,11.083333,0.0254,30.48,4.340278,81.345553
US_ME_23027,2022-02-18,ChIJcxZYhrBsrkwRLdf2fJzpyOk,Q507931,geoId/23027,US,United States of America,ME,Maine,23027,Waldo County,US,USA,2,146,0,5364,52,37,27844,39772,19640,20132,3931,4473,4123,4402,4816,5991,6542,3702,1792,2535190,44.474743,-69.117981,853,-12,5,,-18,7,2.88,2.58,2.29,5.37,4.77,,1.79,1.49,3.68,2.29,2.58,,2.78,4.67,1.39,1.49,,2.78,,2.88,1.39,4.17,10.93,3.08,,3.48,2.68,2.09,2.98,18.58,1.39,2.38,3.28,1.99,,1.99,5.766667,-5.466667,12.294444,3.1242,78.74,2.238095,79.84869
US_ME_23027,2022-02-19,ChIJcxZYhrBsrkwRLdf2fJzpyOk,Q507931,geoId/23027,US,United States of America,ME,Maine,23027,Waldo County,US,USA,2,64,0,5428,52,22,27866,39772,19640,20132,3931,4473,4123,4402,4816,5991,6542,3702,1792,2535190,44.474743,-69.117981,853,-14,4,,-15,,3.03,3.03,2.38,4.43,3.46,2.06,2.06,,1.73,1.84,1.73,,,4.97,2.49,1.95,1.95,3.46,1.62,1.84,,3.14,9.52,3.68,1.95,5.08,1.84,2.49,3.25,19.36,2.49,3.46,2.92,1.95,2.49,2.06,-6.188889,-11.5,0.166667,1.2954,,-11.190476,68.509556
US_ME_23027,2022-02-20,ChIJcxZYhrBsrkwRLdf2fJzpyOk,Q507931,geoId/23027,US,United States of America,ME,Maine,23027,Waldo County,US,USA,2,218,0,5646,52,0,27866,39772,19640,20132,3931,4473,4123,4402,4816,5991,6542,3702,1792,2535190,44.474743,-69.117981,853,9,,,-14,,1.47,2.63,2.21,3.99,2.52,2.73,3.57,,4.41,2.42,1.58,1.68,1.89,4.83,2.84,1.47,,1.89,3.68,2.0,2.31,3.68,9.98,3.47,,5.04,2.1,2.0,2.84,19.55,3.15,2.63,3.15,1.58,,1.58,-6.911111,-12.222222,-0.411111,0.3302,,-15.125,51.608572
US_ME_23027,2022-02-21,ChIJcxZYhrBsrkwRLdf2fJzpyOk,Q507931,geoId/23027,US,United States of America,ME,Maine,23027,Waldo County,US,USA,2,30,0,5676,52,0,27866,39772,19640,20132,3931,4473,4123,4402,4816,5991,6542,3702,1792,2535190,44.474743,-69.117981,853,10,7,,-41,8,1.95,3.08,2.16,5.44,2.67,3.18,2.36,2.46,5.13,2.16,3.18,1.54,2.88,6.16,2.77,2.67,2.98,2.98,2.36,2.57,1.95,3.29,11.81,3.7,1.64,3.49,1.75,3.08,2.57,20.64,1.95,2.26,4.31,1.95,2.36,,2.516667,-2.561111,8.35,0.0,,-5.909722,53.960273
US_ME_23027,2022-02-22,ChIJcxZYhrBsrkwRLdf2fJzpyOk,Q507931,geoId/23027,US,United States of America,ME,Maine,23027,Waldo County,US,USA,2,20,0,5696,52,3,27869,39772,19640,20132,3931,4473,4123,4402,4816,5991,6542,3702,1792,2535190,44.474743,-69.117981,853,-8,8,,-24,7,5.25,2.98,2.06,4.94,4.32,2.06,2.98,,3.91,1.54,3.6,1.75,2.26,5.56,2.68,2.37,,,2.26,2.78,1.54,5.04,10.91,2.98,1.96,2.57,1.75,2.88,2.98,19.66,1.85,3.09,1.75,2.37,2.47,2.16,1.472222,-1.177778,7.927778,0.1778,,-1.638889,79.307183
US_ME_23027,2022-02-23,ChIJcxZYhrBsrkwRLdf2fJzpyOk,Q507931,geoId/23027,US,United States of America,ME,Maine,23027,Waldo County,US,USA,2,29,0,5725,52,0,27869,39772,19640,20132,3931,4473,4123,4402,4816,5991,6542,3702,1792,2535190,44.474743,-69.117981,853,11,11,,-19,5,2.52,3.88,1.68,5.25,4.72,2.62,3.57,1.68,3.78,2.2,2.41,,2.2,5.56,2.1,4.3,2.1,3.15,1.99,,,4.41,12.07,5.14,,4.51,1.89,1.68,3.15,21.52,1.89,4.2,3.67,3.04,1.57,2.1,9.533333,0.527778,15.216667,13.716,,7.1875,86.772553
US_ME_23027,2022-02-24,ChIJcxZYhrBsrkwRLdf2fJzpyOk,Q507931,geoId/23027,US,United States of America,ME,Maine,23027,Waldo County,US,USA,2,17,0,5742,52,48,27917,39772,19640,20132,3931,4473,4123,4402,4816,5991,6542,3702,1792,2535190,44.474743,-69.117981,853,11,,,-21,2,2.13,2.23,1.82,4.56,4.15,4.36,2.23,2.03,4.15,1.42,2.13,,2.33,4.05,1.72,2.84,,2.03,2.13,2.53,2.03,4.76,11.14,4.05,1.42,3.34,2.13,1.82,3.54,19.55,2.23,4.05,3.44,2.23,,1.72,-6.033333,-10.205556,1.494444,0.8382,,-16.048611,44.543027
US_ME_23027,2022-02-25,ChIJcxZYhrBsrkwRLdf2fJzpyOk,Q507931,geoId/23027,US,United States of America,ME,Maine,23027,Waldo County,US,USA,2,10,0,5752,52,10,27927,39772,19640,20132,3931,4473,4123,4402,4816,5991,6542,3702,1792,2535190,44.474743,-69.117981,853,-47,-28,,-41,19,2.33,2.91,1.55,5.04,3.3,1.75,1.75,2.04,4.65,1.45,,,2.42,4.56,3.2,2.23,,2.52,1.94,,2.42,3.69,9.5,3.49,1.55,4.27,2.71,2.23,3.39,18.23,2.33,3.1,3.2,1.45,2.42,,-9.183333,-11.816667,-4.833333,0.0,149.86,-14.805556,62.243657
US_ME_23027,2022-02-26,ChIJcxZYhrBsrkwRLdf2fJzpyOk,Q507931,geoId/23027,US,United States of America,ME,Maine,23027,Waldo County,US,USA,2,20,0,5772,52,9,27936,39772,19640,20132,3931,4473,4123,4402,4816,5991,6542,3702,1792,2535190,44.474743,-69.117981,853,18,17,,-7,,1.97,2.08,2.18,6.22,5.9,2.84,2.29,1.86,5.9,2.62,2.62,,1.53,4.59,2.4,2.18,2.4,2.18,3.93,1.86,,3.71,8.52,2.73,,2.95,,1.97,,18.57,,2.84,3.38,2.73,2.84,,-11.866667,-19.194444,-4.444444,2.5654,149.86,-15.861111,69.894596
US_ME_23027,2022-02-27,ChIJcxZYhrBsrkwRLdf2fJzpyOk,Q507931,geoId/23027,US,United States of America,ME,Maine,23027,Waldo County,US,USA,2,0,0,5772,52,0,27936,39772,19640,20132,3931,4473,4123,4402,4816,5991,6542,3702,1792,2535190,44.474743,-69.117981,853,,,,-10,,2.08,2.81,4.17,3.86,4.38,3.02,3.13,,4.59,2.81,2.4,,2.19,5.74,2.29,2.4,3.02,,1.56,1.56,1.88,3.02,9.49,2.19,1.77,3.34,,1.56,2.61,21.17,2.81,3.65,2.81,1.77,1.67,1.56,-4.744444,-13.638889,1.794444,0.0,129.54,-10.236111,64.743958
US_ME_23027,2022-02-28,ChIJcxZYhrBsrkwRLdf2fJzpyOk,Q507931,geoId/23027,US,United States of America,ME,Maine,23027,Waldo County,US,USA,2,0,0,5772,52,1,27937,39772,19640,20132,3931,4473,4123,4402,4816,5991,6542,3702,1792,2535190,44.474743,-69.117981,853,2,4,,-13,4,2.49,3.54,2.58,5.74,5.07,2.1,2.39,1.34,3.25,3.54,1.91,2.29,3.16,7.27,2.77,1.43,,2.58,2.68,2.39,2.2,5.64,11.09,2.29,2.49,2.87,2.2,2.77,2.77,20.56,1.43,3.44,3.44,2.49,2.29,1.34,-8.561111,-13.661111,1.772222,0.0762,129.54,-17.256944,49.119792
US_ME_23027,2022-03-01,ChIJcxZYhrBsrkwRLdf2fJzpyOk,Q507931,geoId/23027,US,United States of America,ME,Maine,23027,Waldo County,US,USA,2,25,0,5797,52,13,27950,39772,19640,20132,3931,4473,4123,4402,4816,5991,6542,3702,1792,2535190,44.474743,-69.117981,853,2,13,,-14,5,2.44,3.28,3.09,4.41,5.91,3.28,3.28,1.97,3.84,1.97,3.28,1.78,2.53,5.34,2.34,2.53,2.34,2.34,2.44,2.16,1.5,6.19,8.91,3.28,,4.5,3.47,2.44,3.56,20.81,2.34,2.91,1.5,2.53,2.06,1.59,-9.322222,-17.166667,-0.372222,0.0,129.54,-16.416667,55.144716
US_ME_23027,2022-03-02,ChIJcxZYhrBsrkwRLdf2fJzpyOk,Q507931,geoId/23027,US,United States of America,ME,Maine,23027,Waldo County,US,USA,2,29,0,5826,52,0,27950,39772,19640,20132,3931,4473,4123,4402,4816,5991,6542,3702,1792,2535190,44.474743,-69.117981,853,-1,8,,-8,4,2.12,3.18,2.41,5.59,5.21,3.96,3.18,,2.8,2.99,2.12,,2.7,5.21,2.89,2.89,1.83,1.54,2.6,2.99,3.09,4.44,9.26,3.86,,2.99,2.7,,3.28,20.74,1.93,3.67,2.51,3.09,2.51,2.12,-0.322222,-2.938889,2.15,3.0734,149.86,-4.388889,73.610789
US_ME_23027,2022-03-03,ChIJcxZYhrBsrkwRLdf2fJzpyOk,Q507931,geoId/23027,US,United States of America,ME,Maine,23027,Waldo County,US,USA,2,2,0,5828,52,24,27974,39772,19640,20132,3931,4473,4123,4402,4816,5991,6542,3702,1792,2535190,44.474743,-69.117981,853,-8,,,-15,5,2.06,3.24,2.45,5.98,4.02,3.24,3.04,2.85,3.24,2.45,2.65,1.67,3.14,5.39,2.75,1.37,1.96,1.67,3.33,3.63,,4.32,10.99,3.43,1.77,2.65,3.14,2.85,2.26,22.95,3.43,3.24,3.04,2.26,2.75,1.67,-4.105556,-8.183333,0.711111,1.3462,180.34,-9.729167,63.808795
US_ME_23027,2022-03-04,ChIJcxZYhrBsrkwRLdf2fJzpyOk,Q507931,geoId/23027,US,United States of America,ME,Maine,23027,Waldo County,US,USA,2,39,1,5867,53,9,27983,39772,19640,20132,3931,4473,4123,4402,4816,5991,6542,3702,1792,2535190,44.474743,-69.117981,853,-9,12,,-16,5,1.56,3.03,2.25,5.28,5.28,1.56,2.74,,2.25,2.15,,1.66,2.44,5.37,2.83,1.56,2.15,2.05,1.95,2.93,,3.71,10.65,2.64,2.35,2.15,3.03,2.64,1.95,16.32,1.95,2.74,2.54,1.47,3.42,,-9.911111,-16.6,-1.594444,0.635,180.34,-18.451389,48.884088
US_ME_23027,2022-03-05,ChIJcxZYhrBsrkwRLdf2fJzpyOk,Q507931,geoId/23027,US,United States of America,ME,Maine,23027,Waldo County,US,USA,2,10,2,5877,55,16,27999,39772,19640,20132,3931,4473,4123,4402,4816,5991,6542,3702,1792,2535190,44.474743,-69.117981,853,-1,9,,-6,,2.61,1.52,3.05,4.24,4.24,2.5,3.59,1.63,4.03,,1.96,1.74,3.37,3.81,1.96,1.63,2.83,1.96,,2.18,1.85,4.35,11.86,4.03,3.05,3.7,1.63,3.05,2.94,21.32,,3.48,2.07,2.29,3.05,,-4.844444,-14.238889,2.9,0.0,129.54,-13.208333,51.122716
US_ME_23027,2022-03-06,ChIJcxZYhrBsrkwRLdf2fJzpyOk,Q507931,geoId/23027,US,United States of America,ME,Maine,23027,Waldo County,US,USA,2,0,0,5877,55,0,27999,39772,19640,20132,3931,4473,4123,4402,4816,5991,6542,3702,1792,2535190,44.474743,-69.117981,853,2,,,-8,,2.97,3.58,2.66,4.71,4.3,3.28,4.09,1.54,5.32,2.25,2.76,1.54,2.87,4.5,2.76,2.46,2.87,2.56,1.84,2.46,1.84,3.17,10.34,3.58,1.64,2.66,2.35,3.48,2.87,20.88,2.46,3.17,3.79,2.25,1.54,2.46,2.711111,-1.061111,7.466667,0.254,99.06,0.194444,82.500404
US_ME_23027,2022-03-07,ChIJcxZYhrBsrkwRLdf2fJzpyOk,Q507931,geoId/23027,US,United States of America,ME,Maine,23027,Waldo County,US,USA,2,0,0,5877,55,0,27999,39772,19640,20132,3931,4473,4123,4402,4816,5991,6542,3702,1792,2535190,44.474743,-69.117981,853,3,3,,-13,5,2.1,3.24,1.91,5.62,4.38,3.91,2.95,2.29,3.62,1.52,1.52,,2.19,4.0,2.95,2.86,1.91,2.1,2.67,2.95,1.62,4.48,12.1,2.29,2.19,3.24,2.67,2.57,4.19,20.3,2.19,2.95,3.62,1.72,2.57,2.29,6.333333,0.577778,10.277778,1.8034,30.48,3.326389,80.012545
US_ME_23027,2022-03-08,ChIJcxZYhrBsrkwRLdf2fJzpyOk,Q507931,geoId/23027,US,United States of America,ME,Maine,23027,Waldo County,US,USA,2,11,0,5888,55,25,28024,39772,19640,20132,3931,4473,4123,4402,4816,5991,6542,3702,1792,2535190,44.474743,-69.117981,853,-11,12,,-11,5,2.09,3.51,3.23,4.75,3.89,2.28,2.75,1.9,2.47,1.8,2.09,1.8,3.04,5.03,2.85,2.94,1.99,2.56,,2.47,1.71,5.88,11.29,3.51,2.09,2.66,1.99,2.47,2.85,20.02,1.99,2.09,2.75,1.9,2.28,2.28,2.583333,-0.65,8.994444,7.0866,78.74,-4.340278,60.024908
US_ME_23027,2022-03-09,ChIJcxZYhrBsrkwRLdf2fJzpyOk,Q507931,geoId/23027,US,United States of America,ME,Maine,23027,Waldo County,US,USA,2,1,0,5889,55,5,28029,39772,19640,20132,3931,4473,4123,4402,4816,5991,6542,3702,1792,2535190,44.474743,-69.117981,853,-3,8,,-5,5,2.53,3.02,1.95,4.96,3.99,2.43,3.11,2.63,3.99,2.33,,,2.43,6.13,1.56,2.92,1.65,2.72,2.14,1.65,1.65,4.67,10.99,3.4,1.95,2.04,2.63,1.36,3.5,18.87,2.14,3.11,2.82,2.72,3.79,2.43,-1.966667,-5.288889,3.6,0.0254,,-8.381944,60.569569
US_ME_23027,2022-03-10,ChIJcxZYhrBsrkwRLdf2fJzpyOk,Q507931,geoId/23027,US,United States of America,ME,Maine,23027,Waldo County,US,USA,2,12,0,5901,55,10,28039,39772,19640,20132,3931,4473,4123,4402,4816,5991,6542,3702,1792,2535190,44.474743,-69.117981,853,4,,,-8,2,3.0,2.4,3.1,4.7,5.5,2.5,2.9,2.5,4.2,2.1,2.4,2.1,3.4,5.0,2.4,1.5,1.7,,2.2,3.4,1.8,4.2,10.89,4.6,2.0,2.2,2.9,4.2,2.9,19.89,,1.5,2.7,3.0,2.3,2.0,1.866667,-4.166667,7.616667,0.0,,-2.631944,72.551776
US_ME_23027,2022-03-11,ChIJcxZYhrBsrkwRLdf2fJzpyOk,Q507931,geoId/23027,US,United States of America,ME,Maine,23027,Waldo County,US,USA,2,1,0,5902,55,0,28039,39772,19640,20132,3931,4473,4123,4402,4816,5991,6542,3702,1792,2535190,44.474743,-69.117981,853,-2,9,,-15,5,2.64,2.94,3.95,5.07,6.79,1.72,1.52,2.94,3.85,2.13,3.45,,1.93,5.68,2.43,3.45,1.72,2.03,1.93,1.52,1.42,4.66,10.85,4.56,1.52,2.54,2.74,1.72,2.94,19.77,1.82,3.04,2.13,2.94,1.82,1.62,2.911111,-2.5,7.616667,0.0,,-1.888889,71.093921
US_ME_23027,2022-03-12,ChIJcxZYhrBsrkwRLdf2fJzpyOk,Q507931,geoId/23027,US,United States of America,ME,Maine,23027,Waldo County,US,USA,2,7,0,5909,55,15,28054,39772,19640,20132,3931,4473,4123,4402,4816,5991,6542,3702,1792,2535190,44.474743,-69.117981,853,-15,-3,,-7,,1.87,2.28,3.01,4.98,7.05,2.8,2.7,2.9,3.01,2.49,3.32,,2.7,4.88,3.11,3.22,1.66,1.97,2.59,,,3.11,9.44,2.39,,2.9,3.53,,2.18,20.75,1.45,2.59,3.84,1.66,1.97,3.11,3.627778,-1.444444,7.316667,2.0574,,2.881944,94.762215
US_ME_23027,2022-03-13,ChIJcxZYhrBsrkwRLdf2fJzpyOk,Q507931,geoId/23027,US,United States of America,ME,Maine,23027,Waldo County,US,USA,2,0,0,5909,55,14,28068,39772,19640,20132,3931,4473,4123,4402,4816,5991,6542,3702,1792,2535190,44.474743,-69.117981,853,12,,,-12,,3.08,2.23,3.29,5.41,5.84,1.91,2.44,3.5,3.82,3.08,2.23,,2.55,5.09,2.33,1.49,2.12,1.59,2.02,1.8,1.8,4.88,11.25,3.18,1.7,2.55,,,,19.0,2.02,3.4,3.18,2.44,2.02,1.59,-3.0,-5.566667,3.505556,9.2456,,-9.576389,60.357545
US_ME_23027,2022-03-14,ChIJcxZYhrBsrkwRLdf2fJzpyOk,Q507931,geoId/23027,US,United States of America,ME,Maine,23027,Waldo County,US,USA,2,0,0,5909,55,2,28070,39772,19640,20132,3931,4473,4123,4402,4816,5991,6542,3702,1792,2535190,44.474743,-69.117981,853,4,11,,-11,4,3.08,3.27,2.6,4.81,6.06,3.94,3.46,2.5,3.56,2.69,2.5,2.4,2.88,3.94,3.08,5.1,,2.5,1.92,2.02,,2.79,12.02,3.56,1.73,3.94,3.08,4.04,2.69,22.6,2.4,4.42,2.88,1.83,2.12,2.21,-1.066667,-5.955556,5.127778,0.0,,-8.180556,57.480685
US_ME_23027,2022-03-15,ChIJcxZYhrBsrkwRLdf2fJzpyOk,Q507931,geoId/23027,US,United States of America,ME,Maine,23027,Waldo County,US,USA,2,8,0,5917,55,14,28084,39772,19640,20132,3931,4473,4123,4402,4816,5991,6542,3702,1792,2535190,44.474743,-69.117981,853,0,13,,-10,6,2.36,2.85,2.45,6.77,6.48,3.34,2.65,1.86,4.81,2.85,2.55,1.96,3.34,5.99,3.73,3.34,2.94,2.85,1.86,2.65,1.86,3.73,12.86,3.73,1.37,4.03,2.26,2.26,3.73,21.99,2.94,3.34,3.34,3.24,3.63,1.86,3.866667,-1.922222,8.088889,0.0,,-1.284722,68.755295
US_ME_23027,2022-03-16,ChIJcxZYhrBsrkwRLdf2fJzpyOk,Q507931,geoId/23027,US,United States of America,ME,Maine,23027,Waldo County,US,USA,2,3,0,5920,55,2,28086,39772,19640,20132,3931,4473,4123,4402,4816,5991,6542,3702,1792,2535190,44.474743,-69.117981,853,0,8,,-6,5,2.33,3.49,2.81,5.13,5.42,3.1,3.39,2.23,5.04,2.23,3.1,1.94,1.65,5.81,2.71,2.52,3.1,1.94,,2.91,2.03,5.62,9.59,2.81,1.74,2.81,2.33,2.91,3.78,18.5,2.33,3.2,2.71,1.94,2.52,2.23,2.85,-0.433333,7.677778,1.7272,30.48,0.993056,86.908748
US_ME_23027,2022-03-17,ChIJcxZYhrBsrkwRLdf2fJzpyOk,Q507931,geoId/23027,US,United States of America,ME,Maine,23027,Waldo County,US,USA,2,5,1,5925,56,12,28098,39772,19640,20132,3931,4473,4123,4402,4816,5991,6542,3702,1792,2535190,44.474743,-69.117981,853,3,,,-10,3,2.96,3.55,3.15,5.12,4.04,2.07,1.48,2.17,4.43,2.66,2.96,,2.46,4.63,2.46,2.56,2.07,1.48,1.77,1.48,,4.14,10.84,2.96,2.56,3.74,2.46,2.46,4.04,19.31,3.25,3.25,1.97,2.36,2.17,,5.366667,1.477778,8.577778,0.7874,30.48,4.25,92.551472
US_ME_23027,2022-03-18,ChIJcxZYhrBsrkwRLdf2fJzpyOk,Q507931,geoId/23027,US,United States of America,ME,Maine,23027,Waldo County,US,USA,2,7,0,5932,56,6,28104,39772,19640,20132,3931,4473,4123,4402,4816,5991,6542,3702,1792,2535190,44.474743,-69.117981,853,6,8,,-19,5,2.17,2.79,2.79,6.31,4.86,2.27,3.41,1.45,4.34,2.58,,1.76,2.79,4.96,1.97,2.69,1.86,2.17,,3.1,1.86,1.97,9.0,4.14,,3.93,2.69,1.55,3.31,18.92,1.97,3.72,3.41,3.0,1.86,,7.538889,2.383333,15.733333,0.0,,5.236111,85.285965
US_ME_23027,2022-03-19,ChIJcxZYhrBsrkwRLdf2fJzpyOk,Q507931,geoId/23027,US,United States of America,ME,Maine,23027,Waldo County,US,USA,2,7,0,5939,56,4,28108,39772,19640,20132,3931,4473,4123,4402,4816,5991,6542,3702,1792,2535190,44.474743,-69.117981,853,-10,5,,-10,,2.74,3.27,2.11,5.28,4.86,2.85,,2.11,4.54,3.48,2.32,,2.11,5.17,2.74,3.06,2.22,3.38,2.85,1.58,2.22,3.38,11.08,2.43,3.27,2.43,,3.06,2.22,21.32,2.0,2.32,3.06,2.32,,,6.105556,2.672222,14.427778,0.8636,,4.083333,86.292416
US_ME_23027,2022-03-20,ChIJcxZYhrBsrkwRLdf2fJzpyOk,Q507931,geoId/23027,US,United States of America,ME,Maine,23027,Waldo County,US,USA,2,0,0,5939,56,1,28109,39772,19640,20132,3931,4473,4123,4402,4816,5991,6542,3702,1792,2535190,44.474743,-69.117981,853,,,,-12,,2.88,2.99,2.45,5.44,5.12,3.2,3.52,,5.76,2.13,3.09,1.6,3.41,5.01,3.2,2.56,2.24,2.35,2.45,1.92,2.13,3.73,11.52,3.63,1.6,4.37,2.13,1.49,1.92,18.45,1.81,4.16,2.99,2.77,1.71,,4.35,1.488889,9.261111,12.5476,,3.645833,94.576167
US_ME_23027,2022-03-21,ChIJcxZYhrBsrkwRLdf2fJzpyOk,Q507931,geoId/23027,US,United States of America,ME,Maine,23027,Waldo County,US,USA,2,0,0,5939,56,2,28111,39772,19640,20132,3931,4473,4123,4402,4816,5991,6542,3702,1792,2535190,44.474743,-69.117981,853,11,4,,-13,5,2.32,3.58,2.03,5.42,5.32,3.68,2.42,1.65,3.48,2.52,1.84,,3.48,4.93,2.71,2.61,1.94,,,2.13,,4.74,12.0,3.39,1.74,2.61,2.03,2.61,2.81,20.12,2.52,3.0,2.52,3.0,2.13,1.84,4.944444,1.333333,8.716667,1.27,,-0.965278,65.288601
