location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,new_confirmed_male,new_confirmed_female,cumulative_confirmed_male,cumulative_confirmed_female,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_IN_18151,2020-02-05,ChIJxSp9DtklFogRmp4VfPrSZi0,Q24646,geoId/18151,US,United States of America,IN,Indiana,18151,Steuben County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34384,17430,16954,3743,4443,4338,3404,4025,5089,4931,2911,1500,1802089,41.64,-85.0,835,78.5625,,,,,,,4.13,6.89,4.13,8.04,6.43,5.97,7.35,3.44,21.82,3.9,6.89,,7.35,3.44,5.74,3.67,4.82,4.13,6.43,8.04,28.48,5.51,7.35,,4.36,4.82,40.88,5.51,7.35,5.28,3.9,,-1.644444,-4.483333,1.672222,0.338667,30.48,-8.0,61.989714
US_IN_18151,2020-02-06,ChIJxSp9DtklFogRmp4VfPrSZi0,Q24646,geoId/18151,US,United States of America,IN,Indiana,18151,Steuben County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34384,17430,16954,3743,4443,4338,3404,4025,5089,4931,2911,1500,1802089,41.64,-85.0,835,78.5625,,,,,,,6.11,5.64,3.29,10.35,6.58,5.41,5.64,,23.04,,8.46,3.53,7.29,3.29,4.94,3.29,,3.29,4.0,5.88,28.92,4.7,7.29,4.7,4.7,7.05,32.21,,8.46,3.53,4.7,4.23,-3.816667,-4.788889,-1.694444,2.328333,50.8,-5.633333,87.279358
US_IN_18151,2020-02-07,ChIJxSp9DtklFogRmp4VfPrSZi0,Q24646,geoId/18151,US,United States of America,IN,Indiana,18151,Steuben County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34384,17430,16954,3743,4443,4338,3404,4025,5089,4931,2911,1500,1802089,41.64,-85.0,835,78.5625,,,,,,,5.41,5.17,4.92,7.62,8.61,3.94,,4.92,23.86,,9.59,6.15,4.67,3.69,4.43,5.9,,4.18,4.67,9.35,28.53,4.92,5.9,3.69,4.43,3.94,35.17,,5.41,5.17,3.94,,-3.2,-6.038889,0.694444,0.508,30.48,-6.227778,79.75179
US_IN_18151,2020-02-08,ChIJxSp9DtklFogRmp4VfPrSZi0,Q24646,geoId/18151,US,United States of America,IN,Indiana,18151,Steuben County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34384,17430,16954,3743,4443,4338,3404,4025,5089,4931,2911,1500,1802089,41.64,-85.0,835,78.5625,,,,,,,,8.22,4.7,8.81,6.75,6.17,5.58,4.11,22.31,4.7,13.51,6.17,6.75,7.05,,,5.58,5.58,5.87,4.7,24.66,4.4,6.17,,5.58,4.4,34.35,5.87,6.17,4.11,4.11,5.28,-2.366667,-5.922222,1.438889,0.1905,30.48,-5.133333,81.372114
US_IN_18151,2020-02-09,ChIJxSp9DtklFogRmp4VfPrSZi0,Q24646,geoId/18151,US,United States of America,IN,Indiana,18151,Steuben County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34384,17430,16954,3743,4443,4338,3404,4025,5089,4931,2911,1500,1802089,41.64,-85.0,835,78.5625,,,,,,,8.57,8.03,,14.73,9.37,4.28,6.43,4.28,23.56,,9.1,5.09,7.5,5.36,4.28,5.36,,5.62,6.16,6.16,24.1,5.36,7.76,,,6.96,41.5,6.96,6.69,6.43,3.75,6.96,-1.861111,-5.977778,1.25,0.338667,30.48,-3.927778,85.899462
US_IN_18151,2020-02-10,ChIJxSp9DtklFogRmp4VfPrSZi0,Q24646,geoId/18151,US,United States of America,IN,Indiana,18151,Steuben County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34384,17430,16954,3743,4443,4338,3404,4025,5089,4931,2911,1500,1802089,41.64,-85.0,835,78.5625,,,,,,,4.35,8.92,,9.84,5.49,,5.03,4.12,25.84,3.43,9.61,3.89,8.46,5.03,3.89,5.49,5.95,,5.95,7.78,27.9,5.72,5.26,,4.57,5.26,42.54,4.8,5.49,6.86,3.66,5.03,0.933333,-2.477778,2.15,2.9972,,-0.588889,89.667099
US_IN_18151,2020-02-11,ChIJxSp9DtklFogRmp4VfPrSZi0,Q24646,geoId/18151,US,United States of America,IN,Indiana,18151,Steuben County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34384,17430,16954,3743,4443,4338,3404,4025,5089,4931,2911,1500,1802089,41.64,-85.0,835,78.5625,,,,,,,3.71,9.74,5.1,7.65,6.49,3.25,4.64,3.71,22.73,,8.81,8.35,6.96,4.41,6.26,3.25,,4.17,4.17,8.35,27.13,3.48,4.41,,3.25,5.8,35.71,3.48,8.35,6.49,3.25,5.1,-0.288889,-2.055556,2.094444,0.2032,,-3.405556,79.631456
US_IN_18151,2020-02-12,ChIJxSp9DtklFogRmp4VfPrSZi0,Q24646,geoId/18151,US,United States of America,IN,Indiana,18151,Steuben County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34384,17430,16954,3743,4443,4338,3404,4025,5089,4931,2911,1500,1802089,41.64,-85.0,835,78.5625,,,,,,,7.03,7.03,4.99,11.11,8.39,3.63,7.03,6.12,19.72,3.17,7.48,4.08,10.88,7.03,4.99,4.99,3.85,3.4,5.21,5.44,26.07,4.31,6.12,3.4,3.85,4.76,37.18,5.89,6.12,4.99,3.17,4.99,-2.511111,-5.994444,1.538889,0.0,30.48,-6.011111,76.977543
US_IN_18151,2020-02-13,ChIJxSp9DtklFogRmp4VfPrSZi0,Q24646,geoId/18151,US,United States of America,IN,Indiana,18151,Steuben County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34384,17430,16954,3743,4443,4338,3404,4025,5089,4931,2911,1500,1802089,41.64,-85.0,835,78.5625,,,,,,,,7.62,4.53,8.58,7.15,5.48,6.43,3.81,21.92,,10.96,5.48,10.48,5.72,5.24,6.67,4.53,5.0,4.29,10.72,29.06,6.43,4.05,4.05,4.05,6.19,34.78,4.76,5.24,7.86,4.29,5.24,-1.822222,-6.316667,0.383333,2.648857,50.8,-3.5,88.381599
US_IN_18151,2020-02-14,ChIJxSp9DtklFogRmp4VfPrSZi0,Q24646,geoId/18151,US,United States of America,IN,Indiana,18151,Steuben County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34384,17430,16954,3743,4443,4338,3404,4025,5089,4931,2911,1500,1802089,41.64,-85.0,835,78.5625,,,,,,,3.68,6.38,8.1,5.4,4.91,4.66,5.16,,15.47,,9.08,,5.4,4.17,,5.4,,5.89,3.93,4.91,27.74,5.16,6.63,4.66,3.93,,29.46,4.42,5.4,5.65,,,-9.705556,-14.0,-2.888889,0.435429,50.8,-14.8,66.561909
US_IN_18151,2020-02-15,ChIJxSp9DtklFogRmp4VfPrSZi0,Q24646,geoId/18151,US,United States of America,IN,Indiana,18151,Steuben County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34384,17430,16954,3743,4443,4338,3404,4025,5089,4931,2911,1500,1802089,41.64,-85.0,835,78.5625,6,3,,11,4,,,8.02,4.75,10.39,5.94,6.23,5.64,,20.19,,9.8,4.45,6.83,,5.64,5.64,,,7.12,9.2,21.37,4.75,6.53,5.64,,,41.56,,6.83,6.83,,4.16,-9.077778,-15.561111,0.094444,0.0,30.48,-14.133333,66.832585
US_IN_18151,2020-02-16,ChIJxSp9DtklFogRmp4VfPrSZi0,Q24646,geoId/18151,US,United States of America,IN,Indiana,18151,Steuben County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34384,17430,16954,3743,4443,4338,3404,4025,5089,4931,2911,1500,1802089,41.64,-85.0,835,78.5625,10,-2,,13,-3,,5.26,8.31,4.71,9.41,8.03,6.37,4.71,,17.72,4.43,8.86,4.43,6.64,4.71,6.64,5.26,4.98,4.71,7.48,8.31,24.92,6.37,5.54,,4.98,,36.83,4.43,7.2,7.2,,6.37,0.316667,-3.277778,3.733333,0.042333,30.48,-3.438889,76.023504
US_IN_18151,2020-02-17,ChIJxSp9DtklFogRmp4VfPrSZi0,Q24646,geoId/18151,US,United States of America,IN,Indiana,18151,Steuben County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34384,17430,16954,3743,4443,4338,3404,4025,5089,4931,2911,1500,1802089,41.64,-85.0,835,78.5625,3,-7,,6,-3,2,5.34,6.89,6.45,6.89,10.9,6.23,8.45,3.11,12.9,,7.34,5.56,9.12,3.11,4.67,3.11,5.12,,5.78,7.12,26.91,5.78,4.0,,,4.23,37.14,4.0,6.0,5.12,,4.0,-1.433333,-5.955556,2.716667,0.0,30.48,-5.766667,72.501302
US_IN_18151,2020-02-18,ChIJxSp9DtklFogRmp4VfPrSZi0,Q24646,geoId/18151,US,United States of America,IN,Indiana,18151,Steuben County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34384,17430,16954,3743,4443,4338,3404,4025,5089,4931,2911,1500,1802089,41.64,-85.0,835,78.5625,1,-2,,-2,3,1,3.77,6.22,4.66,8.44,6.66,4.22,4.88,4.22,19.76,,7.55,6.44,8.21,4.0,4.88,5.77,4.22,4.22,4.44,8.21,28.64,7.77,6.44,9.32,4.44,3.77,34.19,,6.22,6.66,4.44,4.66,1.655556,-3.205556,3.733333,3.259667,,-0.411111,86.26981
US_IN_18151,2020-02-19,ChIJxSp9DtklFogRmp4VfPrSZi0,Q24646,geoId/18151,US,United States of America,IN,Indiana,18151,Steuben County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34384,17430,16954,3743,4443,4338,3404,4025,5089,4931,2911,1500,1802089,41.64,-85.0,835,78.5625,1,7,,3,1,-1,3.42,6.15,5.01,11.61,7.74,3.87,7.29,,17.76,,8.65,6.38,9.56,5.24,5.46,4.1,,4.78,5.01,7.51,25.96,6.6,5.24,3.87,,5.92,36.66,3.19,6.83,4.55,4.1,,-2.972222,-6.65,1.716667,0.381,,-8.255556,67.035924
US_IN_18151,2020-02-20,ChIJxSp9DtklFogRmp4VfPrSZi0,Q24646,geoId/18151,US,United States of America,IN,Indiana,18151,Steuben County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34384,17430,16954,3743,4443,4338,3404,4025,5089,4931,2911,1500,1802089,41.64,-85.0,835,78.5625,6,-7,,2,1,0,3.88,4.56,6.16,9.81,7.98,4.33,4.56,3.42,13.69,,6.84,3.88,9.12,4.11,5.47,,4.11,4.11,7.76,5.7,27.83,5.47,7.3,5.7,6.62,5.02,34.67,5.02,5.47,5.7,6.62,6.62,-6.194444,-9.644444,-1.738889,0.0,,-12.672222,60.216303
US_IN_18151,2020-02-21,ChIJxSp9DtklFogRmp4VfPrSZi0,Q24646,geoId/18151,US,United States of America,IN,Indiana,18151,Steuben County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34384,17430,16954,3743,4443,4338,3404,4025,5089,4931,2911,1500,1802089,41.64,-85.0,835,78.5625,1,-7,,7,1,0,6.55,5.82,5.82,9.46,8.49,6.07,6.31,3.64,14.32,,7.52,7.04,5.09,4.37,,7.76,3.88,4.12,4.37,6.31,27.42,6.07,3.64,8.01,4.85,6.31,38.09,5.09,7.04,5.09,,3.4,-6.316667,-10.772222,0.788889,0.0,,-13.066667,58.867604
US_IN_18151,2020-02-22,ChIJxSp9DtklFogRmp4VfPrSZi0,Q24646,geoId/18151,US,United States of America,IN,Indiana,18151,Steuben County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34384,17430,16954,3743,4443,4338,3404,4025,5089,4931,2911,1500,1802089,41.64,-85.0,835,78.5625,16,0,,9,5,,10.24,8.13,6.32,7.53,5.72,7.53,7.23,,18.37,4.52,8.13,,12.34,6.02,,8.43,5.42,4.21,,8.13,22.88,6.62,5.42,,4.82,7.53,45.77,5.42,8.43,9.94,5.42,5.72,-0.083333,-7.627778,7.616667,0.0,,-8.394444,53.63403
US_IN_18151,2020-02-23,ChIJxSp9DtklFogRmp4VfPrSZi0,Q24646,geoId/18151,US,United States of America,IN,Indiana,18151,Steuben County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34384,17430,16954,3743,4443,4338,3404,4025,5089,4931,2911,1500,1802089,41.64,-85.0,835,78.5625,19,6,,7,-3,,7.08,7.37,5.67,14.73,5.67,7.93,5.38,,15.87,,5.95,3.97,7.65,5.1,,7.08,4.25,5.1,6.8,7.37,24.65,6.23,10.77,7.37,4.82,9.06,43.06,4.25,6.23,5.95,5.1,,3.527778,-3.011111,11.038889,0.0,,-4.188889,57.130287
US_IN_18151,2020-02-24,ChIJxSp9DtklFogRmp4VfPrSZi0,Q24646,geoId/18151,US,United States of America,IN,Indiana,18151,Steuben County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34384,17430,16954,3743,4443,4338,3404,4025,5089,4931,2911,1500,1802089,41.64,-85.0,835,78.5625,2,2,,-5,2,1,5.9,4.99,4.08,11.8,11.8,7.03,6.81,7.94,17.7,3.86,8.4,7.26,4.76,5.45,3.63,4.08,4.54,3.18,5.45,9.98,29.5,7.94,6.13,8.4,4.31,6.35,41.75,5.67,6.81,6.13,4.08,5.67,3.8,-0.866667,9.05,0.254,,0.716667,80.42153
US_IN_18151,2020-02-25,ChIJxSp9DtklFogRmp4VfPrSZi0,Q24646,geoId/18151,US,United States of America,IN,Indiana,18151,Steuben County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34384,17430,16954,3743,4443,4338,3404,4025,5089,4931,2911,1500,1802089,41.64,-85.0,835,78.5625,10,8,,6,2,0,4.91,9.14,6.25,9.81,7.36,5.58,6.69,,30.33,3.12,7.81,9.37,10.04,4.68,6.02,5.35,3.57,4.24,4.24,5.13,37.47,4.46,7.14,7.36,4.01,6.47,36.8,4.01,5.8,,3.79,4.91,2.122222,0.455556,5.061111,3.556,,0.95,92.051514
US_IN_18151,2020-02-26,ChIJxSp9DtklFogRmp4VfPrSZi0,Q24646,geoId/18151,US,United States of America,IN,Indiana,18151,Steuben County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34384,17430,16954,3743,4443,4338,3404,4025,5089,4931,2911,1500,1802089,41.64,-85.0,835,78.5625,-18,-20,,9,-12,7,3.42,7.06,5.92,8.43,6.38,5.01,6.15,,24.6,,7.29,,7.29,,5.69,6.83,3.87,4.55,4.1,6.83,36.44,5.69,4.78,4.55,3.64,5.01,38.49,,4.78,6.15,,3.64,-1.422222,-3.311111,1.561111,2.576286,78.74,-2.866667,89.99453
US_IN_18151,2020-02-27,ChIJxSp9DtklFogRmp4VfPrSZi0,Q24646,geoId/18151,US,United States of America,IN,Indiana,18151,Steuben County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34384,17430,16954,3743,4443,4338,3404,4025,5089,4931,2911,1500,1802089,41.64,-85.0,835,78.5625,5,-6,,14,-8,5,4.77,9.07,6.21,9.07,9.79,4.3,8.11,3.34,25.77,,11.93,5.25,8.83,4.53,5.01,5.49,4.3,3.58,6.44,4.77,41.52,7.88,5.73,4.06,6.21,5.49,37.23,4.3,7.16,5.73,5.25,5.25,-4.277778,-5.927778,-1.577778,1.905,50.8,-8.477778,72.653164
US_IN_18151,2020-02-28,ChIJxSp9DtklFogRmp4VfPrSZi0,Q24646,geoId/18151,US,United States of America,IN,Indiana,18151,Steuben County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34384,17430,16954,3743,4443,4338,3404,4025,5089,4931,2911,1500,1802089,41.64,-85.0,835,78.5625,5,-1,,14,-3,2,4.64,5.42,,7.74,7.99,,6.45,,24.75,5.42,9.03,4.9,9.8,,3.61,3.87,4.13,3.87,,4.38,34.81,3.61,6.96,5.67,,,32.75,3.87,5.16,7.22,4.64,,-5.95,-8.666667,-3.022222,0.0,30.48,-10.444444,70.668215
US_IN_18151,2020-02-29,ChIJxSp9DtklFogRmp4VfPrSZi0,Q24646,geoId/18151,US,United States of America,IN,Indiana,18151,Steuben County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34384,17430,16954,3743,4443,4338,3404,4025,5089,4931,2911,1500,1802089,41.64,-85.0,835,78.5625,12,10,,8,3,,4.63,4.94,7.11,8.96,7.72,8.65,7.72,4.33,22.86,,6.8,,13.28,,7.11,7.41,,4.94,5.87,7.41,30.59,,7.41,,5.25,,42.32,4.33,7.41,4.63,,,-5.122222,-9.961111,-0.538889,0.0,30.48,-11.644444,60.317006
US_IN_18151,2020-03-01,ChIJxSp9DtklFogRmp4VfPrSZi0,Q24646,geoId/18151,US,United States of America,IN,Indiana,18151,Steuben County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34384,17430,16954,3743,4443,4338,3404,4025,5089,4931,2911,1500,1802089,41.64,-85.0,835,78.5625,13,8,,18,-2,,6.1,7.93,,9.46,6.71,5.19,5.8,7.02,28.08,,6.1,,8.24,,4.88,,,,,7.63,39.06,8.85,5.8,,,7.33,46.39,4.88,6.71,9.77,,,-1.338889,-9.222222,8.983333,0.0,30.48,-7.905556,61.049327
US_IN_18151,2020-03-02,ChIJxSp9DtklFogRmp4VfPrSZi0,Q24646,geoId/18151,US,United States of America,IN,Indiana,18151,Steuben County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34384,17430,16954,3743,4443,4338,3404,4025,5089,4931,2911,1500,1802089,41.64,-85.0,835,78.5625,8,-3,,4,6,-1,7.68,6.09,5.3,7.15,7.42,6.36,5.03,5.56,26.76,3.97,9.01,4.77,11.66,7.15,4.77,5.3,4.24,,,6.36,43.45,7.68,5.56,4.24,6.89,6.62,43.45,,5.56,6.36,5.3,,7.6,5.344444,10.25,5.624286,,4.133333,78.827331
US_IN_18151,2020-03-03,ChIJxSp9DtklFogRmp4VfPrSZi0,Q24646,geoId/18151,US,United States of America,IN,Indiana,18151,Steuben County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34384,17430,16954,3743,4443,4338,3404,4025,5089,4931,2911,1500,1802089,41.64,-85.0,835,78.5625,13,6,,7,2,-2,,8.02,3.62,11.64,9.31,4.14,5.95,3.62,25.36,3.88,5.17,7.76,8.02,4.14,6.73,5.69,,4.14,4.14,8.28,35.19,5.17,7.5,6.21,3.62,4.92,39.85,,7.25,8.28,,,3.794444,-0.794444,10.155556,0.620889,,-0.138889,75.577107
US_IN_18151,2020-03-04,ChIJxSp9DtklFogRmp4VfPrSZi0,Q24646,geoId/18151,US,United States of America,IN,Indiana,18151,Steuben County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34384,17430,16954,3743,4443,4338,3404,4025,5089,4931,2911,1500,1802089,41.64,-85.0,835,78.5625,8,13,,0,1,-1,3.75,3.75,6.71,6.97,9.66,5.1,5.63,5.1,20.66,,10.19,12.61,8.31,,,5.63,5.63,,5.9,8.31,37.02,5.37,6.71,7.51,5.9,5.1,36.48,,6.71,7.51,4.56,5.63,3.438889,-0.25,8.461111,0.4064,,-2.233333,66.504887
US_IN_18151,2020-03-05,ChIJxSp9DtklFogRmp4VfPrSZi0,Q24646,geoId/18151,US,United States of America,IN,Indiana,18151,Steuben County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34384,17430,16954,3743,4443,4338,3404,4025,5089,4931,2911,1500,1802089,41.64,-85.0,835,78.5625,11,0,,7,2,0,,4.04,4.31,7.54,6.46,7.0,4.58,,24.77,,6.46,6.73,11.58,,4.58,4.85,,3.77,4.58,7.54,39.05,6.73,5.39,5.92,,5.92,31.51,,8.35,4.85,5.92,4.04,2.083333,-5.055556,11.144444,0.127,,-5.044444,59.290036
US_IN_18151,2020-03-06,ChIJxSp9DtklFogRmp4VfPrSZi0,Q24646,geoId/18151,US,United States of America,IN,Indiana,18151,Steuben County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34384,17430,16954,3743,4443,4338,3404,4025,5089,4931,2911,1500,1802089,41.64,-85.0,835,78.5625,2,-5,,8,1,0,6.62,6.36,9.01,7.95,6.36,7.42,4.77,6.09,30.21,,8.48,,6.89,5.3,5.57,,,,,10.87,44.52,6.09,4.24,,3.71,8.48,36.84,,5.3,4.5,,3.98,2.138889,-2.211111,8.25,0.931333,,-0.772222,81.199777
US_IN_18151,2020-03-07,ChIJxSp9DtklFogRmp4VfPrSZi0,Q24646,geoId/18151,US,United States of America,IN,Indiana,18151,Steuben County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34384,17430,16954,3743,4443,4338,3404,4025,5089,4931,2911,1500,1802089,41.64,-85.0,835,78.5625,15,14,,28,4,,,10.03,,9.06,9.39,9.39,5.5,,21.36,,7.12,,6.47,,,,,,,7.12,44.02,10.36,6.8,,,6.15,37.55,,,5.18,,,-0.05,-7.122222,7.95,0.1016,,-5.661111,66.043857
US_IN_18151,2020-03-08,ChIJxSp9DtklFogRmp4VfPrSZi0,Q24646,geoId/18151,US,United States of America,IN,Indiana,18151,Steuben County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34384,17430,16954,3743,4443,4338,3404,4025,5089,4931,2911,1500,1802089,41.64,-85.0,835,78.5625,17,17,,25,1,,6.26,6.26,,8.45,7.51,5.01,,4.7,27.23,,8.14,4.38,8.14,5.32,,6.89,,5.95,5.32,7.83,42.57,7.51,10.64,,5.63,7.51,41.95,,15.03,,4.7,4.38,6.655556,0.45,15.922222,0.0,,-4.488889,45.127882
US_IN_18151,2020-03-09,ChIJxSp9DtklFogRmp4VfPrSZi0,Q24646,geoId/18151,US,United States of America,IN,Indiana,18151,Steuben County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34384,17430,16954,3743,4443,4338,3404,4025,5089,4931,2911,1500,1802089,41.64,-85.0,835,78.5625,10,15,,3,5,0,3.65,6.17,4.79,8.68,7.54,4.11,5.02,,44.07,,10.5,5.48,7.76,3.88,5.02,6.85,,3.88,5.25,9.36,76.72,5.25,7.08,4.34,5.25,6.62,37.45,,5.71,5.71,5.94,4.34,11.65,4.644444,16.511111,0.084667,,0.583333,46.697851
US_IN_18151,2020-03-10,ChIJxSp9DtklFogRmp4VfPrSZi0,Q24646,geoId/18151,US,United States of America,IN,Indiana,18151,Steuben County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34384,17430,16954,3743,4443,4338,3404,4025,5089,4931,2911,1500,1802089,41.64,-85.0,835,78.5625,10,13,,8,4,0,3.81,4.03,4.48,8.06,7.16,5.82,5.37,5.6,39.62,,12.54,3.58,8.06,3.13,5.6,6.94,5.15,5.37,6.49,8.95,71.63,7.83,5.37,3.81,4.92,,41.86,3.58,5.6,4.03,4.03,5.15,7.955556,2.8,14.344444,6.277429,,5.4,84.043847
US_IN_18151,2020-03-11,ChIJxSp9DtklFogRmp4VfPrSZi0,Q24646,geoId/18151,US,United States of America,IN,Indiana,18151,Steuben County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34384,17430,16954,3743,4443,4338,3404,4025,5089,4931,2911,1500,1802089,41.64,-85.0,835,78.5625,7,24,,6,4,0,,6.01,6.24,9.8,4.45,,7.13,,47.44,,11.58,3.56,9.58,6.68,5.57,7.13,,,5.79,6.9,100.0,8.02,5.79,,5.34,5.57,36.75,4.68,5.34,6.46,3.79,4.23,2.416667,-1.122222,8.972222,1.467556,,0.7,88.526163
US_IN_18151,2020-03-12,ChIJxSp9DtklFogRmp4VfPrSZi0,Q24646,geoId/18151,US,United States of America,IN,Indiana,18151,Steuben County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34384,17430,16954,3743,4443,4338,3404,4025,5089,4931,2911,1500,1802089,41.64,-85.0,835,78.5625,15,19,,1,2,0,4.17,6.58,7.23,11.18,5.7,4.17,3.07,,55.02,,17.76,3.51,8.33,5.26,6.58,14.69,3.51,,7.23,8.33,89.22,7.01,4.6,,3.73,5.7,30.69,,6.14,3.51,3.73,,6.633333,1.405556,13.005556,0.0,,3.616667,81.212904
US_IN_18151,2020-03-13,ChIJxSp9DtklFogRmp4VfPrSZi0,Q24646,geoId/18151,US,United States of America,IN,Indiana,18151,Steuben County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34384,17430,16954,3743,4443,4338,3404,4025,5089,4931,2911,1500,1802089,41.64,-85.0,835,78.5625,10,33,,4,3,0,,5.3,3.92,9.45,4.84,4.15,3.92,,45.86,,13.37,4.15,8.3,4.61,3.46,11.98,5.53,,,7.61,90.81,4.61,6.22,,5.07,,29.96,5.3,4.38,3.23,3.92,3.92,7.061111,2.477778,12.072222,0.127,,-0.205556,59.994428
