location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_WI_55121,2021-03-30,ChIJQxIsrwkv-YcRnCE0Y6gzJoc,Q494923,geoId/55121,US,United States of America,WI,Wisconsin,55121,Trempealeau County,US,USA,2,7,0,3562,41,,,29372,14899,14473,4075,3833,3072,3416,3511,4238,3722,2197,1308,1797830,44.3,-91.35,1922,,,-18,5,,5.96,7.58,8.12,,6.23,7.04,,,7.85,3.79,6.23,,5.14,,18.14,7.04,4.33,4.06,4.87,33.57,4.33,,5.42,,10.155556,3.0,19.394444,0.0,,-3.155556,39.297136
US_WI_55121,2021-03-31,ChIJQxIsrwkv-YcRnCE0Y6gzJoc,Q494923,geoId/55121,US,United States of America,WI,Wisconsin,55121,Trempealeau County,US,USA,2,2,0,3564,41,,,29372,14899,14473,4075,3833,3072,3416,3511,4238,3722,2197,1308,1797830,44.3,-91.35,1922,,,-24,5,4.08,5.17,7.88,8.43,,7.07,7.61,4.62,4.62,6.25,7.34,,,,,14.95,5.44,7.34,4.08,5.44,30.18,4.35,4.62,3.81,4.62,-0.155556,-3.255556,4.1,0.0,,-10.283333,46.627311
US_WI_55121,2021-04-01,ChIJQxIsrwkv-YcRnCE0Y6gzJoc,Q494923,geoId/55121,US,United States of America,WI,Wisconsin,55121,Trempealeau County,US,USA,2,1,0,3565,41,,,29372,14899,14473,4075,3833,3072,3416,3511,4238,3722,2197,1308,1797830,44.3,-91.35,1922,,,-26,5,,5.26,8.48,5.56,,5.26,7.02,,4.68,,4.09,,,,4.09,14.62,,7.31,,,23.11,4.68,10.82,5.56,4.09,-1.955556,-9.405556,5.894444,0.0,,-12.538889,44.345209
US_WI_55121,2021-04-02,ChIJQxIsrwkv-YcRnCE0Y6gzJoc,Q494923,geoId/55121,US,United States of America,WI,Wisconsin,55121,Trempealeau County,US,USA,2,5,0,3570,41,,,29372,14899,14473,4075,3833,3072,3416,3511,4238,3722,2197,1308,1797830,44.3,-91.35,1922,,5,-35,7,,6.67,5.8,4.64,6.09,4.64,4.93,,7.25,8.7,,,,,6.96,13.91,5.8,,,,31.6,,,5.51,,2.677778,-4.888889,12.7,0.0,,-9.616667,40.320265
US_WI_55121,2021-04-03,ChIJQxIsrwkv-YcRnCE0Y6gzJoc,Q494923,geoId/55121,US,United States of America,WI,Wisconsin,55121,Trempealeau County,US,USA,2,3,0,3573,41,,,29372,14899,14473,4075,3833,3072,3416,3511,4238,3722,2197,1308,1797830,44.3,-91.35,1922,,,-13,,5.01,5.34,11.68,,,,7.67,5.01,,7.67,,,5.34,6.67,,15.68,4.67,5.34,,,31.37,,4.67,6.01,,11.094444,2.288889,21.972222,0.0,,-2.938889,37.49192
US_WI_55121,2021-04-04,ChIJQxIsrwkv-YcRnCE0Y6gzJoc,Q494923,geoId/55121,US,United States of America,WI,Wisconsin,55121,Trempealeau County,US,USA,2,0,0,3573,41,,,29372,14899,14473,4075,3833,3072,3416,3511,4238,3722,2197,1308,1797830,44.3,-91.35,1922,,,-20,,6.59,5.65,9.41,5.96,,,5.65,7.84,,8.47,,5.02,,,5.33,13.49,,6.9,,4.71,26.67,6.28,6.28,7.53,5.02,13.122222,2.272222,26.055556,0.0,,-0.938889,38.618067
US_WI_55121,2021-04-05,ChIJQxIsrwkv-YcRnCE0Y6gzJoc,Q494923,geoId/55121,US,United States of America,WI,Wisconsin,55121,Trempealeau County,US,USA,2,2,0,3575,41,,,29372,14899,14473,4075,3833,3072,3416,3511,4238,3722,2197,1308,1797830,44.3,-91.35,1922,,,-26,4,,6.82,12.55,6.0,4.37,7.92,6.0,5.73,,4.91,5.73,7.1,,,6.82,13.65,4.64,5.73,,,26.75,4.91,4.37,3.82,5.18,17.3,7.316667,27.65,0.0,,6.638889,49.697808
US_WI_55121,2021-04-06,ChIJQxIsrwkv-YcRnCE0Y6gzJoc,Q494923,geoId/55121,US,United States of America,WI,Wisconsin,55121,Trempealeau County,US,USA,2,4,0,3579,41,,,29372,14899,14473,4075,3833,3072,3416,3511,4238,3722,2197,1308,1797830,44.3,-91.35,1922,,,-16,2,,3.3,10.38,7.55,4.25,3.54,4.96,,6.14,6.61,,,,,7.55,11.8,5.19,6.14,,,31.62,,6.14,7.32,,20.583333,13.588889,26.466667,0.79375,,11.661111,56.806123
US_WI_55121,2021-04-07,ChIJQxIsrwkv-YcRnCE0Y6gzJoc,Q494923,geoId/55121,US,United States of America,WI,Wisconsin,55121,Trempealeau County,US,USA,2,6,0,3585,41,,,29372,14899,14473,4075,3833,3072,3416,3511,4238,3722,2197,1308,1797830,44.3,-91.35,1922,,,-16,3,6.42,,7.8,7.34,4.13,4.36,5.96,3.21,5.27,5.96,5.04,3.44,,3.44,4.13,12.84,5.73,6.19,4.59,6.65,26.83,,,5.04,,19.127778,12.566667,24.872222,3.725333,,11.977778,63.685151
US_WI_55121,2021-04-08,ChIJQxIsrwkv-YcRnCE0Y6gzJoc,Q494923,geoId/55121,US,United States of America,WI,Wisconsin,55121,Trempealeau County,US,USA,2,1,0,3586,41,,,29372,14899,14473,4075,3833,3072,3416,3511,4238,3722,2197,1308,1797830,44.3,-91.35,1922,,0,-17,3,4.45,7.25,9.83,5.15,6.32,8.66,6.79,3.98,,4.21,7.02,4.45,,3.51,3.74,16.14,4.21,5.15,7.72,6.32,34.39,3.28,6.08,4.68,4.68,16.022222,12.538889,22.127778,0.338667,,12.055556,77.562319
US_WI_55121,2021-04-09,ChIJQxIsrwkv-YcRnCE0Y6gzJoc,Q494923,geoId/55121,US,United States of America,WI,Wisconsin,55121,Trempealeau County,US,USA,2,1,1,3587,42,,,29372,14899,14473,4075,3833,3072,3416,3511,4238,3722,2197,1308,1797830,44.3,-91.35,1922,,-3,-13,4,3.52,6.11,7.75,7.05,5.87,4.46,7.05,3.76,3.29,8.93,,3.76,3.76,3.52,6.11,15.74,3.76,6.11,4.23,4.7,29.36,4.7,6.58,5.17,,10.194444,7.65,13.811111,8.438444,,8.027778,86.538228
US_WI_55121,2021-04-10,ChIJQxIsrwkv-YcRnCE0Y6gzJoc,Q494923,geoId/55121,US,United States of America,WI,Wisconsin,55121,Trempealeau County,US,USA,2,2,0,3589,42,,,29372,14899,14473,4075,3833,3072,3416,3511,4238,3722,2197,1308,1797830,44.3,-91.35,1922,,2,-5,,,4.58,8.54,4.27,4.88,5.49,,,,,,,,,6.1,12.21,4.27,,,4.58,29.6,,,5.49,,7.911111,6.094444,10.705556,2.116667,,5.816667,86.822954
US_WI_55121,2021-04-11,ChIJQxIsrwkv-YcRnCE0Y6gzJoc,Q494923,geoId/55121,US,United States of America,WI,Wisconsin,55121,Trempealeau County,US,USA,2,0,0,3589,42,,,29372,14899,14473,4075,3833,3072,3416,3511,4238,3722,2197,1308,1797830,44.3,-91.35,1922,,,-11,,6.53,6.81,7.94,6.53,4.82,4.54,6.53,,3.97,8.51,,,,,7.38,13.62,7.66,6.24,5.11,7.09,31.49,,,5.67,,7.811111,6.433333,10.205556,2.427111,,5.933333,88.19311
US_WI_55121,2021-04-12,ChIJQxIsrwkv-YcRnCE0Y6gzJoc,Q494923,geoId/55121,US,United States of America,WI,Wisconsin,55121,Trempealeau County,US,USA,2,1,0,3590,42,,,29372,14899,14473,4075,3833,3072,3416,3511,4238,3722,2197,1308,1797830,44.3,-91.35,1922,,,-18,3,,4.47,7.07,,4.47,4.71,7.77,,4.0,7.77,,3.3,,,4.95,15.31,4.47,4.0,4.47,4.47,24.02,,4.0,3.53,,8.138889,6.25,10.405556,0.479778,,5.738889,85.057177
US_WI_55121,2021-04-13,ChIJQxIsrwkv-YcRnCE0Y6gzJoc,Q494923,geoId/55121,US,United States of America,WI,Wisconsin,55121,Trempealeau County,US,USA,2,1,0,3591,42,,,29372,14899,14473,4075,3833,3072,3416,3511,4238,3722,2197,1308,1797830,44.3,-91.35,1922,,,-16,5,5.16,3.52,5.4,7.74,3.29,4.22,5.16,,3.99,5.63,3.52,3.75,,,4.46,18.3,4.93,8.21,3.52,3.99,30.27,3.75,6.81,7.28,5.63,4.066667,1.366667,7.344444,0.564444,,-1.338889,68.163522
US_WI_55121,2021-04-14,ChIJQxIsrwkv-YcRnCE0Y6gzJoc,Q494923,geoId/55121,US,United States of America,WI,Wisconsin,55121,Trempealeau County,US,USA,2,1,0,3592,42,,,29372,14899,14473,4075,3833,3072,3416,3511,4238,3722,2197,1308,1797830,44.3,-91.35,1922,,,-17,4,5.73,7.17,6.69,5.5,3.58,5.97,,,3.35,7.64,,,,3.35,3.58,17.68,4.3,3.58,,5.97,27.71,,4.54,4.06,,1.705556,-0.877778,6.066667,0.084667,,-2.394444,74.371052
US_WI_55121,2021-04-15,ChIJQxIsrwkv-YcRnCE0Y6gzJoc,Q494923,geoId/55121,US,United States of America,WI,Wisconsin,55121,Trempealeau County,US,USA,2,2,0,3594,42,,,29372,14899,14473,4075,3833,3072,3416,3511,4238,3722,2197,1308,1797830,44.3,-91.35,1922,,,-17,3,7.05,7.54,7.05,3.4,3.4,3.65,6.81,,4.86,6.32,,,,7.05,5.83,14.83,6.08,,,,23.58,,4.86,,,4.95,0.455556,9.705556,0.0,,0.894444,75.243354
US_WI_55121,2021-04-16,ChIJQxIsrwkv-YcRnCE0Y6gzJoc,Q494923,geoId/55121,US,United States of America,WI,Wisconsin,55121,Trempealeau County,US,USA,2,1,0,3595,42,,,29372,14899,14473,4075,3833,3072,3416,3511,4238,3722,2197,1308,1797830,44.3,-91.35,1922,,-1,-19,3,,7.71,6.17,6.68,,,5.14,,,6.94,,,3.86,,4.88,19.54,3.86,4.63,,5.4,28.8,,4.63,5.4,,7.133333,-1.333333,16.233333,0.0,,0.15,61.326813
US_WI_55121,2021-04-17,ChIJQxIsrwkv-YcRnCE0Y6gzJoc,Q494923,geoId/55121,US,United States of America,WI,Wisconsin,55121,Trempealeau County,US,USA,2,6,0,3601,42,,,29372,14899,14473,4075,3833,3072,3416,3511,4238,3722,2197,1308,1797830,44.3,-91.35,1922,,18,-12,,,,7.55,6.92,,,7.55,,,,,,,,5.35,15.73,,6.61,,6.29,27.38,,4.72,,4.41,7.738889,-1.45,15.666667,0.0,,-4.222222,42.919184
US_WI_55121,2021-04-18,ChIJQxIsrwkv-YcRnCE0Y6gzJoc,Q494923,geoId/55121,US,United States of America,WI,Wisconsin,55121,Trempealeau County,US,USA,2,0,0,3601,42,,,29372,14899,14473,4075,3833,3072,3416,3511,4238,3722,2197,1308,1797830,44.3,-91.35,1922,,,-10,,4.19,8.09,8.39,7.49,5.39,6.59,5.39,,4.19,5.69,7.79,4.49,,,5.09,17.68,5.99,5.09,,4.79,25.16,4.79,8.09,6.29,,9.861111,0.944444,17.005556,0.0,,-1.85,44.055482
US_WI_55121,2021-04-19,ChIJQxIsrwkv-YcRnCE0Y6gzJoc,Q494923,geoId/55121,US,United States of America,WI,Wisconsin,55121,Trempealeau County,US,USA,2,0,0,3601,42,,,29372,14899,14473,4075,3833,3072,3416,3511,4238,3722,2197,1308,1797830,44.3,-91.35,1922,,,-15,4,4.87,4.4,7.65,4.87,,6.72,6.95,,4.87,5.1,,,,3.94,4.64,19.47,4.87,6.95,,,31.29,4.17,7.88,5.1,,4.772222,1.15,14.794444,0.959556,,-1.566667,63.648361
US_WI_55121,2021-04-20,ChIJQxIsrwkv-YcRnCE0Y6gzJoc,Q494923,geoId/55121,US,United States of America,WI,Wisconsin,55121,Trempealeau County,US,USA,2,2,0,3603,42,,,29372,14899,14473,4075,3833,3072,3416,3511,4238,3722,2197,1308,1797830,44.3,-91.35,1922,,,-15,4,4.45,3.75,8.9,7.96,3.51,3.75,4.45,4.45,3.98,5.62,4.68,,3.51,,8.66,16.62,,7.96,,3.75,27.16,3.28,6.56,,,2.011111,-2.961111,6.35,0.0,,-7.1,51.242269
US_WI_55121,2021-04-21,ChIJQxIsrwkv-YcRnCE0Y6gzJoc,Q494923,geoId/55121,US,United States of America,WI,Wisconsin,55121,Trempealeau County,US,USA,2,1,0,3604,42,,,29372,14899,14473,4075,3833,3072,3416,3511,4238,3722,2197,1308,1797830,44.3,-91.35,1922,,,-16,3,3.43,7.35,4.16,8.33,4.16,6.12,4.16,3.92,4.41,3.92,,,4.65,,4.65,16.65,3.92,,4.9,4.65,32.08,,3.67,3.67,,1.05,-4.738889,5.711111,0.0,,-7.327778,53.866505
US_WI_55121,2021-04-22,ChIJQxIsrwkv-YcRnCE0Y6gzJoc,Q494923,geoId/55121,US,United States of America,WI,Wisconsin,55121,Trempealeau County,US,USA,2,3,1,3607,43,,,29372,14899,14473,4075,3833,3072,3416,3511,4238,3722,2197,1308,1797830,44.3,-91.35,1922,,,-15,2,3.72,4.96,8.19,7.44,,5.71,5.46,,,6.2,,,,,4.96,14.89,4.47,3.97,,4.71,30.52,4.47,6.7,4.47,5.46,5.394444,-4.094444,17.611111,14.1224,,-5.705556,44.861264
US_WI_55121,2021-04-23,ChIJQxIsrwkv-YcRnCE0Y6gzJoc,Q494923,geoId/55121,US,United States of America,WI,Wisconsin,55121,Trempealeau County,US,USA,2,2,0,3609,43,,,29372,14899,14473,4075,3833,3072,3416,3511,4238,3722,2197,1308,1797830,44.3,-91.35,1922,,6,-20,4,,7.49,11.23,3.75,4.49,4.74,5.99,4.24,,7.49,,4.24,,3.5,4.99,14.23,,,4.0,4.0,30.21,7.24,,5.24,3.5,9.822222,4.811111,15.783333,0.03175,,-2.133333,43.297529
US_WI_55121,2021-04-24,ChIJQxIsrwkv-YcRnCE0Y6gzJoc,Q494923,geoId/55121,US,United States of America,WI,Wisconsin,55121,Trempealeau County,US,USA,2,2,0,3611,43,,,29372,14899,14473,4075,3833,3072,3416,3511,4238,3722,2197,1308,1797830,44.3,-91.35,1922,,,-4,,5.54,4.93,8.62,,,4.62,5.24,,,4.93,4.62,4.62,5.24,,4.31,11.09,,6.47,4.31,,35.11,,5.85,6.78,,7.864198,4.962963,11.179012,0.169333,,4.604938,80.267044
US_WI_55121,2021-04-25,ChIJQxIsrwkv-YcRnCE0Y6gzJoc,Q494923,geoId/55121,US,United States of America,WI,Wisconsin,55121,Trempealeau County,US,USA,2,0,0,3611,43,,,29372,14899,14473,4075,3833,3072,3416,3511,4238,3722,2197,1308,1797830,44.3,-91.35,1922,,,-10,,4.61,6.34,10.95,8.07,,6.63,6.92,,,5.48,,,,4.61,5.76,15.85,,4.61,4.9,,36.61,4.32,6.34,5.48,,2.972222,-3.85,8.5,0.036286,,-3.877778,61.230851
US_WI_55121,2021-04-26,ChIJQxIsrwkv-YcRnCE0Y6gzJoc,Q494923,geoId/55121,US,United States of America,WI,Wisconsin,55121,Trempealeau County,US,USA,2,7,0,3618,43,,10422,29372,14899,14473,4075,3833,3072,3416,3511,4238,3722,2197,1308,1797830,44.3,-91.35,1922,,,-16,2,5.0,,9.52,7.86,5.71,4.05,7.14,,,5.0,3.81,4.52,,,6.43,20.0,4.76,,,5.24,32.14,,6.43,5.95,4.52,7.983333,3.261111,14.85,0.28575,,-0.444444,55.585238
US_WI_55121,2021-04-27,ChIJQxIsrwkv-YcRnCE0Y6gzJoc,Q494923,geoId/55121,US,United States of America,WI,Wisconsin,55121,Trempealeau County,US,USA,2,4,1,3622,44,4,10426,29372,14899,14473,4075,3833,3072,3416,3511,4238,3722,2197,1308,1797830,44.3,-91.35,1922,,,-13,4,6.6,4.15,5.37,6.35,4.4,4.4,5.86,3.42,5.62,4.15,4.89,4.4,,4.15,5.37,17.1,4.89,,,5.62,33.22,,4.89,4.15,,10.677778,5.538889,18.572222,0.290286,,4.811111,67.323392
US_WI_55121,2021-04-28,ChIJQxIsrwkv-YcRnCE0Y6gzJoc,Q494923,geoId/55121,US,United States of America,WI,Wisconsin,55121,Trempealeau County,US,USA,2,4,0,3626,44,163,10589,29372,14899,14473,4075,3833,3072,3416,3511,4238,3722,2197,1308,1797830,44.3,-91.35,1922,,,-15,2,4.86,3.88,6.8,6.31,5.58,4.37,5.1,4.13,5.83,9.22,,5.1,,,5.1,15.54,,8.98,,5.83,29.62,3.88,5.58,4.86,4.13,9.688889,6.144444,16.0,8.09625,,6.944444,83.28275
US_WI_55121,2021-04-29,ChIJQxIsrwkv-YcRnCE0Y6gzJoc,Q494923,geoId/55121,US,United States of America,WI,Wisconsin,55121,Trempealeau County,US,USA,2,3,0,3629,44,218,10807,29372,14899,14473,4075,3833,3072,3416,3511,4238,3722,2197,1308,1797830,44.3,-91.35,1922,,,-18,2,4.56,4.56,6.72,6.96,4.32,6.0,5.76,4.08,,9.36,,5.04,,7.2,4.56,13.68,4.8,3.84,5.04,6.0,30.48,4.56,3.36,6.0,,11.638889,3.894444,19.933333,0.028222,,4.905556,63.603607
US_WI_55121,2021-04-30,ChIJQxIsrwkv-YcRnCE0Y6gzJoc,Q494923,geoId/55121,US,United States of America,WI,Wisconsin,55121,Trempealeau County,US,USA,2,4,0,3633,44,269,11076,29372,14899,14473,4075,3833,3072,3416,3511,4238,3722,2197,1308,1797830,44.3,-91.35,1922,,12,-18,1,3.52,,6.03,8.29,,5.28,,,,6.78,,,,3.77,,11.05,,,5.78,3.52,24.61,6.28,5.53,,,10.644444,4.533333,17.238889,0.0254,,-2.25,40.851683
US_WI_55121,2021-05-01,ChIJQxIsrwkv-YcRnCE0Y6gzJoc,Q494923,geoId/55121,US,United States of America,WI,Wisconsin,55121,Trempealeau County,US,USA,2,-1,0,3632,44,202,11278,29372,14899,14473,4075,3833,3072,3416,3511,4238,3722,2197,1308,1797830,44.3,-91.35,1922,,,-5,,,4.6,7.23,8.88,,,,,5.26,6.9,7.89,,,,5.26,17.75,4.93,,4.6,,25.31,5.59,6.25,4.6,,17.211111,6.638889,30.808642,0.0,,1.005556,33.839744
US_WI_55121,2021-05-02,ChIJQxIsrwkv-YcRnCE0Y6gzJoc,Q494923,geoId/55121,US,United States of America,WI,Wisconsin,55121,Trempealeau County,US,USA,2,0,0,3632,44,0,11278,29372,14899,14473,4075,3833,3072,3416,3511,4238,3722,2197,1308,1797830,44.3,-91.35,1922,,,-6,,,4.48,11.05,5.67,4.18,7.17,6.57,,,4.78,,,7.46,4.48,,12.84,7.46,8.06,,4.18,30.16,,4.78,4.78,4.78,21.861111,14.894444,27.666667,0.254,,8.9,43.729794
US_WI_55121,2021-05-03,ChIJQxIsrwkv-YcRnCE0Y6gzJoc,Q494923,geoId/55121,US,United States of America,WI,Wisconsin,55121,Trempealeau County,US,USA,2,4,0,3636,44,203,11481,29372,14899,14473,4075,3833,3072,3416,3511,4238,3722,2197,1308,1797830,44.3,-91.35,1922,,,-16,1,5.15,3.98,11.48,5.86,3.75,3.98,7.26,4.22,3.51,5.62,5.15,3.51,,3.28,7.96,20.38,4.92,3.98,,4.22,30.69,4.22,5.86,5.62,,15.011111,12.583333,20.011111,17.921111,,11.938889,83.002931
US_WI_55121,2021-05-04,ChIJQxIsrwkv-YcRnCE0Y6gzJoc,Q494923,geoId/55121,US,United States of America,WI,Wisconsin,55121,Trempealeau County,US,USA,2,0,0,3636,44,1,11482,29372,14899,14473,4075,3833,3072,3416,3511,4238,3722,2197,1308,1797830,44.3,-91.35,1922,,,-14,2,,4.76,8.57,6.43,,3.81,5.71,,4.05,5.24,,3.57,,4.52,5.71,16.66,3.57,5.0,3.33,3.57,30.23,,4.28,4.52,,11.133333,6.916667,15.861111,5.334,,3.766667,61.056816
US_WI_55121,2021-05-05,ChIJQxIsrwkv-YcRnCE0Y6gzJoc,Q494923,geoId/55121,US,United States of America,WI,Wisconsin,55121,Trempealeau County,US,USA,2,2,0,3638,44,134,11616,29372,14899,14473,4075,3833,3072,3416,3511,4238,3722,2197,1308,1797830,44.3,-91.35,1922,,,-14,1,3.78,5.44,7.8,7.09,3.55,5.2,4.96,,,6.86,3.31,4.49,3.31,,,19.62,,6.15,,4.25,32.39,4.02,4.73,4.73,,8.5,0.466667,15.2,0.0,,-0.433333,53.799705
US_WI_55121,2021-05-06,ChIJQxIsrwkv-YcRnCE0Y6gzJoc,Q494923,geoId/55121,US,United States of America,WI,Wisconsin,55121,Trempealeau County,US,USA,2,1,0,3639,44,134,11750,29372,14899,14473,4075,3833,3072,3416,3511,4238,3722,2197,1308,1797830,44.3,-91.35,1922,,,-17,0,3.46,8.4,6.18,8.15,6.67,,6.18,,3.95,10.62,,5.44,,,4.7,13.59,4.7,5.44,4.2,4.45,29.41,,7.17,,,9.033333,3.65,15.477778,2.31775,,2.572222,64.355816
US_WI_55121,2021-05-07,ChIJQxIsrwkv-YcRnCE0Y6gzJoc,Q494923,geoId/55121,US,United States of America,WI,Wisconsin,55121,Trempealeau County,US,USA,2,2,0,3641,44,209,11959,29372,14899,14473,4075,3833,3072,3416,3511,4238,3722,2197,1308,1797830,44.3,-91.35,1922,,12,-18,1,4.36,4.87,5.12,,4.36,,4.1,,5.12,4.1,,3.84,,4.1,3.59,16.14,4.36,5.38,,,26.91,,5.89,,5.12,8.533333,1.95,13.816667,0.635,,-0.555556,53.269402
US_WI_55121,2021-05-08,ChIJQxIsrwkv-YcRnCE0Y6gzJoc,Q494923,geoId/55121,US,United States of America,WI,Wisconsin,55121,Trempealeau County,US,USA,2,2,1,3643,45,152,12111,29372,14899,14473,4075,3833,3072,3416,3511,4238,3722,2197,1308,1797830,44.3,-91.35,1922,,,-10,,,4.63,10.59,4.96,5.29,,9.93,,,,6.62,,,,5.29,11.91,4.96,,,,33.09,,,4.96,,6.716667,-1.972222,13.861111,0.0254,,-2.772222,51.31251
US_WI_55121,2021-05-09,ChIJQxIsrwkv-YcRnCE0Y6gzJoc,Q494923,geoId/55121,US,United States of America,WI,Wisconsin,55121,Trempealeau County,US,USA,2,0,0,3643,45,142,12253,29372,14899,14473,4075,3833,3072,3416,3511,4238,3722,2197,1308,1797830,44.3,-91.35,1922,,,-16,,,6.14,7.37,,,4.91,9.52,4.3,,4.61,,,,,,15.05,,,,5.84,31.33,,,6.14,,9.422222,1.111111,17.266667,0.0,,-0.511111,50.285322
US_WI_55121,2021-05-10,ChIJQxIsrwkv-YcRnCE0Y6gzJoc,Q494923,geoId/55121,US,United States of America,WI,Wisconsin,55121,Trempealeau County,US,USA,2,1,0,3644,45,31,12284,29372,14899,14473,4075,3833,3072,3416,3511,4238,3722,2197,1308,1797830,44.3,-91.35,1922,,,-17,1,4.27,6.16,8.06,4.74,4.5,,6.64,,4.27,8.53,,4.27,,,5.45,18.72,6.64,5.45,,6.64,26.07,3.32,4.98,5.21,,8.927778,4.277778,14.955556,0.0,,-2.433333,45.53166
US_WI_55121,2021-05-11,ChIJQxIsrwkv-YcRnCE0Y6gzJoc,Q494923,geoId/55121,US,United States of America,WI,Wisconsin,55121,Trempealeau County,US,USA,2,0,0,3644,45,13,12297,29372,14899,14473,4075,3833,3072,3416,3511,4238,3722,2197,1308,1797830,44.3,-91.35,1922,,,-13,2,,8.55,6.35,6.11,4.4,6.84,5.62,,5.62,4.64,3.66,3.42,,,4.4,15.39,4.88,4.64,,4.88,32.49,,,,,6.872222,-2.666667,16.061111,0.0,,-3.855556,46.690919
US_WI_55121,2021-05-12,ChIJQxIsrwkv-YcRnCE0Y6gzJoc,Q494923,geoId/55121,US,United States of America,WI,Wisconsin,55121,Trempealeau County,US,USA,2,4,0,3648,45,86,12383,29372,14899,14473,4075,3833,3072,3416,3511,4238,3722,2197,1308,1797830,44.3,-91.35,1922,,,-16,1,,4.92,8.61,4.18,3.44,4.67,7.63,,5.17,4.43,3.94,,3.94,3.94,4.43,37.15,4.92,7.13,,6.15,29.52,4.18,4.92,5.41,,9.9,-0.683333,19.655556,0.0,,-2.777778,41.25842
US_WI_55121,2021-05-13,ChIJQxIsrwkv-YcRnCE0Y6gzJoc,Q494923,geoId/55121,US,United States of America,WI,Wisconsin,55121,Trempealeau County,US,USA,2,1,0,3649,45,112,12495,29372,14899,14473,4075,3833,3072,3416,3511,4238,3722,2197,1308,1797830,44.3,-91.35,1922,,,-15,0,5.21,7.2,7.95,4.47,3.73,,5.21,,3.73,6.95,4.97,,3.97,4.47,3.73,18.87,3.48,4.97,,4.72,27.57,,6.46,,,12.205556,2.144444,21.0,0.0,,-1.233333,39.759959
US_WI_55121,2021-05-14,ChIJQxIsrwkv-YcRnCE0Y6gzJoc,Q494923,geoId/55121,US,United States of America,WI,Wisconsin,55121,Trempealeau County,US,USA,2,2,0,3651,45,118,12613,29372,14899,14473,4075,3833,3072,3416,3511,4238,3722,2197,1308,1797830,44.3,-91.35,1922,,8,-16,0,,4.6,8.43,,,,5.37,4.34,,5.37,,,,4.09,4.85,16.61,4.6,5.11,,,19.93,,5.11,,,12.983333,3.966667,20.677778,0.0,,-0.444444,39.98738
US_WI_55121,2021-05-15,ChIJQxIsrwkv-YcRnCE0Y6gzJoc,Q494923,geoId/55121,US,United States of America,WI,Wisconsin,55121,Trempealeau County,US,USA,2,0,0,3651,45,89,12702,29372,14899,14473,4075,3833,3072,3416,3511,4238,3722,2197,1308,1797830,44.3,-91.35,1922,,,-9,,,5.18,8.42,5.51,4.86,,,4.54,,5.83,,,,,8.75,15.55,4.86,4.54,,,32.72,,,4.86,,13.994444,9.811111,19.533333,0.544286,,6.966667,62.855388
US_WI_55121,2021-05-16,ChIJQxIsrwkv-YcRnCE0Y6gzJoc,Q494923,geoId/55121,US,United States of America,WI,Wisconsin,55121,Trempealeau County,US,USA,2,0,0,3651,45,109,12811,29372,14899,14473,4075,3833,3072,3416,3511,4238,3722,2197,1308,1797830,44.3,-91.35,1922,,,-12,,,7.09,11.41,7.4,,,6.78,4.32,,7.09,,,,4.63,,12.34,4.93,6.48,,,26.83,,8.33,5.24,,14.605556,8.061111,22.766667,0.169333,,10.105556,74.535412
US_WI_55121,2021-05-17,ChIJQxIsrwkv-YcRnCE0Y6gzJoc,Q494923,geoId/55121,US,United States of America,WI,Wisconsin,55121,Trempealeau County,US,USA,2,2,0,3653,45,0,12811,29372,14899,14473,4075,3833,3072,3416,3511,4238,3722,2197,1308,1797830,44.3,-91.35,1922,,,-18,0,3.65,5.59,11.92,4.86,,5.84,7.54,4.13,,6.32,4.38,,,5.35,5.35,14.35,,5.84,3.65,,25.05,3.4,8.03,3.65,,16.8,6.55,25.677778,0.0,,9.044444,60.382056
