location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_AL_01123,2021-03-22,ChIJ0cO6TY0SjIgRXJQOsRghdwk,Q512787,geoId/01123,US,United States of America,AL,Alabama,01123,Tallapoosa County,US,USA,2,0,0,3832,144,,,40613,19774,20839,4664,4697,4822,4092,4783,5856,6033,3857,1809,1850812,32.861389,-85.797222,1985,74.71,14,10,-13,2,3.97,7.59,4.34,11.74,5.6,6.32,5.06,2.71,5.24,3.07,2.71,2.89,9.21,3.61,7.41,,4.7,2.71,,9.76,14.27,3.25,6.32,4.34,4.34,7.41,31.25,2.53,6.32,6.87,5.06,4.52,14.8,6.077778,23.605556,0.0,7.465278,60.674635
US_AL_01123,2021-03-23,ChIJ0cO6TY0SjIgRXJQOsRghdwk,Q512787,geoId/01123,US,United States of America,AL,Alabama,01123,Tallapoosa County,US,USA,2,2,0,3834,144,,,40613,19774,20839,4664,4697,4822,4092,4783,5856,6033,3857,1809,1850812,32.861389,-85.797222,1985,74.71,9,12,-17,5,5.94,5.22,,11.89,5.04,3.24,5.22,2.88,5.58,5.22,3.24,3.96,7.21,3.06,4.68,3.24,3.78,,2.7,8.11,18.37,3.6,4.68,5.58,4.86,6.12,39.45,2.88,5.4,4.32,3.96,3.6,17.161111,14.35,20.827778,3.358444,10.284722,63.44979
US_AL_01123,2021-03-24,ChIJ0cO6TY0SjIgRXJQOsRghdwk,Q512787,geoId/01123,US,United States of America,AL,Alabama,01123,Tallapoosa County,US,USA,2,9,0,3843,144,,,40613,19774,20839,4664,4697,4822,4092,4783,5856,6033,3857,1809,1850812,32.861389,-85.797222,1985,74.71,21,10,-19,2,3.81,7.61,,15.22,7.79,4.71,,3.08,8.33,3.08,2.54,3.81,7.97,5.25,4.53,,,4.35,8.7,8.7,17.94,5.07,6.7,4.35,4.71,3.26,39.31,3.62,5.98,4.53,5.25,5.07,17.65,13.566667,24.105556,6.886222,13.763889,77.562067
US_AL_01123,2021-03-25,ChIJ0cO6TY0SjIgRXJQOsRghdwk,Q512787,geoId/01123,US,United States of America,AL,Alabama,01123,Tallapoosa County,US,USA,2,-2,-1,3841,143,,,40613,19774,20839,4664,4697,4822,4092,4783,5856,6033,3857,1809,1850812,32.861389,-85.797222,1985,74.71,4,7,-17,7,3.29,4.5,,12.12,7.27,4.15,4.33,2.6,2.77,,,5.88,6.58,,5.02,2.77,3.81,2.6,,5.88,16.96,4.85,5.88,3.63,4.33,4.33,29.77,2.42,3.98,3.98,2.6,5.02,19.877778,14.983333,25.294444,12.812889,16.805556,81.903085
US_AL_01123,2021-03-26,ChIJ0cO6TY0SjIgRXJQOsRghdwk,Q512787,geoId/01123,US,United States of America,AL,Alabama,01123,Tallapoosa County,US,USA,2,2,1,3843,144,,,40613,19774,20839,4664,4697,4822,4092,4783,5856,6033,3857,1809,1850812,32.861389,-85.797222,1985,74.71,5,1,-18,5,3.45,5.99,,10.35,8.17,5.26,6.17,3.45,4.36,5.99,4.17,4.9,6.72,3.99,5.63,,2.54,4.17,3.99,6.35,20.15,7.8,8.71,4.17,,4.17,33.22,3.09,4.9,7.08,2.72,5.99,21.227778,17.005556,24.361111,22.521333,17.243056,77.245897
US_AL_01123,2021-03-27,ChIJ0cO6TY0SjIgRXJQOsRghdwk,Q512787,geoId/01123,US,United States of America,AL,Alabama,01123,Tallapoosa County,US,USA,2,-1,0,3842,144,,,40613,19774,20839,4664,4697,4822,4092,4783,5856,6033,3857,1809,1850812,32.861389,-85.797222,1985,74.71,4,11,-3,0,5.78,9.71,4.13,11.15,5.58,7.44,5.78,3.72,5.16,4.13,,3.1,4.96,4.75,4.34,3.1,4.54,,4.13,7.64,14.67,5.16,8.47,3.1,4.54,5.37,37.59,3.1,4.96,8.68,3.51,4.54,22.366667,17.361111,28.577778,1.975556,18.270833,77.234131
US_AL_01123,2021-03-28,ChIJ0cO6TY0SjIgRXJQOsRghdwk,Q512787,geoId/01123,US,United States of America,AL,Alabama,01123,Tallapoosa County,US,USA,2,0,0,3842,144,,,40613,19774,20839,4664,4697,4822,4092,4783,5856,6033,3857,1809,1850812,32.861389,-85.797222,1985,74.71,-1,-12,-12,,5.09,7.44,4.11,12.73,6.07,6.66,5.29,3.92,4.11,,,4.11,6.27,,2.94,,,6.07,4.11,6.27,18.02,4.7,7.44,4.89,4.5,4.31,35.25,4.5,4.7,4.7,5.29,2.74,20.688889,15.661111,26.505556,3.725333,16.409722,76.396299
US_AL_01123,2021-03-29,ChIJ0cO6TY0SjIgRXJQOsRghdwk,Q512787,geoId/01123,US,United States of America,AL,Alabama,01123,Tallapoosa County,US,USA,2,3,0,3845,144,,,40613,19774,20839,4664,4697,4822,4092,4783,5856,6033,3857,1809,1850812,32.861389,-85.797222,1985,74.71,11,12,-10,3,6.5,9.03,4.16,14.63,8.13,6.68,3.79,2.89,4.52,,3.25,5.06,9.94,4.52,5.78,2.53,4.34,4.88,3.79,9.39,19.33,3.79,6.32,4.52,3.79,5.42,34.33,3.61,5.78,5.06,3.79,5.42,12.845679,4.67284,20.740741,4.261556,1.738095,46.600263
US_AL_01123,2021-03-30,ChIJ0cO6TY0SjIgRXJQOsRghdwk,Q512787,geoId/01123,US,United States of America,AL,Alabama,01123,Tallapoosa County,US,USA,2,1,0,3846,144,,,40613,19774,20839,4664,4697,4822,4092,4783,5856,6033,3857,1809,1850812,32.861389,-85.797222,1985,74.71,7,14,-11,3,4.83,5.52,3.11,12.26,9.67,5.18,3.97,3.28,6.39,3.8,4.32,3.62,5.52,4.66,4.49,3.62,3.8,2.94,3.28,10.7,17.78,5.01,8.11,4.66,2.94,6.21,36.08,4.32,5.7,5.18,2.42,3.97,15.861111,7.144444,25.461111,0.0,10.201389,67.378276
US_AL_01123,2021-03-31,ChIJ0cO6TY0SjIgRXJQOsRghdwk,Q512787,geoId/01123,US,United States of America,AL,Alabama,01123,Tallapoosa County,US,USA,2,1,0,3847,144,,,40613,19774,20839,4664,4697,4822,4092,4783,5856,6033,3857,1809,1850812,32.861389,-85.797222,1985,74.71,8,2,-14,6,6.26,5.93,3.13,9.22,7.58,6.42,4.78,3.13,4.94,3.79,,6.09,7.25,2.64,5.44,,5.11,3.29,5.44,9.06,17.96,4.78,5.6,4.61,6.09,7.58,30.15,2.96,4.94,4.28,3.29,5.44,19.072222,10.694444,24.277778,4.035778,17.388889,89.272071
US_AL_01123,2021-04-01,ChIJ0cO6TY0SjIgRXJQOsRghdwk,Q512787,geoId/01123,US,United States of America,AL,Alabama,01123,Tallapoosa County,US,USA,2,1,0,3848,144,,,40613,19774,20839,4664,4697,4822,4092,4783,5856,6033,3857,1809,1850812,32.861389,-85.797222,1985,74.71,29,31,-12,3,,5.74,2.87,10.59,7.0,6.1,5.38,3.41,6.82,,2.51,4.13,7.0,2.51,5.38,,3.95,3.23,2.69,7.89,14.53,5.74,6.1,7.18,,4.49,32.29,4.67,5.2,4.31,4.67,2.87,8.65,3.833333,13.355556,29.012444,-1.958333,46.659545
US_AL_01123,2021-04-02,ChIJ0cO6TY0SjIgRXJQOsRghdwk,Q512787,geoId/01123,US,United States of America,AL,Alabama,01123,Tallapoosa County,US,USA,2,25,2,3873,146,,,40613,19774,20839,4664,4697,4822,4092,4783,5856,6033,3857,1809,1850812,32.861389,-85.797222,1985,74.71,17,16,-30,6,2.68,4.64,4.82,8.75,6.07,4.46,3.04,3.39,5.54,,4.64,3.04,4.11,3.39,2.86,,,3.57,3.93,8.93,15.54,2.68,4.64,3.75,3.93,4.46,27.32,3.39,3.75,,4.82,3.21,7.111111,0.855556,14.627778,0.0,-6.0625,38.334654
US_AL_01123,2021-04-03,ChIJ0cO6TY0SjIgRXJQOsRghdwk,Q512787,geoId/01123,US,United States of America,AL,Alabama,01123,Tallapoosa County,US,USA,2,1,0,3874,146,,,40613,19774,20839,4664,4697,4822,4092,4783,5856,6033,3857,1809,1850812,32.861389,-85.797222,1985,74.71,16,24,-20,1,,8.25,,11.21,6.14,3.17,,,8.04,3.38,,,7.62,,3.6,4.02,3.38,5.08,,5.08,14.6,3.81,5.92,3.38,4.23,5.08,28.35,2.96,7.41,3.17,3.81,,8.338889,-0.483333,18.666667,0.0,-2.430556,46.078333
US_AL_01123,2021-04-04,ChIJ0cO6TY0SjIgRXJQOsRghdwk,Q512787,geoId/01123,US,United States of America,AL,Alabama,01123,Tallapoosa County,US,USA,2,1,0,3875,146,,,40613,19774,20839,4664,4697,4822,4092,4783,5856,6033,3857,1809,1850812,32.861389,-85.797222,1985,74.71,-16,0,-22,,,5.21,3.04,13.47,4.13,5.0,3.04,6.08,5.65,,3.48,,8.04,,4.13,,3.69,4.13,4.78,4.56,20.2,6.3,7.6,,,4.13,35.19,4.34,6.95,7.17,,3.26,11.455556,1.438889,22.455556,0.0,1.777778,51.047556
US_AL_01123,2021-04-05,ChIJ0cO6TY0SjIgRXJQOsRghdwk,Q512787,geoId/01123,US,United States of America,AL,Alabama,01123,Tallapoosa County,US,USA,2,2,0,3877,146,,,40613,19774,20839,4664,4697,4822,4092,4783,5856,6033,3857,1809,1850812,32.861389,-85.797222,1985,74.71,21,17,-9,1,3.83,7.49,2.44,14.8,5.4,4.35,4.01,,7.14,2.44,4.01,4.18,8.36,3.13,3.66,2.61,3.66,3.66,4.01,9.06,20.55,4.01,3.31,4.35,3.83,4.35,32.57,4.01,6.62,6.97,3.66,5.92,14.366667,3.716667,25.327778,0.0,4.548611,51.398384
US_AL_01123,2021-04-06,ChIJ0cO6TY0SjIgRXJQOsRghdwk,Q512787,geoId/01123,US,United States of America,AL,Alabama,01123,Tallapoosa County,US,USA,2,5,1,3882,147,,,40613,19774,20839,4664,4697,4822,4092,4783,5856,6033,3857,1809,1850812,32.861389,-85.797222,1985,74.71,21,20,-10,2,3.33,5.96,3.33,13.51,5.44,4.38,3.68,3.86,8.24,2.63,3.68,5.09,6.31,2.81,3.68,2.46,5.96,3.86,3.86,10.17,21.57,7.54,6.31,4.91,4.56,,35.43,5.96,8.07,7.19,2.98,5.61,16.461111,6.822222,26.316667,0.0,7.972222,56.847839
US_AL_01123,2021-04-07,ChIJ0cO6TY0SjIgRXJQOsRghdwk,Q512787,geoId/01123,US,United States of America,AL,Alabama,01123,Tallapoosa County,US,USA,2,4,0,3886,147,,,40613,19774,20839,4664,4697,4822,4092,4783,5856,6033,3857,1809,1850812,32.861389,-85.797222,1985,74.71,28,21,-12,0,4.19,4.19,3.14,11.87,9.95,4.01,5.41,5.41,8.03,4.89,4.01,5.41,8.9,4.36,5.24,3.14,4.01,2.44,3.67,10.47,21.12,5.93,4.36,5.41,2.97,8.38,35.26,4.89,6.11,4.89,5.93,2.97,18.305556,9.783333,27.305556,0.0,11.618056,64.677242
US_AL_01123,2021-04-08,ChIJ0cO6TY0SjIgRXJQOsRghdwk,Q512787,geoId/01123,US,United States of America,AL,Alabama,01123,Tallapoosa County,US,USA,2,3,0,3889,147,,,40613,19774,20839,4664,4697,4822,4092,4783,5856,6033,3857,1809,1850812,32.861389,-85.797222,1985,74.71,20,19,-12,2,5.7,6.04,3.45,8.63,5.18,5.52,4.32,4.32,7.08,2.93,2.59,3.11,6.73,3.62,4.49,,4.49,3.28,3.11,8.8,22.61,5.52,5.18,2.76,3.11,4.32,37.46,2.76,6.21,4.83,4.14,3.62,21.283333,14.916667,27.45,0.381,14.909722,67.021954
US_AL_01123,2021-04-09,ChIJ0cO6TY0SjIgRXJQOsRghdwk,Q512787,geoId/01123,US,United States of America,AL,Alabama,01123,Tallapoosa County,US,USA,2,6,0,3895,147,,,40613,19774,20839,4664,4697,4822,4092,4783,5856,6033,3857,1809,1850812,32.861389,-85.797222,1985,74.71,5,5,-13,5,2.35,7.89,,10.92,6.89,6.89,2.85,,5.71,3.02,5.38,4.37,5.21,3.19,4.2,,2.85,3.19,,9.41,15.96,3.69,7.22,4.2,3.36,5.88,27.38,4.2,3.36,4.54,3.53,4.2,18.477778,14.538889,25.827778,4.346222,15.715278,83.533797
US_AL_01123,2021-04-10,ChIJ0cO6TY0SjIgRXJQOsRghdwk,Q512787,geoId/01123,US,United States of America,AL,Alabama,01123,Tallapoosa County,US,USA,2,-3,-1,3892,146,,,40613,19774,20839,4664,4697,4822,4092,4783,5856,6033,3857,1809,1850812,32.861389,-85.797222,1985,74.71,5,-2,-7,,3.04,3.65,4.06,10.75,6.49,3.25,6.08,5.68,5.68,,4.67,4.46,7.3,3.65,4.26,,4.46,3.45,3.85,8.11,16.84,5.07,6.49,,4.06,3.25,30.63,4.46,7.1,6.49,4.67,,18.205556,15.194444,23.405556,20.884444,15.756944,85.373847
US_AL_01123,2021-04-11,ChIJ0cO6TY0SjIgRXJQOsRghdwk,Q512787,geoId/01123,US,United States of America,AL,Alabama,01123,Tallapoosa County,US,USA,2,1,0,3893,146,,,40613,19774,20839,4664,4697,4822,4092,4783,5856,6033,3857,1809,1850812,32.861389,-85.797222,1985,74.71,18,8,-10,,3.18,5.09,3.39,11.66,4.03,5.3,5.94,2.97,5.51,3.39,4.45,4.88,6.36,4.88,5.09,3.18,4.88,3.61,,7.85,15.48,4.67,9.12,3.61,4.24,4.88,34.78,3.61,7.42,6.36,5.51,,18.116667,13.038889,23.711111,12.0904,11.375,64.380191
US_AL_01123,2021-04-12,ChIJ0cO6TY0SjIgRXJQOsRghdwk,Q512787,geoId/01123,US,United States of America,AL,Alabama,01123,Tallapoosa County,US,USA,2,0,0,3893,146,,,40613,19774,20839,4664,4697,4822,4092,4783,5856,6033,3857,1809,1850812,32.861389,-85.797222,1985,74.71,16,11,-9,1,3.57,6.96,3.03,12.67,5.71,3.57,4.1,,5.0,2.5,3.21,5.17,6.42,4.64,4.82,4.28,2.85,4.1,,7.85,23.55,3.57,5.35,5.17,3.21,6.42,30.87,4.28,6.25,3.75,2.68,3.39,17.333333,7.522222,28.583333,0.0,8.444444,55.50138
US_AL_01123,2021-04-13,ChIJ0cO6TY0SjIgRXJQOsRghdwk,Q512787,geoId/01123,US,United States of America,AL,Alabama,01123,Tallapoosa County,US,USA,2,5,0,3898,146,,,40613,19774,20839,4664,4697,4822,4092,4783,5856,6033,3857,1809,1850812,32.861389,-85.797222,1985,74.71,13,18,-10,1,4.59,6.05,2.75,11.74,6.05,7.16,2.57,6.79,10.46,3.49,4.95,3.49,6.24,2.94,5.32,5.14,3.49,2.94,2.57,10.09,22.57,4.4,8.07,3.12,,3.67,32.85,3.12,5.69,4.22,,5.5,19.372222,9.327778,29.722222,0.0,10.722222,57.090131
US_AL_01123,2021-04-14,ChIJ0cO6TY0SjIgRXJQOsRghdwk,Q512787,geoId/01123,US,United States of America,AL,Alabama,01123,Tallapoosa County,US,USA,2,4,0,3902,146,,,40613,19774,20839,4664,4697,4822,4092,4783,5856,6033,3857,1809,1850812,32.861389,-85.797222,1985,74.71,14,16,-13,3,2.77,6.06,3.12,13.51,7.28,6.06,3.12,5.2,8.84,3.81,5.2,5.89,6.76,4.5,5.54,2.43,4.85,3.64,3.81,9.01,19.06,6.06,5.54,4.85,,4.85,34.65,2.43,6.06,3.29,3.81,6.06,17.838889,10.533333,26.766667,0.127,12.541667,70.365838
US_AL_01123,2021-04-15,ChIJ0cO6TY0SjIgRXJQOsRghdwk,Q512787,geoId/01123,US,United States of America,AL,Alabama,01123,Tallapoosa County,US,USA,2,2,0,3904,146,,,40613,19774,20839,4664,4697,4822,4092,4783,5856,6033,3857,1809,1850812,32.861389,-85.797222,1985,74.71,19,16,-10,3,4.96,6.73,,13.98,6.02,4.96,4.42,,8.5,3.19,6.02,3.01,8.14,3.89,,,4.6,2.83,,7.96,23.01,4.78,7.08,3.19,3.89,2.83,33.63,3.54,6.55,4.6,3.72,5.84,17.8,13.588889,23.094444,0.1905,12.965278,73.006791
US_AL_01123,2021-04-16,ChIJ0cO6TY0SjIgRXJQOsRghdwk,Q512787,geoId/01123,US,United States of America,AL,Alabama,01123,Tallapoosa County,US,USA,2,3,0,3907,146,,,40613,19774,20839,4664,4697,4822,4092,4783,5856,6033,3857,1809,1850812,32.861389,-85.797222,1985,74.71,5,10,-13,3,5.73,6.8,,11.99,5.37,3.4,5.01,5.01,8.41,,6.44,,9.66,,4.47,,3.22,6.98,3.22,5.37,16.64,4.47,5.19,,,5.91,32.57,2.68,6.62,3.94,3.76,3.94,14.866667,10.25,20.444444,0.0508,5.034722,51.509862
US_AL_01123,2021-04-17,ChIJ0cO6TY0SjIgRXJQOsRghdwk,Q512787,geoId/01123,US,United States of America,AL,Alabama,01123,Tallapoosa County,US,USA,2,8,2,3915,148,,,40613,19774,20839,4664,4697,4822,4092,4783,5856,6033,3857,1809,1850812,32.861389,-85.797222,1985,74.71,13,9,-9,0,5.83,7.34,3.45,11.65,,5.18,3.24,5.18,5.61,,3.02,3.02,10.36,4.96,3.88,4.1,,3.67,5.83,7.12,14.03,5.4,8.42,,3.67,5.83,35.4,4.96,6.69,6.47,5.83,3.88,16.277778,11.244444,22.727778,0.0,10.0625,66.17061
US_AL_01123,2021-04-18,ChIJ0cO6TY0SjIgRXJQOsRghdwk,Q512787,geoId/01123,US,United States of America,AL,Alabama,01123,Tallapoosa County,US,USA,2,4,0,3919,148,,,40613,19774,20839,4664,4697,4822,4092,4783,5856,6033,3857,1809,1850812,32.861389,-85.797222,1985,74.71,18,8,-13,,5.45,6.91,2.93,12.77,4.19,,3.98,,7.33,4.61,,,6.91,3.98,3.77,3.98,4.61,,4.4,9.01,18.85,4.61,6.49,3.14,3.35,3.14,35.81,4.82,6.7,5.86,3.35,4.82,16.611111,10.022222,22.227778,0.0,7.993056,56.188728
US_AL_01123,2021-04-19,ChIJ0cO6TY0SjIgRXJQOsRghdwk,Q512787,geoId/01123,US,United States of America,AL,Alabama,01123,Tallapoosa County,US,USA,2,3,0,3922,148,,,40613,19774,20839,4664,4697,4822,4092,4783,5856,6033,3857,1809,1850812,32.861389,-85.797222,1985,74.71,14,12,-9,2,2.67,6.78,3.74,14.98,9.98,3.92,4.81,4.1,10.88,,6.6,3.74,7.31,2.85,4.1,2.5,3.92,4.1,3.92,11.59,24.96,4.1,7.49,5.17,4.63,4.99,33.87,3.74,6.06,5.17,2.67,4.46,15.538889,7.377778,22.166667,0.0,6.229167,53.309017
US_AL_01123,2021-04-20,ChIJ0cO6TY0SjIgRXJQOsRghdwk,Q512787,geoId/01123,US,United States of America,AL,Alabama,01123,Tallapoosa County,US,USA,2,6,0,3928,148,,,40613,19774,20839,4664,4697,4822,4092,4783,5856,6033,3857,1809,1850812,32.861389,-85.797222,1985,74.71,15,23,-9,2,3.59,7.01,,10.42,5.39,6.11,4.67,3.41,10.78,,5.93,3.77,8.08,4.31,2.52,,4.31,2.69,6.11,8.8,25.51,3.41,10.42,3.41,4.67,4.85,38.98,3.41,9.16,5.03,2.52,4.49,15.961111,8.455556,24.466667,0.0,8.104167,58.994857
US_AL_01123,2021-04-21,ChIJ0cO6TY0SjIgRXJQOsRghdwk,Q512787,geoId/01123,US,United States of America,AL,Alabama,01123,Tallapoosa County,US,USA,2,15,1,3943,149,,,40613,19774,20839,4664,4697,4822,4092,4783,5856,6033,3857,1809,1850812,32.861389,-85.797222,1985,74.71,14,22,-12,2,5.33,6.04,3.73,9.95,7.99,5.51,5.15,4.62,6.93,3.73,5.15,4.26,7.99,5.15,7.11,3.02,4.09,2.67,3.73,8.53,31.26,5.33,7.11,4.44,,4.09,36.77,3.73,2.84,4.44,3.38,3.73,12.461111,8.494444,22.383333,0.0,5.159722,60.240191
US_AL_01123,2021-04-22,ChIJ0cO6TY0SjIgRXJQOsRghdwk,Q512787,geoId/01123,US,United States of America,AL,Alabama,01123,Tallapoosa County,US,USA,2,5,0,3948,149,,,40613,19774,20839,4664,4697,4822,4092,4783,5856,6033,3857,1809,1850812,32.861389,-85.797222,1985,74.71,10,18,-10,3,4.52,5.6,,13.2,7.59,4.88,3.44,4.16,9.76,4.88,4.88,3.07,7.59,3.44,4.16,2.53,2.71,2.53,2.53,8.86,19.16,4.7,7.96,5.6,2.71,6.15,28.93,4.52,5.79,4.52,3.25,2.71,9.383333,1.083333,18.316667,0.0,-0.972222,47.765878
US_AL_01123,2021-04-23,ChIJ0cO6TY0SjIgRXJQOsRghdwk,Q512787,geoId/01123,US,United States of America,AL,Alabama,01123,Tallapoosa County,US,USA,2,1,0,3949,149,,,40613,19774,20839,4664,4697,4822,4092,4783,5856,6033,3857,1809,1850812,32.861389,-85.797222,1985,74.71,6,10,-12,3,4.83,3.53,2.6,12.63,3.9,5.39,3.72,5.95,10.96,2.79,6.13,4.27,8.36,2.79,3.34,3.72,3.72,2.97,2.6,7.25,21.74,5.39,7.8,4.27,2.97,4.46,31.96,4.46,5.76,5.95,3.34,4.64,13.005556,4.461111,22.066667,0.0254,3.583333,52.356243
US_AL_01123,2021-04-24,ChIJ0cO6TY0SjIgRXJQOsRghdwk,Q512787,geoId/01123,US,United States of America,AL,Alabama,01123,Tallapoosa County,US,USA,2,4,0,3953,149,,,40613,19774,20839,4664,4697,4822,4092,4783,5856,6033,3857,1809,1850812,32.861389,-85.797222,1985,74.71,-6,0,-4,,3.26,5.71,4.69,11.21,6.12,4.89,3.26,3.67,9.17,3.06,5.91,,6.73,2.85,4.89,,5.71,4.28,5.5,6.52,20.59,4.49,6.52,3.67,4.69,3.67,35.27,3.46,7.13,7.13,3.87,,18.228395,11.117284,26.722222,23.08225,13.015873,71.050442
US_AL_01123,2021-04-25,ChIJ0cO6TY0SjIgRXJQOsRghdwk,Q512787,geoId/01123,US,United States of America,AL,Alabama,01123,Tallapoosa County,US,USA,2,1,0,3954,149,,,40613,19774,20839,4664,4697,4822,4092,4783,5856,6033,3857,1809,1850812,32.861389,-85.797222,1985,74.71,15,10,-8,,4.74,7.54,,13.57,7.32,4.74,5.6,4.52,9.26,5.6,4.09,,7.75,5.17,,3.02,4.31,,,6.46,18.3,6.25,9.47,4.52,3.02,3.23,34.02,5.17,8.83,6.46,4.52,3.66,17.777778,12.574074,24.104938,21.62175,10.960317,63.880625
US_AL_01123,2021-04-26,ChIJ0cO6TY0SjIgRXJQOsRghdwk,Q512787,geoId/01123,US,United States of America,AL,Alabama,01123,Tallapoosa County,US,USA,2,2,0,3956,149,,8158,40613,19774,20839,4664,4697,4822,4092,4783,5856,6033,3857,1809,1850812,32.861389,-85.797222,1985,74.71,13,16,-9,2,3.89,4.6,,12.39,7.08,5.31,6.2,,8.67,2.48,5.67,3.89,8.14,4.42,3.54,3.54,5.49,3.89,4.25,6.73,24.43,3.72,7.26,4.25,2.48,5.67,35.58,3.89,5.13,5.84,2.83,4.78,16.450617,7.62963,26.462963,0.0,9.253968,61.456629
US_AL_01123,2021-04-27,ChIJ0cO6TY0SjIgRXJQOsRghdwk,Q512787,geoId/01123,US,United States of America,AL,Alabama,01123,Tallapoosa County,US,USA,2,7,0,3963,149,116,8274,40613,19774,20839,4664,4697,4822,4092,4783,5856,6033,3857,1809,1850812,32.861389,-85.797222,1985,74.71,8,21,-10,3,3.04,5.37,3.22,10.91,6.08,6.44,4.83,3.76,9.12,,6.08,5.55,10.02,3.58,4.47,3.4,3.04,,3.94,7.87,24.87,6.26,7.51,4.29,3.58,3.76,32.56,,5.19,4.47,6.26,4.12,19.802469,11.5,28.179012,0.0,14.02381,68.386687
US_AL_01123,2021-04-28,ChIJ0cO6TY0SjIgRXJQOsRghdwk,Q512787,geoId/01123,US,United States of America,AL,Alabama,01123,Tallapoosa County,US,USA,2,4,0,3967,149,120,8394,40613,19774,20839,4664,4697,4822,4092,4783,5856,6033,3857,1809,1850812,32.861389,-85.797222,1985,74.71,16,20,-12,1,5.46,8.28,2.99,11.8,8.63,4.58,4.76,4.76,11.45,3.88,4.58,3.17,7.75,2.47,6.17,2.47,3.35,2.99,5.28,8.63,25.36,4.4,5.81,3.17,5.99,5.81,38.93,7.22,5.99,5.11,6.52,3.7,22.228395,16.234568,28.438272,0.0,16.166667,68.679514
US_AL_01123,2021-04-29,ChIJ0cO6TY0SjIgRXJQOsRghdwk,Q512787,geoId/01123,US,United States of America,AL,Alabama,01123,Tallapoosa County,US,USA,2,14,0,3981,149,78,8472,40613,19774,20839,4664,4697,4822,4092,4783,5856,6033,3857,1809,1850812,32.861389,-85.797222,1985,74.71,14,26,-12,2,3.31,6.1,,11.15,4.71,4.71,5.75,3.49,8.37,2.61,4.36,2.79,9.76,4.18,5.75,3.49,3.83,2.96,2.44,6.97,21.26,6.27,7.84,4.53,,5.58,31.54,3.83,8.71,4.36,5.23,4.18,21.030864,16.419753,26.753086,0.0,17.166667,78.232233
US_AL_01123,2021-04-30,ChIJ0cO6TY0SjIgRXJQOsRghdwk,Q512787,geoId/01123,US,United States of America,AL,Alabama,01123,Tallapoosa County,US,USA,2,9,0,3990,149,64,8536,40613,19774,20839,4664,4697,4822,4092,4783,5856,6033,3857,1809,1850812,32.861389,-85.797222,1985,74.71,14,19,-12,3,5.34,6.03,3.45,9.13,5.69,6.2,2.93,3.1,8.79,3.27,4.48,3.96,7.75,3.1,4.13,,2.76,3.62,3.96,7.07,22.57,6.2,6.55,4.31,3.62,3.27,33.77,3.1,7.93,4.83,5.69,3.62,21.407407,17.598765,25.209877,2.398889,14.936508,65.920275
US_AL_01123,2021-05-01,ChIJ0cO6TY0SjIgRXJQOsRghdwk,Q512787,geoId/01123,US,United States of America,AL,Alabama,01123,Tallapoosa County,US,USA,2,4,1,3994,150,70,8606,40613,19774,20839,4664,4697,4822,4092,4783,5856,6033,3857,1809,1850812,32.861389,-85.797222,1985,74.71,19,25,-9,-2,4.13,5.87,,8.92,7.4,,3.92,,8.05,,6.96,,7.4,3.7,3.7,,3.92,,3.48,4.57,17.84,4.57,7.62,4.13,3.05,,31.11,5.44,8.7,6.96,3.05,4.79,18.87037,10.555556,27.148148,0.0,8.531746,50.474521
US_AL_01123,2021-05-02,ChIJ0cO6TY0SjIgRXJQOsRghdwk,Q512787,geoId/01123,US,United States of America,AL,Alabama,01123,Tallapoosa County,US,USA,2,8,0,4002,150,0,8606,40613,19774,20839,4664,4697,4822,4092,4783,5856,6033,3857,1809,1850812,32.861389,-85.797222,1985,74.71,17,,-8,,6.24,8.12,4.79,10.4,7.91,6.24,5.2,,7.08,2.91,4.37,3.75,8.32,6.66,4.58,,4.16,4.58,2.91,6.87,15.61,6.45,7.28,4.58,3.12,,35.37,,7.08,5.2,4.16,4.37,19.882716,13.17284,27.462963,0.0,13.309524,64.719878
