location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_cough,search_trends_diabetes,search_trends_fatigue,search_trends_fever,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_obesity,search_trends_pain,search_trends_skin_rash,search_trends_swelling,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_LA_22075,2022-01-22,ChIJ6ZWKBiRNnogRjKC5_s4Anjw,Q503864,geoId/22075,US,United States of America,LA,Louisiana,22075,Plaquemines Parish,US,USA,2,0,0,5681,41,8,15404,23348,11768,11580,3272,3298,3024,3151,3048,3194,2350,1297,714,1836429,29.39,-89.48,6290,74.316667,,,-45,-33,,3.91,7.83,9.23,5.87,,4.75,14.54,8.11,6.43,,,4.47,5.31,18.73,5.87,9.79,4.19,27.68,,6.71,4.564815,2.046296,7.777778,0.127,-4.472222,53.504586
US_LA_22075,2022-01-23,ChIJ6ZWKBiRNnogRjKC5_s4Anjw,Q503864,geoId/22075,US,United States of America,LA,Louisiana,22075,Plaquemines Parish,US,USA,2,0,0,5681,41,9,15413,23348,11768,11580,3272,3298,3024,3151,3048,3194,2350,1297,714,1836429,29.39,-89.48,6290,74.316667,,,,-34,,7.03,4.87,8.92,5.68,4.05,,13.79,6.22,5.95,,4.33,,5.41,18.92,3.78,7.57,5.95,31.62,6.76,4.05,5.25,1.740741,9.555556,0.0,-4.222222,54.407387
US_LA_22075,2022-01-24,ChIJ6ZWKBiRNnogRjKC5_s4Anjw,Q503864,geoId/22075,US,United States of America,LA,Louisiana,22075,Plaquemines Parish,US,USA,2,74,0,5755,41,3,15416,23348,11768,11580,3272,3298,3024,3151,3048,3194,2350,1297,714,1836429,29.39,-89.48,6290,74.316667,,,,-24,,3.58,6.94,10.74,6.04,,,10.74,8.5,7.61,5.37,3.13,5.37,9.17,21.93,4.7,7.61,6.04,29.31,4.47,7.61,7.796296,4.138889,12.87037,0.508,1.305556,68.186793
US_LA_22075,2022-01-25,ChIJ6ZWKBiRNnogRjKC5_s4Anjw,Q503864,geoId/22075,US,United States of America,LA,Louisiana,22075,Plaquemines Parish,US,USA,2,34,2,5789,43,3,15419,23348,11768,11580,3272,3298,3024,3151,3048,3194,2350,1297,714,1836429,29.39,-89.48,6290,74.316667,,,,-27,9,4.02,6.13,9.94,6.35,3.38,,10.15,4.65,6.77,6.98,3.6,4.44,8.88,18.61,5.92,6.35,4.44,33.21,5.71,4.02,10.101852,8.083333,12.361111,4.614333,8.444444,92.11024
US_LA_22075,2022-01-26,ChIJ6ZWKBiRNnogRjKC5_s4Anjw,Q503864,geoId/22075,US,United States of America,LA,Louisiana,22075,Plaquemines Parish,US,USA,2,291,0,6080,43,10,15429,23348,11768,11580,3272,3298,3024,3151,3048,3194,2350,1297,714,1836429,29.39,-89.48,6290,74.316667,,,,-24,7,4.48,4.27,7.26,7.05,5.76,5.34,8.54,3.42,10.25,,5.76,,7.05,19.86,3.42,4.91,,28.61,,6.41,9.268519,6.5,11.592593,0.762,3.416667,67.217067
US_LA_22075,2022-01-27,ChIJ6ZWKBiRNnogRjKC5_s4Anjw,Q503864,geoId/22075,US,United States of America,LA,Louisiana,22075,Plaquemines Parish,US,USA,2,39,-1,6119,42,20,15449,23348,11768,11580,3272,3298,3024,3151,3048,3194,2350,1297,714,1836429,29.39,-89.48,6290,74.316667,,,,-24,5,5.54,4.65,7.09,5.76,5.09,5.09,6.42,,7.53,3.1,4.21,,8.64,23.7,4.43,5.09,,36.55,6.42,5.09,9.555556,5.777778,14.398148,0.0,0.055556,54.170247
US_LA_22075,2022-01-28,ChIJ6ZWKBiRNnogRjKC5_s4Anjw,Q503864,geoId/22075,US,United States of America,LA,Louisiana,22075,Plaquemines Parish,US,USA,2,23,0,6142,42,14,15463,23348,11768,11580,3272,3298,3024,3151,3048,3194,2350,1297,714,1836429,29.39,-89.48,6290,74.316667,,,,-24,,3.68,5.06,11.73,10.35,3.68,3.91,8.74,5.52,4.83,,,4.14,,17.25,4.6,4.37,,32.19,3.22,5.75,9.324074,7.083333,12.203704,0.0,0.166667,53.410505
US_LA_22075,2022-01-29,ChIJ6ZWKBiRNnogRjKC5_s4Anjw,Q503864,geoId/22075,US,United States of America,LA,Louisiana,22075,Plaquemines Parish,US,USA,2,0,0,6142,42,17,15480,23348,11768,11580,3272,3298,3024,3151,3048,3194,2350,1297,714,1836429,29.39,-89.48,6290,74.316667,,,-33,-31,,,9.38,9.95,7.96,5.69,,11.66,4.55,4.83,,4.55,4.27,7.39,16.21,5.69,7.39,4.27,35.83,8.25,6.54,6.518519,2.851852,10.268519,0.0,-7.027778,38.222788
US_LA_22075,2022-01-30,ChIJ6ZWKBiRNnogRjKC5_s4Anjw,Q503864,geoId/22075,US,United States of America,LA,Louisiana,22075,Plaquemines Parish,US,USA,2,0,0,6142,42,15,15495,23348,11768,11580,3272,3298,3024,3151,3048,3194,2350,1297,714,1836429,29.39,-89.48,6290,74.316667,,,,-32,,4.03,6.44,10.73,7.51,,5.9,11.27,5.1,8.05,,4.83,4.56,5.63,16.37,,7.78,,29.52,8.32,5.9,9.166667,4.009259,16.416667,0.0,0.944444,58.028314
US_LA_22075,2022-01-31,ChIJ6ZWKBiRNnogRjKC5_s4Anjw,Q503864,geoId/22075,US,United States of America,LA,Louisiana,22075,Plaquemines Parish,US,USA,2,50,0,6192,42,0,15495,23348,11768,11580,3272,3298,3024,3151,3048,3194,2350,1297,714,1836429,29.39,-89.48,6290,74.316667,,,,-25,5,,4.14,8.29,4.58,5.24,4.58,6.76,3.93,6.11,3.27,3.93,4.8,5.45,17.02,6.11,5.24,,30.98,4.36,3.93,12.194444,7.712963,18.231481,0.0,6.305556,70.606539
US_LA_22075,2022-02-01,ChIJ6ZWKBiRNnogRjKC5_s4Anjw,Q503864,geoId/22075,US,United States of America,LA,Louisiana,22075,Plaquemines Parish,US,USA,2,29,0,6221,42,12,15507,23348,11768,11580,3272,3298,3024,3151,3048,3194,2350,1297,714,1836429,29.39,-89.48,6290,74.316667,,,,-24,5,4.44,3.11,10.0,7.55,3.11,5.11,6.89,4.67,9.11,,,4.0,4.89,19.33,5.78,3.11,5.55,28.44,6.0,4.0,16.185185,12.907407,19.666667,0.508,11.527778,76.542504
US_LA_22075,2022-02-02,ChIJ6ZWKBiRNnogRjKC5_s4Anjw,Q503864,geoId/22075,US,United States of America,LA,Louisiana,22075,Plaquemines Parish,US,USA,2,12,0,6233,42,13,15520,23348,11768,11580,3272,3298,3024,3151,3048,3194,2350,1297,714,1836429,29.39,-89.48,6290,74.316667,,,,-24,7,4.37,3.33,9.37,6.25,,4.79,8.95,4.79,5.83,3.54,,5.0,3.96,18.11,4.16,5.83,4.16,28.53,5.21,4.16,17.925926,15.851852,19.833333,2.159,16.472222,92.879285
US_LA_22075,2022-02-03,ChIJ6ZWKBiRNnogRjKC5_s4Anjw,Q503864,geoId/22075,US,United States of America,LA,Louisiana,22075,Plaquemines Parish,US,USA,2,29,0,6262,42,0,15520,23348,11768,11580,3272,3298,3024,3151,3048,3194,2350,1297,714,1836429,29.39,-89.48,6290,74.316667,,,,-21,7,,6.13,7.66,7.22,5.03,5.47,5.47,3.94,7.88,,,3.5,5.91,27.79,5.03,4.81,,37.63,5.47,3.72,18.685185,13.981481,23.472222,5.588,17.416667,93.090339
US_LA_22075,2022-02-04,ChIJ6ZWKBiRNnogRjKC5_s4Anjw,Q503864,geoId/22075,US,United States of America,LA,Louisiana,22075,Plaquemines Parish,US,USA,2,10,0,6272,42,22,15542,23348,11768,11580,3272,3298,3024,3151,3048,3194,2350,1297,714,1836429,29.39,-89.48,6290,74.316667,,,,-22,,6.22,3.33,9.34,6.0,4.89,4.89,4.89,4.22,7.78,6.0,,3.56,4.45,19.56,3.56,4.22,,28.68,3.56,3.33,7.537037,4.787037,14.648148,21.209,4.111111,87.517552
US_LA_22075,2022-02-05,ChIJ6ZWKBiRNnogRjKC5_s4Anjw,Q503864,geoId/22075,US,United States of America,LA,Louisiana,22075,Plaquemines Parish,US,USA,2,0,0,6272,42,16,15558,23348,11768,11580,3272,3298,3024,3151,3048,3194,2350,1297,714,1836429,29.39,-89.48,6290,74.316667,,,,-28,,4.77,6.17,7.02,7.58,,,7.3,4.49,8.42,,,,,17.96,,7.02,3.93,30.59,5.05,6.17,4.5,2.212963,8.62963,1.566333,-2.277778,62.765915
US_LA_22075,2022-02-06,ChIJ6ZWKBiRNnogRjKC5_s4Anjw,Q503864,geoId/22075,US,United States of America,LA,Louisiana,22075,Plaquemines Parish,US,USA,2,0,0,6272,42,16,15574,23348,11768,11580,3272,3298,3024,3151,3048,3194,2350,1297,714,1836429,29.39,-89.48,6290,74.316667,,,,-22,,5.29,7.13,9.25,6.61,,,9.25,,7.13,5.29,3.96,,5.55,14.53,4.76,5.02,4.23,31.98,4.76,4.49,7.444444,4.185185,11.398148,0.0,-1.777778,56.853929
US_LA_22075,2022-02-07,ChIJ6ZWKBiRNnogRjKC5_s4Anjw,Q503864,geoId/22075,US,United States of America,LA,Louisiana,22075,Plaquemines Parish,US,USA,2,18,0,6290,42,11,15585,23348,11768,11580,3272,3298,3024,3151,3048,3194,2350,1297,714,1836429,29.39,-89.48,6290,74.316667,,,,-20,6,4.07,4.71,8.13,5.56,4.92,4.71,7.28,4.49,6.63,3.42,4.28,,7.28,16.91,4.71,4.49,3.21,28.03,,,8.759259,6.842593,10.842593,0.0,1.25,60.553689
US_LA_22075,2022-02-08,ChIJ6ZWKBiRNnogRjKC5_s4Anjw,Q503864,geoId/22075,US,United States of America,LA,Louisiana,22075,Plaquemines Parish,US,USA,2,18,0,6308,42,1,15586,23348,11768,11580,3272,3298,3024,3151,3048,3194,2350,1297,714,1836429,29.39,-89.48,6290,74.316667,,,,-24,5,,5.83,7.55,5.39,,4.75,5.18,3.88,5.61,6.47,,4.1,6.04,19.42,6.69,6.9,4.32,28.05,3.45,4.75,9.361111,6.805556,13.333333,0.0,1.722222,59.669337
US_LA_22075,2022-02-09,ChIJ6ZWKBiRNnogRjKC5_s4Anjw,Q503864,geoId/22075,US,United States of America,LA,Louisiana,22075,Plaquemines Parish,US,USA,2,8,0,6316,42,5,15591,23348,11768,11580,3272,3298,3024,3151,3048,3194,2350,1297,714,1836429,29.39,-89.48,6290,74.316667,,,,-20,4,3.45,4.53,8.2,5.83,,,7.12,3.67,10.57,5.18,3.45,3.67,6.69,20.07,3.24,3.24,6.04,29.78,3.88,3.88,10.175926,6.462963,15.925926,0.0,1.805556,58.36376
US_LA_22075,2022-02-10,ChIJ6ZWKBiRNnogRjKC5_s4Anjw,Q503864,geoId/22075,US,United States of America,LA,Louisiana,22075,Plaquemines Parish,US,USA,2,3,0,6319,42,12,15603,23348,11768,11580,3272,3298,3024,3151,3048,3194,2350,1297,714,1836429,29.39,-89.48,6290,74.316667,,,,-24,4,3.51,3.51,8.76,5.92,,5.04,8.11,,7.01,3.73,3.29,,8.11,15.12,,3.51,6.35,31.99,4.6,9.42,11.203704,6.351852,17.027778,0.0,3.833333,62.738197
US_LA_22075,2022-02-11,ChIJ6ZWKBiRNnogRjKC5_s4Anjw,Q503864,geoId/22075,US,United States of America,LA,Louisiana,22075,Plaquemines Parish,US,USA,2,4,0,6323,42,10,15613,23348,11768,11580,3272,3298,3024,3151,3048,3194,2350,1297,714,1836429,29.39,-89.48,6290,74.316667,5,,,-28,,5.44,6.22,9.85,,,5.7,5.96,5.18,9.59,3.63,,4.14,,16.32,4.66,4.4,6.48,31.87,3.89,,12.518519,8.824074,17.37037,0.0,4.694444,60.643789
US_LA_22075,2022-02-12,ChIJ6ZWKBiRNnogRjKC5_s4Anjw,Q503864,geoId/22075,US,United States of America,LA,Louisiana,22075,Plaquemines Parish,US,USA,2,0,0,6323,42,13,15626,23348,11768,11580,3272,3298,3024,3151,3048,3194,2350,1297,714,1836429,29.39,-89.48,6290,74.316667,,,,-31,,,4.62,8.66,6.35,,,6.93,4.04,7.22,,,,,12.99,5.77,7.51,,25.69,6.93,4.04,12.648148,8.407407,18.407407,0.0,8.166667,76.218946
US_LA_22075,2022-02-13,ChIJ6ZWKBiRNnogRjKC5_s4Anjw,Q503864,geoId/22075,US,United States of America,LA,Louisiana,22075,Plaquemines Parish,US,USA,2,0,0,6323,42,17,15643,23348,11768,11580,3272,3298,3024,3151,3048,3194,2350,1297,714,1836429,29.39,-89.48,6290,74.316667,,,,-26,,5.52,4.14,6.63,6.91,,3.87,9.12,8.01,,,,,6.08,15.19,4.42,4.7,4.7,30.38,,6.08,9.583333,4.944444,16.092593,0.508,-0.527778,50.060403
US_LA_22075,2022-02-14,ChIJ6ZWKBiRNnogRjKC5_s4Anjw,Q503864,geoId/22075,US,United States of America,LA,Louisiana,22075,Plaquemines Parish,US,USA,2,10,0,6333,42,0,15643,23348,11768,11580,3272,3298,3024,3151,3048,3194,2350,1297,714,1836429,29.39,-89.48,6290,74.316667,,,,-24,4,3.45,3.45,6.22,5.76,4.14,5.07,7.14,5.07,5.53,5.53,,3.92,6.45,20.5,4.84,8.52,7.6,29.71,5.3,3.92,10.018519,5.212963,15.638889,0.0,0.055556,53.505193
US_LA_22075,2022-02-15,ChIJ6ZWKBiRNnogRjKC5_s4Anjw,Q503864,geoId/22075,US,United States of America,LA,Louisiana,22075,Plaquemines Parish,US,USA,2,11,1,6344,43,0,15643,23348,11768,11580,3272,3298,3024,3151,3048,3194,2350,1297,714,1836429,29.39,-89.48,6290,74.316667,,,,-23,4,3.42,4.56,6.84,6.84,,3.42,8.21,5.93,6.16,4.33,4.56,,7.3,14.6,5.02,6.39,,28.98,4.11,4.33,12.12963,7.453704,18.083333,0.0,5.166667,65.962245
US_LA_22075,2022-02-16,ChIJ6ZWKBiRNnogRjKC5_s4Anjw,Q503864,geoId/22075,US,United States of America,LA,Louisiana,22075,Plaquemines Parish,US,USA,2,4,0,6348,43,0,15643,23348,11768,11580,3272,3298,3024,3151,3048,3194,2350,1297,714,1836429,29.39,-89.48,6290,74.316667,,,,-21,5,3.76,5.08,10.83,5.75,4.64,5.08,5.97,4.2,9.5,4.64,,,5.08,17.23,7.51,4.86,3.98,32.92,3.54,4.86,17.685185,13.518519,23.638889,0.0,12.666667,73.179818
US_LA_22075,2022-02-17,ChIJ6ZWKBiRNnogRjKC5_s4Anjw,Q503864,geoId/22075,US,United States of America,LA,Louisiana,22075,Plaquemines Parish,US,USA,2,2,0,6350,43,47,15690,23348,11768,11580,3272,3298,3024,3151,3048,3194,2350,1297,714,1836429,29.39,-89.48,6290,74.316667,,,,-18,5,5.02,,10.03,6.48,3.55,6.48,9.62,4.18,10.03,3.34,3.76,3.34,5.85,21.74,5.43,6.06,3.34,31.35,4.6,5.02,21.416667,19.425926,24.361111,0.127,19.472222,84.776127
US_LA_22075,2022-02-18,ChIJ6ZWKBiRNnogRjKC5_s4Anjw,Q503864,geoId/22075,US,United States of America,LA,Louisiana,22075,Plaquemines Parish,US,USA,2,4,0,6354,43,13,15703,23348,11768,11580,3272,3298,3024,3151,3048,3194,2350,1297,714,1836429,29.39,-89.48,6290,74.316667,-3,,,-22,4,3.56,3.56,9.13,3.34,,4.46,7.8,4.23,5.79,4.01,4.46,,4.9,23.83,3.56,5.35,,22.27,5.35,6.68,14.12037,8.981481,22.074074,1.312333,9.805556,74.896765
US_LA_22075,2022-02-19,ChIJ6ZWKBiRNnogRjKC5_s4Anjw,Q503864,geoId/22075,US,United States of America,LA,Louisiana,22075,Plaquemines Parish,US,USA,2,0,0,6354,43,3,15706,23348,11768,11580,3272,3298,3024,3151,3048,3194,2350,1297,714,1836429,29.39,-89.48,6290,74.316667,,,,-31,,5.21,8.1,13.02,5.5,,6.36,9.26,5.5,6.65,4.63,,5.79,4.34,15.91,4.05,6.94,6.94,34.13,,,9.87037,7.287037,14.425926,0.0,1.388889,56.061796
US_LA_22075,2022-02-20,ChIJ6ZWKBiRNnogRjKC5_s4Anjw,Q503864,geoId/22075,US,United States of America,LA,Louisiana,22075,Plaquemines Parish,US,USA,2,0,0,6354,43,0,15706,23348,11768,11580,3272,3298,3024,3151,3048,3194,2350,1297,714,1836429,29.39,-89.48,6290,74.316667,,,,-29,,4.66,6.03,8.49,5.2,,,9.04,4.93,5.75,,4.11,,7.94,22.73,4.38,5.2,7.94,35.6,4.11,6.03,13.796296,9.546296,19.657407,0.0,6.333333,63.47759
US_LA_22075,2022-02-21,ChIJ6ZWKBiRNnogRjKC5_s4Anjw,Q503864,geoId/22075,US,United States of America,LA,Louisiana,22075,Plaquemines Parish,US,USA,2,8,1,6362,44,0,15706,23348,11768,11580,3272,3298,3024,3151,3048,3194,2350,1297,714,1836429,29.39,-89.48,6290,74.316667,,,,-30,6,3.8,4.92,10.95,8.05,3.35,6.04,9.17,7.6,5.81,,,4.02,8.27,22.13,6.26,6.26,4.7,34.88,6.93,6.93,18.787037,15.675926,23.75,0.0,15.888889,78.838724
US_LA_22075,2022-02-22,ChIJ6ZWKBiRNnogRjKC5_s4Anjw,Q503864,geoId/22075,US,United States of America,LA,Louisiana,22075,Plaquemines Parish,US,USA,2,4,0,6366,44,9,15715,23348,11768,11580,3272,3298,3024,3151,3048,3194,2350,1297,714,1836429,29.39,-89.48,6290,74.316667,,,,-24,4,4.09,6.24,10.76,6.45,,6.45,6.67,6.02,10.54,,5.59,4.3,6.24,13.98,5.59,6.88,5.81,27.54,5.16,4.3,21.527778,19.425926,25.185185,0.0,20.305556,84.716122
US_LA_22075,2022-02-23,ChIJ6ZWKBiRNnogRjKC5_s4Anjw,Q503864,geoId/22075,US,United States of America,LA,Louisiana,22075,Plaquemines Parish,US,USA,2,2,0,6368,44,0,15715,23348,11768,11580,3272,3298,3024,3151,3048,3194,2350,1297,714,1836429,29.39,-89.48,6290,74.316667,,,,-22,4,4.25,5.31,8.5,8.5,4.04,5.1,9.56,6.59,8.71,4.25,,5.31,6.38,18.7,5.31,5.95,5.31,25.5,5.1,3.83,22.083333,19.648148,25.648148,0.0,20.555556,84.743044
US_LA_22075,2022-02-24,ChIJ6ZWKBiRNnogRjKC5_s4Anjw,Q503864,geoId/22075,US,United States of America,LA,Louisiana,22075,Plaquemines Parish,US,USA,2,1,0,6369,44,1,15716,23348,11768,11580,3272,3298,3024,3151,3048,3194,2350,1297,714,1836429,29.39,-89.48,6290,74.316667,,,,-21,1,5.22,3.92,8.7,6.74,4.13,6.09,7.18,5.66,5.22,3.7,3.04,5.66,5.87,15.44,4.57,3.92,5.44,29.58,4.57,3.7,22.027778,19.916667,25.231481,0.0,20.083333,82.691893
US_LA_22075,2022-02-25,ChIJ6ZWKBiRNnogRjKC5_s4Anjw,Q503864,geoId/22075,US,United States of America,LA,Louisiana,22075,Plaquemines Parish,US,USA,2,3,0,6372,44,11,15727,23348,11768,11580,3272,3298,3024,3151,3048,3194,2350,1297,714,1836429,29.39,-89.48,6290,74.316667,8,,,-24,4,,3.61,6.54,6.99,3.38,,6.54,3.83,6.76,4.28,3.61,3.38,4.28,17.35,3.38,4.06,4.28,24.79,6.54,5.41,17.740741,12.824074,22.916667,0.0,14.0,80.504727
US_LA_22075,2022-02-26,ChIJ6ZWKBiRNnogRjKC5_s4Anjw,Q503864,geoId/22075,US,United States of America,LA,Louisiana,22075,Plaquemines Parish,US,USA,2,0,0,6372,44,5,15732,23348,11768,11580,3272,3298,3024,3151,3048,3194,2350,1297,714,1836429,29.39,-89.48,6290,74.316667,,,-28,-34,,,,11.21,4.85,,5.46,8.18,5.15,6.06,,4.85,4.85,7.27,15.46,,5.76,,33.03,4.85,,13.5,11.472222,16.851852,0.0,8.944444,75.71639
US_LA_22075,2022-02-27,ChIJ6ZWKBiRNnogRjKC5_s4Anjw,Q503864,geoId/22075,US,United States of America,LA,Louisiana,22075,Plaquemines Parish,US,USA,2,0,0,6372,44,0,15732,23348,11768,11580,3272,3298,3024,3151,3048,3194,2350,1297,714,1836429,29.39,-89.48,6290,74.316667,,,,-40,,6.12,5.54,8.45,4.08,,7.58,8.45,,4.66,4.37,,5.54,6.12,15.16,,6.71,,27.7,4.08,4.66,15.416667,12.203704,18.407407,0.0,12.694444,83.696411
US_LA_22075,2022-02-28,ChIJ6ZWKBiRNnogRjKC5_s4Anjw,Q503864,geoId/22075,US,United States of America,LA,Louisiana,22075,Plaquemines Parish,US,USA,2,0,0,6372,44,23,15755,23348,11768,11580,3272,3298,3024,3151,3048,3194,2350,1297,714,1836429,29.39,-89.48,6290,74.316667,,,,-47,,6.82,6.0,7.91,5.18,,,5.18,,5.46,4.91,,,6.0,16.64,,9.0,,29.74,6.0,,11.472222,7.916667,16.685185,1.354667,4.305556,60.013836
US_LA_22075,2022-03-01,ChIJ6ZWKBiRNnogRjKC5_s4Anjw,Q503864,geoId/22075,US,United States of America,LA,Louisiana,22075,Plaquemines Parish,US,USA,2,0,0,6372,44,1,15756,23348,11768,11580,3272,3298,3024,3151,3048,3194,2350,1297,714,1836429,29.39,-89.48,6290,74.316667,,,,-75,,,6.15,7.9,6.15,4.98,,7.03,,7.03,,4.1,,4.39,16.98,5.85,,5.27,31.91,5.27,6.44,13.962963,10.101852,18.611111,0.0,3.416667,50.140938
US_LA_22075,2022-03-02,ChIJ6ZWKBiRNnogRjKC5_s4Anjw,Q503864,geoId/22075,US,United States of America,LA,Louisiana,22075,Plaquemines Parish,US,USA,2,5,0,6377,44,0,15756,23348,11768,11580,3272,3298,3024,3151,3048,3194,2350,1297,714,1836429,29.39,-89.48,6290,74.316667,,,,-37,5,,8.53,12.26,6.13,,4.8,8.53,4.0,11.46,,,5.6,6.4,18.66,,5.6,4.27,30.66,,5.07,14.787037,10.25,21.407407,0.0,5.555556,54.083984
US_LA_22075,2022-03-03,ChIJ6ZWKBiRNnogRjKC5_s4Anjw,Q503864,geoId/22075,US,United States of America,LA,Louisiana,22075,Plaquemines Parish,US,USA,2,3,0,6380,44,10,15766,23348,11768,11580,3272,3298,3024,3151,3048,3194,2350,1297,714,1836429,29.39,-89.48,6290,74.316667,,,,-30,3,4.38,7.72,14.42,6.44,4.12,5.15,8.24,3.86,6.44,,,4.12,10.3,19.57,7.72,6.69,5.92,26.78,3.6,4.89,15.583333,11.851852,20.175926,0.0,7.138889,58.340399
US_LA_22075,2022-03-04,ChIJ6ZWKBiRNnogRjKC5_s4Anjw,Q503864,geoId/22075,US,United States of America,LA,Louisiana,22075,Plaquemines Parish,US,USA,2,0,0,6380,44,6,15772,23348,11768,11580,3272,3298,3024,3151,3048,3194,2350,1297,714,1836429,29.39,-89.48,6290,74.316667,,,,-28,,4.96,6.0,6.79,4.96,3.92,5.22,7.57,,8.09,3.65,,,6.26,18.01,3.65,5.48,4.7,29.23,4.18,4.18,15.87037,10.5,21.953704,0.0,7.805556,60.696805
US_LA_22075,2022-03-05,ChIJ6ZWKBiRNnogRjKC5_s4Anjw,Q503864,geoId/22075,US,United States of America,LA,Louisiana,22075,Plaquemines Parish,US,USA,2,0,0,6380,44,6,15778,23348,11768,11580,3272,3298,3024,3151,3048,3194,2350,1297,714,1836429,29.39,-89.48,6290,74.316667,,,,-26,,6.01,4.58,10.59,8.87,,5.44,10.59,,4.58,,,,8.59,16.32,6.58,7.44,5.44,28.34,4.87,4.29,20.342593,15.842593,25.009259,0.0,16.277778,74.969044
US_LA_22075,2022-03-06,ChIJ6ZWKBiRNnogRjKC5_s4Anjw,Q503864,geoId/22075,US,United States of America,LA,Louisiana,22075,Plaquemines Parish,US,USA,2,0,0,6380,44,6,15784,23348,11768,11580,3272,3298,3024,3151,3048,3194,2350,1297,714,1836429,29.39,-89.48,6290,74.316667,,,,-25,,,8.65,10.81,8.11,4.87,5.95,8.38,4.59,10.27,,,,5.68,16.22,6.22,6.76,5.13,35.67,5.41,4.87,21.824074,19.009259,25.666667,0.0,19.472222,81.6539
US_LA_22075,2022-03-07,ChIJ6ZWKBiRNnogRjKC5_s4Anjw,Q503864,geoId/22075,US,United States of America,LA,Louisiana,22075,Plaquemines Parish,US,USA,2,7,0,6387,44,3,15787,23348,11768,11580,3272,3298,3024,3151,3048,3194,2350,1297,714,1836429,29.39,-89.48,6290,74.316667,,,,-23,3,4.2,7.57,10.09,6.93,4.83,5.46,9.46,,6.09,5.67,,3.36,7.36,15.76,4.2,6.3,,30.26,4.62,5.46,22.546296,20.537037,26.064815,0.127,20.472222,82.308975
US_LA_22075,2022-03-08,ChIJ6ZWKBiRNnogRjKC5_s4Anjw,Q503864,geoId/22075,US,United States of America,LA,Louisiana,22075,Plaquemines Parish,US,USA,2,4,0,6391,44,0,15787,23348,11768,11580,3272,3298,3024,3151,3048,3194,2350,1297,714,1836429,29.39,-89.48,6290,74.316667,,,,-23,4,,7.08,7.3,5.75,4.42,6.19,6.41,3.98,7.3,3.54,3.1,,6.41,13.27,3.76,4.42,6.41,34.05,5.53,,18.793651,15.444444,22.849206,0.145143,15.648148,80.578136
US_LA_22075,2022-03-09,ChIJ6ZWKBiRNnogRjKC5_s4Anjw,Q503864,geoId/22075,US,United States of America,LA,Louisiana,22075,Plaquemines Parish,US,USA,2,1,0,6392,44,17,15804,23348,11768,11580,3272,3298,3024,3151,3048,3194,2350,1297,714,1836429,29.39,-89.48,6290,74.316667,,,,-22,6,,5.46,8.08,6.12,4.8,4.15,12.67,5.68,6.55,,,4.8,6.33,21.19,6.33,5.46,6.33,31.02,4.59,3.93,14.555556,10.738095,20.97619,2.830286,12.074074,86.211453
US_LA_22075,2022-03-10,ChIJ6ZWKBiRNnogRjKC5_s4Anjw,Q503864,geoId/22075,US,United States of America,LA,Louisiana,22075,Plaquemines Parish,US,USA,2,1,0,6393,44,31,15835,23348,11768,11580,3272,3298,3024,3151,3048,3194,2350,1297,714,1836429,29.39,-89.48,6290,74.316667,,,,-20,2,6.07,5.85,11.25,6.97,3.82,7.42,8.55,4.27,6.75,3.82,4.05,3.82,5.4,28.79,6.3,5.17,6.07,28.57,4.27,5.17,14.277778,11.928571,20.095238,1.378857,10.462963,76.580932
US_LA_22075,2022-03-11,ChIJ6ZWKBiRNnogRjKC5_s4Anjw,Q503864,geoId/22075,US,United States of America,LA,Louisiana,22075,Plaquemines Parish,US,USA,2,0,0,6393,44,0,15835,23348,11768,11580,3272,3298,3024,3151,3048,3194,2350,1297,714,1836429,29.39,-89.48,6290,74.316667,5,,,-19,,,5.03,7.09,7.31,4.57,4.11,10.06,4.57,5.26,3.66,,4.57,6.4,18.51,8.23,7.09,3.89,31.77,5.49,3.89,18.174603,15.166667,22.206349,0.870857,16.222222,85.622096
