location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_bone_fracture,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_heartburn,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_insomnia,search_trends_itch,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,search_trends_weight_gain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_LA_22101,2022-06-06,ChIJu52ZXSjGI4YRx02Ec_tMop8,Q507088,geoId/22101,US,United States of America,LA,Louisiana,22101,St. Mary Parish,US,USA,2,,,,,1,22393,50708,25008,25700,6901,6478,6570,6003,5883,7431,5926,3575,1941,1837809,29.64,-91.47,2898,74.00625,3,7,,,-23,2,4.52,8.43,2.88,13.16,7.81,6.99,6.99,4.32,4.93,9.46,5.14,5.55,3.7,4.73,9.66,6.99,,3.5,5.14,3.5,4.52,4.52,8.84,27.96,5.76,6.17,8.43,6.58,3.5,7.2,38.86,2.88,10.28,7.4,5.96,5.96,3.7,26.9,22.755556,31.733333,7.027333,22.301587,76.504876
US_LA_22101,2022-06-07,ChIJu52ZXSjGI4YRx02Ec_tMop8,Q507088,geoId/22101,US,United States of America,LA,Louisiana,22101,St. Mary Parish,US,USA,2,,,,,0,22393,50708,25008,25700,6901,6478,6570,6003,5883,7431,5926,3575,1941,1837809,29.64,-91.47,2898,74.00625,-3,3,,,-20,2,7.24,7.44,4.13,13.03,6.0,8.06,7.44,4.55,3.1,9.3,3.72,6.41,3.52,3.1,9.72,5.17,6.62,3.93,5.38,4.75,4.75,3.31,10.34,27.91,8.48,4.34,10.13,4.55,6.0,7.44,50.66,5.38,9.72,6.41,4.96,8.68,3.72,27.933333,24.011111,32.233333,0.0,22.833333,74.223981
US_LA_22101,2022-06-08,ChIJu52ZXSjGI4YRx02Ec_tMop8,Q507088,geoId/22101,US,United States of America,LA,Louisiana,22101,St. Mary Parish,US,USA,2,,,,,3,22396,50708,25008,25700,6901,6478,6570,6003,5883,7431,5926,3575,1941,1837809,29.64,-91.47,2898,74.00625,-1,5,,,-19,2,5.79,7.03,,12.6,9.5,4.96,6.2,4.34,4.34,10.33,5.17,4.13,3.51,3.93,14.05,4.75,4.55,5.17,3.51,5.58,4.75,2.89,10.33,26.03,14.88,3.1,10.54,6.2,3.51,6.82,41.94,,8.47,5.79,6.82,5.99,,28.283333,23.8,32.594444,0.0,23.309524,74.735642
US_LA_22101,2022-06-09,ChIJu52ZXSjGI4YRx02Ec_tMop8,Q507088,geoId/22101,US,United States of America,LA,Louisiana,22101,St. Mary Parish,US,USA,2,,,,,2,22398,50708,25008,25700,6901,6478,6570,6003,5883,7431,5926,3575,1941,1837809,29.64,-91.47,2898,74.00625,2,2,,,-21,2,5.46,5.04,3.78,15.96,9.45,8.61,5.88,4.2,,7.56,3.57,,,5.04,14.28,5.04,6.51,4.62,5.04,3.99,5.46,,14.7,28.97,7.98,6.51,13.86,7.14,5.25,5.67,43.67,5.25,10.29,6.51,9.24,7.14,4.2,28.766667,24.283333,33.75,0.0,23.833333,74.850462
US_LA_22101,2022-06-10,ChIJu52ZXSjGI4YRx02Ec_tMop8,Q507088,geoId/22101,US,United States of America,LA,Louisiana,22101,St. Mary Parish,US,USA,2,,,,,5,22403,50708,25008,25700,6901,6478,6570,6003,5883,7431,5926,3575,1941,1837809,29.64,-91.47,2898,74.00625,-9,-4,,,-22,4,6.13,7.18,,17.33,3.38,4.01,5.07,6.97,,10.36,4.01,4.65,,5.07,13.1,5.07,5.07,3.8,4.86,3.17,6.55,3.8,9.72,25.99,4.23,,12.47,4.65,7.61,6.34,41.84,5.49,9.3,7.18,7.61,5.28,,28.133333,22.366667,32.588889,2.1844,24.095238,79.537893
US_LA_22101,2022-06-11,ChIJu52ZXSjGI4YRx02Ec_tMop8,Q507088,geoId/22101,US,United States of America,LA,Louisiana,22101,St. Mary Parish,US,USA,2,,,,,10,22413,50708,25008,25700,6901,6478,6570,6003,5883,7431,5926,3575,1941,1837809,29.64,-91.47,2898,74.00625,-4,-4,,,-16,1,6.62,6.38,3.78,15.59,6.62,5.43,,4.72,3.31,9.45,4.02,,,3.31,12.28,4.02,7.56,,4.49,4.25,,4.72,5.91,24.1,4.72,4.02,8.98,,3.31,,40.16,4.49,8.27,8.51,4.96,5.91,,26.533333,22.061111,33.022222,3.937,23.222222,82.518555
US_LA_22101,2022-06-12,ChIJu52ZXSjGI4YRx02Ec_tMop8,Q507088,geoId/22101,US,United States of America,LA,Louisiana,22101,St. Mary Parish,US,USA,2,,,,,4,22417,50708,25008,25700,6901,6478,6570,6003,5883,7431,5926,3575,1941,1837809,29.64,-91.47,2898,74.00625,1,5,,,-19,0,6.42,6.42,4.82,12.62,6.42,4.82,3.44,3.44,5.28,10.1,4.82,3.21,4.13,4.13,8.72,5.51,5.05,5.28,,3.44,6.42,,7.11,25.7,5.28,,10.32,,6.42,4.36,37.17,4.13,6.2,7.34,5.05,3.21,,28.65,24.383333,33.272222,0.0762,24.333333,78.449144
US_LA_22101,2022-06-13,ChIJu52ZXSjGI4YRx02Ec_tMop8,Q507088,geoId/22101,US,United States of America,LA,Louisiana,22101,St. Mary Parish,US,USA,2,,,,,6,22423,50708,25008,25700,6901,6478,6570,6003,5883,7431,5926,3575,1941,1837809,29.64,-91.47,2898,74.00625,-2,2,,,-22,3,5.96,7.81,3.49,15.62,4.52,6.37,3.9,3.7,4.11,7.81,5.34,,4.73,4.73,12.95,5.55,4.32,3.9,6.99,5.96,3.9,3.7,10.07,23.64,5.34,2.88,13.15,4.73,6.58,4.73,42.14,4.32,8.63,7.81,5.34,4.52,3.29,29.138889,25.238889,33.272222,0.0254,24.246032,75.129171
US_LA_22101,2022-06-14,ChIJu52ZXSjGI4YRx02Ec_tMop8,Q507088,geoId/22101,US,United States of America,LA,Louisiana,22101,St. Mary Parish,US,USA,2,,,,,1,22424,50708,25008,25700,6901,6478,6570,6003,5883,7431,5926,3575,1941,1837809,29.64,-91.47,2898,74.00625,-3,0,,,-20,2,6.08,5.03,2.93,16.34,6.49,6.49,3.56,5.24,3.35,7.54,4.19,4.4,5.66,3.35,13.83,4.61,5.03,5.03,8.38,6.7,3.14,5.24,10.27,27.02,5.45,3.35,10.05,3.77,5.87,5.45,40.22,5.24,8.38,7.96,6.91,5.03,,28.666667,25.061111,32.866667,0.0,23.52381,74.329387
US_LA_22101,2022-06-15,ChIJu52ZXSjGI4YRx02Ec_tMop8,Q507088,geoId/22101,US,United States of America,LA,Louisiana,22101,St. Mary Parish,US,USA,2,,,,,3,22427,50708,25008,25700,6901,6478,6570,6003,5883,7431,5926,3575,1941,1837809,29.64,-91.47,2898,74.00625,0,1,,,-22,2,4.63,8.83,3.36,15.35,8.41,3.36,5.26,,4.63,9.04,3.79,6.94,5.26,5.05,12.62,4.21,7.15,5.05,6.52,6.1,3.15,,8.41,26.49,4.0,3.58,11.78,3.79,,4.63,40.79,,7.99,6.1,7.78,6.52,,28.65,23.561111,34.227778,0.0,23.214286,72.887418
US_LA_22101,2022-06-16,ChIJu52ZXSjGI4YRx02Ec_tMop8,Q507088,geoId/22101,US,United States of America,LA,Louisiana,22101,St. Mary Parish,US,USA,2,,,,,10,22437,50708,25008,25700,6901,6478,6570,6003,5883,7431,5926,3575,1941,1837809,29.64,-91.47,2898,74.00625,-2,-4,,,-22,3,4.61,9.22,,14.45,7.96,5.87,7.96,7.12,3.77,7.12,3.35,3.77,3.35,3.35,6.91,4.61,7.33,,5.87,3.35,4.4,,8.38,24.51,7.54,,11.1,4.19,6.28,6.91,41.89,3.35,10.47,6.49,2.93,7.96,4.19,28.094444,23.877778,34.077778,4.699,23.865079,77.941939
US_LA_22101,2022-06-17,ChIJu52ZXSjGI4YRx02Ec_tMop8,Q507088,geoId/22101,US,United States of America,LA,Louisiana,22101,St. Mary Parish,US,USA,2,,,,,0,22437,50708,25008,25700,6901,6478,6570,6003,5883,7431,5926,3575,1941,1837809,29.64,-91.47,2898,74.00625,-7,0,,-2,-27,4,4.81,6.34,5.47,7.0,6.56,4.81,4.81,8.53,,5.47,3.28,4.16,6.78,3.72,11.15,4.59,3.72,3.06,3.28,6.56,4.59,3.06,8.31,18.37,3.72,4.81,8.96,3.06,4.59,5.25,36.74,3.72,6.78,5.25,6.78,3.28,,27.066667,23.8,33.566667,3.84175,23.68254,82.96289
US_LA_22101,2022-06-18,ChIJu52ZXSjGI4YRx02Ec_tMop8,Q507088,geoId/22101,US,United States of America,LA,Louisiana,22101,St. Mary Parish,US,USA,2,,,,,0,22437,50708,25008,25700,6901,6478,6570,6003,5883,7431,5926,3575,1941,1837809,29.64,-91.47,2898,74.00625,4,5,,,-19,0,4.36,4.85,,17.45,8.0,,4.36,7.03,,8.0,5.09,,,3.39,9.21,4.61,3.88,7.03,5.58,5.33,4.61,3.88,7.03,23.75,4.36,4.12,8.97,4.36,5.33,,40.24,5.09,10.42,8.48,,5.82,5.09,29.358025,24.45679,35.290123,0.197556,23.851852,71.856023
US_LA_22101,2022-06-19,ChIJu52ZXSjGI4YRx02Ec_tMop8,Q507088,geoId/22101,US,United States of America,LA,Louisiana,22101,St. Mary Parish,US,USA,2,,,,,0,22437,50708,25008,25700,6901,6478,6570,6003,5883,7431,5926,3575,1941,1837809,29.64,-91.47,2898,74.00625,4,14,,,-29,0,5.09,7.23,,11.0,5.22,5.39,4.56,3.35,,8.04,5.0,,6.44,3.88,10.86,4.91,5.25,3.47,,6.92,,,6.38,21.09,3.98,6.38,11.98,4.07,5.37,4.12,38.84,6.24,9.46,7.15,4.5,3.83,,30.901235,26.364198,35.882716,0.0,24.101852,67.162064
US_LA_22101,2022-06-20,ChIJu52ZXSjGI4YRx02Ec_tMop8,Q507088,geoId/22101,US,United States of America,LA,Louisiana,22101,St. Mary Parish,US,USA,2,,,,,0,22437,50708,25008,25700,6901,6478,6570,6003,5883,7431,5926,3575,1941,1837809,29.64,-91.47,2898,74.00625,-6,-1,,,-28,3,4.06,6.17,3.51,14.81,9.34,5.03,4.99,3.73,,7.34,3.65,5.13,,4.91,11.14,6.18,3.57,4.31,6.68,3.57,5.34,5.1,9.41,23.36,5.82,,10.39,3.54,4.61,4.6,45.12,5.54,8.64,7.57,3.97,9.1,4.46,29.962963,24.049383,35.493827,0.0,21.518519,61.048709
US_LA_22101,2022-06-21,ChIJu52ZXSjGI4YRx02Ec_tMop8,Q507088,geoId/22101,US,United States of America,LA,Louisiana,22101,St. Mary Parish,US,USA,2,,,,,0,22437,50708,25008,25700,6901,6478,6570,6003,5883,7431,5926,3575,1941,1837809,29.64,-91.47,2898,74.00625,-9,-2,,,-22,3,,6.36,3.5,11.67,7.05,6.22,5.9,6.02,,10.14,5.31,4.36,3.58,5.53,8.48,6.39,5.5,,4.43,5.19,6.05,,13.12,25.71,7.79,3.95,9.3,6.19,4.02,6.31,38.81,3.9,9.32,8.33,6.05,8.73,3.24,29.203704,25.024691,34.277778,0.0,23.240741,70.167766
US_LA_22101,2022-06-22,ChIJu52ZXSjGI4YRx02Ec_tMop8,Q507088,geoId/22101,US,United States of America,LA,Louisiana,22101,St. Mary Parish,US,USA,2,,,,,0,22437,50708,25008,25700,6901,6478,6570,6003,5883,7431,5926,3575,1941,1837809,29.64,-91.47,2898,74.00625,-1,2,,,-22,2,5.64,7.97,,8.93,7.13,6.03,6.6,4.12,2.96,6.73,4.77,3.23,5.37,,9.39,5.23,,4.4,,4.01,4.57,3.39,8.13,25.8,4.64,3.75,10.72,4.05,3.95,10.73,44.5,4.93,11.04,4.66,7.74,3.15,3.71,28.981481,24.012346,35.098765,0.0,23.240741,71.16487
US_LA_22101,2022-06-23,ChIJu52ZXSjGI4YRx02Ec_tMop8,Q507088,geoId/22101,US,United States of America,LA,Louisiana,22101,St. Mary Parish,US,USA,2,,,,,16,22453,50708,25008,25700,6901,6478,6570,6003,5883,7431,5926,3575,1941,1837809,29.64,-91.47,2898,74.00625,2,0,,,-24,3,6.43,4.45,,13.06,8.97,3.98,5.99,5.8,,8.39,3.61,4.19,3.39,4.43,11.53,4.62,4.95,4.46,5.54,4.81,4.71,4.12,7.15,25.03,3.98,3.89,8.09,4.5,4.39,7.49,43.37,4.98,8.55,7.89,6.82,5.99,3.31,29.895062,25.95679,35.450617,0.0,23.453704,68.27649
US_LA_22101,2022-06-24,ChIJu52ZXSjGI4YRx02Ec_tMop8,Q507088,geoId/22101,US,United States of America,LA,Louisiana,22101,St. Mary Parish,US,USA,2,,,,,0,22453,50708,25008,25700,6901,6478,6570,6003,5883,7431,5926,3575,1941,1837809,29.64,-91.47,2898,74.00625,-10,-5,,,-25,4,9.14,6.61,,9.9,8.92,4.99,6.59,4.71,2.95,8.15,4.29,4.26,5.46,4.36,11.43,,5.33,5.75,3.69,7.32,3.57,,9.59,23.63,6.22,3.93,8.69,4.78,3.4,3.5,39.15,3.72,8.0,4.5,5.43,7.52,4.11,30.222222,26.098765,35.660494,0.34925,23.472222,67.663454
US_LA_22101,2022-06-25,ChIJu52ZXSjGI4YRx02Ec_tMop8,Q507088,geoId/22101,US,United States of America,LA,Louisiana,22101,St. Mary Parish,US,USA,2,,,,,0,22453,50708,25008,25700,6901,6478,6570,6003,5883,7431,5926,3575,1941,1837809,29.64,-91.47,2898,74.00625,-3,-2,,,-15,0,4.81,6.72,,12.53,6.5,4.74,4.41,3.98,,7.28,4.09,7.89,4.11,,8.66,4.6,4.71,,4.61,7.25,4.25,3.7,6.61,26.94,6.49,3.33,10.72,,3.29,4.81,38.49,5.62,10.54,6.77,5.57,5.8,5.49,30.197531,25.790123,34.888889,1.382889,23.601852,68.209962
US_LA_22101,2022-06-26,ChIJu52ZXSjGI4YRx02Ec_tMop8,Q507088,geoId/22101,US,United States of America,LA,Louisiana,22101,St. Mary Parish,US,USA,2,,,,,0,22453,50708,25008,25700,6901,6478,6570,6003,5883,7431,5926,3575,1941,1837809,29.64,-91.47,2898,74.00625,-2,4,,,-21,1,5.95,4.26,4.01,14.87,5.96,,4.58,6.09,,10.62,5.69,7.68,,5.29,8.23,4.0,6.28,4.16,,3.68,3.48,3.32,6.95,20.68,5.73,4.17,14.22,4.79,3.55,5.51,40.0,,10.9,9.37,4.98,3.9,3.81,29.703704,26.061728,34.166667,0.0,22.888889,67.113808
US_LA_22101,2022-06-27,ChIJu52ZXSjGI4YRx02Ec_tMop8,Q507088,geoId/22101,US,United States of America,LA,Louisiana,22101,St. Mary Parish,US,USA,2,,,,,0,22453,50708,25008,25700,6901,6478,6570,6003,5883,7431,5926,3575,1941,1837809,29.64,-91.47,2898,74.00625,-3,1,,,-23,3,5.79,7.64,3.25,14.55,8.33,,4.9,4.74,,12.71,4.67,5.01,3.91,6.01,10.01,4.57,8.22,4.86,7.71,5.38,5.71,4.18,8.75,25.02,6.0,3.56,8.09,3.05,5.56,3.92,46.3,,9.67,5.67,4.91,8.05,,25.993827,23.012346,31.549383,12.35075,22.777778,82.089616
US_LA_22101,2022-06-28,ChIJu52ZXSjGI4YRx02Ec_tMop8,Q507088,geoId/22101,US,United States of America,LA,Louisiana,22101,St. Mary Parish,US,USA,2,,,,,0,22453,50708,25008,25700,6901,6478,6570,6003,5883,7431,5926,3575,1941,1837809,29.64,-91.47,2898,74.00625,-6,0,,,-21,3,6.64,6.32,,13.35,9.03,6.7,7.49,4.37,2.93,7.12,3.06,5.55,,3.81,11.49,5.84,4.52,,6.36,5.03,4.4,3.44,8.65,28.08,7.43,,9.92,4.49,5.29,7.46,39.94,6.4,7.12,3.7,7.08,9.05,5.1,26.438272,23.271605,33.345679,3.471333,22.314815,78.709401
US_LA_22101,2022-06-29,ChIJu52ZXSjGI4YRx02Ec_tMop8,Q507088,geoId/22101,US,United States of America,LA,Louisiana,22101,St. Mary Parish,US,USA,2,,,,,0,22453,50708,25008,25700,6901,6478,6570,6003,5883,7431,5926,3575,1941,1837809,29.64,-91.47,2898,74.00625,-4,-1,,,-19,2,7.45,7.26,7.42,10.63,8.44,6.16,4.24,6.46,,10.32,6.43,4.31,6.14,6.42,10.19,5.33,7.62,4.42,6.42,4.88,3.69,3.73,11.31,25.15,7.49,3.05,6.87,4.81,6.85,7.83,44.27,,6.92,5.43,7.11,4.61,,26.37037,22.969136,32.462963,4.600222,22.62963,80.387139
US_LA_22101,2022-06-30,ChIJu52ZXSjGI4YRx02Ec_tMop8,Q507088,geoId/22101,US,United States of America,LA,Louisiana,22101,St. Mary Parish,US,USA,2,,,,,18,22471,50708,25008,25700,6901,6478,6570,6003,5883,7431,5926,3575,1941,1837809,29.64,-91.47,2898,74.00625,4,3,,,-21,1,5.77,7.42,3.84,11.1,8.16,7.68,4.85,3.93,,9.43,,3.87,3.51,6.26,9.17,6.17,5.24,,5.54,6.5,4.0,3.6,10.16,26.31,6.58,6.59,6.73,4.6,5.33,4.17,38.58,6.4,4.39,3.91,4.88,9.62,,26.54321,23.882716,31.290123,3.527778,23.268519,83.411419
US_LA_22101,2022-07-01,ChIJu52ZXSjGI4YRx02Ec_tMop8,Q507088,geoId/22101,US,United States of America,LA,Louisiana,22101,St. Mary Parish,US,USA,2,,,,,0,22471,50708,25008,25700,6901,6478,6570,6003,5883,7431,5926,3575,1941,1837809,29.64,-91.47,2898,74.00625,-2,8,,,-25,3,4.86,7.64,,13.21,7.34,4.75,5.35,3.98,,9.4,5.1,4.77,3.15,5.12,10.02,6.08,4.07,5.83,4.52,3.98,4.32,4.0,8.23,29.53,4.94,5.5,12.28,3.98,4.16,6.93,35.61,3.44,7.2,4.97,6.05,6.03,,25.740741,23.481481,30.209877,4.98475,23.37037,88.142358
US_LA_22101,2022-07-02,ChIJu52ZXSjGI4YRx02Ec_tMop8,Q507088,geoId/22101,US,United States of America,LA,Louisiana,22101,St. Mary Parish,US,USA,2,,,,,0,22471,50708,25008,25700,6901,6478,6570,6003,5883,7431,5926,3575,1941,1837809,29.64,-91.47,2898,74.00625,6,10,,,-21,1,8.31,6.66,,13.01,6.89,6.27,4.51,4.58,,8.3,5.72,6.24,4.36,,13.85,6.21,4.33,3.56,3.77,4.26,,4.09,7.67,20.59,4.99,4.59,9.18,,5.33,4.41,39.01,,6.32,10.55,5.62,5.88,,26.858025,23.95679,31.950617,16.41475,23.796296,84.785497
US_LA_22101,2022-07-03,ChIJu52ZXSjGI4YRx02Ec_tMop8,Q507088,geoId/22101,US,United States of America,LA,Louisiana,22101,St. Mary Parish,US,USA,2,,,,,0,22471,50708,25008,25700,6901,6478,6570,6003,5883,7431,5926,3575,1941,1837809,29.64,-91.47,2898,74.00625,7,15,,,-27,-1,6.62,7.92,3.52,11.59,8.41,5.42,9.13,,,10.5,3.9,3.94,,,12.47,,5.72,4.94,,6.4,,,7.76,23.86,5.64,3.65,12.87,,4.59,3.89,42.94,4.36,7.55,7.89,4.78,6.51,,28.524691,24.469136,33.358025,6.31825,24.25,78.889542
US_LA_22101,2022-07-04,ChIJu52ZXSjGI4YRx02Ec_tMop8,Q507088,geoId/22101,US,United States of America,LA,Louisiana,22101,St. Mary Parish,US,USA,2,,,,,0,22471,50708,25008,25700,6901,6478,6570,6003,5883,7431,5926,3575,1941,1837809,29.64,-91.47,2898,74.00625,-22,-9,,,-68,13,5.7,8.87,3.91,11.01,5.88,7.92,5.44,5.5,4.56,11.45,4.04,7.25,4.3,3.35,6.56,3.94,5.1,4.98,4.68,4.19,6.35,4.04,10.26,18.09,7.48,,9.72,5.48,5.95,4.19,41.09,3.99,7.81,6.6,4.22,4.11,,28.981481,25.074074,33.617284,1.5875,24.222222,76.405803
US_LA_22101,2022-07-05,ChIJu52ZXSjGI4YRx02Ec_tMop8,Q507088,geoId/22101,US,United States of America,LA,Louisiana,22101,St. Mary Parish,US,USA,2,,,,,0,22471,50708,25008,25700,6901,6478,6570,6003,5883,7431,5926,3575,1941,1837809,29.64,-91.47,2898,74.00625,-7,3,,,-26,4,8.06,9.08,2.68,15.39,8.36,4.74,6.81,4.04,,8.77,5.28,6.57,4.67,4.41,11.22,5.91,4.38,5.05,6.55,,,5.57,9.29,24.28,6.05,3.56,7.98,6.85,3.83,5.25,47.28,3.29,6.82,5.68,5.03,4.66,,27.839506,24.623457,32.222222,0.0,24.333333,81.659969
US_LA_22101,2022-07-06,ChIJu52ZXSjGI4YRx02Ec_tMop8,Q507088,geoId/22101,US,United States of America,LA,Louisiana,22101,St. Mary Parish,US,USA,2,,,,,0,22471,50708,25008,25700,6901,6478,6570,6003,5883,7431,5926,3575,1941,1837809,29.64,-91.47,2898,74.00625,-2,6,,,-22,3,6.63,6.38,4.13,15.2,7.99,6.94,6.59,4.66,,10.05,4.18,5.29,5.09,4.02,12.02,,4.13,6.18,4.66,4.61,5.86,3.54,8.88,22.85,8.76,5.23,7.73,3.83,3.08,4.42,44.91,4.03,7.32,5.19,7.57,5.21,,26.969136,24.030864,31.91358,5.334,23.990741,84.778104
US_LA_22101,2022-07-07,ChIJu52ZXSjGI4YRx02Ec_tMop8,Q507088,geoId/22101,US,United States of America,LA,Louisiana,22101,St. Mary Parish,US,USA,2,,,,,22,22493,50708,25008,25700,6901,6478,6570,6003,5883,7431,5926,3575,1941,1837809,29.64,-91.47,2898,74.00625,1,2,,,-22,3,5.58,8.27,,11.36,8.1,4.86,8.02,5.75,,10.12,4.02,6.49,5.25,3.55,11.97,,6.33,4.94,5.48,6.01,8.27,3.28,9.4,28.77,3.81,6.82,7.88,5.8,6.05,6.63,43.67,7.15,9.28,6.98,6.82,8.11,3.19,28.228395,24.604938,32.716049,0.399143,24.212963,79.991919
US_LA_22101,2022-07-08,ChIJu52ZXSjGI4YRx02Ec_tMop8,Q507088,geoId/22101,US,United States of America,LA,Louisiana,22101,St. Mary Parish,US,USA,2,,,,,0,22493,50708,25008,25700,6901,6478,6570,6003,5883,7431,5926,3575,1941,1837809,29.64,-91.47,2898,74.00625,-10,-6,,-8,-22,3,4.86,8.42,4.15,10.89,8.3,6.77,5.49,,,10.24,4.0,5.32,5.15,3.62,10.34,3.45,6.83,4.55,4.35,5.55,3.88,,13.12,22.34,6.3,6.67,10.58,,5.15,,40.28,4.76,8.34,8.69,6.68,5.98,3.17,29.098765,25.376543,33.506173,1.9685,24.601852,77.189428
US_LA_22101,2022-07-09,ChIJu52ZXSjGI4YRx02Ec_tMop8,Q507088,geoId/22101,US,United States of America,LA,Louisiana,22101,St. Mary Parish,US,USA,2,,,,,0,22493,50708,25008,25700,6901,6478,6570,6003,5883,7431,5926,3575,1941,1837809,29.64,-91.47,2898,74.00625,-5,3,,,-16,1,4.14,6.06,,12.81,4.96,3.73,5.25,5.89,3.24,8.29,6.19,5.41,4.32,,9.64,4.55,5.86,3.28,4.24,5.95,6.99,4.21,7.38,25.8,3.86,4.17,9.98,,4.09,5.32,37.6,,9.74,7.62,7.34,7.24,,30.148148,26.024691,34.635802,3.781778,24.703704,73.111276
US_LA_22101,2022-07-10,ChIJu52ZXSjGI4YRx02Ec_tMop8,Q507088,geoId/22101,US,United States of America,LA,Louisiana,22101,St. Mary Parish,US,USA,2,,,,,0,22493,50708,25008,25700,6901,6478,6570,6003,5883,7431,5926,3575,1941,1837809,29.64,-91.47,2898,74.00625,1,12,,,-21,1,6.56,5.0,3.48,12.0,6.52,4.82,5.9,5.78,3.21,9.09,6.76,6.6,4.2,4.36,7.82,4.87,4.76,4.95,3.59,4.18,5.4,,9.31,22.4,5.42,,6.98,,4.97,,43.2,4.68,11.06,4.09,3.48,4.59,,29.765432,25.765432,33.746914,0.0,25.111111,75.939297
US_LA_22101,2022-07-11,ChIJu52ZXSjGI4YRx02Ec_tMop8,Q507088,geoId/22101,US,United States of America,LA,Louisiana,22101,St. Mary Parish,US,USA,2,,,,,0,22493,50708,25008,25700,6901,6478,6570,6003,5883,7431,5926,3575,1941,1837809,29.64,-91.47,2898,74.00625,-5,2,,,-25,3,5.63,6.32,3.02,13.95,9.53,7.62,6.94,8.79,,10.05,5.05,4.56,,4.21,11.11,4.37,5.26,3.16,3.65,,6.33,,14.14,22.48,5.91,6.07,7.42,6.49,3.34,5.83,44.87,3.16,9.54,8.07,5.01,7.08,3.75,28.574074,24.783951,34.12963,4.007556,24.37963,78.689745
US_LA_22101,2022-07-12,ChIJu52ZXSjGI4YRx02Ec_tMop8,Q507088,geoId/22101,US,United States of America,LA,Louisiana,22101,St. Mary Parish,US,USA,2,,,,,0,22493,50708,25008,25700,6901,6478,6570,6003,5883,7431,5926,3575,1941,1837809,29.64,-91.47,2898,74.00625,-9,-2,,,-24,4,5.14,5.22,5.1,13.86,7.22,3.9,7.49,5.1,,11.11,3.72,5.55,4.15,4.16,8.56,6.63,,4.86,6.7,5.52,4.99,4.35,10.24,21.79,5.69,4.54,9.61,5.16,4.74,4.64,38.69,5.46,8.11,6.44,4.38,6.52,,27.938272,24.17284,33.574074,1.17475,24.305556,80.53717
US_LA_22101,2022-07-13,ChIJu52ZXSjGI4YRx02Ec_tMop8,Q507088,geoId/22101,US,United States of America,LA,Louisiana,22101,St. Mary Parish,US,USA,2,,,,,0,22493,50708,25008,25700,6901,6478,6570,6003,5883,7431,5926,3575,1941,1837809,29.64,-91.47,2898,74.00625,-1,3,,,-23,3,3.76,8.86,3.3,14.62,6.19,5.04,5.93,,3.93,9.83,5.79,4.88,,5.7,8.11,4.77,3.69,4.92,3.97,3.2,3.95,3.24,12.86,25.83,4.36,3.38,8.76,5.03,6.89,4.1,46.02,,8.16,7.49,3.97,7.89,4.19,27.697531,24.648148,32.376543,2.003778,24.138889,80.147095
US_LA_22101,2022-07-14,ChIJu52ZXSjGI4YRx02Ec_tMop8,Q507088,geoId/22101,US,United States of America,LA,Louisiana,22101,St. Mary Parish,US,USA,2,,,,,21,22514,50708,25008,25700,6901,6478,6570,6003,5883,7431,5926,3575,1941,1837809,29.64,-91.47,2898,74.00625,-2,0,,,-22,3,5.81,6.86,,13.98,9.78,7.93,6.57,4.01,,7.28,5.96,7.08,6.28,4.65,14.08,7.32,3.97,3.5,4.02,7.36,3.59,,11.6,27.81,5.35,3.68,9.81,5.16,5.62,3.74,39.52,6.17,8.42,9.18,4.62,4.22,,27.685185,24.907407,31.641975,0.28575,23.833333,81.471527
