location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_attention_deficit_hyperactivity_disorder,search_trends_back_pain,search_trends_bleeding,search_trends_bone_fracture,search_trends_candidiasis,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_heartburn,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_insomnia,search_trends_itch,search_trends_low_back_pain,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,search_trends_vomiting,search_trends_weight_gain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_IA_19057,2020-02-06,ChIJyQ2JTNrK5ocRklbH4o2UalY,Q115386,geoId/19057,US,United States of America,IA,Iowa,19057,Des Moines County,US,USA,2,,,,,,,39326,19142,20184,4844,4863,4333,4672,4444,5440,5247,3268,2215,1790024,40.927778,-91.183889,1113,78.481818,,,,,,5.57,6.68,4.27,8.35,10.21,4.83,4.27,3.71,3.71,2.78,4.08,23.2,4.64,8.17,2.78,5.38,10.21,5.57,5.57,8.35,4.08,,5.01,,8.17,37.86,5.57,,9.65,,6.31,4.27,5.2,38.23,5.75,8.17,7.61,5.01,4.27,5.01,,-2.505556,-5.638889,0.927778,0.0635,-6.516667,74.204733
US_IA_19057,2020-02-07,ChIJyQ2JTNrK5ocRklbH4o2UalY,Q115386,geoId/19057,US,United States of America,IA,Iowa,19057,Des Moines County,US,USA,2,,,,,,,39326,19142,20184,4844,4863,4333,4672,4444,5440,5247,3268,2215,1790024,40.927778,-91.183889,1113,78.481818,,,,,,7.44,5.15,5.53,10.3,8.2,5.15,4.01,5.91,3.62,,3.24,20.98,3.81,9.35,,,11.06,7.44,3.24,7.25,4.58,3.24,6.49,4.01,5.15,32.43,4.39,,6.11,3.24,8.2,4.96,6.49,38.15,4.77,7.25,4.01,6.68,3.81,8.01,,-3.327778,-7.322222,1.205556,0.0,-7.005556,76.057665
US_IA_19057,2020-02-08,ChIJyQ2JTNrK5ocRklbH4o2UalY,Q115386,geoId/19057,US,United States of America,IA,Iowa,19057,Des Moines County,US,USA,2,,,,,,,39326,19142,20184,4844,4863,4333,4672,4444,5440,5247,3268,2215,1790024,40.927778,-91.183889,1113,78.481818,,,,,,8.13,7.41,7.89,9.08,4.54,4.06,,6.69,4.06,,,26.77,6.45,9.32,4.3,,8.84,6.69,7.17,5.26,,5.74,5.5,,,33.94,6.45,4.06,6.93,7.17,5.02,3.82,5.74,39.68,3.58,7.65,5.26,3.58,5.02,6.45,,-2.594444,-5.661111,0.538889,0.0,-4.905556,84.272002
US_IA_19057,2020-02-09,ChIJyQ2JTNrK5ocRklbH4o2UalY,Q115386,geoId/19057,US,United States of America,IA,Iowa,19057,Des Moines County,US,USA,2,,,,,,,39326,19142,20184,4844,4863,4333,4672,4444,5440,5247,3268,2215,1790024,40.927778,-91.183889,1113,78.481818,,,,,,6.63,7.58,6.39,11.84,10.66,5.21,4.97,7.82,4.03,4.03,,22.5,,11.13,3.79,6.39,9.0,4.97,6.63,5.92,4.74,5.21,4.97,,6.63,33.16,6.63,,9.24,,5.45,4.97,6.63,43.81,4.74,6.87,5.21,,4.74,5.45,5.21,0.066667,-3.783333,4.088889,0.762,-2.172222,85.034534
US_IA_19057,2020-02-10,ChIJyQ2JTNrK5ocRklbH4o2UalY,Q115386,geoId/19057,US,United States of America,IA,Iowa,19057,Des Moines County,US,USA,2,,,,,,,39326,19142,20184,4844,4863,4333,4672,4444,5440,5247,3268,2215,1790024,40.927778,-91.183889,1113,78.481818,,,,,,5.4,7.08,3.72,10.99,10.8,7.45,3.54,5.77,4.1,3.17,2.61,27.56,2.61,13.97,,5.59,15.27,6.7,6.52,8.01,3.54,4.66,4.28,3.54,8.38,37.62,5.59,5.03,7.45,3.17,4.28,4.47,6.33,37.62,5.03,5.77,5.21,7.26,5.4,4.66,5.59,-1.161111,-4.194444,3.127778,0.3556,-3.588889,83.863173
US_IA_19057,2020-02-11,ChIJyQ2JTNrK5ocRklbH4o2UalY,Q115386,geoId/19057,US,United States of America,IA,Iowa,19057,Des Moines County,US,USA,2,,,,,,,39326,19142,20184,4844,4863,4333,4672,4444,5440,5247,3268,2215,1790024,40.927778,-91.183889,1113,78.481818,,,,,,6.96,6.02,,8.66,10.54,6.78,4.52,4.52,2.82,4.14,4.52,29.74,,10.16,3.39,5.83,11.48,5.83,5.83,6.59,2.82,,5.65,3.2,3.77,39.91,7.53,3.2,6.4,3.39,6.02,6.78,5.08,39.34,5.46,6.78,6.59,3.77,4.33,2.63,3.01,-0.533333,-2.566667,2.927778,0.0,-3.744444,79.10034
US_IA_19057,2020-02-12,ChIJyQ2JTNrK5ocRklbH4o2UalY,Q115386,geoId/19057,US,United States of America,IA,Iowa,19057,Des Moines County,US,USA,2,,,,,,,39326,19142,20184,4844,4863,4333,4672,4444,5440,5247,3268,2215,1790024,40.927778,-91.183889,1113,78.481818,,,,,,4.67,4.11,2.99,8.78,5.79,5.79,3.74,6.91,3.36,3.74,,23.36,4.3,11.59,4.49,7.85,11.59,4.11,6.73,8.6,4.3,5.98,4.49,,6.54,31.02,5.79,3.92,4.49,,5.61,3.55,5.98,35.32,2.62,6.54,4.3,4.11,3.36,2.8,2.99,-1.444444,-4.272222,1.633333,2.1844,-4.061111,82.490656
US_IA_19057,2020-02-13,ChIJyQ2JTNrK5ocRklbH4o2UalY,Q115386,geoId/19057,US,United States of America,IA,Iowa,19057,Des Moines County,US,USA,2,,,,,,,39326,19142,20184,4844,4863,4333,4672,4444,5440,5247,3268,2215,1790024,40.927778,-91.183889,1113,78.481818,,,,,,5.28,6.65,4.11,7.83,6.65,6.26,,5.48,4.89,3.33,,28.17,2.74,13.7,,6.65,9.2,5.87,5.09,6.65,7.83,,5.48,4.3,6.85,38.93,7.04,3.72,6.07,,5.09,5.09,7.04,37.56,3.52,8.41,4.3,4.7,4.5,4.7,3.72,-9.944444,-17.955556,0.35,2.2352,-12.088889,84.43273
US_IA_19057,2020-02-14,ChIJyQ2JTNrK5ocRklbH4o2UalY,Q115386,geoId/19057,US,United States of America,IA,Iowa,19057,Des Moines County,US,USA,2,,,,,,,39326,19142,20184,4844,4863,4333,4672,4444,5440,5247,3268,2215,1790024,40.927778,-91.183889,1113,78.481818,,,,,,5.33,6.97,4.1,9.22,5.33,5.12,4.1,3.9,3.48,,,24.39,,9.84,,6.56,7.17,6.76,2.87,6.35,,4.1,3.9,,6.35,34.03,7.58,,8.81,,6.35,5.12,,34.44,3.69,7.38,4.51,4.71,,4.71,3.28,-17.483333,-22.861111,-10.161111,0.1016,-21.916667,68.556697
US_IA_19057,2020-02-15,ChIJyQ2JTNrK5ocRklbH4o2UalY,Q115386,geoId/19057,US,United States of America,IA,Iowa,19057,Des Moines County,US,USA,2,,,,,,,39326,19142,20184,4844,4863,4333,4672,4444,5440,5247,3268,2215,1790024,40.927778,-91.183889,1113,78.481818,8,18,,5,,5.17,7.88,4.68,9.86,8.13,,,5.91,4.93,,3.94,23.41,,13.3,4.43,6.16,11.09,8.13,5.17,7.88,7.64,6.41,4.43,5.42,6.65,32.03,5.91,5.91,8.38,4.68,6.41,4.43,6.65,35.97,6.16,9.12,3.45,5.42,,4.19,4.19,-4.533333,-13.538889,3.85,0.0,-9.266667,69.61369
US_IA_19057,2020-02-16,ChIJyQ2JTNrK5ocRklbH4o2UalY,Q115386,geoId/19057,US,United States of America,IA,Iowa,19057,Des Moines County,US,USA,2,,,,,,,39326,19142,20184,4844,4863,4333,4672,4444,5440,5247,3268,2215,1790024,40.927778,-91.183889,1113,78.481818,9,17,,-2,,5.76,9.6,5.76,9.36,8.64,5.28,,3.6,6.0,,,27.36,4.08,12.48,6.0,5.04,11.28,6.24,4.56,7.44,6.24,4.08,4.56,5.04,8.4,37.43,8.64,,9.6,,6.24,,6.24,39.59,3.84,11.28,4.56,7.2,3.84,,4.56,-1.277778,-8.038889,5.438889,0.0,-3.272222,86.448738
US_IA_19057,2020-02-17,ChIJyQ2JTNrK5ocRklbH4o2UalY,Q115386,geoId/19057,US,United States of America,IA,Iowa,19057,Des Moines County,US,USA,2,,,,,,,39326,19142,20184,4844,4863,4333,4672,4444,5440,5247,3268,2215,1790024,40.927778,-91.183889,1113,78.481818,5,1,-8,-12,4,3.74,9.24,3.54,10.23,6.49,7.47,3.34,5.11,5.11,3.15,2.95,28.13,5.51,11.61,2.75,4.92,11.02,5.7,3.74,7.87,3.15,4.72,6.1,,7.47,36.19,5.9,,8.85,,6.1,5.7,5.31,44.26,4.33,8.85,10.03,5.51,5.51,4.33,4.52,1.922222,-0.955556,5.205556,0.381,0.544444,90.76912
US_IA_19057,2020-02-18,ChIJyQ2JTNrK5ocRklbH4o2UalY,Q115386,geoId/19057,US,United States of America,IA,Iowa,19057,Des Moines County,US,USA,2,,,,,,,39326,19142,20184,4844,4863,4333,4672,4444,5440,5247,3268,2215,1790024,40.927778,-91.183889,1113,78.481818,-1,3,2,2,0,3.3,5.32,4.21,8.8,8.61,5.13,3.3,6.23,3.67,5.32,4.21,25.47,4.4,6.96,,3.3,6.41,,4.4,8.06,2.93,5.13,6.23,3.12,9.35,32.99,9.53,4.58,5.13,3.3,6.78,6.6,3.48,42.52,4.4,7.51,5.13,,6.41,,2.57,1.188889,-2.088889,4.177778,0.34925,-1.594444,81.87167
US_IA_19057,2020-02-19,ChIJyQ2JTNrK5ocRklbH4o2UalY,Q115386,geoId/19057,US,United States of America,IA,Iowa,19057,Des Moines County,US,USA,2,,,,,,,39326,19142,20184,4844,4863,4333,4672,4444,5440,5247,3268,2215,1790024,40.927778,-91.183889,1113,78.481818,1,0,0,3,-1,3.91,7.63,3.72,10.24,7.82,5.21,3.54,7.26,2.98,3.54,,26.06,5.21,11.35,,6.7,9.12,4.47,6.7,5.77,2.61,3.72,3.35,,6.7,26.62,7.07,,5.4,3.72,4.28,4.28,7.07,37.04,4.09,5.21,8.19,5.96,6.14,2.98,3.72,-4.072222,-8.55,0.088889,0.0,-7.877778,75.185728
US_IA_19057,2020-02-20,ChIJyQ2JTNrK5ocRklbH4o2UalY,Q115386,geoId/19057,US,United States of America,IA,Iowa,19057,Des Moines County,US,USA,2,,,,,,,39326,19142,20184,4844,4863,4333,4672,4444,5440,5247,3268,2215,1790024,40.927778,-91.183889,1113,78.481818,-2,1,-8,2,0,4.91,5.29,3.96,12.27,12.08,5.47,5.29,6.04,4.15,5.29,3.21,21.52,3.4,12.08,,6.42,10.2,5.66,6.61,6.04,3.96,,3.4,2.64,12.08,26.05,5.1,4.91,6.61,,4.72,4.15,4.53,36.25,3.4,4.72,5.66,,5.29,,3.02,-7.577778,-12.688889,-3.022222,0.0,-14.172222,59.48938
US_IA_19057,2020-02-21,ChIJyQ2JTNrK5ocRklbH4o2UalY,Q115386,geoId/19057,US,United States of America,IA,Iowa,19057,Des Moines County,US,USA,2,,,,,,,39326,19142,20184,4844,4863,4333,4672,4444,5440,5247,3268,2215,1790024,40.927778,-91.183889,1113,78.481818,10,10,-2,4,1,7.82,7.63,4.69,10.36,8.99,5.08,4.89,4.69,3.52,,,19.94,4.69,10.36,3.13,,10.95,5.67,5.67,2.93,3.91,4.69,3.52,,13.49,25.22,7.43,,7.24,3.71,2.74,,6.06,35.0,,6.45,4.11,4.89,6.26,,3.32,-5.611111,-11.805556,4.233333,0.0,-12.088889,60.467974
US_IA_19057,2020-02-22,ChIJyQ2JTNrK5ocRklbH4o2UalY,Q115386,geoId/19057,US,United States of America,IA,Iowa,19057,Des Moines County,US,USA,2,,,,,,,39326,19142,20184,4844,4863,4333,4672,4444,5440,5247,3268,2215,1790024,40.927778,-91.183889,1113,78.481818,13,17,,10,,6.72,5.04,5.52,10.08,7.44,5.52,3.84,6.96,5.76,5.52,4.08,19.92,4.8,10.32,,5.28,9.12,4.32,4.32,4.32,4.32,6.72,6.96,,7.92,26.64,5.04,3.6,8.16,,5.76,5.04,6.72,47.05,4.8,6.96,6.0,,,3.84,4.08,2.233333,-3.1,11.805556,0.0,-6.416667,52.983689
US_IA_19057,2020-02-23,ChIJyQ2JTNrK5ocRklbH4o2UalY,Q115386,geoId/19057,US,United States of America,IA,Iowa,19057,Des Moines County,US,USA,2,,,,,,,39326,19142,20184,4844,4863,4333,4672,4444,5440,5247,3268,2215,1790024,40.927778,-91.183889,1113,78.481818,18,19,,6,,5.25,8.59,3.82,7.16,6.92,4.53,5.01,7.63,6.2,4.06,6.68,21.95,4.53,9.07,,3.82,7.63,4.53,5.96,5.73,5.49,4.29,4.53,4.06,3.34,29.11,4.53,,6.68,4.06,4.77,5.01,7.63,41.99,4.06,6.92,8.83,3.58,,3.82,3.58,6.538889,0.8,15.705556,0.0,-1.666667,55.976167
US_IA_19057,2020-02-24,ChIJyQ2JTNrK5ocRklbH4o2UalY,Q115386,geoId/19057,US,United States of America,IA,Iowa,19057,Des Moines County,US,USA,2,,,,,,,39326,19142,20184,4844,4863,4333,4672,4444,5440,5247,3268,2215,1790024,40.927778,-91.183889,1113,78.481818,3,12,6,4,1,3.8,9.24,5.25,9.96,5.98,4.89,4.89,6.16,4.35,2.54,,21.55,4.17,7.97,,5.98,7.61,3.26,6.7,5.07,3.98,6.88,4.71,2.54,9.42,35.14,6.16,,6.34,3.8,5.62,7.43,4.53,38.94,4.71,5.43,7.06,3.8,4.53,4.17,3.98,4.272222,1.666667,9.755556,0.465667,-0.322222,72.344219
US_IA_19057,2020-02-25,ChIJyQ2JTNrK5ocRklbH4o2UalY,Q115386,geoId/19057,US,United States of America,IA,Iowa,19057,Des Moines County,US,USA,2,,,,,,,39326,19142,20184,4844,4863,4333,4672,4444,5440,5247,3268,2215,1790024,40.927778,-91.183889,1113,78.481818,-6,-8,-10,3,2,4.66,7.16,4.48,8.23,10.03,4.66,4.66,3.94,3.76,3.94,3.04,28.47,3.58,8.95,2.69,5.37,9.13,3.76,4.83,7.7,3.58,4.48,4.48,3.04,10.03,38.85,3.94,2.86,6.27,,4.48,5.37,6.62,42.25,5.37,5.55,6.45,3.94,5.55,,2.86,2.066667,0.522222,5.061111,0.217714,-1.3,78.696355
US_IA_19057,2020-02-26,ChIJyQ2JTNrK5ocRklbH4o2UalY,Q115386,geoId/19057,US,United States of America,IA,Iowa,19057,Des Moines County,US,USA,2,,,,,,,39326,19142,20184,4844,4863,4333,4672,4444,5440,5247,3268,2215,1790024,40.927778,-91.183889,1113,78.481818,12,-1,-10,5,-1,3.25,6.5,4.87,9.38,6.5,6.86,3.43,7.4,3.79,3.79,2.71,27.98,3.43,8.3,,4.51,10.83,3.07,4.15,6.14,2.89,4.51,3.43,,6.86,40.25,4.33,2.71,6.68,3.79,5.42,5.96,7.76,39.89,4.87,5.78,5.42,4.33,3.07,,3.25,0.066667,-1.822222,2.05,0.169333,-4.883333,69.655058
US_IA_19057,2020-02-27,ChIJyQ2JTNrK5ocRklbH4o2UalY,Q115386,geoId/19057,US,United States of America,IA,Iowa,19057,Des Moines County,US,USA,2,,,,,,,39326,19142,20184,4844,4863,4333,4672,4444,5440,5247,3268,2215,1790024,40.927778,-91.183889,1113,78.481818,12,-1,0,2,-1,3.3,6.06,4.41,8.63,8.26,5.87,3.49,6.98,3.3,2.94,,31.94,2.94,8.63,,4.59,10.28,5.51,6.06,8.08,4.41,,4.77,,5.87,40.94,5.14,,8.26,3.12,5.32,4.96,6.79,40.57,4.22,6.06,4.96,2.94,2.57,5.32,2.75,-1.488889,-5.872222,4.088889,0.0,-7.427778,64.144781
US_IA_19057,2020-02-28,ChIJyQ2JTNrK5ocRklbH4o2UalY,Q115386,geoId/19057,US,United States of America,IA,Iowa,19057,Des Moines County,US,USA,2,,,,,,,39326,19142,20184,4844,4863,4333,4672,4444,5440,5247,3268,2215,1790024,40.927778,-91.183889,1113,78.481818,21,17,0,8,-1,3.27,5.38,5.0,7.11,7.88,5.76,2.69,7.3,4.61,,,22.87,3.27,8.84,,5.0,9.03,5.0,4.42,6.34,3.84,,3.65,3.84,8.65,36.51,5.57,3.84,6.53,2.69,5.38,4.8,5.76,34.02,,7.3,4.42,4.23,2.69,2.88,3.08,-1.966667,-5.25,1.605556,0.0,-5.672222,76.033822
US_IA_19057,2020-02-29,ChIJyQ2JTNrK5ocRklbH4o2UalY,Q115386,geoId/19057,US,United States of America,IA,Iowa,19057,Des Moines County,US,USA,2,,,,,,,39326,19142,20184,4844,4863,4333,4672,4444,5440,5247,3268,2215,1790024,40.927778,-91.183889,1113,78.481818,20,25,,8,,5.84,7.94,3.97,8.64,4.67,,,4.91,,3.5,3.27,29.67,4.44,7.94,4.91,,7.24,3.97,4.91,5.14,4.67,,6.31,,7.24,34.8,5.14,,5.84,,,5.61,7.47,33.17,,4.44,5.61,3.27,,3.5,4.91,-3.105556,-10.011111,6.544444,0.0508,-7.811111,70.427901
US_IA_19057,2020-03-01,ChIJyQ2JTNrK5ocRklbH4o2UalY,Q115386,geoId/19057,US,United States of America,IA,Iowa,19057,Des Moines County,US,USA,2,,,,,,,39326,19142,20184,4844,4863,4333,4672,4444,5440,5247,3268,2215,1790024,40.927778,-91.183889,1113,78.481818,27,25,,4,,6.19,8.1,4.29,10.01,8.1,5.24,3.33,,,,3.57,23.35,3.81,8.58,4.53,5.24,9.29,6.19,5.24,6.91,3.81,3.57,6.43,5.24,4.76,32.64,6.67,,8.58,,3.33,6.43,5.24,42.17,4.53,7.86,5.96,5.0,5.72,5.0,3.33,7.877778,1.827778,18.177778,0.0,0.844444,61.29114
US_IA_19057,2020-03-02,ChIJyQ2JTNrK5ocRklbH4o2UalY,Q115386,geoId/19057,US,United States of America,IA,Iowa,19057,Des Moines County,US,USA,2,,,,,,,39326,19142,20184,4844,4863,4333,4672,4444,5440,5247,3268,2215,1790024,40.927778,-91.183889,1113,78.481818,10,2,-2,4,0,4.77,9.18,2.57,9.18,7.52,4.59,6.06,6.06,6.42,3.85,4.59,26.24,,11.56,3.49,3.67,7.34,6.06,5.5,6.24,3.12,4.4,5.14,,9.18,41.11,5.5,3.3,8.99,2.75,4.04,5.69,4.96,36.52,4.96,6.97,5.32,2.75,5.5,3.67,2.94,4.444444,-1.572222,14.45,0.0,0.261111,74.563302
US_IA_19057,2020-03-03,ChIJyQ2JTNrK5ocRklbH4o2UalY,Q115386,geoId/19057,US,United States of America,IA,Iowa,19057,Des Moines County,US,USA,2,,,,,,,39326,19142,20184,4844,4863,4333,4672,4444,5440,5247,3268,2215,1790024,40.927778,-91.183889,1113,78.481818,20,14,-4,4,-1,2.94,7.0,5.16,10.68,8.47,6.08,2.94,4.05,,3.5,3.5,26.51,3.87,10.68,5.34,4.05,10.12,3.68,3.68,6.08,3.68,2.94,3.87,,9.02,47.31,7.18,,6.63,3.13,4.6,4.05,4.97,37.74,6.08,6.81,5.71,3.68,4.23,4.42,,4.577778,-0.794444,11.972222,0.0,-1.4,65.379687
US_IA_19057,2020-03-04,ChIJyQ2JTNrK5ocRklbH4o2UalY,Q115386,geoId/19057,US,United States of America,IA,Iowa,19057,Des Moines County,US,USA,2,,,,,,,39326,19142,20184,4844,4863,4333,4672,4444,5440,5247,3268,2215,1790024,40.927778,-91.183889,1113,78.481818,11,11,0,6,-2,5.7,6.25,,9.01,10.48,4.96,4.96,,,9.19,2.57,26.1,,9.37,4.59,4.78,9.19,6.25,6.43,8.09,5.15,,3.86,4.41,6.62,41.17,4.96,2.94,5.7,3.31,4.96,3.31,5.33,41.17,3.86,6.8,6.25,4.23,3.31,2.94,4.78,5.738889,-0.372222,11.383333,0.036286,-2.772222,54.515201
US_IA_19057,2020-03-05,ChIJyQ2JTNrK5ocRklbH4o2UalY,Q115386,geoId/19057,US,United States of America,IA,Iowa,19057,Des Moines County,US,USA,2,,,,,,,39326,19142,20184,4844,4863,4333,4672,4444,5440,5247,3268,2215,1790024,40.927778,-91.183889,1113,78.481818,12,7,12,1,-1,5.04,6.54,3.18,12.52,5.61,4.3,2.62,5.98,3.55,4.49,3.55,22.24,,8.78,3.92,3.55,8.41,3.36,5.23,5.79,,2.62,3.36,,7.1,44.1,7.29,,9.53,3.55,4.11,3.74,6.91,39.43,4.67,6.73,7.47,3.74,4.11,3.55,4.86,6.35,1.127778,12.366667,0.0,-2.416667,53.623359
US_IA_19057,2020-03-06,ChIJyQ2JTNrK5ocRklbH4o2UalY,Q115386,geoId/19057,US,United States of America,IA,Iowa,19057,Des Moines County,US,USA,2,,,,,,,39326,19142,20184,4844,4863,4333,4672,4444,5440,5247,3268,2215,1790024,40.927778,-91.183889,1113,78.481818,18,18,4,10,-1,3.39,3.02,2.64,11.5,5.65,4.33,,6.22,2.64,3.58,,22.43,3.2,9.23,2.64,4.33,9.05,6.22,7.35,4.33,3.02,,4.52,,5.09,39.01,6.03,,7.16,,3.02,4.9,5.84,34.49,4.33,9.42,4.9,4.9,3.2,,3.02,3.761111,-0.972222,9.461111,0.0,-4.772222,53.86447
US_IA_19057,2020-03-07,ChIJyQ2JTNrK5ocRklbH4o2UalY,Q115386,geoId/19057,US,United States of America,IA,Iowa,19057,Des Moines County,US,USA,2,,,,,,,39326,19142,20184,4844,4863,4333,4672,4444,5440,5247,3268,2215,1790024,40.927778,-91.183889,1113,78.481818,14,26,,10,,4.58,4.58,3.62,11.34,7.48,5.55,,,4.34,,,21.47,5.79,12.06,3.62,4.82,8.93,3.62,4.82,10.37,,6.75,4.1,,5.07,35.7,5.79,6.03,5.07,4.82,,5.31,,33.53,3.38,6.75,6.51,3.86,4.82,5.31,4.34,4.472222,-2.683333,15.966667,0.0,-6.755556,44.178909
US_IA_19057,2020-03-08,ChIJyQ2JTNrK5ocRklbH4o2UalY,Q115386,geoId/19057,US,United States of America,IA,Iowa,19057,Des Moines County,US,USA,2,,,,,,,39326,19142,20184,4844,4863,4333,4672,4444,5440,5247,3268,2215,1790024,40.927778,-91.183889,1113,78.481818,19,22,,7,,4.39,6.09,,13.16,8.78,4.63,3.66,5.85,,3.66,5.61,25.11,,9.02,5.85,4.88,11.46,3.66,6.83,5.12,3.9,,5.36,7.07,5.85,41.44,6.58,,11.21,,,4.39,5.61,33.88,5.12,6.58,6.09,5.36,,,,11.572222,5.85,21.522222,0.0,-2.622222,37.182071
US_IA_19057,2020-03-09,ChIJyQ2JTNrK5ocRklbH4o2UalY,Q115386,geoId/19057,US,United States of America,IA,Iowa,19057,Des Moines County,US,USA,2,,,,,,,39326,19142,20184,4844,4863,4333,4672,4444,5440,5247,3268,2215,1790024,40.927778,-91.183889,1113,78.481818,-2,3,-31,3,1,2.88,4.86,5.22,12.42,10.08,3.06,3.6,4.86,,3.78,,32.94,3.6,11.16,3.06,4.68,11.52,5.22,7.38,8.1,4.32,4.32,5.22,2.7,7.56,52.73,5.22,3.42,6.66,3.78,5.4,3.6,4.86,38.51,4.14,7.38,5.22,4.86,5.58,3.96,2.52,12.077778,7.55,18.45,1.3716,4.561111,60.158728
US_IA_19057,2020-03-10,ChIJyQ2JTNrK5ocRklbH4o2UalY,Q115386,geoId/19057,US,United States of America,IA,Iowa,19057,Des Moines County,US,USA,2,,,,,,,39326,19142,20184,4844,4863,4333,4672,4444,5440,5247,3268,2215,1790024,40.927778,-91.183889,1113,78.481818,12,14,-20,2,0,4.35,5.08,3.08,11.96,7.79,6.34,4.71,5.8,,,2.54,33.89,3.44,11.06,2.9,4.53,10.69,6.34,6.53,6.53,4.71,2.72,4.53,4.35,6.71,58.36,6.71,2.9,9.06,,5.44,5.08,7.79,32.44,3.99,7.25,6.16,4.71,2.9,3.99,3.26,4.666667,0.755556,11.794444,19.2024,2.716667,87.360667
US_IA_19057,2020-03-11,ChIJyQ2JTNrK5ocRklbH4o2UalY,Q115386,geoId/19057,US,United States of America,IA,Iowa,19057,Des Moines County,US,USA,2,,,,,,,39326,19142,20184,4844,4863,4333,4672,4444,5440,5247,3268,2215,1790024,40.927778,-91.183889,1113,78.481818,11,12,-24,3,-1,4.17,5.8,3.81,10.69,9.79,5.62,,6.52,3.08,3.99,,46.57,,15.4,3.44,4.35,13.59,3.99,5.44,9.42,3.26,3.81,6.71,5.25,8.52,99.49,7.97,,7.61,,6.34,4.71,5.25,36.42,4.89,5.98,3.08,5.44,6.34,,,6.044444,3.966667,10.422222,0.03175,4.016667,86.95841
US_IA_19057,2020-03-12,ChIJyQ2JTNrK5ocRklbH4o2UalY,Q115386,geoId/19057,US,United States of America,IA,Iowa,19057,Des Moines County,US,USA,2,,,,,,,39326,19142,20184,4844,4863,4333,4672,4444,5440,5247,3268,2215,1790024,40.927778,-91.183889,1113,78.481818,10,25,-23,1,-1,3.24,3.06,3.42,10.81,4.5,4.32,2.88,5.41,5.04,3.42,2.52,51.53,2.7,13.69,,,10.45,6.13,6.67,12.79,4.5,3.42,,2.52,7.57,100.0,4.32,3.24,5.41,,5.41,2.88,5.95,36.58,6.31,6.85,5.22,5.59,2.7,,,7.672222,3.777778,15.338889,0.211667,6.394444,91.68973
US_IA_19057,2020-03-13,ChIJyQ2JTNrK5ocRklbH4o2UalY,Q115386,geoId/19057,US,United States of America,IA,Iowa,19057,Des Moines County,US,USA,2,,,,,,,39326,19142,20184,4844,4863,4333,4672,4444,5440,5247,3268,2215,1790024,40.927778,-91.183889,1113,78.481818,22,42,-10,6,-1,3.38,2.63,4.13,9.2,5.07,3.0,5.26,3.19,,,3.0,44.33,,11.27,,,7.51,5.07,5.63,12.59,,,3.0,,6.76,77.77,4.7,,6.01,,2.63,3.57,3.76,29.3,4.88,4.88,4.32,5.07,6.57,4.7,,5.35,-0.25,11.444444,0.2794,-2.194444,58.440184
US_IA_19057,2020-03-14,ChIJyQ2JTNrK5ocRklbH4o2UalY,Q115386,geoId/19057,US,United States of America,IA,Iowa,19057,Des Moines County,US,USA,2,,,,,,,39326,19142,20184,4844,4863,4333,4672,4444,5440,5247,3268,2215,1790024,40.927778,-91.183889,1113,78.481818,4,33,,-1,,7.56,8.5,,13.23,4.72,7.09,,,,,,37.8,,17.24,3.31,5.2,9.21,5.43,4.72,12.76,4.72,3.54,4.96,3.54,4.72,59.77,8.03,,8.03,,4.02,4.49,4.02,33.54,,5.2,,3.54,,4.02,,2.894444,0.272222,7.538889,1.3716,-1.394444,73.798055
