location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,elevation_m,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_AL_01021,2022-04-01,ChIJS3kV4bHJjogROXThhEVi6WQ,Q111266,geoId/01021,US,United States of America,AL,Alabama,01021,Chilton County,US,USA,2,0,0,11044,201,3,16079,44120,21700,22420,5800,5784,5504,5344,5654,5984,5314,3173,1563,1848763,32.845278,-86.714444,189,1815,73.922222,25,30,,65,3,2,4.04,5.56,4.04,12.97,6.57,4.72,3.71,3.2,7.75,3.71,3.54,3.37,9.77,3.71,3.37,2.86,4.21,4.38,,5.73,14.99,2.69,5.89,5.39,,4.72,28.46,3.37,5.89,6.06,4.38,4.88,12.305556,6.116667,19.905556,1.7526,4.642857,58.798073
US_AL_01021,2022-04-02,ChIJS3kV4bHJjogROXThhEVi6WQ,Q111266,geoId/01021,US,United States of America,AL,Alabama,01021,Chilton County,US,USA,2,0,0,11044,201,7,16086,44120,21700,22420,5800,5784,5504,5344,5654,5984,5314,3173,1563,1848763,32.845278,-86.714444,189,1815,73.922222,37,35,,108,5,0,6.64,5.09,3.54,10.62,7.08,3.1,,4.42,8.85,3.32,6.64,,9.73,3.54,,4.65,4.42,8.19,4.2,8.41,18.14,5.53,5.75,,3.1,7.08,36.06,3.54,6.42,5.97,5.09,5.31,12.305556,5.205556,21.433333,0.0,4.793651,59.177052
US_AL_01021,2022-04-03,ChIJS3kV4bHJjogROXThhEVi6WQ,Q111266,geoId/01021,US,United States of America,AL,Alabama,01021,Chilton County,US,USA,2,0,0,11044,201,1,16087,44120,21700,22420,5800,5784,5504,5344,5654,5984,5314,3173,1563,1848763,32.845278,-86.714444,189,1815,73.922222,28,,,56,4,2,5.61,6.95,,13.01,8.07,5.38,4.04,4.04,8.52,4.71,3.81,3.81,10.99,5.83,,5.61,5.16,5.38,,5.16,18.84,4.71,6.5,3.14,,3.36,36.55,4.93,11.21,7.62,6.5,7.4,14.6,5.9,23.644444,0.0,6.357143,57.435748
US_AL_01021,2022-04-04,ChIJS3kV4bHJjogROXThhEVi6WQ,Q111266,geoId/01021,US,United States of America,AL,Alabama,01021,Chilton County,US,USA,2,1,1,11045,202,1,16088,44120,21700,22420,5800,5784,5504,5344,5654,5984,5314,3173,1563,1848763,32.845278,-86.714444,189,1815,73.922222,19,17,,29,4,1,5.3,4.1,2.73,10.25,6.66,5.12,5.64,3.76,5.98,2.73,3.76,2.73,10.93,5.64,4.27,,,2.73,3.59,9.4,23.92,3.93,5.81,3.76,3.93,5.3,36.39,3.76,6.15,3.25,5.81,3.42,15.555556,5.727778,26.372222,0.0,3.801587,44.612026
US_AL_01021,2022-04-05,ChIJS3kV4bHJjogROXThhEVi6WQ,Q111266,geoId/01021,US,United States of America,AL,Alabama,01021,Chilton County,US,USA,2,2,0,11047,202,5,16093,44120,21700,22420,5800,5784,5504,5344,5654,5984,5314,3173,1563,1848763,32.845278,-86.714444,189,1815,73.922222,4,-1,,6,-1,10,4.53,5.34,5.5,11.32,4.04,6.79,5.01,3.4,6.31,4.53,5.82,4.04,9.54,2.59,7.93,2.91,2.75,4.21,,10.19,17.47,7.12,6.31,3.4,3.23,3.88,35.75,4.21,7.93,5.99,5.66,3.23,16.811111,10.588889,24.238889,1.495778,12.357143,75.065222
US_AL_01021,2022-04-06,ChIJS3kV4bHJjogROXThhEVi6WQ,Q111266,geoId/01021,US,United States of America,AL,Alabama,01021,Chilton County,US,USA,2,13,0,11060,202,0,16093,44120,21700,22420,5800,5784,5504,5344,5654,5984,5314,3173,1563,1848763,32.845278,-86.714444,189,1815,73.922222,5,7,,31,-1,7,3.41,5.38,3.77,14.54,6.82,7.36,7.54,2.87,9.51,3.23,4.31,3.77,12.38,4.85,6.28,,3.41,3.23,2.51,8.79,22.44,5.74,6.82,3.59,3.59,5.38,36.08,5.56,6.28,8.79,4.13,3.23,20.655556,15.383333,26.783333,59.182,19.103175,91.073928
US_AL_01021,2022-04-07,ChIJS3kV4bHJjogROXThhEVi6WQ,Q111266,geoId/01021,US,United States of America,AL,Alabama,01021,Chilton County,US,USA,2,0,0,11060,202,5,16098,44120,21700,22420,5800,5784,5504,5344,5654,5984,5314,3173,1563,1848763,32.845278,-86.714444,189,1815,73.922222,21,17,,53,9,1,5.83,7.07,2.65,11.66,8.66,6.01,5.48,3.36,9.01,4.06,3.71,4.59,10.25,4.59,5.3,3.36,3.89,3.89,3.71,8.66,17.67,5.12,5.65,4.59,3.53,4.42,33.92,4.24,6.18,6.18,4.95,3.71,17.661111,11.911111,24.305556,11.119556,9.484127,58.978052
US_AL_01021,2022-04-08,ChIJS3kV4bHJjogROXThhEVi6WQ,Q111266,geoId/01021,US,United States of America,AL,Alabama,01021,Chilton County,US,USA,2,0,0,11060,202,7,16105,44120,21700,22420,5800,5784,5504,5344,5654,5984,5314,3173,1563,1848763,32.845278,-86.714444,189,1815,73.922222,11,11,,42,3,4,6.47,7.34,3.85,12.42,6.47,3.67,2.62,2.62,5.42,3.32,4.02,3.15,7.0,4.37,,3.15,3.32,3.85,2.97,5.77,19.41,4.02,4.02,2.8,3.15,8.57,31.13,3.67,5.07,5.6,,4.72,11.755556,6.222222,18.066667,0.0,1.18254,48.776727
US_AL_01021,2022-04-09,ChIJS3kV4bHJjogROXThhEVi6WQ,Q111266,geoId/01021,US,United States of America,AL,Alabama,01021,Chilton County,US,USA,2,0,0,11060,202,2,16107,44120,21700,22420,5800,5784,5504,5344,5654,5984,5314,3173,1563,1848763,32.845278,-86.714444,189,1815,73.922222,27,25,,66,3,-1,5.44,6.58,6.58,10.88,6.8,5.89,6.8,3.85,9.3,3.4,4.76,3.63,7.25,6.35,4.76,4.54,,4.99,4.08,7.25,22.67,4.76,6.58,3.4,4.99,,33.1,3.4,7.48,7.03,4.08,5.21,9.85,3.766667,17.527778,0.0,-0.611111,47.964084
US_AL_01021,2022-04-10,ChIJS3kV4bHJjogROXThhEVi6WQ,Q111266,geoId/01021,US,United States of America,AL,Alabama,01021,Chilton County,US,USA,2,0,0,11060,202,0,16107,44120,21700,22420,5800,5784,5504,5344,5654,5984,5314,3173,1563,1848763,32.845278,-86.714444,189,1815,73.922222,18,,,55,3,1,3.8,6.26,4.47,16.98,3.13,4.47,4.69,6.03,12.07,3.8,7.82,,5.59,3.13,3.58,5.36,3.13,3.13,4.47,7.82,21.23,,8.71,3.58,,5.14,36.42,3.58,8.49,6.93,3.13,3.8,12.827778,2.605556,25.683333,0.0,3.079365,51.036376
US_AL_01021,2022-04-11,ChIJS3kV4bHJjogROXThhEVi6WQ,Q111266,geoId/01021,US,United States of America,AL,Alabama,01021,Chilton County,US,USA,2,11,0,11071,202,2,16109,44120,21700,22420,5800,5784,5504,5344,5654,5984,5314,3173,1563,1848763,32.845278,-86.714444,189,1815,73.922222,15,14,,32,5,2,2.74,4.29,3.77,9.6,7.71,4.97,6.0,3.94,9.43,2.74,5.83,4.46,8.4,3.43,4.8,5.31,4.63,,3.43,9.77,21.26,4.46,6.0,4.11,5.31,5.49,38.74,3.09,5.31,5.14,5.14,4.63,16.594444,9.438889,23.638889,0.362857,10.968254,69.460014
US_AL_01021,2022-04-12,ChIJS3kV4bHJjogROXThhEVi6WQ,Q111266,geoId/01021,US,United States of America,AL,Alabama,01021,Chilton County,US,USA,2,1,0,11072,202,7,16116,44120,21700,22420,5800,5784,5504,5344,5654,5984,5314,3173,1563,1848763,32.845278,-86.714444,189,1815,73.922222,24,7,,28,4,2,6.52,4.05,4.23,12.34,9.16,4.58,2.64,3.88,8.46,2.64,5.82,4.58,7.58,4.41,4.76,3.0,4.23,3.52,3.52,8.28,24.15,7.05,6.52,4.93,4.05,3.88,35.07,2.47,9.52,4.76,4.23,,19.294444,11.722222,27.333333,0.2794,14.634921,73.811186
US_AL_01021,2022-04-13,ChIJS3kV4bHJjogROXThhEVi6WQ,Q111266,geoId/01021,US,United States of America,AL,Alabama,01021,Chilton County,US,USA,2,2,0,11074,202,3,16119,44120,21700,22420,5800,5784,5504,5344,5654,5984,5314,3173,1563,1848763,32.845278,-86.714444,189,1815,73.922222,14,11,,31,4,1,4.58,5.76,6.61,10.17,8.98,4.41,4.58,3.05,9.32,,4.92,4.07,7.97,4.58,4.92,4.24,3.39,3.56,4.75,9.15,22.21,4.92,7.46,4.07,4.92,4.41,32.38,3.73,3.73,5.76,4.41,4.24,21.905556,16.694444,26.605556,0.0,15.960317,68.77288
US_AL_01021,2022-04-14,ChIJS3kV4bHJjogROXThhEVi6WQ,Q111266,geoId/01021,US,United States of America,AL,Alabama,01021,Chilton County,US,USA,2,4,4,11078,206,2,16121,44120,21700,22420,5800,5784,5504,5344,5654,5984,5314,3173,1563,1848763,32.845278,-86.714444,189,1815,73.922222,20,18,,47,6,2,5.43,3.9,3.9,10.35,5.77,4.58,5.26,,6.96,3.06,5.43,2.38,9.84,3.73,4.58,,4.07,3.56,,10.01,17.82,4.41,6.62,4.75,3.9,3.56,33.1,2.88,6.62,5.6,4.75,3.73,20.15,16.055556,25.472222,11.034889,13.47619,65.281608
US_AL_01021,2022-04-15,ChIJS3kV4bHJjogROXThhEVi6WQ,Q111266,geoId/01021,US,United States of America,AL,Alabama,01021,Chilton County,US,USA,2,4,1,11082,207,5,16126,44120,21700,22420,5800,5784,5504,5344,5654,5984,5314,3173,1563,1848763,32.845278,-86.714444,189,1815,73.922222,15,16,,38,-18,6,3.97,7.72,,13.68,7.94,4.63,5.74,4.63,12.36,,6.18,3.09,12.57,3.75,,4.63,6.18,,3.09,8.16,21.62,3.09,6.62,4.41,3.75,3.31,35.74,5.51,6.84,6.62,6.18,5.96,17.111111,6.588889,27.294444,0.8128,4.896825,43.897584
US_AL_01021,2022-04-16,ChIJS3kV4bHJjogROXThhEVi6WQ,Q111266,geoId/01021,US,United States of America,AL,Alabama,01021,Chilton County,US,USA,2,0,0,11082,207,3,16129,44120,21700,22420,5800,5784,5504,5344,5654,5984,5314,3173,1563,1848763,32.845278,-86.714444,189,1815,73.922222,8,26,,34,1,5,5.95,4.72,4.51,9.44,8.21,4.31,6.57,,9.85,3.69,4.11,3.28,7.59,3.69,3.49,2.87,4.51,3.08,,8.62,15.19,5.54,10.26,4.72,3.49,5.54,39.61,,9.65,5.75,3.9,4.31,18.516667,14.9,23.772222,9.567333,13.666667,73.725631
US_AL_01021,2022-04-17,ChIJS3kV4bHJjogROXThhEVi6WQ,Q111266,geoId/01021,US,United States of America,AL,Alabama,01021,Chilton County,US,USA,2,0,0,11082,207,0,16129,44120,21700,22420,5800,5784,5504,5344,5654,5984,5314,3173,1563,1848763,32.845278,-86.714444,189,1815,73.922222,-11,3,,23,-13,5,4.89,2.98,3.19,11.69,7.65,4.04,4.25,4.68,9.14,3.83,5.53,2.98,10.42,4.25,4.25,3.19,4.89,3.62,3.19,4.89,19.14,4.25,7.02,3.19,4.68,5.95,35.3,2.98,6.59,5.1,4.89,5.32,17.338889,15.088889,20.644444,21.138444,16.587302,94.241254
US_AL_01021,2022-04-18,ChIJS3kV4bHJjogROXThhEVi6WQ,Q111266,geoId/01021,US,United States of America,AL,Alabama,01021,Chilton County,US,USA,2,0,0,11082,207,1,16130,44120,21700,22420,5800,5784,5504,5344,5654,5984,5314,3173,1563,1848763,32.845278,-86.714444,189,1815,73.922222,11,7,,30,4,4,4.73,5.7,,10.76,7.01,4.73,4.4,5.21,7.82,3.59,6.84,5.54,8.15,2.77,5.54,2.61,3.75,2.77,2.44,8.31,22.82,3.75,6.03,7.17,4.24,5.87,37.98,4.08,5.87,5.21,2.93,4.73,17.411111,14.483333,19.85,27.319111,14.936508,84.822272
US_AL_01021,2022-04-19,ChIJS3kV4bHJjogROXThhEVi6WQ,Q111266,geoId/01021,US,United States of America,AL,Alabama,01021,Chilton County,US,USA,2,17,0,11099,207,2,16132,44120,21700,22420,5800,5784,5504,5344,5654,5984,5314,3173,1563,1848763,32.845278,-86.714444,189,1815,73.922222,18,6,,29,5,2,3.33,3.33,2.33,10.83,6.83,5.67,5.17,4.33,8.5,2.33,4.33,3.83,8.83,4.5,4.0,3.0,5.67,3.5,3.33,6.17,20.49,3.17,3.67,6.17,3.17,5.33,36.66,3.33,6.17,5.5,3.5,5.5,12.311111,4.466667,19.472222,0.1778,2.507937,50.958803
US_AL_01021,2022-04-20,ChIJS3kV4bHJjogROXThhEVi6WQ,Q111266,geoId/01021,US,United States of America,AL,Alabama,01021,Chilton County,US,USA,2,0,0,11099,207,5,16137,44120,21700,22420,5800,5784,5504,5344,5654,5984,5314,3173,1563,1848763,32.845278,-86.714444,189,1815,73.922222,13,10,,37,3,2,3.6,5.24,4.26,11.14,8.19,5.24,5.73,2.62,8.03,4.92,4.75,3.93,9.67,4.1,3.11,3.44,5.9,4.26,3.11,7.7,27.2,5.08,6.88,5.9,3.11,4.42,36.53,2.62,4.75,6.39,4.1,5.41,13.705556,5.072222,24.072222,0.0,4.452381,52.951658
US_AL_01021,2022-04-21,ChIJS3kV4bHJjogROXThhEVi6WQ,Q111266,geoId/01021,US,United States of America,AL,Alabama,01021,Chilton County,US,USA,2,2,0,11101,207,4,16141,44120,21700,22420,5800,5784,5504,5344,5654,5984,5314,3173,1563,1848763,32.845278,-86.714444,189,1815,73.922222,17,19,,53,6,1,5.15,4.99,,12.13,6.15,4.65,6.81,4.49,9.14,2.99,4.99,3.66,11.13,5.32,3.99,3.66,3.32,2.33,4.99,10.64,21.11,6.65,8.97,,3.82,6.81,37.06,3.16,8.81,5.82,3.32,3.49,19.788889,12.422222,26.816667,0.0,11.634921,59.216046
US_AL_01021,2022-04-22,ChIJS3kV4bHJjogROXThhEVi6WQ,Q111266,geoId/01021,US,United States of America,AL,Alabama,01021,Chilton County,US,USA,2,6,0,11107,207,1,16142,44120,21700,22420,5800,5784,5504,5344,5654,5984,5314,3173,1563,1848763,32.845278,-86.714444,189,1815,73.922222,14,11,,37,3,1,3.37,5.05,3.88,11.79,5.73,3.54,4.04,3.37,9.94,3.54,5.22,5.22,7.75,3.37,4.72,4.21,3.88,4.04,4.55,7.75,18.36,3.71,7.25,5.39,4.04,5.39,30.5,,4.72,5.05,4.72,5.56,20.072222,12.738889,27.805556,0.1016,13.873016,66.697235
US_AL_01021,2022-04-23,ChIJS3kV4bHJjogROXThhEVi6WQ,Q111266,geoId/01021,US,United States of America,AL,Alabama,01021,Chilton County,US,USA,2,0,0,11107,207,6,16148,44120,21700,22420,5800,5784,5504,5344,5654,5984,5314,3173,1563,1848763,32.845278,-86.714444,189,1815,73.922222,24,31,,63,3,0,5.77,5.31,,12.0,6.23,3.69,4.85,3.46,10.85,,4.39,,12.0,5.77,4.39,7.16,3.46,4.16,4.62,6.46,24.47,4.85,7.16,,5.08,6.0,37.4,,9.7,7.39,,9.46,20.505556,13.166667,28.083333,0.0,13.698413,64.127707
US_AL_01021,2022-04-24,ChIJS3kV4bHJjogROXThhEVi6WQ,Q111266,geoId/01021,US,United States of America,AL,Alabama,01021,Chilton County,US,USA,2,0,0,11107,207,0,16148,44120,21700,22420,5800,5784,5504,5344,5654,5984,5314,3173,1563,1848763,32.845278,-86.714444,189,1815,73.922222,15,,,45,-2,2,6.46,5.35,,17.61,8.24,4.68,3.56,3.34,10.7,,6.02,,10.03,,,3.56,3.12,,,12.7,26.96,5.57,12.26,4.23,4.23,3.79,36.77,6.24,11.14,6.91,3.79,4.9,21.427778,14.272222,28.761111,0.0,14.714286,64.895964
US_AL_01021,2022-04-25,ChIJS3kV4bHJjogROXThhEVi6WQ,Q111266,geoId/01021,US,United States of America,AL,Alabama,01021,Chilton County,US,USA,2,3,0,11110,207,5,16153,44120,21700,22420,5800,5784,5504,5344,5654,5984,5314,3173,1563,1848763,32.845278,-86.714444,189,1815,73.922222,16,18,,38,0,2,7.04,4.36,3.69,14.24,8.88,5.03,5.03,4.02,10.05,4.36,5.53,4.52,8.21,6.37,2.51,4.02,4.02,4.02,2.68,10.05,22.62,6.54,7.37,5.19,4.02,7.88,38.87,4.69,8.21,6.03,5.03,5.86,21.966667,14.311111,28.966667,0.127,15.595238,66.354456
US_AL_01021,2022-04-26,ChIJS3kV4bHJjogROXThhEVi6WQ,Q111266,geoId/01021,US,United States of America,AL,Alabama,01021,Chilton County,US,USA,2,3,0,11113,207,0,16153,44120,21700,22420,5800,5784,5504,5344,5654,5984,5314,3173,1563,1848763,32.845278,-86.714444,189,1815,73.922222,17,6,,28,2,4,4.91,5.57,4.26,12.94,5.24,6.22,3.77,3.44,9.01,4.42,6.06,5.08,8.84,4.09,4.09,5.4,5.08,3.93,3.77,11.14,24.07,4.58,9.83,5.4,2.29,6.39,31.28,2.95,7.37,5.73,6.22,5.89,19.0,15.461111,26.955556,3.58775,15.484127,80.020544
US_AL_01021,2022-04-27,ChIJS3kV4bHJjogROXThhEVi6WQ,Q111266,geoId/01021,US,United States of America,AL,Alabama,01021,Chilton County,US,USA,2,2,0,11115,207,2,16155,44120,21700,22420,5800,5784,5504,5344,5654,5984,5314,3173,1563,1848763,32.845278,-86.714444,189,1815,73.922222,19,13,,43,3,1,6.36,6.36,2.51,11.88,8.2,3.68,5.19,3.01,7.53,3.85,2.85,5.69,11.72,3.18,4.69,3.68,4.85,3.35,3.85,6.36,22.76,5.19,7.03,4.52,4.02,4.52,34.82,,8.54,6.19,5.36,4.02,15.783333,6.961111,24.983333,3.4036,5.452381,49.796805
US_AL_01021,2022-04-28,ChIJS3kV4bHJjogROXThhEVi6WQ,Q111266,geoId/01021,US,United States of America,AL,Alabama,01021,Chilton County,US,USA,2,1,0,11116,207,6,16161,44120,21700,22420,5800,5784,5504,5344,5654,5984,5314,3173,1563,1848763,32.845278,-86.714444,189,1815,73.922222,17,16,,55,3,2,2.93,5.12,3.11,14.82,7.32,4.94,6.04,4.76,6.96,3.66,4.03,3.66,9.52,5.31,5.12,,3.84,3.11,4.03,9.88,19.58,4.76,7.87,3.11,,6.04,29.65,3.84,7.14,4.03,4.58,4.76,16.838889,7.077778,26.883333,0.0,7.920635,54.217226
US_AL_01021,2022-04-29,ChIJS3kV4bHJjogROXThhEVi6WQ,Q111266,geoId/01021,US,United States of America,AL,Alabama,01021,Chilton County,US,USA,2,4,0,11120,207,3,16164,44120,21700,22420,5800,5784,5504,5344,5654,5984,5314,3173,1563,1848763,32.845278,-86.714444,189,1815,73.922222,16,13,,39,2,1,4.44,5.86,,11.51,6.06,5.05,3.63,4.64,7.88,,4.44,5.05,8.89,3.03,4.04,6.46,3.43,,,8.68,19.79,2.83,8.28,4.64,3.03,3.43,30.5,4.24,6.87,6.67,3.63,4.44,19.888889,12.266667,27.811111,0.0,12.571429,61.947449
US_AL_01021,2022-04-30,ChIJS3kV4bHJjogROXThhEVi6WQ,Q111266,geoId/01021,US,United States of America,AL,Alabama,01021,Chilton County,US,USA,2,0,0,11120,207,6,16170,44120,21700,22420,5800,5784,5504,5344,5654,5984,5314,3173,1563,1848763,32.845278,-86.714444,189,1815,73.922222,23,26,,66,3,0,6.38,5.01,3.42,14.34,5.69,4.55,4.78,3.42,10.47,3.87,4.55,3.19,9.11,4.33,4.55,4.33,4.55,5.01,,9.79,23.45,4.1,10.02,5.01,3.42,3.64,39.39,5.01,9.33,5.46,3.42,5.01,20.688889,14.466667,28.477778,2.721429,15.873016,73.276796
US_AL_01021,2022-05-01,ChIJS3kV4bHJjogROXThhEVi6WQ,Q111266,geoId/01021,US,United States of America,AL,Alabama,01021,Chilton County,US,USA,2,0,0,11120,207,2,16172,44120,21700,22420,5800,5784,5504,5344,5654,5984,5314,3173,1563,1848763,32.845278,-86.714444,189,1815,73.922222,15,,,56,-5,4,7.22,8.53,6.56,13.78,9.4,4.37,6.12,5.47,12.46,5.25,6.12,3.06,10.28,3.94,3.94,5.47,3.28,3.72,,8.09,17.93,5.25,7.87,3.28,4.15,4.81,35.2,3.94,5.68,6.34,5.68,4.59,21.255556,17.438889,28.216667,6.059714,18.547619,84.885799
US_AL_01021,2022-05-02,ChIJS3kV4bHJjogROXThhEVi6WQ,Q111266,geoId/01021,US,United States of America,AL,Alabama,01021,Chilton County,US,USA,2,2,0,11122,207,0,16172,44120,21700,22420,5800,5784,5504,5344,5654,5984,5314,3173,1563,1848763,32.845278,-86.714444,189,1815,73.922222,19,20,,44,3,1,2.65,3.48,2.32,15.06,7.12,7.94,6.29,2.32,9.93,2.81,5.79,5.46,10.92,5.13,5.13,4.14,3.64,2.98,3.31,5.96,21.35,3.14,9.43,4.96,2.48,6.95,31.94,2.81,8.44,6.29,5.96,5.63,21.683333,16.744444,28.822222,1.7272,18.595238,82.272753
US_AL_01021,2022-05-03,ChIJS3kV4bHJjogROXThhEVi6WQ,Q111266,geoId/01021,US,United States of America,AL,Alabama,01021,Chilton County,US,USA,2,1,0,11123,207,0,16172,44120,21700,22420,5800,5784,5504,5344,5654,5984,5314,3173,1563,1848763,32.845278,-86.714444,189,1815,73.922222,30,16,,39,5,2,4.18,6.86,3.35,13.05,9.7,4.35,6.19,2.34,7.86,2.84,5.35,4.35,8.7,3.01,5.52,,5.52,,3.35,8.2,20.07,3.35,11.21,7.03,3.68,2.51,32.12,2.34,8.36,4.18,3.35,3.01,23.833333,18.994444,29.655556,0.0,19.103175,74.919023
US_AL_01021,2022-05-04,ChIJS3kV4bHJjogROXThhEVi6WQ,Q111266,geoId/01021,US,United States of America,AL,Alabama,01021,Chilton County,US,USA,2,0,0,11123,207,1,16173,44120,21700,22420,5800,5784,5504,5344,5654,5984,5314,3173,1563,1848763,32.845278,-86.714444,189,1815,73.922222,19,15,,48,4,0,4.11,6.25,4.64,12.86,8.04,3.21,2.86,,6.79,2.5,5.36,2.86,13.39,2.86,4.82,2.5,3.93,6.25,5.89,7.86,18.93,7.32,8.22,4.82,3.57,4.82,35.19,3.21,6.25,4.11,5.54,5.0,23.838889,18.305556,30.3,0.0,19.642857,76.47535
US_AL_01021,2022-05-05,ChIJS3kV4bHJjogROXThhEVi6WQ,Q111266,geoId/01021,US,United States of America,AL,Alabama,01021,Chilton County,US,USA,2,1,0,11124,207,0,16173,44120,21700,22420,5800,5784,5504,5344,5654,5984,5314,3173,1563,1848763,32.845278,-86.714444,189,1815,73.922222,27,21,,46,6,1,4.38,4.54,3.7,12.62,6.9,5.38,3.87,3.2,10.27,2.52,4.54,3.87,7.57,3.87,3.87,5.22,3.37,3.03,2.52,7.41,21.88,6.56,8.75,3.7,4.21,5.22,31.47,4.04,7.91,6.39,7.07,4.38,24.316667,18.588889,31.238889,0.0,19.634921,73.939055
US_AL_01021,2022-05-06,ChIJS3kV4bHJjogROXThhEVi6WQ,Q111266,geoId/01021,US,United States of America,AL,Alabama,01021,Chilton County,US,USA,2,0,0,11124,207,6,16179,44120,21700,22420,5800,5784,5504,5344,5654,5984,5314,3173,1563,1848763,32.845278,-86.714444,189,1815,73.922222,14,16,,44,2,4,2.73,5.13,3.25,10.42,6.66,4.1,3.42,3.25,8.54,2.39,5.64,3.93,7.52,5.13,,4.1,4.1,3.25,3.76,7.35,20.5,4.78,6.66,3.93,3.42,,29.39,4.1,10.25,5.81,4.61,5.13,23.905556,19.861111,28.461111,1.467556,17.515873,67.310199
US_AL_01021,2022-05-07,ChIJS3kV4bHJjogROXThhEVi6WQ,Q111266,geoId/01021,US,United States of America,AL,Alabama,01021,Chilton County,US,USA,2,0,0,11124,207,0,16179,44120,21700,22420,5800,5784,5504,5344,5654,5984,5314,3173,1563,1848763,32.845278,-86.714444,189,1815,73.922222,30,36,,69,-2,-1,7.03,3.75,4.22,14.76,9.6,6.09,6.32,,8.9,3.75,3.98,4.22,9.84,3.28,5.15,3.51,5.62,,4.45,6.79,17.1,6.56,10.78,,3.51,3.28,39.82,3.28,11.95,3.98,,3.51,20.111111,14.366667,26.338889,0.889,12.285714,61.020035
US_AL_01021,2022-05-08,ChIJS3kV4bHJjogROXThhEVi6WQ,Q111266,geoId/01021,US,United States of America,AL,Alabama,01021,Chilton County,US,USA,2,0,0,11124,207,0,16179,44120,21700,22420,5800,5784,5504,5344,5654,5984,5314,3173,1563,1848763,32.845278,-86.714444,189,1815,73.922222,25,,,52,-7,0,4.74,5.42,3.39,17.62,,4.74,4.29,4.07,9.71,3.84,4.29,,8.13,3.16,,4.52,,,4.74,6.55,23.49,7.0,15.13,,,4.52,33.88,5.2,11.97,8.13,,,18.411111,10.388889,26.194444,0.0,11.674603,64.115251
US_AL_01021,2022-05-09,ChIJS3kV4bHJjogROXThhEVi6WQ,Q111266,geoId/01021,US,United States of America,AL,Alabama,01021,Chilton County,US,USA,2,1,0,11125,207,0,16179,44120,21700,22420,5800,5784,5504,5344,5654,5984,5314,3173,1563,1848763,32.845278,-86.714444,189,1815,73.922222,15,12,,37,3,1,5.89,4.04,5.72,12.95,8.58,6.05,7.23,2.86,7.4,,3.03,4.54,10.76,4.04,5.38,3.36,4.88,3.19,5.55,7.4,19.17,4.04,10.43,6.39,5.38,6.22,35.82,4.54,9.76,6.22,6.05,2.52,19.905556,14.35,26.494444,0.0,13.126984,64.643254
US_AL_01021,2022-05-10,ChIJS3kV4bHJjogROXThhEVi6WQ,Q111266,geoId/01021,US,United States of America,AL,Alabama,01021,Chilton County,US,USA,2,2,0,11127,207,5,16184,44120,21700,22420,5800,5784,5504,5344,5654,5984,5314,3173,1563,1848763,32.845278,-86.714444,189,1815,73.922222,26,6,,32,5,0,5.69,4.14,3.27,15.0,6.38,5.17,4.65,4.48,7.58,3.45,4.65,3.96,8.27,6.21,4.14,2.93,4.83,2.58,2.58,8.45,18.96,7.93,7.76,3.79,3.27,5.86,33.44,3.1,7.58,6.72,4.31,6.21,20.9,13.533333,28.433333,0.0,13.0,60.174641
US_AL_01021,2022-05-11,ChIJS3kV4bHJjogROXThhEVi6WQ,Q111266,geoId/01021,US,United States of America,AL,Alabama,01021,Chilton County,US,USA,2,1,0,11128,207,1,16185,44120,21700,22420,5800,5784,5504,5344,5654,5984,5314,3173,1563,1848763,32.845278,-86.714444,189,1815,73.922222,17,17,,39,2,0,5.0,6.72,2.76,12.76,7.59,3.28,4.31,3.97,7.42,3.79,4.66,,11.9,3.45,6.38,6.55,4.14,4.14,4.83,7.42,26.73,4.66,11.55,3.45,4.31,5.86,32.08,,12.07,6.9,6.21,4.66,21.544444,12.927778,30.788889,0.0,14.650794,63.959397
