location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,new_confirmed_male,new_confirmed_female,cumulative_confirmed_male,cumulative_confirmed_female,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_fatigue,search_trends_fever,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_IN_18137,2022-06-02,ChIJucoWu6JeaogRZhKgwiyGrjw,Q506547,geoId/18137,US,United States of America,IN,Indiana,18137,Ripley County,US,USA,2,3,,8424,,1,13746,0,0,0,0,0,0,0,2,1,0,62,137,402,644,277,1345,1131,1224,1240,965,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,3,3752,4587,28428,14084,14344,3553,3968,3245,3195,3570,4056,3449,2152,1240,1481874,39.1,-85.26,1160,78.216667,15,31,-22,4,,7.15,15.5,6.56,5.66,4.47,8.05,6.86,,11.62,4.77,6.56,,5.96,23.85,7.15,12.82,,5.96,35.17,5.66,16.99,5.96,21.883333,17.883333,29.983333,6.76275,,17.5,76.303666
US_IN_18137,2022-06-03,ChIJucoWu6JeaogRZhKgwiyGrjw,Q506547,geoId/18137,US,United States of America,IN,Indiana,18137,Ripley County,US,USA,2,5,,8429,,3,13749,0,0,0,0,0,0,1,2,0,1,62,137,402,644,277,1345,1132,1226,1240,966,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,4,3753,4591,28428,14084,14344,3553,3968,3245,3195,3570,4056,3449,2152,1240,1481874,39.1,-85.26,1160,78.216667,20,34,-25,3,5.72,6.04,17.79,4.45,5.72,8.26,8.26,7.94,5.08,8.89,5.08,4.45,,7.94,17.15,,10.48,,7.94,38.12,6.67,13.02,4.76,20.655556,13.277778,26.955556,2.9718,,10.355556,51.963628
US_IN_18137,2022-06-04,ChIJucoWu6JeaogRZhKgwiyGrjw,Q506547,geoId/18137,US,United States of America,IN,Indiana,18137,Ripley County,US,USA,2,3,,8432,,0,13749,0,1,0,0,0,0,0,1,0,0,62,138,402,644,277,1345,1132,1227,1240,966,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,2,3754,4593,28428,14084,14344,3553,3968,3245,3195,3570,4056,3449,2152,1240,1481874,39.1,-85.26,1160,78.216667,22,63,-20,,5.23,11.5,13.59,6.27,,,6.97,,,4.88,5.58,,,5.23,22.3,,14.98,,5.23,35.19,9.06,14.29,,20.766667,11.4,28.522222,0.0254,,9.655556,49.545449
US_IN_18137,2022-06-05,ChIJucoWu6JeaogRZhKgwiyGrjw,Q506547,geoId/18137,US,United States of America,IN,Indiana,18137,Ripley County,US,USA,2,2,,8434,,5,13754,0,0,0,0,0,0,0,1,0,0,62,138,402,644,277,1345,1132,1228,1240,966,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,1,3755,4594,28428,14084,14344,3553,3968,3245,3195,3570,4056,3449,2152,1240,1481874,39.1,-85.26,1160,78.216667,,,-25,,5.35,8.36,18.72,5.35,,,5.35,,,7.69,,5.68,,6.02,19.39,,14.04,,6.35,41.45,6.69,14.71,7.36,21.661111,12.083333,28.622222,0.0,,11.483333,52.799571
US_IN_18137,2022-06-06,ChIJucoWu6JeaogRZhKgwiyGrjw,Q506547,geoId/18137,US,United States of America,IN,Indiana,18137,Ripley County,US,USA,2,7,,8441,,0,13754,0,0,0,0,0,1,0,2,2,0,62,138,402,644,277,1346,1132,1230,1242,966,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,3,4,3758,4598,28428,14084,14344,3553,3968,3245,3195,3570,4056,3449,2152,1240,1481874,39.1,-85.26,1160,78.216667,12,18,-23,6,5.29,7.06,19.41,7.65,6.18,9.12,6.18,,5.0,10.59,5.29,,,8.24,20.88,,20.0,,8.53,44.71,6.47,14.12,6.76,21.983333,14.772222,28.411111,0.73025,,16.394444,70.8838
US_IN_18137,2022-06-07,ChIJucoWu6JeaogRZhKgwiyGrjw,Q506547,geoId/18137,US,United States of America,IN,Indiana,18137,Ripley County,US,USA,2,5,,8446,,0,13754,0,0,0,0,0,0,1,0,0,2,62,138,402,644,277,1346,1133,1230,1242,968,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,3,3760,4601,28428,14084,14344,3553,3968,3245,3195,3570,4056,3449,2152,1240,1481874,39.1,-85.26,1160,78.216667,11,39,-24,5,4.54,6.35,15.43,8.77,9.38,7.86,7.56,,5.14,11.19,4.84,4.84,4.84,10.89,23.89,8.77,7.86,,4.23,45.67,,7.56,9.68,21.833333,18.122222,28.05,15.945556,,18.811111,83.075888
US_IN_18137,2022-06-08,ChIJucoWu6JeaogRZhKgwiyGrjw,Q506547,geoId/18137,US,United States of America,IN,Indiana,18137,Ripley County,US,USA,2,8,,8454,,7,13761,1,0,0,0,0,2,3,0,2,0,63,138,402,644,277,1348,1136,1230,1244,968,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,3,5,3763,4606,28428,14084,14344,3553,3968,3245,3195,3570,4056,3449,2152,1240,1481874,39.1,-85.26,1160,78.216667,6,30,-23,6,5.27,5.86,18.16,9.66,6.15,4.69,7.62,7.32,5.57,11.13,5.27,,,9.96,24.89,6.44,11.13,4.39,7.03,40.13,,10.84,6.74,21.922222,15.627778,27.955556,2.229556,,17.55,76.525311
US_IN_18137,2022-06-09,ChIJucoWu6JeaogRZhKgwiyGrjw,Q506547,geoId/18137,US,United States of America,IN,Indiana,18137,Ripley County,US,USA,2,4,,8458,,2,13763,0,0,0,0,1,1,0,1,0,0,63,138,402,644,278,1349,1136,1231,1244,968,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,2,3765,4608,28428,14084,14344,3553,3968,3245,3195,3570,4056,3449,2152,1240,1481874,39.1,-85.26,1160,78.216667,20,30,-24,4,6.22,5.91,18.96,7.77,5.28,4.66,,,4.35,13.05,5.59,,6.22,14.3,25.8,,14.61,,7.15,42.89,4.66,14.92,6.84,19.811111,14.033333,27.066667,6.3754,,13.7,68.24906
US_IN_18137,2022-06-10,ChIJucoWu6JeaogRZhKgwiyGrjw,Q506547,geoId/18137,US,United States of America,IN,Indiana,18137,Ripley County,US,USA,2,9,,8467,,1,13764,0,0,1,0,0,2,1,1,0,3,63,138,403,644,278,1351,1137,1232,1244,971,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,4,5,3769,4613,28428,14084,14344,3553,3968,3245,3195,3570,4056,3449,2152,1240,1481874,39.1,-85.26,1160,78.216667,21,32,-25,5,8.51,4.86,12.76,6.68,4.25,6.38,,,5.77,10.03,5.47,,,6.68,26.44,7.9,7.9,4.25,7.29,45.88,8.51,12.76,4.86,19.061111,13.577778,24.561111,0.03175,,13.794444,71.705157
US_IN_18137,2022-06-11,ChIJucoWu6JeaogRZhKgwiyGrjw,Q506547,geoId/18137,US,United States of America,IN,Indiana,18137,Ripley County,US,USA,2,,,,,2,13766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28428,14084,14344,3553,3968,3245,3195,3570,4056,3449,2152,1240,1481874,39.1,-85.26,1160,78.216667,86,,-28,,,,14.57,7.12,6.8,7.77,6.47,,5.5,6.8,5.18,,,8.42,24.6,7.12,11.33,5.18,,41.44,,13.27,8.42,19.85,14.094444,25.766667,2.0955,,15.666667,77.013221
US_IN_18137,2022-06-12,ChIJucoWu6JeaogRZhKgwiyGrjw,Q506547,geoId/18137,US,United States of America,IN,Indiana,18137,Ripley County,US,USA,2,3,,8470,,1,13767,0,0,0,0,0,0,0,1,1,1,63,138,403,644,278,1351,1137,1233,1245,972,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,3,,3772,4613,28428,14084,14344,3553,3968,3245,3195,3570,4056,3449,2152,1240,1481874,39.1,-85.26,1160,78.216667,,,-20,,,5.21,14.09,4.59,,6.12,7.35,,,8.88,,4.59,7.66,4.9,22.66,,12.25,4.59,7.96,36.45,,10.72,5.82,23.233333,16.455556,28.494444,6.31825,,19.461111,79.774428
US_IN_18137,2022-06-13,ChIJucoWu6JeaogRZhKgwiyGrjw,Q506547,geoId/18137,US,United States of America,IN,Indiana,18137,Ripley County,US,USA,2,6,,8476,,0,13767,0,0,0,1,0,1,0,0,3,0,63,138,403,645,278,1352,1137,1233,1248,972,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,4,3774,4617,28428,14084,14344,3553,3968,3245,3195,3570,4056,3449,2152,1240,1481874,39.1,-85.26,1160,78.216667,30,35,-22,5,,,12.22,12.22,5.07,6.26,8.04,,,7.45,5.07,7.15,4.77,9.24,24.73,,16.98,,6.85,43.5,6.85,13.41,4.47,26.544444,19.555556,33.444444,1.975556,,23.033333,81.464104
US_IN_18137,2022-06-14,ChIJucoWu6JeaogRZhKgwiyGrjw,Q506547,geoId/18137,US,United States of America,IN,Indiana,18137,Ripley County,US,USA,2,10,,8486,,0,13767,0,0,1,0,1,1,1,1,0,3,63,138,404,645,279,1353,1138,1234,1248,975,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,9,3775,4626,28428,14084,14344,3553,3968,3245,3195,3570,4056,3449,2152,1240,1481874,39.1,-85.26,1160,78.216667,26,36,-22,4,,,13.26,6.93,4.22,5.12,9.34,5.12,5.73,8.44,,4.52,,10.85,22.0,,12.06,4.82,9.95,41.9,6.63,9.04,7.23,28.462963,22.018519,35.092593,4.938889,,23.12963,73.199045
US_IN_18137,2022-06-15,ChIJucoWu6JeaogRZhKgwiyGrjw,Q506547,geoId/18137,US,United States of America,IN,Indiana,18137,Ripley County,US,USA,2,5,,8491,,201,13968,0,0,0,0,0,1,1,0,0,0,63,138,404,645,279,1354,1139,1234,1248,975,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,4,1,3779,4627,28428,14084,14344,3553,3968,3245,3195,3570,4056,3449,2152,1240,1481874,39.1,-85.26,1160,78.216667,23,44,-27,4,6.18,5.25,19.16,,4.33,,6.18,,8.96,12.05,5.25,4.63,,8.03,26.57,5.56,13.29,5.25,4.63,41.41,,16.07,11.74,29.407407,23.0,34.814815,0.056444,,22.567901,66.919248
US_IN_18137,2022-06-16,ChIJucoWu6JeaogRZhKgwiyGrjw,Q506547,geoId/18137,US,United States of America,IN,Indiana,18137,Ripley County,US,USA,2,10,,8501,,2,13970,0,1,0,1,1,3,1,2,0,0,63,139,404,646,280,1357,1140,1236,1248,975,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,4,4,3783,4631,28428,14084,14344,3553,3968,3245,3195,3570,4056,3449,2152,1240,1481874,39.1,-85.26,1160,78.216667,25,33,-27,4,6.74,,14.4,10.11,5.21,,7.35,,4.9,8.58,4.29,,,9.8,22.06,7.66,9.5,,5.21,38.91,,9.8,7.66,30.005556,24.5,34.233333,0.0,,22.672222,65.091048
US_IN_18137,2022-06-17,ChIJucoWu6JeaogRZhKgwiyGrjw,Q506547,geoId/18137,US,United States of America,IN,Indiana,18137,Ripley County,US,USA,2,10,,8511,,0,13970,0,0,0,0,0,1,1,0,2,0,63,139,404,646,280,1358,1141,1236,1250,975,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,4,6,3787,4637,28428,14084,14344,3553,3968,3245,3195,3570,4056,3449,2152,1240,1481874,39.1,-85.26,1160,78.216667,36,40,-29,4,,6.51,15.81,6.51,4.96,6.51,5.27,4.65,6.51,14.57,,,,5.27,20.77,5.27,15.19,,5.89,40.93,9.3,12.09,8.68,28.033333,23.638889,32.716667,0.0,,20.916667,65.469951
US_IN_18137,2022-06-18,ChIJucoWu6JeaogRZhKgwiyGrjw,Q506547,geoId/18137,US,United States of America,IN,Indiana,18137,Ripley County,US,USA,2,2,,8513,,0,13970,0,0,0,0,0,1,0,0,0,1,63,139,404,646,280,1359,1141,1236,1250,976,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,,3787,4637,28428,14084,14344,3553,3968,3245,3195,3570,4056,3449,2152,1240,1481874,39.1,-85.26,1160,78.216667,73,,-28,,,5.79,13.96,5.79,,6.13,6.81,,,6.13,6.81,,,6.13,20.43,,13.28,6.47,9.19,40.17,6.47,15.32,8.85,22.411111,16.738889,30.272222,2.4638,,9.688889,44.521019
US_IN_18137,2022-06-19,ChIJucoWu6JeaogRZhKgwiyGrjw,Q506547,geoId/18137,US,United States of America,IN,Indiana,18137,Ripley County,US,USA,2,3,,8516,,0,13970,0,0,0,0,0,0,1,1,1,0,63,139,404,646,280,1359,1142,1237,1251,976,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,3,3787,4640,28428,14084,14344,3553,3968,3245,3195,3570,4056,3449,2152,1240,1481874,39.1,-85.26,1160,78.216667,,,-25,,7.61,7.83,15.94,5.63,7.21,,8.38,,,8.8,,,,6.75,22.16,6.16,16.59,4.95,,39.8,,17.62,9.14,19.605556,11.138889,26.65,0.0,,6.755556,43.521964
US_IN_18137,2022-06-20,ChIJucoWu6JeaogRZhKgwiyGrjw,Q506547,geoId/18137,US,United States of America,IN,Indiana,18137,Ripley County,US,USA,2,12,,8528,,0,13970,0,0,1,1,0,3,0,0,3,2,63,139,405,647,280,1362,1142,1237,1254,978,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,4,8,3791,4648,28428,14084,14344,3553,3968,3245,3195,3570,4056,3449,2152,1240,1481874,39.1,-85.26,1160,78.216667,31,28,-25,4,6.32,,24.21,6.8,,6.08,6.85,4.17,,8.26,5.39,6.06,4.35,7.03,21.92,4.98,14.77,4.29,4.4,40.58,,13.36,9.71,21.311111,11.594444,29.677778,0.0,,10.961111,52.37331
US_IN_18137,2022-06-21,ChIJucoWu6JeaogRZhKgwiyGrjw,Q506547,geoId/18137,US,United States of America,IN,Indiana,18137,Ripley County,US,USA,2,4,,8532,,0,13970,0,0,0,0,0,1,0,1,0,1,63,139,405,647,280,1363,1142,1238,1254,979,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,2,3793,4650,28428,14084,14344,3553,3968,3245,3195,3570,4056,3449,2152,1240,1481874,39.1,-85.26,1160,78.216667,12,28,-22,5,10.94,4.65,15.1,5.2,,9.05,,,,11.59,6.08,,5.98,10.64,25.69,4.24,16.77,7.27,6.13,41.57,7.03,12.46,6.49,24.561111,12.95,34.0,0.0,,15.394444,57.09651
US_IN_18137,2022-06-22,ChIJucoWu6JeaogRZhKgwiyGrjw,Q506547,geoId/18137,US,United States of America,IN,Indiana,18137,Ripley County,US,USA,2,3,,8535,,0,13970,0,0,0,0,0,0,0,0,1,1,63,139,405,647,280,1363,1142,1238,1255,980,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,2,3794,4652,28428,14084,14344,3553,3968,3245,3195,3570,4056,3449,2152,1240,1481874,39.1,-85.26,1160,78.216667,7,39,-24,6,4.89,,18.04,7.29,11.43,5.49,7.41,,,14.19,6.11,,,12.43,21.99,6.57,15.33,,5.95,41.85,7.92,14.2,8.98,26.65,15.794444,35.188889,0.0,,19.744444,66.265498
US_IN_18137,2022-06-23,ChIJucoWu6JeaogRZhKgwiyGrjw,Q506547,geoId/18137,US,United States of America,IN,Indiana,18137,Ripley County,US,USA,2,7,,8542,,12,13982,1,0,1,1,1,1,1,0,0,0,64,139,406,648,281,1364,1143,1238,1255,980,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,5,3796,4657,28428,14084,14344,3553,3968,3245,3195,3570,4056,3449,2152,1240,1481874,39.1,-85.26,1160,78.216667,15,25,-23,3,5.07,4.64,16.02,8.67,4.83,9.68,8.9,,,9.79,6.04,,6.78,6.84,22.66,6.07,14.78,4.86,4.87,39.81,10.22,14.54,7.02,24.355556,16.527778,33.855556,3.9116,,15.205556,57.445385
US_IN_18137,2022-06-24,ChIJucoWu6JeaogRZhKgwiyGrjw,Q506547,geoId/18137,US,United States of America,IN,Indiana,18137,Ripley County,US,USA,2,3,,8545,,0,13982,0,0,0,1,0,1,0,0,0,1,64,139,406,649,281,1365,1143,1238,1255,981,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,2,3797,4659,28428,14084,14344,3553,3968,3245,3195,3570,4056,3449,2152,1240,1481874,39.1,-85.26,1160,78.216667,19,30,-30,4,,,17.25,5.76,,,7.26,5.05,,7.42,,,4.56,6.34,20.66,6.5,15.56,,11.36,38.75,5.67,8.95,4.84,23.561111,14.266667,31.4,0.0,,13.166667,52.588545
US_IN_18137,2022-06-25,ChIJucoWu6JeaogRZhKgwiyGrjw,Q506547,geoId/18137,US,United States of America,IN,Indiana,18137,Ripley County,US,USA,2,2,,8547,,0,13982,0,0,0,0,0,0,2,0,0,0,64,139,406,649,281,1365,1145,1238,1255,981,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,2,3797,4661,28428,14084,14344,3553,3968,3245,3195,3570,4056,3449,2152,1240,1481874,39.1,-85.26,1160,78.216667,30,36,-18,,,5.95,13.84,5.57,5.27,,,,,4.7,,,,6.42,15.48,6.11,12.6,,,38.86,,8.39,6.49,24.205556,14.761111,31.894444,0.0,,15.738889,59.544826
US_IN_18137,2022-06-26,ChIJucoWu6JeaogRZhKgwiyGrjw,Q506547,geoId/18137,US,United States of America,IN,Indiana,18137,Ripley County,US,USA,2,2,,8549,,0,13982,0,0,0,0,0,1,0,0,0,0,64,139,406,649,281,1366,1145,1238,1255,981,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,2,3797,4663,28428,14084,14344,3553,3968,3245,3195,3570,4056,3449,2152,1240,1481874,39.1,-85.26,1160,78.216667,,,-21,,,7.45,16.42,6.48,,5.75,,,4.62,6.28,,6.01,,4.86,18.01,6.53,14.5,,7.89,40.42,5.96,13.12,7.13,26.055556,17.722222,31.444444,0.1905,,20.355556,71.041691
US_IN_18137,2022-06-27,ChIJucoWu6JeaogRZhKgwiyGrjw,Q506547,geoId/18137,US,United States of America,IN,Indiana,18137,Ripley County,US,USA,2,1,,8550,,0,13982,0,0,0,0,0,0,0,0,0,0,64,139,406,649,281,1366,1145,1238,1255,981,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,,3798,4663,28428,14084,14344,3553,3968,3245,3195,3570,4056,3449,2152,1240,1481874,39.1,-85.26,1160,78.216667,10,24,-21,4,4.81,,10.82,6.9,7.14,7.61,7.97,5.03,4.53,5.34,5.58,,,5.78,26.09,6.42,13.01,,6.58,38.13,,14.17,7.08,22.683333,15.655556,29.072222,3.048,,13.372222,55.859855
US_IN_18137,2022-06-28,ChIJucoWu6JeaogRZhKgwiyGrjw,Q506547,geoId/18137,US,United States of America,IN,Indiana,18137,Ripley County,US,USA,2,9,,8559,,0,13982,0,0,1,0,0,1,1,1,2,1,64,139,407,649,281,1367,1146,1239,1257,982,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,7,3800,4670,28428,14084,14344,3553,3968,3245,3195,3570,4056,3449,2152,1240,1481874,39.1,-85.26,1160,78.216667,7,25,-20,4,6.5,7.85,15.68,8.07,5.6,6.41,9.44,6.4,8.08,9.53,6.98,4.59,,7.2,25.75,5.87,10.12,4.33,11.69,43.99,7.18,15.46,4.44,19.866667,10.511111,27.183333,0.0,,7.827778,46.002345
US_IN_18137,2022-06-29,ChIJucoWu6JeaogRZhKgwiyGrjw,Q506547,geoId/18137,US,United States of America,IN,Indiana,18137,Ripley County,US,USA,2,6,,8565,,0,13982,1,0,1,1,0,0,0,2,0,1,65,139,408,650,281,1367,1146,1241,1257,983,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,4,2,3804,4672,28428,14084,14344,3553,3968,3245,3195,3570,4056,3449,2152,1240,1481874,39.1,-85.26,1160,78.216667,16,32,-25,4,6.29,7.07,14.38,9.31,6.68,7.53,8.33,5.03,,12.97,,,4.64,8.78,27.15,5.44,14.27,,,46.46,5.25,13.31,8.37,21.116667,10.022222,30.033333,0.0,,10.294444,50.319962
US_IN_18137,2022-06-30,ChIJucoWu6JeaogRZhKgwiyGrjw,Q506547,geoId/18137,US,United States of America,IN,Indiana,18137,Ripley County,US,USA,2,10,,8575,,10,13992,1,0,0,0,0,2,2,2,0,2,66,139,408,650,281,1369,1148,1243,1257,985,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,6,4,3810,4676,28428,14084,14344,3553,3968,3245,3195,3570,4056,3449,2152,1240,1481874,39.1,-85.26,1160,78.216667,18,23,-25,2,6.05,6.44,14.72,7.0,6.69,8.9,6.51,4.2,,10.48,4.27,5.74,,8.15,28.04,5.02,13.56,,5.12,38.25,,13.09,9.47,24.677778,11.722222,33.777778,0.0,,13.583333,50.512468
US_IN_18137,2022-07-01,ChIJucoWu6JeaogRZhKgwiyGrjw,Q506547,geoId/18137,US,United States of America,IN,Indiana,18137,Ripley County,US,USA,2,3,,8578,,0,13992,1,0,0,1,0,1,0,0,0,0,67,139,408,651,281,1370,1148,1243,1257,985,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,3,3810,4679,28428,14084,14344,3553,3968,3245,3195,3570,4056,3449,2152,1240,1481874,39.1,-85.26,1160,78.216667,30,39,-35,4,8.28,,12.57,5.1,4.94,6.21,4.84,,4.96,10.68,7.53,6.05,,7.45,25.29,7.28,9.39,4.62,6.58,43.52,,10.54,9.17,28.044444,20.65,33.877778,0.0254,,19.811111,61.392448
US_IN_18137,2022-07-02,ChIJucoWu6JeaogRZhKgwiyGrjw,Q506547,geoId/18137,US,United States of America,IN,Indiana,18137,Ripley County,US,USA,2,4,,8582,,0,13992,0,0,1,0,0,0,2,0,0,0,67,139,409,651,281,1370,1150,1243,1257,985,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,2,3812,4681,28428,14084,14344,3553,3968,3245,3195,3570,4056,3449,2152,1240,1481874,39.1,-85.26,1160,78.216667,18,53,-30,,,8.67,16.06,7.72,5.65,,5.86,5.4,,9.12,4.99,,,,23.13,8.42,8.88,,6.44,37.24,,9.42,5.01,26.216667,21.566667,33.1,3.556,,19.266667,65.781518
US_IN_18137,2022-07-03,ChIJucoWu6JeaogRZhKgwiyGrjw,Q506547,geoId/18137,US,United States of America,IN,Indiana,18137,Ripley County,US,USA,2,3,,8585,,0,13992,0,1,0,0,0,0,0,1,1,0,67,140,409,651,281,1370,1150,1244,1258,985,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,3,3812,4684,28428,14084,14344,3553,3968,3245,3195,3570,4056,3449,2152,1240,1481874,39.1,-85.26,1160,78.216667,,,-31,,,,15.55,6.66,6.04,5.1,,,,5.26,7.72,,,6.95,21.67,,10.81,,7.28,36.34,,12.27,5.09,26.244444,20.0,32.35,1.411111,,16.066667,54.091485
US_IN_18137,2022-07-04,ChIJucoWu6JeaogRZhKgwiyGrjw,Q506547,geoId/18137,US,United States of America,IN,Indiana,18137,Ripley County,US,USA,2,4,,8589,,0,13992,0,0,0,0,0,2,1,0,0,0,67,140,409,651,281,1372,1151,1244,1258,985,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,3,1,3815,4685,28428,14084,14344,3553,3968,3245,3195,3570,4056,3449,2152,1240,1481874,39.1,-85.26,1160,78.216667,-7,,-77,20,6.82,6.98,12.15,6.88,6.19,,8.16,,,9.31,,,4.97,6.01,16.54,6.3,18.66,,6.74,37.26,6.32,12.18,5.95,26.111111,17.938889,33.266667,0.6858,,17.006173,58.887362
US_IN_18137,2022-07-05,ChIJucoWu6JeaogRZhKgwiyGrjw,Q506547,geoId/18137,US,United States of America,IN,Indiana,18137,Ripley County,US,USA,2,17,,8606,,0,13992,0,1,1,0,1,3,2,2,2,4,67,141,410,651,282,1375,1153,1246,1260,989,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,12,5,3827,4690,28428,14084,14344,3553,3968,3245,3195,3570,4056,3449,2152,1240,1481874,39.1,-85.26,1160,78.216667,12,29,-34,9,5.05,7.43,14.64,9.83,4.73,5.48,9.95,,4.86,12.24,,,5.99,9.05,23.18,6.21,11.98,,6.66,41.48,6.58,12.23,9.49,28.311111,19.522222,34.627778,0.0635,,21.216049,67.619151
US_IN_18137,2022-07-06,ChIJucoWu6JeaogRZhKgwiyGrjw,Q506547,geoId/18137,US,United States of America,IN,Indiana,18137,Ripley County,US,USA,2,11,,8617,,0,13992,1,0,1,0,0,2,2,0,3,0,68,141,411,651,282,1377,1155,1246,1263,989,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,3,8,3830,4698,28428,14084,14344,3553,3968,3245,3195,3570,4056,3449,2152,1240,1481874,39.1,-85.26,1160,78.216667,5,25,-31,8,5.21,,13.0,7.55,5.47,7.08,8.45,6.86,,12.36,6.05,5.89,5.33,8.88,21.92,5.04,13.68,,4.38,43.71,9.15,16.88,7.67,27.733333,22.9,34.483333,4.499429,,23.122222,76.630866
US_IN_18137,2022-07-07,ChIJucoWu6JeaogRZhKgwiyGrjw,Q506547,geoId/18137,US,United States of America,IN,Indiana,18137,Ripley County,US,USA,2,8,,8625,,9,14001,0,1,1,0,1,1,0,2,2,0,68,142,412,651,283,1378,1155,1248,1265,989,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,5,3,3835,4701,28428,14084,14344,3553,3968,3245,3195,3570,4056,3449,2152,1240,1481874,39.1,-85.26,1160,78.216667,8,25,-30,6,7.61,5.93,17.38,6.19,6.55,,6.39,8.32,,7.58,6.55,5.83,,9.36,28.23,7.59,14.7,5.58,,41.34,5.69,12.99,5.5,25.688889,22.066667,32.466667,5.6642,,21.87037,80.138568
