location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_TX_48411,2022-01-04,ChIJHdw-VTtoWoYRpYs5vltuIHc,Q484586,geoId/48411,US,United States of America,TX,Texas,48411,San Saba County,US,USA,2,4,0,1017,29,5,2131,5996,3260,2736,620,692,938,689,570,720,778,625,364,1836915,31.16,-98.81,2948,79.55,,,7.516667,-1.016667,20.166667,0.0,,-7.648148,33.817033
US_TX_48411,2022-01-05,ChIJHdw-VTtoWoYRpYs5vltuIHc,Q484586,geoId/48411,US,United States of America,TX,Texas,48411,San Saba County,US,USA,2,1,0,1018,29,1,2132,5996,3260,2736,620,692,938,689,570,720,778,625,364,1836915,31.16,-98.81,2948,79.55,,26.91,11.855556,3.861111,19.538889,0.0,,-2.123457,38.756117
US_TX_48411,2022-01-06,ChIJHdw-VTtoWoYRpYs5vltuIHc,Q484586,geoId/48411,US,United States of America,TX,Texas,48411,San Saba County,US,USA,2,8,0,1026,29,0,2132,5996,3260,2736,620,692,938,689,570,720,778,625,364,1836915,31.16,-98.81,2948,79.55,,29.74,5.011111,-0.177778,14.105556,0.0,,-3.746914,54.996183
US_TX_48411,2022-01-07,ChIJHdw-VTtoWoYRpYs5vltuIHc,Q484586,geoId/48411,US,United States of America,TX,Texas,48411,San Saba County,US,USA,2,4,0,1030,29,3,2135,5996,3260,2736,620,692,938,689,570,720,778,625,364,1836915,31.16,-98.81,2948,79.55,,,-0.866667,-6.327778,6.488889,0.0,,-8.67284,55.789563
US_TX_48411,2022-01-08,ChIJHdw-VTtoWoYRpYs5vltuIHc,Q484586,geoId/48411,US,United States of America,TX,Texas,48411,San Saba County,US,USA,2,4,0,1034,29,5,2140,5996,3260,2736,620,692,938,689,570,720,778,625,364,1836915,31.16,-98.81,2948,79.55,,,8.833333,3.740741,20.203704,0.112889,,7.125,88.734549
US_TX_48411,2022-01-09,ChIJHdw-VTtoWoYRpYs5vltuIHc,Q484586,geoId/48411,US,United States of America,TX,Texas,48411,San Saba County,US,USA,2,6,0,1040,29,0,2140,5996,3260,2736,620,692,938,689,570,720,778,625,364,1836915,31.16,-98.81,2948,79.55,,37.68,11.154321,6.697531,17.475309,0.225778,,6.034722,72.18004
US_TX_48411,2022-01-10,ChIJHdw-VTtoWoYRpYs5vltuIHc,Q484586,geoId/48411,US,United States of America,TX,Texas,48411,San Saba County,US,USA,2,3,0,1043,29,1,2141,5996,3260,2736,620,692,938,689,570,720,778,625,364,1836915,31.16,-98.81,2948,79.55,,,5.858025,-0.320988,13.296296,0.0,,-6.861111,40.031603
US_TX_48411,2022-01-11,ChIJHdw-VTtoWoYRpYs5vltuIHc,Q484586,geoId/48411,US,United States of America,TX,Texas,48411,San Saba County,US,USA,2,5,0,1048,29,5,2146,5996,3260,2736,620,692,938,689,570,720,778,625,364,1836915,31.16,-98.81,2948,79.55,,19.48,5.111111,1.533333,10.372222,0.028222,,-4.771605,49.570558
US_TX_48411,2022-01-12,ChIJHdw-VTtoWoYRpYs5vltuIHc,Q484586,geoId/48411,US,United States of America,TX,Texas,48411,San Saba County,US,USA,2,8,0,1056,29,3,2149,5996,3260,2736,620,692,938,689,570,720,778,625,364,1836915,31.16,-98.81,2948,79.55,,23.77,6.816667,1.927778,17.216667,4.9276,,2.092593,71.986213
US_TX_48411,2022-01-13,ChIJHdw-VTtoWoYRpYs5vltuIHc,Q484586,geoId/48411,US,United States of America,TX,Texas,48411,San Saba County,US,USA,2,5,0,1061,29,1,2150,5996,3260,2736,620,692,938,689,570,720,778,625,364,1836915,31.16,-98.81,2948,79.55,,36.55,10.855556,2.25,23.644444,0.0,,-0.160494,47.804715
US_TX_48411,2022-01-14,ChIJHdw-VTtoWoYRpYs5vltuIHc,Q484586,geoId/48411,US,United States of America,TX,Texas,48411,San Saba County,US,USA,2,-2,0,1059,29,1,2151,5996,3260,2736,620,692,938,689,570,720,778,625,364,1836915,31.16,-98.81,2948,79.55,,29.75,13.516667,3.711111,25.7,0.0,,-1.524691,37.234782
US_TX_48411,2022-01-15,ChIJHdw-VTtoWoYRpYs5vltuIHc,Q484586,geoId/48411,US,United States of America,TX,Texas,48411,San Saba County,US,USA,2,9,0,1068,29,0,2151,5996,3260,2736,620,692,938,689,570,720,778,625,364,1836915,31.16,-98.81,2948,79.55,,,9.777778,3.04321,21.148148,0.0,,-4.902778,35.455426
US_TX_48411,2022-01-16,ChIJHdw-VTtoWoYRpYs5vltuIHc,Q484586,geoId/48411,US,United States of America,TX,Texas,48411,San Saba County,US,USA,2,0,0,1068,29,1,2152,5996,3260,2736,620,692,938,689,570,720,778,625,364,1836915,31.16,-98.81,2948,79.55,,31.3,4.962963,-2.82716,17.08642,0.0,,-8.756944,36.459197
US_TX_48411,2022-01-17,ChIJHdw-VTtoWoYRpYs5vltuIHc,Q484586,geoId/48411,US,United States of America,TX,Texas,48411,San Saba County,US,USA,2,12,0,1080,29,0,2152,5996,3260,2736,620,692,938,689,570,720,778,625,364,1836915,31.16,-98.81,2948,79.55,,31.48,9.505556,0.772222,20.394444,0.0,,-6.765432,33.117934
US_TX_48411,2022-01-18,ChIJHdw-VTtoWoYRpYs5vltuIHc,Q484586,geoId/48411,US,United States of America,TX,Texas,48411,San Saba County,US,USA,2,3,0,1083,29,0,2152,5996,3260,2736,620,692,938,689,570,720,778,625,364,1836915,31.16,-98.81,2948,79.55,,,13.455556,6.055556,24.561111,0.0,,-0.166667,40.175566
US_TX_48411,2022-01-19,ChIJHdw-VTtoWoYRpYs5vltuIHc,Q484586,geoId/48411,US,United States of America,TX,Texas,48411,San Saba County,US,USA,2,7,0,1090,29,8,2160,5996,3260,2736,620,692,938,689,570,720,778,625,364,1836915,31.16,-98.81,2948,79.55,,23.15,16.988889,10.211111,24.866667,0.0,,6.555556,51.53723
US_TX_48411,2022-01-20,ChIJHdw-VTtoWoYRpYs5vltuIHc,Q484586,geoId/48411,US,United States of America,TX,Texas,48411,San Saba County,US,USA,2,4,0,1094,29,1,2161,5996,3260,2736,620,692,938,689,570,720,778,625,364,1836915,31.16,-98.81,2948,79.55,,26.83,1.061111,-3.461111,13.85,0.0,,-10.259259,43.087056
US_TX_48411,2022-01-21,ChIJHdw-VTtoWoYRpYs5vltuIHc,Q484586,geoId/48411,US,United States of America,TX,Texas,48411,San Saba County,US,USA,2,12,0,1106,29,0,2161,5996,3260,2736,620,692,938,689,570,720,778,625,364,1836915,31.16,-98.81,2948,79.55,,,-0.277778,-7.283333,9.361111,0.0,,-15.401235,31.182813
US_TX_48411,2022-01-22,ChIJHdw-VTtoWoYRpYs5vltuIHc,Q484586,geoId/48411,US,United States of America,TX,Texas,48411,San Saba County,US,USA,2,15,0,1121,29,3,2164,5996,3260,2736,620,692,938,689,570,720,778,625,364,1836915,31.16,-98.81,2948,79.55,,28.59,2.516667,-5.005556,12.488889,0.0,,-10.018519,39.526987
US_TX_48411,2022-01-23,ChIJHdw-VTtoWoYRpYs5vltuIHc,Q484586,geoId/48411,US,United States of America,TX,Texas,48411,San Saba County,US,USA,2,5,0,1126,29,1,2165,5996,3260,2736,620,692,938,689,570,720,778,625,364,1836915,31.16,-98.81,2948,79.55,,,8.261111,3.027778,15.205556,0.0,,-3.919753,42.020273
US_TX_48411,2022-01-24,ChIJHdw-VTtoWoYRpYs5vltuIHc,Q484586,geoId/48411,US,United States of America,TX,Texas,48411,San Saba County,US,USA,2,6,0,1132,29,0,2165,5996,3260,2736,620,692,938,689,570,720,778,625,364,1836915,31.16,-98.81,2948,79.55,,,10.094444,6.9,14.466667,0.0635,,4.12963,66.315275
US_TX_48411,2022-01-25,ChIJHdw-VTtoWoYRpYs5vltuIHc,Q484586,geoId/48411,US,United States of America,TX,Texas,48411,San Saba County,US,USA,2,7,2,1139,31,0,2165,5996,3260,2736,620,692,938,689,570,720,778,625,364,1836915,31.16,-98.81,2948,79.55,,25.81,7.2,2.044444,12.755556,3.3274,,5.111111,87.214274
US_TX_48411,2022-01-26,ChIJHdw-VTtoWoYRpYs5vltuIHc,Q484586,geoId/48411,US,United States of America,TX,Texas,48411,San Saba County,US,USA,2,16,0,1155,31,-1,2164,5996,3260,2736,620,692,938,689,570,720,778,625,364,1836915,31.16,-98.81,2948,79.55,,43.1,5.922222,0.738889,11.827778,0.0,,0.41358,68.67481
US_TX_48411,2022-01-27,ChIJHdw-VTtoWoYRpYs5vltuIHc,Q484586,geoId/48411,US,United States of America,TX,Texas,48411,San Saba County,US,USA,2,11,0,1166,31,0,2164,5996,3260,2736,620,692,938,689,570,720,778,625,364,1836915,31.16,-98.81,2948,79.55,,,7.633333,2.333333,14.405556,0.0,,1.339506,64.768033
US_TX_48411,2022-01-28,ChIJHdw-VTtoWoYRpYs5vltuIHc,Q484586,geoId/48411,US,United States of America,TX,Texas,48411,San Saba County,US,USA,2,8,0,1174,31,1,2165,5996,3260,2736,620,692,938,689,570,720,778,625,364,1836915,31.16,-98.81,2948,79.55,,,6.938889,-0.372222,13.577778,0.0,,-1.240741,56.695787
US_TX_48411,2022-01-29,ChIJHdw-VTtoWoYRpYs5vltuIHc,Q484586,geoId/48411,US,United States of America,TX,Texas,48411,San Saba County,US,USA,2,11,0,1185,31,3,2168,5996,3260,2736,620,692,938,689,570,720,778,625,364,1836915,31.16,-98.81,2948,79.55,,28.13,7.033333,-1.238889,18.422222,0.0,,-6.339506,38.761896
US_TX_48411,2022-01-30,ChIJHdw-VTtoWoYRpYs5vltuIHc,Q484586,geoId/48411,US,United States of America,TX,Texas,48411,San Saba County,US,USA,2,10,0,1195,31,1,2169,5996,3260,2736,620,692,938,689,570,720,778,625,364,1836915,31.16,-98.81,2948,79.55,,44.74,10.25,1.094444,20.9,0.0,,-5.339506,33.801852
US_TX_48411,2022-01-31,ChIJHdw-VTtoWoYRpYs5vltuIHc,Q484586,geoId/48411,US,United States of America,TX,Texas,48411,San Saba County,US,USA,2,2,0,1197,31,0,2169,5996,3260,2736,620,692,938,689,570,720,778,625,364,1836915,31.16,-98.81,2948,79.55,,,12.644444,8.033333,18.611111,0.3175,,5.882716,64.527312
US_TX_48411,2022-02-01,ChIJHdw-VTtoWoYRpYs5vltuIHc,Q484586,geoId/48411,US,United States of America,TX,Texas,48411,San Saba County,US,USA,2,4,0,1201,31,4,2173,5996,3260,2736,620,692,938,689,570,720,778,625,364,1836915,31.16,-98.81,2948,79.55,,25.44,13.383333,9.8,20.127778,5.6134,,10.641975,83.334148
US_TX_48411,2022-02-02,ChIJHdw-VTtoWoYRpYs5vltuIHc,Q484586,geoId/48411,US,United States of America,TX,Texas,48411,San Saba County,US,USA,2,8,0,1209,31,0,2173,5996,3260,2736,620,692,938,689,570,720,778,625,364,1836915,31.16,-98.81,2948,79.55,,,9.661111,2.227778,16.844444,0.536222,,5.938272,79.001908
US_TX_48411,2022-02-03,ChIJHdw-VTtoWoYRpYs5vltuIHc,Q484586,geoId/48411,US,United States of America,TX,Texas,48411,San Saba County,US,USA,2,1,0,1210,31,0,2173,5996,3260,2736,620,692,938,689,570,720,778,625,364,1836915,31.16,-98.81,2948,79.55,,,-2.95,-6.038889,2.283333,5.418667,,-5.04321,86.375568
US_TX_48411,2022-02-04,ChIJHdw-VTtoWoYRpYs5vltuIHc,Q484586,geoId/48411,US,United States of America,TX,Texas,48411,San Saba County,US,USA,2,3,0,1213,31,0,2173,5996,3260,2736,620,692,938,689,570,720,778,625,364,1836915,31.16,-98.81,2948,79.55,,,-4.611111,-7.8,2.138889,1.651,,-8.759259,72.979969
US_TX_48411,2022-02-05,ChIJHdw-VTtoWoYRpYs5vltuIHc,Q484586,geoId/48411,US,United States of America,TX,Texas,48411,San Saba County,US,USA,2,3,0,1216,31,0,2173,5996,3260,2736,620,692,938,689,570,720,778,625,364,1836915,31.16,-98.81,2948,79.55,,28.79,-0.388889,-7.411111,10.333333,0.0254,,-6.432099,64.299759
US_TX_48411,2022-02-06,ChIJHdw-VTtoWoYRpYs5vltuIHc,Q484586,geoId/48411,US,United States of America,TX,Texas,48411,San Saba County,US,USA,2,0,0,1216,31,1,2174,5996,3260,2736,620,692,938,689,570,720,778,625,364,1836915,31.16,-98.81,2948,79.55,,37.29,3.977778,-3.611111,14.961111,0.1016,,-5.209877,51.507125
US_TX_48411,2022-02-07,ChIJHdw-VTtoWoYRpYs5vltuIHc,Q484586,geoId/48411,US,United States of America,TX,Texas,48411,San Saba County,US,USA,2,2,0,1218,31,7,2181,5996,3260,2736,620,692,938,689,570,720,778,625,364,1836915,31.16,-98.81,2948,79.55,,,6.372222,-0.105556,14.727778,0.0,,-2.018519,55.595491
US_TX_48411,2022-02-08,ChIJHdw-VTtoWoYRpYs5vltuIHc,Q484586,geoId/48411,US,United States of America,TX,Texas,48411,San Saba County,US,USA,2,1,1,1219,32,3,2184,5996,3260,2736,620,692,938,689,570,720,778,625,364,1836915,31.16,-98.81,2948,79.55,,,7.233333,-1.811111,18.894444,0.0,,-4.5,44.050688
US_TX_48411,2022-02-09,ChIJHdw-VTtoWoYRpYs5vltuIHc,Q484586,geoId/48411,US,United States of America,TX,Texas,48411,San Saba County,US,USA,2,6,0,1225,32,1,2185,5996,3260,2736,620,692,938,689,570,720,778,625,364,1836915,31.16,-98.81,2948,79.55,,36.05,10.622222,1.666667,21.633333,0.0,,-3.969136,36.408729
US_TX_48411,2022-02-10,ChIJHdw-VTtoWoYRpYs5vltuIHc,Q484586,geoId/48411,US,United States of America,TX,Texas,48411,San Saba County,US,USA,2,0,0,1225,32,3,2188,5996,3260,2736,620,692,938,689,570,720,778,625,364,1836915,31.16,-98.81,2948,79.55,,24.52,11.377778,1.527778,22.261111,0.0,,-2.938272,37.863208
US_TX_48411,2022-02-11,ChIJHdw-VTtoWoYRpYs5vltuIHc,Q484586,geoId/48411,US,United States of America,TX,Texas,48411,San Saba County,US,USA,2,0,0,1225,32,-3,2185,5996,3260,2736,620,692,938,689,570,720,778,625,364,1836915,31.16,-98.81,2948,79.55,,,13.911111,5.866667,24.777778,0.0,,0.574074,40.778804
US_TX_48411,2022-02-12,ChIJHdw-VTtoWoYRpYs5vltuIHc,Q484586,geoId/48411,US,United States of America,TX,Texas,48411,San Saba County,US,USA,2,0,0,1225,32,22,2207,5996,3260,2736,620,692,938,689,570,720,778,625,364,1836915,31.16,-98.81,2948,79.55,,,10.877778,6.405556,21.494444,0.0,,-1.191358,43.731759
US_TX_48411,2022-02-13,ChIJHdw-VTtoWoYRpYs5vltuIHc,Q484586,geoId/48411,US,United States of America,TX,Texas,48411,San Saba County,US,USA,2,1,0,1226,32,2,2209,5996,3260,2736,620,692,938,689,570,720,778,625,364,1836915,31.16,-98.81,2948,79.55,,32.45,5.077778,-3.711111,18.25,0.0,,-8.722222,36.555531
US_TX_48411,2022-02-14,ChIJHdw-VTtoWoYRpYs5vltuIHc,Q484586,geoId/48411,US,United States of America,TX,Texas,48411,San Saba County,US,USA,2,0,0,1226,32,10,2219,5996,3260,2736,620,692,938,689,570,720,778,625,364,1836915,31.16,-98.81,2948,79.55,,47.31,10.477778,1.5,21.561111,0.0,,-5.858025,31.917701
US_TX_48411,2022-02-15,ChIJHdw-VTtoWoYRpYs5vltuIHc,Q484586,geoId/48411,US,United States of America,TX,Texas,48411,San Saba County,US,USA,2,2,1,1228,33,0,2219,5996,3260,2736,620,692,938,689,570,720,778,625,364,1836915,31.16,-98.81,2948,79.55,,33.63,12.538889,4.166667,22.477778,0.0,,1.62963,47.824632
US_TX_48411,2022-02-16,ChIJHdw-VTtoWoYRpYs5vltuIHc,Q484586,geoId/48411,US,United States of America,TX,Texas,48411,San Saba County,US,USA,2,2,0,1230,33,1,2220,5996,3260,2736,620,692,938,689,570,720,778,625,364,1836915,31.16,-98.81,2948,79.55,,22.32,17.872222,14.883333,23.888889,0.0,,10.864198,63.393575
US_TX_48411,2022-02-17,ChIJHdw-VTtoWoYRpYs5vltuIHc,Q484586,geoId/48411,US,United States of America,TX,Texas,48411,San Saba County,US,USA,2,0,0,1230,33,5,2225,5996,3260,2736,620,692,938,689,570,720,778,625,364,1836915,31.16,-98.81,2948,79.55,,37.23,14.122222,3.727778,21.866667,0.7366,,8.197531,69.015727
US_TX_48411,2022-02-18,ChIJHdw-VTtoWoYRpYs5vltuIHc,Q484586,geoId/48411,US,United States of America,TX,Texas,48411,San Saba County,US,USA,2,0,0,1230,33,-1,2224,5996,3260,2736,620,692,938,689,570,720,778,625,364,1836915,31.16,-98.81,2948,79.55,,26.79,2.794444,-3.555556,13.972222,0.0,,-6.179012,52.041133
US_TX_48411,2022-02-19,ChIJHdw-VTtoWoYRpYs5vltuIHc,Q484586,geoId/48411,US,United States of America,TX,Texas,48411,San Saba County,US,USA,2,0,0,1230,33,4,2228,5996,3260,2736,620,692,938,689,570,720,778,625,364,1836915,31.16,-98.81,2948,79.55,,29.01,7.116667,-2.088889,18.505556,0.0,,-6.018519,39.318057
US_TX_48411,2022-02-20,ChIJHdw-VTtoWoYRpYs5vltuIHc,Q484586,geoId/48411,US,United States of America,TX,Texas,48411,San Saba County,US,USA,2,0,0,1230,33,0,2228,5996,3260,2736,620,692,938,689,570,720,778,625,364,1836915,31.16,-98.81,2948,79.55,,,10.688889,2.688889,21.188889,0.0,,-1.907407,41.773813
US_TX_48411,2022-02-21,ChIJHdw-VTtoWoYRpYs5vltuIHc,Q484586,geoId/48411,US,United States of America,TX,Texas,48411,San Saba County,US,USA,2,0,0,1230,33,0,2228,5996,3260,2736,620,692,938,689,570,720,778,625,364,1836915,31.16,-98.81,2948,79.55,,22.98,18.994444,12.4,29.55,0.0,,11.703704,62.941757
US_TX_48411,2022-02-22,ChIJHdw-VTtoWoYRpYs5vltuIHc,Q484586,geoId/48411,US,United States of America,TX,Texas,48411,San Saba County,US,USA,2,1,0,1231,33,1,2229,5996,3260,2736,620,692,938,689,570,720,778,625,364,1836915,31.16,-98.81,2948,79.55,,34.3,19.411111,11.155556,27.211111,0.0508,,9.648148,54.522419
US_TX_48411,2022-02-23,ChIJHdw-VTtoWoYRpYs5vltuIHc,Q484586,geoId/48411,US,United States of America,TX,Texas,48411,San Saba County,US,USA,2,1,0,1232,33,0,2229,5996,3260,2736,620,692,938,689,570,720,778,625,364,1836915,31.16,-98.81,2948,79.55,,29.08,0.772222,-4.305556,11.666667,0.0,,-6.123457,61.055352
US_TX_48411,2022-02-24,ChIJHdw-VTtoWoYRpYs5vltuIHc,Q484586,geoId/48411,US,United States of America,TX,Texas,48411,San Saba County,US,USA,2,0,0,1232,33,8,2237,5996,3260,2736,620,692,938,689,570,720,778,625,364,1836915,31.16,-98.81,2948,79.55,,27.29,-3.444444,-4.972222,0.205556,0.0635,,-4.475309,92.809313
US_TX_48411,2022-02-25,ChIJHdw-VTtoWoYRpYs5vltuIHc,Q484586,geoId/48411,US,United States of America,TX,Texas,48411,San Saba County,US,USA,2,0,0,1232,33,-1,2236,5996,3260,2736,620,692,938,689,570,720,778,625,364,1836915,31.16,-98.81,2948,79.55,,,-1.394444,-4.583333,2.722222,0.1524,,-5.518519,73.685525
US_TX_48411,2022-02-26,ChIJHdw-VTtoWoYRpYs5vltuIHc,Q484586,geoId/48411,US,United States of America,TX,Texas,48411,San Saba County,US,USA,2,1,0,1233,33,0,2236,5996,3260,2736,620,692,938,689,570,720,778,625,364,1836915,31.16,-98.81,2948,79.55,,41.13,1.272222,-0.038889,2.705556,0.0,,-2.950617,73.466596
US_TX_48411,2022-02-27,ChIJHdw-VTtoWoYRpYs5vltuIHc,Q484586,geoId/48411,US,United States of America,TX,Texas,48411,San Saba County,US,USA,2,0,0,1233,33,0,2236,5996,3260,2736,620,692,938,689,570,720,778,625,364,1836915,31.16,-98.81,2948,79.55,,28.93,4.2,-1.683333,14.983333,0.4318,,-2.469136,62.119359
US_TX_48411,2022-02-28,ChIJHdw-VTtoWoYRpYs5vltuIHc,Q484586,geoId/48411,US,United States of America,TX,Texas,48411,San Saba County,US,USA,2,0,0,1233,33,8,2244,5996,3260,2736,620,692,938,689,570,720,778,625,364,1836915,31.16,-98.81,2948,79.55,,25.85,7.238889,-3.327778,19.822222,0.0,,-7.833333,34.230339
US_TX_48411,2022-03-01,ChIJHdw-VTtoWoYRpYs5vltuIHc,Q484586,geoId/48411,US,United States of America,TX,Texas,48411,San Saba County,US,USA,2,0,0,1233,33,1,2245,5996,3260,2736,620,692,938,689,570,720,778,625,364,1836915,31.16,-98.81,2948,79.55,,24.88,12.361111,2.872222,22.672222,0.0762,,-6.395062,26.8609
US_TX_48411,2022-03-02,ChIJHdw-VTtoWoYRpYs5vltuIHc,Q484586,geoId/48411,US,United States of America,TX,Texas,48411,San Saba County,US,USA,2,0,0,1233,33,0,2245,5996,3260,2736,620,692,938,689,570,720,778,625,364,1836915,31.16,-98.81,2948,79.55,,44.97,14.444444,5.261111,23.133333,0.0,,-2.728395,30.795253
US_TX_48411,2022-03-03,ChIJHdw-VTtoWoYRpYs5vltuIHc,Q484586,geoId/48411,US,United States of America,TX,Texas,48411,San Saba County,US,USA,2,0,0,1233,33,-1,2244,5996,3260,2736,620,692,938,689,570,720,778,625,364,1836915,31.16,-98.81,2948,79.55,,,15.722222,6.172222,26.016667,0.0,,2.679012,42.127554
US_TX_48411,2022-03-04,ChIJHdw-VTtoWoYRpYs5vltuIHc,Q484586,geoId/48411,US,United States of America,TX,Texas,48411,San Saba County,US,USA,2,2,0,1235,33,1,2245,5996,3260,2736,620,692,938,689,570,720,778,625,364,1836915,31.16,-98.81,2948,79.55,,39.34,17.844444,12.494444,24.738889,0.0,,10.753086,63.464074
US_TX_48411,2022-03-05,ChIJHdw-VTtoWoYRpYs5vltuIHc,Q484586,geoId/48411,US,United States of America,TX,Texas,48411,San Saba County,US,USA,2,0,0,1235,33,-1,2244,5996,3260,2736,620,692,938,689,570,720,778,625,364,1836915,31.16,-98.81,2948,79.55,,,20.177778,16.611111,26.077778,0.0,,13.679012,66.161521
US_TX_48411,2022-03-06,ChIJHdw-VTtoWoYRpYs5vltuIHc,Q484586,geoId/48411,US,United States of America,TX,Texas,48411,San Saba County,US,USA,2,0,0,1235,33,0,2244,5996,3260,2736,620,692,938,689,570,720,778,625,364,1836915,31.16,-98.81,2948,79.55,,28.36,20.861111,16.627778,26.327778,0.0,,15.691358,72.538269
US_TX_48411,2022-03-07,ChIJHdw-VTtoWoYRpYs5vltuIHc,Q484586,geoId/48411,US,United States of America,TX,Texas,48411,San Saba County,US,USA,2,0,0,1235,33,0,2244,5996,3260,2736,620,692,938,689,570,720,778,625,364,1836915,31.16,-98.81,2948,79.55,,35.45,8.533333,3.022222,20.58642,0.508,,0.438272,58.911744
US_TX_48411,2022-03-08,ChIJHdw-VTtoWoYRpYs5vltuIHc,Q484586,geoId/48411,US,United States of America,TX,Texas,48411,San Saba County,US,USA,2,1,2,1236,35,0,2244,5996,3260,2736,620,692,938,689,570,720,778,625,364,1836915,31.16,-98.81,2948,79.55,,26.42,5.405556,1.816667,11.822222,0.1778,,-2.993827,55.090144
US_TX_48411,2022-03-09,ChIJHdw-VTtoWoYRpYs5vltuIHc,Q484586,geoId/48411,US,United States of America,TX,Texas,48411,San Saba County,US,USA,2,0,0,1236,35,1,2245,5996,3260,2736,620,692,938,689,570,720,778,625,364,1836915,31.16,-98.81,2948,79.55,,29.7,6.433333,-1.516667,16.594444,0.0,,-2.907407,51.578349
US_TX_48411,2022-03-10,ChIJHdw-VTtoWoYRpYs5vltuIHc,Q484586,geoId/48411,US,United States of America,TX,Texas,48411,San Saba County,US,USA,2,0,0,1236,35,0,2245,5996,3260,2736,620,692,938,689,570,720,778,625,364,1836915,31.16,-98.81,2948,79.55,,24.52,10.566667,0.816667,23.277778,0.0,,-1.296296,43.876794
US_TX_48411,2022-03-11,ChIJHdw-VTtoWoYRpYs5vltuIHc,Q484586,geoId/48411,US,United States of America,TX,Texas,48411,San Saba County,US,USA,2,0,0,1236,35,0,2245,5996,3260,2736,620,692,938,689,570,720,778,625,364,1836915,31.16,-98.81,2948,79.55,,40.96,7.638889,0.994444,20.465278,0.0,,-0.660494,57.421857
US_TX_48411,2022-03-12,ChIJHdw-VTtoWoYRpYs5vltuIHc,Q484586,geoId/48411,US,United States of America,TX,Texas,48411,San Saba County,US,USA,2,0,0,1236,35,5,2250,5996,3260,2736,620,692,938,689,570,720,778,625,364,1836915,31.16,-98.81,2948,79.55,,,3.061728,-5.549383,14.425926,0.056444,,-10.430556,36.50083
US_TX_48411,2022-03-13,ChIJHdw-VTtoWoYRpYs5vltuIHc,Q484586,geoId/48411,US,United States of America,TX,Texas,48411,San Saba County,US,USA,2,0,0,1236,35,17,2267,5996,3260,2736,620,692,938,689,570,720,778,625,364,1836915,31.16,-98.81,2948,79.55,,26.99,7.91358,-1.530864,18.5,0.0,,-10.1875,26.888355
US_TX_48411,2022-03-14,ChIJHdw-VTtoWoYRpYs5vltuIHc,Q484586,geoId/48411,US,United States of America,TX,Texas,48411,San Saba County,US,USA,2,0,0,1236,35,2,2269,5996,3260,2736,620,692,938,689,570,720,778,625,364,1836915,31.16,-98.81,2948,79.55,,,16.160494,9.395062,27.62963,0.0,,5.715278,49.785152
US_TX_48411,2022-03-15,ChIJHdw-VTtoWoYRpYs5vltuIHc,Q484586,geoId/48411,US,United States of America,TX,Texas,48411,San Saba County,US,USA,2,0,0,1236,35,1,2270,5996,3260,2736,620,692,938,689,570,720,778,625,364,1836915,31.16,-98.81,2948,79.55,,33.18,17.277778,10.138889,24.372222,0.0,,-0.259259,30.988425
US_TX_48411,2022-03-16,ChIJHdw-VTtoWoYRpYs5vltuIHc,Q484586,geoId/48411,US,United States of America,TX,Texas,48411,San Saba County,US,USA,2,0,0,1236,35,4,2274,5996,3260,2736,620,692,938,689,570,720,778,625,364,1836915,31.16,-98.81,2948,79.55,,,15.711111,5.155556,28.15,0.0,,1.567901,39.152041
US_TX_48411,2022-03-17,ChIJHdw-VTtoWoYRpYs5vltuIHc,Q484586,geoId/48411,US,United States of America,TX,Texas,48411,San Saba County,US,USA,2,1,0,1237,35,1,2275,5996,3260,2736,620,692,938,689,570,720,778,625,364,1836915,31.16,-98.81,2948,79.55,,27.75,18.533333,10.527778,27.216667,0.0,,5.919753,45.588369
US_TX_48411,2022-03-18,ChIJHdw-VTtoWoYRpYs5vltuIHc,Q484586,geoId/48411,US,United States of America,TX,Texas,48411,San Saba County,US,USA,2,0,0,1237,35,1,2276,5996,3260,2736,620,692,938,689,570,720,778,625,364,1836915,31.16,-98.81,2948,79.55,,40.19,14.761111,6.733333,23.177778,0.0,,1.839506,41.98202
US_TX_48411,2022-03-19,ChIJHdw-VTtoWoYRpYs5vltuIHc,Q484586,geoId/48411,US,United States of America,TX,Texas,48411,San Saba County,US,USA,2,0,0,1237,35,2,2278,5996,3260,2736,620,692,938,689,570,720,778,625,364,1836915,31.16,-98.81,2948,79.55,,,13.816667,2.977778,25.683333,0.0,,-4.376543,28.508262
