location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_VA_51033,2021-12-27,ChIJ_4mgAtTNtokRf8I9f3p7Qm4,Q341708,geoId/51033,US,United States of America,VA,Virginia,51033,Caroline County,US,USA,2,64,0,4715,56,8,11834,30432,15021,15411,4120,3583,3561,4122,3872,4354,3623,2170,1027,2534169,38.03,-77.35,1379,76.257143,31,10,,39,-37,15,3.59,3.79,10.76,6.58,3.19,3.39,21.73,12.16,3.99,4.58,3.59,3.99,7.97,4.19,6.38,21.33,5.98,5.38,3.59,4.38,30.1,3.59,4.38,,3.19,6.877778,2.605556,13.494444,0.0,,0.688889,65.016107
US_VA_51033,2021-12-28,ChIJ_4mgAtTNtokRf8I9f3p7Qm4,Q341708,geoId/51033,US,United States of America,VA,Virginia,51033,Caroline County,US,USA,2,12,0,4727,56,0,11834,30432,15021,15411,4120,3583,3561,4122,3872,4354,3623,2170,1027,2534169,38.03,-77.35,1379,76.257143,26,4,,28,-31,13,3.43,4.23,10.88,6.85,5.24,5.24,20.76,14.91,2.82,7.25,4.63,5.44,8.87,,5.04,25.19,4.63,,3.63,4.23,34.87,,4.23,4.43,4.43,8.366667,3.161111,15.627778,0.0,,1.627778,62.760063
US_VA_51033,2021-12-29,ChIJ_4mgAtTNtokRf8I9f3p7Qm4,Q341708,geoId/51033,US,United States of America,VA,Virginia,51033,Caroline County,US,USA,2,-5,2,4722,58,0,11834,30432,15021,15411,4120,3583,3561,4122,3872,4354,3623,2170,1027,2534169,38.03,-77.35,1379,76.257143,22,4,,19,-33,15,5.79,3.4,13.19,6.59,3.8,4.0,26.78,13.39,3.8,6.59,6.79,4.2,9.59,5.0,7.19,22.18,6.59,4.6,4.6,6.0,35.57,3.0,3.6,3.8,3.8,12.805556,7.8,16.666667,0.66675,,5.616667,62.400074
US_VA_51033,2021-12-30,ChIJ_4mgAtTNtokRf8I9f3p7Qm4,Q341708,geoId/51033,US,United States of America,VA,Virginia,51033,Caroline County,US,USA,2,45,0,4767,58,3,11837,30432,15021,15411,4120,3583,3561,4122,3872,4354,3623,2170,1027,2534169,38.03,-77.35,1379,76.257143,27,9,,14,-36,15,2.88,5.75,11.09,4.72,4.31,3.9,19.1,10.68,3.7,6.37,5.13,3.9,9.04,7.8,5.75,23.61,3.29,5.54,,6.98,33.68,,4.72,6.78,4.31,10.572222,9.333333,14.005556,6.632222,,9.691358,94.043111
US_VA_51033,2021-12-31,ChIJ_4mgAtTNtokRf8I9f3p7Qm4,Q341708,geoId/51033,US,United States of America,VA,Virginia,51033,Caroline County,US,USA,2,80,0,4847,58,0,11837,30432,15021,15411,4120,3583,3561,4122,3872,4354,3623,2170,1027,2534169,38.03,-77.35,1379,76.257143,-10,14,,-14,-58,22,3.77,5.75,9.52,6.35,4.36,4.76,21.42,13.29,4.36,6.35,4.96,4.36,7.73,4.56,7.73,17.06,3.37,4.36,5.36,3.77,28.95,,4.76,3.17,,12.25,10.433333,16.305556,0.592667,,10.972222,92.018145
US_VA_51033,2022-01-01,ChIJ_4mgAtTNtokRf8I9f3p7Qm4,Q341708,geoId/51033,US,United States of America,VA,Virginia,51033,Caroline County,US,USA,2,0,0,4847,58,0,11837,30432,15021,15411,4120,3583,3561,4122,3872,4354,3623,2170,1027,2534169,38.03,-77.35,1379,76.257143,-20,-29,-33,-3,-30,,5.72,7.89,10.26,5.72,3.95,5.53,21.12,9.87,3.95,8.29,4.34,5.53,6.91,4.14,5.13,21.31,4.34,3.55,7.7,2.96,35.33,,3.16,3.95,,14.95,11.85,18.722222,2.342444,,14.066667,94.525348
US_VA_51033,2022-01-02,ChIJ_4mgAtTNtokRf8I9f3p7Qm4,Q341708,geoId/51033,US,United States of America,VA,Virginia,51033,Caroline County,US,USA,2,0,0,4847,58,0,11837,30432,15021,15411,4120,3583,3561,4122,3872,4354,3623,2170,1027,2534169,38.03,-77.35,1379,76.257143,,,,33,-3,,5.22,5.22,9.32,3.17,2.98,5.04,17.72,8.02,,5.97,3.36,3.73,7.09,4.66,5.59,21.07,4.85,4.85,3.73,,35.44,4.85,5.78,3.54,5.04,16.311111,13.15,20.055556,28.250444,,14.783333,90.760674
US_VA_51033,2022-01-03,ChIJ_4mgAtTNtokRf8I9f3p7Qm4,Q341708,geoId/51033,US,United States of America,VA,Virginia,51033,Caroline County,US,USA,2,139,0,4986,58,0,11837,30432,15021,15411,4120,3583,3561,4122,3872,4354,3623,2170,1027,2534169,38.03,-77.35,1379,76.257143,,,,-16,-73,24,,4.42,6.18,4.64,,,11.49,4.42,,3.98,,,3.75,,,14.36,3.75,3.53,,,22.09,,3.53,3.98,3.09,4.894444,-0.916667,15.233333,10.639778,50.8,2.072222,82.153979
US_VA_51033,2022-01-04,ChIJ_4mgAtTNtokRf8I9f3p7Qm4,Q341708,geoId/51033,US,United States of America,VA,Virginia,51033,Caroline County,US,USA,2,130,0,5116,58,13,11850,30432,15021,15411,4120,3583,3561,4122,3872,4354,3623,2170,1027,2534169,38.03,-77.35,1379,76.257143,,23,,-16,-72,11,,3.88,8.21,4.33,,4.33,13.0,7.52,,3.19,,,3.65,7.07,,9.8,,3.88,3.88,,21.89,,,,,-2.293651,-7.119048,5.126984,9.797143,30.48,-5.404762,79.401608
US_VA_51033,2022-01-05,ChIJ_4mgAtTNtokRf8I9f3p7Qm4,Q341708,geoId/51033,US,United States of America,VA,Virginia,51033,Caroline County,US,USA,2,12,0,5128,58,2,11852,30432,15021,15411,4120,3583,3561,4122,3872,4354,3623,2170,1027,2534169,38.03,-77.35,1379,76.257143,,16,,1,-47,6,3.73,5.36,9.33,4.66,3.27,3.5,15.86,10.49,3.96,5.6,,,4.66,4.2,,17.49,,4.2,,,25.18,3.73,5.6,,3.96,0.420635,-7.380952,6.492063,2.467429,50.8,-1.698413,85.869559
US_VA_51033,2022-01-06,ChIJ_4mgAtTNtokRf8I9f3p7Qm4,Q341708,geoId/51033,US,United States of America,VA,Virginia,51033,Caroline County,US,USA,2,37,0,5165,58,0,11852,30432,15021,15411,4120,3583,3561,4122,3872,4354,3623,2170,1027,2534169,38.03,-77.35,1379,76.257143,,20,,-9,-30,7,,3.33,8.66,4.89,4.44,4.22,15.33,5.78,,4.89,,,7.77,,6.0,19.99,5.78,5.11,3.33,4.0,28.43,,6.22,4.0,3.11,4.240741,-2.111111,9.549383,0.366889,30.48,-1.833333,64.841336
US_VA_51033,2022-01-07,ChIJ_4mgAtTNtokRf8I9f3p7Qm4,Q341708,geoId/51033,US,United States of America,VA,Virginia,51033,Caroline County,US,USA,2,39,0,5204,58,3,11855,30432,15021,15411,4120,3583,3561,4122,3872,4354,3623,2170,1027,2534169,38.03,-77.35,1379,76.257143,-30,-13,,-29,-29,15,3.24,6.27,11.24,4.54,5.41,,12.76,5.19,3.24,6.49,4.33,,5.62,,4.11,21.19,3.89,5.41,3.03,4.33,30.92,3.46,6.27,5.84,,0.376543,-3.012346,5.679012,0.943429,,-6.635802,59.552518
US_VA_51033,2022-01-08,ChIJ_4mgAtTNtokRf8I9f3p7Qm4,Q341708,geoId/51033,US,United States of America,VA,Virginia,51033,Caroline County,US,USA,2,0,0,5204,58,1,11856,30432,15021,15411,4120,3583,3561,4122,3872,4354,3623,2170,1027,2534169,38.03,-77.35,1379,76.257143,-14,-11,-41,-15,5,,3.58,4.22,8.22,5.27,4.64,5.69,16.66,8.64,,7.38,3.58,,6.54,4.22,5.48,20.03,5.48,5.69,,4.22,33.73,2.95,5.06,3.58,5.9,-3.808642,-9.253086,2.185185,0.0,,-12.759259,49.950557
US_VA_51033,2022-01-09,ChIJ_4mgAtTNtokRf8I9f3p7Qm4,Q341708,geoId/51033,US,United States of America,VA,Virginia,51033,Caroline County,US,USA,2,0,0,5204,58,4,11860,30432,15021,15411,4120,3583,3561,4122,3872,4354,3623,2170,1027,2534169,38.03,-77.35,1379,76.257143,,-14,,-20,-4,,3.76,3.76,7.52,4.95,5.15,3.76,15.64,7.92,4.36,4.95,,5.54,4.36,4.75,4.55,15.24,3.56,4.95,3.76,2.77,28.9,3.37,5.74,3.96,,2.037037,-6.018519,9.709877,1.0795,,-4.061728,64.151758
US_VA_51033,2022-01-10,ChIJ_4mgAtTNtokRf8I9f3p7Qm4,Q341708,geoId/51033,US,United States of America,VA,Virginia,51033,Caroline County,US,USA,2,217,0,5421,58,2,11862,30432,15021,15411,4120,3583,3561,4122,3872,4354,3623,2170,1027,2534169,38.03,-77.35,1379,76.257143,,-7,,-13,-15,12,4.66,5.67,10.73,5.67,5.47,4.66,17.41,8.91,3.64,7.09,,4.86,4.25,3.24,7.09,18.42,,4.25,3.04,3.85,30.57,,3.64,4.25,5.67,4.179012,-1.234568,9.320988,5.207,,-4.648148,53.065576
US_VA_51033,2022-01-11,ChIJ_4mgAtTNtokRf8I9f3p7Qm4,Q341708,geoId/51033,US,United States of America,VA,Virginia,51033,Caroline County,US,USA,2,56,0,5477,58,2,11864,30432,15021,15411,4120,3583,3561,4122,3872,4354,3623,2170,1027,2534169,38.03,-77.35,1379,76.257143,-12,-6,,-8,-7,9,3.79,4.17,9.85,7.01,2.84,5.5,14.02,7.96,3.03,6.25,,4.55,5.5,4.55,5.12,20.85,4.17,6.44,4.55,3.6,31.46,,6.25,2.84,2.84,-2.061111,-6.211111,4.077778,0.0,,-12.677778,44.2686
US_VA_51033,2022-01-12,ChIJ_4mgAtTNtokRf8I9f3p7Qm4,Q341708,geoId/51033,US,United States of America,VA,Virginia,51033,Caroline County,US,USA,2,61,1,5538,59,4,11868,30432,15021,15411,4120,3583,3561,4122,3872,4354,3623,2170,1027,2534169,38.03,-77.35,1379,76.257143,-1,-2,,-10,-5,10,3.78,5.29,8.13,6.99,4.35,3.59,12.47,7.37,4.16,7.37,2.65,4.54,4.54,2.65,6.99,18.9,4.54,6.05,3.97,4.54,29.86,3.59,5.67,3.02,4.72,-0.311111,-6.8,9.161111,0.0,,-9.688889,49.316887
US_VA_51033,2022-01-13,ChIJ_4mgAtTNtokRf8I9f3p7Qm4,Q341708,geoId/51033,US,United States of America,VA,Virginia,51033,Caroline County,US,USA,2,69,0,5607,59,9,11877,30432,15021,15411,4120,3583,3561,4122,3872,4354,3623,2170,1027,2534169,38.03,-77.35,1379,76.257143,-1,0,,-8,-7,11,3.76,3.76,10.34,2.63,3.76,4.14,13.91,10.15,4.7,6.77,,3.57,3.2,4.89,7.52,16.92,5.45,4.89,3.95,,25.76,3.38,6.96,4.14,3.2,3.416667,-3.938889,9.427778,0.0,,-3.888889,59.046836
US_VA_51033,2022-01-14,ChIJ_4mgAtTNtokRf8I9f3p7Qm4,Q341708,geoId/51033,US,United States of America,VA,Virginia,51033,Caroline County,US,USA,2,71,0,5678,59,1,11878,30432,15021,15411,4120,3583,3561,4122,3872,4354,3623,2170,1027,2534169,38.03,-77.35,1379,76.257143,-12,6,,-15,-6,9,2.54,3.99,8.7,5.26,5.44,5.44,10.87,5.98,,5.62,3.62,5.62,4.89,,6.71,15.59,4.71,3.44,2.9,4.71,28.45,3.62,6.53,3.81,2.54,4.572222,-0.855556,9.194444,0.0,,-1.1,66.755305
US_VA_51033,2022-01-15,ChIJ_4mgAtTNtokRf8I9f3p7Qm4,Q341708,geoId/51033,US,United States of America,VA,Virginia,51033,Caroline County,US,USA,2,0,0,5678,59,0,11878,30432,15021,15411,4120,3583,3561,4122,3872,4354,3623,2170,1027,2534169,38.03,-77.35,1379,76.257143,-15,3,-27,-10,12,,4.99,4.99,6.86,5.82,3.54,7.69,13.52,6.45,,5.2,,4.58,6.24,3.74,7.07,16.01,3.33,4.78,3.95,5.41,27.86,,4.78,4.58,3.12,-0.005556,-3.105556,6.422222,0.0,,-10.35,45.904376
US_VA_51033,2022-01-16,ChIJ_4mgAtTNtokRf8I9f3p7Qm4,Q341708,geoId/51033,US,United States of America,VA,Virginia,51033,Caroline County,US,USA,2,0,0,5678,59,3,11881,30432,15021,15411,4120,3583,3561,4122,3872,4354,3623,2170,1027,2534169,38.03,-77.35,1379,76.257143,,,,-45,-22,,,5.89,7.66,6.68,,2.95,7.86,5.11,,5.3,2.95,4.91,3.93,4.12,8.25,14.73,3.54,4.71,3.93,2.75,31.03,,4.71,4.12,3.93,-5.588889,-8.061111,0.544444,3.120571,,-12.427778,58.659074
US_VA_51033,2022-01-17,ChIJ_4mgAtTNtokRf8I9f3p7Qm4,Q341708,geoId/51033,US,United States of America,VA,Virginia,51033,Caroline County,US,USA,2,168,0,5846,59,0,11881,30432,15021,15411,4120,3583,3561,4122,3872,4354,3623,2170,1027,2534169,38.03,-77.35,1379,76.257143,,-28,,-26,-46,23,5.25,5.25,8.37,3.5,,5.84,12.26,8.76,,6.62,3.89,3.89,4.47,,6.42,17.51,4.28,7.98,3.31,3.31,30.94,4.86,5.45,3.5,2.72,2.438889,-1.961111,5.588889,25.117778,,-2.038889,72.441023
US_VA_51033,2022-01-18,ChIJ_4mgAtTNtokRf8I9f3p7Qm4,Q341708,geoId/51033,US,United States of America,VA,Virginia,51033,Caroline County,US,USA,2,27,0,5873,59,4,11885,30432,15021,15411,4120,3583,3561,4122,3872,4354,3623,2170,1027,2534169,38.03,-77.35,1379,76.257143,-12,-12,,-13,-19,12,4.26,6.2,7.75,7.75,4.85,5.43,12.6,6.4,4.46,9.31,,4.26,8.14,4.85,5.62,18.61,3.49,7.95,2.71,4.85,34.7,3.1,5.04,4.85,3.68,1.811111,-2.022222,5.533333,1.524,,-7.683333,49.478119
US_VA_51033,2022-01-19,ChIJ_4mgAtTNtokRf8I9f3p7Qm4,Q341708,geoId/51033,US,United States of America,VA,Virginia,51033,Caroline County,US,USA,2,43,0,5916,59,832,12717,30432,15021,15411,4120,3583,3561,4122,3872,4354,3623,2170,1027,2534169,38.03,-77.35,1379,76.257143,7,4,,-7,-7,8,3.92,3.55,8.22,7.66,5.42,5.6,14.38,8.78,,8.22,2.62,5.98,6.91,3.17,8.59,19.24,5.42,3.92,,3.73,31.0,2.8,6.91,3.73,3.36,2.8,-3.988889,12.283333,0.1524,,-5.233333,55.633974
US_VA_51033,2022-01-20,ChIJ_4mgAtTNtokRf8I9f3p7Qm4,Q341708,geoId/51033,US,United States of America,VA,Virginia,51033,Caroline County,US,USA,2,45,0,5961,59,4,12721,30432,15021,15411,4120,3583,3561,4122,3872,4354,3623,2170,1027,2534169,38.03,-77.35,1379,76.257143,,-5,,-22,-15,16,2.88,3.79,9.38,4.87,3.79,5.95,11.0,6.67,4.15,7.39,3.97,2.88,5.05,2.88,4.51,15.51,3.79,6.49,3.79,3.79,30.47,3.97,6.31,5.05,3.61,5.077778,-1.377778,10.922222,1.919111,30.48,-1.022222,64.886404
US_VA_51033,2022-01-21,ChIJ_4mgAtTNtokRf8I9f3p7Qm4,Q341708,geoId/51033,US,United States of America,VA,Virginia,51033,Caroline County,US,USA,2,71,0,6032,59,2,12723,30432,15021,15411,4120,3583,3561,4122,3872,4354,3623,2170,1027,2534169,38.03,-77.35,1379,76.257143,-24,-18,,-31,-16,16,3.96,5.34,12.27,7.72,4.16,3.56,9.7,6.73,3.36,7.52,4.35,3.96,4.75,4.75,8.11,18.01,6.53,6.92,3.96,4.95,28.89,3.56,4.75,,3.56,-3.916667,-6.433333,0.838889,5.023556,30.48,-12.45,51.975906
US_VA_51033,2022-01-22,ChIJ_4mgAtTNtokRf8I9f3p7Qm4,Q341708,geoId/51033,US,United States of America,VA,Virginia,51033,Caroline County,US,USA,2,0,0,6032,59,3,12726,30432,15021,15411,4120,3583,3561,4122,3872,4354,3623,2170,1027,2534169,38.03,-77.35,1379,76.257143,-21,-19,-71,-30,11,,4.68,5.91,7.54,5.7,4.07,6.11,10.79,6.31,,6.11,4.07,3.87,,4.89,6.52,17.51,3.46,4.89,3.06,3.67,33.19,3.46,3.87,5.5,,-4.4,-8.983333,1.016667,0.084667,,-14.377778,46.333068
US_VA_51033,2022-01-23,ChIJ_4mgAtTNtokRf8I9f3p7Qm4,Q341708,geoId/51033,US,United States of America,VA,Virginia,51033,Caroline County,US,USA,2,0,0,6032,59,2,12728,30432,15021,15411,4120,3583,3561,4122,3872,4354,3623,2170,1027,2534169,38.03,-77.35,1379,76.257143,,-14,,-23,-2,,4.31,5.49,8.23,6.28,3.53,4.31,10.39,5.69,3.33,8.04,,2.75,3.33,4.9,6.47,16.27,4.9,4.51,3.73,3.73,29.41,2.75,3.92,3.92,2.75,-1.633333,-7.688889,5.377778,0.0508,,-9.85,53.973769
US_VA_51033,2022-01-24,ChIJ_4mgAtTNtokRf8I9f3p7Qm4,Q341708,geoId/51033,US,United States of America,VA,Virginia,51033,Caroline County,US,USA,2,130,2,6162,61,2,12730,30432,15021,15411,4120,3583,3561,4122,3872,4354,3623,2170,1027,2534169,38.03,-77.35,1379,76.257143,-13,-16,,-15,-7,9,4.97,4.05,9.02,6.62,4.05,5.15,9.75,5.89,3.68,9.38,4.23,2.76,4.6,3.5,6.99,19.88,4.79,6.99,3.31,,31.84,3.68,6.26,3.87,3.68,1.4,-5.222222,6.794444,0.0,,-5.583333,59.885778
US_VA_51033,2022-01-25,ChIJ_4mgAtTNtokRf8I9f3p7Qm4,Q341708,geoId/51033,US,United States of America,VA,Virginia,51033,Caroline County,US,USA,2,21,0,6183,61,1,12731,30432,15021,15411,4120,3583,3561,4122,3872,4354,3623,2170,1027,2534169,38.03,-77.35,1379,76.257143,-7,-11,,-12,-7,8,5.77,3.72,8.56,6.7,5.03,4.65,12.28,8.0,3.91,8.56,4.65,4.09,5.21,3.35,6.33,21.77,5.58,5.4,2.98,3.54,29.96,4.47,4.65,4.47,4.28,4.227778,-1.044444,10.177778,0.0,,-2.938889,59.814007
US_VA_51033,2022-01-26,ChIJ_4mgAtTNtokRf8I9f3p7Qm4,Q341708,geoId/51033,US,United States of America,VA,Virginia,51033,Caroline County,US,USA,2,41,0,6224,61,2,12733,30432,15021,15411,4120,3583,3561,4122,3872,4354,3623,2170,1027,2534169,38.03,-77.35,1379,76.257143,,-6,,-14,-7,10,4.22,3.49,9.18,7.71,4.59,7.53,10.1,5.32,2.57,6.61,3.85,2.75,4.59,3.49,6.98,19.46,6.43,5.51,2.75,3.12,38.92,3.31,3.49,5.69,3.31,-0.955556,-5.488889,3.966667,0.0,,-11.133333,46.236648
US_VA_51033,2022-01-27,ChIJ_4mgAtTNtokRf8I9f3p7Qm4,Q341708,geoId/51033,US,United States of America,VA,Virginia,51033,Caroline County,US,USA,2,65,0,6289,61,8,12741,30432,15021,15411,4120,3583,3561,4122,3872,4354,3623,2170,1027,2534169,38.03,-77.35,1379,76.257143,-6,-1,,-12,-5,9,5.09,3.27,8.54,5.09,4.18,4.18,9.99,6.54,2.73,6.18,3.82,3.63,4.54,3.45,6.91,23.08,4.72,4.91,3.27,6.18,31.44,,3.45,5.63,4.0,-4.127778,-10.588889,3.033333,0.0,,-11.494444,56.65035
US_VA_51033,2022-01-28,ChIJ_4mgAtTNtokRf8I9f3p7Qm4,Q341708,geoId/51033,US,United States of America,VA,Virginia,51033,Caroline County,US,USA,2,42,0,6331,61,2,12743,30432,15021,15411,4120,3583,3561,4122,3872,4354,3623,2170,1027,2534169,38.03,-77.35,1379,76.257143,-11,11,,-21,-3,10,4.07,6.66,7.21,5.55,3.7,5.55,10.72,3.88,2.59,7.21,3.14,3.33,2.96,3.14,6.1,18.3,4.07,3.88,3.14,3.51,29.02,,4.07,5.55,3.51,1.15,-3.916667,5.844444,0.4445,,-6.494444,56.893171
US_VA_51033,2022-01-29,ChIJ_4mgAtTNtokRf8I9f3p7Qm4,Q341708,geoId/51033,US,United States of America,VA,Virginia,51033,Caroline County,US,USA,2,0,0,6331,61,2,12745,30432,15021,15411,4120,3583,3561,4122,3872,4354,3623,2170,1027,2534169,38.03,-77.35,1379,76.257143,-41,-41,-37,-43,-9,,3.71,9.58,7.82,5.47,4.3,5.67,8.99,6.06,3.13,8.6,6.65,6.06,3.52,6.25,6.45,16.03,5.67,5.28,4.89,4.3,35.38,3.71,3.52,4.89,3.32,-1.472222,-4.688889,2.822222,1.905,30.48,-7.227778,65.011664
US_VA_51033,2022-01-30,ChIJ_4mgAtTNtokRf8I9f3p7Qm4,Q341708,geoId/51033,US,United States of America,VA,Virginia,51033,Caroline County,US,USA,2,0,0,6331,61,8,12753,30432,15021,15411,4120,3583,3561,4122,3872,4354,3623,2170,1027,2534169,38.03,-77.35,1379,76.257143,,-14,,-28,-6,,4.82,3.85,9.05,6.55,5.01,3.85,12.33,4.24,3.27,7.71,,,,4.62,6.36,12.14,5.39,4.43,6.74,5.97,31.01,4.04,4.04,3.27,,-5.338889,-12.244444,0.977778,0.254,30.48,-15.216667,45.827089
US_VA_51033,2022-01-31,ChIJ_4mgAtTNtokRf8I9f3p7Qm4,Q341708,geoId/51033,US,United States of America,VA,Virginia,51033,Caroline County,US,USA,2,71,2,6402,63,0,12753,30432,15021,15411,4120,3583,3561,4122,3872,4354,3623,2170,1027,2534169,38.03,-77.35,1379,76.257143,-15,-14,,-13,-3,9,5.88,6.42,8.73,5.7,4.28,5.17,8.2,4.63,2.5,9.45,3.74,4.99,4.28,3.74,6.24,19.6,5.35,6.77,3.39,,28.34,4.46,4.99,4.1,,-1.372222,-9.088889,5.094444,0.0508,,-7.627778,62.624755
US_VA_51033,2022-02-01,ChIJ_4mgAtTNtokRf8I9f3p7Qm4,Q341708,geoId/51033,US,United States of America,VA,Virginia,51033,Caroline County,US,USA,2,11,0,6413,63,7,12760,30432,15021,15411,4120,3583,3561,4122,3872,4354,3623,2170,1027,2534169,38.03,-77.35,1379,76.257143,-2,-6,,-10,-3,7,3.63,3.82,7.25,7.06,3.44,4.77,8.02,5.34,4.01,7.45,,4.96,3.63,5.15,9.35,17.75,3.25,4.58,3.63,3.05,30.73,,3.82,3.44,,0.072222,-5.911111,6.733333,0.0,,-5.783333,64.9756
US_VA_51033,2022-02-02,ChIJ_4mgAtTNtokRf8I9f3p7Qm4,Q341708,geoId/51033,US,United States of America,VA,Virginia,51033,Caroline County,US,USA,2,11,0,6424,63,2,12762,30432,15021,15411,4120,3583,3561,4122,3872,4354,3623,2170,1027,2534169,38.03,-77.35,1379,76.257143,,-7,,-9,-2,7,3.45,3.81,7.99,5.81,4.91,2.91,8.54,4.91,5.45,8.54,3.63,7.27,4.36,2.54,6.0,18.17,2.54,6.9,,4.0,25.61,2.73,4.36,,2.91,0.777778,-5.666667,10.861111,0.0,,-3.083333,75.613397
US_VA_51033,2022-02-03,ChIJ_4mgAtTNtokRf8I9f3p7Qm4,Q341708,geoId/51033,US,United States of America,VA,Virginia,51033,Caroline County,US,USA,2,16,0,6440,63,0,12762,30432,15021,15411,4120,3583,3561,4122,3872,4354,3623,2170,1027,2534169,38.03,-77.35,1379,76.257143,0,-2,,-15,-3,9,,5.19,6.86,7.23,3.89,4.08,5.75,3.15,3.89,4.82,3.71,5.56,2.96,3.52,6.12,19.46,5.0,5.56,4.45,4.08,23.91,,6.12,4.63,,7.083333,3.4,11.772222,1.213556,,5.422222,89.282654
US_VA_51033,2022-02-04,ChIJ_4mgAtTNtokRf8I9f3p7Qm4,Q341708,geoId/51033,US,United States of America,VA,Virginia,51033,Caroline County,US,USA,2,30,1,6470,64,8,12770,30432,15021,15411,4120,3583,3561,4122,3872,4354,3623,2170,1027,2534169,38.03,-77.35,1379,76.257143,-14,-6,,-14,-1,11,4.43,4.25,6.2,6.74,4.25,3.01,4.96,3.01,3.19,7.45,4.61,3.9,3.54,2.48,6.91,15.07,4.61,6.2,2.66,3.9,31.02,5.14,4.43,4.61,3.19,12.166667,4.166667,17.833333,7.196667,,10.944444,92.429906
US_VA_51033,2022-02-05,ChIJ_4mgAtTNtokRf8I9f3p7Qm4,Q341708,geoId/51033,US,United States of America,VA,Virginia,51033,Caroline County,US,USA,2,0,0,6470,64,1,12771,30432,15021,15411,4120,3583,3561,4122,3872,4354,3623,2170,1027,2534169,38.03,-77.35,1379,76.257143,-3,-13,,-13,10,,5.94,4.92,5.53,5.53,2.87,,5.33,,3.69,7.58,3.69,3.69,,2.87,5.12,12.91,3.69,6.96,3.69,4.51,32.78,3.07,3.28,5.94,4.92,1.377778,-1.85,4.388889,12.8524,,-6.394444,56.464821
US_VA_51033,2022-02-06,ChIJ_4mgAtTNtokRf8I9f3p7Qm4,Q341708,geoId/51033,US,United States of America,VA,Virginia,51033,Caroline County,US,USA,2,0,0,6470,64,2,12773,30432,15021,15411,4120,3583,3561,4122,3872,4354,3623,2170,1027,2534169,38.03,-77.35,1379,76.257143,,-10,,-11,2,,5.13,5.52,7.3,6.12,6.31,6.12,8.48,6.12,,6.9,4.34,,,,5.92,15.19,6.31,4.93,4.93,4.93,29.39,3.16,2.96,5.72,4.14,-2.233333,-7.816667,3.594444,0.0,,-10.361111,53.861945
US_VA_51033,2022-02-07,ChIJ_4mgAtTNtokRf8I9f3p7Qm4,Q341708,geoId/51033,US,United States of America,VA,Virginia,51033,Caroline County,US,USA,2,33,3,6503,67,4,12777,30432,15021,15411,4120,3583,3561,4122,3872,4354,3623,2170,1027,2534169,38.03,-77.35,1379,76.257143,-15,-8,,-19,-4,8,3.21,4.45,9.26,4.81,5.34,7.3,7.84,2.85,5.52,6.24,3.56,3.21,3.21,4.99,8.2,16.92,4.63,4.99,3.56,4.63,31.0,2.49,3.92,3.38,4.28,0.455556,-5.166667,5.105556,1.61925,,-5.111111,66.581354
US_VA_51033,2022-02-08,ChIJ_4mgAtTNtokRf8I9f3p7Qm4,Q341708,geoId/51033,US,United States of America,VA,Virginia,51033,Caroline County,US,USA,2,17,1,6520,68,1,12778,30432,15021,15411,4120,3583,3561,4122,3872,4354,3623,2170,1027,2534169,38.03,-77.35,1379,76.257143,-6,-13,,-13,-5,7,3.11,6.04,7.32,6.96,,4.58,5.12,3.48,4.03,8.6,5.12,5.86,3.66,2.56,7.69,24.71,4.76,4.76,5.49,4.39,29.65,3.11,4.21,3.11,4.76,2.85,-3.155556,11.594444,2.427111,,-2.066667,70.312924
US_VA_51033,2022-02-09,ChIJ_4mgAtTNtokRf8I9f3p7Qm4,Q341708,geoId/51033,US,United States of America,VA,Virginia,51033,Caroline County,US,USA,2,8,0,6528,68,8,12786,30432,15021,15411,4120,3583,3561,4122,3872,4354,3623,2170,1027,2534169,38.03,-77.35,1379,76.257143,0,-4,,-9,-4,7,3.81,3.63,7.99,7.44,3.99,5.99,8.17,5.99,6.35,5.99,3.99,3.81,4.54,3.45,7.99,29.23,5.08,7.62,3.99,2.54,33.76,2.9,5.81,5.99,3.09,3.455556,-4.672222,15.522222,0.0,,-4.277778,57.383786
