location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,new_confirmed_male,new_confirmed_female,cumulative_confirmed_male,cumulative_confirmed_female,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_cough,search_trends_diabetes,search_trends_fever,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_obesity,search_trends_pain,search_trends_skin_rash,search_trends_swelling,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_IN_18087,2022-05-01,ChIJVVqCpClFFogRGss69-idxro,Q24464,geoId/18087,US,United States of America,IN,Indiana,18087,LaGrange County,US,USA,2,4,0,5856,102,1,8939,0,1,0,0,0,0,1,0,1,1,26,67,253,466,151,828,794,864,880,774,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,2,2707,3131,39248,19868,19380,7140,6871,4893,4419,4262,4341,3823,2358,1141,1802083,41.641667,-85.416667,1002,79.2125,,,,48,-22,,11.4,14.06,6.84,,5.32,10.26,5.32,8.36,,6.46,12.92,5.7,,6.46,33.83,6.08,6.46,13.25,9.711111,15.905556,12.530667,,8.866667,74.808181
US_IN_18087,2022-05-02,ChIJVVqCpClFFogRGss69-idxro,Q24464,geoId/18087,US,United States of America,IN,Indiana,18087,LaGrange County,US,USA,2,2,0,5858,102,1,8940,0,2,0,0,0,0,0,0,0,0,26,69,253,466,151,828,794,864,880,774,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,1,2708,3132,39248,19868,19380,7140,6871,4893,4419,4262,4341,3823,2358,1141,1802083,41.641667,-85.416667,1002,79.2125,,,,41,11,-1,5.58,13.65,9.31,,,6.83,4.66,9.31,,6.52,25.13,4.96,,4.66,27.31,7.14,6.83,10.088889,8.683333,13.744444,0.435429,,5.661111,74.063451
US_IN_18087,2022-05-03,ChIJVVqCpClFFogRGss69-idxro,Q24464,geoId/18087,US,United States of America,IN,Indiana,18087,LaGrange County,US,USA,2,1,0,5859,102,1,8941,0,0,0,1,0,0,0,0,0,0,26,69,253,467,151,828,794,864,880,774,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,1,2708,3133,39248,19868,19380,7140,6871,4893,4419,4262,4341,3823,2358,1141,1802083,41.641667,-85.416667,1002,79.2125,33,28,,36,5,2,8.63,10.93,6.62,6.04,,,,9.49,,5.75,18.7,5.75,6.9,,32.22,9.49,9.21,10.8,8.861111,14.027778,6.7564,,8.522222,85.931351
US_IN_18087,2022-05-04,ChIJVVqCpClFFogRGss69-idxro,Q24464,geoId/18087,US,United States of America,IN,Indiana,18087,LaGrange County,US,USA,2,4,0,5863,102,2,8943,0,0,0,0,0,0,3,0,0,0,26,69,253,467,151,828,797,864,880,774,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,3,2709,3136,39248,19868,19380,7140,6871,4893,4419,4262,4341,3823,2358,1141,1802083,41.641667,-85.416667,1002,79.2125,,42,,47,6,0,4.53,14.79,5.13,4.22,6.64,7.24,,6.94,,6.34,20.52,5.73,9.66,8.15,35.31,10.56,,10.55,7.75,14.855556,11.768667,,7.477778,81.391647
US_IN_18087,2022-05-05,ChIJVVqCpClFFogRGss69-idxro,Q24464,geoId/18087,US,United States of America,IN,Indiana,18087,LaGrange County,US,USA,2,1,0,5864,102,0,8943,0,0,0,0,0,0,0,0,1,0,26,69,253,467,151,828,797,864,881,774,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,1,2709,3137,39248,19868,19380,7140,6871,4893,4419,4262,4341,3823,2358,1141,1802083,41.641667,-85.416667,1002,79.2125,15,7,,35,9,2,6.84,9.22,5.35,5.35,7.43,7.43,5.05,8.62,,5.95,22.0,5.35,6.54,4.76,32.41,6.24,4.16,10.105556,4.805556,14.2,0.5588,,6.983333,81.028979
US_IN_18087,2022-05-06,ChIJVVqCpClFFogRGss69-idxro,Q24464,geoId/18087,US,United States of America,IN,Indiana,18087,LaGrange County,US,USA,2,4,0,5868,102,4,8947,0,0,0,1,0,1,0,1,0,1,26,69,253,468,151,829,797,865,881,775,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,3,1,2712,3138,39248,19868,19380,7140,6871,4893,4419,4262,4341,3823,2358,1141,1802083,41.641667,-85.416667,1002,79.2125,22,8,,45,5,2,,8.0,5.63,4.15,5.33,5.92,,11.55,,7.4,16.88,4.74,4.15,,34.05,4.74,6.51,10.327778,6.811111,13.066667,6.858,,9.016667,91.66094
US_IN_18087,2022-05-07,ChIJVVqCpClFFogRGss69-idxro,Q24464,geoId/18087,US,United States of America,IN,Indiana,18087,LaGrange County,US,USA,2,1,0,5869,102,0,8947,0,0,0,0,0,1,0,0,0,0,26,69,253,468,151,830,797,865,881,775,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,1,2712,3139,39248,19868,19380,7140,6871,4893,4419,4262,4341,3823,2358,1141,1802083,41.641667,-85.416667,1002,79.2125,54,,,83,-8,,5.73,6.96,,,,8.19,,11.46,,6.14,20.47,,6.55,,34.8,,,13.272222,7.4,19.144444,4.354286,,2.077778,47.125611
US_IN_18087,2022-05-08,ChIJVVqCpClFFogRGss69-idxro,Q24464,geoId/18087,US,United States of America,IN,Indiana,18087,LaGrange County,US,USA,2,1,0,5870,102,1,8948,0,0,0,0,0,0,0,1,0,0,26,69,253,468,151,830,797,866,881,775,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,1,2712,3140,39248,19868,19380,7140,6871,4893,4419,4262,4341,3823,2358,1141,1802083,41.641667,-85.416667,1002,79.2125,,,,54,-30,,,8.21,,5.75,6.16,,,9.03,,9.03,18.47,,8.21,,33.65,6.16,,12.594444,4.083333,18.811111,0.0,,2.288889,49.675122
US_IN_18087,2022-05-09,ChIJVVqCpClFFogRGss69-idxro,Q24464,geoId/18087,US,United States of America,IN,Indiana,18087,LaGrange County,US,USA,2,1,0,5871,102,1,8949,0,0,0,0,1,0,0,0,0,0,26,69,253,468,152,830,797,866,881,775,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,,2713,3140,39248,19868,19380,7140,6871,4893,4419,4262,4341,3823,2358,1141,1802083,41.641667,-85.416667,1002,79.2125,,,,39,9,-1,6.78,10.33,4.52,4.84,5.16,8.39,5.49,8.39,,10.33,16.46,6.78,6.45,7.1,35.82,6.78,,16.405556,6.605556,24.738889,0.0,,5.761111,49.52012
US_IN_18087,2022-05-10,ChIJVVqCpClFFogRGss69-idxro,Q24464,geoId/18087,US,United States of America,IN,Indiana,18087,LaGrange County,US,USA,2,1,0,5872,102,0,8949,0,0,0,0,0,0,0,0,1,0,26,69,253,468,152,830,797,866,882,775,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,,2714,3140,39248,19868,19380,7140,6871,4893,4419,4262,4341,3823,2358,1141,1802083,41.641667,-85.416667,1002,79.2125,,57,,39,5,0,,11.93,8.48,,6.28,9.73,6.91,9.73,4.4,9.11,21.35,6.28,10.99,,34.85,10.68,7.22,21.65,16.605556,28.216667,0.0,,12.433333,55.875122
US_IN_18087,2022-05-11,ChIJVVqCpClFFogRGss69-idxro,Q24464,geoId/18087,US,United States of America,IN,Indiana,18087,LaGrange County,US,USA,2,3,0,5875,102,1,8950,0,0,0,0,0,0,0,1,0,2,26,69,253,468,152,830,797,867,882,777,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,2,2715,3142,39248,19868,19380,7140,6871,4893,4419,4262,4341,3823,2358,1141,1802083,41.641667,-85.416667,1002,79.2125,,43,,36,5,1,6.27,9.72,6.27,6.27,6.27,6.27,,9.41,,8.78,20.7,4.71,7.21,,29.49,9.72,8.78,25.344444,18.305556,30.4,0.0,,18.977778,67.885345
US_IN_18087,2022-05-12,ChIJVVqCpClFFogRGss69-idxro,Q24464,geoId/18087,US,United States of America,IN,Indiana,18087,LaGrange County,US,USA,2,0,0,5871,102,0,8950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39248,19868,19380,7140,6871,4893,4419,4262,4341,3823,2358,1141,1802083,41.641667,-85.416667,1002,79.2125,34,13,,50,6,-1,,11.92,9.98,6.76,,,,4.83,5.15,7.73,14.49,7.09,8.37,,35.43,10.31,7.09,23.538889,15.327778,30.055556,0.0,,9.394444,40.79891
US_IN_18087,2022-05-13,ChIJVVqCpClFFogRGss69-idxro,Q24464,geoId/18087,US,United States of America,IN,Indiana,18087,LaGrange County,US,USA,2,0,0,5871,102,0,8950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39248,19868,19380,7140,6871,4893,4419,4262,4341,3823,2358,1141,1802083,41.641667,-85.416667,1002,79.2125,22,17,,53,-5,-1,4.57,16.66,7.84,4.57,,7.18,,8.82,,7.18,14.7,5.23,8.49,,29.39,12.09,5.23,22.861111,13.633333,29.838889,0.0,,10.572222,46.036277
US_IN_18087,2022-05-14,ChIJVVqCpClFFogRGss69-idxro,Q24464,geoId/18087,US,United States of America,IN,Indiana,18087,LaGrange County,US,USA,2,,,,,3,8953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39248,19868,19380,7140,6871,4893,4419,4262,4341,3823,2358,1141,1802083,41.641667,-85.416667,1002,79.2125,39,,,45,-8,,9.11,13.29,,6.45,5.69,7.97,,9.49,,7.21,17.84,6.07,12.15,,30.75,9.87,,22.838889,15.172222,29.477778,0.423333,,14.3,58.952896
US_IN_18087,2022-05-15,ChIJVVqCpClFFogRGss69-idxro,Q24464,geoId/18087,US,United States of America,IN,Indiana,18087,LaGrange County,US,USA,2,,,,,2,8955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39248,19868,19380,7140,6871,4893,4419,4262,4341,3823,2358,1141,1802083,41.641667,-85.416667,1002,79.2125,,,,65,-23,,6.3,20.87,6.69,9.45,,6.3,5.51,5.91,,7.48,23.23,5.51,12.6,,39.77,13.39,8.66,19.855556,11.866667,28.111111,0.762,,11.883333,60.424864
US_IN_18087,2022-05-16,ChIJVVqCpClFFogRGss69-idxro,Q24464,geoId/18087,US,United States of America,IN,Indiana,18087,LaGrange County,US,USA,2,1,,5876,,2,8957,0,0,0,0,0,1,0,0,0,0,26,69,253,468,152,831,797,867,882,777,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,,2716,3142,39248,19868,19380,7140,6871,4893,4419,4262,4341,3823,2358,1141,1802083,41.641667,-85.416667,1002,79.2125,,,,64,10,-1,6.15,13.23,10.46,6.46,,4.31,,10.15,,8.3,19.07,4.61,10.77,,37.52,12.61,5.23,16.305556,10.655556,23.905556,3.429,,9.366667,63.92562
US_IN_18087,2022-05-17,ChIJVVqCpClFFogRGss69-idxro,Q24464,geoId/18087,US,United States of America,IN,Indiana,18087,LaGrange County,US,USA,2,,,,,0,8957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39248,19868,19380,7140,6871,4893,4419,4262,4341,3823,2358,1141,1802083,41.641667,-85.416667,1002,79.2125,,64,,45,8,0,4.26,13.4,,5.18,,8.84,,12.49,,9.44,22.54,5.48,7.92,4.26,35.03,7.92,5.18,15.055556,9.382716,21.654321,0.0,,5.080247,51.415374
US_IN_18087,2022-05-18,ChIJVVqCpClFFogRGss69-idxro,Q24464,geoId/18087,US,United States of America,IN,Indiana,18087,LaGrange County,US,USA,2,2,,5878,,1,8958,0,0,0,0,0,0,0,0,1,1,26,69,253,468,152,831,797,867,883,778,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,2,2716,3144,39248,19868,19380,7140,6871,4893,4419,4262,4341,3823,2358,1141,1802083,41.641667,-85.416667,1002,79.2125,,36,,43,6,2,7.04,7.33,5.28,,4.4,8.5,5.57,11.14,,7.04,23.75,,7.62,,36.66,9.38,4.99,13.493827,10.475309,18.123457,2.54,,8.098765,69.949775
US_IN_18087,2022-05-19,ChIJVVqCpClFFogRGss69-idxro,Q24464,geoId/18087,US,United States of America,IN,Indiana,18087,LaGrange County,US,USA,2,,,,,0,8958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39248,19868,19380,7140,6871,4893,4419,4262,4341,3823,2358,1141,1802083,41.641667,-85.416667,1002,79.2125,27,9,,44,6,-1,5.26,11.44,6.8,4.95,4.64,7.11,4.64,7.42,,6.49,26.28,6.49,6.49,,30.3,14.22,5.88,17.805556,10.772222,26.594444,3.852333,,13.677778,77.190796
US_IN_18087,2022-05-20,ChIJVVqCpClFFogRGss69-idxro,Q24464,geoId/18087,US,United States of America,IN,Indiana,18087,LaGrange County,US,USA,2,,,,,3,8961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39248,19868,19380,7140,6871,4893,4419,4262,4341,3823,2358,1141,1802083,41.641667,-85.416667,1002,79.2125,16,14,,55,1,0,8.88,14.59,6.98,4.44,,8.88,6.03,7.61,,7.61,20.94,6.34,5.39,4.76,37.12,7.93,,23.511111,16.733333,29.211111,0.3048,,17.255556,68.102993
US_IN_18087,2022-05-21,ChIJVVqCpClFFogRGss69-idxro,Q24464,geoId/18087,US,United States of America,IN,Indiana,18087,LaGrange County,US,USA,2,,,,,1,8962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39248,19868,19380,7140,6871,4893,4419,4262,4341,3823,2358,1141,1802083,41.641667,-85.416667,1002,79.2125,61,,,54,-1,,,15.25,,8.18,5.21,8.18,,9.3,,7.44,13.39,,6.7,,27.15,14.51,5.58,19.661111,14.638889,28.333333,4.487333,,14.461111,72.048012
US_IN_18087,2022-05-22,ChIJVVqCpClFFogRGss69-idxro,Q24464,geoId/18087,US,United States of America,IN,Indiana,18087,LaGrange County,US,USA,2,,,,,0,8962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39248,19868,19380,7140,6871,4893,4419,4262,4341,3823,2358,1141,1802083,41.641667,-85.416667,1002,79.2125,,,,69,-28,,,14.92,,5.5,9.82,7.86,,6.68,,6.68,25.53,6.28,6.68,6.28,33.78,10.6,8.25,13.969136,11.45679,18.938272,2.243667,,8.104938,67.847789
US_IN_18087,2022-05-23,ChIJVVqCpClFFogRGss69-idxro,Q24464,geoId/18087,US,United States of America,IN,Indiana,18087,LaGrange County,US,USA,2,,,,,0,8962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39248,19868,19380,7140,6871,4893,4419,4262,4341,3823,2358,1141,1802083,41.641667,-85.416667,1002,79.2125,,,,56,6,0,4.45,7.95,4.45,,5.72,7.0,,7.63,,7.95,21.62,4.77,7.95,4.45,32.11,12.08,6.04,11.322222,5.344444,18.016667,0.0,,3.411111,58.425203
US_IN_18087,2022-05-24,ChIJVVqCpClFFogRGss69-idxro,Q24464,geoId/18087,US,United States of America,IN,Indiana,18087,LaGrange County,US,USA,2,,,,,0,8962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39248,19868,19380,7140,6871,4893,4419,4262,4341,3823,2358,1141,1802083,41.641667,-85.416667,1002,79.2125,,74,,51,2,0,4.79,15.33,5.75,5.43,,6.07,,11.82,4.47,5.11,21.08,,7.98,,32.26,8.94,4.47,13.627778,5.944444,21.072222,0.0,,4.638889,54.79615
US_IN_18087,2022-05-25,ChIJVVqCpClFFogRGss69-idxro,Q24464,geoId/18087,US,United States of America,IN,Indiana,18087,LaGrange County,US,USA,2,1,,5879,,0,8962,0,0,0,0,0,0,0,1,0,0,26,69,253,468,152,831,797,868,883,778,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,1,2716,3145,39248,19868,19380,7140,6871,4893,4419,4262,4341,3823,2358,1141,1802083,41.641667,-85.416667,1002,79.2125,,44,,45,-1,0,4.43,11.08,12.03,4.43,,6.65,,7.6,,6.01,20.26,4.43,9.18,5.07,30.71,8.87,4.43,17.088889,10.872222,24.905556,3.556,,12.194444,73.116871
US_IN_18087,2022-05-26,ChIJVVqCpClFFogRGss69-idxro,Q24464,geoId/18087,US,United States of America,IN,Indiana,18087,LaGrange County,US,USA,2,1,,5880,,11,8973,0,0,0,0,0,1,0,0,0,0,26,69,253,468,152,832,797,868,883,778,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,,2717,3145,39248,19868,19380,7140,6871,4893,4419,4262,4341,3823,2358,1141,1802083,41.641667,-85.416667,1002,79.2125,4,-4,,56,-25,7,,12.16,6.95,,6.25,4.86,,6.95,,4.86,21.54,,7.99,6.6,36.48,11.12,6.25,20.677778,17.338889,23.261111,9.906,,17.811111,83.808765
US_IN_18087,2022-05-27,ChIJVVqCpClFFogRGss69-idxro,Q24464,geoId/18087,US,United States of America,IN,Indiana,18087,LaGrange County,US,USA,2,,,,,6,8979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39248,19868,19380,7140,6871,4893,4419,4262,4341,3823,2358,1141,1802083,41.641667,-85.416667,1002,79.2125,21,31,,85,-27,6,,11.41,5.71,7.84,5.35,5.35,,6.06,,8.56,21.04,6.42,10.34,4.99,26.39,7.84,6.78,17.888889,14.627778,22.55,6.223,,15.227778,84.463696
US_IN_18087,2022-05-28,ChIJVVqCpClFFogRGss69-idxro,Q24464,geoId/18087,US,United States of America,IN,Indiana,18087,LaGrange County,US,USA,2,,,,,0,8979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39248,19868,19380,7140,6871,4893,4419,4262,4341,3823,2358,1141,1802083,41.641667,-85.416667,1002,79.2125,47,,,74,-25,,5.6,6.4,,5.6,6.0,8.0,,6.0,,,18.8,,8.8,,33.6,11.2,5.6,16.133333,9.827778,23.127778,3.3655,,10.294444,68.705203
US_IN_18087,2022-05-29,ChIJVVqCpClFFogRGss69-idxro,Q24464,geoId/18087,US,United States of America,IN,Indiana,18087,LaGrange County,US,USA,2,1,,5881,,0,8979,0,0,0,0,0,0,0,0,0,0,26,69,253,468,152,832,797,868,883,778,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,,2718,3145,39248,19868,19380,7140,6871,4893,4419,4262,4341,3823,2358,1141,1802083,41.641667,-85.416667,1002,79.2125,,,,50,-32,,,18.62,,,7.08,8.19,,7.08,,,17.13,,11.54,,36.87,13.03,,20.2,13.227778,27.155556,0.0,,13.2,64.343617
US_IN_18087,2022-05-30,ChIJVVqCpClFFogRGss69-idxro,Q24464,geoId/18087,US,United States of America,IN,Indiana,18087,LaGrange County,US,USA,2,,,,,0,8979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39248,19868,19380,7140,6871,4893,4419,4262,4341,3823,2358,1141,1802083,41.641667,-85.416667,1002,79.2125,,,,113,-81,15,10.29,19.51,,,6.39,,,6.74,,9.22,19.87,,17.74,7.1,39.38,16.68,5.32,24.622222,17.022222,30.283333,0.0,,14.9,55.0507
US_IN_18087,2022-05-31,ChIJVVqCpClFFogRGss69-idxro,Q24464,geoId/18087,US,United States of America,IN,Indiana,18087,LaGrange County,US,USA,2,2,,5883,,0,8979,0,0,0,0,0,1,0,0,0,0,26,69,253,468,152,833,797,868,883,778,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,1,2719,3146,39248,19868,19380,7140,6871,4893,4419,4262,4341,3823,2358,1141,1802083,41.641667,-85.416667,1002,79.2125,,75,,61,-6,3,,19.45,9.03,6.95,,7.99,6.25,11.81,4.86,6.95,21.88,5.56,17.71,5.9,35.77,18.06,11.11,26.522222,20.111111,31.477778,0.0,,16.944444,55.909922
US_IN_18087,2022-06-01,ChIJVVqCpClFFogRGss69-idxro,Q24464,geoId/18087,US,United States of America,IN,Indiana,18087,LaGrange County,US,USA,2,3,,5886,,0,8979,0,0,0,0,1,0,1,0,0,1,26,69,253,468,153,833,798,868,883,779,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,2,2720,3148,39248,19868,19380,7140,6871,4893,4419,4262,4341,3823,2358,1141,1802083,41.641667,-85.416667,1002,79.2125,,59,,50,0,4,,16.17,7.91,10.32,6.88,6.54,,11.7,,8.6,24.08,,12.73,6.19,38.18,12.38,9.29,22.95679,19.117284,30.104938,1.2192,,16.58642,67.544171
US_IN_18087,2022-06-02,ChIJVVqCpClFFogRGss69-idxro,Q24464,geoId/18087,US,United States of America,IN,Indiana,18087,LaGrange County,US,USA,2,4,,5890,,0,8979,0,0,1,1,0,0,0,2,0,0,26,69,254,469,153,833,798,870,883,779,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,3,2721,3151,39248,19868,19380,7140,6871,4893,4419,4262,4341,3823,2358,1141,1802083,41.641667,-85.416667,1002,79.2125,27,8,,53,-1,2,5.17,14.4,9.23,5.54,,5.17,,8.86,,6.28,22.52,,15.88,,36.56,13.66,,17.361111,11.7,24.372222,4.445,,9.422222,60.012496
US_IN_18087,2022-06-03,ChIJVVqCpClFFogRGss69-idxro,Q24464,geoId/18087,US,United States of America,IN,Indiana,18087,LaGrange County,US,USA,2,,,,,5,8984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39248,19868,19380,7140,6871,4893,4419,4262,4341,3823,2358,1141,1802083,41.641667,-85.416667,1002,79.2125,21,18,,59,1,1,,19.68,6.31,7.43,7.43,6.68,,6.31,,,26.74,,16.34,5.94,37.51,22.66,,18.633333,9.683333,25.966667,0.0254,,5.75,43.24163
US_IN_18087,2022-06-04,ChIJVVqCpClFFogRGss69-idxro,Q24464,geoId/18087,US,United States of America,IN,Indiana,18087,LaGrange County,US,USA,2,,,,,1,8985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39248,19868,19380,7140,6871,4893,4419,4262,4341,3823,2358,1141,1802083,41.641667,-85.416667,1002,79.2125,22,,,74,-9,,,12.85,6.23,6.62,,10.52,,10.91,,6.62,14.02,,11.3,7.01,29.99,10.13,,16.633333,7.594444,24.488889,0.0,,4.583333,45.126437
US_IN_18087,2022-06-05,ChIJVVqCpClFFogRGss69-idxro,Q24464,geoId/18087,US,United States of America,IN,Indiana,18087,LaGrange County,US,USA,2,,,,,1,8986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39248,19868,19380,7140,6871,4893,4419,4262,4341,3823,2358,1141,1802083,41.641667,-85.416667,1002,79.2125,,,,87,-21,,6.3,22.05,,,,,5.51,6.69,,9.06,20.87,,17.72,,35.05,18.51,5.91,19.861111,12.111111,27.938889,0.0,,9.2,50.620642
US_IN_18087,2022-06-06,ChIJVVqCpClFFogRGss69-idxro,Q24464,geoId/18087,US,United States of America,IN,Indiana,18087,LaGrange County,US,USA,2,4,,5894,,1,8987,0,0,0,0,0,0,0,2,0,1,26,69,254,469,153,833,798,872,883,780,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,3,2722,3154,39248,19868,19380,7140,6871,4893,4419,4262,4341,3823,2358,1141,1802083,41.641667,-85.416667,1002,79.2125,,,,46,2,1,,19.11,,6.25,6.25,9.03,7.64,10.77,,7.99,15.29,,12.16,6.95,34.39,12.16,6.6,20.244444,14.905556,26.188889,1.016,,12.955556,63.030096
US_IN_18087,2022-06-07,ChIJVVqCpClFFogRGss69-idxro,Q24464,geoId/18087,US,United States of America,IN,Indiana,18087,LaGrange County,US,USA,2,3,,5897,,0,8987,0,0,0,0,0,1,0,0,1,0,26,69,254,469,153,834,798,872,884,780,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,1,2724,3155,39248,19868,19380,7140,6871,4893,4419,4262,4341,3823,2358,1141,1802083,41.641667,-85.416667,1002,79.2125,,102,,56,-2,2,7.41,15.53,,,,5.29,,7.76,,6.35,23.64,6.35,10.59,10.59,31.41,13.06,9.17,18.65,15.072222,23.6,14.097,,14.922222,79.063926
US_IN_18087,2022-06-08,ChIJVVqCpClFFogRGss69-idxro,Q24464,geoId/18087,US,United States of America,IN,Indiana,18087,LaGrange County,US,USA,2,3,,5900,,3,8990,0,1,0,0,0,1,0,0,0,1,26,70,254,469,153,835,798,872,884,781,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,3,2724,3158,39248,19868,19380,7140,6871,4893,4419,4262,4341,3823,2358,1141,1802083,41.641667,-85.416667,1002,79.2125,,65,,47,-2,4,,17.15,5.25,6.3,7.0,,,15.05,,5.25,22.75,5.25,15.4,5.95,37.81,11.9,8.05,15.505556,9.311111,21.538889,0.9144,,10.805556,73.599761
US_IN_18087,2022-06-09,ChIJVVqCpClFFogRGss69-idxro,Q24464,geoId/18087,US,United States of America,IN,Indiana,18087,LaGrange County,US,USA,2,3,,5903,,1,8991,0,0,0,0,0,1,1,0,0,1,26,70,254,469,153,836,799,872,884,782,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,2,2725,3160,39248,19868,19380,7140,6871,4893,4419,4262,4341,3823,2358,1141,1802083,41.641667,-85.416667,1002,79.2125,24,16,,54,-3,2,,14.49,7.97,6.52,5.79,,,9.42,,9.05,19.56,,7.24,5.07,31.14,6.52,,16.794444,11.2,23.177778,8.47725,,11.716667,72.622037
US_IN_18087,2022-06-10,ChIJVVqCpClFFogRGss69-idxro,Q24464,geoId/18087,US,United States of America,IN,Indiana,18087,LaGrange County,US,USA,2,3,,5906,,0,8991,0,0,0,0,1,1,0,0,0,0,26,70,254,469,154,837,799,872,884,782,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,2,2726,3162,39248,19868,19380,7140,6871,4893,4419,4262,4341,3823,2358,1141,1802083,41.641667,-85.416667,1002,79.2125,16,13,,64,-13,3,6.58,14.26,,5.12,,5.85,7.68,8.78,,8.04,18.65,8.41,8.04,6.22,37.3,9.87,,18.222222,10.327778,25.394444,0.0254,,9.2,55.821727
