location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_TN_47123,2020-01-31,ChIJmZLtaGmrXogRgB2jqW2H3Vs,Q495006,geoId/47123,US,United States of America,TN,Tennessee,47123,Monroe County,US,USA,2,,,,,,,46035,22912,23123,5122,5713,5328,4884,5676,6493,6509,4450,1860,1848191,35.45,-84.25,1690,75.057143,,,,,,3.46,6.7,4.76,14.7,8.22,8.43,6.92,3.68,32.0,3.46,13.19,,5.41,9.95,7.35,7.13,8.0,3.24,,6.27,8.87,39.35,6.49,6.05,7.13,8.43,4.32,35.68,3.68,8.43,4.54,6.27,3.89,6.955556,3.666667,11.272222,0.072571,,3.033333,76.440917
US_TN_47123,2020-02-01,ChIJmZLtaGmrXogRgB2jqW2H3Vs,Q495006,geoId/47123,US,United States of America,TN,Tennessee,47123,Monroe County,US,USA,2,,,,,,,46035,22912,23123,5122,5713,5328,4884,5676,6493,6509,4450,1860,1848191,35.45,-84.25,1690,75.057143,,,,,,6.24,4.56,5.52,8.16,8.64,5.52,5.52,6.96,28.33,4.8,11.28,3.84,,7.2,5.76,7.2,6.24,5.04,4.56,4.08,6.48,30.01,6.24,9.84,3.36,,5.28,39.61,5.28,9.12,3.6,4.08,,5.188889,2.144444,9.294444,0.072571,,2.911111,85.444982
US_TN_47123,2020-02-02,ChIJmZLtaGmrXogRgB2jqW2H3Vs,Q495006,geoId/47123,US,United States of America,TN,Tennessee,47123,Monroe County,US,USA,2,,,,,,,46035,22912,23123,5122,5713,5328,4884,5676,6493,6509,4450,1860,1848191,35.45,-84.25,1690,75.057143,,,,,,6.38,8.84,5.4,10.06,10.06,3.93,3.93,,30.68,6.63,16.69,3.93,,6.87,7.12,6.14,7.85,4.66,4.17,7.36,8.34,35.34,,8.84,3.68,6.14,6.38,34.11,5.64,7.36,4.91,4.66,5.4,7.694444,0.166667,17.961111,0.3175,,0.194444,59.159809
US_TN_47123,2020-02-03,ChIJmZLtaGmrXogRgB2jqW2H3Vs,Q495006,geoId/47123,US,United States of America,TN,Tennessee,47123,Monroe County,US,USA,2,,,,,,,46035,22912,23123,5122,5713,5328,4884,5676,6493,6509,4450,1860,1848191,35.45,-84.25,1690,75.057143,,,,,,5.95,6.9,3.33,11.43,6.9,6.9,8.81,4.76,23.8,3.33,10.71,,3.81,9.28,5.95,4.76,6.66,8.33,4.28,6.66,10.0,34.51,7.14,9.04,7.14,7.14,5.24,43.32,6.19,10.95,7.14,,7.14,10.288889,1.372222,21.955556,0.0,,1.505556,54.978859
US_TN_47123,2020-02-04,ChIJmZLtaGmrXogRgB2jqW2H3Vs,Q495006,geoId/47123,US,United States of America,TN,Tennessee,47123,Monroe County,US,USA,2,,,,,,,46035,22912,23123,5122,5713,5328,4884,5676,6493,6509,4450,1860,1848191,35.45,-84.25,1690,75.057143,,,,,,5.07,7.84,5.3,12.68,6.92,7.84,7.84,5.3,31.58,,14.98,4.38,6.68,11.29,,5.99,5.3,6.68,5.07,7.38,9.45,35.96,12.45,10.37,6.68,5.53,6.92,50.94,5.07,4.15,8.53,4.84,6.92,14.327778,9.705556,18.955556,0.5715,,7.966667,66.093263
US_TN_47123,2020-02-05,ChIJmZLtaGmrXogRgB2jqW2H3Vs,Q495006,geoId/47123,US,United States of America,TN,Tennessee,47123,Monroe County,US,USA,2,,,,,,,46035,22912,23123,5122,5713,5328,4884,5676,6493,6509,4450,1860,1848191,35.45,-84.25,1690,75.057143,,,,,,5.58,7.72,5.36,9.44,8.58,6.65,5.79,3.0,25.73,4.93,11.15,3.22,4.08,13.08,5.79,4.5,6.65,3.43,4.08,5.36,7.08,29.17,6.86,7.72,3.22,6.43,4.5,32.38,4.29,7.93,7.08,3.86,4.29,15.427778,12.805556,17.85,10.44575,,13.7,89.555295
US_TN_47123,2020-02-06,ChIJmZLtaGmrXogRgB2jqW2H3Vs,Q495006,geoId/47123,US,United States of America,TN,Tennessee,47123,Monroe County,US,USA,2,,,,,,,46035,22912,23123,5122,5713,5328,4884,5676,6493,6509,4450,1860,1848191,35.45,-84.25,1690,75.057143,,,,,,4.19,6.05,3.26,12.1,6.28,4.89,7.21,,25.83,,13.5,3.72,5.82,11.63,4.42,7.21,5.58,4.89,3.72,4.89,9.31,32.58,4.42,6.28,6.51,4.19,7.68,42.58,3.96,5.35,4.65,5.12,6.28,14.5,10.45,17.3,66.6115,,13.344444,92.827576
US_TN_47123,2020-02-07,ChIJmZLtaGmrXogRgB2jqW2H3Vs,Q495006,geoId/47123,US,United States of America,TN,Tennessee,47123,Monroe County,US,USA,2,,,,,,,46035,22912,23123,5122,5713,5328,4884,5676,6493,6509,4450,1860,1848191,35.45,-84.25,1690,75.057143,,,,,,4.78,8.61,5.26,11.96,8.37,5.74,5.74,4.31,21.53,3.59,9.33,4.07,5.74,7.42,4.31,5.02,5.02,7.42,5.26,4.07,11.72,25.83,6.46,7.89,6.46,4.78,5.26,51.43,,7.18,4.07,4.07,,3.633333,-0.055556,12.855556,20.3835,,0.311111,79.05237
US_TN_47123,2020-02-08,ChIJmZLtaGmrXogRgB2jqW2H3Vs,Q495006,geoId/47123,US,United States of America,TN,Tennessee,47123,Monroe County,US,USA,2,,,,,,,46035,22912,23123,5122,5713,5328,4884,5676,6493,6509,4450,1860,1848191,35.45,-84.25,1690,75.057143,,,,,,,8.46,3.73,6.22,6.22,3.98,5.97,,19.41,3.48,8.71,,,8.96,6.22,3.48,6.97,3.98,6.22,5.23,5.72,29.12,4.48,11.2,3.98,5.23,4.48,36.33,6.97,9.46,6.22,4.73,8.96,-0.261111,-3.483333,4.666667,0.34925,40.64,-3.0,81.908788
US_TN_47123,2020-02-09,ChIJmZLtaGmrXogRgB2jqW2H3Vs,Q495006,geoId/47123,US,United States of America,TN,Tennessee,47123,Monroe County,US,USA,2,,,,,,,46035,22912,23123,5122,5713,5328,4884,5676,6493,6509,4450,1860,1848191,35.45,-84.25,1690,75.057143,,,,,,6.03,6.28,4.27,11.05,4.27,6.78,,4.02,21.59,5.02,12.55,,7.28,14.56,4.27,4.02,4.77,3.77,4.52,4.52,7.03,28.12,4.77,11.8,4.27,4.27,5.77,37.91,5.27,10.29,5.52,5.77,3.77,2.405556,-2.772222,11.25,2.2606,30.48,-0.561111,80.994185
US_TN_47123,2020-02-10,ChIJmZLtaGmrXogRgB2jqW2H3Vs,Q495006,geoId/47123,US,United States of America,TN,Tennessee,47123,Monroe County,US,USA,2,,,,,,,46035,22912,23123,5122,5713,5328,4884,5676,6493,6509,4450,1860,1848191,35.45,-84.25,1690,75.057143,,,,,,7.67,6.39,5.96,12.56,6.81,8.52,8.09,6.18,21.72,6.39,10.44,,5.32,8.94,5.54,3.41,6.6,6.6,,3.19,11.07,30.24,4.9,9.58,5.11,4.68,6.18,46.85,5.11,10.65,8.52,5.54,7.24,6.788889,2.361111,10.961111,1.143,,4.283333,84.66188
US_TN_47123,2020-02-11,ChIJmZLtaGmrXogRgB2jqW2H3Vs,Q495006,geoId/47123,US,United States of America,TN,Tennessee,47123,Monroe County,US,USA,2,,,,,,,46035,22912,23123,5122,5713,5328,4884,5676,6493,6509,4450,1860,1848191,35.45,-84.25,1690,75.057143,,,,,,4.11,8.0,3.66,9.6,11.65,6.17,8.23,4.11,17.59,4.57,10.97,,5.94,12.34,7.31,3.66,5.03,6.17,5.03,7.31,11.88,32.22,8.23,8.23,5.48,5.94,6.86,46.16,5.71,7.54,4.11,5.48,5.03,12.666667,7.994444,17.633333,37.846,,11.116667,90.415241
US_TN_47123,2020-02-12,ChIJmZLtaGmrXogRgB2jqW2H3Vs,Q495006,geoId/47123,US,United States of America,TN,Tennessee,47123,Monroe County,US,USA,2,,,,,,,46035,22912,23123,5122,5713,5328,4884,5676,6493,6509,4450,1860,1848191,35.45,-84.25,1690,75.057143,,,,,,6.43,5.19,4.36,8.3,8.51,5.6,6.64,4.15,18.06,3.53,8.1,,5.6,12.87,5.19,4.77,3.11,6.02,3.74,6.64,11.0,27.19,6.64,5.6,5.4,7.89,5.4,44.21,,6.02,6.85,4.77,5.6,9.333333,6.888889,15.655556,4.8895,,7.311111,87.274902
US_TN_47123,2020-02-13,ChIJmZLtaGmrXogRgB2jqW2H3Vs,Q495006,geoId/47123,US,United States of America,TN,Tennessee,47123,Monroe County,US,USA,2,,,,,,,46035,22912,23123,5122,5713,5328,4884,5676,6493,6509,4450,1860,1848191,35.45,-84.25,1690,75.057143,,,,,,5.17,6.52,6.3,10.79,6.75,6.07,5.17,4.5,19.34,3.82,6.75,,4.5,12.37,3.6,5.4,4.27,5.85,4.05,3.37,8.1,32.83,5.17,9.22,4.95,5.85,6.75,39.13,5.85,5.85,6.52,7.2,5.62,12.727778,5.0,17.138889,27.40025,,10.272222,85.094417
US_TN_47123,2020-02-14,ChIJmZLtaGmrXogRgB2jqW2H3Vs,Q495006,geoId/47123,US,United States of America,TN,Tennessee,47123,Monroe County,US,USA,2,,,,,,,46035,22912,23123,5122,5713,5328,4884,5676,6493,6509,4450,1860,1848191,35.45,-84.25,1690,75.057143,,,,,,4.62,5.94,,10.56,8.58,5.94,5.06,5.06,16.29,3.96,6.6,,4.4,10.35,,,5.5,4.4,,,8.14,22.01,6.38,4.84,4.18,,6.38,35.22,3.96,3.08,4.4,5.06,6.16,2.077778,-2.127778,6.138889,1.1938,,-4.838889,60.315757
US_TN_47123,2020-02-15,ChIJmZLtaGmrXogRgB2jqW2H3Vs,Q495006,geoId/47123,US,United States of America,TN,Tennessee,47123,Monroe County,US,USA,2,,,,,,,46035,22912,23123,5122,5713,5328,4884,5676,6493,6509,4450,1860,1848191,35.45,-84.25,1690,75.057143,7,0,,7,,7.03,7.03,3.76,12.29,6.02,3.76,5.52,,11.79,6.77,7.03,3.51,,7.28,4.52,5.52,3.51,4.52,4.52,4.26,6.02,22.83,7.03,6.77,4.01,4.01,5.02,40.9,5.77,8.53,7.03,3.51,5.52,0.811111,-6.216667,10.516667,0.0,,-6.977778,56.282098
US_TN_47123,2020-02-16,ChIJmZLtaGmrXogRgB2jqW2H3Vs,Q495006,geoId/47123,US,United States of America,TN,Tennessee,47123,Monroe County,US,USA,2,,,,,,,46035,22912,23123,5122,5713,5328,4884,5676,6493,6509,4450,1860,1848191,35.45,-84.25,1690,75.057143,8,-3,,4,,9.31,7.59,3.92,6.61,8.08,4.41,4.9,5.63,14.7,4.41,9.06,5.14,4.65,10.78,3.92,6.12,,4.41,3.92,7.1,11.02,28.91,6.86,5.63,3.67,4.9,3.92,38.21,6.37,8.33,4.16,5.63,6.37,5.911111,-0.038889,13.122222,0.0,,-0.266667,65.126278
US_TN_47123,2020-02-17,ChIJmZLtaGmrXogRgB2jqW2H3Vs,Q495006,geoId/47123,US,United States of America,TN,Tennessee,47123,Monroe County,US,USA,2,,,,,,,46035,22912,23123,5122,5713,5328,4884,5676,6493,6509,4450,1860,1848191,35.45,-84.25,1690,75.057143,11,-8,,-5,3,6.34,5.4,3.76,10.56,7.98,5.4,6.57,7.75,15.49,,6.34,3.99,3.99,8.45,3.99,4.7,5.4,4.93,3.52,4.7,10.09,24.18,6.57,9.86,4.22,5.16,7.75,44.13,6.1,8.69,7.75,4.22,8.22,8.122222,0.733333,18.205556,0.0,,2.811111,69.256552
US_TN_47123,2020-02-18,ChIJmZLtaGmrXogRgB2jqW2H3Vs,Q495006,geoId/47123,US,United States of America,TN,Tennessee,47123,Monroe County,US,USA,2,,,,,,,46035,22912,23123,5122,5713,5328,4884,5676,6493,6509,4450,1860,1848191,35.45,-84.25,1690,75.057143,-1,0,,3,1,5.73,6.96,3.48,10.03,9.62,7.98,8.18,4.91,18.41,,7.37,3.07,7.37,12.07,4.09,6.14,3.07,5.93,,6.96,12.28,27.62,7.37,7.16,4.3,7.37,6.55,46.85,3.48,6.96,6.55,4.09,6.34,11.805556,7.622222,15.338889,4.318,,8.783333,81.949777
US_TN_47123,2020-02-19,ChIJmZLtaGmrXogRgB2jqW2H3Vs,Q495006,geoId/47123,US,United States of America,TN,Tennessee,47123,Monroe County,US,USA,2,,,,,,,46035,22912,23123,5122,5713,5328,4884,5676,6493,6509,4450,1860,1848191,35.45,-84.25,1690,75.057143,4,2,,2,0,4.72,7.6,,6.78,9.45,7.19,5.96,,15.61,,7.8,,4.31,8.83,3.08,4.72,4.11,4.72,6.37,5.13,7.6,26.08,6.16,,5.13,,6.57,42.09,5.13,5.34,5.96,,5.54,9.111111,6.633333,12.783333,10.3505,,5.5,78.510768
US_TN_47123,2020-02-20,ChIJmZLtaGmrXogRgB2jqW2H3Vs,Q495006,geoId/47123,US,United States of America,TN,Tennessee,47123,Monroe County,US,USA,2,,,,,,,46035,22912,23123,5122,5713,5328,4884,5676,6493,6509,4450,1860,1848191,35.45,-84.25,1690,75.057143,-3,-8,,1,2,5.66,8.09,4.04,9.91,5.46,5.06,5.06,3.44,13.75,3.44,6.47,,,11.32,4.85,,6.47,6.67,3.24,4.25,8.09,22.45,6.07,6.27,4.04,3.84,5.66,38.22,4.04,7.68,5.46,6.67,6.07,4.611111,0.961111,9.094444,1.9685,,0.261111,73.797336
US_TN_47123,2020-02-21,ChIJmZLtaGmrXogRgB2jqW2H3Vs,Q495006,geoId/47123,US,United States of America,TN,Tennessee,47123,Monroe County,US,USA,2,,,,,,,46035,22912,23123,5122,5713,5328,4884,5676,6493,6509,4450,1860,1848191,35.45,-84.25,1690,75.057143,4,-3,,0,1,5.14,7.28,4.5,6.63,6.42,4.28,6.42,4.5,16.05,4.07,7.28,4.28,3.21,8.78,4.28,4.71,,,4.07,5.99,9.42,25.9,4.28,5.14,4.5,5.14,5.35,37.45,4.28,6.42,7.92,4.07,5.35,1.133333,-3.505556,6.477778,3.0734,,-5.588889,61.119179
US_TN_47123,2020-02-22,ChIJmZLtaGmrXogRgB2jqW2H3Vs,Q495006,geoId/47123,US,United States of America,TN,Tennessee,47123,Monroe County,US,USA,2,,,,,,,46035,22912,23123,5122,5713,5328,4884,5676,6493,6509,4450,1860,1848191,35.45,-84.25,1690,75.057143,12,-5,,8,,4.4,8.56,4.65,10.03,3.67,4.65,6.11,5.62,15.16,3.42,6.6,4.65,4.4,11.0,3.67,4.16,3.91,,4.89,6.36,3.42,25.67,,6.36,4.65,,6.11,39.61,5.38,6.85,6.11,5.62,4.4,1.822222,-5.638889,12.961111,0.0,,-6.022222,56.332145
US_TN_47123,2020-02-23,ChIJmZLtaGmrXogRgB2jqW2H3Vs,Q495006,geoId/47123,US,United States of America,TN,Tennessee,47123,Monroe County,US,USA,2,,,,,,,46035,22912,23123,5122,5713,5328,4884,5676,6493,6509,4450,1860,1848191,35.45,-84.25,1690,75.057143,8,-7,,1,,4.71,6.69,,9.17,10.4,5.95,8.42,4.96,13.38,4.71,4.21,,6.19,10.4,4.96,4.96,6.44,4.96,,5.2,6.94,22.54,7.18,9.91,5.45,7.18,5.2,52.52,4.71,9.66,4.71,4.96,4.96,3.933333,-3.272222,12.622222,0.0,,-2.872222,61.429617
US_TN_47123,2020-02-24,ChIJmZLtaGmrXogRgB2jqW2H3Vs,Q495006,geoId/47123,US,United States of America,TN,Tennessee,47123,Monroe County,US,USA,2,,,,,,,46035,22912,23123,5122,5713,5328,4884,5676,6493,6509,4450,1860,1848191,35.45,-84.25,1690,75.057143,1,-7,,7,1,5.95,7.38,,11.48,8.0,4.1,5.95,4.72,17.02,3.28,6.97,3.08,,9.64,4.72,4.92,5.95,4.1,3.9,3.69,8.82,29.73,5.33,9.84,3.49,4.1,5.54,38.55,4.72,8.41,5.13,4.1,6.77,6.844444,3.022222,10.238889,0.381,,3.016667,76.790155
US_TN_47123,2020-02-25,ChIJmZLtaGmrXogRgB2jqW2H3Vs,Q495006,geoId/47123,US,United States of America,TN,Tennessee,47123,Monroe County,US,USA,2,,,,,,,46035,22912,23123,5122,5713,5328,4884,5676,6493,6509,4450,1860,1848191,35.45,-84.25,1690,75.057143,13,3,,2,-2,5.08,5.51,4.03,8.26,10.38,6.14,7.2,5.93,19.92,4.24,7.42,3.39,5.51,13.98,4.45,7.2,5.51,4.03,4.03,4.45,11.65,37.5,9.96,5.3,3.6,4.45,5.3,45.13,4.24,6.57,6.14,4.87,4.24,10.838889,6.922222,16.883333,16.35125,,7.866667,81.940299
US_TN_47123,2020-02-26,ChIJmZLtaGmrXogRgB2jqW2H3Vs,Q495006,geoId/47123,US,United States of America,TN,Tennessee,47123,Monroe County,US,USA,2,,,,,,,46035,22912,23123,5122,5713,5328,4884,5676,6493,6509,4450,1860,1848191,35.45,-84.25,1690,75.057143,17,0,,4,-2,3.65,6.9,3.25,10.56,8.32,7.72,7.72,4.47,24.77,,7.72,,6.09,8.12,3.86,4.26,4.47,4.67,3.86,5.69,10.15,43.05,6.09,6.29,6.7,5.08,4.67,41.63,5.28,9.34,5.69,3.65,4.67,8.1,3.861111,14.127778,0.53975,,5.322222,82.879667
US_TN_47123,2020-02-27,ChIJmZLtaGmrXogRgB2jqW2H3Vs,Q495006,geoId/47123,US,United States of America,TN,Tennessee,47123,Monroe County,US,USA,2,,,,,,,46035,22912,23123,5122,5713,5328,4884,5676,6493,6509,4450,1860,1848191,35.45,-84.25,1690,75.057143,15,1,,4,-1,5.05,5.47,5.05,10.53,6.53,7.79,6.95,,22.95,5.47,9.47,2.95,4.0,9.05,4.84,4.21,5.89,5.89,3.37,3.79,9.69,41.69,5.26,5.26,5.26,5.05,6.74,35.37,5.26,6.32,4.21,6.74,5.05,2.144444,-1.411111,8.083333,1.5875,,-5.277778,58.264094
US_TN_47123,2020-02-28,ChIJmZLtaGmrXogRgB2jqW2H3Vs,Q495006,geoId/47123,US,United States of America,TN,Tennessee,47123,Monroe County,US,USA,2,,,,,,,46035,22912,23123,5122,5713,5328,4884,5676,6493,6509,4450,1860,1848191,35.45,-84.25,1690,75.057143,12,3,,1,0,4.79,8.54,2.92,10.41,5.42,6.66,3.12,,29.36,4.17,7.5,3.12,4.58,9.16,4.37,3.96,3.96,3.33,4.17,7.08,9.37,38.53,7.71,5.83,4.58,4.79,5.62,37.49,4.37,6.46,4.58,3.75,5.62,1.533333,-2.255556,5.766667,0.028222,,-3.388889,70.202872
US_TN_47123,2020-02-29,ChIJmZLtaGmrXogRgB2jqW2H3Vs,Q495006,geoId/47123,US,United States of America,TN,Tennessee,47123,Monroe County,US,USA,2,,,,,,,46035,22912,23123,5122,5713,5328,4884,5676,6493,6509,4450,1860,1848191,35.45,-84.25,1690,75.057143,23,5,,1,,5.15,7.35,4.17,12.01,6.13,4.66,4.9,4.17,24.75,,10.05,4.66,3.68,10.54,3.43,7.6,,4.17,6.62,3.68,6.86,36.76,3.43,9.31,3.43,4.9,4.41,38.97,3.92,8.58,4.66,5.88,4.9,3.416667,-0.15,8.17284,0.6985,,-3.894444,59.015789
US_TN_47123,2020-03-01,ChIJmZLtaGmrXogRgB2jqW2H3Vs,Q495006,geoId/47123,US,United States of America,TN,Tennessee,47123,Monroe County,US,USA,2,,,,,,,46035,22912,23123,5122,5713,5328,4884,5676,6493,6509,4450,1860,1848191,35.45,-84.25,1690,75.057143,26,6,,1,,4.0,8.01,,9.01,8.76,5.01,4.0,4.25,28.54,6.26,9.76,,3.5,7.26,4.25,3.5,5.01,4.0,,8.51,8.01,37.05,6.51,8.01,,6.51,5.01,44.55,4.51,7.26,3.75,,6.01,3.981481,-4.654321,17.555556,0.084667,,-4.728395,53.355851
US_TN_47123,2020-03-02,ChIJmZLtaGmrXogRgB2jqW2H3Vs,Q495006,geoId/47123,US,United States of America,TN,Tennessee,47123,Monroe County,US,USA,2,,,,,,,46035,22912,23123,5122,5713,5328,4884,5676,6493,6509,4450,1860,1848191,35.45,-84.25,1690,75.057143,14,-2,,7,1,4.47,7.93,3.66,13.63,6.51,5.49,3.25,6.31,30.1,5.29,9.36,,2.85,9.56,4.07,3.87,3.87,4.68,3.66,4.47,10.78,37.43,6.31,5.29,3.25,4.88,3.25,37.43,,4.88,5.08,7.32,5.08,9.135802,5.574074,13.265432,4.281714,,4.160494,71.89621
US_TN_47123,2020-03-03,ChIJmZLtaGmrXogRgB2jqW2H3Vs,Q495006,geoId/47123,US,United States of America,TN,Tennessee,47123,Monroe County,US,USA,2,,,,,,,46035,22912,23123,5122,5713,5328,4884,5676,6493,6509,4450,1860,1848191,35.45,-84.25,1690,75.057143,24,10,,-4,0,5.97,7.74,,7.96,6.2,8.19,6.2,8.41,23.45,3.32,9.07,3.32,3.98,14.38,5.09,4.65,7.08,4.87,3.32,4.2,9.73,40.27,6.64,9.51,4.42,6.2,7.08,39.16,5.53,7.74,6.86,8.63,5.09,13.361111,8.838889,20.144444,17.55775,,10.272222,81.731982
US_TN_47123,2020-03-04,ChIJmZLtaGmrXogRgB2jqW2H3Vs,Q495006,geoId/47123,US,United States of America,TN,Tennessee,47123,Monroe County,US,USA,2,,,,,,,46035,22912,23123,5122,5713,5328,4884,5676,6493,6509,4450,1860,1848191,35.45,-84.25,1690,75.057143,16,3,,2,-2,4.46,6.16,3.4,11.88,8.28,4.88,5.73,3.61,25.26,3.61,11.88,,3.82,7.22,5.09,4.88,6.37,3.18,4.03,5.94,10.19,46.05,7.64,7.0,4.25,,8.49,41.39,4.88,5.52,5.09,4.67,4.25,11.2,6.238889,17.75,7.168444,,3.638889,60.571182
US_TN_47123,2020-03-05,ChIJmZLtaGmrXogRgB2jqW2H3Vs,Q495006,geoId/47123,US,United States of America,TN,Tennessee,47123,Monroe County,US,USA,2,,,,,,,46035,22912,23123,5122,5713,5328,4884,5676,6493,6509,4450,1860,1848191,35.45,-84.25,1690,75.057143,13,6,,3,-1,6.46,5.21,6.25,11.66,4.17,6.46,5.83,3.75,33.95,3.12,10.41,3.12,4.37,9.58,3.54,5.42,4.17,5.0,,5.62,5.0,58.52,7.08,8.33,2.92,4.58,6.46,47.69,6.66,6.25,6.25,4.79,4.17,10.177778,6.477778,14.755556,0.22225,,4.505556,69.203065
US_TN_47123,2020-03-06,ChIJmZLtaGmrXogRgB2jqW2H3Vs,Q495006,geoId/47123,US,United States of America,TN,Tennessee,47123,Monroe County,US,USA,2,,,,,,,46035,22912,23123,5122,5713,5328,4884,5676,6493,6509,4450,1860,1848191,35.45,-84.25,1690,75.057143,7,-2,,6,0,7.51,6.26,2.92,11.27,7.31,4.8,5.01,,29.64,3.97,9.39,3.34,3.76,11.48,5.43,6.68,4.17,5.43,3.76,3.76,10.44,48.22,6.26,5.84,3.13,3.97,2.92,40.29,,7.31,4.8,5.84,3.76,6.938889,3.922222,11.305556,0.6096,,0.044444,61.890797
US_TN_47123,2020-03-07,ChIJmZLtaGmrXogRgB2jqW2H3Vs,Q495006,geoId/47123,US,United States of America,TN,Tennessee,47123,Monroe County,US,USA,2,,,,,,,46035,22912,23123,5122,5713,5328,4884,5676,6493,6509,4450,1860,1848191,35.45,-84.25,1690,75.057143,19,3,,5,,5.16,6.87,,12.52,6.14,4.42,4.66,,22.09,4.17,10.8,,6.38,8.1,6.14,5.64,6.38,6.63,3.68,3.93,12.27,45.66,7.61,8.84,,,3.68,40.26,,5.4,7.61,,5.64,4.755556,0.0,11.827778,0.0,,-5.022222,49.37489
US_TN_47123,2020-03-08,ChIJmZLtaGmrXogRgB2jqW2H3Vs,Q495006,geoId/47123,US,United States of America,TN,Tennessee,47123,Monroe County,US,USA,2,,,,,,,46035,22912,23123,5122,5713,5328,4884,5676,6493,6509,4450,1860,1848191,35.45,-84.25,1690,75.057143,20,0,,1,,4.59,9.69,4.85,12.75,6.38,5.1,4.34,5.1,23.72,5.1,8.93,3.83,6.38,9.69,4.34,5.61,6.12,5.87,4.85,,6.63,34.18,,9.95,4.59,,6.12,30.86,7.65,8.42,5.61,6.63,6.38,7.481481,-0.654321,17.549383,0.0,,-3.166667,48.24363
US_TN_47123,2020-03-09,ChIJmZLtaGmrXogRgB2jqW2H3Vs,Q495006,geoId/47123,US,United States of America,TN,Tennessee,47123,Monroe County,US,USA,2,,,,,,,46035,22912,23123,5122,5713,5328,4884,5676,6493,6509,4450,1860,1848191,35.45,-84.25,1690,75.057143,17,1,,7,-1,3.71,7.19,,14.39,8.5,5.67,7.63,4.36,29.86,3.49,13.08,3.49,4.8,14.82,5.67,5.01,6.32,4.8,,3.05,10.9,49.05,5.23,10.03,4.36,4.14,7.63,41.2,4.58,6.76,5.01,5.45,3.71,10.15,0.833333,19.177778,0.0,,1.094444,53.992373
US_TN_47123,2020-03-10,ChIJmZLtaGmrXogRgB2jqW2H3Vs,Q495006,geoId/47123,US,United States of America,TN,Tennessee,47123,Monroe County,US,USA,2,,,,,,,46035,22912,23123,5122,5713,5328,4884,5676,6493,6509,4450,1860,1848191,35.45,-84.25,1690,75.057143,9,2,,2,0,3.29,4.73,4.94,13.37,9.26,7.41,6.79,3.29,32.71,6.17,9.26,,4.12,10.9,5.55,6.58,4.73,3.91,5.97,4.12,8.23,50.4,6.58,5.14,4.53,2.88,5.14,42.38,5.14,6.38,3.5,7.0,6.58,14.283333,10.977778,17.155556,1.68275,,9.116667,71.297823
US_TN_47123,2020-03-11,ChIJmZLtaGmrXogRgB2jqW2H3Vs,Q495006,geoId/47123,US,United States of America,TN,Tennessee,47123,Monroe County,US,USA,2,,,,,,,46035,22912,23123,5122,5713,5328,4884,5676,6493,6509,4450,1860,1848191,35.45,-84.25,1690,75.057143,13,11,,2,-2,5.93,7.41,,15.68,9.11,4.24,6.78,2.97,35.8,,12.5,3.18,5.72,9.74,4.03,7.63,7.41,3.81,,5.3,11.65,76.89,7.84,6.57,5.51,5.72,5.3,34.74,3.81,6.99,5.08,4.45,9.11,15.327778,11.288889,20.016667,5.334,,11.238889,76.815988
US_TN_47123,2020-03-12,ChIJmZLtaGmrXogRgB2jqW2H3Vs,Q495006,geoId/47123,US,United States of America,TN,Tennessee,47123,Monroe County,US,USA,2,,,,,,,46035,22912,23123,5122,5713,5328,4884,5676,6493,6509,4450,1860,1848191,35.45,-84.25,1690,75.057143,15,17,,1,0,4.52,4.31,3.08,10.47,6.98,4.93,6.16,3.08,55.03,,15.2,3.08,4.93,10.47,3.29,7.6,10.88,3.9,4.52,3.29,8.42,100.0,7.6,7.39,5.96,6.16,4.11,37.58,3.7,5.96,5.54,4.72,4.93,14.0,9.772222,19.833333,1.04775,,11.311111,84.178339
