location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_cough,search_trends_diabetes,search_trends_fatigue,search_trends_fever,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_obesity,search_trends_pain,search_trends_skin_rash,search_trends_swelling,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_IA_19015,2022-05-12,ChIJ66-6GOfT7YcRjVoobpqLYmk,Q111235,geoId/19015,US,United States of America,IA,Iowa,19015,Boone County,US,USA,2,0,0,5519,54,2,16957,26443,13366,13077,2993,3307,2990,3402,3157,3900,3591,1846,1257,1783157,42.036389,-93.932222,1485,80.457143,42,,-15,1,,5.8,7.81,7.81,6.05,6.55,5.04,,11.34,5.54,,3.78,6.05,15.62,7.31,7.31,5.04,38.3,10.08,6.55,27.338889,20.055556,33.894444,0.0,,20.962963,68.342286
US_IA_19015,2022-05-13,ChIJ66-6GOfT7YcRjVoobpqLYmk,Q111235,geoId/19015,US,United States of America,IA,Iowa,19015,Boone County,US,USA,2,0,0,5519,54,3,16960,26443,13366,13077,2993,3307,2990,3402,3157,3900,3591,1846,1257,1783157,42.036389,-93.932222,1485,80.457143,,,-13,-2,5.22,4.7,13.82,6.78,5.48,4.43,5.22,5.22,9.65,4.17,,3.91,9.13,19.3,4.96,8.87,6.0,32.34,9.13,5.48,23.055556,16.455556,32.466667,0.225778,,12.481481,51.47014
US_IA_19015,2022-05-14,ChIJ66-6GOfT7YcRjVoobpqLYmk,Q111235,geoId/19015,US,United States of America,IA,Iowa,19015,Boone County,US,USA,2,,,,,2,16962,26443,13366,13077,2993,3307,2990,3402,3157,3900,3591,1846,1257,1783157,42.036389,-93.932222,1485,80.457143,63,,-11,,4.68,4.68,14.05,6.55,5.93,4.99,9.37,,7.8,7.18,,,6.24,16.23,4.37,10.93,7.49,29.03,9.99,4.68,21.427778,10.766667,30.794444,0.0,,8.716049,44.677927
US_IA_19015,2022-05-15,ChIJ66-6GOfT7YcRjVoobpqLYmk,Q111235,geoId/19015,US,United States of America,IA,Iowa,19015,Boone County,US,USA,2,,,,,0,16962,26443,13366,13077,2993,3307,2990,3402,3157,3900,3591,1846,1257,1783157,42.036389,-93.932222,1485,80.457143,,,-14,,,6.95,11.87,6.08,5.79,5.21,8.4,4.34,7.53,,,,7.24,22.59,4.05,7.53,,33.01,10.42,6.66,18.755556,11.894444,27.605556,0.550333,,7.54321,48.288155
US_IA_19015,2022-05-16,ChIJ66-6GOfT7YcRjVoobpqLYmk,Q111235,geoId/19015,US,United States of America,IA,Iowa,19015,Boone County,US,USA,2,,,,,0,16962,26443,13366,13077,2993,3307,2990,3402,3157,3900,3591,1846,1257,1783157,42.036389,-93.932222,1485,80.457143,49,,-16,1,4.51,7.27,13.29,7.02,5.01,6.52,9.03,5.01,7.27,,,4.01,5.52,23.32,6.52,7.52,6.52,37.11,8.02,8.28,18.961111,9.777778,27.672222,0.2286,,5.37037,41.038712
US_IA_19015,2022-05-17,ChIJ66-6GOfT7YcRjVoobpqLYmk,Q111235,geoId/19015,US,United States of America,IA,Iowa,19015,Boone County,US,USA,2,,,,,6,16968,26443,13366,13077,2993,3307,2990,3402,3157,3900,3591,1846,1257,1783157,42.036389,-93.932222,1485,80.457143,47,,-15,3,,,10.56,6.39,3.93,4.67,8.11,4.42,9.82,,,,7.86,21.12,7.12,6.63,5.65,34.63,7.61,4.17,18.394444,10.538889,26.661111,0.254,,6.006173,44.542807
US_IA_19015,2022-05-18,ChIJ66-6GOfT7YcRjVoobpqLYmk,Q111235,geoId/19015,US,United States of America,IA,Iowa,19015,Boone County,US,USA,2,,,,,1,16969,26443,13366,13077,2993,3307,2990,3402,3157,3900,3591,1846,1257,1783157,42.036389,-93.932222,1485,80.457143,57,,-12,-1,,5.0,12.24,7.5,6.5,6.0,6.0,,8.74,4.25,3.5,4.0,6.25,20.74,7.5,7.5,5.75,35.48,8.99,6.75,18.716667,13.222222,27.738889,4.064,,12.58642,67.885278
US_IA_19015,2022-05-19,ChIJ66-6GOfT7YcRjVoobpqLYmk,Q111235,geoId/19015,US,United States of America,IA,Iowa,19015,Boone County,US,USA,2,,,,,2,16971,26443,13366,13077,2993,3307,2990,3402,3157,3900,3591,1846,1257,1783157,42.036389,-93.932222,1485,80.457143,47,,-15,1,,,15.74,6.25,5.75,4.25,7.5,5.5,8.49,4.25,4.5,4.5,6.75,17.74,5.5,7.5,6.0,33.98,9.74,4.5,22.877778,14.3,31.733333,3.471333,,14.037037,57.545671
US_IA_19015,2022-05-20,ChIJ66-6GOfT7YcRjVoobpqLYmk,Q111235,geoId/19015,US,United States of America,IA,Iowa,19015,Boone County,US,USA,2,,,,,8,16979,26443,13366,13077,2993,3307,2990,3402,3157,3900,3591,1846,1257,1783157,42.036389,-93.932222,1485,80.457143,,,-15,0,,6.33,12.41,6.59,5.57,,6.33,,5.83,3.8,,4.05,5.32,22.55,,6.84,,29.64,9.37,,18.6,13.038889,28.822222,0.290286,,10.907407,61.226481
US_IA_19015,2022-05-21,ChIJ66-6GOfT7YcRjVoobpqLYmk,Q111235,geoId/19015,US,United States of America,IA,Iowa,19015,Boone County,US,USA,2,,,,,8,16987,26443,13366,13077,2993,3307,2990,3402,3157,3900,3591,1846,1257,1783157,42.036389,-93.932222,1485,80.457143,57,,-12,,4.43,7.39,15.37,7.39,5.02,4.73,8.57,,,6.8,,,4.14,22.46,,7.39,,32.5,9.16,4.43,12.183333,7.433333,19.75,0.4064,,2.54321,52.143433
US_IA_19015,2022-05-22,ChIJ66-6GOfT7YcRjVoobpqLYmk,Q111235,geoId/19015,US,United States of America,IA,Iowa,19015,Boone County,US,USA,2,,,,,0,16987,26443,13366,13077,2993,3307,2990,3402,3157,3900,3591,1846,1257,1783157,42.036389,-93.932222,1485,80.457143,,,-10,,5.16,7.46,13.2,9.47,5.45,6.6,6.88,,4.88,,,4.3,,26.39,,8.32,4.3,36.14,9.75,5.45,11.030864,3.197531,17.876543,0.0,,0.833333,49.633895
US_IA_19015,2022-05-23,ChIJ66-6GOfT7YcRjVoobpqLYmk,Q111235,geoId/19015,US,United States of America,IA,Iowa,19015,Boone County,US,USA,2,,,,,0,16987,26443,13366,13077,2993,3307,2990,3402,3157,3900,3591,1846,1257,1783157,42.036389,-93.932222,1485,80.457143,40,,-18,1,4.7,4.7,12.62,8.66,5.44,5.44,8.66,6.68,6.93,,,,5.44,21.77,5.69,7.17,3.96,25.23,5.2,3.71,12.290123,4.666667,18.530864,0.0,,0.097222,43.289204
US_IA_19015,2022-05-24,ChIJ66-6GOfT7YcRjVoobpqLYmk,Q111235,geoId/19015,US,United States of America,IA,Iowa,19015,Boone County,US,USA,2,,,,,6,16993,26443,13366,13077,2993,3307,2990,3402,3157,3900,3591,1846,1257,1783157,42.036389,-93.932222,1485,80.457143,38,,-15,4,3.63,5.32,16.93,8.47,3.87,5.32,8.71,4.36,8.47,4.6,,3.63,5.32,22.5,3.87,6.05,7.5,29.27,7.74,3.87,12.511111,8.155556,17.283333,1.820333,,4.203704,57.120199
US_IA_19015,2022-05-25,ChIJ66-6GOfT7YcRjVoobpqLYmk,Q111235,geoId/19015,US,United States of America,IA,Iowa,19015,Boone County,US,USA,2,,,,,0,16993,26443,13366,13077,2993,3307,2990,3402,3157,3900,3591,1846,1257,1783157,42.036389,-93.932222,1485,80.457143,46,,-11,2,6.12,,10.54,4.66,4.41,4.41,3.92,6.62,12.99,3.67,,,5.39,16.42,4.17,6.86,4.66,34.06,8.09,4.66,11.038889,9.522222,14.372222,20.574,,10.382716,96.264597
US_IA_19015,2022-05-26,ChIJ66-6GOfT7YcRjVoobpqLYmk,Q111235,geoId/19015,US,United States of America,IA,Iowa,19015,Boone County,US,USA,2,,,,,0,16993,26443,13366,13077,2993,3307,2990,3402,3157,3900,3591,1846,1257,1783157,42.036389,-93.932222,1485,80.457143,38,,-15,3,,4.62,11.81,6.93,,4.11,11.29,5.39,7.96,,5.9,4.11,7.7,19.25,4.36,5.65,,27.72,6.67,4.62,12.027778,10.522222,13.733333,14.562667,,11.024691,94.705055
US_IA_19015,2022-05-27,ChIJ66-6GOfT7YcRjVoobpqLYmk,Q111235,geoId/19015,US,United States of America,IA,Iowa,19015,Boone County,US,USA,2,,,,,1,16994,26443,13366,13077,2993,3307,2990,3402,3157,3900,3591,1846,1257,1783157,42.036389,-93.932222,1485,80.457143,,,-21,-1,,,11.68,7.69,5.7,3.99,7.12,4.27,5.13,4.56,,5.98,5.41,17.66,4.27,5.7,,34.76,7.41,5.41,14.594444,7.727778,25.027778,0.6096,,9.567901,72.262046
US_IA_19015,2022-05-28,ChIJ66-6GOfT7YcRjVoobpqLYmk,Q111235,geoId/19015,US,United States of America,IA,Iowa,19015,Boone County,US,USA,2,,,,,0,16994,26443,13366,13077,2993,3307,2990,3402,3157,3900,3591,1846,1257,1783157,42.036389,-93.932222,1485,80.457143,62,,-14,,5.93,,13.1,,,4.37,10.61,4.37,6.86,,,,6.86,17.78,5.3,10.3,,35.26,9.36,5.62,20.788889,12.622222,29.388889,0.112889,,12.685185,59.704264
US_IA_19015,2022-05-29,ChIJ66-6GOfT7YcRjVoobpqLYmk,Q111235,geoId/19015,US,United States of America,IA,Iowa,19015,Boone County,US,USA,2,,,,,0,16994,26443,13366,13077,2993,3307,2990,3402,3157,3900,3591,1846,1257,1783157,42.036389,-93.932222,1485,80.457143,,,-22,,4.42,4.42,9.74,5.31,4.13,,5.31,4.72,6.79,5.61,5.01,,,18.59,,9.74,5.01,33.63,8.85,6.49,23.25,17.811111,29.438889,0.0635,,16.938272,67.54667
US_IA_19015,2022-05-30,ChIJ66-6GOfT7YcRjVoobpqLYmk,Q111235,geoId/19015,US,United States of America,IA,Iowa,19015,Boone County,US,USA,2,,,,,0,16994,26443,13366,13077,2993,3307,2990,3402,3157,3900,3591,1846,1257,1783157,42.036389,-93.932222,1485,80.457143,43,,-78,17,,4.16,15.26,5.0,,6.11,8.32,,5.55,6.94,4.16,3.88,6.38,19.7,4.72,9.71,,35.24,10.54,5.83,26.372222,21.744444,32.055556,0.4318,,17.092593,56.631369
US_IA_19015,2022-05-31,ChIJ66-6GOfT7YcRjVoobpqLYmk,Q111235,geoId/19015,US,United States of America,IA,Iowa,19015,Boone County,US,USA,2,,,,,1,16995,26443,13366,13077,2993,3307,2990,3402,3157,3900,3591,1846,1257,1783157,42.036389,-93.932222,1485,80.457143,46,,-26,4,5.01,5.54,10.81,7.91,6.33,7.12,8.18,5.8,10.81,7.39,,,6.07,19.78,3.69,8.71,5.28,38.51,8.44,6.07,21.738889,16.183333,29.0,4.4196,,14.858025,65.392173
US_IA_19015,2022-06-01,ChIJ66-6GOfT7YcRjVoobpqLYmk,Q111235,geoId/19015,US,United States of America,IA,Iowa,19015,Boone County,US,USA,2,,,,,3,16998,26443,13366,13077,2993,3307,2990,3402,3157,3900,3591,1846,1257,1783157,42.036389,-93.932222,1485,80.457143,62,,-24,0,6.26,6.53,13.61,6.53,4.36,,10.89,7.62,10.07,,,4.08,5.17,18.79,6.26,8.44,6.53,33.76,11.98,6.26,17.677778,11.422222,24.988889,0.2794,,9.62963,59.36283
US_IA_19015,2022-06-02,ChIJ66-6GOfT7YcRjVoobpqLYmk,Q111235,geoId/19015,US,United States of America,IA,Iowa,19015,Boone County,US,USA,2,,,,,3,17001,26443,13366,13077,2993,3307,2990,3402,3157,3900,3591,1846,1257,1783157,42.036389,-93.932222,1485,80.457143,47,,-24,3,4.4,7.43,11.55,,5.23,5.78,9.35,5.5,5.23,4.95,,,6.05,22.56,7.7,11.28,4.95,42.09,11.28,3.85,17.633333,7.961111,26.222222,0.0,,4.037037,40.352166
US_IA_19015,2022-06-03,ChIJ66-6GOfT7YcRjVoobpqLYmk,Q111235,geoId/19015,US,United States of America,IA,Iowa,19015,Boone County,US,USA,2,,,,,2,17003,26443,13366,13077,2993,3307,2990,3402,3157,3900,3591,1846,1257,1783157,42.036389,-93.932222,1485,80.457143,,,-26,0,6.38,4.44,14.7,6.66,,4.16,9.43,5.55,5.83,,,,6.66,21.08,4.99,7.77,6.1,35.5,9.43,8.6,19.572222,9.461111,26.816667,0.0,,3.481481,34.744067
US_IA_19015,2022-06-04,ChIJ66-6GOfT7YcRjVoobpqLYmk,Q111235,geoId/19015,US,United States of America,IA,Iowa,19015,Boone County,US,USA,2,,,,,0,17003,26443,13366,13077,2993,3307,2990,3402,3157,3900,3591,1846,1257,1783157,42.036389,-93.932222,1485,80.457143,47,,-7,,,4.76,14.59,4.47,5.96,,11.31,6.25,8.04,,,,4.17,20.25,,8.34,5.66,36.03,7.74,5.96,19.855556,13.638889,25.833333,0.296333,,8.308642,47.342176
US_IA_19015,2022-06-05,ChIJ66-6GOfT7YcRjVoobpqLYmk,Q111235,geoId/19015,US,United States of America,IA,Iowa,19015,Boone County,US,USA,2,,,,,0,17003,26443,13366,13077,2993,3307,2990,3402,3157,3900,3591,1846,1257,1783157,42.036389,-93.932222,1485,80.457143,,,-12,,5.37,5.37,14.14,,,4.53,4.81,,6.51,4.53,,,5.37,13.58,,10.47,5.37,34.79,10.75,4.53,19.677778,13.077778,28.25,9.186333,,14.314815,71.723882
US_IA_19015,2022-06-06,ChIJ66-6GOfT7YcRjVoobpqLYmk,Q111235,geoId/19015,US,United States of America,IA,Iowa,19015,Boone County,US,USA,2,,,,,0,17003,26443,13366,13077,2993,3307,2990,3402,3157,3900,3591,1846,1257,1783157,42.036389,-93.932222,1485,80.457143,45,,-28,5,4.74,3.68,9.21,8.16,5.26,5.79,10.52,8.68,6.84,,3.95,8.95,3.95,23.68,6.31,10.26,5.53,38.67,6.31,4.47,18.866667,15.772222,24.261111,33.570333,,17.691358,93.122812
US_IA_19015,2022-06-07,ChIJ66-6GOfT7YcRjVoobpqLYmk,Q111235,geoId/19015,US,United States of America,IA,Iowa,19015,Boone County,US,USA,2,,,,,3,17006,26443,13366,13077,2993,3307,2990,3402,3157,3900,3591,1846,1257,1783157,42.036389,-93.932222,1485,80.457143,57,,-26,3,,4.49,11.51,8.7,5.61,6.74,5.89,6.46,7.58,4.21,5.33,,6.46,22.17,3.93,6.17,5.05,35.36,8.42,7.86,19.67284,13.666667,25.67284,1.016,,14.728395,73.257833
US_IA_19015,2022-06-08,ChIJ66-6GOfT7YcRjVoobpqLYmk,Q111235,geoId/19015,US,United States of America,IA,Iowa,19015,Boone County,US,USA,2,,,,,0,17006,26443,13366,13077,2993,3307,2990,3402,3157,3900,3591,1846,1257,1783157,42.036389,-93.932222,1485,80.457143,62,,-25,1,3.96,5.1,11.04,5.38,4.53,6.8,7.08,5.1,9.91,,5.1,6.51,5.95,17.27,,6.23,3.96,40.49,8.21,7.36,20.366667,15.744444,25.216667,3.483429,,14.444444,70.630254
US_IA_19015,2022-06-09,ChIJ66-6GOfT7YcRjVoobpqLYmk,Q111235,geoId/19015,US,United States of America,IA,Iowa,19015,Boone County,US,USA,2,,,,,1,17007,26443,13366,13077,2993,3307,2990,3402,3157,3900,3591,1846,1257,1783157,42.036389,-93.932222,1485,80.457143,42,,-24,3,,5.01,10.59,6.96,4.74,8.91,7.24,4.46,9.75,,4.74,,,21.45,7.24,4.46,,39.28,9.19,7.24,19.827778,13.205556,26.361111,1.923143,,10.975309,56.669332
US_IA_19015,2022-06-10,ChIJ66-6GOfT7YcRjVoobpqLYmk,Q111235,geoId/19015,US,United States of America,IA,Iowa,19015,Boone County,US,USA,2,,,,,0,17007,26443,13366,13077,2993,3307,2990,3402,3157,3900,3591,1846,1257,1783157,42.036389,-93.932222,1485,80.457143,,,-26,1,4.86,4.29,9.44,5.72,4.57,7.43,6.0,4.29,11.72,,,,8.01,23.44,7.72,11.72,4.57,42.6,11.44,6.58,19.144444,15.4,25.127778,3.175,,16.382716,83.8323
US_IA_19015,2022-06-11,ChIJ66-6GOfT7YcRjVoobpqLYmk,Q111235,geoId/19015,US,United States of America,IA,Iowa,19015,Boone County,US,USA,2,,,,,2,17009,26443,13366,13077,2993,3307,2990,3402,3157,3900,3591,1846,1257,1783157,42.036389,-93.932222,1485,80.457143,45,,-9,,,4.92,9.26,,5.79,5.21,5.79,,7.24,4.92,,,,16.78,,8.97,4.05,36.17,9.84,5.5,20.766667,16.361111,28.266667,5.545667,,17.882716,83.39094
US_IA_19015,2022-06-12,ChIJ66-6GOfT7YcRjVoobpqLYmk,Q111235,geoId/19015,US,United States of America,IA,Iowa,19015,Boone County,US,USA,2,,,,,0,17009,26443,13366,13077,2993,3307,2990,3402,3157,3900,3591,1846,1257,1783157,42.036389,-93.932222,1485,80.457143,,,-17,,,9.33,12.72,4.81,4.24,5.09,6.5,,7.92,5.94,,,5.66,19.79,3.96,8.48,5.37,38.17,11.31,4.81,23.772222,18.272222,30.972222,1.778,,20.555556,82.26517
US_IA_19015,2022-06-13,ChIJ66-6GOfT7YcRjVoobpqLYmk,Q111235,geoId/19015,US,United States of America,IA,Iowa,19015,Boone County,US,USA,2,,,,,0,17009,26443,13366,13077,2993,3307,2990,3402,3157,3900,3591,1846,1257,1783157,42.036389,-93.932222,1485,80.457143,55,,-29,4,5.65,4.84,12.64,5.92,4.84,,7.53,,7.26,,,,5.11,19.91,8.07,9.15,4.84,32.02,14.26,8.61,27.65,22.0,34.9,0.056444,,23.160494,76.665155
US_IA_19015,2022-06-14,ChIJ66-6GOfT7YcRjVoobpqLYmk,Q111235,geoId/19015,US,United States of America,IA,Iowa,19015,Boone County,US,USA,2,,,,,3,17012,26443,13366,13077,2993,3307,2990,3402,3157,3900,3591,1846,1257,1783157,42.036389,-93.932222,1485,80.457143,45,,-27,4,4.55,7.24,10.72,5.63,5.89,5.36,5.36,,4.02,4.55,,5.09,3.75,17.15,4.55,9.11,6.16,31.35,6.97,4.02,30.627778,25.527778,35.205556,0.762,,20.87037,55.91618
US_IA_19015,2022-06-15,ChIJ66-6GOfT7YcRjVoobpqLYmk,Q111235,geoId/19015,US,United States of America,IA,Iowa,19015,Boone County,US,USA,2,,,,,0,17012,26443,13366,13077,2993,3307,2990,3402,3157,3900,3591,1846,1257,1783157,42.036389,-93.932222,1485,80.457143,54,,-25,3,,7.43,9.35,10.45,5.23,5.5,5.78,4.13,8.25,3.85,,7.15,4.95,22.55,6.33,9.35,6.05,37.13,10.45,6.88,23.844444,18.533333,33.672222,23.960667,,19.728395,79.159212
US_IA_19015,2022-06-16,ChIJ66-6GOfT7YcRjVoobpqLYmk,Q111235,geoId/19015,US,United States of America,IA,Iowa,19015,Boone County,US,USA,2,,,,,0,17012,26443,13366,13077,2993,3307,2990,3402,3157,3900,3591,1846,1257,1783157,42.036389,-93.932222,1485,80.457143,49,,-26,3,,4.74,9.19,6.96,5.57,8.91,7.52,5.57,9.47,4.74,,,8.08,21.45,,10.03,5.01,33.42,9.75,,23.016667,16.311111,31.283333,8.382,,15.907407,64.265787
US_IA_19015,2022-06-17,ChIJ66-6GOfT7YcRjVoobpqLYmk,Q111235,geoId/19015,US,United States of America,IA,Iowa,19015,Boone County,US,USA,2,,,,,0,17012,26443,13366,13077,2993,3307,2990,3402,3157,3900,3591,1846,1257,1783157,42.036389,-93.932222,1485,80.457143,,,-31,1,5.11,,14.2,6.25,5.68,3.98,7.1,,9.09,5.11,4.54,,7.38,19.6,4.54,7.1,5.11,33.8,6.25,7.1,24.477778,16.694444,31.183333,0.0,,15.098765,56.142749
US_IA_19015,2022-06-18,ChIJ66-6GOfT7YcRjVoobpqLYmk,Q111235,geoId/19015,US,United States of America,IA,Iowa,19015,Boone County,US,USA,2,,,,,0,17012,26443,13366,13077,2993,3307,2990,3402,3157,3900,3591,1846,1257,1783157,42.036389,-93.932222,1485,80.457143,56,,-13,,6.24,9.36,11.54,,6.24,,5.61,4.68,5.61,,,,4.99,19.02,,10.91,4.68,32.74,11.54,6.55,24.244444,16.894444,30.611111,0.0,,15.518519,57.984652
US_IA_19015,2022-06-19,ChIJ66-6GOfT7YcRjVoobpqLYmk,Q111235,geoId/19015,US,United States of America,IA,Iowa,19015,Boone County,US,USA,2,,,,,0,17012,26443,13366,13077,2993,3307,2990,3402,3157,3900,3591,1846,1257,1783157,42.036389,-93.932222,1485,80.457143,,,-22,,,5.65,16.91,4.34,,,4.67,5.17,5.05,4.61,9.85,,4.57,23.85,4.41,14.25,5.27,33.27,16.46,5.29,25.694444,18.7,32.944444,0.0,,17.037037,58.249661
US_IA_19015,2022-06-20,ChIJ66-6GOfT7YcRjVoobpqLYmk,Q111235,geoId/19015,US,United States of America,IA,Iowa,19015,Boone County,US,USA,2,,,,,0,17012,26443,13366,13077,2993,3307,2990,3402,3157,3900,3591,1846,1257,1783157,42.036389,-93.932222,1485,80.457143,52,,-32,4,,4.27,18.71,7.18,5.56,,7.38,4.02,8.62,5.13,,6.35,5.91,18.91,,11.47,,37.92,12.18,7.4,28.033333,21.022222,34.422222,0.0,,20.759259,63.951864
US_IA_19015,2022-06-21,ChIJ66-6GOfT7YcRjVoobpqLYmk,Q111235,geoId/19015,US,United States of America,IA,Iowa,19015,Boone County,US,USA,2,,,,,0,17012,26443,13366,13077,2993,3307,2990,3402,3157,3900,3591,1846,1257,1783157,42.036389,-93.932222,1485,80.457143,44,,-25,3,5.3,7.17,11.98,3.89,7.88,4.41,4.1,5.97,7.38,,,,4.87,18.3,4.42,6.57,7.95,31.83,8.34,6.19,29.216667,24.394444,33.938889,0.0,,20.290123,58.32704
US_IA_19015,2022-06-22,ChIJ66-6GOfT7YcRjVoobpqLYmk,Q111235,geoId/19015,US,United States of America,IA,Iowa,19015,Boone County,US,USA,2,,,,,0,17012,26443,13366,13077,2993,3307,2990,3402,3157,3900,3591,1846,1257,1783157,42.036389,-93.932222,1485,80.457143,57,,-25,1,,5.1,14.3,4.35,8.55,4.55,6.64,,6.62,5.64,5.15,4.19,4.8,17.63,4.61,9.51,4.79,33.1,10.56,,24.911111,17.416667,31.816667,0.0,,12.524691,46.023553
US_IA_19015,2022-06-23,ChIJ66-6GOfT7YcRjVoobpqLYmk,Q111235,geoId/19015,US,United States of America,IA,Iowa,19015,Boone County,US,USA,2,,,,,4,17016,26443,13366,13077,2993,3307,2990,3402,3157,3900,3591,1846,1257,1783157,42.036389,-93.932222,1485,80.457143,44,,-27,4,,9.62,12.98,6.67,4.51,8.12,6.49,,6.87,6.64,4.02,5.07,5.61,22.25,7.32,12.32,6.13,37.16,9.08,5.81,25.133333,17.083333,32.127778,0.0,,14.833333,52.822935
US_IA_19015,2022-06-24,ChIJ66-6GOfT7YcRjVoobpqLYmk,Q111235,geoId/19015,US,United States of America,IA,Iowa,19015,Boone County,US,USA,2,,,,,0,17016,26443,13366,13077,2993,3307,2990,3402,3157,3900,3591,1846,1257,1783157,42.036389,-93.932222,1485,80.457143,,,-27,2,5.39,6.05,11.45,6.62,5.73,4.16,7.43,4.9,9.95,5.24,4.86,,4.94,17.73,5.49,13.35,,33.36,6.81,5.96,23.788889,18.727778,29.916667,4.100286,,18.518519,71.699757
US_IA_19015,2022-06-25,ChIJ66-6GOfT7YcRjVoobpqLYmk,Q111235,geoId/19015,US,United States of America,IA,Iowa,19015,Boone County,US,USA,2,,,,,0,17016,26443,13366,13077,2993,3307,2990,3402,3157,3900,3591,1846,1257,1783157,42.036389,-93.932222,1485,80.457143,55,,-15,,,6.46,7.44,6.37,6.31,4.8,6.86,,5.6,8.53,,6.34,4.55,13.45,7.25,8.47,5.51,36.84,7.06,5.69,23.677778,19.822222,29.372222,10.994571,,19.814815,78.768707
US_IA_19015,2022-06-26,ChIJ66-6GOfT7YcRjVoobpqLYmk,Q111235,geoId/19015,US,United States of America,IA,Iowa,19015,Boone County,US,USA,2,,,,,0,17016,26443,13366,13077,2993,3307,2990,3402,3157,3900,3591,1846,1257,1783157,42.036389,-93.932222,1485,80.457143,,,-16,,,,14.01,6.07,5.37,4.65,,,5.29,,,,5.32,17.43,5.12,12.29,,37.24,8.44,7.13,20.716667,13.377778,27.816667,0.5842,,10.919753,53.730241
US_IA_19015,2022-06-27,ChIJ66-6GOfT7YcRjVoobpqLYmk,Q111235,geoId/19015,US,United States of America,IA,Iowa,19015,Boone County,US,USA,2,,,,,0,17016,26443,13366,13077,2993,3307,2990,3402,3157,3900,3591,1846,1257,1783157,42.036389,-93.932222,1485,80.457143,49,,-28,3,3.79,5.46,11.34,5.02,5.3,4.34,,,8.0,4.56,,3.92,7.89,19.19,5.81,11.38,4.41,31.84,9.93,6.27,20.338889,11.05,28.277778,0.0,,8.660494,46.973398
US_IA_19015,2022-06-28,ChIJ66-6GOfT7YcRjVoobpqLYmk,Q111235,geoId/19015,US,United States of America,IA,Iowa,19015,Boone County,US,USA,2,,,,,0,17016,26443,13366,13077,2993,3307,2990,3402,3157,3900,3591,1846,1257,1783157,42.036389,-93.932222,1485,80.457143,49,,-28,3,4.2,7.48,15.03,7.76,5.12,,6.75,,9.63,5.66,3.85,,,19.46,5.1,12.54,7.65,32.39,9.99,6.63,22.461111,13.866667,29.85,0.0,,11.820988,50.617421
US_IA_19015,2022-06-29,ChIJ66-6GOfT7YcRjVoobpqLYmk,Q111235,geoId/19015,US,United States of America,IA,Iowa,19015,Boone County,US,USA,2,,,,,0,17016,26443,13366,13077,2993,3307,2990,3402,3157,3900,3591,1846,1257,1783157,42.036389,-93.932222,1485,80.457143,59,,-25,2,4.98,6.94,14.96,6.46,,,4.38,5.15,5.92,7.48,,4.57,9.45,19.27,7.86,12.2,,36.21,9.15,7.27,25.377778,16.133333,33.388889,0.0762,,16.246914,56.82579
US_IA_19015,2022-06-30,ChIJ66-6GOfT7YcRjVoobpqLYmk,Q111235,geoId/19015,US,United States of America,IA,Iowa,19015,Boone County,US,USA,2,,,,,8,17024,26443,13366,13077,2993,3307,2990,3402,3157,3900,3591,1846,1257,1783157,42.036389,-93.932222,1485,80.457143,49,,-27,3,6.1,4.04,12.27,6.04,,,5.59,,7.7,3.87,7.3,,7.41,24.81,8.14,7.35,4.58,36.82,7.18,6.61,26.833333,20.2,32.605556,0.0,,16.04321,51.342122
US_IA_19015,2022-07-01,ChIJ66-6GOfT7YcRjVoobpqLYmk,Q111235,geoId/19015,US,United States of America,IA,Iowa,19015,Boone County,US,USA,2,,,,,0,17024,26443,13366,13077,2993,3307,2990,3402,3157,3900,3591,1846,1257,1783157,42.036389,-93.932222,1485,80.457143,,,-29,2,4.92,,11.73,,4.54,,7.35,4.24,7.76,7.53,,,7.7,20.9,5.71,6.72,5.13,31.4,7.34,8.65,24.255556,20.233333,31.155556,0.254,,16.259259,60.605583
US_IA_19015,2022-07-02,ChIJ66-6GOfT7YcRjVoobpqLYmk,Q111235,geoId/19015,US,United States of America,IA,Iowa,19015,Boone County,US,USA,2,,,,,0,17024,26443,13366,13077,2993,3307,2990,3402,3157,3900,3591,1846,1257,1783157,42.036389,-93.932222,1485,80.457143,51,,-22,,,5.67,11.88,,,,9.18,,,,,,,17.89,,11.33,7.46,31.71,11.04,6.77,22.4,14.166667,29.116667,0.381,,14.691358,61.481833
