location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_workplaces,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_IA_19185,2021-03-27,ChIJ1-fIlAES6YcRUcuR1Y_M2oU,Q485460,geoId/19185,US,United States of America,IA,Iowa,19185,Wayne County,US,USA,2,2,0,514,23,,,6492,3173,3319,932,861,675,670,612,852,848,592,450,1790076,40.738056,-93.326667,527,78.6,,49.93,9.572222,6.594444,14.344444,9.440333,7.740741,88.07878
US_IA_19185,2021-03-28,ChIJ1-fIlAES6YcRUcuR1Y_M2oU,Q485460,geoId/19185,US,United States of America,IA,Iowa,19185,Wayne County,US,USA,2,0,0,514,23,,,6492,3173,3319,932,861,675,670,612,852,848,592,450,1790076,40.738056,-93.326667,527,78.6,,39.49,6.027778,1.183333,11.294444,3.229429,-0.154321,64.62716
US_IA_19185,2021-03-29,ChIJ1-fIlAES6YcRUcuR1Y_M2oU,Q485460,geoId/19185,US,United States of America,IA,Iowa,19185,Wayne County,US,USA,2,0,0,514,23,,,6492,3173,3319,932,861,675,670,612,852,848,592,450,1790076,40.738056,-93.326667,527,78.6,-17,,11.177778,3.544444,23.027778,0.1016,0.820988,48.936253
US_IA_19185,2021-03-30,ChIJ1-fIlAES6YcRUcuR1Y_M2oU,Q485460,geoId/19185,US,United States of America,IA,Iowa,19185,Wayne County,US,USA,2,0,0,514,23,,,6492,3173,3319,932,861,675,670,612,852,848,592,450,1790076,40.738056,-93.326667,527,78.6,-15,53.45,11.888889,5.85,20.65,0.0,-2.351852,37.06636
US_IA_19185,2021-03-31,ChIJ1-fIlAES6YcRUcuR1Y_M2oU,Q485460,geoId/19185,US,United States of America,IA,Iowa,19185,Wayne County,US,USA,2,1,0,515,23,,,6492,3173,3319,932,861,675,670,612,852,848,592,450,1790076,40.738056,-93.326667,527,78.6,-23,38.67,2.744444,-2.294444,7.738889,0.0,-9.981481,38.496902
US_IA_19185,2021-04-01,ChIJ1-fIlAES6YcRUcuR1Y_M2oU,Q485460,geoId/19185,US,United States of America,IA,Iowa,19185,Wayne County,US,USA,2,0,0,515,23,,,6492,3173,3319,932,861,675,670,612,852,848,592,450,1790076,40.738056,-93.326667,527,78.6,-25,54.99,0.2,-6.755556,8.35,0.0,-10.444444,44.37922
US_IA_19185,2021-04-02,ChIJ1-fIlAES6YcRUcuR1Y_M2oU,Q485460,geoId/19185,US,United States of America,IA,Iowa,19185,Wayne County,US,USA,2,0,0,515,23,,,6492,3173,3319,932,861,675,670,612,852,848,592,450,1790076,40.738056,-93.326667,527,78.6,,,5.688889,-1.622222,16.572222,0.0,-7.469136,38.21627
US_IA_19185,2021-04-03,ChIJ1-fIlAES6YcRUcuR1Y_M2oU,Q485460,geoId/19185,US,United States of America,IA,Iowa,19185,Wayne County,US,USA,2,1,0,516,23,,,6492,3173,3319,932,861,675,670,612,852,848,592,450,1790076,40.738056,-93.326667,527,78.6,,66.42,13.583333,7.105556,22.772222,0.0,0.407407,40.687877
US_IA_19185,2021-04-04,ChIJ1-fIlAES6YcRUcuR1Y_M2oU,Q485460,geoId/19185,US,United States of America,IA,Iowa,19185,Wayne County,US,USA,2,0,0,516,23,,,6492,3173,3319,932,861,675,670,612,852,848,592,450,1790076,40.738056,-93.326667,527,78.6,,57.54,16.655556,7.383333,27.205556,0.0,5.95679,49.431806
US_IA_19185,2021-04-05,ChIJ1-fIlAES6YcRUcuR1Y_M2oU,Q485460,geoId/19185,US,United States of America,IA,Iowa,19185,Wayne County,US,USA,2,0,0,516,23,,,6492,3173,3319,932,861,675,670,612,852,848,592,450,1790076,40.738056,-93.326667,527,78.6,-21,53.73,20.116667,15.066667,26.683333,0.0,11.154321,56.838528
US_IA_19185,2021-04-06,ChIJ1-fIlAES6YcRUcuR1Y_M2oU,Q485460,geoId/19185,US,United States of America,IA,Iowa,19185,Wayne County,US,USA,2,1,0,517,23,,,6492,3173,3319,932,861,675,670,612,852,848,592,450,1790076,40.738056,-93.326667,527,78.6,-10,,20.494444,15.4,26.022222,0.0,12.160494,58.961742
US_IA_19185,2021-04-07,ChIJ1-fIlAES6YcRUcuR1Y_M2oU,Q485460,geoId/19185,US,United States of America,IA,Iowa,19185,Wayne County,US,USA,2,0,0,517,23,,,6492,3173,3319,932,861,675,670,612,852,848,592,450,1790076,40.738056,-93.326667,527,78.6,-18,45.72,18.933333,14.3,23.894444,4.2672,12.432099,66.662332
US_IA_19185,2021-04-08,ChIJ1-fIlAES6YcRUcuR1Y_M2oU,Q485460,geoId/19185,US,United States of America,IA,Iowa,19185,Wayne County,US,USA,2,0,0,517,23,,,6492,3173,3319,932,861,675,670,612,852,848,592,450,1790076,40.738056,-93.326667,527,78.6,-14,60.28,10.922222,8.138889,14.683333,12.022667,9.746914,92.736328
US_IA_19185,2021-04-09,ChIJ1-fIlAES6YcRUcuR1Y_M2oU,Q485460,geoId/19185,US,United States of America,IA,Iowa,19185,Wayne County,US,USA,2,0,0,517,23,,,6492,3173,3319,932,861,675,670,612,852,848,592,450,1790076,40.738056,-93.326667,527,78.6,,36.45,10.361111,7.894444,15.522222,1.4224,8.666667,89.104425
US_IA_19185,2021-04-10,ChIJ1-fIlAES6YcRUcuR1Y_M2oU,Q485460,geoId/19185,US,United States of America,IA,Iowa,19185,Wayne County,US,USA,2,0,0,517,23,,,6492,3173,3319,932,861,675,670,612,852,848,592,450,1790076,40.738056,-93.326667,527,78.6,,,9.311111,7.105556,13.4,1.27,7.209877,86.678119
US_IA_19185,2021-04-11,ChIJ1-fIlAES6YcRUcuR1Y_M2oU,Q485460,geoId/19185,US,United States of America,IA,Iowa,19185,Wayne County,US,USA,2,1,0,518,23,,,6492,3173,3319,932,861,675,670,612,852,848,592,450,1790076,40.738056,-93.326667,527,78.6,,,9.327778,4.816667,17.522222,5.551714,4.790123,73.422565
US_IA_19185,2021-04-12,ChIJ1-fIlAES6YcRUcuR1Y_M2oU,Q485460,geoId/19185,US,United States of America,IA,Iowa,19185,Wayne County,US,USA,2,0,0,518,23,,,6492,3173,3319,932,861,675,670,612,852,848,592,450,1790076,40.738056,-93.326667,527,78.6,-11,44.23,9.983333,5.027778,16.4,0.0,1.895062,57.10229
US_IA_19185,2021-04-13,ChIJ1-fIlAES6YcRUcuR1Y_M2oU,Q485460,geoId/19185,US,United States of America,IA,Iowa,19185,Wayne County,US,USA,2,0,0,518,23,,,6492,3173,3319,932,861,675,670,612,852,848,592,450,1790076,40.738056,-93.326667,527,78.6,-13,52.92,7.794444,0.894444,13.727778,0.0,-1.487654,51.992731
US_IA_19185,2021-04-14,ChIJ1-fIlAES6YcRUcuR1Y_M2oU,Q485460,geoId/19185,US,United States of America,IA,Iowa,19185,Wayne County,US,USA,2,1,0,519,23,,,6492,3173,3319,932,861,675,670,612,852,848,592,450,1790076,40.738056,-93.326667,527,78.6,-19,55.05,5.038889,-0.444444,11.2,0.0,-2.790123,56.779097
US_IA_19185,2021-04-15,ChIJ1-fIlAES6YcRUcuR1Y_M2oU,Q485460,geoId/19185,US,United States of America,IA,Iowa,19185,Wayne County,US,USA,2,0,0,519,23,,,6492,3173,3319,932,861,675,670,612,852,848,592,450,1790076,40.738056,-93.326667,527,78.6,-10,39.64,5.111111,-0.061111,11.161111,0.0,0.351852,71.483965
US_IA_19185,2021-04-16,ChIJ1-fIlAES6YcRUcuR1Y_M2oU,Q485460,geoId/19185,US,United States of America,IA,Iowa,19185,Wayne County,US,USA,2,2,0,521,23,,,6492,3173,3319,932,861,675,670,612,852,848,592,450,1790076,40.738056,-93.326667,527,78.6,,39.83,7.422222,2.038889,11.611111,0.0,1.734568,67.536216
US_IA_19185,2021-04-17,ChIJ1-fIlAES6YcRUcuR1Y_M2oU,Q485460,geoId/19185,US,United States of America,IA,Iowa,19185,Wayne County,US,USA,2,0,0,521,23,,,6492,3173,3319,932,861,675,670,612,852,848,592,450,1790076,40.738056,-93.326667,527,78.6,,,10.2,5.644444,17.361111,1.185333,3.438272,63.533068
US_IA_19185,2021-04-18,ChIJ1-fIlAES6YcRUcuR1Y_M2oU,Q485460,geoId/19185,US,United States of America,IA,Iowa,19185,Wayne County,US,USA,2,0,0,521,23,,,6492,3173,3319,932,861,675,670,612,852,848,592,450,1790076,40.738056,-93.326667,527,78.6,,53.25,11.016667,6.188889,16.583333,0.338667,1.32716,51.671518
US_IA_19185,2021-04-19,ChIJ1-fIlAES6YcRUcuR1Y_M2oU,Q485460,geoId/19185,US,United States of America,IA,Iowa,19185,Wayne County,US,USA,2,0,0,521,23,,,6492,3173,3319,932,861,675,670,612,852,848,592,450,1790076,40.738056,-93.326667,527,78.6,,86.64,5.694444,0.122222,14.711111,0.0635,-0.067901,66.503844
US_IA_19185,2021-04-20,ChIJ1-fIlAES6YcRUcuR1Y_M2oU,Q485460,geoId/19185,US,United States of America,IA,Iowa,19185,Wayne County,US,USA,2,0,0,521,23,,,6492,3173,3319,932,861,675,670,612,852,848,592,450,1790076,40.738056,-93.326667,527,78.6,-12,54.91,2.922222,0.45,7.333333,0.3175,-4.320988,59.22972
US_IA_19185,2021-04-21,ChIJ1-fIlAES6YcRUcuR1Y_M2oU,Q485460,geoId/19185,US,United States of America,IA,Iowa,19185,Wayne County,US,USA,2,0,0,521,23,,,6492,3173,3319,932,861,675,670,612,852,848,592,450,1790076,40.738056,-93.326667,527,78.6,-13,53.58,2.333333,-3.083333,7.983333,0.0254,-7.493827,48.29822
US_IA_19185,2021-04-22,ChIJ1-fIlAES6YcRUcuR1Y_M2oU,Q485460,geoId/19185,US,United States of America,IA,Iowa,19185,Wayne County,US,USA,2,0,0,521,23,,,6492,3173,3319,932,861,675,670,612,852,848,592,450,1790076,40.738056,-93.326667,527,78.6,-8,47.61,5.588889,-2.277778,14.861111,0.0,-6.222222,42.346962
US_IA_19185,2021-04-23,ChIJ1-fIlAES6YcRUcuR1Y_M2oU,Q485460,geoId/19185,US,United States of America,IA,Iowa,19185,Wayne County,US,USA,2,0,0,521,23,,,6492,3173,3319,932,861,675,670,612,852,848,592,450,1790076,40.738056,-93.326667,527,78.6,,52.64,9.872222,6.75,13.872222,0.0,1.82716,57.38234
US_IA_19185,2021-04-24,ChIJ1-fIlAES6YcRUcuR1Y_M2oU,Q485460,geoId/19185,US,United States of America,IA,Iowa,19185,Wayne County,US,USA,2,1,0,522,23,,,6492,3173,3319,932,861,675,670,612,852,848,592,450,1790076,40.738056,-93.326667,527,78.6,,,9.755556,4.305556,16.444444,0.0,5.296296,73.36884
US_IA_19185,2021-04-25,ChIJ1-fIlAES6YcRUcuR1Y_M2oU,Q485460,geoId/19185,US,United States of America,IA,Iowa,19185,Wayne County,US,USA,2,0,0,522,23,,,6492,3173,3319,932,861,675,670,612,852,848,592,450,1790076,40.738056,-93.326667,527,78.6,,,9.305556,1.627778,18.4,0.0,0.191358,52.25138
US_IA_19185,2021-04-26,ChIJ1-fIlAES6YcRUcuR1Y_M2oU,Q485460,geoId/19185,US,United States of America,IA,Iowa,19185,Wayne County,US,USA,2,0,0,522,23,,1643,6492,3173,3319,932,861,675,670,612,852,848,592,450,1790076,40.738056,-93.326667,527,78.6,,46.19,17.894444,10.427778,29.527778,0.0,8.864198,55.384582
US_IA_19185,2021-04-27,ChIJ1-fIlAES6YcRUcuR1Y_M2oU,Q485460,geoId/19185,US,United States of America,IA,Iowa,19185,Wayne County,US,USA,2,2,0,524,23,31,1674,6492,3173,3319,932,861,675,670,612,852,848,592,450,1790076,40.738056,-93.326667,527,78.6,-12,42.63,22.761111,15.616667,29.022222,0.0,12.765432,53.437585
US_IA_19185,2021-04-28,ChIJ1-fIlAES6YcRUcuR1Y_M2oU,Q485460,geoId/19185,US,United States of America,IA,Iowa,19185,Wayne County,US,USA,2,0,0,524,23,2,1676,6492,3173,3319,932,861,675,670,612,852,848,592,450,1790076,40.738056,-93.326667,527,78.6,-16,43.64,16.272222,10.533333,24.7,0.762,11.876543,75.477476
US_IA_19185,2021-04-29,ChIJ1-fIlAES6YcRUcuR1Y_M2oU,Q485460,geoId/19185,US,United States of America,IA,Iowa,19185,Wayne County,US,USA,2,3,0,527,23,13,1689,6492,3173,3319,932,861,675,670,612,852,848,592,450,1790076,40.738056,-93.326667,527,78.6,-7,52.13,16.25,9.377778,24.205556,0.508,8.765432,61.551057
US_IA_19185,2021-04-30,ChIJ1-fIlAES6YcRUcuR1Y_M2oU,Q485460,geoId/19185,US,United States of America,IA,Iowa,19185,Wayne County,US,USA,2,0,0,527,23,5,1694,6492,3173,3319,932,861,675,670,612,852,848,592,450,1790076,40.738056,-93.326667,527,78.6,,,15.5,7.155556,24.338889,0.0,0.530864,36.125861
US_IA_19185,2021-05-01,ChIJ1-fIlAES6YcRUcuR1Y_M2oU,Q485460,geoId/19185,US,United States of America,IA,Iowa,19185,Wayne County,US,USA,2,3,0,530,23,50,1744,6492,3173,3319,932,861,675,670,612,852,848,592,450,1790076,40.738056,-93.326667,527,78.6,,46.25,20.938889,13.122222,29.661111,0.0,6.283951,38.667487
US_IA_19185,2021-05-02,ChIJ1-fIlAES6YcRUcuR1Y_M2oU,Q485460,geoId/19185,US,United States of America,IA,Iowa,19185,Wayne County,US,USA,2,0,0,530,23,0,1744,6492,3173,3319,932,861,675,670,612,852,848,592,450,1790076,40.738056,-93.326667,527,78.6,,,21.522222,14.95,28.4,0.0,12.179012,55.705477
US_IA_19185,2021-05-03,ChIJ1-fIlAES6YcRUcuR1Y_M2oU,Q485460,geoId/19185,US,United States of America,IA,Iowa,19185,Wayne County,US,USA,2,1,0,531,23,16,1760,6492,3173,3319,932,861,675,670,612,852,848,592,450,1790076,40.738056,-93.326667,527,78.6,,,18.566667,16.033333,25.311111,1.651,15.611111,83.150411
US_IA_19185,2021-05-04,ChIJ1-fIlAES6YcRUcuR1Y_M2oU,Q485460,geoId/19185,US,United States of America,IA,Iowa,19185,Wayne County,US,USA,2,0,0,531,23,1,1761,6492,3173,3319,932,861,675,670,612,852,848,592,450,1790076,40.738056,-93.326667,527,78.6,-6,36.82,13.038889,7.694444,19.538889,2.5654,4.796296,57.558236
US_IA_19185,2021-05-05,ChIJ1-fIlAES6YcRUcuR1Y_M2oU,Q485460,geoId/19185,US,United States of America,IA,Iowa,19185,Wayne County,US,USA,2,1,0,532,23,0,1761,6492,3173,3319,932,861,675,670,612,852,848,592,450,1790076,40.738056,-93.326667,527,78.6,-8,,11.527778,2.733333,19.688889,0.0,-1.166667,41.556114
US_IA_19185,2021-05-06,ChIJ1-fIlAES6YcRUcuR1Y_M2oU,Q485460,geoId/19185,US,United States of America,IA,Iowa,19185,Wayne County,US,USA,2,0,0,532,23,7,1768,6492,3173,3319,932,861,675,670,612,852,848,592,450,1790076,40.738056,-93.326667,527,78.6,-9,42.63,13.033333,6.938889,18.177778,0.036286,2.611111,49.424867
US_IA_19185,2021-05-07,ChIJ1-fIlAES6YcRUcuR1Y_M2oU,Q485460,geoId/19185,US,United States of America,IA,Iowa,19185,Wayne County,US,USA,2,2,0,534,23,46,1814,6492,3173,3319,932,861,675,670,612,852,848,592,450,1790076,40.738056,-93.326667,527,78.6,,47.2,13.572222,7.044444,20.111111,0.0,-0.648148,37.993959
US_IA_19185,2021-05-08,ChIJ1-fIlAES6YcRUcuR1Y_M2oU,Q485460,geoId/19185,US,United States of America,IA,Iowa,19185,Wayne County,US,USA,2,1,0,535,23,5,1819,6492,3173,3319,932,861,675,670,612,852,848,592,450,1790076,40.738056,-93.326667,527,78.6,,63.46,10.633333,6.766667,18.116667,0.0,-0.82716,44.416091
US_IA_19185,2021-05-09,ChIJ1-fIlAES6YcRUcuR1Y_M2oU,Q485460,geoId/19185,US,United States of America,IA,Iowa,19185,Wayne County,US,USA,2,1,0,536,23,3,1822,6492,3173,3319,932,861,675,670,612,852,848,592,450,1790076,40.738056,-93.326667,527,78.6,,,8.522222,4.566667,15.35,29.379333,4.728395,77.095507
US_IA_19185,2021-05-10,ChIJ1-fIlAES6YcRUcuR1Y_M2oU,Q485460,geoId/19185,US,United States of America,IA,Iowa,19185,Wayne County,US,USA,2,0,0,536,23,8,1830,6492,3173,3319,932,861,675,670,612,852,848,592,450,1790076,40.738056,-93.326667,527,78.6,,41.48,10.994444,4.438889,17.427778,6.5532,4.154321,62.58872
US_IA_19185,2021-05-11,ChIJ1-fIlAES6YcRUcuR1Y_M2oU,Q485460,geoId/19185,US,United States of America,IA,Iowa,19185,Wayne County,US,USA,2,1,0,537,23,2,1832,6492,3173,3319,932,861,675,670,612,852,848,592,450,1790076,40.738056,-93.326667,527,78.6,-5,46.31,11.027778,5.083333,15.994444,0.0,3.376543,59.197519
US_IA_19185,2021-05-12,ChIJ1-fIlAES6YcRUcuR1Y_M2oU,Q485460,geoId/19185,US,United States of America,IA,Iowa,19185,Wayne County,US,USA,2,2,0,539,23,0,1832,6492,3173,3319,932,861,675,670,612,852,848,592,450,1790076,40.738056,-93.326667,527,78.6,-7,34.6,10.794444,3.327778,17.177778,0.0,0.037037,47.489345
US_IA_19185,2021-05-13,ChIJ1-fIlAES6YcRUcuR1Y_M2oU,Q485460,geoId/19185,US,United States of America,IA,Iowa,19185,Wayne County,US,USA,2,0,0,539,23,5,1837,6492,3173,3319,932,861,675,670,612,852,848,592,450,1790076,40.738056,-93.326667,527,78.6,-10,43.07,12.577778,4.6,19.288889,0.0,0.160494,42.68979
US_IA_19185,2021-05-14,ChIJ1-fIlAES6YcRUcuR1Y_M2oU,Q485460,geoId/19185,US,United States of America,IA,Iowa,19185,Wayne County,US,USA,2,0,0,539,23,3,1840,6492,3173,3319,932,861,675,670,612,852,848,592,450,1790076,40.738056,-93.326667,527,78.6,,42.14,13.655556,7.661111,20.133333,0.0,2.41358,46.507681
US_IA_19185,2021-05-15,ChIJ1-fIlAES6YcRUcuR1Y_M2oU,Q485460,geoId/19185,US,United States of America,IA,Iowa,19185,Wayne County,US,USA,2,0,0,539,23,9,1849,6492,3173,3319,932,861,675,670,612,852,848,592,450,1790076,40.738056,-93.326667,527,78.6,,,15.15,11.866667,19.005556,3.156857,12.04321,81.938162
US_IA_19185,2021-05-16,ChIJ1-fIlAES6YcRUcuR1Y_M2oU,Q485460,geoId/19185,US,United States of America,IA,Iowa,19185,Wayne County,US,USA,2,0,0,539,23,17,1866,6492,3173,3319,932,861,675,670,612,852,848,592,450,1790076,40.738056,-93.326667,527,78.6,,69.51,13.727778,9.527778,17.938889,1.100667,12.635802,93.075993
US_IA_19185,2021-05-17,ChIJ1-fIlAES6YcRUcuR1Y_M2oU,Q485460,geoId/19185,US,United States of America,IA,Iowa,19185,Wayne County,US,USA,2,0,0,539,23,0,1866,6492,3173,3319,932,861,675,670,612,852,848,592,450,1790076,40.738056,-93.326667,527,78.6,,46.18,15.661111,13.772222,18.988889,13.250333,14.907407,94.871654
US_IA_19185,2021-05-18,ChIJ1-fIlAES6YcRUcuR1Y_M2oU,Q485460,geoId/19185,US,United States of America,IA,Iowa,19185,Wayne County,US,USA,2,0,0,539,23,7,1873,6492,3173,3319,932,861,675,670,612,852,848,592,450,1790076,40.738056,-93.326667,527,78.6,-2,43.73,17.088889,15.594444,20.288889,2.249714,16.358025,95.24963
US_IA_19185,2021-05-19,ChIJ1-fIlAES6YcRUcuR1Y_M2oU,Q485460,geoId/19185,US,United States of America,IA,Iowa,19185,Wayne County,US,USA,2,1,0,540,23,2,1875,6492,3173,3319,932,861,675,670,612,852,848,592,450,1790076,40.738056,-93.326667,527,78.6,-11,51.25,20.338889,18.077778,24.855556,3.338286,18.438272,88.771889
US_IA_19185,2021-05-20,ChIJ1-fIlAES6YcRUcuR1Y_M2oU,Q485460,geoId/19185,US,United States of America,IA,Iowa,19185,Wayne County,US,USA,2,0,0,540,23,8,1883,6492,3173,3319,932,861,675,670,612,852,848,592,450,1790076,40.738056,-93.326667,527,78.6,-5,46.98,20.222222,18.377778,23.833333,2.159,18.598765,90.412854
US_IA_19185,2021-05-21,ChIJ1-fIlAES6YcRUcuR1Y_M2oU,Q485460,geoId/19185,US,United States of America,IA,Iowa,19185,Wayne County,US,USA,2,1,0,541,23,0,1883,6492,3173,3319,932,861,675,670,612,852,848,592,450,1790076,40.738056,-93.326667,527,78.6,,,21.538889,19.505556,24.938889,3.979333,19.185185,86.539797
US_IA_19185,2021-05-22,ChIJ1-fIlAES6YcRUcuR1Y_M2oU,Q485460,geoId/19185,US,United States of America,IA,Iowa,19185,Wayne County,US,USA,2,1,0,542,23,11,1894,6492,3173,3319,932,861,675,670,612,852,848,592,450,1790076,40.738056,-93.326667,527,78.6,,44.37,20.483333,17.961111,24.705556,1.058333,19.055556,91.895557
US_IA_19185,2021-05-23,ChIJ1-fIlAES6YcRUcuR1Y_M2oU,Q485460,geoId/19185,US,United States of America,IA,Iowa,19185,Wayne County,US,USA,2,1,0,543,23,16,1910,6492,3173,3319,932,861,675,670,612,852,848,592,450,1790076,40.738056,-93.326667,527,78.6,,,21.45,17.661111,27.7,1.749778,18.783951,85.098737
US_IA_19185,2021-05-24,ChIJ1-fIlAES6YcRUcuR1Y_M2oU,Q485460,geoId/19185,US,United States of America,IA,Iowa,19185,Wayne County,US,USA,2,0,0,543,23,4,1914,6492,3173,3319,932,861,675,670,612,852,848,592,450,1790076,40.738056,-93.326667,527,78.6,-14,59.8,22.494444,19.311111,26.855556,0.366889,19.0,80.964822
US_IA_19185,2021-05-25,ChIJ1-fIlAES6YcRUcuR1Y_M2oU,Q485460,geoId/19185,US,United States of America,IA,Iowa,19185,Wayne County,US,USA,2,0,0,543,23,0,1914,6492,3173,3319,932,861,675,670,612,852,848,592,450,1790076,40.738056,-93.326667,527,78.6,-15,40.14,22.2,19.566667,25.538889,0.141111,19.141975,83.104124
US_IA_19185,2021-05-26,ChIJ1-fIlAES6YcRUcuR1Y_M2oU,Q485460,geoId/19185,US,United States of America,IA,Iowa,19185,Wayne County,US,USA,2,0,0,543,23,1,1915,6492,3173,3319,932,861,675,670,612,852,848,592,450,1790076,40.738056,-93.326667,527,78.6,-18,,21.377778,14.172222,27.8,1.61925,14.932099,66.637883
US_IA_19185,2021-05-27,ChIJ1-fIlAES6YcRUcuR1Y_M2oU,Q485460,geoId/19185,US,United States of America,IA,Iowa,19185,Wayne County,US,USA,2,0,0,543,23,3,1918,6492,3173,3319,932,861,675,670,612,852,848,592,450,1790076,40.738056,-93.326667,527,78.6,-15,48.82,20.627778,16.283333,26.233333,2.116667,15.530864,72.103884
US_IA_19185,2021-05-28,ChIJ1-fIlAES6YcRUcuR1Y_M2oU,Q485460,geoId/19185,US,United States of America,IA,Iowa,19185,Wayne County,US,USA,2,0,0,543,23,3,1921,6492,3173,3319,932,861,675,670,612,852,848,592,450,1790076,40.738056,-93.326667,527,78.6,,38.1,9.244444,6.394444,18.811111,8.9916,7.703704,89.220649
US_IA_19185,2021-05-29,ChIJ1-fIlAES6YcRUcuR1Y_M2oU,Q485460,geoId/19185,US,United States of America,IA,Iowa,19185,Wayne County,US,USA,2,0,0,543,23,6,1927,6492,3173,3319,932,861,675,670,612,852,848,592,450,1790076,40.738056,-93.326667,527,78.6,,45.92,10.516667,4.477778,18.338889,0.112889,4.537037,66.448724
US_IA_19185,2021-05-30,ChIJ1-fIlAES6YcRUcuR1Y_M2oU,Q485460,geoId/19185,US,United States of America,IA,Iowa,19185,Wayne County,US,USA,2,0,0,543,23,9,1936,6492,3173,3319,932,861,675,670,612,852,848,592,450,1790076,40.738056,-93.326667,527,78.6,,37.48,13.255556,6.494444,18.505556,0.0,6.098765,61.991913
US_IA_19185,2021-05-31,ChIJ1-fIlAES6YcRUcuR1Y_M2oU,Q485460,geoId/19185,US,United States of America,IA,Iowa,19185,Wayne County,US,USA,2,0,0,543,23,0,1936,6492,3173,3319,932,861,675,670,612,852,848,592,450,1790076,40.738056,-93.326667,527,78.6,,,15.394444,11.533333,20.511111,0.0,10.901235,74.583345
US_IA_19185,2021-06-01,ChIJ1-fIlAES6YcRUcuR1Y_M2oU,Q485460,geoId/19185,US,United States of America,IA,Iowa,19185,Wayne County,US,USA,2,0,0,543,23,11,1947,6492,3173,3319,932,861,675,670,612,852,848,592,450,1790076,40.738056,-93.326667,527,78.6,-20,41.95,16.322222,10.044444,24.627778,0.15875,11.987654,75.864965
US_IA_19185,2021-06-02,ChIJ1-fIlAES6YcRUcuR1Y_M2oU,Q485460,geoId/19185,US,United States of America,IA,Iowa,19185,Wayne County,US,USA,2,0,0,543,23,3,1950,6492,3173,3319,932,861,675,670,612,852,848,592,450,1790076,40.738056,-93.326667,527,78.6,-17,84.18,19.233333,11.544444,26.283333,0.0,11.549383,61.209926
US_IA_19185,2021-06-03,ChIJ1-fIlAES6YcRUcuR1Y_M2oU,Q485460,geoId/19185,US,United States of America,IA,Iowa,19185,Wayne County,US,USA,2,0,0,543,23,0,1950,6492,3173,3319,932,861,675,670,612,852,848,592,450,1790076,40.738056,-93.326667,527,78.6,-19,,21.477778,13.3,29.394444,0.0,11.067901,51.593667
US_IA_19185,2021-06-04,ChIJ1-fIlAES6YcRUcuR1Y_M2oU,Q485460,geoId/19185,US,United States of America,IA,Iowa,19185,Wayne County,US,USA,2,0,0,543,23,6,1956,6492,3173,3319,932,861,675,670,612,852,848,592,450,1790076,40.738056,-93.326667,527,78.6,,41.85,23.572222,15.338889,30.244444,0.0,11.888889,47.858147
US_IA_19185,2021-06-05,ChIJ1-fIlAES6YcRUcuR1Y_M2oU,Q485460,geoId/19185,US,United States of America,IA,Iowa,19185,Wayne County,US,USA,2,0,0,543,23,10,1966,6492,3173,3319,932,861,675,670,612,852,848,592,450,1790076,40.738056,-93.326667,527,78.6,,,25.233333,18.977778,31.922222,0.0,16.240741,57.437391
US_IA_19185,2021-06-06,ChIJ1-fIlAES6YcRUcuR1Y_M2oU,Q485460,geoId/19185,US,United States of America,IA,Iowa,19185,Wayne County,US,USA,2,0,0,543,23,9,1975,6492,3173,3319,932,861,675,670,612,852,848,592,450,1790076,40.738056,-93.326667,527,78.6,,52.9,23.866667,17.194444,29.455556,0.0,17.302469,66.978148
US_IA_19185,2021-06-07,ChIJ1-fIlAES6YcRUcuR1Y_M2oU,Q485460,geoId/19185,US,United States of America,IA,Iowa,19185,Wayne County,US,USA,2,0,0,543,23,3,1978,6492,3173,3319,932,861,675,670,612,852,848,592,450,1790076,40.738056,-93.326667,527,78.6,-11,63.18,24.755556,19.083333,30.827778,0.0,19.209877,71.35224
US_IA_19185,2021-06-08,ChIJ1-fIlAES6YcRUcuR1Y_M2oU,Q485460,geoId/19185,US,United States of America,IA,Iowa,19185,Wayne County,US,USA,2,0,0,543,23,2,1980,6492,3173,3319,932,861,675,670,612,852,848,592,450,1790076,40.738056,-93.326667,527,78.6,-11,47.37,24.594444,18.294444,30.977778,0.0,19.209877,72.220203
US_IA_19185,2021-06-09,ChIJ1-fIlAES6YcRUcuR1Y_M2oU,Q485460,geoId/19185,US,United States of America,IA,Iowa,19185,Wayne County,US,USA,2,0,0,543,23,1,1981,6492,3173,3319,932,861,675,670,612,852,848,592,450,1790076,40.738056,-93.326667,527,78.6,-19,62.66,25.927778,19.133333,32.405556,0.705556,19.654321,68.152159
