location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,new_deceased_age_0,new_deceased_age_1,new_deceased_age_2,new_deceased_age_3,new_deceased_age_4,new_deceased_age_5,new_deceased_age_6,new_deceased_age_7,new_deceased_age_8,new_deceased_age_9,cumulative_deceased_age_0,cumulative_deceased_age_1,cumulative_deceased_age_2,cumulative_deceased_age_3,cumulative_deceased_age_4,cumulative_deceased_age_5,cumulative_deceased_age_6,cumulative_deceased_age_7,cumulative_deceased_age_8,cumulative_deceased_age_9,new_hospitalized_patients_age_0,new_hospitalized_patients_age_1,new_hospitalized_patients_age_2,new_hospitalized_patients_age_3,new_hospitalized_patients_age_4,new_hospitalized_patients_age_5,new_hospitalized_patients_age_6,new_hospitalized_patients_age_7,new_hospitalized_patients_age_8,new_hospitalized_patients_age_9,cumulative_hospitalized_patients_age_0,cumulative_hospitalized_patients_age_1,cumulative_hospitalized_patients_age_2,cumulative_hospitalized_patients_age_3,cumulative_hospitalized_patients_age_4,cumulative_hospitalized_patients_age_5,cumulative_hospitalized_patients_age_6,cumulative_hospitalized_patients_age_7,cumulative_hospitalized_patients_age_8,cumulative_hospitalized_patients_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_common_cold,search_trends_diabetes,search_trends_hypertension,search_trends_infection,search_trends_itch,search_trends_pain,search_trends_skin_rash,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_GA_13119,2022-05-15,ChIJaz3Oyh6ZWIgR_AMXOpTFehc,Q385931,geoId/13119,US,United States of America,GA,Georgia,13119,Franklin County,US,USA,2,,,,,0,8423,0,0,0,0,0,0,0,0,0,0,116,144,414,833,615,632,631,527,321,152,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,6,12,30,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,22864,11211,11653,2741,2951,3017,2483,2713,3096,2898,1947,1018,452082,34.37,-83.23,690,74.44,,,,20,-21,,7.8,14.43,7.41,7.02,9.75,,19.89,11.7,39.4,11.31,22.12963,15.191358,29.222222,0.66675,,16.465278,70.129555
US_GA_13119,2022-05-16,ChIJaz3Oyh6ZWIgR_AMXOpTFehc,Q385931,geoId/13119,US,United States of America,GA,Georgia,13119,Franklin County,US,USA,2,,,,,0,8423,0,0,0,0,0,0,0,0,0,0,116,144,414,833,615,632,631,527,321,152,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,6,12,30,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,22864,11211,11653,2741,2951,3017,2483,2713,3096,2898,1947,1018,452082,34.37,-83.23,690,74.44,7,14,,16,-12,3,8.58,17.15,7.86,10.72,10.72,16.08,24.3,13.58,43.6,12.51,23.333333,15.901235,31.067901,0.169333,,16.243056,64.537067
US_GA_13119,2022-05-17,ChIJaz3Oyh6ZWIgR_AMXOpTFehc,Q385931,geoId/13119,US,United States of America,GA,Georgia,13119,Franklin County,US,USA,2,,,,,1,8424,0,0,0,0,0,0,0,0,0,0,116,144,414,833,615,632,631,527,321,152,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,6,12,30,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,22864,11211,11653,2741,2951,3017,2483,2713,3096,2898,1947,1018,452082,34.37,-83.23,690,74.44,,21,,3,-17,2,7.27,15.64,6.18,9.09,9.09,8.0,18.18,14.91,44.0,14.18,21.623457,12.555556,29.858025,0.0,,9.979167,47.750001
US_GA_13119,2022-05-18,ChIJaz3Oyh6ZWIgR_AMXOpTFehc,Q385931,geoId/13119,US,United States of America,GA,Georgia,13119,Franklin County,US,USA,2,,,,,1,8425,1,0,1,1,0,0,0,1,0,1,117,144,415,834,615,632,631,528,321,153,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,6,12,30,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,22864,11211,11653,2741,2951,3017,2483,2713,3096,2898,1947,1018,452082,34.37,-83.23,690,74.44,,,,10,-13,2,6.03,16.66,8.15,8.51,12.05,9.57,23.75,9.21,37.57,7.44,21.925926,12.734568,31.012346,0.0,,11.590278,52.047867
US_GA_13119,2022-05-19,ChIJaz3Oyh6ZWIgR_AMXOpTFehc,Q385931,geoId/13119,US,United States of America,GA,Georgia,13119,Franklin County,US,USA,2,,,,,7,8432,0,0,0,0,0,0,0,0,0,0,117,144,415,834,615,632,631,528,321,153,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,6,12,30,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,22864,11211,11653,2741,2951,3017,2483,2713,3096,2898,1947,1018,452082,34.37,-83.23,690,74.44,20,,,8,-14,2,7.65,12.87,9.74,5.22,10.43,12.52,20.17,10.43,36.17,10.09,25.358025,15.444444,33.851852,0.0,,15.708333,55.293164
US_GA_13119,2022-05-20,ChIJaz3Oyh6ZWIgR_AMXOpTFehc,Q385931,geoId/13119,US,United States of America,GA,Georgia,13119,Franklin County,US,USA,2,,,,,0,8432,0,0,0,0,0,0,0,0,0,0,117,144,415,834,615,632,631,528,321,153,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,6,12,30,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,22864,11211,11653,2741,2951,3017,2483,2713,3096,2898,1947,1018,452082,34.37,-83.23,690,74.44,20,13,,10,-13,2,8.01,16.37,6.19,5.09,8.01,8.01,23.65,8.73,35.3,8.73,26.135802,18.481481,33.049383,0.0,,17.263889,58.032494
US_GA_13119,2022-05-21,ChIJaz3Oyh6ZWIgR_AMXOpTFehc,Q385931,geoId/13119,US,United States of America,GA,Georgia,13119,Franklin County,US,USA,2,,,,,1,8433,0,0,0,0,0,0,0,0,0,0,117,144,415,834,615,632,631,528,321,153,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,6,12,30,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,22864,11211,11653,2741,2951,3017,2483,2713,3096,2898,1947,1018,452082,34.37,-83.23,690,74.44,24,,,9,-21,,10.71,14.83,6.18,9.89,7.42,9.89,23.89,6.59,39.55,,25.006173,18.783951,32.024691,0.0,,17.833333,64.286599
US_GA_13119,2022-05-22,ChIJaz3Oyh6ZWIgR_AMXOpTFehc,Q385931,geoId/13119,US,United States of America,GA,Georgia,13119,Franklin County,US,USA,2,,,,,0,8433,0,0,0,0,0,0,0,0,0,0,117,144,415,834,615,632,631,528,321,153,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,6,12,30,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,22864,11211,11653,2741,2951,3017,2483,2713,3096,2898,1947,1018,452082,34.37,-83.23,690,74.44,,,,17,-28,,,11.55,8.77,,9.16,10.76,28.29,14.34,39.44,12.35,24.888889,18.944444,31.611111,0.620889,,18.173611,65.997633
US_GA_13119,2022-05-23,ChIJaz3Oyh6ZWIgR_AMXOpTFehc,Q385931,geoId/13119,US,United States of America,GA,Georgia,13119,Franklin County,US,USA,2,,,,,0,8433,0,0,0,0,0,0,0,0,0,0,117,144,415,834,615,632,631,528,321,153,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,6,12,30,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,22864,11211,11653,2741,2951,3017,2483,2713,3096,2898,1947,1018,452082,34.37,-83.23,690,74.44,4,3,,20,-15,5,5.36,11.72,7.03,7.37,10.04,7.7,21.76,7.37,39.84,6.36,22.0,19.222222,29.45679,7.656286,,18.25,79.816434
US_GA_13119,2022-05-24,ChIJaz3Oyh6ZWIgR_AMXOpTFehc,Q385931,geoId/13119,US,United States of America,GA,Georgia,13119,Franklin County,US,USA,2,,,,,8,8441,0,0,0,0,0,0,0,0,0,0,117,144,415,834,615,632,631,528,321,153,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,6,12,30,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,22864,11211,11653,2741,2951,3017,2483,2713,3096,2898,1947,1018,452082,34.37,-83.23,690,74.44,,13,,9,-19,2,,17.52,5.96,8.41,9.46,5.26,26.28,10.51,37.85,10.16,22.32716,17.438272,28.944444,11.96975,,17.965278,76.804163
US_GA_13119,2022-05-25,ChIJaz3Oyh6ZWIgR_AMXOpTFehc,Q385931,geoId/13119,US,United States of America,GA,Georgia,13119,Franklin County,US,USA,2,,,,,0,8441,0,0,0,0,0,0,0,0,0,0,117,144,415,834,615,632,631,528,321,153,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,6,12,30,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,22864,11211,11653,2741,2951,3017,2483,2713,3096,2898,1947,1018,452082,34.37,-83.23,690,74.44,,,,9,-23,3,6.78,12.84,7.49,7.85,9.63,5.35,22.83,5.71,37.81,12.13,19.604938,16.641975,27.265432,24.341667,,17.104167,86.102056
US_GA_13119,2022-05-26,ChIJaz3Oyh6ZWIgR_AMXOpTFehc,Q385931,geoId/13119,US,United States of America,GA,Georgia,13119,Franklin County,US,USA,2,,,,,2,8443,1,0,0,1,0,2,1,0,1,1,118,144,415,835,615,634,632,528,322,154,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,6,12,30,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,22864,11211,11653,2741,2951,3017,2483,2713,3096,2898,1947,1018,452082,34.37,-83.23,690,74.44,19,,,18,-24,5,6.76,14.23,5.69,7.83,10.31,6.76,18.5,10.31,38.41,9.6,20.876543,17.641975,24.864198,7.692571,,19.201389,90.536409
US_GA_13119,2022-05-27,ChIJaz3Oyh6ZWIgR_AMXOpTFehc,Q385931,geoId/13119,US,United States of America,GA,Georgia,13119,Franklin County,US,USA,2,,,,,2,8445,0,0,0,0,0,0,0,0,0,0,118,144,415,835,615,634,632,528,322,154,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,6,12,30,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,22864,11211,11653,2741,2951,3017,2483,2713,3096,2898,1947,1018,452082,34.37,-83.23,690,74.44,28,19,,21,-24,3,6.12,14.54,10.33,8.03,13.77,6.88,25.25,10.33,32.13,12.24,21.993827,18.62963,27.345679,22.896286,,17.270833,74.941795
US_GA_13119,2022-05-28,ChIJaz3Oyh6ZWIgR_AMXOpTFehc,Q385931,geoId/13119,US,United States of America,GA,Georgia,13119,Franklin County,US,USA,2,,,,,0,8445,0,0,0,0,0,0,0,0,0,0,118,144,415,835,615,634,632,528,322,154,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,6,12,30,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,22864,11211,11653,2741,2951,3017,2483,2713,3096,2898,1947,1018,452082,34.37,-83.23,690,74.44,27,,,21,-20,,,15.96,6.38,11.17,11.57,12.37,14.76,7.18,37.1,5.98,20.993827,13.598765,27.882716,0.987778,,13.020833,60.589648
US_GA_13119,2022-05-29,ChIJaz3Oyh6ZWIgR_AMXOpTFehc,Q385931,geoId/13119,US,United States of America,GA,Georgia,13119,Franklin County,US,USA,2,,,,,0,8445,0,0,0,0,0,0,0,0,0,0,118,144,415,835,615,634,632,528,322,154,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,6,12,30,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,22864,11211,11653,2741,2951,3017,2483,2713,3096,2898,1947,1018,452082,34.37,-83.23,690,74.44,,,,7,-25,,,12.52,8.35,12.9,8.35,7.97,23.14,11.76,43.24,11.76,22.561728,14.709877,29.753086,0.0,,15.381944,64.073846
US_GA_13119,2022-05-30,ChIJaz3Oyh6ZWIgR_AMXOpTFehc,Q385931,geoId/13119,US,United States of America,GA,Georgia,13119,Franklin County,US,USA,2,,,,,0,8445,0,0,0,0,0,0,0,0,0,0,118,144,415,835,615,634,632,528,322,154,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,6,12,30,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,22864,11211,11653,2741,2951,3017,2483,2713,3096,2898,1947,1018,452082,34.37,-83.23,690,74.44,,,,-2,-68,,7.98,11.02,,,,8.36,28.13,15.58,34.97,9.88,23.888889,17.111111,30.895062,0.03175,,18.347222,70.882228
US_GA_13119,2022-05-31,ChIJaz3Oyh6ZWIgR_AMXOpTFehc,Q385931,geoId/13119,US,United States of America,GA,Georgia,13119,Franklin County,US,USA,2,,,,,0,8445,0,0,0,0,0,0,0,0,0,0,118,144,415,835,615,634,632,528,322,154,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,6,12,30,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,22864,11211,11653,2741,2951,3017,2483,2713,3096,2898,1947,1018,452082,34.37,-83.23,690,74.44,,23,,3,-26,2,6.51,18.46,5.43,9.41,10.49,7.24,25.33,11.94,47.05,9.05,23.475309,17.691358,30.697531,0.762,,18.430556,72.775449
US_GA_13119,2022-06-01,ChIJaz3Oyh6ZWIgR_AMXOpTFehc,Q385931,geoId/13119,US,United States of America,GA,Georgia,13119,Franklin County,US,USA,2,,,,,7,8452,2,0,0,1,0,1,2,0,1,0,120,144,415,836,615,635,634,528,323,154,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,6,12,30,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,22864,11211,11653,2741,2951,3017,2483,2713,3096,2898,1947,1018,452082,34.37,-83.23,690,74.44,,,,9,-24,3,10.62,14.03,6.82,9.1,6.82,14.79,24.26,16.3,47.77,15.92,25.290123,18.037037,32.62963,0.0,,18.284722,65.373679
US_GA_13119,2022-06-02,ChIJaz3Oyh6ZWIgR_AMXOpTFehc,Q385931,geoId/13119,US,United States of America,GA,Georgia,13119,Franklin County,US,USA,2,,,,,3,8455,0,0,0,0,0,0,0,0,0,0,120,144,415,836,615,635,634,528,323,154,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,6,12,30,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,22864,11211,11653,2741,2951,3017,2483,2713,3096,2898,1947,1018,452082,34.37,-83.23,690,74.44,19,,,13,-23,3,7.62,17.91,7.24,,10.67,8.0,22.1,12.19,54.49,16.77,26.185185,19.117284,33.123457,0.0,,18.993056,64.607121
US_GA_13119,2022-06-03,ChIJaz3Oyh6ZWIgR_AMXOpTFehc,Q385931,geoId/13119,US,United States of America,GA,Georgia,13119,Franklin County,US,USA,2,,,,,1,8456,0,0,0,0,0,0,0,0,0,0,120,144,415,836,615,635,634,528,323,154,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,6,12,30,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,22864,11211,11653,2741,2951,3017,2483,2713,3096,2898,1947,1018,452082,34.37,-83.23,690,74.44,19,21,,15,-23,4,6.84,12.15,8.36,7.98,14.05,7.6,23.17,10.26,37.6,14.81,23.765432,19.216049,31.604938,5.043714,,18.826389,74.277678
US_GA_13119,2022-06-04,ChIJaz3Oyh6ZWIgR_AMXOpTFehc,Q385931,geoId/13119,US,United States of America,GA,Georgia,13119,Franklin County,US,USA,2,,,,,1,8457,0,0,0,0,0,0,0,0,0,0,120,144,415,836,615,635,634,528,323,154,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,6,12,30,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,22864,11211,11653,2741,2951,3017,2483,2713,3096,2898,1947,1018,452082,34.37,-83.23,690,74.44,29,,,27,-19,,,15.37,8.31,9.55,11.63,7.48,24.51,12.05,39.05,9.14,22.845679,17.802469,29.067901,3.229429,,16.083333,66.023603
US_GA_13119,2022-06-05,ChIJaz3Oyh6ZWIgR_AMXOpTFehc,Q385931,geoId/13119,US,United States of America,GA,Georgia,13119,Franklin County,US,USA,2,,,,,0,8457,0,0,0,0,0,0,0,0,0,0,120,144,415,836,615,635,634,528,323,154,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,6,12,30,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,22864,11211,11653,2741,2951,3017,2483,2713,3096,2898,1947,1018,452082,34.37,-83.23,690,74.44,,,,21,-25,,6.13,13.09,,9.82,12.27,7.77,22.91,10.23,40.09,16.36,22.271605,16.197531,28.401235,0.0,,13.763889,58.889133
US_GA_13119,2022-06-06,ChIJaz3Oyh6ZWIgR_AMXOpTFehc,Q385931,geoId/13119,US,United States of America,GA,Georgia,13119,Franklin County,US,USA,2,,,,,0,8457,0,0,0,0,0,0,0,0,0,0,120,144,415,836,615,635,634,528,323,154,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,6,12,30,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,22864,11211,11653,2741,2951,3017,2483,2713,3096,2898,1947,1018,452082,34.37,-83.23,690,74.44,,16,,22,-24,3,,16.1,7.86,,15.35,13.85,32.58,12.36,46.06,10.11,22.216049,15.67284,29.12963,0.0,,14.916667,63.62023
US_GA_13119,2022-06-07,ChIJaz3Oyh6ZWIgR_AMXOpTFehc,Q385931,geoId/13119,US,United States of America,GA,Georgia,13119,Franklin County,US,USA,2,,,,,2,8459,0,0,0,0,0,0,0,0,0,0,120,144,415,836,615,635,634,528,323,154,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,6,12,30,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,22864,11211,11653,2741,2951,3017,2483,2713,3096,2898,1947,1018,452082,34.37,-83.23,690,74.44,,10,,10,-28,4,5.03,14.36,6.1,8.26,13.28,10.05,29.07,7.54,49.53,11.13,22.833333,17.740741,28.265432,0.381,,18.972222,79.090311
US_GA_13119,2022-06-08,ChIJaz3Oyh6ZWIgR_AMXOpTFehc,Q385931,geoId/13119,US,United States of America,GA,Georgia,13119,Franklin County,US,USA,2,,,,,1,8460,2,0,0,3,2,1,0,1,2,0,122,144,415,839,617,636,634,529,325,154,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,6,12,30,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,22864,11211,11653,2741,2951,3017,2483,2713,3096,2898,1947,1018,452082,34.37,-83.23,690,74.44,,,,10,-26,4,,15.25,10.75,9.01,12.48,10.75,27.04,10.4,47.5,7.97,24.617284,19.506173,29.555556,0.580571,,20.513889,78.235064
US_GA_13119,2022-06-09,ChIJaz3Oyh6ZWIgR_AMXOpTFehc,Q385931,geoId/13119,US,United States of America,GA,Georgia,13119,Franklin County,US,USA,2,,,,,0,8460,0,0,0,0,0,0,0,0,0,0,122,144,415,839,617,636,634,529,325,154,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,6,12,30,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,22864,11211,11653,2741,2951,3017,2483,2713,3096,2898,1947,1018,452082,34.37,-83.23,690,74.44,23,,,17,-27,3,9.39,12.63,9.75,6.86,9.03,7.22,24.55,13.36,33.57,7.22,24.746914,20.141975,30.462963,10.776857,,19.465278,72.57394
US_GA_13119,2022-06-10,ChIJaz3Oyh6ZWIgR_AMXOpTFehc,Q385931,geoId/13119,US,United States of America,GA,Georgia,13119,Franklin County,US,USA,2,,,,,1,8461,0,0,0,0,0,0,0,0,0,0,122,144,415,839,617,636,634,529,325,154,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,6,12,30,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,22864,11211,11653,2741,2951,3017,2483,2713,3096,2898,1947,1018,452082,34.37,-83.23,690,74.44,21,14,,19,-24,5,,13.74,7.25,9.54,10.69,7.25,25.57,11.45,39.69,9.16,22.320988,15.58642,29.006173,1.072444,,13.958333,59.573685
US_GA_13119,2022-06-11,ChIJaz3Oyh6ZWIgR_AMXOpTFehc,Q385931,geoId/13119,US,United States of America,GA,Georgia,13119,Franklin County,US,USA,2,,,,,0,8461,0,0,0,0,0,0,0,0,0,0,122,144,415,839,617,636,634,529,325,154,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,6,12,30,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,22864,11211,11653,2741,2951,3017,2483,2713,3096,2898,1947,1018,452082,34.37,-83.23,690,74.44,22,,,23,-17,,6.01,16.43,,7.61,9.22,,25.24,17.63,34.46,8.81,23.987654,17.438272,30.635802,0.0,,16.513889,63.233323
US_GA_13119,2022-06-12,ChIJaz3Oyh6ZWIgR_AMXOpTFehc,Q385931,geoId/13119,US,United States of America,GA,Georgia,13119,Franklin County,US,USA,2,,,,,0,8461,0,0,0,0,0,0,0,0,0,0,122,144,415,839,617,636,634,529,325,154,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,6,12,30,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,22864,11211,11653,2741,2951,3017,2483,2713,3096,2898,1947,1018,452082,34.37,-83.23,690,74.44,,,,37,-23,,7.43,14.87,8.61,7.43,11.35,8.21,23.08,12.13,37.16,10.56,26.160494,19.37037,33.17284,0.0,,19.270833,66.281076
US_GA_13119,2022-06-13,ChIJaz3Oyh6ZWIgR_AMXOpTFehc,Q385931,geoId/13119,US,United States of America,GA,Georgia,13119,Franklin County,US,USA,2,,,,,0,8461,0,0,0,0,0,0,0,0,0,0,122,144,415,839,617,636,634,529,325,154,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,6,12,30,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,22864,11211,11653,2741,2951,3017,2483,2713,3096,2898,1947,1018,452082,34.37,-83.23,690,74.44,11,10,,16,-26,4,5.82,18.55,6.91,7.64,14.91,10.55,25.46,14.19,49.47,14.55,28.037037,20.438272,35.45679,0.0,,21.194444,66.674026
US_GA_13119,2022-06-14,ChIJaz3Oyh6ZWIgR_AMXOpTFehc,Q385931,geoId/13119,US,United States of America,GA,Georgia,13119,Franklin County,US,USA,2,,,,,4,8465,0,0,0,0,0,0,0,0,0,0,122,144,415,839,617,636,634,529,325,154,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,6,12,30,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,22864,11211,11653,2741,2951,3017,2483,2713,3096,2898,1947,1018,452082,34.37,-83.23,690,74.44,,26,,8,-27,4,5.27,18.44,6.77,11.67,12.42,6.77,19.95,9.03,41.77,,28.444444,22.574074,34.771605,0.326571,,22.5,70.90644
US_GA_13119,2022-06-15,ChIJaz3Oyh6ZWIgR_AMXOpTFehc,Q385931,geoId/13119,US,United States of America,GA,Georgia,13119,Franklin County,US,USA,2,,,,,1,8466,0,-1,0,3,2,3,1,-1,3,1,122,143,415,842,619,639,635,528,328,155,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,4,6,12,30,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,22864,11211,11653,2741,2951,3017,2483,2713,3096,2898,1947,1018,452082,34.37,-83.23,690,74.44,,,,13,-28,5,10.72,10.72,5.54,9.24,10.72,11.09,25.88,7.39,35.12,9.61,29.895062,23.358025,37.098765,0.5715,,23.138889,67.316681
