location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_6,cumulative_confirmed_age_6,new_deceased_age_6,cumulative_deceased_age_6,new_hospitalized_patients_age_6,cumulative_hospitalized_patients_age_6,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_abdominal_obesity,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_attention_deficit_hyperactivity_disorder,search_trends_back_pain,search_trends_bleeding,search_trends_bone_fracture,search_trends_candidiasis,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_erectile_dysfunction,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_heartburn,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_insomnia,search_trends_itch,search_trends_low_back_pain,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_stroke,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,search_trends_vaginal_discharge,search_trends_vomiting,search_trends_weight_gain,search_trends_xeroderma,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_WA_53017,2020-02-03,ChIJ_Q32EIaXm1QRh494YwBK8vg,Q156220,geoId/53017,US,United States of America,WA,Washington,53017,Douglas County,US,USA,2,,,,,,,,,,,,,,,,,,,,42027,21221,20806,5975,5992,4987,5192,4885,5089,5038,3193,1676,1153555,47.74,-119.69,4788,81.1,,,,,,,6.51,12.8,4.72,13.7,10.78,4.49,3.82,6.96,7.19,3.14,3.82,21.11,3.37,10.11,3.59,6.29,9.88,7.19,,6.74,4.72,4.49,,5.17,,7.41,34.13,9.88,5.17,9.21,3.59,5.84,5.17,5.84,48.28,3.82,7.41,,6.29,6.74,5.84,6.74,,,,-1.533333,-6.222222,4.95,0.254,,-8.17284,62.3204
US_WA_53017,2020-02-04,ChIJ_Q32EIaXm1QRh494YwBK8vg,Q156220,geoId/53017,US,United States of America,WA,Washington,53017,Douglas County,US,USA,2,,,,,,,,,,,,,,,,,,,,42027,21221,20806,5975,5992,4987,5192,4885,5089,5038,3193,1676,1153555,47.74,-119.69,4788,81.1,,,,,,,6.82,6.61,,7.23,10.12,4.34,,5.58,4.54,2.89,,16.94,2.89,9.09,4.13,4.34,8.06,5.58,,4.96,3.72,3.1,3.51,5.37,,7.64,27.89,6.82,4.34,10.54,,4.34,5.16,5.78,40.49,5.78,8.47,4.34,4.34,3.1,3.72,,3.92,,2.89,-3.011111,-7.161111,4.138889,0.1016,,-8.938272,65.600386
US_WA_53017,2020-02-05,ChIJ_Q32EIaXm1QRh494YwBK8vg,Q156220,geoId/53017,US,United States of America,WA,Washington,53017,Douglas County,US,USA,2,,,,,,,,,,,,,,,,,,,,42027,21221,20806,5975,5992,4987,5192,4885,5089,5038,3193,1676,1153555,47.74,-119.69,4788,81.1,,,,,,,2.85,10.18,3.87,9.36,8.75,5.29,3.66,6.92,7.33,,3.46,16.08,3.26,3.26,,4.68,7.74,6.72,,5.29,4.28,6.31,2.85,3.66,,10.18,24.63,6.51,4.89,7.74,3.05,4.89,5.09,7.33,35.42,4.48,6.11,3.46,3.87,4.89,4.28,2.85,2.85,,,-0.266667,-5.583333,3.888889,1.8288,78.74,-2.888889,83.18954
US_WA_53017,2020-02-06,ChIJ_Q32EIaXm1QRh494YwBK8vg,Q156220,geoId/53017,US,United States of America,WA,Washington,53017,Douglas County,US,USA,2,,,,,,,,,,,,,,,,,,,,42027,21221,20806,5975,5992,4987,5192,4885,5089,5038,3193,1676,1153555,47.74,-119.69,4788,81.1,,,,,,,5.37,9.71,4.13,11.15,12.6,6.61,3.31,5.99,3.51,4.34,,15.49,3.1,7.02,,6.4,10.53,5.16,,6.2,,3.92,3.51,4.13,3.72,6.2,29.54,,3.92,5.16,3.92,4.96,4.34,5.16,41.1,6.61,7.85,4.54,7.44,4.13,3.92,,,3.31,,2.194444,-1.655556,4.972222,5.3594,60.96,-0.203704,84.309301
US_WA_53017,2020-02-07,ChIJ_Q32EIaXm1QRh494YwBK8vg,Q156220,geoId/53017,US,United States of America,WA,Washington,53017,Douglas County,US,USA,2,,,,,,,,,,,,,,,,,,,,42027,21221,20806,5975,5992,4987,5192,4885,5089,5038,3193,1676,1153555,47.74,-119.69,4788,81.1,,,,,,,4.52,8.22,5.14,8.43,8.02,6.79,2.88,7.2,2.88,,,9.25,2.88,5.35,,4.32,5.76,3.5,,5.14,4.32,,3.08,,,5.55,24.88,6.37,5.14,5.14,5.14,3.29,,5.55,39.27,4.11,7.4,5.96,6.99,,4.11,,3.5,,,3.111111,0.483333,5.488889,4.4704,125.73,1.37037,88.064001
US_WA_53017,2020-02-08,ChIJ_Q32EIaXm1QRh494YwBK8vg,Q156220,geoId/53017,US,United States of America,WA,Washington,53017,Douglas County,US,USA,2,,,,,,,,,,,,,,,,,,,,42027,21221,20806,5975,5992,4987,5192,4885,5089,5038,3193,1676,1153555,47.74,-119.69,4788,81.1,,,,,,,7.2,8.94,4.22,8.69,5.71,,3.97,5.22,7.2,4.47,,16.39,3.73,9.19,,5.71,6.46,8.2,,3.48,,6.21,4.47,,,6.95,24.59,3.97,3.97,7.45,,4.47,,3.73,35.76,4.72,8.69,4.22,5.46,4.22,4.22,,4.47,3.97,,3.688889,0.211111,8.3,3.2766,50.8,-0.006173,77.574846
US_WA_53017,2020-02-09,ChIJ_Q32EIaXm1QRh494YwBK8vg,Q156220,geoId/53017,US,United States of America,WA,Washington,53017,Douglas County,US,USA,2,,,,,,,,,,,,,,,,,,,,42027,21221,20806,5975,5992,4987,5192,4885,5089,5038,3193,1676,1153555,47.74,-119.69,4788,81.1,,,,,,,6.61,11.02,4.65,12.0,7.1,7.35,,4.41,5.39,,,13.71,4.9,5.88,,5.39,11.27,4.9,4.9,3.92,,5.39,4.9,5.39,3.43,,30.61,7.1,,9.55,,,3.92,5.39,44.82,,7.84,,8.33,5.88,3.43,4.9,4.65,5.14,3.67,1.527778,-3.044444,7.566667,1.6002,20.32,-3.919753,68.143337
US_WA_53017,2020-02-10,ChIJ_Q32EIaXm1QRh494YwBK8vg,Q156220,geoId/53017,US,United States of America,WA,Washington,53017,Douglas County,US,USA,2,,,,,,,,,,,,,,,,,,,,42027,21221,20806,5975,5992,4987,5192,4885,5089,5038,3193,1676,1153555,47.74,-119.69,4788,81.1,,,,,,,3.78,8.36,4.38,8.56,7.56,4.78,,5.77,4.98,2.79,,15.13,2.79,8.36,,7.96,7.36,4.98,,4.18,4.78,4.58,5.17,4.38,,7.76,32.84,4.78,3.58,7.36,,6.17,4.98,3.98,38.41,5.17,8.36,3.78,6.17,3.58,4.98,4.18,,4.18,,1.655556,-4.261111,8.433333,0.0,20.32,-3.783951,68.268536
US_WA_53017,2020-02-11,ChIJ_Q32EIaXm1QRh494YwBK8vg,Q156220,geoId/53017,US,United States of America,WA,Washington,53017,Douglas County,US,USA,2,,,,,,,,,,,,,,,,,,,,42027,21221,20806,5975,5992,4987,5192,4885,5089,5038,3193,1676,1153555,47.74,-119.69,4788,81.1,,,,,,2.83,4.25,8.3,7.89,10.12,8.5,6.28,6.48,5.87,2.83,3.85,4.05,14.98,,6.68,,5.67,10.73,5.87,4.05,3.24,3.85,2.83,10.12,4.86,5.47,7.08,27.53,6.28,2.83,7.08,,3.85,5.47,6.68,39.07,14.37,8.3,3.04,7.29,4.86,3.64,,3.24,,,2.916667,-3.233333,10.733333,0.0,20.32,-2.753086,66.38538
US_WA_53017,2020-02-12,ChIJ_Q32EIaXm1QRh494YwBK8vg,Q156220,geoId/53017,US,United States of America,WA,Washington,53017,Douglas County,US,USA,2,,,,,,,,,,,,,,,,,,,,42027,21221,20806,5975,5992,4987,5192,4885,5089,5038,3193,1676,1153555,47.74,-119.69,4788,81.1,,,,,,,4.77,7.75,4.17,7.16,6.76,4.77,3.18,9.15,,2.98,,12.13,,5.37,2.98,7.16,8.75,3.58,,4.37,6.16,3.98,3.78,3.98,,4.97,30.22,6.16,3.98,5.96,5.37,3.58,4.37,5.96,43.54,7.16,9.54,4.17,4.77,5.57,3.78,3.18,3.98,,4.17,3.716667,-2.444444,10.955556,1.524,10.16,-2.419753,65.024624
US_WA_53017,2020-02-13,ChIJ_Q32EIaXm1QRh494YwBK8vg,Q156220,geoId/53017,US,United States of America,WA,Washington,53017,Douglas County,US,USA,2,,,,,,,,,,,,,,,,,,,,42027,21221,20806,5975,5992,4987,5192,4885,5089,5038,3193,1676,1153555,47.74,-119.69,4788,81.1,,,,,,,4.85,7.48,3.64,6.67,8.49,5.26,3.64,5.66,4.04,4.45,,15.77,4.85,8.09,,4.25,9.3,2.83,3.03,4.25,3.03,4.45,4.85,5.66,2.83,6.27,25.47,7.48,3.64,6.47,,3.64,3.44,5.46,39.82,8.49,6.47,,4.65,4.65,4.45,,2.83,,,1.383333,-3.605556,9.222222,0.0508,,-2.635802,75.698933
US_WA_53017,2020-02-14,ChIJ_Q32EIaXm1QRh494YwBK8vg,Q156220,geoId/53017,US,United States of America,WA,Washington,53017,Douglas County,US,USA,2,,,,,,,,,,,,,,,,,,,,42027,21221,20806,5975,5992,4987,5192,4885,5089,5038,3193,1676,1153555,47.74,-119.69,4788,81.1,,,,,,,3.61,10.35,5.54,7.94,,5.05,3.61,6.98,3.85,,4.09,11.07,3.85,7.94,,4.57,10.83,,4.57,4.81,3.61,,4.33,,4.09,7.94,23.59,6.02,5.54,6.26,3.61,4.33,4.33,,35.63,3.61,5.3,4.33,8.67,4.33,,,4.57,,,2.983333,-3.327778,8.572222,3.302,,-2.537037,68.33731
US_WA_53017,2020-02-15,ChIJ_Q32EIaXm1QRh494YwBK8vg,Q156220,geoId/53017,US,United States of America,WA,Washington,53017,Douglas County,US,USA,2,,,,,,,,,,,,,,,,,,,,42027,21221,20806,5975,5992,4987,5192,4885,5089,5038,3193,1676,1153555,47.74,-119.69,4788,81.1,1,5,,-4,,,5.92,9.63,5.43,8.15,8.39,9.63,,9.38,6.17,,,15.31,4.94,7.41,3.46,5.92,7.16,6.42,3.7,7.65,3.7,,5.43,,,6.42,21.23,6.91,,7.9,4.44,4.44,4.2,5.68,44.93,,8.89,3.95,6.17,3.46,,,,,,2.855556,-2.133333,8.433333,4.2164,,-2.611111,68.334533
US_WA_53017,2020-02-16,ChIJ_Q32EIaXm1QRh494YwBK8vg,Q156220,geoId/53017,US,United States of America,WA,Washington,53017,Douglas County,US,USA,2,,,,,,,,,,,,,,,,,,,,42027,21221,20806,5975,5992,4987,5192,4885,5089,5038,3193,1676,1153555,47.74,-119.69,4788,81.1,17,4,,-5,,,7.07,9.26,3.65,11.45,7.07,8.28,4.87,9.26,5.12,,4.38,15.11,6.33,5.36,,5.6,8.04,5.36,,4.63,4.38,3.9,,5.36,,4.38,24.12,6.82,,6.09,7.07,5.36,3.9,6.33,43.12,5.12,8.04,,8.53,3.9,4.38,3.9,,,,3.660494,-1.851852,9.0,2.229556,,-2.465278,65.082825
US_WA_53017,2020-02-17,ChIJ_Q32EIaXm1QRh494YwBK8vg,Q156220,geoId/53017,US,United States of America,WA,Washington,53017,Douglas County,US,USA,2,,,,,,,,,,,,,,,,,,,,42027,21221,20806,5975,5992,4987,5192,4885,5089,5038,3193,1676,1153555,47.74,-119.69,4788,81.1,14,4,,-36,5,3.96,5.5,10.13,4.84,9.03,10.79,5.29,,7.71,4.84,3.96,4.4,17.18,3.08,7.27,,6.83,10.13,7.05,4.18,4.4,5.72,3.74,6.83,,,8.81,24.44,4.4,3.96,8.37,3.74,3.74,3.52,8.81,41.62,5.5,6.39,,8.37,6.83,5.29,,4.84,,,2.617284,-2.969136,8.888889,1.665111,,-4.8125,58.657791
US_WA_53017,2020-02-18,ChIJ_Q32EIaXm1QRh494YwBK8vg,Q156220,geoId/53017,US,United States of America,WA,Washington,53017,Douglas County,US,USA,2,,,,,,,,,,,,,,,,,,,,42027,21221,20806,5975,5992,4987,5192,4885,5089,5038,3193,1676,1153555,47.74,-119.69,4788,81.1,3,-2,,-1,-1,,4.44,9.26,,10.8,11.38,4.63,6.17,5.02,7.91,4.82,2.89,14.86,4.44,6.17,3.67,6.37,10.61,,3.28,4.25,4.63,2.89,4.05,3.67,,7.91,26.82,3.67,3.47,6.17,,4.82,5.4,6.17,42.83,5.98,10.23,2.89,6.17,6.95,3.28,3.47,,3.47,,0.527778,-5.844444,7.45,0.2794,,-6.981481,57.880407
US_WA_53017,2020-02-19,ChIJ_Q32EIaXm1QRh494YwBK8vg,Q156220,geoId/53017,US,United States of America,WA,Washington,53017,Douglas County,US,USA,2,,,,,,,,,,,,,,,,,,,,42027,21221,20806,5975,5992,4987,5192,4885,5089,5038,3193,1676,1153555,47.74,-119.69,4788,81.1,2,1,,-1,0,3.45,5.37,8.05,2.69,9.59,9.78,5.75,4.6,4.6,4.6,2.69,3.45,16.88,4.6,8.44,3.45,7.67,9.78,4.03,,4.6,4.79,3.84,3.45,3.84,,7.29,29.15,7.86,3.64,7.48,3.07,5.95,3.45,7.1,41.62,5.95,9.59,3.07,6.9,3.07,4.99,,2.69,4.6,,-0.683333,-6.833333,7.022222,0.0,,-8.024691,58.75738
US_WA_53017,2020-02-20,ChIJ_Q32EIaXm1QRh494YwBK8vg,Q156220,geoId/53017,US,United States of America,WA,Washington,53017,Douglas County,US,USA,2,,,,,,,,,,,,,,,,,,,,42027,21221,20806,5975,5992,4987,5192,4885,5089,5038,3193,1676,1153555,47.74,-119.69,4788,81.1,5,0,,-2,-1,,5.6,8.11,5.21,8.88,5.79,2.9,3.86,5.6,3.28,4.44,,16.61,4.63,9.46,3.86,5.21,9.46,3.09,,5.02,3.86,3.48,4.83,5.02,2.7,10.04,30.31,7.14,2.7,4.05,3.09,4.44,4.25,6.18,43.25,8.11,6.37,,9.07,4.83,3.67,,,2.7,3.09,-0.272222,-6.366667,7.366667,0.0,,-7.277778,60.480782
US_WA_53017,2020-02-21,ChIJ_Q32EIaXm1QRh494YwBK8vg,Q156220,geoId/53017,US,United States of America,WA,Washington,53017,Douglas County,US,USA,2,,,,,,,,,,,,,,,,,,,,42027,21221,20806,5975,5992,4987,5192,4885,5089,5038,3193,1676,1153555,47.74,-119.69,4788,81.1,-2,-7,,0,0,,5.19,6.92,5.38,8.64,6.92,5.76,,5.0,,,,16.71,3.46,6.72,3.07,5.38,7.11,4.03,3.27,4.42,6.53,,5.96,,3.07,5.0,25.36,5.38,,4.8,,3.84,3.65,4.61,37.65,7.49,6.15,2.88,7.3,3.46,4.03,4.61,4.03,3.46,,0.266667,-5.961111,8.583333,0.0,,-6.12963,63.067679
US_WA_53017,2020-02-22,ChIJ_Q32EIaXm1QRh494YwBK8vg,Q156220,geoId/53017,US,United States of America,WA,Washington,53017,Douglas County,US,USA,2,,,,,,,,,,,,,,,,,,,,42027,21221,20806,5975,5992,4987,5192,4885,5089,5038,3193,1676,1153555,47.74,-119.69,4788,81.1,2,-2,,-3,,,4.7,7.75,4.23,9.39,7.51,5.64,3.76,5.87,4.93,,3.76,16.2,3.52,8.46,4.7,5.87,8.46,4.23,3.29,4.23,,5.87,6.11,,3.29,7.99,24.89,7.28,,6.58,4.46,4.7,3.76,6.81,41.34,5.17,9.63,,7.99,3.52,6.11,,,3.99,6.11,2.661111,-5.233333,10.7,0.0,,-3.54321,63.97303
US_WA_53017,2020-02-23,ChIJ_Q32EIaXm1QRh494YwBK8vg,Q156220,geoId/53017,US,United States of America,WA,Washington,53017,Douglas County,US,USA,2,,,,,,,,,,,,,,,,,,,,42027,21221,20806,5975,5992,4987,5192,4885,5089,5038,3193,1676,1153555,47.74,-119.69,4788,81.1,18,4,,2,,3.73,4.39,8.78,7.68,12.07,7.9,4.39,4.17,7.68,4.61,,,17.11,4.17,6.58,3.07,,10.75,5.92,,5.49,8.12,,3.73,3.07,,4.61,25.01,8.78,5.71,7.9,4.39,3.95,6.14,3.29,39.71,5.92,10.75,,7.46,4.61,3.07,4.17,4.83,4.61,5.49,3.966667,-3.011111,10.111111,0.8636,,-2.018519,65.419376
US_WA_53017,2020-02-24,ChIJ_Q32EIaXm1QRh494YwBK8vg,Q156220,geoId/53017,US,United States of America,WA,Washington,53017,Douglas County,US,USA,2,,,,,,,,,,,,,,,,,,,,42027,21221,20806,5975,5992,4987,5192,4885,5089,5038,3193,1676,1153555,47.74,-119.69,4788,81.1,1,-2,,-1,0,3.65,5.57,7.69,3.08,10.19,9.61,4.04,2.88,6.15,7.69,2.69,3.84,12.69,3.27,9.42,2.88,6.73,9.03,5.57,3.46,5.38,,5.0,4.42,3.08,2.69,7.5,28.44,6.73,2.88,8.26,2.88,5.0,2.69,3.84,37.86,4.8,9.42,3.46,7.3,4.23,3.46,4.23,5.0,3.46,,3.677778,-1.166667,8.511111,9.652,,-4.166667,57.925457
US_WA_53017,2020-02-25,ChIJ_Q32EIaXm1QRh494YwBK8vg,Q156220,geoId/53017,US,United States of America,WA,Washington,53017,Douglas County,US,USA,2,,,,,,,,,,,,,,,,,,,,42027,21221,20806,5975,5992,4987,5192,4885,5089,5038,3193,1676,1153555,47.74,-119.69,4788,81.1,3,-5,,2,-1,3.43,7.25,7.82,3.43,8.58,11.63,5.15,4.2,6.67,3.62,,,18.3,3.05,8.01,,4.58,8.01,8.01,3.24,5.53,6.86,3.81,5.53,4.2,2.67,9.15,37.18,6.1,3.43,5.91,2.86,5.53,4.39,3.81,40.04,5.72,7.44,,6.48,4.0,4.77,2.67,3.62,4.39,4.39,1.555556,-3.727778,8.772222,0.8636,,-5.574074,59.992189
US_WA_53017,2020-02-26,ChIJ_Q32EIaXm1QRh494YwBK8vg,Q156220,geoId/53017,US,United States of America,WA,Washington,53017,Douglas County,US,USA,2,,,,,,,,,,,,,,,,,,,,42027,21221,20806,5975,5992,4987,5192,4885,5089,5038,3193,1676,1153555,47.74,-119.69,4788,81.1,15,6,,-1,-1,,,7.05,4.9,8.62,9.21,4.7,2.74,9.99,3.72,3.92,3.53,20.96,4.31,7.84,3.53,5.88,9.99,4.9,,5.88,6.27,4.11,4.7,3.33,3.13,6.07,41.33,4.9,3.33,6.27,4.7,,5.09,6.86,47.99,7.44,6.27,4.7,6.66,4.7,3.13,,,4.11,2.74,3.95,-3.122222,11.022222,0.2032,,-2.54321,63.585864
US_WA_53017,2020-02-27,ChIJ_Q32EIaXm1QRh494YwBK8vg,Q156220,geoId/53017,US,United States of America,WA,Washington,53017,Douglas County,US,USA,2,,,,,,,,,,,,,,,,,,,,42027,21221,20806,5975,5992,4987,5192,4885,5089,5038,3193,1676,1153555,47.74,-119.69,4788,81.1,13,3,,-2,-1,,8.16,9.48,4.74,15.17,5.69,3.98,3.23,4.74,3.6,3.23,2.65,29.21,4.93,7.4,,6.07,10.43,5.12,,4.93,7.21,3.98,5.31,6.64,3.23,8.16,45.52,5.31,2.85,5.5,3.04,3.23,4.55,3.98,44.2,6.45,6.26,3.41,6.45,2.85,3.23,2.85,3.98,,2.85,5.394444,-1.188889,12.727778,0.338667,,-1.339506,62.537602
US_WA_53017,2020-02-28,ChIJ_Q32EIaXm1QRh494YwBK8vg,Q156220,geoId/53017,US,United States of America,WA,Washington,53017,Douglas County,US,USA,2,,,,,,,,,,,,,,,,,,,,42027,21221,20806,5975,5992,4987,5192,4885,5089,5038,3193,1676,1153555,47.74,-119.69,4788,81.1,13,5,,0,-1,,5.67,5.48,4.7,6.06,7.63,4.7,3.52,6.46,3.13,4.7,,25.43,4.3,7.63,4.7,4.5,9.98,2.93,,6.46,3.91,,5.48,4.11,,8.61,44.4,5.87,2.74,6.46,4.5,4.89,5.67,7.04,37.17,4.11,4.89,3.13,7.24,8.02,5.67,,,2.93,,5.372222,-1.9,14.422222,0.112889,,-0.296296,66.246889
US_WA_53017,2020-02-29,ChIJ_Q32EIaXm1QRh494YwBK8vg,Q156220,geoId/53017,US,United States of America,WA,Washington,53017,Douglas County,US,USA,2,,,,,,,,,,,,,,,,,,,,42027,21221,20806,5975,5992,4987,5192,4885,5089,5038,3193,1676,1153555,47.74,-119.69,4788,81.1,14,9,,2,,,9.36,11.41,6.62,13.69,7.3,3.88,3.65,,5.93,,3.42,37.42,6.39,14.15,4.11,3.42,5.25,6.62,5.93,4.11,3.65,3.19,5.02,3.88,,9.13,64.57,6.84,3.19,9.58,3.65,5.93,5.48,5.93,34.91,3.65,7.99,3.19,4.11,,5.7,3.42,4.33,5.48,4.79,6.311111,-1.7,13.772222,1.2192,,-3.555556,50.618249
US_WA_53017,2020-03-01,ChIJ_Q32EIaXm1QRh494YwBK8vg,Q156220,geoId/53017,US,United States of America,WA,Washington,53017,Douglas County,US,USA,2,,,,,,,,,,,,,,,,,,,,42027,21221,20806,5975,5992,4987,5192,4885,5089,5038,3193,1676,1153555,47.74,-119.69,4788,81.1,28,16,,-5,,,7.64,6.29,5.39,14.38,9.66,7.87,,7.87,4.04,,3.6,37.75,3.6,11.01,,5.84,6.52,6.74,,5.84,7.42,,5.39,4.04,3.82,5.62,64.72,5.84,,9.66,4.04,3.37,4.04,8.09,38.88,4.49,8.76,,6.52,3.37,3.15,4.94,4.94,3.15,4.49,2.583333,-3.555556,9.788889,3.5814,,-6.58642,52.19097
US_WA_53017,2020-03-02,ChIJ_Q32EIaXm1QRh494YwBK8vg,Q156220,geoId/53017,US,United States of America,WA,Washington,53017,Douglas County,US,USA,2,,,,,,,,,,,,,,,,,,,,42027,21221,20806,5975,5992,4987,5192,4885,5089,5038,3193,1676,1153555,47.74,-119.69,4788,81.1,9,5,,-1,-2,,5.16,8.99,5.74,11.09,7.27,5.74,3.25,5.93,3.06,4.78,4.59,62.91,4.01,13.96,3.82,6.5,10.52,3.82,3.44,5.16,8.6,4.59,5.35,4.97,,7.65,100.0,6.69,4.21,7.65,4.01,4.59,7.27,7.27,43.79,4.97,8.22,4.21,6.12,4.78,3.06,2.87,4.01,3.82,,4.872222,-2.883333,11.788889,1.016,,-3.716049,54.55474
US_WA_53017,2020-03-03,ChIJ_Q32EIaXm1QRh494YwBK8vg,Q156220,geoId/53017,US,United States of America,WA,Washington,53017,Douglas County,US,USA,2,,,,,,,,,,,,,,,,,,,,42027,21221,20806,5975,5992,4987,5192,4885,5089,5038,3193,1676,1153555,47.74,-119.69,4788,81.1,14,16,,-2,-1,,4.29,6.53,5.59,14.92,7.27,7.46,3.92,7.27,3.54,2.8,,54.83,2.61,13.8,,4.48,9.14,3.73,2.98,4.66,7.83,5.22,3.73,3.92,3.73,8.39,91.2,5.78,,9.14,,3.36,3.73,5.97,37.49,4.66,5.59,5.41,5.41,3.73,,3.54,,6.16,,7.888889,-0.194444,14.316667,5.08,,-0.339506,56.04794
US_WA_53017,2020-03-04,ChIJ_Q32EIaXm1QRh494YwBK8vg,Q156220,geoId/53017,US,United States of America,WA,Washington,53017,Douglas County,US,USA,2,,,,,,,,,,,,,,,,,,,,42027,21221,20806,5975,5992,4987,5192,4885,5089,5038,3193,1676,1153555,47.74,-119.69,4788,81.1,16,6,,1,-1,,5.76,7.68,5.38,11.71,7.68,3.46,4.03,4.61,,4.03,,46.46,4.99,16.7,,5.57,10.18,5.95,3.65,4.61,9.02,4.22,6.33,4.22,,6.72,76.79,6.72,,9.98,,,3.46,6.53,33.59,6.14,8.83,3.84,6.91,4.03,3.84,,3.26,3.65,4.03,7.522222,1.255556,14.027778,3.4544,,-4.580247,43.671237
US_WA_53017,2020-03-05,ChIJ_Q32EIaXm1QRh494YwBK8vg,Q156220,geoId/53017,US,United States of America,WA,Washington,53017,Douglas County,US,USA,2,,,,,,,,,,,,,,,,,,,,42027,21221,20806,5975,5992,4987,5192,4885,5089,5038,3193,1676,1153555,47.74,-119.69,4788,81.1,9,9,,-2,-1,,3.84,6.54,3.84,10.76,10.38,4.42,4.23,3.46,4.04,,,42.09,3.46,12.3,,4.04,7.88,3.27,3.46,7.11,6.34,3.27,3.46,4.61,,4.8,66.5,6.15,3.46,7.11,2.88,2.88,4.61,5.19,37.29,2.69,6.73,,6.92,4.42,3.84,,,4.04,3.46,4.027778,-1.655556,12.4,0.381,,-6.024691,48.196948
US_WA_53017,2020-03-06,ChIJ_Q32EIaXm1QRh494YwBK8vg,Q156220,geoId/53017,US,United States of America,WA,Washington,53017,Douglas County,US,USA,2,,,,,,,,,,,,,,,,,,,,42027,21221,20806,5975,5992,4987,5192,4885,5089,5038,3193,1676,1153555,47.74,-119.69,4788,81.1,0,0,,-2,1,,5.24,8.16,3.3,11.07,10.1,5.83,3.5,4.47,6.02,,3.11,29.91,4.66,9.13,3.11,3.3,7.19,3.69,,6.21,8.55,3.3,5.05,4.47,,4.86,58.27,5.83,,7.77,4.66,3.11,2.91,6.6,37.1,3.69,5.44,3.88,4.47,,,3.11,3.5,,,5.611111,-1.633333,12.327778,1.7272,,-1.839506,59.046824
US_WA_53017,2020-03-07,ChIJ_Q32EIaXm1QRh494YwBK8vg,Q156220,geoId/53017,US,United States of America,WA,Washington,53017,Douglas County,US,USA,2,,,,,,,,,,,,,,,,,,,,42027,21221,20806,5975,5992,4987,5192,4885,5089,5038,3193,1676,1153555,47.74,-119.69,4788,81.1,-3,5,,-4,,,6.85,11.42,9.13,10.73,6.62,5.02,,4.79,3.42,,3.42,27.4,3.42,11.42,3.65,5.94,8.22,5.48,5.25,4.34,7.54,3.88,4.11,6.17,,5.25,49.09,7.08,3.2,10.28,,,,,32.42,3.65,7.76,3.88,7.76,5.25,,3.2,5.02,,4.34,5.561111,0.05,10.638889,3.302,,0.993827,72.711337
US_WA_53017,2020-03-08,ChIJ_Q32EIaXm1QRh494YwBK8vg,Q156220,geoId/53017,US,United States of America,WA,Washington,53017,Douglas County,US,USA,2,,,,,,,,,,,,,,,,,,,,42027,21221,20806,5975,5992,4987,5192,4885,5089,5038,3193,1676,1153555,47.74,-119.69,4788,81.1,7,4,,-8,,,6.78,12.21,4.3,10.17,7.01,6.78,,4.52,8.14,,,22.61,,11.76,,4.07,5.65,4.52,,3.17,6.78,,5.2,,,,41.15,7.24,,7.46,3.39,,3.84,6.33,35.27,4.3,7.24,,5.43,,4.75,4.07,4.07,,,2.505556,-3.111111,8.433333,2.2098,,-3.537037,66.26402
US_WA_53017,2020-03-09,ChIJ_Q32EIaXm1QRh494YwBK8vg,Q156220,geoId/53017,US,United States of America,WA,Washington,53017,Douglas County,US,USA,2,,,,,,,,,,,,,,,,,,,,42027,21221,20806,5975,5992,4987,5192,4885,5089,5038,3193,1676,1153555,47.74,-119.69,4788,81.1,4,6,,0,-1,,3.31,11.3,5.45,7.99,10.52,2.92,3.12,6.43,3.51,,4.67,27.27,3.12,13.05,3.31,5.65,7.4,4.09,3.7,6.62,10.91,,,4.67,,5.45,54.35,6.04,,7.99,,2.92,3.9,8.57,37.79,4.29,9.74,3.12,5.65,5.07,4.87,2.73,4.09,4.48,,1.994444,-4.777778,9.122222,0.381,,-6.487654,54.345487
