location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,search_trends_acne,search_trends_allergy,search_trends_common_cold,search_trends_diabetes,search_trends_infection,search_trends_itch,search_trends_pain,search_trends_skin_rash,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_WI_55113,2022-01-02,ChIJc1DvtlXzq1IRSWSU1qjeZKE,Q500784,geoId/55113,US,United States of America,WI,Wisconsin,55113,Sawyer County,US,USA,2,0,0,3513,49,0,9515,16367,8344,8023,1774,1757,1447,1489,1662,2545,3011,1847,835,270801,45.9,-91.14,3497,,,-23,,9.9,18.38,9.43,23.09,,35.82,,-19.694444,-25.25,-13.994444,0.0,-24.756944,68.035845
US_WI_55113,2022-01-03,ChIJc1DvtlXzq1IRSWSU1qjeZKE,Q500784,geoId/55113,US,United States of America,WI,Wisconsin,55113,Sawyer County,US,USA,2,23,1,3536,50,0,9515,16367,8344,8023,1774,1757,1447,1489,1662,2545,3011,1847,835,270801,45.9,-91.14,3497,,10,-20,,13.3,19.72,11.01,28.89,,38.98,,-15.727778,-21.788889,-8.35,0.0,-20.625,69.376494
US_WI_55113,2022-01-04,ChIJc1DvtlXzq1IRSWSU1qjeZKE,Q500784,geoId/55113,US,United States of America,WI,Wisconsin,55113,Sawyer County,US,USA,2,21,0,3557,50,35,9550,16367,8344,8023,1774,1757,1447,1489,1662,2545,3011,1847,835,270801,45.9,-91.14,3497,,,-15,,10.27,23.81,10.27,28.48,10.74,36.42,,-10.733333,-15.955556,-3.988889,0.0,-13.875,80.221759
US_WI_55113,2022-01-05,ChIJc1DvtlXzq1IRSWSU1qjeZKE,Q500784,geoId/55113,US,United States of America,WI,Wisconsin,55113,Sawyer County,US,USA,2,37,0,3594,50,4,9554,16367,8344,8023,1774,1757,1447,1489,1662,2545,3011,1847,835,270801,45.9,-91.14,3497,,,-18,,8.81,19.0,,23.18,,36.62,,-7.061111,-11.444444,-3.788889,1.669143,-9.763889,82.974536
US_WI_55113,2022-01-06,ChIJc1DvtlXzq1IRSWSU1qjeZKE,Q500784,geoId/55113,US,United States of America,WI,Wisconsin,55113,Sawyer County,US,USA,2,33,0,3627,50,0,9554,16367,8344,8023,1774,1757,1447,1489,1662,2545,3011,1847,835,270801,45.9,-91.14,3497,,,-15,7.21,10.1,17.79,,23.56,,30.77,,-14.944444,-18.083333,-11.677778,0.254,-19.402778,73.839038
US_WI_55113,2022-01-07,ChIJc1DvtlXzq1IRSWSU1qjeZKE,Q500784,geoId/55113,US,United States of America,WI,Wisconsin,55113,Sawyer County,US,USA,2,56,0,3683,50,31,9585,16367,8344,8023,1774,1757,1447,1489,1662,2545,3011,1847,835,270801,45.9,-91.14,3497,-13,-11,-18,,11.25,22.99,13.21,36.2,,37.67,14.68,-20.116667,-28.038889,-14.161111,0.0,-24.756944,70.722021
US_WI_55113,2022-01-08,ChIJc1DvtlXzq1IRSWSU1qjeZKE,Q500784,geoId/55113,US,United States of America,WI,Wisconsin,55113,Sawyer County,US,USA,2,0,0,3683,50,12,9597,16367,8344,8023,1774,1757,1447,1489,1662,2545,3011,1847,835,270801,45.9,-91.14,3497,-15,,-26,,12.63,15.92,14.28,14.82,,37.88,,-9.477778,-15.755556,-3.855556,0.0,-14.909722,66.066657
US_WI_55113,2022-01-09,ChIJc1DvtlXzq1IRSWSU1qjeZKE,Q500784,geoId/55113,US,United States of America,WI,Wisconsin,55113,Sawyer County,US,USA,2,0,0,3683,50,27,9624,16367,8344,8023,1774,1757,1447,1489,1662,2545,3011,1847,835,270801,45.9,-91.14,3497,,,-24,,8.28,11.91,9.32,11.91,,23.29,8.8,-13.244444,-20.405556,-3.716667,0.0,-18.638889,65.449583
US_WI_55113,2022-01-10,ChIJc1DvtlXzq1IRSWSU1qjeZKE,Q500784,geoId/55113,US,United States of America,WI,Wisconsin,55113,Sawyer County,US,USA,2,70,1,3753,51,0,9624,16367,8344,8023,1774,1757,1447,1489,1662,2545,3011,1847,835,270801,45.9,-91.14,3497,,-1,-18,12.34,,13.76,,22.78,12.34,39.39,9.02,-21.694444,-26.894444,-17.033333,0.0,-28.090278,58.606419
US_WI_55113,2022-01-11,ChIJc1DvtlXzq1IRSWSU1qjeZKE,Q500784,geoId/55113,US,United States of America,WI,Wisconsin,55113,Sawyer County,US,USA,2,48,0,3801,51,1,9625,16367,8344,8023,1774,1757,1447,1489,1662,2545,3011,1847,835,270801,45.9,-91.14,3497,,,-12,,9.96,18.5,10.44,28.94,,37.0,7.59,-16.005556,-25.522222,-5.283333,0.0,-22.444444,59.078313
US_WI_55113,2022-01-12,ChIJc1DvtlXzq1IRSWSU1qjeZKE,Q500784,geoId/55113,US,United States of America,WI,Wisconsin,55113,Sawyer County,US,USA,2,38,0,3839,51,4,9629,16367,8344,8023,1774,1757,1447,1489,1662,2545,3011,1847,835,270801,45.9,-91.14,3497,,,-13,8.47,8.97,18.44,,20.43,8.47,45.34,7.47,-3.877778,-7.944444,-1.183333,0.0,-6.694444,82.45957
US_WI_55113,2022-01-13,ChIJc1DvtlXzq1IRSWSU1qjeZKE,Q500784,geoId/55113,US,United States of America,WI,Wisconsin,55113,Sawyer County,US,USA,2,34,0,3873,51,10,9639,16367,8344,8023,1774,1757,1447,1489,1662,2545,3011,1847,835,270801,45.9,-91.14,3497,,,-11,9.79,,12.24,10.77,19.59,7.83,40.15,,-3.1,-5.766667,-0.372222,0.1524,-4.888889,87.123224
US_WI_55113,2022-01-14,ChIJc1DvtlXzq1IRSWSU1qjeZKE,Q500784,geoId/55113,US,United States of America,WI,Wisconsin,55113,Sawyer County,US,USA,2,76,0,3949,51,15,9654,16367,8344,8023,1774,1757,1447,1489,1662,2545,3011,1847,835,270801,45.9,-91.14,3497,5,-21,-13,8.66,,18.24,11.4,15.5,,31.01,10.03,-9.055556,-12.155556,-3.805556,0.0,-13.840278,68.596173
US_WI_55113,2022-01-15,ChIJc1DvtlXzq1IRSWSU1qjeZKE,Q500784,geoId/55113,US,United States of America,WI,Wisconsin,55113,Sawyer County,US,USA,2,0,0,3949,51,0,9654,16367,8344,8023,1774,1757,1447,1489,1662,2545,3011,1847,835,270801,45.9,-91.14,3497,5,,-16,,,8.85,8.36,17.21,,30.48,,-14.216667,-21.727778,-8.683333,0.0,-19.659722,68.489957
US_WI_55113,2022-01-16,ChIJc1DvtlXzq1IRSWSU1qjeZKE,Q500784,geoId/55113,US,United States of America,WI,Wisconsin,55113,Sawyer County,US,USA,2,0,0,3949,51,6,9660,16367,8344,8023,1774,1757,1447,1489,1662,2545,3011,1847,835,270801,45.9,-91.14,3497,,,-20,,8.54,11.38,8.54,19.92,9.96,31.78,,-10.622222,-14.95,-6.911111,0.0,-15.090278,72.654345
US_WI_55113,2022-01-17,ChIJc1DvtlXzq1IRSWSU1qjeZKE,Q500784,geoId/55113,US,United States of America,WI,Wisconsin,55113,Sawyer County,US,USA,2,78,1,4027,52,0,9660,16367,8344,8023,1774,1757,1447,1489,1662,2545,3011,1847,835,270801,45.9,-91.14,3497,,-20,-20,9.95,8.05,17.53,9.95,28.9,,32.21,,-4.955556,-7.355556,-2.622222,0.0,-8.923611,75.278445
US_WI_55113,2022-01-18,ChIJc1DvtlXzq1IRSWSU1qjeZKE,Q500784,geoId/55113,US,United States of America,WI,Wisconsin,55113,Sawyer County,US,USA,2,22,0,4049,52,0,9660,16367,8344,8023,1774,1757,1447,1489,1662,2545,3011,1847,835,270801,45.9,-91.14,3497,,,-12,8.03,,9.92,,26.93,7.09,32.6,,-1.922222,-4.261111,2.261111,0.108857,-5.076389,81.141033
US_WI_55113,2022-01-19,ChIJc1DvtlXzq1IRSWSU1qjeZKE,Q500784,geoId/55113,US,United States of America,WI,Wisconsin,55113,Sawyer County,US,USA,2,52,0,4101,52,22,9682,16367,8344,8023,1774,1757,1447,1489,1662,2545,3011,1847,835,270801,45.9,-91.14,3497,,,-12,,11.18,15.06,14.09,24.3,,38.88,,-10.333333,-15.677778,2.011111,0.1905,-15.805556,65.593296
US_WI_55113,2022-01-20,ChIJc1DvtlXzq1IRSWSU1qjeZKE,Q500784,geoId/55113,US,United States of America,WI,Wisconsin,55113,Sawyer County,US,USA,2,54,0,4155,52,5,9687,16367,8344,8023,1774,1757,1447,1489,1662,2545,3011,1847,835,270801,45.9,-91.14,3497,,,-14,8.05,,11.84,14.68,24.15,,26.05,,-19.3,-26.261111,-13.783333,0.0,-25.145833,62.70061
US_WI_55113,2022-01-21,ChIJc1DvtlXzq1IRSWSU1qjeZKE,Q500784,geoId/55113,US,United States of America,WI,Wisconsin,55113,Sawyer County,US,USA,2,32,0,4187,52,8,9695,16367,8344,8023,1774,1757,1447,1489,1662,2545,3011,1847,835,270801,45.9,-91.14,3497,-3,-27,-18,7.41,7.41,13.43,8.8,24.08,8.8,24.54,,-19.861111,-28.3,-9.277778,0.0,-26.472222,58.244477
US_WI_55113,2022-01-22,ChIJc1DvtlXzq1IRSWSU1qjeZKE,Q500784,geoId/55113,US,United States of America,WI,Wisconsin,55113,Sawyer County,US,USA,2,0,0,4187,52,8,9703,16367,8344,8023,1774,1757,1447,1489,1662,2545,3011,1847,835,270801,45.9,-91.14,3497,-3,,-15,,10.21,13.62,7.29,15.56,,37.44,9.24,-11.066667,-14.511111,-6.655556,0.0,-16.590278,64.59932
US_WI_55113,2022-01-23,ChIJc1DvtlXzq1IRSWSU1qjeZKE,Q500784,geoId/55113,US,United States of America,WI,Wisconsin,55113,Sawyer County,US,USA,2,0,0,4187,52,2,9705,16367,8344,8023,1774,1757,1447,1489,1662,2545,3011,1847,835,270801,45.9,-91.14,3497,,,-24,,9.19,11.74,9.19,21.94,,28.07,,-17.2,-23.722222,-13.211111,0.0,-21.895833,69.347945
US_WI_55113,2022-01-24,ChIJc1DvtlXzq1IRSWSU1qjeZKE,Q500784,geoId/55113,US,United States of America,WI,Wisconsin,55113,Sawyer County,US,USA,2,52,1,4239,53,3,9708,16367,8344,8023,1774,1757,1447,1489,1662,2545,3011,1847,835,270801,45.9,-91.14,3497,,-20,-22,,13.26,8.99,7.58,22.73,8.05,28.88,9.94,-14.544444,-17.938889,-11.288889,0.0635,-19.208333,69.182194
US_WI_55113,2022-01-25,ChIJc1DvtlXzq1IRSWSU1qjeZKE,Q500784,geoId/55113,US,United States of America,WI,Wisconsin,55113,Sawyer County,US,USA,2,18,0,4257,53,0,9708,16367,8344,8023,1774,1757,1447,1489,1662,2545,3011,1847,835,270801,45.9,-91.14,3497,,,-16,9.75,10.73,9.75,10.24,24.38,,27.79,,-20.533333,-27.022222,-14.855556,0.0,-25.965278,65.257534
US_WI_55113,2022-01-26,ChIJc1DvtlXzq1IRSWSU1qjeZKE,Q500784,geoId/55113,US,United States of America,WI,Wisconsin,55113,Sawyer County,US,USA,2,25,0,4282,53,4,9712,16367,8344,8023,1774,1757,1447,1489,1662,2545,3011,1847,835,270801,45.9,-91.14,3497,,,-15,,9.39,12.2,11.27,17.84,,32.86,,-22.161111,-30.666667,-10.094444,0.0,-27.708333,65.827145
US_WI_55113,2022-01-27,ChIJc1DvtlXzq1IRSWSU1qjeZKE,Q500784,geoId/55113,US,United States of America,WI,Wisconsin,55113,Sawyer County,US,USA,2,24,0,4306,53,9,9721,16367,8344,8023,1774,1757,1447,1489,1662,2545,3011,1847,835,270801,45.9,-91.14,3497,,,-12,,13.74,8.05,11.37,19.43,,27.48,,-6.594444,-10.788889,-2.788889,0.0,-12.145833,65.355543
US_WI_55113,2022-01-28,ChIJc1DvtlXzq1IRSWSU1qjeZKE,Q500784,geoId/55113,US,United States of America,WI,Wisconsin,55113,Sawyer County,US,USA,2,28,0,4334,53,9,9730,16367,8344,8023,1774,1757,1447,1489,1662,2545,3011,1847,835,270801,45.9,-91.14,3497,1,-10,-11,,,8.01,10.37,19.32,,27.8,8.48,-17.633333,-26.672222,-10.311111,0.0,-24.159722,61.474751
US_WI_55113,2022-01-29,ChIJc1DvtlXzq1IRSWSU1qjeZKE,Q500784,geoId/55113,US,United States of America,WI,Wisconsin,55113,Sawyer County,US,USA,2,0,0,4334,53,3,9733,16367,8344,8023,1774,1757,1447,1489,1662,2545,3011,1847,835,270801,45.9,-91.14,3497,4,,-17,,,10.68,8.73,16.01,,26.69,,-11.2,-17.077778,-3.722222,0.0,-16.583333,66.345252
US_WI_55113,2022-01-30,ChIJc1DvtlXzq1IRSWSU1qjeZKE,Q500784,geoId/55113,US,United States of America,WI,Wisconsin,55113,Sawyer County,US,USA,2,0,0,4334,53,7,9740,16367,8344,8023,1774,1757,1447,1489,1662,2545,3011,1847,835,270801,45.9,-91.14,3497,,,-13,,7.88,9.73,,25.03,,31.52,7.42,-6.888889,-9.722222,-4.944444,0.0,-11.097222,73.925733
US_WI_55113,2022-01-31,ChIJc1DvtlXzq1IRSWSU1qjeZKE,Q500784,geoId/55113,US,United States of America,WI,Wisconsin,55113,Sawyer County,US,USA,2,26,0,4360,53,0,9740,16367,8344,8023,1774,1757,1447,1489,1662,2545,3011,1847,835,270801,45.9,-91.14,3497,,-3,-16,,18.1,7.83,,27.88,10.76,32.28,12.72,-8.366667,-15.766667,-1.038889,0.0,-11.993056,77.366277
US_WI_55113,2022-02-01,ChIJc1DvtlXzq1IRSWSU1qjeZKE,Q500784,geoId/55113,US,United States of America,WI,Wisconsin,55113,Sawyer County,US,USA,2,20,2,4380,55,0,9740,16367,8344,8023,1774,1757,1447,1489,1662,2545,3011,1847,835,270801,45.9,-91.14,3497,,,-10,,,15.21,10.3,9.81,,32.37,,-2.916667,-8.777778,-0.222222,0.0,-8.298611,67.546477
US_WI_55113,2022-02-02,ChIJc1DvtlXzq1IRSWSU1qjeZKE,Q500784,geoId/55113,US,United States of America,WI,Wisconsin,55113,Sawyer County,US,USA,2,13,0,4393,55,6,9746,16367,8344,8023,1774,1757,1447,1489,1662,2545,3011,1847,835,270801,45.9,-91.14,3497,,,-9,,13.85,9.55,10.03,17.2,10.03,29.62,,-15.211111,-19.85,-9.0,0.0,-21.291667,61.288825
US_WI_55113,2022-02-03,ChIJc1DvtlXzq1IRSWSU1qjeZKE,Q500784,geoId/55113,US,United States of America,WI,Wisconsin,55113,Sawyer County,US,USA,2,14,0,4407,55,0,9746,16367,8344,8023,1774,1757,1447,1489,1662,2545,3011,1847,835,270801,45.9,-91.14,3497,,,-13,,9.66,,11.59,15.93,,31.38,,-20.366667,-27.972222,-13.883333,0.0,-27.159722,58.523601
US_WI_55113,2022-02-04,ChIJc1DvtlXzq1IRSWSU1qjeZKE,Q500784,geoId/55113,US,United States of America,WI,Wisconsin,55113,Sawyer County,US,USA,2,7,0,4414,55,7,9753,16367,8344,8023,1774,1757,1447,1489,1662,2545,3011,1847,835,270801,45.9,-91.14,3497,1,-3,-11,,6.89,9.65,12.87,20.68,8.27,25.73,,-18.766667,-24.661111,-11.583333,0.0,-23.861111,66.619143
US_WI_55113,2022-02-05,ChIJc1DvtlXzq1IRSWSU1qjeZKE,Q500784,geoId/55113,US,United States of America,WI,Wisconsin,55113,Sawyer County,US,USA,2,0,0,4414,55,11,9764,16367,8344,8023,1774,1757,1447,1489,1662,2545,3011,1847,835,270801,45.9,-91.14,3497,-7,,-20,,,9.52,8.52,17.53,8.02,30.06,8.52,-16.666667,-23.838889,-8.455556,0.0,-21.131944,72.173896
US_WI_55113,2022-02-06,ChIJc1DvtlXzq1IRSWSU1qjeZKE,Q500784,geoId/55113,US,United States of America,WI,Wisconsin,55113,Sawyer County,US,USA,2,0,0,4414,55,14,9778,16367,8344,8023,1774,1757,1447,1489,1662,2545,3011,1847,835,270801,45.9,-91.14,3497,,,-15,,,10.45,10.95,14.93,,34.33,,-7.538889,-9.422222,-6.133333,0.084667,-11.263889,73.194284
US_WI_55113,2022-02-07,ChIJc1DvtlXzq1IRSWSU1qjeZKE,Q500784,geoId/55113,US,United States of America,WI,Wisconsin,55113,Sawyer County,US,USA,2,7,0,4421,55,0,9778,16367,8344,8023,1774,1757,1447,1489,1662,2545,3011,1847,835,270801,45.9,-91.14,3497,,5,-11,9.12,10.04,,,19.62,,34.68,,-10.761111,-16.75,-6.333333,0.0,-15.701389,69.164734
US_WI_55113,2022-02-08,ChIJc1DvtlXzq1IRSWSU1qjeZKE,Q500784,geoId/55113,US,United States of America,WI,Wisconsin,55113,Sawyer County,US,USA,2,5,0,4426,55,0,9778,16367,8344,8023,1774,1757,1447,1489,1662,2545,3011,1847,835,270801,45.9,-91.14,3497,,,-10,,8.23,10.16,7.74,17.91,9.2,32.42,,-7.155556,-13.083333,0.583333,0.0,-12.416667,65.775403
US_WI_55113,2022-02-09,ChIJc1DvtlXzq1IRSWSU1qjeZKE,Q500784,geoId/55113,US,United States of America,WI,Wisconsin,55113,Sawyer County,US,USA,2,11,1,4437,56,4,9782,16367,8344,8023,1774,1757,1447,1489,1662,2545,3011,1847,835,270801,45.9,-91.14,3497,,,-12,,,9.71,,19.89,7.4,30.99,,-0.905556,-4.638889,1.566667,0.3556,-4.402778,77.471249
US_WI_55113,2022-02-10,ChIJc1DvtlXzq1IRSWSU1qjeZKE,Q500784,geoId/55113,US,United States of America,WI,Wisconsin,55113,Sawyer County,US,USA,2,8,0,4445,56,3,9785,16367,8344,8023,1774,1757,1447,1489,1662,2545,3011,1847,835,270801,45.9,-91.14,3497,,,-8,,8.38,10.24,9.77,17.68,10.24,32.1,,-7.138889,-10.011111,-4.005556,0.1905,-11.541667,71.354266
US_WI_55113,2022-02-11,ChIJc1DvtlXzq1IRSWSU1qjeZKE,Q500784,geoId/55113,US,United States of America,WI,Wisconsin,55113,Sawyer County,US,USA,2,7,0,4452,56,6,9791,16367,8344,8023,1774,1757,1447,1489,1662,2545,3011,1847,835,270801,45.9,-91.14,3497,-2,-5,-15,,7.78,12.36,,16.47,7.78,34.78,,-3.827778,-12.877778,1.222222,1.016,-6.5,80.393916
US_WI_55113,2022-02-12,ChIJc1DvtlXzq1IRSWSU1qjeZKE,Q500784,geoId/55113,US,United States of America,WI,Wisconsin,55113,Sawyer County,US,USA,2,0,0,4452,56,7,9798,16367,8344,8023,1774,1757,1447,1489,1662,2545,3011,1847,835,270801,45.9,-91.14,3497,12,,-18,,10.69,,,22.3,,19.51,,-17.694444,-24.6,-12.877778,0.056444,-23.201389,64.518027
US_WI_55113,2022-02-13,ChIJc1DvtlXzq1IRSWSU1qjeZKE,Q500784,geoId/55113,US,United States of America,WI,Wisconsin,55113,Sawyer County,US,USA,2,0,0,4452,56,4,9802,16367,8344,8023,1774,1757,1447,1489,1662,2545,3011,1847,835,270801,45.9,-91.14,3497,,,-16,,7.36,10.3,7.36,17.16,,34.33,,-20.566667,-29.066667,-12.177778,0.0,-26.090278,62.228233
US_WI_55113,2022-02-14,ChIJc1DvtlXzq1IRSWSU1qjeZKE,Q500784,geoId/55113,US,United States of America,WI,Wisconsin,55113,Sawyer County,US,USA,2,14,0,4466,56,1,9803,16367,8344,8023,1774,1757,1447,1489,1662,2545,3011,1847,835,270801,45.9,-91.14,3497,,13,-13,,,8.88,10.74,20.09,,30.83,,-14.922222,-21.616667,-8.533333,0.0,-19.402778,66.768035
US_WI_55113,2022-02-15,ChIJc1DvtlXzq1IRSWSU1qjeZKE,Q500784,geoId/55113,US,United States of America,WI,Wisconsin,55113,Sawyer County,US,USA,2,4,1,4470,57,0,9803,16367,8344,8023,1774,1757,1447,1489,1662,2545,3011,1847,835,270801,45.9,-91.14,3497,,,-10,,8.43,7.5,9.84,15.46,,36.54,,-14.311111,-22.988889,-4.661111,0.0,-18.881944,67.633003
US_WI_55113,2022-02-16,ChIJc1DvtlXzq1IRSWSU1qjeZKE,Q500784,geoId/55113,US,United States of America,WI,Wisconsin,55113,Sawyer County,US,USA,2,6,0,4476,57,0,9803,16367,8344,8023,1774,1757,1447,1489,1662,2545,3011,1847,835,270801,45.9,-91.14,3497,,,-8,,13.59,10.31,10.78,21.56,,32.81,,-3.972222,-6.477778,-1.916667,0.0,-8.138889,71.521186
US_WI_55113,2022-02-17,ChIJc1DvtlXzq1IRSWSU1qjeZKE,Q500784,geoId/55113,US,United States of America,WI,Wisconsin,55113,Sawyer County,US,USA,2,2,0,4478,57,3,9806,16367,8344,8023,1774,1757,1447,1489,1662,2545,3011,1847,835,270801,45.9,-91.14,3497,,,-7,,,12.41,10.57,20.23,,23.9,6.89,-13.138889,-18.605556,-5.477778,0.0,-19.243056,60.241097
US_WI_55113,2022-02-18,ChIJc1DvtlXzq1IRSWSU1qjeZKE,Q500784,geoId/55113,US,United States of America,WI,Wisconsin,55113,Sawyer County,US,USA,2,4,0,4482,57,4,9810,16367,8344,8023,1774,1757,1447,1489,1662,2545,3011,1847,835,270801,45.9,-91.14,3497,6,-3,-13,,10.35,8.55,,18.44,,30.59,,-17.355556,-28.238889,-3.644444,0.0,-22.173611,67.120756
US_WI_55113,2022-02-19,ChIJc1DvtlXzq1IRSWSU1qjeZKE,Q500784,geoId/55113,US,United States of America,WI,Wisconsin,55113,Sawyer County,US,USA,2,0,0,4482,57,6,9816,16367,8344,8023,1774,1757,1447,1489,1662,2545,3011,1847,835,270801,45.9,-91.14,3497,14,,-15,,8.08,11.88,7.61,20.92,,42.78,7.61,-16.133333,-22.122222,-9.888889,0.0,-22.694444,59.178542
US_WI_55113,2022-02-20,ChIJc1DvtlXzq1IRSWSU1qjeZKE,Q500784,geoId/55113,US,United States of America,WI,Wisconsin,55113,Sawyer County,US,USA,2,0,0,4482,57,0,9816,16367,8344,8023,1774,1757,1447,1489,1662,2545,3011,1847,835,270801,45.9,-91.14,3497,,,-21,7.51,10.8,12.21,,15.03,8.45,30.52,,-3.827778,-10.872222,4.044444,0.0,-10.708333,59.237284
US_WI_55113,2022-02-21,ChIJc1DvtlXzq1IRSWSU1qjeZKE,Q500784,geoId/55113,US,United States of America,WI,Wisconsin,55113,Sawyer County,US,USA,2,5,0,4487,57,0,9816,16367,8344,8023,1774,1757,1447,1489,1662,2545,3011,1847,835,270801,45.9,-91.14,3497,,,-36,7.51,11.73,10.79,7.04,16.42,,30.97,,-7.644444,-9.905556,-2.261111,0.254,-11.680556,71.6421
US_WI_55113,2022-02-22,ChIJc1DvtlXzq1IRSWSU1qjeZKE,Q500784,geoId/55113,US,United States of America,WI,Wisconsin,55113,Sawyer County,US,USA,2,0,0,4487,57,0,9816,16367,8344,8023,1774,1757,1447,1489,1662,2545,3011,1847,835,270801,45.9,-91.14,3497,,,-38,7.05,,,7.99,23.02,,34.76,7.99,-10.522222,-12.733333,-8.75,0.92075,-13.819444,78.091754
US_WI_55113,2022-02-23,ChIJc1DvtlXzq1IRSWSU1qjeZKE,Q500784,geoId/55113,US,United States of America,WI,Wisconsin,55113,Sawyer County,US,USA,2,0,1,4487,58,0,9816,16367,8344,8023,1774,1757,1447,1489,1662,2545,3011,1847,835,270801,45.9,-91.14,3497,,,-21,,9.19,,,21.27,,37.71,,-14.116667,-19.683333,-9.761111,0.381,-19.333333,67.524181
US_WI_55113,2022-02-24,ChIJc1DvtlXzq1IRSWSU1qjeZKE,Q500784,geoId/55113,US,United States of America,WI,Wisconsin,55113,Sawyer County,US,USA,2,2,0,4489,58,8,9824,16367,8344,8023,1774,1757,1447,1489,1662,2545,3011,1847,835,270801,45.9,-91.14,3497,,,-19,,13.77,9.47,,12.48,,27.11,6.46,-17.961111,-26.577778,-8.805556,0.0,-23.041667,63.439525
US_WI_55113,2022-02-25,ChIJc1DvtlXzq1IRSWSU1qjeZKE,Q500784,geoId/55113,US,United States of America,WI,Wisconsin,55113,Sawyer County,US,USA,2,2,0,4491,58,0,9824,16367,8344,8023,1774,1757,1447,1489,1662,2545,3011,1847,835,270801,45.9,-91.14,3497,,21,-25,,7.86,,5.5,16.5,,29.85,5.5,-12.361111,-20.666667,-6.844444,0.0,-17.006944,68.46134
US_WI_55113,2022-02-26,ChIJc1DvtlXzq1IRSWSU1qjeZKE,Q500784,geoId/55113,US,United States of America,WI,Wisconsin,55113,Sawyer County,US,USA,2,0,0,4491,58,9,9833,16367,8344,8023,1774,1757,1447,1489,1662,2545,3011,1847,835,270801,45.9,-91.14,3497,61,,-12,,6.15,8.07,6.15,15.38,,20.38,,-10.333333,-17.927778,1.344444,0.0,-16.680556,61.559581
US_WI_55113,2022-02-27,ChIJc1DvtlXzq1IRSWSU1qjeZKE,Q500784,geoId/55113,US,United States of America,WI,Wisconsin,55113,Sawyer County,US,USA,2,0,0,4491,58,0,9833,16367,8344,8023,1774,1757,1447,1489,1662,2545,3011,1847,835,270801,45.9,-91.14,3497,,,-14,9.06,9.06,7.33,7.76,15.96,,30.62,,-4.622222,-10.894444,0.155556,0.0254,-11.763889,57.591027
US_WI_55113,2022-02-28,ChIJc1DvtlXzq1IRSWSU1qjeZKE,Q500784,geoId/55113,US,United States of America,WI,Wisconsin,55113,Sawyer County,US,USA,2,3,0,4494,58,8,9841,16367,8344,8023,1774,1757,1447,1489,1662,2545,3011,1847,835,270801,45.9,-91.14,3497,,7,-7,7.47,7.01,,,22.42,,27.09,,-3.644444,-6.733333,1.511111,0.0,-10.451389,57.923338
US_WI_55113,2022-03-01,ChIJc1DvtlXzq1IRSWSU1qjeZKE,Q500784,geoId/55113,US,United States of America,WI,Wisconsin,55113,Sawyer County,US,USA,2,2,0,4496,58,0,9841,16367,8344,8023,1774,1757,1447,1489,1662,2545,3011,1847,835,270801,45.9,-91.14,3497,,,-13,,13.71,11.42,,24.22,,36.1,,-2.788889,-6.5,1.205556,0.0,-7.319444,70.703474
US_WI_55113,2022-03-02,ChIJc1DvtlXzq1IRSWSU1qjeZKE,Q500784,geoId/55113,US,United States of America,WI,Wisconsin,55113,Sawyer County,US,USA,2,0,1,4496,59,0,9841,16367,8344,8023,1774,1757,1447,1489,1662,2545,3011,1847,835,270801,45.9,-91.14,3497,,,-8,7.81,7.35,8.73,7.81,19.75,7.35,29.86,7.81,-6.033333,-12.011111,-1.305556,0.0,-10.708333,69.64062
US_WI_55113,2022-03-03,ChIJc1DvtlXzq1IRSWSU1qjeZKE,Q500784,geoId/55113,US,United States of America,WI,Wisconsin,55113,Sawyer County,US,USA,2,1,0,4497,59,1,9842,16367,8344,8023,1774,1757,1447,1489,1662,2545,3011,1847,835,270801,45.9,-91.14,3497,,,-8,8.11,8.56,12.62,7.21,22.08,,25.68,,-11.816667,-22.338889,-3.327778,0.0,-20.534722,47.936646
US_WI_55113,2022-03-04,ChIJc1DvtlXzq1IRSWSU1qjeZKE,Q500784,geoId/55113,US,United States of America,WI,Wisconsin,55113,Sawyer County,US,USA,2,2,0,4499,59,4,9846,16367,8344,8023,1774,1757,1447,1489,1662,2545,3011,1847,835,270801,45.9,-91.14,3497,5,5,-13,,11.97,11.97,7.83,20.26,,28.09,6.91,-9.361111,-17.661111,-0.116667,0.0,-19.798611,41.591138
US_WI_55113,2022-03-05,ChIJc1DvtlXzq1IRSWSU1qjeZKE,Q500784,geoId/55113,US,United States of America,WI,Wisconsin,55113,Sawyer County,US,USA,2,0,0,4499,59,4,9850,16367,8344,8023,1774,1757,1447,1489,1662,2545,3011,1847,835,270801,45.9,-91.14,3497,-48,,-44,7.26,,9.68,12.1,16.94,,28.07,,-0.394444,-1.955556,1.072222,4.430889,-5.111111,68.505693
