location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_workplaces,search_trends_allergy,search_trends_common_cold,search_trends_diabetes,search_trends_infection,search_trends_itch,search_trends_pain,search_trends_skin_rash,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_IL_17147,2022-02-01,ChIJ_Y8rRkOyDIgRyJEhal22DNI,Q487322,geoId/17147,US,United States of America,IL,Illinois,17147,Piatt County,US,USA,2,26,1,4164,27,12,9813,16422,8114,8308,1901,2127,1681,1942,1941,2475,2210,1350,795,1801534,40.01,-88.59,1140,79.575,,-17,10.97,6.91,8.13,13.82,9.75,31.7,,4.314815,-0.12963,11.574074,0.508,-1.881944,63.905636
US_IL_17147,2022-02-02,ChIJ_Y8rRkOyDIgRyJEhal22DNI,Q487322,geoId/17147,US,United States of America,IL,Illinois,17147,Piatt County,US,USA,2,22,0,4186,27,6,9819,16422,8114,8308,1901,2127,1681,1942,1941,2475,2210,1350,795,1801534,40.01,-88.59,1140,79.575,,-71,8.03,9.55,,12.23,6.88,33.63,,-1.234568,-6.932099,7.240741,12.09675,-2.055556,93.866514
US_IL_17147,2022-02-03,ChIJ_Y8rRkOyDIgRyJEhal22DNI,Q487322,geoId/17147,US,United States of America,IL,Illinois,17147,Piatt County,US,USA,2,0,0,4186,27,0,9819,16422,8114,8308,1901,2127,1681,1942,1941,2475,2210,1350,795,1801534,40.01,-88.59,1140,79.575,,-84,,,,11.85,,31.21,,-7.364198,-8.740741,-5.703704,6.858,-9.229167,86.248192
US_IL_17147,2022-02-04,ChIJ_Y8rRkOyDIgRyJEhal22DNI,Q487322,geoId/17147,US,United States of America,IL,Illinois,17147,Piatt County,US,USA,2,16,0,4202,27,-5,9814,16422,8114,8308,1901,2127,1681,1942,1941,2475,2210,1350,795,1801534,40.01,-88.59,1140,79.575,,-47,8.8,7.13,7.13,18.03,9.64,30.19,7.97,-8.851852,-12.555556,-4.901235,2.104571,-11.861111,78.113042
US_IL_17147,2022-02-05,ChIJ_Y8rRkOyDIgRyJEhal22DNI,Q487322,geoId/17147,US,United States of America,IL,Illinois,17147,Piatt County,US,USA,2,0,0,4202,27,2,9816,16422,8114,8308,1901,2127,1681,1942,1941,2475,2210,1350,795,1801534,40.01,-88.59,1140,79.575,,-1,9.4,8.5,,17.01,7.16,30.88,,-12.283951,-18.783951,-6.160494,0.0,-16.020833,72.790062
US_IL_17147,2022-02-06,ChIJ_Y8rRkOyDIgRyJEhal22DNI,Q487322,geoId/17147,US,United States of America,IL,Illinois,17147,Piatt County,US,USA,2,0,0,4202,27,4,9820,16422,8114,8308,1901,2127,1681,1942,1941,2475,2210,1350,795,1801534,40.01,-88.59,1140,79.575,,,8.18,14.21,7.32,17.65,10.76,35.73,,-6.148148,-10.141975,0.981481,0.0,-9.909722,73.700731
US_IL_17147,2022-02-07,ChIJ_Y8rRkOyDIgRyJEhal22DNI,Q487322,geoId/17147,US,United States of America,IL,Illinois,17147,Piatt County,US,USA,2,21,0,4223,27,10,9830,16422,8114,8308,1901,2127,1681,1942,1941,2475,2210,1350,795,1801534,40.01,-88.59,1140,79.575,,-19,8.71,10.3,7.92,17.43,6.34,38.03,6.73,-6.518519,-11.475309,-1.561728,0.0,-10.402778,72.787079
US_IL_17147,2022-02-08,ChIJ_Y8rRkOyDIgRyJEhal22DNI,Q487322,geoId/17147,US,United States of America,IL,Illinois,17147,Piatt County,US,USA,2,13,0,4236,27,4,9834,16422,8114,8308,1901,2127,1681,1942,1941,2475,2210,1350,795,1801534,40.01,-88.59,1140,79.575,,-20,8.48,6.55,9.64,17.35,,32.77,,-4.969136,-12.475309,4.895062,0.0,-8.645833,74.535442
US_IL_17147,2022-02-09,ChIJ_Y8rRkOyDIgRyJEhal22DNI,Q487322,geoId/17147,US,United States of America,IL,Illinois,17147,Piatt County,US,USA,2,10,0,4246,27,5,9839,16422,8114,8308,1901,2127,1681,1942,1941,2475,2210,1350,795,1801534,40.01,-88.59,1140,79.575,,-19,6.63,8.58,8.97,19.5,,29.64,,2.555556,-1.018519,4.537037,0.0,-1.215278,75.281311
US_IL_17147,2022-02-10,ChIJ_Y8rRkOyDIgRyJEhal22DNI,Q487322,geoId/17147,US,United States of America,IL,Illinois,17147,Piatt County,US,USA,2,8,0,4254,27,11,9850,16422,8114,8308,1901,2127,1681,1942,1941,2475,2210,1350,795,1801534,40.01,-88.59,1140,79.575,,-20,,5.85,8.97,22.62,10.53,30.81,,0.179012,-1.925926,3.376543,0.0,-3.118056,78.416565
US_IL_17147,2022-02-11,ChIJ_Y8rRkOyDIgRyJEhal22DNI,Q487322,geoId/17147,US,United States of America,IL,Illinois,17147,Piatt County,US,USA,2,0,0,4254,27,-18,9832,16422,8114,8308,1901,2127,1681,1942,1941,2475,2210,1350,795,1801534,40.01,-88.59,1140,79.575,,-18,11.84,9.08,7.5,15.0,,31.97,,1.925926,-2.907407,4.753086,1.397,-0.4375,83.651803
US_IL_17147,2022-02-12,ChIJ_Y8rRkOyDIgRyJEhal22DNI,Q487322,geoId/17147,US,United States of America,IL,Illinois,17147,Piatt County,US,USA,2,0,0,4254,27,4,9836,16422,8114,8308,1901,2127,1681,1942,1941,2475,2210,1350,795,1801534,40.01,-88.59,1140,79.575,,-8,11.78,12.23,9.96,19.93,,38.95,,-4.814815,-8.296296,2.796296,9.398,-8.534722,75.205735
US_IL_17147,2022-02-13,ChIJ_Y8rRkOyDIgRyJEhal22DNI,Q487322,geoId/17147,US,United States of America,IL,Illinois,17147,Piatt County,US,USA,2,0,0,4254,27,5,9841,16422,8114,8308,1901,2127,1681,1942,1941,2475,2210,1350,795,1801534,40.01,-88.59,1140,79.575,,-33,10.96,,,17.97,,39.46,,-8.537037,-10.975309,-6.117284,0.036286,-11.819444,76.986296
US_IL_17147,2022-02-14,ChIJ_Y8rRkOyDIgRyJEhal22DNI,Q487322,geoId/17147,US,United States of America,IL,Illinois,17147,Piatt County,US,USA,2,21,0,4275,27,3,9844,16422,8114,8308,1901,2127,1681,1942,1941,2475,2210,1350,795,1801534,40.01,-88.59,1140,79.575,,-18,9.74,10.13,8.19,30.01,6.24,35.47,7.41,-8.462963,-13.234568,-1.574074,0.112889,-12.395833,72.286847
US_IL_17147,2022-02-15,ChIJ_Y8rRkOyDIgRyJEhal22DNI,Q487322,geoId/17147,US,United States of America,IL,Illinois,17147,Piatt County,US,USA,2,10,0,4285,27,0,9844,16422,8114,8308,1901,2127,1681,1942,1941,2475,2210,1350,795,1801534,40.01,-88.59,1140,79.575,,-18,6.64,10.54,10.15,23.42,8.2,36.31,,-2.851852,-8.308642,6.179012,0.0,-6.930556,72.197542
US_IL_17147,2022-02-16,ChIJ_Y8rRkOyDIgRyJEhal22DNI,Q487322,geoId/17147,US,United States of America,IL,Illinois,17147,Piatt County,US,USA,2,7,0,4292,27,2,9846,16422,8114,8308,1901,2127,1681,1942,1941,2475,2210,1350,795,1801534,40.01,-88.59,1140,79.575,,-18,7.21,8.73,9.11,22.01,,34.91,,7.641975,3.95679,12.030864,0.0,2.6875,69.914307
US_IL_17147,2022-02-17,ChIJ_Y8rRkOyDIgRyJEhal22DNI,Q487322,geoId/17147,US,United States of America,IL,Illinois,17147,Piatt County,US,USA,2,3,0,4295,27,7,9853,16422,8114,8308,1901,2127,1681,1942,1941,2475,2210,1350,795,1801534,40.01,-88.59,1140,79.575,,-44,8.99,6.64,,17.98,,36.74,,4.524691,-4.833333,12.185185,14.12875,3.190476,91.784619
US_IL_17147,2022-02-18,ChIJ_Y8rRkOyDIgRyJEhal22DNI,Q487322,geoId/17147,US,United States of America,IL,Illinois,17147,Piatt County,US,USA,2,0,0,4295,27,-5,9848,16422,8114,8308,1901,2127,1681,1942,1941,2475,2210,1350,795,1801534,40.01,-88.59,1140,79.575,,-41,8.75,11.94,7.56,18.7,,37.4,,-7.950617,-13.401235,-1.333333,10.06475,-11.0,78.338308
US_IL_17147,2022-02-19,ChIJ_Y8rRkOyDIgRyJEhal22DNI,Q487322,geoId/17147,US,United States of America,IL,Illinois,17147,Piatt County,US,USA,2,0,0,4295,27,4,9852,16422,8114,8308,1901,2127,1681,1942,1941,2475,2210,1350,795,1801534,40.01,-88.59,1140,79.575,,-12,9.45,10.35,8.55,19.34,,27.89,,-5.197531,-9.901235,0.876543,0.0,-10.9375,63.68198
US_IL_17147,2022-02-20,ChIJ_Y8rRkOyDIgRyJEhal22DNI,Q487322,geoId/17147,US,United States of America,IL,Illinois,17147,Piatt County,US,USA,2,0,0,4295,27,0,9852,16422,8114,8308,1901,2127,1681,1942,1941,2475,2210,1350,795,1801534,40.01,-88.59,1140,79.575,,,17.5,14.36,,18.39,10.77,42.62,12.56,-0.814815,-8.851852,10.098765,0.0,-6.180556,66.358129
US_IL_17147,2022-02-21,ChIJ_Y8rRkOyDIgRyJEhal22DNI,Q487322,geoId/17147,US,United States of America,IL,Illinois,17147,Piatt County,US,USA,2,0,0,4295,27,0,9852,16422,8114,8308,1901,2127,1681,1942,1941,2475,2210,1350,795,1801534,40.01,-88.59,1140,79.575,,-37,7.72,9.99,9.99,21.79,,32.69,,7.04321,2.197531,13.901235,0.056444,2.777778,73.389829
US_IL_17147,2022-02-22,ChIJ_Y8rRkOyDIgRyJEhal22DNI,Q487322,geoId/17147,US,United States of America,IL,Illinois,17147,Piatt County,US,USA,2,14,0,4309,27,9,9861,16422,8114,8308,1901,2127,1681,1942,1941,2475,2210,1350,795,1801534,40.01,-88.59,1140,79.575,,-16,10.49,7.67,8.07,18.97,,39.95,6.46,11.024691,-0.487654,14.358025,3.20675,10.013889,93.242951
US_IL_17147,2022-02-23,ChIJ_Y8rRkOyDIgRyJEhal22DNI,Q487322,geoId/17147,US,United States of America,IL,Illinois,17147,Piatt County,US,USA,2,9,0,4318,27,0,9861,16422,8114,8308,1901,2127,1681,1942,1941,2475,2210,1350,795,1801534,40.01,-88.59,1140,79.575,,-13,,6.71,7.83,19.4,,31.71,,-5.438272,-8.253086,-0.574074,3.084286,-9.180556,74.979535
US_IL_17147,2022-02-24,ChIJ_Y8rRkOyDIgRyJEhal22DNI,Q487322,geoId/17147,US,United States of America,IL,Illinois,17147,Piatt County,US,USA,2,5,0,4323,27,42,9903,16422,8114,8308,1901,2127,1681,1942,1941,2475,2210,1350,795,1801534,40.01,-88.59,1140,79.575,,-20,7.17,7.17,6.82,10.4,6.1,30.13,,-3.759259,-5.376543,-1.382716,0.41275,-5.868056,85.210026
US_IL_17147,2022-02-25,ChIJ_Y8rRkOyDIgRyJEhal22DNI,Q487322,geoId/17147,US,United States of America,IL,Illinois,17147,Piatt County,US,USA,2,3,0,4326,27,-7,9896,16422,8114,8308,1901,2127,1681,1942,1941,2475,2210,1350,795,1801534,40.01,-88.59,1140,79.575,,-16,8.63,6.76,8.26,15.39,7.51,36.79,7.51,-3.395062,-5.611111,-1.82716,4.402667,-5.048611,88.145625
US_IL_17147,2022-02-26,ChIJ_Y8rRkOyDIgRyJEhal22DNI,Q487322,geoId/17147,US,United States of America,IL,Illinois,17147,Piatt County,US,USA,2,0,0,4326,27,5,9901,16422,8114,8308,1901,2127,1681,1942,1941,2475,2210,1350,795,1801534,40.01,-88.59,1140,79.575,,-11,10.09,10.09,,14.68,9.63,37.61,,-5.092593,-10.45679,-0.148148,0.3175,-8.486111,76.410815
US_IL_17147,2022-02-27,ChIJ_Y8rRkOyDIgRyJEhal22DNI,Q487322,geoId/17147,US,United States of America,IL,Illinois,17147,Piatt County,US,USA,2,0,0,4326,27,0,9901,16422,8114,8308,1901,2127,1681,1942,1941,2475,2210,1350,795,1801534,40.01,-88.59,1140,79.575,,,,8.57,7.71,15.86,,27.43,9.0,-0.32716,-5.469136,6.592593,0.0,-4.458333,73.514603
US_IL_17147,2022-02-28,ChIJ_Y8rRkOyDIgRyJEhal22DNI,Q487322,geoId/17147,US,United States of America,IL,Illinois,17147,Piatt County,US,USA,2,13,1,4339,28,6,9907,16422,8114,8308,1901,2127,1681,1942,1941,2475,2210,1350,795,1801534,40.01,-88.59,1140,79.575,,-13,11.26,9.32,7.38,19.03,,33.01,10.1,3.844444,-1.805556,11.583333,0.0508,-1.432099,68.514188
US_IL_17147,2022-03-01,ChIJ_Y8rRkOyDIgRyJEhal22DNI,Q487322,geoId/17147,US,United States of America,IL,Illinois,17147,Piatt County,US,USA,2,4,0,4343,28,2,9909,16422,8114,8308,1901,2127,1681,1942,1941,2475,2210,1350,795,1801534,40.01,-88.59,1140,79.575,,-16,6.98,5.81,7.37,17.44,,26.36,,7.555556,1.788889,17.177778,0.0,0.845679,61.894915
US_IL_17147,2022-03-02,ChIJ_Y8rRkOyDIgRyJEhal22DNI,Q487322,geoId/17147,US,United States of America,IL,Illinois,17147,Piatt County,US,USA,2,0,0,4343,28,0,9909,16422,8114,8308,1901,2127,1681,1942,1941,2475,2210,1350,795,1801534,40.01,-88.59,1140,79.575,,-18,,9.59,9.59,21.97,,37.16,,8.05,-0.044444,19.261111,0.0,3.728395,73.376934
US_IL_17147,2022-03-03,ChIJ_Y8rRkOyDIgRyJEhal22DNI,Q487322,geoId/17147,US,United States of America,IL,Illinois,17147,Piatt County,US,USA,2,4,0,4347,28,9,9918,16422,8114,8308,1901,2127,1681,1942,1941,2475,2210,1350,795,1801534,40.01,-88.59,1140,79.575,,-17,10.62,8.73,,20.87,6.83,35.29,6.83,4.366667,-0.038889,15.566667,0.0,-0.382716,71.064883
US_IL_17147,2022-03-04,ChIJ_Y8rRkOyDIgRyJEhal22DNI,Q487322,geoId/17147,US,United States of America,IL,Illinois,17147,Piatt County,US,USA,2,5,0,4352,28,155,10073,16422,8114,8308,1901,2127,1681,1942,1941,2475,2210,1350,795,1801534,40.01,-88.59,1140,79.575,,-16,8.61,9.78,7.83,12.13,,27.78,7.04,2.261111,-2.005556,10.566667,0.0,-3.179012,67.327616
US_IL_17147,2022-03-05,ChIJ_Y8rRkOyDIgRyJEhal22DNI,Q487322,geoId/17147,US,United States of America,IL,Illinois,17147,Piatt County,US,USA,2,0,0,4352,28,10,10083,16422,8114,8308,1901,2127,1681,1942,1941,2475,2210,1350,795,1801534,40.01,-88.59,1140,79.575,,-5,7.46,10.25,,17.25,,36.35,,11.494444,5.127778,22.122222,0.0,4.271605,60.823381
US_IL_17147,2022-03-06,ChIJ_Y8rRkOyDIgRyJEhal22DNI,Q487322,geoId/17147,US,United States of America,IL,Illinois,17147,Piatt County,US,USA,2,0,0,4352,28,3,10086,16422,8114,8308,1901,2127,1681,1942,1941,2475,2210,1350,795,1801534,40.01,-88.59,1140,79.575,,,,10.54,7.9,17.56,,34.69,,11.105556,4.561111,17.966667,5.93725,6.993827,75.772392
US_IL_17147,2022-03-07,ChIJ_Y8rRkOyDIgRyJEhal22DNI,Q487322,geoId/17147,US,United States of America,IL,Illinois,17147,Piatt County,US,USA,2,4,0,4356,28,1,10087,16422,8114,8308,1901,2127,1681,1942,1941,2475,2210,1350,795,1801534,40.01,-88.59,1140,79.575,,-20,10.13,14.03,10.52,26.5,8.96,35.08,9.74,2.538889,0.2,7.277778,24.271111,0.623457,87.208509
US_IL_17147,2022-03-08,ChIJ_Y8rRkOyDIgRyJEhal22DNI,Q487322,geoId/17147,US,United States of America,IL,Illinois,17147,Piatt County,US,USA,2,2,0,4358,28,0,10087,16422,8114,8308,1901,2127,1681,1942,1941,2475,2210,1350,795,1801534,40.01,-88.59,1140,79.575,,-20,11.35,16.27,10.97,20.05,,29.89,,-0.733333,-4.038889,3.838889,0.4064,-5.074074,72.373506
US_IL_17147,2022-03-09,ChIJ_Y8rRkOyDIgRyJEhal22DNI,Q487322,geoId/17147,US,United States of America,IL,Illinois,17147,Piatt County,US,USA,2,3,1,4361,29,7,10094,16422,8114,8308,1901,2127,1681,1942,1941,2475,2210,1350,795,1801534,40.01,-88.59,1140,79.575,,-15,11.6,13.15,7.35,23.59,9.67,34.03,5.8,2.45,-1.294444,8.077778,0.0,-1.796296,73.555716
US_IL_17147,2022-03-10,ChIJ_Y8rRkOyDIgRyJEhal22DNI,Q487322,geoId/17147,US,United States of America,IL,Illinois,17147,Piatt County,US,USA,2,1,0,4362,29,2,10096,16422,8114,8308,1901,2127,1681,1942,1941,2475,2210,1350,795,1801534,40.01,-88.59,1140,79.575,,-25,10.16,19.92,8.94,25.2,,38.21,6.1,0.355556,-2.711111,5.005556,0.0,-4.166667,71.672419
US_IL_17147,2022-03-11,ChIJ_Y8rRkOyDIgRyJEhal22DNI,Q487322,geoId/17147,US,United States of America,IL,Illinois,17147,Piatt County,US,USA,2,0,0,4362,29,0,10096,16422,8114,8308,1901,2127,1681,1942,1941,2475,2210,1350,795,1801534,40.01,-88.59,1140,79.575,,-21,11.39,12.9,12.15,21.25,,28.47,,-2.888889,-5.45,1.855556,0.326571,-5.777778,80.189892
US_IL_17147,2022-03-12,ChIJ_Y8rRkOyDIgRyJEhal22DNI,Q487322,geoId/17147,US,United States of America,IL,Illinois,17147,Piatt County,US,USA,2,0,0,4362,29,-8,10088,16422,8114,8308,1901,2127,1681,1942,1941,2475,2210,1350,795,1801534,40.01,-88.59,1140,79.575,,-13,10.39,11.34,7.09,17.01,,37.8,,-7.816667,-12.155556,-2.738889,0.3302,-14.462963,58.791352
US_IL_17147,2022-03-13,ChIJ_Y8rRkOyDIgRyJEhal22DNI,Q487322,geoId/17147,US,United States of America,IL,Illinois,17147,Piatt County,US,USA,2,0,0,4362,29,3,10091,16422,8114,8308,1901,2127,1681,1942,1941,2475,2210,1350,795,1801534,40.01,-88.59,1140,79.575,,,,13.24,,23.16,7.56,39.71,,0.827778,-8.65,12.133333,0.0,-7.049383,55.922949
US_IL_17147,2022-03-14,ChIJ_Y8rRkOyDIgRyJEhal22DNI,Q487322,geoId/17147,US,United States of America,IL,Illinois,17147,Piatt County,US,USA,2,3,0,4365,29,4,10095,16422,8114,8308,1901,2127,1681,1942,1941,2475,2210,1350,795,1801534,40.01,-88.59,1140,79.575,,-25,8.55,10.35,10.35,13.05,,32.85,,9.033333,3.177778,17.055556,0.0,0.567901,55.606867
US_IL_17147,2022-03-15,ChIJ_Y8rRkOyDIgRyJEhal22DNI,Q487322,geoId/17147,US,United States of America,IL,Illinois,17147,Piatt County,US,USA,2,2,0,4367,29,1,10096,16422,8114,8308,1901,2127,1681,1942,1941,2475,2210,1350,795,1801534,40.01,-88.59,1140,79.575,,-24,12.03,13.41,,18.5,,39.32,6.94,11.183333,3.894444,18.905556,0.028222,5.734568,68.570288
US_IL_17147,2022-03-16,ChIJ_Y8rRkOyDIgRyJEhal22DNI,Q487322,geoId/17147,US,United States of America,IL,Illinois,17147,Piatt County,US,USA,2,0,0,4367,29,1,10097,16422,8114,8308,1901,2127,1681,1942,1941,2475,2210,1350,795,1801534,40.01,-88.59,1140,79.575,,-25,11.65,10.72,13.51,20.96,9.32,31.21,11.65,12.604938,4.487654,21.401235,0.0,5.756944,63.109043
US_IL_17147,2022-03-17,ChIJ_Y8rRkOyDIgRyJEhal22DNI,Q487322,geoId/17147,US,United States of America,IL,Illinois,17147,Piatt County,US,USA,2,4,0,4371,29,5,10102,16422,8114,8308,1901,2127,1681,1942,1941,2475,2210,1350,795,1801534,40.01,-88.59,1140,79.575,,-27,13.26,17.52,9.95,22.26,,33.15,,13.975309,5.660494,23.166667,0.0,7.340278,63.843256
US_IL_17147,2022-03-18,ChIJ_Y8rRkOyDIgRyJEhal22DNI,Q487322,geoId/17147,US,United States of America,IL,Illinois,17147,Piatt County,US,USA,2,1,0,4372,29,-14,10088,16422,8114,8308,1901,2127,1681,1942,1941,2475,2210,1350,795,1801534,40.01,-88.59,1140,79.575,,-30,15.21,10.86,,16.08,,20.42,6.95,11.987654,8.944444,18.246914,2.794,9.409722,84.313199
US_IL_17147,2022-03-19,ChIJ_Y8rRkOyDIgRyJEhal22DNI,Q487322,geoId/17147,US,United States of America,IL,Illinois,17147,Piatt County,US,USA,2,0,0,4372,29,5,10093,16422,8114,8308,1901,2127,1681,1942,1941,2475,2210,1350,795,1801534,40.01,-88.59,1140,79.575,,-14,9.82,14.03,11.69,23.39,,34.15,7.48,7.04321,3.277778,12.45679,8.92175,5.701389,91.334723
US_IL_17147,2022-03-20,ChIJ_Y8rRkOyDIgRyJEhal22DNI,Q487322,geoId/17147,US,United States of America,IL,Illinois,17147,Piatt County,US,USA,2,0,0,4372,29,4,10097,16422,8114,8308,1901,2127,1681,1942,1941,2475,2210,1350,795,1801534,40.01,-88.59,1140,79.575,,,10.47,12.29,,15.47,,40.51,7.28,8.203704,0.104938,18.753086,0.903111,1.979167,64.272792
US_IL_17147,2022-03-21,ChIJ_Y8rRkOyDIgRyJEhal22DNI,Q487322,geoId/17147,US,United States of America,IL,Illinois,17147,Piatt County,US,USA,2,4,0,4376,29,2,10099,16422,8114,8308,1901,2127,1681,1942,1941,2475,2210,1350,795,1801534,40.01,-88.59,1140,79.575,,-16,11.17,11.17,8.38,19.14,,36.3,8.78,13.518519,6.845679,22.364198,0.0,3.048611,48.689002
US_IL_17147,2022-03-22,ChIJ_Y8rRkOyDIgRyJEhal22DNI,Q487322,geoId/17147,US,United States of America,IL,Illinois,17147,Piatt County,US,USA,2,-1,0,4375,29,2,10101,16422,8114,8308,1901,2127,1681,1942,1941,2475,2210,1350,795,1801534,40.01,-88.59,1140,79.575,,-15,10.13,12.47,11.3,22.98,8.57,33.11,10.52,11.876543,9.17284,17.030864,7.96925,8.229167,78.232641
US_IL_17147,2022-03-23,ChIJ_Y8rRkOyDIgRyJEhal22DNI,Q487322,geoId/17147,US,United States of America,IL,Illinois,17147,Piatt County,US,USA,2,4,0,4379,29,1,10102,16422,8114,8308,1901,2127,1681,1942,1941,2475,2210,1350,795,1801534,40.01,-88.59,1140,79.575,,-15,12.08,10.87,10.47,20.54,8.46,35.84,,11.314815,8.222222,14.339506,6.7945,10.215278,92.968871
US_IL_17147,2022-03-24,ChIJ_Y8rRkOyDIgRyJEhal22DNI,Q487322,geoId/17147,US,United States of America,IL,Illinois,17147,Piatt County,US,USA,2,4,0,4383,29,3,10105,16422,8114,8308,1901,2127,1681,1942,1941,2475,2210,1350,795,1801534,40.01,-88.59,1140,79.575,,-17,6.59,9.3,8.14,20.55,6.98,32.95,,5.358025,3.283951,8.993827,2.7305,3.854167,90.173422
US_IL_17147,2022-03-25,ChIJ_Y8rRkOyDIgRyJEhal22DNI,Q487322,geoId/17147,US,United States of America,IL,Illinois,17147,Piatt County,US,USA,2,0,0,4383,29,-1,10104,16422,8114,8308,1901,2127,1681,1942,1941,2475,2210,1350,795,1801534,40.01,-88.59,1140,79.575,,-20,6.28,8.24,8.63,11.38,8.24,27.47,7.06,5.882716,3.969136,10.845679,1.80975,2.8125,80.65624
US_IL_17147,2022-03-26,ChIJ_Y8rRkOyDIgRyJEhal22DNI,Q487322,geoId/17147,US,United States of America,IL,Illinois,17147,Piatt County,US,USA,2,0,0,4383,29,1,10105,16422,8114,8308,1901,2127,1681,1942,1941,2475,2210,1350,795,1801534,40.01,-88.59,1140,79.575,,-6,11.1,14.21,7.99,23.53,,34.63,,2.728395,-0.740741,7.654321,0.112889,-4.888889,57.293587
US_IL_17147,2022-03-27,ChIJ_Y8rRkOyDIgRyJEhal22DNI,Q487322,geoId/17147,US,United States of America,IL,Illinois,17147,Piatt County,US,USA,2,0,0,4383,29,7,10112,16422,8114,8308,1901,2127,1681,1942,1941,2475,2210,1350,795,1801534,40.01,-88.59,1140,79.575,,,14.23,15.09,9.91,19.83,8.62,33.19,10.35,-0.148148,-4.228395,4.808642,0.0,-7.569444,57.183839
US_IL_17147,2022-03-28,ChIJ_Y8rRkOyDIgRyJEhal22DNI,Q487322,geoId/17147,US,United States of America,IL,Illinois,17147,Piatt County,US,USA,2,6,0,4389,29,1,10113,16422,8114,8308,1901,2127,1681,1942,1941,2475,2210,1350,795,1801534,40.01,-88.59,1140,79.575,,-16,11.4,9.5,8.74,29.27,6.84,23.57,,0.024691,-5.067901,5.654321,0.0,-8.756944,51.314356
US_IL_17147,2022-03-29,ChIJ_Y8rRkOyDIgRyJEhal22DNI,Q487322,geoId/17147,US,United States of America,IL,Illinois,17147,Piatt County,US,USA,2,0,0,4389,29,1,10114,16422,8114,8308,1901,2127,1681,1942,1941,2475,2210,1350,795,1801534,40.01,-88.59,1140,79.575,,-15,11.54,8.46,11.54,18.46,,33.84,6.54,2.544444,-0.216667,6.9,0.0,-4.753086,58.513338
US_IL_17147,2022-03-30,ChIJ_Y8rRkOyDIgRyJEhal22DNI,Q487322,geoId/17147,US,United States of America,IL,Illinois,17147,Piatt County,US,USA,2,2,0,4391,29,0,10114,16422,8114,8308,1901,2127,1681,1942,1941,2475,2210,1350,795,1801534,40.01,-88.59,1140,79.575,,-16,11.35,,10.62,19.41,,31.13,,11.116667,5.133333,18.694444,0.290286,6.54321,73.089946
US_IL_17147,2022-03-31,ChIJ_Y8rRkOyDIgRyJEhal22DNI,Q487322,geoId/17147,US,United States of America,IL,Illinois,17147,Piatt County,US,USA,2,1,0,4392,29,3,10117,16422,8114,8308,1901,2127,1681,1942,1941,2475,2210,1350,795,1801534,40.01,-88.59,1140,79.575,,-14,9.19,11.87,8.81,19.53,,29.49,,5.372222,2.172222,13.488889,40.498889,3.697531,89.085431
US_IL_17147,2022-04-01,ChIJ_Y8rRkOyDIgRyJEhal22DNI,Q487322,geoId/17147,US,United States of America,IL,Illinois,17147,Piatt County,US,USA,2,2,0,4394,29,-5,10112,16422,8114,8308,1901,2127,1681,1942,1941,2475,2210,1350,795,1801534,40.01,-88.59,1140,79.575,,-17,11.55,6.93,9.24,16.17,6.54,31.18,,2.661111,0.388889,6.983333,0.846667,-1.728395,72.790234
US_IL_17147,2022-04-02,ChIJ_Y8rRkOyDIgRyJEhal22DNI,Q487322,geoId/17147,US,United States of America,IL,Illinois,17147,Piatt County,US,USA,2,0,0,4394,29,2,10114,16422,8114,8308,1901,2127,1681,1942,1941,2475,2210,1350,795,1801534,40.01,-88.59,1140,79.575,,-9,16.21,9.91,,18.92,6.76,32.88,,4.166667,-0.616667,10.988889,0.056444,0.641975,77.710318
US_IL_17147,2022-04-03,ChIJ_Y8rRkOyDIgRyJEhal22DNI,Q487322,geoId/17147,US,United States of America,IL,Illinois,17147,Piatt County,US,USA,2,0,0,4394,29,3,10117,16422,8114,8308,1901,2127,1681,1942,1941,2475,2210,1350,795,1801534,40.01,-88.59,1140,79.575,,,7.81,11.48,,15.62,,28.94,,6.377778,-0.211111,15.044444,0.2032,1.234568,69.297848
US_IL_17147,2022-04-04,ChIJ_Y8rRkOyDIgRyJEhal22DNI,Q487322,geoId/17147,US,United States of America,IL,Illinois,17147,Piatt County,US,USA,2,1,0,4395,29,4,10121,16422,8114,8308,1901,2127,1681,1942,1941,2475,2210,1350,795,1801534,40.01,-88.59,1140,79.575,,-18,9.35,12.08,8.18,23.38,,33.52,,10.855556,7.988889,15.1,0.362857,4.697531,65.75489
