location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,new_deceased_age_0,new_deceased_age_1,new_deceased_age_2,new_deceased_age_3,new_deceased_age_4,new_deceased_age_5,new_deceased_age_6,new_deceased_age_7,new_deceased_age_8,new_deceased_age_9,cumulative_deceased_age_0,cumulative_deceased_age_1,cumulative_deceased_age_2,cumulative_deceased_age_3,cumulative_deceased_age_4,cumulative_deceased_age_5,cumulative_deceased_age_6,cumulative_deceased_age_7,cumulative_deceased_age_8,cumulative_deceased_age_9,new_hospitalized_patients_age_0,new_hospitalized_patients_age_1,new_hospitalized_patients_age_2,new_hospitalized_patients_age_3,new_hospitalized_patients_age_4,new_hospitalized_patients_age_5,new_hospitalized_patients_age_6,new_hospitalized_patients_age_7,new_hospitalized_patients_age_8,new_hospitalized_patients_age_9,cumulative_hospitalized_patients_age_0,cumulative_hospitalized_patients_age_1,cumulative_hospitalized_patients_age_2,cumulative_hospitalized_patients_age_3,cumulative_hospitalized_patients_age_4,cumulative_hospitalized_patients_age_5,cumulative_hospitalized_patients_age_6,cumulative_hospitalized_patients_age_7,cumulative_hospitalized_patients_age_8,cumulative_hospitalized_patients_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_GA_13225,2022-04-13,ChIJd8hP9Sbq84gRmVgRE1FuGd4,Q491553,geoId/13225,US,United States of America,GA,Georgia,13225,Peach County,US,USA,2,1,0,6158,133,1,12490,0,0,0,1,0,0,0,0,0,0,73,87,241,794,633,516,545,461,237,104,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,9,15,25,31,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26961,12980,13981,3044,3932,4182,3053,2952,3832,3193,1881,892,1074381,32.56,-83.83,392,75.54,22,,55,-14,3,4.15,6.75,14.79,11.16,3.63,5.45,9.86,4.93,5.97,11.16,,5.45,,5.45,12.19,27.76,7.0,7.52,,7.0,35.54,,6.23,7.0,7.26,20.55,13.561111,27.494444,0.0,15.322222,72.033727
US_GA_13225,2022-04-14,ChIJd8hP9Sbq84gRmVgRE1FuGd4,Q491553,geoId/13225,US,United States of America,GA,Georgia,13225,Peach County,US,USA,2,0,0,6158,133,2,12492,0,0,0,0,-1,0,1,0,0,0,73,87,241,794,632,516,546,461,237,104,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,9,15,25,31,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26961,12980,13981,3044,3932,4182,3053,2952,3832,3193,1881,892,1074381,32.56,-83.83,392,75.54,19,,31,-15,3,5.3,5.57,13.79,6.89,5.57,5.04,8.22,8.48,6.89,11.14,,4.24,5.3,3.98,7.69,25.45,9.02,9.55,4.24,5.04,39.24,4.24,7.16,5.57,5.57,20.733333,16.005556,26.027778,0.451556,15.761111,73.300261
US_GA_13225,2022-04-15,ChIJd8hP9Sbq84gRmVgRE1FuGd4,Q491553,geoId/13225,US,United States of America,GA,Georgia,13225,Peach County,US,USA,2,3,0,6161,133,4,12496,0,0,0,1,0,0,0,1,1,0,73,87,241,795,632,516,546,462,238,104,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,9,15,25,31,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26961,12980,13981,3044,3932,4182,3053,2952,3832,3193,1881,892,1074381,32.56,-83.83,392,75.54,17,19,35,-24,3,7.15,6.29,12.87,10.86,5.72,8.58,8.01,8.86,6.0,10.58,5.43,,,6.0,10.01,24.3,6.86,7.43,6.0,4.86,52.03,,5.43,6.0,5.72,18.344444,7.877778,26.927778,0.0,6.488889,46.374524
US_GA_13225,2022-04-16,ChIJd8hP9Sbq84gRmVgRE1FuGd4,Q491553,geoId/13225,US,United States of America,GA,Georgia,13225,Peach County,US,USA,2,0,0,6161,133,0,12496,0,0,0,0,0,0,0,0,0,0,73,87,241,795,632,516,546,462,238,104,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,9,15,25,31,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26961,12980,13981,3044,3932,4182,3053,2952,3832,3193,1881,892,1074381,32.56,-83.83,392,75.54,7,8,9,-20,,6.07,7.34,11.81,5.75,8.3,5.43,6.71,,5.11,6.07,,,,,8.3,19.48,4.79,9.9,,5.43,36.4,,5.11,6.71,,18.122222,12.894444,24.172222,2.159,14.305556,78.512742
US_GA_13225,2022-04-17,ChIJd8hP9Sbq84gRmVgRE1FuGd4,Q491553,geoId/13225,US,United States of America,GA,Georgia,13225,Peach County,US,USA,2,0,0,6161,133,0,12496,0,0,0,0,0,0,0,0,0,0,73,87,241,795,632,516,546,462,238,104,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,9,15,25,31,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26961,12980,13981,3044,3932,4182,3053,2952,3832,3193,1881,892,1074381,32.56,-83.83,392,75.54,-11,2,34,-32,,8.16,8.48,11.09,14.35,,4.57,8.48,7.18,5.55,8.48,,4.89,,,6.85,18.59,5.22,11.09,,5.55,31.64,,8.16,7.83,,20.266667,15.155556,26.555556,4.934857,17.183333,82.713562
US_GA_13225,2022-04-18,ChIJd8hP9Sbq84gRmVgRE1FuGd4,Q491553,geoId/13225,US,United States of America,GA,Georgia,13225,Peach County,US,USA,2,0,0,6161,133,0,12496,0,0,0,0,0,0,0,0,0,0,73,87,241,795,632,516,546,462,238,104,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,9,15,25,31,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26961,12980,13981,3044,3932,4182,3053,2952,3832,3193,1881,892,1074381,32.56,-83.83,392,75.54,15,17,24,-16,3,9.04,5.94,16.28,7.24,4.91,3.62,10.59,6.2,6.46,10.85,4.91,4.65,,3.62,9.56,22.22,3.88,10.34,,5.17,33.59,4.65,8.27,9.04,4.13,19.705556,16.144444,25.438889,17.6276,16.494444,81.768525
US_GA_13225,2022-04-19,ChIJd8hP9Sbq84gRmVgRE1FuGd4,Q491553,geoId/13225,US,United States of America,GA,Georgia,13225,Peach County,US,USA,2,0,0,6161,133,11,12507,0,0,0,0,0,0,0,0,0,0,73,87,241,795,632,516,546,462,238,104,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,9,15,25,31,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26961,12980,13981,3044,3932,4182,3053,2952,3832,3193,1881,892,1074381,32.56,-83.83,392,75.54,12,11,21,-15,3,4.95,6.6,13.48,11.56,7.43,9.36,7.15,4.68,,15.69,4.68,4.95,4.4,,11.56,28.62,,9.36,4.13,5.23,40.45,4.13,5.5,6.33,7.15,13.533333,5.833333,22.816667,0.254,2.522222,47.517306
US_GA_13225,2022-04-20,ChIJd8hP9Sbq84gRmVgRE1FuGd4,Q491553,geoId/13225,US,United States of America,GA,Georgia,13225,Peach County,US,USA,2,10,0,6171,133,0,12507,2,0,1,2,0,0,0,0,2,0,75,87,242,797,632,516,546,462,240,104,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,9,15,25,31,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26961,12980,13981,3044,3932,4182,3053,2952,3832,3193,1881,892,1074381,32.56,-83.83,392,75.54,16,15,26,-14,3,4.83,6.82,14.48,11.36,5.11,4.83,13.06,4.83,,9.66,6.82,4.83,,,10.51,23.29,5.96,7.1,4.26,7.95,36.92,,6.53,5.68,5.4,13.422222,4.55,24.177778,0.0,4.95,56.76777
US_GA_13225,2022-04-21,ChIJd8hP9Sbq84gRmVgRE1FuGd4,Q491553,geoId/13225,US,United States of America,GA,Georgia,13225,Peach County,US,USA,2,0,0,6171,133,3,12510,0,0,0,0,0,0,0,0,0,0,75,87,242,797,632,516,546,462,240,104,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,9,15,25,31,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26961,12980,13981,3044,3932,4182,3053,2952,3832,3193,1881,892,1074381,32.56,-83.83,392,75.54,13,,35,-16,3,7.62,8.41,13.67,5.78,4.47,6.83,9.73,6.83,,8.15,5.0,5.26,,,10.78,27.34,7.1,9.99,6.31,8.94,34.97,4.21,5.78,5.26,,18.544444,11.066667,25.472222,0.0,11.755556,64.719443
US_GA_13225,2022-04-22,ChIJd8hP9Sbq84gRmVgRE1FuGd4,Q491553,geoId/13225,US,United States of America,GA,Georgia,13225,Peach County,US,USA,2,0,0,6171,133,2,12512,0,0,0,0,0,0,0,0,0,0,75,87,242,797,632,516,546,462,240,104,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,9,15,25,31,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26961,12980,13981,3044,3932,4182,3053,2952,3832,3193,1881,892,1074381,32.56,-83.83,392,75.54,15,,25,-16,0,,6.32,13.9,6.57,,4.3,9.35,5.56,5.31,7.83,4.8,7.83,,4.3,6.57,24.01,4.3,7.33,5.81,5.31,34.88,,7.33,7.33,6.07,19.161111,11.233333,27.966667,0.0,12.944444,67.36772
US_GA_13225,2022-04-23,ChIJd8hP9Sbq84gRmVgRE1FuGd4,Q491553,geoId/13225,US,United States of America,GA,Georgia,13225,Peach County,US,USA,2,0,0,6171,133,4,12516,0,0,0,0,0,0,0,0,0,0,75,87,242,797,632,516,546,462,240,104,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,9,15,25,31,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26961,12980,13981,3044,3932,4182,3053,2952,3832,3193,1881,892,1074381,32.56,-83.83,392,75.54,23,,20,-9,,,,16.37,7.84,7.16,8.18,7.84,6.14,,7.84,,6.14,,,6.48,22.5,4.77,8.52,5.12,,40.23,,8.52,,6.82,19.827778,11.422222,27.966667,0.0,13.355556,66.407739
US_GA_13225,2022-04-24,ChIJd8hP9Sbq84gRmVgRE1FuGd4,Q491553,geoId/13225,US,United States of America,GA,Georgia,13225,Peach County,US,USA,2,0,0,6171,133,0,12516,0,0,0,0,0,0,0,0,0,0,75,87,242,797,632,516,546,462,240,104,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,9,15,25,31,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26961,12980,13981,3044,3932,4182,3053,2952,3832,3193,1881,892,1074381,32.56,-83.83,392,75.54,21,,27,-23,,8.08,10.66,18.42,8.72,,,10.99,5.17,6.46,8.4,,7.43,,6.14,9.05,26.5,5.82,9.69,,6.14,42.98,8.72,8.08,7.75,6.46,20.25,11.905556,27.944444,0.0,13.905556,67.043998
US_GA_13225,2022-04-25,ChIJd8hP9Sbq84gRmVgRE1FuGd4,Q491553,geoId/13225,US,United States of America,GA,Georgia,13225,Peach County,US,USA,2,0,0,6171,133,0,12516,0,0,0,0,0,0,0,0,0,0,75,87,242,797,632,516,546,462,240,104,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,9,15,25,31,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26961,12980,13981,3044,3932,4182,3053,2952,3832,3193,1881,892,1074381,32.56,-83.83,392,75.54,20,,28,-13,3,4.69,7.16,17.04,6.42,4.69,8.64,8.4,5.93,,7.66,4.2,,,,8.4,25.44,5.43,11.61,,4.94,41.0,3.95,4.94,7.16,6.17,21.2,13.522222,29.783333,0.0,15.583333,70.423418
US_GA_13225,2022-04-26,ChIJd8hP9Sbq84gRmVgRE1FuGd4,Q491553,geoId/13225,US,United States of America,GA,Georgia,13225,Peach County,US,USA,2,0,0,6171,133,7,12523,0,0,0,0,0,0,0,0,0,0,75,87,242,797,632,516,546,462,240,104,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,9,15,25,31,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26961,12980,13981,3044,3932,4182,3053,2952,3832,3193,1881,892,1074381,32.56,-83.83,392,75.54,17,,28,-14,3,6.06,,8.73,10.19,4.12,5.09,8.97,6.3,6.55,10.43,4.85,5.82,3.64,,9.94,27.65,4.61,6.55,4.85,5.82,34.44,4.61,7.03,4.85,7.28,21.572222,15.066667,28.744444,0.0,16.955556,75.317458
US_GA_13225,2022-04-27,ChIJd8hP9Sbq84gRmVgRE1FuGd4,Q491553,geoId/13225,US,United States of America,GA,Georgia,13225,Peach County,US,USA,2,16,0,6187,133,0,12523,1,2,0,0,0,2,0,-1,0,1,76,89,242,797,632,518,546,461,240,105,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,9,15,25,31,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26961,12980,13981,3044,3932,4182,3053,2952,3832,3193,1881,892,1074381,32.56,-83.83,392,75.54,35,,29,-14,3,5.28,6.94,15.27,12.21,5.28,11.11,5.83,6.11,,15.82,4.72,5.83,,4.72,9.44,27.21,5.55,7.22,3.89,7.77,41.64,,5.83,5.83,4.72,17.916667,9.85,26.7,0.0,8.811111,55.42975
US_GA_13225,2022-04-28,ChIJd8hP9Sbq84gRmVgRE1FuGd4,Q491553,geoId/13225,US,United States of America,GA,Georgia,13225,Peach County,US,USA,2,0,0,6187,133,6,12529,0,0,0,0,0,0,0,0,0,0,76,89,242,797,632,518,546,461,240,105,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,9,15,25,31,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26961,12980,13981,3044,3932,4182,3053,2952,3832,3193,1881,892,1074381,32.56,-83.83,392,75.54,20,,25,-15,2,4.75,10.02,20.3,6.06,6.06,,11.6,6.59,7.91,10.55,,,,,8.96,26.36,9.23,8.7,,6.86,37.97,4.75,5.8,7.91,6.33,17.494444,8.0,26.977778,0.0,7.555556,52.362929
US_GA_13225,2022-04-29,ChIJd8hP9Sbq84gRmVgRE1FuGd4,Q491553,geoId/13225,US,United States of America,GA,Georgia,13225,Peach County,US,USA,2,0,0,6187,133,6,12535,0,0,0,0,0,0,0,0,0,0,76,89,242,797,632,518,546,461,240,105,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,9,15,25,31,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26961,12980,13981,3044,3932,4182,3053,2952,3832,3193,1881,892,1074381,32.56,-83.83,392,75.54,18,,31,-17,0,6.78,4.27,11.05,7.79,3.77,,9.29,4.52,4.27,10.3,,4.52,3.77,,7.03,22.36,3.77,6.03,,3.52,36.92,4.27,7.79,4.52,5.02,18.744444,8.894444,27.605556,0.0,9.533333,55.24562
US_GA_13225,2022-04-30,ChIJd8hP9Sbq84gRmVgRE1FuGd4,Q491553,geoId/13225,US,United States of America,GA,Georgia,13225,Peach County,US,USA,2,0,0,6187,133,0,12535,0,0,0,0,0,0,0,0,0,0,76,89,242,797,632,518,546,461,240,105,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,9,15,25,31,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26961,12980,13981,3044,3932,4182,3053,2952,3832,3193,1881,892,1074381,32.56,-83.83,392,75.54,29,,24,-13,,,5.74,19.91,8.78,,5.06,10.12,5.06,,8.78,6.75,5.74,,7.76,7.76,25.31,,17.21,6.75,,36.45,,12.15,10.46,5.06,20.8,12.722222,28.566667,0.0,13.633333,63.794506
US_GA_13225,2022-05-01,ChIJd8hP9Sbq84gRmVgRE1FuGd4,Q491553,geoId/13225,US,United States of America,GA,Georgia,13225,Peach County,US,USA,2,0,0,6187,133,0,12535,0,0,0,0,0,0,0,0,0,0,76,89,242,797,632,518,546,461,240,105,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,9,15,25,31,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26961,12980,13981,3044,3932,4182,3053,2952,3832,3193,1881,892,1074381,32.56,-83.83,392,75.54,,,45,-27,,6.6,7.86,16.97,10.69,4.71,7.54,10.37,6.6,,10.06,5.97,,,,8.49,21.69,,11.0,6.29,5.66,42.43,,11.32,7.86,6.6,21.95,14.988889,28.977778,0.0254,16.75,72.684271
US_GA_13225,2022-05-02,ChIJd8hP9Sbq84gRmVgRE1FuGd4,Q491553,geoId/13225,US,United States of America,GA,Georgia,13225,Peach County,US,USA,2,-2,0,6185,133,0,12535,0,0,0,0,0,0,0,0,0,0,76,89,242,797,632,518,546,461,240,105,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,9,15,25,31,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26961,12980,13981,3044,3932,4182,3053,2952,3832,3193,1881,892,1074381,32.56,-83.83,392,75.54,23,,29,-15,2,5.3,6.99,13.49,5.78,3.37,5.3,9.64,4.34,6.75,10.12,4.82,6.99,,4.58,9.4,25.79,5.3,12.53,4.58,10.12,38.08,5.3,6.99,8.68,6.99,22.866667,16.255556,30.811111,0.0,17.45,71.636594
US_GA_13225,2022-05-03,ChIJd8hP9Sbq84gRmVgRE1FuGd4,Q491553,geoId/13225,US,United States of America,GA,Georgia,13225,Peach County,US,USA,2,0,0,6185,133,11,12546,0,0,0,0,0,0,0,0,0,0,76,89,242,797,632,518,546,461,240,105,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,9,15,25,31,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26961,12980,13981,3044,3932,4182,3053,2952,3832,3193,1881,892,1074381,32.56,-83.83,392,75.54,26,,40,-15,3,4.25,7.36,14.16,7.36,5.66,7.08,13.02,5.95,7.36,14.16,,7.64,,,8.49,24.35,5.1,8.49,6.23,10.76,42.47,4.53,11.61,6.79,7.08,23.883333,16.561111,31.616667,0.0,17.15,66.10137
US_GA_13225,2022-05-04,ChIJd8hP9Sbq84gRmVgRE1FuGd4,Q491553,geoId/13225,US,United States of America,GA,Georgia,13225,Peach County,US,USA,2,31,0,6216,133,0,12546,0,1,0,1,0,4,3,2,1,0,76,90,242,798,632,522,549,463,241,105,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,9,15,25,31,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26961,12980,13981,3044,3932,4182,3053,2952,3832,3193,1881,892,1074381,32.56,-83.83,392,75.54,31,,25,-15,3,4.98,5.48,13.2,4.73,7.47,5.98,11.45,7.97,6.97,12.45,5.48,4.23,3.73,,14.19,23.16,5.98,5.98,4.23,6.47,33.86,4.48,6.47,6.97,4.23,24.144444,17.527778,31.65,5.122333,18.255556,69.833813
US_GA_13225,2022-05-05,ChIJd8hP9Sbq84gRmVgRE1FuGd4,Q491553,geoId/13225,US,United States of America,GA,Georgia,13225,Peach County,US,USA,2,0,0,6216,133,0,12546,0,0,0,0,0,0,0,0,0,0,76,90,242,798,632,522,549,463,241,105,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,9,15,25,31,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26961,12980,13981,3044,3932,4182,3053,2952,3832,3193,1881,892,1074381,32.56,-83.83,392,75.54,26,,21,-16,2,5.25,4.46,16.02,11.82,3.94,7.09,9.46,7.62,4.99,9.98,,6.57,,7.09,12.08,21.54,5.25,9.98,4.46,9.46,41.23,,11.03,5.78,4.73,24.655556,17.666667,32.466667,0.1778,18.505556,68.776377
US_GA_13225,2022-05-06,ChIJd8hP9Sbq84gRmVgRE1FuGd4,Q491553,geoId/13225,US,United States of America,GA,Georgia,13225,Peach County,US,USA,2,0,0,6216,133,5,12551,0,0,0,0,0,0,0,0,0,0,76,90,242,798,632,522,549,463,241,105,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,9,15,25,31,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26961,12980,13981,3044,3932,4182,3053,2952,3832,3193,1881,892,1074381,32.56,-83.83,392,75.54,14,,19,-16,1,5.51,3.67,12.85,9.18,,,10.75,5.77,4.46,11.8,,5.25,,,14.69,23.08,,7.34,,4.46,28.06,3.67,6.03,8.13,4.46,23.961111,18.677778,30.694444,0.9144,18.488889,71.599139
US_GA_13225,2022-05-07,ChIJd8hP9Sbq84gRmVgRE1FuGd4,Q491553,geoId/13225,US,United States of America,GA,Georgia,13225,Peach County,US,USA,2,0,0,6216,133,1,12552,0,0,0,0,0,0,0,0,0,0,76,90,242,798,632,522,549,463,241,105,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,9,15,25,31,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26961,12980,13981,3044,3932,4182,3053,2952,3832,3193,1881,892,1074381,32.56,-83.83,392,75.54,28,,20,-16,,5.76,9.14,21.34,4.74,7.79,,9.14,,,11.18,,6.1,,6.1,8.47,23.03,5.08,10.5,5.08,4.74,40.98,6.1,11.18,9.14,,20.822222,15.761111,27.161111,0.3556,12.65,59.662386
US_GA_13225,2022-05-08,ChIJd8hP9Sbq84gRmVgRE1FuGd4,Q491553,geoId/13225,US,United States of America,GA,Georgia,13225,Peach County,US,USA,2,0,0,6216,133,0,12552,0,0,0,0,0,0,0,0,0,0,76,90,242,798,632,522,549,463,241,105,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,9,15,25,31,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26961,12980,13981,3044,3932,4182,3053,2952,3832,3193,1881,892,1074381,32.56,-83.83,392,75.54,22,,5,-27,,,7.19,17.81,5.48,,4.79,13.36,6.17,,10.27,,,,4.79,,22.6,6.51,12.33,5.48,6.51,42.12,7.19,9.59,6.17,10.62,17.455556,11.755556,24.094444,0.0,12.083333,71.087865
US_GA_13225,2022-05-09,ChIJd8hP9Sbq84gRmVgRE1FuGd4,Q491553,geoId/13225,US,United States of America,GA,Georgia,13225,Peach County,US,USA,2,0,0,6216,133,0,12552,0,0,0,0,0,0,0,0,0,0,76,90,242,798,632,522,549,463,241,105,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,9,15,25,31,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26961,12980,13981,3044,3932,4182,3053,2952,3832,3193,1881,892,1074381,32.56,-83.83,392,75.54,25,,26,-13,2,4.13,4.9,12.64,6.71,,5.93,9.54,4.64,3.61,14.96,5.93,5.16,,5.67,8.0,28.38,5.67,7.74,3.61,7.48,34.31,3.61,6.71,7.74,4.38,16.661111,10.45,23.35,0.0,10.4,66.701621
US_GA_13225,2022-05-10,ChIJd8hP9Sbq84gRmVgRE1FuGd4,Q491553,geoId/13225,US,United States of America,GA,Georgia,13225,Peach County,US,USA,2,0,0,6216,133,5,12557,0,0,0,0,0,0,0,0,0,0,76,90,242,798,632,522,549,463,241,105,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,9,15,25,31,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,26961,12980,13981,3044,3932,4182,3053,2952,3832,3193,1881,892,1074381,32.56,-83.83,392,75.54,19,,25,-15,2,4.4,6.21,16.05,5.18,6.47,5.95,11.65,6.47,4.66,8.28,3.62,4.92,5.18,4.4,10.35,24.07,5.18,8.8,5.69,5.18,36.24,6.21,9.32,5.95,3.62,18.305556,9.761111,28.172222,0.0,9.027778,54.838802
