location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_common_cold,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_SD_46081,2022-02-07,ChIJgzdJ6vajMlMRs3gfVRaoiOw,Q489099,geoId/46081,US,United States of America,SD,South Dakota,46081,Lawrence County,US,USA,2,20,0,6358,79,0,14501,25677,12858,12819,2488,3133,3645,2976,2582,3441,4054,2074,1284,1739829,44.36,-103.79,2073,79.26,1,,,-11,1,,7.14,9.28,6.19,5.95,7.14,3.33,9.04,,3.33,7.61,3.81,3.33,,3.33,3.57,5.23,19.27,5.95,8.09,4.04,,5.71,35.21,,5.95,7.61,3.81,4.28,3.977778,-2.383333,13.422222,0.0508,,-8.875,37.865726
US_SD_46081,2022-02-08,ChIJgzdJ6vajMlMRs3gfVRaoiOw,Q489099,geoId/46081,US,United States of America,SD,South Dakota,46081,Lawrence County,US,USA,2,24,0,6382,79,9,14510,25677,12858,12819,2488,3133,3645,2976,2582,3441,4054,2074,1284,1739829,44.36,-103.79,2073,79.26,1,,,-15,3,3.57,6.42,7.85,10.94,6.9,8.33,,9.28,5.0,6.9,6.66,,5.0,3.33,,4.52,6.18,19.74,5.95,5.0,6.66,4.28,5.23,39.96,3.81,7.61,6.9,5.0,4.52,5.705556,-0.455556,12.111111,0.0,,-9.743056,31.272291
US_SD_46081,2022-02-09,ChIJgzdJ6vajMlMRs3gfVRaoiOw,Q489099,geoId/46081,US,United States of America,SD,South Dakota,46081,Lawrence County,US,USA,2,21,0,6403,79,3,14513,25677,12858,12819,2488,3133,3645,2976,2582,3441,4054,2074,1284,1739829,44.36,-103.79,2073,79.26,-4,,,-16,4,6.32,5.85,7.26,8.43,3.51,5.15,,7.96,6.55,,5.85,4.68,,3.98,4.45,,4.45,19.43,4.92,6.32,6.32,,3.75,35.11,,6.09,5.38,,,1.438889,-2.8,7.977778,0.0,,-6.638889,53.342337
US_SD_46081,2022-02-10,ChIJgzdJ6vajMlMRs3gfVRaoiOw,Q489099,geoId/46081,US,United States of America,SD,South Dakota,46081,Lawrence County,US,USA,2,14,1,6417,80,2,14515,25677,12858,12819,2488,3133,3645,2976,2582,3441,4054,2074,1284,1739829,44.36,-103.79,2073,79.26,5,,,-14,1,,5.92,10.89,9.47,6.16,,,12.55,5.44,3.79,4.02,4.5,6.63,6.39,3.79,4.97,7.58,23.2,6.39,4.73,,3.79,4.97,27.93,3.79,4.97,5.68,3.79,4.73,3.516667,-4.066667,13.944444,1.044222,,-2.243056,65.009545
US_SD_46081,2022-02-11,ChIJgzdJ6vajMlMRs3gfVRaoiOw,Q489099,geoId/46081,US,United States of America,SD,South Dakota,46081,Lawrence County,US,USA,2,11,0,6428,80,8,14523,25677,12858,12819,2488,3133,3645,2976,2582,3441,4054,2074,1284,1739829,44.36,-103.79,2073,79.26,-20,3,,-12,6,4.24,7.3,9.19,5.42,4.01,5.42,,8.25,,,7.07,,3.53,,3.77,7.3,8.01,16.96,4.01,3.3,3.77,3.3,5.42,32.99,,6.13,5.66,,4.48,-1.061111,-7.161111,10.166667,1.55575,,-4.416667,75.733363
US_SD_46081,2022-02-12,ChIJgzdJ6vajMlMRs3gfVRaoiOw,Q489099,geoId/46081,US,United States of America,SD,South Dakota,46081,Lawrence County,US,USA,2,0,0,6428,80,9,14532,25677,12858,12819,2488,3133,3645,2976,2582,3441,4054,2074,1284,1739829,44.36,-103.79,2073,79.26,-8,,,-19,,4.69,5.43,8.89,7.16,4.69,4.2,5.43,9.63,6.91,6.17,4.44,4.94,,5.18,,,4.69,18.51,5.18,4.94,,,,29.13,,,5.43,,4.44,-5.388889,-10.716667,2.6,1.7145,,-11.472222,61.112221
US_SD_46081,2022-02-13,ChIJgzdJ6vajMlMRs3gfVRaoiOw,Q489099,geoId/46081,US,United States of America,SD,South Dakota,46081,Lawrence County,US,USA,2,0,0,6428,80,1,14533,25677,12858,12819,2488,3133,3645,2976,2582,3441,4054,2074,1284,1739829,44.36,-103.79,2073,79.26,8,,,-15,,3.92,,9.07,6.13,4.41,6.86,,10.29,7.35,8.58,6.86,,3.92,4.17,,4.17,5.64,14.21,,4.66,,,5.15,33.82,5.64,,5.39,5.15,,-1.855556,-11.305556,9.006944,0.0254,,-9.916667,53.251172
US_SD_46081,2022-02-14,ChIJgzdJ6vajMlMRs3gfVRaoiOw,Q489099,geoId/46081,US,United States of America,SD,South Dakota,46081,Lawrence County,US,USA,2,13,0,6441,80,0,14533,25677,12858,12819,2488,3133,3645,2976,2582,3441,4054,2074,1284,1739829,44.36,-103.79,2073,79.26,15,,,-9,0,,7.83,8.31,7.6,3.32,4.99,5.46,8.78,4.75,,5.46,3.8,4.04,3.32,,3.32,5.46,20.42,5.22,4.75,4.04,3.32,4.04,35.37,4.04,5.93,4.99,,6.65,-0.127778,-8.683333,8.627778,0.0,,-6.930556,59.217763
US_SD_46081,2022-02-15,ChIJgzdJ6vajMlMRs3gfVRaoiOw,Q489099,geoId/46081,US,United States of America,SD,South Dakota,46081,Lawrence County,US,USA,2,40,0,6481,80,0,14533,25677,12858,12819,2488,3133,3645,2976,2582,3441,4054,2074,1284,1739829,44.36,-103.79,2073,79.26,3,,,-16,2,4.7,5.17,9.16,6.58,6.81,6.11,,9.39,3.76,5.17,6.58,3.29,4.7,3.76,,,5.4,23.25,5.64,6.34,4.23,3.52,5.87,37.58,,8.22,6.34,4.23,3.99,-1.483333,-8.25,6.983333,0.0,,-8.520833,60.30652
US_SD_46081,2022-02-16,ChIJgzdJ6vajMlMRs3gfVRaoiOw,Q489099,geoId/46081,US,United States of America,SD,South Dakota,46081,Lawrence County,US,USA,2,13,1,6494,81,8,14541,25677,12858,12819,2488,3133,3645,2976,2582,3441,4054,2074,1284,1739829,44.36,-103.79,2073,79.26,-14,,,-20,4,,5.61,11.68,9.11,4.44,6.31,,9.58,4.67,5.61,9.35,,5.61,,,4.44,5.38,16.59,6.78,4.91,,,6.54,30.14,,5.14,5.38,6.54,,-3.85,-8.816667,1.861111,1.016,,-6.770833,78.248348
US_SD_46081,2022-02-17,ChIJgzdJ6vajMlMRs3gfVRaoiOw,Q489099,geoId/46081,US,United States of America,SD,South Dakota,46081,Lawrence County,US,USA,2,9,0,6503,81,13,14554,25677,12858,12819,2488,3133,3645,2976,2582,3441,4054,2074,1284,1739829,44.36,-103.79,2073,79.26,6,,,-15,1,4.72,4.01,11.32,6.6,3.77,6.84,3.3,5.9,4.25,4.48,8.49,4.95,,3.3,4.01,3.3,5.42,22.4,4.48,6.37,5.9,,6.6,32.55,3.77,6.6,5.42,3.3,,-8.294444,-15.922222,1.922222,0.790222,,-14.555556,59.092352
US_SD_46081,2022-02-18,ChIJgzdJ6vajMlMRs3gfVRaoiOw,Q489099,geoId/46081,US,United States of America,SD,South Dakota,46081,Lawrence County,US,USA,2,8,1,6511,82,5,14559,25677,12858,12819,2488,3133,3645,2976,2582,3441,4054,2074,1284,1739829,44.36,-103.79,2073,79.26,-3,17,,-17,4,4.29,4.07,6.1,4.29,5.42,4.75,,6.78,4.97,6.55,6.55,3.84,,,,,4.29,18.53,5.65,3.84,,,5.65,30.95,3.84,5.2,5.2,4.29,,0.472222,-5.116667,5.366667,0.28575,,-5.166667,63.880579
US_SD_46081,2022-02-19,ChIJgzdJ6vajMlMRs3gfVRaoiOw,Q489099,geoId/46081,US,United States of America,SD,South Dakota,46081,Lawrence County,US,USA,2,0,0,6511,82,2,14561,25677,12858,12819,2488,3133,3645,2976,2582,3441,4054,2074,1284,1739829,44.36,-103.79,2073,79.26,13,,,-15,,,,10.32,6.72,,3.84,,8.4,5.04,,7.44,4.08,5.76,,4.08,3.36,3.84,15.84,,7.44,,,,29.03,,6.24,3.84,,3.36,-0.772222,-7.383333,11.715278,0.41275,,-6.819444,61.442764
US_SD_46081,2022-02-20,ChIJgzdJ6vajMlMRs3gfVRaoiOw,Q489099,geoId/46081,US,United States of America,SD,South Dakota,46081,Lawrence County,US,USA,2,0,0,6511,82,0,14561,25677,12858,12819,2488,3133,3645,2976,2582,3441,4054,2074,1284,1739829,44.36,-103.79,2073,79.26,20,,,-18,,,6.6,5.42,6.84,3.77,,4.48,6.37,4.01,5.9,10.38,4.72,4.01,,5.42,,,16.98,,8.02,5.9,5.19,5.19,31.6,,4.95,5.19,3.3,3.54,4.65,-3.161111,10.944444,0.0,,-4.701389,49.75948
US_SD_46081,2022-02-21,ChIJgzdJ6vajMlMRs3gfVRaoiOw,Q489099,geoId/46081,US,United States of America,SD,South Dakota,46081,Lawrence County,US,USA,2,0,0,6511,82,0,14561,25677,12858,12819,2488,3133,3645,2976,2582,3441,4054,2074,1284,1739829,44.36,-103.79,2073,79.26,-26,,,-41,13,3.37,7.42,9.0,6.3,6.75,5.62,3.15,8.1,3.15,4.72,6.07,4.95,4.05,,3.82,,6.07,18.89,4.95,4.72,4.27,,5.4,26.99,4.27,5.62,4.95,3.37,3.6,-15.011111,-21.411111,-1.472222,0.762,,-17.763889,75.836891
US_SD_46081,2022-02-22,ChIJgzdJ6vajMlMRs3gfVRaoiOw,Q489099,geoId/46081,US,United States of America,SD,South Dakota,46081,Lawrence County,US,USA,2,4,0,6515,82,3,14564,25677,12858,12819,2488,3133,3645,2976,2582,3441,4054,2074,1284,1739829,44.36,-103.79,2073,79.26,-27,,,-25,9,,8.12,10.6,7.22,5.87,4.96,,12.86,5.41,3.61,8.12,4.29,4.96,3.38,3.38,,7.22,19.4,4.29,5.64,,,7.22,31.13,3.16,6.77,5.87,,4.06,-22.672222,-24.283333,-19.6,1.905,,-26.0625,70.217931
US_SD_46081,2022-02-23,ChIJgzdJ6vajMlMRs3gfVRaoiOw,Q489099,geoId/46081,US,United States of America,SD,South Dakota,46081,Lawrence County,US,USA,2,9,0,6524,82,0,14564,25677,12858,12819,2488,3133,3645,2976,2582,3441,4054,2074,1284,1739829,44.36,-103.79,2073,79.26,-15,,,-20,6,4.88,5.81,8.13,8.83,3.72,5.34,3.72,7.9,,4.65,7.67,5.11,5.34,5.11,3.48,3.48,5.58,16.72,6.97,6.27,3.95,4.88,7.2,34.61,,6.97,7.67,,3.25,-24.033333,-29.622222,-17.166667,0.98425,30.48,-27.375,70.642441
US_SD_46081,2022-02-24,ChIJgzdJ6vajMlMRs3gfVRaoiOw,Q489099,geoId/46081,US,United States of America,SD,South Dakota,46081,Lawrence County,US,USA,2,9,0,6533,82,9,14573,25677,12858,12819,2488,3133,3645,2976,2582,3441,4054,2074,1284,1739829,44.36,-103.79,2073,79.26,3,,,-14,2,4.76,4.54,5.9,8.39,5.9,5.22,3.18,12.25,4.31,5.22,6.35,3.4,3.86,5.22,5.22,3.86,4.76,20.88,5.45,7.49,4.99,3.86,6.81,29.27,4.99,5.22,6.13,3.18,3.86,-18.916667,-26.511111,-12.566667,0.09525,,-22.0625,72.015366
US_SD_46081,2022-02-25,ChIJgzdJ6vajMlMRs3gfVRaoiOw,Q489099,geoId/46081,US,United States of America,SD,South Dakota,46081,Lawrence County,US,USA,2,5,0,6538,82,6,14579,25677,12858,12819,2488,3133,3645,2976,2582,3441,4054,2074,1284,1739829,44.36,-103.79,2073,79.26,0,11,,-6,1,5.8,3.95,8.82,5.8,5.11,4.41,3.25,7.66,5.11,,6.96,3.48,5.57,,,,6.27,18.8,5.34,6.04,4.18,,4.64,32.96,4.87,5.34,4.18,,,-13.366667,-20.833333,-5.455556,0.084667,,-17.916667,66.269738
US_SD_46081,2022-02-26,ChIJgzdJ6vajMlMRs3gfVRaoiOw,Q489099,geoId/46081,US,United States of America,SD,South Dakota,46081,Lawrence County,US,USA,2,0,0,6538,82,3,14582,25677,12858,12819,2488,3133,3645,2976,2582,3441,4054,2074,1284,1739829,44.36,-103.79,2073,79.26,11,,,-14,,3.8,7.13,5.46,6.42,4.28,4.99,,6.65,3.8,,5.7,,4.28,3.56,5.94,3.33,5.7,13.3,4.28,5.94,4.51,,,29.46,3.8,5.7,,5.23,,-7.716667,-15.377778,0.216667,0.3556,,-15.333333,52.675392
US_SD_46081,2022-02-27,ChIJgzdJ6vajMlMRs3gfVRaoiOw,Q489099,geoId/46081,US,United States of America,SD,South Dakota,46081,Lawrence County,US,USA,2,0,0,6538,82,0,14582,25677,12858,12819,2488,3133,3645,2976,2582,3441,4054,2074,1284,1739829,44.36,-103.79,2073,79.26,15,,,-19,,4.59,8.21,8.94,7.97,4.59,4.35,,9.18,5.31,3.38,5.07,,,,,5.31,3.87,16.91,,3.38,,3.38,8.21,28.26,3.87,5.8,5.8,,3.62,-0.088889,-8.95,10.122222,0.0,,-11.923611,40.501195
US_SD_46081,2022-02-28,ChIJgzdJ6vajMlMRs3gfVRaoiOw,Q489099,geoId/46081,US,United States of America,SD,South Dakota,46081,Lawrence County,US,USA,2,-2,0,6536,82,1,14583,25677,12858,12819,2488,3133,3645,2976,2582,3441,4054,2074,1284,1739829,44.36,-103.79,2073,79.26,5,,,-12,-1,3.5,6.06,10.49,8.16,5.83,6.53,,10.03,3.73,,6.06,8.63,4.2,,,,7.93,21.22,7.23,9.56,3.96,3.27,4.43,38.95,5.13,5.83,5.83,4.2,,5.166667,-2.483333,12.705556,0.0,,-6.611111,41.966157
US_SD_46081,2022-03-01,ChIJgzdJ6vajMlMRs3gfVRaoiOw,Q489099,geoId/46081,US,United States of America,SD,South Dakota,46081,Lawrence County,US,USA,2,4,0,6540,82,5,14588,25677,12858,12819,2488,3133,3645,2976,2582,3441,4054,2074,1284,1739829,44.36,-103.79,2073,79.26,6,,,-12,0,,4.95,10.61,9.9,4.48,5.66,4.48,7.31,6.37,7.07,6.84,4.24,5.42,3.3,4.24,,6.37,17.45,3.54,5.42,,,5.66,30.42,,6.13,6.6,,,8.972222,1.0,16.022222,0.0254,,-1.520833,47.060284
US_SD_46081,2022-03-02,ChIJgzdJ6vajMlMRs3gfVRaoiOw,Q489099,geoId/46081,US,United States of America,SD,South Dakota,46081,Lawrence County,US,USA,2,0,0,6540,82,0,14588,25677,12858,12819,2488,3133,3645,2976,2582,3441,4054,2074,1284,1739829,44.36,-103.79,2073,79.26,5,,,-13,0,8.96,5.66,9.9,5.9,3.54,6.37,4.01,11.32,3.77,4.48,7.08,3.3,4.25,3.3,5.42,5.19,6.37,20.28,4.48,5.42,4.25,5.9,6.13,33.25,4.25,7.55,6.37,,,7.155556,-0.255556,15.861111,0.0,,-0.506944,57.938775
US_SD_46081,2022-03-03,ChIJgzdJ6vajMlMRs3gfVRaoiOw,Q489099,geoId/46081,US,United States of America,SD,South Dakota,46081,Lawrence County,US,USA,2,-2,0,6538,82,6,14594,25677,12858,12819,2488,3133,3645,2976,2582,3441,4054,2074,1284,1739829,44.36,-103.79,2073,79.26,10,,,-12,0,4.4,4.63,8.57,9.27,,4.87,3.71,6.95,4.63,5.1,4.4,3.94,3.94,3.94,,5.1,5.1,19.0,4.17,5.79,3.71,,5.1,38.23,,,6.02,,3.71,-0.422222,-4.322222,6.261111,0.0254,,-3.430556,83.67201
US_SD_46081,2022-03-04,ChIJgzdJ6vajMlMRs3gfVRaoiOw,Q489099,geoId/46081,US,United States of America,SD,South Dakota,46081,Lawrence County,US,USA,2,4,0,6542,82,5,14599,25677,12858,12819,2488,3133,3645,2976,2582,3441,4054,2074,1284,1739829,44.36,-103.79,2073,79.26,-7,9,,-6,1,4.93,3.76,9.39,9.16,5.4,7.05,3.29,7.05,4.46,4.46,6.11,3.52,4.23,3.99,,3.99,4.46,15.74,4.7,3.52,4.46,,4.93,31.0,,4.46,5.87,,,0.277778,-4.672222,5.172222,0.0,,-3.006944,82.284375
US_SD_46081,2022-03-05,ChIJgzdJ6vajMlMRs3gfVRaoiOw,Q489099,geoId/46081,US,United States of America,SD,South Dakota,46081,Lawrence County,US,USA,2,0,0,6542,82,6,14605,25677,12858,12819,2488,3133,3645,2976,2582,3441,4054,2074,1284,1739829,44.36,-103.79,2073,79.26,-28,,-27,-17,,,5.93,9.72,5.45,,,,5.69,4.5,4.27,7.35,4.5,3.32,,,,3.32,10.43,3.79,4.98,,,7.58,29.39,5.93,6.64,5.45,3.32,3.79,-5.7,-9.172222,-0.811111,0.5715,,-6.979167,87.606942
US_SD_46081,2022-03-06,ChIJgzdJ6vajMlMRs3gfVRaoiOw,Q489099,geoId/46081,US,United States of America,SD,South Dakota,46081,Lawrence County,US,USA,2,0,0,6542,82,3,14608,25677,12858,12819,2488,3133,3645,2976,2582,3441,4054,2074,1284,1739829,44.36,-103.79,2073,79.26,-9,,,-16,,,6.88,10.2,7.59,,,3.32,9.02,6.41,,9.49,,4.51,,3.8,3.32,3.56,20.4,7.59,3.8,,3.8,4.03,27.99,4.74,4.74,7.35,4.74,4.51,-9.261111,-12.911111,-4.85,3.01625,,-13.055556,71.20358
US_SD_46081,2022-03-07,ChIJgzdJ6vajMlMRs3gfVRaoiOw,Q489099,geoId/46081,US,United States of America,SD,South Dakota,46081,Lawrence County,US,USA,2,2,0,6544,82,2,14610,25677,12858,12819,2488,3133,3645,2976,2582,3441,4054,2074,1284,1739829,44.36,-103.79,2073,79.26,-4,,,-12,1,4.43,3.5,7.69,10.25,6.06,6.29,3.5,11.18,6.06,,6.76,,3.73,,3.73,,6.29,15.61,4.19,3.73,5.13,4.43,4.89,30.76,4.89,6.99,4.66,5.59,5.36,-7.811111,-14.644444,1.288889,0.0,,-13.645833,61.432195
US_SD_46081,2022-03-08,ChIJgzdJ6vajMlMRs3gfVRaoiOw,Q489099,geoId/46081,US,United States of America,SD,South Dakota,46081,Lawrence County,US,USA,2,0,0,6544,82,4,14614,25677,12858,12819,2488,3133,3645,2976,2582,3441,4054,2074,1284,1739829,44.36,-103.79,2073,79.26,-12,,,-17,4,4.38,5.08,7.62,9.69,,3.23,,6.46,7.38,4.38,3.92,,5.54,,,3.69,7.62,20.08,5.54,5.08,3.23,4.38,3.92,34.39,3.92,3.92,6.23,4.15,3.46,-5.311111,-11.677778,0.783333,0.28575,,-10.652778,65.125529
US_SD_46081,2022-03-09,ChIJgzdJ6vajMlMRs3gfVRaoiOw,Q489099,geoId/46081,US,United States of America,SD,South Dakota,46081,Lawrence County,US,USA,2,4,0,6548,82,2,14616,25677,12858,12819,2488,3133,3645,2976,2582,3441,4054,2074,1284,1739829,44.36,-103.79,2073,79.26,-8,,,-16,4,3.91,6.67,10.34,9.42,3.91,3.68,,9.88,5.52,3.68,7.13,5.98,4.37,5.06,5.29,,4.14,17.47,3.91,4.83,4.6,,6.9,31.49,,5.75,6.67,3.45,4.37,-12.4,-16.366667,-5.455556,1.3335,,-16.625,67.95519
US_SD_46081,2022-03-10,ChIJgzdJ6vajMlMRs3gfVRaoiOw,Q489099,geoId/46081,US,United States of America,SD,South Dakota,46081,Lawrence County,US,USA,2,0,0,6548,82,10,14626,25677,12858,12819,2488,3133,3645,2976,2582,3441,4054,2074,1284,1739829,44.36,-103.79,2073,79.26,2,,,-18,2,3.29,7.29,10.34,8.23,5.64,3.29,3.29,9.87,4.7,5.64,9.87,4.7,5.41,,,,6.35,17.87,4.94,3.76,3.29,,4.94,30.8,3.29,5.88,,,3.53,-13.305556,-20.416667,-4.211111,0.53975,,-19.548611,58.057571
US_SD_46081,2022-03-11,ChIJgzdJ6vajMlMRs3gfVRaoiOw,Q489099,geoId/46081,US,United States of America,SD,South Dakota,46081,Lawrence County,US,USA,2,3,0,6551,82,0,14626,25677,12858,12819,2488,3133,3645,2976,2582,3441,4054,2074,1284,1739829,44.36,-103.79,2073,79.26,-7,9,,-12,4,,4.92,5.85,7.96,,,4.92,4.45,5.38,,8.43,,6.32,,4.45,,5.15,16.39,,5.62,6.32,,3.75,29.27,5.62,8.43,4.21,4.45,3.98,-10.766667,-17.372222,-4.233333,0.0635,,-16.965278,57.951533
US_SD_46081,2022-03-12,ChIJgzdJ6vajMlMRs3gfVRaoiOw,Q489099,geoId/46081,US,United States of America,SD,South Dakota,46081,Lawrence County,US,USA,2,0,0,6551,82,7,14633,25677,12858,12819,2488,3133,3645,2976,2582,3441,4054,2074,1284,1739829,44.36,-103.79,2073,79.26,-6,,,-19,,4.96,,6.45,12.4,5.95,5.7,4.71,5.95,,,7.19,4.71,,,,4.96,4.21,17.36,,3.72,,5.46,4.96,34.47,,,5.21,,,-1.561111,-11.383333,11.660494,0.0,,-10.381944,50.144521
US_SD_46081,2022-03-13,ChIJgzdJ6vajMlMRs3gfVRaoiOw,Q489099,geoId/46081,US,United States of America,SD,South Dakota,46081,Lawrence County,US,USA,2,0,0,6551,82,4,14637,25677,12858,12819,2488,3133,3645,2976,2582,3441,4054,2074,1284,1739829,44.36,-103.79,2073,79.26,5,,,-19,,4.28,6.04,7.3,8.55,5.03,5.28,3.77,5.28,5.03,,6.79,3.52,3.52,,5.54,,4.28,14.59,7.3,5.79,3.52,,,31.2,4.53,3.52,4.03,,,3.622222,-5.138889,11.25,0.0,,-4.034722,56.313984
US_SD_46081,2022-03-14,ChIJgzdJ6vajMlMRs3gfVRaoiOw,Q489099,geoId/46081,US,United States of America,SD,South Dakota,46081,Lawrence County,US,USA,2,-1,0,6550,82,1,14638,25677,12858,12819,2488,3133,3645,2976,2582,3441,4054,2074,1284,1739829,44.36,-103.79,2073,79.26,6,,,-12,0,4.87,,9.73,10.95,,7.79,,8.27,6.08,4.38,4.87,,,3.65,,3.65,6.81,20.44,4.14,5.35,3.65,4.87,5.84,32.12,4.38,5.84,4.38,3.89,4.14,3.005556,-2.933333,11.316667,1.30175,,-1.881944,68.649917
US_SD_46081,2022-03-15,ChIJgzdJ6vajMlMRs3gfVRaoiOw,Q489099,geoId/46081,US,United States of America,SD,South Dakota,46081,Lawrence County,US,USA,2,1,0,6551,82,6,14644,25677,12858,12819,2488,3133,3645,2976,2582,3441,4054,2074,1284,1739829,44.36,-103.79,2073,79.26,4,,,-14,0,6.14,5.4,12.77,6.39,8.84,7.12,,6.39,,5.4,,,6.39,3.44,3.93,,6.39,18.67,,,,,4.91,33.16,,5.65,4.18,,3.69,6.716667,-1.705556,17.872222,0.1778,,-3.951389,45.750633
US_SD_46081,2022-03-16,ChIJgzdJ6vajMlMRs3gfVRaoiOw,Q489099,geoId/46081,US,United States of America,SD,South Dakota,46081,Lawrence County,US,USA,2,0,0,6551,82,5,14649,25677,12858,12819,2488,3133,3645,2976,2582,3441,4054,2074,1284,1739829,44.36,-103.79,2073,79.26,7,,,-16,0,4.43,7.38,9.85,6.89,4.92,5.66,,7.88,4.43,3.45,6.89,6.65,4.68,,,3.94,4.43,14.77,6.15,6.4,3.45,3.69,4.18,39.63,,4.43,7.88,,3.94,8.011111,0.694444,17.138889,0.0635,,-2.340278,46.81016
US_SD_46081,2022-03-17,ChIJgzdJ6vajMlMRs3gfVRaoiOw,Q489099,geoId/46081,US,United States of America,SD,South Dakota,46081,Lawrence County,US,USA,2,2,0,6553,82,2,14651,25677,12858,12819,2488,3133,3645,2976,2582,3441,4054,2074,1284,1739829,44.36,-103.79,2073,79.26,20,,,-21,0,4.9,4.41,8.09,8.33,5.88,,4.66,7.35,,3.68,5.88,4.41,4.9,3.43,5.88,7.11,5.39,22.55,5.15,5.15,4.41,5.15,5.64,32.35,3.68,5.15,3.43,,3.68,3.505556,-2.216667,10.644444,0.1778,,-5.513889,49.837822
US_SD_46081,2022-03-18,ChIJgzdJ6vajMlMRs3gfVRaoiOw,Q489099,geoId/46081,US,United States of America,SD,South Dakota,46081,Lawrence County,US,USA,2,1,0,6554,82,4,14655,25677,12858,12819,2488,3133,3645,2976,2582,3441,4054,2074,1284,1739829,44.36,-103.79,2073,79.26,16,21,,-18,1,3.34,7.17,10.27,7.41,5.73,,3.34,8.12,,,7.41,3.58,,,3.34,,3.58,7.88,4.3,5.02,4.3,,3.34,31.05,5.02,3.58,4.3,,3.34,3.45,-4.972222,12.938889,0.0,,-7.923611,41.963775
US_SD_46081,2022-03-19,ChIJgzdJ6vajMlMRs3gfVRaoiOw,Q489099,geoId/46081,US,United States of America,SD,South Dakota,46081,Lawrence County,US,USA,2,0,0,6554,82,3,14658,25677,12858,12819,2488,3133,3645,2976,2582,3441,4054,2074,1284,1739829,44.36,-103.79,2073,79.26,22,,,-19,,3.45,5.43,10.36,8.88,3.95,6.91,,8.39,3.95,,7.15,4.44,,3.45,,,,13.57,4.44,6.91,,4.19,,32.81,,4.44,5.18,,4.69,6.066667,-4.027778,15.7,0.0,,-6.229167,39.575701
US_SD_46081,2022-03-20,ChIJgzdJ6vajMlMRs3gfVRaoiOw,Q489099,geoId/46081,US,United States of America,SD,South Dakota,46081,Lawrence County,US,USA,2,0,0,6554,82,2,14660,25677,12858,12819,2488,3133,3645,2976,2582,3441,4054,2074,1284,1739829,44.36,-103.79,2073,79.26,15,,,-15,,3.78,4.53,9.32,9.06,,5.04,,7.55,3.52,3.52,7.05,4.28,,,,,4.78,17.62,6.29,7.8,3.52,,3.52,33.99,3.78,8.31,5.29,,4.28,9.933333,1.688889,19.044444,0.0,,-6.0,31.404104
US_SD_46081,2022-03-21,ChIJgzdJ6vajMlMRs3gfVRaoiOw,Q489099,geoId/46081,US,United States of America,SD,South Dakota,46081,Lawrence County,US,USA,2,0,0,6554,82,0,14660,25677,12858,12819,2488,3133,3645,2976,2582,3441,4054,2074,1284,1739829,44.36,-103.79,2073,79.26,-3,,,-11,2,4.86,3.24,10.19,8.1,4.86,4.63,4.4,10.42,3.94,5.56,5.79,6.95,3.24,4.63,3.94,,5.33,23.15,4.63,7.41,3.7,3.94,5.56,28.48,3.7,6.02,5.56,3.7,,4.1,-0.611111,15.416667,0.870857,,-4.777778,51.824085
US_SD_46081,2022-03-22,ChIJgzdJ6vajMlMRs3gfVRaoiOw,Q489099,geoId/46081,US,United States of America,SD,South Dakota,46081,Lawrence County,US,USA,2,0,0,6554,82,2,14662,25677,12858,12819,2488,3133,3645,2976,2582,3441,4054,2074,1284,1739829,44.36,-103.79,2073,79.26,0,,,-14,2,5.02,7.54,11.19,7.99,,4.57,,6.85,,5.71,7.99,,3.88,4.11,5.02,5.25,4.57,19.41,5.94,4.79,4.79,4.34,8.45,32.88,4.57,5.71,4.11,3.88,3.42,1.927778,-4.1,8.144444,0.3556,,-8.284722,45.113282
