location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_attention_deficit_hyperactivity_disorder,search_trends_back_pain,search_trends_bleeding,search_trends_bone_fracture,search_trends_candidiasis,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_heartburn,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_insomnia,search_trends_itch,search_trends_low_back_pain,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,search_trends_vomiting,search_trends_weight_gain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_LA_22095,2020-02-06,ChIJwRWewMUsJ4YRUzcXlluoYiE,Q507629,geoId/22095,US,United States of America,LA,Louisiana,22095,St. John the Baptist Parish,US,USA,2,,,,,,,43328,21110,22218,5763,6072,5719,5567,5115,6306,5010,2615,1161,1836618,30.12,-90.5,901,74.990909,,,,,,,4.62,6.61,,7.1,4.29,5.45,2.31,5.62,2.81,,4.79,12.71,5.45,6.77,,2.81,6.11,3.47,3.3,,4.13,4.46,4.79,3.8,9.74,25.27,4.62,3.96,9.08,2.48,3.63,4.13,5.62,31.21,3.96,3.14,3.3,4.46,3.96,3.8,3.8,15.716667,9.338889,22.877778,20.85975,12.895833,85.734405
US_LA_22095,2020-02-07,ChIJwRWewMUsJ4YRUzcXlluoYiE,Q507629,geoId/22095,US,United States of America,LA,Louisiana,22095,St. John the Baptist Parish,US,USA,2,,,,,,,43328,21110,22218,5763,6072,5719,5567,5115,6306,5010,2615,1161,1836618,30.12,-90.5,901,74.990909,,,,,,,4.14,6.29,,8.28,5.13,4.14,2.48,5.3,2.32,,2.65,14.57,3.15,5.96,2.81,2.81,6.62,13.25,4.47,,3.97,3.64,3.31,2.48,7.12,30.8,5.79,,5.79,,5.63,,3.81,30.8,2.98,3.64,3.81,3.97,4.3,15.56,3.81,8.25,2.288889,16.583333,2.3114,-0.284722,55.620588
US_LA_22095,2020-02-08,ChIJwRWewMUsJ4YRUzcXlluoYiE,Q507629,geoId/22095,US,United States of America,LA,Louisiana,22095,St. John the Baptist Parish,US,USA,2,,,,,,,43328,21110,22218,5763,6072,5719,5567,5115,6306,5010,2615,1161,1836618,30.12,-90.5,901,74.990909,,,,,,,4.58,8.39,,9.53,4.77,4.19,3.05,3.81,5.34,,,15.06,3.62,7.24,,4.19,8.77,9.91,3.81,4.19,2.86,5.72,5.91,3.62,6.48,27.45,5.91,4.38,6.67,,,5.53,,37.94,2.86,5.91,5.53,4.19,3.43,10.29,,13.938889,8.433333,20.444444,0.0,9.111111,72.794936
US_LA_22095,2020-02-09,ChIJwRWewMUsJ4YRUzcXlluoYiE,Q507629,geoId/22095,US,United States of America,LA,Louisiana,22095,St. John the Baptist Parish,US,USA,2,,,,,,,43328,21110,22218,5763,6072,5719,5567,5115,6306,5010,2615,1161,1836618,30.12,-90.5,901,74.990909,,,,,,,5.65,7.54,,9.61,4.71,4.9,,4.52,5.46,,4.33,16.95,3.58,8.67,3.01,4.14,5.84,6.59,4.52,3.2,5.09,6.78,5.65,3.58,5.65,28.26,5.65,4.33,9.98,3.77,,3.39,5.84,34.48,3.77,5.65,6.59,4.33,4.71,5.28,5.09,16.216667,11.194444,22.25,0.1778,12.138889,77.286208
US_LA_22095,2020-02-10,ChIJwRWewMUsJ4YRUzcXlluoYiE,Q507629,geoId/22095,US,United States of America,LA,Louisiana,22095,St. John the Baptist Parish,US,USA,2,,,,,,,43328,21110,22218,5763,6072,5719,5567,5115,6306,5010,2615,1161,1836618,30.12,-90.5,901,74.990909,,,,,,,4.53,8.22,2.69,12.42,7.89,4.87,4.36,6.38,3.19,,4.53,13.76,4.2,7.89,3.52,3.19,9.4,5.71,6.21,,2.85,2.69,3.69,3.52,9.06,28.86,3.69,3.02,7.55,4.87,4.03,5.37,7.05,35.24,5.71,5.37,6.38,4.53,6.38,3.69,3.02,20.911111,17.5,25.15,0.423333,18.5625,86.200612
US_LA_22095,2020-02-11,ChIJwRWewMUsJ4YRUzcXlluoYiE,Q507629,geoId/22095,US,United States of America,LA,Louisiana,22095,St. John the Baptist Parish,US,USA,2,,,,,,,43328,21110,22218,5763,6072,5719,5567,5115,6306,5010,2615,1161,1836618,30.12,-90.5,901,74.990909,,,,,,,3.01,10.19,2.51,10.7,7.69,4.68,,6.68,3.51,3.01,2.84,16.71,3.68,9.02,3.68,3.01,8.69,3.51,4.51,3.17,3.17,5.35,3.01,,6.02,26.4,4.34,,4.85,3.17,3.01,4.01,5.18,34.76,4.34,4.68,5.35,3.01,5.18,4.68,4.85,22.955556,20.427778,26.738889,0.479778,20.513889,86.085295
US_LA_22095,2020-02-12,ChIJwRWewMUsJ4YRUzcXlluoYiE,Q507629,geoId/22095,US,United States of America,LA,Louisiana,22095,St. John the Baptist Parish,US,USA,2,,,,,,,43328,21110,22218,5763,6072,5719,5567,5115,6306,5010,2615,1161,1836618,30.12,-90.5,901,74.990909,,,,,,,4.29,7.92,,8.75,8.42,4.95,2.81,5.94,3.47,2.31,3.3,17.17,3.63,7.26,3.3,3.8,6.27,3.8,3.47,3.3,4.95,3.14,3.96,,7.92,23.77,3.63,2.48,6.93,2.97,2.64,3.47,5.78,36.65,4.79,3.47,4.13,,3.14,3.14,3.14,22.144444,19.744444,26.044444,0.326571,20.215278,89.723825
US_LA_22095,2020-02-13,ChIJwRWewMUsJ4YRUzcXlluoYiE,Q507629,geoId/22095,US,United States of America,LA,Louisiana,22095,St. John the Baptist Parish,US,USA,2,,,,,,,43328,21110,22218,5763,6072,5719,5567,5115,6306,5010,2615,1161,1836618,30.12,-90.5,901,74.990909,,,,,,,3.91,7.32,2.72,6.97,5.44,5.27,4.76,3.57,5.1,3.06,3.06,14.8,3.74,7.49,3.4,3.4,9.36,2.89,4.76,,3.91,4.08,4.42,4.08,7.83,20.58,5.1,4.25,4.42,,,4.76,6.63,32.66,4.08,2.89,5.27,3.74,3.06,3.06,,16.844444,12.094444,24.016667,9.228667,13.875,82.636283
US_LA_22095,2020-02-14,ChIJwRWewMUsJ4YRUzcXlluoYiE,Q507629,geoId/22095,US,United States of America,LA,Louisiana,22095,St. John the Baptist Parish,US,USA,2,,,,,,,43328,21110,22218,5763,6072,5719,5567,5115,6306,5010,2615,1161,1836618,30.12,-90.5,901,74.990909,,,,,,,3.22,5.76,2.54,5.93,3.73,2.88,2.37,3.9,3.9,,2.54,10.51,,5.76,3.73,3.05,6.27,,2.54,3.39,2.37,5.76,3.56,,4.92,16.61,3.73,3.39,5.26,2.37,2.71,2.54,4.07,26.11,,,3.56,4.24,3.73,,3.56,9.888889,5.605556,16.372222,2.54,2.763889,61.356578
US_LA_22095,2020-02-15,ChIJwRWewMUsJ4YRUzcXlluoYiE,Q507629,geoId/22095,US,United States of America,LA,Louisiana,22095,St. John the Baptist Parish,US,USA,2,,,,,,,43328,21110,22218,5763,6072,5719,5567,5115,6306,5010,2615,1161,1836618,30.12,-90.5,901,74.990909,15,3,,16,-2,,5.58,6.35,3.46,6.93,4.24,,,5.0,4.43,,3.66,14.05,3.27,6.93,3.46,4.43,5.97,3.85,4.24,,3.08,5.78,4.04,,5.58,22.52,3.08,,3.66,,2.89,3.66,,31.38,,,5.2,5.97,5.0,2.89,,11.522222,5.144444,18.888889,0.0,3.736111,59.407576
US_LA_22095,2020-02-16,ChIJwRWewMUsJ4YRUzcXlluoYiE,Q507629,geoId/22095,US,United States of America,LA,Louisiana,22095,St. John the Baptist Parish,US,USA,2,,,,,,,43328,21110,22218,5763,6072,5719,5567,5115,6306,5010,2615,1161,1836618,30.12,-90.5,901,74.990909,3,1,,19,-1,,5.0,8.76,3.75,7.69,5.9,5.36,,7.33,3.58,,3.22,11.62,2.5,6.43,,,6.26,3.22,5.18,,3.4,4.47,,,4.11,16.09,4.29,,5.0,,2.68,3.75,4.83,34.5,3.93,5.9,4.47,3.58,5.36,,3.58,15.227778,13.177778,16.972222,6.773333,12.951389,86.327757
US_LA_22095,2020-02-17,ChIJwRWewMUsJ4YRUzcXlluoYiE,Q507629,geoId/22095,US,United States of America,LA,Louisiana,22095,St. John the Baptist Parish,US,USA,2,,,,,,,43328,21110,22218,5763,6072,5719,5567,5115,6306,5010,2615,1161,1836618,30.12,-90.5,901,74.990909,4,-10,-45,1,1,2,,7.92,,10.61,7.76,3.96,3.8,4.43,4.12,3.64,4.28,14.41,3.33,5.86,3.8,3.8,7.29,,3.17,3.17,4.12,4.75,3.8,,7.92,24.07,5.07,3.33,5.54,,3.96,3.48,3.33,38.01,4.28,4.43,4.59,2.53,3.01,6.49,4.43,15.322222,13.622222,18.65,10.3124,13.854167,90.797338
US_LA_22095,2020-02-18,ChIJwRWewMUsJ4YRUzcXlluoYiE,Q507629,geoId/22095,US,United States of America,LA,Louisiana,22095,St. John the Baptist Parish,US,USA,2,,,,,,,43328,21110,22218,5763,6072,5719,5567,5115,6306,5010,2615,1161,1836618,30.12,-90.5,901,74.990909,4,-2,-40,5,5,1,2.94,6.95,3.55,10.2,5.41,6.64,3.4,4.17,3.71,4.02,2.32,12.05,2.32,8.81,2.63,3.55,8.5,3.55,6.03,4.02,3.55,4.79,3.86,2.32,7.42,24.11,8.04,2.63,5.25,,4.64,5.41,4.64,34.31,3.25,2.94,4.48,5.41,5.1,3.25,4.33,20.661111,17.272222,25.705556,0.0,19.277778,91.607688
US_LA_22095,2020-02-19,ChIJwRWewMUsJ4YRUzcXlluoYiE,Q507629,geoId/22095,US,United States of America,LA,Louisiana,22095,St. John the Baptist Parish,US,USA,2,,,,,,,43328,21110,22218,5763,6072,5719,5567,5115,6306,5010,2615,1161,1836618,30.12,-90.5,901,74.990909,13,-5,-35,5,3,-1,2.67,6.76,2.36,8.02,5.5,4.4,,3.77,4.56,2.2,,11.8,3.62,4.88,,4.4,7.08,2.83,3.93,,2.83,3.3,3.77,2.2,6.29,20.13,5.03,3.15,6.29,2.52,,3.3,6.29,33.03,4.72,4.56,4.56,3.77,3.93,2.83,3.46,19.927778,17.016667,23.744444,0.28575,18.138889,89.771352
US_LA_22095,2020-02-20,ChIJwRWewMUsJ4YRUzcXlluoYiE,Q507629,geoId/22095,US,United States of America,LA,Louisiana,22095,St. John the Baptist Parish,US,USA,2,,,,,,,43328,21110,22218,5763,6072,5719,5567,5115,6306,5010,2615,1161,1836618,30.12,-90.5,901,74.990909,1,4,,-7,-1,3,3.61,6.47,2.86,6.92,3.76,5.72,3.76,4.97,2.11,,3.46,12.64,3.16,5.57,4.82,,8.73,,2.86,,2.26,3.46,5.27,2.41,7.83,17.91,4.82,2.41,6.62,2.71,,4.51,4.21,33.11,3.01,5.87,4.06,4.06,2.26,2.41,2.71,14.516667,9.477778,18.344444,6.06425,13.020833,91.908389
US_LA_22095,2020-02-21,ChIJwRWewMUsJ4YRUzcXlluoYiE,Q507629,geoId/22095,US,United States of America,LA,Louisiana,22095,St. John the Baptist Parish,US,USA,2,,,,,,,43328,21110,22218,5763,6072,5719,5567,5115,6306,5010,2615,1161,1836618,30.12,-90.5,901,74.990909,16,9,-38,8,1,-1,,3.12,,8.71,4.6,4.11,3.12,4.11,5.42,,3.12,11.18,,4.77,,2.3,5.42,,3.62,2.3,,4.6,3.29,,3.62,21.36,3.94,,6.9,,2.96,2.63,3.94,27.28,2.79,5.26,4.11,3.45,3.12,2.96,,8.222222,4.277778,13.155556,11.1252,1.729167,63.810046
US_LA_22095,2020-02-22,ChIJwRWewMUsJ4YRUzcXlluoYiE,Q507629,geoId/22095,US,United States of America,LA,Louisiana,22095,St. John the Baptist Parish,US,USA,2,,,,,,,43328,21110,22218,5763,6072,5719,5567,5115,6306,5010,2615,1161,1836618,30.12,-90.5,901,74.990909,23,17,,39,1,,4.54,7.19,,7.0,3.22,5.68,,5.68,,,3.41,11.92,,5.49,2.84,3.98,6.06,,,3.03,3.03,5.3,,2.84,4.35,19.12,3.03,,7.57,,2.65,2.84,2.84,27.07,,6.06,5.87,5.3,3.79,,,8.433333,2.838889,15.455556,0.0,1.208333,61.392423
US_LA_22095,2020-02-23,ChIJwRWewMUsJ4YRUzcXlluoYiE,Q507629,geoId/22095,US,United States of America,LA,Louisiana,22095,St. John the Baptist Parish,US,USA,2,,,,,,,43328,21110,22218,5763,6072,5719,5567,5115,6306,5010,2615,1161,1836618,30.12,-90.5,901,74.990909,66,37,,,7,,,4.64,4.06,8.13,6.97,4.26,,4.64,3.29,2.9,3.48,11.8,3.87,4.84,,5.8,4.64,2.71,4.84,4.64,,3.48,4.45,,4.84,19.93,3.87,,5.22,,3.1,,3.29,27.67,,4.26,4.64,4.45,3.87,,3.1,12.305556,6.3,19.622222,0.0,7.305556,72.693903
US_LA_22095,2020-02-24,ChIJwRWewMUsJ4YRUzcXlluoYiE,Q507629,geoId/22095,US,United States of America,LA,Louisiana,22095,St. John the Baptist Parish,US,USA,2,,,,,,,43328,21110,22218,5763,6072,5719,5567,5115,6306,5010,2615,1161,1836618,30.12,-90.5,901,74.990909,27,9,-47,16,-20,4,2.36,8.44,2.7,9.62,7.42,5.74,3.37,5.4,4.72,,,13.5,2.7,7.42,2.87,5.23,5.91,4.89,,3.54,4.05,5.74,2.87,,8.27,22.61,5.23,,6.75,,2.87,2.87,3.04,35.43,3.71,7.42,5.57,4.39,4.39,2.87,3.21,16.844444,12.222222,22.611111,0.1905,13.0625,78.489339
US_LA_22095,2020-02-25,ChIJwRWewMUsJ4YRUzcXlluoYiE,Q507629,geoId/22095,US,United States of America,LA,Louisiana,22095,St. John the Baptist Parish,US,USA,2,,,,,,,43328,21110,22218,5763,6072,5719,5567,5115,6306,5010,2615,1161,1836618,30.12,-90.5,901,74.990909,-4,-10,-48,9,-54,,5.77,8.19,,8.0,5.39,6.14,,5.39,3.91,3.35,2.79,13.58,5.39,6.33,3.54,5.39,6.88,2.6,3.91,3.91,4.46,6.88,2.6,6.51,5.95,26.05,4.46,2.98,8.37,,4.09,,3.54,32.56,3.72,5.77,3.72,5.58,3.72,3.35,3.16,17.555556,14.327778,20.511111,1.467556,15.027778,85.268516
US_LA_22095,2020-02-26,ChIJwRWewMUsJ4YRUzcXlluoYiE,Q507629,geoId/22095,US,United States of America,LA,Louisiana,22095,St. John the Baptist Parish,US,USA,2,,,,,,,43328,21110,22218,5763,6072,5719,5567,5115,6306,5010,2615,1161,1836618,30.12,-90.5,901,74.990909,24,1,-44,8,-11,1,2.67,10.35,,9.18,5.51,2.5,,4.17,3.01,,2.67,17.03,4.01,8.02,4.51,4.51,5.51,3.51,3.17,,,3.34,3.01,2.34,7.01,27.89,4.67,3.17,6.85,2.34,,2.5,3.34,31.39,3.34,6.34,4.17,4.67,3.67,,2.34,13.266667,10.377778,16.583333,0.0,7.791667,70.258073
US_LA_22095,2020-02-27,ChIJwRWewMUsJ4YRUzcXlluoYiE,Q507629,geoId/22095,US,United States of America,LA,Louisiana,22095,St. John the Baptist Parish,US,USA,2,,,,,,,43328,21110,22218,5763,6072,5719,5567,5115,6306,5010,2615,1161,1836618,30.12,-90.5,901,74.990909,15,7,,1,-7,1,3.43,7.2,2.4,9.08,7.71,4.97,3.08,3.26,3.77,3.77,,16.28,2.74,5.14,,3.08,7.2,2.74,3.43,4.8,3.77,7.37,2.74,2.74,6.17,33.25,6.17,2.91,6.34,,2.57,4.46,3.43,30.68,2.91,7.03,3.6,2.91,3.94,2.4,5.31,8.216667,3.355556,12.938889,0.0254,-0.326389,55.104989
US_LA_22095,2020-02-28,ChIJwRWewMUsJ4YRUzcXlluoYiE,Q507629,geoId/22095,US,United States of America,LA,Louisiana,22095,St. John the Baptist Parish,US,USA,2,,,,,,,43328,21110,22218,5763,6072,5719,5567,5115,6306,5010,2615,1161,1836618,30.12,-90.5,901,74.990909,11,5,,-2,-7,1,4.63,7.66,,12.83,6.77,6.59,2.5,4.63,,,,17.64,3.39,5.17,5.52,,6.59,2.67,3.92,3.56,4.46,4.1,3.39,3.03,6.06,31.01,5.52,,6.42,2.67,3.21,2.5,2.5,31.54,3.74,5.35,3.74,4.46,,,,9.705556,2.705556,18.694444,0.0,1.479167,57.820481
US_LA_22095,2020-02-29,ChIJwRWewMUsJ4YRUzcXlluoYiE,Q507629,geoId/22095,US,United States of America,LA,Louisiana,22095,St. John the Baptist Parish,US,USA,2,,,,,,,43328,21110,22218,5763,6072,5719,5567,5115,6306,5010,2615,1161,1836618,30.12,-90.5,901,74.990909,19,9,,3,3,,,8.25,,10.5,4.31,3.94,,4.87,4.12,2.81,,20.25,4.31,7.87,2.81,,6.56,,4.31,3.56,2.81,5.06,,3.0,7.87,34.31,4.5,,7.12,,2.62,3.94,3.94,31.87,3.19,4.87,5.25,4.5,,,3.19,12.683333,4.227778,21.383333,0.0,2.840278,52.441178
US_LA_22095,2020-03-01,ChIJwRWewMUsJ4YRUzcXlluoYiE,Q507629,geoId/22095,US,United States of America,LA,Louisiana,22095,St. John the Baptist Parish,US,USA,2,,,,,,,43328,21110,22218,5763,6072,5719,5567,5115,6306,5010,2615,1161,1836618,30.12,-90.5,901,74.990909,31,19,,12,15,,4.31,6.46,,10.76,7.18,7.71,2.87,3.77,3.59,2.87,2.51,19.02,3.59,8.07,3.95,4.13,8.61,3.41,4.49,3.77,3.95,4.67,4.13,3.23,6.46,27.45,7.54,2.87,8.61,,4.67,4.13,,33.55,3.59,6.28,7.0,4.49,5.2,,3.05,14.372222,7.161111,21.294444,0.0,7.75,64.988762
US_LA_22095,2020-03-02,ChIJwRWewMUsJ4YRUzcXlluoYiE,Q507629,geoId/22095,US,United States of America,LA,Louisiana,22095,St. John the Baptist Parish,US,USA,2,,,,,,,43328,21110,22218,5763,6072,5719,5567,5115,6306,5010,2615,1161,1836618,30.12,-90.5,901,74.990909,20,3,-36,2,7,-2,3.58,7.0,,9.33,5.13,4.04,2.8,4.35,3.42,2.18,,25.66,3.42,7.46,,,7.15,3.58,4.98,3.27,3.73,3.58,4.35,2.96,7.46,34.83,4.51,2.18,5.75,,2.96,3.73,2.49,29.08,3.42,4.67,6.38,2.8,4.04,2.8,3.27,19.944444,16.877778,24.888889,0.0,15.423611,75.192769
US_LA_22095,2020-03-03,ChIJwRWewMUsJ4YRUzcXlluoYiE,Q507629,geoId/22095,US,United States of America,LA,Louisiana,22095,St. John the Baptist Parish,US,USA,2,,,,,,,43328,21110,22218,5763,6072,5719,5567,5115,6306,5010,2615,1161,1836618,30.12,-90.5,901,74.990909,20,13,-33,-3,5,-1,3.57,5.12,2.95,9.61,6.98,3.88,2.33,4.5,4.19,2.64,3.41,24.5,3.41,7.75,2.79,3.26,7.29,3.57,3.41,5.12,3.26,3.72,2.64,,8.99,39.69,4.65,,4.96,2.17,4.65,2.64,5.74,30.86,6.67,5.12,,3.88,3.88,3.41,2.79,21.927778,18.416667,26.811111,0.036286,19.111111,83.643069
US_LA_22095,2020-03-04,ChIJwRWewMUsJ4YRUzcXlluoYiE,Q507629,geoId/22095,US,United States of America,LA,Louisiana,22095,St. John the Baptist Parish,US,USA,2,,,,,,,43328,21110,22218,5763,6072,5719,5567,5115,6306,5010,2615,1161,1836618,30.12,-90.5,901,74.990909,14,2,-38,-13,2,0,4.19,7.93,,8.83,4.79,4.34,3.29,4.49,4.19,2.99,3.59,25.3,3.44,7.93,2.69,2.69,8.38,2.1,4.34,4.04,5.84,4.34,2.99,2.85,8.53,41.62,5.09,2.54,5.99,,3.14,,4.79,31.74,5.69,2.54,3.59,3.74,4.94,3.59,2.25,22.922222,17.85,25.961111,0.451556,20.930556,89.05787
US_LA_22095,2020-03-05,ChIJwRWewMUsJ4YRUzcXlluoYiE,Q507629,geoId/22095,US,United States of America,LA,Louisiana,22095,St. John the Baptist Parish,US,USA,2,,,,,,,43328,21110,22218,5763,6072,5719,5567,5115,6306,5010,2615,1161,1836618,30.12,-90.5,901,74.990909,11,18,,-2,5,-1,3.45,6.74,,7.68,5.33,2.82,4.7,4.7,3.29,,2.66,16.45,3.45,7.05,4.07,4.23,9.4,3.29,5.64,4.07,,4.54,,,9.71,36.51,4.7,,7.21,3.92,2.82,2.35,4.54,25.85,4.07,5.95,5.01,5.33,2.82,2.82,2.51,15.455556,13.361111,22.844444,2.652889,12.604167,83.432285
US_LA_22095,2020-03-06,ChIJwRWewMUsJ4YRUzcXlluoYiE,Q507629,geoId/22095,US,United States of America,LA,Louisiana,22095,St. John the Baptist Parish,US,USA,2,,,,,,,43328,21110,22218,5763,6072,5719,5567,5115,6306,5010,2615,1161,1836618,30.12,-90.5,901,74.990909,7,4,-21,-1,1,-2,2.74,7.58,2.26,7.1,5.65,3.06,,3.39,,3.23,,18.55,2.42,8.07,2.58,4.36,6.61,3.06,3.39,3.23,3.23,4.19,3.23,2.74,6.94,33.23,5.97,,6.78,2.26,3.71,3.06,4.84,28.07,3.06,4.84,2.74,4.36,5.0,,2.26,15.305556,9.922222,21.072222,0.1524,3.541667,45.725584
US_LA_22095,2020-03-07,ChIJwRWewMUsJ4YRUzcXlluoYiE,Q507629,geoId/22095,US,United States of America,LA,Louisiana,22095,St. John the Baptist Parish,US,USA,2,,,,,,,43328,21110,22218,5763,6072,5719,5567,5115,6306,5010,2615,1161,1836618,30.12,-90.5,901,74.990909,18,8,,8,4,,3.38,9.02,4.51,7.14,5.07,3.38,,6.76,3.57,2.82,,21.23,2.63,8.83,2.63,3.95,3.19,3.01,3.01,5.83,2.63,,4.7,3.19,6.58,34.2,6.39,,6.2,3.01,,3.57,3.38,28.94,,8.08,5.64,,3.01,2.63,3.38,12.738889,7.461111,18.694444,0.0,0.611111,44.118462
US_LA_22095,2020-03-08,ChIJwRWewMUsJ4YRUzcXlluoYiE,Q507629,geoId/22095,US,United States of America,LA,Louisiana,22095,St. John the Baptist Parish,US,USA,2,,,,,,,43328,21110,22218,5763,6072,5719,5567,5115,6306,5010,2615,1161,1836618,30.12,-90.5,901,74.990909,26,13,,19,4,,6.43,8.45,2.94,9.55,6.43,3.67,3.67,3.67,4.59,2.57,2.94,19.09,,5.69,3.85,4.22,7.71,,4.41,5.32,3.85,5.14,4.59,3.12,6.98,32.68,3.67,2.75,7.34,,,3.49,4.59,33.78,3.67,6.79,4.04,5.69,4.59,3.12,3.67,14.538889,8.616667,21.85,0.0,7.25,62.614661
US_LA_22095,2020-03-09,ChIJwRWewMUsJ4YRUzcXlluoYiE,Q507629,geoId/22095,US,United States of America,LA,Louisiana,22095,St. John the Baptist Parish,US,USA,2,,,,,,,43328,21110,22218,5763,6072,5719,5567,5115,6306,5010,2615,1161,1836618,30.12,-90.5,901,74.990909,15,6,-47,11,4,-1,4.25,8.98,,10.4,7.09,4.25,3.47,5.36,3.15,2.36,2.36,29.16,3.31,9.46,3.0,4.1,8.2,5.99,5.83,5.36,3.47,2.84,2.68,2.36,7.57,59.26,5.52,,6.46,3.15,,2.84,5.04,30.58,3.31,5.83,4.89,3.78,4.89,2.84,2.68,18.477778,14.25,23.666667,0.0,14.0,75.121942
US_LA_22095,2020-03-10,ChIJwRWewMUsJ4YRUzcXlluoYiE,Q507629,geoId/22095,US,United States of America,LA,Louisiana,22095,St. John the Baptist Parish,US,USA,2,,,,,,,43328,21110,22218,5763,6072,5719,5567,5115,6306,5010,2615,1161,1836618,30.12,-90.5,901,74.990909,12,8,-48,0,1,0,2.61,9.05,2.61,9.36,5.98,4.45,3.53,5.06,2.15,2.91,3.37,32.21,2.91,12.27,2.45,2.91,7.67,2.45,5.06,4.75,3.83,3.37,4.29,3.53,6.44,57.37,5.06,2.45,5.67,,2.76,3.68,3.53,32.06,4.14,5.83,3.53,4.45,3.99,2.3,3.22,19.955556,17.75,23.75,0.3175,17.1875,83.796082
US_LA_22095,2020-03-11,ChIJwRWewMUsJ4YRUzcXlluoYiE,Q507629,geoId/22095,US,United States of America,LA,Louisiana,22095,St. John the Baptist Parish,US,USA,2,,,,,,,43328,21110,22218,5763,6072,5719,5567,5115,6306,5010,2615,1161,1836618,30.12,-90.5,901,74.990909,20,7,-37,-9,3,-2,3.84,5.84,2.46,10.45,6.92,4.3,4.15,5.07,2.77,,3.23,47.35,3.08,15.68,3.23,2.31,7.07,2.77,5.69,5.69,4.0,,3.69,4.0,5.69,87.47,6.0,,4.0,,,4.0,4.15,31.05,,4.3,5.53,2.77,3.38,3.54,2.31,20.6,17.116667,25.744444,5.870222,17.555556,82.978398
US_LA_22095,2020-03-12,ChIJwRWewMUsJ4YRUzcXlluoYiE,Q507629,geoId/22095,US,United States of America,LA,Louisiana,22095,St. John the Baptist Parish,US,USA,2,,,,,,,43328,21110,22218,5763,6072,5719,5567,5115,6306,5010,2615,1161,1836618,30.12,-90.5,901,74.990909,12,36,,0,1,-1,2.94,7.75,,11.78,6.82,4.8,,3.41,3.25,,2.94,48.05,2.79,9.77,4.03,2.79,8.68,3.1,3.56,7.44,2.79,3.1,3.41,,5.89,92.39,6.2,2.79,5.42,2.33,2.94,2.48,2.79,28.68,3.56,7.13,3.72,4.18,2.63,,2.48,20.822222,16.183333,26.672222,0.0,16.833333,78.014857
US_LA_22095,2020-03-13,ChIJwRWewMUsJ4YRUzcXlluoYiE,Q507629,geoId/22095,US,United States of America,LA,Louisiana,22095,St. John the Baptist Parish,US,USA,2,,,,,,,43328,21110,22218,5763,6072,5719,5567,5115,6306,5010,2615,1161,1836618,30.12,-90.5,901,74.990909,9,52,-38,-5,0,0,3.99,6.15,,11.81,5.32,4.32,,2.5,3.49,2.5,4.32,44.24,3.16,12.97,2.83,2.83,6.15,2.83,4.66,5.32,,2.83,2.83,3.99,4.99,84.16,4.49,,5.49,,3.16,3.33,4.16,25.11,2.83,3.99,5.66,3.33,3.66,2.5,,21.872222,18.383333,27.222222,0.0,18.729167,81.471346
US_LA_22095,2020-03-14,ChIJwRWewMUsJ4YRUzcXlluoYiE,Q507629,geoId/22095,US,United States of America,LA,Louisiana,22095,St. John the Baptist Parish,US,USA,2,,,1,0,,,43328,21110,22218,5763,6072,5719,5567,5115,6306,5010,2615,1161,1836618,30.12,-90.5,901,74.990909,6,33,,-14,-2,,3.7,6.85,4.07,12.59,7.22,3.52,,2.96,2.59,3.33,,41.85,,13.52,3.7,,5.37,3.33,7.22,12.41,3.33,4.07,4.26,4.26,5.18,72.6,6.67,,7.78,,,2.96,3.15,33.89,3.7,5.93,4.63,4.07,2.78,3.89,2.59,22.777778,18.744444,27.638889,0.0,18.361111,77.53263
