location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,elevation_m,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_PA_42115,2021-03-14,ChIJYwlwWhzV2okRAiKwREhhcHc,Q495603,geoId/42115,US,United States of America,PA,Pennsylvania,42115,Susquehanna County,US,USA,2,2,0,1772,53,,,40934,20632,20302,3971,4536,4146,4126,4599,6814,6384,4129,2229,417774,41.82133,-75.80068,397,2156,79.263636,-6,,,-7,-5,,,7.03,4.76,10.66,6.13,4.99,3.86,,8.17,,4.99,6.13,9.3,4.31,3.4,4.99,,4.76,5.22,7.71,20.65,5.22,7.03,4.08,3.18,4.99,36.08,,4.99,5.9,3.63,3.63,2.127778,-4.655556,7.361111,0.0,,-8.179012,46.627783
US_PA_42115,2021-03-15,ChIJYwlwWhzV2okRAiKwREhhcHc,Q495603,geoId/42115,US,United States of America,PA,Pennsylvania,42115,Susquehanna County,US,USA,2,3,0,1775,53,,,40934,20632,20302,3971,4536,4146,4126,4599,6814,6384,4129,2229,417774,41.82133,-75.80068,397,2156,79.263636,-1,4,,13,-15,5,5.91,4.93,4.53,9.07,14.0,5.91,6.31,3.15,7.1,,5.52,4.53,10.05,3.15,5.32,,4.14,,,8.48,21.29,5.32,5.72,4.34,4.14,6.7,31.54,3.55,6.31,5.91,5.52,4.34,-4.166667,-8.838889,6.455556,0.127,,-16.561728,37.554172
US_PA_42115,2021-03-16,ChIJYwlwWhzV2okRAiKwREhhcHc,Q495603,geoId/42115,US,United States of America,PA,Pennsylvania,42115,Susquehanna County,US,USA,2,16,0,1791,53,,,40934,20632,20302,3971,4536,4146,4126,4599,6814,6384,4129,2229,417774,41.82133,-75.80068,397,2156,79.263636,-7,1,,-5,-16,5,5.21,5.21,3.61,7.42,9.83,6.22,4.21,3.41,6.62,3.41,3.61,5.62,10.23,3.81,5.01,4.61,4.01,,4.61,4.81,19.45,,7.02,4.41,3.21,6.62,36.91,4.21,8.02,7.02,5.01,3.61,-3.133333,-8.711111,1.888889,0.0,,-12.993827,46.396025
US_PA_42115,2021-03-17,ChIJYwlwWhzV2okRAiKwREhhcHc,Q495603,geoId/42115,US,United States of America,PA,Pennsylvania,42115,Susquehanna County,US,USA,2,15,0,1806,53,,,40934,20632,20302,3971,4536,4146,4126,4599,6814,6384,4129,2229,417774,41.82133,-75.80068,397,2156,79.263636,8,,,0,-17,2,4.17,5.42,5.84,7.51,7.93,5.22,4.17,3.96,8.14,3.34,,6.89,7.72,5.22,2.92,3.55,4.17,3.34,3.96,7.3,18.36,4.38,5.01,3.34,5.22,7.51,32.76,,5.63,4.8,,3.55,2.311111,-5.0,8.911111,0.2032,,-1.95679,73.515105
US_PA_42115,2021-03-18,ChIJYwlwWhzV2okRAiKwREhhcHc,Q495603,geoId/42115,US,United States of America,PA,Pennsylvania,42115,Susquehanna County,US,USA,2,17,0,1823,53,,,40934,20632,20302,3971,4536,4146,4126,4599,6814,6384,4129,2229,417774,41.82133,-75.80068,397,2156,79.263636,6,0,,-2,-17,4,5.9,5.51,3.15,9.24,7.47,4.92,5.31,3.54,4.72,,3.54,3.15,6.1,4.13,4.33,,4.33,,5.31,10.81,19.86,4.92,5.11,2.75,3.54,7.67,33.63,3.93,7.87,4.13,4.13,4.52,4.4,-0.85,8.8,1.397,,3.117284,90.644481
US_PA_42115,2021-03-19,ChIJYwlwWhzV2okRAiKwREhhcHc,Q495603,geoId/42115,US,United States of America,PA,Pennsylvania,42115,Susquehanna County,US,USA,2,8,0,1831,53,,,40934,20632,20302,3971,4536,4146,4126,4599,6814,6384,4129,2229,417774,41.82133,-75.80068,397,2156,79.263636,-3,1,,,-16,6,5.36,6.18,3.91,10.51,8.24,2.88,4.33,6.18,7.83,3.71,4.33,5.15,8.86,5.56,4.12,,,3.3,5.36,7.42,18.13,5.56,4.33,4.12,5.77,4.12,34.4,,5.77,4.53,3.71,,0.488889,-4.205556,5.855556,19.5834,,-9.209877,47.479623
US_PA_42115,2021-03-20,ChIJYwlwWhzV2okRAiKwREhhcHc,Q495603,geoId/42115,US,United States of America,PA,Pennsylvania,42115,Susquehanna County,US,USA,2,10,0,1841,53,,,40934,20632,20302,3971,4536,4146,4126,4599,6814,6384,4129,2229,417774,41.82133,-75.80068,397,2156,79.263636,10,,,-8,-5,,4.58,3.86,5.79,12.3,6.51,4.82,5.06,5.06,8.68,5.54,5.79,3.38,7.47,4.34,4.58,3.62,4.58,3.86,5.3,5.54,18.57,5.79,6.27,,3.38,,29.66,4.34,4.58,4.34,4.82,,1.833333,-6.611111,12.855556,0.0,,-9.555556,41.984696
US_PA_42115,2021-03-21,ChIJYwlwWhzV2okRAiKwREhhcHc,Q495603,geoId/42115,US,United States of America,PA,Pennsylvania,42115,Susquehanna County,US,USA,2,7,0,1848,53,,,40934,20632,20302,3971,4536,4146,4126,4599,6814,6384,4129,2229,417774,41.82133,-75.80068,397,2156,79.263636,15,,,-3,-1,,4.37,3.88,3.88,11.17,8.01,7.29,,,8.74,5.1,3.64,5.1,7.77,4.37,3.4,,4.86,4.86,3.4,10.44,20.4,7.77,5.83,3.88,4.37,7.04,35.21,,7.04,9.47,4.37,4.86,5.522222,-6.272222,17.361111,0.0,,-6.845679,40.030402
US_PA_42115,2021-03-22,ChIJYwlwWhzV2okRAiKwREhhcHc,Q495603,geoId/42115,US,United States of America,PA,Pennsylvania,42115,Susquehanna County,US,USA,2,1,0,1849,53,,,40934,20632,20302,3971,4536,4146,4126,4599,6814,6384,4129,2229,417774,41.82133,-75.80068,397,2156,79.263636,10,14,,2,-14,2,6.5,6.92,4.4,10.27,4.61,3.98,5.24,2.93,6.08,4.4,3.98,5.66,9.01,3.98,5.03,,4.4,3.98,,5.45,20.33,,5.03,4.4,,5.24,37.51,5.45,6.08,8.17,3.98,4.82,7.494444,-4.116667,18.116667,0.0,,-6.197531,37.277752
US_PA_42115,2021-03-23,ChIJYwlwWhzV2okRAiKwREhhcHc,Q495603,geoId/42115,US,United States of America,PA,Pennsylvania,42115,Susquehanna County,US,USA,2,8,0,1857,53,,,40934,20632,20302,3971,4536,4146,4126,4599,6814,6384,4129,2229,417774,41.82133,-75.80068,397,2156,79.263636,12,9,,-5,-15,3,4.62,5.46,3.57,12.38,9.02,5.46,7.34,4.41,3.57,3.57,2.94,,8.18,3.15,3.78,2.94,3.36,4.2,,7.55,16.79,7.13,5.88,2.94,3.15,6.08,31.9,4.2,8.39,4.83,3.78,2.94,8.322222,-2.388889,18.85,0.0,,-3.006173,45.038241
US_PA_42115,2021-03-24,ChIJYwlwWhzV2okRAiKwREhhcHc,Q495603,geoId/42115,US,United States of America,PA,Pennsylvania,42115,Susquehanna County,US,USA,2,16,0,1873,53,,,40934,20632,20302,3971,4536,4146,4126,4599,6814,6384,4129,2229,417774,41.82133,-75.80068,397,2156,79.263636,4,0,,3,-18,6,3.66,5.29,5.7,9.77,7.33,6.51,5.5,2.85,6.72,3.66,4.68,3.87,8.75,3.26,5.7,2.85,3.87,3.26,4.07,8.55,20.36,4.68,7.74,2.85,3.66,8.14,37.45,6.51,4.68,3.66,3.87,,9.877778,2.911111,16.388889,0.1524,,6.259259,78.041445
US_PA_42115,2021-03-25,ChIJYwlwWhzV2okRAiKwREhhcHc,Q495603,geoId/42115,US,United States of America,PA,Pennsylvania,42115,Susquehanna County,US,USA,2,27,0,1900,53,,,40934,20632,20302,3971,4536,4146,4126,4599,6814,6384,4129,2229,417774,41.82133,-75.80068,397,2156,79.263636,9,,,3,-16,2,,5.58,5.79,9.65,6.87,5.15,4.51,,5.36,4.93,3.22,6.01,11.8,3.43,4.08,4.29,3.0,,4.93,6.22,15.66,5.15,4.72,5.58,3.86,6.44,30.04,3.0,5.58,6.22,5.15,4.08,14.044444,6.755556,21.333333,13.7414,,10.858025,81.910761
US_PA_42115,2021-03-26,ChIJYwlwWhzV2okRAiKwREhhcHc,Q495603,geoId/42115,US,United States of America,PA,Pennsylvania,42115,Susquehanna County,US,USA,2,28,0,1928,53,,,40934,20632,20302,3971,4536,4146,4126,4599,6814,6384,4129,2229,417774,41.82133,-75.80068,397,2156,79.263636,-3,-1,,,-18,6,5.19,8.43,3.89,8.0,5.62,6.92,3.03,,4.97,3.03,3.89,4.11,8.65,6.27,,3.67,4.54,3.03,3.46,7.13,19.02,6.7,6.7,,,5.4,37.61,3.67,6.92,5.84,3.89,4.32,16.122222,8.755556,23.222222,1.6002,,10.561728,69.312181
US_PA_42115,2021-03-27,ChIJYwlwWhzV2okRAiKwREhhcHc,Q495603,geoId/42115,US,United States of America,PA,Pennsylvania,42115,Susquehanna County,US,USA,2,9,0,1937,53,,,40934,20632,20302,3971,4536,4146,4126,4599,6814,6384,4129,2229,417774,41.82133,-75.80068,397,2156,79.263636,14,,,9,0,,4.9,8.77,,11.86,5.93,5.93,5.93,4.38,6.7,3.87,3.87,4.64,9.54,5.93,3.87,,3.61,,7.22,6.7,18.82,7.74,6.45,4.38,4.9,,39.45,,5.42,7.48,4.64,7.74,10.272222,4.955556,20.505556,0.4318,,3.604938,62.218949
US_PA_42115,2021-03-28,ChIJYwlwWhzV2okRAiKwREhhcHc,Q495603,geoId/42115,US,United States of America,PA,Pennsylvania,42115,Susquehanna County,US,USA,2,3,0,1940,53,,,40934,20632,20302,3971,4536,4146,4126,4599,6814,6384,4129,2229,417774,41.82133,-75.80068,397,2156,79.263636,5,,,12,-6,,4.59,5.28,4.36,14.24,10.79,6.43,5.28,3.21,6.66,3.67,5.28,5.28,8.27,3.44,6.43,5.51,3.67,5.28,6.43,7.12,17.91,5.74,6.89,,6.89,8.27,37.66,,5.28,6.2,5.51,4.82,10.894444,5.211111,16.883333,0.0762,,7.401235,78.253285
US_PA_42115,2021-03-29,ChIJYwlwWhzV2okRAiKwREhhcHc,Q495603,geoId/42115,US,United States of America,PA,Pennsylvania,42115,Susquehanna County,US,USA,2,3,0,1943,53,,,40934,20632,20302,3971,4536,4146,4126,4599,6814,6384,4129,2229,417774,41.82133,-75.80068,397,2156,79.263636,7,,,22,-17,4,3.51,8.06,5.37,10.96,9.71,7.23,6.61,4.55,7.85,3.72,5.17,5.58,7.85,3.31,5.17,,4.13,3.93,5.79,8.06,16.33,7.65,4.96,3.1,4.75,7.65,34.73,,6.2,4.96,4.96,6.41,5.416667,2.133333,13.422222,11.8872,,-3.197531,53.333755
US_PA_42115,2021-03-30,ChIJYwlwWhzV2okRAiKwREhhcHc,Q495603,geoId/42115,US,United States of America,PA,Pennsylvania,42115,Susquehanna County,US,USA,2,25,1,1968,54,,,40934,20632,20302,3971,4536,4146,4126,4599,6814,6384,4129,2229,417774,41.82133,-75.80068,397,2156,79.263636,15,14,,7,-16,3,4.25,4.89,,10.2,11.47,5.74,6.8,5.1,8.5,,5.95,6.16,7.01,2.97,5.1,,5.95,3.82,5.31,6.8,18.27,4.89,8.07,,5.1,9.13,36.54,,6.8,7.01,2.97,,6.688889,-2.694444,17.894444,0.1778,,-3.055556,49.314817
US_PA_42115,2021-03-31,ChIJYwlwWhzV2okRAiKwREhhcHc,Q495603,geoId/42115,US,United States of America,PA,Pennsylvania,42115,Susquehanna County,US,USA,2,31,0,1999,54,,,40934,20632,20302,3971,4536,4146,4126,4599,6814,6384,4129,2229,417774,41.82133,-75.80068,397,2156,79.263636,25,,,26,-17,4,5.1,6.33,4.69,8.57,10.61,6.12,4.49,4.08,7.14,,3.67,5.51,6.53,3.06,5.3,,4.29,3.47,4.49,8.16,20.2,5.3,6.94,5.51,5.1,5.51,35.09,3.26,5.92,5.71,,3.06,11.311111,3.688889,16.416667,0.0,,6.493827,72.401439
US_PA_42115,2021-04-01,ChIJYwlwWhzV2okRAiKwREhhcHc,Q495603,geoId/42115,US,United States of America,PA,Pennsylvania,42115,Susquehanna County,US,USA,2,21,0,2020,54,,,40934,20632,20302,3971,4536,4146,4126,4599,6814,6384,4129,2229,417774,41.82133,-75.80068,397,2156,79.263636,18,,,5,-24,6,,5.83,3.14,10.98,6.5,4.48,4.71,,7.62,4.26,3.59,3.59,11.88,3.36,5.6,,3.14,,3.14,8.52,16.59,4.93,6.72,4.26,5.16,7.4,35.86,3.81,7.62,6.95,4.26,5.16,3.388889,-0.288889,11.966667,6.223,,-0.82716,72.94821
US_PA_42115,2021-04-02,ChIJYwlwWhzV2okRAiKwREhhcHc,Q495603,geoId/42115,US,United States of America,PA,Pennsylvania,42115,Susquehanna County,US,USA,2,12,1,2032,55,,,40934,20632,20302,3971,4536,4146,4126,4599,6814,6384,4129,2229,417774,41.82133,-75.80068,397,2156,79.263636,15,16,,,-33,9,4.18,9.06,4.64,10.68,5.8,6.5,5.57,4.41,5.34,3.25,,4.41,7.2,5.57,5.11,3.25,3.25,3.95,,4.64,20.67,6.04,6.97,5.11,,,33.67,,5.34,5.34,3.25,,-2.061111,-6.666667,5.15,1.4986,78.74,-11.037037,49.957421
US_PA_42115,2021-04-03,ChIJYwlwWhzV2okRAiKwREhhcHc,Q495603,geoId/42115,US,United States of America,PA,Pennsylvania,42115,Susquehanna County,US,USA,2,21,1,2053,56,,,40934,20632,20302,3971,4536,4146,4126,4599,6814,6384,4129,2229,417774,41.82133,-75.80068,397,2156,79.263636,20,,,9,-13,,5.22,3.98,,10.69,6.96,4.23,7.21,6.21,8.45,4.47,6.96,3.73,7.46,4.47,,4.72,,5.22,3.98,7.21,21.38,4.47,7.21,,,5.47,38.53,,4.72,5.22,,3.98,0.727778,-7.466667,10.15,0.0,,-11.481481,39.329688
US_PA_42115,2021-04-04,ChIJYwlwWhzV2okRAiKwREhhcHc,Q495603,geoId/42115,US,United States of America,PA,Pennsylvania,42115,Susquehanna County,US,USA,2,8,1,2061,57,,,40934,20632,20302,3971,4536,4146,4126,4599,6814,6384,4129,2229,417774,41.82133,-75.80068,397,2156,79.263636,-21,,,9,-18,,6.94,5.65,,9.76,6.42,5.65,,4.88,6.42,4.37,5.14,3.85,7.2,6.17,,,,3.85,4.11,6.94,19.02,5.14,8.99,,,5.4,33.66,4.11,5.14,6.94,,,7.716667,-2.116667,15.577778,0.0,,-2.950617,46.456851
US_PA_42115,2021-04-05,ChIJYwlwWhzV2okRAiKwREhhcHc,Q495603,geoId/42115,US,United States of America,PA,Pennsylvania,42115,Susquehanna County,US,USA,2,2,0,2063,57,,,40934,20632,20302,3971,4536,4146,4126,4599,6814,6384,4129,2229,417774,41.82133,-75.80068,397,2156,79.263636,29,12,,29,-26,3,5.77,4.85,3.23,11.78,8.31,5.08,4.39,6.7,6.24,5.77,5.77,6.93,9.24,3.23,5.77,,3.69,3.23,,10.86,20.56,5.08,,,,,36.49,3.69,4.85,9.24,3.93,4.85,8.761111,0.411111,16.638889,0.0,,-3.709877,40.496115
US_PA_42115,2021-04-06,ChIJYwlwWhzV2okRAiKwREhhcHc,Q495603,geoId/42115,US,United States of America,PA,Pennsylvania,42115,Susquehanna County,US,USA,2,20,0,2083,57,,,40934,20632,20302,3971,4536,4146,4126,4599,6814,6384,4129,2229,417774,41.82133,-75.80068,397,2156,79.263636,23,13,,3,-18,3,4.87,7.83,4.44,12.27,9.95,6.56,3.17,3.17,6.14,3.6,6.77,3.17,12.27,,,3.81,3.17,3.81,4.66,11.85,23.27,6.14,5.08,3.81,4.02,3.6,37.45,,7.62,4.66,5.08,,9.372222,-0.861111,18.444444,0.0,,-6.882716,30.807409
US_PA_42115,2021-04-07,ChIJYwlwWhzV2okRAiKwREhhcHc,Q495603,geoId/42115,US,United States of America,PA,Pennsylvania,42115,Susquehanna County,US,USA,2,10,0,2093,57,,,40934,20632,20302,3971,4536,4146,4126,4599,6814,6384,4129,2229,417774,41.82133,-75.80068,397,2156,79.263636,24,,,24,-18,2,4.36,3.27,,14.37,6.97,,5.23,4.36,8.06,3.05,5.01,3.48,8.93,,3.7,4.36,3.48,,4.79,8.28,19.82,5.45,5.01,5.23,5.88,4.14,35.28,,8.06,4.36,4.36,3.92,12.333333,2.661111,21.988889,0.381,,-1.962963,37.34685
US_PA_42115,2021-04-08,ChIJYwlwWhzV2okRAiKwREhhcHc,Q495603,geoId/42115,US,United States of America,PA,Pennsylvania,42115,Susquehanna County,US,USA,2,15,0,2108,57,,,40934,20632,20302,3971,4536,4146,4126,4599,6814,6384,4129,2229,417774,41.82133,-75.80068,397,2156,79.263636,25,,,8,-13,0,4.44,4.65,4.65,12.47,8.46,4.44,4.44,3.17,5.5,,2.96,5.92,5.92,,5.08,,5.92,,4.23,6.98,19.24,2.96,5.71,3.17,4.02,6.13,34.25,3.59,7.19,6.13,4.02,3.59,13.777778,3.944444,22.866667,0.127,,3.796296,50.527063
US_PA_42115,2021-04-09,ChIJYwlwWhzV2okRAiKwREhhcHc,Q495603,geoId/42115,US,United States of America,PA,Pennsylvania,42115,Susquehanna County,US,USA,2,21,0,2129,57,,,40934,20632,20302,3971,4536,4146,4126,4599,6814,6384,4129,2229,417774,41.82133,-75.80068,397,2156,79.263636,13,8,,,-16,3,5.7,5.91,5.91,11.81,6.96,5.06,7.81,4.43,8.23,,4.85,5.7,6.33,3.59,5.91,3.17,,2.95,4.43,8.23,20.89,4.85,7.17,4.01,5.28,,32.7,4.85,8.65,4.22,,6.12,13.277778,6.338889,21.561111,0.0,,5.790123,61.316501
US_PA_42115,2021-04-10,ChIJYwlwWhzV2okRAiKwREhhcHc,Q495603,geoId/42115,US,United States of America,PA,Pennsylvania,42115,Susquehanna County,US,USA,2,14,0,2143,57,,,40934,20632,20302,3971,4536,4146,4126,4599,6814,6384,4129,2229,417774,41.82133,-75.80068,397,2156,79.263636,30,,,23,-10,,4.6,6.39,5.63,10.74,6.14,6.65,7.42,,7.42,4.6,6.39,6.39,6.14,4.09,3.58,,3.84,,4.86,7.67,16.11,4.09,7.67,4.86,4.09,6.14,36.06,,9.21,6.14,,4.35,14.366667,8.944444,21.111111,0.127,,9.574074,73.785056
US_PA_42115,2021-04-11,ChIJYwlwWhzV2okRAiKwREhhcHc,Q495603,geoId/42115,US,United States of America,PA,Pennsylvania,42115,Susquehanna County,US,USA,2,3,0,2146,57,,,40934,20632,20302,3971,4536,4146,4126,4599,6814,6384,4129,2229,417774,41.82133,-75.80068,397,2156,79.263636,19,,,17,-9,,4.36,6.88,4.36,13.54,9.64,4.59,3.67,,7.34,4.13,3.9,5.28,9.87,5.05,,4.82,5.51,4.13,4.13,9.41,17.44,5.74,3.44,3.21,5.51,4.13,37.4,4.13,8.72,7.34,,4.13,13.727778,10.188889,20.833333,1.3716,,11.574074,87.559771
US_PA_42115,2021-04-12,ChIJYwlwWhzV2okRAiKwREhhcHc,Q495603,geoId/42115,US,United States of America,PA,Pennsylvania,42115,Susquehanna County,US,USA,2,3,0,2149,57,,,40934,20632,20302,3971,4536,4146,4126,4599,6814,6384,4129,2229,417774,41.82133,-75.80068,397,2156,79.263636,7,14,,21,-17,4,4.44,,4.44,9.08,8.68,5.85,3.43,4.24,6.26,2.83,5.65,4.84,9.69,,5.05,,3.83,3.23,,9.49,19.38,5.25,7.06,3.63,2.83,6.05,33.91,,4.24,6.05,4.44,4.84,8.822222,6.2,15.183333,14.605,,6.820988,87.483007
US_PA_42115,2021-04-13,ChIJYwlwWhzV2okRAiKwREhhcHc,Q495603,geoId/42115,US,United States of America,PA,Pennsylvania,42115,Susquehanna County,US,USA,2,25,0,2174,57,,,40934,20632,20302,3971,4536,4146,4126,4599,6814,6384,4129,2229,417774,41.82133,-75.80068,397,2156,79.263636,16,16,,5,-16,2,4.48,5.98,4.27,10.89,5.76,6.41,5.34,3.63,4.48,,4.27,4.91,4.48,3.63,2.99,2.99,4.48,4.48,5.34,7.47,17.29,4.91,7.04,4.06,6.41,6.41,38.86,4.48,5.98,3.2,,,9.838889,3.716667,17.683333,4.7244,,4.197531,67.598393
US_PA_42115,2021-04-14,ChIJYwlwWhzV2okRAiKwREhhcHc,Q495603,geoId/42115,US,United States of America,PA,Pennsylvania,42115,Susquehanna County,US,USA,2,16,0,2190,57,,,40934,20632,20302,3971,4536,4146,4126,4599,6814,6384,4129,2229,417774,41.82133,-75.80068,397,2156,79.263636,20,,,15,-18,2,5.79,7.35,3.56,12.47,8.46,4.45,6.68,3.12,6.9,,3.12,5.34,12.03,3.79,5.34,3.56,3.79,3.34,,7.57,18.93,5.34,5.57,3.79,3.34,7.57,38.52,4.45,5.57,6.01,7.57,3.12,11.255556,2.922222,18.716667,0.127,,5.549383,67.506776
US_PA_42115,2021-04-15,ChIJYwlwWhzV2okRAiKwREhhcHc,Q495603,geoId/42115,US,United States of America,PA,Pennsylvania,42115,Susquehanna County,US,USA,2,24,0,2214,57,,,40934,20632,20302,3971,4536,4146,4126,4599,6814,6384,4129,2229,417774,41.82133,-75.80068,397,2156,79.263636,11,,,1,-17,3,3.99,5.66,3.78,11.54,9.86,4.62,4.62,3.15,8.18,4.83,3.99,4.2,10.91,3.99,5.04,5.04,,4.83,5.04,8.18,18.88,4.83,6.5,4.62,7.76,3.99,36.5,5.87,7.55,5.66,5.45,4.41,9.033333,3.488889,18.466667,0.6604,,5.296296,76.806567
US_PA_42115,2021-04-16,ChIJYwlwWhzV2okRAiKwREhhcHc,Q495603,geoId/42115,US,United States of America,PA,Pennsylvania,42115,Susquehanna County,US,USA,2,16,0,2230,57,,,40934,20632,20302,3971,4536,4146,4126,4599,6814,6384,4129,2229,417774,41.82133,-75.80068,397,2156,79.263636,4,7,,,-17,6,2.88,5.34,3.08,10.28,6.58,4.32,4.52,3.29,6.78,3.08,4.73,,8.02,3.08,3.08,3.9,4.73,4.11,5.75,7.6,16.85,4.11,3.7,,3.29,7.81,31.86,2.88,5.34,6.78,3.7,4.73,4.25,0.822222,10.794444,3.9116,,1.277778,80.707797
US_PA_42115,2021-04-17,ChIJYwlwWhzV2okRAiKwREhhcHc,Q495603,geoId/42115,US,United States of America,PA,Pennsylvania,42115,Susquehanna County,US,USA,2,20,0,2250,57,,,40934,20632,20302,3971,4536,4146,4126,4599,6814,6384,4129,2229,417774,41.82133,-75.80068,397,2156,79.263636,8,,,14,-7,,,4.84,5.33,11.14,6.54,5.09,4.84,4.12,9.93,,3.39,5.81,4.6,5.33,4.6,4.84,5.81,5.09,6.3,7.27,22.04,4.12,6.78,4.36,4.12,5.81,34.88,,9.69,8.48,,5.09,5.927778,1.022222,9.655556,3.2512,,2.185185,77.177922
US_PA_42115,2021-04-18,ChIJYwlwWhzV2okRAiKwREhhcHc,Q495603,geoId/42115,US,United States of America,PA,Pennsylvania,42115,Susquehanna County,US,USA,2,10,0,2260,57,,,40934,20632,20302,3971,4536,4146,4126,4599,6814,6384,4129,2229,417774,41.82133,-75.80068,397,2156,79.263636,26,,,15,-11,,5.38,8.07,,12.47,5.13,6.36,6.85,4.4,7.33,,4.65,4.65,9.29,3.67,5.62,,4.16,5.13,4.65,8.31,18.34,6.36,8.31,4.65,4.4,4.4,41.32,6.36,11.49,8.56,,3.42,9.133333,3.611111,14.7,0.3048,,2.851852,64.456462
US_PA_42115,2021-04-19,ChIJYwlwWhzV2okRAiKwREhhcHc,Q495603,geoId/42115,US,United States of America,PA,Pennsylvania,42115,Susquehanna County,US,USA,2,2,0,2262,57,,,40934,20632,20302,3971,4536,4146,4126,4599,6814,6384,4129,2229,417774,41.82133,-75.80068,397,2156,79.263636,17,,,19,-20,3,5.1,5.73,2.97,8.92,5.95,6.16,5.52,3.82,6.79,4.67,4.04,3.4,6.37,4.46,4.25,4.25,3.4,3.61,,6.37,21.02,5.73,6.37,3.4,,5.95,38.65,4.04,7.22,7.64,3.4,2.97,9.416667,2.727778,16.216667,0.0,,2.919753,63.025091
US_PA_42115,2021-04-20,ChIJYwlwWhzV2okRAiKwREhhcHc,Q495603,geoId/42115,US,United States of America,PA,Pennsylvania,42115,Susquehanna County,US,USA,2,17,0,2279,57,,,40934,20632,20302,3971,4536,4146,4126,4599,6814,6384,4129,2229,417774,41.82133,-75.80068,397,2156,79.263636,22,11,,5,-19,4,,7.03,5.93,12.74,8.35,6.59,4.17,,6.15,,4.83,4.39,9.01,3.96,4.17,3.3,4.83,4.61,,6.81,21.31,8.35,5.71,3.3,4.17,4.83,31.42,3.3,4.39,4.61,5.05,3.3,9.838889,2.444444,18.372222,0.4572,,2.87037,60.46403
US_PA_42115,2021-04-21,ChIJYwlwWhzV2okRAiKwREhhcHc,Q495603,geoId/42115,US,United States of America,PA,Pennsylvania,42115,Susquehanna County,US,USA,2,31,0,2310,57,,,40934,20632,20302,3971,4536,4146,4126,4599,6814,6384,4129,2229,417774,41.82133,-75.80068,397,2156,79.263636,10,,,5,-21,6,4.93,4.72,,12.22,10.93,4.29,5.57,3.22,7.93,4.72,3.43,10.07,9.0,4.29,6.43,3.86,5.14,,3.86,6.22,21.22,6.0,6.43,6.64,5.79,,39.23,,5.57,5.57,3.86,4.72,5.111111,0.483333,16.177778,0.8382,,0.820988,72.372081
US_PA_42115,2021-04-22,ChIJYwlwWhzV2okRAiKwREhhcHc,Q495603,geoId/42115,US,United States of America,PA,Pennsylvania,42115,Susquehanna County,US,USA,2,11,0,2321,57,,,40934,20632,20302,3971,4536,4146,4126,4599,6814,6384,4129,2229,417774,41.82133,-75.80068,397,2156,79.263636,14,,,8,-17,4,4.62,5.47,4.62,11.98,10.51,6.31,5.89,4.83,7.57,3.15,4.2,5.04,6.94,,5.04,,3.36,3.36,3.99,5.89,22.91,3.99,6.94,5.47,3.57,6.31,35.32,4.42,5.89,6.1,3.36,4.42,0.816667,-2.238889,5.266667,2.794,,-6.740741,57.327868
US_PA_42115,2021-04-23,ChIJYwlwWhzV2okRAiKwREhhcHc,Q495603,geoId/42115,US,United States of America,PA,Pennsylvania,42115,Susquehanna County,US,USA,2,15,0,2336,57,,,40934,20632,20302,3971,4536,4146,4126,4599,6814,6384,4129,2229,417774,41.82133,-75.80068,397,2156,79.263636,14,12,,,-17,4,3.51,4.6,4.6,8.77,4.82,6.14,6.14,3.94,8.11,5.04,,4.17,7.45,3.73,5.7,3.29,6.36,5.26,,7.89,17.32,6.14,3.07,,,5.7,37.7,,6.58,5.04,4.6,,6.066667,-2.7,15.761111,0.254,30.48,-5.339506,43.471183
