location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,new_deceased_age_0,new_deceased_age_1,new_deceased_age_2,new_deceased_age_3,new_deceased_age_4,new_deceased_age_5,new_deceased_age_6,new_deceased_age_7,new_deceased_age_8,new_deceased_age_9,cumulative_deceased_age_0,cumulative_deceased_age_1,cumulative_deceased_age_2,cumulative_deceased_age_3,cumulative_deceased_age_4,cumulative_deceased_age_5,cumulative_deceased_age_6,cumulative_deceased_age_7,cumulative_deceased_age_8,cumulative_deceased_age_9,new_hospitalized_patients_age_0,new_hospitalized_patients_age_1,new_hospitalized_patients_age_2,new_hospitalized_patients_age_3,new_hospitalized_patients_age_4,new_hospitalized_patients_age_5,new_hospitalized_patients_age_6,new_hospitalized_patients_age_7,new_hospitalized_patients_age_8,new_hospitalized_patients_age_9,cumulative_hospitalized_patients_age_0,cumulative_hospitalized_patients_age_1,cumulative_hospitalized_patients_age_2,cumulative_hospitalized_patients_age_3,cumulative_hospitalized_patients_age_4,cumulative_hospitalized_patients_age_5,cumulative_hospitalized_patients_age_6,cumulative_hospitalized_patients_age_7,cumulative_hospitalized_patients_age_8,cumulative_hospitalized_patients_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_transit_stations,mobility_workplaces,search_trends_allergy,search_trends_common_cold,search_trends_diabetes,search_trends_infection,search_trends_itch,search_trends_pain,search_trends_skin_rash,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_GA_13083,2022-02-26,ChIJt_S9dupHYIgREvBPHy0P5kU,Q486654,geoId/13083,US,United States of America,GA,Georgia,13083,Dade County,US,USA,2,0,0,3119,28,9,7198,0,0,0,0,0,0,0,0,0,0,63,112,256,495,346,379,323,262,163,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,2,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,16254,7934,8320,1666,2088,2292,1775,1989,2273,2158,1361,652,533031,34.85,-85.5,451,76.275,,,10,5,12.62,13.59,,21.84,12.62,27.66,,3.372222,1.316667,6.4,4.910667,,-0.039683,77.747282
US_GA_13083,2022-02-27,ChIJt_S9dupHYIgREvBPHy0P5kU,Q486654,geoId/13083,US,United States of America,GA,Georgia,13083,Dade County,US,USA,2,0,0,3119,28,0,7198,0,0,0,0,0,0,0,0,0,0,63,112,256,495,346,379,323,262,163,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,2,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,16254,7934,8320,1666,2088,2292,1775,1989,2273,2158,1361,652,533031,34.85,-85.5,451,76.275,,,14,-4,8.94,,10.43,21.36,,31.8,,5.944444,4.2,8.716667,10.075333,,5.02381,94.175978
US_GA_13083,2022-02-28,ChIJt_S9dupHYIgREvBPHy0P5kU,Q486654,geoId/13083,US,United States of America,GA,Georgia,13083,Dade County,US,USA,2,5,0,3124,28,0,7198,0,0,0,0,0,0,1,0,0,0,63,112,256,495,346,379,324,262,163,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,2,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,16254,7934,8320,1666,2088,2292,1775,1989,2273,2158,1361,652,533031,34.85,-85.5,451,76.275,,,7,0,12.37,9.72,13.25,26.95,11.49,41.53,,6.616667,-0.738889,15.577778,11.6205,,-0.166667,61.750719
US_GA_13083,2022-03-01,ChIJt_S9dupHYIgREvBPHy0P5kU,Q486654,geoId/13083,US,United States of America,GA,Georgia,13083,Dade County,US,USA,2,10,0,3134,28,3,7201,0,0,0,4,0,3,2,1,0,0,63,112,256,499,346,382,326,263,163,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,2,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,16254,7934,8320,1666,2088,2292,1775,1989,2273,2158,1361,652,533031,34.85,-85.5,451,76.275,,,7,0,13.6,9.65,17.1,17.54,7.89,30.7,,7.722222,-0.95,19.005556,0.0508,,-0.944444,53.201811
US_GA_13083,2022-03-02,ChIJt_S9dupHYIgREvBPHy0P5kU,Q486654,geoId/13083,US,United States of America,GA,Georgia,13083,Dade County,US,USA,2,12,0,3146,28,0,7201,0,0,0,1,2,0,0,3,0,0,63,112,256,500,348,382,326,266,163,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,2,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,16254,7934,8320,1666,2088,2292,1775,1989,2273,2158,1361,652,533031,34.85,-85.5,451,76.275,,,2,-5,15.37,8.79,14.93,19.77,9.22,43.92,7.47,10.755556,0.927778,23.705556,0.0508,,1.142857,48.642302
US_GA_13083,2022-03-03,ChIJt_S9dupHYIgREvBPHy0P5kU,Q486654,geoId/13083,US,United States of America,GA,Georgia,13083,Dade County,US,USA,2,2,0,3148,28,7,7208,0,0,0,2,0,0,0,0,0,0,63,112,256,502,348,382,326,266,163,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,2,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,16254,7934,8320,1666,2088,2292,1775,1989,2273,2158,1361,652,533031,34.85,-85.5,451,76.275,,,4,0,13.71,8.85,13.71,23.45,7.08,35.83,6.64,13.627778,2.822222,25.461111,0.0,,2.777778,47.080117
US_GA_13083,2022-03-04,ChIJt_S9dupHYIgREvBPHy0P5kU,Q486654,geoId/13083,US,United States of America,GA,Georgia,13083,Dade County,US,USA,2,6,0,3154,28,4,7212,1,0,0,0,0,0,0,0,1,0,64,112,256,502,348,382,326,266,164,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,2,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,16254,7934,8320,1666,2088,2292,1775,1989,2273,2158,1361,652,533031,34.85,-85.5,451,76.275,,,5,1,14.01,9.19,11.38,23.64,,35.46,8.32,14.416667,4.388889,26.061111,0.0,,4.809524,51.188151
US_GA_13083,2022-03-05,ChIJt_S9dupHYIgREvBPHy0P5kU,Q486654,geoId/13083,US,United States of America,GA,Georgia,13083,Dade County,US,USA,2,0,0,3154,28,5,7217,0,0,0,0,0,0,0,0,0,0,64,112,256,502,348,382,326,266,164,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,2,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,16254,7934,8320,1666,2088,2292,1775,1989,2273,2158,1361,652,533031,34.85,-85.5,451,76.275,,,-2,2,11.85,14.54,13.46,22.08,9.69,24.23,8.62,18.65,10.938889,25.222222,0.0,,7.261905,46.632948
US_GA_13083,2022-03-06,ChIJt_S9dupHYIgREvBPHy0P5kU,Q486654,geoId/13083,US,United States of America,GA,Georgia,13083,Dade County,US,USA,2,0,0,3154,28,0,7217,0,0,0,0,0,0,0,0,0,0,64,112,256,502,348,382,326,266,164,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,2,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,16254,7934,8320,1666,2088,2292,1775,1989,2273,2158,1361,652,533031,34.85,-85.5,451,76.275,,,3,-9,25.27,,10.83,17.02,15.47,45.38,7.74,19.016667,11.95,25.016667,0.0,,11.103175,59.269572
US_GA_13083,2022-03-07,ChIJt_S9dupHYIgREvBPHy0P5kU,Q486654,geoId/13083,US,United States of America,GA,Georgia,13083,Dade County,US,USA,2,5,0,3159,28,0,7217,-1,1,0,0,0,0,0,0,0,0,63,113,256,502,348,382,326,266,164,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,2,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,16254,7934,8320,1666,2088,2292,1775,1989,2273,2158,1361,652,533031,34.85,-85.5,451,76.275,,,-4,0,11.95,8.65,13.6,22.26,6.59,28.44,10.72,18.261111,12.138889,23.222222,0.0,,14.230159,76.545487
US_GA_13083,2022-03-08,ChIJt_S9dupHYIgREvBPHy0P5kU,Q486654,geoId/13083,US,United States of America,GA,Georgia,13083,Dade County,US,USA,2,16,0,3175,28,5,7222,0,0,0,2,4,2,5,0,1,0,63,113,256,504,352,384,331,266,165,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,2,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,16254,7934,8320,1666,2088,2292,1775,1989,2273,2158,1361,652,533031,34.85,-85.5,451,76.275,,,1,4,12.45,11.16,14.6,15.89,7.3,42.51,8.16,8.827778,5.366667,14.533333,4.318,,4.380952,73.059207
US_GA_13083,2022-03-09,ChIJt_S9dupHYIgREvBPHy0P5kU,Q486654,geoId/13083,US,United States of America,GA,Georgia,13083,Dade County,US,USA,2,2,0,3177,28,2,7224,0,0,0,0,0,0,0,0,0,0,63,113,256,504,352,384,331,266,165,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,2,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,16254,7934,8320,1666,2088,2292,1775,1989,2273,2158,1361,652,533031,34.85,-85.5,451,76.275,,,0,-2,13.71,6.43,9.43,19.28,8.14,38.98,,9.233333,6.966667,12.483333,19.431,,6.769841,83.91786
US_GA_13083,2022-03-10,ChIJt_S9dupHYIgREvBPHy0P5kU,Q486654,geoId/13083,US,United States of America,GA,Georgia,13083,Dade County,US,USA,2,11,0,3188,28,1,7225,1,0,0,1,4,0,2,1,0,1,64,113,256,505,356,384,333,267,165,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,2,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,16254,7934,8320,1666,2088,2292,1775,1989,2273,2158,1361,652,533031,34.85,-85.5,451,76.275,,,0,-1,10.1,7.47,11.86,21.09,,34.26,,9.688889,4.183333,18.133333,7.422444,,4.420635,68.333285
US_GA_13083,2022-03-11,ChIJt_S9dupHYIgREvBPHy0P5kU,Q486654,geoId/13083,US,United States of America,GA,Georgia,13083,Dade County,US,USA,2,3,0,3191,28,0,7225,0,0,1,1,0,0,0,0,1,0,64,113,257,506,356,384,333,267,166,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,2,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,16254,7934,8320,1666,2088,2292,1775,1989,2273,2158,1361,652,533031,34.85,-85.5,451,76.275,,,2,5,13.8,7.76,10.78,16.39,,31.91,,11.094444,4.877778,18.85,0.0,,7.52381,76.840104
US_GA_13083,2022-03-12,ChIJt_S9dupHYIgREvBPHy0P5kU,Q486654,geoId/13083,US,United States of America,GA,Georgia,13083,Dade County,US,USA,2,0,0,3191,28,1,7226,0,0,0,0,0,0,0,0,0,0,64,113,257,506,356,384,333,267,166,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,2,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,16254,7934,8320,1666,2088,2292,1775,1989,2273,2158,1361,652,533031,34.85,-85.5,451,76.275,,,9,-10,,8.37,9.84,14.27,,30.51,,2.677778,-3.033333,16.85,8.043333,30.48,-3.547619,62.851155
US_GA_13083,2022-03-13,ChIJt_S9dupHYIgREvBPHy0P5kU,Q486654,geoId/13083,US,United States of America,GA,Georgia,13083,Dade County,US,USA,2,0,0,3191,28,3,7229,0,0,0,0,0,0,0,0,0,0,64,113,257,506,356,384,333,267,166,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,2,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,16254,7934,8320,1666,2088,2292,1775,1989,2273,2158,1361,652,533031,34.85,-85.5,451,76.275,,,14,-7,9.49,8.49,12.49,14.98,,41.46,9.99,0.105556,-6.644444,12.5,3.175,30.48,-10.0,45.729967
US_GA_13083,2022-03-14,ChIJt_S9dupHYIgREvBPHy0P5kU,Q486654,geoId/13083,US,United States of America,GA,Georgia,13083,Dade County,US,USA,2,8,0,3199,28,0,7229,1,0,0,2,3,1,1,0,0,0,65,113,257,508,359,385,334,267,166,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,2,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,16254,7934,8320,1666,2088,2292,1775,1989,2273,2158,1361,652,533031,34.85,-85.5,451,76.275,,,11,2,14.82,13.51,6.97,28.77,,44.02,,7.677778,-1.838889,18.583333,0.0,,-3.865079,43.283217
US_GA_13083,2022-03-15,ChIJt_S9dupHYIgREvBPHy0P5kU,Q486654,geoId/13083,US,United States of America,GA,Georgia,13083,Dade County,US,USA,2,6,0,3205,28,7,7236,0,0,2,1,0,0,0,1,1,1,65,113,259,509,359,385,334,268,167,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,2,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,16254,7934,8320,1666,2088,2292,1775,1989,2273,2158,1361,652,533031,34.85,-85.5,451,76.275,,,0,4,15.73,8.08,8.51,17.43,7.65,39.55,,12.244444,5.95,17.183333,0.0,,3.65873,55.281439
US_GA_13083,2022-03-16,ChIJt_S9dupHYIgREvBPHy0P5kU,Q486654,geoId/13083,US,United States of America,GA,Georgia,13083,Dade County,US,USA,2,1,0,3206,28,5,7241,0,0,0,0,0,0,0,0,0,0,65,113,259,509,359,385,334,268,167,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,2,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,16254,7934,8320,1666,2088,2292,1775,1989,2273,2158,1361,652,533031,34.85,-85.5,451,76.275,,,14,0,11.54,8.12,,18.81,,34.2,7.27,14.155556,10.683333,18.861111,8.974667,,12.0,86.148009
US_GA_13083,2022-03-17,ChIJt_S9dupHYIgREvBPHy0P5kU,Q486654,geoId/13083,US,United States of America,GA,Georgia,13083,Dade County,US,USA,2,0,0,3206,28,7,7248,0,0,0,0,0,0,0,0,0,0,65,113,259,509,359,385,334,268,167,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,2,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,16254,7934,8320,1666,2088,2292,1775,1989,2273,2158,1361,652,533031,34.85,-85.5,451,76.275,,,-7,2,14.91,9.37,13.63,22.58,,27.26,8.95,13.511111,7.133333,22.538889,4.487333,,9.793651,76.938537
US_GA_13083,2022-03-18,ChIJt_S9dupHYIgREvBPHy0P5kU,Q486654,geoId/13083,US,United States of America,GA,Georgia,13083,Dade County,US,USA,2,3,0,3209,28,5,7253,0,0,0,0,0,0,1,1,0,0,65,113,259,509,359,385,335,269,167,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,2,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,16254,7934,8320,1666,2088,2292,1775,1989,2273,2158,1361,652,533031,34.85,-85.5,451,76.275,,,15,3,13.54,,11.49,14.78,7.39,31.61,,13.083333,8.633333,20.455556,0.0,,10.547619,83.059864
US_GA_13083,2022-03-19,ChIJt_S9dupHYIgREvBPHy0P5kU,Q486654,geoId/13083,US,United States of America,GA,Georgia,13083,Dade County,US,USA,2,0,0,3209,28,7,7260,0,0,0,0,0,0,0,0,0,0,65,113,259,509,359,385,335,269,167,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,2,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,16254,7934,8320,1666,2088,2292,1775,1989,2273,2158,1361,652,533031,34.85,-85.5,451,76.275,,,45,2,8.11,9.12,,11.66,,42.07,,12.861111,8.8,16.538889,6.640286,,8.079365,71.692659
US_GA_13083,2022-03-20,ChIJt_S9dupHYIgREvBPHy0P5kU,Q486654,geoId/13083,US,United States of America,GA,Georgia,13083,Dade County,US,USA,2,0,0,3209,28,0,7260,0,0,0,0,0,0,0,0,0,0,65,113,259,509,359,385,335,269,167,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,2,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,16254,7934,8320,1666,2088,2292,1775,1989,2273,2158,1361,652,533031,34.85,-85.5,451,76.275,,,34,-12,12.73,,8.15,24.45,10.19,33.62,10.19,9.166667,0.488889,19.861111,0.0,,1.18254,56.125848
US_GA_13083,2022-03-21,ChIJt_S9dupHYIgREvBPHy0P5kU,Q486654,geoId/13083,US,United States of America,GA,Georgia,13083,Dade County,US,USA,2,7,0,3216,28,0,7260,0,0,0,0,0,0,0,0,0,0,65,113,259,509,359,385,335,269,167,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,2,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,16254,7934,8320,1666,2088,2292,1775,1989,2273,2158,1361,652,533031,34.85,-85.5,451,76.275,,,23,3,17.09,10.26,11.97,23.08,8.55,43.16,8.97,11.538889,2.011111,22.472222,0.0,,0.68254,46.306657
US_GA_13083,2022-03-22,ChIJt_S9dupHYIgREvBPHy0P5kU,Q486654,geoId/13083,US,United States of America,GA,Georgia,13083,Dade County,US,USA,2,2,0,3218,28,9,7269,0,0,0,0,0,0,0,0,0,1,65,113,259,509,359,385,335,269,167,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,2,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,16254,7934,8320,1666,2088,2292,1775,1989,2273,2158,1361,652,533031,34.85,-85.5,451,76.275,,,15,5,12.46,11.17,9.88,24.07,7.74,30.94,11.6,17.85,11.15,24.222222,0.0,,5.190476,42.901214
US_GA_13083,2022-03-23,ChIJt_S9dupHYIgREvBPHy0P5kU,Q486654,geoId/13083,US,United States of America,GA,Georgia,13083,Dade County,US,USA,2,2,0,3220,28,2,7271,0,0,0,0,0,0,0,0,0,0,65,113,259,509,359,385,335,269,167,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,2,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,16254,7934,8320,1666,2088,2292,1775,1989,2273,2158,1361,652,533031,34.85,-85.5,451,76.275,,,27,1,14.22,9.78,13.33,33.32,9.33,37.77,9.33,18.216667,13.133333,22.65,24.722667,,12.801587,70.292556
US_GA_13083,2022-03-24,ChIJt_S9dupHYIgREvBPHy0P5kU,Q486654,geoId/13083,US,United States of America,GA,Georgia,13083,Dade County,US,USA,2,5,0,3225,28,1,7272,0,-1,2,0,0,0,0,0,0,0,65,112,261,509,359,385,335,269,167,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,2,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,16254,7934,8320,1666,2088,2292,1775,1989,2273,2158,1361,652,533031,34.85,-85.5,451,76.275,,,14,2,11.19,10.74,6.71,25.5,,30.42,7.61,11.227778,3.605556,19.088889,10.7442,,2.309524,52.980098
US_GA_13083,2022-03-25,ChIJt_S9dupHYIgREvBPHy0P5kU,Q486654,geoId/13083,US,United States of America,GA,Georgia,13083,Dade County,US,USA,2,2,0,3227,28,2,7274,-1,0,1,0,0,1,0,0,0,0,64,112,262,509,359,386,335,269,167,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,2,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,16254,7934,8320,1666,2088,2292,1775,1989,2273,2158,1361,652,533031,34.85,-85.5,451,76.275,,,27,4,12.88,8.58,6.44,20.6,8.58,29.18,6.44,9.6,4.9,15.966667,0.0,,2.15873,58.965386
US_GA_13083,2022-03-26,ChIJt_S9dupHYIgREvBPHy0P5kU,Q486654,geoId/13083,US,United States of America,GA,Georgia,13083,Dade County,US,USA,2,0,0,3227,28,6,7280,0,0,0,0,0,0,0,0,0,0,64,112,262,509,359,386,335,269,167,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,2,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,16254,7934,8320,1666,2088,2292,1775,1989,2273,2158,1361,652,533031,34.85,-85.5,451,76.275,,,32,6,15.18,7.85,9.95,18.84,,29.31,,9.8,2.977778,17.316667,0.0,,-1.452381,44.135645
US_GA_13083,2022-03-27,ChIJt_S9dupHYIgREvBPHy0P5kU,Q486654,geoId/13083,US,United States of America,GA,Georgia,13083,Dade County,US,USA,2,0,0,3227,28,0,7280,0,0,0,0,0,0,0,0,0,0,64,112,262,509,359,386,335,269,167,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,2,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,16254,7934,8320,1666,2088,2292,1775,1989,2273,2158,1361,652,533031,34.85,-85.5,451,76.275,,,38,-16,19.8,,10.15,21.32,,31.48,,9.372222,2.644444,15.172222,0.0,,-7.277778,29.901202
US_GA_13083,2022-03-28,ChIJt_S9dupHYIgREvBPHy0P5kU,Q486654,geoId/13083,US,United States of America,GA,Georgia,13083,Dade County,US,USA,2,15,0,3242,28,0,7280,0,1,1,2,3,4,1,1,1,0,64,113,263,511,362,390,336,270,168,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,2,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,16254,7934,8320,1666,2088,2292,1775,1989,2273,2158,1361,652,533031,34.85,-85.5,451,76.275,,,22,2,12.53,7.34,12.96,22.9,,41.47,6.48,10.272222,4.027778,17.094444,0.0,,-4.087302,35.724801
US_GA_13083,2022-03-29,ChIJt_S9dupHYIgREvBPHy0P5kU,Q486654,geoId/13083,US,United States of America,GA,Georgia,13083,Dade County,US,USA,2,4,0,3246,28,2,7282,0,0,1,0,0,0,1,1,0,0,64,113,264,511,362,390,337,271,168,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,2,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,16254,7934,8320,1666,2088,2292,1775,1989,2273,2158,1361,652,533031,34.85,-85.5,451,76.275,,,19,3,14.71,12.93,8.47,30.32,8.47,39.68,,13.061111,5.533333,23.633333,0.0,,1.404762,44.744907
US_GA_13083,2022-03-30,ChIJt_S9dupHYIgREvBPHy0P5kU,Q486654,geoId/13083,US,United States of America,GA,Georgia,13083,Dade County,US,USA,2,4,0,3250,28,7,7289,0,1,1,1,0,0,0,0,0,0,64,114,265,512,362,390,337,271,168,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,2,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,16254,7934,8320,1666,2088,2292,1775,1989,2273,2158,1361,652,533031,34.85,-85.5,451,76.275,,,22,0,14.92,,,17.05,9.38,40.49,9.8,20.305556,15.166667,27.511111,0.0,,7.753968,43.844211
US_GA_13083,2022-03-31,ChIJt_S9dupHYIgREvBPHy0P5kU,Q486654,geoId/13083,US,United States of America,GA,Georgia,13083,Dade County,US,USA,2,3,0,3253,28,2,7291,0,0,0,1,-1,0,0,0,2,0,64,114,265,513,361,390,337,271,170,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,2,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,16254,7934,8320,1666,2088,2292,1775,1989,2273,2158,1361,652,533031,34.85,-85.5,451,76.275,,,13,0,11.78,10.03,7.85,22.68,,37.51,7.41,17.155556,12.422222,25.944444,11.176,,10.880952,65.715048
