location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_AK_02060,2021-03-20,ChIJq3q39fef6FYRobLPUAsGQ0M,Q501130,geoId/02060,US,United States of America,AK,Alaska,02060,Bristol Bay,US,USA,2,,,869,463,406,97,82,127,109,99,163,120,48,24,2605265,58.75,-156.833333,2299,79.9,-5.611111,-9.592593,-1.512346,0.197556,-8.261905,83.370849
US_AK_02060,2021-03-21,ChIJq3q39fef6FYRobLPUAsGQ0M,Q501130,geoId/02060,US,United States of America,AK,Alaska,02060,Bristol Bay,US,USA,2,,,869,463,406,97,82,127,109,99,163,120,48,24,2605265,58.75,-156.833333,2299,79.9,-2.407407,-6.728395,1.32716,2.201333,-3.412698,91.675212
US_AK_02060,2021-03-22,ChIJq3q39fef6FYRobLPUAsGQ0M,Q501130,geoId/02060,US,United States of America,AK,Alaska,02060,Bristol Bay,US,USA,2,,,869,463,406,97,82,127,109,99,163,120,48,24,2605265,58.75,-156.833333,2299,79.9,-2.895062,-5.888889,1.123457,0.310444,-4.293651,89.287335
US_AK_02060,2021-03-23,ChIJq3q39fef6FYRobLPUAsGQ0M,Q501130,geoId/02060,US,United States of America,AK,Alaska,02060,Bristol Bay,US,USA,2,,,869,463,406,97,82,127,109,99,163,120,48,24,2605265,58.75,-156.833333,2299,79.9,-8.820988,-15.685185,-0.969136,0.0,-13.373016,70.833152
US_AK_02060,2021-03-24,ChIJq3q39fef6FYRobLPUAsGQ0M,Q501130,geoId/02060,US,United States of America,AK,Alaska,02060,Bristol Bay,US,USA,2,,,869,463,406,97,82,127,109,99,163,120,48,24,2605265,58.75,-156.833333,2299,79.9,-3.296296,-13.487654,1.598765,1.326444,-4.539683,88.974663
US_AK_02060,2021-03-25,ChIJq3q39fef6FYRobLPUAsGQ0M,Q501130,geoId/02060,US,United States of America,AK,Alaska,02060,Bristol Bay,US,USA,2,,,869,463,406,97,82,127,109,99,163,120,48,24,2605265,58.75,-156.833333,2299,79.9,0.938272,-4.277778,3.061728,4.064,-0.31746,91.809289
US_AK_02060,2021-03-26,ChIJq3q39fef6FYRobLPUAsGQ0M,Q501130,geoId/02060,US,United States of America,AK,Alaska,02060,Bristol Bay,US,USA,2,,,869,463,406,97,82,127,109,99,163,120,48,24,2605265,58.75,-156.833333,2299,79.9,-2.790123,-6.487654,2.697531,0.762,-5.277778,81.771995
US_AK_02060,2021-03-27,ChIJq3q39fef6FYRobLPUAsGQ0M,Q501130,geoId/02060,US,United States of America,AK,Alaska,02060,Bristol Bay,US,USA,2,,,869,463,406,97,82,127,109,99,163,120,48,24,2605265,58.75,-156.833333,2299,79.9,-4.228395,-9.246914,0.425926,0.79375,-7.150794,79.867662
US_AK_02060,2021-03-28,ChIJq3q39fef6FYRobLPUAsGQ0M,Q501130,geoId/02060,US,United States of America,AK,Alaska,02060,Bristol Bay,US,USA,2,,,869,463,406,97,82,127,109,99,163,120,48,24,2605265,58.75,-156.833333,2299,79.9,-5.117284,-10.41358,1.203704,0.028222,-8.301587,78.362801
US_AK_02060,2021-03-29,ChIJq3q39fef6FYRobLPUAsGQ0M,Q501130,geoId/02060,US,United States of America,AK,Alaska,02060,Bristol Bay,US,USA,2,,,869,463,406,97,82,127,109,99,163,120,48,24,2605265,58.75,-156.833333,2299,79.9,1.697531,0.117284,3.364198,0.66675,0.214286,90.62805
US_AK_02060,2021-03-30,ChIJq3q39fef6FYRobLPUAsGQ0M,Q501130,geoId/02060,US,United States of America,AK,Alaska,02060,Bristol Bay,US,USA,2,,,869,463,406,97,82,127,109,99,163,120,48,24,2605265,58.75,-156.833333,2299,79.9,0.364198,-1.530864,2.765432,0.282222,-1.97619,83.692298
US_AK_02060,2021-03-31,ChIJq3q39fef6FYRobLPUAsGQ0M,Q501130,geoId/02060,US,United States of America,AK,Alaska,02060,Bristol Bay,US,USA,2,,,869,463,406,97,82,127,109,99,163,120,48,24,2605265,58.75,-156.833333,2299,79.9,-6.006173,-11.04321,1.561728,0.395111,-10.626984,70.392639
US_AK_02060,2021-04-01,ChIJq3q39fef6FYRobLPUAsGQ0M,Q501130,geoId/02060,US,United States of America,AK,Alaska,02060,Bristol Bay,US,USA,2,,,869,463,406,97,82,127,109,99,163,120,48,24,2605265,58.75,-156.833333,2299,79.9,-11.679012,-16.771605,-4.580247,0.197556,-17.912698,61.370189
US_AK_02060,2021-04-02,ChIJq3q39fef6FYRobLPUAsGQ0M,Q501130,geoId/02060,US,United States of America,AK,Alaska,02060,Bristol Bay,US,USA,2,,,869,463,406,97,82,127,109,99,163,120,48,24,2605265,58.75,-156.833333,2299,79.9,-11.549383,-17.246914,-3.271605,0.197556,-15.365079,73.008534
US_AK_02060,2021-04-03,ChIJq3q39fef6FYRobLPUAsGQ0M,Q501130,geoId/02060,US,United States of America,AK,Alaska,02060,Bristol Bay,US,USA,2,,,869,463,406,97,82,127,109,99,163,120,48,24,2605265,58.75,-156.833333,2299,79.9,0.320988,-3.648148,2.185185,2.032,-0.373016,95.303715
US_AK_02060,2021-04-04,ChIJq3q39fef6FYRobLPUAsGQ0M,Q501130,geoId/02060,US,United States of America,AK,Alaska,02060,Bristol Bay,US,USA,2,,,869,463,406,97,82,127,109,99,163,120,48,24,2605265,58.75,-156.833333,2299,79.9,1.234568,-0.574074,3.074074,1.241778,-1.047619,85.271204
US_AK_02060,2021-04-05,ChIJq3q39fef6FYRobLPUAsGQ0M,Q501130,geoId/02060,US,United States of America,AK,Alaska,02060,Bristol Bay,US,USA,2,,,869,463,406,97,82,127,109,99,163,120,48,24,2605265,58.75,-156.833333,2299,79.9,-6.845679,-11.888889,1.685185,1.580444,-11.97619,66.988917
US_AK_02060,2021-04-06,ChIJq3q39fef6FYRobLPUAsGQ0M,Q501130,geoId/02060,US,United States of America,AK,Alaska,02060,Bristol Bay,US,USA,2,,,869,463,406,97,82,127,109,99,163,120,48,24,2605265,58.75,-156.833333,2299,79.9,-6.604938,-10.888889,-1.598765,0.225778,-10.111111,76.882364
US_AK_02060,2021-04-07,ChIJq3q39fef6FYRobLPUAsGQ0M,Q501130,geoId/02060,US,United States of America,AK,Alaska,02060,Bristol Bay,US,USA,2,,,869,463,406,97,82,127,109,99,163,120,48,24,2605265,58.75,-156.833333,2299,79.9,-4.234568,-8.734568,-0.358025,0.254,-6.206349,86.77123
US_AK_02060,2021-04-08,ChIJq3q39fef6FYRobLPUAsGQ0M,Q501130,geoId/02060,US,United States of America,AK,Alaska,02060,Bristol Bay,US,USA,2,,,869,463,406,97,82,127,109,99,163,120,48,24,2605265,58.75,-156.833333,2299,79.9,-4.888889,-11.333333,0.919753,2.596444,-8.18254,78.671896
US_AK_02060,2021-04-09,ChIJq3q39fef6FYRobLPUAsGQ0M,Q501130,geoId/02060,US,United States of America,AK,Alaska,02060,Bristol Bay,US,USA,2,,,869,463,406,97,82,127,109,99,163,120,48,24,2605265,58.75,-156.833333,2299,79.9,-15.123457,-20.765432,-8.314815,0.112889,-21.698413,58.43291
US_AK_02060,2021-04-10,ChIJq3q39fef6FYRobLPUAsGQ0M,Q501130,geoId/02060,US,United States of America,AK,Alaska,02060,Bristol Bay,US,USA,2,,,869,463,406,97,82,127,109,99,163,120,48,24,2605265,58.75,-156.833333,2299,79.9,-8.864198,-14.975309,-1.808642,0.141111,-13.119048,73.32848
US_AK_02060,2021-04-11,ChIJq3q39fef6FYRobLPUAsGQ0M,Q501130,geoId/02060,US,United States of America,AK,Alaska,02060,Bristol Bay,US,USA,2,,,869,463,406,97,82,127,109,99,163,120,48,24,2605265,58.75,-156.833333,2299,79.9,-1.320988,-6.783951,1.851852,0.733778,-3.507937,86.555467
US_AK_02060,2021-04-12,ChIJq3q39fef6FYRobLPUAsGQ0M,Q501130,geoId/02060,US,United States of America,AK,Alaska,02060,Bristol Bay,US,USA,2,,,869,463,406,97,82,127,109,99,163,120,48,24,2605265,58.75,-156.833333,2299,79.9,0.753086,-2.333333,3.796296,0.649111,-0.404762,91.940833
US_AK_02060,2021-04-13,ChIJq3q39fef6FYRobLPUAsGQ0M,Q501130,geoId/02060,US,United States of America,AK,Alaska,02060,Bristol Bay,US,USA,2,,,869,463,406,97,82,127,109,99,163,120,48,24,2605265,58.75,-156.833333,2299,79.9,1.901235,-1.345679,4.746914,0.254,-0.396825,84.235921
US_AK_02060,2021-04-14,ChIJq3q39fef6FYRobLPUAsGQ0M,Q501130,geoId/02060,US,United States of America,AK,Alaska,02060,Bristol Bay,US,USA,2,,,869,463,406,97,82,127,109,99,163,120,48,24,2605265,58.75,-156.833333,2299,79.9,1.709877,-0.314815,5.12963,0.536222,-0.293651,86.461272
US_AK_02060,2021-04-15,ChIJq3q39fef6FYRobLPUAsGQ0M,Q501130,geoId/02060,US,United States of America,AK,Alaska,02060,Bristol Bay,US,USA,2,,,869,463,406,97,82,127,109,99,163,120,48,24,2605265,58.75,-156.833333,2299,79.9,0.691358,-2.111111,4.271605,0.479778,-1.619048,83.835516
US_AK_02060,2021-04-16,ChIJq3q39fef6FYRobLPUAsGQ0M,Q501130,geoId/02060,US,United States of America,AK,Alaska,02060,Bristol Bay,US,USA,2,,,869,463,406,97,82,127,109,99,163,120,48,24,2605265,58.75,-156.833333,2299,79.9,2.611111,-2.291667,6.833333,0.127,-1.675926,72.817554
US_AK_02060,2021-04-17,ChIJq3q39fef6FYRobLPUAsGQ0M,Q501130,geoId/02060,US,United States of America,AK,Alaska,02060,Bristol Bay,US,USA,2,,,869,463,406,97,82,127,109,99,163,120,48,24,2605265,58.75,-156.833333,2299,79.9,3.430556,-1.395833,8.166667,0.0,-2.398148,66.966356
US_AK_02060,2021-04-18,ChIJq3q39fef6FYRobLPUAsGQ0M,Q501130,geoId/02060,US,United States of America,AK,Alaska,02060,Bristol Bay,US,USA,2,,,869,463,406,97,82,127,109,99,163,120,48,24,2605265,58.75,-156.833333,2299,79.9,4.541667,-0.6875,8.375,0.1905,-1.175926,66.573907
US_AK_02060,2021-04-19,ChIJq3q39fef6FYRobLPUAsGQ0M,Q501130,geoId/02060,US,United States of America,AK,Alaska,02060,Bristol Bay,US,USA,2,,,869,463,406,97,82,127,109,99,163,120,48,24,2605265,58.75,-156.833333,2299,79.9,6.472222,2.166667,9.854167,0.0635,0.046296,64.365775
US_AK_02060,2021-04-20,ChIJq3q39fef6FYRobLPUAsGQ0M,Q501130,geoId/02060,US,United States of America,AK,Alaska,02060,Bristol Bay,US,USA,2,,,869,463,406,97,82,127,109,99,163,120,48,24,2605265,58.75,-156.833333,2299,79.9,5.013889,2.5625,9.604167,0.0,1.398148,79.549259
US_AK_02060,2021-04-21,ChIJq3q39fef6FYRobLPUAsGQ0M,Q501130,geoId/02060,US,United States of America,AK,Alaska,02060,Bristol Bay,US,USA,2,,,869,463,406,97,82,127,109,99,163,120,48,24,2605265,58.75,-156.833333,2299,79.9,4.166667,0.375,8.381944,0.1905,0.453704,79.116935
US_AK_02060,2021-04-22,ChIJq3q39fef6FYRobLPUAsGQ0M,Q501130,geoId/02060,US,United States of America,AK,Alaska,02060,Bristol Bay,US,USA,2,,,869,463,406,97,82,127,109,99,163,120,48,24,2605265,58.75,-156.833333,2299,79.9,3.861111,0.736111,6.875,1.55575,1.314815,85.280555
US_AK_02060,2021-04-23,ChIJq3q39fef6FYRobLPUAsGQ0M,Q501130,geoId/02060,US,United States of America,AK,Alaska,02060,Bristol Bay,US,USA,2,,,869,463,406,97,82,127,109,99,163,120,48,24,2605265,58.75,-156.833333,2299,79.9,3.381944,-0.430556,7.847222,0.635,0.787037,83.542073
US_AK_02060,2021-04-24,ChIJq3q39fef6FYRobLPUAsGQ0M,Q501130,geoId/02060,US,United States of America,AK,Alaska,02060,Bristol Bay,US,USA,2,,,869,463,406,97,82,127,109,99,163,120,48,24,2605265,58.75,-156.833333,2299,79.9,4.138889,0.152778,8.527778,0.0,1.203704,81.888452
US_AK_02060,2021-04-25,ChIJq3q39fef6FYRobLPUAsGQ0M,Q501130,geoId/02060,US,United States of America,AK,Alaska,02060,Bristol Bay,US,USA,2,,,869,463,406,97,82,127,109,99,163,120,48,24,2605265,58.75,-156.833333,2299,79.9,4.909722,1.506944,8.527778,0.127,0.759259,76.122135
US_AK_02060,2021-04-26,ChIJq3q39fef6FYRobLPUAsGQ0M,Q501130,geoId/02060,US,United States of America,AK,Alaska,02060,Bristol Bay,US,USA,2,,415,869,463,406,97,82,127,109,99,163,120,48,24,2605265,58.75,-156.833333,2299,79.9,5.756944,2.854167,9.513889,0.0,-1.462963,61.186923
US_AK_02060,2021-04-27,ChIJq3q39fef6FYRobLPUAsGQ0M,Q501130,geoId/02060,US,United States of America,AK,Alaska,02060,Bristol Bay,US,USA,2,0,415,869,463,406,97,82,127,109,99,163,120,48,24,2605265,58.75,-156.833333,2299,79.9,6.340278,1.326389,12.131944,0.0,-2.037037,56.868621
US_AK_02060,2021-04-28,ChIJq3q39fef6FYRobLPUAsGQ0M,Q501130,geoId/02060,US,United States of America,AK,Alaska,02060,Bristol Bay,US,USA,2,0,415,869,463,406,97,82,127,109,99,163,120,48,24,2605265,58.75,-156.833333,2299,79.9,6.180556,-1.0,12.291667,0.0,-1.648148,58.547558
US_AK_02060,2021-04-29,ChIJq3q39fef6FYRobLPUAsGQ0M,Q501130,geoId/02060,US,United States of America,AK,Alaska,02060,Bristol Bay,US,USA,2,3,418,869,463,406,97,82,127,109,99,163,120,48,24,2605265,58.75,-156.833333,2299,79.9,5.617284,0.296296,11.907407,0.0,-0.31746,67.425808
US_AK_02060,2021-04-30,ChIJq3q39fef6FYRobLPUAsGQ0M,Q501130,geoId/02060,US,United States of America,AK,Alaska,02060,Bristol Bay,US,USA,2,0,418,869,463,406,97,82,127,109,99,163,120,48,24,2605265,58.75,-156.833333,2299,79.9,1.530864,-4.104938,7.753086,0.197556,-4.34127,66.110109
US_AK_02060,2021-05-01,ChIJq3q39fef6FYRobLPUAsGQ0M,Q501130,geoId/02060,US,United States of America,AK,Alaska,02060,Bristol Bay,US,USA,2,12,430,869,463,406,97,82,127,109,99,163,120,48,24,2605265,58.75,-156.833333,2299,79.9,2.067901,-4.209877,7.641975,0.0,-3.992063,64.946663
US_AK_02060,2021-05-02,ChIJq3q39fef6FYRobLPUAsGQ0M,Q501130,geoId/02060,US,United States of America,AK,Alaska,02060,Bristol Bay,US,USA,2,0,430,869,463,406,97,82,127,109,99,163,120,48,24,2605265,58.75,-156.833333,2299,79.9,4.518519,-1.104938,8.469136,0.141111,0.809524,76.814474
US_AK_02060,2021-05-03,ChIJq3q39fef6FYRobLPUAsGQ0M,Q501130,geoId/02060,US,United States of America,AK,Alaska,02060,Bristol Bay,US,USA,2,3,433,869,463,406,97,82,127,109,99,163,120,48,24,2605265,58.75,-156.833333,2299,79.9,4.567901,1.314815,9.5,0.592667,-0.111111,72.337119
US_AK_02060,2021-05-04,ChIJq3q39fef6FYRobLPUAsGQ0M,Q501130,geoId/02060,US,United States of America,AK,Alaska,02060,Bristol Bay,US,USA,2,0,433,869,463,406,97,82,127,109,99,163,120,48,24,2605265,58.75,-156.833333,2299,79.9,5.919753,1.012346,11.17284,0.536222,-0.809524,63.1398
US_AK_02060,2021-05-05,ChIJq3q39fef6FYRobLPUAsGQ0M,Q501130,geoId/02060,US,United States of America,AK,Alaska,02060,Bristol Bay,US,USA,2,1,434,869,463,406,97,82,127,109,99,163,120,48,24,2605265,58.75,-156.833333,2299,79.9,4.092593,-2.814815,10.851852,0.028222,-1.261905,69.070982
US_AK_02060,2021-05-06,ChIJq3q39fef6FYRobLPUAsGQ0M,Q501130,geoId/02060,US,United States of America,AK,Alaska,02060,Bristol Bay,US,USA,2,5,439,869,463,406,97,82,127,109,99,163,120,48,24,2605265,58.75,-156.833333,2299,79.9,4.506173,-3.444444,11.820988,0.0,-3.357143,56.270022
US_AK_02060,2021-05-07,ChIJq3q39fef6FYRobLPUAsGQ0M,Q501130,geoId/02060,US,United States of America,AK,Alaska,02060,Bristol Bay,US,USA,2,5,444,869,463,406,97,82,127,109,99,163,120,48,24,2605265,58.75,-156.833333,2299,79.9,5.802469,-2.41358,12.271605,0.028222,-1.15873,60.809298
US_AK_02060,2021-05-08,ChIJq3q39fef6FYRobLPUAsGQ0M,Q501130,geoId/02060,US,United States of America,AK,Alaska,02060,Bristol Bay,US,USA,2,0,444,869,463,406,97,82,127,109,99,163,120,48,24,2605265,58.75,-156.833333,2299,79.9,5.41358,-0.209877,9.611111,0.169333,1.492063,75.663419
US_AK_02060,2021-05-09,ChIJq3q39fef6FYRobLPUAsGQ0M,Q501130,geoId/02060,US,United States of America,AK,Alaska,02060,Bristol Bay,US,USA,2,0,444,869,463,406,97,82,127,109,99,163,120,48,24,2605265,58.75,-156.833333,2299,79.9,5.160494,1.901235,8.95679,0.677333,2.626984,84.068929
US_AK_02060,2021-05-10,ChIJq3q39fef6FYRobLPUAsGQ0M,Q501130,geoId/02060,US,United States of America,AK,Alaska,02060,Bristol Bay,US,USA,2,14,458,869,463,406,97,82,127,109,99,163,120,48,24,2605265,58.75,-156.833333,2299,79.9,5.858025,2.148148,8.987654,2.822222,3.388889,84.500433
US_AK_02060,2021-05-11,ChIJq3q39fef6FYRobLPUAsGQ0M,Q501130,geoId/02060,US,United States of America,AK,Alaska,02060,Bristol Bay,US,USA,2,0,458,869,463,406,97,82,127,109,99,163,120,48,24,2605265,58.75,-156.833333,2299,79.9,4.888889,2.194444,8.472222,1.61925,3.268519,89.082975
US_AK_02060,2021-05-12,ChIJq3q39fef6FYRobLPUAsGQ0M,Q501130,geoId/02060,US,United States of America,AK,Alaska,02060,Bristol Bay,US,USA,2,4,462,869,463,406,97,82,127,109,99,163,120,48,24,2605265,58.75,-156.833333,2299,79.9,5.631944,0.402778,11.423611,2.00025,2.212963,78.121915
US_AK_02060,2021-05-13,ChIJq3q39fef6FYRobLPUAsGQ0M,Q501130,geoId/02060,US,United States of America,AK,Alaska,02060,Bristol Bay,US,USA,2,120,582,869,463,406,97,82,127,109,99,163,120,48,24,2605265,58.75,-156.833333,2299,79.9,6.263889,-1.354167,12.701389,0.03175,0.675926,67.171664
US_AK_02060,2021-05-14,ChIJq3q39fef6FYRobLPUAsGQ0M,Q501130,geoId/02060,US,United States of America,AK,Alaska,02060,Bristol Bay,US,USA,2,1,583,869,463,406,97,82,127,109,99,163,120,48,24,2605265,58.75,-156.833333,2299,79.9,6.958333,0.666667,12.798611,0.15875,1.416667,68.296887
US_AK_02060,2021-05-15,ChIJq3q39fef6FYRobLPUAsGQ0M,Q501130,geoId/02060,US,United States of America,AK,Alaska,02060,Bristol Bay,US,USA,2,4,587,869,463,406,97,82,127,109,99,163,120,48,24,2605265,58.75,-156.833333,2299,79.9,5.048611,1.180556,9.9375,2.3495,3.546296,89.928931
US_AK_02060,2021-05-16,ChIJq3q39fef6FYRobLPUAsGQ0M,Q501130,geoId/02060,US,United States of America,AK,Alaska,02060,Bristol Bay,US,USA,2,1,588,869,463,406,97,82,127,109,99,163,120,48,24,2605265,58.75,-156.833333,2299,79.9,5.958333,-0.479167,11.743056,1.4605,2.527778,77.036213
US_AK_02060,2021-05-17,ChIJq3q39fef6FYRobLPUAsGQ0M,Q501130,geoId/02060,US,United States of America,AK,Alaska,02060,Bristol Bay,US,USA,2,0,588,869,463,406,97,82,127,109,99,163,120,48,24,2605265,58.75,-156.833333,2299,79.9,7.979167,1.930556,13.493056,0.254,3.814815,73.451434
US_AK_02060,2021-05-18,ChIJq3q39fef6FYRobLPUAsGQ0M,Q501130,geoId/02060,US,United States of America,AK,Alaska,02060,Bristol Bay,US,USA,2,0,588,869,463,406,97,82,127,109,99,163,120,48,24,2605265,58.75,-156.833333,2299,79.9,4.253968,0.880952,12.777778,0.145143,1.766667,84.744109
US_AK_02060,2021-05-19,ChIJq3q39fef6FYRobLPUAsGQ0M,Q501130,geoId/02060,US,United States of America,AK,Alaska,02060,Bristol Bay,US,USA,2,3,591,869,463,406,97,82,127,109,99,163,120,48,24,2605265,58.75,-156.833333,2299,79.9,6.15873,1.206349,11.095238,0.0,2.033333,77.270319
US_AK_02060,2021-05-20,ChIJq3q39fef6FYRobLPUAsGQ0M,Q501130,geoId/02060,US,United States of America,AK,Alaska,02060,Bristol Bay,US,USA,2,2,593,869,463,406,97,82,127,109,99,163,120,48,24,2605265,58.75,-156.833333,2299,79.9,5.753968,2.134921,10.087302,2.068286,2.955556,83.522255
US_AK_02060,2021-05-21,ChIJq3q39fef6FYRobLPUAsGQ0M,Q501130,geoId/02060,US,United States of America,AK,Alaska,02060,Bristol Bay,US,USA,2,0,593,869,463,406,97,82,127,109,99,163,120,48,24,2605265,58.75,-156.833333,2299,79.9,6.706349,3.896825,9.753968,2.140857,3.277778,79.121838
US_AK_02060,2021-05-22,ChIJq3q39fef6FYRobLPUAsGQ0M,Q501130,geoId/02060,US,United States of America,AK,Alaska,02060,Bristol Bay,US,USA,2,2,595,869,463,406,97,82,127,109,99,163,120,48,24,2605265,58.75,-156.833333,2299,79.9,6.84127,1.547619,12.269841,2.582333,2.688889,73.650068
US_AK_02060,2021-05-23,ChIJq3q39fef6FYRobLPUAsGQ0M,Q501130,geoId/02060,US,United States of America,AK,Alaska,02060,Bristol Bay,US,USA,2,2,597,869,463,406,97,82,127,109,99,163,120,48,24,2605265,58.75,-156.833333,2299,79.9,8.714286,0.380952,17.825397,0.072571,1.311111,60.015999
US_AK_02060,2021-05-24,ChIJq3q39fef6FYRobLPUAsGQ0M,Q501130,geoId/02060,US,United States of America,AK,Alaska,02060,Bristol Bay,US,USA,2,0,597,869,463,406,97,82,127,109,99,163,120,48,24,2605265,58.75,-156.833333,2299,79.9,10.825397,0.380952,19.428571,0.036286,1.722222,53.611883
US_AK_02060,2021-05-25,ChIJq3q39fef6FYRobLPUAsGQ0M,Q501130,geoId/02060,US,United States of America,AK,Alaska,02060,Bristol Bay,US,USA,2,0,597,869,463,406,97,82,127,109,99,163,120,48,24,2605265,58.75,-156.833333,2299,79.9,11.126984,0.396825,19.515873,0.072571,1.555556,52.436694
US_AK_02060,2021-05-26,ChIJq3q39fef6FYRobLPUAsGQ0M,Q501130,geoId/02060,US,United States of America,AK,Alaska,02060,Bristol Bay,US,USA,2,0,597,869,463,406,97,82,127,109,99,163,120,48,24,2605265,58.75,-156.833333,2299,79.9,11.722222,1.805556,19.895833,0.03175,2.722222,53.164924
US_AK_02060,2021-05-27,ChIJq3q39fef6FYRobLPUAsGQ0M,Q501130,geoId/02060,US,United States of America,AK,Alaska,02060,Bristol Bay,US,USA,2,1,598,869,463,406,97,82,127,109,99,163,120,48,24,2605265,58.75,-156.833333,2299,79.9,10.25,3.166667,18.020833,0.03175,4.425926,67.416388
US_AK_02060,2021-05-28,ChIJq3q39fef6FYRobLPUAsGQ0M,Q501130,geoId/02060,US,United States of America,AK,Alaska,02060,Bristol Bay,US,USA,2,5,603,869,463,406,97,82,127,109,99,163,120,48,24,2605265,58.75,-156.833333,2299,79.9,11.25,3.354167,19.520833,0.0635,6.157407,71.279826
US_AK_02060,2021-05-29,ChIJq3q39fef6FYRobLPUAsGQ0M,Q501130,geoId/02060,US,United States of America,AK,Alaska,02060,Bristol Bay,US,USA,2,1,604,869,463,406,97,82,127,109,99,163,120,48,24,2605265,58.75,-156.833333,2299,79.9,10.375,4.965278,18.916667,0.072571,2.638889,61.883197
US_AK_02060,2021-05-30,ChIJq3q39fef6FYRobLPUAsGQ0M,Q501130,geoId/02060,US,United States of America,AK,Alaska,02060,Bristol Bay,US,USA,2,3,607,869,463,406,97,82,127,109,99,163,120,48,24,2605265,58.75,-156.833333,2299,79.9,7.631944,4.8125,12.5,4.15925,5.435185,85.575547
US_AK_02060,2021-05-31,ChIJq3q39fef6FYRobLPUAsGQ0M,Q501130,geoId/02060,US,United States of America,AK,Alaska,02060,Bristol Bay,US,USA,2,0,607,869,463,406,97,82,127,109,99,163,120,48,24,2605265,58.75,-156.833333,2299,79.9,10.041667,4.284722,17.75,1.11125,5.37037,72.28788
US_AK_02060,2021-06-01,ChIJq3q39fef6FYRobLPUAsGQ0M,Q501130,geoId/02060,US,United States of America,AK,Alaska,02060,Bristol Bay,US,USA,2,0,607,869,463,406,97,82,127,109,99,163,120,48,24,2605265,58.75,-156.833333,2299,79.9,11.222222,5.555556,18.631944,1.04775,6.675926,73.882504
US_AK_02060,2021-06-02,ChIJq3q39fef6FYRobLPUAsGQ0M,Q501130,geoId/02060,US,United States of America,AK,Alaska,02060,Bristol Bay,US,USA,2,0,607,869,463,406,97,82,127,109,99,163,120,48,24,2605265,58.75,-156.833333,2299,79.9,9.027778,5.194444,13.048611,2.921,5.824074,80.419363
US_AK_02060,2021-06-03,ChIJq3q39fef6FYRobLPUAsGQ0M,Q501130,geoId/02060,US,United States of America,AK,Alaska,02060,Bristol Bay,US,USA,2,1,608,869,463,406,97,82,127,109,99,163,120,48,24,2605265,58.75,-156.833333,2299,79.9,8.715278,2.347222,14.416667,1.49225,5.444444,78.626126
US_AK_02060,2021-06-04,ChIJq3q39fef6FYRobLPUAsGQ0M,Q501130,geoId/02060,US,United States of America,AK,Alaska,02060,Bristol Bay,US,USA,2,0,608,869,463,406,97,82,127,109,99,163,120,48,24,2605265,58.75,-156.833333,2299,79.9,9.041667,3.145833,14.340278,2.7305,5.509259,77.920522
US_AK_02060,2021-06-05,ChIJq3q39fef6FYRobLPUAsGQ0M,Q501130,geoId/02060,US,United States of America,AK,Alaska,02060,Bristol Bay,US,USA,2,0,608,869,463,406,97,82,127,109,99,163,120,48,24,2605265,58.75,-156.833333,2299,79.9,8.201389,4.430556,13.833333,0.28575,4.657407,78.094599
US_AK_02060,2021-06-06,ChIJq3q39fef6FYRobLPUAsGQ0M,Q501130,geoId/02060,US,United States of America,AK,Alaska,02060,Bristol Bay,US,USA,2,0,608,869,463,406,97,82,127,109,99,163,120,48,24,2605265,58.75,-156.833333,2299,79.9,8.604167,3.041667,14.472222,0.98425,2.787037,66.711778
US_AK_02060,2021-06-07,ChIJq3q39fef6FYRobLPUAsGQ0M,Q501130,geoId/02060,US,United States of America,AK,Alaska,02060,Bristol Bay,US,USA,2,7,615,869,463,406,97,82,127,109,99,163,120,48,24,2605265,58.75,-156.833333,2299,79.9,7.631944,3.305556,12.993056,0.03175,4.712963,80.98132
US_AK_02060,2021-06-08,ChIJq3q39fef6FYRobLPUAsGQ0M,Q501130,geoId/02060,US,United States of America,AK,Alaska,02060,Bristol Bay,US,USA,2,0,615,869,463,406,97,82,127,109,99,163,120,48,24,2605265,58.75,-156.833333,2299,79.9,8.487654,4.154321,13.777778,1.834444,5.944444,84.055863
US_AK_02060,2021-06-09,ChIJq3q39fef6FYRobLPUAsGQ0M,Q501130,geoId/02060,US,United States of America,AK,Alaska,02060,Bristol Bay,US,USA,2,0,615,869,463,406,97,82,127,109,99,163,120,48,24,2605265,58.75,-156.833333,2299,79.9,8.765432,5.364198,12.030864,4.713111,6.833333,87.552743
US_AK_02060,2021-06-10,ChIJq3q39fef6FYRobLPUAsGQ0M,Q501130,geoId/02060,US,United States of America,AK,Alaska,02060,Bristol Bay,US,USA,2,1,616,869,463,406,97,82,127,109,99,163,120,48,24,2605265,58.75,-156.833333,2299,79.9,9.12963,5.537037,12.709877,1.185333,6.84127,86.631314
