location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_grocery_and_pharmacy,mobility_transit_stations,mobility_workplaces,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_MO_29045,2022-01-16,ChIJGyhNN6IN54cR8vAHwwvEvJs,Q182845,geoId/29045,US,United States of America,MO,Missouri,29045,Clark County,US,USA,2,0,0,1371,28,0,2014,6720,3416,3304,814,843,685,698,768,1021,926,578,387,1180517,40.41,-91.74,1326,76.866667,,,,,-9.845679,-16.728395,-3.993827,6.2865,-11.333333,88.784043
US_MO_29045,2022-01-17,ChIJGyhNN6IN54cR8vAHwwvEvJs,Q182845,geoId/29045,US,United States of America,MO,Missouri,29045,Clark County,US,USA,2,0,0,1371,28,0,2014,6720,3416,3304,814,843,685,698,768,1021,926,578,387,1180517,40.41,-91.74,1326,76.866667,,,-28,52.01,-2.666667,-4.91358,-0.524691,0.0,-5.030864,84.026368
US_MO_29045,2022-01-18,ChIJGyhNN6IN54cR8vAHwwvEvJs,Q182845,geoId/29045,US,United States of America,MO,Missouri,29045,Clark County,US,USA,2,10,0,1381,28,0,2014,6720,3416,3304,814,843,685,698,768,1021,926,578,387,1180517,40.41,-91.74,1326,76.866667,,,-14,,-0.753086,-7.271605,6.635802,0.0,-3.333333,82.086276
US_MO_29045,2022-01-19,ChIJGyhNN6IN54cR8vAHwwvEvJs,Q182845,geoId/29045,US,United States of America,MO,Missouri,29045,Clark County,US,USA,2,9,0,1390,28,10,2024,6720,3416,3304,814,843,685,698,768,1021,926,578,387,1180517,40.41,-91.74,1326,76.866667,,,-1,51.65,-4.351852,-12.691358,5.092593,0.0,-8.364198,73.956456
US_MO_29045,2022-01-20,ChIJGyhNN6IN54cR8vAHwwvEvJs,Q182845,geoId/29045,US,United States of America,MO,Missouri,29045,Clark County,US,USA,2,19,0,1409,28,4,2028,6720,3416,3304,814,843,685,698,768,1021,926,578,387,1180517,40.41,-91.74,1326,76.866667,,,-11,34.06,-15.567901,-18.981481,-12.537037,0.0,-19.697531,71.016171
US_MO_29045,2022-01-21,ChIJGyhNN6IN54cR8vAHwwvEvJs,Q182845,geoId/29045,US,United States of America,MO,Missouri,29045,Clark County,US,USA,2,3,0,1412,28,3,2031,6720,3416,3304,814,843,685,698,768,1021,926,578,387,1180517,40.41,-91.74,1326,76.866667,,,,50.1,-16.055556,-21.728395,-7.802469,0.0,-19.901235,72.525561
US_MO_29045,2022-01-22,ChIJGyhNN6IN54cR8vAHwwvEvJs,Q182845,geoId/29045,US,United States of America,MO,Missouri,29045,Clark County,US,USA,2,18,0,1430,28,6,2037,6720,3416,3304,814,843,685,698,768,1021,926,578,387,1180517,40.41,-91.74,1326,76.866667,,,,40.51,-5.716049,-11.716049,0.308642,0.0,-11.512346,63.985831
US_MO_29045,2022-01-23,ChIJGyhNN6IN54cR8vAHwwvEvJs,Q182845,geoId/29045,US,United States of America,MO,Missouri,29045,Clark County,US,USA,2,2,0,1432,28,1,2038,6720,3416,3304,814,843,685,698,768,1021,926,578,387,1180517,40.41,-91.74,1326,76.866667,,,,,-3.160494,-8.777778,4.740741,0.0,-7.808642,70.642608
US_MO_29045,2022-01-24,ChIJGyhNN6IN54cR8vAHwwvEvJs,Q182845,geoId/29045,US,United States of America,MO,Missouri,29045,Clark County,US,USA,2,4,0,1436,28,0,2038,6720,3416,3304,814,843,685,698,768,1021,926,578,387,1180517,40.41,-91.74,1326,76.866667,,,-4,66.37,-3.12963,-8.283951,1.907407,0.0,-6.512346,77.838573
US_MO_29045,2022-01-25,ChIJGyhNN6IN54cR8vAHwwvEvJs,Q182845,geoId/29045,US,United States of America,MO,Missouri,29045,Clark County,US,USA,2,11,0,1447,28,0,2038,6720,3416,3304,814,843,685,698,768,1021,926,578,387,1180517,40.41,-91.74,1326,76.866667,,,-4,,-13.240741,-17.925926,-7.179012,0.0,-17.660494,69.730244
US_MO_29045,2022-01-26,ChIJGyhNN6IN54cR8vAHwwvEvJs,Q182845,geoId/29045,US,United States of America,MO,Missouri,29045,Clark County,US,USA,2,11,0,1458,28,1,2039,6720,3416,3304,814,843,685,698,768,1021,926,578,387,1180517,40.41,-91.74,1326,76.866667,,,-4,44.05,-14.728395,-20.660494,-6.197531,0.0,-19.858025,65.477411
US_MO_29045,2022-01-27,ChIJGyhNN6IN54cR8vAHwwvEvJs,Q182845,geoId/29045,US,United States of America,MO,Missouri,29045,Clark County,US,USA,2,11,0,1469,28,0,2039,6720,3416,3304,814,843,685,698,768,1021,926,578,387,1180517,40.41,-91.74,1326,76.866667,,,-6,56.85,-2.919753,-7.882716,2.277778,0.0,-9.401235,61.104903
US_MO_29045,2022-01-28,ChIJGyhNN6IN54cR8vAHwwvEvJs,Q182845,geoId/29045,US,United States of America,MO,Missouri,29045,Clark County,US,USA,2,25,0,1494,28,7,2046,6720,3416,3304,814,843,685,698,768,1021,926,578,387,1180517,40.41,-91.74,1326,76.866667,,,,,-6.407407,-12.41358,0.117284,0.0,-11.314815,68.562229
US_MO_29045,2022-01-29,ChIJGyhNN6IN54cR8vAHwwvEvJs,Q182845,geoId/29045,US,United States of America,MO,Missouri,29045,Clark County,US,USA,2,11,0,1505,28,1,2047,6720,3416,3304,814,843,685,698,768,1021,926,578,387,1180517,40.41,-91.74,1326,76.866667,,,,48.97,-7.888889,-14.296296,2.08642,0.0,-13.574074,64.074959
US_MO_29045,2022-01-30,ChIJGyhNN6IN54cR8vAHwwvEvJs,Q182845,geoId/29045,US,United States of America,MO,Missouri,29045,Clark County,US,USA,2,1,0,1506,28,0,2047,6720,3416,3304,814,843,685,698,768,1021,926,578,387,1180517,40.41,-91.74,1326,76.866667,,,,48.52,-3.41358,-7.740741,0.283951,0.0,-7.888889,71.687593
US_MO_29045,2022-01-31,ChIJGyhNN6IN54cR8vAHwwvEvJs,Q182845,geoId/29045,US,United States of America,MO,Missouri,29045,Clark County,US,USA,2,1,0,1507,28,0,2047,6720,3416,3304,814,843,685,698,768,1021,926,578,387,1180517,40.41,-91.74,1326,76.866667,,,-4,35.23,-3.074074,-9.209877,6.024691,0.0,-7.234568,73.592156
US_MO_29045,2022-02-01,ChIJGyhNN6IN54cR8vAHwwvEvJs,Q182845,geoId/29045,US,United States of America,MO,Missouri,29045,Clark County,US,USA,2,4,0,1511,28,4,2051,6720,3416,3304,814,843,685,698,768,1021,926,578,387,1180517,40.41,-91.74,1326,76.866667,,,-5,40.59,4.339506,-0.734568,7.888889,0.1905,-0.716049,69.942404
US_MO_29045,2022-02-02,ChIJGyhNN6IN54cR8vAHwwvEvJs,Q182845,geoId/29045,US,United States of America,MO,Missouri,29045,Clark County,US,USA,2,10,0,1521,28,0,2051,6720,3416,3304,814,843,685,698,768,1021,926,578,387,1180517,40.41,-91.74,1326,76.866667,,,-31,54.97,-7.561728,-11.117284,-0.925926,1.8796,-11.302469,74.798004
US_MO_29045,2022-02-03,ChIJGyhNN6IN54cR8vAHwwvEvJs,Q182845,geoId/29045,US,United States of America,MO,Missouri,29045,Clark County,US,USA,2,5,0,1526,28,0,2051,6720,3416,3304,814,843,685,698,768,1021,926,578,387,1180517,40.41,-91.74,1326,76.866667,,,-23,52.93,-10.734568,-12.493827,-7.925926,0.22225,-16.351852,63.473904
US_MO_29045,2022-02-04,ChIJGyhNN6IN54cR8vAHwwvEvJs,Q182845,geoId/29045,US,United States of America,MO,Missouri,29045,Clark County,US,USA,2,0,0,1526,28,0,2051,6720,3416,3304,814,843,685,698,768,1021,926,578,387,1180517,40.41,-91.74,1326,76.866667,,,10,55.42,-11.604938,-17.425926,-3.617284,0.0,-16.895062,65.106401
US_MO_29045,2022-02-05,ChIJGyhNN6IN54cR8vAHwwvEvJs,Q182845,geoId/29045,US,United States of America,MO,Missouri,29045,Clark County,US,USA,2,5,0,1531,28,0,2051,6720,3416,3304,814,843,685,698,768,1021,926,578,387,1180517,40.41,-91.74,1326,76.866667,,,,44.63,-11.469136,-18.222222,-2.234568,0.0,-17.024691,63.826819
US_MO_29045,2022-02-06,ChIJGyhNN6IN54cR8vAHwwvEvJs,Q182845,geoId/29045,US,United States of America,MO,Missouri,29045,Clark County,US,USA,2,2,0,1533,28,0,2051,6720,3416,3304,814,843,685,698,768,1021,926,578,387,1180517,40.41,-91.74,1326,76.866667,,,,55.56,-1.209877,-5.0,5.598765,0.0,-6.981481,65.168522
US_MO_29045,2022-02-07,ChIJGyhNN6IN54cR8vAHwwvEvJs,Q182845,geoId/29045,US,United States of America,MO,Missouri,29045,Clark County,US,USA,2,0,0,1533,28,0,2051,6720,3416,3304,814,843,685,698,768,1021,926,578,387,1180517,40.41,-91.74,1326,76.866667,,,-10,50.01,-5.925926,-11.851852,0.981481,0.0,-10.697531,69.162166
US_MO_29045,2022-02-08,ChIJGyhNN6IN54cR8vAHwwvEvJs,Q182845,geoId/29045,US,United States of America,MO,Missouri,29045,Clark County,US,USA,2,15,0,1548,28,1,2052,6720,3416,3304,814,843,685,698,768,1021,926,578,387,1180517,40.41,-91.74,1326,76.866667,,,-6,51.05,0.746914,-5.487654,10.845679,0.0,-4.561728,67.849433
US_MO_29045,2022-02-09,ChIJGyhNN6IN54cR8vAHwwvEvJs,Q182845,geoId/29045,US,United States of America,MO,Missouri,29045,Clark County,US,USA,2,3,0,1551,28,9,2061,6720,3416,3304,814,843,685,698,768,1021,926,578,387,1180517,40.41,-91.74,1326,76.866667,,,-3,41.9,3.388889,-0.388889,7.246914,0.0,-1.796296,69.662217
US_MO_29045,2022-02-10,ChIJGyhNN6IN54cR8vAHwwvEvJs,Q182845,geoId/29045,US,United States of America,MO,Missouri,29045,Clark County,US,USA,2,3,0,1554,28,0,2061,6720,3416,3304,814,843,685,698,768,1021,926,578,387,1180517,40.41,-91.74,1326,76.866667,,,-5,33.29,-0.049383,-3.648148,3.932099,0.0,-4.006173,75.042157
US_MO_29045,2022-02-11,ChIJGyhNN6IN54cR8vAHwwvEvJs,Q182845,geoId/29045,US,United States of America,MO,Missouri,29045,Clark County,US,USA,2,0,0,1554,28,1,2062,6720,3416,3304,814,843,685,698,768,1021,926,578,387,1180517,40.41,-91.74,1326,76.866667,,,,63.2,4.216049,-1.765432,8.716049,2.878667,0.58642,77.399382
US_MO_29045,2022-02-12,ChIJGyhNN6IN54cR8vAHwwvEvJs,Q182845,geoId/29045,US,United States of America,MO,Missouri,29045,Clark County,US,USA,2,0,0,1554,28,1,2063,6720,3416,3304,814,843,685,698,768,1021,926,578,387,1180517,40.41,-91.74,1326,76.866667,,,,48.25,-8.87037,-13.561728,-2.006173,2.1336,-13.91358,67.100721
US_MO_29045,2022-02-13,ChIJGyhNN6IN54cR8vAHwwvEvJs,Q182845,geoId/29045,US,United States of America,MO,Missouri,29045,Clark County,US,USA,2,0,0,1554,28,1,2064,6720,3416,3304,814,843,685,698,768,1021,926,578,387,1180517,40.41,-91.74,1326,76.866667,,,,,-8.123457,-10.469136,-6.462963,0.0,-12.691358,69.939113
US_MO_29045,2022-02-14,ChIJGyhNN6IN54cR8vAHwwvEvJs,Q182845,geoId/29045,US,United States of America,MO,Missouri,29045,Clark County,US,USA,2,5,0,1559,28,0,2064,6720,3416,3304,814,843,685,698,768,1021,926,578,387,1180517,40.41,-91.74,1326,76.866667,,,-6,55.77,-5.950617,-11.833333,2.771605,0.0,-11.191358,66.973038
US_MO_29045,2022-02-15,ChIJGyhNN6IN54cR8vAHwwvEvJs,Q182845,geoId/29045,US,United States of America,MO,Missouri,29045,Clark County,US,USA,2,0,0,1559,28,0,2064,6720,3416,3304,814,843,685,698,768,1021,926,578,387,1180517,40.41,-91.74,1326,76.866667,,,-3,63.58,-0.185185,-5.969136,10.487654,0.0,-4.691358,72.248508
US_MO_29045,2022-02-16,ChIJGyhNN6IN54cR8vAHwwvEvJs,Q182845,geoId/29045,US,United States of America,MO,Missouri,29045,Clark County,US,USA,2,4,0,1563,28,5,2069,6720,3416,3304,814,843,685,698,768,1021,926,578,387,1180517,40.41,-91.74,1326,76.866667,,,-1,68.0,10.12963,4.771605,14.858025,0.0,3.450617,63.655533
US_MO_29045,2022-02-17,ChIJGyhNN6IN54cR8vAHwwvEvJs,Q182845,geoId/29045,US,United States of America,MO,Missouri,29045,Clark County,US,USA,2,2,0,1565,28,11,2080,6720,3416,3304,814,843,685,698,768,1021,926,578,387,1180517,40.41,-91.74,1326,76.866667,,,-31,70.12,-2.135802,-8.209877,7.574074,9.525,-4.037037,86.835833
US_MO_29045,2022-02-18,ChIJGyhNN6IN54cR8vAHwwvEvJs,Q182845,geoId/29045,US,United States of America,MO,Missouri,29045,Clark County,US,USA,2,0,0,1565,28,1,2081,6720,3416,3304,814,843,685,698,768,1021,926,578,387,1180517,40.41,-91.74,1326,76.866667,,,4,41.38,-8.567901,-16.141975,2.037037,0.423333,-14.277778,63.55343
US_MO_29045,2022-02-19,ChIJGyhNN6IN54cR8vAHwwvEvJs,Q182845,geoId/29045,US,United States of America,MO,Missouri,29045,Clark County,US,USA,2,0,0,1565,28,0,2081,6720,3416,3304,814,843,685,698,768,1021,926,578,387,1180517,40.41,-91.74,1326,76.866667,,,,51.63,-5.54321,-12.092593,1.228395,0.0,-12.765432,57.320064
US_MO_29045,2022-02-20,ChIJGyhNN6IN54cR8vAHwwvEvJs,Q182845,geoId/29045,US,United States of America,MO,Missouri,29045,Clark County,US,USA,2,0,0,1565,28,0,2081,6720,3416,3304,814,843,685,698,768,1021,926,578,387,1180517,40.41,-91.74,1326,76.866667,,,,47.53,2.098765,-6.82716,13.135802,0.0,-5.802469,56.118576
US_MO_29045,2022-02-21,ChIJGyhNN6IN54cR8vAHwwvEvJs,Q182845,geoId/29045,US,United States of America,MO,Missouri,29045,Clark County,US,USA,2,0,0,1565,28,0,2081,6720,3416,3304,814,843,685,698,768,1021,926,578,387,1180517,40.41,-91.74,1326,76.866667,,,-25,53.61,7.666667,1.666667,15.161111,0.0,2.0,67.961549
US_MO_29045,2022-02-22,ChIJGyhNN6IN54cR8vAHwwvEvJs,Q182845,geoId/29045,US,United States of America,MO,Missouri,29045,Clark County,US,USA,2,1,0,1566,28,1,2082,6720,3416,3304,814,843,685,698,768,1021,926,578,387,1180517,40.41,-91.74,1326,76.866667,,,0,34.38,3.855556,-6.144444,11.322222,0.254,2.605556,91.807279
US_MO_29045,2022-02-23,ChIJGyhNN6IN54cR8vAHwwvEvJs,Q182845,geoId/29045,US,United States of America,MO,Missouri,29045,Clark County,US,USA,2,1,0,1567,28,0,2082,6720,3416,3304,814,843,685,698,768,1021,926,578,387,1180517,40.41,-91.74,1326,76.866667,,,2,40.42,-10.172222,-13.838889,-6.144444,2.159,-14.012346,72.697636
US_MO_29045,2022-02-24,ChIJGyhNN6IN54cR8vAHwwvEvJs,Q182845,geoId/29045,US,United States of America,MO,Missouri,29045,Clark County,US,USA,2,6,4,1573,32,0,2082,6720,3416,3304,814,843,685,698,768,1021,926,578,387,1180517,40.41,-91.74,1326,76.866667,,,-8,45.54,-6.588889,-8.95,-3.727778,0.0,-9.083333,82.752721
US_MO_29045,2022-02-25,ChIJGyhNN6IN54cR8vAHwwvEvJs,Q182845,geoId/29045,US,United States of America,MO,Missouri,29045,Clark County,US,USA,2,1,0,1574,32,0,2082,6720,3416,3304,814,843,685,698,768,1021,926,578,387,1180517,40.41,-91.74,1326,76.866667,,,4,,-6.572222,-10.15,-3.744444,0.2032,-8.234568,86.302442
US_MO_29045,2022-02-26,ChIJGyhNN6IN54cR8vAHwwvEvJs,Q182845,geoId/29045,US,United States of America,MO,Missouri,29045,Clark County,US,USA,2,0,0,1574,32,3,2085,6720,3416,3304,814,843,685,698,768,1021,926,578,387,1180517,40.41,-91.74,1326,76.866667,,,,,-6.75,-13.083333,2.272222,0.0,-9.788889,79.25966
US_MO_29045,2022-02-27,ChIJGyhNN6IN54cR8vAHwwvEvJs,Q182845,geoId/29045,US,United States of America,MO,Missouri,29045,Clark County,US,USA,2,0,0,1574,32,0,2085,6720,3416,3304,814,843,685,698,768,1021,926,578,387,1180517,40.41,-91.74,1326,76.866667,,,,,0.422222,-5.022222,8.388889,0.0,-5.622222,64.342353
US_MO_29045,2022-02-28,ChIJGyhNN6IN54cR8vAHwwvEvJs,Q182845,geoId/29045,US,United States of America,MO,Missouri,29045,Clark County,US,USA,2,1,0,1575,32,0,2085,6720,3416,3304,814,843,685,698,768,1021,926,578,387,1180517,40.41,-91.74,1326,76.866667,,,-1,46.35,4.638889,-0.905556,14.45,0.0,-4.294444,53.069942
US_MO_29045,2022-03-01,ChIJGyhNN6IN54cR8vAHwwvEvJs,Q182845,geoId/29045,US,United States of America,MO,Missouri,29045,Clark County,US,USA,2,0,0,1575,32,0,2085,6720,3416,3304,814,843,685,698,768,1021,926,578,387,1180517,40.41,-91.74,1326,76.866667,,,-4,43.29,9.066667,2.572222,17.322222,0.0,-1.766667,47.104388
US_MO_29045,2022-03-02,ChIJGyhNN6IN54cR8vAHwwvEvJs,Q182845,geoId/29045,US,United States of America,MO,Missouri,29045,Clark County,US,USA,2,1,0,1576,32,0,2085,6720,3416,3304,814,843,685,698,768,1021,926,578,387,1180517,40.41,-91.74,1326,76.866667,,,0,47.56,9.594444,1.561111,21.522222,0.0,2.2,61.269111
US_MO_29045,2022-03-03,ChIJGyhNN6IN54cR8vAHwwvEvJs,Q182845,geoId/29045,US,United States of America,MO,Missouri,29045,Clark County,US,USA,2,-1,0,1575,32,2,2087,6720,3416,3304,814,843,685,698,768,1021,926,578,387,1180517,40.41,-91.74,1326,76.866667,,,-5,37.86,4.65,0.188889,14.466667,0.0,0.311111,73.963194
US_MO_29045,2022-03-04,ChIJGyhNN6IN54cR8vAHwwvEvJs,Q182845,geoId/29045,US,United States of America,MO,Missouri,29045,Clark County,US,USA,2,1,0,1576,32,2,2089,6720,3416,3304,814,843,685,698,768,1021,926,578,387,1180517,40.41,-91.74,1326,76.866667,,,,61.1,1.794444,-2.444444,10.438889,0.0,-2.366667,74.430829
US_MO_29045,2022-03-05,ChIJGyhNN6IN54cR8vAHwwvEvJs,Q182845,geoId/29045,US,United States of America,MO,Missouri,29045,Clark County,US,USA,2,0,0,1576,32,0,2089,6720,3416,3304,814,843,685,698,768,1021,926,578,387,1180517,40.41,-91.74,1326,76.866667,,,,,12.644444,7.055556,21.588889,0.0,7.155556,69.931202
US_MO_29045,2022-03-06,ChIJGyhNN6IN54cR8vAHwwvEvJs,Q182845,geoId/29045,US,United States of America,MO,Missouri,29045,Clark County,US,USA,2,0,0,1576,32,0,2089,6720,3416,3304,814,843,685,698,768,1021,926,578,387,1180517,40.41,-91.74,1326,76.866667,,,,,6.177778,-0.088889,18.372222,2.1844,1.816667,74.047476
US_MO_29045,2022-03-07,ChIJGyhNN6IN54cR8vAHwwvEvJs,Q182845,geoId/29045,US,United States of America,MO,Missouri,29045,Clark County,US,USA,2,1,0,1577,32,0,2089,6720,3416,3304,814,843,685,698,768,1021,926,578,387,1180517,40.41,-91.74,1326,76.866667,,,-13,46.34,-0.605556,-2.45,2.905556,5.207,-2.877778,84.699641
US_MO_29045,2022-03-08,ChIJGyhNN6IN54cR8vAHwwvEvJs,Q182845,geoId/29045,US,United States of America,MO,Missouri,29045,Clark County,US,USA,2,2,0,1579,32,1,2090,6720,3416,3304,814,843,685,698,768,1021,926,578,387,1180517,40.41,-91.74,1326,76.866667,,,-2,46.95,-3.433333,-9.116667,3.45,0.2032,-7.177778,75.489203
US_MO_29045,2022-03-09,ChIJGyhNN6IN54cR8vAHwwvEvJs,Q182845,geoId/29045,US,United States of America,MO,Missouri,29045,Clark County,US,USA,2,0,0,1579,32,3,2093,6720,3416,3304,814,843,685,698,768,1021,926,578,387,1180517,40.41,-91.74,1326,76.866667,,,-3,50.52,0.072222,-2.827778,3.166667,0.0,-4.05,73.984043
US_MO_29045,2022-03-10,ChIJGyhNN6IN54cR8vAHwwvEvJs,Q182845,geoId/29045,US,United States of America,MO,Missouri,29045,Clark County,US,USA,2,2,0,1581,32,0,2093,6720,3416,3304,814,843,685,698,768,1021,926,578,387,1180517,40.41,-91.74,1326,76.866667,,,-9,33.99,-4.711111,-6.783333,-0.844444,0.0,-8.394444,75.561537
US_MO_29045,2022-03-11,ChIJGyhNN6IN54cR8vAHwwvEvJs,Q182845,geoId/29045,US,United States of America,MO,Missouri,29045,Clark County,US,USA,2,0,0,1581,32,0,2093,6720,3416,3304,814,843,685,698,768,1021,926,578,387,1180517,40.41,-91.74,1326,76.866667,,,2,56.23,-5.883333,-9.255556,-1.494444,1.2192,-9.405556,76.32502
US_MO_29045,2022-03-12,ChIJGyhNN6IN54cR8vAHwwvEvJs,Q182845,geoId/29045,US,United States of America,MO,Missouri,29045,Clark County,US,USA,2,0,0,1581,32,0,2093,6720,3416,3304,814,843,685,698,768,1021,926,578,387,1180517,40.41,-91.74,1326,76.866667,,,,,-9.166667,-13.566667,-3.694444,0.0508,-16.616667,55.070664
US_MO_29045,2022-03-13,ChIJGyhNN6IN54cR8vAHwwvEvJs,Q182845,geoId/29045,US,United States of America,MO,Missouri,29045,Clark County,US,USA,2,0,0,1581,32,0,2093,6720,3416,3304,814,843,685,698,768,1021,926,578,387,1180517,40.41,-91.74,1326,76.866667,,,,60.23,2.311111,-6.972222,13.244444,0.0,-5.916667,54.812634
US_MO_29045,2022-03-14,ChIJGyhNN6IN54cR8vAHwwvEvJs,Q182845,geoId/29045,US,United States of America,MO,Missouri,29045,Clark County,US,USA,2,0,0,1581,32,0,2093,6720,3416,3304,814,843,685,698,768,1021,926,578,387,1180517,40.41,-91.74,1326,76.866667,,,-3,52.41,9.094444,3.116667,17.272222,0.0,0.994444,57.481226
US_MO_29045,2022-03-15,ChIJGyhNN6IN54cR8vAHwwvEvJs,Q182845,geoId/29045,US,United States of America,MO,Missouri,29045,Clark County,US,USA,2,0,0,1581,32,0,2093,6720,3416,3304,814,843,685,698,768,1021,926,578,387,1180517,40.41,-91.74,1326,76.866667,,,-5,45.81,10.605556,4.755556,17.177778,0.0,4.994444,68.528048
US_MO_29045,2022-03-16,ChIJGyhNN6IN54cR8vAHwwvEvJs,Q182845,geoId/29045,US,United States of America,MO,Missouri,29045,Clark County,US,USA,2,0,0,1581,32,1,2094,6720,3416,3304,814,843,685,698,768,1021,926,578,387,1180517,40.41,-91.74,1326,76.866667,,,0,31.93,12.2,4.083333,21.433333,0.0,6.433333,68.144031
US_MO_29045,2022-03-17,ChIJGyhNN6IN54cR8vAHwwvEvJs,Q182845,geoId/29045,US,United States of America,MO,Missouri,29045,Clark County,US,USA,2,1,0,1582,32,4,2098,6720,3416,3304,814,843,685,698,768,1021,926,578,387,1180517,40.41,-91.74,1326,76.866667,,,-3,49.33,14.227778,7.322222,21.638889,0.0,6.866667,61.87082
US_MO_29045,2022-03-18,ChIJGyhNN6IN54cR8vAHwwvEvJs,Q182845,geoId/29045,US,United States of America,MO,Missouri,29045,Clark County,US,USA,2,0,0,1582,32,0,2098,6720,3416,3304,814,843,685,698,768,1021,926,578,387,1180517,40.41,-91.74,1326,76.866667,,,7,43.34,8.194444,5.316667,14.588889,0.677333,5.766667,84.927587
US_MO_29045,2022-03-19,ChIJGyhNN6IN54cR8vAHwwvEvJs,Q182845,geoId/29045,US,United States of America,MO,Missouri,29045,Clark County,US,USA,2,0,0,1582,32,0,2098,6720,3416,3304,814,843,685,698,768,1021,926,578,387,1180517,40.41,-91.74,1326,76.866667,,,,93.73,5.527778,1.933333,12.244444,8.805333,2.3,79.821366
US_MO_29045,2022-03-20,ChIJGyhNN6IN54cR8vAHwwvEvJs,Q182845,geoId/29045,US,United States of America,MO,Missouri,29045,Clark County,US,USA,2,0,0,1582,32,0,2098,6720,3416,3304,814,843,685,698,768,1021,926,578,387,1180517,40.41,-91.74,1326,76.866667,,,,45.62,9.872222,2.05,21.444444,0.0254,0.188889,51.486598
US_MO_29045,2022-03-21,ChIJGyhNN6IN54cR8vAHwwvEvJs,Q182845,geoId/29045,US,United States of America,MO,Missouri,29045,Clark County,US,USA,2,0,0,1582,32,0,2098,6720,3416,3304,814,843,685,698,768,1021,926,578,387,1180517,40.41,-91.74,1326,76.866667,,,-12,,16.161111,10.044444,23.644444,0.0,2.361111,39.956778
US_MO_29045,2022-03-22,ChIJGyhNN6IN54cR8vAHwwvEvJs,Q182845,geoId/29045,US,United States of America,MO,Missouri,29045,Clark County,US,USA,2,0,0,1582,32,3,2101,6720,3416,3304,814,843,685,698,768,1021,926,578,387,1180517,40.41,-91.74,1326,76.866667,,,-4,64.52,12.411111,9.55,18.205556,6.815667,9.144444,80.697675
US_MO_29045,2022-03-23,ChIJGyhNN6IN54cR8vAHwwvEvJs,Q182845,geoId/29045,US,United States of America,MO,Missouri,29045,Clark County,US,USA,2,1,0,1583,32,0,2101,6720,3416,3304,814,843,685,698,768,1021,926,578,387,1180517,40.41,-91.74,1326,76.866667,,,0,33.8,8.238889,5.0,12.777778,5.969,7.907407,97.945275
US_MO_29045,2022-03-24,ChIJGyhNN6IN54cR8vAHwwvEvJs,Q182845,geoId/29045,US,United States of America,MO,Missouri,29045,Clark County,US,USA,2,2,0,1585,32,0,2101,6720,3416,3304,814,843,685,698,768,1021,926,578,387,1180517,40.41,-91.74,1326,76.866667,,,-3,53.76,3.422222,1.216667,5.922222,5.08,2.555556,94.117603
US_MO_29045,2022-03-25,ChIJGyhNN6IN54cR8vAHwwvEvJs,Q182845,geoId/29045,US,United States of America,MO,Missouri,29045,Clark County,US,USA,2,0,0,1585,32,-1,2100,6720,3416,3304,814,843,685,698,768,1021,926,578,387,1180517,40.41,-91.74,1326,76.866667,,,,39.49,6.0,3.627778,11.255556,0.254,1.411111,72.723435
US_MO_29045,2022-03-26,ChIJGyhNN6IN54cR8vAHwwvEvJs,Q182845,geoId/29045,US,United States of America,MO,Missouri,29045,Clark County,US,USA,2,0,0,1585,32,4,2104,6720,3416,3304,814,843,685,698,768,1021,926,578,387,1180517,40.41,-91.74,1326,76.866667,,,,44.54,3.066667,-1.066667,7.605556,0.0,-6.544444,49.763873
US_MO_29045,2022-03-27,ChIJGyhNN6IN54cR8vAHwwvEvJs,Q182845,geoId/29045,US,United States of America,MO,Missouri,29045,Clark County,US,USA,2,0,0,1585,32,1,2105,6720,3416,3304,814,843,685,698,768,1021,926,578,387,1180517,40.41,-91.74,1326,76.866667,,,,56.04,0.122222,-4.138889,5.044444,0.0,-8.561111,52.319847
US_MO_29045,2022-03-28,ChIJGyhNN6IN54cR8vAHwwvEvJs,Q182845,geoId/29045,US,United States of America,MO,Missouri,29045,Clark County,US,USA,2,0,0,1585,32,0,2105,6720,3416,3304,814,843,685,698,768,1021,926,578,387,1180517,40.41,-91.74,1326,76.866667,,,-4,,0.866667,-3.733333,7.222222,0.0,-9.7,45.560257
US_MO_29045,2022-03-29,ChIJGyhNN6IN54cR8vAHwwvEvJs,Q182845,geoId/29045,US,United States of America,MO,Missouri,29045,Clark County,US,USA,2,0,0,1585,32,2,2107,6720,3416,3304,814,843,685,698,768,1021,926,578,387,1180517,40.41,-91.74,1326,76.866667,,,-7,35.48,4.922222,1.683333,11.227778,0.0,-4.3,51.680272
