location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,new_deceased_age_0,new_deceased_age_1,new_deceased_age_2,new_deceased_age_3,new_deceased_age_4,new_deceased_age_5,new_deceased_age_6,new_deceased_age_7,new_deceased_age_8,new_deceased_age_9,cumulative_deceased_age_0,cumulative_deceased_age_1,cumulative_deceased_age_2,cumulative_deceased_age_3,cumulative_deceased_age_4,cumulative_deceased_age_5,cumulative_deceased_age_6,cumulative_deceased_age_7,cumulative_deceased_age_8,cumulative_deceased_age_9,new_hospitalized_patients_age_0,new_hospitalized_patients_age_1,new_hospitalized_patients_age_2,new_hospitalized_patients_age_3,new_hospitalized_patients_age_4,new_hospitalized_patients_age_5,new_hospitalized_patients_age_6,new_hospitalized_patients_age_7,new_hospitalized_patients_age_8,new_hospitalized_patients_age_9,cumulative_hospitalized_patients_age_0,cumulative_hospitalized_patients_age_1,cumulative_hospitalized_patients_age_2,cumulative_hospitalized_patients_age_3,cumulative_hospitalized_patients_age_4,cumulative_hospitalized_patients_age_5,cumulative_hospitalized_patients_age_6,cumulative_hospitalized_patients_age_7,cumulative_hospitalized_patients_age_8,cumulative_hospitalized_patients_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_GA_13265,2021-08-29,ChIJTw78jJMA94gR_cbCiaJ-i6w,Q134080,geoId/13265,US,United States of America,GA,Georgia,13265,Taliaferro County,US,USA,2,0,0,149,3,3,222,0,0,0,0,0,0,0,0,0,0,2,2,11,18,18,21,11,22,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,3,2,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,1613,803,810,163,135,186,162,174,248,257,173,115,1029454,33.57,-82.88,506,75.6,26.451389,22.173611,32.048611,0.0,,22.31746,77.729636
US_GA_13265,2021-08-30,ChIJTw78jJMA94gR_cbCiaJ-i6w,Q134080,geoId/13265,US,United States of America,GA,Georgia,13265,Taliaferro County,US,USA,2,6,0,155,3,0,222,0,-1,0,1,0,1,1,0,0,0,2,1,11,19,18,22,12,22,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,3,2,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,1613,803,810,163,135,186,162,174,248,257,173,115,1029454,33.57,-82.88,506,75.6,25.896825,21.309524,32.293651,0.0,,22.111111,79.254173
US_GA_13265,2021-08-31,ChIJTw78jJMA94gR_cbCiaJ-i6w,Q134080,geoId/13265,US,United States of America,GA,Georgia,13265,Taliaferro County,US,USA,2,0,0,155,3,0,222,0,0,0,0,0,0,0,0,0,0,2,1,11,19,18,22,12,22,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,3,2,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,1613,803,810,163,135,186,162,174,248,257,173,115,1029454,33.57,-82.88,506,75.6,24.777778,21.785714,29.785714,5.672667,,22.240741,85.540341
US_GA_13265,2021-09-01,ChIJTw78jJMA94gR_cbCiaJ-i6w,Q134080,geoId/13265,US,United States of America,GA,Georgia,13265,Taliaferro County,US,USA,2,1,0,156,3,13,235,0,0,0,0,0,1,0,0,0,0,2,1,11,19,18,23,12,22,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,3,2,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,1613,803,810,163,135,186,162,174,248,257,173,115,1029454,33.57,-82.88,506,75.6,25.569444,22.493056,30.756944,5.696857,,21.007937,75.73913
US_GA_13265,2021-09-02,ChIJTw78jJMA94gR_cbCiaJ-i6w,Q134080,geoId/13265,US,United States of America,GA,Georgia,13265,Taliaferro County,US,USA,2,0,0,156,3,0,235,0,0,0,0,0,0,0,0,0,0,2,1,11,19,18,23,12,22,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,3,2,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,1613,803,810,163,135,186,162,174,248,257,173,115,1029454,33.57,-82.88,506,75.6,24.638889,19.736111,29.805556,0.0,,19.031746,70.561799
US_GA_13265,2021-09-03,ChIJTw78jJMA94gR_cbCiaJ-i6w,Q134080,geoId/13265,US,United States of America,GA,Georgia,13265,Taliaferro County,US,USA,2,0,0,156,3,6,241,0,0,0,0,0,0,0,0,0,0,2,1,11,19,18,23,12,22,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,3,2,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,1613,803,810,163,135,186,162,174,248,257,173,115,1029454,33.57,-82.88,506,75.6,22.534722,16.458333,28.493056,0.0,,15.31746,63.384796
US_GA_13265,2021-09-04,ChIJTw78jJMA94gR_cbCiaJ-i6w,Q134080,geoId/13265,US,United States of America,GA,Georgia,13265,Taliaferro County,US,USA,2,0,0,156,3,0,241,0,0,0,0,0,0,0,0,0,0,2,1,11,19,18,23,12,22,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,3,2,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,1613,803,810,163,135,186,162,174,248,257,173,115,1029454,33.57,-82.88,506,75.6,21.206349,14.452381,29.039683,0.0,,14.638889,66.178652
US_GA_13265,2021-09-05,ChIJTw78jJMA94gR_cbCiaJ-i6w,Q134080,geoId/13265,US,United States of America,GA,Georgia,13265,Taliaferro County,US,USA,2,0,0,156,3,0,241,0,0,0,0,0,0,0,0,0,0,2,1,11,19,18,23,12,22,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,3,2,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,1613,803,810,163,135,186,162,174,248,257,173,115,1029454,33.57,-82.88,506,75.6,21.952381,14.761905,29.968254,0.0,,16.074074,69.064302
US_GA_13265,2021-09-06,ChIJTw78jJMA94gR_cbCiaJ-i6w,Q134080,geoId/13265,US,United States of America,GA,Georgia,13265,Taliaferro County,US,USA,2,0,0,156,3,0,241,0,0,0,0,0,0,0,0,0,0,2,1,11,19,18,23,12,22,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,3,2,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,1613,803,810,163,135,186,162,174,248,257,173,115,1029454,33.57,-82.88,506,75.6,23.738095,18.380952,30.555556,3.5052,,19.287037,75.841018
US_GA_13265,2021-09-07,ChIJTw78jJMA94gR_cbCiaJ-i6w,Q134080,geoId/13265,US,United States of America,GA,Georgia,13265,Taliaferro County,US,USA,2,1,0,157,3,0,241,0,0,0,1,0,0,0,0,0,0,2,1,11,20,18,23,12,22,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,3,2,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,1613,803,810,163,135,186,162,174,248,257,173,115,1029454,33.57,-82.88,506,75.6,24.563492,20.690476,31.0,0.5715,,21.644444,82.190034
US_GA_13265,2021-09-08,ChIJTw78jJMA94gR_cbCiaJ-i6w,Q134080,geoId/13265,US,United States of America,GA,Georgia,13265,Taliaferro County,US,USA,2,0,0,157,3,10,251,0,0,0,0,0,0,0,0,0,0,2,1,11,20,18,23,12,22,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,3,2,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,1613,803,810,163,135,186,162,174,248,257,173,115,1029454,33.57,-82.88,506,75.6,24.134921,21.65873,29.460317,4.572,,22.203704,88.833168
US_GA_13265,2021-09-09,ChIJTw78jJMA94gR_cbCiaJ-i6w,Q134080,geoId/13265,US,United States of America,GA,Georgia,13265,Taliaferro County,US,USA,2,1,0,158,3,0,251,0,0,0,0,0,0,0,0,0,0,2,1,11,20,18,23,12,22,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,3,2,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,1613,803,810,163,135,186,162,174,248,257,173,115,1029454,33.57,-82.88,506,75.6,24.468254,21.555556,30.357143,3.410857,,19.601852,74.44243
US_GA_13265,2021-09-10,ChIJTw78jJMA94gR_cbCiaJ-i6w,Q134080,geoId/13265,US,United States of America,GA,Georgia,13265,Taliaferro County,US,USA,2,0,0,158,3,0,251,0,0,0,0,0,0,0,0,0,0,2,1,11,20,18,23,12,22,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,3,2,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,1613,803,810,163,135,186,162,174,248,257,173,115,1029454,33.57,-82.88,506,75.6,21.769841,14.619048,28.904762,0.580571,,14.509259,63.426773
US_GA_13265,2021-09-11,ChIJTw78jJMA94gR_cbCiaJ-i6w,Q134080,geoId/13265,US,United States of America,GA,Georgia,13265,Taliaferro County,US,USA,2,0,0,158,3,0,251,0,0,0,0,0,0,0,0,0,0,2,1,11,20,18,23,12,22,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,3,2,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,1613,803,810,163,135,186,162,174,248,257,173,115,1029454,33.57,-82.88,506,75.6,21.47619,15.095238,29.388889,0.0,,15.092593,66.890135
US_GA_13265,2021-09-12,ChIJTw78jJMA94gR_cbCiaJ-i6w,Q134080,geoId/13265,US,United States of America,GA,Georgia,13265,Taliaferro County,US,USA,2,0,0,158,3,0,251,0,0,0,0,0,0,0,0,0,0,2,1,11,20,18,23,12,22,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,3,2,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,1613,803,810,163,135,186,162,174,248,257,173,115,1029454,33.57,-82.88,506,75.6,21.984127,15.698413,29.547619,0.0,,16.907407,73.125125
US_GA_13265,2021-09-13,ChIJTw78jJMA94gR_cbCiaJ-i6w,Q134080,geoId/13265,US,United States of America,GA,Georgia,13265,Taliaferro County,US,USA,2,1,0,159,3,0,251,0,0,0,0,1,0,0,0,0,0,2,1,11,20,19,23,12,22,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,3,2,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,1613,803,810,163,135,186,162,174,248,257,173,115,1029454,33.57,-82.88,506,75.6,23.087302,16.214286,31.277778,0.0,,17.824074,72.385199
US_GA_13265,2021-09-14,ChIJTw78jJMA94gR_cbCiaJ-i6w,Q134080,geoId/13265,US,United States of America,GA,Georgia,13265,Taliaferro County,US,USA,2,1,0,160,3,0,251,0,0,0,0,0,0,0,1,0,0,2,1,11,20,19,23,12,23,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,3,2,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,1613,803,810,163,135,186,162,174,248,257,173,115,1029454,33.57,-82.88,506,75.6,25.069444,18.659722,31.888889,0.0,,18.587302,67.018369
US_GA_13265,2021-09-15,ChIJTw78jJMA94gR_cbCiaJ-i6w,Q134080,geoId/13265,US,United States of America,GA,Georgia,13265,Taliaferro County,US,USA,2,2,0,162,3,10,261,0,0,0,0,0,0,0,0,0,0,2,1,11,20,19,23,12,23,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,3,2,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,1613,803,810,163,135,186,162,174,248,257,173,115,1029454,33.57,-82.88,506,75.6,22.819444,18.569444,28.958333,10.202333,,19.730159,82.68907
US_GA_13265,2021-09-16,ChIJTw78jJMA94gR_cbCiaJ-i6w,Q134080,geoId/13265,US,United States of America,GA,Georgia,13265,Taliaferro County,US,USA,2,0,0,162,3,0,261,0,0,0,0,0,0,0,0,0,0,2,1,11,20,19,23,12,23,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,3,2,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,1613,803,810,163,135,186,162,174,248,257,173,115,1029454,33.57,-82.88,506,75.6,21.756944,20.402778,26.215278,22.098,,20.822222,92.925573
US_GA_13265,2021-09-17,ChIJTw78jJMA94gR_cbCiaJ-i6w,Q134080,geoId/13265,US,United States of America,GA,Georgia,13265,Taliaferro County,US,USA,2,0,0,162,3,2,263,0,0,0,0,0,0,0,0,0,0,2,1,11,20,19,23,12,23,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,3,2,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,1613,803,810,163,135,186,162,174,248,257,173,115,1029454,33.57,-82.88,506,75.6,24.194444,21.229167,28.479167,7.1755,,21.444444,84.03641
US_GA_13265,2021-09-18,ChIJTw78jJMA94gR_cbCiaJ-i6w,Q134080,geoId/13265,US,United States of America,GA,Georgia,13265,Taliaferro County,US,USA,2,0,0,162,3,6,269,0,0,0,0,0,0,0,0,0,0,2,1,11,20,19,23,12,23,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,3,2,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,1613,803,810,163,135,186,162,174,248,257,173,115,1029454,33.57,-82.88,506,75.6,24.638889,20.993056,29.152778,0.036286,,21.738095,84.031551
US_GA_13265,2021-09-19,ChIJTw78jJMA94gR_cbCiaJ-i6w,Q134080,geoId/13265,US,United States of America,GA,Georgia,13265,Taliaferro County,US,USA,2,0,0,162,3,0,269,0,0,0,0,0,0,0,0,0,0,2,1,11,20,19,23,12,23,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,3,2,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,1613,803,810,163,135,186,162,174,248,257,173,115,1029454,33.57,-82.88,506,75.6,24.484127,21.333333,28.690476,0.0,,21.953704,85.609806
US_GA_13265,2021-09-20,ChIJTw78jJMA94gR_cbCiaJ-i6w,Q134080,geoId/13265,US,United States of America,GA,Georgia,13265,Taliaferro County,US,USA,2,1,0,163,3,0,269,0,0,0,0,0,0,0,1,0,0,2,1,11,20,19,23,12,24,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,3,2,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,1613,803,810,163,135,186,162,174,248,257,173,115,1029454,33.57,-82.88,506,75.6,23.015873,21.325397,26.063492,0.550333,,21.711111,91.286884
US_GA_13265,2021-09-21,ChIJTw78jJMA94gR_cbCiaJ-i6w,Q134080,geoId/13265,US,United States of America,GA,Georgia,13265,Taliaferro County,US,USA,2,0,0,163,3,0,269,0,0,0,0,0,0,0,0,0,0,2,1,11,20,19,23,12,24,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,3,2,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,1613,803,810,163,135,186,162,174,248,257,173,115,1029454,33.57,-82.88,506,75.6,23.301587,21.174603,28.15873,27.093333,,21.955556,91.088841
US_GA_13265,2021-09-22,ChIJTw78jJMA94gR_cbCiaJ-i6w,Q134080,geoId/13265,US,United States of America,GA,Georgia,13265,Taliaferro County,US,USA,2,1,0,164,3,7,276,0,0,0,0,0,0,0,0,0,0,2,1,11,20,19,23,12,24,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,3,2,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,1613,803,810,163,135,186,162,174,248,257,173,115,1029454,33.57,-82.88,506,75.6,23.253968,19.81746,28.198413,2.497667,,20.75,85.149587
US_GA_13265,2021-09-23,ChIJTw78jJMA94gR_cbCiaJ-i6w,Q134080,geoId/13265,US,United States of America,GA,Georgia,13265,Taliaferro County,US,USA,2,0,0,164,3,1,277,0,0,0,0,0,0,0,0,0,0,2,1,11,20,19,23,12,24,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,3,2,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,1613,803,810,163,135,186,162,174,248,257,173,115,1029454,33.57,-82.88,506,75.6,18.375,12.034722,25.590278,2.50825,,11.150794,62.67081
US_GA_13265,2021-09-24,ChIJTw78jJMA94gR_cbCiaJ-i6w,Q134080,geoId/13265,US,United States of America,GA,Georgia,13265,Taliaferro County,US,USA,2,0,0,164,3,4,281,0,0,0,0,0,0,0,0,0,0,2,1,11,20,19,23,12,24,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,3,2,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,1613,803,810,163,135,186,162,174,248,257,173,115,1029454,33.57,-82.88,506,75.6,17.194444,10.583333,24.993056,0.0,,11.007937,66.845805
US_GA_13265,2021-09-25,ChIJTw78jJMA94gR_cbCiaJ-i6w,Q134080,geoId/13265,US,United States of America,GA,Georgia,13265,Taliaferro County,US,USA,2,0,0,164,3,5,286,0,0,0,0,0,0,0,0,0,0,2,1,11,20,19,23,12,24,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,3,2,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,1613,803,810,163,135,186,162,174,248,257,173,115,1029454,33.57,-82.88,506,75.6,17.944444,11.013889,26.125,0.0,,12.531746,70.574293
US_GA_13265,2021-09-26,ChIJTw78jJMA94gR_cbCiaJ-i6w,Q134080,geoId/13265,US,United States of America,GA,Georgia,13265,Taliaferro County,US,USA,2,0,0,164,3,0,286,0,0,0,0,0,0,0,0,0,0,2,1,11,20,19,23,12,24,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,3,2,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,1613,803,810,163,135,186,162,174,248,257,173,115,1029454,33.57,-82.88,506,75.6,19.465278,12.368056,27.861111,0.0,,13.865079,70.151817
US_GA_13265,2021-09-27,ChIJTw78jJMA94gR_cbCiaJ-i6w,Q134080,geoId/13265,US,United States of America,GA,Georgia,13265,Taliaferro County,US,USA,2,0,0,164,3,0,286,0,0,0,0,0,0,0,0,0,0,2,1,11,20,19,23,12,24,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,3,2,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,1613,803,810,163,135,186,162,174,248,257,173,115,1029454,33.57,-82.88,506,75.6,20.055556,13.909722,28.166667,0.0,,15.380952,74.686905
US_GA_13265,2021-09-28,ChIJTw78jJMA94gR_cbCiaJ-i6w,Q134080,geoId/13265,US,United States of America,GA,Georgia,13265,Taliaferro County,US,USA,2,0,0,164,3,0,286,0,0,0,0,0,0,0,0,0,0,2,1,11,20,19,23,12,24,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,3,2,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,1613,803,810,163,135,186,162,174,248,257,173,115,1029454,33.57,-82.88,506,75.6,21.507937,14.619048,29.52381,0.0,,16.064815,70.910446
US_GA_13265,2021-09-29,ChIJTw78jJMA94gR_cbCiaJ-i6w,Q134080,geoId/13265,US,United States of America,GA,Georgia,13265,Taliaferro County,US,USA,2,0,0,164,3,1,287,0,0,0,0,0,0,0,0,0,0,2,1,11,20,19,23,12,24,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,3,2,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,1613,803,810,163,135,186,162,174,248,257,173,115,1029454,33.57,-82.88,506,75.6,21.904762,15.357143,29.984127,0.0,,16.805556,73.018756
US_GA_13265,2021-09-30,ChIJTw78jJMA94gR_cbCiaJ-i6w,Q134080,geoId/13265,US,United States of America,GA,Georgia,13265,Taliaferro County,US,USA,2,0,0,164,3,1,288,0,0,0,0,0,0,0,0,0,0,2,1,11,20,19,23,12,24,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,3,2,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,1613,803,810,163,135,186,162,174,248,257,173,115,1029454,33.57,-82.88,506,75.6,22.166667,15.952381,29.619048,0.0,,18.12963,77.990652
US_GA_13265,2021-10-01,ChIJTw78jJMA94gR_cbCiaJ-i6w,Q134080,geoId/13265,US,United States of America,GA,Georgia,13265,Taliaferro County,US,USA,2,0,0,164,3,0,288,0,0,0,0,0,0,0,0,0,0,2,1,11,20,19,23,12,24,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,3,2,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,1613,803,810,163,135,186,162,174,248,257,173,115,1029454,33.57,-82.88,506,75.6,22.515873,17.698413,28.642857,0.0,,19.777778,84.185826
US_GA_13265,2021-10-02,ChIJTw78jJMA94gR_cbCiaJ-i6w,Q134080,geoId/13265,US,United States of America,GA,Georgia,13265,Taliaferro County,US,USA,2,0,0,164,3,8,296,0,0,0,0,0,0,0,0,0,0,2,1,11,20,19,23,12,24,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,3,2,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,1613,803,810,163,135,186,162,174,248,257,173,115,1029454,33.57,-82.88,506,75.6,22.531746,18.142857,28.547619,0.036286,,19.083333,80.477252
US_GA_13265,2021-10-03,ChIJTw78jJMA94gR_cbCiaJ-i6w,Q134080,geoId/13265,US,United States of America,GA,Georgia,13265,Taliaferro County,US,USA,2,0,0,164,3,0,296,0,0,0,0,0,0,0,0,0,0,2,1,11,20,19,23,12,24,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,3,2,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,1613,803,810,163,135,186,162,174,248,257,173,115,1029454,33.57,-82.88,506,75.6,21.944444,17.539683,28.34127,0.362857,,18.703704,81.700668
US_GA_13265,2021-10-04,ChIJTw78jJMA94gR_cbCiaJ-i6w,Q134080,geoId/13265,US,United States of America,GA,Georgia,13265,Taliaferro County,US,USA,2,2,0,166,3,0,296,0,0,0,0,0,0,0,1,1,0,2,1,11,20,19,23,12,25,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,4,3,2,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,1613,803,810,163,135,186,162,174,248,257,173,115,1029454,33.57,-82.88,506,75.6,21.958333,18.590278,26.75,0.9144,,19.544444,85.02012
US_GA_13265,2021-10-05,ChIJTw78jJMA94gR_cbCiaJ-i6w,Q134080,geoId/13265,US,United States of America,GA,Georgia,13265,Taliaferro County,US,USA,2,0,0,166,3,0,296,0,0,0,0,0,0,0,0,0,0,2,1,11,20,19,23,12,25,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,3,2,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,1613,803,810,163,135,186,162,174,248,257,173,115,1029454,33.57,-82.88,506,75.6,21.375,19.368056,25.131944,14.804571,,19.9,89.889777
