location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_abdominal_obesity,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_asthma,search_trends_attention_deficit_hyperactivity_disorder,search_trends_back_pain,search_trends_bleeding,search_trends_bone_fracture,search_trends_candidiasis,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_erectile_dysfunction,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_heartburn,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_insomnia,search_trends_itch,search_trends_low_back_pain,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_stroke,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,search_trends_vaginal_discharge,search_trends_vomiting,search_trends_weight_gain,search_trends_xeroderma,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_VT_50003,2020-05-14,ChIJO4v_ZCU_4IkRE2AzCGeYodw,Q511647,geoId/50003,US,United States of America,VT,Vermont,50003,Bennington County,US,USA,2,0,0,60,1,,,35675,17362,18313,3539,4294,4028,3500,3875,5581,5447,3320,2091,60803,43.029419,-73.107956,1755,82.133333,-19,1,,-57,-42,,2.85,2.85,9.44,4.99,12.82,5.17,5.7,2.49,,4.63,4.28,,,6.23,,4.45,2.49,4.45,8.55,3.38,3.74,4.28,9.44,4.45,2.85,4.28,3.56,8.02,21.02,7.12,,7.3,2.67,4.28,4.1,8.37,33.66,6.41,10.51,2.67,5.88,3.38,2.85,2.67,,4.1,,10.266667,-2.016667,20.366667,0.0,,-4.311111,35.862691
US_VT_50003,2020-05-15,ChIJO4v_ZCU_4IkRE2AzCGeYodw,Q511647,geoId/50003,US,United States of America,VT,Vermont,50003,Bennington County,US,USA,2,0,0,60,1,,,35675,17362,18313,3539,4294,4028,3500,3875,5581,5447,3320,2091,60803,43.029419,-73.107956,1755,82.133333,-29,-11,,-69,-43,,2.76,4.13,12.23,3.44,12.74,6.2,5.0,,2.58,4.65,3.79,4.65,,3.79,3.44,2.58,,2.93,5.17,4.48,3.27,4.48,5.0,,5.0,3.79,,3.96,23.6,2.76,4.31,8.78,,2.58,4.13,3.62,29.45,5.17,10.33,,6.03,2.76,3.44,,,3.1,2.93,17.772222,12.011111,26.466667,0.508,,9.755556,59.521412
US_VT_50003,2020-05-16,ChIJO4v_ZCU_4IkRE2AzCGeYodw,Q511647,geoId/50003,US,United States of America,VT,Vermont,50003,Bennington County,US,USA,2,0,0,60,1,,,35675,17362,18313,3539,4294,4028,3500,3875,5581,5447,3320,2091,60803,43.029419,-73.107956,1755,82.133333,-21,3,,,-35,,2.92,4.38,8.33,3.12,12.5,3.96,5.42,,,3.12,4.79,3.12,,6.04,,,3.33,5.0,4.38,3.33,,6.25,4.58,5.21,,4.17,3.75,5.62,18.96,4.38,,11.04,3.12,3.33,2.92,3.96,30.63,3.96,11.88,,8.75,3.12,4.17,3.12,,3.75,3.54,16.633333,11.127778,24.816667,12.050889,,10.194444,66.013742
US_VT_50003,2020-05-17,ChIJO4v_ZCU_4IkRE2AzCGeYodw,Q511647,geoId/50003,US,United States of America,VT,Vermont,50003,Bennington County,US,USA,2,0,0,60,1,,,35675,17362,18313,3539,4294,4028,3500,3875,5581,5447,3320,2091,60803,43.029419,-73.107956,1755,82.133333,-19,2,,,-34,,,,10.18,4.89,16.44,6.85,6.65,,,7.04,,,2.94,7.24,,3.91,,4.89,5.87,2.94,,5.09,,3.13,4.5,5.67,,5.28,23.87,5.48,2.94,14.28,,3.72,3.52,5.09,35.22,5.09,14.09,,,2.74,,,2.74,,,14.911111,10.4,20.872222,0.2794,,8.35,65.107163
US_VT_50003,2020-05-18,ChIJO4v_ZCU_4IkRE2AzCGeYodw,Q511647,geoId/50003,US,United States of America,VT,Vermont,50003,Bennington County,US,USA,2,0,0,60,1,,,35675,17362,18313,3539,4294,4028,3500,3875,5581,5447,3320,2091,60803,43.029419,-73.107956,1755,82.133333,-6,-3,,,-37,,4.35,3.52,7.03,5.02,11.39,8.88,11.39,3.18,3.52,6.7,3.35,3.18,,8.21,3.35,3.85,,4.86,6.03,3.35,2.51,4.86,4.52,,3.52,5.02,,5.69,23.95,5.02,2.51,9.38,4.69,5.19,3.18,6.53,34.16,3.52,12.22,3.18,6.2,2.85,3.85,,3.85,2.34,,14.905556,10.711111,20.672222,1.524,,9.938889,72.242341
US_VT_50003,2020-05-19,ChIJO4v_ZCU_4IkRE2AzCGeYodw,Q511647,geoId/50003,US,United States of America,VT,Vermont,50003,Bennington County,US,USA,2,0,0,60,1,,,35675,17362,18313,3539,4294,4028,3500,3875,5581,5447,3320,2091,60803,43.029419,-73.107956,1755,82.133333,-6,1,,,-38,,2.64,3.52,8.63,5.64,13.74,8.99,9.51,,3.7,5.11,5.11,4.41,5.11,6.52,,3.35,,5.11,7.58,,2.82,4.41,5.46,3.52,2.47,3.35,3.88,5.64,23.08,2.47,4.23,10.39,,4.23,3.88,8.63,31.01,5.99,12.33,5.46,6.34,,4.05,,,5.29,2.47,14.122222,6.444444,20.261111,0.2794,,2.061111,44.525562
US_VT_50003,2020-05-20,ChIJO4v_ZCU_4IkRE2AzCGeYodw,Q511647,geoId/50003,US,United States of America,VT,Vermont,50003,Bennington County,US,USA,2,0,0,60,1,,,35675,17362,18313,3539,4294,4028,3500,3875,5581,5447,3320,2091,60803,43.029419,-73.107956,1755,82.133333,-2,8,,,-37,,5.2,4.84,9.86,5.56,16.86,6.1,6.81,,3.77,4.66,2.69,4.3,2.69,5.92,2.51,,3.05,3.77,7.89,3.94,2.69,4.84,,2.87,4.66,3.77,,4.84,21.7,5.56,3.41,11.84,2.69,4.84,,5.38,34.07,5.38,11.3,5.02,8.43,4.84,4.66,,2.87,4.48,3.23,14.377778,4.138889,22.627778,0.0254,,1.572222,42.210132
US_VT_50003,2020-05-21,ChIJO4v_ZCU_4IkRE2AzCGeYodw,Q511647,geoId/50003,US,United States of America,VT,Vermont,50003,Bennington County,US,USA,2,0,0,60,1,,,35675,17362,18313,3539,4294,4028,3500,3875,5581,5447,3320,2091,60803,43.029419,-73.107956,1755,82.133333,-6,11,,-54,-40,,,5.03,8.62,6.11,17.07,9.16,4.49,,2.88,4.85,3.23,3.05,,6.29,,,,6.29,5.39,3.23,5.39,4.13,3.23,,3.77,5.57,,7.19,22.82,4.49,3.95,10.24,,2.88,5.93,5.21,33.78,4.67,8.98,3.23,7.01,3.59,5.75,2.69,3.05,3.41,3.95,15.616667,4.083333,25.444444,0.0,,0.8,37.02598
US_VT_50003,2020-05-22,ChIJO4v_ZCU_4IkRE2AzCGeYodw,Q511647,geoId/50003,US,United States of America,VT,Vermont,50003,Bennington County,US,USA,2,0,0,60,1,,,35675,17362,18313,3539,4294,4028,3500,3875,5581,5447,3320,2091,60803,43.029419,-73.107956,1755,82.133333,-8,2,,-60,-43,,,4.11,7.67,3.93,17.01,7.85,3.93,,3.37,4.49,3.93,2.8,,5.61,3.37,3.37,,6.92,3.37,4.3,,5.61,4.49,3.18,3.55,3.74,2.62,6.73,19.25,5.98,2.62,11.59,3.93,3.93,4.67,3.55,33.65,5.42,11.59,,5.05,,4.86,5.05,,2.8,3.37,18.522222,4.405556,27.805556,0.0,,8.205556,51.416194
US_VT_50003,2020-05-23,ChIJO4v_ZCU_4IkRE2AzCGeYodw,Q511647,geoId/50003,US,United States of America,VT,Vermont,50003,Bennington County,US,USA,2,0,0,60,1,,,35675,17362,18313,3539,4294,4028,3500,3875,5581,5447,3320,2091,60803,43.029419,-73.107956,1755,82.133333,-8,6,,,-31,,,3.93,7.04,6.21,18.42,5.38,9.52,3.73,,4.97,3.52,3.73,,6.42,,3.1,,4.76,4.35,5.59,3.1,6.0,4.35,,3.52,4.55,,5.59,25.87,4.97,,10.14,3.93,4.97,5.17,5.59,36.02,3.73,13.25,,8.49,,3.93,,,4.35,3.73,20.266667,10.1,27.888889,0.3556,,10.583333,53.865076
US_VT_50003,2020-05-24,ChIJO4v_ZCU_4IkRE2AzCGeYodw,Q511647,geoId/50003,US,United States of America,VT,Vermont,50003,Bennington County,US,USA,2,1,0,61,1,,,35675,17362,18313,3539,4294,4028,3500,3875,5581,5447,3320,2091,60803,43.029419,-73.107956,1755,82.133333,2,21,,,-37,,3.5,4.73,7.41,4.53,25.1,5.76,,3.09,3.7,4.53,,,,8.85,,,3.91,3.91,4.73,,,4.32,4.53,4.73,3.5,3.7,3.09,3.29,23.45,4.11,,16.87,,4.94,,6.79,33.12,5.55,21.19,,8.64,,,,,3.7,3.29,16.194444,7.75,25.938889,0.0508,,1.294444,37.019429
US_VT_50003,2020-05-25,ChIJO4v_ZCU_4IkRE2AzCGeYodw,Q511647,geoId/50003,US,United States of America,VT,Vermont,50003,Bennington County,US,USA,2,1,0,62,1,,,35675,17362,18313,3539,4294,4028,3500,3875,5581,5447,3320,2091,60803,43.029419,-73.107956,1755,82.133333,-9,-6,,,-68,,5.04,7.17,7.95,4.85,14.54,7.56,5.23,,2.71,5.04,,4.85,,8.14,4.26,3.49,4.65,6.01,6.01,,,5.62,,3.1,2.71,3.68,3.29,4.46,22.87,4.65,,12.99,4.07,3.68,4.65,6.01,38.77,4.65,14.93,,6.78,2.91,,,2.91,5.23,2.71,16.833333,7.538889,24.494444,0.0,,10.033333,65.078555
US_VT_50003,2020-05-26,ChIJO4v_ZCU_4IkRE2AzCGeYodw,Q511647,geoId/50003,US,United States of America,VT,Vermont,50003,Bennington County,US,USA,2,0,0,62,1,,,35675,17362,18313,3539,4294,4028,3500,3875,5581,5447,3320,2091,60803,43.029419,-73.107956,1755,82.133333,0,10,,,-36,,2.79,4.02,7.86,3.14,16.24,5.94,6.63,3.49,,3.49,,4.02,2.62,8.73,3.49,4.37,,4.89,5.41,4.37,,5.59,5.41,3.84,4.71,4.89,,4.54,26.19,5.94,4.89,16.59,2.62,3.84,3.49,4.02,33.18,5.06,15.37,3.14,10.83,3.67,2.62,,2.62,4.19,,22.122222,10.216667,30.95,0.0,,15.716667,67.521085
US_VT_50003,2020-05-27,ChIJO4v_ZCU_4IkRE2AzCGeYodw,Q511647,geoId/50003,US,United States of America,VT,Vermont,50003,Bennington County,US,USA,2,0,0,62,1,,,35675,17362,18313,3539,4294,4028,3500,3875,5581,5447,3320,2091,60803,43.029419,-73.107956,1755,82.133333,-2,6,,,-35,,2.97,4.37,7.69,2.8,17.13,5.77,3.85,2.45,4.2,5.25,2.62,3.67,,7.17,2.8,3.67,3.32,6.12,7.69,3.67,,6.99,5.94,2.45,3.5,5.59,,6.64,23.95,4.37,,15.04,3.15,3.32,4.2,7.34,34.79,5.07,16.43,2.97,8.04,4.2,2.62,,3.85,2.62,,23.85,15.044444,31.172222,0.0,,16.827778,65.178236
US_VT_50003,2020-05-28,ChIJO4v_ZCU_4IkRE2AzCGeYodw,Q511647,geoId/50003,US,United States of America,VT,Vermont,50003,Bennington County,US,USA,2,0,0,62,1,,,35675,17362,18313,3539,4294,4028,3500,3875,5581,5447,3320,2091,60803,43.029419,-73.107956,1755,82.133333,-3,3,,-54,-36,,4.95,4.78,7.17,3.92,17.07,9.04,3.92,,,,3.41,3.24,,5.8,3.41,,3.58,3.58,7.34,3.92,2.39,3.24,3.58,,,2.73,,5.46,22.7,7.17,4.44,15.19,2.39,3.07,,7.85,33.11,5.46,13.14,2.56,8.87,2.39,2.9,2.56,2.39,,,22.422222,16.6,30.488889,0.254,,17.405556,73.461648
US_VT_50003,2020-05-29,ChIJO4v_ZCU_4IkRE2AzCGeYodw,Q511647,geoId/50003,US,United States of America,VT,Vermont,50003,Bennington County,US,USA,2,1,0,63,1,,,35675,17362,18313,3539,4294,4028,3500,3875,5581,5447,3320,2091,60803,43.029419,-73.107956,1755,82.133333,-17,-3,,-62,-37,,,,10.31,4.72,14.85,9.78,5.59,2.79,,3.32,,3.67,,5.24,3.49,2.97,3.84,3.49,8.21,3.49,3.32,5.24,5.42,,3.67,4.19,,4.54,22.54,5.07,2.97,9.43,2.62,4.02,2.62,4.37,34.77,4.72,9.96,3.49,9.08,4.72,3.32,,,3.67,2.45,24.361111,17.811111,29.605556,0.056444,,19.666667,75.293286
US_VT_50003,2020-05-30,ChIJO4v_ZCU_4IkRE2AzCGeYodw,Q511647,geoId/50003,US,United States of America,VT,Vermont,50003,Bennington County,US,USA,2,0,0,63,1,,,35675,17362,18313,3539,4294,4028,3500,3875,5581,5447,3320,2091,60803,43.029419,-73.107956,1755,82.133333,-13,1,,,-22,,,,8.22,5.01,12.62,5.61,3.81,,,5.21,,4.01,,4.01,4.01,,,4.81,10.02,4.61,,4.81,4.41,4.81,,3.61,3.21,6.61,20.04,6.21,,11.02,,,3.81,3.21,33.06,4.01,9.82,,5.41,7.21,,,,2.81,,20.522222,16.822222,29.005556,6.886222,,13.4,63.829668
US_VT_50003,2020-05-31,ChIJO4v_ZCU_4IkRE2AzCGeYodw,Q511647,geoId/50003,US,United States of America,VT,Vermont,50003,Bennington County,US,USA,2,0,0,63,1,,,35675,17362,18313,3539,4294,4028,3500,3875,5581,5447,3320,2091,60803,43.029419,-73.107956,1755,82.133333,0,4,,,-21,,3.34,,7.46,,14.13,7.66,5.1,,3.93,3.93,,3.93,,5.1,2.94,3.53,2.94,3.34,7.46,,,4.32,4.71,3.53,2.94,3.73,3.14,6.87,20.41,,3.14,11.58,,,5.1,6.87,31.41,2.94,11.38,3.14,4.12,3.53,2.94,,,3.93,,13.127778,9.366667,21.416667,0.7366,,4.227778,55.100634
US_VT_50003,2020-06-01,ChIJO4v_ZCU_4IkRE2AzCGeYodw,Q511647,geoId/50003,US,United States of America,VT,Vermont,50003,Bennington County,US,USA,2,0,0,63,1,,,35675,17362,18313,3539,4294,4028,3500,3875,5581,5447,3320,2091,60803,43.029419,-73.107956,1755,82.133333,5,8,,,-29,,,6.48,7.88,4.2,14.7,9.1,7.0,3.5,4.73,5.6,2.45,3.33,,8.05,5.08,4.55,2.45,5.6,7.35,3.15,2.8,5.08,4.73,3.85,4.38,5.08,3.33,5.6,21.0,6.65,2.8,9.63,2.98,3.5,3.15,3.33,38.16,4.9,8.4,3.33,4.9,3.68,3.85,,2.62,,2.45,9.744444,2.133333,17.016667,0.169333,,2.438889,60.935587
US_VT_50003,2020-06-02,ChIJO4v_ZCU_4IkRE2AzCGeYodw,Q511647,geoId/50003,US,United States of America,VT,Vermont,50003,Bennington County,US,USA,2,1,0,64,1,,,35675,17362,18313,3539,4294,4028,3500,3875,5581,5447,3320,2091,60803,43.029419,-73.107956,1755,82.133333,-6,2,,,-33,,3.05,5.55,7.17,6.45,9.14,8.24,5.38,,,5.73,,2.87,,4.3,3.58,3.4,3.4,4.12,6.27,2.51,,,6.63,2.69,3.05,3.58,2.87,4.3,16.84,,4.84,6.81,3.23,3.76,3.58,4.66,31.36,4.3,6.45,,4.48,,3.23,,3.58,2.51,3.76,11.905556,2.244444,20.15,0.0762,,6.144444,68.304722
US_VT_50003,2020-06-03,ChIJO4v_ZCU_4IkRE2AzCGeYodw,Q511647,geoId/50003,US,United States of America,VT,Vermont,50003,Bennington County,US,USA,2,0,0,64,1,,,35675,17362,18313,3539,4294,4028,3500,3875,5581,5447,3320,2091,60803,43.029419,-73.107956,1755,82.133333,1,5,,,-33,,2.8,,7.88,3.68,12.78,9.98,5.78,,2.8,5.08,2.63,4.73,,4.55,4.03,5.25,3.85,5.43,6.13,4.38,2.45,5.78,4.73,2.63,2.45,3.68,2.63,4.9,20.83,8.23,6.3,10.33,3.85,5.25,6.83,6.3,34.31,3.5,10.51,3.33,5.95,3.68,3.33,,2.45,,,17.394444,9.705556,24.611111,0.536222,,12.844444,75.19191
US_VT_50003,2020-06-04,ChIJO4v_ZCU_4IkRE2AzCGeYodw,Q511647,geoId/50003,US,United States of America,VT,Vermont,50003,Bennington County,US,USA,2,1,0,65,1,,,35675,17362,18313,3539,4294,4028,3500,3875,5581,5447,3320,2091,60803,43.029419,-73.107956,1755,82.133333,-1,10,,,-31,,,6.18,7.45,4.73,15.81,6.54,6.18,2.73,,4.36,5.09,4.0,2.54,4.54,,,,3.82,7.45,3.27,,3.64,3.27,3.09,3.27,,3.09,6.18,20.18,6.36,,10.0,3.82,3.45,3.45,3.45,33.08,4.0,11.09,,8.91,6.36,3.09,,,3.82,2.54,21.416667,12.066667,29.666667,0.3048,,13.238889,60.066073
US_VT_50003,2020-06-05,ChIJO4v_ZCU_4IkRE2AzCGeYodw,Q511647,geoId/50003,US,United States of America,VT,Vermont,50003,Bennington County,US,USA,2,1,0,66,1,,,35675,17362,18313,3539,4294,4028,3500,3875,5581,5447,3320,2091,60803,43.029419,-73.107956,1755,82.133333,-10,2,,-24,-34,,,2.74,6.77,5.3,12.98,6.95,5.85,2.74,3.29,4.75,4.94,,,3.11,3.66,,,4.39,7.31,2.74,2.56,3.11,2.93,3.29,4.75,,4.39,6.22,20.3,4.75,,11.34,,4.02,,4.75,31.45,5.85,11.88,,7.13,2.93,3.29,,2.56,,,23.011111,13.788889,29.294444,0.2032,,16.561111,67.296326
US_VT_50003,2020-06-06,ChIJO4v_ZCU_4IkRE2AzCGeYodw,Q511647,geoId/50003,US,United States of America,VT,Vermont,50003,Bennington County,US,USA,2,0,0,66,1,,,35675,17362,18313,3539,4294,4028,3500,3875,5581,5447,3320,2091,60803,43.029419,-73.107956,1755,82.133333,-11,2,,,-24,,4.46,4.06,9.54,4.87,14.2,7.3,3.85,,2.84,4.67,4.06,3.04,,4.46,,3.25,4.46,5.28,6.29,4.87,,3.25,,4.46,5.48,3.04,3.25,5.28,17.25,5.28,,13.19,3.04,3.45,2.84,4.06,34.29,3.65,10.96,3.25,8.52,4.87,3.65,,5.28,4.46,,23.3,17.683333,28.95,0.889,,16.566667,66.393053
US_VT_50003,2020-06-07,ChIJO4v_ZCU_4IkRE2AzCGeYodw,Q511647,geoId/50003,US,United States of America,VT,Vermont,50003,Bennington County,US,USA,2,0,0,66,1,,,35675,17362,18313,3539,4294,4028,3500,3875,5581,5447,3320,2091,60803,43.029419,-73.107956,1755,82.133333,4,8,,,-21,,,3.85,9.73,5.68,18.04,6.08,5.27,,2.84,5.27,6.89,4.87,,2.84,,,3.04,3.24,4.87,3.85,,4.05,,4.66,,3.04,,5.27,18.45,4.66,3.45,13.79,5.88,3.24,3.04,5.27,38.72,5.68,11.76,3.24,7.5,,,,,,3.24,16.530864,11.358025,24.895062,0.536222,,7.623457,56.285371
US_VT_50003,2020-06-08,ChIJO4v_ZCU_4IkRE2AzCGeYodw,Q511647,geoId/50003,US,United States of America,VT,Vermont,50003,Bennington County,US,USA,2,0,0,66,1,,,35675,17362,18313,3539,4294,4028,3500,3875,5581,5447,3320,2091,60803,43.029419,-73.107956,1755,82.133333,0,5,,,-29,,2.84,3.55,7.45,5.32,15.62,6.21,3.55,3.19,3.37,4.61,,3.02,,5.68,,,2.66,5.5,7.63,3.02,,3.73,2.48,2.48,3.02,2.84,3.02,5.68,24.67,4.44,2.48,10.47,2.84,4.79,3.02,5.86,34.78,4.61,11.36,2.66,8.87,,,,,3.02,,16.376543,6.722222,25.358025,0.0,,6.574074,52.89376
US_VT_50003,2020-06-09,ChIJO4v_ZCU_4IkRE2AzCGeYodw,Q511647,geoId/50003,US,United States of America,VT,Vermont,50003,Bennington County,US,USA,2,0,0,66,1,,,35675,17362,18313,3539,4294,4028,3500,3875,5581,5447,3320,2091,60803,43.029419,-73.107956,1755,82.133333,5,2,,,-31,,,4.22,9.49,5.09,14.93,10.54,6.68,3.34,2.46,5.45,4.39,2.99,,4.22,3.69,,3.51,5.27,8.43,4.22,,4.57,2.99,,4.74,4.22,,6.5,21.96,5.45,3.51,9.14,2.46,4.92,3.16,7.03,33.56,4.22,9.14,2.81,6.15,3.51,3.51,,,,,18.82716,6.944444,27.753086,0.0,,10.246914,58.57809
US_VT_50003,2020-06-10,ChIJO4v_ZCU_4IkRE2AzCGeYodw,Q511647,geoId/50003,US,United States of America,VT,Vermont,50003,Bennington County,US,USA,2,1,0,67,1,,,35675,17362,18313,3539,4294,4028,3500,3875,5581,5447,3320,2091,60803,43.029419,-73.107956,1755,82.133333,3,7,,,-29,,3.52,4.75,7.73,5.62,12.83,5.98,5.8,,4.92,4.75,,4.75,,6.15,,,2.99,4.92,7.03,3.34,4.39,5.1,3.52,3.52,4.57,6.33,3.69,6.15,23.73,5.27,2.99,9.49,2.81,3.87,3.52,6.85,39.02,4.57,10.72,,5.8,2.99,3.52,3.34,,4.04,2.64,21.255556,13.422222,27.783333,0.028222,,13.111111,60.011803
US_VT_50003,2020-06-11,ChIJO4v_ZCU_4IkRE2AzCGeYodw,Q511647,geoId/50003,US,United States of America,VT,Vermont,50003,Bennington County,US,USA,2,0,0,67,1,,,35675,17362,18313,3539,4294,4028,3500,3875,5581,5447,3320,2091,60803,43.029419,-73.107956,1755,82.133333,-3,5,,-57,-32,,2.92,4.64,7.91,3.44,14.45,8.6,5.16,,2.41,5.5,3.1,3.27,3.96,2.58,3.96,,2.92,6.37,9.29,3.96,2.41,4.64,6.02,2.41,3.27,4.47,2.92,5.85,26.32,4.99,,10.66,3.61,4.47,3.61,5.5,36.3,4.82,8.6,3.44,9.12,3.27,,,3.96,3.1,2.58,23.277778,16.594444,28.005556,4.769556,,18.555556,75.265971
US_VT_50003,2020-06-12,ChIJO4v_ZCU_4IkRE2AzCGeYodw,Q511647,geoId/50003,US,United States of America,VT,Vermont,50003,Bennington County,US,USA,2,0,0,67,1,,,35675,17362,18313,3539,4294,4028,3500,3875,5581,5447,3320,2091,60803,43.029419,-73.107956,1755,82.133333,-3,5,,-38,-30,,,4.29,4.85,3.91,12.3,6.52,5.78,,2.8,4.66,4.29,,,5.41,5.03,4.29,4.66,2.61,8.39,3.35,,4.47,4.66,5.96,3.35,3.54,,7.08,21.06,7.08,3.91,6.52,2.8,3.73,3.54,5.59,32.8,2.8,7.83,,5.03,,,,,,,19.838889,12.427778,27.783333,7.1374,,11.338889,58.326198
US_VT_50003,2020-06-13,ChIJO4v_ZCU_4IkRE2AzCGeYodw,Q511647,geoId/50003,US,United States of America,VT,Vermont,50003,Bennington County,US,USA,2,0,0,67,1,,,35675,17362,18313,3539,4294,4028,3500,3875,5581,5447,3320,2091,60803,43.029419,-73.107956,1755,82.133333,3,8,,,-19,,3.5,4.12,8.66,5.57,18.14,4.33,5.77,,3.09,5.98,4.74,4.53,,4.33,3.71,,3.5,4.53,7.42,4.95,,5.98,3.5,2.88,2.88,3.71,,5.98,18.14,4.74,5.77,10.92,3.09,3.3,4.33,5.77,33.59,3.3,10.72,,5.15,3.3,4.12,3.92,,3.71,,13.666667,8.261111,24.044444,0.0,,4.588889,54.464472
US_VT_50003,2020-06-14,ChIJO4v_ZCU_4IkRE2AzCGeYodw,Q511647,geoId/50003,US,United States of America,VT,Vermont,50003,Bennington County,US,USA,2,0,0,67,1,,,35675,17362,18313,3539,4294,4028,3500,3875,5581,5447,3320,2091,60803,43.029419,-73.107956,1755,82.133333,12,14,,,-14,,,4.8,6.81,7.81,13.21,6.81,4.2,2.8,,6.81,3.6,3.0,2.8,7.81,,,3.4,5.61,6.0,4.0,,4.6,3.6,3.8,3.6,,2.8,,21.42,3.6,,9.61,5.2,5.4,3.4,3.8,36.43,3.4,11.21,4.2,7.01,3.4,3.8,4.0,,3.0,,12.45,4.116667,20.666667,0.0,,5.438889,62.63799
US_VT_50003,2020-06-15,ChIJO4v_ZCU_4IkRE2AzCGeYodw,Q511647,geoId/50003,US,United States of America,VT,Vermont,50003,Bennington County,US,USA,2,0,0,67,1,,,35675,17362,18313,3539,4294,4028,3500,3875,5581,5447,3320,2091,60803,43.029419,-73.107956,1755,82.133333,15,12,,,-30,,,4.38,10.96,5.12,13.7,7.49,6.03,,4.57,6.94,3.65,2.92,,7.31,,,2.92,5.3,6.94,4.02,6.21,5.85,3.65,,3.29,5.3,2.56,6.39,23.93,6.03,3.11,8.4,,4.38,,4.38,35.08,3.65,10.23,,9.5,4.93,3.29,3.29,,2.56,3.29,16.444444,4.316667,23.438889,0.0,,8.277778,58.793477
US_VT_50003,2020-06-16,ChIJO4v_ZCU_4IkRE2AzCGeYodw,Q511647,geoId/50003,US,United States of America,VT,Vermont,50003,Bennington County,US,USA,2,0,0,67,1,,,35675,17362,18313,3539,4294,4028,3500,3875,5581,5447,3320,2091,60803,43.029419,-73.107956,1755,82.133333,11,17,,,-29,,3.15,3.71,7.79,6.12,13.36,7.98,5.38,2.97,4.64,6.87,4.27,2.6,3.34,5.38,3.15,3.34,3.53,7.24,6.31,2.97,,4.83,3.71,3.15,3.15,,,7.61,20.41,5.38,4.45,9.09,3.71,4.27,3.34,6.68,38.78,5.75,10.21,3.34,7.05,3.34,2.6,,,3.15,,17.605556,7.305556,27.033333,0.0,,8.3,54.796616
US_VT_50003,2020-06-17,ChIJO4v_ZCU_4IkRE2AzCGeYodw,Q511647,geoId/50003,US,United States of America,VT,Vermont,50003,Bennington County,US,USA,2,0,0,67,1,,,35675,17362,18313,3539,4294,4028,3500,3875,5581,5447,3320,2091,60803,43.029419,-73.107956,1755,82.133333,7,12,,,-31,,2.78,2.78,7.03,4.07,13.7,8.14,3.89,,3.33,4.44,3.89,4.63,,5.92,3.89,,,5.92,5.92,4.44,,4.26,5.37,,3.89,,,4.26,23.14,6.48,,8.51,,4.44,4.07,5.18,37.39,3.15,10.73,,3.7,2.96,4.26,3.33,,2.96,,19.838889,7.505556,29.694444,0.0,,9.505556,51.728879
US_VT_50003,2020-06-18,ChIJO4v_ZCU_4IkRE2AzCGeYodw,Q511647,geoId/50003,US,United States of America,VT,Vermont,50003,Bennington County,US,USA,2,1,0,68,1,,,35675,17362,18313,3539,4294,4028,3500,3875,5581,5447,3320,2091,60803,43.029419,-73.107956,1755,82.133333,3,17,,,-30,,3.7,4.26,7.03,3.52,14.81,7.03,6.11,,,5.74,2.96,4.07,3.33,3.52,3.7,,3.52,4.81,6.85,7.03,,5.92,3.33,5.37,,5.18,3.7,5.0,21.84,9.99,2.96,10.55,2.78,4.26,2.96,4.81,42.57,4.44,11.29,2.96,8.33,2.96,3.7,3.52,,3.33,,21.472222,9.033333,30.444444,0.0,,13.855556,62.182979
