location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_insomnia,search_trends_itch,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_AZ_04023,2020-02-11,ChIJE5kN7zy91oYRStPdMS-VcFw,Q58689,geoId/04023,US,United States of America,AZ,Arizona,04023,Santa Cruz County,US,USA,2,,,,,,,46566,22408,24158,6757,7386,5780,4952,5200,5591,5404,3706,1790,1832210,31.533333,-110.833333,3207,81.5,,,,,,,6.21,4.07,3.21,7.07,8.36,5.14,,4.5,13.07,3.21,9.86,,,8.36,3.64,3.21,6.0,,4.71,3.43,11.57,23.79,7.5,3.21,,,3.86,,34.71,,4.71,4.93,4.07,6.21,6.82716,3.425926,15.697531,10.033,4.071429,81.64954
US_AZ_04023,2020-02-12,ChIJE5kN7zy91oYRStPdMS-VcFw,Q58689,geoId/04023,US,United States of America,AZ,Arizona,04023,Santa Cruz County,US,USA,2,,,,,,,46566,22408,24158,6757,7386,5780,4952,5200,5591,5404,3706,1790,1832210,31.533333,-110.833333,3207,81.5,,,,,,,5.09,7.31,,8.64,4.43,4.43,5.32,,18.39,,9.97,,4.65,9.97,5.09,,4.43,4.21,,3.1,8.86,27.03,5.76,,4.21,3.32,5.98,6.42,29.24,3.99,3.32,4.21,4.21,3.99,6.277778,1.567901,13.697531,3.65125,1.81746,72.093499
US_AZ_04023,2020-02-13,ChIJE5kN7zy91oYRStPdMS-VcFw,Q58689,geoId/04023,US,United States of America,AZ,Arizona,04023,Santa Cruz County,US,USA,2,,,,,,,46566,22408,24158,6757,7386,5780,4952,5200,5591,5404,3706,1790,1832210,31.533333,-110.833333,3207,81.5,,,,,,,6.35,7.71,,5.89,6.8,6.8,3.17,,12.92,,9.75,,,11.79,,4.54,4.76,,4.99,4.54,6.35,22.9,7.94,,3.85,,,4.54,32.65,,,4.99,4.99,4.54,7.666667,-0.271605,16.901235,0.0,-0.928571,53.490018
US_AZ_04023,2020-02-14,ChIJE5kN7zy91oYRStPdMS-VcFw,Q58689,geoId/04023,US,United States of America,AZ,Arizona,04023,Santa Cruz County,US,USA,2,,,,,,,46566,22408,24158,6757,7386,5780,4952,5200,5591,5404,3706,1790,1832210,31.533333,-110.833333,3207,81.5,,,,,,,,4.1,,11.1,6.75,4.83,4.58,,12.79,,7.48,,3.62,5.55,,3.62,5.79,,,3.86,8.69,22.44,6.75,,5.55,,,3.62,30.88,,,6.03,,,10.234568,0.530864,19.771605,0.0,-0.761905,45.796427
US_AZ_04023,2020-02-15,ChIJE5kN7zy91oYRStPdMS-VcFw,Q58689,geoId/04023,US,United States of America,AZ,Arizona,04023,Santa Cruz County,US,USA,2,,,,,,,46566,22408,24158,6757,7386,5780,4952,5200,5591,5404,3706,1790,1832210,31.533333,-110.833333,3207,81.5,-1,-8,-5,7,0,-1,4.7,8.88,,8.88,6.27,6.27,,4.44,13.06,,9.14,,4.44,5.22,4.96,,5.48,5.75,4.7,4.7,6.01,25.07,7.83,,5.75,3.66,4.7,,35.51,,4.7,4.18,3.66,4.18,10.740741,1.623457,20.024691,0.0,-2.047619,40.574681
US_AZ_04023,2020-02-16,ChIJE5kN7zy91oYRStPdMS-VcFw,Q58689,geoId/04023,US,United States of America,AZ,Arizona,04023,Santa Cruz County,US,USA,2,,,,,,,46566,22408,24158,6757,7386,5780,4952,5200,5591,5404,3706,1790,1832210,31.533333,-110.833333,3207,81.5,0,-7,4,8,-1,,10.28,9.75,,9.22,7.91,7.91,5.01,6.06,15.28,4.48,11.07,,5.53,7.91,3.95,4.22,6.32,5.53,6.32,4.74,7.11,17.65,7.64,,7.11,,4.48,3.95,37.42,5.8,5.01,5.01,,4.22,11.791667,2.326389,22.486111,0.0,-3.444444,33.569184
US_AZ_04023,2020-02-17,ChIJE5kN7zy91oYRStPdMS-VcFw,Q58689,geoId/04023,US,United States of America,AZ,Arizona,04023,Santa Cruz County,US,USA,2,,,,,,,46566,22408,24158,6757,7386,5780,4952,5200,5591,5404,3706,1790,1832210,31.533333,-110.833333,3207,81.5,-6,-8,11,22,-25,5,5.74,10.1,,10.78,8.03,4.13,4.82,,17.21,3.21,11.7,,5.05,7.34,3.44,5.74,5.74,4.13,5.28,6.2,8.03,22.95,8.03,3.9,4.36,,,4.59,38.09,5.05,4.13,4.82,4.59,3.44,13.0,3.45679,22.58642,0.0,-3.015873,32.751636
US_AZ_04023,2020-02-18,ChIJE5kN7zy91oYRStPdMS-VcFw,Q58689,geoId/04023,US,United States of America,AZ,Arizona,04023,Santa Cruz County,US,USA,2,,,,,,,46566,22408,24158,6757,7386,5780,4952,5200,5591,5404,3706,1790,1832210,31.533333,-110.833333,3207,81.5,1,-2,5,10,0,-1,8.07,12.65,3.71,10.25,8.29,4.14,6.33,,15.93,,12.0,5.24,5.67,6.11,3.27,5.67,6.11,3.05,3.05,5.02,8.07,21.38,5.02,3.49,4.8,3.27,,4.8,34.91,5.02,4.58,4.14,5.02,3.71,13.364198,3.580247,23.666667,0.0,-1.412698,35.696686
US_AZ_04023,2020-02-19,ChIJE5kN7zy91oYRStPdMS-VcFw,Q58689,geoId/04023,US,United States of America,AZ,Arizona,04023,Santa Cruz County,US,USA,2,,,,,,,46566,22408,24158,6757,7386,5780,4952,5200,5591,5404,3706,1790,1832210,31.533333,-110.833333,3207,81.5,3,-3,19,9,0,-1,5.55,7.11,,10.89,8.89,3.11,4.67,5.11,20.66,,13.11,,3.33,9.11,3.56,4.89,6.89,,,,7.78,23.99,7.78,5.55,5.11,,4.89,8.0,34.43,,3.33,6.22,4.22,5.11,14.598765,4.734568,23.388889,0.0,-1.111111,33.805598
US_AZ_04023,2020-02-20,ChIJE5kN7zy91oYRStPdMS-VcFw,Q58689,geoId/04023,US,United States of America,AZ,Arizona,04023,Santa Cruz County,US,USA,2,,,,,,,46566,22408,24158,6757,7386,5780,4952,5200,5591,5404,3706,1790,1832210,31.533333,-110.833333,3207,81.5,5,4,28,21,-1,0,3.98,9.72,,7.51,9.5,3.75,3.53,4.86,11.04,,11.49,3.75,3.75,11.27,3.75,,5.3,3.09,5.08,5.74,10.16,26.29,7.07,,5.74,3.98,,7.51,35.78,3.09,5.3,3.75,3.75,4.2,14.216049,4.475309,24.82716,0.0,-0.142857,36.892013
US_AZ_04023,2020-02-21,ChIJE5kN7zy91oYRStPdMS-VcFw,Q58689,geoId/04023,US,United States of America,AZ,Arizona,04023,Santa Cruz County,US,USA,2,,,,,,,46566,22408,24158,6757,7386,5780,4952,5200,5591,5404,3706,1790,1832210,31.533333,-110.833333,3207,81.5,-1,-3,12,7,-1,1,5.71,5.94,,8.91,6.4,3.66,4.57,,15.32,,10.74,,3.2,9.83,4.8,3.66,4.8,,4.57,3.89,6.63,22.63,5.94,,6.63,,3.66,6.4,34.75,,4.12,4.57,4.34,,14.858025,7.401235,23.604938,0.0,1.746032,41.422203
US_AZ_04023,2020-02-22,ChIJE5kN7zy91oYRStPdMS-VcFw,Q58689,geoId/04023,US,United States of America,AZ,Arizona,04023,Santa Cruz County,US,USA,2,,,,,,,46566,22408,24158,6757,7386,5780,4952,5200,5591,5404,3706,1790,1832210,31.533333,-110.833333,3207,81.5,-8,-12,-27,0,-1,3,5.09,13.82,3.4,5.09,4.37,3.4,,3.64,11.4,5.33,9.94,3.4,4.12,8.49,3.64,,5.09,,5.09,6.06,9.21,18.92,7.28,3.4,5.33,5.09,,5.33,39.29,,,,,3.64,13.432099,10.512346,18.154321,1.552222,9.238095,76.114682
US_AZ_04023,2020-02-23,ChIJE5kN7zy91oYRStPdMS-VcFw,Q58689,geoId/04023,US,United States of America,AZ,Arizona,04023,Santa Cruz County,US,USA,2,,,,,,,46566,22408,24158,6757,7386,5780,4952,5200,5591,5404,3706,1790,1832210,31.533333,-110.833333,3207,81.5,1,-10,5,15,1,,4.85,7.92,3.83,8.94,10.21,,4.08,3.83,11.74,,7.4,,,8.94,,,3.57,6.13,4.6,7.15,4.85,18.38,6.38,,5.11,,6.64,4.6,33.96,,7.15,4.6,6.38,,10.438272,5.104938,16.432099,3.894667,4.396825,64.974747
US_AZ_04023,2020-02-24,ChIJE5kN7zy91oYRStPdMS-VcFw,Q58689,geoId/04023,US,United States of America,AZ,Arizona,04023,Santa Cruz County,US,USA,2,,,,,,,46566,22408,24158,6757,7386,5780,4952,5200,5591,5404,3706,1790,1832210,31.533333,-110.833333,3207,81.5,1,3,-3,19,3,0,6.3,7.14,5.04,7.56,7.14,5.67,3.36,,11.75,3.99,8.61,3.36,5.04,7.14,4.2,2.94,5.25,,3.78,5.67,8.19,22.25,7.35,3.78,6.51,6.51,,6.3,32.95,3.99,5.67,3.15,3.36,3.78,9.41358,2.037037,18.37037,0.0,2.349206,60.05376
US_AZ_04023,2020-02-25,ChIJE5kN7zy91oYRStPdMS-VcFw,Q58689,geoId/04023,US,United States of America,AZ,Arizona,04023,Santa Cruz County,US,USA,2,,,,,,,46566,22408,24158,6757,7386,5780,4952,5200,5591,5404,3706,1790,1832210,31.533333,-110.833333,3207,81.5,3,-7,12,29,1,0,5.77,10.26,2.99,10.9,7.69,,4.7,3.85,18.59,3.85,10.9,,5.56,9.4,3.85,5.13,5.56,4.06,4.06,5.34,5.34,35.9,7.27,4.27,5.13,4.7,,5.77,37.19,,3.85,,3.63,5.34,10.12963,2.438272,17.549383,0.0,-1.373016,44.132181
US_AZ_04023,2020-02-26,ChIJE5kN7zy91oYRStPdMS-VcFw,Q58689,geoId/04023,US,United States of America,AZ,Arizona,04023,Santa Cruz County,US,USA,2,,,,,,,46566,22408,24158,6757,7386,5780,4952,5200,5591,5404,3706,1790,1832210,31.533333,-110.833333,3207,81.5,5,0,21,24,-1,-1,5.02,7.2,,8.29,6.55,4.58,5.67,3.71,21.61,,11.57,,3.93,6.99,,6.11,5.67,3.06,5.24,3.71,7.42,38.64,4.37,,6.33,,4.58,4.8,37.33,,4.58,3.49,5.02,4.58,8.364198,1.524691,15.654321,0.0,-13.571429,19.643933
US_AZ_04023,2020-02-27,ChIJE5kN7zy91oYRStPdMS-VcFw,Q58689,geoId/04023,US,United States of America,AZ,Arizona,04023,Santa Cruz County,US,USA,2,,,,,,,46566,22408,24158,6757,7386,5780,4952,5200,5591,5404,3706,1790,1832210,31.533333,-110.833333,3207,81.5,8,3,21,29,1,-2,4.43,7.97,,9.3,8.86,3.98,3.98,4.21,22.8,,7.75,,3.32,6.2,,5.09,10.18,3.54,3.76,4.21,8.63,36.08,6.42,,6.86,4.21,,5.98,34.98,3.54,5.98,3.54,4.43,4.43,10.104938,-0.141975,20.808642,0.0,-10.928571,21.321728
US_AZ_04023,2020-02-28,ChIJE5kN7zy91oYRStPdMS-VcFw,Q58689,geoId/04023,US,United States of America,AZ,Arizona,04023,Santa Cruz County,US,USA,2,,,,,,,46566,22408,24158,6757,7386,5780,4952,5200,5591,5404,3706,1790,1832210,31.533333,-110.833333,3207,81.5,3,-5,22,15,4,-2,3.9,4.58,,8.48,7.56,3.21,4.12,,21.77,,9.4,,4.58,8.48,4.36,,3.9,,3.44,5.27,10.08,42.4,5.04,3.21,4.36,,4.81,3.21,27.73,,5.73,,3.21,5.27,14.191358,3.561728,23.882716,0.0,-8.18254,20.349243
US_AZ_04023,2020-02-29,ChIJE5kN7zy91oYRStPdMS-VcFw,Q58689,geoId/04023,US,United States of America,AZ,Arizona,04023,Santa Cruz County,US,USA,2,,,,,,,46566,22408,24158,6757,7386,5780,4952,5200,5591,5404,3706,1790,1832210,31.533333,-110.833333,3207,81.5,1,-11,7,17,3,-2,,8.14,,7.89,7.63,9.42,4.58,4.07,21.38,3.56,8.14,,4.07,8.4,5.34,4.83,6.62,,6.11,3.56,7.89,36.39,7.38,,4.83,,,4.58,38.43,,,3.56,,,15.141975,6.660494,23.493827,0.0,-6.293651,22.461324
US_AZ_04023,2020-03-01,ChIJE5kN7zy91oYRStPdMS-VcFw,Q58689,geoId/04023,US,United States of America,AZ,Arizona,04023,Santa Cruz County,US,USA,2,,,,,,,46566,22408,24158,6757,7386,5780,4952,5200,5591,5404,3706,1790,1832210,31.533333,-110.833333,3207,81.5,3,-7,5,13,2,,6.53,12.3,3.76,9.29,9.29,5.52,,5.52,21.08,3.51,9.79,,,8.53,4.01,4.01,5.02,,5.02,4.01,6.53,30.37,7.53,,4.77,,4.52,5.27,37.14,4.52,7.03,4.27,3.76,,14.962963,8.833333,22.209877,0.0,-2.119048,30.898531
US_AZ_04023,2020-03-02,ChIJE5kN7zy91oYRStPdMS-VcFw,Q58689,geoId/04023,US,United States of America,AZ,Arizona,04023,Santa Cruz County,US,USA,2,,,,,,,46566,22408,24158,6757,7386,5780,4952,5200,5591,5404,3706,1790,1832210,31.533333,-110.833333,3207,81.5,2,-3,-2,18,2,0,4.77,7.46,4.15,9.54,6.01,8.5,6.01,3.73,28.61,3.52,9.12,,,7.46,4.35,4.56,5.18,2.9,3.52,,5.39,52.67,6.63,3.73,6.22,,,2.9,31.1,3.52,6.84,5.39,4.98,3.11,13.277778,7.981481,17.691358,0.0,-1.150794,36.464591
US_AZ_04023,2020-03-03,ChIJE5kN7zy91oYRStPdMS-VcFw,Q58689,geoId/04023,US,United States of America,AZ,Arizona,04023,Santa Cruz County,US,USA,2,,,,,,,46566,22408,24158,6757,7386,5780,4952,5200,5591,5404,3706,1790,1832210,31.533333,-110.833333,3207,81.5,-4,-2,0,13,-2,2,3.38,7.81,3.17,9.92,6.12,6.33,5.07,3.17,20.47,4.01,9.71,,,6.75,,2.95,5.07,2.95,3.38,5.91,6.75,39.88,5.28,,3.8,3.38,4.01,4.01,35.88,3.59,4.64,4.22,,4.43,8.802469,5.04321,16.265432,1.552222,3.269841,68.629313
US_AZ_04023,2020-03-04,ChIJE5kN7zy91oYRStPdMS-VcFw,Q58689,geoId/04023,US,United States of America,AZ,Arizona,04023,Santa Cruz County,US,USA,2,,,,,,,46566,22408,24158,6757,7386,5780,4952,5200,5591,5404,3706,1790,1832210,31.533333,-110.833333,3207,81.5,7,5,21,10,0,-1,,7.44,3.4,12.54,7.23,5.53,3.4,4.25,17.85,3.4,9.35,,4.68,8.71,,4.04,,5.53,5.53,,8.5,33.58,6.8,3.19,6.8,,,7.01,31.24,,5.31,3.83,4.89,,9.993827,2.549383,19.611111,3.527778,3.031746,61.75993
US_AZ_04023,2020-03-05,ChIJE5kN7zy91oYRStPdMS-VcFw,Q58689,geoId/04023,US,United States of America,AZ,Arizona,04023,Santa Cruz County,US,USA,2,,,,,,,46566,22408,24158,6757,7386,5780,4952,5200,5591,5404,3706,1790,1832210,31.533333,-110.833333,3207,81.5,11,10,28,22,0,-2,4.65,8.42,3.1,9.53,8.42,3.32,4.21,4.87,21.93,,6.64,,3.1,10.63,5.09,6.42,5.09,,3.54,6.64,6.87,34.33,4.43,,5.98,,5.09,5.76,32.78,,5.32,3.32,4.87,,13.839506,3.364198,23.783951,0.0,0.253968,39.149415
US_AZ_04023,2020-03-06,ChIJE5kN7zy91oYRStPdMS-VcFw,Q58689,geoId/04023,US,United States of America,AZ,Arizona,04023,Santa Cruz County,US,USA,2,,,,,,,46566,22408,24158,6757,7386,5780,4952,5200,5591,5404,3706,1790,1832210,31.533333,-110.833333,3207,81.5,4,5,24,27,2,-2,,8.81,5.1,7.88,3.94,4.64,7.42,6.26,16.69,,12.29,,,7.65,,,5.1,,5.79,4.87,4.87,32.68,6.95,,5.79,,3.94,4.4,36.16,3.25,4.64,3.71,3.25,,18.024691,10.253086,24.697531,0.0,-2.452381,25.397273
US_AZ_04023,2020-03-07,ChIJE5kN7zy91oYRStPdMS-VcFw,Q58689,geoId/04023,US,United States of America,AZ,Arizona,04023,Santa Cruz County,US,USA,2,,,,,,,46566,22408,24158,6757,7386,5780,4952,5200,5591,5404,3706,1790,1832210,31.533333,-110.833333,3207,81.5,3,-6,12,13,6,-3,5.27,6.33,,8.96,5.8,,,5.01,22.4,4.74,6.59,,,7.38,,4.48,5.53,4.22,,6.06,4.48,30.31,5.01,,5.8,,,6.59,29.78,,,4.74,,,17.716049,8.944444,25.450617,0.0,0.904762,32.081839
US_AZ_04023,2020-03-08,ChIJE5kN7zy91oYRStPdMS-VcFw,Q58689,geoId/04023,US,United States of America,AZ,Arizona,04023,Santa Cruz County,US,USA,2,,,,,,,46566,22408,24158,6757,7386,5780,4952,5200,5591,5404,3706,1790,1832210,31.533333,-110.833333,3207,81.5,-2,-13,-11,26,-1,,6.71,11.1,4.13,7.23,7.74,7.48,5.68,4.39,20.64,5.68,9.55,,6.97,6.97,,,,4.39,4.13,4.64,6.71,34.32,6.45,4.13,5.42,4.39,4.64,3.87,40.26,4.64,5.16,4.9,3.87,4.13,15.209877,10.04321,23.938272,1.665111,5.031746,51.274453
US_AZ_04023,2020-03-09,ChIJE5kN7zy91oYRStPdMS-VcFw,Q58689,geoId/04023,US,United States of America,AZ,Arizona,04023,Santa Cruz County,US,USA,2,,,,,,,46566,22408,24158,6757,7386,5780,4952,5200,5591,5404,3706,1790,1832210,31.533333,-110.833333,3207,81.5,2,-4,16,12,-16,0,4.14,9.44,,5.75,7.36,3.68,4.37,,18.41,,8.05,,,6.9,4.83,,5.75,,3.45,4.83,7.83,43.04,8.05,3.45,6.21,,3.68,4.83,30.84,5.52,5.98,5.75,4.14,,12.709877,4.58642,22.493827,6.999111,4.222222,56.303552
US_AZ_04023,2020-03-10,ChIJE5kN7zy91oYRStPdMS-VcFw,Q58689,geoId/04023,US,United States of America,AZ,Arizona,04023,Santa Cruz County,US,USA,2,,,,,,,46566,22408,24158,6757,7386,5780,4952,5200,5591,5404,3706,1790,1832210,31.533333,-110.833333,3207,81.5,-2,-7,14,0,-16,1,4.17,6.25,3.47,7.64,4.86,6.02,3.47,,22.92,,6.95,,4.4,6.48,5.56,3.71,4.63,,,5.09,7.41,48.16,8.1,3.24,5.33,,4.17,4.86,37.05,5.79,4.63,4.63,4.86,3.47,16.808642,8.166667,22.185185,0.0,6.103175,49.6513
US_AZ_04023,2020-03-11,ChIJE5kN7zy91oYRStPdMS-VcFw,Q58689,geoId/04023,US,United States of America,AZ,Arizona,04023,Santa Cruz County,US,USA,2,,,,,,,46566,22408,24158,6757,7386,5780,4952,5200,5591,5404,3706,1790,1832210,31.533333,-110.833333,3207,81.5,3,-3,11,7,-18,1,3.83,10.15,3.38,6.09,6.76,3.16,4.28,6.09,36.75,,10.82,,3.61,8.34,3.38,3.61,7.67,3.16,3.83,3.61,7.44,73.51,4.96,,5.86,5.19,,5.19,36.53,,3.61,,,5.86,16.790123,12.17284,22.388889,2.286,11.380952,69.996165
US_AZ_04023,2020-03-12,ChIJE5kN7zy91oYRStPdMS-VcFw,Q58689,geoId/04023,US,United States of America,AZ,Arizona,04023,Santa Cruz County,US,USA,2,,,,,,,46566,22408,24158,6757,7386,5780,4952,5200,5591,5404,3706,1790,1832210,31.533333,-110.833333,3207,81.5,0,7,0,13,-19,3,6.19,9.29,3.32,9.07,6.19,3.32,3.54,3.1,44.46,3.1,12.61,,3.54,8.18,5.09,,8.63,,,,10.39,97.1,5.97,,3.32,4.42,6.19,3.98,26.76,3.32,3.98,,3.76,5.75,15.8125,12.9375,21.291667,1.2065,11.0,72.950219
US_AZ_04023,2020-03-13,ChIJE5kN7zy91oYRStPdMS-VcFw,Q58689,geoId/04023,US,United States of America,AZ,Arizona,04023,Santa Cruz County,US,USA,2,,,,,,,46566,22408,24158,6757,7386,5780,4952,5200,5591,5404,3706,1790,1832210,31.533333,-110.833333,3207,81.5,-3,1,15,-5,-15,3,6.17,8.22,,9.37,3.2,5.71,4.11,4.8,35.64,3.88,12.34,,5.03,5.71,,5.03,8.68,,,,4.11,68.54,6.62,,3.65,3.2,,3.65,29.01,3.43,3.43,3.43,,,13.469136,9.401235,18.092593,3.668889,6.468254,61.696111
US_AZ_04023,2020-03-14,ChIJE5kN7zy91oYRStPdMS-VcFw,Q58689,geoId/04023,US,United States of America,AZ,Arizona,04023,Santa Cruz County,US,USA,2,,,,,,,46566,22408,24158,6757,7386,5780,4952,5200,5591,5404,3706,1790,1832210,31.533333,-110.833333,3207,81.5,1,0,24,16,4,-2,6.12,7.91,3.57,9.44,5.1,,,4.59,35.95,,14.02,,4.59,,3.57,3.57,9.69,,,4.08,7.39,66.3,,,5.36,,,7.65,35.44,,4.84,,,,12.006173,4.358025,21.037037,1.411111,2.97619,52.827747
US_AZ_04023,2020-03-15,ChIJE5kN7zy91oYRStPdMS-VcFw,Q58689,geoId/04023,US,United States of America,AZ,Arizona,04023,Santa Cruz County,US,USA,2,,,,,,,46566,22408,24158,6757,7386,5780,4952,5200,5591,5404,3706,1790,1832210,31.533333,-110.833333,3207,81.5,1,1,20,18,5,,3.8,9.63,,11.4,5.83,,3.8,,32.69,,10.39,,,5.07,5.58,4.56,14.19,4.05,,4.81,9.12,82.86,7.09,,5.07,,,4.05,30.66,,6.59,6.84,4.05,,13.895062,4.604938,23.197531,0.0,0.579365,39.705298
US_AZ_04023,2020-03-16,ChIJE5kN7zy91oYRStPdMS-VcFw,Q58689,geoId/04023,US,United States of America,AZ,Arizona,04023,Santa Cruz County,US,USA,2,,,,,,,46566,22408,24158,6757,7386,5780,4952,5200,5591,5404,3706,1790,1832210,31.533333,-110.833333,3207,81.5,3,15,19,21,-20,5,3.94,8.31,,13.13,3.28,4.81,,,40.48,,14.0,,,5.03,3.5,4.38,15.54,,3.94,,8.31,100.0,6.78,,4.38,,3.28,3.28,38.07,3.5,3.06,,5.25,4.16,14.691358,4.425926,24.666667,0.0,-2.02381,31.091322
US_AZ_04023,2020-03-17,ChIJE5kN7zy91oYRStPdMS-VcFw,Q58689,geoId/04023,US,United States of America,AZ,Arizona,04023,Santa Cruz County,US,USA,2,,,,,,,46566,22408,24158,6757,7386,5780,4952,5200,5591,5404,3706,1790,1832210,31.533333,-110.833333,3207,81.5,-1,14,25,20,-21,5,,8.36,,12.43,6.43,4.72,,,40.73,,15.22,3.0,3.0,6.86,,,15.65,3.0,3.64,7.72,5.79,82.53,5.36,,4.93,,6.43,5.57,37.94,4.07,5.14,3.86,3.0,,15.919753,6.771605,23.901235,0.0,-2.142857,28.687077
US_AZ_04023,2020-03-18,ChIJE5kN7zy91oYRStPdMS-VcFw,Q58689,geoId/04023,US,United States of America,AZ,Arizona,04023,Santa Cruz County,US,USA,2,,,,,,,46566,22408,24158,6757,7386,5780,4952,5200,5591,5404,3706,1790,1832210,31.533333,-110.833333,3207,81.5,-24,-6,-41,7,-26,11,4.17,6.05,,12.1,6.68,4.17,3.34,,34.23,2.92,13.56,,,11.69,6.68,3.34,16.28,3.13,3.55,5.43,8.14,56.56,7.93,4.17,4.17,,4.59,3.13,33.81,4.17,3.13,,3.13,,12.734568,8.04321,21.87037,0.592667,2.579365,49.741664
US_AZ_04023,2020-03-19,ChIJE5kN7zy91oYRStPdMS-VcFw,Q58689,geoId/04023,US,United States of America,AZ,Arizona,04023,Santa Cruz County,US,USA,2,,,1,0,,,46566,22408,24158,6757,7386,5780,4952,5200,5591,5404,3706,1790,1832210,31.533333,-110.833333,3207,81.5,-19,-4,-7,10,-26,10,4.36,9.76,,11.0,7.06,14.53,3.94,,28.86,,12.66,,,10.38,5.4,,13.49,3.53,,4.57,8.3,68.51,4.98,,5.4,,3.53,2.91,28.86,2.91,4.78,3.32,4.78,4.78,9.45679,5.580247,16.092593,11.091333,2.055556,58.763145
US_AZ_04023,2020-03-20,ChIJE5kN7zy91oYRStPdMS-VcFw,Q58689,geoId/04023,US,United States of America,AZ,Arizona,04023,Santa Cruz County,US,USA,2,0,0,1,0,,,46566,22408,24158,6757,7386,5780,4952,5200,5591,5404,3706,1790,1832210,31.533333,-110.833333,3207,81.5,-24,-15,-5,-5,-26,13,5.03,9.85,2.94,11.53,7.34,7.55,,,33.96,3.56,14.05,,3.98,4.4,4.19,3.56,15.93,,3.98,,3.77,60.17,6.71,,3.98,3.77,,3.15,27.04,,2.94,2.94,3.56,6.08,10.574074,2.08642,19.919753,0.056444,-0.444444,45.462471
US_AZ_04023,2020-03-21,ChIJE5kN7zy91oYRStPdMS-VcFw,Q58689,geoId/04023,US,United States of America,AZ,Arizona,04023,Santa Cruz County,US,USA,2,0,0,1,0,,,46566,22408,24158,6757,7386,5780,4952,5200,5591,5404,3706,1790,1832210,31.533333,-110.833333,3207,81.5,-46,-37,-24,-15,-12,,5.87,8.22,4.46,11.27,12.68,5.4,3.29,3.29,27.95,3.76,12.21,,3.29,7.05,4.93,,15.97,3.76,,5.64,5.64,61.3,7.28,,4.93,,6.81,3.99,36.41,4.7,7.28,7.99,3.29,4.23,14.092593,4.117284,22.123457,0.0,-1.150794,34.679634
US_AZ_04023,2020-03-22,ChIJE5kN7zy91oYRStPdMS-VcFw,Q58689,geoId/04023,US,United States of America,AZ,Arizona,04023,Santa Cruz County,US,USA,2,0,0,1,0,,,46566,22408,24158,6757,7386,5780,4952,5200,5591,5404,3706,1790,1832210,31.533333,-110.833333,3207,81.5,-54,-48,-24,-23,-23,,7.28,8.01,,9.22,7.53,6.8,6.55,5.34,27.68,,11.89,,,5.58,6.07,3.88,9.95,,4.86,3.88,8.25,58.51,7.28,4.37,7.53,,,,34.72,4.61,6.31,5.58,3.4,,13.611111,4.771605,22.685185,0.0,-2.190476,32.872879
US_AZ_04023,2020-03-23,ChIJE5kN7zy91oYRStPdMS-VcFw,Q58689,geoId/04023,US,United States of America,AZ,Arizona,04023,Santa Cruz County,US,USA,2,0,0,1,0,,,46566,22408,24158,6757,7386,5780,4952,5200,5591,5404,3706,1790,1832210,31.533333,-110.833333,3207,81.5,-47,-35,-34,-16,-28,14,5.87,10.53,5.06,16.61,8.1,5.87,5.87,3.44,33.42,4.25,9.93,3.04,3.24,7.29,,,9.32,,3.04,5.87,7.9,59.15,5.67,4.66,4.05,,3.44,3.24,32.81,,4.66,3.24,,4.86,16.179012,6.962963,22.617284,0.0,-1.095238,30.545208
