location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,elevation_m,area_sq_km,life_expectancy,mobility_workplaces,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_IA_19143,2022-04-20,ChIJczuf_KT0jIcRYT_q5BO97Ao,Q485795,geoId/19143,US,United States of America,IA,Iowa,19143,Osceola County,US,USA,2,-1,0,1393,22,1,2689,6021,3075,2946,736,786,588,629,643,876,817,532,414,1646302,43.377778,-95.627778,477,1035,82.1,10,37.6,5.744444,3.144444,10.011111,0.6604,0.544444,69.448667
US_IA_19143,2022-04-21,ChIJczuf_KT0jIcRYT_q5BO97Ao,Q485795,geoId/19143,US,United States of America,IA,Iowa,19143,Osceola County,US,USA,2,0,0,1393,22,0,2689,6021,3075,2946,736,786,588,629,643,876,817,532,414,1646302,43.377778,-95.627778,477,1035,82.1,11,55.51,5.911111,-0.927778,15.233333,4.426857,1.727778,74.667171
US_IA_19143,2022-04-22,ChIJczuf_KT0jIcRYT_q5BO97Ao,Q485795,geoId/19143,US,United States of America,IA,Iowa,19143,Osceola County,US,USA,2,0,0,1393,22,0,2689,6021,3075,2946,736,786,588,629,643,876,817,532,414,1646302,43.377778,-95.627778,477,1035,82.1,7,42.73,12.161111,7.738889,20.4,1.9812,8.816667,80.314632
US_IA_19143,2022-04-23,ChIJczuf_KT0jIcRYT_q5BO97Ao,Q485795,geoId/19143,US,United States of America,IA,Iowa,19143,Osceola County,US,USA,2,0,0,1393,22,0,2689,6021,3075,2946,736,786,588,629,643,876,817,532,414,1646302,43.377778,-95.627778,477,1035,82.1,,,20.505556,16.716667,25.316667,0.73025,12.744444,61.511756
US_IA_19143,2022-04-24,ChIJczuf_KT0jIcRYT_q5BO97Ao,Q485795,geoId/19143,US,United States of America,IA,Iowa,19143,Osceola County,US,USA,2,0,0,1393,22,0,2689,6021,3075,2946,736,786,588,629,643,876,817,532,414,1646302,43.377778,-95.627778,477,1035,82.1,,48.2,7.477778,3.672222,19.038889,0.834571,-0.044444,59.108511
US_IA_19143,2022-04-25,ChIJczuf_KT0jIcRYT_q5BO97Ao,Q485795,geoId/19143,US,United States of America,IA,Iowa,19143,Osceola County,US,USA,2,0,0,1393,22,0,2689,6021,3075,2946,736,786,588,629,643,876,817,532,414,1646302,43.377778,-95.627778,477,1035,82.1,13,68.8,1.861111,-1.322222,7.061111,0.0,-3.605556,67.314189
US_IA_19143,2022-04-26,ChIJczuf_KT0jIcRYT_q5BO97Ao,Q485795,geoId/19143,US,United States of America,IA,Iowa,19143,Osceola County,US,USA,2,0,0,1393,22,3,2692,6021,3075,2946,736,786,588,629,643,876,817,532,414,1646302,43.377778,-95.627778,477,1035,82.1,9,,1.605556,-6.127778,12.316667,0.0,-5.111111,61.356104
US_IA_19143,2022-04-27,ChIJczuf_KT0jIcRYT_q5BO97Ao,Q485795,geoId/19143,US,United States of America,IA,Iowa,19143,Osceola County,US,USA,2,2,0,1395,22,0,2692,6021,3075,2946,736,786,588,629,643,876,817,532,414,1646302,43.377778,-95.627778,477,1035,82.1,10,,6.172222,-0.288889,14.9,0.0,-2.861111,52.692397
US_IA_19143,2022-04-28,ChIJczuf_KT0jIcRYT_q5BO97Ao,Q485795,geoId/19143,US,United States of America,IA,Iowa,19143,Osceola County,US,USA,2,0,0,1395,22,0,2692,6021,3075,2946,736,786,588,629,643,876,817,532,414,1646302,43.377778,-95.627778,477,1035,82.1,3,67.41,8.088889,2.366667,15.955556,10.541,1.455556,63.64111
US_IA_19143,2022-04-29,ChIJczuf_KT0jIcRYT_q5BO97Ao,Q485795,geoId/19143,US,United States of America,IA,Iowa,19143,Osceola County,US,USA,2,0,0,1395,22,0,2692,6021,3075,2946,736,786,588,629,643,876,817,532,414,1646302,43.377778,-95.627778,477,1035,82.1,3,34.22,11.055556,8.9,14.927778,1.481667,9.127778,88.165519
US_IA_19143,2022-04-30,ChIJczuf_KT0jIcRYT_q5BO97Ao,Q485795,geoId/19143,US,United States of America,IA,Iowa,19143,Osceola County,US,USA,2,0,0,1395,22,0,2692,6021,3075,2946,736,786,588,629,643,876,817,532,414,1646302,43.377778,-95.627778,477,1035,82.1,,47.7,11.805556,9.15,13.633333,7.62,10.861111,94.050916
US_IA_19143,2022-05-01,ChIJczuf_KT0jIcRYT_q5BO97Ao,Q485795,geoId/19143,US,United States of America,IA,Iowa,19143,Osceola County,US,USA,2,0,0,1395,22,0,2692,6021,3075,2946,736,786,588,629,643,876,817,532,414,1646302,43.377778,-95.627778,477,1035,82.1,,76.38,6.138889,3.722222,10.105556,6.2992,4.072222,86.769933
US_IA_19143,2022-05-02,ChIJczuf_KT0jIcRYT_q5BO97Ao,Q485795,geoId/19143,US,United States of America,IA,Iowa,19143,Osceola County,US,USA,2,0,0,1395,22,0,2692,6021,3075,2946,736,786,588,629,643,876,817,532,414,1646302,43.377778,-95.627778,477,1035,82.1,10,48.21,5.255556,3.677778,7.5,0.0254,1.977778,79.586672
US_IA_19143,2022-05-03,ChIJczuf_KT0jIcRYT_q5BO97Ao,Q485795,geoId/19143,US,United States of America,IA,Iowa,19143,Osceola County,US,USA,2,0,0,1395,22,2,2694,6021,3075,2946,736,786,588,629,643,876,817,532,414,1646302,43.377778,-95.627778,477,1035,82.1,7,61.45,6.177778,2.8,12.555556,1.044222,2.261111,76.143099
US_IA_19143,2022-05-04,ChIJczuf_KT0jIcRYT_q5BO97Ao,Q485795,geoId/19143,US,United States of America,IA,Iowa,19143,Osceola County,US,USA,2,-1,0,1394,22,1,2695,6021,3075,2946,736,786,588,629,643,876,817,532,414,1646302,43.377778,-95.627778,477,1035,82.1,4,52.21,7.066667,-0.161111,12.733333,0.0,2.661111,73.682904
US_IA_19143,2022-05-05,ChIJczuf_KT0jIcRYT_q5BO97Ao,Q485795,geoId/19143,US,United States of America,IA,Iowa,19143,Osceola County,US,USA,2,0,0,1394,22,0,2695,6021,3075,2946,736,786,588,629,643,876,817,532,414,1646302,43.377778,-95.627778,477,1035,82.1,0,41.44,10.033333,6.644444,13.844444,2.2352,7.355556,83.590537
US_IA_19143,2022-05-06,ChIJczuf_KT0jIcRYT_q5BO97Ao,Q485795,geoId/19143,US,United States of America,IA,Iowa,19143,Osceola County,US,USA,2,0,0,1394,22,1,2696,6021,3075,2946,736,786,588,629,643,876,817,532,414,1646302,43.377778,-95.627778,477,1035,82.1,-1,43.01,13.438889,8.161111,19.733333,0.3048,8.533333,72.592484
US_IA_19143,2022-05-07,ChIJczuf_KT0jIcRYT_q5BO97Ao,Q485795,geoId/19143,US,United States of America,IA,Iowa,19143,Osceola County,US,USA,2,0,0,1394,22,0,2696,6021,3075,2946,736,786,588,629,643,876,817,532,414,1646302,43.377778,-95.627778,477,1035,82.1,,49.2,14.755556,8.188889,22.805556,0.0,6.522222,58.403408
US_IA_19143,2022-05-08,ChIJczuf_KT0jIcRYT_q5BO97Ao,Q485795,geoId/19143,US,United States of America,IA,Iowa,19143,Osceola County,US,USA,2,0,0,1394,22,0,2696,6021,3075,2946,736,786,588,629,643,876,817,532,414,1646302,43.377778,-95.627778,477,1035,82.1,,53.45,14.777778,10.916667,21.016667,3.556,8.755556,67.392667
US_IA_19143,2022-05-09,ChIJczuf_KT0jIcRYT_q5BO97Ao,Q485795,geoId/19143,US,United States of America,IA,Iowa,19143,Osceola County,US,USA,2,0,0,1394,22,0,2696,6021,3075,2946,736,786,588,629,643,876,817,532,414,1646302,43.377778,-95.627778,477,1035,82.1,13,54.55,18.894444,12.716667,29.744444,0.254,13.738889,72.192369
US_IA_19143,2022-05-10,ChIJczuf_KT0jIcRYT_q5BO97Ao,Q485795,geoId/19143,US,United States of America,IA,Iowa,19143,Osceola County,US,USA,2,0,0,1394,22,2,2698,6021,3075,2946,736,786,588,629,643,876,817,532,414,1646302,43.377778,-95.627778,477,1035,82.1,1,40.1,18.1,12.711111,25.888889,0.0,6.455556,46.640727
US_IA_19143,2022-05-11,ChIJczuf_KT0jIcRYT_q5BO97Ao,Q485795,geoId/19143,US,United States of America,IA,Iowa,19143,Osceola County,US,USA,2,0,0,1394,22,1,2699,6021,3075,2946,736,786,588,629,643,876,817,532,414,1646302,43.377778,-95.627778,477,1035,82.1,8,37.38,21.277778,15.611111,31.5,4.7752,10.777778,51.277607
US_IA_19143,2022-05-12,ChIJczuf_KT0jIcRYT_q5BO97Ao,Q485795,geoId/19143,US,United States of America,IA,Iowa,19143,Osceola County,US,USA,2,0,0,1394,22,0,2699,6021,3075,2946,736,786,588,629,643,876,817,532,414,1646302,43.377778,-95.627778,477,1035,82.1,3,38.04,23.0,15.722222,34.65,8.382,17.677778,72.187602
US_IA_19143,2022-05-13,ChIJczuf_KT0jIcRYT_q5BO97Ao,Q485795,geoId/19143,US,United States of America,IA,Iowa,19143,Osceola County,US,USA,2,0,0,1394,22,1,2700,6021,3075,2946,736,786,588,629,643,876,817,532,414,1646302,43.377778,-95.627778,477,1035,82.1,3,62.14,19.038889,13.75,24.905556,1.9304,10.461111,57.603738
US_IA_19143,2022-05-14,ChIJczuf_KT0jIcRYT_q5BO97Ao,Q485795,geoId/19143,US,United States of America,IA,Iowa,19143,Osceola County,US,USA,2,,,,,0,2700,6021,3075,2946,736,786,588,629,643,876,817,532,414,1646302,43.377778,-95.627778,477,1035,82.1,,56.53,17.555556,10.022222,24.072222,0.1524,5.872222,46.35211
US_IA_19143,2022-05-15,ChIJczuf_KT0jIcRYT_q5BO97Ao,Q485795,geoId/19143,US,United States of America,IA,Iowa,19143,Osceola County,US,USA,2,,,,,0,2700,6021,3075,2946,736,786,588,629,643,876,817,532,414,1646302,43.377778,-95.627778,477,1035,82.1,,42.45,16.294444,7.833333,23.288889,0.0,3.061111,41.30755
US_IA_19143,2022-05-16,ChIJczuf_KT0jIcRYT_q5BO97Ao,Q485795,geoId/19143,US,United States of America,IA,Iowa,19143,Osceola County,US,USA,2,,,,,0,2700,6021,3075,2946,736,786,588,629,643,876,817,532,414,1646302,43.377778,-95.627778,477,1035,82.1,8,50.7,16.938889,7.216667,25.294444,0.0,3.327778,40.382786
US_IA_19143,2022-05-17,ChIJczuf_KT0jIcRYT_q5BO97Ao,Q485795,geoId/19143,US,United States of America,IA,Iowa,19143,Osceola County,US,USA,2,,,,,2,2702,6021,3075,2946,736,786,588,629,643,876,817,532,414,1646302,43.377778,-95.627778,477,1035,82.1,6,63.21,15.366667,10.988889,23.222222,0.9144,6.072222,54.816503
US_IA_19143,2022-05-18,ChIJczuf_KT0jIcRYT_q5BO97Ao,Q485795,geoId/19143,US,United States of America,IA,Iowa,19143,Osceola County,US,USA,2,,,,,1,2703,6021,3075,2946,736,786,588,629,643,876,817,532,414,1646302,43.377778,-95.627778,477,1035,82.1,-3,43.28,16.705556,9.366667,26.1,0.9525,10.488889,67.299145
US_IA_19143,2022-05-19,ChIJczuf_KT0jIcRYT_q5BO97Ao,Q485795,geoId/19143,US,United States of America,IA,Iowa,19143,Osceola County,US,USA,2,,,,,1,2704,6021,3075,2946,736,786,588,629,643,876,817,532,414,1646302,43.377778,-95.627778,477,1035,82.1,-4,,20.54321,10.932099,32.234568,0.0508,9.265432,48.582207
US_IA_19143,2022-05-20,ChIJczuf_KT0jIcRYT_q5BO97Ao,Q485795,geoId/19143,US,United States of America,IA,Iowa,19143,Osceola County,US,USA,2,,,,,0,2704,6021,3075,2946,736,786,588,629,643,876,817,532,414,1646302,43.377778,-95.627778,477,1035,82.1,-11,,14.333333,9.709877,28.950617,1.397,6.475309,59.373814
US_IA_19143,2022-05-21,ChIJczuf_KT0jIcRYT_q5BO97Ao,Q485795,geoId/19143,US,United States of America,IA,Iowa,19143,Osceola County,US,USA,2,,,,,1,2705,6021,3075,2946,736,786,588,629,643,876,817,532,414,1646302,43.377778,-95.627778,477,1035,82.1,,,8.407407,4.166667,14.0,0.211667,2.117284,64.929864
US_IA_19143,2022-05-22,ChIJczuf_KT0jIcRYT_q5BO97Ao,Q485795,geoId/19143,US,United States of America,IA,Iowa,19143,Osceola County,US,USA,2,,,,,0,2705,6021,3075,2946,736,786,588,629,643,876,817,532,414,1646302,43.377778,-95.627778,477,1035,82.1,,,7.716049,0.648148,14.623457,0.108857,-0.141975,57.719896
US_IA_19143,2022-05-23,ChIJczuf_KT0jIcRYT_q5BO97Ao,Q485795,geoId/19143,US,United States of America,IA,Iowa,19143,Osceola County,US,USA,2,,,,,0,2705,6021,3075,2946,736,786,588,629,643,876,817,532,414,1646302,43.377778,-95.627778,477,1035,82.1,-3,42.78,11.308642,3.345679,18.709877,0.0,-1.37037,41.441712
US_IA_19143,2022-05-24,ChIJczuf_KT0jIcRYT_q5BO97Ao,Q485795,geoId/19143,US,United States of America,IA,Iowa,19143,Osceola County,US,USA,2,,,,,1,2706,6021,3075,2946,736,786,588,629,643,876,817,532,414,1646302,43.377778,-95.627778,477,1035,82.1,-7,,13.987654,6.716049,19.308642,0.0,1.018519,41.396328
US_IA_19143,2022-05-25,ChIJczuf_KT0jIcRYT_q5BO97Ao,Q485795,geoId/19143,US,United States of America,IA,Iowa,19143,Osceola County,US,USA,2,,,,,0,2706,6021,3075,2946,736,786,588,629,643,876,817,532,414,1646302,43.377778,-95.627778,477,1035,82.1,-3,53.69,9.876543,8.345679,14.679012,4.2545,7.91358,87.771412
US_IA_19143,2022-05-26,ChIJczuf_KT0jIcRYT_q5BO97Ao,Q485795,geoId/19143,US,United States of America,IA,Iowa,19143,Osceola County,US,USA,2,,,,,2,2708,6021,3075,2946,736,786,588,629,643,876,817,532,414,1646302,43.377778,-95.627778,477,1035,82.1,-9,38.72,11.244444,8.566667,18.15,0.762,7.594444,78.486568
US_IA_19143,2022-05-27,ChIJczuf_KT0jIcRYT_q5BO97Ao,Q485795,geoId/19143,US,United States of America,IA,Iowa,19143,Osceola County,US,USA,2,,,,,0,2708,6021,3075,2946,736,786,588,629,643,876,817,532,414,1646302,43.377778,-95.627778,477,1035,82.1,-18,,15.138889,4.488889,27.227778,0.0254,7.305556,59.80089
US_IA_19143,2022-05-28,ChIJczuf_KT0jIcRYT_q5BO97Ao,Q485795,geoId/19143,US,United States of America,IA,Iowa,19143,Osceola County,US,USA,2,,,,,0,2708,6021,3075,2946,736,786,588,629,643,876,817,532,414,1646302,43.377778,-95.627778,477,1035,82.1,,,23.844444,17.638889,33.355556,0.0,11.494444,46.029379
US_IA_19143,2022-05-29,ChIJczuf_KT0jIcRYT_q5BO97Ao,Q485795,geoId/19143,US,United States of America,IA,Iowa,19143,Osceola County,US,USA,2,,,,,0,2708,6021,3075,2946,736,786,588,629,643,876,817,532,414,1646302,43.377778,-95.627778,477,1035,82.1,,,24.633333,18.45,31.55,3.81,15.866667,58.418692
US_IA_19143,2022-05-30,ChIJczuf_KT0jIcRYT_q5BO97Ao,Q485795,geoId/19143,US,United States of America,IA,Iowa,19143,Osceola County,US,USA,2,,,,,0,2708,6021,3075,2946,736,786,588,629,643,876,817,532,414,1646302,43.377778,-95.627778,477,1035,82.1,-74,39.26,22.376543,15.481481,28.54321,16.9672,17.234568,72.91496
US_IA_19143,2022-05-31,ChIJczuf_KT0jIcRYT_q5BO97Ao,Q485795,geoId/19143,US,United States of America,IA,Iowa,19143,Osceola County,US,USA,2,,,,,0,2708,6021,3075,2946,736,786,588,629,643,876,817,532,414,1646302,43.377778,-95.627778,477,1035,82.1,-4,43.05,17.194444,13.027778,24.479167,6.053667,11.416667,69.187666
US_IA_19143,2022-06-01,ChIJczuf_KT0jIcRYT_q5BO97Ao,Q485795,geoId/19143,US,United States of America,IA,Iowa,19143,Osceola County,US,USA,2,,,,,0,2708,6021,3075,2946,736,786,588,629,643,876,817,532,414,1646302,43.377778,-95.627778,477,1035,82.1,-8,51.14,14.302469,7.993827,19.685185,0.0,6.611111,60.456075
US_IA_19143,2022-06-02,ChIJczuf_KT0jIcRYT_q5BO97Ao,Q485795,geoId/19143,US,United States of America,IA,Iowa,19143,Osceola County,US,USA,2,,,,,1,2709,6021,3075,2946,736,786,588,629,643,876,817,532,414,1646302,43.377778,-95.627778,477,1035,82.1,-9,55.47,15.783951,7.358025,24.703704,0.0,2.722222,41.679034
US_IA_19143,2022-06-03,ChIJczuf_KT0jIcRYT_q5BO97Ao,Q485795,geoId/19143,US,United States of America,IA,Iowa,19143,Osceola County,US,USA,2,,,,,2,2711,6021,3075,2946,736,786,588,629,643,876,817,532,414,1646302,43.377778,-95.627778,477,1035,82.1,-17,,15.907407,6.864198,23.641975,0.0,2.314815,40.250846
US_IA_19143,2022-06-04,ChIJczuf_KT0jIcRYT_q5BO97Ao,Q485795,geoId/19143,US,United States of America,IA,Iowa,19143,Osceola County,US,USA,2,,,,,1,2712,6021,3075,2946,736,786,588,629,643,876,817,532,414,1646302,43.377778,-95.627778,477,1035,82.1,,49.62,15.993827,12.574074,21.185185,5.1308,10.104938,68.209265
US_IA_19143,2022-06-05,ChIJczuf_KT0jIcRYT_q5BO97Ao,Q485795,geoId/19143,US,United States of America,IA,Iowa,19143,Osceola County,US,USA,2,,,,,0,2712,6021,3075,2946,736,786,588,629,643,876,817,532,414,1646302,43.377778,-95.627778,477,1035,82.1,,47.31,16.04321,13.17284,19.246914,3.683,13.950617,87.547495
US_IA_19143,2022-06-06,ChIJczuf_KT0jIcRYT_q5BO97Ao,Q485795,geoId/19143,US,United States of America,IA,Iowa,19143,Osceola County,US,USA,2,,,,,0,2712,6021,3075,2946,736,786,588,629,643,876,817,532,414,1646302,43.377778,-95.627778,477,1035,82.1,-6,,17.265432,14.82716,21.12963,4.209143,14.993827,86.665915
US_IA_19143,2022-06-07,ChIJczuf_KT0jIcRYT_q5BO97Ao,Q485795,geoId/19143,US,United States of America,IA,Iowa,19143,Osceola County,US,USA,2,,,,,0,2712,6021,3075,2946,736,786,588,629,643,876,817,532,414,1646302,43.377778,-95.627778,477,1035,82.1,-9,47.42,17.851852,13.37037,22.820988,0.169333,13.12963,74.009642
US_IA_19143,2022-06-08,ChIJczuf_KT0jIcRYT_q5BO97Ao,Q485795,geoId/19143,US,United States of America,IA,Iowa,19143,Osceola County,US,USA,2,,,,,0,2712,6021,3075,2946,736,786,588,629,643,876,817,532,414,1646302,43.377778,-95.627778,477,1035,82.1,-3,,18.018519,12.308642,24.024691,0.22225,10.611111,62.04834
US_IA_19143,2022-06-09,ChIJczuf_KT0jIcRYT_q5BO97Ao,Q485795,geoId/19143,US,United States of America,IA,Iowa,19143,Osceola County,US,USA,2,,,,,0,2712,6021,3075,2946,736,786,588,629,643,876,817,532,414,1646302,43.377778,-95.627778,477,1035,82.1,-12,57.64,18.733333,11.7,24.9,0.09525,8.744444,52.52847
US_IA_19143,2022-06-10,ChIJczuf_KT0jIcRYT_q5BO97Ao,Q485795,geoId/19143,US,United States of America,IA,Iowa,19143,Osceola County,US,USA,2,,,,,1,2713,6021,3075,2946,736,786,588,629,643,876,817,532,414,1646302,43.377778,-95.627778,477,1035,82.1,-20,53.91,18.538889,14.938889,24.538889,4.445,14.733333,78.638241
US_IA_19143,2022-06-11,ChIJczuf_KT0jIcRYT_q5BO97Ao,Q485795,geoId/19143,US,United States of America,IA,Iowa,19143,Osceola County,US,USA,2,,,,,0,2713,6021,3075,2946,736,786,588,629,643,876,817,532,414,1646302,43.377778,-95.627778,477,1035,82.1,,,20.572222,15.677778,28.083333,2.116667,15.9,74.70648
US_IA_19143,2022-06-12,ChIJczuf_KT0jIcRYT_q5BO97Ao,Q485795,geoId/19143,US,United States of America,IA,Iowa,19143,Osceola County,US,USA,2,,,,,0,2713,6021,3075,2946,736,786,588,629,643,876,817,532,414,1646302,43.377778,-95.627778,477,1035,82.1,,57.96,23.861111,17.088889,32.022222,1.04775,16.788889,64.788947
US_IA_19143,2022-06-13,ChIJczuf_KT0jIcRYT_q5BO97Ao,Q485795,geoId/19143,US,United States of America,IA,Iowa,19143,Osceola County,US,USA,2,,,,,0,2713,6021,3075,2946,736,786,588,629,643,876,817,532,414,1646302,43.377778,-95.627778,477,1035,82.1,-7,56.32,25.672222,20.727778,33.372222,5.225143,20.166667,71.969094
US_IA_19143,2022-06-14,ChIJczuf_KT0jIcRYT_q5BO97Ao,Q485795,geoId/19143,US,United States of America,IA,Iowa,19143,Osceola County,US,USA,2,,,,,1,2714,6021,3075,2946,736,786,588,629,643,876,817,532,414,1646302,43.377778,-95.627778,477,1035,82.1,-10,90.06,28.538889,24.15,33.077778,0.15875,19.133333,57.345908
US_IA_19143,2022-06-15,ChIJczuf_KT0jIcRYT_q5BO97Ao,Q485795,geoId/19143,US,United States of America,IA,Iowa,19143,Osceola County,US,USA,2,,,,,1,2715,6021,3075,2946,736,786,588,629,643,876,817,532,414,1646302,43.377778,-95.627778,477,1035,82.1,-8,,21.561111,16.288889,29.694444,0.9652,12.855556,57.805694
US_IA_19143,2022-06-16,ChIJczuf_KT0jIcRYT_q5BO97Ao,Q485795,geoId/19143,US,United States of America,IA,Iowa,19143,Osceola County,US,USA,2,,,,,0,2715,6021,3075,2946,736,786,588,629,643,876,817,532,414,1646302,43.377778,-95.627778,477,1035,82.1,-7,,22.222222,15.394444,29.316667,0.1778,10.594444,47.795843
US_IA_19143,2022-06-17,ChIJczuf_KT0jIcRYT_q5BO97Ao,Q485795,geoId/19143,US,United States of America,IA,Iowa,19143,Osceola County,US,USA,2,,,,,0,2715,6021,3075,2946,736,786,588,629,643,876,817,532,414,1646302,43.377778,-95.627778,477,1035,82.1,-15,48.05,22.155556,12.844444,30.438889,0.0,11.672222,51.541957
US_IA_19143,2022-06-18,ChIJczuf_KT0jIcRYT_q5BO97Ao,Q485795,geoId/19143,US,United States of America,IA,Iowa,19143,Osceola County,US,USA,2,,,,,0,2715,6021,3075,2946,736,786,588,629,643,876,817,532,414,1646302,43.377778,-95.627778,477,1035,82.1,,,25.194444,17.488889,33.466667,0.0,13.561111,48.616353
US_IA_19143,2022-06-19,ChIJczuf_KT0jIcRYT_q5BO97Ao,Q485795,geoId/19143,US,United States of America,IA,Iowa,19143,Osceola County,US,USA,2,,,,,0,2715,6021,3075,2946,736,786,588,629,643,876,817,532,414,1646302,43.377778,-95.627778,477,1035,82.1,,,28.033333,21.294444,35.372222,0.0,18.805556,57.38747
US_IA_19143,2022-06-20,ChIJczuf_KT0jIcRYT_q5BO97Ao,Q485795,geoId/19143,US,United States of America,IA,Iowa,19143,Osceola County,US,USA,2,,,,,0,2715,6021,3075,2946,736,786,588,629,643,876,817,532,414,1646302,43.377778,-95.627778,477,1035,82.1,-8,42.01,30.011111,24.261111,36.183333,0.0,20.188889,55.748866
US_IA_19143,2022-06-21,ChIJczuf_KT0jIcRYT_q5BO97Ao,Q485795,geoId/19143,US,United States of America,IA,Iowa,19143,Osceola County,US,USA,2,,,,,0,2715,6021,3075,2946,736,786,588,629,643,876,817,532,414,1646302,43.377778,-95.627778,477,1035,82.1,-12,65.06,26.922222,20.233333,34.583333,0.141111,16.155556,51.848834
US_IA_19143,2022-06-22,ChIJczuf_KT0jIcRYT_q5BO97Ao,Q485795,geoId/19143,US,United States of America,IA,Iowa,19143,Osceola County,US,USA,2,,,,,0,2715,6021,3075,2946,736,786,588,629,643,876,817,532,414,1646302,43.377778,-95.627778,477,1035,82.1,-7,58.4,22.638889,14.255556,29.772222,0.0,10.738889,47.053307
US_IA_19143,2022-06-23,ChIJczuf_KT0jIcRYT_q5BO97Ao,Q485795,geoId/19143,US,United States of America,IA,Iowa,19143,Osceola County,US,USA,2,,,,,0,2715,6021,3075,2946,736,786,588,629,643,876,817,532,414,1646302,43.377778,-95.627778,477,1035,82.1,-16,36.46,25.305556,16.788889,32.555556,0.0,14.161111,50.187117
US_IA_19143,2022-06-24,ChIJczuf_KT0jIcRYT_q5BO97Ao,Q485795,geoId/19143,US,United States of America,IA,Iowa,19143,Osceola County,US,USA,2,,,,,0,2715,6021,3075,2946,736,786,588,629,643,876,817,532,414,1646302,43.377778,-95.627778,477,1035,82.1,-16,,26.294444,19.916667,32.427778,0.0,18.088889,60.873319
US_IA_19143,2022-06-25,ChIJczuf_KT0jIcRYT_q5BO97Ao,Q485795,geoId/19143,US,United States of America,IA,Iowa,19143,Osceola County,US,USA,2,,,,,0,2715,6021,3075,2946,736,786,588,629,643,876,817,532,414,1646302,43.377778,-95.627778,477,1035,82.1,,47.16,24.272222,19.861111,30.416667,7.239,17.877778,67.611779
US_IA_19143,2022-06-26,ChIJczuf_KT0jIcRYT_q5BO97Ao,Q485795,geoId/19143,US,United States of America,IA,Iowa,19143,Osceola County,US,USA,2,,,,,0,2715,6021,3075,2946,736,786,588,629,643,876,817,532,414,1646302,43.377778,-95.627778,477,1035,82.1,,58.92,18.259259,12.333333,24.580247,6.1595,7.395062,49.12216
US_IA_19143,2022-06-27,ChIJczuf_KT0jIcRYT_q5BO97Ao,Q485795,geoId/19143,US,United States of America,IA,Iowa,19143,Osceola County,US,USA,2,,,,,0,2715,6021,3075,2946,736,786,588,629,643,876,817,532,414,1646302,43.377778,-95.627778,477,1035,82.1,-4,,19.3125,10.145833,28.083333,0.0,7.145833,45.246209
US_IA_19143,2022-06-28,ChIJczuf_KT0jIcRYT_q5BO97Ao,Q485795,geoId/19143,US,United States of America,IA,Iowa,19143,Osceola County,US,USA,2,,,,,0,2715,6021,3075,2946,736,786,588,629,643,876,817,532,414,1646302,43.377778,-95.627778,477,1035,82.1,-14,49.45,23.0,15.728395,29.882716,0.1016,10.666667,45.832723
US_IA_19143,2022-06-29,ChIJczuf_KT0jIcRYT_q5BO97Ao,Q485795,geoId/19143,US,United States of America,IA,Iowa,19143,Osceola County,US,USA,2,,,,,0,2715,6021,3075,2946,736,786,588,629,643,876,817,532,414,1646302,43.377778,-95.627778,477,1035,82.1,-5,,23.796296,13.623457,34.432099,0.0,13.246914,51.875456
US_IA_19143,2022-06-30,ChIJczuf_KT0jIcRYT_q5BO97Ao,Q485795,geoId/19143,US,United States of America,IA,Iowa,19143,Osceola County,US,USA,2,,,,,1,2716,6021,3075,2946,736,786,588,629,643,876,817,532,414,1646302,43.377778,-95.627778,477,1035,82.1,-12,73.84,27.04321,23.117284,32.469136,0.0,13.358025,43.02315
US_IA_19143,2022-07-01,ChIJczuf_KT0jIcRYT_q5BO97Ao,Q485795,geoId/19143,US,United States of America,IA,Iowa,19143,Osceola County,US,USA,2,,,,,0,2716,6021,3075,2946,736,786,588,629,643,876,817,532,414,1646302,43.377778,-95.627778,477,1035,82.1,-24,55.92,22.253086,14.839506,28.901235,0.0,11.481481,50.603333
US_IA_19143,2022-07-02,ChIJczuf_KT0jIcRYT_q5BO97Ao,Q485795,geoId/19143,US,United States of America,IA,Iowa,19143,Osceola County,US,USA,2,,,,,0,2716,6021,3075,2946,736,786,588,629,643,876,817,532,414,1646302,43.377778,-95.627778,477,1035,82.1,,53.68,21.814815,15.611111,28.12963,0.0,13.438272,59.026358
US_IA_19143,2022-07-03,ChIJczuf_KT0jIcRYT_q5BO97Ao,Q485795,geoId/19143,US,United States of America,IA,Iowa,19143,Osceola County,US,USA,2,,,,,0,2716,6021,3075,2946,736,786,588,629,643,876,817,532,414,1646302,43.377778,-95.627778,477,1035,82.1,,,22.981481,16.790123,30.432099,0.0,16.240741,65.863509
