location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_cough,search_trends_diabetes,search_trends_fatigue,search_trends_fever,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_obesity,search_trends_pain,search_trends_skin_rash,search_trends_swelling,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_TN_47131,2021-12-22,ChIJF4IE32tpeYgRRrAMNAGk7vg,Q501974,geoId/47131,US,United States of America,TN,Tennessee,47131,Obion County,US,USA,2,17,2,7166,129,15,11592,30375,14740,15635,3572,3718,3497,3405,3829,4131,4014,2796,1413,1847638,36.36,-89.15,1438,75.1,31,70,-17,2,4.88,12.37,8.14,7.49,8.14,26.37,15.3,9.12,5.86,8.14,6.84,38.09,,8.79,5.21,48.83,12.04,5.53,4.577778,0.2,8.255556,0.0,-2.05,62.400667
US_TN_47131,2021-12-23,ChIJF4IE32tpeYgRRrAMNAGk7vg,Q501974,geoId/47131,US,United States of America,TN,Tennessee,47131,Obion County,US,USA,2,17,18,7183,147,14,11606,30375,14740,15635,3572,3718,3497,3405,3829,4131,4014,2796,1413,1847638,36.36,-89.15,1438,75.1,42,88,-32,5,9.19,13.79,8.21,,,22.65,15.76,6.24,,8.54,7.88,32.83,6.24,10.18,4.92,38.74,6.57,6.57,5.4,-1.038889,14.794444,0.0,-0.466667,66.337069
US_TN_47131,2021-12-24,ChIJF4IE32tpeYgRRrAMNAGk7vg,Q501974,geoId/47131,US,United States of America,TN,Tennessee,47131,Obion County,US,USA,2,0,0,7183,147,0,11606,30375,14740,15635,3572,3718,3497,3405,3829,4131,4014,2796,1413,1847638,36.36,-89.15,1438,75.1,-15,51,-66,14,5.65,13.06,,5.3,,16.6,11.65,6.0,8.83,4.94,9.89,23.66,,9.18,,31.43,8.12,6.0,14.703704,12.141975,19.876543,0.0,9.197531,69.779877
US_TN_47131,2021-12-25,ChIJF4IE32tpeYgRRrAMNAGk7vg,Q501974,geoId/47131,US,United States of America,TN,Tennessee,47131,Obion County,US,USA,2,0,0,7183,147,0,11606,30375,14740,15635,3572,3718,3497,3405,3829,4131,4014,2796,1413,1847638,36.36,-89.15,1438,75.1,-85,-40,-69,,5.66,9.9,5.66,,8.13,10.26,8.49,8.49,,,7.43,19.8,7.07,,,33.59,5.66,,19.783951,17.561728,23.783951,0.0,14.987654,73.973562
US_TN_47131,2021-12-26,ChIJF4IE32tpeYgRRrAMNAGk7vg,Q501974,geoId/47131,US,United States of America,TN,Tennessee,47131,Obion County,US,USA,2,0,0,7183,147,0,11606,30375,14740,15635,3572,3718,3497,3405,3829,4131,4014,2796,1413,1847638,36.36,-89.15,1438,75.1,13,,-35,,,6.7,6.7,5.36,8.37,21.77,12.39,10.05,7.03,4.69,9.04,29.81,,8.37,4.69,42.53,8.37,7.03,12.611111,7.598765,18.074074,0.0,11.469136,92.796569
US_TN_47131,2021-12-27,ChIJF4IE32tpeYgRRrAMNAGk7vg,Q501974,geoId/47131,US,United States of America,TN,Tennessee,47131,Obion County,US,USA,2,49,0,7232,147,12,11618,30375,14740,15635,3572,3718,3497,3405,3829,4131,4014,2796,1413,1847638,36.36,-89.15,1438,75.1,16,37,-43,11,7.09,9.87,7.71,7.09,6.17,22.2,13.57,6.47,5.86,,13.57,30.83,4.62,9.56,6.78,48.41,10.79,7.09,18.983333,15.722222,21.461111,0.0,16.755556,86.995436
US_TN_47131,2021-12-28,ChIJF4IE32tpeYgRRrAMNAGk7vg,Q501974,geoId/47131,US,United States of America,TN,Tennessee,47131,Obion County,US,USA,2,43,0,7275,147,18,11636,30375,14740,15635,3572,3718,3497,3405,3829,4131,4014,2796,1413,1847638,36.36,-89.15,1438,75.1,14,46,-24,7,6.96,9.99,9.99,8.18,9.09,23.62,13.02,9.99,7.27,8.18,9.99,28.77,6.96,7.87,6.96,45.73,6.06,8.78,16.677778,12.4,21.511111,0.0,12.177778,74.812512
US_TN_47131,2021-12-29,ChIJF4IE32tpeYgRRrAMNAGk7vg,Q501974,geoId/47131,US,United States of America,TN,Tennessee,47131,Obion County,US,USA,2,57,0,7332,147,9,11645,30375,14740,15635,3572,3718,3497,3405,3829,4131,4014,2796,1413,1847638,36.36,-89.15,1438,75.1,11,35,-27,8,4.82,14.76,7.53,6.02,5.12,25.9,10.84,8.43,4.22,4.52,8.73,27.4,6.02,7.23,4.52,40.05,10.24,11.14,13.483333,8.811111,18.472222,1.2192,12.266667,92.409099
US_TN_47131,2021-12-30,ChIJF4IE32tpeYgRRrAMNAGk7vg,Q501974,geoId/47131,US,United States of America,TN,Tennessee,47131,Obion County,US,USA,2,51,0,7383,147,12,11657,30375,14740,15635,3572,3718,3497,3405,3829,4131,4014,2796,1413,1847638,36.36,-89.15,1438,75.1,20,45,-31,8,9.9,15.46,9.9,8.04,,23.5,17.32,10.82,5.26,8.04,8.66,31.55,8.04,6.49,5.57,37.73,7.42,5.57,10.123457,8.734568,12.833333,1.124857,9.611111,96.670666
US_TN_47131,2021-12-31,ChIJF4IE32tpeYgRRrAMNAGk7vg,Q501974,geoId/47131,US,United States of America,TN,Tennessee,47131,Obion County,US,USA,2,0,0,7383,147,0,11657,30375,14740,15635,3572,3718,3497,3405,3829,4131,4014,2796,1413,1847638,36.36,-89.15,1438,75.1,-2,39,-58,15,8.93,11.39,5.85,4.62,6.47,13.86,9.86,7.7,,7.08,4.62,19.71,10.16,6.16,,38.8,4.31,6.47,14.907407,10.290123,20.592593,0.0,13.561728,91.789223
US_TN_47131,2022-01-01,ChIJF4IE32tpeYgRRrAMNAGk7vg,Q501974,geoId/47131,US,United States of America,TN,Tennessee,47131,Obion County,US,USA,2,0,0,7383,147,0,11657,30375,14740,15635,3572,3718,3497,3405,3829,4131,4014,2796,1413,1847638,36.36,-89.15,1438,75.1,-46,,-53,,6.09,10.25,8.33,6.09,,18.9,8.65,7.37,6.41,6.41,10.25,23.07,,,8.33,40.05,,6.09,16.228395,13.401235,19.666667,3.6068,15.654321,96.463392
US_TN_47131,2022-01-02,ChIJF4IE32tpeYgRRrAMNAGk7vg,Q501974,geoId/47131,US,United States of America,TN,Tennessee,47131,Obion County,US,USA,2,0,0,7383,147,0,11657,30375,14740,15635,3572,3718,3497,3405,3829,4131,4014,2796,1413,1847638,36.36,-89.15,1438,75.1,-15,,-32,,12.16,12.16,4.8,7.68,10.24,19.84,16.32,9.28,4.8,6.08,8.64,22.72,9.28,10.88,4.8,44.8,7.36,7.36,3.62963,-2.135802,14.290123,4.2672,2.790123,94.331597
US_TN_47131,2022-01-03,ChIJF4IE32tpeYgRRrAMNAGk7vg,Q501974,geoId/47131,US,United States of America,TN,Tennessee,47131,Obion County,US,USA,2,93,0,7476,147,0,11657,30375,14740,15635,3572,3718,3497,3405,3829,4131,4014,2796,1413,1847638,36.36,-89.15,1438,75.1,12,44,-26,9,4.46,14.56,9.51,,6.54,21.1,10.7,10.1,4.16,9.51,13.37,30.01,6.24,5.05,7.13,41.9,12.48,5.05,-1.544444,-2.955556,0.644444,0.0,-4.922222,78.050713
US_TN_47131,2022-01-04,ChIJF4IE32tpeYgRRrAMNAGk7vg,Q501974,geoId/47131,US,United States of America,TN,Tennessee,47131,Obion County,US,USA,2,47,0,7523,147,36,11693,30375,14740,15635,3572,3718,3497,3405,3829,4131,4014,2796,1413,1847638,36.36,-89.15,1438,75.1,5,44,-7,4,6.91,12.66,5.18,8.34,6.04,24.17,8.92,9.21,10.07,6.91,10.07,30.79,4.89,7.19,4.6,37.98,7.19,4.32,-0.977778,-3.872222,4.183333,0.0,-2.861111,87.174195
US_TN_47131,2022-01-05,ChIJF4IE32tpeYgRRrAMNAGk7vg,Q501974,geoId/47131,US,United States of America,TN,Tennessee,47131,Obion County,US,USA,2,0,0,7523,147,4,11697,30375,14740,15635,3572,3718,3497,3405,3829,4131,4014,2796,1413,1847638,36.36,-89.15,1438,75.1,9,51,-6,2,10.52,12.51,8.81,6.54,4.83,21.61,17.06,14.79,7.96,7.11,8.53,29.57,7.39,9.1,,40.94,5.97,7.96,4.888889,2.518519,8.592593,0.0,-0.746914,67.293002
US_TN_47131,2022-01-06,ChIJF4IE32tpeYgRRrAMNAGk7vg,Q501974,geoId/47131,US,United States of America,TN,Tennessee,47131,Obion County,US,USA,2,0,0,7523,147,0,11697,30375,14740,15635,3572,3718,3497,3405,3829,4131,4014,2796,1413,1847638,36.36,-89.15,1438,75.1,-48,,-33,19,9.69,7.57,,,5.75,19.08,9.09,9.09,4.54,7.27,8.18,28.16,6.96,9.09,6.06,43.0,7.87,6.06,-2.027778,-7.138889,4.173611,0.0,-6.784722,69.958677
US_TN_47131,2022-01-07,ChIJF4IE32tpeYgRRrAMNAGk7vg,Q501974,geoId/47131,US,United States of America,TN,Tennessee,47131,Obion County,US,USA,2,0,0,7523,147,26,11723,30375,14740,15635,3572,3718,3497,3405,3829,4131,4014,2796,1413,1847638,36.36,-89.15,1438,75.1,-26,3,-40,20,7.39,9.86,,6.16,8.01,24.64,11.4,10.78,5.24,9.24,7.09,30.5,5.54,13.86,,49.91,8.32,8.01,-8.5,-11.746914,-4.339506,0.0,-12.790123,71.337287
US_TN_47131,2022-01-08,ChIJF4IE32tpeYgRRrAMNAGk7vg,Q501974,geoId/47131,US,United States of America,TN,Tennessee,47131,Obion County,US,USA,2,0,0,7523,147,9,11732,30375,14740,15635,3572,3718,3497,3405,3829,4131,4014,2796,1413,1847638,36.36,-89.15,1438,75.1,-12,34,-11,,6.71,19.48,,7.34,5.75,35.13,17.25,8.94,6.71,11.82,7.66,28.74,7.98,7.98,7.34,42.15,7.66,,-0.930556,-7.409722,8.305556,0.0,-5.416667,72.049194
US_TN_47131,2022-01-09,ChIJF4IE32tpeYgRRrAMNAGk7vg,Q501974,geoId/47131,US,United States of America,TN,Tennessee,47131,Obion County,US,USA,2,0,0,7523,147,0,11732,30375,14740,15635,3572,3718,3497,3405,3829,4131,4014,2796,1413,1847638,36.36,-89.15,1438,75.1,-17,,-22,,9.92,11.16,8.99,5.58,6.2,21.38,11.16,8.68,,5.89,7.13,22.31,7.13,5.58,4.96,43.08,8.06,4.65,8.425926,1.944444,12.598765,8.6868,5.654321,82.878072
US_TN_47131,2022-01-10,ChIJF4IE32tpeYgRRrAMNAGk7vg,Q501974,geoId/47131,US,United States of America,TN,Tennessee,47131,Obion County,US,USA,2,0,0,7523,147,1,11733,30375,14740,15635,3572,3718,3497,3405,3829,4131,4014,2796,1413,1847638,36.36,-89.15,1438,75.1,0,30,-8,5,7.08,15.25,8.17,6.26,7.62,19.33,10.35,12.25,5.72,11.44,11.16,32.13,10.62,5.99,6.54,45.47,7.9,4.9,-0.261111,-4.716667,5.15,1.7018,-7.355556,59.012979
US_TN_47131,2022-01-11,ChIJF4IE32tpeYgRRrAMNAGk7vg,Q501974,geoId/47131,US,United States of America,TN,Tennessee,47131,Obion County,US,USA,2,0,0,7523,147,20,11753,30375,14740,15635,3572,3718,3497,3405,3829,4131,4014,2796,1413,1847638,36.36,-89.15,1438,75.1,1,40,-8,4,7.4,12.88,6.85,6.58,4.93,24.11,11.78,8.49,,6.85,10.14,28.22,6.58,8.49,5.48,39.72,6.85,6.03,0.851852,-3.709877,6.876543,0.0,-4.290123,68.640329
US_TN_47131,2022-01-12,ChIJF4IE32tpeYgRRrAMNAGk7vg,Q501974,geoId/47131,US,United States of America,TN,Tennessee,47131,Obion County,US,USA,2,394,1,7917,148,11,11764,30375,14740,15635,3572,3718,3497,3405,3829,4131,4014,2796,1413,1847638,36.36,-89.15,1438,75.1,2,34,-8,4,5.59,8.94,6.99,8.1,,18.44,9.22,15.65,7.82,9.5,8.38,27.1,7.26,5.31,7.26,39.68,6.15,7.82,6.049383,1.679012,13.104938,0.0,-1.376543,59.523056
US_TN_47131,2022-01-13,ChIJF4IE32tpeYgRRrAMNAGk7vg,Q501974,geoId/47131,US,United States of America,TN,Tennessee,47131,Obion County,US,USA,2,0,0,7917,148,14,11778,30375,14740,15635,3572,3718,3497,3405,3829,4131,4014,2796,1413,1847638,36.36,-89.15,1438,75.1,-2,39,-10,6,6.1,10.26,5.27,4.99,5.55,28.29,16.64,11.37,4.99,7.76,9.71,31.89,7.21,9.43,5.27,38.83,8.04,6.38,7.711111,2.766667,13.138889,0.0,1.788889,66.468005
US_TN_47131,2022-01-14,ChIJF4IE32tpeYgRRrAMNAGk7vg,Q501974,geoId/47131,US,United States of America,TN,Tennessee,47131,Obion County,US,USA,2,0,0,7917,148,13,11791,30375,14740,15635,3572,3718,3497,3405,3829,4131,4014,2796,1413,1847638,36.36,-89.15,1438,75.1,1,40,-12,5,7.08,15.58,10.48,5.38,8.5,23.8,12.75,8.78,4.82,7.37,9.06,29.46,7.08,6.52,5.95,34.56,7.08,6.23,4.183333,-0.811111,8.727778,0.0,1.466667,82.599495
US_TN_47131,2022-01-15,ChIJF4IE32tpeYgRRrAMNAGk7vg,Q501974,geoId/47131,US,United States of America,TN,Tennessee,47131,Obion County,US,USA,2,0,0,7917,148,0,11791,30375,14740,15635,3572,3718,3497,3405,3829,4131,4014,2796,1413,1847638,36.36,-89.15,1438,75.1,-24,31,-18,,6.09,13.1,,4.27,5.18,18.59,14.32,8.53,4.88,7.31,9.75,28.34,,,,36.57,7.92,,5.034722,2.881944,7.104167,0.508,3.277778,88.549694
US_TN_47131,2022-01-16,ChIJF4IE32tpeYgRRrAMNAGk7vg,Q501974,geoId/47131,US,United States of America,TN,Tennessee,47131,Obion County,US,USA,2,0,0,7917,148,7,11798,30375,14740,15635,3572,3718,3497,3405,3829,4131,4014,2796,1413,1847638,36.36,-89.15,1438,75.1,-37,,-38,,6.45,9.83,4.61,4.3,8.91,19.05,12.29,7.99,8.3,10.76,8.91,21.82,,4.3,4.3,41.48,4.61,7.99,1.191358,-1.882716,4.512346,2.032,-1.382716,83.193669
US_TN_47131,2022-01-17,ChIJF4IE32tpeYgRRrAMNAGk7vg,Q501974,geoId/47131,US,United States of America,TN,Tennessee,47131,Obion County,US,USA,2,0,0,7917,148,0,11798,30375,14740,15635,3572,3718,3497,3405,3829,4131,4014,2796,1413,1847638,36.36,-89.15,1438,75.1,-6,18,-32,12,7.81,14.11,9.01,5.41,6.01,18.62,12.31,12.01,9.01,7.51,12.91,22.82,4.8,,5.41,40.84,5.71,,2.074074,-0.055556,6.648148,0.217714,-1.530864,77.100929
US_TN_47131,2022-01-18,ChIJF4IE32tpeYgRRrAMNAGk7vg,Q501974,geoId/47131,US,United States of America,TN,Tennessee,47131,Obion County,US,USA,2,0,0,7917,148,19,11817,30375,14740,15635,3572,3718,3497,3405,3829,4131,4014,2796,1413,1847638,36.36,-89.15,1438,75.1,-3,31,-10,4,7.48,16.9,6.09,5.26,5.54,24.66,13.85,8.87,7.2,12.19,12.19,22.72,6.37,4.71,5.82,39.9,5.82,4.16,3.833333,-2.345679,12.654321,0.0,0.376543,78.377606
US_TN_47131,2022-01-19,ChIJF4IE32tpeYgRRrAMNAGk7vg,Q501974,geoId/47131,US,United States of America,TN,Tennessee,47131,Obion County,US,USA,2,876,2,8793,150,73,11890,30375,14740,15635,3572,3718,3497,3405,3829,4131,4014,2796,1413,1847638,36.36,-89.15,1438,75.1,-7,30,-13,7,7.48,15.79,9.42,4.71,,19.67,12.74,10.53,4.99,7.2,11.63,28.53,7.76,,6.37,37.95,6.93,4.71,8.012346,0.925926,10.123457,0.0,4.5,78.632806
US_TN_47131,2022-01-20,ChIJF4IE32tpeYgRRrAMNAGk7vg,Q501974,geoId/47131,US,United States of America,TN,Tennessee,47131,Obion County,US,USA,2,0,0,8793,150,8,11898,30375,14740,15635,3572,3718,3497,3405,3829,4131,4014,2796,1413,1847638,36.36,-89.15,1438,75.1,-21,7,-12,9,4.7,11.33,8.84,6.36,7.74,24.04,13.54,16.3,6.08,7.74,6.63,26.8,9.12,6.63,6.91,39.79,6.91,,-4.901235,-8.987654,-0.246914,0.719667,-8.993827,73.206964
US_TN_47131,2022-01-21,ChIJF4IE32tpeYgRRrAMNAGk7vg,Q501974,geoId/47131,US,United States of America,TN,Tennessee,47131,Obion County,US,USA,2,0,0,8793,150,7,11905,30375,14740,15635,3572,3718,3497,3405,3829,4131,4014,2796,1413,1847638,36.36,-89.15,1438,75.1,-8,13,-9,7,6.32,15.79,7.47,5.17,6.6,15.22,10.34,13.5,5.46,6.89,9.19,30.15,8.04,5.74,5.17,47.95,7.75,7.47,-5.655556,-9.877778,-1.238889,0.0,-10.877778,66.704475
US_TN_47131,2022-01-22,ChIJF4IE32tpeYgRRrAMNAGk7vg,Q501974,geoId/47131,US,United States of America,TN,Tennessee,47131,Obion County,US,USA,2,0,0,8793,150,9,11914,30375,14740,15635,3572,3718,3497,3405,3829,4131,4014,2796,1413,1847638,36.36,-89.15,1438,75.1,-11,27,-14,,8.56,13.49,7.9,,5.92,21.39,12.83,10.53,,10.2,8.88,29.95,10.53,9.87,,35.54,5.59,7.57,-5.123457,-10.493827,1.907407,0.0,-9.660494,70.532167
US_TN_47131,2022-01-23,ChIJF4IE32tpeYgRRrAMNAGk7vg,Q501974,geoId/47131,US,United States of America,TN,Tennessee,47131,Obion County,US,USA,2,0,0,8793,150,0,11914,30375,14740,15635,3572,3718,3497,3405,3829,4131,4014,2796,1413,1847638,36.36,-89.15,1438,75.1,-4,,-29,,,11.44,6.67,,5.72,19.07,11.12,8.58,,7.31,6.36,24.79,5.4,9.21,4.77,39.72,4.77,7.31,1.148148,-3.518519,9.833333,0.0,-4.82716,64.483022
US_TN_47131,2022-01-24,ChIJF4IE32tpeYgRRrAMNAGk7vg,Q501974,geoId/47131,US,United States of America,TN,Tennessee,47131,Obion County,US,USA,2,0,0,8793,150,0,11914,30375,14740,15635,3572,3718,3497,3405,3829,4131,4014,2796,1413,1847638,36.36,-89.15,1438,75.1,-4,19,-8,5,6.29,12.29,7.72,6.86,8.0,18.3,9.72,8.58,,5.43,11.43,24.87,10.58,8.0,4.0,42.59,,7.72,4.538889,-2.161111,14.638889,0.0,-1.15,66.700732
US_TN_47131,2022-01-25,ChIJF4IE32tpeYgRRrAMNAGk7vg,Q501974,geoId/47131,US,United States of America,TN,Tennessee,47131,Obion County,US,USA,2,0,0,8793,150,18,11932,30375,14740,15635,3572,3718,3497,3405,3829,4131,4014,2796,1413,1847638,36.36,-89.15,1438,75.1,0,23,-7,4,6.83,11.39,6.55,8.54,,14.81,9.97,9.4,4.84,,11.96,27.34,6.26,7.12,7.97,47.27,10.25,7.12,1.833333,-2.794444,9.555556,0.0,-4.127778,64.693548
US_TN_47131,2022-01-26,ChIJF4IE32tpeYgRRrAMNAGk7vg,Q501974,geoId/47131,US,United States of America,TN,Tennessee,47131,Obion County,US,USA,2,821,4,9614,154,3,11935,30375,14740,15635,3572,3718,3497,3405,3829,4131,4014,2796,1413,1847638,36.36,-89.15,1438,75.1,-4,26,-5,3,6.71,13.12,8.75,7.0,11.66,13.99,7.58,14.58,7.0,8.46,8.46,30.61,6.12,10.5,5.83,46.94,7.58,8.46,-4.505556,-8.733333,-0.516667,0.0,-13.444444,49.829249
US_TN_47131,2022-01-27,ChIJF4IE32tpeYgRRrAMNAGk7vg,Q501974,geoId/47131,US,United States of America,TN,Tennessee,47131,Obion County,US,USA,2,0,0,9614,154,10,11945,30375,14740,15635,3572,3718,3497,3405,3829,4131,4014,2796,1413,1847638,36.36,-89.15,1438,75.1,-4,25,-5,5,7.33,17.2,8.74,4.79,5.92,13.81,4.79,9.87,6.48,,11.28,31.29,4.51,8.46,5.64,47.36,7.05,,-1.483333,-5.811111,3.961111,0.0,-9.555556,54.404716
US_TN_47131,2022-01-28,ChIJF4IE32tpeYgRRrAMNAGk7vg,Q501974,geoId/47131,US,United States of America,TN,Tennessee,47131,Obion County,US,USA,2,0,0,9614,154,9,11954,30375,14740,15635,3572,3718,3497,3405,3829,4131,4014,2796,1413,1847638,36.36,-89.15,1438,75.1,-3,22,-6,5,7.01,11.77,10.09,4.76,7.57,13.73,8.69,8.41,5.61,6.17,11.77,26.06,5.88,7.29,,38.67,9.81,,1.333333,-2.15,4.372222,0.0,-5.288889,61.614473
US_TN_47131,2022-01-29,ChIJF4IE32tpeYgRRrAMNAGk7vg,Q501974,geoId/47131,US,United States of America,TN,Tennessee,47131,Obion County,US,USA,2,0,0,9614,154,16,11970,30375,14740,15635,3572,3718,3497,3405,3829,4131,4014,2796,1413,1847638,36.36,-89.15,1438,75.1,-1,31,-23,,10.91,6.42,5.46,4.49,7.38,17.01,5.13,8.02,,,10.27,21.82,4.81,9.63,,41.71,8.98,5.78,-3.820988,-10.358025,3.333333,0.0,-11.388889,55.785146
US_TN_47131,2022-01-30,ChIJF4IE32tpeYgRRrAMNAGk7vg,Q501974,geoId/47131,US,United States of America,TN,Tennessee,47131,Obion County,US,USA,2,0,0,9614,154,1,11971,30375,14740,15635,3572,3718,3497,3405,3829,4131,4014,2796,1413,1847638,36.36,-89.15,1438,75.1,-5,,-24,,8.14,11.39,6.83,6.83,5.53,14.64,5.53,11.06,,6.51,7.81,20.18,6.18,9.11,,39.05,6.83,7.16,2.623457,-3.17284,11.302469,0.0,-6.228395,52.406546
US_TN_47131,2022-01-31,ChIJF4IE32tpeYgRRrAMNAGk7vg,Q501974,geoId/47131,US,United States of America,TN,Tennessee,47131,Obion County,US,USA,2,0,0,9614,154,0,11971,30375,14740,15635,3572,3718,3497,3405,3829,4131,4014,2796,1413,1847638,36.36,-89.15,1438,75.1,-2,23,-4,3,10.48,10.2,6.23,,4.25,12.47,7.93,11.33,3.97,7.37,10.77,26.35,6.52,5.95,,37.97,5.38,6.8,4.555556,-2.905556,14.511111,0.0,-3.544444,55.88785
US_TN_47131,2022-02-01,ChIJF4IE32tpeYgRRrAMNAGk7vg,Q501974,geoId/47131,US,United States of America,TN,Tennessee,47131,Obion County,US,USA,2,0,0,9614,154,14,11985,30375,14740,15635,3572,3718,3497,3405,3829,4131,4014,2796,1413,1847638,36.36,-89.15,1438,75.1,23,61,-2,0,6.95,12.99,8.76,5.44,4.23,10.57,7.25,10.57,7.25,,9.36,28.7,8.16,11.48,6.04,39.87,8.16,,9.827778,2.961111,18.65,0.0,1.877778,58.017006
US_TN_47131,2022-02-02,ChIJF4IE32tpeYgRRrAMNAGk7vg,Q501974,geoId/47131,US,United States of America,TN,Tennessee,47131,Obion County,US,USA,2,472,3,10086,157,5,11990,30375,14740,15635,3572,3718,3497,3405,3829,4131,4014,2796,1413,1847638,36.36,-89.15,1438,75.1,14,63,-2,2,6.01,7.65,5.19,5.46,5.74,14.21,9.56,11.75,6.56,6.28,12.57,28.96,6.83,6.28,4.64,39.62,6.56,6.28,9.0,0.177778,14.722222,1.6764,6.744444,85.896433
US_TN_47131,2022-02-03,ChIJF4IE32tpeYgRRrAMNAGk7vg,Q501974,geoId/47131,US,United States of America,TN,Tennessee,47131,Obion County,US,USA,2,0,0,10086,157,0,11990,30375,14740,15635,3572,3718,3497,3405,3829,4131,4014,2796,1413,1847638,36.36,-89.15,1438,75.1,-67,,-73,30,8.83,8.24,5.0,4.42,4.12,6.77,,13.54,5.89,,5.0,23.26,5.0,,4.42,42.4,5.89,4.71,-1.623457,-3.574074,-0.018519,3.9624,-2.444444,94.247724
US_TN_47131,2022-02-04,ChIJF4IE32tpeYgRRrAMNAGk7vg,Q501974,geoId/47131,US,United States of America,TN,Tennessee,47131,Obion County,US,USA,2,0,0,10086,157,18,12008,30375,14740,15635,3572,3718,3497,3405,3829,4131,4014,2796,1413,1847638,36.36,-89.15,1438,75.1,-42,-20,-55,26,5.29,14.4,6.76,5.88,,9.99,4.7,7.94,7.05,5.88,6.47,22.34,6.76,7.35,4.41,41.74,8.53,5.0,-3.798611,-5.375,-1.590278,1.1684,-5.868056,85.928529
US_TN_47131,2022-02-05,ChIJF4IE32tpeYgRRrAMNAGk7vg,Q501974,geoId/47131,US,United States of America,TN,Tennessee,47131,Obion County,US,USA,2,0,0,10086,157,5,12013,30375,14740,15635,3572,3718,3497,3405,3829,4131,4014,2796,1413,1847638,36.36,-89.15,1438,75.1,-23,20,-10,,9.12,10.1,6.84,5.87,5.54,13.04,8.8,8.15,6.52,4.56,8.8,21.83,7.17,8.8,6.19,45.3,7.17,6.52,-4.138889,-7.3125,-0.020833,0.0,-7.923611,75.544128
US_TN_47131,2022-02-06,ChIJF4IE32tpeYgRRrAMNAGk7vg,Q501974,geoId/47131,US,United States of America,TN,Tennessee,47131,Obion County,US,USA,2,0,0,10086,157,0,12013,30375,14740,15635,3572,3718,3497,3405,3829,4131,4014,2796,1413,1847638,36.36,-89.15,1438,75.1,-8,,-19,,8.4,11.63,7.75,,6.46,11.96,6.79,11.31,,5.49,13.89,22.94,8.4,7.43,,48.14,8.08,5.82,-1.595238,-6.849206,5.888889,0.0,-4.952381,77.986652
US_TN_47131,2022-02-07,ChIJF4IE32tpeYgRRrAMNAGk7vg,Q501974,geoId/47131,US,United States of America,TN,Tennessee,47131,Obion County,US,USA,2,0,0,10086,157,0,12013,30375,14740,15635,3572,3718,3497,3405,3829,4131,4014,2796,1413,1847638,36.36,-89.15,1438,75.1,7,42,-9,4,7.39,10.94,7.1,7.39,7.69,10.65,7.39,16.27,4.73,4.44,13.9,28.09,5.92,7.99,7.1,44.95,5.03,4.73,-0.063492,-4.484127,5.357143,0.0,-3.428571,78.180171
US_TN_47131,2022-02-08,ChIJF4IE32tpeYgRRrAMNAGk7vg,Q501974,geoId/47131,US,United States of America,TN,Tennessee,47131,Obion County,US,USA,2,0,0,10086,157,5,12018,30375,14740,15635,3572,3718,3497,3405,3829,4131,4014,2796,1413,1847638,36.36,-89.15,1438,75.1,10,42,-2,1,7.81,11.72,8.65,4.74,6.14,12.55,8.09,8.65,,3.91,12.28,20.36,7.25,7.81,6.7,49.66,,7.81,3.198413,-2.238095,12.626984,0.0,-2.468254,66.791099
US_TN_47131,2022-02-09,ChIJF4IE32tpeYgRRrAMNAGk7vg,Q501974,geoId/47131,US,United States of America,TN,Tennessee,47131,Obion County,US,USA,2,332,4,10418,161,9,12027,30375,14740,15635,3572,3718,3497,3405,3829,4131,4014,2796,1413,1847638,36.36,-89.15,1438,75.1,9,42,-3,1,7.31,14.34,7.87,7.59,7.59,7.31,5.34,9.0,5.62,6.47,12.94,22.5,6.75,6.75,9.84,40.49,4.5,5.91,9.039683,3.619048,16.920635,0.0,0.015873,53.518113
US_TN_47131,2022-02-10,ChIJF4IE32tpeYgRRrAMNAGk7vg,Q501974,geoId/47131,US,United States of America,TN,Tennessee,47131,Obion County,US,USA,2,0,0,10418,161,4,12031,30375,14740,15635,3572,3718,3497,3405,3829,4131,4014,2796,1413,1847638,36.36,-89.15,1438,75.1,1,36,-2,2,6.17,11.5,8.13,5.61,5.61,7.85,5.89,11.5,5.89,,12.9,23.0,7.29,8.13,5.33,38.42,5.61,5.33,8.166667,-0.18254,13.825397,0.0,-1.194444,52.090708
