location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,new_deceased_age_0,new_deceased_age_1,new_deceased_age_2,new_deceased_age_3,new_deceased_age_4,new_deceased_age_5,new_deceased_age_6,new_deceased_age_7,new_deceased_age_8,new_deceased_age_9,cumulative_deceased_age_0,cumulative_deceased_age_1,cumulative_deceased_age_2,cumulative_deceased_age_3,cumulative_deceased_age_4,cumulative_deceased_age_5,cumulative_deceased_age_6,cumulative_deceased_age_7,cumulative_deceased_age_8,cumulative_deceased_age_9,new_hospitalized_patients_age_0,new_hospitalized_patients_age_1,new_hospitalized_patients_age_2,new_hospitalized_patients_age_3,new_hospitalized_patients_age_4,new_hospitalized_patients_age_5,new_hospitalized_patients_age_6,new_hospitalized_patients_age_7,new_hospitalized_patients_age_8,new_hospitalized_patients_age_9,cumulative_hospitalized_patients_age_0,cumulative_hospitalized_patients_age_1,cumulative_hospitalized_patients_age_2,cumulative_hospitalized_patients_age_3,cumulative_hospitalized_patients_age_4,cumulative_hospitalized_patients_age_5,cumulative_hospitalized_patients_age_6,cumulative_hospitalized_patients_age_7,cumulative_hospitalized_patients_age_8,cumulative_hospitalized_patients_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_common_cold,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_GA_13123,2020-01-31,ChIJATrjG5m9X4gRijSL3LQvjCM,Q493054,geoId/13123,US,United States of America,GA,Georgia,13123,Gilmer County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30443,15266,15177,3174,3334,3015,3033,3614,4387,5065,3361,1460,1073864,34.69,-84.46,1118,79.2,,,,,,9.78,6.62,13.24,10.09,5.68,7.25,5.99,38.47,12.3,5.68,11.67,6.31,7.88,5.36,6.62,,11.98,37.84,,7.25,,5.68,5.36,35.95,,6.31,5.36,,7.25,5.9,1.833333,11.916667,0.217714,,2.416667,78.567666
US_GA_13123,2020-02-01,ChIJATrjG5m9X4gRijSL3LQvjCM,Q493054,geoId/13123,US,United States of America,GA,Georgia,13123,Gilmer County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30443,15266,15177,3174,3334,3015,3033,3614,4387,5065,3361,1460,1073864,34.69,-84.46,1118,79.2,,,,,5.63,7.2,4.69,7.51,5.63,5.63,8.45,,22.84,10.32,,8.76,4.38,5.01,8.45,7.2,6.57,10.32,32.54,6.88,,,5.32,5.32,44.43,5.32,5.63,5.32,,,5.844444,2.644444,9.572222,0.580571,,3.322222,84.048526
US_GA_13123,2020-02-02,ChIJATrjG5m9X4gRijSL3LQvjCM,Q493054,geoId/13123,US,United States of America,GA,Georgia,13123,Gilmer County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30443,15266,15177,3174,3334,3015,3033,3614,4387,5065,3361,1460,1073864,34.69,-84.46,1118,79.2,,,,,4.43,8.86,,7.91,10.75,9.17,6.33,,22.77,12.65,6.01,8.86,,6.96,6.01,9.49,,8.86,30.36,8.22,5.69,,4.74,7.91,46.18,,5.69,7.27,5.06,6.64,8.105556,0.35,18.077778,0.084667,,0.6,59.220556
US_GA_13123,2020-02-03,ChIJATrjG5m9X4gRijSL3LQvjCM,Q493054,geoId/13123,US,United States of America,GA,Georgia,13123,Gilmer County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30443,15266,15177,3174,3334,3015,3033,3614,4387,5065,3361,1460,1073864,34.69,-84.46,1118,79.2,,,,,8.97,9.25,,10.65,10.09,5.89,4.49,,22.98,8.41,5.89,7.57,4.21,5.04,4.76,3.92,6.45,10.65,33.64,6.45,10.09,5.04,4.49,4.21,42.61,3.92,7.01,7.01,3.92,6.73,10.894444,0.822222,23.855556,0.0,,1.75,53.634494
US_GA_13123,2020-02-04,ChIJATrjG5m9X4gRijSL3LQvjCM,Q493054,geoId/13123,US,United States of America,GA,Georgia,13123,Gilmer County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30443,15266,15177,3174,3334,3015,3033,3614,4387,5065,3361,1460,1073864,34.69,-84.46,1118,79.2,,,,,4.39,9.38,,10.55,12.6,5.27,5.86,,17.87,9.38,6.74,10.55,5.57,7.03,9.67,,,10.26,31.35,6.15,6.45,,5.27,6.15,41.02,,5.27,9.96,4.69,7.91,15.294444,11.477778,19.75,0.0635,,8.627778,64.919913
US_GA_13123,2020-02-05,ChIJATrjG5m9X4gRijSL3LQvjCM,Q493054,geoId/13123,US,United States of America,GA,Georgia,13123,Gilmer County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30443,15266,15177,3174,3334,3015,3033,3614,4387,5065,3361,1460,1073864,34.69,-84.46,1118,79.2,,,,,6.7,6.12,4.37,11.36,9.62,5.83,5.54,6.99,21.85,12.53,6.12,11.07,,5.25,6.7,4.95,5.25,9.91,31.18,5.54,8.74,4.37,,6.12,46.33,,9.62,4.37,6.7,6.41,16.816667,12.894444,19.188889,5.207,,15.0,89.218705
US_GA_13123,2020-02-06,ChIJATrjG5m9X4gRijSL3LQvjCM,Q493054,geoId/13123,US,United States of America,GA,Georgia,13123,Gilmer County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30443,15266,15177,3174,3334,3015,3033,3614,4387,5065,3361,1460,1073864,34.69,-84.46,1118,79.2,,,,,5.25,5.54,,11.96,7.58,,7.0,,20.12,10.5,4.67,10.5,,7.29,5.25,5.83,5.54,12.25,27.41,6.71,,,4.08,10.5,39.96,,6.42,4.67,7.58,8.17,16.277778,13.116667,19.105556,49.276,,15.261111,93.796572
US_GA_13123,2020-02-07,ChIJATrjG5m9X4gRijSL3LQvjCM,Q493054,geoId/13123,US,United States of America,GA,Georgia,13123,Gilmer County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30443,15266,15177,3174,3334,3015,3033,3614,4387,5065,3361,1460,1073864,34.69,-84.46,1118,79.2,,,,,9.6,8.05,,10.22,9.91,8.67,4.96,,18.89,10.84,6.19,7.12,,,4.34,5.88,,8.05,29.42,5.88,5.57,,,5.88,45.83,4.64,6.19,7.12,,4.34,5.172222,1.1,16.577778,35.596286,,1.677778,78.308407
US_GA_13123,2020-02-08,ChIJATrjG5m9X4gRijSL3LQvjCM,Q493054,geoId/13123,US,United States of America,GA,Georgia,13123,Gilmer County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30443,15266,15177,3174,3334,3015,3033,3614,4387,5065,3361,1460,1073864,34.69,-84.46,1118,79.2,,,,,5.25,7.11,4.95,9.27,8.96,5.25,6.49,4.95,21.95,9.89,6.8,11.13,,8.35,5.56,8.04,,9.27,25.66,6.49,5.25,,4.64,,44.82,,5.56,5.25,,,0.172222,-2.783333,6.2,0.1905,50.8,-1.594444,87.951921
US_GA_13123,2020-02-09,ChIJATrjG5m9X4gRijSL3LQvjCM,Q493054,geoId/13123,US,United States of America,GA,Georgia,13123,Gilmer County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30443,15266,15177,3174,3334,3015,3033,3614,4387,5065,3361,1460,1073864,34.69,-84.46,1118,79.2,,,,,6.86,9.04,5.3,8.72,9.66,6.54,5.92,,18.07,12.78,,10.91,,4.67,4.99,,7.79,11.53,25.55,6.86,5.61,,,8.72,37.7,,6.54,5.92,6.23,,2.705556,-2.633333,11.133333,3.7338,30.48,0.605556,86.298366
US_GA_13123,2020-02-10,ChIJATrjG5m9X4gRijSL3LQvjCM,Q493054,geoId/13123,US,United States of America,GA,Georgia,13123,Gilmer County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30443,15266,15177,3174,3334,3015,3033,3614,4387,5065,3361,1460,1073864,34.69,-84.46,1118,79.2,,,,,,6.48,,8.56,7.52,6.74,5.7,,22.82,10.11,3.89,13.74,3.89,5.18,5.18,4.93,5.7,7.52,29.04,5.7,,,5.7,6.74,40.7,,,4.41,7.26,3.63,6.433333,1.416667,11.777778,5.93725,,4.616667,88.45491
US_GA_13123,2020-02-11,ChIJATrjG5m9X4gRijSL3LQvjCM,Q493054,geoId/13123,US,United States of America,GA,Georgia,13123,Gilmer County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30443,15266,15177,3174,3334,3015,3033,3614,4387,5065,3361,1460,1073864,34.69,-84.46,1118,79.2,,,,,4.65,8.99,5.89,13.33,8.06,5.58,6.51,,19.84,12.09,6.82,12.09,7.44,,4.96,,7.75,9.3,29.75,9.3,6.2,,5.27,,39.36,,5.27,6.2,4.96,,14.927778,7.138889,21.761111,42.799,,13.344444,90.32876
US_GA_13123,2020-02-12,ChIJATrjG5m9X4gRijSL3LQvjCM,Q493054,geoId/13123,US,United States of America,GA,Georgia,13123,Gilmer County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30443,15266,15177,3174,3334,3015,3033,3614,4387,5065,3361,1460,1073864,34.69,-84.46,1118,79.2,,,,,7.85,,5.81,9.3,11.63,8.43,9.01,,17.73,9.3,13.08,11.92,4.65,4.94,5.81,5.81,,7.85,27.9,6.1,4.94,9.3,,4.94,47.67,7.85,6.68,6.68,6.1,4.36,12.444444,8.761111,20.316667,3.556,,10.811111,89.88265
US_GA_13123,2020-02-13,ChIJATrjG5m9X4gRijSL3LQvjCM,Q493054,geoId/13123,US,United States of America,GA,Georgia,13123,Gilmer County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30443,15266,15177,3174,3334,3015,3033,3614,4387,5065,3361,1460,1073864,34.69,-84.46,1118,79.2,,,,,5.58,5.0,4.12,9.99,7.05,4.7,4.7,,14.7,6.76,4.12,11.46,5.29,,5.29,,7.35,9.11,28.8,5.88,,7.93,7.64,4.12,44.38,5.58,,5.0,4.41,,15.266667,6.8,20.366667,28.520571,,12.727778,84.920127
US_GA_13123,2020-02-14,ChIJATrjG5m9X4gRijSL3LQvjCM,Q493054,geoId/13123,US,United States of America,GA,Georgia,13123,Gilmer County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30443,15266,15177,3174,3334,3015,3033,3614,4387,5065,3361,1460,1073864,34.69,-84.46,1118,79.2,,,,,5.06,7.87,,8.71,6.74,6.18,5.06,,14.61,7.02,4.5,9.27,3.93,4.5,5.9,5.62,,11.24,26.13,5.9,5.34,,,4.78,29.5,6.74,7.3,,,,4.344444,-0.261111,10.033333,4.318,,-3.25,58.017578
US_GA_13123,2020-02-15,ChIJATrjG5m9X4gRijSL3LQvjCM,Q493054,geoId/13123,US,United States of America,GA,Georgia,13123,Gilmer County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30443,15266,15177,3174,3334,3015,3033,3614,4387,5065,3361,1460,1073864,34.69,-84.46,1118,79.2,12,11,0,,5.16,6.07,5.16,11.22,8.8,5.16,7.89,4.55,13.35,8.49,6.07,11.22,4.55,6.98,,5.46,5.16,9.71,27.6,6.07,5.46,5.46,4.25,4.55,39.43,,4.55,4.55,8.8,,3.105556,-3.911111,12.416667,0.0,,-6.088889,51.14575
US_GA_13123,2020-02-16,ChIJATrjG5m9X4gRijSL3LQvjCM,Q493054,geoId/13123,US,United States of America,GA,Georgia,13123,Gilmer County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30443,15266,15177,3174,3334,3015,3033,3614,4387,5065,3361,1460,1073864,34.69,-84.46,1118,79.2,10,-8,0,,5.54,9.32,6.41,11.36,8.74,6.7,5.24,6.7,17.77,11.95,6.7,10.49,4.37,6.41,5.83,4.08,,10.78,28.26,7.28,5.54,5.54,8.45,5.24,47.78,,6.12,5.54,4.37,,6.561111,0.477778,11.705556,0.1905,,0.933333,67.660573
US_GA_13123,2020-02-17,ChIJATrjG5m9X4gRijSL3LQvjCM,Q493054,geoId/13123,US,United States of America,GA,Georgia,13123,Gilmer County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30443,15266,15177,3174,3334,3015,3033,3614,4387,5065,3361,1460,1073864,34.69,-84.46,1118,79.2,8,0,-2,1,6.83,5.52,,12.88,4.47,7.1,7.62,4.47,20.76,11.04,8.41,7.88,4.73,5.52,5.78,8.41,5.78,6.31,25.5,4.21,4.21,6.31,7.88,7.62,45.73,3.94,5.52,6.31,,4.99,8.3,2.594444,16.144444,0.084667,,4.733333,78.680452
US_GA_13123,2020-02-18,ChIJATrjG5m9X4gRijSL3LQvjCM,Q493054,geoId/13123,US,United States of America,GA,Georgia,13123,Gilmer County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30443,15266,15177,3174,3334,3015,3033,3614,4387,5065,3361,1460,1073864,34.69,-84.46,1118,79.2,-1,-12,1,2,7.42,9.27,3.97,14.83,10.33,7.94,4.5,,14.3,5.3,5.03,7.94,,4.5,3.97,3.97,5.3,10.06,19.6,8.21,8.21,10.06,5.3,4.24,47.66,4.77,6.62,7.15,6.62,5.3,12.155556,7.538889,15.122222,5.334,,10.533333,90.062368
US_GA_13123,2020-02-19,ChIJATrjG5m9X4gRijSL3LQvjCM,Q493054,geoId/13123,US,United States of America,GA,Georgia,13123,Gilmer County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30443,15266,15177,3174,3334,3015,3033,3614,4387,5065,3361,1460,1073864,34.69,-84.46,1118,79.2,9,-2,-1,-1,,4.54,4.28,7.75,10.16,5.88,,4.28,18.45,11.23,8.02,8.56,,6.95,,5.35,,8.29,21.66,5.88,7.49,8.29,,6.42,38.23,,6.15,5.88,4.28,4.54,10.727778,8.405556,13.705556,30.044571,,8.855556,88.484976
US_GA_13123,2020-02-20,ChIJATrjG5m9X4gRijSL3LQvjCM,Q493054,geoId/13123,US,United States of America,GA,Georgia,13123,Gilmer County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30443,15266,15177,3174,3334,3015,3033,3614,4387,5065,3361,1460,1073864,34.69,-84.46,1118,79.2,-11,-3,-15,,4.88,7.32,6.1,10.06,8.54,8.23,,5.49,18.3,9.76,4.57,12.2,4.27,,7.32,7.62,4.88,7.93,30.19,12.81,5.79,,6.1,6.4,42.99,,7.32,6.1,8.54,7.01,6.25,2.583333,11.316667,5.842,,3.45,82.581007
US_GA_13123,2020-02-21,ChIJATrjG5m9X4gRijSL3LQvjCM,Q493054,geoId/13123,US,United States of America,GA,Georgia,13123,Gilmer County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30443,15266,15177,3174,3334,3015,3033,3614,4387,5065,3361,1460,1073864,34.69,-84.46,1118,79.2,1,-5,-7,,,6.76,4.83,10.94,8.69,7.4,9.33,5.47,18.99,9.65,,8.69,4.51,6.12,4.83,9.65,,12.87,23.49,,4.51,7.08,6.12,6.44,36.69,9.01,6.44,6.76,5.15,4.51,2.972222,-1.033333,8.438889,10.033,,-2.622222,66.900802
US_GA_13123,2020-02-22,ChIJATrjG5m9X4gRijSL3LQvjCM,Q493054,geoId/13123,US,United States of America,GA,Georgia,13123,Gilmer County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30443,15266,15177,3174,3334,3015,3033,3614,4387,5065,3361,1460,1073864,34.69,-84.46,1118,79.2,7,-1,1,,,9.3,5.78,11.87,6.74,10.59,5.45,,10.27,6.74,7.06,9.95,6.74,6.1,,6.1,5.13,5.45,21.18,5.45,7.06,5.78,7.38,,42.03,,6.74,,6.42,,3.161111,-3.922222,13.461111,0.0,,-4.316667,58.187659
US_GA_13123,2020-02-23,ChIJATrjG5m9X4gRijSL3LQvjCM,Q493054,geoId/13123,US,United States of America,GA,Georgia,13123,Gilmer County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30443,15266,15177,3174,3334,3015,3033,3614,4387,5065,3361,1460,1073864,34.69,-84.46,1118,79.2,2,-5,1,,4.46,8.29,5.42,11.48,9.88,7.01,8.29,6.38,13.07,10.2,6.38,7.01,5.1,4.46,,,,8.93,24.87,6.7,8.61,6.7,,6.7,49.1,,10.52,,,,5.133333,-2.922222,13.111111,0.0,,-1.65,61.726461
US_GA_13123,2020-02-24,ChIJATrjG5m9X4gRijSL3LQvjCM,Q493054,geoId/13123,US,United States of America,GA,Georgia,13123,Gilmer County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30443,15266,15177,3174,3334,3015,3033,3614,4387,5065,3361,1460,1073864,34.69,-84.46,1118,79.2,-10,-15,-6,,6.59,9.73,4.39,11.29,8.47,7.84,,,21.96,8.16,,5.65,,5.02,,5.33,,11.92,31.69,7.22,9.73,4.39,4.39,4.71,40.16,6.9,10.67,7.22,,,7.461111,3.427778,10.905556,0.689429,,4.416667,81.087047
US_GA_13123,2020-02-25,ChIJATrjG5m9X4gRijSL3LQvjCM,Q493054,geoId/13123,US,United States of America,GA,Georgia,13123,Gilmer County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30443,15266,15177,3174,3334,3015,3033,3614,4387,5065,3361,1460,1073864,34.69,-84.46,1118,79.2,7,6,1,0,7.63,7.63,,9.27,7.36,6.81,5.18,,22.35,7.9,4.09,8.99,4.36,7.09,4.91,6.54,3.82,7.36,37.88,9.54,6.54,4.63,4.36,5.18,41.15,4.91,6.81,4.91,,3.82,11.316667,7.133333,17.055556,22.968857,,8.866667,85.017992
US_GA_13123,2020-02-26,ChIJATrjG5m9X4gRijSL3LQvjCM,Q493054,geoId/13123,US,United States of America,GA,Georgia,13123,Gilmer County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30443,15266,15177,3174,3334,3015,3033,3614,4387,5065,3361,1460,1073864,34.69,-84.46,1118,79.2,15,-1,0,0,5.18,6.81,5.99,7.9,10.62,8.45,6.54,,25.33,11.99,5.18,8.72,,6.54,,,,8.99,41.41,10.62,5.99,4.63,,7.63,39.5,4.63,4.36,7.36,4.36,6.26,8.894444,4.75,15.561111,0.870857,,6.088889,82.680015
US_GA_13123,2020-02-27,ChIJATrjG5m9X4gRijSL3LQvjCM,Q493054,geoId/13123,US,United States of America,GA,Georgia,13123,Gilmer County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30443,15266,15177,3174,3334,3015,3033,3614,4387,5065,3361,1460,1073864,34.69,-84.46,1118,79.2,13,9,2,0,,5.76,5.21,6.58,11.52,11.52,4.94,,25.79,6.04,7.68,8.78,4.66,7.13,6.58,4.39,3.84,8.5,38.68,4.12,7.13,6.04,5.49,3.84,38.68,5.21,6.04,4.12,4.39,5.76,3.5,-0.288889,10.805556,0.889,,-4.8,54.885731
US_GA_13123,2020-02-28,ChIJATrjG5m9X4gRijSL3LQvjCM,Q493054,geoId/13123,US,United States of America,GA,Georgia,13123,Gilmer County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30443,15266,15177,3174,3334,3015,3033,3614,4387,5065,3361,1460,1073864,34.69,-84.46,1118,79.2,3,2,5,,6.99,5.91,4.84,14.78,6.99,5.91,5.64,,22.84,6.45,,8.6,,4.84,6.18,,5.37,6.45,30.09,10.21,,4.03,3.76,5.37,37.88,5.91,8.06,6.72,3.76,,3.144444,-1.683333,8.788889,0.0,,-3.322222,63.206736
US_GA_13123,2020-02-29,ChIJATrjG5m9X4gRijSL3LQvjCM,Q493054,geoId/13123,US,United States of America,GA,Georgia,13123,Gilmer County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30443,15266,15177,3174,3334,3015,3033,3614,4387,5065,3361,1460,1073864,34.69,-84.46,1118,79.2,2,-4,-2,,,10.59,5.29,10.9,4.36,4.36,4.98,,22.11,8.72,4.98,6.85,,6.23,,5.6,4.67,8.1,36.43,4.67,9.03,4.98,5.29,6.23,40.48,,8.1,6.23,4.36,7.47,5.227778,-0.561111,11.433333,0.3175,,-3.511111,53.560817
US_GA_13123,2020-03-01,ChIJATrjG5m9X4gRijSL3LQvjCM,Q493054,geoId/13123,US,United States of America,GA,Georgia,13123,Gilmer County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30443,15266,15177,3174,3334,3015,3033,3614,4387,5065,3361,1460,1073864,34.69,-84.46,1118,79.2,11,3,7,,5.69,12.96,6.64,15.49,7.91,6.01,6.01,,28.46,8.22,4.74,8.85,,5.38,,5.38,,8.54,39.52,5.69,6.96,,,,47.43,,7.27,6.64,4.43,6.01,5.761111,-2.922222,18.472222,0.0254,,-4.277778,48.900267
US_GA_13123,2020-03-02,ChIJATrjG5m9X4gRijSL3LQvjCM,Q493054,geoId/13123,US,United States of America,GA,Georgia,13123,Gilmer County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30443,15266,15177,3174,3334,3015,3033,3614,4387,5065,3361,1460,1073864,34.69,-84.46,1118,79.2,-3,-5,0,3,5.6,6.66,3.73,14.13,10.66,6.93,4.26,4.53,30.92,7.73,,6.13,3.73,5.6,5.07,5.86,4.53,9.86,53.31,6.66,7.2,,6.93,8.26,42.92,4.26,7.46,6.13,4.0,4.53,9.944444,5.133333,14.872222,4.862286,,4.372222,68.830541
US_GA_13123,2020-03-03,ChIJATrjG5m9X4gRijSL3LQvjCM,Q493054,geoId/13123,US,United States of America,GA,Georgia,13123,Gilmer County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30443,15266,15177,3174,3334,3015,3033,3614,4387,5065,3361,1460,1073864,34.69,-84.46,1118,79.2,8,6,1,2,4.98,8.12,4.19,6.81,8.39,8.39,4.98,,34.33,10.48,7.34,7.6,4.98,7.34,,5.24,5.5,9.44,53.99,5.5,5.5,3.67,3.67,7.34,39.31,,5.24,7.86,,4.19,14.388889,8.627778,21.327778,16.35125,,12.205556,86.962781
US_GA_13123,2020-03-04,ChIJATrjG5m9X4gRijSL3LQvjCM,Q493054,geoId/13123,US,United States of America,GA,Georgia,13123,Gilmer County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30443,15266,15177,3174,3334,3015,3033,3614,4387,5065,3361,1460,1073864,34.69,-84.46,1118,79.2,10,6,3,0,6.25,6.25,4.62,12.23,7.34,8.7,6.52,4.35,30.98,10.6,5.16,8.7,4.62,6.52,3.8,7.34,5.98,7.88,54.89,7.88,6.79,4.35,5.71,,39.4,4.08,8.7,5.43,4.35,4.89,13.127778,10.022222,19.594444,8.66775,,9.138889,77.702154
