location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_transit_stations,mobility_workplaces,search_trends_allergy,search_trends_common_cold,search_trends_diabetes,search_trends_infection,search_trends_itch,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_FL_12079,2022-03-05,ChIJXdNH1SMD7IgRpy7AgOTZCGk,Q494463,geoId/12079,US,United States of America,FL,Florida,12079,Madison County,US,USA,2,0,0,5804,84,0,8445,18474,9847,8627,1946,1938,2448,2258,2344,2541,2561,1632,806,1210685,30.45,-83.47,1854,76.14,,,28,-12,15.57,12.86,,24.37,,31.81,19.077778,11.316667,27.361111,0.0,12.753086,67.080419
US_FL_12079,2022-03-06,ChIJXdNH1SMD7IgRpy7AgOTZCGk,Q494463,geoId/12079,US,United States of America,FL,Florida,12079,Madison County,US,USA,2,0,0,5804,84,12,8457,18474,9847,8627,1946,1938,2448,2258,2344,2541,2561,1632,806,1210685,30.45,-83.47,1854,76.14,,,24,-27,14.59,10.61,,24.54,9.95,45.1,20.705556,12.872222,27.911111,0.0,14.17284,66.702124
US_FL_12079,2022-03-07,ChIJXdNH1SMD7IgRpy7AgOTZCGk,Q494463,geoId/12079,US,United States of America,FL,Florida,12079,Madison County,US,USA,2,0,0,5804,84,0,8457,18474,9847,8627,1946,1938,2448,2258,2344,2541,2561,1632,806,1210685,30.45,-83.47,1854,76.14,,,14,2,12.61,12.61,17.15,23.7,9.08,39.34,20.777778,14.35,27.9,0.0,16.024691,74.747557
US_FL_12079,2022-03-08,ChIJXdNH1SMD7IgRpy7AgOTZCGk,Q494463,geoId/12079,US,United States of America,FL,Florida,12079,Madison County,US,USA,2,0,0,5804,84,0,8457,18474,9847,8627,1946,1938,2448,2258,2344,2541,2561,1632,806,1210685,30.45,-83.47,1854,76.14,,,28,6,9.07,11.93,9.07,23.86,12.89,31.02,21.577778,16.438889,27.316667,0.0762,18.740741,83.869116
US_FL_12079,2022-03-09,ChIJXdNH1SMD7IgRpy7AgOTZCGk,Q494463,geoId/12079,US,United States of America,FL,Florida,12079,Madison County,US,USA,2,0,5,5804,89,7,8464,18474,9847,8627,1946,1938,2448,2258,2344,2541,2561,1632,806,1210685,30.45,-83.47,1854,76.14,,,13,1,10.08,10.08,10.56,29.76,11.04,44.64,20.638889,17.711111,24.855556,6.434667,19.197531,91.425812
US_FL_12079,2022-03-10,ChIJXdNH1SMD7IgRpy7AgOTZCGk,Q494463,geoId/12079,US,United States of America,FL,Florida,12079,Madison County,US,USA,2,0,0,5804,89,1,8465,18474,9847,8627,1946,1938,2448,2258,2344,2541,2561,1632,806,1210685,30.45,-83.47,1854,76.14,,,32,4,,,7.29,19.92,,34.0,18.35,16.422222,22.088889,18.330333,17.061728,93.252645
US_FL_12079,2022-03-11,ChIJXdNH1SMD7IgRpy7AgOTZCGk,Q494463,geoId/12079,US,United States of America,FL,Florida,12079,Madison County,US,USA,2,11,0,5815,89,0,8465,18474,9847,8627,1946,1938,2448,2258,2344,2541,2561,1632,806,1210685,30.45,-83.47,1854,76.14,,,34,-3,11.36,,10.33,26.85,,27.36,18.488889,16.061111,21.066667,7.62,17.574074,95.508657
US_FL_12079,2022-03-12,ChIJXdNH1SMD7IgRpy7AgOTZCGk,Q494463,geoId/12079,US,United States of America,FL,Florida,12079,Madison County,US,USA,2,0,0,5815,89,3,8468,18474,9847,8627,1946,1938,2448,2258,2344,2541,2561,1632,806,1210685,30.45,-83.47,1854,76.14,,,70,-4,,,,28.88,15.45,29.55,15.127778,7.155556,21.083333,34.29,10.030864,72.025276
US_FL_12079,2022-03-13,ChIJXdNH1SMD7IgRpy7AgOTZCGk,Q494463,geoId/12079,US,United States of America,FL,Florida,12079,Madison County,US,USA,2,0,0,5815,89,5,8473,18474,9847,8627,1946,1938,2448,2258,2344,2541,2561,1632,806,1210685,30.45,-83.47,1854,76.14,,,60,-26,,9.77,,28.0,,47.54,5.266667,-0.805556,16.6,1.5494,-7.364198,40.202537
US_FL_12079,2022-03-14,ChIJXdNH1SMD7IgRpy7AgOTZCGk,Q494463,geoId/12079,US,United States of America,FL,Florida,12079,Madison County,US,USA,2,0,0,5815,89,2,8475,18474,9847,8627,1946,1938,2448,2258,2344,2541,2561,1632,806,1210685,30.45,-83.47,1854,76.14,,,44,1,14.6,,,26.69,,31.22,10.761111,1.677778,21.805556,0.0,4.209877,65.358485
US_FL_12079,2022-03-15,ChIJXdNH1SMD7IgRpy7AgOTZCGk,Q494463,geoId/12079,US,United States of America,FL,Florida,12079,Madison County,US,USA,2,0,0,5815,89,0,8475,18474,9847,8627,1946,1938,2448,2258,2344,2541,2561,1632,806,1210685,30.45,-83.47,1854,76.14,,,47,-3,10.95,7.14,,23.8,9.52,38.56,15.944444,12.794444,21.138889,2.624667,12.623457,81.272372
US_FL_12079,2022-03-16,ChIJXdNH1SMD7IgRpy7AgOTZCGk,Q494463,geoId/12079,US,United States of America,FL,Florida,12079,Madison County,US,USA,2,0,1,5815,90,0,8475,18474,9847,8627,1946,1938,2448,2258,2344,2541,2561,1632,806,1210685,30.45,-83.47,1854,76.14,,,39,-1,14.15,13.18,8.3,23.43,,41.48,18.883333,15.222222,24.722222,9.144,15.271605,79.925515
US_FL_12079,2022-03-17,ChIJXdNH1SMD7IgRpy7AgOTZCGk,Q494463,geoId/12079,US,United States of America,FL,Florida,12079,Madison County,US,USA,2,0,0,5815,90,2,8477,18474,9847,8627,1946,1938,2448,2258,2344,2541,2561,1632,806,1210685,30.45,-83.47,1854,76.14,,,40,-2,10.68,12.72,10.68,21.36,,35.1,17.6,11.372222,24.633333,0.0,12.716049,73.651389
US_FL_12079,2022-03-18,ChIJXdNH1SMD7IgRpy7AgOTZCGk,Q494463,geoId/12079,US,United States of America,FL,Florida,12079,Madison County,US,USA,2,0,0,5815,90,0,8477,18474,9847,8627,1946,1938,2448,2258,2344,2541,2561,1632,806,1210685,30.45,-83.47,1854,76.14,,,35,1,14.61,8.56,,17.64,10.58,31.74,17.55,12.588889,25.272222,3.471333,14.487654,83.441142
US_FL_12079,2022-03-19,ChIJXdNH1SMD7IgRpy7AgOTZCGk,Q494463,geoId/12079,US,United States of America,FL,Florida,12079,Madison County,US,USA,2,0,0,5815,90,4,8481,18474,9847,8627,1946,1938,2448,2258,2344,2541,2561,1632,806,1210685,30.45,-83.47,1854,76.14,,,65,-10,16.99,12.42,9.8,22.22,12.42,40.52,18.972222,14.538889,24.338889,17.018,16.851852,88.355255
US_FL_12079,2022-03-20,ChIJXdNH1SMD7IgRpy7AgOTZCGk,Q494463,geoId/12079,US,United States of America,FL,Florida,12079,Madison County,US,USA,2,0,0,5815,90,0,8481,18474,9847,8627,1946,1938,2448,2258,2344,2541,2561,1632,806,1210685,30.45,-83.47,1854,76.14,,,57,-26,,14.29,,22.45,12.93,31.3,16.266667,9.561111,23.266667,2.906889,7.623457,57.055478
US_FL_12079,2022-03-21,ChIJXdNH1SMD7IgRpy7AgOTZCGk,Q494463,geoId/12079,US,United States of America,FL,Florida,12079,Madison County,US,USA,2,0,0,5815,90,3,8484,18474,9847,8627,1946,1938,2448,2258,2344,2541,2561,1632,806,1210685,30.45,-83.47,1854,76.14,,,25,-15,15.2,10.57,10.57,25.77,11.23,50.21,14.944444,6.294444,24.816667,0.2794,5.018519,52.502117
US_FL_12079,2022-03-22,ChIJXdNH1SMD7IgRpy7AgOTZCGk,Q494463,geoId/12079,US,United States of America,FL,Florida,12079,Madison County,US,USA,2,0,0,5815,90,1,8485,18474,9847,8627,1946,1938,2448,2258,2344,2541,2561,1632,806,1210685,30.45,-83.47,1854,76.14,,,26,-16,18.07,,13.21,23.63,,49.35,19.133333,9.883333,25.872222,0.0,11.12963,60.45161
US_FL_12079,2022-03-23,ChIJXdNH1SMD7IgRpy7AgOTZCGk,Q494463,geoId/12079,US,United States of America,FL,Florida,12079,Madison County,US,USA,2,0,0,5815,90,1,8486,18474,9847,8627,1946,1938,2448,2258,2344,2541,2561,1632,806,1210685,30.45,-83.47,1854,76.14,,,18,-19,12.0,11.37,9.47,25.89,,41.68,20.844444,16.233333,24.461111,1.058333,17.845679,83.227063
US_FL_12079,2022-03-24,ChIJXdNH1SMD7IgRpy7AgOTZCGk,Q494463,geoId/12079,US,United States of America,FL,Florida,12079,Madison County,US,USA,2,0,4,5815,94,0,8486,18474,9847,8627,1946,1938,2448,2258,2344,2541,2561,1632,806,1210685,30.45,-83.47,1854,76.14,,,14,-17,13.67,16.92,9.76,26.03,9.76,42.95,17.511111,15.0,21.261111,27.601333,15.45679,88.30762
US_FL_12079,2022-03-25,ChIJXdNH1SMD7IgRpy7AgOTZCGk,Q494463,geoId/12079,US,United States of America,FL,Florida,12079,Madison County,US,USA,2,8,0,5823,94,1,8487,18474,9847,8627,1946,1938,2448,2258,2344,2541,2561,1632,806,1210685,30.45,-83.47,1854,76.14,,,17,-14,15.23,,11.77,26.99,,43.6,16.172222,10.094444,22.05,6.35,9.382716,65.149381
US_FL_12079,2022-03-26,ChIJXdNH1SMD7IgRpy7AgOTZCGk,Q494463,geoId/12079,US,United States of America,FL,Florida,12079,Madison County,US,USA,2,0,0,5823,94,1,8488,18474,9847,8627,1946,1938,2448,2258,2344,2541,2561,1632,806,1210685,30.45,-83.47,1854,76.14,,,36,-9,20.17,13.45,,19.42,,34.37,15.461111,8.416667,22.677778,0.0254,6.04321,54.787581
US_FL_12079,2022-03-27,ChIJXdNH1SMD7IgRpy7AgOTZCGk,Q494463,geoId/12079,US,United States of America,FL,Florida,12079,Madison County,US,USA,2,0,0,5823,94,1,8489,18474,9847,8627,1946,1938,2448,2258,2344,2541,2561,1632,806,1210685,30.45,-83.47,1854,76.14,,,28,-28,14.23,,,18.5,16.37,38.43,16.516667,7.833333,23.783333,0.0,3.08642,42.028476
US_FL_12079,2022-03-28,ChIJXdNH1SMD7IgRpy7AgOTZCGk,Q494463,geoId/12079,US,United States of America,FL,Florida,12079,Madison County,US,USA,2,0,0,5823,94,0,8489,18474,9847,8627,1946,1938,2448,2258,2344,2541,2561,1632,806,1210685,30.45,-83.47,1854,76.14,,,23,-2,14.13,,21.98,27.74,10.47,35.07,17.438889,8.872222,26.05,0.0,9.475309,61.349493
US_FL_12079,2022-03-29,ChIJXdNH1SMD7IgRpy7AgOTZCGk,Q494463,geoId/12079,US,United States of America,FL,Florida,12079,Madison County,US,USA,2,0,0,5823,94,0,8489,18474,9847,8627,1946,1938,2448,2258,2344,2541,2561,1632,806,1210685,30.45,-83.47,1854,76.14,,,28,1,13.83,9.04,18.08,27.12,24.99,36.16,18.838889,10.744444,26.905556,0.0,12.018519,65.700693
US_FL_12079,2022-03-30,ChIJXdNH1SMD7IgRpy7AgOTZCGk,Q494463,geoId/12079,US,United States of America,FL,Florida,12079,Madison County,US,USA,2,0,2,5823,96,1,8490,18474,9847,8627,1946,1938,2448,2258,2344,2541,2561,1632,806,1210685,30.45,-83.47,1854,76.14,,,23,2,14.95,,12.81,24.56,,37.91,20.961111,14.533333,27.666667,0.0,14.061728,65.489819
US_FL_12079,2022-03-31,ChIJXdNH1SMD7IgRpy7AgOTZCGk,Q494463,geoId/12079,US,United States of America,FL,Florida,12079,Madison County,US,USA,2,0,0,5823,96,0,8490,18474,9847,8627,1946,1938,2448,2258,2344,2541,2561,1632,806,1210685,30.45,-83.47,1854,76.14,,,22,0,11.03,,9.52,22.05,10.03,41.1,21.938889,17.566667,26.727778,3.048,18.475309,81.082227
US_FL_12079,2022-04-01,ChIJXdNH1SMD7IgRpy7AgOTZCGk,Q494463,geoId/12079,US,United States of America,FL,Florida,12079,Madison County,US,USA,2,0,0,5823,96,1,8491,18474,9847,8627,1946,1938,2448,2258,2344,2541,2561,1632,806,1210685,30.45,-83.47,1854,76.14,,,25,2,,17.62,15.97,15.97,,41.3,19.75,14.344444,25.144444,6.2484,12.783951,64.884664
US_FL_12079,2022-04-02,ChIJXdNH1SMD7IgRpy7AgOTZCGk,Q494463,geoId/12079,US,United States of America,FL,Florida,12079,Madison County,US,USA,2,0,0,5823,96,0,8491,18474,9847,8627,1946,1938,2448,2258,2344,2541,2561,1632,806,1210685,30.45,-83.47,1854,76.14,,,28,-18,,10.33,12.4,22.04,,35.12,15.15,10.955556,21.766667,0.0,11.339506,79.602681
US_FL_12079,2022-04-03,ChIJXdNH1SMD7IgRpy7AgOTZCGk,Q494463,geoId/12079,US,United States of America,FL,Florida,12079,Madison County,US,USA,2,0,0,5823,96,2,8493,18474,9847,8627,1946,1938,2448,2258,2344,2541,2561,1632,806,1210685,30.45,-83.47,1854,76.14,,,30,-27,,10.07,10.07,32.21,,38.93,16.288889,9.344444,24.633333,2.667,9.407407,64.48179
US_FL_12079,2022-04-04,ChIJXdNH1SMD7IgRpy7AgOTZCGk,Q494463,geoId/12079,US,United States of America,FL,Florida,12079,Madison County,US,USA,2,0,0,5823,96,3,8496,18474,9847,8627,1946,1938,2448,2258,2344,2541,2561,1632,806,1210685,30.45,-83.47,1854,76.14,,,19,1,9.06,,13.87,23.46,,45.86,17.666667,9.372222,26.616667,0.0,9.450617,59.968073
US_FL_12079,2022-04-05,ChIJXdNH1SMD7IgRpy7AgOTZCGk,Q494463,geoId/12079,US,United States of America,FL,Florida,12079,Madison County,US,USA,2,0,0,5823,96,0,8496,18474,9847,8627,1946,1938,2448,2258,2344,2541,2561,1632,806,1210685,30.45,-83.47,1854,76.14,,,28,1,10.69,,14.43,35.28,9.62,41.69,20.061111,12.866667,26.872222,3.005667,16.432099,81.051455
US_FL_12079,2022-04-06,ChIJXdNH1SMD7IgRpy7AgOTZCGk,Q494463,geoId/12079,US,United States of America,FL,Florida,12079,Madison County,US,USA,2,0,0,5823,96,1,8497,18474,9847,8627,1946,1938,2448,2258,2344,2541,2561,1632,806,1210685,30.45,-83.47,1854,76.14,,,18,1,9.81,12.91,10.85,28.4,7.75,40.8,21.744444,16.344444,26.861111,9.652,20.314815,91.843042
US_FL_12079,2022-04-07,ChIJXdNH1SMD7IgRpy7AgOTZCGk,Q494463,geoId/12079,US,United States of America,FL,Florida,12079,Madison County,US,USA,2,0,0,5823,96,0,8497,18474,9847,8627,1946,1938,2448,2258,2344,2541,2561,1632,806,1210685,30.45,-83.47,1854,76.14,,,16,3,12.42,8.64,11.88,21.6,8.1,38.34,22.883333,18.983333,25.383333,10.625667,17.753086,73.775426
US_FL_12079,2022-04-08,ChIJXdNH1SMD7IgRpy7AgOTZCGk,Q494463,geoId/12079,US,United States of America,FL,Florida,12079,Madison County,US,USA,2,3,0,5826,96,2,8499,18474,9847,8627,1946,1938,2448,2258,2344,2541,2561,1632,806,1210685,30.45,-83.47,1854,76.14,,,14,1,10.09,,,22.84,,26.56,16.411111,9.883333,22.4,0.0254,4.234568,45.026232
US_FL_12079,2022-04-09,ChIJXdNH1SMD7IgRpy7AgOTZCGk,Q494463,geoId/12079,US,United States of America,FL,Florida,12079,Madison County,US,USA,2,0,0,5826,96,3,8502,18474,9847,8627,1946,1938,2448,2258,2344,2541,2561,1632,806,1210685,30.45,-83.47,1854,76.14,,,32,8,13.37,,11.14,26.73,,34.9,13.333333,6.505556,19.055556,0.0,1.006173,43.567279
US_FL_12079,2022-04-10,ChIJXdNH1SMD7IgRpy7AgOTZCGk,Q494463,geoId/12079,US,United States of America,FL,Florida,12079,Madison County,US,USA,2,0,0,5826,96,3,8505,18474,9847,8627,1946,1938,2448,2258,2344,2541,2561,1632,806,1210685,30.45,-83.47,1854,76.14,,,28,-24,10.72,,,17.87,14.29,43.6,13.666667,5.538889,23.533333,0.0,4.135802,53.702752
US_FL_12079,2022-04-11,ChIJXdNH1SMD7IgRpy7AgOTZCGk,Q494463,geoId/12079,US,United States of America,FL,Florida,12079,Madison County,US,USA,2,0,0,5826,96,0,8505,18474,9847,8627,1946,1938,2448,2258,2344,2541,2561,1632,806,1210685,30.45,-83.47,1854,76.14,,,17,4,11.73,,,26.02,,46.43,16.666667,7.088889,25.777778,0.0,9.419753,63.15802
US_FL_12079,2022-04-12,ChIJXdNH1SMD7IgRpy7AgOTZCGk,Q494463,geoId/12079,US,United States of America,FL,Florida,12079,Madison County,US,USA,2,0,0,5826,96,0,8505,18474,9847,8627,1946,1938,2448,2258,2344,2541,2561,1632,806,1210685,30.45,-83.47,1854,76.14,,,18,3,14.31,,,25.45,,32.87,20.322222,11.083333,26.888889,0.0,14.209877,68.831365
US_FL_12079,2022-04-13,ChIJXdNH1SMD7IgRpy7AgOTZCGk,Q494463,geoId/12079,US,United States of America,FL,Florida,12079,Madison County,US,USA,2,0,0,5826,96,3,8508,18474,9847,8627,1946,1938,2448,2258,2344,2541,2561,1632,806,1210685,30.45,-83.47,1854,76.14,,,9,0,14.18,8.61,,28.87,7.6,29.37,21.0,15.194444,27.272222,0.0,15.407407,71.242466
US_FL_12079,2022-04-14,ChIJXdNH1SMD7IgRpy7AgOTZCGk,Q494463,geoId/12079,US,United States of America,FL,Florida,12079,Madison County,US,USA,2,0,0,5826,96,0,8508,18474,9847,8627,1946,1938,2448,2258,2344,2541,2561,1632,806,1210685,30.45,-83.47,1854,76.14,,,21,-1,15.63,11.98,,26.05,10.94,39.07,20.95,16.2,26.116667,0.0,17.259259,80.385156
US_FL_12079,2022-04-15,ChIJXdNH1SMD7IgRpy7AgOTZCGk,Q494463,geoId/12079,US,United States of America,FL,Florida,12079,Madison County,US,USA,2,0,0,5826,96,0,8508,18474,9847,8627,1946,1938,2448,2258,2344,2541,2561,1632,806,1210685,30.45,-83.47,1854,76.14,,,10,-20,15.23,,11.77,27.0,11.77,45.7,21.555556,15.761111,28.694444,0.0,13.623457,61.570953
US_FL_12079,2022-04-16,ChIJXdNH1SMD7IgRpy7AgOTZCGk,Q494463,geoId/12079,US,United States of America,FL,Florida,12079,Madison County,US,USA,2,0,0,5826,96,1,8509,18474,9847,8627,1946,1938,2448,2258,2344,2541,2561,1632,806,1210685,30.45,-83.47,1854,76.14,,,12,-9,19.83,,,27.18,,33.06,21.211111,16.261111,27.5,0.0,17.166667,79.114852
US_FL_12079,2022-04-17,ChIJXdNH1SMD7IgRpy7AgOTZCGk,Q494463,geoId/12079,US,United States of America,FL,Florida,12079,Madison County,US,USA,2,0,0,5826,96,0,8509,18474,9847,8627,1946,1938,2448,2258,2344,2541,2561,1632,806,1210685,30.45,-83.47,1854,76.14,,,21,-24,15.48,,,23.59,,34.65,22.895062,17.055556,28.203704,3.229429,19.270833,80.320433
US_FL_12079,2022-04-18,ChIJXdNH1SMD7IgRpy7AgOTZCGk,Q494463,geoId/12079,US,United States of America,FL,Florida,12079,Madison County,US,USA,2,0,0,5826,96,0,8509,18474,9847,8627,1946,1938,2448,2258,2344,2541,2561,1632,806,1210685,30.45,-83.47,1854,76.14,,,24,-6,15.6,14.95,13.0,37.71,11.7,44.86,21.740741,17.981481,27.975309,4.529667,18.131944,81.245374
US_FL_12079,2022-04-19,ChIJXdNH1SMD7IgRpy7AgOTZCGk,Q494463,geoId/12079,US,United States of America,FL,Florida,12079,Madison County,US,USA,2,0,0,5826,96,1,8510,18474,9847,8627,1946,1938,2448,2258,2344,2541,2561,1632,806,1210685,30.45,-83.47,1854,76.14,,,25,2,15.15,,8.66,24.35,10.82,37.34,17.272222,11.261111,24.194444,0.7112,5.419753,46.271412
US_FL_12079,2022-04-20,ChIJXdNH1SMD7IgRpy7AgOTZCGk,Q494463,geoId/12079,US,United States of America,FL,Florida,12079,Madison County,US,USA,2,0,1,5826,97,2,8512,18474,9847,8627,1946,1938,2448,2258,2344,2541,2561,1632,806,1210685,30.45,-83.47,1854,76.14,,,23,0,14.77,10.22,8.52,19.88,9.65,40.32,15.777778,7.466667,25.577778,0.0,7.91358,60.734051
US_FL_12079,2022-04-21,ChIJXdNH1SMD7IgRpy7AgOTZCGk,Q494463,geoId/12079,US,United States of America,FL,Florida,12079,Madison County,US,USA,2,0,0,5826,97,1,8513,18474,9847,8627,1946,1938,2448,2258,2344,2541,2561,1632,806,1210685,30.45,-83.47,1854,76.14,,,32,2,15.45,7.99,14.39,27.71,,29.31,20.244444,12.111111,26.683333,0.0,12.802469,63.155673
US_FL_12079,2022-04-22,ChIJXdNH1SMD7IgRpy7AgOTZCGk,Q494463,geoId/12079,US,United States of America,FL,Florida,12079,Madison County,US,USA,2,12,0,5838,97,4,8517,18474,9847,8627,1946,1938,2448,2258,2344,2541,2561,1632,806,1210685,30.45,-83.47,1854,76.14,,,25,1,11.65,9.43,,24.41,8.32,41.6,20.955556,14.161111,27.633333,0.0,13.5,63.120775
US_FL_12079,2022-04-23,ChIJXdNH1SMD7IgRpy7AgOTZCGk,Q494463,geoId/12079,US,United States of America,FL,Florida,12079,Madison County,US,USA,2,0,0,5838,97,7,8524,18474,9847,8627,1946,1938,2448,2258,2344,2541,2561,1632,806,1210685,30.45,-83.47,1854,76.14,,,32,1,22.78,,,25.81,,43.27,20.983333,14.038889,27.705556,0.0,14.092593,65.740639
US_FL_12079,2022-04-24,ChIJXdNH1SMD7IgRpy7AgOTZCGk,Q494463,geoId/12079,US,United States of America,FL,Florida,12079,Madison County,US,USA,2,0,0,5838,97,2,8526,18474,9847,8627,1946,1938,2448,2258,2344,2541,2561,1632,806,1210685,30.45,-83.47,1854,76.14,,,35,-23,11.55,,15.17,18.78,,49.11,21.8,14.65,28.544444,0.0,15.0,66.10391
US_FL_12079,2022-04-25,ChIJXdNH1SMD7IgRpy7AgOTZCGk,Q494463,geoId/12079,US,United States of America,FL,Florida,12079,Madison County,US,USA,2,0,0,5838,97,0,8526,18474,9847,8627,1946,1938,2448,2258,2344,2541,2561,1632,806,1210685,30.45,-83.47,1854,76.14,,,27,0,12.29,9.09,12.29,26.73,,47.57,22.811111,16.205556,29.116667,0.0,16.58642,68.903808
US_FL_12079,2022-04-26,ChIJXdNH1SMD7IgRpy7AgOTZCGk,Q494463,geoId/12079,US,United States of America,FL,Florida,12079,Madison County,US,USA,2,0,0,5838,97,0,8526,18474,9847,8627,1946,1938,2448,2258,2344,2541,2561,1632,806,1210685,30.45,-83.47,1854,76.14,,,25,-3,9.95,9.43,,28.8,8.9,39.8,23.138889,16.805556,29.594444,0.0,17.024691,69.364903
US_FL_12079,2022-04-27,ChIJXdNH1SMD7IgRpy7AgOTZCGk,Q494463,geoId/12079,US,United States of America,FL,Florida,12079,Madison County,US,USA,2,0,0,5838,97,1,8527,18474,9847,8627,1946,1938,2448,2258,2344,2541,2561,1632,806,1210685,30.45,-83.47,1854,76.14,,,19,1,15.73,,13.02,15.73,,32.01,22.044444,15.705556,28.677778,0.0,13.932099,60.765245
US_FL_12079,2022-04-28,ChIJXdNH1SMD7IgRpy7AgOTZCGk,Q494463,geoId/12079,US,United States of America,FL,Florida,12079,Madison County,US,USA,2,0,0,5838,97,1,8528,18474,9847,8627,1946,1938,2448,2258,2344,2541,2561,1632,806,1210685,30.45,-83.47,1854,76.14,,,49,4,13.46,,9.15,28.0,,34.46,21.766667,15.566667,28.255556,0.0,11.950617,54.451101
US_FL_12079,2022-04-29,ChIJXdNH1SMD7IgRpy7AgOTZCGk,Q494463,geoId/12079,US,United States of America,FL,Florida,12079,Madison County,US,USA,2,0,0,5838,97,9,8537,18474,9847,8627,1946,1938,2448,2258,2344,2541,2561,1632,806,1210685,30.45,-83.47,1854,76.14,,,38,3,,9.73,12.97,23.25,12.97,30.27,21.238889,14.461111,28.183333,0.0,11.808642,56.007745
US_FL_12079,2022-04-30,ChIJXdNH1SMD7IgRpy7AgOTZCGk,Q494463,geoId/12079,US,United States of America,FL,Florida,12079,Madison County,US,USA,2,0,0,5838,97,0,8537,18474,9847,8627,1946,1938,2448,2258,2344,2541,2561,1632,806,1210685,30.45,-83.47,1854,76.14,,,60,-4,,,12.18,24.35,,44.4,22.594444,16.205556,28.433333,0.0,15.617284,65.670843
US_FL_12079,2022-05-01,ChIJXdNH1SMD7IgRpy7AgOTZCGk,Q494463,geoId/12079,US,United States of America,FL,Florida,12079,Madison County,US,USA,2,0,0,5838,97,2,8539,18474,9847,8627,1946,1938,2448,2258,2344,2541,2561,1632,806,1210685,30.45,-83.47,1854,76.14,,,50,-24,15.26,11.79,13.88,22.9,,33.3,22.127778,17.122222,28.422222,0.254,18.012346,79.003068
US_FL_12079,2022-05-02,ChIJXdNH1SMD7IgRpy7AgOTZCGk,Q494463,geoId/12079,US,United States of America,FL,Florida,12079,Madison County,US,USA,2,0,0,5838,97,0,8539,18474,9847,8627,1946,1938,2448,2258,2344,2541,2561,1632,806,1210685,30.45,-83.47,1854,76.14,,,22,4,11.28,,19.87,22.55,8.05,40.81,22.766667,16.861111,30.094444,0.1778,17.932099,75.203127
US_FL_12079,2022-05-03,ChIJXdNH1SMD7IgRpy7AgOTZCGk,Q494463,geoId/12079,US,United States of America,FL,Florida,12079,Madison County,US,USA,2,0,0,5838,97,0,8539,18474,9847,8627,1946,1938,2448,2258,2344,2541,2561,1632,806,1210685,30.45,-83.47,1854,76.14,,,27,7,14.03,,11.87,19.42,9.17,28.59,24.316667,18.25,30.694444,0.042333,19.265432,74.387379
US_FL_12079,2022-05-04,ChIJXdNH1SMD7IgRpy7AgOTZCGk,Q494463,geoId/12079,US,United States of America,FL,Florida,12079,Madison County,US,USA,2,0,0,5838,97,0,8539,18474,9847,8627,1946,1938,2448,2258,2344,2541,2561,1632,806,1210685,30.45,-83.47,1854,76.14,,,21,2,16.0,9.71,13.14,25.71,,33.71,24.277778,18.861111,31.094444,3.01625,19.259259,74.42753
US_FL_12079,2022-05-05,ChIJXdNH1SMD7IgRpy7AgOTZCGk,Q494463,geoId/12079,US,United States of America,FL,Florida,12079,Madison County,US,USA,2,0,0,5838,97,0,8539,18474,9847,8627,1946,1938,2448,2258,2344,2541,2561,1632,806,1210685,30.45,-83.47,1854,76.14,,,23,8,8.47,8.47,9.03,24.28,,27.1,25.355556,18.916667,31.866667,0.0,19.098765,68.792691
US_FL_12079,2022-05-06,ChIJXdNH1SMD7IgRpy7AgOTZCGk,Q494463,geoId/12079,US,United States of America,FL,Florida,12079,Madison County,US,USA,2,11,0,5849,97,6,8545,18474,9847,8627,1946,1938,2448,2258,2344,2541,2561,1632,806,1210685,30.45,-83.47,1854,76.14,,,15,0,16.32,9.56,11.25,24.76,8.44,37.7,23.611111,19.65,29.538889,3.852333,20.203704,82.461916
US_FL_12079,2022-05-07,ChIJXdNH1SMD7IgRpy7AgOTZCGk,Q494463,geoId/12079,US,United States of America,FL,Florida,12079,Madison County,US,USA,2,0,0,5849,97,1,8546,18474,9847,8627,1946,1938,2448,2258,2344,2541,2561,1632,806,1210685,30.45,-83.47,1854,76.14,,,16,-14,12.14,,12.9,18.21,11.38,40.22,23.533333,18.911111,28.277778,4.261556,17.475309,69.747155
US_FL_12079,2022-05-08,ChIJXdNH1SMD7IgRpy7AgOTZCGk,Q494463,geoId/12079,US,United States of America,FL,Florida,12079,Madison County,US,USA,2,0,0,5849,97,0,8546,18474,9847,8627,1946,1938,2448,2258,2344,2541,2561,1632,806,1210685,30.45,-83.47,1854,76.14,,,22,-23,21.44,,13.31,18.48,,39.18,21.361111,14.355556,27.677778,0.0,14.067901,64.074229
