location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,elevation_m,area_sq_km,life_expectancy,mobility_grocery_and_pharmacy,mobility_workplaces,search_trends_infection,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_WV_54093,2021-07-09,ChIJo3QxpgPGSogRbai4uB2m3-U,Q118743,geoId/54093,US,United States of America,WV,West Virginia,54093,Tucker County,US,USA,2,0,0,548,10,0,1903,6992,3578,3414,583,674,713,713,840,1134,1099,819,417,1913128,39.1,-79.57,974,1091,77.6,,,23.03,32.45,22.494444,18.633333,28.15,0.9525,,18.635802,77.14052
US_WV_54093,2021-07-10,ChIJo3QxpgPGSogRbai4uB2m3-U,Q118743,geoId/54093,US,United States of America,WV,West Virginia,54093,Tucker County,US,USA,2,0,0,548,10,3,1906,6992,3578,3414,583,674,713,713,840,1134,1099,819,417,1913128,39.1,-79.57,974,1091,77.6,,,18.04,35.02,20.516667,14.5,26.694444,0.1016,,14.185185,65.992372
US_WV_54093,2021-07-11,ChIJo3QxpgPGSogRbai4uB2m3-U,Q118743,geoId/54093,US,United States of America,WV,West Virginia,54093,Tucker County,US,USA,2,0,0,548,10,0,1906,6992,3578,3414,583,674,713,713,840,1134,1099,819,417,1913128,39.1,-79.57,974,1091,77.6,,,18.54,28.35,22.883333,16.255556,31.111111,0.834571,,17.950617,72.106676
US_WV_54093,2021-07-12,ChIJo3QxpgPGSogRbai4uB2m3-U,Q118743,geoId/54093,US,United States of America,WV,West Virginia,54093,Tucker County,US,USA,2,0,0,548,10,0,1906,6992,3578,3414,583,674,713,713,840,1134,1099,819,417,1913128,39.1,-79.57,974,1091,77.6,,,27.55,38.56,24.216667,18.722222,31.361111,10.922,,20.475309,77.785973
US_WV_54093,2021-07-13,ChIJo3QxpgPGSogRbai4uB2m3-U,Q118743,geoId/54093,US,United States of America,WV,West Virginia,54093,Tucker County,US,USA,2,0,0,548,10,4,1910,6992,3578,3414,583,674,713,713,840,1134,1099,819,417,1913128,39.1,-79.57,974,1091,77.6,,,23.14,36.37,25.072222,20.05,31.172222,3.259667,,20.061728,72.121408
US_WV_54093,2021-07-14,ChIJo3QxpgPGSogRbai4uB2m3-U,Q118743,geoId/54093,US,United States of America,WV,West Virginia,54093,Tucker County,US,USA,2,0,0,548,10,0,1910,6992,3578,3414,583,674,713,713,840,1134,1099,819,417,1913128,39.1,-79.57,974,1091,77.6,,,20.16,32.89,23.811111,19.705556,29.0,1.058333,,18.475309,70.526882
US_WV_54093,2021-07-15,ChIJo3QxpgPGSogRbai4uB2m3-U,Q118743,geoId/54093,US,United States of America,WV,West Virginia,54093,Tucker County,US,USA,2,0,0,548,10,4,1914,6992,3578,3414,583,674,713,713,840,1134,1099,819,417,1913128,39.1,-79.57,974,1091,77.6,,,25.83,45.2,23.294444,17.894444,29.772222,0.41275,,19.049383,75.128673
US_WV_54093,2021-07-16,ChIJo3QxpgPGSogRbai4uB2m3-U,Q118743,geoId/54093,US,United States of America,WV,West Virginia,54093,Tucker County,US,USA,2,0,0,548,10,2,1916,6992,3578,3414,583,674,713,713,840,1134,1099,819,417,1913128,39.1,-79.57,974,1091,77.6,,,,23.8,24.233333,17.927778,31.366667,0.254,,18.660494,69.190263
US_WV_54093,2021-07-17,ChIJo3QxpgPGSogRbai4uB2m3-U,Q118743,geoId/54093,US,United States of America,WV,West Virginia,54093,Tucker County,US,USA,2,0,0,548,10,0,1916,6992,3578,3414,583,674,713,713,840,1134,1099,819,417,1913128,39.1,-79.57,974,1091,77.6,,,,39.58,22.966667,18.483333,30.416667,3.81,,19.419753,78.883596
US_WV_54093,2021-07-18,ChIJo3QxpgPGSogRbai4uB2m3-U,Q118743,geoId/54093,US,United States of America,WV,West Virginia,54093,Tucker County,US,USA,2,0,0,548,10,2,1918,6992,3578,3414,583,674,713,713,840,1134,1099,819,417,1913128,39.1,-79.57,974,1091,77.6,,,26.55,28.59,20.672222,16.844444,26.7,9.144,,16.425926,74.782014
US_WV_54093,2021-07-19,ChIJo3QxpgPGSogRbai4uB2m3-U,Q118743,geoId/54093,US,United States of America,WV,West Virginia,54093,Tucker County,US,USA,2,1,0,549,10,0,1918,6992,3578,3414,583,674,713,713,840,1134,1099,819,417,1913128,39.1,-79.57,974,1091,77.6,,,40.4,35.48,21.233333,15.122222,28.161111,0.0762,,16.438272,72.009667
US_WV_54093,2021-07-20,ChIJo3QxpgPGSogRbai4uB2m3-U,Q118743,geoId/54093,US,United States of America,WV,West Virginia,54093,Tucker County,US,USA,2,0,0,549,10,0,1918,6992,3578,3414,583,674,713,713,840,1134,1099,819,417,1913128,39.1,-79.57,974,1091,77.6,,,25.47,48.91,21.5,14.894444,28.783333,0.0,,16.87037,72.567426
US_WV_54093,2021-07-21,ChIJo3QxpgPGSogRbai4uB2m3-U,Q118743,geoId/54093,US,United States of America,WV,West Virginia,54093,Tucker County,US,USA,2,0,0,549,10,2,1920,6992,3578,3414,583,674,713,713,840,1134,1099,819,417,1913128,39.1,-79.57,974,1091,77.6,,,29.87,37.08,22.194444,17.0,27.788889,0.3048,,17.574074,73.522247
US_WV_54093,2021-07-22,ChIJo3QxpgPGSogRbai4uB2m3-U,Q118743,geoId/54093,US,United States of America,WV,West Virginia,54093,Tucker County,US,USA,2,0,0,549,10,0,1920,6992,3578,3414,583,674,713,713,840,1134,1099,819,417,1913128,39.1,-79.57,974,1091,77.6,,,21.46,44.0,19.816667,13.083333,26.044444,1.1176,,13.160494,63.938729
US_WV_54093,2021-07-23,ChIJo3QxpgPGSogRbai4uB2m3-U,Q118743,geoId/54093,US,United States of America,WV,West Virginia,54093,Tucker County,US,USA,2,0,0,549,10,0,1920,6992,3578,3414,583,674,713,713,840,1134,1099,819,417,1913128,39.1,-79.57,974,1091,77.6,,,19.7,27.99,19.6,12.5,27.466667,0.0,,12.740741,62.5114
US_WV_54093,2021-07-24,ChIJo3QxpgPGSogRbai4uB2m3-U,Q118743,geoId/54093,US,United States of America,WV,West Virginia,54093,Tucker County,US,USA,2,0,0,549,10,4,1924,6992,3578,3414,583,674,713,713,840,1134,1099,819,417,1913128,39.1,-79.57,974,1091,77.6,,,24.03,27.16,21.911111,14.716667,30.077778,0.0,,15.574074,65.273524
US_WV_54093,2021-07-25,ChIJo3QxpgPGSogRbai4uB2m3-U,Q118743,geoId/54093,US,United States of America,WV,West Virginia,54093,Tucker County,US,USA,2,0,0,549,10,0,1924,6992,3578,3414,583,674,713,713,840,1134,1099,819,417,1913128,39.1,-79.57,974,1091,77.6,,,18.96,30.94,24.644444,18.627778,30.961111,0.0,,20.067901,73.341631
US_WV_54093,2021-07-26,ChIJo3QxpgPGSogRbai4uB2m3-U,Q118743,geoId/54093,US,United States of America,WV,West Virginia,54093,Tucker County,US,USA,2,0,0,549,10,0,1924,6992,3578,3414,583,674,713,713,840,1134,1099,819,417,1913128,39.1,-79.57,974,1091,77.6,,,24.39,33.54,24.461111,19.394444,31.255556,0.0635,,20.135802,74.691911
US_WV_54093,2021-07-27,ChIJo3QxpgPGSogRbai4uB2m3-U,Q118743,geoId/54093,US,United States of America,WV,West Virginia,54093,Tucker County,US,USA,2,0,0,549,10,0,1924,6992,3578,3414,583,674,713,713,840,1134,1099,819,417,1913128,39.1,-79.57,974,1091,77.6,,,21.89,40.79,23.244444,16.022222,31.033333,2.2098,,16.283951,63.01786
US_WV_54093,2021-07-28,ChIJo3QxpgPGSogRbai4uB2m3-U,Q118743,geoId/54093,US,United States of America,WV,West Virginia,54093,Tucker County,US,USA,2,1,0,550,10,0,1924,6992,3578,3414,583,674,713,713,840,1134,1099,819,417,1913128,39.1,-79.57,974,1091,77.6,,,22.52,38.9,23.072222,15.572222,30.933333,0.0,,16.339506,64.054521
US_WV_54093,2021-07-29,ChIJo3QxpgPGSogRbai4uB2m3-U,Q118743,geoId/54093,US,United States of America,WV,West Virginia,54093,Tucker County,US,USA,2,0,0,550,10,2,1926,6992,3578,3414,583,674,713,713,840,1134,1099,819,417,1913128,39.1,-79.57,974,1091,77.6,,,16.32,33.65,22.944444,17.122222,29.794444,0.296333,,19.290123,77.833168
US_WV_54093,2021-07-30,ChIJo3QxpgPGSogRbai4uB2m3-U,Q118743,geoId/54093,US,United States of America,WV,West Virginia,54093,Tucker County,US,USA,2,1,0,551,10,1,1927,6992,3578,3414,583,674,713,713,840,1134,1099,819,417,1913128,39.1,-79.57,974,1091,77.6,,,27.93,40.34,23.244444,18.511111,27.588889,27.831143,,18.006173,70.991659
US_WV_54093,2021-07-31,ChIJo3QxpgPGSogRbai4uB2m3-U,Q118743,geoId/54093,US,United States of America,WV,West Virginia,54093,Tucker County,US,USA,2,0,0,551,10,0,1927,6992,3578,3414,583,674,713,713,840,1134,1099,819,417,1913128,39.1,-79.57,974,1091,77.6,,,21.05,32.13,19.805556,14.7,26.533333,0.4826,,13.141975,63.782004
US_WV_54093,2021-08-01,ChIJo3QxpgPGSogRbai4uB2m3-U,Q118743,geoId/54093,US,United States of America,WV,West Virginia,54093,Tucker County,US,USA,2,0,0,551,10,0,1927,6992,3578,3414,583,674,713,713,840,1134,1099,819,417,1913128,39.1,-79.57,974,1091,77.6,,,28.2,22.98,20.588889,16.5,26.6,0.127,,15.530864,70.765517
US_WV_54093,2021-08-02,ChIJo3QxpgPGSogRbai4uB2m3-U,Q118743,geoId/54093,US,United States of America,WV,West Virginia,54093,Tucker County,US,USA,2,3,0,554,10,0,1927,6992,3578,3414,583,674,713,713,840,1134,1099,819,417,1913128,39.1,-79.57,974,1091,77.6,,,,31.55,18.855556,13.411111,25.016667,0.2286,,12.728395,66.708197
US_WV_54093,2021-08-03,ChIJo3QxpgPGSogRbai4uB2m3-U,Q118743,geoId/54093,US,United States of America,WV,West Virginia,54093,Tucker County,US,USA,2,-1,0,553,10,1,1928,6992,3578,3414,583,674,713,713,840,1134,1099,819,417,1913128,39.1,-79.57,974,1091,77.6,,,23.76,33.81,18.516667,12.944444,26.111111,0.0635,,13.030864,68.379498
US_WV_54093,2021-08-04,ChIJo3QxpgPGSogRbai4uB2m3-U,Q118743,geoId/54093,US,United States of America,WV,West Virginia,54093,Tucker County,US,USA,2,1,0,554,10,0,1928,6992,3578,3414,583,674,713,713,840,1134,1099,819,417,1913128,39.1,-79.57,974,1091,77.6,,,,27.81,20.322222,14.094444,27.316667,1.693333,,14.845679,68.898849
US_WV_54093,2021-08-05,ChIJo3QxpgPGSogRbai4uB2m3-U,Q118743,geoId/54093,US,United States of America,WV,West Virginia,54093,Tucker County,US,USA,2,2,0,556,10,3,1931,6992,3578,3414,583,674,713,713,840,1134,1099,819,417,1913128,39.1,-79.57,974,1091,77.6,,-24,16.42,29.95,20.033333,13.777778,27.838889,2.322286,,14.851852,70.292342
US_WV_54093,2021-08-06,ChIJo3QxpgPGSogRbai4uB2m3-U,Q118743,geoId/54093,US,United States of America,WV,West Virginia,54093,Tucker County,US,USA,2,4,0,560,10,0,1931,6992,3578,3414,583,674,713,713,840,1134,1099,819,417,1913128,39.1,-79.57,974,1091,77.6,,,18.31,35.71,22.066667,14.744444,30.644444,0.0,,15.820988,65.992351
US_WV_54093,2021-08-07,ChIJo3QxpgPGSogRbai4uB2m3-U,Q118743,geoId/54093,US,United States of America,WV,West Virginia,54093,Tucker County,US,USA,2,0,0,560,10,1,1932,6992,3578,3414,583,674,713,713,840,1134,1099,819,417,1913128,39.1,-79.57,974,1091,77.6,,,27.81,31.78,21.922222,15.894444,28.255556,0.0,,17.012346,71.565631
US_WV_54093,2021-08-08,ChIJo3QxpgPGSogRbai4uB2m3-U,Q118743,geoId/54093,US,United States of America,WV,West Virginia,54093,Tucker County,US,USA,2,0,0,560,10,0,1932,6992,3578,3414,583,674,713,713,840,1134,1099,819,417,1913128,39.1,-79.57,974,1091,77.6,,,22.58,35.92,21.811111,16.177778,29.394444,1.233714,,17.851852,76.245063
US_WV_54093,2021-08-09,ChIJo3QxpgPGSogRbai4uB2m3-U,Q118743,geoId/54093,US,United States of America,WV,West Virginia,54093,Tucker County,US,USA,2,3,0,563,10,0,1932,6992,3578,3414,583,674,713,713,840,1134,1099,819,417,1913128,39.1,-79.57,974,1091,77.6,,,37.06,37.06,23.466667,16.711111,32.227778,0.874889,,17.839506,68.611171
US_WV_54093,2021-08-10,ChIJo3QxpgPGSogRbai4uB2m3-U,Q118743,geoId/54093,US,United States of America,WV,West Virginia,54093,Tucker County,US,USA,2,3,0,566,10,0,1932,6992,3578,3414,583,674,713,713,840,1134,1099,819,417,1913128,39.1,-79.57,974,1091,77.6,,,,23.1,24.561111,19.161111,31.755556,0.592667,,19.487654,71.701781
US_WV_54093,2021-08-11,ChIJo3QxpgPGSogRbai4uB2m3-U,Q118743,geoId/54093,US,United States of America,WV,West Virginia,54093,Tucker County,US,USA,2,0,0,566,10,17,1949,6992,3578,3414,583,674,713,713,840,1134,1099,819,417,1913128,39.1,-79.57,974,1091,77.6,,,20.54,37.83,24.233333,19.4,31.422222,5.672667,,20.41358,77.893869
US_WV_54093,2021-08-12,ChIJo3QxpgPGSogRbai4uB2m3-U,Q118743,geoId/54093,US,United States of America,WV,West Virginia,54093,Tucker County,US,USA,2,0,0,566,10,0,1949,6992,3578,3414,583,674,713,713,840,1134,1099,819,417,1913128,39.1,-79.57,974,1091,77.6,,,31.54,50.68,25.827778,19.022222,33.705556,1.157111,,19.802469,68.074745
US_WV_54093,2021-08-13,ChIJo3QxpgPGSogRbai4uB2m3-U,Q118743,geoId/54093,US,United States of America,WV,West Virginia,54093,Tucker County,US,USA,2,4,0,570,10,3,1952,6992,3578,3414,583,674,713,713,840,1134,1099,819,417,1913128,39.1,-79.57,974,1091,77.6,,,27.28,36.01,26.044444,19.627778,33.566667,2.830286,,19.839506,67.42025
US_WV_54093,2021-08-14,ChIJo3QxpgPGSogRbai4uB2m3-U,Q118743,geoId/54093,US,United States of America,WV,West Virginia,54093,Tucker County,US,USA,2,0,0,570,10,2,1954,6992,3578,3414,583,674,713,713,840,1134,1099,819,417,1913128,39.1,-79.57,974,1091,77.6,,,24.85,35.66,22.666667,19.277778,29.938889,2.709333,,20.030864,83.292211
US_WV_54093,2021-08-15,ChIJo3QxpgPGSogRbai4uB2m3-U,Q118743,geoId/54093,US,United States of America,WV,West Virginia,54093,Tucker County,US,USA,2,0,0,570,10,0,1954,6992,3578,3414,583,674,713,713,840,1134,1099,819,417,1913128,39.1,-79.57,974,1091,77.6,,,24.61,30.77,21.294444,18.277778,25.988889,1.233714,,17.938272,79.458434
US_WV_54093,2021-08-16,ChIJo3QxpgPGSogRbai4uB2m3-U,Q118743,geoId/54093,US,United States of America,WV,West Virginia,54093,Tucker County,US,USA,2,13,0,583,10,0,1954,6992,3578,3414,583,674,713,713,840,1134,1099,819,417,1913128,39.1,-79.57,974,1091,77.6,,,,38.02,21.361111,18.605556,25.605556,3.979333,,19.246914,86.34674
US_WV_54093,2021-08-17,ChIJo3QxpgPGSogRbai4uB2m3-U,Q118743,geoId/54093,US,United States of America,WV,West Virginia,54093,Tucker County,US,USA,2,4,0,587,10,0,1954,6992,3578,3414,583,674,713,713,840,1134,1099,819,417,1913128,39.1,-79.57,974,1091,77.6,,,18.95,39.09,22.527778,19.877778,27.638889,13.631333,,20.611111,87.105215
US_WV_54093,2021-08-18,ChIJo3QxpgPGSogRbai4uB2m3-U,Q118743,geoId/54093,US,United States of America,WV,West Virginia,54093,Tucker County,US,USA,2,6,0,593,10,0,1954,6992,3578,3414,583,674,713,713,840,1134,1099,819,417,1913128,39.1,-79.57,974,1091,77.6,,,,43.38,22.6,20.45,26.372222,10.879667,,21.111111,89.632729
US_WV_54093,2021-08-19,ChIJo3QxpgPGSogRbai4uB2m3-U,Q118743,geoId/54093,US,United States of America,WV,West Virginia,54093,Tucker County,US,USA,2,4,0,597,10,4,1958,6992,3578,3414,583,674,713,713,840,1134,1099,819,417,1913128,39.1,-79.57,974,1091,77.6,,,20.95,38.41,23.094444,20.444444,26.9,10.879667,,20.611111,84.574129
US_WV_54093,2021-08-20,ChIJo3QxpgPGSogRbai4uB2m3-U,Q118743,geoId/54093,US,United States of America,WV,West Virginia,54093,Tucker County,US,USA,2,2,0,599,10,2,1960,6992,3578,3414,583,674,713,713,840,1134,1099,819,417,1913128,39.1,-79.57,974,1091,77.6,,,27.03,27.03,22.55,19.877778,27.472222,2.757714,,20.259259,84.457168
US_WV_54093,2021-08-21,ChIJo3QxpgPGSogRbai4uB2m3-U,Q118743,geoId/54093,US,United States of America,WV,West Virginia,54093,Tucker County,US,USA,2,0,0,599,10,0,1960,6992,3578,3414,583,674,713,713,840,1134,1099,819,417,1913128,39.1,-79.57,974,1091,77.6,,,,34.35,22.288889,16.944444,29.611111,1.778,,18.179012,75.389
US_WV_54093,2021-08-22,ChIJo3QxpgPGSogRbai4uB2m3-U,Q118743,geoId/54093,US,United States of America,WV,West Virginia,54093,Tucker County,US,USA,2,0,0,599,10,0,1960,6992,3578,3414,583,674,713,713,840,1134,1099,819,417,1913128,39.1,-79.57,974,1091,77.6,,,,27.07,21.811111,16.222222,28.666667,0.0,,17.654321,75.034741
US_WV_54093,2021-08-23,ChIJo3QxpgPGSogRbai4uB2m3-U,Q118743,geoId/54093,US,United States of America,WV,West Virginia,54093,Tucker County,US,USA,2,10,0,609,10,0,1960,6992,3578,3414,583,674,713,713,840,1134,1099,819,417,1913128,39.1,-79.57,974,1091,77.6,,,35.16,38.92,23.411111,17.705556,30.555556,0.0,,19.469136,76.549382
US_WV_54093,2021-08-24,ChIJo3QxpgPGSogRbai4uB2m3-U,Q118743,geoId/54093,US,United States of America,WV,West Virginia,54093,Tucker County,US,USA,2,4,0,613,10,0,1960,6992,3578,3414,583,674,713,713,840,1134,1099,819,417,1913128,39.1,-79.57,974,1091,77.6,,,,31.84,24.6,18.277778,32.244444,0.2286,,19.722222,72.899403
US_WV_54093,2021-08-25,ChIJo3QxpgPGSogRbai4uB2m3-U,Q118743,geoId/54093,US,United States of America,WV,West Virginia,54093,Tucker County,US,USA,2,4,0,617,10,0,1960,6992,3578,3414,583,674,713,713,840,1134,1099,819,417,1913128,39.1,-79.57,974,1091,77.6,,,27.59,36.78,24.616667,18.138889,33.0,0.0,,19.524691,71.213709
US_WV_54093,2021-08-26,ChIJo3QxpgPGSogRbai4uB2m3-U,Q118743,geoId/54093,US,United States of America,WV,West Virginia,54093,Tucker County,US,USA,2,15,0,632,10,7,1967,6992,3578,3414,583,674,713,713,840,1134,1099,819,417,1913128,39.1,-79.57,974,1091,77.6,,-21,22.18,29.58,23.661111,18.772222,32.155556,3.979333,,20.154321,78.500987
US_WV_54093,2021-08-27,ChIJo3QxpgPGSogRbai4uB2m3-U,Q118743,geoId/54093,US,United States of America,WV,West Virginia,54093,Tucker County,US,USA,2,6,0,638,10,0,1967,6992,3578,3414,583,674,713,713,840,1134,1099,819,417,1913128,39.1,-79.57,974,1091,77.6,,,18.21,25.71,23.655556,19.172222,30.466667,1.5748,,20.580247,80.977479
US_WV_54093,2021-08-28,ChIJo3QxpgPGSogRbai4uB2m3-U,Q118743,geoId/54093,US,United States of America,WV,West Virginia,54093,Tucker County,US,USA,2,0,0,638,10,0,1967,6992,3578,3414,583,674,713,713,840,1134,1099,819,417,1913128,39.1,-79.57,974,1091,77.6,,,,29.58,24.183333,19.077778,31.638889,0.435429,,20.851852,79.4973
US_WV_54093,2021-08-29,ChIJo3QxpgPGSogRbai4uB2m3-U,Q118743,geoId/54093,US,United States of America,WV,West Virginia,54093,Tucker County,US,USA,2,21,0,659,10,0,1967,6992,3578,3414,583,674,713,713,840,1134,1099,819,417,1913128,39.1,-79.57,974,1091,77.6,,,20.0,32.94,23.911111,19.4,30.811111,2.963333,,20.679012,80.673523
US_WV_54093,2021-08-30,ChIJo3QxpgPGSogRbai4uB2m3-U,Q118743,geoId/54093,US,United States of America,WV,West Virginia,54093,Tucker County,US,USA,2,8,0,667,10,0,1967,6992,3578,3414,583,674,713,713,840,1134,1099,819,417,1913128,39.1,-79.57,974,1091,77.6,,,25.83,43.8,23.116667,19.338889,30.544444,3.217333,,20.160494,81.944274
US_WV_54093,2021-08-31,ChIJo3QxpgPGSogRbai4uB2m3-U,Q118743,geoId/54093,US,United States of America,WV,West Virginia,54093,Tucker County,US,USA,2,7,0,674,10,1,1968,6992,3578,3414,583,674,713,713,840,1134,1099,819,417,1913128,39.1,-79.57,974,1091,77.6,,,30.3,33.44,22.061111,19.555556,26.7,2.582333,,20.654321,89.903372
US_WV_54093,2021-09-01,ChIJo3QxpgPGSogRbai4uB2m3-U,Q118743,geoId/54093,US,United States of America,WV,West Virginia,54093,Tucker County,US,USA,2,2,0,676,10,2,1970,6992,3578,3414,583,674,713,713,840,1134,1099,819,417,1913128,39.1,-79.57,974,1091,77.6,,,17.06,26.09,19.183333,17.233333,22.761111,21.928667,,18.160494,92.416582
US_WV_54093,2021-09-02,ChIJo3QxpgPGSogRbai4uB2m3-U,Q118743,geoId/54093,US,United States of America,WV,West Virginia,54093,Tucker County,US,USA,2,17,0,693,10,1,1971,6992,3578,3414,583,674,713,713,840,1134,1099,819,417,1913128,39.1,-79.57,974,1091,77.6,,-25,,37.72,17.194444,10.633333,23.533333,24.09825,,12.024691,70.101331
US_WV_54093,2021-09-03,ChIJo3QxpgPGSogRbai4uB2m3-U,Q118743,geoId/54093,US,United States of America,WV,West Virginia,54093,Tucker County,US,USA,2,7,0,700,10,1,1972,6992,3578,3414,583,674,713,713,840,1134,1099,819,417,1913128,39.1,-79.57,974,1091,77.6,,,,41.26,15.311111,8.333333,23.794444,0.0,,10.228395,69.483224
US_WV_54093,2021-09-04,ChIJo3QxpgPGSogRbai4uB2m3-U,Q118743,geoId/54093,US,United States of America,WV,West Virginia,54093,Tucker County,US,USA,2,10,0,710,10,2,1974,6992,3578,3414,583,674,713,713,840,1134,1099,819,417,1913128,39.1,-79.57,974,1091,77.6,,,19.35,34.83,17.711111,10.794444,26.327778,0.0,,12.777778,71.129669
US_WV_54093,2021-09-05,ChIJo3QxpgPGSogRbai4uB2m3-U,Q118743,geoId/54093,US,United States of America,WV,West Virginia,54093,Tucker County,US,USA,2,5,0,715,10,0,1974,6992,3578,3414,583,674,713,713,840,1134,1099,819,417,1913128,39.1,-79.57,974,1091,77.6,,,24.08,46.5,18.794444,15.116667,22.688889,1.735667,,17.450617,90.08567
US_WV_54093,2021-09-06,ChIJo3QxpgPGSogRbai4uB2m3-U,Q118743,geoId/54093,US,United States of America,WV,West Virginia,54093,Tucker County,US,USA,2,11,0,726,10,0,1974,6992,3578,3414,583,674,713,713,840,1134,1099,819,417,1913128,39.1,-79.57,974,1091,77.6,,-57,20.14,34.98,19.972222,15.255556,25.472222,5.1435,,15.41358,73.289015
US_WV_54093,2021-09-07,ChIJo3QxpgPGSogRbai4uB2m3-U,Q118743,geoId/54093,US,United States of America,WV,West Virginia,54093,Tucker County,US,USA,2,0,0,726,10,0,1974,6992,3578,3414,583,674,713,713,840,1134,1099,819,417,1913128,39.1,-79.57,974,1091,77.6,,,33.45,36.58,19.427778,13.144444,26.883333,0.0254,,13.95679,68.975301
US_WV_54093,2021-09-08,ChIJo3QxpgPGSogRbai4uB2m3-U,Q118743,geoId/54093,US,United States of America,WV,West Virginia,54093,Tucker County,US,USA,2,12,0,738,10,9,1983,6992,3578,3414,583,674,713,713,840,1134,1099,819,417,1913128,39.1,-79.57,974,1091,77.6,,,23.82,37.89,20.361111,15.066667,27.327778,0.0,,15.950617,74.58575
US_WV_54093,2021-09-09,ChIJo3QxpgPGSogRbai4uB2m3-U,Q118743,geoId/54093,US,United States of America,WV,West Virginia,54093,Tucker County,US,USA,2,11,1,749,11,0,1983,6992,3578,3414,583,674,713,713,840,1134,1099,819,417,1913128,39.1,-79.57,974,1091,77.6,,,22.62,29.08,18.738889,15.177778,24.727778,8.043333,,15.975309,82.083297
US_WV_54093,2021-09-10,ChIJo3QxpgPGSogRbai4uB2m3-U,Q118743,geoId/54093,US,United States of America,WV,West Virginia,54093,Tucker County,US,USA,2,13,0,762,11,7,1990,6992,3578,3414,583,674,713,713,840,1134,1099,819,417,1913128,39.1,-79.57,974,1091,77.6,,,27.28,35.67,15.372222,10.433333,21.583333,0.9652,,11.123457,74.327732
US_WV_54093,2021-09-11,ChIJo3QxpgPGSogRbai4uB2m3-U,Q118743,geoId/54093,US,United States of America,WV,West Virginia,54093,Tucker County,US,USA,2,11,0,773,11,13,2003,6992,3578,3414,583,674,713,713,840,1134,1099,819,417,1913128,39.1,-79.57,974,1091,77.6,,,20.23,34.51,15.530864,8.796296,24.191358,0.0,,11.3125,73.766202
US_WV_54093,2021-09-12,ChIJo3QxpgPGSogRbai4uB2m3-U,Q118743,geoId/54093,US,United States of America,WV,West Virginia,54093,Tucker County,US,USA,2,11,0,784,11,0,2003,6992,3578,3414,583,674,713,713,840,1134,1099,819,417,1913128,39.1,-79.57,974,1091,77.6,,,42.85,44.04,20.487654,14.62963,27.67284,0.0,,14.708333,67.926244
US_WV_54093,2021-09-13,ChIJo3QxpgPGSogRbai4uB2m3-U,Q118743,geoId/54093,US,United States of America,WV,West Virginia,54093,Tucker County,US,USA,2,6,0,790,11,0,2003,6992,3578,3414,583,674,713,713,840,1134,1099,819,417,1913128,39.1,-79.57,974,1091,77.6,,,28.37,25.33,23.1,18.433333,27.672222,0.0,,17.895062,71.215545
US_WV_54093,2021-09-14,ChIJo3QxpgPGSogRbai4uB2m3-U,Q118743,geoId/54093,US,United States of America,WV,West Virginia,54093,Tucker County,US,USA,2,7,2,797,13,1,2004,6992,3578,3414,583,674,713,713,840,1134,1099,819,417,1913128,39.1,-79.57,974,1091,77.6,,,27.65,25.6,21.505556,16.177778,28.4,0.0,,18.141975,79.588741
US_WV_54093,2021-09-15,ChIJo3QxpgPGSogRbai4uB2m3-U,Q118743,geoId/54093,US,United States of America,WV,West Virginia,54093,Tucker County,US,USA,2,7,0,804,13,6,2010,6992,3578,3414,583,674,713,713,840,1134,1099,819,417,1913128,39.1,-79.57,974,1091,77.6,,,26.79,39.22,21.511111,16.611111,28.022222,0.0,,18.08642,79.110643
US_WV_54093,2021-09-16,ChIJo3QxpgPGSogRbai4uB2m3-U,Q118743,geoId/54093,US,United States of America,WV,West Virginia,54093,Tucker County,US,USA,2,15,0,819,13,8,2018,6992,3578,3414,583,674,713,713,840,1134,1099,819,417,1913128,39.1,-79.57,974,1091,77.6,,,32.96,26.78,20.705556,16.783333,26.283333,1.378857,,18.567901,85.84428
US_WV_54093,2021-09-17,ChIJo3QxpgPGSogRbai4uB2m3-U,Q118743,geoId/54093,US,United States of America,WV,West Virginia,54093,Tucker County,US,USA,2,16,1,835,14,0,2018,6992,3578,3414,583,674,713,713,840,1134,1099,819,417,1913128,39.1,-79.57,974,1091,77.6,,,27.86,26.86,21.305556,17.022222,28.055556,0.0,,18.259259,81.391566
US_WV_54093,2021-09-18,ChIJo3QxpgPGSogRbai4uB2m3-U,Q118743,geoId/54093,US,United States of America,WV,West Virginia,54093,Tucker County,US,USA,2,9,0,844,14,13,2031,6992,3578,3414,583,674,713,713,840,1134,1099,819,417,1913128,39.1,-79.57,974,1091,77.6,,,18.13,39.67,22.616667,17.172222,29.877778,2.624667,,18.67284,76.679606
