location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_cough,search_trends_diabetes,search_trends_fatigue,search_trends_fever,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_obesity,search_trends_pain,search_trends_skin_rash,search_trends_swelling,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_TX_48015,2022-02-24,ChIJUSh5paNEQYYR2cVjWHsuiVs,Q108386,geoId/48015,US,United States of America,TX,Texas,48015,Austin County,US,USA,2,18,1,5484,71,11,14188,29722,14719,15003,3877,4033,3347,3218,3432,4081,4018,2511,1205,1837755,29.88,-96.28,1700,78.866667,-4,4,-11,6,,5.51,6.76,4.76,3.76,5.26,12.03,5.26,9.02,4.51,,3.76,9.27,24.55,6.01,4.76,9.77,32.57,5.76,3.76,1.733333,0.588889,4.094444,0.3175,0.855556,94.040151
US_TX_48015,2022-02-25,ChIJUSh5paNEQYYR2cVjWHsuiVs,Q108386,geoId/48015,US,United States of America,TX,Texas,48015,Austin County,US,USA,2,24,0,5508,71,9,14197,29722,14719,15003,3877,4033,3347,3218,3432,4081,4018,2511,1205,1837755,29.88,-96.28,1700,78.866667,-1,-6,-8,6,6.97,4.9,10.58,7.48,5.16,4.39,10.32,,8.26,,,4.13,6.97,13.42,4.39,4.64,4.64,29.42,5.42,5.68,2.794444,1.4,5.455556,0.084667,0.016667,82.14213
US_TX_48015,2022-02-26,ChIJUSh5paNEQYYR2cVjWHsuiVs,Q108386,geoId/48015,US,United States of America,TX,Texas,48015,Austin County,US,USA,2,12,0,5520,71,8,14205,29722,14719,15003,3877,4033,3347,3218,3432,4081,4018,2511,1205,1837755,29.88,-96.28,1700,78.866667,-13,-19,4,,6.64,4.64,10.29,6.97,,4.98,11.94,4.64,7.3,4.98,5.97,,6.64,19.58,7.3,7.3,6.64,39.15,7.3,4.64,4.372222,3.055556,6.038889,0.870857,2.877778,90.215328
US_TX_48015,2022-02-27,ChIJUSh5paNEQYYR2cVjWHsuiVs,Q108386,geoId/48015,US,United States of America,TX,Texas,48015,Austin County,US,USA,2,1,0,5521,71,0,14205,29722,14719,15003,3877,4033,3347,3218,3432,4081,4018,2511,1205,1837755,29.88,-96.28,1700,78.866667,-2,,-3,,,10.99,11.99,11.65,,,13.32,4.99,11.65,,,,8.32,22.97,5.66,6.66,7.33,42.28,7.66,6.66,7.2,4.344444,15.522222,2.50825,3.25,76.12763
US_TX_48015,2022-02-28,ChIJUSh5paNEQYYR2cVjWHsuiVs,Q108386,geoId/48015,US,United States of America,TX,Texas,48015,Austin County,US,USA,2,1,0,5522,71,1,14206,29722,14719,15003,3877,4033,3347,3218,3432,4081,4018,2511,1205,1837755,29.88,-96.28,1700,78.866667,-1,-3,-3,1,,,9.52,6.69,3.86,3.6,13.63,7.2,6.69,4.12,5.66,3.86,10.55,24.95,5.4,5.4,6.69,29.32,4.89,6.95,8.8,-0.238889,19.011111,0.0254,-2.061111,46.655863
US_TX_48015,2022-03-01,ChIJUSh5paNEQYYR2cVjWHsuiVs,Q108386,geoId/48015,US,United States of America,TX,Texas,48015,Austin County,US,USA,2,14,0,5536,71,3,14209,29722,14719,15003,3877,4033,3347,3218,3432,4081,4018,2511,1205,1837755,29.88,-96.28,1700,78.866667,6,12,-5,3,4.92,5.96,10.1,3.63,4.4,,11.14,5.44,9.59,3.89,5.96,,10.1,26.68,4.66,10.1,4.92,31.35,8.81,4.92,11.344444,1.016667,22.066667,0.0,-0.105556,45.306553
US_TX_48015,2022-03-02,ChIJUSh5paNEQYYR2cVjWHsuiVs,Q108386,geoId/48015,US,United States of America,TX,Texas,48015,Austin County,US,USA,2,16,0,5552,71,0,14209,29722,14719,15003,3877,4033,3347,3218,3432,4081,4018,2511,1205,1837755,29.88,-96.28,1700,78.866667,4,2,-9,2,,11.05,12.89,5.0,5.79,4.21,9.21,,10.26,4.47,5.52,7.1,6.31,24.99,5.52,4.73,,33.67,4.73,4.73,13.361111,3.783333,23.688889,0.0,3.272222,50.627893
US_TX_48015,2022-03-03,ChIJUSh5paNEQYYR2cVjWHsuiVs,Q108386,geoId/48015,US,United States of America,TX,Texas,48015,Austin County,US,USA,2,7,0,5559,71,8,14217,29722,14719,15003,3877,4033,3347,3218,3432,4081,4018,2511,1205,1837755,29.88,-96.28,1700,78.866667,4,7,-7,1,3.68,5.52,12.09,7.1,4.47,,16.04,8.94,10.25,5.78,6.84,6.05,,22.87,6.31,6.57,6.84,29.45,6.57,6.84,16.944444,10.522222,25.361111,0.0,10.033333,63.957725
US_TX_48015,2022-03-04,ChIJUSh5paNEQYYR2cVjWHsuiVs,Q108386,geoId/48015,US,United States of America,TX,Texas,48015,Austin County,US,USA,2,10,0,5569,71,3,14220,29722,14719,15003,3877,4033,3347,3218,3432,4081,4018,2511,1205,1837755,29.88,-96.28,1700,78.866667,-2,-3,-6,2,,3.94,12.07,7.35,5.51,6.3,12.33,7.61,10.76,6.04,,4.2,7.87,20.2,5.51,6.82,6.82,34.64,6.82,4.2,18.711111,13.722222,26.033333,0.0,14.65,77.344113
US_TX_48015,2022-03-05,ChIJUSh5paNEQYYR2cVjWHsuiVs,Q108386,geoId/48015,US,United States of America,TX,Texas,48015,Austin County,US,USA,2,9,0,5578,71,3,14223,29722,14719,15003,3877,4033,3347,3218,3432,4081,4018,2511,1205,1837755,29.88,-96.28,1700,78.866667,7,0,-3,,5.91,5.22,15.65,5.57,,,12.18,5.22,11.48,,6.61,5.91,10.44,21.22,8.0,11.13,4.87,37.22,8.0,7.65,22.177778,18.738889,27.805556,0.0,17.477778,74.792297
US_TX_48015,2022-03-06,ChIJUSh5paNEQYYR2cVjWHsuiVs,Q108386,geoId/48015,US,United States of America,TX,Texas,48015,Austin County,US,USA,2,0,0,5578,71,0,14223,29722,14719,15003,3877,4033,3347,3218,3432,4081,4018,2511,1205,1837755,29.88,-96.28,1700,78.866667,3,,-8,,,7.72,13.75,11.07,9.06,6.37,14.43,12.75,12.08,6.37,9.39,,7.04,26.5,7.04,5.7,5.7,45.62,6.37,6.37,23.188889,20.755556,28.366667,0.0,19.261111,78.685444
US_TX_48015,2022-03-07,ChIJUSh5paNEQYYR2cVjWHsuiVs,Q108386,geoId/48015,US,United States of America,TX,Texas,48015,Austin County,US,USA,2,3,0,5581,71,11,14234,29722,14719,15003,3877,4033,3347,3218,3432,4081,4018,2511,1205,1837755,29.88,-96.28,1700,78.866667,-4,-10,-7,3,4.3,6.07,10.37,10.37,,5.56,10.11,4.55,10.62,3.79,8.34,3.54,5.56,28.57,6.07,6.57,5.82,30.84,5.82,3.54,15.666667,8.855556,24.255556,0.28575,10.561111,71.747511
US_TX_48015,2022-03-08,ChIJUSh5paNEQYYR2cVjWHsuiVs,Q108386,geoId/48015,US,United States of America,TX,Texas,48015,Austin County,US,USA,2,11,0,5592,71,0,14234,29722,14719,15003,3877,4033,3347,3218,3432,4081,4018,2511,1205,1837755,29.88,-96.28,1700,78.866667,-10,-9,-5,7,5.97,4.23,8.2,9.45,4.97,,13.92,11.44,6.46,,6.21,5.72,8.7,18.4,4.47,4.97,5.97,33.31,3.98,4.47,8.133333,5.683333,11.433333,3.175,3.144444,70.865202
US_TX_48015,2022-03-09,ChIJUSh5paNEQYYR2cVjWHsuiVs,Q108386,geoId/48015,US,United States of America,TX,Texas,48015,Austin County,US,USA,2,4,0,5596,71,3,14237,29722,14719,15003,3877,4033,3347,3218,3432,4081,4018,2511,1205,1837755,29.88,-96.28,1700,78.866667,1,-4,-5,4,6.75,5.13,10.52,5.94,,5.67,15.11,7.56,7.83,,5.67,4.05,8.1,22.4,7.29,5.94,4.86,29.41,5.13,,8.305556,4.311111,16.127778,3.9116,3.422222,71.458481
US_TX_48015,2022-03-10,ChIJUSh5paNEQYYR2cVjWHsuiVs,Q108386,geoId/48015,US,United States of America,TX,Texas,48015,Austin County,US,USA,2,11,0,5607,71,3,14240,29722,14719,15003,3877,4033,3347,3218,3432,4081,4018,2511,1205,1837755,29.88,-96.28,1700,78.866667,2,-1,-6,2,4.92,5.47,8.48,7.11,4.38,6.57,10.39,9.3,7.93,,,,5.47,25.71,5.47,,5.75,32.01,6.57,,11.383333,2.911111,23.266667,0.0254,4.877778,64.407936
US_TX_48015,2022-03-11,ChIJUSh5paNEQYYR2cVjWHsuiVs,Q108386,geoId/48015,US,United States of America,TX,Texas,48015,Austin County,US,USA,2,6,0,5613,71,0,14240,29722,14719,15003,3877,4033,3347,3218,3432,4081,4018,2511,1205,1837755,29.88,-96.28,1700,78.866667,-3,-8,-14,9,6.15,7.77,10.04,10.37,,6.8,12.96,7.13,8.74,5.51,4.53,5.83,9.39,24.62,4.53,5.51,7.77,33.36,6.48,4.86,13.283333,5.216667,20.25,0.0,6.811111,64.952434
US_TX_48015,2022-03-12,ChIJUSh5paNEQYYR2cVjWHsuiVs,Q108386,geoId/48015,US,United States of America,TX,Texas,48015,Austin County,US,USA,2,12,0,5625,71,-15,14225,29722,14719,15003,3877,4033,3347,3218,3432,4081,4018,2511,1205,1837755,29.88,-96.28,1700,78.866667,3,-18,4,,7.04,8.45,9.86,13.74,4.93,,9.86,5.63,11.27,,,5.28,8.45,23.25,8.45,5.28,,29.59,,7.4,5.627778,-1.294444,14.216667,0.056444,-5.65,44.193821
US_TX_48015,2022-03-13,ChIJUSh5paNEQYYR2cVjWHsuiVs,Q108386,geoId/48015,US,United States of America,TX,Texas,48015,Austin County,US,USA,2,1,0,5626,71,5,14230,29722,14719,15003,3877,4033,3347,3218,3432,4081,4018,2511,1205,1837755,29.88,-96.28,1700,78.866667,3,,-3,,6.88,9.29,12.39,11.36,,6.2,15.84,7.57,9.64,5.16,7.92,,8.61,23.75,7.92,6.88,4.82,46.82,5.16,5.85,8.216667,-0.766667,18.994444,0.0,-1.5,50.535398
US_TX_48015,2022-03-14,ChIJUSh5paNEQYYR2cVjWHsuiVs,Q108386,geoId/48015,US,United States of America,TX,Texas,48015,Austin County,US,USA,2,1,0,5627,71,2,14232,29722,14719,15003,3877,4033,3347,3218,3432,4081,4018,2511,1205,1837755,29.88,-96.28,1700,78.866667,0,-11,-20,6,5.13,6.73,20.51,10.89,4.49,4.81,16.02,11.54,10.57,8.33,5.45,4.81,10.25,24.35,8.33,6.41,5.45,39.41,5.13,5.45,17.261111,11.605556,26.744444,0.0,11.255556,67.834471
US_TX_48015,2022-03-15,ChIJUSh5paNEQYYR2cVjWHsuiVs,Q108386,geoId/48015,US,United States of America,TX,Texas,48015,Austin County,US,USA,2,8,0,5635,71,23,14255,29722,14719,15003,3877,4033,3347,3218,3432,4081,4018,2511,1205,1837755,29.88,-96.28,1700,78.866667,10,0,-21,5,,6.59,11.87,7.25,5.6,5.27,9.56,,7.91,,6.59,,8.57,23.73,6.26,4.94,7.25,37.91,,4.62,17.666667,11.377778,23.477778,11.248571,9.911111,60.492432
US_TX_48015,2022-03-16,ChIJUSh5paNEQYYR2cVjWHsuiVs,Q108386,geoId/48015,US,United States of America,TX,Texas,48015,Austin County,US,USA,2,3,0,5638,71,6,14261,29722,14719,15003,3877,4033,3347,3218,3432,4081,4018,2511,1205,1837755,29.88,-96.28,1700,78.866667,12,-3,-23,5,5.35,6.02,13.72,8.36,,6.02,12.71,8.03,11.04,5.35,,8.03,13.38,17.06,,,6.36,46.5,6.36,5.35,16.194444,6.816667,26.372222,0.254,8.238889,59.328922
US_TX_48015,2022-03-17,ChIJUSh5paNEQYYR2cVjWHsuiVs,Q108386,geoId/48015,US,United States of America,TX,Texas,48015,Austin County,US,USA,2,10,0,5648,71,4,14265,29722,14719,15003,3877,4033,3347,3218,3432,4081,4018,2511,1205,1837755,29.88,-96.28,1700,78.866667,4,1,-23,5,4.66,5.99,8.65,10.98,5.99,8.99,13.31,7.66,6.99,5.66,5.33,,8.65,24.3,7.66,7.99,,38.28,7.66,6.32,17.422222,11.25,25.144444,0.197556,12.933333,75.016731
US_TX_48015,2022-03-18,ChIJUSh5paNEQYYR2cVjWHsuiVs,Q108386,geoId/48015,US,United States of America,TX,Texas,48015,Austin County,US,USA,2,5,1,5653,72,8,14273,29722,14719,15003,3877,4033,3347,3218,3432,4081,4018,2511,1205,1837755,29.88,-96.28,1700,78.866667,2,-5,-23,6,6.41,9.11,17.55,11.14,,6.07,14.51,9.11,10.46,5.4,5.06,,9.79,22.95,7.09,5.06,4.72,36.11,10.8,,18.505556,12.344444,22.105556,1.044222,11.15,62.324317
US_TX_48015,2022-03-19,ChIJUSh5paNEQYYR2cVjWHsuiVs,Q108386,geoId/48015,US,United States of America,TX,Texas,48015,Austin County,US,USA,2,4,0,5657,72,2,14275,29722,14719,15003,3877,4033,3347,3218,3432,4081,4018,2511,1205,1837755,29.88,-96.28,1700,78.866667,7,-5,-6,,,7.29,17.5,11.67,,5.47,10.21,5.47,8.39,,,,5.83,17.14,,8.39,,29.17,5.11,5.47,15.072222,5.472222,24.933333,0.0,2.216667,42.086793
US_TX_48015,2022-03-20,ChIJUSh5paNEQYYR2cVjWHsuiVs,Q108386,geoId/48015,US,United States of America,TX,Texas,48015,Austin County,US,USA,2,2,1,5659,73,4,14279,29722,14719,15003,3877,4033,3347,3218,3432,4081,4018,2511,1205,1837755,29.88,-96.28,1700,78.866667,13,,-8,,7.38,5.62,17.21,10.54,5.27,5.27,14.4,5.62,5.97,,,4.92,,20.02,,13.34,,37.22,9.13,5.27,15.494444,5.461111,25.205556,0.0,4.711111,48.808609
US_TX_48015,2022-03-21,ChIJUSh5paNEQYYR2cVjWHsuiVs,Q108386,geoId/48015,US,United States of America,TX,Texas,48015,Austin County,US,USA,2,0,0,5659,73,-1,14278,29722,14719,15003,3877,4033,3347,3218,3432,4081,4018,2511,1205,1837755,29.88,-96.28,1700,78.866667,-11,-25,-11,8,5.84,5.56,11.68,7.51,9.18,,8.62,4.73,9.73,6.12,4.45,,7.51,20.58,7.23,6.12,5.0,38.65,6.39,5.56,19.733333,15.833333,24.166667,1.2065,15.972222,79.023566
US_TX_48015,2022-03-22,ChIJUSh5paNEQYYR2cVjWHsuiVs,Q108386,geoId/48015,US,United States of America,TX,Texas,48015,Austin County,US,USA,2,4,0,5663,73,2,14280,29722,14719,15003,3877,4033,3347,3218,3432,4081,4018,2511,1205,1837755,29.88,-96.28,1700,78.866667,1,-8,-8,6,5.34,8.72,12.37,6.75,5.62,4.22,9.0,7.59,9.0,6.19,,4.22,13.78,21.09,8.15,6.19,3.94,30.93,,5.34,19.366667,14.188889,23.466667,20.955,14.988889,75.869109
US_TX_48015,2022-03-23,ChIJUSh5paNEQYYR2cVjWHsuiVs,Q108386,geoId/48015,US,United States of America,TX,Texas,48015,Austin County,US,USA,2,15,0,5678,73,5,14285,29722,14719,15003,3877,4033,3347,3218,3432,4081,4018,2511,1205,1837755,29.88,-96.28,1700,78.866667,3,-11,-7,3,7.93,4.53,10.2,5.1,5.38,,8.78,6.23,11.33,8.21,,,8.5,17.27,5.66,,,35.4,6.51,6.8,13.533333,6.305556,20.616667,9.7282,1.144444,42.934928
US_TX_48015,2022-03-24,ChIJUSh5paNEQYYR2cVjWHsuiVs,Q108386,geoId/48015,US,United States of America,TX,Texas,48015,Austin County,US,USA,2,3,0,5681,73,4,14289,29722,14719,15003,3877,4033,3347,3218,3432,4081,4018,2511,1205,1837755,29.88,-96.28,1700,78.866667,2,-4,-8,2,4.4,7.15,16.23,6.88,3.85,4.68,9.35,5.78,8.8,6.05,,6.88,9.63,18.16,7.43,4.13,,28.89,6.05,4.4,13.844444,7.294444,21.516667,0.0762,0.938889,41.478702
US_TX_48015,2022-03-25,ChIJUSh5paNEQYYR2cVjWHsuiVs,Q108386,geoId/48015,US,United States of America,TX,Texas,48015,Austin County,US,USA,2,3,0,5684,73,2,14291,29722,14719,15003,3877,4033,3347,3218,3432,4081,4018,2511,1205,1837755,29.88,-96.28,1700,78.866667,2,1,-8,3,,5.71,11.15,5.17,4.9,4.08,8.16,4.62,5.44,8.43,,,9.52,17.68,5.17,7.34,5.44,28.56,7.62,4.08,15.977778,5.722222,28.433333,0.0,2.222222,39.669171
US_TX_48015,2022-03-26,ChIJUSh5paNEQYYR2cVjWHsuiVs,Q108386,geoId/48015,US,United States of America,TX,Texas,48015,Austin County,US,USA,2,2,0,5686,73,3,14294,29722,14719,15003,3877,4033,3347,3218,3432,4081,4018,2511,1205,1837755,29.88,-96.28,1700,78.866667,3,-13,6,,6.22,5.85,13.17,7.68,6.58,,8.05,,8.05,6.22,,,9.87,17.92,7.31,5.85,6.95,36.57,8.78,6.95,19.65,10.711111,30.15,0.0,8.161111,47.714174
US_TX_48015,2022-03-27,ChIJUSh5paNEQYYR2cVjWHsuiVs,Q108386,geoId/48015,US,United States of America,TX,Texas,48015,Austin County,US,USA,2,0,0,5686,73,4,14298,29722,14719,15003,3877,4033,3347,3218,3432,4081,4018,2511,1205,1837755,29.88,-96.28,1700,78.866667,14,,5,,6.86,7.2,14.06,6.17,5.83,,9.95,7.54,8.23,5.14,,,12.69,21.61,6.86,5.83,6.52,33.27,8.92,6.52,20.677778,13.861111,28.938889,0.0,12.333333,59.088288
US_TX_48015,2022-03-28,ChIJUSh5paNEQYYR2cVjWHsuiVs,Q108386,geoId/48015,US,United States of America,TX,Texas,48015,Austin County,US,USA,2,0,0,5686,73,2,14300,29722,14719,15003,3877,4033,3347,3218,3432,4081,4018,2511,1205,1837755,29.88,-96.28,1700,78.866667,-8,-12,-4,2,5.05,5.05,10.89,7.17,,3.72,10.36,5.31,7.97,7.7,,4.51,10.36,19.39,3.98,4.78,5.31,38.51,3.98,7.44,20.805556,13.872222,28.555556,0.0,14.361111,66.661046
US_TX_48015,2022-03-29,ChIJUSh5paNEQYYR2cVjWHsuiVs,Q108386,geoId/48015,US,United States of America,TX,Texas,48015,Austin County,US,USA,2,3,0,5689,73,2,14302,29722,14719,15003,3877,4033,3347,3218,3432,4081,4018,2511,1205,1837755,29.88,-96.28,1700,78.866667,3,-14,-5,4,4.83,9.12,11.54,7.25,,6.71,9.39,8.05,12.88,8.32,,,7.25,19.59,5.37,4.56,5.1,30.59,6.71,5.9,23.155556,20.211111,27.727778,0.0,17.811111,71.986413
US_TX_48015,2022-03-30,ChIJUSh5paNEQYYR2cVjWHsuiVs,Q108386,geoId/48015,US,United States of America,TX,Texas,48015,Austin County,US,USA,2,0,0,5689,73,3,14305,29722,14719,15003,3877,4033,3347,3218,3432,4081,4018,2511,1205,1837755,29.88,-96.28,1700,78.866667,-2,-13,-7,6,,8.04,12.97,5.45,6.49,,9.34,,8.56,5.45,4.93,,5.45,14.01,5.45,3.63,3.63,35.02,5.45,4.15,23.022222,15.461111,27.722222,2.394857,15.961111,64.588166
US_TX_48015,2022-03-31,ChIJUSh5paNEQYYR2cVjWHsuiVs,Q108386,geoId/48015,US,United States of America,TX,Texas,48015,Austin County,US,USA,2,2,0,5691,73,6,14311,29722,14719,15003,3877,4033,3347,3218,3432,4081,4018,2511,1205,1837755,29.88,-96.28,1700,78.866667,8,-5,-5,2,4.97,5.52,12.14,8.28,4.14,4.14,10.21,,6.62,,,3.86,8.0,21.52,4.97,5.52,,28.97,4.14,4.97,16.611111,7.866667,24.261111,4.445,5.161111,47.004593
US_TX_48015,2022-04-01,ChIJUSh5paNEQYYR2cVjWHsuiVs,Q108386,geoId/48015,US,United States of America,TX,Texas,48015,Austin County,US,USA,2,3,0,5694,73,4,14315,29722,14719,15003,3877,4033,3347,3218,3432,4081,4018,2511,1205,1837755,29.88,-96.28,1700,78.866667,7,0,-5,1,4.09,,9.55,,4.37,,7.64,,7.92,3.82,,,8.19,19.38,6.82,6.55,,32.21,5.73,4.09,17.733333,9.244444,26.538889,0.0,6.944444,49.323514
US_TX_48015,2022-04-02,ChIJUSh5paNEQYYR2cVjWHsuiVs,Q108386,geoId/48015,US,United States of America,TX,Texas,48015,Austin County,US,USA,2,3,0,5697,73,3,14318,29722,14719,15003,3877,4033,3347,3218,3432,4081,4018,2511,1205,1837755,29.88,-96.28,1700,78.866667,17,-10,0,,,6.38,20.27,,,,10.51,7.51,7.88,,,,9.39,21.4,6.01,11.26,9.01,41.67,6.76,,20.244444,13.866667,28.616667,0.0,12.766667,62.293322
US_TX_48015,2022-04-03,ChIJUSh5paNEQYYR2cVjWHsuiVs,Q108386,geoId/48015,US,United States of America,TX,Texas,48015,Austin County,US,USA,2,0,0,5697,73,4,14322,29722,14719,15003,3877,4033,3347,3218,3432,4081,4018,2511,1205,1837755,29.88,-96.28,1700,78.866667,15,,-6,,,6.56,16.41,6.93,,5.47,9.85,7.66,8.02,6.2,,5.47,7.29,15.68,,11.67,5.11,36.83,7.29,6.93,20.677778,13.438889,28.533333,0.0,13.094444,61.933604
US_TX_48015,2022-04-04,ChIJUSh5paNEQYYR2cVjWHsuiVs,Q108386,geoId/48015,US,United States of America,TX,Texas,48015,Austin County,US,USA,2,1,0,5698,73,0,14322,29722,14719,15003,3877,4033,3347,3218,3432,4081,4018,2511,1205,1837755,29.88,-96.28,1700,78.866667,2,-15,-5,2,,6.77,16.08,7.62,6.21,,9.31,5.92,6.77,4.23,,3.95,11.57,20.31,6.77,10.15,4.8,39.77,6.77,5.36,21.261111,17.033333,26.066667,0.0,17.183333,77.682986
US_TX_48015,2022-04-05,ChIJUSh5paNEQYYR2cVjWHsuiVs,Q108386,geoId/48015,US,United States of America,TX,Texas,48015,Austin County,US,USA,2,3,0,5701,73,3,14325,29722,14719,15003,3877,4033,3347,3218,3432,4081,4018,2511,1205,1837755,29.88,-96.28,1700,78.866667,5,-8,-5,4,5.81,8.42,10.46,7.55,5.81,5.23,8.71,4.94,9.58,5.81,4.94,,10.16,23.81,10.74,7.55,6.39,38.33,8.71,6.1,25.088889,21.677778,32.45,0.1778,21.105556,78.68047
US_TX_48015,2022-04-06,ChIJUSh5paNEQYYR2cVjWHsuiVs,Q108386,geoId/48015,US,United States of America,TX,Texas,48015,Austin County,US,USA,2,0,0,5701,73,4,14329,29722,14719,15003,3877,4033,3347,3218,3432,4081,4018,2511,1205,1837755,29.88,-96.28,1700,78.866667,3,-14,-8,2,,8.63,15.04,8.08,5.85,8.08,10.58,5.01,15.04,4.18,4.74,3.9,5.57,20.89,7.52,5.85,6.68,40.39,5.29,4.46,23.872222,20.488889,29.355556,0.0,15.794444,61.071528
US_TX_48015,2022-04-07,ChIJUSh5paNEQYYR2cVjWHsuiVs,Q108386,geoId/48015,US,United States of America,TX,Texas,48015,Austin County,US,USA,2,2,0,5703,73,5,14334,29722,14719,15003,3877,4033,3347,3218,3432,4081,4018,2511,1205,1837755,29.88,-96.28,1700,78.866667,6,-6,-9,3,4.36,8.13,13.65,7.55,5.81,4.07,7.84,4.65,10.17,,4.07,,7.55,21.79,4.36,7.84,,33.12,7.55,5.81,17.711111,9.3,24.461111,0.0,0.188889,30.746334
US_TX_48015,2022-04-08,ChIJUSh5paNEQYYR2cVjWHsuiVs,Q108386,geoId/48015,US,United States of America,TX,Texas,48015,Austin County,US,USA,2,2,0,5705,73,1,14335,29722,14719,15003,3877,4033,3347,3218,3432,4081,4018,2511,1205,1837755,29.88,-96.28,1700,78.866667,7,-10,-9,4,7.82,,16.21,4.92,,5.79,8.4,4.63,12.74,4.34,6.37,,5.79,17.66,6.37,5.21,4.05,34.45,6.95,4.34,15.927778,6.872222,24.5,0.0,-1.938889,29.436263
US_TX_48015,2022-04-09,ChIJUSh5paNEQYYR2cVjWHsuiVs,Q108386,geoId/48015,US,United States of America,TX,Texas,48015,Austin County,US,USA,2,23,0,5728,73,4,14339,29722,14719,15003,3877,4033,3347,3218,3432,4081,4018,2511,1205,1837755,29.88,-96.28,1700,78.866667,7,-9,4,,,6.09,22.84,9.52,6.47,8.37,7.23,,8.37,,5.71,,8.37,19.41,5.33,8.37,5.71,40.73,10.66,,16.877778,5.783333,29.294444,0.0,4.233333,43.111729
US_TX_48015,2022-04-10,ChIJUSh5paNEQYYR2cVjWHsuiVs,Q108386,geoId/48015,US,United States of America,TX,Texas,48015,Austin County,US,USA,2,0,0,5728,73,3,14342,29722,14719,15003,3877,4033,3347,3218,3432,4081,4018,2511,1205,1837755,29.88,-96.28,1700,78.866667,4,,-3,,,6.95,24.34,11.82,,,11.47,6.95,9.04,,,5.56,10.43,21.21,,9.39,6.26,39.63,9.04,9.39,21.494444,16.394444,27.933333,0.0,14.327778,63.767983
US_TX_48015,2022-04-11,ChIJUSh5paNEQYYR2cVjWHsuiVs,Q108386,geoId/48015,US,United States of America,TX,Texas,48015,Austin County,US,USA,2,0,0,5728,73,5,14347,29722,14719,15003,3877,4033,3347,3218,3432,4081,4018,2511,1205,1837755,29.88,-96.28,1700,78.866667,2,-10,-7,2,,6.46,17.49,5.38,,7.8,8.07,,10.49,,,,8.88,14.53,5.92,7.26,4.57,35.78,7.0,5.38,23.833333,20.872222,28.994444,1.0795,18.905556,74.033193
US_TX_48015,2022-04-12,ChIJUSh5paNEQYYR2cVjWHsuiVs,Q108386,geoId/48015,US,United States of America,TX,Texas,48015,Austin County,US,USA,2,6,0,5734,73,3,14350,29722,14719,15003,3877,4033,3347,3218,3432,4081,4018,2511,1205,1837755,29.88,-96.28,1700,78.866667,7,-12,-8,3,5.5,7.7,15.68,6.6,4.13,6.6,9.63,4.4,11.0,4.68,,,9.63,17.88,6.05,5.78,3.85,37.41,9.08,6.88,24.655556,22.322222,28.738889,0.536222,20.816667,79.302047
US_TX_48015,2022-04-13,ChIJUSh5paNEQYYR2cVjWHsuiVs,Q108386,geoId/48015,US,United States of America,TX,Texas,48015,Austin County,US,USA,2,6,0,5740,73,1,14351,29722,14719,15003,3877,4033,3347,3218,3432,4081,4018,2511,1205,1837755,29.88,-96.28,1700,78.866667,8,-9,-9,3,6.47,4.86,16.18,5.66,6.2,5.12,8.9,4.58,9.17,5.12,,,9.17,19.69,7.55,5.12,5.66,28.05,7.55,5.66,25.688889,23.616667,31.022222,0.15875,21.327778,77.205744
US_TX_48015,2022-04-14,ChIJUSh5paNEQYYR2cVjWHsuiVs,Q108386,geoId/48015,US,United States of America,TX,Texas,48015,Austin County,US,USA,2,3,0,5743,73,0,14351,29722,14719,15003,3877,4033,3347,3218,3432,4081,4018,2511,1205,1837755,29.88,-96.28,1700,78.866667,13,6,-8,1,4.01,5.16,13.48,6.31,4.88,7.74,11.76,6.02,7.17,5.16,4.88,,10.61,19.22,7.17,8.03,,30.11,5.16,5.74,21.638889,13.95,28.922222,0.2032,8.022222,41.664706
US_TX_48015,2022-04-15,ChIJUSh5paNEQYYR2cVjWHsuiVs,Q108386,geoId/48015,US,United States of America,TX,Texas,48015,Austin County,US,USA,2,0,0,5743,73,6,14357,29722,14719,15003,3877,4033,3347,3218,3432,4081,4018,2511,1205,1837755,29.88,-96.28,1700,78.866667,4,-5,-45,13,7.27,,14.55,,5.54,,8.31,6.58,12.81,,5.54,,10.39,23.9,6.58,10.39,4.85,40.52,8.31,,21.422222,15.472222,27.783333,0.0,15.877778,70.766136
