location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_common_cold,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_OH_39065,2022-04-10,ChIJR2bcShJJOYgRmHK1GN1OfB4,Q490184,geoId/39065,US,United States of America,OH,Ohio,39065,Hardin County,US,USA,2,0,0,7067,157,1,12080,31329,15576,15753,3888,4729,5070,3310,3564,3932,3491,2159,1186,911267,40.66,-83.66,1219,77.6,13,,-19,,5.38,5.84,4.21,10.05,6.31,3.97,3.97,4.91,8.41,4.44,4.21,6.78,4.67,3.51,4.67,3.74,3.74,8.88,15.66,4.67,5.14,,3.74,3.97,30.15,3.27,4.91,5.14,,4.21,5.955556,-1.044444,14.822222,0.5842,-1.738889,57.932653
US_OH_39065,2022-04-11,ChIJR2bcShJJOYgRmHK1GN1OfB4,Q490184,geoId/39065,US,United States of America,OH,Ohio,39065,Hardin County,US,USA,2,0,0,7067,157,3,12083,31329,15576,15753,3888,4729,5070,3310,3564,3932,3491,2159,1186,911267,40.66,-83.66,1219,77.6,2,,-9,2,5.67,4.53,3.78,10.2,5.67,5.48,3.97,3.02,10.58,5.86,4.35,12.47,6.05,2.65,4.91,4.91,3.97,7.93,19.65,5.86,6.8,6.24,4.35,5.67,34.2,,4.91,5.1,7.18,5.48,12.594444,8.794444,18.144444,0.108857,4.416667,57.589289
US_OH_39065,2022-04-12,ChIJR2bcShJJOYgRmHK1GN1OfB4,Q490184,geoId/39065,US,United States of America,OH,Ohio,39065,Hardin County,US,USA,2,0,0,7067,157,1,12084,31329,15576,15753,3888,4729,5070,3310,3564,3932,3491,2159,1186,911267,40.66,-83.66,1219,77.6,14,,-17,1,4.72,5.12,5.51,7.08,6.3,3.54,3.94,5.51,8.66,3.35,3.94,11.81,4.33,4.72,7.67,3.15,4.53,7.48,24.6,4.53,5.9,5.31,5.51,5.71,33.46,4.13,5.31,2.95,5.9,3.94,13.077778,6.361111,20.394444,6.168571,9.583333,79.496075
US_OH_39065,2022-04-13,ChIJR2bcShJJOYgRmHK1GN1OfB4,Q490184,geoId/39065,US,United States of America,OH,Ohio,39065,Hardin County,US,USA,2,0,0,7067,157,2,12086,31329,15576,15753,3888,4729,5070,3310,3564,3932,3491,2159,1186,911267,40.66,-83.66,1219,77.6,-3,,-11,1,8.31,6.99,3.78,13.98,6.99,,4.53,3.02,11.14,4.72,3.21,12.28,3.78,3.4,4.91,4.16,,8.5,25.12,6.99,6.8,5.1,3.4,7.18,33.43,,5.86,5.67,7.18,3.21,17.422222,15.144444,19.977778,0.725714,14.583333,83.74214
US_OH_39065,2022-04-14,ChIJR2bcShJJOYgRmHK1GN1OfB4,Q490184,geoId/39065,US,United States of America,OH,Ohio,39065,Hardin County,US,USA,2,12,0,7079,157,2,12088,31329,15576,15753,3888,4729,5070,3310,3564,3932,3491,2159,1186,911267,40.66,-83.66,1219,77.6,10,,-18,1,3.83,3.19,3.41,10.44,6.6,3.83,3.41,,11.07,5.32,4.05,9.58,6.39,2.98,6.82,2.98,3.62,5.96,20.44,3.83,5.32,3.83,4.68,7.24,29.18,4.47,3.83,3.83,2.98,2.98,12.316667,5.305556,18.027778,10.341429,5.0,61.305373
US_OH_39065,2022-04-15,ChIJR2bcShJJOYgRmHK1GN1OfB4,Q490184,geoId/39065,US,United States of America,OH,Ohio,39065,Hardin County,US,USA,2,0,0,7079,157,1,12089,31329,15576,15753,3888,4729,5070,3310,3564,3932,3491,2159,1186,911267,40.66,-83.66,1219,77.6,1,,-43,8,4.67,4.12,5.5,11.82,6.32,,4.4,,7.7,6.05,4.4,6.05,4.4,,,4.12,4.95,,15.67,6.32,6.87,4.67,,5.22,31.88,,7.7,7.15,,,12.333333,5.516667,20.427778,1.0922,-1.955556,37.125545
US_OH_39065,2022-04-16,ChIJR2bcShJJOYgRmHK1GN1OfB4,Q490184,geoId/39065,US,United States of America,OH,Ohio,39065,Hardin County,US,USA,2,0,0,7079,157,3,12092,31329,15576,15753,3888,4729,5070,3310,3564,3932,3491,2159,1186,911267,40.66,-83.66,1219,77.6,2,,-28,,5.89,4.21,4.49,12.9,5.05,,7.29,,10.66,4.49,,5.33,4.77,,,,4.21,,15.98,,5.33,,3.93,,30.29,,5.89,7.01,3.93,,10.7,6.077778,18.527778,0.907143,2.722222,57.941285
US_OH_39065,2022-04-17,ChIJR2bcShJJOYgRmHK1GN1OfB4,Q490184,geoId/39065,US,United States of America,OH,Ohio,39065,Hardin County,US,USA,2,0,0,7079,157,1,12093,31329,15576,15753,3888,4729,5070,3310,3564,3932,3491,2159,1186,911267,40.66,-83.66,1219,77.6,-27,,-40,,,6.14,,8.54,6.14,4.27,4.27,,8.54,,,9.34,,,,,,5.34,26.7,3.74,6.41,,4.54,7.21,35.51,,4.8,,5.34,4.27,3.466667,-2.15,11.622222,0.2286,-5.211111,53.140377
US_OH_39065,2022-04-18,ChIJR2bcShJJOYgRmHK1GN1OfB4,Q490184,geoId/39065,US,United States of America,OH,Ohio,39065,Hardin County,US,USA,2,0,0,7079,157,2,12095,31329,15576,15753,3888,4729,5070,3310,3564,3932,3491,2159,1186,911267,40.66,-83.66,1219,77.6,-11,,-24,7,6.11,4.89,4.48,12.84,9.17,4.48,6.93,4.28,7.13,5.09,3.87,10.19,5.5,3.06,4.89,4.08,4.08,9.58,19.97,5.91,7.95,3.06,4.89,6.32,34.64,2.85,8.35,3.46,11.61,4.08,2.383333,-0.938889,7.505556,0.362857,-1.622222,75.027062
US_OH_39065,2022-04-19,ChIJR2bcShJJOYgRmHK1GN1OfB4,Q490184,geoId/39065,US,United States of America,OH,Ohio,39065,Hardin County,US,USA,2,0,0,7079,157,0,12095,31329,15576,15753,3888,4729,5070,3310,3564,3932,3491,2159,1186,911267,40.66,-83.66,1219,77.6,-4,,-10,2,3.19,5.18,5.77,11.15,6.97,4.38,5.57,3.78,8.76,3.78,4.18,14.33,6.97,4.58,4.38,3.98,3.98,8.16,24.68,5.77,6.57,5.57,4.38,10.15,39.22,4.58,4.38,7.37,5.97,5.77,3.322222,0.283333,8.633333,5.805714,-0.533333,75.975908
US_OH_39065,2022-04-20,ChIJR2bcShJJOYgRmHK1GN1OfB4,Q490184,geoId/39065,US,United States of America,OH,Ohio,39065,Hardin County,US,USA,2,0,0,7079,157,1,12096,31329,15576,15753,3888,4729,5070,3310,3564,3932,3491,2159,1186,911267,40.66,-83.66,1219,77.6,0,,-13,0,4.63,4.63,5.03,11.27,7.85,5.03,5.64,4.03,10.67,6.64,5.23,13.49,6.84,4.63,3.42,3.83,5.03,9.46,23.75,8.05,7.85,3.62,4.23,6.24,33.22,4.43,6.04,5.43,7.45,4.43,5.105556,-2.311111,14.566667,0.0508,-1.966667,60.406484
US_OH_39065,2022-04-21,ChIJR2bcShJJOYgRmHK1GN1OfB4,Q490184,geoId/39065,US,United States of America,OH,Ohio,39065,Hardin County,US,USA,2,8,1,7087,158,1,12097,31329,15576,15753,3888,4729,5070,3310,3564,3932,3491,2159,1186,911267,40.66,-83.66,1219,77.6,8,,-12,0,4.89,4.89,4.11,10.17,7.23,6.65,4.11,3.91,8.02,5.47,3.13,9.38,4.5,3.32,,2.74,4.3,6.65,21.7,3.71,6.26,2.93,6.26,8.21,32.07,3.52,4.69,5.67,6.65,,13.972222,10.994444,19.238889,2.322286,6.872222,62.351381
US_OH_39065,2022-04-22,ChIJR2bcShJJOYgRmHK1GN1OfB4,Q490184,geoId/39065,US,United States of America,OH,Ohio,39065,Hardin County,US,USA,2,0,0,7087,158,2,12099,31329,15576,15753,3888,4729,5070,3310,3564,3932,3491,2159,1186,911267,40.66,-83.66,1219,77.6,3,-10,-16,1,4.77,4.77,3.11,9.54,8.51,6.43,,,7.05,4.36,,11.41,3.53,4.56,4.36,3.94,4.15,6.85,20.12,7.05,6.64,4.56,3.73,5.19,32.36,,4.15,6.02,4.98,4.36,13.444444,5.277778,21.561111,0.282222,5.972222,60.662236
US_OH_39065,2022-04-23,ChIJR2bcShJJOYgRmHK1GN1OfB4,Q490184,geoId/39065,US,United States of America,OH,Ohio,39065,Hardin County,US,USA,2,0,0,7087,158,37,12136,31329,15576,15753,3888,4729,5070,3310,3564,3932,3491,2159,1186,911267,40.66,-83.66,1219,77.6,25,,-25,,,6.33,,12.39,6.06,,,,10.74,5.51,5.23,8.26,6.33,,,,4.41,8.54,19.56,4.68,4.13,,,6.89,33.88,5.23,6.61,7.44,4.96,4.13,19.038889,8.127778,28.844444,0.0,7.711111,47.921189
US_OH_39065,2022-04-24,ChIJR2bcShJJOYgRmHK1GN1OfB4,Q490184,geoId/39065,US,United States of America,OH,Ohio,39065,Hardin County,US,USA,2,0,0,7087,158,2,12138,31329,15576,15753,3888,4729,5070,3310,3564,3932,3491,2159,1186,911267,40.66,-83.66,1219,77.6,20,,-22,,6.09,4.14,4.87,15.35,6.09,4.63,3.65,6.58,,,6.33,12.91,3.65,4.14,4.14,5.12,7.06,8.77,18.51,8.77,9.99,3.9,7.31,7.79,34.1,,8.77,5.36,7.79,5.12,21.961111,14.177778,27.861111,0.0,11.488889,51.630993
US_OH_39065,2022-04-25,ChIJR2bcShJJOYgRmHK1GN1OfB4,Q490184,geoId/39065,US,United States of America,OH,Ohio,39065,Hardin County,US,USA,2,0,0,7087,158,0,12138,31329,15576,15753,3888,4729,5070,3310,3564,3932,3491,2159,1186,911267,40.66,-83.66,1219,77.6,3,,-11,3,4.53,4.71,4.15,9.99,3.96,6.22,5.09,3.21,9.43,4.53,4.15,14.33,5.09,3.21,4.71,4.34,3.96,9.05,21.49,6.03,6.03,3.96,5.28,6.98,34.31,4.9,5.84,6.79,9.43,8.3,18.361111,13.45,24.405556,1.995714,13.644444,74.65809
US_OH_39065,2022-04-26,ChIJR2bcShJJOYgRmHK1GN1OfB4,Q490184,geoId/39065,US,United States of America,OH,Ohio,39065,Hardin County,US,USA,2,0,0,7087,158,3,12141,31329,15576,15753,3888,4729,5070,3310,3564,3932,3491,2159,1186,911267,40.66,-83.66,1219,77.6,6,,-8,1,4.64,5.41,4.06,11.21,8.7,8.12,4.25,,8.7,5.61,5.03,16.43,3.87,7.15,3.87,2.71,3.09,15.85,18.56,2.9,8.12,5.61,3.29,7.73,34.03,3.67,4.83,6.77,9.28,,7.7,4.4,13.105556,3.3274,2.605556,70.264694
US_OH_39065,2022-04-27,ChIJR2bcShJJOYgRmHK1GN1OfB4,Q490184,geoId/39065,US,United States of America,OH,Ohio,39065,Hardin County,US,USA,2,0,0,7087,158,2,12143,31329,15576,15753,3888,4729,5070,3310,3564,3932,3491,2159,1186,911267,40.66,-83.66,1219,77.6,7,,-10,-1,5.73,7.06,5.35,13.75,7.83,7.06,3.25,3.06,9.93,4.39,3.63,12.79,3.63,4.96,4.2,5.54,,9.93,24.25,8.21,5.54,3.25,3.63,7.45,34.37,,3.25,4.77,8.21,5.73,5.316667,-0.183333,11.661111,0.0,-1.3,62.492779
US_OH_39065,2022-04-28,ChIJR2bcShJJOYgRmHK1GN1OfB4,Q490184,geoId/39065,US,United States of America,OH,Ohio,39065,Hardin County,US,USA,2,12,0,7099,158,6,12149,31329,15576,15753,3888,4729,5070,3310,3564,3932,3491,2159,1186,911267,40.66,-83.66,1219,77.6,12,,-13,-1,,6.93,,9.81,5.77,6.54,4.81,,7.5,5.58,3.85,12.31,2.69,4.62,,,3.66,8.27,16.55,3.27,5.77,3.27,2.69,6.16,30.79,3.08,5.0,4.43,6.54,3.27,6.172222,0.588889,12.972222,0.0,-2.611111,53.436257
US_OH_39065,2022-04-29,ChIJR2bcShJJOYgRmHK1GN1OfB4,Q490184,geoId/39065,US,United States of America,OH,Ohio,39065,Hardin County,US,USA,2,0,0,7099,158,1,12150,31329,15576,15753,3888,4729,5070,3310,3564,3932,3491,2159,1186,911267,40.66,-83.66,1219,77.6,8,,-18,2,4.32,4.11,3.9,9.87,8.22,3.49,4.73,4.32,7.19,4.52,3.29,13.77,3.08,4.11,4.32,3.9,3.08,6.17,19.11,6.37,6.78,3.49,6.17,6.99,35.55,3.29,5.75,5.14,10.69,,10.533333,3.055556,18.472222,0.0,-2.5,40.201189
US_OH_39065,2022-04-30,ChIJR2bcShJJOYgRmHK1GN1OfB4,Q490184,geoId/39065,US,United States of America,OH,Ohio,39065,Hardin County,US,USA,2,0,0,7099,158,0,12150,31329,15576,15753,3888,4729,5070,3310,3564,3932,3491,2159,1186,911267,40.66,-83.66,1219,77.6,12,,-22,,,5.76,4.76,7.51,5.26,4.01,3.76,4.26,9.77,5.76,4.51,9.02,5.01,3.76,,,,6.01,20.04,8.52,6.26,,,4.01,30.31,,7.26,5.01,4.76,5.26,12.894444,6.711111,18.627778,0.0,4.0,55.247677
US_OH_39065,2022-05-01,ChIJR2bcShJJOYgRmHK1GN1OfB4,Q490184,geoId/39065,US,United States of America,OH,Ohio,39065,Hardin County,US,USA,2,0,0,7099,158,2,12152,31329,15576,15753,3888,4729,5070,3310,3564,3932,3491,2159,1186,911267,40.66,-83.66,1219,77.6,,,-16,,3.62,5.31,4.59,11.35,8.21,3.62,5.31,5.07,7.97,3.86,6.76,11.83,3.62,,3.38,,7.73,6.04,16.66,,6.28,5.31,4.59,3.62,33.32,5.31,7.0,4.11,6.28,,18.05,12.1,23.422222,1.49225,11.783333,67.026103
US_OH_39065,2022-05-02,ChIJR2bcShJJOYgRmHK1GN1OfB4,Q490184,geoId/39065,US,United States of America,OH,Ohio,39065,Hardin County,US,USA,2,0,0,7099,158,5,12157,31329,15576,15753,3888,4729,5070,3310,3564,3932,3491,2159,1186,911267,40.66,-83.66,1219,77.6,7,,-11,1,2.73,3.9,,9.95,7.22,4.49,4.49,3.9,6.44,5.27,5.46,22.05,2.93,4.49,3.51,2.73,2.93,7.22,19.12,5.46,5.07,4.49,4.29,7.8,30.24,3.51,6.63,6.83,9.37,4.68,13.6,8.6,21.211111,0.8636,6.188889,61.211218
US_OH_39065,2022-05-03,ChIJR2bcShJJOYgRmHK1GN1OfB4,Q490184,geoId/39065,US,United States of America,OH,Ohio,39065,Hardin County,US,USA,2,0,0,7099,158,0,12157,31329,15576,15753,3888,4729,5070,3310,3564,3932,3491,2159,1186,911267,40.66,-83.66,1219,77.6,14,,-9,1,,3.08,3.99,12.69,7.25,6.17,5.08,3.99,7.62,5.99,4.53,13.96,3.26,3.81,5.08,3.99,4.17,9.25,19.95,6.53,7.07,4.17,3.08,9.79,33.19,3.81,5.62,4.71,9.43,6.53,15.154321,10.018519,23.814815,0.108857,10.802469,75.284834
US_OH_39065,2022-05-04,ChIJR2bcShJJOYgRmHK1GN1OfB4,Q490184,geoId/39065,US,United States of America,OH,Ohio,39065,Hardin County,US,USA,2,0,0,7099,158,2,12159,31329,15576,15753,3888,4729,5070,3310,3564,3932,3491,2159,1186,911267,40.66,-83.66,1219,77.6,4,,-11,-2,4.04,3.84,,11.14,9.03,,4.23,3.07,8.26,5.57,3.65,13.84,4.23,4.23,3.46,3.46,3.07,7.88,20.95,5.96,6.92,3.84,5.0,5.76,35.16,4.42,5.38,5.76,9.42,3.65,12.55,9.5,20.211111,8.043333,10.572222,87.921143
US_OH_39065,2022-05-05,ChIJR2bcShJJOYgRmHK1GN1OfB4,Q490184,geoId/39065,US,United States of America,OH,Ohio,39065,Hardin County,US,USA,2,22,0,7121,158,0,12159,31329,15576,15753,3888,4729,5070,3310,3564,3932,3491,2159,1186,911267,40.66,-83.66,1219,77.6,12,,-12,1,3.74,3.35,4.33,9.46,4.73,4.33,6.7,4.33,9.06,4.33,3.94,11.03,4.73,5.32,,3.15,4.73,8.67,21.87,6.11,6.11,6.11,4.73,6.9,38.03,,3.94,5.32,8.08,6.5,11.822222,8.677778,15.305556,0.254,9.216667,84.395857
US_OH_39065,2022-05-06,ChIJR2bcShJJOYgRmHK1GN1OfB4,Q490184,geoId/39065,US,United States of America,OH,Ohio,39065,Hardin County,US,USA,2,0,0,7121,158,2,12161,31329,15576,15753,3888,4729,5070,3310,3564,3932,3491,2159,1186,911267,40.66,-83.66,1219,77.6,3,-11,-17,3,2.98,4.57,4.96,8.34,8.54,,3.18,3.18,8.14,3.38,4.37,11.12,4.96,2.98,3.18,4.57,3.97,8.54,21.05,,6.35,2.98,,3.57,27.8,3.18,4.96,7.35,5.56,3.77,12.805556,10.561111,14.855556,9.9695,11.512346,93.6296
US_OH_39065,2022-05-07,ChIJR2bcShJJOYgRmHK1GN1OfB4,Q490184,geoId/39065,US,United States of America,OH,Ohio,39065,Hardin County,US,USA,2,0,0,7121,158,6,12167,31329,15576,15753,3888,4729,5070,3310,3564,3932,3491,2159,1186,911267,40.66,-83.66,1219,77.6,18,,-27,,4.3,7.08,5.06,12.64,7.08,4.55,,5.31,8.09,,,7.08,4.05,,,3.79,3.54,10.37,16.44,5.31,5.31,3.79,3.54,3.54,29.84,,5.82,5.06,3.54,3.54,11.922222,9.361111,16.077778,7.112,7.544444,75.351089
US_OH_39065,2022-05-08,ChIJR2bcShJJOYgRmHK1GN1OfB4,Q490184,geoId/39065,US,United States of America,OH,Ohio,39065,Hardin County,US,USA,2,0,0,7121,158,2,12169,31329,15576,15753,3888,4729,5070,3310,3564,3932,3491,2159,1186,911267,40.66,-83.66,1219,77.6,18,,-19,,5.01,4.51,3.76,12.77,5.51,5.51,4.76,4.01,7.26,5.01,3.5,7.01,4.76,,,4.26,3.5,6.76,21.28,3.5,7.01,4.26,,6.01,30.8,,9.01,5.01,4.51,3.76,11.622222,4.0,18.983333,0.1016,3.183333,56.376479
US_OH_39065,2022-05-09,ChIJR2bcShJJOYgRmHK1GN1OfB4,Q490184,geoId/39065,US,United States of America,OH,Ohio,39065,Hardin County,US,USA,2,0,0,7121,158,0,12169,31329,15576,15753,3888,4729,5070,3310,3564,3932,3491,2159,1186,911267,40.66,-83.66,1219,77.6,21,,-12,0,3.5,,4.53,18.13,7.21,5.97,6.18,3.09,9.27,6.59,7.62,14.22,7.62,3.5,4.12,4.12,6.18,16.69,18.54,4.74,4.33,6.18,4.74,10.92,34.41,3.71,6.8,7.0,7.62,,16.016667,6.877778,23.544444,0.0,6.05,51.751927
US_OH_39065,2022-05-10,ChIJR2bcShJJOYgRmHK1GN1OfB4,Q490184,geoId/39065,US,United States of America,OH,Ohio,39065,Hardin County,US,USA,2,0,0,7121,158,0,12169,31329,15576,15753,3888,4729,5070,3310,3564,3932,3491,2159,1186,911267,40.66,-83.66,1219,77.6,15,,-9,-2,5.13,3.9,2.88,14.58,6.98,4.11,6.16,3.29,10.06,4.52,4.31,12.12,6.98,3.7,2.88,4.31,4.72,6.57,22.59,4.93,7.8,5.54,4.72,4.52,36.14,3.29,6.98,6.78,7.6,5.13,19.705556,10.233333,28.122222,0.0,7.65,45.900817
US_OH_39065,2022-05-11,ChIJR2bcShJJOYgRmHK1GN1OfB4,Q490184,geoId/39065,US,United States of America,OH,Ohio,39065,Hardin County,US,USA,2,0,0,7121,158,54,12223,31329,15576,15753,3888,4729,5070,3310,3564,3932,3491,2159,1186,911267,40.66,-83.66,1219,77.6,14,,-11,-2,5.77,5.98,5.16,13.81,5.98,2.89,,5.98,11.96,4.12,,10.52,3.71,5.77,3.92,,5.16,9.48,18.14,,6.39,3.3,3.09,5.36,33.82,,6.6,5.98,6.39,3.5,23.005556,14.461111,29.444444,0.0,9.644444,42.99604
US_OH_39065,2022-05-12,ChIJR2bcShJJOYgRmHK1GN1OfB4,Q490184,geoId/39065,US,United States of America,OH,Ohio,39065,Hardin County,US,USA,2,17,0,7138,158,48,12271,31329,15576,15753,3888,4729,5070,3310,3564,3932,3491,2159,1186,911267,40.66,-83.66,1219,77.6,27,,-14,-3,3.41,6.19,4.69,10.66,7.47,4.69,4.27,2.99,5.55,3.41,,7.04,3.63,,3.41,4.48,,9.17,18.56,5.12,8.53,4.05,5.12,4.69,33.49,4.05,8.53,7.68,4.91,4.91,21.238889,10.572222,29.538889,0.0,7.116667,40.291974
US_OH_39065,2022-05-13,ChIJR2bcShJJOYgRmHK1GN1OfB4,Q490184,geoId/39065,US,United States of America,OH,Ohio,39065,Hardin County,US,USA,2,0,0,7138,158,2,12273,31329,15576,15753,3888,4729,5070,3310,3564,3932,3491,2159,1186,911267,40.66,-83.66,1219,77.6,9,,-20,0,4.57,,3.85,14.67,6.49,3.37,4.09,,7.21,,5.05,8.41,4.33,4.57,4.09,3.85,,7.21,18.27,4.33,6.49,3.37,3.85,3.85,28.13,,7.93,6.01,3.85,,22.377778,13.466667,28.955556,0.0,11.733333,51.254595
US_OH_39065,2022-05-14,ChIJR2bcShJJOYgRmHK1GN1OfB4,Q490184,geoId/39065,US,United States of America,OH,Ohio,39065,Hardin County,US,USA,2,,,,,2,12275,31329,15576,15753,3888,4729,5070,3310,3564,3932,3491,2159,1186,911267,40.66,-83.66,1219,77.6,13,,-20,,,4.06,4.93,15.09,6.67,,,5.51,7.25,4.35,,,,,,,,4.93,17.99,,7.83,,,,29.89,,13.06,4.93,,4.06,22.1,16.0,29.111111,0.0,14.416667,62.001535
US_OH_39065,2022-05-15,ChIJR2bcShJJOYgRmHK1GN1OfB4,Q490184,geoId/39065,US,United States of America,OH,Ohio,39065,Hardin County,US,USA,2,,,,,2,12277,31329,15576,15753,3888,4729,5070,3310,3564,3932,3491,2159,1186,911267,40.66,-83.66,1219,77.6,20,,-15,,6.09,4.35,,13.34,10.44,,5.22,,8.99,,,5.8,,5.51,5.22,4.35,,6.09,17.11,,13.92,,,,33.34,,13.34,5.22,,,20.677778,13.927778,28.905556,6.632222,13.666667,64.261878
US_OH_39065,2022-05-16,ChIJR2bcShJJOYgRmHK1GN1OfB4,Q490184,geoId/39065,US,United States of America,OH,Ohio,39065,Hardin County,US,USA,2,,,,,3,12280,31329,15576,15753,3888,4729,5070,3310,3564,3932,3491,2159,1186,911267,40.66,-83.66,1219,77.6,13,,-12,0,3.91,,4.16,10.52,7.09,5.14,5.87,,,,,4.16,3.91,4.65,,4.16,,7.09,18.59,6.36,9.29,,3.42,5.87,35.95,,8.8,4.4,6.12,4.16,18.566667,12.844444,25.166667,6.57225,10.85,60.842649
US_OH_39065,2022-05-17,ChIJR2bcShJJOYgRmHK1GN1OfB4,Q490184,geoId/39065,US,United States of America,OH,Ohio,39065,Hardin County,US,USA,2,,,,,0,12280,31329,15576,15753,3888,4729,5070,3310,3564,3932,3491,2159,1186,911267,40.66,-83.66,1219,77.6,4,,-9,-1,6.41,5.64,,14.11,7.69,4.62,4.36,5.64,10.0,5.9,4.87,6.16,,,,7.95,4.87,5.39,21.03,4.62,9.49,3.85,,,32.06,4.87,9.49,5.64,,,16.883333,10.822222,22.994444,1.524,7.272222,53.245784
US_OH_39065,2022-05-18,ChIJR2bcShJJOYgRmHK1GN1OfB4,Q490184,geoId/39065,US,United States of America,OH,Ohio,39065,Hardin County,US,USA,2,,,,,5,12285,31329,15576,15753,3888,4729,5070,3310,3564,3932,3491,2159,1186,911267,40.66,-83.66,1219,77.6,-2,,-10,1,,3.65,4.86,11.66,6.56,5.35,3.4,4.62,7.05,3.89,4.13,8.51,3.4,5.83,,,3.4,5.1,17.98,4.86,8.26,6.32,,8.02,25.03,5.83,8.51,6.56,4.37,,15.759259,11.790123,21.351852,0.084667,9.67284,67.179845
US_OH_39065,2022-05-19,ChIJR2bcShJJOYgRmHK1GN1OfB4,Q490184,geoId/39065,US,United States of America,OH,Ohio,39065,Hardin County,US,USA,2,,,,,3,12288,31329,15576,15753,3888,4729,5070,3310,3564,3932,3491,2159,1186,911267,40.66,-83.66,1219,77.6,17,,-13,-2,4.43,,,11.97,4.17,,4.17,5.99,6.51,3.65,6.51,9.37,5.73,8.85,,,4.17,5.99,19.79,,8.07,5.47,5.73,4.43,28.64,4.69,7.03,5.73,6.77,,19.228395,14.067901,26.277778,3.58775,15.308642,78.409226
US_OH_39065,2022-05-20,ChIJR2bcShJJOYgRmHK1GN1OfB4,Q490184,geoId/39065,US,United States of America,OH,Ohio,39065,Hardin County,US,USA,2,,,,,2,12290,31329,15576,15753,3888,4729,5070,3310,3564,3932,3491,2159,1186,911267,40.66,-83.66,1219,77.6,2,,-19,1,,4.17,,9.9,6.78,5.21,4.17,,5.99,,7.04,7.04,,3.91,,,,7.3,17.2,,5.21,3.65,,,31.53,3.65,6.25,,6.78,,23.577778,17.055556,30.072222,1.560286,17.277778,67.960618
US_OH_39065,2022-05-21,ChIJR2bcShJJOYgRmHK1GN1OfB4,Q490184,geoId/39065,US,United States of America,OH,Ohio,39065,Hardin County,US,USA,2,,,,,10,12300,31329,15576,15753,3888,4729,5070,3310,3564,3932,3491,2159,1186,911267,40.66,-83.66,1219,77.6,4,,-29,,,4.52,4.22,12.35,,6.02,6.32,,7.53,,,6.62,5.72,,,4.22,,5.42,23.49,6.02,9.63,,4.22,,30.41,6.02,7.83,4.82,,,24.677778,18.411111,30.144444,2.249714,18.127778,67.133465
US_OH_39065,2022-05-22,ChIJR2bcShJJOYgRmHK1GN1OfB4,Q490184,geoId/39065,US,United States of America,OH,Ohio,39065,Hardin County,US,USA,2,,,,,1,12301,31329,15576,15753,3888,4729,5070,3310,3564,3932,3491,2159,1186,911267,40.66,-83.66,1219,77.6,10,,-16,,4.75,5.34,5.34,12.47,4.16,5.64,,5.34,11.88,4.46,,,8.31,,,5.94,,,23.46,,11.29,,,,35.34,,13.07,4.75,,4.16,17.888889,14.716667,19.838889,5.954889,13.661111,76.562557
US_OH_39065,2022-05-23,ChIJR2bcShJJOYgRmHK1GN1OfB4,Q490184,geoId/39065,US,United States of America,OH,Ohio,39065,Hardin County,US,USA,2,,,,,1,12302,31329,15576,15753,3888,4729,5070,3310,3564,3932,3491,2159,1186,911267,40.66,-83.66,1219,77.6,7,,-11,0,,5.44,,13.2,6.73,3.88,,,,,8.54,8.54,7.51,5.44,,,3.88,5.7,20.19,,8.54,,3.88,,33.39,,5.95,5.18,4.66,5.7,13.177778,8.344444,18.938889,0.0508,5.988889,61.894988
US_OH_39065,2022-05-24,ChIJR2bcShJJOYgRmHK1GN1OfB4,Q490184,geoId/39065,US,United States of America,OH,Ohio,39065,Hardin County,US,USA,2,,,,,1,12303,31329,15576,15753,3888,4729,5070,3310,3564,3932,3491,2159,1186,911267,40.66,-83.66,1219,77.6,9,,-9,-1,,,,13.22,4.76,5.82,5.55,,7.67,5.82,5.02,6.88,4.76,5.55,,4.5,3.97,7.4,17.72,4.5,7.67,,3.7,,32.79,3.7,8.2,5.55,4.23,,15.072222,7.95,22.688889,0.0,7.366667,60.22437
