location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,elevation_m,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_common_cold,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_VA_51790,2022-03-19,ChIJlxZiuI6gtIkRbrYJCnHk1uU,Q502250,geoId/51790,US,United States of America,VA,Virginia,51790,Staunton,US,USA,2,0,0,5600,109,1,11627,24325,11142,13183,2642,2486,3194,3188,2844,3198,3242,2164,1367,3864617,38.1581,-79.0764,432,51,76.0,-2,-3,-4,,4.31,6.13,4.99,14.3,10.67,3.63,7.49,,11.12,4.99,4.99,7.04,4.31,4.08,4.08,3.18,5.9,5.45,5.9,21.79,6.13,8.62,3.4,6.13,4.08,37.44,4.54,7.26,4.99,3.86,,17.012346,9.339506,23.907407,0.0,,9.825397,60.219613
US_VA_51790,2022-03-20,ChIJlxZiuI6gtIkRbrYJCnHk1uU,Q502250,geoId/51790,US,United States of America,VA,Virginia,51790,Staunton,US,USA,2,0,0,5600,109,0,11627,24325,11142,13183,2642,2486,3194,3188,2844,3198,3242,2164,1367,3864617,38.1581,-79.0764,432,51,76.0,-3,-4,-8,,6.92,5.19,9.74,11.04,11.47,5.19,6.49,5.84,11.47,5.84,5.19,8.22,4.98,6.28,,4.33,3.46,4.76,6.92,19.91,6.92,4.54,4.76,5.84,4.33,36.14,,5.41,5.63,4.76,3.25,11.716049,7.154321,20.333333,0.028222,,1.515873,46.259417
US_VA_51790,2022-03-21,ChIJlxZiuI6gtIkRbrYJCnHk1uU,Q502250,geoId/51790,US,United States of America,VA,Virginia,51790,Staunton,US,USA,2,12,0,5612,109,0,11627,24325,11142,13183,2642,2486,3194,3188,2844,3198,3242,2164,1367,3864617,38.1581,-79.0764,432,51,76.0,-5,-1,-13,4,4.48,7.09,5.04,12.49,6.9,5.22,8.02,5.04,9.32,,5.22,8.58,7.09,6.15,3.73,2.98,5.41,4.29,11.38,20.51,5.22,5.97,6.71,4.85,7.27,37.48,6.15,7.09,6.34,5.41,2.98,10.5,1.333333,20.561728,0.790222,,-0.753968,44.245425
US_VA_51790,2022-03-22,ChIJlxZiuI6gtIkRbrYJCnHk1uU,Q502250,geoId/51790,US,United States of America,VA,Virginia,51790,Staunton,US,USA,2,0,0,5612,109,0,11627,24325,11142,13183,2642,2486,3194,3188,2844,3198,3242,2164,1367,3864617,38.1581,-79.0764,432,51,76.0,0,3,-9,3,5.38,5.01,4.26,11.68,10.38,4.64,6.3,4.82,6.86,4.64,3.71,9.27,3.34,,4.08,4.26,3.15,5.56,6.86,23.0,4.64,7.42,5.38,4.26,5.56,38.95,5.01,4.45,5.01,,5.93,12.37037,3.580247,21.333333,0.0,,1.825397,50.085828
US_VA_51790,2022-03-23,ChIJlxZiuI6gtIkRbrYJCnHk1uU,Q502250,geoId/51790,US,United States of America,VA,Virginia,51790,Staunton,US,USA,2,-6,0,5606,109,0,11627,24325,11142,13183,2642,2486,3194,3188,2844,3198,3242,2164,1367,3864617,38.1581,-79.0764,432,51,76.0,-3,-3,-10,5,4.36,6.54,3.45,10.17,8.9,7.44,3.63,4.18,7.99,4.72,5.45,9.26,7.26,4.72,3.63,2.72,,4.72,5.81,24.15,5.99,4.9,4.36,4.54,5.27,38.67,4.0,4.72,5.45,4.9,5.27,10.17284,6.308642,17.351852,3.048,,5.666667,72.77085
US_VA_51790,2022-03-24,ChIJlxZiuI6gtIkRbrYJCnHk1uU,Q502250,geoId/51790,US,United States of America,VA,Virginia,51790,Staunton,US,USA,2,6,0,5612,109,1,11628,24325,11142,13183,2642,2486,3194,3188,2844,3198,3242,2164,1367,3864617,38.1581,-79.0764,432,51,76.0,-5,0,-13,4,3.42,6.12,2.7,12.77,10.25,5.93,5.58,4.14,5.93,8.09,,6.83,5.39,5.04,,3.96,4.32,4.32,7.55,19.78,5.75,5.58,4.5,4.14,4.68,39.03,4.86,8.09,5.22,5.04,2.7,11.87037,8.030864,16.481481,24.257,,10.481481,90.975585
US_VA_51790,2022-03-25,ChIJlxZiuI6gtIkRbrYJCnHk1uU,Q502250,geoId/51790,US,United States of America,VA,Virginia,51790,Staunton,US,USA,2,0,0,5612,109,1,11629,24325,11142,13183,2642,2486,3194,3188,2844,3198,3242,2164,1367,3864617,38.1581,-79.0764,432,51,76.0,-7,-9,-9,5,5.41,3.92,4.67,11.95,7.09,3.17,5.23,3.55,7.47,4.67,5.6,10.08,4.11,5.6,2.61,5.04,3.92,5.41,8.4,18.1,5.79,8.96,5.97,3.36,4.48,35.65,4.67,3.17,6.16,4.29,4.11,9.588889,3.688889,14.377778,0.5715,,3.368056,63.59933
US_VA_51790,2022-03-26,ChIJlxZiuI6gtIkRbrYJCnHk1uU,Q502250,geoId/51790,US,United States of America,VA,Virginia,51790,Staunton,US,USA,2,0,0,5612,109,0,11629,24325,11142,13183,2642,2486,3194,3188,2844,3198,3242,2164,1367,3864617,38.1581,-79.0764,432,51,76.0,-8,-5,-7,,3.33,7.33,4.0,11.99,8.43,5.11,4.88,5.77,10.43,6.66,4.22,9.32,4.44,4.66,,4.44,6.88,5.33,7.55,16.43,6.44,7.55,4.44,5.11,3.55,38.18,,5.55,5.55,3.11,5.11,5.722222,1.522222,10.15,0.592667,,-1.590278,57.772347
US_VA_51790,2022-03-27,ChIJlxZiuI6gtIkRbrYJCnHk1uU,Q502250,geoId/51790,US,United States of America,VA,Virginia,51790,Staunton,US,USA,2,0,0,5612,109,0,11629,24325,11142,13183,2642,2486,3194,3188,2844,3198,3242,2164,1367,3864617,38.1581,-79.0764,432,51,76.0,-8,-5,-18,,6.46,5.81,4.3,10.12,9.69,4.74,4.52,3.44,9.9,3.44,6.46,8.82,4.74,5.17,4.74,4.74,19.16,3.01,5.17,18.08,4.3,4.95,6.46,3.88,,36.59,4.09,5.17,4.74,4.52,4.3,2.088889,-1.205556,6.2,2.032,,-6.493056,51.253516
US_VA_51790,2022-03-28,ChIJlxZiuI6gtIkRbrYJCnHk1uU,Q502250,geoId/51790,US,United States of America,VA,Virginia,51790,Staunton,US,USA,2,-2,1,5610,110,0,11629,24325,11142,13183,2642,2486,3194,3188,2844,3198,3242,2164,1367,3864617,38.1581,-79.0764,432,51,76.0,-13,-11,-21,7,6.1,5.51,5.51,12.4,6.5,6.1,4.33,3.94,10.43,5.12,4.33,9.84,5.12,5.32,3.74,3.15,34.84,3.94,9.84,20.47,5.71,7.48,5.51,,4.33,35.43,3.15,6.69,3.94,2.95,5.32,-0.055556,-4.6,4.772222,0.564444,,-11.722222,39.486954
US_VA_51790,2022-03-29,ChIJlxZiuI6gtIkRbrYJCnHk1uU,Q502250,geoId/51790,US,United States of America,VA,Virginia,51790,Staunton,US,USA,2,6,0,5616,110,0,11629,24325,11142,13183,2642,2486,3194,3188,2844,3198,3242,2164,1367,3864617,38.1581,-79.0764,432,51,76.0,-3,4,-18,4,5.04,6.26,3.83,12.92,10.09,8.48,2.83,4.04,11.1,6.86,3.83,7.47,3.63,5.65,3.23,5.85,15.74,5.85,8.28,21.19,10.7,8.07,6.46,4.24,5.25,40.36,4.44,7.87,7.06,4.64,4.04,-0.683333,-7.388889,8.866667,0.0,,-13.451389,35.304431
US_VA_51790,2022-03-30,ChIJlxZiuI6gtIkRbrYJCnHk1uU,Q502250,geoId/51790,US,United States of America,VA,Virginia,51790,Staunton,US,USA,2,5,0,5621,110,0,11629,24325,11142,13183,2642,2486,3194,3188,2844,3198,3242,2164,1367,3864617,38.1581,-79.0764,432,51,76.0,-2,-4,-16,4,4.48,7.53,4.48,13.84,11.6,3.46,8.34,4.07,11.8,8.14,5.09,9.77,5.29,3.66,3.66,4.48,10.99,2.85,9.56,21.57,6.92,8.75,6.92,3.46,4.48,40.7,5.09,6.11,6.31,6.31,4.07,7.066667,0.422222,17.183333,0.084667,,-1.756944,53.436707
US_VA_51790,2022-03-31,ChIJlxZiuI6gtIkRbrYJCnHk1uU,Q502250,geoId/51790,US,United States of America,VA,Virginia,51790,Staunton,US,USA,2,0,0,5621,110,0,11629,24325,11142,13183,2642,2486,3194,3188,2844,3198,3242,2164,1367,3864617,38.1581,-79.0764,432,51,76.0,-7,-4,-21,5,3.95,6.32,2.96,12.05,6.32,5.14,6.12,4.54,9.29,5.53,4.35,6.12,2.77,3.75,3.95,5.93,7.71,5.53,8.49,20.74,6.72,3.36,4.74,4.94,5.14,33.39,4.54,6.32,6.52,3.56,3.56,16.483333,10.888889,21.7,1.124857,,11.986111,73.421421
US_VA_51790,2022-04-01,ChIJlxZiuI6gtIkRbrYJCnHk1uU,Q502250,geoId/51790,US,United States of America,VA,Virginia,51790,Staunton,US,USA,2,4,0,5625,110,0,11629,24325,11142,13183,2642,2486,3194,3188,2844,3198,3242,2164,1367,3864617,38.1581,-79.0764,432,51,76.0,0,-7,-18,5,5.22,5.63,,10.85,9.18,5.63,3.13,5.22,6.26,,6.47,7.93,3.34,6.26,,,6.47,4.17,7.51,21.29,7.3,4.38,6.89,3.96,4.17,33.6,4.38,7.93,4.38,4.8,3.96,10.016667,5.2,18.083333,5.116286,,2.423611,57.333662
US_VA_51790,2022-04-02,ChIJlxZiuI6gtIkRbrYJCnHk1uU,Q502250,geoId/51790,US,United States of America,VA,Virginia,51790,Staunton,US,USA,2,0,0,5625,110,1,11630,24325,11142,13183,2642,2486,3194,3188,2844,3198,3242,2164,1367,3864617,38.1581,-79.0764,432,51,76.0,-2,-1,-9,,3.42,3.87,8.66,11.16,10.02,3.42,4.1,5.01,7.75,5.47,6.15,4.33,5.01,3.87,4.78,4.1,9.34,5.01,5.7,18.22,5.24,6.61,5.47,4.56,4.1,30.07,,5.24,4.33,4.1,,5.816667,-1.888889,15.138889,0.6096,,-4.083333,47.551834
US_VA_51790,2022-04-03,ChIJlxZiuI6gtIkRbrYJCnHk1uU,Q502250,geoId/51790,US,United States of America,VA,Virginia,51790,Staunton,US,USA,2,0,0,5625,110,1,11631,24325,11142,13183,2642,2486,3194,3188,2844,3198,3242,2164,1367,3864617,38.1581,-79.0764,432,51,76.0,1,3,-10,,3.02,,3.88,14.44,8.41,3.23,3.45,5.82,9.27,4.1,6.47,7.98,6.9,3.67,,3.45,6.9,3.67,5.17,19.83,4.96,5.82,,,3.02,31.47,,5.17,6.68,,4.31,9.588889,5.322222,13.711111,0.0,,-0.736111,47.105567
US_VA_51790,2022-04-04,ChIJlxZiuI6gtIkRbrYJCnHk1uU,Q502250,geoId/51790,US,United States of America,VA,Virginia,51790,Staunton,US,USA,2,11,0,5636,110,1,11632,24325,11142,13183,2642,2486,3194,3188,2844,3198,3242,2164,1367,3864617,38.1581,-79.0764,432,51,76.0,-3,-1,-10,4,6.26,6.44,6.26,11.8,10.19,6.62,7.87,3.93,9.12,5.9,5.54,6.97,3.58,5.36,3.22,3.04,5.54,4.65,8.58,22.53,7.15,5.18,4.83,5.18,6.44,36.65,3.75,7.51,4.47,4.29,5.36,5.805556,-1.472222,12.8,0.169333,,-2.680556,52.83062
US_VA_51790,2022-04-05,ChIJlxZiuI6gtIkRbrYJCnHk1uU,Q502250,geoId/51790,US,United States of America,VA,Virginia,51790,Staunton,US,USA,2,1,0,5637,110,0,11632,24325,11142,13183,2642,2486,3194,3188,2844,3198,3242,2164,1367,3864617,38.1581,-79.0764,432,51,76.0,-3,2,-10,3,5.4,9.18,5.22,10.44,8.28,3.78,4.68,4.32,9.0,4.14,5.76,9.72,6.3,5.76,4.14,3.78,4.68,6.84,7.92,22.13,7.38,6.84,6.48,6.84,5.58,35.45,5.22,6.84,4.86,4.86,2.88,9.611111,5.333333,14.533333,0.211667,,4.423611,69.922377
US_VA_51790,2022-04-06,ChIJlxZiuI6gtIkRbrYJCnHk1uU,Q502250,geoId/51790,US,United States of America,VA,Virginia,51790,Staunton,US,USA,2,5,0,5642,110,-1,11631,24325,11142,13183,2642,2486,3194,3188,2844,3198,3242,2164,1367,3864617,38.1581,-79.0764,432,51,76.0,0,-1,-7,2,5.67,5.3,4.02,12.25,9.14,4.93,4.39,4.75,6.95,4.2,4.93,7.31,5.67,4.93,4.02,4.2,2.74,6.58,9.87,23.21,4.75,6.95,,5.3,6.03,34.18,3.84,5.3,6.95,4.02,5.12,12.305556,8.516667,18.444444,17.925143,,10.381944,85.920382
US_VA_51790,2022-04-07,ChIJlxZiuI6gtIkRbrYJCnHk1uU,Q502250,geoId/51790,US,United States of America,VA,Virginia,51790,Staunton,US,USA,2,4,0,5646,110,-1,11630,24325,11142,13183,2642,2486,3194,3188,2844,3198,3242,2164,1367,3864617,38.1581,-79.0764,432,51,76.0,-1,1,-13,4,2.81,6.33,3.87,11.26,11.26,4.05,5.98,4.4,12.14,6.33,6.69,6.86,6.51,5.45,4.75,3.34,3.17,4.75,9.5,21.46,4.93,4.75,4.93,5.28,5.63,31.32,5.45,4.93,4.22,3.52,3.69,11.395062,8.938272,16.364198,3.640667,,10.420635,90.016983
US_VA_51790,2022-04-08,ChIJlxZiuI6gtIkRbrYJCnHk1uU,Q502250,geoId/51790,US,United States of America,VA,Virginia,51790,Staunton,US,USA,2,2,0,5648,110,0,11630,24325,11142,13183,2642,2486,3194,3188,2844,3198,3242,2164,1367,3864617,38.1581,-79.0764,432,51,76.0,-2,-4,-7,3,3.54,3.54,3.91,8.93,8.19,4.84,4.09,2.79,7.81,4.65,3.35,5.95,7.07,2.79,3.54,3.54,4.46,3.54,6.33,17.68,4.65,5.02,5.21,4.09,5.58,34.6,7.07,5.39,4.46,2.98,6.14,8.67284,2.111111,15.481481,9.355667,,3.031746,65.126569
US_VA_51790,2022-04-09,ChIJlxZiuI6gtIkRbrYJCnHk1uU,Q502250,geoId/51790,US,United States of America,VA,Virginia,51790,Staunton,US,USA,2,0,0,5648,110,4,11634,24325,11142,13183,2642,2486,3194,3188,2844,3198,3242,2164,1367,3864617,38.1581,-79.0764,432,51,76.0,0,0,-9,,5.09,5.09,,9.95,8.18,7.52,4.42,4.42,9.29,5.75,5.97,8.18,4.64,3.76,4.2,5.09,3.98,,5.31,18.58,5.53,5.75,3.1,4.64,5.09,34.95,,5.53,4.64,3.54,5.53,6.808642,2.697531,12.283951,1.27,,0.309524,59.381443
US_VA_51790,2022-04-10,ChIJlxZiuI6gtIkRbrYJCnHk1uU,Q502250,geoId/51790,US,United States of America,VA,Virginia,51790,Staunton,US,USA,2,0,0,5648,110,2,11636,24325,11142,13183,2642,2486,3194,3188,2844,3198,3242,2164,1367,3864617,38.1581,-79.0764,432,51,76.0,0,2,-12,,9.13,6.09,,11.96,9.35,4.78,3.04,,9.57,3.91,3.91,5.0,3.48,9.13,,4.35,4.78,4.57,3.91,18.92,,6.74,3.04,3.26,5.87,35.01,3.26,6.74,6.09,3.26,4.57,6.493827,1.024691,13.753086,1.80975,,-2.134921,50.783897
US_VA_51790,2022-04-11,ChIJlxZiuI6gtIkRbrYJCnHk1uU,Q502250,geoId/51790,US,United States of America,VA,Virginia,51790,Staunton,US,USA,2,7,0,5655,110,1,11637,24325,11142,13183,2642,2486,3194,3188,2844,3198,3242,2164,1367,3864617,38.1581,-79.0764,432,51,76.0,-3,1,-7,3,3.32,5.16,4.05,13.09,8.29,5.53,5.53,3.13,10.51,6.27,4.98,11.43,4.98,5.34,4.24,3.13,3.87,4.05,6.27,21.93,7.19,7.92,5.53,3.32,,39.26,3.69,6.63,9.58,4.05,4.98,10.462963,0.962963,23.376543,0.084667,,0.865079,52.725232
US_VA_51790,2022-04-12,ChIJlxZiuI6gtIkRbrYJCnHk1uU,Q502250,geoId/51790,US,United States of America,VA,Virginia,51790,Staunton,US,USA,2,6,0,5661,110,0,11637,24325,11142,13183,2642,2486,3194,3188,2844,3198,3242,2164,1367,3864617,38.1581,-79.0764,432,51,76.0,6,7,-8,1,4.16,5.24,4.34,14.82,10.12,5.06,4.52,3.8,7.41,4.52,5.06,8.14,3.8,6.33,4.16,5.61,3.07,4.16,5.97,20.61,4.52,5.97,5.79,3.98,3.8,37.06,5.24,7.41,4.34,3.8,6.87,18.740741,13.475309,24.87037,0.0,,8.436508,48.959976
US_VA_51790,2022-04-13,ChIJlxZiuI6gtIkRbrYJCnHk1uU,Q502250,geoId/51790,US,United States of America,VA,Virginia,51790,Staunton,US,USA,2,-1,0,5660,110,0,11637,24325,11142,13183,2642,2486,3194,3188,2844,3198,3242,2164,1367,3864617,38.1581,-79.0764,432,51,76.0,7,4,-7,2,4.49,3.56,5.43,15.53,10.48,2.62,5.99,4.12,8.79,3.37,5.05,11.23,3.18,5.8,3.74,3.56,4.3,3.37,7.49,17.78,6.36,7.11,5.24,3.18,5.24,39.67,3.93,6.55,5.61,6.36,6.55,20.416667,13.083333,28.211111,0.395111,,10.930556,53.842675
US_VA_51790,2022-04-14,ChIJlxZiuI6gtIkRbrYJCnHk1uU,Q502250,geoId/51790,US,United States of America,VA,Virginia,51790,Staunton,US,USA,2,1,1,5661,111,2,11639,24325,11142,13183,2642,2486,3194,3188,2844,3198,3242,2164,1367,3864617,38.1581,-79.0764,432,51,76.0,10,4,-16,2,3.96,5.1,4.53,15.86,8.5,4.91,5.47,,7.17,4.72,4.34,9.25,6.61,4.34,4.91,4.34,3.96,4.15,8.69,16.8,5.1,7.17,3.21,4.15,4.53,35.87,3.96,,6.8,5.1,3.02,19.972222,14.405556,25.261111,0.127,,10.743056,53.065641
US_VA_51790,2022-04-15,ChIJlxZiuI6gtIkRbrYJCnHk1uU,Q502250,geoId/51790,US,United States of America,VA,Virginia,51790,Staunton,US,USA,2,-2,1,5659,112,1,11640,24325,11142,13183,2642,2486,3194,3188,2844,3198,3242,2164,1367,3864617,38.1581,-79.0764,432,51,76.0,8,11,-23,4,4.26,3.88,3.88,16.09,8.14,5.04,4.26,4.65,8.14,4.26,,6.4,5.62,6.98,3.88,2.71,3.68,4.26,5.04,18.81,7.56,6.2,4.46,2.71,5.24,33.93,,5.43,5.04,,3.68,13.216667,3.922222,22.194444,0.127,,-4.034722,29.88799
US_VA_51790,2022-04-16,ChIJlxZiuI6gtIkRbrYJCnHk1uU,Q502250,geoId/51790,US,United States of America,VA,Virginia,51790,Staunton,US,USA,2,0,0,5659,112,0,11640,24325,11142,13183,2642,2486,3194,3188,2844,3198,3242,2164,1367,3864617,38.1581,-79.0764,432,51,76.0,4,16,-13,,3.57,4.53,3.57,16.68,10.48,3.81,4.53,,6.67,4.29,8.81,5.72,3.81,5.24,,,5.0,7.15,6.2,16.2,6.43,7.15,4.05,9.05,4.29,35.26,,5.96,7.62,3.57,4.76,17.055556,9.116667,24.2,0.0,,1.659722,34.308413
US_VA_51790,2022-04-17,ChIJlxZiuI6gtIkRbrYJCnHk1uU,Q502250,geoId/51790,US,United States of America,VA,Virginia,51790,Staunton,US,USA,2,0,0,5659,112,2,11642,24325,11142,13183,2642,2486,3194,3188,2844,3198,3242,2164,1367,3864617,38.1581,-79.0764,432,51,76.0,-31,-7,-31,,6.14,8.27,5.67,13.23,6.14,4.02,5.43,3.54,9.45,8.51,6.14,8.03,4.72,4.72,5.2,3.31,4.02,4.02,4.25,19.85,3.54,8.98,4.72,3.78,3.31,41.11,5.67,6.85,6.14,3.78,,12.95,6.638889,21.688889,0.3175,,0.965278,41.795475
US_VA_51790,2022-04-18,ChIJlxZiuI6gtIkRbrYJCnHk1uU,Q502250,geoId/51790,US,United States of America,VA,Virginia,51790,Staunton,US,USA,2,4,0,5663,112,0,11642,24325,11142,13183,2642,2486,3194,3188,2844,3198,3242,2164,1367,3864617,38.1581,-79.0764,432,51,76.0,-19,-15,-25,13,4.98,3.19,4.78,11.56,7.97,4.38,3.79,,6.97,3.39,3.59,9.17,5.38,5.98,3.79,3.79,3.98,3.19,5.38,20.72,4.18,8.37,5.98,3.39,6.97,39.45,5.18,11.56,6.38,4.78,3.98,4.016667,1.022222,10.611111,1.378857,,-0.715278,69.124875
US_VA_51790,2022-04-19,ChIJlxZiuI6gtIkRbrYJCnHk1uU,Q502250,geoId/51790,US,United States of America,VA,Virginia,51790,Staunton,US,USA,2,0,0,5663,112,1,11643,24325,11142,13183,2642,2486,3194,3188,2844,3198,3242,2164,1367,3864617,38.1581,-79.0764,432,51,76.0,1,8,-9,3,4.61,5.71,5.9,14.19,10.5,5.34,5.71,4.79,10.13,6.26,4.97,9.58,,6.26,4.42,5.34,4.42,4.79,6.26,20.45,4.42,6.26,6.82,4.97,4.24,34.64,5.9,7.55,5.71,5.16,4.05,3.838889,0.122222,8.516667,18.578286,,-1.4375,66.323935
US_VA_51790,2022-04-20,ChIJlxZiuI6gtIkRbrYJCnHk1uU,Q502250,geoId/51790,US,United States of America,VA,Virginia,51790,Staunton,US,USA,2,0,0,5663,112,1,11644,24325,11142,13183,2642,2486,3194,3188,2844,3198,3242,2164,1367,3864617,38.1581,-79.0764,432,51,76.0,0,8,-8,2,4.38,5.53,4.57,10.1,6.67,7.05,4.0,3.05,10.48,4.95,6.48,9.34,5.33,7.24,,3.62,5.33,4.0,8.57,20.39,7.24,4.95,4.38,,5.53,40.59,4.19,5.91,6.48,4.38,5.33,6.788889,-0.905556,16.122222,1.157111,,-2.805556,48.894889
US_VA_51790,2022-04-21,ChIJlxZiuI6gtIkRbrYJCnHk1uU,Q502250,geoId/51790,US,United States of America,VA,Virginia,51790,Staunton,US,USA,2,3,0,5666,112,1,11645,24325,11142,13183,2642,2486,3194,3188,2844,3198,3242,2164,1367,3864617,38.1581,-79.0764,432,51,76.0,0,0,-13,3,5.59,6.37,3.67,8.49,9.07,5.79,6.75,4.63,10.61,3.47,6.56,5.98,7.91,6.56,,,6.37,3.86,7.52,17.94,5.4,4.24,4.24,5.98,,33.76,3.47,4.44,5.4,,3.47,12.077778,4.6,18.666667,1.0795,,3.180556,53.117777
US_VA_51790,2022-04-22,ChIJlxZiuI6gtIkRbrYJCnHk1uU,Q502250,geoId/51790,US,United States of America,VA,Virginia,51790,Staunton,US,USA,2,1,0,5667,112,0,11645,24325,11142,13183,2642,2486,3194,3188,2844,3198,3242,2164,1367,3864617,38.1581,-79.0764,432,51,76.0,1,-2,-10,2,3.88,5.44,5.05,13.21,8.35,4.27,5.24,4.27,9.13,5.63,2.91,5.44,3.5,4.47,5.05,2.72,3.3,,5.24,18.25,5.05,7.57,2.72,2.91,3.3,34.57,4.66,7.19,6.21,4.86,2.72,15.294444,6.694444,23.544444,0.254,,7.708333,61.137209
US_VA_51790,2022-04-23,ChIJlxZiuI6gtIkRbrYJCnHk1uU,Q502250,geoId/51790,US,United States of America,VA,Virginia,51790,Staunton,US,USA,2,0,0,5667,112,1,11646,24325,11142,13183,2642,2486,3194,3188,2844,3198,3242,2164,1367,3864617,38.1581,-79.0764,432,51,76.0,4,5,-9,,5.48,4.77,4.77,17.41,6.91,5.72,4.53,5.48,8.58,3.58,7.39,5.01,3.58,7.63,,4.77,4.77,5.25,5.01,15.74,5.72,8.35,,4.77,3.34,39.34,5.72,6.44,9.54,,5.01,17.567901,8.728395,27.104938,0.0,,9.396825,58.730168
US_VA_51790,2022-04-24,ChIJlxZiuI6gtIkRbrYJCnHk1uU,Q502250,geoId/51790,US,United States of America,VA,Virginia,51790,Staunton,US,USA,2,0,0,5667,112,0,11646,24325,11142,13183,2642,2486,3194,3188,2844,3198,3242,2164,1367,3864617,38.1581,-79.0764,432,51,76.0,5,2,-14,,4.54,6.35,3.4,17.24,4.76,4.31,5.67,3.86,8.62,5.22,4.08,4.99,5.67,5.67,3.4,5.9,4.76,3.18,5.67,17.02,4.54,8.17,,3.86,3.86,28.81,3.86,9.76,7.26,3.63,6.13,21.537037,12.166667,30.376543,0.0,,12.309524,55.374428
US_VA_51790,2022-04-25,ChIJlxZiuI6gtIkRbrYJCnHk1uU,Q502250,geoId/51790,US,United States of America,VA,Virginia,51790,Staunton,US,USA,2,11,0,5678,112,0,11646,24325,11142,13183,2642,2486,3194,3188,2844,3198,3242,2164,1367,3864617,38.1581,-79.0764,432,51,76.0,-1,1,-10,3,3.96,5.85,,18.11,9.06,6.23,5.66,3.21,8.3,4.91,3.58,5.85,3.58,5.66,3.02,3.4,3.21,4.15,6.98,22.45,5.47,8.11,4.34,5.09,3.96,33.78,4.53,10.76,6.23,,4.15,20.777778,13.777778,28.75,0.0,,11.777778,56.722571
US_VA_51790,2022-04-26,ChIJlxZiuI6gtIkRbrYJCnHk1uU,Q502250,geoId/51790,US,United States of America,VA,Virginia,51790,Staunton,US,USA,2,15,3,5693,115,0,11646,24325,11142,13183,2642,2486,3194,3188,2844,3198,3242,2164,1367,3864617,38.1581,-79.0764,432,51,76.0,0,4,-9,3,2.75,4.41,2.94,16.71,8.45,6.06,6.24,4.96,8.45,5.51,6.98,7.9,3.67,7.35,3.12,4.04,3.67,4.96,6.06,20.94,6.06,7.9,2.94,3.49,4.96,33.79,4.41,7.16,6.24,4.78,4.04,15.911111,11.355556,24.283333,1.693333,,12.930556,81.041114
US_VA_51790,2022-04-27,ChIJlxZiuI6gtIkRbrYJCnHk1uU,Q502250,geoId/51790,US,United States of America,VA,Virginia,51790,Staunton,US,USA,2,-1,3,5692,118,0,11646,24325,11142,13183,2642,2486,3194,3188,2844,3198,3242,2164,1367,3864617,38.1581,-79.0764,432,51,76.0,1,3,-9,2,4.19,5.9,5.52,13.9,12.19,7.24,5.9,3.05,8.76,5.14,6.86,7.43,3.81,5.71,2.86,4.38,5.71,4.38,6.67,23.23,6.28,7.05,3.62,4.0,5.14,36.18,,7.05,5.52,4.57,5.33,10.394444,3.538889,18.105556,3.8608,,0.319444,47.441901
US_VA_51790,2022-04-28,ChIJlxZiuI6gtIkRbrYJCnHk1uU,Q502250,geoId/51790,US,United States of America,VA,Virginia,51790,Staunton,US,USA,2,7,0,5699,118,1,11647,24325,11142,13183,2642,2486,3194,3188,2844,3198,3242,2164,1367,3864617,38.1581,-79.0764,432,51,76.0,1,2,-12,1,3.2,5.84,3.77,11.12,9.61,6.78,5.46,3.96,6.78,4.52,4.71,6.78,3.96,6.03,2.83,2.64,4.71,3.02,7.16,19.78,5.09,8.67,4.52,4.33,4.52,33.35,3.02,4.52,5.09,4.52,3.77,8.511111,0.622222,16.511111,0.0,,-4.173611,38.81714
