location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_attention_deficit_hyperactivity_disorder,search_trends_back_pain,search_trends_bleeding,search_trends_bone_fracture,search_trends_candidiasis,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_erectile_dysfunction,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_heartburn,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_insomnia,search_trends_itch,search_trends_low_back_pain,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,search_trends_vomiting,search_trends_weight_gain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_MI_26047,2022-05-23,ChIJr4sBRWSDSk0R23iTvfSNjzo,Q491129,geoId/26047,US,United States of America,MI,Michigan,26047,Emmet County,US,USA,2,,,,,0,24287,33081,16342,16739,3324,3908,3718,3627,3800,4831,5251,2970,1652,1907313,45.58,-84.98,2285,80.071429,28,8,,4,-1,4.03,6.3,4.73,14.88,9.8,4.2,3.33,4.03,3.85,3.68,2.98,8.58,3.68,6.48,3.85,4.55,7.88,7.88,,4.73,,4.73,6.3,2.98,3.68,8.75,30.46,4.38,2.45,8.4,2.45,3.33,3.5,4.38,34.66,5.08,10.5,5.95,3.85,2.8,,,7.622222,0.861111,14.016667,0.0,1.625,66.454694
US_MI_26047,2022-05-24,ChIJr4sBRWSDSk0R23iTvfSNjzo,Q491129,geoId/26047,US,United States of America,MI,Michigan,26047,Emmet County,US,USA,2,,,,,6,24293,33081,16342,16739,3324,3908,3718,3627,3800,4831,5251,2970,1652,1907313,45.58,-84.98,2285,80.071429,20,10,,3,0,5.16,6.37,8.26,16.87,7.92,6.03,4.13,6.71,,3.62,,10.5,2.58,5.34,3.62,4.48,8.26,7.23,3.27,3.1,3.27,4.65,3.79,2.58,2.93,7.57,24.79,5.68,5.51,9.12,4.3,5.51,4.3,5.85,39.08,5.34,10.16,7.23,3.62,4.82,2.41,,9.205556,1.5,15.383333,0.0,1.388889,58.64763
US_MI_26047,2022-05-25,ChIJr4sBRWSDSk0R23iTvfSNjzo,Q491129,geoId/26047,US,United States of America,MI,Michigan,26047,Emmet County,US,USA,2,,,,,0,24293,33081,16342,16739,3324,3908,3718,3627,3800,4831,5251,2970,1652,1907313,45.58,-84.98,2285,80.071429,25,15,,4,2,4.13,5.79,6.94,11.9,9.26,5.12,7.44,5.79,2.48,4.96,,6.94,3.47,7.27,,4.96,8.76,4.46,2.81,4.46,4.46,4.3,5.79,,2.98,9.09,23.14,4.13,2.48,6.78,4.63,4.79,6.28,6.61,37.03,2.65,7.27,6.45,5.95,3.31,2.81,3.8,10.522222,6.111111,15.144444,1.693333,4.972222,69.791026
US_MI_26047,2022-05-26,ChIJr4sBRWSDSk0R23iTvfSNjzo,Q491129,geoId/26047,US,United States of America,MI,Michigan,26047,Emmet County,US,USA,2,,,,,14,24307,33081,16342,16739,3324,3908,3718,3627,3800,4831,5251,2970,1652,1907313,45.58,-84.98,2285,80.071429,32,27,,3,-1,3.97,5.95,6.12,12.4,6.12,5.95,4.63,6.78,3.14,3.14,2.81,10.75,3.31,5.62,2.98,4.3,9.43,7.11,3.14,3.8,5.46,5.79,2.31,,2.48,7.44,25.47,6.28,2.48,6.78,2.98,5.29,3.31,6.45,35.72,2.48,8.77,6.78,6.62,4.46,,2.98,12.95,7.272222,17.466667,11.938,12.291667,94.247331
US_MI_26047,2022-05-27,ChIJr4sBRWSDSk0R23iTvfSNjzo,Q491129,geoId/26047,US,United States of America,MI,Michigan,26047,Emmet County,US,USA,2,,,,,2,24309,33081,16342,16739,3324,3908,3718,3627,3800,4831,5251,2970,1652,1907313,45.58,-84.98,2285,80.071429,20,15,,1,-1,2.83,4.83,5.5,12.83,7.0,5.67,3.33,5.83,6.17,3.0,3.5,7.5,3.5,5.33,,3.17,9.0,5.5,,3.83,4.17,2.83,2.5,3.67,,7.17,15.33,5.67,3.0,6.33,3.33,4.67,4.5,3.5,38.32,3.33,8.83,6.5,5.17,3.67,2.67,,11.105556,8.077778,17.066667,0.798286,9.291667,87.95877
US_MI_26047,2022-05-28,ChIJr4sBRWSDSk0R23iTvfSNjzo,Q491129,geoId/26047,US,United States of America,MI,Michigan,26047,Emmet County,US,USA,2,,,,,0,24309,33081,16342,16739,3324,3908,3718,3627,3800,4831,5251,2970,1652,1907313,45.58,-84.98,2285,80.071429,32,32,,12,,,5.35,6.04,13.98,5.7,4.83,,5.52,6.04,3.45,,10.53,3.45,3.8,,3.11,6.21,2.59,,2.59,3.28,3.97,2.42,5.18,3.11,6.73,19.51,4.32,,8.98,3.62,,3.45,2.59,38.5,2.94,11.57,6.21,2.59,4.49,3.11,,10.966667,5.355556,16.95,0.036286,7.715278,79.737847
US_MI_26047,2022-05-29,ChIJr4sBRWSDSk0R23iTvfSNjzo,Q491129,geoId/26047,US,United States of America,MI,Michigan,26047,Emmet County,US,USA,2,,,,,0,24309,33081,16342,16739,3324,3908,3718,3627,3800,4831,5251,2970,1652,1907313,45.58,-84.98,2285,80.071429,86,,,3,,4.99,6.88,6.2,16.87,5.85,5.16,2.75,5.51,4.13,5.34,,8.26,4.99,6.54,,3.27,6.37,5.68,,4.65,4.3,4.82,2.93,3.44,3.44,2.93,20.83,3.79,,11.36,3.79,2.75,3.1,4.82,36.32,4.47,11.7,7.06,2.93,3.1,3.44,3.61,15.177778,8.933333,23.611111,0.15875,11.104167,76.563343
US_MI_26047,2022-05-30,ChIJr4sBRWSDSk0R23iTvfSNjzo,Q491129,geoId/26047,US,United States of America,MI,Michigan,26047,Emmet County,US,USA,2,,,,,0,24309,33081,16342,16739,3324,3908,3718,3627,3800,4831,5251,2970,1652,1907313,45.58,-84.98,2285,80.071429,23,10,,-55,8,5.56,5.73,4.87,16.85,6.25,6.95,,8.34,2.61,2.61,,9.56,2.61,6.78,3.65,3.48,6.08,4.69,2.61,5.21,2.78,3.13,5.39,,2.61,5.73,25.37,6.95,,14.77,4.0,3.13,2.78,6.08,43.09,4.17,11.47,7.64,3.82,3.82,,3.3,19.833333,13.244444,27.538889,0.0,13.263889,65.934362
US_MI_26047,2022-05-31,ChIJr4sBRWSDSk0R23iTvfSNjzo,Q491129,geoId/26047,US,United States of America,MI,Michigan,26047,Emmet County,US,USA,2,,,,,3,24312,33081,16342,16739,3324,3908,3718,3627,3800,4831,5251,2970,1652,1907313,45.58,-84.98,2285,80.071429,25,21,,6,-1,4.26,7.26,6.47,16.89,9.63,6.79,4.58,6.16,3.95,3.79,,9.15,4.26,3.31,2.52,4.58,7.73,4.1,,4.1,3.16,3.79,3.63,4.58,3.47,5.84,23.68,7.1,3.47,10.26,2.84,3.79,4.58,6.0,36.46,2.52,11.68,9.0,3.47,4.74,,3.16,22.161111,14.333333,29.133333,0.0,15.472222,63.961546
US_MI_26047,2022-06-01,ChIJr4sBRWSDSk0R23iTvfSNjzo,Q491129,geoId/26047,US,United States of America,MI,Michigan,26047,Emmet County,US,USA,2,,,,,5,24317,33081,16342,16739,3324,3908,3718,3627,3800,4831,5251,2970,1652,1907313,45.58,-84.98,2285,80.071429,34,19,,5,1,3.9,5.04,3.74,17.89,6.83,4.88,4.72,6.51,4.55,2.6,,8.95,3.58,5.86,3.74,4.72,8.62,3.25,4.23,4.07,3.25,,3.25,3.74,,6.51,24.56,8.13,3.42,10.9,4.07,4.55,3.25,5.04,42.94,5.37,11.55,6.99,3.9,4.88,,3.9,16.55,10.922222,26.394444,0.2286,10.5625,65.910649
US_MI_26047,2022-06-02,ChIJr4sBRWSDSk0R23iTvfSNjzo,Q491129,geoId/26047,US,United States of America,MI,Michigan,26047,Emmet County,US,USA,2,,,,,1,24318,33081,16342,16739,3324,3908,3718,3627,3800,4831,5251,2970,1652,1907313,45.58,-84.98,2285,80.071429,31,26,,5,-1,2.96,3.78,3.61,17.08,7.56,5.58,4.76,5.09,3.61,4.76,,8.54,,5.58,2.3,6.24,9.2,4.11,2.79,4.6,3.61,,3.94,3.29,2.96,7.23,20.86,5.42,3.78,12.81,,5.09,4.11,7.88,37.29,4.6,13.14,6.57,7.06,5.42,3.45,2.79,12.733333,6.577778,20.072222,0.0,5.229167,60.396299
US_MI_26047,2022-06-03,ChIJr4sBRWSDSk0R23iTvfSNjzo,Q491129,geoId/26047,US,United States of America,MI,Michigan,26047,Emmet County,US,USA,2,,,,,1,24319,33081,16342,16739,3324,3908,3718,3627,3800,4831,5251,2970,1652,1907313,45.58,-84.98,2285,80.071429,18,12,,5,-1,3.65,6.14,3.65,14.6,6.14,5.31,3.32,4.15,2.65,4.65,2.65,7.13,3.98,4.48,,5.97,8.3,5.64,,3.82,2.99,4.15,2.82,2.49,2.65,5.97,22.07,3.48,,8.79,,2.82,3.82,4.15,31.19,2.49,7.63,3.65,3.98,4.31,,2.49,13.216667,8.116667,19.438889,0.0,6.597222,64.11032
US_MI_26047,2022-06-04,ChIJr4sBRWSDSk0R23iTvfSNjzo,Q491129,geoId/26047,US,United States of America,MI,Michigan,26047,Emmet County,US,USA,2,,,,,0,24319,33081,16342,16739,3324,3908,3718,3627,3800,4831,5251,2970,1652,1907313,45.58,-84.98,2285,80.071429,28,20,,12,,3.17,5.41,4.66,13.8,8.39,5.78,,6.34,2.98,4.29,,7.08,,5.97,3.17,4.66,7.46,,,4.29,2.8,,,4.47,,4.29,20.51,4.29,3.92,10.26,,3.92,4.1,5.78,36.54,2.98,9.7,6.53,5.97,,3.54,2.61,11.0,3.611111,18.45,0.0,3.597222,60.487517
US_MI_26047,2022-06-05,ChIJr4sBRWSDSk0R23iTvfSNjzo,Q491129,geoId/26047,US,United States of America,MI,Michigan,26047,Emmet County,US,USA,2,,,,,1,24320,33081,16342,16739,3324,3908,3718,3627,3800,4831,5251,2970,1652,1907313,45.58,-84.98,2285,80.071429,73,,,9,,5.71,6.82,4.42,16.77,5.89,5.71,4.42,6.45,3.5,2.76,,7.18,3.13,3.5,4.61,4.61,8.84,3.5,,5.53,,4.79,3.69,7.0,,5.34,18.42,5.89,,12.34,4.05,4.42,3.69,4.79,41.08,3.5,14.55,5.89,5.34,2.95,,4.79,14.133333,7.833333,18.811111,0.0,7.902778,65.177971
US_MI_26047,2022-06-06,ChIJr4sBRWSDSk0R23iTvfSNjzo,Q491129,geoId/26047,US,United States of America,MI,Michigan,26047,Emmet County,US,USA,2,,,,,0,24320,33081,16342,16739,3324,3908,3718,3627,3800,4831,5251,2970,1652,1907313,45.58,-84.98,2285,80.071429,36,18,,6,3,4.54,5.45,5.0,17.11,8.18,8.63,4.09,5.6,3.63,2.27,,8.78,3.79,4.85,2.27,5.0,11.05,6.06,4.85,6.66,2.88,3.33,4.24,4.69,,7.57,20.9,4.09,2.57,8.48,,4.85,5.6,5.45,36.49,5.3,7.12,5.6,6.06,3.18,,2.88,12.727778,9.888889,17.366667,3.302,11.340278,91.47892
US_MI_26047,2022-06-07,ChIJr4sBRWSDSk0R23iTvfSNjzo,Q491129,geoId/26047,US,United States of America,MI,Michigan,26047,Emmet County,US,USA,2,,,,,0,24320,33081,16342,16739,3324,3908,3718,3627,3800,4831,5251,2970,1652,1907313,45.58,-84.98,2285,80.071429,30,19,,6,0,4.33,6.09,4.0,13.78,8.49,5.93,4.0,6.41,3.85,3.69,2.56,5.13,2.24,3.04,2.4,6.57,12.5,6.73,4.17,5.77,2.56,2.88,4.65,4.81,3.85,8.17,18.74,5.77,3.2,8.49,,4.49,5.61,7.53,35.56,3.69,5.61,5.61,8.17,4.81,2.56,3.36,12.633333,9.783333,17.427778,5.2324,10.590278,87.589855
US_MI_26047,2022-06-08,ChIJr4sBRWSDSk0R23iTvfSNjzo,Q491129,geoId/26047,US,United States of America,MI,Michigan,26047,Emmet County,US,USA,2,,,,,-1,24319,33081,16342,16739,3324,3908,3718,3627,3800,4831,5251,2970,1652,1907313,45.58,-84.98,2285,80.071429,28,19,,5,0,4.65,4.16,3.82,15.96,5.98,7.48,2.83,7.31,5.49,4.16,,5.98,3.33,3.66,2.83,5.98,8.81,5.32,2.99,3.66,,3.99,2.33,2.49,2.99,9.64,20.45,5.82,2.66,8.81,3.82,5.82,4.32,7.81,42.06,3.49,6.48,6.15,6.15,5.65,2.83,2.49,13.077778,7.361111,19.766667,0.0,9.430556,78.418825
US_MI_26047,2022-06-09,ChIJr4sBRWSDSk0R23iTvfSNjzo,Q491129,geoId/26047,US,United States of America,MI,Michigan,26047,Emmet County,US,USA,2,,,,,5,24324,33081,16342,16739,3324,3908,3718,3627,3800,4831,5251,2970,1652,1907313,45.58,-84.98,2285,80.071429,40,28,,5,0,3.27,6.21,5.23,16.02,7.52,4.58,4.58,4.09,,3.6,,7.36,2.45,6.21,,5.56,8.99,4.09,2.62,2.45,3.11,2.94,4.41,2.78,,7.85,19.94,4.41,3.92,9.81,3.27,5.07,3.76,5.56,34.0,5.56,11.61,7.52,6.21,3.6,3.27,,13.85,8.477778,19.388889,1.23825,10.25,79.47281
US_MI_26047,2022-06-10,ChIJr4sBRWSDSk0R23iTvfSNjzo,Q491129,geoId/26047,US,United States of America,MI,Michigan,26047,Emmet County,US,USA,2,,,,,3,24327,33081,16342,16739,3324,3908,3718,3627,3800,4831,5251,2970,1652,1907313,45.58,-84.98,2285,80.071429,30,17,,2,-1,3.79,4.3,7.06,12.57,7.4,4.48,2.58,5.17,4.3,4.99,3.1,8.61,,2.93,2.58,4.99,6.03,4.13,,4.82,3.44,3.79,5.34,3.96,3.44,5.68,19.28,4.3,2.58,6.71,4.3,4.3,3.44,4.13,33.05,3.96,8.26,4.82,,4.3,,3.27,14.55,7.527778,22.161111,0.2794,8.069444,65.116601
US_MI_26047,2022-06-11,ChIJr4sBRWSDSk0R23iTvfSNjzo,Q491129,geoId/26047,US,United States of America,MI,Michigan,26047,Emmet County,US,USA,2,,,,,3,24330,33081,16342,16739,3324,3908,3718,3627,3800,4831,5251,2970,1652,1907313,45.58,-84.98,2285,80.071429,26,24,,14,,3.2,4.63,3.2,11.21,5.34,3.02,2.49,4.45,3.2,2.67,3.2,8.54,4.8,4.45,3.38,3.91,5.16,4.27,3.38,4.09,2.49,5.34,3.38,3.38,4.63,3.02,18.68,4.45,3.91,7.47,2.67,3.38,3.74,5.16,37.18,3.74,8.18,5.16,3.91,,,,13.883333,7.644444,21.7,0.381,9.826389,75.931204
US_MI_26047,2022-06-12,ChIJr4sBRWSDSk0R23iTvfSNjzo,Q491129,geoId/26047,US,United States of America,MI,Michigan,26047,Emmet County,US,USA,2,,,,,1,24331,33081,16342,16739,3324,3908,3718,3627,3800,4831,5251,2970,1652,1907313,45.58,-84.98,2285,80.071429,68,,,10,,4.29,4.67,5.98,14.19,6.35,5.98,4.48,4.67,2.61,,3.36,8.78,5.23,5.42,2.99,4.67,6.72,6.91,3.17,4.48,5.04,5.6,5.6,4.67,3.17,4.86,18.49,4.48,,10.83,3.73,,,4.86,36.23,4.29,11.2,3.55,3.73,3.92,4.11,3.92,12.833333,7.794444,18.572222,2.413,9.930556,81.697755
US_MI_26047,2022-06-13,ChIJr4sBRWSDSk0R23iTvfSNjzo,Q491129,geoId/26047,US,United States of America,MI,Michigan,26047,Emmet County,US,USA,2,,,,,0,24331,33081,16342,16739,3324,3908,3718,3627,3800,4831,5251,2970,1652,1907313,45.58,-84.98,2285,80.071429,38,20,,-2,1,2.58,6.29,3.87,14.68,7.58,6.13,4.36,7.1,3.06,4.03,,7.74,2.58,4.84,2.74,5.65,7.58,6.13,2.58,3.23,2.42,4.03,3.87,4.84,2.74,6.45,19.04,6.13,2.74,8.87,4.84,4.52,6.45,6.62,38.56,3.87,8.71,5.81,4.36,5.32,,,12.938889,6.527778,18.905556,0.592667,9.173611,77.9113
US_MI_26047,2022-06-14,ChIJr4sBRWSDSk0R23iTvfSNjzo,Q491129,geoId/26047,US,United States of America,MI,Michigan,26047,Emmet County,US,USA,2,,,,,0,24331,33081,16342,16739,3324,3908,3718,3627,3800,4831,5251,2970,1652,1907313,45.58,-84.98,2285,80.071429,37,26,,1,0,5.65,4.2,3.39,15.83,6.3,5.17,4.04,5.65,3.07,4.04,,6.14,3.88,4.04,2.58,7.11,6.14,3.39,2.42,4.85,2.91,3.23,4.36,3.07,,5.82,23.26,6.14,3.88,10.82,2.26,5.65,,5.49,35.7,5.98,14.7,8.56,3.23,3.23,2.42,2.91,17.461111,10.038889,24.972222,0.0,12.013889,72.503297
US_MI_26047,2022-06-15,ChIJr4sBRWSDSk0R23iTvfSNjzo,Q491129,geoId/26047,US,United States of America,MI,Michigan,26047,Emmet County,US,USA,2,,,,,0,24331,33081,16342,16739,3324,3908,3718,3627,3800,4831,5251,2970,1652,1907313,45.58,-84.98,2285,80.071429,41,31,,-2,0,3.72,6.46,5.01,17.94,6.3,2.75,4.2,6.63,4.85,2.75,3.23,7.27,2.91,3.56,3.07,4.04,10.83,,3.23,4.04,3.23,4.2,5.33,3.88,3.39,5.98,17.13,4.36,3.72,12.61,2.75,3.39,4.85,5.66,37.66,5.17,14.55,4.85,7.6,5.01,,,21.305556,15.516667,27.233333,0.0,16.354167,73.089902
US_MI_26047,2022-06-16,ChIJr4sBRWSDSk0R23iTvfSNjzo,Q491129,geoId/26047,US,United States of America,MI,Michigan,26047,Emmet County,US,USA,2,,,,,1,24332,33081,16342,16739,3324,3908,3718,3627,3800,4831,5251,2970,1652,1907313,45.58,-84.98,2285,80.071429,47,31,,-1,-2,3.89,3.73,6.0,18.01,6.16,4.54,2.76,7.62,3.41,5.51,3.24,6.49,2.92,4.54,4.05,,9.73,4.54,2.92,5.68,2.76,3.08,3.24,3.08,2.27,9.08,23.2,5.35,3.24,16.38,5.19,3.57,3.57,4.22,43.15,3.89,14.11,6.49,3.41,3.08,2.43,,20.694444,16.116667,27.461111,6.646333,15.652778,69.927374
US_MI_26047,2022-06-17,ChIJr4sBRWSDSk0R23iTvfSNjzo,Q491129,geoId/26047,US,United States of America,MI,Michigan,26047,Emmet County,US,USA,2,,,,,0,24332,33081,16342,16739,3324,3908,3718,3627,3800,4831,5251,2970,1652,1907313,45.58,-84.98,2285,80.071429,27,19,,-1,0,4.7,4.21,5.35,17.34,6.0,5.19,4.05,5.02,4.21,3.08,,5.67,3.4,4.7,3.56,3.56,8.27,,2.59,5.19,5.19,4.7,3.4,3.89,,8.59,20.91,5.67,,10.21,4.05,3.73,5.35,4.38,39.87,3.89,11.18,6.48,3.56,3.89,2.43,3.08,17.127778,14.461111,22.338889,0.5715,10.0,63.020322
US_MI_26047,2022-06-18,ChIJr4sBRWSDSk0R23iTvfSNjzo,Q491129,geoId/26047,US,United States of America,MI,Michigan,26047,Emmet County,US,USA,2,,,,,0,24332,33081,16342,16739,3324,3908,3718,3627,3800,4831,5251,2970,1652,1907313,45.58,-84.98,2285,80.071429,32,29,,15,,3.92,5.17,6.24,14.44,3.92,5.17,,3.56,2.67,3.56,,7.13,2.85,5.17,4.28,4.46,6.06,4.46,,4.1,3.21,2.67,3.21,5.35,,4.28,15.69,4.63,,13.37,,,3.39,5.17,36.37,,10.16,6.06,3.21,3.92,4.46,,13.922222,9.111111,19.638889,0.0,4.743056,54.429787
US_MI_26047,2022-06-19,ChIJr4sBRWSDSk0R23iTvfSNjzo,Q491129,geoId/26047,US,United States of America,MI,Michigan,26047,Emmet County,US,USA,2,,,,,0,24332,33081,16342,16739,3324,3908,3718,3627,3800,4831,5251,2970,1652,1907313,45.58,-84.98,2285,80.071429,77,,,4,,3.6,3.95,5.38,17.17,8.33,6.9,3.03,5.57,3.63,,,6.16,3.36,3.02,4.11,4.62,5.21,5.86,,5.27,3.36,3.04,4.8,3.03,3.17,5.19,17.99,3.99,2.9,11.27,,2.43,3.35,3.65,37.51,4.93,9.34,6.09,2.78,4.05,3.25,,13.05,6.083333,20.1,0.0,6.916667,67.210324
US_MI_26047,2022-06-20,ChIJr4sBRWSDSk0R23iTvfSNjzo,Q491129,geoId/26047,US,United States of America,MI,Michigan,26047,Emmet County,US,USA,2,,,,,0,24332,33081,16342,16739,3324,3908,3718,3627,3800,4831,5251,2970,1652,1907313,45.58,-84.98,2285,80.071429,43,23,,-2,2,5.06,6.54,5.82,16.76,6.82,5.05,4.65,5.82,2.35,3.11,,8.4,4.81,6.12,,3.76,8.81,3.52,4.43,4.52,3.31,4.25,4.3,5.33,2.78,6.88,18.77,5.4,,12.77,2.15,5.48,4.08,6.3,39.61,6.73,10.47,8.47,4.18,3.79,2.63,2.9,17.072222,12.377778,24.361111,4.106333,13.340278,79.326896
US_MI_26047,2022-06-21,ChIJr4sBRWSDSk0R23iTvfSNjzo,Q491129,geoId/26047,US,United States of America,MI,Michigan,26047,Emmet County,US,USA,2,,,,,0,24332,33081,16342,16739,3324,3908,3718,3627,3800,4831,5251,2970,1652,1907313,45.58,-84.98,2285,80.071429,41,30,,0,0,4.86,6.88,6.21,14.79,5.46,4.91,2.88,5.37,3.21,,,5.91,3.7,2.5,2.63,2.73,9.39,4.73,2.75,2.48,3.77,4.13,3.61,2.22,2.52,7.21,20.7,5.45,2.52,15.37,2.48,3.1,3.64,2.65,39.96,4.94,13.52,10.04,4.81,4.52,3.02,,21.716667,14.488889,27.866667,9.5758,16.458333,69.877571
US_MI_26047,2022-06-22,ChIJr4sBRWSDSk0R23iTvfSNjzo,Q491129,geoId/26047,US,United States of America,MI,Michigan,26047,Emmet County,US,USA,2,,,,,0,24332,33081,16342,16739,3324,3908,3718,3627,3800,4831,5251,2970,1652,1907313,45.58,-84.98,2285,80.071429,49,34,,-1,1,3.33,5.06,4.61,19.21,5.5,6.19,4.28,5.72,2.7,5.45,2.27,8.22,3.54,4.09,2.94,5.56,8.1,5.27,,5.23,5.5,4.01,5.0,2.88,2.69,6.39,21.6,6.18,4.45,14.52,3.83,4.13,2.53,4.74,39.37,7.96,12.99,6.21,5.48,3.94,2.29,2.93,19.844444,15.044444,26.705556,0.0,14.277778,69.072771
US_MI_26047,2022-06-23,ChIJr4sBRWSDSk0R23iTvfSNjzo,Q491129,geoId/26047,US,United States of America,MI,Michigan,26047,Emmet County,US,USA,2,,,,,1,24333,33081,16342,16739,3324,3908,3718,3627,3800,4831,5251,2970,1652,1907313,45.58,-84.98,2285,80.071429,47,35,,0,0,4.31,6.12,4.5,15.25,7.2,4.59,3.77,2.29,4.86,4.59,,5.98,5.03,4.73,3.28,4.25,7.76,4.51,,3.27,3.49,2.76,3.93,4.51,2.53,6.96,18.15,5.43,,11.93,4.49,3.77,3.66,3.11,38.14,4.47,11.85,8.17,3.62,4.36,3.37,3.78,16.261111,8.577778,23.622222,0.0,9.395833,63.315891
US_MI_26047,2022-06-24,ChIJr4sBRWSDSk0R23iTvfSNjzo,Q491129,geoId/26047,US,United States of America,MI,Michigan,26047,Emmet County,US,USA,2,,,,,0,24333,33081,16342,16739,3324,3908,3718,3627,3800,4831,5251,2970,1652,1907313,45.58,-84.98,2285,80.071429,26,16,,-1,0,2.69,4.58,4.28,14.61,5.98,4.64,4.37,4.73,2.9,3.46,,6.9,3.41,4.03,,3.45,6.14,5.65,2.68,4.65,,,,4.45,,5.56,17.04,6.01,2.85,9.12,2.57,5.06,5.27,6.79,35.26,6.58,9.74,7.21,2.93,3.78,,4.22,20.216667,12.322222,26.661111,0.0,12.375,58.756262
US_MI_26047,2022-06-25,ChIJr4sBRWSDSk0R23iTvfSNjzo,Q491129,geoId/26047,US,United States of America,MI,Michigan,26047,Emmet County,US,USA,2,,,,,0,24333,33081,16342,16739,3324,3908,3718,3627,3800,4831,5251,2970,1652,1907313,45.58,-84.98,2285,80.071429,22,24,,21,,3.72,3.75,3.0,16.43,7.82,5.2,2.81,6.07,3.88,2.98,,8.4,,4.06,,3.82,3.16,4.73,2.46,5.36,2.83,2.96,3.56,,2.82,4.47,17.66,4.8,3.13,12.98,6.22,2.54,2.65,3.74,34.09,2.8,13.11,6.34,,3.78,,,20.972222,14.3,29.516667,0.0,14.645833,66.200959
US_MI_26047,2022-06-26,ChIJr4sBRWSDSk0R23iTvfSNjzo,Q491129,geoId/26047,US,United States of America,MI,Michigan,26047,Emmet County,US,USA,2,,,,,0,24333,33081,16342,16739,3324,3908,3718,3627,3800,4831,5251,2970,1652,1907313,45.58,-84.98,2285,80.071429,75,,,10,,4.07,6.94,4.82,18.06,6.55,4.09,2.67,5.75,3.41,4.95,3.06,8.4,4.59,3.45,3.13,2.61,4.93,4.2,2.56,4.37,2.9,3.01,4.0,3.92,2.51,4.29,18.91,5.42,,14.55,2.38,4.15,4.92,3.69,35.25,4.85,11.01,6.64,3.7,3.07,2.53,2.56,19.272222,16.966667,22.322222,0.072571,14.354167,72.177786
US_MI_26047,2022-06-27,ChIJr4sBRWSDSk0R23iTvfSNjzo,Q491129,geoId/26047,US,United States of America,MI,Michigan,26047,Emmet County,US,USA,2,,,,,0,24333,33081,16342,16739,3324,3908,3718,3627,3800,4831,5251,2970,1652,1907313,45.58,-84.98,2285,80.071429,57,32,,-2,0,3.83,6.4,4.79,13.77,6.01,6.32,4.82,6.14,3.33,4.24,,6.21,4.14,4.28,2.68,4.55,6.23,3.97,,4.54,3.31,4.28,2.73,2.56,3.04,7.37,17.43,5.78,3.14,12.06,4.02,3.8,3.08,5.89,38.69,2.93,10.78,6.62,5.02,5.49,2.96,4.11,14.533333,11.927778,19.977778,0.0,8.131944,66.012374
US_MI_26047,2022-06-28,ChIJr4sBRWSDSk0R23iTvfSNjzo,Q491129,geoId/26047,US,United States of America,MI,Michigan,26047,Emmet County,US,USA,2,,,,,0,24333,33081,16342,16739,3324,3908,3718,3627,3800,4831,5251,2970,1652,1907313,45.58,-84.98,2285,80.071429,46,31,,0,2,4.81,5.61,5.59,14.83,6.24,5.73,5.14,6.62,4.51,6.09,2.11,5.13,3.04,3.93,3.77,4.71,9.97,6.45,,5.32,3.41,4.08,5.52,4.41,2.73,7.37,17.91,4.66,5.17,9.94,4.29,4.82,2.88,3.83,38.89,3.53,10.86,6.21,6.02,4.28,2.29,3.71,16.022222,9.744444,24.294444,0.362857,9.493056,64.973033
US_MI_26047,2022-06-29,ChIJr4sBRWSDSk0R23iTvfSNjzo,Q491129,geoId/26047,US,United States of America,MI,Michigan,26047,Emmet County,US,USA,2,,,,,0,24333,33081,16342,16739,3324,3908,3718,3627,3800,4831,5251,2970,1652,1907313,45.58,-84.98,2285,80.071429,55,36,,1,0,7.84,4.96,7.78,15.74,5.89,4.92,3.47,7.06,3.81,4.04,,4.64,2.96,4.5,3.5,3.56,8.71,4.53,2.55,5.74,3.57,2.09,4.28,3.35,2.67,7.25,17.59,9.39,4.87,9.7,3.92,2.62,4.11,4.76,37.8,4.07,9.81,7.9,4.89,3.33,4.07,2.56,15.961111,9.505556,22.472222,1.185333,10.409722,69.146192
