location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,elevation_m,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_common_cold,search_trends_diabetes,search_trends_infection,search_trends_itch,search_trends_pain,search_trends_skin_rash,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_AL_01019,2022-02-28,ChIJW8evmPRiiogROnAqHB76oCA,Q108832,geoId/01019,US,United States of America,AL,Alabama,01019,Cherokee County,US,USA,2,0,0,5074,78,2,7938,25805,12821,12984,2582,3025,2798,2467,3208,3897,3860,2725,1243,1848856,34.169722,-85.594167,172,1554,74.083333,,18,0,4,4.71,12.79,7.07,10.77,11.11,19.19,6.06,33.32,7.74,7.5,0.5,15.6,13.574889,1.333333,64.013219
US_AL_01019,2022-03-01,ChIJW8evmPRiiogROnAqHB76oCA,Q108832,geoId/01019,US,United States of America,AL,Alabama,01019,Cherokee County,US,USA,2,12,0,5086,78,2,7940,25805,12821,12984,2582,3025,2798,2467,3208,3897,3860,2725,1243,1848856,34.169722,-85.594167,172,1554,74.083333,,13,-4,2,9.58,9.23,7.45,6.39,12.06,25.2,5.32,41.52,5.68,8.127778,-0.288889,18.833333,0.0508,-0.861111,52.374533
US_AL_01019,2022-03-02,ChIJW8evmPRiiogROnAqHB76oCA,Q108832,geoId/01019,US,United States of America,AL,Alabama,01019,Cherokee County,US,USA,2,2,1,5088,79,0,7940,25805,12821,12984,2582,3025,2798,2467,3208,3897,3860,2725,1243,1848856,34.169722,-85.594167,172,1554,74.083333,,20,-5,2,,12.64,,9.75,9.39,20.58,6.14,38.99,5.78,10.977778,1.888889,23.316667,0.0508,0.798611,47.715925
US_AL_01019,2022-03-03,ChIJW8evmPRiiogROnAqHB76oCA,Q108832,geoId/01019,US,United States of America,AL,Alabama,01019,Cherokee County,US,USA,2,2,0,5090,79,7,7947,25805,12821,12984,2582,3025,2798,2467,3208,3897,3860,2725,1243,1848856,34.169722,-85.594167,172,1554,74.083333,,29,0,1,,14.81,7.59,10.12,13.01,20.6,7.59,38.3,9.03,13.977778,3.855556,25.122222,0.0,1.6875,43.481034
US_AL_01019,2022-03-04,ChIJW8evmPRiiogROnAqHB76oCA,Q108832,geoId/01019,US,United States of America,AL,Alabama,01019,Cherokee County,US,USA,2,0,0,5090,79,2,7949,25805,12821,12984,2582,3025,2798,2467,3208,3897,3860,2725,1243,1848856,34.169722,-85.594167,172,1554,74.083333,20,11,1,1,8.66,11.9,5.05,9.74,,19.84,7.93,28.85,,14.816667,5.211111,26.055556,0.0,3.868056,47.654912
US_AL_01019,2022-03-05,ChIJW8evmPRiiogROnAqHB76oCA,Q108832,geoId/01019,US,United States of America,AL,Alabama,01019,Cherokee County,US,USA,2,0,0,5090,79,2,7951,25805,12821,12984,2582,3025,2798,2467,3208,3897,3860,2725,1243,1848856,34.169722,-85.594167,172,1554,74.083333,,,-3,,,10.98,4.96,10.27,6.73,20.19,10.27,32.23,6.02,18.161111,10.816667,25.466667,0.0,7.659722,50.118622
US_AL_01019,2022-03-06,ChIJW8evmPRiiogROnAqHB76oCA,Q108832,geoId/01019,US,United States of America,AL,Alabama,01019,Cherokee County,US,USA,2,0,0,5090,79,0,7951,25805,12821,12984,2582,3025,2798,2467,3208,3897,3860,2725,1243,1848856,34.169722,-85.594167,172,1554,74.083333,,,3,,,13.41,7.91,8.94,6.88,16.17,7.91,36.81,5.5,18.65,11.9,24.855556,0.0,11.444444,62.590089
US_AL_01019,2022-03-07,ChIJW8evmPRiiogROnAqHB76oCA,Q108832,geoId/01019,US,United States of America,AL,Alabama,01019,Cherokee County,US,USA,2,3,1,5093,80,0,7951,25805,12821,12984,2582,3025,2798,2467,3208,3897,3860,2725,1243,1848856,34.169722,-85.594167,172,1554,74.083333,,11,0,6,6.87,8.93,,6.87,12.01,20.94,8.93,23.68,6.52,18.277778,12.744444,23.311111,0.0,14.381944,77.353567
US_AL_01019,2022-03-08,ChIJW8evmPRiiogROnAqHB76oCA,Q108832,geoId/01019,US,United States of America,AL,Alabama,01019,Cherokee County,US,USA,2,4,1,5097,81,1,7952,25805,12821,12984,2582,3025,2798,2467,3208,3897,3860,2725,1243,1848856,34.169722,-85.594167,172,1554,74.083333,,-1,4,4,8.19,12.46,6.41,7.12,13.17,21.0,7.47,39.87,11.04,8.794444,5.883333,13.911111,5.624286,5.694444,80.363064
US_AL_01019,2022-03-09,ChIJW8evmPRiiogROnAqHB76oCA,Q108832,geoId/01019,US,United States of America,AL,Alabama,01019,Cherokee County,US,USA,2,5,0,5102,81,1,7953,25805,12821,12984,2582,3025,2798,2467,3208,3897,3860,2725,1243,1848856,34.169722,-85.594167,172,1554,74.083333,,10,1,4,4.99,12.11,7.12,10.33,11.4,25.29,6.05,45.59,6.41,9.122222,7.122222,12.0,14.514286,7.256944,87.61954
US_AL_01019,2022-03-10,ChIJW8evmPRiiogROnAqHB76oCA,Q108832,geoId/01019,US,United States of America,AL,Alabama,01019,Cherokee County,US,USA,2,0,0,5102,81,1,7954,25805,12821,12984,2582,3025,2798,2467,3208,3897,3860,2725,1243,1848856,34.169722,-85.594167,172,1554,74.083333,,12,3,3,5.83,9.47,8.38,5.1,10.2,20.03,5.1,37.88,7.29,9.811111,3.922222,18.516667,10.470444,4.770833,69.680728
US_AL_01019,2022-03-11,ChIJW8evmPRiiogROnAqHB76oCA,Q108832,geoId/01019,US,United States of America,AL,Alabama,01019,Cherokee County,US,USA,2,1,0,5103,81,0,7954,25805,12821,12984,2582,3025,2798,2467,3208,3897,3860,2725,1243,1848856,34.169722,-85.594167,172,1554,74.083333,8,12,2,4,4.92,11.24,8.43,14.4,7.03,18.97,7.73,40.05,7.38,11.338889,5.805556,18.722222,0.0,8.479167,81.548374
US_AL_01019,2022-03-12,ChIJW8evmPRiiogROnAqHB76oCA,Q108832,geoId/01019,US,United States of America,AL,Alabama,01019,Cherokee County,US,USA,2,0,0,5103,81,3,7957,25805,12821,12984,2582,3025,2798,2467,3208,3897,3860,2725,1243,1848856,34.169722,-85.594167,172,1554,74.083333,-18,,-8,,5.17,7.58,14.47,7.93,8.96,17.58,,33.43,6.2,3.355556,-2.516667,16.488889,6.640286,-2.166667,65.999826
US_AL_01019,2022-03-13,ChIJW8evmPRiiogROnAqHB76oCA,Q108832,geoId/01019,US,United States of America,AL,Alabama,01019,Cherokee County,US,USA,2,0,0,5103,81,7,7964,25805,12821,12984,2582,3025,2798,2467,3208,3897,3860,2725,1243,1848856,34.169722,-85.594167,172,1554,74.083333,,,-6,,5.0,9.65,12.51,10.01,13.94,15.73,8.58,37.53,5.0,0.466667,-6.727778,12.688889,3.175,-10.145833,43.981924
US_AL_01019,2022-03-14,ChIJW8evmPRiiogROnAqHB76oCA,Q108832,geoId/01019,US,United States of America,AL,Alabama,01019,Cherokee County,US,USA,2,2,0,5105,81,4,7968,25805,12821,12984,2582,3025,2798,2467,3208,3897,3860,2725,1243,1848856,34.169722,-85.594167,172,1554,74.083333,,15,0,5,,13.86,6.42,6.76,11.49,19.94,7.77,47.66,8.45,7.716667,-1.188889,18.422222,0.0,-4.090278,43.080413
US_AL_01019,2022-03-15,ChIJW8evmPRiiogROnAqHB76oCA,Q108832,geoId/01019,US,United States of America,AL,Alabama,01019,Cherokee County,US,USA,2,0,0,5105,81,1,7969,25805,12821,12984,2582,3025,2798,2467,3208,3897,3860,2725,1243,1848856,34.169722,-85.594167,172,1554,74.083333,,3,1,5,,12.29,9.48,10.88,12.64,28.44,8.08,36.87,7.02,11.711111,6.666667,16.116667,0.0,4.208333,60.791362
US_AL_01019,2022-03-16,ChIJW8evmPRiiogROnAqHB76oCA,Q108832,geoId/01019,US,United States of America,AL,Alabama,01019,Cherokee County,US,USA,2,1,0,5106,81,3,7972,25805,12821,12984,2582,3025,2798,2467,3208,3897,3860,2725,1243,1848856,34.169722,-85.594167,172,1554,74.083333,,13,0,6,6.9,12.08,7.25,8.63,6.21,21.75,9.66,46.25,6.9,14.022222,11.388889,18.361111,13.353143,12.409722,89.617197
US_AL_01019,2022-03-17,ChIJW8evmPRiiogROnAqHB76oCA,Q108832,geoId/01019,US,United States of America,AL,Alabama,01019,Cherokee County,US,USA,2,2,3,5108,84,3,7975,25805,12821,12984,2582,3025,2798,2467,3208,3897,3860,2725,1243,1848856,34.169722,-85.594167,172,1554,74.083333,,20,2,3,6.33,10.2,9.49,6.33,8.79,21.45,6.68,33.05,5.27,13.011111,7.383333,22.294444,9.0805,9.979167,80.890126
US_AL_01019,2022-03-18,ChIJW8evmPRiiogROnAqHB76oCA,Q108832,geoId/01019,US,United States of America,AL,Alabama,01019,Cherokee County,US,USA,2,1,0,5109,84,3,7978,25805,12821,12984,2582,3025,2798,2467,3208,3897,3860,2725,1243,1848856,34.169722,-85.594167,172,1554,74.083333,0,-2,0,7,5.64,11.28,10.23,12.34,9.87,21.86,7.76,31.03,6.35,12.927778,9.05,19.227778,0.0,10.791667,86.177504
US_AL_01019,2022-03-19,ChIJW8evmPRiiogROnAqHB76oCA,Q108832,geoId/01019,US,United States of America,AL,Alabama,01019,Cherokee County,US,USA,2,0,0,5109,84,1,7979,25805,12821,12984,2582,3025,2798,2467,3208,3897,3860,2725,1243,1848856,34.169722,-85.594167,172,1554,74.083333,14,,-8,,6.61,12.11,6.61,6.97,10.28,17.98,,35.96,,12.988889,8.122222,16.555556,9.398,8.423611,72.81232
US_AL_01019,2022-03-20,ChIJW8evmPRiiogROnAqHB76oCA,Q108832,geoId/01019,US,United States of America,AL,Alabama,01019,Cherokee County,US,USA,2,0,0,5109,84,3,7982,25805,12821,12984,2582,3025,2798,2467,3208,3897,3860,2725,1243,1848856,34.169722,-85.594167,172,1554,74.083333,,,-7,,5.09,11.63,,10.9,6.91,21.08,,40.35,,9.655556,0.777778,19.794444,0.2794,1.277778,54.644107
US_AL_01019,2022-03-21,ChIJW8evmPRiiogROnAqHB76oCA,Q108832,geoId/01019,US,United States of America,AL,Alabama,01019,Cherokee County,US,USA,2,-1,1,5108,85,1,7983,25805,12821,12984,2582,3025,2798,2467,3208,3897,3860,2725,1243,1848856,34.169722,-85.594167,172,1554,74.083333,,16,-3,4,7.96,12.31,8.69,7.96,10.86,22.8,7.24,39.81,8.32,12.005556,2.766667,22.633333,0.0,0.381944,44.291361
US_AL_01019,2022-03-22,ChIJW8evmPRiiogROnAqHB76oCA,Q108832,geoId/01019,US,United States of America,AL,Alabama,01019,Cherokee County,US,USA,2,0,0,5108,85,0,7983,25805,12821,12984,2582,3025,2798,2467,3208,3897,3860,2725,1243,1848856,34.169722,-85.594167,172,1554,74.083333,,10,-2,4,,18.61,5.97,11.23,11.59,23.88,11.59,36.87,7.37,17.444444,10.977778,24.122222,0.0,6.027778,46.839315
US_AL_01019,2022-03-23,ChIJW8evmPRiiogROnAqHB76oCA,Q108832,geoId/01019,US,United States of America,AL,Alabama,01019,Cherokee County,US,USA,2,0,0,5108,85,0,7983,25805,12821,12984,2582,3025,2798,2467,3208,3897,3860,2725,1243,1848856,34.169722,-85.594167,172,1554,74.083333,,16,-5,6,6.6,15.41,9.9,8.44,6.6,22.74,5.87,41.45,6.97,18.522222,14.216667,22.877778,32.004,13.083333,70.066667
US_AL_01019,2022-03-24,ChIJW8evmPRiiogROnAqHB76oCA,Q108832,geoId/01019,US,United States of America,AL,Alabama,01019,Cherokee County,US,USA,2,1,0,5109,85,0,7983,25805,12821,12984,2582,3025,2798,2467,3208,3897,3860,2725,1243,1848856,34.169722,-85.594167,172,1554,74.083333,,13,-3,3,7.57,15.14,5.41,10.45,11.17,22.34,,30.99,,11.394444,3.672222,18.927778,10.3632,2.638889,53.688258
US_AL_01019,2022-03-25,ChIJW8evmPRiiogROnAqHB76oCA,Q108832,geoId/01019,US,United States of America,AL,Alabama,01019,Cherokee County,US,USA,2,-2,0,5107,85,2,7985,25805,12821,12984,2582,3025,2798,2467,3208,3897,3860,2725,1243,1848856,34.169722,-85.594167,172,1554,74.083333,14,7,-7,3,8.3,12.62,7.94,5.77,12.99,16.59,8.3,36.43,8.66,10.033333,4.822222,16.066667,0.0,2.222222,57.37971
US_AL_01019,2022-03-26,ChIJW8evmPRiiogROnAqHB76oCA,Q108832,geoId/01019,US,United States of America,AL,Alabama,01019,Cherokee County,US,USA,2,0,0,5107,85,0,7985,25805,12821,12984,2582,3025,2798,2467,3208,3897,3860,2725,1243,1848856,34.169722,-85.594167,172,1554,74.083333,14,,-3,,6.35,9.71,,8.96,7.09,24.64,,38.83,6.72,10.411111,4.055556,17.277778,0.0,-0.819444,44.324768
US_AL_01019,2022-03-27,ChIJW8evmPRiiogROnAqHB76oCA,Q108832,geoId/01019,US,United States of America,AL,Alabama,01019,Cherokee County,US,USA,2,0,0,5107,85,0,7985,25805,12821,12984,2582,3025,2798,2467,3208,3897,3860,2725,1243,1848856,34.169722,-85.594167,172,1554,74.083333,,,-8,,,12.9,7.37,8.11,8.48,16.59,8.48,32.45,7.74,10.0,2.905556,15.555556,0.0,-5.958333,31.889289
US_AL_01019,2022-03-28,ChIJW8evmPRiiogROnAqHB76oCA,Q108832,geoId/01019,US,United States of America,AL,Alabama,01019,Cherokee County,US,USA,2,1,0,5108,85,0,7985,25805,12821,12984,2582,3025,2798,2467,3208,3897,3860,2725,1243,1848856,34.169722,-85.594167,172,1554,74.083333,,15,-13,5,7.13,14.64,9.01,5.63,11.27,27.04,7.88,34.55,,10.566667,4.35,17.683333,0.0,-2.541667,39.492997
US_AL_01019,2022-03-29,ChIJW8evmPRiiogROnAqHB76oCA,Q108832,geoId/01019,US,United States of America,AL,Alabama,01019,Cherokee County,US,USA,2,2,0,5110,85,0,7985,25805,12821,12984,2582,3025,2798,2467,3208,3897,3860,2725,1243,1848856,34.169722,-85.594167,172,1554,74.083333,,19,-13,5,6.54,17.3,6.92,10.77,8.84,22.69,10.0,39.22,,13.705556,6.472222,23.994444,0.0,2.840278,47.247588
US_AL_01019,2022-03-30,ChIJW8evmPRiiogROnAqHB76oCA,Q108832,geoId/01019,US,United States of America,AL,Alabama,01019,Cherokee County,US,USA,2,1,0,5111,85,3,7988,25805,12821,12984,2582,3025,2798,2467,3208,3897,3860,2725,1243,1848856,34.169722,-85.594167,172,1554,74.083333,,15,-14,5,,16.35,5.09,8.72,6.54,21.44,10.17,48.32,6.9,20.0,14.066667,27.394444,0.0,8.361111,46.759152
US_AL_01019,2022-03-31,ChIJW8evmPRiiogROnAqHB76oCA,Q108832,geoId/01019,US,United States of America,AL,Alabama,01019,Cherokee County,US,USA,2,1,0,5112,85,2,7990,25805,12821,12984,2582,3025,2798,2467,3208,3897,3860,2725,1243,1848856,34.169722,-85.594167,172,1554,74.083333,,6,-10,4,8.21,14.93,7.09,7.09,11.57,26.88,9.71,41.44,7.84,17.327778,13.094444,25.277778,13.099143,11.388889,67.450134
US_AL_01019,2022-04-01,ChIJW8evmPRiiogROnAqHB76oCA,Q108832,geoId/01019,US,United States of America,AL,Alabama,01019,Cherokee County,US,USA,2,-2,0,5110,85,2,7992,25805,12821,12984,2582,3025,2798,2467,3208,3897,3860,2725,1243,1848856,34.169722,-85.594167,172,1554,74.083333,21,21,-13,3,,10.53,6.39,6.02,7.14,14.29,6.39,46.26,,10.516667,4.727778,17.194444,5.7658,2.555556,56.631636
US_AL_01019,2022-04-02,ChIJW8evmPRiiogROnAqHB76oCA,Q108832,geoId/01019,US,United States of America,AL,Alabama,01019,Cherokee County,US,USA,2,0,0,5110,85,2,7994,25805,12821,12984,2582,3025,2798,2467,3208,3897,3860,2725,1243,1848856,34.169722,-85.594167,172,1554,74.083333,,,2,,6.0,19.51,6.38,7.5,,22.88,9.75,35.64,5.63,9.872222,2.3,18.894444,0.0,2.340278,58.433818
US_AL_01019,2022-04-03,ChIJW8evmPRiiogROnAqHB76oCA,Q108832,geoId/01019,US,United States of America,AL,Alabama,01019,Cherokee County,US,USA,2,0,0,5110,85,0,7994,25805,12821,12984,2582,3025,2798,2467,3208,3897,3860,2725,1243,1848856,34.169722,-85.594167,172,1554,74.083333,,,-2,,,13.0,10.4,9.66,8.17,18.94,,31.57,6.69,11.905556,4.233333,19.422222,0.0,1.909722,49.415313
US_AL_01019,2022-04-04,ChIJW8evmPRiiogROnAqHB76oCA,Q108832,geoId/01019,US,United States of America,AL,Alabama,01019,Cherokee County,US,USA,2,2,0,5112,85,1,7995,25805,12821,12984,2582,3025,2798,2467,3208,3897,3860,2725,1243,1848856,34.169722,-85.594167,172,1554,74.083333,,25,-3,2,5.17,15.15,8.13,9.98,12.57,19.22,7.76,44.72,13.3,12.666667,3.327778,23.966667,0.0,1.256944,45.375584
US_AL_01019,2022-04-05,ChIJW8evmPRiiogROnAqHB76oCA,Q108832,geoId/01019,US,United States of America,AL,Alabama,01019,Cherokee County,US,USA,2,0,0,5112,85,3,7998,25805,12821,12984,2582,3025,2798,2467,3208,3897,3860,2725,1243,1848856,34.169722,-85.594167,172,1554,74.083333,,3,-5,7,6.51,15.07,8.9,5.48,8.9,22.6,5.14,45.2,5.82,13.95,8.844444,21.222222,0.725714,9.201389,73.308633
US_AL_01019,2022-04-06,ChIJW8evmPRiiogROnAqHB76oCA,Q108832,geoId/01019,US,United States of America,AL,Alabama,01019,Cherokee County,US,USA,2,1,0,5113,85,0,7998,25805,12821,12984,2582,3025,2798,2467,3208,3897,3860,2725,1243,1848856,34.169722,-85.594167,172,1554,74.083333,,15,-4,6,7.54,14.05,10.96,9.25,8.57,19.19,6.85,34.95,8.22,18.5,12.5,27.116667,26.452286,16.423611,86.791704
US_AL_01019,2022-04-07,ChIJW8evmPRiiogROnAqHB76oCA,Q108832,geoId/01019,US,United States of America,AL,Alabama,01019,Cherokee County,US,USA,2,1,0,5114,85,6,8004,25805,12821,12984,2582,3025,2798,2467,3208,3897,3860,2725,1243,1848856,34.169722,-85.594167,172,1554,74.083333,,26,1,1,5.42,14.09,5.42,5.78,7.95,19.87,10.48,32.51,9.75,15.194444,9.511111,21.116667,2.201333,7.25,57.997332
US_AL_01019,2022-04-08,ChIJW8evmPRiiogROnAqHB76oCA,Q108832,geoId/01019,US,United States of America,AL,Alabama,01019,Cherokee County,US,USA,2,1,0,5115,85,4,8008,25805,12821,12984,2582,3025,2798,2467,3208,3897,3860,2725,1243,1848856,34.169722,-85.594167,172,1554,74.083333,11,13,0,4,,10.61,6.22,7.31,12.43,23.04,7.31,37.3,7.68,8.838889,4.527778,15.033333,0.108857,0.486111,54.669751
US_AL_01019,2022-04-09,ChIJW8evmPRiiogROnAqHB76oCA,Q108832,geoId/01019,US,United States of America,AL,Alabama,01019,Cherokee County,US,USA,2,0,0,5115,85,13,8021,25805,12821,12984,2582,3025,2798,2467,3208,3897,3860,2725,1243,1848856,34.169722,-85.594167,172,1554,74.083333,16,,6,,6.19,15.08,7.73,10.05,11.99,15.85,,33.64,11.6,7.8,4.372222,14.572222,0.508,-1.520833,51.008425
US_AL_01019,2022-04-10,ChIJW8evmPRiiogROnAqHB76oCA,Q108832,geoId/01019,US,United States of America,AL,Alabama,01019,Cherokee County,US,USA,2,0,0,5115,85,0,8021,25805,12821,12984,2582,3025,2798,2467,3208,3897,3860,2725,1243,1848856,34.169722,-85.594167,172,1554,74.083333,,,-6,,,14.61,7.69,11.15,9.99,15.38,,41.9,,10.488889,0.238889,24.077778,0.0,0.263889,48.358247
US_AL_01019,2022-04-11,ChIJW8evmPRiiogROnAqHB76oCA,Q108832,geoId/01019,US,United States of America,AL,Alabama,01019,Cherokee County,US,USA,2,1,0,5116,85,0,8021,25805,12821,12984,2582,3025,2798,2467,3208,3897,3860,2725,1243,1848856,34.169722,-85.594167,172,1554,74.083333,,13,0,4,,18.07,,7.91,5.65,23.35,9.41,38.41,14.69,15.183333,8.283333,21.605556,0.0,8.652778,64.847489
US_AL_01019,2022-04-12,ChIJW8evmPRiiogROnAqHB76oCA,Q108832,geoId/01019,US,United States of America,AL,Alabama,01019,Cherokee County,US,USA,2,0,0,5116,85,1,8022,25805,12821,12984,2582,3025,2798,2467,3208,3897,3860,2725,1243,1848856,34.169722,-85.594167,172,1554,74.083333,,12,2,2,,14.36,8.93,,9.71,24.84,12.42,42.7,10.09,18.677778,12.144444,26.911111,0.0254,13.201389,70.477407
US_AL_01019,2022-04-13,ChIJW8evmPRiiogROnAqHB76oCA,Q108832,geoId/01019,US,United States of America,AL,Alabama,01019,Cherokee County,US,USA,2,0,0,5116,85,1,8023,25805,12821,12984,2582,3025,2798,2467,3208,3897,3860,2725,1243,1848856,34.169722,-85.594167,172,1554,74.083333,,20,-2,2,9.94,13.25,11.04,8.83,13.62,26.87,5.15,41.59,8.83,21.505556,16.994444,27.238889,0.03175,14.097222,62.26007
US_AL_01019,2022-04-14,ChIJW8evmPRiiogROnAqHB76oCA,Q108832,geoId/01019,US,United States of America,AL,Alabama,01019,Cherokee County,US,USA,2,2,1,5118,86,5,8028,25805,12821,12984,2582,3025,2798,2467,3208,3897,3860,2725,1243,1848856,34.169722,-85.594167,172,1554,74.083333,,19,0,2,5.14,11.38,7.71,7.71,12.11,20.19,8.08,38.91,5.14,18.011111,13.544444,23.444444,8.962571,12.194444,67.937633
US_AL_01019,2022-04-15,ChIJW8evmPRiiogROnAqHB76oCA,Q108832,geoId/01019,US,United States of America,AL,Alabama,01019,Cherokee County,US,USA,2,2,0,5120,86,4,8032,25805,12821,12984,2582,3025,2798,2467,3208,3897,3860,2725,1243,1848856,34.169722,-85.594167,172,1554,74.083333,12,26,-18,3,,11.13,,6.31,5.94,14.84,6.31,37.85,7.05,14.444444,4.138889,25.216667,1.8288,2.618056,44.025739
US_AL_01019,2022-04-16,ChIJW8evmPRiiogROnAqHB76oCA,Q108832,geoId/01019,US,United States of America,AL,Alabama,01019,Cherokee County,US,USA,2,0,0,5120,86,3,8035,25805,12821,12984,2582,3025,2798,2467,3208,3897,3860,2725,1243,1848856,34.169722,-85.594167,172,1554,74.083333,19,,-3,,7.86,10.48,,5.62,8.98,12.35,8.61,30.7,6.74,17.827778,13.216667,22.227778,9.325429,11.875,67.578909
US_AL_01019,2022-04-17,ChIJW8evmPRiiogROnAqHB76oCA,Q108832,geoId/01019,US,United States of America,AL,Alabama,01019,Cherokee County,US,USA,2,0,0,5120,86,0,8035,25805,12821,12984,2582,3025,2798,2467,3208,3897,3860,2725,1243,1848856,34.169722,-85.594167,172,1554,74.083333,,,-13,,,9.82,6.8,,12.84,7.55,,37.77,6.04,15.772222,11.594444,21.25,6.821714,14.076389,87.907826
US_AL_01019,2022-04-18,ChIJW8evmPRiiogROnAqHB76oCA,Q108832,geoId/01019,US,United States of America,AL,Alabama,01019,Cherokee County,US,USA,2,0,0,5120,86,1,8036,25805,12821,12984,2582,3025,2798,2467,3208,3897,3860,2725,1243,1848856,34.169722,-85.594167,172,1554,74.083333,,7,-2,4,,15.46,8.63,11.5,12.58,21.93,10.06,33.43,12.22,15.0,11.972222,18.827778,3.120571,12.333333,82.395363
US_AL_01019,2022-04-19,ChIJW8evmPRiiogROnAqHB76oCA,Q108832,geoId/01019,US,United States of America,AL,Alabama,01019,Cherokee County,US,USA,2,2,0,5122,86,0,8036,25805,12821,12984,2582,3025,2798,2467,3208,3897,3860,2725,1243,1848856,34.169722,-85.594167,172,1554,74.083333,,7,-2,2,,11.65,10.9,6.77,11.65,24.06,8.27,41.73,10.53,9.572222,2.95,16.594444,0.4318,0.423611,51.699933
US_AL_01019,2022-04-20,ChIJW8evmPRiiogROnAqHB76oCA,Q108832,geoId/01019,US,United States of America,AL,Alabama,01019,Cherokee County,US,USA,2,2,0,5124,86,0,8036,25805,12821,12984,2582,3025,2798,2467,3208,3897,3860,2725,1243,1848856,34.169722,-85.594167,172,1554,74.083333,,20,-2,3,,16.52,9.39,7.88,12.77,22.9,9.01,37.55,9.01,11.688889,3.25,21.7,0.0,1.951389,50.475092
US_AL_01019,2022-04-21,ChIJW8evmPRiiogROnAqHB76oCA,Q108832,geoId/01019,US,United States of America,AL,Alabama,01019,Cherokee County,US,USA,2,0,0,5124,86,2,8038,25805,12821,12984,2582,3025,2798,2467,3208,3897,3860,2725,1243,1848856,34.169722,-85.594167,172,1554,74.083333,,21,1,3,,15.69,,9.95,11.48,20.29,9.95,43.25,6.89,18.627778,14.038889,25.438889,0.0,9.888889,56.400961
US_AL_01019,2022-04-22,ChIJW8evmPRiiogROnAqHB76oCA,Q108832,geoId/01019,US,United States of America,AL,Alabama,01019,Cherokee County,US,USA,2,0,0,5124,86,1,8039,25805,12821,12984,2582,3025,2798,2467,3208,3897,3860,2725,1243,1848856,34.169722,-85.594167,172,1554,74.083333,25,22,1,3,7.13,13.89,6.76,7.13,13.89,22.14,9.38,39.03,10.88,19.205556,11.522222,27.327778,0.0,12.8125,65.60739
US_AL_01019,2022-04-23,ChIJW8evmPRiiogROnAqHB76oCA,Q108832,geoId/01019,US,United States of America,AL,Alabama,01019,Cherokee County,US,USA,2,0,0,5124,86,2,8041,25805,12821,12984,2582,3025,2798,2467,3208,3897,3860,2725,1243,1848856,34.169722,-85.594167,172,1554,74.083333,,,2,,,14.57,7.29,,9.2,16.11,8.82,44.1,9.2,20.233333,12.566667,27.633333,0.0,12.784722,61.455656
US_AL_01019,2022-04-24,ChIJW8evmPRiiogROnAqHB76oCA,Q108832,geoId/01019,US,United States of America,AL,Alabama,01019,Cherokee County,US,USA,2,0,0,5124,86,0,8041,25805,12821,12984,2582,3025,2798,2467,3208,3897,3860,2725,1243,1848856,34.169722,-85.594167,172,1554,74.083333,,,-1,,6.97,19.45,,,7.34,20.55,7.34,39.63,12.48,21.127778,14.811111,27.216667,0.0,13.479167,61.023638
US_AL_01019,2022-04-25,ChIJW8evmPRiiogROnAqHB76oCA,Q108832,geoId/01019,US,United States of America,AL,Alabama,01019,Cherokee County,US,USA,2,0,0,5124,86,2,8043,25805,12821,12984,2582,3025,2798,2467,3208,3897,3860,2725,1243,1848856,34.169722,-85.594167,172,1554,74.083333,,18,0,3,6.97,14.68,12.48,8.07,9.18,23.12,13.95,29.36,8.07,21.105556,14.388889,27.861111,0.0,14.597222,66.018211
US_AL_01019,2022-04-26,ChIJW8evmPRiiogROnAqHB76oCA,Q108832,geoId/01019,US,United States of America,AL,Alabama,01019,Cherokee County,US,USA,2,1,0,5125,86,0,8043,25805,12821,12984,2582,3025,2798,2467,3208,3897,3860,2725,1243,1848856,34.169722,-85.594167,172,1554,74.083333,,7,-1,5,4.93,16.91,6.34,,14.09,18.67,11.98,41.92,11.98,17.394444,13.516667,24.561111,0.870857,13.215278,76.025324
US_AL_01019,2022-04-27,ChIJW8evmPRiiogROnAqHB76oCA,Q108832,geoId/01019,US,United States of America,AL,Alabama,01019,Cherokee County,US,USA,2,0,0,5125,86,0,8043,25805,12821,12984,2582,3025,2798,2467,3208,3897,3860,2725,1243,1848856,34.169722,-85.594167,172,1554,74.083333,,23,-4,2,,15.57,9.64,8.53,9.64,20.77,8.16,38.94,11.12,13.861111,5.3,22.65,3.937,3.013889,46.746313
