location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_abdominal_obesity,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_asthma,search_trends_attention_deficit_hyperactivity_disorder,search_trends_back_pain,search_trends_bleeding,search_trends_bone_fracture,search_trends_burn,search_trends_candidiasis,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_depression,search_trends_dermatitis,search_trends_diabetes,search_trends_diarrhea,search_trends_epilepsy,search_trends_erectile_dysfunction,search_trends_fatigue,search_trends_fever,search_trends_flatulence,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_heartburn,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_insomnia,search_trends_itch,search_trends_low_back_pain,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_myocardial_infarction,search_trends_obesity,search_trends_pain,search_trends_scar,search_trends_skin_condition,search_trends_skin_rash,search_trends_sleep_disorder,search_trends_stroke,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,search_trends_vaginal_discharge,search_trends_vomiting,search_trends_weight_gain,search_trends_xeroderma,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_VA_51047,2022-03-23,ChIJH_FS1XiCtokRmgRQDbYVQhw,Q495154,geoId/51047,US,United States of America,VA,Virginia,51047,Culpeper County,US,USA,2,-11,0,11481,145,3,25249,51235,25616,25619,6905,7085,5770,6467,6695,7364,5809,3495,1645,2534173,38.49,-77.96,990,78.2,-9,-5,-9,6,2.38,4.75,5.19,4.11,9.51,7.35,5.73,1.51,4.65,5.29,3.67,3.35,1.84,,9.4,3.13,6.16,2.48,6.92,2.38,9.18,3.89,,3.35,5.08,2.7,1.95,4.0,3.24,3.89,,9.18,18.37,5.08,3.67,6.05,2.38,4.97,3.78,1.73,6.05,36.74,3.24,4.21,6.38,2.48,3.78,3.89,4.32,5.19,2.38,2.16,4.0,,11.311111,5.755556,18.361111,3.81,5.633333,68.264733
US_VA_51047,2022-03-24,ChIJH_FS1XiCtokRmgRQDbYVQhw,Q495154,geoId/51047,US,United States of America,VA,Virginia,51047,Culpeper County,US,USA,2,11,0,11492,145,2,25251,51235,25616,25619,6905,7085,5770,6467,6695,7364,5809,3495,1645,2534173,38.49,-77.96,990,78.2,-5,-7,-10,4,1.84,5.72,6.05,3.13,11.23,7.45,4.43,1.62,4.64,6.05,3.56,2.59,,,8.96,3.24,6.91,4.64,4.32,,8.96,4.1,2.05,2.92,5.83,3.02,2.38,4.1,4.1,3.24,2.59,9.39,19.76,4.86,1.62,4.86,2.05,4.21,3.89,2.7,6.26,34.45,1.94,4.97,4.54,2.27,1.84,5.29,5.83,4.32,1.62,2.92,3.46,1.84,12.316667,9.633333,14.972222,18.796,10.91358,91.218255
US_VA_51047,2022-03-25,ChIJH_FS1XiCtokRmgRQDbYVQhw,Q495154,geoId/51047,US,United States of America,VA,Virginia,51047,Culpeper County,US,USA,2,-8,1,11484,146,4,25255,51235,25616,25619,6905,7085,5770,6467,6695,7364,5809,3495,1645,2534173,38.49,-77.96,990,78.2,-8,-6,-18,5,,5.06,5.06,4.07,13.33,8.02,5.43,2.1,2.96,5.55,3.08,2.59,,2.59,9.75,4.2,5.8,3.33,4.32,,8.39,4.32,,2.47,3.95,3.95,2.22,2.96,3.83,5.06,1.98,6.54,18.64,5.8,4.44,8.52,2.1,3.33,3.33,,5.68,32.83,2.1,3.83,6.17,2.84,1.98,5.92,4.44,3.7,,3.33,3.46,,11.6,5.511111,17.25,1.157111,5.411111,65.873965
US_VA_51047,2022-03-26,ChIJH_FS1XiCtokRmgRQDbYVQhw,Q495154,geoId/51047,US,United States of America,VA,Virginia,51047,Culpeper County,US,USA,2,0,0,11484,146,1,25256,51235,25616,25619,6905,7085,5770,6467,6695,7364,5809,3495,1645,2534173,38.49,-77.96,990,78.2,-5,0,-6,1,,4.88,7.58,3.85,13.36,4.75,6.17,3.47,2.96,3.73,3.08,2.18,,2.83,11.18,2.96,5.78,5.14,2.83,2.7,7.71,4.37,3.21,2.31,4.5,5.65,2.31,3.6,5.01,4.11,2.31,7.32,15.16,6.17,3.6,7.58,,3.34,4.24,2.96,4.5,35.72,3.08,3.34,6.94,2.18,2.31,5.53,3.34,3.08,2.31,3.98,3.6,,9.005556,3.766667,14.333333,0.181429,-1.7,47.237388
US_VA_51047,2022-03-27,ChIJH_FS1XiCtokRmgRQDbYVQhw,Q495154,geoId/51047,US,United States of America,VA,Virginia,51047,Culpeper County,US,USA,2,0,0,11484,146,2,25258,51235,25616,25619,6905,7085,5770,6467,6695,7364,5809,3495,1645,2534173,38.49,-77.96,990,78.2,-6,-4,-15,2,,3.35,7.2,3.48,12.29,6.33,6.45,,3.48,4.47,4.72,2.85,,1.74,7.57,5.09,6.33,4.72,2.85,3.35,7.2,5.09,1.99,3.48,4.22,3.72,1.74,3.6,14.89,2.48,3.6,6.33,16.63,5.21,1.86,7.82,2.48,3.1,3.35,1.99,5.21,36.11,2.23,4.09,5.96,,,4.96,3.1,3.72,1.86,4.96,,3.48,4.916667,0.605556,9.933333,0.2794,-6.366667,44.087214
US_VA_51047,2022-03-28,ChIJH_FS1XiCtokRmgRQDbYVQhw,Q495154,geoId/51047,US,United States of America,VA,Virginia,51047,Culpeper County,US,USA,2,-5,1,11479,147,0,25258,51235,25616,25619,6905,7085,5770,6467,6695,7364,5809,3495,1645,2534173,38.49,-77.96,990,78.2,-8,-3,-7,4,1.74,4.45,5.43,2.93,9.22,7.16,5.64,1.84,3.47,4.99,4.56,2.6,1.52,1.63,9.66,4.12,5.86,2.71,3.04,2.5,10.2,4.34,2.5,2.93,4.67,4.12,2.28,4.12,37.87,2.71,3.36,7.05,19.86,4.67,3.36,6.62,2.71,3.8,2.93,2.71,4.56,37.87,1.95,4.01,5.64,2.17,1.95,4.88,2.71,2.71,1.84,2.39,3.47,2.17,1.827778,-3.777778,8.116667,0.0,-11.344444,37.255294
US_VA_51047,2022-03-29,ChIJH_FS1XiCtokRmgRQDbYVQhw,Q495154,geoId/51047,US,United States of America,VA,Virginia,51047,Culpeper County,US,USA,2,4,1,11483,148,1,25259,51235,25616,25619,6905,7085,5770,6467,6695,7364,5809,3495,1645,2534173,38.49,-77.96,990,78.2,-4,0,-11,3,2.44,4.55,6.21,2.55,15.97,6.65,3.88,2.77,4.99,4.77,3.44,3.55,,1.89,10.87,4.32,6.1,4.1,5.77,1.89,9.65,4.55,2.33,2.88,4.32,4.32,2.33,3.88,13.53,4.77,1.89,7.1,18.52,6.1,2.99,4.77,2.99,4.77,4.21,2.55,5.32,34.15,2.44,4.55,6.54,1.89,2.66,3.66,4.99,4.21,2.66,2.55,3.1,3.22,0.972222,-5.277778,9.844444,0.0,-14.044444,31.944317
US_VA_51047,2022-03-30,ChIJH_FS1XiCtokRmgRQDbYVQhw,Q495154,geoId/51047,US,United States of America,VA,Virginia,51047,Culpeper County,US,USA,2,8,0,11491,148,1,25260,51235,25616,25619,6905,7085,5770,6467,6695,7364,5809,3495,1645,2534173,38.49,-77.96,990,78.2,-7,-3,-9,3,2.55,4.55,6.22,3.55,14.66,6.11,4.66,1.55,1.67,4.66,3.78,2.78,2.11,1.89,10.44,5.33,5.66,3.33,3.67,1.67,7.11,4.0,2.0,3.22,5.22,3.55,1.89,3.33,8.33,3.44,2.44,6.11,17.43,4.89,4.11,7.0,3.11,2.89,4.44,2.55,4.22,34.32,,3.67,6.88,2.33,106.06,5.55,3.33,2.78,2.44,4.33,4.22,1.67,6.616667,-0.816667,16.788889,0.381,-2.2,53.60196
US_VA_51047,2022-03-31,ChIJH_FS1XiCtokRmgRQDbYVQhw,Q495154,geoId/51047,US,United States of America,VA,Virginia,51047,Culpeper County,US,USA,2,-11,-1,11480,147,3,25263,51235,25616,25619,6905,7085,5770,6467,6695,7364,5809,3495,1645,2534173,38.49,-77.96,990,78.2,-8,-6,-10,6,1.6,5.76,5.12,3.84,12.69,8.11,6.29,,4.05,5.55,3.52,2.24,2.13,1.92,10.13,2.88,5.55,4.69,3.2,2.56,7.04,4.16,2.99,2.77,5.44,4.59,1.49,3.95,6.83,3.09,2.56,6.51,18.03,4.69,2.56,5.65,2.45,3.73,4.59,,4.05,38.82,2.56,4.27,5.65,,29.55,5.01,4.48,3.73,1.92,2.24,2.45,2.24,17.505556,12.005556,23.561111,0.653143,11.316667,67.185004
US_VA_51047,2022-04-01,ChIJH_FS1XiCtokRmgRQDbYVQhw,Q495154,geoId/51047,US,United States of America,VA,Virginia,51047,Culpeper County,US,USA,2,3,1,11483,148,9,25272,51235,25616,25619,6905,7085,5770,6467,6695,7364,5809,3495,1645,2534173,38.49,-77.96,990,78.2,-4,-4,-10,2,,3.99,3.99,2.77,10.74,7.09,4.65,2.88,3.1,5.76,3.77,3.43,,2.44,9.3,4.1,5.32,,3.43,,5.76,3.21,2.44,1.99,4.54,1.88,2.33,4.43,7.2,3.54,1.99,6.87,18.39,5.21,2.44,5.43,2.99,3.54,3.88,1.88,4.43,29.13,1.55,2.44,4.32,1.66,11.08,4.98,2.33,4.1,2.33,1.55,1.99,,13.877778,8.488889,21.683333,3.3655,4.288889,52.555399
US_VA_51047,2022-04-02,ChIJH_FS1XiCtokRmgRQDbYVQhw,Q495154,geoId/51047,US,United States of America,VA,Virginia,51047,Culpeper County,US,USA,2,0,0,11483,148,6,25278,51235,25616,25619,6905,7085,5770,6467,6695,7364,5809,3495,1645,2534173,38.49,-77.96,990,78.2,-1,2,-7,0,,3.87,7.33,3.33,10.8,6.8,4.54,,2.27,4.93,3.33,,,3.2,8.8,5.2,6.13,2.8,2.93,2.27,6.13,5.07,,2.8,3.6,2.8,2.4,2.4,4.54,5.87,3.47,5.74,16.54,6.13,2.8,6.27,2.93,3.73,5.6,2.27,4.8,31.34,3.07,4.4,6.8,2.8,5.6,4.27,2.27,3.33,,2.8,2.27,3.47,7.972222,0.116667,16.116667,0.381,-4.333333,41.701981
US_VA_51047,2022-04-03,ChIJH_FS1XiCtokRmgRQDbYVQhw,Q495154,geoId/51047,US,United States of America,VA,Virginia,51047,Culpeper County,US,USA,2,0,0,11483,148,4,25282,51235,25616,25619,6905,7085,5770,6467,6695,7364,5809,3495,1645,2534173,38.49,-77.96,990,78.2,-5,-2,-17,1,2.18,6.04,6.42,3.98,12.46,6.55,5.39,2.31,3.21,4.37,2.95,2.95,2.44,2.31,8.99,,4.75,3.6,3.6,1.8,8.99,7.32,,4.5,5.78,3.34,,2.83,7.58,4.88,3.08,6.81,17.73,5.78,3.98,6.29,2.95,3.21,4.24,2.31,5.78,35.58,2.83,3.6,5.39,,4.88,7.45,5.39,3.08,2.57,4.24,2.06,2.44,10.972222,5.005556,16.444444,0.0,0.094444,47.299385
US_VA_51047,2022-04-04,ChIJH_FS1XiCtokRmgRQDbYVQhw,Q495154,geoId/51047,US,United States of America,VA,Virginia,51047,Culpeper County,US,USA,2,2,1,11485,149,6,25288,51235,25616,25619,6905,7085,5770,6467,6695,7364,5809,3495,1645,2534173,38.49,-77.96,990,78.2,-6,-1,-9,2,1.77,6.55,5.55,5.55,11.54,6.33,4.88,2.22,3.66,3.44,3.77,2.88,,2.22,9.65,2.33,7.21,3.0,3.66,3.22,8.21,4.33,2.11,2.88,5.44,4.88,2.22,4.22,5.33,4.11,3.77,7.66,19.86,4.99,2.44,8.43,1.77,3.33,3.99,2.55,5.1,32.95,2.22,4.55,7.54,1.55,3.99,5.44,4.66,5.55,1.77,3.33,3.0,2.44,7.705556,-0.577778,15.394444,0.0,-2.988889,46.943968
US_VA_51047,2022-04-05,ChIJH_FS1XiCtokRmgRQDbYVQhw,Q495154,geoId/51047,US,United States of America,VA,Virginia,51047,Culpeper County,US,USA,2,-2,0,11483,149,0,25288,51235,25616,25619,6905,7085,5770,6467,6695,7364,5809,3495,1645,2534173,38.49,-77.96,990,78.2,-5,-4,-10,4,1.95,4.87,6.5,2.71,13.1,6.28,4.01,3.79,5.41,5.09,3.57,2.6,,1.52,8.77,3.14,6.28,3.68,2.92,2.17,8.77,4.33,,1.73,4.01,2.49,1.84,3.03,5.96,3.57,1.84,4.44,17.98,3.68,1.62,6.28,2.6,4.22,3.9,1.52,3.9,35.08,2.17,5.31,5.85,,4.22,4.33,4.22,3.79,2.6,3.36,3.25,1.52,9.911111,4.588889,14.744444,0.362857,4.944444,71.603064
US_VA_51047,2022-04-06,ChIJH_FS1XiCtokRmgRQDbYVQhw,Q495154,geoId/51047,US,United States of America,VA,Virginia,51047,Culpeper County,US,USA,2,-38,0,11445,149,7,25295,51235,25616,25619,6905,7085,5770,6467,6695,7364,5809,3495,1645,2534173,38.49,-77.96,990,78.2,-4,0,-9,4,,5.05,7.9,3.4,14.93,7.79,4.5,2.63,3.84,6.48,2.42,3.51,,1.87,10.87,4.17,6.04,3.07,4.28,,5.71,1.87,3.29,2.52,5.27,4.83,3.4,2.85,3.62,2.85,1.76,8.89,20.09,6.04,2.08,4.5,3.07,3.84,3.18,1.54,4.17,36.44,2.85,4.94,5.16,2.08,4.72,5.16,3.62,5.93,2.42,3.95,2.85,,13.527778,9.683333,17.966667,26.67,11.216667,86.135095
US_VA_51047,2022-04-07,ChIJH_FS1XiCtokRmgRQDbYVQhw,Q495154,geoId/51047,US,United States of America,VA,Virginia,51047,Culpeper County,US,USA,2,-69,0,11376,149,10,25305,51235,25616,25619,6905,7085,5770,6467,6695,7364,5809,3495,1645,2534173,38.49,-77.96,990,78.2,-2,-1,-12,7,,5.42,5.31,4.12,10.4,8.13,3.9,2.49,5.09,3.36,4.66,3.25,2.06,1.52,10.29,3.79,5.85,2.28,4.55,2.28,9.32,6.07,,3.47,4.23,3.9,1.84,4.12,3.47,4.12,3.14,6.83,21.89,6.18,2.49,6.72,2.6,3.03,2.6,,4.33,32.4,1.84,2.71,4.99,3.14,5.63,4.77,5.2,4.77,1.63,2.71,3.47,2.06,11.961111,10.222222,15.783333,2.54,10.438889,90.475242
US_VA_51047,2022-04-08,ChIJH_FS1XiCtokRmgRQDbYVQhw,Q495154,geoId/51047,US,United States of America,VA,Virginia,51047,Culpeper County,US,USA,2,3,0,11379,149,7,25312,51235,25616,25619,6905,7085,5770,6467,6695,7364,5809,3495,1645,2534173,38.49,-77.96,990,78.2,-4,-4,-8,3,1.64,4.34,5.28,2.35,9.63,10.68,3.76,2.46,4.34,4.7,5.17,2.46,,3.29,10.1,2.58,6.69,2.35,5.17,2.7,9.04,3.87,,4.23,2.82,3.64,1.64,3.76,3.4,3.4,1.64,7.51,20.07,5.99,2.7,5.4,2.23,3.17,2.82,,7.51,30.05,2.0,2.46,5.05,3.29,2.94,3.87,5.17,5.05,2.35,3.17,4.58,,10.883333,3.105556,17.644444,5.17525,3.338889,59.863788
US_VA_51047,2022-04-09,ChIJH_FS1XiCtokRmgRQDbYVQhw,Q495154,geoId/51047,US,United States of America,VA,Virginia,51047,Culpeper County,US,USA,2,0,0,11379,149,9,25321,51235,25616,25619,6905,7085,5770,6467,6695,7364,5809,3495,1645,2534173,38.49,-77.96,990,78.2,-3,-3,-2,-1,,3.91,5.6,3.91,10.55,6.12,5.47,2.35,2.61,3.65,3.39,2.48,1.95,,11.99,4.82,5.86,2.08,4.17,,7.82,5.73,,2.87,4.3,2.35,,2.21,4.82,3.39,,5.73,18.5,6.25,2.08,4.69,2.87,4.3,3.39,,5.08,31.27,1.95,2.74,3.78,,2.74,4.17,4.04,4.04,4.56,3.65,1.95,,9.316667,4.255556,14.927778,0.979714,1.55,58.58088
US_VA_51047,2022-04-10,ChIJH_FS1XiCtokRmgRQDbYVQhw,Q495154,geoId/51047,US,United States of America,VA,Virginia,51047,Culpeper County,US,USA,2,0,0,11379,149,2,25323,51235,25616,25619,6905,7085,5770,6467,6695,7364,5809,3495,1645,2534173,38.49,-77.96,990,78.2,-4,-3,-15,1,1.81,6.59,6.33,4.65,11.25,7.11,5.69,2.07,3.23,7.5,3.23,4.01,,,11.12,3.1,8.02,2.84,3.49,2.2,7.11,4.01,,2.46,6.98,2.97,1.94,4.27,4.39,3.36,3.88,4.65,18.49,5.43,2.71,4.65,3.49,3.88,4.39,2.46,2.46,37.36,2.46,2.97,6.08,,2.2,5.56,2.59,4.91,1.81,3.88,4.01,1.81,7.827778,0.777778,14.411111,0.084667,-1.855556,50.594888
US_VA_51047,2022-04-11,ChIJH_FS1XiCtokRmgRQDbYVQhw,Q495154,geoId/51047,US,United States of America,VA,Virginia,51047,Culpeper County,US,USA,2,10,0,11389,149,4,25327,51235,25616,25619,6905,7085,5770,6467,6695,7364,5809,3495,1645,2534173,38.49,-77.96,990,78.2,-4,4,-10,3,2.15,4.64,5.99,4.52,12.55,7.24,3.73,,4.3,4.64,2.83,1.92,2.49,3.62,11.87,4.3,7.35,1.92,5.09,3.05,9.61,6.45,2.71,1.7,4.97,4.64,1.81,2.83,4.41,5.09,2.71,5.88,19.22,5.09,2.6,6.67,3.73,5.09,4.97,1.7,6.56,34.6,3.28,3.62,7.8,2.6,,4.18,3.5,4.18,,3.96,3.05,2.26,9.566667,-0.0,22.344444,0.0,0.966667,55.275726
US_VA_51047,2022-04-12,ChIJH_FS1XiCtokRmgRQDbYVQhw,Q495154,geoId/51047,US,United States of America,VA,Virginia,51047,Culpeper County,US,USA,2,3,0,11392,149,7,25334,51235,25616,25619,6905,7085,5770,6467,6695,7364,5809,3495,1645,2534173,38.49,-77.96,990,78.2,2,1,-13,2,,4.56,6.96,3.54,16.89,8.22,4.11,3.08,3.54,4.45,3.19,3.65,,,11.41,2.97,4.91,3.19,4.68,2.17,9.36,5.02,1.71,3.08,4.79,3.77,2.17,,4.22,4.91,,8.33,21.22,5.59,2.97,7.19,2.85,3.19,5.02,1.6,5.13,31.38,2.28,6.16,8.67,2.85,3.54,6.96,3.88,3.54,2.05,3.88,2.17,3.65,18.322222,11.955556,26.805556,0.0508,8.555556,53.375385
US_VA_51047,2022-04-13,ChIJH_FS1XiCtokRmgRQDbYVQhw,Q495154,geoId/51047,US,United States of America,VA,Virginia,51047,Culpeper County,US,USA,2,3,0,11395,149,1,25335,51235,25616,25619,6905,7085,5770,6467,6695,7364,5809,3495,1645,2534173,38.49,-77.96,990,78.2,0,-1,-11,2,,4.68,7.92,3.36,15.11,7.08,4.68,3.6,3.36,5.4,4.56,4.44,2.16,2.64,8.88,4.32,6.0,4.8,6.48,2.16,9.36,4.68,1.92,3.0,5.16,2.52,1.8,2.76,4.92,3.24,1.92,8.16,21.47,5.52,3.48,7.92,2.16,3.48,3.48,1.92,5.76,35.02,2.64,4.68,7.08,,2.04,6.6,4.08,3.24,2.28,,3.36,1.92,20.927778,11.872222,30.383333,0.0508,11.172222,53.902576
US_VA_51047,2022-04-14,ChIJH_FS1XiCtokRmgRQDbYVQhw,Q495154,geoId/51047,US,United States of America,VA,Virginia,51047,Culpeper County,US,USA,2,-10,-1,11385,148,7,25342,51235,25616,25619,6905,7085,5770,6467,6695,7364,5809,3495,1645,2534173,38.49,-77.96,990,78.2,3,0,-10,3,2.92,4.66,4.9,1.75,14.11,7.46,3.73,1.75,3.96,3.38,3.73,2.45,,2.56,11.19,4.08,8.28,3.73,3.03,1.87,10.49,4.43,1.63,2.33,4.31,4.08,,3.38,5.25,2.56,3.85,6.76,20.52,4.55,2.8,6.65,1.75,1.75,2.21,,4.08,34.75,2.21,4.31,5.95,2.33,2.1,5.83,4.55,4.08,,3.03,3.03,,23.222222,15.55,28.644444,0.5842,11.572222,48.079565
US_VA_51047,2022-04-15,ChIJH_FS1XiCtokRmgRQDbYVQhw,Q495154,geoId/51047,US,United States of America,VA,Virginia,51047,Culpeper County,US,USA,2,-27,0,11358,148,5,25347,51235,25616,25619,6905,7085,5770,6467,6695,7364,5809,3495,1645,2534173,38.49,-77.96,990,78.2,2,0,-18,3,,4.07,6.95,3.59,15.33,7.19,3.59,2.27,3.11,4.43,4.07,3.23,1.92,1.68,7.79,3.83,5.03,3.95,3.35,,9.34,3.47,2.04,1.92,3.83,3.95,1.8,5.87,3.47,2.4,3.35,5.03,16.65,2.4,2.04,4.67,2.16,2.27,2.16,,5.15,31.5,2.87,,6.83,2.27,,6.71,4.67,2.4,1.8,2.63,4.07,,14.672222,3.822222,23.95,0.0254,-1.744444,32.883906
US_VA_51047,2022-04-16,ChIJH_FS1XiCtokRmgRQDbYVQhw,Q495154,geoId/51047,US,United States of America,VA,Virginia,51047,Culpeper County,US,USA,2,0,0,11358,148,8,25355,51235,25616,25619,6905,7085,5770,6467,6695,7364,5809,3495,1645,2534173,38.49,-77.96,990,78.2,-2,9,-14,-1,1.93,4.0,5.65,3.44,15.43,5.1,3.86,,2.76,3.72,3.72,3.31,,2.62,9.51,3.44,6.06,2.76,,2.62,6.62,3.72,,1.93,4.68,3.86,1.93,3.58,4.55,2.62,2.48,4.96,18.05,3.44,2.07,7.44,,,2.48,,2.62,31.56,,3.03,8.13,1.93,2.89,5.65,3.86,2.21,,,3.44,1.93,18.916667,12.338889,26.872222,0.1016,2.466667,33.742052
US_VA_51047,2022-04-17,ChIJH_FS1XiCtokRmgRQDbYVQhw,Q495154,geoId/51047,US,United States of America,VA,Virginia,51047,Culpeper County,US,USA,2,0,0,11358,148,11,25366,51235,25616,25619,6905,7085,5770,6467,6695,7364,5809,3495,1645,2534173,38.49,-77.96,990,78.2,-29,-14,-34,0,2.02,4.17,4.84,2.96,14.78,5.78,4.43,2.69,3.76,3.9,3.22,3.49,1.88,2.28,10.61,2.82,5.78,1.88,3.63,3.22,6.45,4.3,,2.28,3.9,2.96,2.28,3.63,6.32,2.82,2.42,5.11,14.91,4.7,2.55,7.12,1.88,3.09,2.02,,3.76,30.9,,3.22,7.66,,2.69,5.24,3.63,3.9,3.36,3.09,2.96,,14.594444,9.1,24.805556,0.5715,1.477778,41.262862
US_VA_51047,2022-04-18,ChIJH_FS1XiCtokRmgRQDbYVQhw,Q495154,geoId/51047,US,United States of America,VA,Virginia,51047,Culpeper County,US,USA,2,-10,1,11348,149,4,25370,51235,25616,25619,6905,7085,5770,6467,6695,7364,5809,3495,1645,2534173,38.49,-77.96,990,78.2,-10,-12,-26,11,1.84,2.82,7.36,3.07,13.62,7.98,6.26,2.09,4.54,3.56,4.05,,,3.31,10.31,4.66,3.56,2.82,6.14,2.46,7.98,3.81,,2.33,7.73,3.07,2.46,3.93,4.17,3.81,1.72,6.87,18.16,5.64,3.31,5.52,2.7,4.29,3.68,1.72,5.28,34.98,3.44,3.68,7.12,2.21,3.56,3.93,3.44,4.79,,1.84,3.19,,5.922222,3.438889,11.138889,3.96875,-0.3,64.711006
US_VA_51047,2022-04-19,ChIJH_FS1XiCtokRmgRQDbYVQhw,Q495154,geoId/51047,US,United States of America,VA,Virginia,51047,Culpeper County,US,USA,2,-21,0,11327,149,0,25370,51235,25616,25619,6905,7085,5770,6467,6695,7364,5809,3495,1645,2534173,38.49,-77.96,990,78.2,-5,-5,-24,5,2.58,5.41,6.7,3.09,13.39,6.7,4.89,2.58,4.51,6.7,3.35,1.8,,3.35,10.43,4.89,5.92,3.09,3.99,2.32,7.99,5.28,,3.35,5.28,2.96,,4.25,5.8,5.28,2.19,9.27,19.06,5.02,3.35,7.34,3.61,4.51,3.99,,6.83,36.96,3.09,3.09,6.96,3.09,3.86,4.51,5.15,4.89,2.06,2.58,2.19,1.8,6.405556,1.505556,11.833333,13.23975,-0.361111,62.172476
US_VA_51047,2022-04-20,ChIJH_FS1XiCtokRmgRQDbYVQhw,Q495154,geoId/51047,US,United States of America,VA,Virginia,51047,Culpeper County,US,USA,2,3,-1,11330,148,5,25375,51235,25616,25619,6905,7085,5770,6467,6695,7364,5809,3495,1645,2534173,38.49,-77.96,990,78.2,-7,-3,-25,4,2.02,4.71,5.38,3.77,15.48,7.27,4.44,2.42,3.5,4.44,5.12,3.1,3.63,2.02,7.67,3.37,5.65,2.83,4.17,,9.83,3.63,,3.1,5.12,3.5,2.15,3.5,4.71,4.44,2.56,9.02,21.68,6.19,2.15,6.46,4.58,4.17,4.58,,5.92,37.97,2.02,3.77,7.94,3.23,2.56,6.19,4.71,2.69,1.89,2.56,2.83,2.29,8.266667,-0.761111,17.244444,0.0,-3.033333,45.052003
US_VA_51047,2022-04-21,ChIJH_FS1XiCtokRmgRQDbYVQhw,Q495154,geoId/51047,US,United States of America,VA,Virginia,51047,Culpeper County,US,USA,2,-2,0,11328,148,8,25383,51235,25616,25619,6905,7085,5770,6467,6695,7364,5809,3495,1645,2534173,38.49,-77.96,990,78.2,-7,-7,-23,3,2.12,4.24,9.28,3.31,16.18,5.7,5.7,3.05,4.38,6.23,2.25,3.71,,2.12,9.94,3.71,6.23,3.05,5.04,3.18,9.15,5.44,3.98,,4.38,3.71,,3.71,4.77,3.45,3.45,6.5,17.1,5.7,,7.42,2.39,3.98,3.98,2.52,6.1,38.72,2.78,6.36,7.16,3.31,3.71,5.04,4.24,4.64,,5.04,4.91,3.71,12.838889,3.966667,20.311111,0.0,3.5,53.257472
US_VA_51047,2022-04-22,ChIJH_FS1XiCtokRmgRQDbYVQhw,Q495154,geoId/51047,US,United States of America,VA,Virginia,51047,Culpeper County,US,USA,2,-11,0,11317,148,13,25396,51235,25616,25619,6905,7085,5770,6467,6695,7364,5809,3495,1645,2534173,38.49,-77.96,990,78.2,-9,-8,-23,3,,4.31,8.76,3.23,18.87,6.88,3.64,3.1,3.64,6.47,4.45,2.97,,3.23,11.19,3.5,6.61,4.18,3.77,2.7,6.2,4.04,2.02,2.43,4.31,3.1,,3.64,2.97,2.43,2.29,5.26,20.63,5.12,,7.28,2.7,4.58,3.37,2.97,5.12,37.48,3.1,4.31,7.01,1.89,2.02,7.28,3.5,2.83,2.56,3.77,3.91,,16.683333,6.805556,24.911111,0.0,7.522222,54.947572
US_VA_51047,2022-04-23,ChIJH_FS1XiCtokRmgRQDbYVQhw,Q495154,geoId/51047,US,United States of America,VA,Virginia,51047,Culpeper County,US,USA,2,0,0,11317,148,6,25402,51235,25616,25619,6905,7085,5770,6467,6695,7364,5809,3495,1645,2534173,38.49,-77.96,990,78.2,-6,0,-13,-2,1.99,7.66,8.09,2.13,15.04,5.96,2.7,1.99,3.97,5.53,3.69,2.84,,,12.06,4.4,6.81,2.7,2.98,2.84,8.66,5.11,2.41,,3.12,3.83,,3.97,4.26,2.55,2.13,6.1,18.45,4.4,,8.23,3.41,3.55,4.83,,4.12,35.9,2.55,4.26,6.67,,2.41,6.95,4.83,4.54,2.98,3.69,1.99,2.41,17.305556,7.472222,27.822222,0.0,8.644444,57.051366
