location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,new_deceased_age_0,new_deceased_age_1,new_deceased_age_2,new_deceased_age_3,new_deceased_age_4,new_deceased_age_5,new_deceased_age_6,new_deceased_age_7,new_deceased_age_8,new_deceased_age_9,cumulative_deceased_age_0,cumulative_deceased_age_1,cumulative_deceased_age_2,cumulative_deceased_age_3,cumulative_deceased_age_4,cumulative_deceased_age_5,cumulative_deceased_age_6,cumulative_deceased_age_7,cumulative_deceased_age_8,cumulative_deceased_age_9,new_hospitalized_patients_age_0,new_hospitalized_patients_age_1,new_hospitalized_patients_age_2,new_hospitalized_patients_age_3,new_hospitalized_patients_age_4,new_hospitalized_patients_age_5,new_hospitalized_patients_age_6,new_hospitalized_patients_age_7,new_hospitalized_patients_age_8,new_hospitalized_patients_age_9,cumulative_hospitalized_patients_age_0,cumulative_hospitalized_patients_age_1,cumulative_hospitalized_patients_age_2,cumulative_hospitalized_patients_age_3,cumulative_hospitalized_patients_age_4,cumulative_hospitalized_patients_age_5,cumulative_hospitalized_patients_age_6,cumulative_hospitalized_patients_age_7,cumulative_hospitalized_patients_age_8,cumulative_hospitalized_patients_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_GA_13085,2022-01-11,ChIJCdyaM46B9YgRRGn6aS0YOzE,Q492032,geoId/13085,US,United States of America,GA,Georgia,13085,Dawson County,US,USA,2,44,0,5834,82,0,4013,0,0,0,0,0,0,0,0,0,0,114,143,410,1012,831,736,771,590,359,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,9,15,29,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,24406,12137,12269,2626,2930,2812,2769,3119,3661,3337,2358,794,1026131,34.44,-84.17,554,77.033333,7,22,,-12,8,4.12,4.12,11.29,5.86,5.64,5.21,19.1,12.37,3.47,6.95,3.47,6.08,7.38,5.64,6.95,9.12,23.87,7.38,,6.29,6.08,37.55,4.99,4.34,4.99,4.12,4.34,3.238889,-2.066667,10.044444,0.0,-9.477778,38.873391
US_GA_13085,2022-01-12,ChIJCdyaM46B9YgRRGn6aS0YOzE,Q492032,geoId/13085,US,United States of America,GA,Georgia,13085,Dawson County,US,USA,2,30,0,5864,82,30,4043,6,2,3,11,8,3,17,9,2,0,120,145,413,1023,839,739,788,599,361,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,9,15,29,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,24406,12137,12269,2626,2930,2812,2769,3119,3661,3337,2358,794,1026131,34.44,-84.17,554,77.033333,8,30,,-11,8,3.66,7.32,14.0,7.11,5.38,5.6,18.31,9.91,5.38,9.91,3.88,4.74,8.83,4.95,7.75,8.18,24.77,7.32,6.89,6.25,6.25,40.06,,4.31,8.61,3.88,5.38,2.855556,-3.788889,11.805556,0.0,-5.25,55.406974
US_GA_13085,2022-01-13,ChIJCdyaM46B9YgRRGn6aS0YOzE,Q492032,geoId/13085,US,United States of America,GA,Georgia,13085,Dawson County,US,USA,2,58,0,5922,82,6,4049,1,0,7,10,12,6,12,3,2,1,121,145,420,1033,851,745,800,602,363,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,9,15,29,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,24406,12137,12269,2626,2930,2812,2769,3119,3661,3337,2358,794,1026131,34.44,-84.17,554,77.033333,11,,,-12,9,5.52,4.91,11.45,5.11,5.52,4.29,19.02,12.68,4.5,10.63,4.09,4.29,7.77,4.91,5.11,7.97,20.65,6.13,6.54,5.11,6.54,37.22,5.52,7.16,4.7,6.95,5.73,5.238889,-2.194444,13.372222,0.09525,-1.466667,62.177177
US_GA_13085,2022-01-14,ChIJCdyaM46B9YgRRGn6aS0YOzE,Q492032,geoId/13085,US,United States of America,GA,Georgia,13085,Dawson County,US,USA,2,33,1,5955,83,8,4057,3,1,3,6,6,4,9,1,0,0,124,146,423,1039,857,749,809,603,363,144,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,9,15,29,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,24406,12137,12269,2626,2930,2812,2769,3119,3661,3337,2358,794,1026131,34.44,-84.17,554,77.033333,3,49,,-14,5,5.81,4.3,11.18,5.16,7.74,5.38,16.56,7.74,3.01,8.6,,4.73,6.67,4.09,3.23,7.96,25.81,7.74,6.24,3.87,5.59,33.77,5.38,4.3,8.39,3.01,3.66,6.494444,0.161111,12.944444,0.254,0.666667,66.631302
US_GA_13085,2022-01-15,ChIJCdyaM46B9YgRRGn6aS0YOzE,Q492032,geoId/13085,US,United States of America,GA,Georgia,13085,Dawson County,US,USA,2,0,0,5955,83,0,4057,0,0,0,0,0,0,0,0,0,0,124,146,423,1039,857,749,809,603,363,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,9,15,29,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,24406,12137,12269,2626,2930,2812,2769,3119,3661,3337,2358,794,1026131,34.44,-84.17,554,77.033333,-6,42,,-14,,,5.54,13.52,4.88,4.21,7.31,11.74,8.2,,7.31,4.88,4.65,6.43,4.43,3.54,8.2,21.94,7.75,6.43,5.1,3.1,31.91,3.1,3.1,5.54,,3.99,4.694444,1.088889,9.794444,0.0,-0.161111,70.937016
US_GA_13085,2022-01-16,ChIJCdyaM46B9YgRRGn6aS0YOzE,Q492032,geoId/13085,US,United States of America,GA,Georgia,13085,Dawson County,US,USA,2,0,0,5955,83,0,4057,0,0,0,0,0,0,0,0,0,0,124,146,423,1039,857,749,809,603,363,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,9,15,29,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,24406,12137,12269,2626,2930,2812,2769,3119,3661,3337,2358,794,1026131,34.44,-84.17,554,77.033333,-81,-61,-63,-67,,4.43,4.43,10.25,5.36,5.36,,13.98,6.29,,7.69,,,6.29,4.43,4.43,4.89,17.01,6.06,4.19,3.73,3.96,35.65,3.73,6.29,3.96,4.66,4.89,2.061111,-0.333333,6.333333,11.611429,0.205556,87.551761
US_GA_13085,2022-01-17,ChIJCdyaM46B9YgRRGn6aS0YOzE,Q492032,geoId/13085,US,United States of America,GA,Georgia,13085,Dawson County,US,USA,2,82,0,6037,83,0,4057,3,3,10,13,16,9,16,1,6,4,127,149,433,1052,873,758,825,604,369,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,9,15,29,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,24406,12137,12269,2626,2930,2812,2769,3119,3661,3337,2358,794,1026131,34.44,-84.17,554,77.033333,-17,-7,,-52,23,,6.18,10.23,5.97,6.39,4.69,16.41,7.46,5.12,7.03,,5.97,5.75,5.33,4.47,6.18,18.97,5.54,5.97,4.26,6.82,37.08,3.62,5.75,6.18,5.12,6.18,0.5,-0.788889,2.083333,7.366,-1.972222,83.595643
US_GA_13085,2022-01-18,ChIJCdyaM46B9YgRRGn6aS0YOzE,Q492032,geoId/13085,US,United States of America,GA,Georgia,13085,Dawson County,US,USA,2,26,0,6063,83,0,4057,0,0,2,7,3,4,0,2,1,1,127,149,435,1059,876,762,825,606,370,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,9,15,29,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,24406,12137,12269,2626,2930,2812,2769,3119,3661,3337,2358,794,1026131,34.44,-84.17,554,77.033333,3,17,,-18,10,7.49,8.13,13.05,7.06,6.85,6.63,16.05,9.85,3.85,8.78,5.99,5.99,5.99,4.71,5.14,10.27,17.34,7.49,9.2,3.85,5.14,41.3,5.14,4.49,6.42,4.49,3.85,2.894444,-2.183333,10.927778,0.0,-3.061111,65.056944
US_GA_13085,2022-01-19,ChIJCdyaM46B9YgRRGn6aS0YOzE,Q492032,geoId/13085,US,United States of America,GA,Georgia,13085,Dawson County,US,USA,2,85,0,6148,83,2467,6524,2,4,12,11,18,6,12,8,7,2,129,153,447,1070,894,768,837,614,377,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,9,15,29,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,24406,12137,12269,2626,2930,2812,2769,3119,3661,3337,2358,794,1026131,34.44,-84.17,554,77.033333,5,26,,-10,7,3.61,7.86,11.27,7.86,5.95,5.53,13.39,11.27,,6.8,5.74,5.31,7.23,3.19,4.25,8.93,23.38,5.95,6.38,7.01,4.89,33.37,7.01,6.8,4.04,3.4,4.46,5.65,-2.127778,16.366667,0.1016,-0.8,63.390155
US_GA_13085,2022-01-20,ChIJCdyaM46B9YgRRGn6aS0YOzE,Q492032,geoId/13085,US,United States of America,GA,Georgia,13085,Dawson County,US,USA,2,53,1,6201,84,3598,10122,3,3,3,7,10,2,6,8,1,1,132,156,450,1077,904,770,843,622,378,152,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,9,15,30,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,24406,12137,12269,2626,2930,2812,2769,3119,3661,3337,2358,794,1026131,34.44,-84.17,554,77.033333,2,27,,-12,9,5.52,4.73,9.85,10.64,7.68,4.93,12.41,7.09,,11.82,3.94,,4.73,3.94,3.35,8.08,19.31,7.49,7.49,3.94,4.14,38.42,5.12,5.12,5.91,6.7,,7.761111,0.288889,14.305556,4.572,3.172222,72.801696
US_GA_13085,2022-01-21,ChIJCdyaM46B9YgRRGn6aS0YOzE,Q492032,geoId/13085,US,United States of America,GA,Georgia,13085,Dawson County,US,USA,2,58,1,6259,85,6,10128,0,0,5,10,9,5,12,4,2,2,132,156,455,1087,913,775,855,626,380,154,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,9,15,30,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,24406,12137,12269,2626,2930,2812,2769,3119,3661,3337,2358,794,1026131,34.44,-84.17,554,77.033333,-8,16,,-12,8,4.38,6.77,11.55,7.17,5.38,6.17,11.15,8.56,7.17,6.97,3.58,6.77,5.38,2.79,2.99,10.16,21.11,6.57,4.98,4.18,4.58,38.83,5.18,8.16,4.98,2.99,5.58,0.922222,-0.5,5.072222,0.98425,-0.805556,88.355343
US_GA_13085,2022-01-22,ChIJCdyaM46B9YgRRGn6aS0YOzE,Q492032,geoId/13085,US,United States of America,GA,Georgia,13085,Dawson County,US,USA,2,0,0,6259,85,0,10128,0,0,0,0,0,0,0,0,0,0,132,156,455,1087,913,775,855,626,380,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,9,15,30,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,24406,12137,12269,2626,2930,2812,2769,3119,3661,3337,2358,794,1026131,34.44,-84.17,554,77.033333,-4,9,-7,-5,,5.31,5.09,8.41,7.3,5.53,3.76,14.39,9.3,3.76,5.98,5.75,3.76,5.53,6.42,3.98,7.53,19.7,5.53,5.53,5.75,4.43,37.41,5.53,5.53,6.2,3.54,3.1,1.261111,-1.172222,6.088889,0.028222,-2.677778,75.169112
US_GA_13085,2022-01-23,ChIJCdyaM46B9YgRRGn6aS0YOzE,Q492032,geoId/13085,US,United States of America,GA,Georgia,13085,Dawson County,US,USA,2,0,0,6259,85,1,10129,0,0,0,0,0,0,0,0,0,0,132,156,455,1087,913,775,855,626,380,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,9,15,30,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,24406,12137,12269,2626,2930,2812,2769,3119,3661,3337,2358,794,1026131,34.44,-84.17,554,77.033333,-7,11,-31,-10,,7.15,6.93,13.0,6.93,4.12,4.77,13.22,9.54,4.33,7.8,5.85,3.68,4.77,4.98,3.47,6.28,21.45,7.37,4.12,3.25,4.55,32.72,,7.15,4.77,3.47,,1.005556,-4.894444,9.338889,0.0,-5.555556,61.770018
US_GA_13085,2022-01-24,ChIJCdyaM46B9YgRRGn6aS0YOzE,Q492032,geoId/13085,US,United States of America,GA,Georgia,13085,Dawson County,US,USA,2,122,0,6381,85,0,10129,8,5,8,15,14,12,28,13,6,3,140,161,463,1102,927,787,883,639,386,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,9,15,30,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,24406,12137,12269,2626,2930,2812,2769,3119,3661,3337,2358,794,1026131,34.44,-84.17,554,77.033333,-1,20,,-5,6,4.66,9.11,13.97,9.32,4.66,8.51,11.34,6.08,4.05,7.49,,5.47,5.47,3.65,2.83,9.92,24.1,5.26,5.26,4.86,5.47,40.7,4.05,6.68,7.7,3.85,5.87,4.5,-3.477778,13.583333,0.0,-3.877778,54.800124
US_GA_13085,2022-01-25,ChIJCdyaM46B9YgRRGn6aS0YOzE,Q492032,geoId/13085,US,United States of America,GA,Georgia,13085,Dawson County,US,USA,2,37,0,6418,85,9,10138,2,1,3,9,3,3,5,4,2,0,142,162,466,1111,930,790,888,643,388,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,9,15,30,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,24406,12137,12269,2626,2930,2812,2769,3119,3661,3337,2358,794,1026131,34.44,-84.17,554,77.033333,7,19,,-8,6,4.85,8.22,12.01,11.8,6.53,4.21,13.91,7.37,5.9,11.17,5.27,4.63,6.11,4.85,4.42,6.32,22.12,7.37,5.9,6.11,4.63,43.83,4.0,5.27,5.48,5.06,4.85,8.822222,2.205556,15.5,0.0,0.722222,57.067024
US_GA_13085,2022-01-26,ChIJCdyaM46B9YgRRGn6aS0YOzE,Q492032,geoId/13085,US,United States of America,GA,Georgia,13085,Dawson County,US,USA,2,27,1,6445,86,3,10141,0,1,2,4,2,1,6,5,3,1,142,163,468,1115,932,791,894,648,391,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,9,15,30,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,24406,12137,12269,2626,2930,2812,2769,3119,3661,3337,2358,794,1026131,34.44,-84.17,554,77.033333,7,19,,-8,5,,5.19,10.79,8.3,4.36,5.19,11.62,5.39,4.77,11.41,4.36,5.81,3.11,3.94,3.53,6.64,23.65,6.43,5.81,4.56,6.02,37.76,4.15,4.36,7.88,6.02,3.73,4.833333,-1.272222,13.172222,0.0254,-3.1,56.62545
US_GA_13085,2022-01-27,ChIJCdyaM46B9YgRRGn6aS0YOzE,Q492032,geoId/13085,US,United States of America,GA,Georgia,13085,Dawson County,US,USA,2,67,0,6512,86,3,10144,0,3,4,12,12,4,8,6,4,1,142,166,472,1127,944,795,902,654,395,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,9,15,30,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,24406,12137,12269,2626,2930,2812,2769,3119,3661,3337,2358,794,1026131,34.44,-84.17,554,77.033333,3,19,,-8,6,3.33,7.7,11.66,9.16,7.7,6.04,9.99,8.12,3.54,8.12,6.25,5.41,5.0,3.96,3.96,10.82,19.57,4.16,6.66,4.16,4.58,43.72,3.96,5.62,5.2,3.33,4.37,3.25,-2.172222,11.5,0.0,-6.466667,49.096766
US_GA_13085,2022-01-28,ChIJCdyaM46B9YgRRGn6aS0YOzE,Q492032,geoId/13085,US,United States of America,GA,Georgia,13085,Dawson County,US,USA,2,31,2,6543,88,8,10152,3,1,1,4,5,1,4,0,4,0,145,167,473,1131,949,796,906,654,399,159,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,2,9,16,31,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,24406,12137,12269,2626,2930,2812,2769,3119,3661,3337,2358,794,1026131,34.44,-84.17,554,77.033333,-4,26,,-12,5,3.68,8.18,10.23,5.93,5.93,6.14,7.98,6.14,3.27,7.57,6.34,3.48,,3.48,3.07,7.57,22.1,7.57,5.93,4.09,6.14,30.49,5.12,7.78,6.14,4.3,4.71,3.644444,-1.733333,9.888889,0.0,-3.616667,59.281436
US_GA_13085,2022-01-29,ChIJCdyaM46B9YgRRGn6aS0YOzE,Q492032,geoId/13085,US,United States of America,GA,Georgia,13085,Dawson County,US,USA,2,0,0,6543,88,4,10156,0,0,0,0,0,0,0,0,0,0,145,167,473,1131,949,796,906,654,399,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,9,16,31,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,24406,12137,12269,2626,2930,2812,2769,3119,3661,3337,2358,794,1026131,34.44,-84.17,554,77.033333,-8,5,-37,-3,,5.26,8.76,11.17,8.76,6.35,6.13,13.36,7.01,,9.42,4.6,5.26,,3.5,4.82,3.5,20.37,4.82,7.67,5.26,6.13,38.34,7.01,3.94,5.92,,5.92,-1.088889,-5.011111,5.133333,0.0,-10.866667,47.720587
US_GA_13085,2022-01-30,ChIJCdyaM46B9YgRRGn6aS0YOzE,Q492032,geoId/13085,US,United States of America,GA,Georgia,13085,Dawson County,US,USA,2,0,0,6543,88,0,10156,0,0,0,0,0,0,0,0,0,0,145,167,473,1131,949,796,906,654,399,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,9,16,31,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,24406,12137,12269,2626,2930,2812,2769,3119,3661,3337,2358,794,1026131,34.44,-84.17,554,77.033333,-9,7,-32,-15,,4.78,8.26,8.69,5.43,4.34,5.43,14.12,6.3,3.69,6.3,,5.21,3.91,3.91,7.17,4.13,17.16,5.65,9.12,5.87,4.56,39.54,3.04,4.56,3.26,5.0,6.3,1.061111,-6.494444,12.577778,0.0,-10.905556,40.765641
US_GA_13085,2022-01-31,ChIJCdyaM46B9YgRRGn6aS0YOzE,Q492032,geoId/13085,US,United States of America,GA,Georgia,13085,Dawson County,US,USA,2,64,2,6607,90,0,10156,2,3,4,13,12,7,9,5,2,0,147,170,477,1144,961,803,915,659,401,159,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,2,9,17,32,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,24406,12137,12269,2626,2930,2812,2769,3119,3661,3337,2358,794,1026131,34.44,-84.17,554,77.033333,2,19,,-5,5,4.24,5.85,13.92,8.88,4.44,6.05,11.9,5.04,4.24,11.3,4.44,4.64,6.05,3.63,3.43,7.67,21.39,5.45,6.46,3.43,4.44,33.29,5.04,6.46,6.05,3.83,5.25,4.472222,-4.005556,12.561111,0.0,-4.755556,51.30987
US_GA_13085,2022-02-01,ChIJCdyaM46B9YgRRGn6aS0YOzE,Q492032,geoId/13085,US,United States of America,GA,Georgia,13085,Dawson County,US,USA,2,15,0,6622,90,11,10167,2,0,2,3,4,2,5,0,1,0,149,170,479,1147,965,805,920,659,402,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,9,17,32,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,24406,12137,12269,2626,2930,2812,2769,3119,3661,3337,2358,794,1026131,34.44,-84.17,554,77.033333,8,24,,-7,4,4.65,8.66,15.21,6.34,7.18,6.34,11.62,6.97,2.96,9.09,,4.44,3.8,4.23,5.07,7.61,19.65,8.03,5.28,4.86,4.86,43.11,5.07,5.07,5.28,4.65,6.76,5.216667,-2.127778,14.427778,0.0,-4.15,50.999948
US_GA_13085,2022-02-02,ChIJCdyaM46B9YgRRGn6aS0YOzE,Q492032,geoId/13085,US,United States of America,GA,Georgia,13085,Dawson County,US,USA,2,25,0,6647,90,3,10170,0,1,3,7,3,2,3,2,2,3,149,171,482,1154,968,807,923,661,404,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,9,17,32,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,24406,12137,12269,2626,2930,2812,2769,3119,3661,3337,2358,794,1026131,34.44,-84.17,554,77.033333,9,22,,-9,6,,7.07,14.34,6.26,5.45,4.64,11.51,4.04,5.65,9.89,4.04,6.26,4.44,5.05,3.63,8.68,23.02,6.26,5.65,4.04,6.06,37.96,5.45,6.46,5.05,5.45,5.86,8.255556,4.922222,12.122222,0.072571,0.105556,56.625908
US_GA_13085,2022-02-03,ChIJCdyaM46B9YgRRGn6aS0YOzE,Q492032,geoId/13085,US,United States of America,GA,Georgia,13085,Dawson County,US,USA,2,28,1,6675,91,0,10170,0,1,0,3,6,7,4,5,2,0,149,172,482,1157,974,814,927,666,406,162,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,9,18,32,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,24406,12137,12269,2626,2930,2812,2769,3119,3661,3337,2358,794,1026131,34.44,-84.17,554,77.033333,0,17,,-10,7,3.94,6.21,9.94,4.56,4.56,5.8,13.05,5.18,4.56,12.43,6.01,5.8,3.94,3.52,,9.11,22.36,4.76,4.97,5.18,11.6,34.17,4.76,4.97,6.01,8.49,4.56,10.022222,6.705556,15.361111,8.636,8.477778,90.374253
US_GA_13085,2022-02-04,ChIJCdyaM46B9YgRRGn6aS0YOzE,Q492032,geoId/13085,US,United States of America,GA,Georgia,13085,Dawson County,US,USA,2,29,0,6704,91,12,10182,3,0,5,2,4,0,4,2,4,0,152,172,487,1159,978,814,931,668,410,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,9,18,32,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,24406,12137,12269,2626,2930,2812,2769,3119,3661,3337,2358,794,1026131,34.44,-84.17,554,77.033333,-2,24,,-7,6,5.54,6.73,13.65,6.53,4.75,3.17,8.11,4.95,3.76,12.47,4.95,,3.96,6.33,,6.53,21.37,8.51,6.33,3.36,7.92,38.59,5.74,8.71,5.14,7.72,5.74,11.7,3.938889,17.433333,54.501143,10.238889,91.036085
US_GA_13085,2022-02-05,ChIJCdyaM46B9YgRRGn6aS0YOzE,Q492032,geoId/13085,US,United States of America,GA,Georgia,13085,Dawson County,US,USA,2,0,0,6704,91,3,10185,0,0,0,0,0,0,0,0,0,0,152,172,487,1159,978,814,931,668,410,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,9,18,32,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,24406,12137,12269,2626,2930,2812,2769,3119,3661,3337,2358,794,1026131,34.44,-84.17,554,77.033333,3,17,,-6,,5.13,7.36,9.14,5.8,4.46,6.91,9.37,4.01,,7.36,6.69,5.13,4.68,,6.91,8.92,20.51,3.35,5.8,4.24,6.47,41.47,4.46,4.91,5.57,6.24,,1.683333,-2.477778,6.755556,1.1176,-5.638889,58.470099
US_GA_13085,2022-02-06,ChIJCdyaM46B9YgRRGn6aS0YOzE,Q492032,geoId/13085,US,United States of America,GA,Georgia,13085,Dawson County,US,USA,2,0,0,6704,91,1,10186,0,0,0,0,0,0,0,0,0,0,152,172,487,1159,978,814,931,668,410,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,9,18,32,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,24406,12137,12269,2626,2930,2812,2769,3119,3661,3337,2358,794,1026131,34.44,-84.17,554,77.033333,-5,9,-17,-8,,4.94,8.59,10.09,8.37,5.8,5.15,10.52,4.29,4.51,8.8,3.01,4.72,3.87,4.29,4.94,9.02,21.47,4.08,6.44,4.94,4.51,35.0,3.01,3.44,6.87,4.94,,2.455556,-2.733333,9.416667,0.0,-7.083333,49.470012
