location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,new_deceased_age_0,new_deceased_age_1,new_deceased_age_2,new_deceased_age_3,new_deceased_age_4,new_deceased_age_5,new_deceased_age_6,new_deceased_age_7,new_deceased_age_8,new_deceased_age_9,cumulative_deceased_age_0,cumulative_deceased_age_1,cumulative_deceased_age_2,cumulative_deceased_age_3,cumulative_deceased_age_4,cumulative_deceased_age_5,cumulative_deceased_age_6,cumulative_deceased_age_7,cumulative_deceased_age_8,cumulative_deceased_age_9,new_hospitalized_patients_age_0,new_hospitalized_patients_age_1,new_hospitalized_patients_age_2,new_hospitalized_patients_age_3,new_hospitalized_patients_age_4,new_hospitalized_patients_age_5,new_hospitalized_patients_age_6,new_hospitalized_patients_age_7,new_hospitalized_patients_age_8,new_hospitalized_patients_age_9,cumulative_hospitalized_patients_age_0,cumulative_hospitalized_patients_age_1,cumulative_hospitalized_patients_age_2,cumulative_hospitalized_patients_age_3,cumulative_hospitalized_patients_age_4,cumulative_hospitalized_patients_age_5,cumulative_hospitalized_patients_age_6,cumulative_hospitalized_patients_age_7,cumulative_hospitalized_patients_age_8,cumulative_hospitalized_patients_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_workplaces,search_trends_allergy,search_trends_infection,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_GA_13023,2021-07-07,ChIJKVxd_W9r8YgRxt1vFh91Xow,Q486843,geoId/13023,US,United States of America,GA,Georgia,13023,Bleckley County,US,USA,2,3,0,1522,51,2,545,0,0,0,0,0,1,0,0,0,0,8,16,71,189,98,107,112,87,63,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,7,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,2,5,12,12,12,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,12764,6110,6654,1395,2040,1831,1396,1445,1760,1368,944,585,1027981,32.44,-83.33,568,75.533333,,,-50,-26,13.43,30.01,35.54,23.728395,21.487654,28.462963,22.606,21.783951,89.094479
US_GA_13023,2021-07-08,ChIJKVxd_W9r8YgRxt1vFh91Xow,Q486843,geoId/13023,US,United States of America,GA,Georgia,13023,Bleckley County,US,USA,2,1,0,1523,51,3,548,0,0,0,0,0,0,0,-1,0,0,8,16,71,189,98,107,112,86,63,61,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,1,2,6,4,18,0,0,0,0,0,0,0,-1,0,0,0,0,0,3,4,2,5,11,12,12,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,12764,6110,6654,1395,2040,1831,1396,1445,1760,1368,944,585,1027981,32.44,-83.33,568,75.533333,,,,-22,13.34,15.01,46.7,24.909722,21.513889,31.3125,2.455333,21.631944,82.135685
US_GA_13023,2021-07-09,ChIJKVxd_W9r8YgRxt1vFh91Xow,Q486843,geoId/13023,US,United States of America,GA,Georgia,13023,Bleckley County,US,USA,2,3,0,1526,51,0,548,0,0,0,0,0,0,1,0,0,0,8,16,71,189,98,107,113,86,63,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,6,4,18,0,0,0,0,0,0,1,0,0,0,0,0,0,3,4,2,6,11,12,12,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,12764,6110,6654,1395,2040,1831,1396,1445,1760,1368,944,585,1027981,32.44,-83.33,568,75.533333,,,,-27,15.27,24.6,31.38,26.375,22.1875,32.479167,16.129,22.215278,78.161144
US_GA_13023,2021-07-10,ChIJKVxd_W9r8YgRxt1vFh91Xow,Q486843,geoId/13023,US,United States of America,GA,Georgia,13023,Bleckley County,US,USA,2,0,0,1526,51,-1,547,0,0,0,0,0,0,0,0,0,0,8,16,71,189,98,107,113,86,63,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,6,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,2,6,11,12,12,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,12764,6110,6654,1395,2040,1831,1396,1445,1760,1368,944,585,1027981,32.44,-83.33,568,75.533333,,,,,,16.71,37.83,25.104167,21.375,32.222222,7.747,21.416667,80.263852
US_GA_13023,2021-07-11,ChIJKVxd_W9r8YgRxt1vFh91Xow,Q486843,geoId/13023,US,United States of America,GA,Georgia,13023,Bleckley County,US,USA,2,0,0,1526,51,1,548,0,0,0,0,0,0,0,0,0,0,8,16,71,189,98,107,113,86,63,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,6,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,2,6,11,12,12,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,12764,6110,6654,1395,2040,1831,1396,1445,1760,1368,944,585,1027981,32.44,-83.33,568,75.533333,,,,,,,42.48,25.048611,21.388889,31.611111,1.100667,21.625,81.491822
US_GA_13023,2021-07-12,ChIJKVxd_W9r8YgRxt1vFh91Xow,Q486843,geoId/13023,US,United States of America,GA,Georgia,13023,Bleckley County,US,USA,2,4,0,1530,51,10,558,0,0,0,0,1,0,0,0,0,0,8,16,71,189,99,107,113,86,63,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,6,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,2,6,11,12,12,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,12764,6110,6654,1395,2040,1831,1396,1445,1760,1368,944,585,1027981,32.44,-83.33,568,75.533333,,,,-25,18.36,27.93,44.69,25.368056,21.743056,31.909722,6.096,21.944444,81.442465
US_GA_13023,2021-07-13,ChIJKVxd_W9r8YgRxt1vFh91Xow,Q486843,geoId/13023,US,United States of America,GA,Georgia,13023,Bleckley County,US,USA,2,9,1,1539,52,0,558,0,0,0,0,1,0,0,0,0,0,8,16,71,189,100,107,113,86,63,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,6,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,2,6,11,12,12,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,12764,6110,6654,1395,2040,1831,1396,1445,1760,1368,944,585,1027981,32.44,-83.33,568,75.533333,,,,-23,17.09,32.54,34.17,24.638889,20.784722,31.555556,2.370667,21.152778,81.122942
US_GA_13023,2021-07-14,ChIJKVxd_W9r8YgRxt1vFh91Xow,Q486843,geoId/13023,US,United States of America,GA,Georgia,13023,Bleckley County,US,USA,2,4,0,1543,52,1,559,0,0,0,0,0,0,0,0,0,0,8,16,71,189,100,107,113,86,63,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,6,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,2,6,11,12,12,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,12764,6110,6654,1395,2040,1831,1396,1445,1760,1368,944,585,1027981,32.44,-83.33,568,75.533333,,,,-27,13.79,31.02,36.19,26.37037,21.765432,32.197531,4.6355,21.777778,76.364194
US_GA_13023,2021-07-15,ChIJKVxd_W9r8YgRxt1vFh91Xow,Q486843,geoId/13023,US,United States of America,GA,Georgia,13023,Bleckley County,US,USA,2,0,0,1543,52,0,559,0,0,0,0,0,0,0,0,0,0,8,16,71,189,100,107,113,86,63,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,6,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,2,6,11,12,12,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,12764,6110,6654,1395,2040,1831,1396,1445,1760,1368,944,585,1027981,32.44,-83.33,568,75.533333,,,,-25,17.93,30.15,22.82,26.314815,21.802469,33.08642,0.0,22.41358,79.223158
US_GA_13023,2021-07-16,ChIJKVxd_W9r8YgRxt1vFh91Xow,Q486843,geoId/13023,US,United States of America,GA,Georgia,13023,Bleckley County,US,USA,2,4,0,1547,52,0,559,0,0,0,0,0,0,0,0,0,0,8,16,71,189,100,107,113,86,63,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,6,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,2,6,11,12,12,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,12764,6110,6654,1395,2040,1831,1396,1445,1760,1368,944,585,1027981,32.44,-83.33,568,75.533333,,,,-33,20.57,22.29,47.14,26.339506,21.567901,33.074074,4.0005,21.833333,76.373755
US_GA_13023,2021-07-17,ChIJKVxd_W9r8YgRxt1vFh91Xow,Q486843,geoId/13023,US,United States of America,GA,Georgia,13023,Bleckley County,US,USA,2,0,0,1547,52,0,559,0,0,0,0,0,0,0,0,0,0,8,16,71,189,100,107,113,86,63,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,6,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,2,6,11,12,12,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,12764,6110,6654,1395,2040,1831,1396,1445,1760,1368,944,585,1027981,32.44,-83.33,568,75.533333,,,,,,14.2,33.73,27.5,22.12963,33.320988,0.0,22.17284,72.89171
US_GA_13023,2021-07-18,ChIJKVxd_W9r8YgRxt1vFh91Xow,Q486843,geoId/13023,US,United States of America,GA,Georgia,13023,Bleckley County,US,USA,2,0,0,1547,52,0,559,0,0,0,0,0,0,0,0,0,0,8,16,71,189,100,107,113,86,63,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,6,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,2,6,11,12,12,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,12764,6110,6654,1395,2040,1831,1396,1445,1760,1368,944,585,1027981,32.44,-83.33,568,75.533333,,,,,,23.59,30.58,26.487654,22.351852,32.598765,0.0,22.0,76.468575
US_GA_13023,2021-07-19,ChIJKVxd_W9r8YgRxt1vFh91Xow,Q486843,geoId/13023,US,United States of America,GA,Georgia,13023,Bleckley County,US,USA,2,9,0,1556,52,22,581,0,0,0,1,0,0,0,1,0,0,8,16,71,190,100,107,113,87,63,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,6,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,2,6,11,12,12,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,12764,6110,6654,1395,2040,1831,1396,1445,1760,1368,944,585,1027981,32.44,-83.33,568,75.533333,,,,-23,17.48,23.05,41.33,24.740741,21.95679,30.796296,2.54,22.080247,85.208584
US_GA_13023,2021-07-20,ChIJKVxd_W9r8YgRxt1vFh91Xow,Q486843,geoId/13023,US,United States of America,GA,Georgia,13023,Bleckley County,US,USA,2,1,0,1557,52,0,581,0,0,0,0,0,0,0,0,0,0,8,16,71,190,100,107,113,87,63,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,6,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,2,6,11,12,12,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,12764,6110,6654,1395,2040,1831,1396,1445,1760,1368,944,585,1027981,32.44,-83.33,568,75.533333,,,,-24,23.19,28.99,38.1,25.111111,22.611111,30.709877,10.287,22.5,85.612341
US_GA_13023,2021-07-21,ChIJKVxd_W9r8YgRxt1vFh91Xow,Q486843,geoId/13023,US,United States of America,GA,Georgia,13023,Bleckley County,US,USA,2,5,0,1562,52,5,586,0,0,0,0,0,0,0,0,0,0,8,16,71,190,100,107,113,87,63,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,6,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,2,6,11,12,12,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,12764,6110,6654,1395,2040,1831,1396,1445,1760,1368,944,585,1027981,32.44,-83.33,568,75.533333,,,-44,-28,24.64,31.0,47.69,25.654321,22.783951,31.512346,2.4765,22.617284,83.441317
US_GA_13023,2021-07-22,ChIJKVxd_W9r8YgRxt1vFh91Xow,Q486843,geoId/13023,US,United States of America,GA,Georgia,13023,Bleckley County,US,USA,2,8,0,1570,52,0,586,0,0,1,1,0,0,0,0,0,0,8,16,72,191,100,107,113,87,63,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,6,4,18,0,0,0,0,0,0,0,1,0,0,0,0,0,3,4,2,6,12,12,12,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,12764,6110,6654,1395,2040,1831,1396,1445,1760,1368,944,585,1027981,32.44,-83.33,568,75.533333,,,,-27,,29.69,37.12,26.54321,23.08642,32.598765,2.286,23.04321,81.256678
US_GA_13023,2021-07-23,ChIJKVxd_W9r8YgRxt1vFh91Xow,Q486843,geoId/13023,US,United States of America,GA,Georgia,13023,Bleckley County,US,USA,2,1,0,1571,52,0,586,0,0,1,0,0,0,0,0,0,0,8,16,73,191,100,107,113,87,63,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,6,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,2,6,12,12,12,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,12764,6110,6654,1395,2040,1831,1396,1445,1760,1368,944,585,1027981,32.44,-83.33,568,75.533333,,,,-30,13.65,15.36,41.81,26.975309,22.833333,32.901235,0.435429,23.061728,79.540844
US_GA_13023,2021-07-24,ChIJKVxd_W9r8YgRxt1vFh91Xow,Q486843,geoId/13023,US,United States of America,GA,Georgia,13023,Bleckley County,US,USA,2,0,0,1571,52,0,586,0,0,0,0,0,0,0,0,0,0,8,16,73,191,100,107,113,87,63,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,6,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,2,6,12,12,12,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,12764,6110,6654,1395,2040,1831,1396,1445,1760,1368,944,585,1027981,32.44,-83.33,568,75.533333,,,,,,26.24,32.36,26.993827,22.444444,32.709877,0.254,22.339506,75.931626
US_GA_13023,2021-07-25,ChIJKVxd_W9r8YgRxt1vFh91Xow,Q486843,geoId/13023,US,United States of America,GA,Georgia,13023,Bleckley County,US,USA,2,0,0,1571,52,0,586,0,0,0,0,0,0,0,0,0,0,8,16,73,191,100,107,113,87,63,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,6,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,2,6,12,12,12,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,12764,6110,6654,1395,2040,1831,1396,1445,1760,1368,944,585,1027981,32.44,-83.33,568,75.533333,,,,,,29.78,32.41,26.388889,20.845679,32.654321,0.0,21.166667,73.292145
US_GA_13023,2021-07-26,ChIJKVxd_W9r8YgRxt1vFh91Xow,Q486843,geoId/13023,US,United States of America,GA,Georgia,13023,Bleckley County,US,USA,2,9,0,1580,52,0,586,0,0,0,0,1,1,0,0,0,0,8,16,73,191,101,108,113,87,63,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,6,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,2,6,12,12,12,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,12764,6110,6654,1395,2040,1831,1396,1445,1760,1368,944,585,1027981,32.44,-83.33,568,75.533333,,,,-22,,33.19,46.14,27.5625,21.673611,34.458333,0.0,22.222222,72.965096
US_GA_13023,2021-07-27,ChIJKVxd_W9r8YgRxt1vFh91Xow,Q486843,geoId/13023,US,United States of America,GA,Georgia,13023,Bleckley County,US,USA,2,16,0,1596,52,0,586,0,0,0,1,0,1,0,0,0,0,8,16,73,192,101,109,113,87,63,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,6,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,2,6,12,12,12,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,12764,6110,6654,1395,2040,1831,1396,1445,1760,1368,944,585,1027981,32.44,-83.33,568,75.533333,,,,-25,,33.91,22.08,27.993056,23.472222,34.4375,2.54,23.451389,76.663333
US_GA_13023,2021-07-28,ChIJKVxd_W9r8YgRxt1vFh91Xow,Q486843,geoId/13023,US,United States of America,GA,Georgia,13023,Bleckley County,US,USA,2,7,0,1603,52,17,603,0,0,1,0,1,0,0,0,0,0,8,16,74,192,102,109,113,87,63,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,6,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,2,6,12,12,12,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,12764,6110,6654,1395,2040,1831,1396,1445,1760,1368,944,585,1027981,32.44,-83.33,568,75.533333,,,-54,-26,,18.03,48.93,26.284722,22.777778,33.319444,21.717,22.791667,81.186858
US_GA_13023,2021-07-29,ChIJKVxd_W9r8YgRxt1vFh91Xow,Q486843,geoId/13023,US,United States of America,GA,Georgia,13023,Bleckley County,US,USA,2,16,0,1619,52,2,605,0,0,1,3,-1,0,1,0,0,0,8,16,75,195,101,109,114,87,63,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,6,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,2,6,12,12,12,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,12764,6110,6654,1395,2040,1831,1396,1445,1760,1368,944,585,1027981,32.44,-83.33,568,75.533333,,,,-22,14.09,24.87,50.57,27.845679,22.67284,35.098765,2.709333,23.197531,76.094658
US_GA_13023,2021-07-30,ChIJKVxd_W9r8YgRxt1vFh91Xow,Q486843,geoId/13023,US,United States of America,GA,Georgia,13023,Bleckley County,US,USA,2,14,0,1633,52,7,612,0,0,0,0,0,0,0,1,0,0,8,16,75,195,101,109,114,88,63,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,6,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,2,6,12,12,12,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,12764,6110,6654,1395,2040,1831,1396,1445,1760,1368,944,585,1027981,32.44,-83.33,568,75.533333,,,,-27,,29.57,38.53,28.881944,23.722222,35.0,0.0,23.527778,73.075343
US_GA_13023,2021-07-31,ChIJKVxd_W9r8YgRxt1vFh91Xow,Q486843,geoId/13023,US,United States of America,GA,Georgia,13023,Bleckley County,US,USA,2,0,0,1633,52,0,612,0,0,0,0,0,0,0,0,0,0,8,16,75,195,101,109,114,88,63,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,6,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,2,6,12,12,12,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,12764,6110,6654,1395,2040,1831,1396,1445,1760,1368,944,585,1027981,32.44,-83.33,568,75.533333,,,,,13.6,24.48,38.08,29.340278,24.458333,34.888889,4.3815,23.826389,72.46063
US_GA_13023,2021-08-01,ChIJKVxd_W9r8YgRxt1vFh91Xow,Q486843,geoId/13023,US,United States of America,GA,Georgia,13023,Bleckley County,US,USA,2,0,0,1633,52,0,612,0,0,0,0,0,0,0,0,0,0,8,16,75,195,101,109,114,88,63,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,6,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,2,6,12,12,12,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,12764,6110,6654,1395,2040,1831,1396,1445,1760,1368,944,585,1027981,32.44,-83.33,568,75.533333,,,,,,27.29,39.62,27.868056,23.541667,34.361111,0.0,22.409722,72.542593
US_GA_13023,2021-08-02,ChIJKVxd_W9r8YgRxt1vFh91Xow,Q486843,geoId/13023,US,United States of America,GA,Georgia,13023,Bleckley County,US,USA,2,16,0,1649,52,0,612,0,1,1,1,0,0,1,1,0,0,8,17,76,196,101,109,115,89,63,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,6,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,2,6,12,12,12,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,12764,6110,6654,1395,2040,1831,1396,1445,1760,1368,944,585,1027981,32.44,-83.33,568,75.533333,,,,-24,12.43,24.09,34.97,26.493056,22.493056,33.534722,13.081,21.784722,75.72167
US_GA_13023,2021-08-03,ChIJKVxd_W9r8YgRxt1vFh91Xow,Q486843,geoId/13023,US,United States of America,GA,Georgia,13023,Bleckley County,US,USA,2,31,0,1680,52,1,613,1,0,0,2,3,2,1,1,1,0,9,17,76,198,104,111,116,90,64,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,6,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,2,6,12,12,12,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,12764,6110,6654,1395,2040,1831,1396,1445,1760,1368,944,585,1027981,32.44,-83.33,568,75.533333,,,,-26,,21.89,32.84,24.524691,22.524691,29.975309,7.239,21.981481,85.853024
US_GA_13023,2021-08-04,ChIJKVxd_W9r8YgRxt1vFh91Xow,Q486843,geoId/13023,US,United States of America,GA,Georgia,13023,Bleckley County,US,USA,2,11,0,1691,52,0,613,0,0,0,2,0,2,0,0,0,0,9,17,76,200,104,113,116,90,64,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,6,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,2,6,12,12,12,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,12764,6110,6654,1395,2040,1831,1396,1445,1760,1368,944,585,1027981,32.44,-83.33,568,75.533333,,,,-26,,18.47,34.54,24.727778,21.433333,29.844444,0.036286,20.511111,77.864597
US_GA_13023,2021-08-05,ChIJKVxd_W9r8YgRxt1vFh91Xow,Q486843,geoId/13023,US,United States of America,GA,Georgia,13023,Bleckley County,US,USA,2,9,0,1700,52,20,633,1,2,0,0,1,0,1,0,0,0,10,19,76,200,105,113,117,90,64,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,6,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,2,6,12,12,12,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,12764,6110,6654,1395,2040,1831,1396,1445,1760,1368,944,585,1027981,32.44,-83.33,568,75.533333,,,,-23,13.53,21.49,46.97,24.427778,20.794444,29.616667,0.0,20.127778,77.159488
US_GA_13023,2021-08-06,ChIJKVxd_W9r8YgRxt1vFh91Xow,Q486843,geoId/13023,US,United States of America,GA,Georgia,13023,Bleckley County,US,USA,2,26,0,1726,52,0,633,0,1,1,5,1,1,0,1,0,0,10,20,77,205,106,114,117,91,64,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,6,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,2,6,12,12,12,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,12764,6110,6654,1395,2040,1831,1396,1445,1760,1368,944,585,1027981,32.44,-83.33,568,75.533333,,,,-27,,25.38,27.55,23.516667,20.216667,28.511111,0.0,20.844444,85.099335
US_GA_13023,2021-08-07,ChIJKVxd_W9r8YgRxt1vFh91Xow,Q486843,geoId/13023,US,United States of America,GA,Georgia,13023,Bleckley County,US,USA,2,0,0,1726,52,0,633,0,0,0,0,0,0,0,0,0,0,10,20,77,205,106,114,117,91,64,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,6,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,2,6,12,12,12,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,12764,6110,6654,1395,2040,1831,1396,1445,1760,1368,944,585,1027981,32.44,-83.33,568,75.533333,,,,,15.16,28.63,24.42,25.5,21.364198,31.567901,0.0,21.82716,80.308724
US_GA_13023,2021-08-08,ChIJKVxd_W9r8YgRxt1vFh91Xow,Q486843,geoId/13023,US,United States of America,GA,Georgia,13023,Bleckley County,US,USA,2,0,0,1726,52,0,633,0,0,0,0,0,0,0,0,0,0,10,20,77,205,106,114,117,91,64,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,6,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,2,6,12,12,12,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,12764,6110,6654,1395,2040,1831,1396,1445,1760,1368,944,585,1027981,32.44,-83.33,568,75.533333,,,,,,15.34,37.94,26.123457,21.333333,32.432099,0.5715,22.012346,78.298391
US_GA_13023,2021-08-09,ChIJKVxd_W9r8YgRxt1vFh91Xow,Q486843,geoId/13023,US,United States of America,GA,Georgia,13023,Bleckley County,US,USA,2,15,0,1741,52,0,633,2,2,0,1,1,0,0,2,0,0,12,22,77,206,107,114,117,93,64,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,6,4,18,0,0,0,1,0,0,0,0,0,0,0,0,0,4,4,2,6,12,12,12,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,12764,6110,6654,1395,2040,1831,1396,1445,1760,1368,944,585,1027981,32.44,-83.33,568,75.533333,,,,-22,12.21,17.99,34.06,26.709877,21.574074,33.771605,0.0,22.259259,76.854846
US_GA_13023,2021-08-10,ChIJKVxd_W9r8YgRxt1vFh91Xow,Q486843,geoId/13023,US,United States of America,GA,Georgia,13023,Bleckley County,US,USA,2,13,0,1754,52,0,633,0,1,0,0,1,0,0,0,0,0,12,23,77,206,108,114,117,93,64,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,6,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,6,12,12,12,00-04,05-09,10-17,18-29,30-39,40-49,50-59,60-69,70-79,80-,12764,6110,6654,1395,2040,1831,1396,1445,1760,1368,944,585,1027981,32.44,-83.33,568,75.533333,,,,-26,14.38,25.44,34.85,26.845679,21.876543,34.302469,0.036286,22.450617,77.114087
