location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_fatigue,search_trends_fever,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_MN_27083,2021-09-11,ChIJ0avT1ddFiocRCV6NOZyt20M,Q491152,geoId/27083,US,United States of America,MN,Minnesota,27083,Lyon County,US,USA,2,0,0,3848,54,21,11912,25929,12948,12981,3853,3692,3476,3351,2780,3195,2784,1538,1260,1795851,44.41,-95.84,1869,80.028571,7,,-1,,,5.92,10.1,,,,8.36,,8.36,,,5.57,,,16.72,,6.62,,6.97,31.36,,,6.27,,20.677778,16.438889,25.527778,0.0,15.294444,71.388749
US_MN_27083,2021-09-12,ChIJ0avT1ddFiocRCV6NOZyt20M,Q491152,geoId/27083,US,United States of America,MN,Minnesota,27083,Lyon County,US,USA,2,0,0,3848,54,56,11968,25929,12948,12981,3853,3692,3476,3351,2780,3195,2784,1538,1260,1795851,44.41,-95.84,1869,80.028571,14,,-13,,5.41,8.27,10.18,4.77,,,11.45,7.0,,6.68,,4.45,4.77,5.72,21.63,6.68,13.68,5.09,7.0,30.53,5.41,5.41,7.63,5.72,16.55,11.688889,22.222222,0.1905,8.788889,60.203149
US_MN_27083,2021-09-13,ChIJ0avT1ddFiocRCV6NOZyt20M,Q491152,geoId/27083,US,United States of America,MN,Minnesota,27083,Lyon County,US,USA,2,24,0,3872,54,0,11968,25929,12948,12981,3853,3692,3476,3351,2780,3195,2784,1538,1260,1795851,44.41,-95.84,1869,80.028571,14,,-23,3,,5.13,6.21,8.38,,7.29,7.83,8.64,6.21,8.38,7.02,4.05,6.48,4.59,29.18,4.32,6.21,4.59,7.02,34.85,4.32,8.91,,3.78,15.094444,8.822222,22.022222,3.302,9.727778,70.471584
US_MN_27083,2021-09-14,ChIJ0avT1ddFiocRCV6NOZyt20M,Q491152,geoId/27083,US,United States of America,MN,Minnesota,27083,Lyon County,US,USA,2,9,0,3881,54,17,11985,25929,12948,12981,3853,3692,3476,3351,2780,3195,2784,1538,1260,1795851,44.41,-95.84,1869,80.028571,6,,-25,3,4.0,3.73,11.2,9.6,6.4,6.67,9.06,6.93,4.8,8.26,,4.53,,4.26,24.79,8.26,4.8,,4.8,37.32,,6.4,4.53,,16.711111,12.838889,22.961111,12.488333,12.411111,75.873309
US_MN_27083,2021-09-15,ChIJ0avT1ddFiocRCV6NOZyt20M,Q491152,geoId/27083,US,United States of America,MN,Minnesota,27083,Lyon County,US,USA,2,25,0,3906,54,23,12008,25929,12948,12981,3853,3692,3476,3351,2780,3195,2784,1538,1260,1795851,44.41,-95.84,1869,80.028571,7,,-24,2,4.35,7.88,9.78,6.25,4.35,5.16,11.14,5.16,4.35,8.15,4.35,,4.62,5.16,24.45,7.06,6.79,5.43,5.43,34.5,,4.62,4.89,4.08,16.805556,8.844444,25.933333,0.0,8.733333,59.14648
US_MN_27083,2021-09-16,ChIJ0avT1ddFiocRCV6NOZyt20M,Q491152,geoId/27083,US,United States of America,MN,Minnesota,27083,Lyon County,US,USA,2,17,0,3923,54,46,12054,25929,12948,12981,3853,3692,3476,3351,2780,3195,2784,1538,1260,1795851,44.41,-95.84,1869,80.028571,10,,-23,4,3.93,8.38,9.96,5.24,,,10.74,6.29,,9.96,3.67,4.72,3.93,4.98,24.63,5.24,6.03,,4.72,39.56,,8.91,4.72,4.45,23.65,17.922222,32.933333,0.0,14.861111,57.964132
US_MN_27083,2021-09-17,ChIJ0avT1ddFiocRCV6NOZyt20M,Q491152,geoId/27083,US,United States of America,MN,Minnesota,27083,Lyon County,US,USA,2,19,0,3942,54,28,12082,25929,12948,12981,3853,3692,3476,3351,2780,3195,2784,1538,1260,1795851,44.41,-95.84,1869,80.028571,12,,-23,1,4.67,5.84,7.3,7.01,,4.38,14.31,7.59,4.97,9.35,,,,5.84,28.34,4.97,6.43,,4.67,35.93,,7.59,6.72,,17.883333,11.738889,27.777778,12.657667,9.1,56.786043
US_MN_27083,2021-09-18,ChIJ0avT1ddFiocRCV6NOZyt20M,Q491152,geoId/27083,US,United States of America,MN,Minnesota,27083,Lyon County,US,USA,2,0,0,3942,54,21,12103,25929,12948,12981,3853,3692,3476,3351,2780,3195,2784,1538,1260,1795851,44.41,-95.84,1869,80.028571,29,,-10,,5.43,6.11,14.94,6.45,,,12.56,8.49,,7.47,,,,,19.69,5.09,9.17,,5.77,34.29,,,,7.13,15.633333,7.788889,27.622222,0.5334,7.655556,59.201725
US_MN_27083,2021-09-19,ChIJ0avT1ddFiocRCV6NOZyt20M,Q491152,geoId/27083,US,United States of America,MN,Minnesota,27083,Lyon County,US,USA,2,0,0,3942,54,34,12137,25929,12948,12981,3853,3692,3476,3351,2780,3195,2784,1538,1260,1795851,44.41,-95.84,1869,80.028571,11,,-20,,7.93,4.27,10.67,7.32,,6.1,15.24,9.76,,7.32,4.57,4.57,5.18,,21.04,8.54,10.06,,,34.14,,4.57,6.71,,25.566667,21.666667,31.494444,0.0,16.022222,55.728278
US_MN_27083,2021-09-20,ChIJ0avT1ddFiocRCV6NOZyt20M,Q491152,geoId/27083,US,United States of America,MN,Minnesota,27083,Lyon County,US,USA,2,9,0,3951,54,18,12155,25929,12948,12981,3853,3692,3476,3351,2780,3195,2784,1538,1260,1795851,44.41,-95.84,1869,80.028571,9,,-24,5,5.04,5.54,11.34,7.06,4.28,6.8,11.85,8.06,,7.31,,5.29,5.04,6.55,27.47,7.56,6.55,7.06,,35.28,,7.31,3.78,,19.322222,13.227778,27.7,3.937,14.6,74.269522
US_MN_27083,2021-09-21,ChIJ0avT1ddFiocRCV6NOZyt20M,Q491152,geoId/27083,US,United States of America,MN,Minnesota,27083,Lyon County,US,USA,2,36,0,3987,54,11,12166,25929,12948,12981,3853,3692,3476,3351,2780,3195,2784,1538,1260,1795851,44.41,-95.84,1869,80.028571,3,,-20,3,4.22,6.07,11.87,6.86,4.22,,14.77,6.33,4.75,6.33,,6.59,3.69,8.7,24.53,3.96,3.96,5.01,5.54,38.51,,4.75,5.01,3.69,12.772222,8.25,18.527778,14.054667,7.633333,70.985532
US_MN_27083,2021-09-22,ChIJ0avT1ddFiocRCV6NOZyt20M,Q491152,geoId/27083,US,United States of America,MN,Minnesota,27083,Lyon County,US,USA,2,11,0,3998,54,8,12174,25929,12948,12981,3853,3692,3476,3351,2780,3195,2784,1538,1260,1795851,44.41,-95.84,1869,80.028571,1,,-19,1,4.39,7.14,14.55,7.41,,4.39,14.0,6.59,4.12,7.69,4.39,,4.12,3.84,27.18,7.14,5.77,4.39,4.12,32.4,,6.59,4.67,4.12,12.433333,5.288889,20.85,0.0,4.638889,59.186595
US_MN_27083,2021-09-23,ChIJ0avT1ddFiocRCV6NOZyt20M,Q491152,geoId/27083,US,United States of America,MN,Minnesota,27083,Lyon County,US,USA,2,12,0,4010,54,11,12185,25929,12948,12981,3853,3692,3476,3351,2780,3195,2784,1538,1260,1795851,44.41,-95.84,1869,80.028571,5,,-17,2,,6.06,12.67,4.68,4.96,5.51,12.39,6.06,5.51,5.51,,,,7.16,22.31,5.23,5.78,4.13,,33.6,4.41,,4.68,5.51,15.037037,7.111111,24.740741,0.0,5.092593,51.650719
US_MN_27083,2021-09-24,ChIJ0avT1ddFiocRCV6NOZyt20M,Q491152,geoId/27083,US,United States of America,MN,Minnesota,27083,Lyon County,US,USA,2,14,0,4024,54,13,12198,25929,12948,12981,3853,3692,3476,3351,2780,3195,2784,1538,1260,1795851,44.41,-95.84,1869,80.028571,4,,-18,1,,4.73,10.3,6.12,4.73,5.01,11.97,6.96,5.57,5.85,,,,6.68,20.88,4.18,6.4,,,31.18,,7.24,3.9,,15.092593,10.111111,21.506173,0.1016,6.432099,56.426944
US_MN_27083,2021-09-25,ChIJ0avT1ddFiocRCV6NOZyt20M,Q491152,geoId/27083,US,United States of America,MN,Minnesota,27083,Lyon County,US,USA,2,0,0,4024,54,8,12206,25929,12948,12981,3853,3692,3476,3351,2780,3195,2784,1538,1260,1795851,44.41,-95.84,1869,80.028571,-5,,-6,,,5.53,11.76,,5.19,,8.65,5.19,5.19,,,,,,21.1,,7.26,,,32.86,,6.23,,4.84,12.983333,5.916667,23.327778,0.2032,0.327778,42.29708
US_MN_27083,2021-09-26,ChIJ0avT1ddFiocRCV6NOZyt20M,Q491152,geoId/27083,US,United States of America,MN,Minnesota,27083,Lyon County,US,USA,2,0,0,4024,54,23,12229,25929,12948,12981,3853,3692,3476,3351,2780,3195,2784,1538,1260,1795851,44.41,-95.84,1869,80.028571,10,,-16,,5.25,7.72,8.96,8.34,6.18,5.25,16.38,7.72,4.63,7.11,,5.87,,4.33,26.26,,7.11,,5.56,36.77,,,,,18.425926,9.728395,32.277778,0.0,8.135802,51.348919
US_MN_27083,2021-09-27,ChIJ0avT1ddFiocRCV6NOZyt20M,Q491152,geoId/27083,US,United States of America,MN,Minnesota,27083,Lyon County,US,USA,2,22,0,4046,54,19,12248,25929,12948,12981,3853,3692,3476,3351,2780,3195,2784,1538,1260,1795851,44.41,-95.84,1869,80.028571,4,,-19,1,5.9,5.9,10.45,7.51,5.36,5.09,14.47,8.31,4.29,8.04,5.9,,5.09,4.56,28.68,6.17,5.9,,7.77,26.54,4.29,9.38,7.51,,19.401235,10.938272,27.919753,0.0,10.796296,57.6075
US_MN_27083,2021-09-28,ChIJ0avT1ddFiocRCV6NOZyt20M,Q491152,geoId/27083,US,United States of America,MN,Minnesota,27083,Lyon County,US,USA,2,51,0,4097,54,0,12248,25929,12948,12981,3853,3692,3476,3351,2780,3195,2784,1538,1260,1795851,44.41,-95.84,1869,80.028571,-1,,-19,1,5.65,,11.04,8.62,4.31,4.04,14.54,9.96,7.27,7.54,4.58,4.58,4.04,6.19,23.96,6.46,5.92,,4.58,33.38,5.65,5.12,3.77,4.04,20.12963,11.648148,30.87037,0.0,11.135802,56.377708
US_MN_27083,2021-09-29,ChIJ0avT1ddFiocRCV6NOZyt20M,Q491152,geoId/27083,US,United States of America,MN,Minnesota,27083,Lyon County,US,USA,2,16,0,4113,54,6,12254,25929,12948,12981,3853,3692,3476,3351,2780,3195,2784,1538,1260,1795851,44.41,-95.84,1869,80.028571,1,,-19,1,3.76,6.72,9.95,8.34,6.18,5.38,16.94,8.07,,5.92,6.18,5.38,5.38,5.65,28.23,5.65,6.18,,7.53,38.18,,,,4.57,21.635802,15.240741,29.191358,0.0,13.537037,60.142675
US_MN_27083,2021-09-30,ChIJ0avT1ddFiocRCV6NOZyt20M,Q491152,geoId/27083,US,United States of America,MN,Minnesota,27083,Lyon County,US,USA,2,18,0,4131,54,9,12263,25929,12948,12981,3853,3692,3476,3351,2780,3195,2784,1538,1260,1795851,44.41,-95.84,1869,80.028571,1,,-16,4,,8.35,7.54,6.73,,3.77,14.27,7.54,,6.73,7.81,5.92,,5.12,22.89,7.54,5.39,,5.66,29.89,,5.39,,4.04,20.227778,15.822222,24.788889,1.27,15.261111,73.388304
US_MN_27083,2021-10-01,ChIJ0avT1ddFiocRCV6NOZyt20M,Q491152,geoId/27083,US,United States of America,MN,Minnesota,27083,Lyon County,US,USA,2,44,0,4175,54,9,12272,25929,12948,12981,3853,3692,3476,3351,2780,3195,2784,1538,1260,1795851,44.41,-95.84,1869,80.028571,19,,-17,3,3.86,6.07,8.82,6.34,,5.24,12.41,9.38,6.62,6.62,5.24,,3.86,5.24,20.41,,5.79,6.07,3.86,26.2,,6.07,5.52,,19.05,16.444444,23.372222,4.487333,17.25,89.367419
US_MN_27083,2021-10-02,ChIJ0avT1ddFiocRCV6NOZyt20M,Q491152,geoId/27083,US,United States of America,MN,Minnesota,27083,Lyon County,US,USA,2,0,0,4175,54,9,12281,25929,12948,12981,3853,3692,3476,3351,2780,3195,2784,1538,1260,1795851,44.41,-95.84,1869,80.028571,10,,-17,,6.88,12.13,4.59,4.92,,,7.87,5.57,,8.52,4.59,,,,20.0,,7.21,6.23,,28.85,,4.92,6.56,,17.183333,14.838889,20.327778,15.451667,15.922222,92.360568
US_MN_27083,2021-10-03,ChIJ0avT1ddFiocRCV6NOZyt20M,Q491152,geoId/27083,US,United States of America,MN,Minnesota,27083,Lyon County,US,USA,2,0,0,4175,54,38,12319,25929,12948,12981,3853,3692,3476,3351,2780,3195,2784,1538,1260,1795851,44.41,-95.84,1869,80.028571,19,,-14,,5.78,8.68,9.96,10.93,,4.5,16.07,6.11,5.14,,6.43,,,,25.71,6.43,9.0,,4.5,30.85,5.46,4.82,,5.14,15.422222,7.561111,24.433333,0.1524,8.438889,63.340433
US_MN_27083,2021-10-04,ChIJ0avT1ddFiocRCV6NOZyt20M,Q491152,geoId/27083,US,United States of America,MN,Minnesota,27083,Lyon County,US,USA,2,14,0,4189,54,3,12322,25929,12948,12981,3853,3692,3476,3351,2780,3195,2784,1538,1260,1795851,44.41,-95.84,1869,80.028571,10,,-19,2,5.49,5.23,8.1,12.81,,4.97,12.81,7.06,3.92,6.01,4.97,,5.49,,26.92,4.97,5.49,5.49,,31.63,3.66,6.27,5.23,4.71,15.816667,7.288889,26.377778,0.0,6.766667,55.114479
US_MN_27083,2021-10-05,ChIJ0avT1ddFiocRCV6NOZyt20M,Q491152,geoId/27083,US,United States of America,MN,Minnesota,27083,Lyon County,US,USA,2,47,0,4236,54,9,12331,25929,12948,12981,3853,3692,3476,3351,2780,3195,2784,1538,1260,1795851,44.41,-95.84,1869,80.028571,1,,-19,1,4.06,8.4,14.09,9.48,5.96,,11.65,9.75,5.15,6.5,6.23,,4.33,5.15,16.53,6.5,10.29,6.23,4.33,29.53,,7.86,4.61,,17.197531,9.197531,25.802469,0.0,9.246914,59.867915
US_MN_27083,2021-10-06,ChIJ0avT1ddFiocRCV6NOZyt20M,Q491152,geoId/27083,US,United States of America,MN,Minnesota,27083,Lyon County,US,USA,2,16,0,4252,54,8,12339,25929,12948,12981,3853,3692,3476,3351,2780,3195,2784,1538,1260,1795851,44.41,-95.84,1869,80.028571,0,,-16,2,5.18,8.46,8.46,10.1,,3.82,14.19,8.19,,7.64,,5.73,,,22.38,7.91,4.91,3.82,6.55,33.57,3.82,3.82,6.0,4.37,16.87037,10.753086,23.179012,0.0,11.790123,72.169435
US_MN_27083,2021-10-07,ChIJ0avT1ddFiocRCV6NOZyt20M,Q491152,geoId/27083,US,United States of America,MN,Minnesota,27083,Lyon County,US,USA,2,8,1,4260,55,12,12351,25929,12948,12981,3853,3692,3476,3351,2780,3195,2784,1538,1260,1795851,44.41,-95.84,1869,80.028571,7,,-14,2,,,7.89,7.35,,,13.34,5.17,3.81,6.26,4.9,4.08,3.81,9.25,25.31,7.62,5.44,,,33.48,,5.72,7.89,,18.185185,13.179012,23.814815,0.0,14.308642,78.217109
US_MN_27083,2021-10-08,ChIJ0avT1ddFiocRCV6NOZyt20M,Q491152,geoId/27083,US,United States of America,MN,Minnesota,27083,Lyon County,US,USA,2,16,1,4276,56,7,12358,25929,12948,12981,3853,3692,3476,3351,2780,3195,2784,1538,1260,1795851,44.41,-95.84,1869,80.028571,6,,-13,1,5.86,8.38,9.49,6.14,,4.19,10.89,6.98,,8.38,6.14,,,7.82,20.94,8.65,4.75,5.3,3.91,35.17,,3.91,6.14,,19.580247,14.969136,28.117284,0.0,14.833333,74.148127
US_MN_27083,2021-10-09,ChIJ0avT1ddFiocRCV6NOZyt20M,Q491152,geoId/27083,US,United States of America,MN,Minnesota,27083,Lyon County,US,USA,2,0,0,4276,56,62,12420,25929,12948,12981,3853,3692,3476,3351,2780,3195,2784,1538,1260,1795851,44.41,-95.84,1869,80.028571,16,,0,,,4.61,9.54,8.56,4.61,,13.49,7.9,,,5.27,8.23,4.94,,21.06,6.58,7.57,4.94,5.92,31.6,,6.25,5.27,,19.438889,13.861111,25.211111,0.0,14.322222,72.446035
US_MN_27083,2021-10-10,ChIJ0avT1ddFiocRCV6NOZyt20M,Q491152,geoId/27083,US,United States of America,MN,Minnesota,27083,Lyon County,US,USA,2,0,0,4276,56,0,12420,25929,12948,12981,3853,3692,3476,3351,2780,3195,2784,1538,1260,1795851,44.41,-95.84,1869,80.028571,15,,-9,,5.7,8.1,7.5,6.3,4.8,5.4,11.4,9.9,7.5,,,,4.2,5.4,23.7,5.4,,,,33.9,5.1,7.8,6.0,4.2,15.166667,11.538889,23.177778,2.032,11.555556,79.151421
US_MN_27083,2021-10-11,ChIJ0avT1ddFiocRCV6NOZyt20M,Q491152,geoId/27083,US,United States of America,MN,Minnesota,27083,Lyon County,US,USA,2,57,0,4333,56,0,12420,25929,12948,12981,3853,3692,3476,3351,2780,3195,2784,1538,1260,1795851,44.41,-95.84,1869,80.028571,15,,-18,1,,5.32,11.18,5.06,,3.99,9.85,6.39,,9.32,,,,6.39,26.62,5.06,6.39,,,30.88,,6.65,3.73,,13.016667,6.438889,21.905556,0.0,5.516667,60.63479
US_MN_27083,2021-10-12,ChIJ0avT1ddFiocRCV6NOZyt20M,Q491152,geoId/27083,US,United States of America,MN,Minnesota,27083,Lyon County,US,USA,2,55,0,4388,56,47,12467,25929,12948,12981,3853,3692,3476,3351,2780,3195,2784,1538,1260,1795851,44.41,-95.84,1869,80.028571,-1,,-15,0,4.03,,11.27,9.39,4.83,,13.95,11.81,4.56,8.59,,6.98,,4.56,27.1,8.05,7.51,4.83,,34.61,,6.98,6.71,,12.15,5.772222,18.683333,0.0,7.25,72.090278
US_MN_27083,2021-10-13,ChIJ0avT1ddFiocRCV6NOZyt20M,Q491152,geoId/27083,US,United States of America,MN,Minnesota,27083,Lyon County,US,USA,2,16,0,4404,56,9,12476,25929,12948,12981,3853,3692,3476,3351,2780,3195,2784,1538,1260,1795851,44.41,-95.84,1869,80.028571,4,,-16,4,4.93,6.74,11.41,7.78,3.63,,14.26,9.85,5.19,7.26,6.74,4.93,7.0,7.52,25.15,6.74,4.93,5.71,6.22,36.05,3.89,7.26,4.15,5.19,13.938889,11.55,20.061111,5.418667,10.2,78.248624
US_MN_27083,2021-10-14,ChIJ0avT1ddFiocRCV6NOZyt20M,Q491152,geoId/27083,US,United States of America,MN,Minnesota,27083,Lyon County,US,USA,2,18,0,4422,56,6,12482,25929,12948,12981,3853,3692,3476,3351,2780,3195,2784,1538,1260,1795851,44.41,-95.84,1869,80.028571,10,,-14,3,4.4,4.95,14.02,7.15,,5.22,15.67,7.97,4.4,6.32,,6.6,,4.95,22.27,4.95,,,5.5,36.56,4.95,6.05,7.42,5.22,9.177778,6.383333,12.783333,2.9972,3.377778,67.195278
US_MN_27083,2021-10-15,ChIJ0avT1ddFiocRCV6NOZyt20M,Q491152,geoId/27083,US,United States of America,MN,Minnesota,27083,Lyon County,US,USA,2,22,0,4444,56,8,12490,25929,12948,12981,3853,3692,3476,3351,2780,3195,2784,1538,1260,1795851,44.41,-95.84,1869,80.028571,16,,-17,1,5.66,5.37,7.63,5.94,,5.37,10.46,9.33,,8.2,,5.66,,7.35,22.9,6.5,,,,33.36,,,3.96,3.96,7.561111,2.711111,12.777778,0.0,1.622222,66.327654
US_MN_27083,2021-10-16,ChIJ0avT1ddFiocRCV6NOZyt20M,Q491152,geoId/27083,US,United States of America,MN,Minnesota,27083,Lyon County,US,USA,2,0,0,4444,56,0,12490,25929,12948,12981,3853,3692,3476,3351,2780,3195,2784,1538,1260,1795851,44.41,-95.84,1869,80.028571,5,,-7,,,7.21,8.93,,,5.15,11.68,5.84,,6.18,,,9.27,5.5,21.64,5.15,6.18,6.53,5.15,31.59,,5.5,,,8.327778,1.472222,18.366667,0.0,0.233333,56.94183
US_MN_27083,2021-10-17,ChIJ0avT1ddFiocRCV6NOZyt20M,Q491152,geoId/27083,US,United States of America,MN,Minnesota,27083,Lyon County,US,USA,2,0,0,4444,56,19,12509,25929,12948,12981,3853,3692,3476,3351,2780,3195,2784,1538,1260,1795851,44.41,-95.84,1869,80.028571,17,,-19,,4.62,,12.88,6.93,4.62,5.61,15.19,,,,,,,5.61,23.78,6.61,10.24,,,34.02,,6.28,5.28,,11.238889,2.3,22.377778,0.0,2.811111,56.277059
US_MN_27083,2021-10-18,ChIJ0avT1ddFiocRCV6NOZyt20M,Q491152,geoId/27083,US,United States of America,MN,Minnesota,27083,Lyon County,US,USA,2,31,0,4475,56,31,12540,25929,12948,12981,3853,3692,3476,3351,2780,3195,2784,1538,1260,1795851,44.41,-95.84,1869,80.028571,10,,-17,1,,5.08,15.53,7.06,,9.6,10.16,8.47,,6.78,6.21,,4.24,,24.0,6.49,5.93,,5.65,34.16,,,5.36,,15.194444,7.461111,26.044444,0.0,3.338889,45.40592
US_MN_27083,2021-10-19,ChIJ0avT1ddFiocRCV6NOZyt20M,Q491152,geoId/27083,US,United States of America,MN,Minnesota,27083,Lyon County,US,USA,2,39,0,4514,56,8,12548,25929,12948,12981,3853,3692,3476,3351,2780,3195,2784,1538,1260,1795851,44.41,-95.84,1869,80.028571,4,,-17,0,4.12,6.32,12.64,7.97,6.05,,14.29,6.87,,7.97,5.22,4.67,4.67,12.64,21.16,5.77,6.05,5.5,5.22,29.14,4.12,5.22,6.32,,14.65,8.611111,21.194444,0.0,5.455556,54.251138
US_MN_27083,2021-10-20,ChIJ0avT1ddFiocRCV6NOZyt20M,Q491152,geoId/27083,US,United States of America,MN,Minnesota,27083,Lyon County,US,USA,2,19,0,4533,56,6,12554,25929,12948,12981,3853,3692,3476,3351,2780,3195,2784,1538,1260,1795851,44.41,-95.84,1869,80.028571,12,,-16,4,4.6,7.03,11.09,5.68,5.41,4.33,13.53,7.58,,10.01,4.6,5.14,6.49,6.22,23.54,5.14,4.6,5.68,4.33,32.73,,7.3,4.87,,10.344444,8.111111,15.116667,15.022286,8.305556,87.314263
US_MN_27083,2021-10-21,ChIJ0avT1ddFiocRCV6NOZyt20M,Q491152,geoId/27083,US,United States of America,MN,Minnesota,27083,Lyon County,US,USA,2,15,0,4548,56,13,12567,25929,12948,12981,3853,3692,3476,3351,2780,3195,2784,1538,1260,1795851,44.41,-95.84,1869,80.028571,19,,-28,4,7.17,6.59,12.33,7.74,6.02,,14.04,8.6,,5.45,,5.73,4.01,4.01,20.07,5.16,4.59,,6.88,32.68,,7.17,7.74,,5.972222,1.544444,9.1,12.990286,3.227778,82.641715
US_MN_27083,2021-10-22,ChIJ0avT1ddFiocRCV6NOZyt20M,Q491152,geoId/27083,US,United States of America,MN,Minnesota,27083,Lyon County,US,USA,2,15,0,4563,56,16,12583,25929,12948,12981,3853,3692,3476,3351,2780,3195,2784,1538,1260,1795851,44.41,-95.84,1869,80.028571,12,,-30,4,,6.02,8.13,4.52,5.72,5.42,15.96,7.83,4.21,6.32,,4.82,5.12,5.12,27.09,9.03,5.72,5.12,8.73,33.72,,5.42,6.02,,4.094444,0.311111,9.877778,0.0,0.005556,74.794994
US_MN_27083,2021-10-23,ChIJ0avT1ddFiocRCV6NOZyt20M,Q491152,geoId/27083,US,United States of America,MN,Minnesota,27083,Lyon County,US,USA,2,0,0,4563,56,19,12602,25929,12948,12981,3853,3692,3476,3351,2780,3195,2784,1538,1260,1795851,44.41,-95.84,1869,80.028571,5,,-9,,,7.3,6.96,7.65,,6.26,15.65,6.96,6.96,5.22,,,,,19.48,,,,5.91,31.3,,6.96,,,3.316667,-2.427778,10.122222,0.0,-0.777778,74.626122
US_MN_27083,2021-10-24,ChIJ0avT1ddFiocRCV6NOZyt20M,Q491152,geoId/27083,US,United States of America,MN,Minnesota,27083,Lyon County,US,USA,2,0,0,4563,56,27,12629,25929,12948,12981,3853,3692,3476,3351,2780,3195,2784,1538,1260,1795851,44.41,-95.84,1869,80.028571,11,,-6,,7.09,4.62,8.02,6.47,4.32,5.55,12.02,11.1,5.24,4.93,5.24,5.24,,6.78,20.65,,5.24,,,30.21,,4.32,4.93,4.32,6.066667,4.138889,8.472222,0.0,0.927778,69.648751
US_MN_27083,2021-10-25,ChIJ0avT1ddFiocRCV6NOZyt20M,Q491152,geoId/27083,US,United States of America,MN,Minnesota,27083,Lyon County,US,USA,2,19,0,4582,56,8,12637,25929,12948,12981,3853,3692,3476,3351,2780,3195,2784,1538,1260,1795851,44.41,-95.84,1869,80.028571,9,,-18,2,4.48,5.54,10.55,,3.69,5.8,11.34,7.12,,7.12,6.33,4.48,6.33,6.33,25.84,5.8,3.69,4.22,5.01,38.5,,5.01,,4.75,6.222222,0.616667,11.294444,0.169333,0.861111,68.63347
US_MN_27083,2021-10-26,ChIJ0avT1ddFiocRCV6NOZyt20M,Q491152,geoId/27083,US,United States of America,MN,Minnesota,27083,Lyon County,US,USA,2,41,0,4623,56,2,12639,25929,12948,12981,3853,3692,3476,3351,2780,3195,2784,1538,1260,1795851,44.41,-95.84,1869,80.028571,5,,-14,2,4.26,5.86,10.38,7.19,,3.73,16.51,6.92,,7.45,6.92,7.19,6.66,7.45,26.89,6.92,,5.32,6.66,38.87,,3.73,7.72,4.26,7.744444,3.866667,13.805556,0.0,1.266667,63.788264
US_MN_27083,2021-10-27,ChIJ0avT1ddFiocRCV6NOZyt20M,Q491152,geoId/27083,US,United States of America,MN,Minnesota,27083,Lyon County,US,USA,2,10,0,4633,56,4,12643,25929,12948,12981,3853,3692,3476,3351,2780,3195,2784,1538,1260,1795851,44.41,-95.84,1869,80.028571,6,,-16,4,,8.57,11.51,7.76,3.75,5.09,10.71,7.76,5.35,7.23,7.5,6.42,5.89,6.69,22.75,5.62,5.35,4.55,4.28,34.26,,4.01,5.09,3.75,9.922222,8.511111,12.405556,4.644571,6.344444,78.557479
US_MN_27083,2021-10-28,ChIJ0avT1ddFiocRCV6NOZyt20M,Q491152,geoId/27083,US,United States of America,MN,Minnesota,27083,Lyon County,US,USA,2,19,0,4652,56,9,12652,25929,12948,12981,3853,3692,3476,3351,2780,3195,2784,1538,1260,1795851,44.41,-95.84,1869,80.028571,15,,-12,4,,5.79,7.9,7.64,,5.0,14.75,6.58,4.48,7.9,6.85,,3.69,4.21,20.28,6.06,4.21,,4.21,30.82,4.74,,3.69,,9.116667,7.077778,12.227778,24.275143,7.344444,88.718388
US_MN_27083,2021-10-29,ChIJ0avT1ddFiocRCV6NOZyt20M,Q491152,geoId/27083,US,United States of America,MN,Minnesota,27083,Lyon County,US,USA,2,14,0,4666,56,5,12657,25929,12948,12981,3853,3692,3476,3351,2780,3195,2784,1538,1260,1795851,44.41,-95.84,1869,80.028571,15,,-15,3,,5.84,11.13,6.95,,4.45,14.46,8.34,5.01,6.12,5.56,7.23,4.73,5.84,21.97,4.45,,,5.56,25.31,7.23,7.23,5.56,,7.472222,1.9,13.661111,0.0508,4.044444,78.972676
