location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,new_confirmed_male,new_confirmed_female,cumulative_confirmed_male,cumulative_confirmed_female,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_cough,search_trends_diabetes,search_trends_fatigue,search_trends_fever,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_obesity,search_trends_pain,search_trends_skin_rash,search_trends_swelling,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_IN_18055,2022-01-10,ChIJreJqfgHKbYgRkz4jTH8WdY0,Q506181,geoId/18055,US,United States of America,IN,Indiana,18055,Greene County,US,USA,2,86,0,5731,114,29,12563,1,2,4,9,2,17,11,12,12,11,36,83,244,409,172,832,835,832,907,689,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,45,41,2625,3079,32172,16116,16056,3599,4177,3509,3583,4046,4842,4208,2711,1497,1111456,39.04,-86.97,1414,76.533333,,-23,-16,7,3.52,5.53,11.82,9.3,,6.29,14.58,7.79,9.3,5.03,4.53,7.79,27.66,5.28,6.79,3.77,33.44,4.28,4.78,-5.005556,-9.35,2.083333,4.0894,-10.802469,63.624145
US_IN_18055,2022-01-11,ChIJreJqfgHKbYgRkz4jTH8WdY0,Q506181,geoId/18055,US,United States of America,IN,Indiana,18055,Greene County,US,USA,2,71,0,5802,114,9,12572,0,2,8,9,0,14,9,7,12,5,36,85,252,418,172,846,844,839,919,694,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,33,38,2658,3117,32172,16116,16056,3599,4177,3509,3583,4046,4842,4208,2711,1497,1111456,39.04,-86.97,1414,76.533333,,-14,-14,5,6.35,4.57,11.69,8.38,6.1,5.33,17.78,10.92,10.92,3.56,8.89,12.19,26.67,4.57,4.83,4.06,39.63,5.59,5.59,-4.861111,-9.961111,1.827778,0.0,-11.469136,59.906016
US_IN_18055,2022-01-12,ChIJreJqfgHKbYgRkz4jTH8WdY0,Q506181,geoId/18055,US,United States of America,IN,Indiana,18055,Greene County,US,USA,2,68,1,5870,115,7,12579,0,0,5,7,1,11,13,9,9,9,36,85,257,425,173,857,857,848,928,703,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,29,38,2687,3155,32172,16116,16056,3599,4177,3509,3583,4046,4842,4208,2711,1497,1111456,39.04,-86.97,1414,76.533333,,-17,-15,6,3.85,3.85,16.95,7.19,3.85,4.11,13.36,8.99,10.53,4.88,5.91,7.45,28.25,8.48,6.42,3.6,35.96,7.19,4.37,3.694444,0.011111,9.477778,0.0,-2.975309,61.999515
US_IN_18055,2022-01-13,ChIJreJqfgHKbYgRkz4jTH8WdY0,Q506181,geoId/18055,US,United States of America,IN,Indiana,18055,Greene County,US,USA,2,63,0,5933,115,8,12587,0,1,4,4,2,8,4,8,17,9,36,86,261,429,175,865,861,856,945,712,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,30,33,2717,3188,32172,16116,16056,3599,4177,3509,3583,4046,4842,4208,2711,1497,1111456,39.04,-86.97,1414,76.533333,,-14,-15,6,,5.82,13.17,7.85,4.81,4.05,14.18,8.61,13.67,4.81,7.34,7.6,32.16,6.58,6.08,7.34,30.39,6.84,5.82,3.261111,-0.477778,8.461111,0.0,-0.882716,75.582314
US_IN_18055,2022-01-14,ChIJreJqfgHKbYgRkz4jTH8WdY0,Q506181,geoId/18055,US,United States of America,IN,Indiana,18055,Greene County,US,USA,2,55,0,5988,115,9,12596,0,2,6,5,0,7,9,8,11,5,36,88,267,434,175,872,870,864,956,717,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,27,28,2744,3216,32172,16116,16056,3599,4177,3509,3583,4046,4842,4208,2711,1497,1111456,39.04,-86.97,1414,76.533333,-1,-19,-16,7,5.55,5.29,13.36,5.29,5.55,6.3,14.37,9.58,7.31,4.54,5.55,8.82,32.78,8.57,4.79,4.79,31.27,,5.29,0.511111,-1.888889,4.783333,0.0,-0.697531,91.912037
US_IN_18055,2022-01-15,ChIJreJqfgHKbYgRkz4jTH8WdY0,Q506181,geoId/18055,US,United States of America,IN,Indiana,18055,Greene County,US,USA,2,35,0,6023,115,0,12596,0,3,0,5,1,6,7,5,3,2,36,91,267,439,176,878,877,869,959,719,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,19,16,2763,3232,32172,16116,16056,3599,4177,3509,3583,4046,4842,4208,2711,1497,1111456,39.04,-86.97,1414,76.533333,-1,,-8,,,5.42,9.95,4.22,5.73,4.22,13.56,8.74,9.95,,5.73,,25.32,6.03,5.12,4.22,33.15,6.63,10.25,-0.105556,-2.683333,2.477778,0.0,-2.938272,81.096479
US_IN_18055,2022-01-16,ChIJreJqfgHKbYgRkz4jTH8WdY0,Q506181,geoId/18055,US,United States of America,IN,Indiana,18055,Greene County,US,USA,2,26,0,6049,115,7,12603,0,2,0,3,0,6,6,5,3,0,36,93,267,442,176,884,883,874,962,719,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,10,16,2773,3248,32172,16116,16056,3599,4177,3509,3583,4046,4842,4208,2711,1497,1111456,39.04,-86.97,1414,76.533333,,,-27,,7.94,5.0,10.58,9.11,5.59,5.59,21.17,11.17,9.11,5.29,7.35,6.17,22.05,6.47,10.29,,36.75,7.06,4.12,-3.083333,-7.188889,2.75,0.0,-7.395062,72.081536
US_IN_18055,2022-01-17,ChIJreJqfgHKbYgRkz4jTH8WdY0,Q506181,geoId/18055,US,United States of America,IN,Indiana,18055,Greene County,US,USA,2,67,1,6116,116,0,12603,0,0,2,8,1,9,12,9,13,6,36,93,269,450,177,893,895,883,975,725,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,20,47,2793,3295,32172,16116,16056,3599,4177,3509,3583,4046,4842,4208,2711,1497,1111456,39.04,-86.97,1414,76.533333,,-29,-35,13,5.47,5.21,11.45,5.99,4.17,,16.14,10.15,8.33,,8.85,9.63,24.99,6.51,7.03,5.73,41.39,5.21,,-2.538889,-5.066667,0.6,0.254,-6.0,76.931805
US_IN_18055,2022-01-18,ChIJreJqfgHKbYgRkz4jTH8WdY0,Q506181,geoId/18055,US,United States of America,IN,Indiana,18055,Greene County,US,USA,2,79,0,6195,116,39,12642,1,3,7,7,0,9,16,11,15,7,37,96,276,457,177,902,911,894,990,732,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,35,44,2828,3339,32172,16116,16056,3599,4177,3509,3583,4046,4842,4208,2711,1497,1111456,39.04,-86.97,1414,76.533333,,-16,-21,6,4.68,3.64,9.62,6.24,5.72,4.94,13.27,8.06,9.1,,9.1,10.14,27.05,5.2,6.76,7.8,30.95,7.02,4.42,-0.733333,-7.588889,7.516667,0.0254,-4.345679,76.597645
US_IN_18055,2022-01-19,ChIJreJqfgHKbYgRkz4jTH8WdY0,Q506181,geoId/18055,US,United States of America,IN,Indiana,18055,Greene County,US,USA,2,91,1,6286,117,108,12750,2,1,9,9,1,9,11,14,24,4,39,97,285,466,178,911,922,908,1014,736,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,32,59,2860,3398,32172,16116,16056,3599,4177,3509,3583,4046,4842,4208,2711,1497,1111456,39.04,-86.97,1414,76.533333,,-19,-17,6,,6.9,10.98,4.85,5.87,8.43,14.81,8.43,6.38,6.38,4.85,7.92,25.54,8.17,9.96,6.38,36.27,8.17,4.09,4.166667,-4.722222,7.344444,0.3048,-0.709877,71.662139
US_IN_18055,2022-01-20,ChIJreJqfgHKbYgRkz4jTH8WdY0,Q506181,geoId/18055,US,United States of America,IN,Indiana,18055,Greene County,US,USA,2,60,0,6346,117,14,12764,0,2,3,9,2,10,10,9,8,5,39,99,288,475,180,921,932,917,1022,741,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,24,33,2884,3431,32172,16116,16056,3599,4177,3509,3583,4046,4842,4208,2711,1497,1111456,39.04,-86.97,1414,76.533333,,-21,-16,7,6.04,5.53,11.07,9.81,,,16.35,10.31,9.56,7.29,6.04,8.8,35.22,4.28,9.56,6.29,34.97,6.79,7.04,-7.0,-10.755556,-3.077778,0.0,-11.95679,68.234298
US_IN_18055,2022-01-21,ChIJreJqfgHKbYgRkz4jTH8WdY0,Q506181,geoId/18055,US,United States of America,IN,Indiana,18055,Greene County,US,USA,2,57,0,6403,117,6,12770,0,2,3,3,4,5,6,12,7,7,39,101,291,478,184,926,938,929,1029,748,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,23,34,2907,3465,32172,16116,16056,3599,4177,3509,3583,4046,4842,4208,2711,1497,1111456,39.04,-86.97,1414,76.533333,-3,-28,-16,7,4.63,3.6,9.25,8.99,4.11,5.4,14.9,10.54,10.54,3.6,4.37,8.22,26.98,5.4,7.2,3.6,34.18,3.85,6.68,-5.833333,-8.983333,-2.961111,0.127,-12.635802,58.795767
US_IN_18055,2022-01-22,ChIJreJqfgHKbYgRkz4jTH8WdY0,Q506181,geoId/18055,US,United States of America,IN,Indiana,18055,Greene County,US,USA,2,29,0,6432,117,1,12771,0,0,1,1,1,5,2,6,5,4,39,101,292,479,185,931,940,935,1034,752,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,13,16,2920,3481,32172,16116,16056,3599,4177,3509,3583,4046,4842,4208,2711,1497,1111456,39.04,-86.97,1414,76.533333,3,,-18,,,6.14,15.8,4.97,,4.97,21.65,7.9,9.65,6.14,10.53,5.56,25.16,,6.73,5.27,37.45,7.61,,-6.35,-12.333333,1.288889,0.0,-11.469136,66.981494
US_IN_18055,2022-01-23,ChIJreJqfgHKbYgRkz4jTH8WdY0,Q506181,geoId/18055,US,United States of America,IN,Indiana,18055,Greene County,US,USA,2,23,0,6455,117,10,12781,1,1,0,1,1,4,5,2,2,1,40,102,292,480,186,935,945,937,1036,753,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,9,14,2929,3495,32172,16116,16056,3599,4177,3509,3583,4046,4842,4208,2711,1497,1111456,39.04,-86.97,1414,76.533333,,,-21,,8.12,7.54,12.18,4.93,,7.25,18.27,10.73,9.57,6.38,4.93,5.51,20.59,5.22,8.99,4.64,39.44,10.44,8.99,-1.411111,-7.094444,3.833333,0.0,-6.703704,67.236983
US_IN_18055,2022-01-24,ChIJreJqfgHKbYgRkz4jTH8WdY0,Q506181,geoId/18055,US,United States of America,IN,Indiana,18055,Greene County,US,USA,2,93,0,6548,117,4,12785,0,3,5,2,1,18,12,12,15,5,40,105,297,482,187,953,957,949,1051,758,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,29,64,2958,3559,32172,16116,16056,3599,4177,3509,3583,4046,4842,4208,2711,1497,1111456,39.04,-86.97,1414,76.533333,,-30,-14,7,4.27,5.03,11.56,7.54,6.03,5.03,19.35,8.8,13.32,4.02,6.79,7.79,22.37,5.53,6.03,5.78,34.43,8.04,,-1.244444,-6.422222,5.061111,0.145143,-5.666667,71.595638
US_IN_18055,2022-01-25,ChIJreJqfgHKbYgRkz4jTH8WdY0,Q506181,geoId/18055,US,United States of America,IN,Indiana,18055,Greene County,US,USA,2,84,0,6632,117,1,12786,1,3,14,2,1,11,8,13,11,7,41,108,311,484,188,964,965,962,1062,765,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,38,46,2996,3605,32172,16116,16056,3599,4177,3509,3583,4046,4842,4208,2711,1497,1111456,39.04,-86.97,1414,76.533333,,-21,-17,5,6.53,3.77,8.28,10.04,3.51,5.02,13.3,9.79,10.54,4.02,7.03,7.53,20.84,6.78,7.53,7.78,37.15,,5.27,-4.8,-10.488889,3.466667,0.3556,-10.734568,63.674207
US_IN_18055,2022-01-26,ChIJreJqfgHKbYgRkz4jTH8WdY0,Q506181,geoId/18055,US,United States of America,IN,Indiana,18055,Greene County,US,USA,2,60,3,6692,120,7,12793,1,0,6,8,3,7,13,10,5,3,42,108,317,492,191,971,978,972,1067,768,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,35,25,3031,3630,32172,16116,16056,3599,4177,3509,3583,4046,4842,4208,2711,1497,1111456,39.04,-86.97,1414,76.533333,,-28,-19,8,5.19,8.04,11.67,8.56,,4.93,12.71,6.74,9.34,4.67,4.93,8.82,23.34,3.89,7.0,,35.79,5.71,3.89,-10.394444,-15.705556,-4.338889,0.0,-18.061728,53.62617
US_IN_18055,2022-01-27,ChIJreJqfgHKbYgRkz4jTH8WdY0,Q506181,geoId/18055,US,United States of America,IN,Indiana,18055,Greene County,US,USA,2,47,1,6739,121,15,12808,1,1,1,1,4,5,10,7,8,4,43,109,318,493,195,976,988,979,1075,772,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,15,32,3046,3662,32172,16116,16056,3599,4177,3509,3583,4046,4842,4208,2711,1497,1111456,39.04,-86.97,1414,76.533333,,-30,-16,7,3.84,,11.77,8.96,,4.86,11.01,8.45,9.98,4.61,9.47,11.01,25.85,4.61,7.68,5.89,38.39,7.68,,-5.638889,-13.338889,1.933333,0.0,-10.660494,67.377815
US_IN_18055,2022-01-28,ChIJreJqfgHKbYgRkz4jTH8WdY0,Q506181,geoId/18055,US,United States of America,IN,Indiana,18055,Greene County,US,USA,2,35,2,6774,123,10,12818,0,1,2,0,0,7,6,2,7,6,43,110,320,493,195,983,994,981,1082,778,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,12,23,3058,3685,32172,16116,16056,3599,4177,3509,3583,4046,4842,4208,2711,1497,1111456,39.04,-86.97,1414,76.533333,-6,-22,-15,8,5.71,,6.74,7.26,5.19,,12.45,8.04,10.12,4.67,5.45,11.93,22.3,,8.56,,34.75,7.0,5.96,-1.872222,-8.25,0.444444,0.0,-4.277778,83.721808
US_IN_18055,2022-01-29,ChIJreJqfgHKbYgRkz4jTH8WdY0,Q506181,geoId/18055,US,United States of America,IN,Indiana,18055,Greene County,US,USA,2,32,0,6806,123,7,12825,1,1,2,1,0,4,3,8,7,3,44,111,322,494,195,987,997,989,1089,781,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,12,20,3070,3705,32172,16116,16056,3599,4177,3509,3583,4046,4842,4208,2711,1497,1111456,39.04,-86.97,1414,76.533333,-2,,-10,,,8.53,7.92,11.27,5.18,,14.32,9.44,6.7,7.01,4.26,9.44,22.85,4.57,10.66,,36.56,7.31,,-9.272222,-16.566667,-1.388889,0.2794,-13.685185,70.066778
US_IN_18055,2022-01-30,ChIJreJqfgHKbYgRkz4jTH8WdY0,Q506181,geoId/18055,US,United States of America,IN,Indiana,18055,Greene County,US,USA,2,10,0,6816,123,18,12843,0,0,1,0,0,2,3,0,1,2,44,111,323,494,195,989,1000,989,1090,783,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,3,7,3073,3712,32172,16116,16056,3599,4177,3509,3583,4046,4842,4208,2711,1497,1111456,39.04,-86.97,1414,76.533333,,,-17,,6.73,7.31,12.58,6.73,4.97,6.14,10.24,6.43,11.41,,8.19,8.19,17.84,5.26,8.48,5.56,40.94,,6.14,-2.05,-7.538889,2.844444,0.0,-8.302469,62.258825
US_IN_18055,2022-01-31,ChIJreJqfgHKbYgRkz4jTH8WdY0,Q506181,geoId/18055,US,United States of America,IN,Indiana,18055,Greene County,US,USA,2,61,0,6877,123,0,12843,3,0,5,3,1,5,10,6,11,8,47,111,328,497,196,994,1010,995,1101,791,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,20,41,3093,3753,32172,16116,16056,3599,4177,3509,3583,4046,4842,4208,2711,1497,1111456,39.04,-86.97,1414,76.533333,,-18,-13,4,8.32,7.28,8.32,10.14,6.5,5.72,11.96,6.24,7.02,4.16,6.24,7.02,17.95,,4.68,,41.88,4.68,7.8,-2.455556,-9.294444,4.877778,0.0,-7.382716,69.359032
US_IN_18055,2022-02-01,ChIJreJqfgHKbYgRkz4jTH8WdY0,Q506181,geoId/18055,US,United States of America,IN,Indiana,18055,Greene County,US,USA,2,31,2,6908,125,16,12859,1,0,2,2,1,1,7,5,6,4,48,111,330,499,197,995,1017,1000,1107,795,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,16,15,3109,3768,32172,16116,16056,3599,4177,3509,3583,4046,4842,4208,2711,1497,1111456,39.04,-86.97,1414,76.533333,,10,-14,1,12.61,6.71,8.31,9.39,,,9.66,5.9,10.73,,8.05,6.17,17.17,7.24,5.1,4.29,32.99,7.78,4.02,5.7,-0.438889,15.55,0.0,-2.216049,56.915894
US_IN_18055,2022-02-02,ChIJreJqfgHKbYgRkz4jTH8WdY0,Q506181,geoId/18055,US,United States of America,IN,Indiana,18055,Greene County,US,USA,2,33,0,6941,125,5,12864,1,0,3,0,1,7,3,8,2,3,49,111,333,499,198,1002,1020,1008,1109,798,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,18,15,3127,3783,32172,16116,16056,3599,4177,3509,3583,4046,4842,4208,2711,1497,1111456,39.04,-86.97,1414,76.533333,,-1,-20,8,3.57,4.29,11.43,7.14,3.33,4.29,8.57,5.24,10.0,3.33,4.53,8.81,20.0,4.76,5.0,5.0,34.06,8.1,5.24,6.35,-0.6,12.583333,5.023556,3.246914,82.349079
US_IN_18055,2022-02-03,ChIJreJqfgHKbYgRkz4jTH8WdY0,Q506181,geoId/18055,US,United States of America,IN,Indiana,18055,Greene County,US,USA,2,4,1,6945,126,0,12864,0,0,0,0,0,0,2,1,0,0,49,111,333,499,198,1002,1022,1009,1109,798,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,2,3129,3785,32172,16116,16056,3599,4177,3509,3583,4046,4842,4208,2711,1497,1111456,39.04,-86.97,1414,76.533333,-59,,-73,32,8.33,5.99,11.45,9.63,4.42,6.51,8.85,,9.63,6.51,4.42,10.67,18.74,4.68,8.33,5.46,33.05,5.21,5.73,-3.416667,-5.95,-0.405556,22.239111,-4.907407,89.916776
US_IN_18055,2022-02-04,ChIJreJqfgHKbYgRkz4jTH8WdY0,Q506181,geoId/18055,US,United States of America,IN,Indiana,18055,Greene County,US,USA,2,11,0,6956,126,13,12877,0,0,1,0,0,1,3,2,2,0,49,111,334,499,198,1003,1025,1011,1111,798,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,4,7,3133,3792,32172,16116,16056,3599,4177,3509,3583,4046,4842,4208,2711,1497,1111456,39.04,-86.97,1414,76.533333,-27,-41,-59,26,,4.64,7.36,6.82,,6.27,9.82,4.36,6.54,4.09,4.09,7.09,15.82,,6.0,5.18,33.81,6.27,,-6.394444,-8.877778,-3.727778,6.321778,-9.567901,78.343237
US_IN_18055,2022-02-05,ChIJreJqfgHKbYgRkz4jTH8WdY0,Q506181,geoId/18055,US,United States of America,IN,Indiana,18055,Greene County,US,USA,2,17,0,6973,126,2,12879,0,0,0,0,0,2,3,2,5,4,49,111,334,499,198,1005,1028,1013,1116,802,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,4,13,3137,3805,32172,16116,16056,3599,4177,3509,3583,4046,4842,4208,2711,1497,1111456,39.04,-86.97,1414,76.533333,-9,,-10,,5.43,8.45,9.96,7.84,4.22,,9.65,8.45,10.86,,,,18.71,8.45,6.04,4.53,41.03,7.84,4.22,-9.783333,-15.461111,-4.833333,0.084667,-13.820988,72.667826
US_IN_18055,2022-02-06,ChIJreJqfgHKbYgRkz4jTH8WdY0,Q506181,geoId/18055,US,United States of America,IN,Indiana,18055,Greene County,US,USA,2,7,0,6980,126,4,12883,0,0,0,0,0,1,0,2,3,1,49,111,334,499,198,1006,1028,1015,1119,803,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,3,4,3140,3809,32172,16116,16056,3599,4177,3509,3583,4046,4842,4208,2711,1497,1111456,39.04,-86.97,1414,76.533333,,,-24,,5.3,7.36,12.95,9.42,5.59,5.59,12.95,4.12,12.07,,,5.89,19.43,,7.36,7.07,29.44,4.71,5.59,-6.044444,-12.988889,2.35,0.0,-9.858025,74.782691
US_IN_18055,2022-02-07,ChIJreJqfgHKbYgRkz4jTH8WdY0,Q506181,geoId/18055,US,United States of America,IN,Indiana,18055,Greene County,US,USA,2,29,0,7009,126,3,12886,0,0,1,1,1,2,5,7,3,4,49,111,335,500,199,1008,1033,1022,1122,807,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,13,16,3153,3825,32172,16116,16056,3599,4177,3509,3583,4046,4842,4208,2711,1497,1111456,39.04,-86.97,1414,76.533333,,-23,-13,6,5.85,,10.37,7.98,7.71,4.79,12.5,7.18,8.24,3.99,4.79,8.51,15.42,7.71,4.79,8.78,38.29,3.72,5.05,-3.8,-8.811111,0.322222,0.0,-8.765432,69.854183
US_IN_18055,2022-02-08,ChIJreJqfgHKbYgRkz4jTH8WdY0,Q506181,geoId/18055,US,United States of America,IN,Indiana,18055,Greene County,US,USA,2,24,2,7033,128,4,12890,1,0,0,0,0,2,2,4,3,8,50,111,335,500,199,1010,1035,1026,1125,815,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,9,15,3162,3840,32172,16116,16056,3599,4177,3509,3583,4046,4842,4208,2711,1497,1111456,39.04,-86.97,1414,76.533333,,-21,-14,4,,3.92,10.2,7.59,6.02,4.19,7.59,8.63,9.42,4.45,5.75,7.06,19.62,6.28,5.23,6.28,41.07,6.8,8.63,-3.355556,-11.077778,6.944444,0.0,-7.820988,71.743365
US_IN_18055,2022-02-09,ChIJreJqfgHKbYgRkz4jTH8WdY0,Q506181,geoId/18055,US,United States of America,IN,Indiana,18055,Greene County,US,USA,2,13,0,7046,128,1,12891,1,1,0,1,0,1,0,2,5,1,51,112,335,501,199,1011,1035,1028,1130,816,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,2,11,3164,3851,32172,16116,16056,3599,4177,3509,3583,4046,4842,4208,2711,1497,1111456,39.04,-86.97,1414,76.533333,,-19,-10,4,,5.91,12.85,8.48,4.37,4.62,8.74,7.71,11.05,6.42,4.88,11.3,15.93,6.42,4.62,6.94,32.37,5.4,7.71,5.038889,1.677778,7.772222,0.0,-0.833333,66.931325
US_IN_18055,2022-02-10,ChIJreJqfgHKbYgRkz4jTH8WdY0,Q506181,geoId/18055,US,United States of America,IN,Indiana,18055,Greene County,US,USA,2,18,2,7064,130,9,12900,0,2,0,0,1,3,2,3,3,1,51,114,335,501,200,1014,1037,1031,1133,817,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,9,9,3173,3860,32172,16116,16056,3599,4177,3509,3583,4046,4842,4208,2711,1497,1111456,39.04,-86.97,1414,76.533333,,-22,-9,4,5.87,6.38,10.97,15.05,4.59,,8.42,,9.95,5.87,6.89,10.97,18.62,4.85,6.12,3.83,32.91,7.65,5.87,1.694444,-1.827778,6.033333,0.0,-2.537037,74.115888
US_IN_18055,2022-02-11,ChIJreJqfgHKbYgRkz4jTH8WdY0,Q506181,geoId/18055,US,United States of America,IN,Indiana,18055,Greene County,US,USA,2,11,0,7075,130,4,12904,0,2,2,0,0,0,3,2,0,1,51,116,337,501,200,1014,1040,1033,1133,818,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,6,5,3179,3865,32172,16116,16056,3599,4177,3509,3583,4046,4842,4208,2711,1497,1111456,39.04,-86.97,1414,76.533333,4,-22,-10,3,4.01,5.61,11.76,8.02,4.54,4.81,6.15,4.54,9.36,6.42,,9.09,19.51,,4.54,5.08,33.68,7.48,4.28,3.677778,-1.538889,9.177778,0.8255,-0.691358,73.986004
US_IN_18055,2022-02-12,ChIJreJqfgHKbYgRkz4jTH8WdY0,Q506181,geoId/18055,US,United States of America,IN,Indiana,18055,Greene County,US,USA,2,5,0,7080,130,10,12914,0,0,0,0,0,0,1,1,0,1,51,116,337,501,200,1014,1041,1034,1133,819,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,1,4,3180,3869,32172,16116,16056,3599,4177,3509,3583,4046,4842,4208,2711,1497,1111456,39.04,-86.97,1414,76.533333,4,,-8,,,4.88,10.98,6.71,,8.85,7.01,,11.89,6.1,,8.85,19.21,7.01,4.88,6.41,38.43,5.79,5.79,-1.944444,-5.455556,5.805556,0.973667,-5.37037,77.915747
US_IN_18055,2022-02-13,ChIJreJqfgHKbYgRkz4jTH8WdY0,Q506181,geoId/18055,US,United States of America,IN,Indiana,18055,Greene County,US,USA,2,1,0,7081,130,24,12938,0,0,0,0,0,0,1,0,0,0,51,116,337,501,200,1014,1042,1034,1133,819,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,,1,3180,3870,32172,16116,16056,3599,4177,3509,3583,4046,4842,4208,2711,1497,1111456,39.04,-86.97,1414,76.533333,,,-19,,7.92,7.33,10.26,5.57,,,9.97,6.45,9.38,,6.74,,15.83,5.28,4.11,4.69,36.94,6.74,5.28,-6.488889,-9.816667,-1.2,0.0,-11.117284,69.750755
US_IN_18055,2022-02-14,ChIJreJqfgHKbYgRkz4jTH8WdY0,Q506181,geoId/18055,US,United States of America,IN,Indiana,18055,Greene County,US,USA,2,15,0,7096,130,9,12947,1,0,0,0,1,3,0,3,3,0,52,116,337,501,201,1017,1042,1037,1136,819,0 to <1,1-4,5-11,12-17,18-19,20-29,30-39,40-49,50-59,60-69,4,11,3184,3881,32172,16116,16056,3599,4177,3509,3583,4046,4842,4208,2711,1497,1111456,39.04,-86.97,1414,76.533333,,-19,-12,5,,6.16,7.22,7.49,4.82,4.55,5.62,8.3,14.72,,4.28,8.83,19.8,4.01,5.62,4.01,38.0,7.22,6.96,-6.477778,-10.944444,0.65,0.042333,-12.154321,64.275452
