location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,new_deceased_age_0,new_deceased_age_1,new_deceased_age_2,new_deceased_age_3,new_deceased_age_4,new_deceased_age_5,new_deceased_age_6,new_deceased_age_7,new_deceased_age_8,new_deceased_age_9,cumulative_deceased_age_0,cumulative_deceased_age_1,cumulative_deceased_age_2,cumulative_deceased_age_3,cumulative_deceased_age_4,cumulative_deceased_age_5,cumulative_deceased_age_6,cumulative_deceased_age_7,cumulative_deceased_age_8,cumulative_deceased_age_9,new_hospitalized_patients_age_0,new_hospitalized_patients_age_1,new_hospitalized_patients_age_2,new_hospitalized_patients_age_3,new_hospitalized_patients_age_4,new_hospitalized_patients_age_5,new_hospitalized_patients_age_6,new_hospitalized_patients_age_7,new_hospitalized_patients_age_8,new_hospitalized_patients_age_9,cumulative_hospitalized_patients_age_0,cumulative_hospitalized_patients_age_1,cumulative_hospitalized_patients_age_2,cumulative_hospitalized_patients_age_3,cumulative_hospitalized_patients_age_4,cumulative_hospitalized_patients_age_5,cumulative_hospitalized_patients_age_6,cumulative_hospitalized_patients_age_7,cumulative_hospitalized_patients_age_8,cumulative_hospitalized_patients_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_abdominal_obesity,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anemia,search_trends_anxiety,search_trends_arthritis,search_trends_asthma,search_trends_attention_deficit_hyperactivity_disorder,search_trends_back_pain,search_trends_bleeding,search_trends_bloating,search_trends_bone_fracture,search_trends_bruise,search_trends_burn,search_trends_candidiasis,search_trends_chest_pain,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_dementia,search_trends_depression,search_trends_dermatitis,search_trends_diabetes,search_trends_diarrhea,search_trends_dizziness,search_trends_epilepsy,search_trends_erectile_dysfunction,search_trends_fatigue,search_trends_fever,search_trends_flatulence,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_hay_fever,search_trends_headache,search_trends_heart_arrhythmia,search_trends_heartburn,search_trends_hypertension,search_trends_hypothyroidism,search_trends_infection,search_trends_inflammation,search_trends_insomnia,search_trends_itch,search_trends_low_back_pain,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_myocardial_infarction,search_trends_nausea,search_trends_obesity,search_trends_pain,search_trends_paresthesia,search_trends_perspiration,search_trends_psychosis,search_trends_scar,search_trends_sinusitis,search_trends_skin_condition,search_trends_skin_rash,search_trends_skin_ulcer,search_trends_sleep_disorder,search_trends_sore_throat,search_trends_stroke,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,search_trends_vaginal_discharge,search_trends_vomiting,search_trends_weight_gain,search_trends_xeroderma,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_GA_13255,2020-01-11,ChIJIetGkwWN9IgRwEJTaAORaAs,Q503486,geoId/13255,US,United States of America,GA,Georgia,13255,Spalding County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65358,31437,33921,8496,8411,8670,8093,7741,8454,7896,5221,2376,1028124,33.26,-84.28,517,73.558333,,,,,2.47,4.94,9.64,3.09,9.64,,6.92,5.19,2.6,2.1,5.19,5.44,2.1,3.21,,2.35,4.08,2.47,14.21,3.46,6.92,4.08,,3.83,2.6,8.78,4.57,2.35,2.1,2.72,4.45,5.81,2.84,4.7,7.17,,5.81,,3.83,6.67,1.73,26.08,6.8,2.35,7.54,3.21,3.71,5.44,3.46,2.6,4.33,40.3,2.1,,,2.97,1.98,5.81,8.53,,2.6,2.72,2.6,3.96,3.09,6.43,5.19,3.21,1.98,2.23,18.405556,13.561111,21.344444,1.778,16.266667,87.455207
US_GA_13255,2020-01-12,ChIJIetGkwWN9IgRwEJTaAORaAs,Q503486,geoId/13255,US,United States of America,GA,Georgia,13255,Spalding County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65358,31437,33921,8496,8411,8670,8093,7741,8454,7896,5221,2376,1028124,33.26,-84.28,517,73.558333,,,,,2.31,5.14,7.59,2.96,7.84,,5.27,2.96,2.06,,4.89,4.63,,1.8,,2.57,3.6,2.19,11.83,5.66,7.33,3.86,2.06,4.5,3.34,6.69,5.27,1.8,,3.21,5.53,4.24,4.5,4.63,5.01,,5.14,2.31,4.24,7.07,,20.7,4.89,2.44,9.26,2.19,3.73,4.37,2.31,,5.79,39.86,2.31,,2.19,1.93,,3.47,6.69,,3.21,1.8,2.57,8.1,3.47,6.04,3.34,3.34,2.96,3.09,15.133333,7.444444,20.916667,30.141333,12.188889,82.633772
US_GA_13255,2020-01-13,ChIJIetGkwWN9IgRwEJTaAORaAs,Q503486,geoId/13255,US,United States of America,GA,Georgia,13255,Spalding County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65358,31437,33921,8496,8411,8670,8093,7741,8454,7896,5221,2376,1028124,33.26,-84.28,517,73.558333,,,,,2.32,3.94,8.28,3.03,7.37,,7.37,6.06,2.12,3.33,6.97,2.83,,3.13,,2.12,3.74,1.82,14.34,2.63,6.36,2.93,2.32,4.95,2.22,8.89,3.23,1.41,2.83,3.13,3.54,2.63,2.02,4.14,4.95,,4.75,2.83,3.13,9.8,2.52,20.1,5.35,3.33,8.18,2.63,4.95,4.65,2.22,1.82,3.43,34.94,3.54,,1.92,3.33,1.92,4.54,6.77,1.72,2.02,1.62,2.83,5.66,5.15,3.54,3.64,2.93,2.22,1.82,16.411111,12.161111,19.177778,9.271,15.077778,91.938623
US_GA_13255,2020-01-14,ChIJIetGkwWN9IgRwEJTaAORaAs,Q503486,geoId/13255,US,United States of America,GA,Georgia,13255,Spalding County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65358,31437,33921,8496,8411,8670,8093,7741,8454,7896,5221,2376,1028124,33.26,-84.28,517,73.558333,,,,,2.77,5.43,7.69,2.46,8.61,2.26,7.89,6.36,1.54,3.49,5.64,3.79,1.54,3.59,,1.64,2.97,1.74,12.1,2.36,6.67,2.67,2.67,4.61,2.97,10.46,3.18,2.56,3.49,2.56,5.54,4.0,1.74,4.31,4.61,,3.08,2.67,3.28,8.3,2.05,24.5,6.46,2.15,7.08,2.77,3.49,2.26,2.15,2.97,4.41,40.4,2.56,2.46,,4.2,,4.2,7.28,2.26,2.05,2.36,2.26,5.23,5.23,5.54,3.49,4.2,2.46,,16.777778,14.205556,18.616667,30.226,16.197531,95.913764
US_GA_13255,2020-01-15,ChIJIetGkwWN9IgRwEJTaAORaAs,Q503486,geoId/13255,US,United States of America,GA,Georgia,13255,Spalding County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65358,31437,33921,8496,8411,8670,8093,7741,8454,7896,5221,2376,1028124,33.26,-84.28,517,73.558333,,,,,2.65,5.31,6.47,3.71,7.85,3.08,7.85,4.56,3.61,2.44,5.52,3.71,2.12,1.91,1.59,,4.56,1.7,12.42,3.4,5.73,3.08,1.7,4.14,,8.49,3.93,1.49,2.44,3.18,5.84,4.99,3.29,5.09,3.82,,5.31,2.23,4.25,10.29,1.49,25.47,5.31,4.35,6.16,2.02,2.97,4.99,2.44,2.55,6.79,39.91,,2.02,,2.55,2.02,4.67,6.47,,2.76,2.23,,5.73,4.67,5.09,4.35,3.29,2.87,,16.216667,11.777778,21.672222,11.067143,14.833333,91.390684
US_GA_13255,2020-01-16,ChIJIetGkwWN9IgRwEJTaAORaAs,Q503486,geoId/13255,US,United States of America,GA,Georgia,13255,Spalding County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65358,31437,33921,8496,8411,8670,8093,7741,8454,7896,5221,2376,1028124,33.26,-84.28,517,73.558333,,,,,,3.53,7.37,2.7,7.16,2.6,8.41,5.29,,3.63,6.44,3.43,,1.76,2.6,2.39,4.26,2.08,10.48,2.49,6.23,3.74,3.01,5.71,2.18,8.3,4.67,3.84,3.11,3.22,5.61,2.39,3.11,3.43,5.29,,3.94,1.87,3.53,8.82,3.01,26.78,5.71,2.28,8.2,3.53,3.94,4.36,2.08,2.08,5.71,39.97,1.76,2.18,1.56,3.22,2.18,4.05,6.85,1.66,1.66,2.08,2.08,4.05,6.12,4.88,3.84,3.01,2.91,1.87,16.916667,12.905556,20.627778,11.502571,11.938889,72.619488
US_GA_13255,2020-01-17,ChIJIetGkwWN9IgRwEJTaAORaAs,Q503486,geoId/13255,US,United States of America,GA,Georgia,13255,Spalding County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65358,31437,33921,8496,8411,8670,8093,7741,8454,7896,5221,2376,1028124,33.26,-84.28,517,73.558333,,,,,2.26,4.31,6.46,3.66,7.43,2.05,6.46,4.74,,3.98,3.98,4.09,1.61,1.72,,1.51,4.09,1.94,9.8,2.26,6.14,3.77,,4.95,2.15,10.12,5.06,1.94,1.72,2.8,5.92,3.98,2.8,4.74,5.49,1.51,4.74,1.72,3.23,8.51,1.83,23.58,5.92,3.12,6.67,3.34,3.98,4.52,2.48,2.58,6.25,35.1,2.26,2.05,2.26,3.66,1.83,3.12,5.49,2.48,2.91,3.02,2.05,5.38,4.31,5.49,3.44,3.88,2.26,2.37,10.411111,6.944444,16.727778,0.0,-2.822222,39.519771
US_GA_13255,2020-01-18,ChIJIetGkwWN9IgRwEJTaAORaAs,Q503486,geoId/13255,US,United States of America,GA,Georgia,13255,Spalding County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65358,31437,33921,8496,8411,8670,8093,7741,8454,7896,5221,2376,1028124,33.26,-84.28,517,73.558333,,,,,2.73,3.5,7.79,2.73,10.0,,6.1,4.41,,2.34,6.88,2.99,3.63,1.82,,,3.9,1.95,11.81,4.03,7.53,4.41,1.82,4.15,,7.01,4.28,2.08,,3.25,3.63,4.54,2.86,4.03,5.71,2.73,7.66,1.82,2.86,8.7,1.95,22.98,5.45,3.77,8.31,3.25,4.67,5.71,2.47,2.47,5.71,42.97,2.21,1.95,,2.73,2.21,3.12,6.1,,1.82,2.21,,6.36,2.86,4.8,3.9,3.38,3.12,1.82,8.344444,6.216667,12.588889,0.725714,-0.066667,55.487241
US_GA_13255,2020-01-19,ChIJIetGkwWN9IgRwEJTaAORaAs,Q503486,geoId/13255,US,United States of America,GA,Georgia,13255,Spalding County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65358,31437,33921,8496,8411,8670,8093,7741,8454,7896,5221,2376,1028124,33.26,-84.28,517,73.558333,,,,,3.54,6.17,9.97,2.49,9.58,,8.27,5.38,,2.75,6.17,4.2,3.15,2.36,,,5.64,,10.89,4.72,5.64,3.67,1.84,3.81,2.62,8.0,2.89,1.84,2.36,3.81,4.86,,3.81,6.69,3.94,1.84,5.25,,5.12,9.32,,22.18,5.77,,9.19,3.94,1.84,5.38,2.36,3.54,6.56,37.66,2.23,2.36,,2.49,,3.54,7.22,2.62,2.1,2.49,3.54,4.72,4.07,4.2,4.86,4.2,2.49,2.49,9.255556,4.488889,13.505556,10.704286,2.577778,63.153273
US_GA_13255,2020-01-20,ChIJIetGkwWN9IgRwEJTaAORaAs,Q503486,geoId/13255,US,United States of America,GA,Georgia,13255,Spalding County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65358,31437,33921,8496,8411,8670,8093,7741,8454,7896,5221,2376,1028124,33.26,-84.28,517,73.558333,,,,,2.13,5.26,10.01,2.0,11.39,2.13,6.88,6.63,2.0,3.38,7.26,4.63,2.88,3.88,1.75,,4.0,,13.27,6.01,7.51,3.38,3.13,5.38,2.25,10.01,3.63,2.13,3.5,2.63,7.01,2.38,3.63,4.88,5.88,,6.26,2.88,3.88,9.51,,26.16,7.26,3.5,9.14,4.26,4.13,4.38,2.88,3.0,4.0,43.18,2.75,2.63,2.5,2.88,2.25,4.88,6.63,,4.26,,2.0,8.64,5.01,6.88,3.63,4.88,4.51,,0.622222,-3.455556,7.5,0.2794,-8.277778,51.423969
US_GA_13255,2020-01-21,ChIJIetGkwWN9IgRwEJTaAORaAs,Q503486,geoId/13255,US,United States of America,GA,Georgia,13255,Spalding County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65358,31437,33921,8496,8411,8670,8093,7741,8454,7896,5221,2376,1028124,33.26,-84.28,517,73.558333,,,,,2.04,5.25,8.68,2.79,10.82,2.79,6.0,4.5,,3.54,6.32,4.29,,3.21,,3.0,3.32,1.71,18.64,2.46,8.78,2.68,2.89,4.93,,7.71,4.07,1.5,3.96,3.32,5.89,3.75,2.36,4.82,5.36,,7.39,2.04,3.11,7.07,3.75,30.85,6.21,3.0,6.64,3.21,2.89,6.64,2.57,2.25,6.32,41.03,2.89,1.5,,2.25,1.61,2.46,6.32,2.36,2.57,,2.46,5.14,4.18,4.71,4.61,2.36,3.54,2.25,-0.65,-4.75,4.927778,0.0,-8.733333,54.384217
US_GA_13255,2020-01-22,ChIJIetGkwWN9IgRwEJTaAORaAs,Q503486,geoId/13255,US,United States of America,GA,Georgia,13255,Spalding County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65358,31437,33921,8496,8411,8670,8093,7741,8454,7896,5221,2376,1028124,33.26,-84.28,517,73.558333,,,,,3.84,5.54,5.65,4.05,9.17,1.81,5.76,3.52,,3.94,4.9,4.9,3.09,1.92,,,3.73,2.98,17.69,2.98,8.53,4.48,3.73,4.26,1.6,9.59,4.69,2.45,2.45,5.76,4.8,4.69,1.92,5.12,4.37,,5.33,2.45,3.73,10.66,2.45,29.2,4.69,4.58,7.78,3.2,4.69,5.54,1.81,2.02,4.26,40.18,1.92,,,2.67,2.45,3.2,6.5,1.6,2.45,3.09,2.56,5.22,4.37,5.97,4.26,3.73,3.2,3.09,1.066667,-5.333333,10.083333,0.0,-9.838889,44.131082
US_GA_13255,2020-01-23,ChIJIetGkwWN9IgRwEJTaAORaAs,Q503486,geoId/13255,US,United States of America,GA,Georgia,13255,Spalding County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65358,31437,33921,8496,8411,8670,8093,7741,8454,7896,5221,2376,1028124,33.26,-84.28,517,73.558333,,,,,2.9,3.22,8.81,3.65,9.03,1.72,6.66,6.02,3.44,4.3,4.19,4.62,1.94,2.69,1.72,1.72,3.98,,13.97,3.01,8.49,4.51,2.47,3.65,3.22,9.24,3.33,2.26,2.26,2.9,4.41,4.73,2.36,3.12,4.51,1.94,4.62,2.26,2.69,8.6,2.58,28.37,4.41,3.12,7.42,2.69,3.98,4.84,2.47,2.26,4.84,36.0,,1.5,,1.94,3.12,2.9,6.66,1.94,,2.15,2.58,4.41,5.05,4.84,3.55,3.55,2.69,2.9,5.533333,-0.077778,10.027778,0.465667,-4.694444,47.804001
US_GA_13255,2020-01-24,ChIJIetGkwWN9IgRwEJTaAORaAs,Q503486,geoId/13255,US,United States of America,GA,Georgia,13255,Spalding County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65358,31437,33921,8496,8411,8670,8093,7741,8454,7896,5221,2376,1028124,33.26,-84.28,517,73.558333,,,,,2.95,4.74,7.06,3.79,8.63,3.16,8.32,5.58,1.69,2.84,3.16,3.69,1.79,2.42,,1.9,5.16,,17.8,4.11,7.27,2.74,1.69,4.32,2.63,8.32,5.27,1.9,2.42,2.42,4.95,4.32,2.42,4.63,4.21,2.63,2.95,1.47,1.79,7.48,,22.96,4.42,,6.53,2.84,2.63,4.11,3.27,2.0,2.63,34.33,,2.0,,2.53,2.0,5.37,6.53,2.84,2.11,2.11,2.42,6.53,4.32,4.95,3.37,3.58,3.27,2.0,8.338889,4.355556,14.266667,17.925143,5.9,84.77952
US_GA_13255,2020-01-25,ChIJIetGkwWN9IgRwEJTaAORaAs,Q503486,geoId/13255,US,United States of America,GA,Georgia,13255,Spalding County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65358,31437,33921,8496,8411,8670,8093,7741,8454,7896,5221,2376,1028124,33.26,-84.28,517,73.558333,,,,,2.37,5.52,8.54,3.68,9.59,3.15,8.81,5.52,1.84,4.34,4.47,4.86,,1.97,,2.63,3.68,,19.32,4.86,8.15,4.47,2.23,4.07,3.42,8.94,3.68,1.97,2.37,1.97,6.05,2.63,3.29,2.89,4.73,,4.47,2.37,3.29,6.7,2.23,33.78,5.39,,8.41,2.1,3.29,3.42,3.81,,4.86,40.22,,3.29,2.1,3.29,2.76,5.26,5.91,2.37,2.5,3.15,2.1,5.26,4.47,3.55,3.55,3.55,3.02,2.5,5.633333,2.133333,12.15,2.0574,1.305556,73.763451
US_GA_13255,2020-01-26,ChIJIetGkwWN9IgRwEJTaAORaAs,Q503486,geoId/13255,US,United States of America,GA,Georgia,13255,Spalding County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65358,31437,33921,8496,8411,8670,8093,7741,8454,7896,5221,2376,1028124,33.26,-84.28,517,73.558333,,,,,2.22,7.14,7.88,3.2,8.49,2.22,10.22,5.05,,2.46,4.06,4.43,3.08,3.32,,1.85,2.58,,19.57,3.94,8.99,2.34,1.72,4.31,2.22,5.42,3.2,,2.34,4.19,4.19,5.05,4.31,5.42,3.57,,4.8,3.32,4.19,8.74,3.32,28.81,6.89,2.71,7.39,3.57,4.68,4.55,2.22,2.58,3.57,40.75,3.82,,1.85,2.22,2.09,4.19,8.0,2.22,2.96,2.58,2.83,4.68,4.31,4.68,4.43,2.46,3.08,2.71,4.838889,0.133333,10.911111,0.0,-0.205556,69.908229
US_GA_13255,2020-01-27,ChIJIetGkwWN9IgRwEJTaAORaAs,Q503486,geoId/13255,US,United States of America,GA,Georgia,13255,Spalding County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65358,31437,33921,8496,8411,8670,8093,7741,8454,7896,5221,2376,1028124,33.26,-84.28,517,73.558333,,,,,1.92,4.86,7.59,2.83,10.02,3.34,6.98,4.15,2.43,4.35,5.77,3.74,2.94,3.14,2.02,2.73,3.14,1.42,22.06,3.85,8.4,2.43,1.92,3.64,1.82,9.51,4.76,,2.83,3.24,4.55,5.97,3.04,2.73,3.14,1.42,2.73,1.72,3.14,10.12,2.02,34.31,6.78,3.04,10.53,3.34,3.95,2.94,2.33,3.24,5.57,31.78,1.42,,2.02,2.53,2.94,3.24,5.97,1.62,2.53,2.12,3.95,5.16,5.57,4.15,4.05,3.54,3.34,1.42,8.661111,3.433333,12.05,0.127,5.011111,77.930181
US_GA_13255,2020-01-28,ChIJIetGkwWN9IgRwEJTaAORaAs,Q503486,geoId/13255,US,United States of America,GA,Georgia,13255,Spalding County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65358,31437,33921,8496,8411,8670,8093,7741,8454,7896,5221,2376,1028124,33.26,-84.28,517,73.558333,,,,,1.65,5.16,7.84,3.82,9.39,3.3,6.6,5.16,2.99,3.4,6.09,4.64,2.17,2.58,,2.68,2.68,2.37,20.73,3.82,8.77,3.51,1.44,4.02,1.96,9.7,2.68,1.65,3.61,3.3,4.13,5.05,2.37,4.33,5.05,,3.71,1.65,2.99,8.46,1.86,32.8,5.98,3.61,6.6,1.86,4.33,3.61,2.06,2.68,6.39,36.2,1.86,1.86,2.27,2.58,2.17,4.95,9.7,2.06,3.82,2.89,2.48,5.88,5.47,5.78,3.71,2.89,4.13,2.58,7.194444,0.616667,15.4,0.0,1.444444,66.885569
US_GA_13255,2020-01-29,ChIJIetGkwWN9IgRwEJTaAORaAs,Q503486,geoId/13255,US,United States of America,GA,Georgia,13255,Spalding County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65358,31437,33921,8496,8411,8670,8093,7741,8454,7896,5221,2376,1028124,33.26,-84.28,517,73.558333,,,,,2.27,5.05,7.83,2.89,10.62,2.06,9.28,5.05,3.3,4.12,5.05,4.02,3.19,3.09,1.96,1.44,3.4,1.44,19.99,4.54,9.48,3.71,2.27,4.54,1.96,9.79,4.23,2.37,,3.81,5.36,4.54,2.89,4.54,4.43,1.96,4.84,2.89,2.78,10.1,1.96,32.57,6.8,2.16,7.83,3.3,4.84,5.15,2.16,1.55,5.57,37.31,1.44,1.75,,3.61,2.89,4.95,12.27,1.96,2.47,2.16,2.37,4.95,4.33,5.15,4.02,2.27,3.4,2.47,6.877778,1.366667,13.322222,0.0,1.138889,67.013681
US_GA_13255,2020-01-30,ChIJIetGkwWN9IgRwEJTaAORaAs,Q503486,geoId/13255,US,United States of America,GA,Georgia,13255,Spalding County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65358,31437,33921,8496,8411,8670,8093,7741,8454,7896,5221,2376,1028124,33.26,-84.28,517,73.558333,,,,,1.97,4.67,8.09,2.59,7.57,3.52,8.19,5.08,1.66,4.15,4.67,4.46,1.76,3.94,1.97,2.59,3.63,1.97,26.75,3.42,8.09,4.04,2.69,4.25,1.87,10.68,4.15,,1.76,3.21,3.94,5.49,2.9,3.63,3.63,1.45,3.42,2.28,2.9,8.19,2.8,31.93,6.22,2.59,5.08,2.49,4.15,3.84,2.59,,5.7,37.42,2.38,1.87,2.38,2.28,,2.69,6.84,1.87,2.59,1.55,3.01,5.91,4.77,4.46,2.38,3.11,3.21,,7.133333,0.827778,14.872222,0.0,2.305556,71.664058
US_GA_13255,2020-01-31,ChIJIetGkwWN9IgRwEJTaAORaAs,Q503486,geoId/13255,US,United States of America,GA,Georgia,13255,Spalding County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65358,31437,33921,8496,8411,8670,8093,7741,8454,7896,5221,2376,1028124,33.26,-84.28,517,73.558333,,,,,1.92,3.84,7.01,3.39,9.16,2.26,5.77,4.18,2.83,3.5,5.43,3.62,2.71,2.94,,,4.07,2.26,29.17,3.5,10.74,2.83,1.92,4.41,4.52,8.25,4.07,,4.3,2.83,2.83,5.88,2.83,3.62,4.41,1.92,3.28,2.49,3.17,5.77,2.04,33.69,5.2,,8.71,3.17,4.07,3.5,,2.71,3.96,40.59,,2.94,,2.26,2.26,3.39,6.78,,2.26,2.49,1.7,6.11,5.09,5.09,4.52,3.84,4.18,2.37,6.05,2.327778,12.294444,0.689429,3.4,83.295413
US_GA_13255,2020-02-01,ChIJIetGkwWN9IgRwEJTaAORaAs,Q503486,geoId/13255,US,United States of America,GA,Georgia,13255,Spalding County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65358,31437,33921,8496,8411,8670,8093,7741,8454,7896,5221,2376,1028124,33.26,-84.28,517,73.558333,,,,,3.69,4.08,7.77,2.55,11.84,1.91,6.88,5.48,2.04,2.17,5.22,4.58,2.93,,1.91,2.55,3.06,1.91,20.5,5.35,6.75,2.29,2.55,3.69,2.55,7.13,,2.17,,2.55,4.46,3.82,3.31,3.31,6.24,1.78,4.97,,2.17,7.39,,28.02,5.99,3.18,6.75,2.04,3.82,5.35,,2.55,3.82,41.52,,2.29,1.91,3.69,2.04,2.17,8.41,1.91,2.17,,,6.37,4.84,4.84,3.57,3.18,,,6.166667,3.983333,10.15,0.66675,4.1,86.733892
US_GA_13255,2020-02-02,ChIJIetGkwWN9IgRwEJTaAORaAs,Q503486,geoId/13255,US,United States of America,GA,Georgia,13255,Spalding County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65358,31437,33921,8496,8411,8670,8093,7741,8454,7896,5221,2376,1028124,33.26,-84.28,517,73.558333,,,,,2.54,4.69,9.77,4.57,11.67,1.9,8.25,6.85,,3.81,6.09,4.31,,2.79,,1.78,4.44,3.04,23.34,5.71,8.75,5.33,2.03,4.57,2.92,7.87,3.17,3.04,1.78,2.41,4.95,5.96,2.54,3.42,5.33,,5.71,1.78,2.66,8.5,,28.42,6.09,2.03,8.37,2.66,3.81,5.46,,2.41,4.82,44.91,1.9,,,,3.04,4.19,6.72,,2.03,3.55,2.79,5.46,3.68,5.08,3.42,2.66,5.46,3.17,8.466667,1.188889,18.166667,0.0762,1.233333,60.551467
