location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_6,cumulative_confirmed_age_6,cumulative_deceased_age_6,new_hospitalized_patients_age_6,cumulative_hospitalized_patients_age_6,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_transit_stations,mobility_workplaces,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_common_cold,search_trends_diabetes,search_trends_infection,search_trends_itch,search_trends_pain,search_trends_skin_rash,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_WA_53055,2021-08-02,ChIJuaRrx-SKhVQRLBjLVBlubsw,Q484146,geoId/53055,US,United States of America,WA,Washington,53055,San Juan County,US,USA,2,1,0,192,0,3,12448,,,,,,,,,,,,,16729,8077,8652,1104,1363,1234,1482,1693,2497,3850,2500,1006,1162038,48.57,-122.97,1609,84.35,,,,-12,7.58,12.64,7.58,7.22,7.95,19.5,11.56,39.73,7.22,16.320988,12.376543,21.790123,0.0,,12.701389,78.417091
US_WA_53055,2021-08-03,ChIJuaRrx-SKhVQRLBjLVBlubsw,Q484146,geoId/53055,US,United States of America,WA,Washington,53055,San Juan County,US,USA,2,3,0,195,0,8,12456,,,,,,,,,,,,,16729,8077,8652,1104,1363,1234,1482,1693,2497,3850,2500,1006,1162038,48.57,-122.97,1609,84.35,,,,-12,6.15,13.02,6.15,7.95,8.68,22.78,7.95,35.43,8.31,17.895062,12.938272,23.382716,0.0,,12.805556,71.399177
US_WA_53055,2021-08-04,ChIJuaRrx-SKhVQRLBjLVBlubsw,Q484146,geoId/53055,US,United States of America,WA,Washington,53055,San Juan County,US,USA,2,7,0,202,0,2,12458,,,,,,,,,,,,,16729,8077,8652,1104,1363,1234,1482,1693,2497,3850,2500,1006,1162038,48.57,-122.97,1609,84.35,,,,-11,5.91,11.83,7.02,9.61,10.35,26.61,10.35,37.7,8.87,17.358025,12.790123,25.148148,0.0,,12.402778,71.794383
US_WA_53055,2021-08-05,ChIJuaRrx-SKhVQRLBjLVBlubsw,Q484146,geoId/53055,US,United States of America,WA,Washington,53055,San Juan County,US,USA,2,1,0,203,0,3,12461,,,,,,,,,,,,,16729,8077,8652,1104,1363,1234,1482,1693,2497,3850,2500,1006,1162038,48.57,-122.97,1609,84.35,,,,-11,8.45,9.92,9.92,7.35,9.55,25.73,9.19,38.59,9.92,18.981481,13.635802,25.425926,0.0,,13.652778,70.386537
US_WA_53055,2021-08-06,ChIJuaRrx-SKhVQRLBjLVBlubsw,Q484146,geoId/53055,US,United States of America,WA,Washington,53055,San Juan County,US,USA,2,1,0,204,0,1,12462,,,,,,,,,,,,,16729,8077,8652,1104,1363,1234,1482,1693,2497,3850,2500,1006,1162038,48.57,-122.97,1609,84.35,,,,-11,6.19,19.29,11.65,5.46,8.74,18.2,8.37,29.49,8.01,18.561728,13.932099,24.845679,0.0,,12.9375,69.862594
US_WA_53055,2021-08-07,ChIJuaRrx-SKhVQRLBjLVBlubsw,Q484146,geoId/53055,US,United States of America,WA,Washington,53055,San Juan County,US,USA,2,0,0,204,0,24,12486,,,,,,,,,,,,,16729,8077,8652,1104,1363,1234,1482,1693,2497,3850,2500,1006,1162038,48.57,-122.97,1609,84.35,,,,13,5.28,13.2,,7.54,5.66,16.59,10.18,40.73,7.17,15.901235,12.91358,21.709877,4.027714,,12.430556,79.621319
US_WA_53055,2021-08-08,ChIJuaRrx-SKhVQRLBjLVBlubsw,Q484146,geoId/53055,US,United States of America,WA,Washington,53055,San Juan County,US,USA,2,0,0,204,0,2,12488,,,,,,,,,,,,,16729,8077,8652,1104,1363,1234,1482,1693,2497,3850,2500,1006,1162038,48.57,-122.97,1609,84.35,,,,,8.53,18.61,,11.24,6.98,23.65,,41.49,,16.148148,13.141975,20.864198,0.056444,,11.326389,72.79964
US_WA_53055,2021-08-09,ChIJuaRrx-SKhVQRLBjLVBlubsw,Q484146,geoId/53055,US,United States of America,WA,Washington,53055,San Juan County,US,USA,2,5,0,209,0,5,12493,,,,,,,,,,,,,16729,8077,8652,1104,1363,1234,1482,1693,2497,3850,2500,1006,1162038,48.57,-122.97,1609,84.35,,,,-2,6.56,13.49,,9.48,14.58,22.23,,36.45,6.92,16.432099,12.734568,21.123457,0.0,,11.847222,73.89804
US_WA_53055,2021-08-10,ChIJuaRrx-SKhVQRLBjLVBlubsw,Q484146,geoId/53055,US,United States of America,WA,Washington,53055,San Juan County,US,USA,2,1,0,210,0,0,12493,,,,,,,,,,,,,16729,8077,8652,1104,1363,1234,1482,1693,2497,3850,2500,1006,1162038,48.57,-122.97,1609,84.35,,,,-10,8.69,14.11,6.88,,8.69,21.35,,35.47,6.15,16.154321,12.438272,22.117284,0.0,,12.409722,77.786793
US_WA_53055,2021-08-11,ChIJuaRrx-SKhVQRLBjLVBlubsw,Q484146,geoId/53055,US,United States of America,WA,Washington,53055,San Juan County,US,USA,2,4,0,214,0,6,12499,,,,,,,,,,,,,16729,8077,8652,1104,1363,1234,1482,1693,2497,3850,2500,1006,1162038,48.57,-122.97,1609,84.35,,,,-13,8.82,16.91,,7.72,8.09,26.11,9.56,38.98,8.09,21.709877,16.030864,25.888889,0.0,,14.743056,65.850121
US_WA_53055,2021-08-12,ChIJuaRrx-SKhVQRLBjLVBlubsw,Q484146,geoId/53055,US,United States of America,WA,Washington,53055,San Juan County,US,USA,2,7,0,221,0,0,12499,,,,,,,,,,,,,16729,8077,8652,1104,1363,1234,1482,1693,2497,3850,2500,1006,1162038,48.57,-122.97,1609,84.35,,,,-9,,13.68,7.2,6.48,11.52,25.56,8.28,33.12,10.08,22.253086,16.858025,29.030864,0.0,,14.201389,60.923705
US_WA_53055,2021-08-13,ChIJuaRrx-SKhVQRLBjLVBlubsw,Q484146,geoId/53055,US,United States of America,WA,Washington,53055,San Juan County,US,USA,2,0,0,221,0,24,12523,,,,,,,,,,,,,16729,8077,8652,1104,1363,1234,1482,1693,2497,3850,2500,1006,1162038,48.57,-122.97,1609,84.35,,,,-10,6.43,14.3,10.01,6.79,7.86,32.88,8.94,37.17,9.29,23.283951,17.203704,29.604938,0.0,,12.027778,49.056314
US_WA_53055,2021-08-14,ChIJuaRrx-SKhVQRLBjLVBlubsw,Q484146,geoId/53055,US,United States of America,WA,Washington,53055,San Juan County,US,USA,2,0,0,221,0,3,12526,,,,,,,,,,,,,16729,8077,8652,1104,1363,1234,1482,1693,2497,3850,2500,1006,1162038,48.57,-122.97,1609,84.35,,,,12,,14.06,,,,22.42,9.88,32.68,10.26,17.950617,13.666667,25.864198,0.0,,12.979167,72.435297
US_WA_53055,2021-08-15,ChIJuaRrx-SKhVQRLBjLVBlubsw,Q484146,geoId/53055,US,United States of America,WA,Washington,53055,San Juan County,US,USA,2,0,0,221,0,5,12531,,,,,,,,,,,,,16729,8077,8652,1104,1363,1234,1482,1693,2497,3850,2500,1006,1162038,48.57,-122.97,1609,84.35,,,,,9.24,11.17,6.16,6.16,7.7,25.42,6.93,33.51,5.39,16.67284,13.111111,23.58642,0.0,,13.416667,80.079117
US_WA_53055,2021-08-16,ChIJuaRrx-SKhVQRLBjLVBlubsw,Q484146,geoId/53055,US,United States of America,WA,Washington,53055,San Juan County,US,USA,2,7,0,228,0,6,12537,,,,,,,,,,,,,16729,8077,8652,1104,1363,1234,1482,1693,2497,3850,2500,1006,1162038,48.57,-122.97,1609,84.35,,,,-12,5.91,11.44,11.81,7.38,7.75,24.73,8.86,45.4,8.49,17.141975,13.351852,22.216049,0.15875,,13.1875,76.086453
US_WA_53055,2021-08-17,ChIJuaRrx-SKhVQRLBjLVBlubsw,Q484146,geoId/53055,US,United States of America,WA,Washington,53055,San Juan County,US,USA,2,0,0,228,0,-1,12536,,,,,,,,,,,,,16729,8077,8652,1104,1363,1234,1482,1693,2497,3850,2500,1006,1162038,48.57,-122.97,1609,84.35,,,,-13,7.89,7.52,6.76,5.26,7.89,22.17,7.89,37.96,6.39,14.981481,12.160494,20.104938,1.415143,,11.0,76.772687
US_WA_53055,2021-08-18,ChIJuaRrx-SKhVQRLBjLVBlubsw,Q484146,geoId/53055,US,United States of America,WA,Washington,53055,San Juan County,US,USA,2,3,0,231,0,4,12540,,,,,,,,,,,,,16729,8077,8652,1104,1363,1234,1482,1693,2497,3850,2500,1006,1162038,48.57,-122.97,1609,84.35,,,,-7,7.54,12.45,12.83,8.68,6.79,22.64,12.07,40.37,7.17,14.820988,10.574074,19.728395,0.056444,,11.347222,79.384141
US_WA_53055,2021-08-19,ChIJuaRrx-SKhVQRLBjLVBlubsw,Q484146,geoId/53055,US,United States of America,WA,Washington,53055,San Juan County,US,USA,2,2,0,233,0,9,12549,,,,,,,,,,,,,16729,8077,8652,1104,1363,1234,1482,1693,2497,3850,2500,1006,1162038,48.57,-122.97,1609,84.35,,,,-5,,17.82,6.82,5.69,8.34,26.16,9.1,31.08,9.1,15.691358,11.240741,21.265432,0.0,,11.736111,76.946381
US_WA_53055,2021-08-20,ChIJuaRrx-SKhVQRLBjLVBlubsw,Q484146,geoId/53055,US,United States of America,WA,Washington,53055,San Juan County,US,USA,2,7,0,240,0,5,12554,,,,,,,,,,,,,16729,8077,8652,1104,1363,1234,1482,1693,2497,3850,2500,1006,1162038,48.57,-122.97,1609,84.35,,,,-6,,12.38,12.76,,7.13,15.39,7.88,36.03,6.38,15.623457,11.981481,21.62963,0.0,,12.416667,80.924062
US_WA_53055,2021-08-21,ChIJuaRrx-SKhVQRLBjLVBlubsw,Q484146,geoId/53055,US,United States of America,WA,Washington,53055,San Juan County,US,USA,2,0,0,240,0,2,12556,,,,,,,,,,,,,16729,8077,8652,1104,1363,1234,1482,1693,2497,3850,2500,1006,1162038,48.57,-122.97,1609,84.35,,,,17,,9.57,7.91,,,23.73,7.91,37.47,7.91,14.111111,11.987654,17.91358,0.03175,,12.027778,86.887292
US_WA_53055,2021-08-22,ChIJuaRrx-SKhVQRLBjLVBlubsw,Q484146,geoId/53055,US,United States of America,WA,Washington,53055,San Juan County,US,USA,2,0,0,240,0,8,12564,,,,,,,,,,,,,16729,8077,8652,1104,1363,1234,1482,1693,2497,3850,2500,1006,1162038,48.57,-122.97,1609,84.35,,,,,,9.6,13.92,,,19.19,6.72,32.63,,15.049383,12.179012,19.092593,0.028222,,10.076389,71.839148
US_WA_53055,2021-08-23,ChIJuaRrx-SKhVQRLBjLVBlubsw,Q484146,geoId/53055,US,United States of America,WA,Washington,53055,San Juan County,US,USA,2,1,0,241,0,6,12570,,,,,,,,,,,,,16729,8077,8652,1104,1363,1234,1482,1693,2497,3850,2500,1006,1162038,48.57,-122.97,1609,84.35,,,,-6,,12.49,,,,22.81,,26.61,,14.382716,11.555556,19.049383,0.0,,9.0625,70.018766
US_WA_53055,2021-08-24,ChIJuaRrx-SKhVQRLBjLVBlubsw,Q484146,geoId/53055,US,United States of America,WA,Washington,53055,San Juan County,US,USA,2,0,0,241,0,6,12576,,,,,,,,,,,,,16729,8077,8652,1104,1363,1234,1482,1693,2497,3850,2500,1006,1162038,48.57,-122.97,1609,84.35,,,,-10,9.27,19.74,8.06,10.07,7.25,20.54,7.25,36.66,,15.067901,10.555556,20.746914,0.0,,9.361111,68.401656
US_WA_53055,2021-08-25,ChIJuaRrx-SKhVQRLBjLVBlubsw,Q484146,geoId/53055,US,United States of America,WA,Washington,53055,San Juan County,US,USA,2,1,0,242,0,3,12579,,,,,,,,,,,,,16729,8077,8652,1104,1363,1234,1482,1693,2497,3850,2500,1006,1162038,48.57,-122.97,1609,84.35,,,,-19,5.45,10.9,,8.56,8.56,31.53,9.34,44.77,9.73,15.228395,10.58642,21.5,0.0,,9.458333,68.266326
US_WA_53055,2021-08-26,ChIJuaRrx-SKhVQRLBjLVBlubsw,Q484146,geoId/53055,US,United States of America,WA,Washington,53055,San Juan County,US,USA,2,2,0,244,0,4,12583,,,,,,,,,,,,,16729,8077,8652,1104,1363,1234,1482,1693,2497,3850,2500,1006,1162038,48.57,-122.97,1609,84.35,,,,-12,,15.1,8.3,7.55,7.93,23.03,13.21,44.54,5.29,15.228395,11.58642,20.055556,0.108857,,10.798611,74.254098
US_WA_53055,2021-08-27,ChIJuaRrx-SKhVQRLBjLVBlubsw,Q484146,geoId/53055,US,United States of America,WA,Washington,53055,San Juan County,US,USA,2,2,0,246,0,10,12593,,,,,,,,,,,,,16729,8077,8652,1104,1363,1234,1482,1693,2497,3850,2500,1006,1162038,48.57,-122.97,1609,84.35,,,,-1,6.71,12.23,8.29,6.71,7.5,31.17,8.29,37.49,6.71,15.37037,13.104938,19.512346,0.47625,,11.597222,77.792464
US_WA_53055,2021-08-28,ChIJuaRrx-SKhVQRLBjLVBlubsw,Q484146,geoId/53055,US,United States of America,WA,Washington,53055,San Juan County,US,USA,2,0,0,246,0,0,12593,,,,,,,,,,,,,16729,8077,8652,1104,1363,1234,1482,1693,2497,3850,2500,1006,1162038,48.57,-122.97,1609,84.35,,,,20,6.57,9.86,7.81,9.04,8.63,23.42,6.57,33.28,6.57,14.432099,10.277778,19.777778,0.028222,,10.215278,75.274134
US_WA_53055,2021-08-29,ChIJuaRrx-SKhVQRLBjLVBlubsw,Q484146,geoId/53055,US,United States of America,WA,Washington,53055,San Juan County,US,USA,2,0,0,246,0,18,12611,,,,,,,,,,,,,16729,8077,8652,1104,1363,1234,1482,1693,2497,3850,2500,1006,1162038,48.57,-122.97,1609,84.35,,,,,6.66,19.98,,6.24,6.66,23.72,9.99,39.12,10.82,15.401235,11.037037,20.691358,0.0,,11.236111,75.739185
US_WA_53055,2021-08-30,ChIJuaRrx-SKhVQRLBjLVBlubsw,Q484146,geoId/53055,US,United States of America,WA,Washington,53055,San Juan County,US,USA,2,3,0,249,0,8,12619,,,,,,,,,,,,,16729,8077,8652,1104,1363,1234,1482,1693,2497,3850,2500,1006,1162038,48.57,-122.97,1609,84.35,,,,-5,13.24,14.04,10.43,,10.83,26.07,,36.1,6.82,14.814815,11.339506,20.950617,0.0,,9.548611,70.266197
US_WA_53055,2021-08-31,ChIJuaRrx-SKhVQRLBjLVBlubsw,Q484146,geoId/53055,US,United States of America,WA,Washington,53055,San Juan County,US,USA,2,5,0,254,0,0,12619,,,,,,,,,,,,,16729,8077,8652,1104,1363,1234,1482,1693,2497,3850,2500,1006,1162038,48.57,-122.97,1609,84.35,,,,-12,,17.91,6.77,7.16,7.96,25.07,9.95,42.59,6.37,14.012346,11.54321,17.987654,0.0635,,7.763889,65.929076
US_WA_53055,2021-09-01,ChIJuaRrx-SKhVQRLBjLVBlubsw,Q484146,geoId/53055,US,United States of America,WA,Washington,53055,San Juan County,US,USA,2,2,0,256,0,3,12622,,,,,,,,,,,,,16729,8077,8652,1104,1363,1234,1482,1693,2497,3850,2500,1006,1162038,48.57,-122.97,1609,84.35,,,,-11,6.26,12.94,7.1,8.77,10.44,18.36,10.02,44.66,,13.314815,9.0,18.45679,0.084667,,8.694444,73.391923
US_WA_53055,2021-09-02,ChIJuaRrx-SKhVQRLBjLVBlubsw,Q484146,geoId/53055,US,United States of America,WA,Washington,53055,San Juan County,US,USA,2,4,0,260,0,1,12623,,,,,,,,,,,,,16729,8077,8652,1104,1363,1234,1482,1693,2497,3850,2500,1006,1162038,48.57,-122.97,1609,84.35,,,,-8,7.99,13.04,9.68,10.52,12.2,29.03,8.84,43.76,6.31,15.765432,11.271605,21.82716,0.0,,10.284722,70.065524
US_WA_53055,2021-09-03,ChIJuaRrx-SKhVQRLBjLVBlubsw,Q484146,geoId/53055,US,United States of America,WA,Washington,53055,San Juan County,US,USA,2,1,0,261,0,17,12640,,,,,,,,,,,,,16729,8077,8652,1104,1363,1234,1482,1693,2497,3850,2500,1006,1162038,48.57,-122.97,1609,84.35,,,,-6,6.35,10.32,8.73,5.56,5.56,20.64,6.75,35.72,7.54,14.950617,10.722222,22.604938,0.0,,9.3125,69.447579
US_WA_53055,2021-09-04,ChIJuaRrx-SKhVQRLBjLVBlubsw,Q484146,geoId/53055,US,United States of America,WA,Washington,53055,San Juan County,US,USA,2,0,0,261,0,31,12671,,,,,,,,,,,,,16729,8077,8652,1104,1363,1234,1482,1693,2497,3850,2500,1006,1162038,48.57,-122.97,1609,84.35,,,,12,,10.82,9.22,7.21,5.61,21.64,7.62,44.09,6.01,14.740741,10.790123,19.246914,0.0,,9.8125,72.149794
US_WA_53055,2021-09-05,ChIJuaRrx-SKhVQRLBjLVBlubsw,Q484146,geoId/53055,US,United States of America,WA,Washington,53055,San Juan County,US,USA,2,0,0,261,0,0,12671,,,,,,,,,,,,,16729,8077,8652,1104,1363,1234,1482,1693,2497,3850,2500,1006,1162038,48.57,-122.97,1609,84.35,,,,,,13.17,7.36,5.81,5.81,25.17,8.52,38.72,9.29,14.666667,11.993827,18.191358,0.653143,,13.166667,90.342318
US_WA_53055,2021-09-06,ChIJuaRrx-SKhVQRLBjLVBlubsw,Q484146,geoId/53055,US,United States of America,WA,Washington,53055,San Juan County,US,USA,2,0,0,261,0,0,12671,,,,,,,,,,,,,16729,8077,8652,1104,1363,1234,1482,1693,2497,3850,2500,1006,1162038,48.57,-122.97,1609,84.35,,,,-40,,15.87,9.77,9.77,6.51,24.82,6.92,41.09,,14.962963,11.691358,19.283951,0.028222,,11.847222,81.270286
US_WA_53055,2021-09-07,ChIJuaRrx-SKhVQRLBjLVBlubsw,Q484146,geoId/53055,US,United States of America,WA,Washington,53055,San Juan County,US,USA,2,5,0,266,0,0,12671,,,,,,,,,,,,,16729,8077,8652,1104,1363,1234,1482,1693,2497,3850,2500,1006,1162038,48.57,-122.97,1609,84.35,,,,-11,,19.62,9.4,6.54,9.4,28.21,8.18,38.43,7.77,16.067901,11.91358,21.87037,0.0,,11.319444,73.008614
US_WA_53055,2021-09-08,ChIJuaRrx-SKhVQRLBjLVBlubsw,Q484146,geoId/53055,US,United States of America,WA,Washington,53055,San Juan County,US,USA,2,5,0,271,0,44,12715,,,,,,,,,,,,,16729,8077,8652,1104,1363,1234,1482,1693,2497,3850,2500,1006,1162038,48.57,-122.97,1609,84.35,,,,-13,,15.24,8.24,,7.83,26.36,,36.25,,17.679012,12.691358,23.351852,0.15875,,11.506944,66.782088
US_WA_53055,2021-09-09,ChIJuaRrx-SKhVQRLBjLVBlubsw,Q484146,geoId/53055,US,United States of America,WA,Washington,53055,San Juan County,US,USA,2,2,0,273,0,13,12728,,,,,,,,,,,,,16729,8077,8652,1104,1363,1234,1482,1693,2497,3850,2500,1006,1162038,48.57,-122.97,1609,84.35,,,,-10,6.47,19.01,8.09,10.92,8.09,29.93,,42.88,,16.833333,13.080247,22.358025,0.028222,,13.256944,79.210672
US_WA_53055,2021-09-10,ChIJuaRrx-SKhVQRLBjLVBlubsw,Q484146,geoId/53055,US,United States of America,WA,Washington,53055,San Juan County,US,USA,2,3,0,276,0,5,12733,,,,,,,,,,,,,16729,8077,8652,1104,1363,1234,1482,1693,2497,3850,2500,1006,1162038,48.57,-122.97,1609,84.35,,,,-10,6.59,13.6,10.72,,9.48,24.73,7.83,38.33,8.24,16.388889,13.117284,22.092593,0.0,,12.5625,77.154594
US_WA_53055,2021-09-11,ChIJuaRrx-SKhVQRLBjLVBlubsw,Q484146,geoId/53055,US,United States of America,WA,Washington,53055,San Juan County,US,USA,2,0,0,276,0,4,12737,,,,,,,,,,,,,16729,8077,8652,1104,1363,1234,1482,1693,2497,3850,2500,1006,1162038,48.57,-122.97,1609,84.35,,,,3,6.25,16.67,,10.0,11.67,23.34,7.5,40.02,5.84,14.234568,11.635802,19.62963,0.036286,,11.673611,84.487101
US_WA_53055,2021-09-12,ChIJuaRrx-SKhVQRLBjLVBlubsw,Q484146,geoId/53055,US,United States of America,WA,Washington,53055,San Juan County,US,USA,2,0,0,276,0,0,12737,,,,,,,,,,,,,16729,8077,8652,1104,1363,1234,1482,1693,2497,3850,2500,1006,1162038,48.57,-122.97,1609,84.35,,,,,8.99,11.55,11.13,7.7,7.7,26.96,,34.66,7.7,14.203704,11.679012,17.895062,5.152571,,12.506944,88.811814
US_WA_53055,2021-09-13,ChIJuaRrx-SKhVQRLBjLVBlubsw,Q484146,geoId/53055,US,United States of America,WA,Washington,53055,San Juan County,US,USA,2,1,0,277,0,0,12737,,,,,,,,,,,,,16729,8077,8652,1104,1363,1234,1482,1693,2497,3850,2500,1006,1162038,48.57,-122.97,1609,84.35,,,,-11,7.53,9.21,9.63,7.95,9.21,25.11,6.28,37.25,8.37,13.598765,10.135802,18.333333,0.254,,9.888889,77.51472
US_WA_53055,2021-09-14,ChIJuaRrx-SKhVQRLBjLVBlubsw,Q484146,geoId/53055,US,United States of America,WA,Washington,53055,San Juan County,US,USA,2,0,0,277,0,0,12737,,,,,,,,,,,,,16729,8077,8652,1104,1363,1234,1482,1693,2497,3850,2500,1006,1162038,48.57,-122.97,1609,84.35,,,,-17,6.36,11.53,,,9.54,24.65,,44.12,,12.524691,10.179012,17.808642,0.072571,,10.326389,86.293917
US_WA_53055,2021-09-15,ChIJuaRrx-SKhVQRLBjLVBlubsw,Q484146,geoId/53055,US,United States of America,WA,Washington,53055,San Juan County,US,USA,2,2,0,279,0,13,12750,,,,,,,,,,,,,16729,8077,8652,1104,1363,1234,1482,1693,2497,3850,2500,1006,1162038,48.57,-122.97,1609,84.35,,,,-13,8.15,10.72,9.0,,7.72,18.01,6.86,39.44,7.29,13.228395,10.364198,16.685185,2.413,,9.923611,80.167758
US_WA_53055,2021-09-16,ChIJuaRrx-SKhVQRLBjLVBlubsw,Q484146,geoId/53055,US,United States of America,WA,Washington,53055,San Juan County,US,USA,2,0,0,279,0,23,12773,,,,,,,,,,,,,16729,8077,8652,1104,1363,1234,1482,1693,2497,3850,2500,1006,1162038,48.57,-122.97,1609,84.35,,,,-11,,12.54,8.78,,5.85,12.96,,36.38,,11.950617,8.160494,16.487654,0.0,,7.076389,71.653676
US_WA_53055,2021-09-17,ChIJuaRrx-SKhVQRLBjLVBlubsw,Q484146,geoId/53055,US,United States of America,WA,Washington,53055,San Juan County,US,USA,2,0,0,279,0,77,12850,,,,,,,,,,,,,16729,8077,8652,1104,1363,1234,1482,1693,2497,3850,2500,1006,1162038,48.57,-122.97,1609,84.35,,,,-14,,10.32,11.91,5.95,,20.64,7.14,34.14,,11.746914,8.987654,15.54321,7.329714,,8.826389,82.301512
US_WA_53055,2021-09-18,ChIJuaRrx-SKhVQRLBjLVBlubsw,Q484146,geoId/53055,US,United States of America,WA,Washington,53055,San Juan County,US,USA,2,0,0,279,0,33,12883,,,,,,,,,,,,,16729,8077,8652,1104,1363,1234,1482,1693,2497,3850,2500,1006,1162038,48.57,-122.97,1609,84.35,,,,6,,18.53,,11.12,8.8,12.05,,37.07,,13.598765,11.598765,17.271605,16.727714,,11.729167,88.498859
US_WA_53055,2021-09-19,ChIJuaRrx-SKhVQRLBjLVBlubsw,Q484146,geoId/53055,US,United States of America,WA,Washington,53055,San Juan County,US,USA,2,0,0,279,0,1,12884,,,,,,,,,,,,,16729,8077,8652,1104,1363,1234,1482,1693,2497,3850,2500,1006,1162038,48.57,-122.97,1609,84.35,,,,,,9.02,,7.67,8.12,19.39,12.18,44.19,,12.506173,10.722222,17.012346,2.467429,,10.958333,90.286915
US_WA_53055,2021-09-20,ChIJuaRrx-SKhVQRLBjLVBlubsw,Q484146,geoId/53055,US,United States of America,WA,Washington,53055,San Juan County,US,USA,2,0,0,279,0,4,12888,,,,,,,,,,,,,16729,8077,8652,1104,1363,1234,1482,1693,2497,3850,2500,1006,1162038,48.57,-122.97,1609,84.35,,,,-5,8.02,10.13,7.17,8.86,8.86,20.68,,30.39,6.33,13.148148,9.944444,16.67284,0.4445,,10.201389,82.264848
US_WA_53055,2021-09-21,ChIJuaRrx-SKhVQRLBjLVBlubsw,Q484146,geoId/53055,US,United States of America,WA,Washington,53055,San Juan County,US,USA,2,2,0,281,0,14,12902,,,,,,,,,,,,,16729,8077,8652,1104,1363,1234,1482,1693,2497,3850,2500,1006,1162038,48.57,-122.97,1609,84.35,,,,-14,,6.46,8.18,,8.61,14.64,,35.73,,13.277778,9.246914,19.061728,0.0,,9.694444,78.443196
US_WA_53055,2021-09-22,ChIJuaRrx-SKhVQRLBjLVBlubsw,Q484146,geoId/53055,US,United States of America,WA,Washington,53055,San Juan County,US,USA,2,1,0,282,0,11,12913,,,,,,,,,,,,,16729,8077,8652,1104,1363,1234,1482,1693,2497,3850,2500,1006,1162038,48.57,-122.97,1609,84.35,,,,-12,6.78,8.48,12.71,,8.9,19.92,,30.51,,13.635802,10.185185,19.111111,0.1905,,10.423611,80.417646
US_WA_53055,2021-09-23,ChIJuaRrx-SKhVQRLBjLVBlubsw,Q484146,geoId/53055,US,United States of America,WA,Washington,53055,San Juan County,US,USA,2,5,0,287,0,-94,12819,,,,,,,,,,,,,16729,8077,8652,1104,1363,1234,1482,1693,2497,3850,2500,1006,1162038,48.57,-122.97,1609,84.35,,,,-7,,15.07,10.34,7.32,9.47,16.8,,33.16,6.89,12.679012,10.37037,16.993827,0.0,,10.979167,89.216783
US_WA_53055,2021-09-24,ChIJuaRrx-SKhVQRLBjLVBlubsw,Q484146,geoId/53055,US,United States of America,WA,Washington,53055,San Juan County,US,USA,2,0,0,287,0,15,12834,,,,,,,,,,,,,16729,8077,8652,1104,1363,1234,1482,1693,2497,3850,2500,1006,1162038,48.57,-122.97,1609,84.35,,,,-6,,10.54,7.46,7.9,,15.37,8.34,36.89,7.46,14.216049,10.432099,19.802469,0.0,,10.791667,79.815273
US_WA_53055,2021-09-25,ChIJuaRrx-SKhVQRLBjLVBlubsw,Q484146,geoId/53055,US,United States of America,WA,Washington,53055,San Juan County,US,USA,2,0,0,287,0,1,12835,,,,,,,,,,,,,16729,8077,8652,1104,1363,1234,1482,1693,2497,3850,2500,1006,1162038,48.57,-122.97,1609,84.35,,,,2,,10.96,9.05,,7.62,15.73,7.62,40.03,,14.148148,10.382716,19.339506,0.0,,10.479167,78.131563
US_WA_53055,2021-09-26,ChIJuaRrx-SKhVQRLBjLVBlubsw,Q484146,geoId/53055,US,United States of America,WA,Washington,53055,San Juan County,US,USA,2,0,0,287,0,0,12835,,,,,,,,,,,,,16729,8077,8652,1104,1363,1234,1482,1693,2497,3850,2500,1006,1162038,48.57,-122.97,1609,84.35,,,,-5,6.28,10.76,6.28,10.76,7.18,15.7,,43.06,12.11,13.08642,10.876543,17.820988,2.213429,,9.881944,80.691458
US_WA_53055,2021-09-27,ChIJuaRrx-SKhVQRLBjLVBlubsw,Q484146,geoId/53055,US,United States of America,WA,Washington,53055,San Juan County,US,USA,2,2,0,289,0,1,12836,,,,,,,,,,,,,16729,8077,8652,1104,1363,1234,1482,1693,2497,3850,2500,1006,1162038,48.57,-122.97,1609,84.35,,,,-5,8.95,11.08,8.52,10.65,11.93,24.29,8.1,48.57,,13.080247,11.154321,15.419753,12.954,,11.381944,89.701846
